energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.30465233,1.66420906,0.56836537,0.72036568,0.01526616,0.13328973,0.01634100,0.76320239,0.21045640,0.02826885
-3.29864932,1.67703946,0.57430376,0.73398376,0.01615676,0.13175480,0.01581515,0.77033660,0.20852387,0.02792720
-3.29264632,1.69358614,0.58138626,0.74984392,0.01702286,0.13060988,0.01527974,0.77755225,0.20722390,0.02760747
-3.28664332,1.71398489,0.58965714,0.76809718,0.01784801,0.12980730,0.01474583,0.78498067,0.20647710,0.02730725
-3.28064032,1.73829754,0.59912719,0.78886396,0.01861637,0.12929818,0.01422378,0.79270848,0.20619952,0.02702358
-3.27463732,1.76650286,0.60977123,0.81222456,0.01931325,0.12903425,0.01372292,0.80077178,0.20630551,0.02675307
-3.26863432,1.79848882,0.62152629,0.83820966,0.01992543,0.12896954,0.01325136,0.80915226,0.20671047,0.02649199
-3.26263132,1.83404659,0.63429074,0.86679135,0.02044160,0.12906196,0.01281581,0.81777568,0.20733350,0.02623643
-3.25662831,1.87286692,0.64792443,0.89787522,0.02085261,0.12927463,0.01242147,0.82651261,0.20809979,0.02598246
-3.25062531,1.91453929,0.66224985,0.93129404,0.02115169,0.12957702,0.01207194,0.83518145,0.20894287,0.02572623
-3.24462231,1.95855418,0.67705445,0.96680370,0.02133461,0.12994587,0.01176922,0.84355361,0.20980642,0.02546417
-3.23861931,2.00430880,0.69209413,1.00408165,0.02139965,0.13036576,0.01151376,0.85136074,0.21064589,0.02519304
-3.23261631,2.05111649,0.70709785,1.04272845,0.02134760,0.13082957,0.01130453,0.85830358,0.21142957,0.02491012
-3.22661331,2.09821974,0.72177332,1.08227248,0.02118161,0.13133850,0.01113918,0.86406229,0.21213951,0.02461328
-3.22061031,2.14480680,0.73581379,1.12217803,0.02090696,0.13190205,0.01101418,0.86830774,0.21277182,0.02430104
-3.21460730,2.19003153,0.74890550,1.16185672,0.02053077,0.13253761,0.01092506,0.87071341,0.21333679,0.02397260
-3.20860430,2.23303605,0.76073600,1.20068186,0.02006172,0.13327001,0.01086658,0.87096749,0.21385851,0.02362795
-3.20260130,2.27297550,0.77100271,1.23800548,0.01950966,0.13413082,0.01083306,0.86878466,0.21437429,0.02326779
-3.19659830,2.30904423,0.77942180,1.27317739,0.01888526,0.13515758,0.01081856,0.86391712,0.21493370,0.02289359
-3.19059530,2.34050229,0.78573681,1.30556551,0.01819967,0.13639302,0.01081719,0.85616454,0.21559741,0.02250753
-3.18459230,2.36670137,0.78972693,1.33457668,0.01746417,0.13788411,0.01082339,0.84538244,0.21643578,0.02211252
-3.17858929,2.38710911,0.79121449,1.35967711,0.01668992,0.13968127,0.01083214,0.83148874,0.21752738,0.02171212
-3.17258629,2.40133071,0.79007149,1.38041147,0.01588766,0.14183748,0.01083924,0.81446820,0.21895729,0.02131055
-3.16658329,2.40912685,0.78622479,1.39641983,0.01506755,0.14440756,0.01084153,0.79437465,0.22081536,0.02091262
-3.16058029,2.41042723,0.77965989,1.40745172,0.01423906,0.14744742,0.01083707,0.77133079,0.22319449,0.02052373
-3.15457729,2.40533907,0.77042307,1.41337659,0.01341086,0.15101355,0.01082530,0.74552577,0.22618887,0.02014977
-3.14857429,2.39415010,0.75862188,1.41419030,0.01259079,0.15516254,0.01080716,0.71721050,0.22989227,0.01979715
-3.14257129,2.37732601,0.74442388,1.41001733,0.01178594,0.15995071,0.01078519,0.68669098,0.23439651,0.01947270
-3.13656828,2.35550248,0.72805380,1.40110875,0.01100266,0.16543401,0.01076350,0.65431991,0.23979000,0.01918364
-3.13056528,2.32947213,0.70978920,1.38783597,0.01024668,0.17166791,0.01074782,0.62048696,0.24615649,0.01893755
-3.12456228,2.30016706,0.68995478,1.37068083,0.00952322,0.17870757,0.01074537,0.58560808,0.25357402,0.01874226
-3.11855928,2.26863770,0.66891566,1.35022233,0.00883713,0.18660798,0.01076479,0.55011431,0.26211416,0.01860584
-3.11255628,2.23602891,0.64706981,1.32712081,0.00819301,0.19542435,0.01081591,0.51444047,0.27184139,0.01853650
-3.10655328,2.20355426,0.62483985,1.30210030,0.00759533,0.20521241,0.01090961,0.47901423,0.28281284,0.01854249
-3.10055028,2.17246933,0.60266466,1.27592959,0.00704860,0.21602881,0.01105753,0.44424591,0.29507809,0.01863207
-3.09454727,2.14404506,0.58099071,1.24940306,0.00655738,0.22793133,0.01127178,0.41051935,0.30867920,0.01881336
-3.08854427,2.11954159,0.56026367,1.22332160,0.00612649,0.24097902,0.01156465,0.37818408,0.32365082,0.01909427
-3.08254127,2.10018329,0.54092010,1.19847448,0.00576094,0.25523195,0.01194827,0.34754902,0.34002017,0.01948238
-3.07653827,2.08713528,0.52337957,1.17562231,0.00546610,0.27075072,0.01243423,0.31887782,0.35780705,0.01998479
-3.07053527,2.08148154,0.50803716,1.15548168,0.00524762,0.28759538,0.01303327,0.29238584,0.37702341,0.02060801
-3.06453227,2.08420454,0.49525634,1.13871138,0.00511150,0.30582382,0.01375486,0.26823865,0.39767275,0.02135780
-3.05852926,2.09616648,0.48536232,1.12590044,0.00506400,0.32548954,0.01460691,0.24655212,0.41974893,0.02223896
-3.05252626,2.11809160,0.47863576,1.11755778,0.00511165,0.34663877,0.01559540,0.22739370,0.44323456,0.02325515
-3.04652326,2.15054968,0.47530690,1.11410348,0.00526111,0.36930686,0.01672408,0.21078485,0.46809880,0.02440871
-3.04052026,2.19394034,0.47555011,1.11586143,0.00551912,0.39351419,0.01799418,0.19670432,0.49429469,0.02570036
-3.03451726,2.24847829,0.47947886,1.12305329,0.00589234,0.41926147,0.01940422,0.18509208,0.52175599,0.02712901
-3.02851426,2.31417965,0.48714133,1.13579355,0.00638721,0.44652484,0.02094984,0.17585365,0.55039377,0.02869151
-3.02251126,2.39084959,0.49851656,1.15408580,0.00700978,0.47525082,0.02262368,0.16886465,0.58009287,0.03038242
-3.01650825,2.47807201,0.51351159,1.17782018,0.00776554,0.50535148,0.02441533,0.16397535,0.61070853,0.03219375
-3.01050525,2.57520188,0.53195964,1.20677207,0.00865917,0.53670010,0.02631147,0.16101527,0.64206338,0.03411484
-3.00450225,2.68136109,0.55361955,1.24060241,0.00969434,0.56912767,0.02829592,0.15979739,0.67394517,0.03613223
-2.99849925,2.79543891,0.57817686,1.27885973,0.01087349,0.60242050,0.03034995,0.16012233,0.70610554,0.03822957
-2.99249625,2.91609780,0.60524659,1.32098430,0.01219760,0.63631929,0.03245255,0.16178209,0.73826004,0.04038768
-2.98649325,3.04178552,0.63437806,1.36631466,0.01366595,0.67051991,0.03458086,0.16456367,0.77008963,0.04258463
-2.98049025,3.17075420,0.66506172,1.41409683,0.01527593,0.70467602,0.03671064,0.16825232,0.80124388,0.04479602
-2.97448724,3.30108660,0.69673812,1.46349629,0.01702284,0.73840369,0.03881679,0.17263466,0.83134593,0.04699530
-2.96848424,3.43072972,0.72880897,1.51361283,0.01889973,0.77128792,0.04087399,0.17750159,0.85999905,0.04915417
-2.96248124,3.55753523,0.76064998,1.56349820,0.02089729,0.80289108,0.04285724,0.18265097,0.88679487,0.05124316
-2.95647824,3.67930600,0.79162537,1.61217628,0.02300373,0.83276287,0.04474249,0.18789028,0.91132289,0.05323225
-2.95047524,3.79384745,0.82110348,1.65866534,0.02520481,0.86045159,0.04650725,0.19303903,0.93318095,0.05509154
-2.94447224,3.89902206,0.84847308,1.70200182,0.02748383,0.88551629,0.04813111,0.19793104,0.95198637,0.05679203
-2.93846923,3.99280520,0.87315979,1.74126491,0.02982168,0.90753924,0.04959620,0.20241657,0.96738704,0.05830628
-2.93246623,4.07334007,0.89464197,1.77560102,0.03219708,0.92613821,0.05088763,0.20636413,0.97907228,0.05960924
-2.92646323,4.13898963,0.91246542,1.80424732,0.03458667,0.94097811,0.05199373,0.20966208,0.98678271,0.06067886
-2.92046023,4.18838315,0.92625637,1.82655333,0.03696541,0.95178127,0.05290627,0.21221987,0.99031874,0.06149672
-2.91445723,4.22045554,0.93573203,1.84199968,0.03930679,0.95833616,0.05362047,0.21396883,0.98954739,0.06204854
-2.90845423,4.23447758,0.94070842,1.85021326,0.04158333,0.96050384,0.05413500,0.21486258,0.98440696,0.06232453
-2.90245123,4.23007573,0.94110493,1.85097797,0.04376697,0.95822216,0.05445179,0.21487692,0.97490941,0.06231967
-2.89644822,4.20724064,0.93694554,1.84424064,0.04582958,0.95150732,0.05457574,0.21400925,0.96114039,0.06203374
-2.89044522,4.16632402,0.92835655,1.83011175,0.04774348,0.94045290,0.05451442,0.21227741,0.94325690,0.06147129
-2.88444222,4.10802398,0.91556086,1.80886101,0.04948205,0.92522632,0.05427762,0.20971814,0.92148272,0.06064145
-2.87843922,4.03335966,0.89886921,1.78090770,0.05102026,0.90606311,0.05387692,0.20638505,0.89610190,0.05955754
-2.87243622,3.94363637,0.87866855,1.74680647,0.05233524,0.88325911,0.05332522,0.20234618,0.86745057,0.05823663
-2.86643322,3.84040276,0.85540822,1.70722902,0.05340688,0.85716124,0.05263626,0.19768137,0.83590761,0.05669904
-2.86043022,3.72540212,0.82958446,1.66294246,0.05421837,0.82815703,0.05182423,0.19247931,0.80188440,0.05496766
-2.85442721,3.60051992,0.80172391,1.61478544,0.05475660,0.79666369,0.05090335,0.18683461,0.76581430,0.05306735
-2.84842421,3.46772979,0.77236682,1.56364285,0.05501266,0.76311692,0.04988756,0.18084478,0.72814217,0.05102430
-2.84242121,3.32904028,0.74205065,1.51042034,0.05498211,0.72796017,0.04879033,0.17460740,0.68931436,0.04886534
-2.83641821,3.18644432,0.71129468,1.45601957,0.05466524,0.69163457,0.04762442,0.16821751,0.64976947,0.04661741
-2.83041521,3.04187332,0.68058619,1.40131532,0.05406715,0.65456999,0.04640189,0.16176524,0.60993020,0.04430698
-2.82441221,2.89715735,0.65036874,1.34713504,0.05319776,0.61717735,0.04513406,0.15533393,0.57019648,0.04195959
-2.81840920,2.75399242,0.62103283,1.29424189,0.05207165,0.57984250,0.04383160,0.14899860,0.53093982,0.03959951
-2.81240620,2.61391568,0.59290921,1.24332141,0.05070785,0.54292156,0.04250467,0.14282493,0.49249926,0.03724937
-2.80640320,2.47828867,0.56626489,1.19497238,0.04912938,0.50673782,0.04116310,0.13686873,0.45517847,0.03493003
-2.80040020,2.34828851,0.54130183,1.14970177,0.04736281,0.47158009,0.03981657,0.13117586,0.41924426,0.03266039
-2.79439720,2.22490649,0.51815820,1.10792374,0.04543762,0.43770226,0.03847486,0.12578265,0.38492618,0.03045734
-2.78839420,2.10895326,0.49691177,1.06996236,0.04338556,0.40532394,0.03714799,0.12071665,0.35241709,0.02833575
-2.78239120,2.00106955,0.47758541,1.03605750,0.04123989,0.37463204,0.03584641,0.11599778,0.32187453,0.02630856
-2.77638819,1.90174120,0.46015386,1.00637343,0.03903460,0.34578278,0.03458111,0.11163970,0.29342276,0.02438681
-2.77038519,1.81131722,0.44455182,0.98100922,0.03680367,0.31890426,0.03336364,0.10765138,0.26715515,0.02257974
-2.76438219,1.73002962,0.43068250,0.96001049,0.03458024,0.29409911,0.03220617,0.10403874,0.24313700,0.02089497
-2.75837919,1.65801378,0.41842655,0.94338157,0.03239597,0.27144714,0.03112132,0.10080638,0.22140839,0.01933855
-2.75237619,1.59532841,0.40765077,0.93109758,0.03028028,0.25100792,0.03012208,0.09795912,0.20198720,0.01791513
-2.74637319,1.54197409,0.39821643,0.92311568,0.02825982,0.23282306,0.02922157,0.09550348,0.18487200,0.01662805
-2.74037019,1.49790983,0.38998688,0.91938516,0.02635795,0.21691829,0.02843280,0.09344896,0.17004497,0.01547942
-2.73436718,1.46306721,0.38283431,0.91985596,0.02459433,0.20330520,0.02776835,0.09180906,0.15747456,0.01447026
-2.72836418,1.43736186,0.37664547,0.92448534,0.02298465,0.19198275,0.02724011,0.09060196,0.14711817,0.01360051
-2.72236118,1.42070224,0.37132652,0.93324268,0.02154046,0.18293850,0.02685890,0.08985101,0.13892450,0.01286916
-2.71635818,1.41299594,0.36680667,0.94611240,0.02026909,0.17614978,0.02663425,0.08958478,0.13283596,0.01227428
-2.71035518,1.41415362,0.36304103,0.96309497,0.01917370,0.17158470,0.02657411,0.08983692,0.12879074,0.01181309
-2.70435218,1.42409105,0.36001239,0.98420637,0.01825342,0.16920318,0.02668467,0.09064559,0.12672489,0.01148203
-2.69834917,1.44272948,0.35773225,1.00947608,0.01750361,0.16895801,0.02697021,0.09205275,0.12657413,0.01127685
-2.69234617,1.46999478,0.35624095,1.03894376,0.01691620,0.17079599,0.02743307,0.09410302,0.12827561,0.01119265
-2.68634317,1.50581540,0.35560709,1.07265499,0.01648004,0.17465917,0.02807367,0.09684250,0.13176932,0.01122401
-2.68034017,1.55011955,0.35592612,1.11065607,0.01618144,0.18048611,0.02889058,0.10031721,0.13699939,0.01136510
-2.67433717,1.60283151,0.35731812,1.15298823,0.01600461,0.18821321,0.02988070,0.10457147,0.14391495,0.01160973
-2.66833417,1.66386701,0.35992475,1.19968117,0.01593230,0.19777592,0.03103947,0.10964606,0.15247076,0.01195151
-2.66233117,1.73312773,0.36390521,1.25074612,0.01594628,0.20910982,0.03236109,0.11557636,0.16262724,0.01238395
-2.65632816,1.81049453,0.36943126,1.30616854,0.01602797,0.22215140,0.03383882,0.12239030,0.17435007,0.01290054
-2.65032516,1.89581943,0.37668123,1.36590039,0.01615900,0.23683841,0.03546514,0.13010637,0.18760924,0.01349485
-2.64432216,1.98891610,0.38583291,1.42985218,0.01632175,0.25310974,0.03723206,0.13873157,0.20237742,0.01416058
-2.63831916,2.08954874,0.39705557,1.49788486,0.01649981,0.27090461,0.03913116,0.14825949,0.21862778,0.01489161
-2.63231616,2.19741962,0.41050107,1.56980171,0.01667845,0.29016117,0.04115373,0.15866845,0.23633115,0.01568198
-2.62631316,2.31215539,0.42629442,1.64534055,0.01684498,0.31081441,0.04329072,0.16991988,0.25545276,0.01652588
-2.62031016,2.43329265,0.44452390,1.72416647,0.01698900,0.33279334,0.04553266,0.18195700,0.27594847,0.01741754
-2.61430715,2.56026349,0.46523137,1.80586560,0.01710261,0.35601787,0.04786945,0.19470374,0.29776089,0.01835121
-2.60830415,2.69238182,0.48840305,1.88994017,0.01718045,0.38039511,0.05029014,0.20806428,0.32081537,0.01932096
-2.60230115,2.82883160,0.51396133,1.97580563,0.01721974,0.40581574,0.05278256,0.22192301,0.34501629,0.02032057
-2.59629815,2.96865797,0.54175818,2.06279001,0.01722012,0.43215049,0.05533306,0.23614507,0.37024389,0.02134342
-2.59029515,3.11076275,0.57157069,2.15013632,0.01718343,0.45924707,0.05792612,0.25057770,0.39635182,0.02238230
-2.58429215,3.25390514,0.60309916,2.23700817,0.01711345,0.48692803,0.06054412,0.26505218,0.42316583,0.02342935
-2.57828914,3.39670899,0.63596825,2.32249916,0.01701555,0.51498961,0.06316713,0.27938654,0.45048377,0.02447595
-2.57228614,3.53767718,0.66973138,2.40564618,0.01689622,0.54320210,0.06577279,0.29338906,0.47807712,0.02551275
-2.56628314,3.67521379,0.70387860,2.48544663,0.01676274,0.57131175,0.06833643,0.30686234,0.50569417,0.02652964
-2.56028014,3.80765416,0.73784785,2.56087953,0.01662267,0.59904449,0.07083124,0.31960807,0.53306495,0.02751591
-2.55427714,3.93330230,0.77103939,2.63093016,0.01648347,0.62611140,0.07322870,0.33143220,0.55990765,0.02846040
-2.54827414,4.05047522,0.80283308,2.69461757,0.01635211,0.65221579,0.07549909,0.34215044,0.58593665,0.02935177
-2.54227114,4.15755244,0.83260776,2.75102433,0.01623478,0.67706190,0.07761224,0.35159395,0.61087159,0.03017878
-2.53626813,4.25302932,0.85976223,2.79932743,0.01613659,0.70036459,0.07953837,0.35961486,0.63444733,0.03093065
-2.53026513,4.33557187,0.88373677,2.83882922,0.01606144,0.72185986,0.08124900,0.36609160,0.65642412,0.03159746
-2.52426213,4.40407058,0.90403435,2.86898709,0.01601193,0.74131545,0.08271797,0.37093360,0.67659766,0.03217052
-2.51825913,4.45769091,0.92024061,2.88944062,0.01598935,0.75854124,0.08392239,0.37408530,0.69480832,0.03264279
-2.51225613,4.49591745,0.93204154,2.90003466,0.01599374,0.77339853,0.08484359,0.37552923,0.71094905,0.03300921
-2.50625313,4.51858958,0.93923816,2.90083718,0.01602410,0.78580789,0.08546794,0.37528792,0.72497150,0.03326699
-2.50025013,4.52592601,0.94175729,2.89215065,0.01607849,0.79575502,0.08578751,0.37342461,0.73688984,0.03341586
-2.49424712,4.51853663,0.93965789,2.87451591,0.01615437,0.80329403,0.08580055,0.37004257,0.74678196,0.03345815
-2.48824412,4.49742010,0.93313269,2.84870783,0.01624876,0.80854813,0.08551175,0.36528312,0.75478792,0.03339882
-2.48224112,4.46394649,0.92250466,2.81572234,0.01635856,0.81170727,0.08493225,0.35932224,0.76110552,0.03324540
-2.47623812,4.41982497,0.90821871,2.77675473,0.01648073,0.81302288,0.08407938,0.35236597,0.76598311,0.03300774
-2.47023512,4.36705722,0.89082863,2.73316950,0.01661246,0.81279991,0.08297624,0.34464466,0.76971003,0.03269769
-2.46423212,4.30787770,0.87097984,2.68646256,0.01675138,0.81138629,0.08165093,0.33640625,0.77260480,0.03232875
-2.45822911,4.24468315,0.84938864,2.63821669,0.01689553,0.80916035,0.08013577,0.32790887,0.77500198,0.03191550
-2.45222611,4.17995353,0.82681872,2.59005190,0.01704347,0.80651681,0.07846620,0.31941293,0.77723795,0.03147315
-2.44622311,4.11616765,0.80405578,2.54357216,0.01719412,0.80385175,0.07667969,0.31117305,0.77963648,0.03101693
-2.44022011,4.05571673,0.78188135,2.50031077,0.01734673,0.80154746,0.07481459,0.30343007,0.78249482,0.03056151
-2.43421711,4.00081948,0.76104666,2.46167618,0.01750068,0.79995763,0.07290892,0.29640339,0.78607073,0.03012051
-2.42821411,3.95344199,0.74224767,2.42890082,0.01765528,0.79939365,0.07099929,0.29028405,0.79057136,0.02970595
-2.42221111,3.91522606,0.72610197,2.40299469,0.01780959,0.80011258,0.06911984,0.28522863,0.79614430,0.02932787
-2.41620810,3.88742869,0.71312859,2.38470624,0.01796221,0.80230718,0.06730138,0.28135425,0.80287117,0.02899398
-2.41020510,3.87087557,0.70373122,2.37449195,0.01811107,0.80609848,0.06557058,0.27873499,0.81076412,0.02870942
-2.40420210,3.86593034,0.69818556,2.37249637,0.01825334,0.81153115,0.06394944,0.27739957,0.81976535,0.02847667
-2.39819910,3.87248117,0.69663106,2.37854374,0.01838533,0.81857173,0.06245484,0.27733065,0.82974942,0.02829549
-2.39219610,3.88994526,0.69906742,2.39214164,0.01850243,0.82710974,0.06109838,0.27846566,0.84052849,0.02816308
-2.38619310,3.91729117,0.70535591,2.41249720,0.01859925,0.83696170,0.05988629,0.28069909,0.85185989,0.02807422
-2.38019010,3.95307821,0.71522533,2.43854509,0.01866966,0.84787760,0.05881958,0.28388629,0.86345593,0.02802157
-2.37418709,3.99551148,0.72828257,2.46898671,0.01870705,0.85954977,0.05789426,0.28784855,0.87499525,0.02799605
-2.36818409,4.04251026,0.74402716,2.50233906,0.01870452,0.87162364,0.05710179,0.29237931,0.88613538,0.02798723
-2.36218109,4.09178734,0.76186951,2.53699134,0.01865523,0.88370998,0.05642957,0.29725134,0.89652588,0.02798381
-2.35617809,4.14093600,0.78115196,2.57126728,0.01855270,0.89539826,0.05586150,0.30222452,0.90582162,0.02797403
-2.35017509,4.18752136,0.80117213,2.60349039,0.01839111,0.90627055,0.05537871,0.30705412,0.91369566,0.02794619
-2.34417209,4.22917237,0.82120752,2.63204960,0.01816568,0.91591557,0.05496019,0.31149909,0.91985129,0.02788908
-2.33816908,4.26367108,0.84054067,2.65546255,0.01787288,0.92394241,0.05458360,0.31533023,0.92403281,0.02779239
-2.33216608,4.28903537,0.85848384,2.67243368,0.01751072,0.92999338,0.05422600,0.31833785,0.92603470,0.02764706
-2.32616308,4.30359220,0.87440235,2.68190480,0.01707888,0.93375583,0.05386459,0.32033869,0.92570891,0.02744564
-2.32016008,4.30603833,0.88773580,2.68309590,0.01657883,0.93497223,0.05347747,0.32118187,0.92297010,0.02718245
-2.31415708,4.29548634,0.89801630,2.67553452,0.01601384,0.93344849,0.05304429,0.32075362,0.91779855,0.02685384
-2.30815408,4.27149412,0.90488314,2.65907244,0.01538889,0.92906005,0.05254694,0.31898064,0.91024082,0.02645819
-2.30215108,4.23407689,0.90809334,2.63388912,0.01471055,0.92175564,0.05197008,0.31583207,0.90040809,0.02599602
-2.29614807,4.18370157,0.90752780,2.60048180,0.01398675,0.91155855,0.05130163,0.31131991,0.88847213,0.02546985
-2.29014507,4.12126372,0.90319277,2.55964302,0.01322652,0.89856536,0.05053314,0.30549798,0.87465932,0.02488415
-2.28414207,4.04804860,0.89521693,2.51242657,0.01243969,0.88294219,0.04966002,0.29845948,0.85924261,0.02424510
-2.27813907,3.96567799,0.88384396,2.46010364,0.01163653,0.86491860,0.04868170,0.29033326,0.84253190,0.02356038
-2.27213607,3.87604537,0.86942133,2.40411138,0.01082742,0.84477940,0.04760156,0.28127903,0.82486312,0.02283886
-2.26613307,3.78124231,0.85238570,2.34599606,0.01002254,0.82285455,0.04642682,0.27148160,0.80658634,0.02209034
-2.26013007,3.68347946,0.83324568,2.28735372,0.00923152,0.79950782,0.04516818,0.26114460,0.78805352,0.02132511
-2.25412706,3.58500538,0.81256272,2.22977066,0.00846318,0.77512433,0.04383947,0.25048368,0.76960612,0.02055371
-2.24812406,3.48802672,0.79093096,2.17476649,0.00772534,0.75009774,0.04245701,0.23971969,0.75156335,0.01978653
-2.24212106,3.39463303,0.76895684,2.12374200,0.00702460,0.72481753,0.04103903,0.22907191,0.73421127,0.01903348
-2.23611806,3.30672889,0.74723936,2.07793378,0.00636627,0.69965677,0.03960496,0.21875164,0.71779341,0.01830373
-2.23011506,3.22597611,0.72635160,2.03837723,0.00575430,0.67496110,0.03817466,0.20895635,0.70250311,0.01760542
-2.22411206,3.15374755,0.70682404,2.00587886,0.00519129,0.65103913,0.03676763,0.19986455,0.68847812,0.01694548
-2.21810905,3.09109405,0.68913045,1.98099874,0.00467851,0.62815471,0.03540237,0.19163146,0.67579749,0.01632943
-2.21210605,3.03872492,0.67367626,1.96404278,0.00421606,0.60652141,0.03409558,0.18438563,0.66448097,0.01576133
-2.20610305,2.99700196,0.66078993,1.95506471,0.00380296,0.58629915,0.03286165,0.17822648,0.65449093,0.01524370
-2.20010005,2.96594630,0.65071717,1.95387685,0.00343728,0.56759313,0.03171216,0.17322291,0.64573666,0.01477755
-2.19409705,2.94525682,0.64361800,1.96006843,0.00311637,0.55045505,0.03065545,0.16941268,0.63808074,0.01436248
-2.18809405,2.93433862,0.63956639,1.97303015,0.00283700,0.53488631,0.02969650,0.16680286,0.63134736,0.01399672
-2.18209105,2.93233947,0.63855234,1.99198335,0.00259557,0.52084287,0.02883676,0.16537097,0.62533184,0.01367737
-2.17608804,2.93819222,0.64048591,2.01601239,0.00238824,0.50824172,0.02807426,0.16506684,0.61981128,0.01340054
-2.17008504,2.95066111,0.64520305,2.04409845,0.00221109,0.49696817,0.02740382,0.16581523,0.61455545,0.01316157
-2.16408204,2.96838974,0.65247280,2.07515366,0.00206031,0.48688396,0.02681733,0.16751878,0.60933765,0.01295527
-2.15807904,2.98994912,0.66200558,2.10805414,0.00193227,0.47783552,0.02630423,0.17006154,0.60394504,0.01277611
-2.15207604,3.01388399,0.67346236,2.14167121,0.00182360,0.46966216,0.02585199,0.17331280,0.59818792,0.01261846
-2.14607304,3.03875624,0.68646440,2.17489996,0.00173134,0.46220383,0.02544669,0.17713109,0.59190764,0.01247679
-2.14007004,3.06318457,0.70060347,2.20668480,0.00165291,0.45530819,0.02507359,0.18136841,0.58498294,0.01234587
-2.13406703,3.08587954,0.71545241,2.23604177,0.00158621,0.44883680,0.02471780,0.18587449,0.57733444,0.01222089
-2.12806403,3.10567398,0.73057578,2.26207770,0.00152962,0.44267030,0.02436479,0.19050100,0.56892731,0.01209766
-2.12206103,3.12154835,0.74554070,2.28400619,0.00148200,0.43671248,0.02400102,0.19510572,0.55977201,0.01197265
-2.11605803,3.13265134,0.75992748,2.30116075,0.00144269,0.43089317,0.02361435,0.19955643,0.54992329,0.01184310
-2.11005503,3.13831579,0.77334015,2.31300532,0.00141152,0.42517010,0.02319453,0.20373452,0.53947757,0.01170709
-2.10405203,3.13807003,0.78541655,2.31914240,0.00138877,0.41952962,0.02273347,0.20753829,0.52856885,0.01156352
-2.09804902,3.13164507,0.79583780,2.31931892,0.00137516,0.41398634,0.02222551,0.21088570,0.51736348,0.01141211
-2.09204602,3.11897749,0.80433690,2.31343002,0.00137183,0.40858188,0.02166757,0.21371654,0.50605395,0.01125342
-2.08604302,3.10020834,0.81070619,2.30152066,0.00138027,0.40338270,0.02105919,0.21599401,0.49485199,0.01108873
-2.08004002,3.07567793,0.81480340,2.28378506,0.00140238,0.39847702,0.02040247,0.21770553,0.48398126,0.01092001
-2.07403702,3.04591648,0.81655590,2.26056373,0.00144032,0.39397115,0.01970197,0.21886284,0.47366974,0.01074981
-2.06803402,3.01163065,0.81596307,2.23233797,0.00149655,0.38998494,0.01896452,0.21950118,0.46414215,0.01058117
-2.06203102,2.97368583,0.81309645,2.19972153,0.00157376,0.38664685,0.01819893,0.21967783,0.45561255,0.01041743
-2.05602801,2.93308437,0.80809754,2.16344934,0.00167479,0.38408836,0.01741570,0.21946970,0.44827728,0.01026219
-2.05002501,2.89093970,0.80117339,2.12436326,0.00180258,0.38243823,0.01662668,0.21897034,0.44230839,0.01011909
-2.04402201,2.84844701,0.79258973,2.08339459,0.00196010,0.38181641,0.01584467,0.21828622,0.43784776,0.00999166
-2.03801901,2.80685059,0.78266209,2.04154381,0.00215025,0.38232804,0.01508304,0.21753256,0.43500198,0.00988319
-2.03201601,2.76740889,0.77174503,1.99985756,0.00237577,0.38405768,0.01435539,0.21682880,0.43383825,0.00979660
-2.02601301,2.73135785,0.76021988,1.95940331,0.00263909,0.38706391,0.01367509,0.21629385,0.43438119,0.00973423
-2.02001001,2.69987382,0.74848144,1.92124248,0.00294231,0.39137468,0.01305500,0.21604132,0.43661100,0.00969777
-2.01400700,2.67403695,0.73692419,1.88640239,0.00328697,0.39698345,0.01250710,0.21617499,0.44046270,0.00968818
-2.00800400,2.65479643,0.72592841,1.85584813,0.00367400,0.40384655,0.01204219,0.21678455,0.44582679,0.00970552
-2.00200100,2.64293877,0.71584689,1.83045505,0.00410358,0.41188174,0.01166962,0.21794196,0.45255125,0.00974901
-1.99599800,2.63906023,0.70699280,1.81098274,0.00457505,0.42096823,0.01139711,0.21969838,0.46044479,0.00981695
-1.98999500,2.64354452,0.69962889,1.79805161,0.00508681,0.43094809,0.01123054,0.22208202,0.46928143,0.00990674
-1.98399200,2.65654663,0.69395887,1.79212265,0.00563624,0.44162928,0.01117385,0.22509674,0.47880622,0.01001499
-1.97798899,2.67798350,0.69012083,1.79348138,0.00621968,0.45278993,0.01122893,0.22872168,0.48874189,0.01013756
-1.97198599,2.70753196,0.68818325,1.80222640,0.00683241,0.46418398,0.01139563,0.23291178,0.49879631,0.01026969
-1.96598299,2.74463401,0.68814348,1.81826330,0.00746867,0.47554785,0.01167180,0.23759916,0.50867048,0.01040617
-1.95997999,2.78850954,0.68992875,1.84130398,0.00812176,0.48660791,0.01205331,0.24269544,0.51806668,0.01054148
-1.95397699,2.83817581,0.69339965,1.87087180,0.00878410,0.49708844,0.01253422,0.24809466,0.52669662,0.01066997
-1.94797399,2.89247327,0.69835571,1.90631213,0.00944739,0.50671973,0.01310695,0.25367688,0.53428923,0.01078607
-1.94197099,2.95009674,0.70454292,1.94680846,0.01010283,0.51524608,0.01376246,0.25931220,0.54059770,0.01088443
