energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.84392196,7.33947321,0.00355485,1.50725856,4.86122494,3.18592834,0.03868933,1.90116263
-5.83791896,7.34503898,0.00383898,1.48298536,4.85395126,3.16860725,0.03850303,1.93140717
-5.83191596,7.32558833,0.00415248,1.45209360,4.83152215,3.13930199,0.03817666,1.95612517
-5.82591296,7.28402686,0.00449706,1.41543635,4.79633684,3.09945043,0.03773750,1.97570460
-5.81990995,7.22378991,0.00487419,1.37398681,4.75110352,3.05071909,0.03721704,1.99068537
-5.81390695,7.14870069,0.00528501,1.32880404,4.69874215,2.99493448,0.03665001,2.00173160
-5.80790395,7.06281960,0.00573018,1.28099783,4.64228334,2.93401182,0.03607339,2.00959941
-5.80190095,6.97029137,0.00620972,1.23169394,4.58476770,2.86988441,0.03552520,2.01510187
-5.79589795,6.87519694,0.00672295,1.18200113,4.52914962,2.80443667,0.03504337,2.01907299
-5.78989495,6.78141608,0.00726834,1.13298114,4.47820914,2.73944333,0.03466448,2.02233229
-5.78389195,6.69250590,0.00784341,1.08562236,4.43447467,2.67651722,0.03442268,2.02565180
-5.77788894,6.61159957,0.00844472,1.04081808,4.40015889,2.61706708,0.03434857,2.02972676
-5.77188594,6.54132789,0.00906781,0.99934958,4.37710891,2.56226672,0.03446825,2.03515119
-5.76588294,6.48376531,0.00970721,0.96187412,4.36677141,2.51303573,0.03480253,2.04239902
-5.75987994,6.44040037,0.01035650,0.92891784,4.37017227,2.47003158,0.03536627,2.05181143
-5.75387694,6.41212957,0.01100842,0.90087322,4.38790987,2.43365252,0.03616792,2.06359013
-5.74787394,6.39927246,0.01165495,0.87800046,4.42016053,2.40404972,0.03720930,2.07779668
-5.74187094,6.40160486,0.01228752,0.86043227,4.46669431,2.38114741,0.03848552,2.09435706
-5.73586793,6.41840681,0.01289718,0.84818137,4.52689914,2.36466896,0.03998513,2.11307088
-5.72986493,6.44852137,0.01347482,0.84114999,4.59981123,2.35416705,0.04169049,2.13362433
-5.72386193,6.49042043,0.01401142,0.83914067,4.68415012,2.34905607,0.04357823,2.15560585
-5.71785893,6.54227413,0.01449827,0.84186784,4.77835641,2.34864493,0.04561998,2.17852371
-5.71185593,6.60202065,0.01492725,0.84896963,4.88063127,2.35216888,0.04778315,2.20182449
-5.70585293,6.66743391,0.01529105,0.86001958,4.98897665,2.35881902,0.05003184,2.22491170
-5.69984992,6.73618739,0.01558335,0.87453796,5.10123569,2.36776871,0.05232786,2.24716407
-5.69384692,6.80591286,0.01579907,0.89200262,5.21513333,2.37819635,0.05463173,2.26795288
-5.68784392,6.87425343,0.01593453,0.91185931,5.32831706,2.38930429,0.05690379,2.28665808
-5.68184092,6.93891106,0.01598750,0.93353148,5.43839813,2.40033419,0.05910521,2.30268310
-5.67583792,6.99768882,0.01595736,0.95642973,5.54299365,2.41057887,0.06119901,2.31546826
-5.66983492,7.04852862,0.01584512,0.97996103,5.63976970,2.41939151,0.06315098,2.32450284
-5.66383192,7.08954530,0.01565336,1.00353774,5.72648573,2.42619250,0.06493053,2.32933587
-5.65782891,7.11905764,0.01538624,1.02658661,5.80104012,2.43047486,0.06651141,2.32958588
-5.65182591,7.13561703,0.01504941,1.04855785,5.86151646,2.43180852,0.06787225,2.32494948
-5.64582291,7.13803416,0.01464983,1.06893407,5.90622996,2.42984411,0.06899701,2.31520901
-5.63981991,7.12540356,0.01419565,1.08723923,5.93377294,2.42431657,0.06987522,2.30023914
-5.63381691,7.09712593,0.01369603,1.10304731,5.94305808,2.41504860,0.07050205,2.28001236
-5.62781391,7.05292748,0.01316093,1.11599048,5.93335806,2.40195406,0.07087828,2.25460318
-5.62181091,6.99287545,0.01260087,1.12576665,5.90433988,2.38504104,0.07100997,2.22419090
-5.61580790,6.91738875,0.01202672,1.13214596,5.85609231,2.36441434,0.07090812,2.18906068
-5.60980490,6.82724267,0.01144950,1.13497597,5.78914473,2.34027686,0.07058814,2.14960270
-5.60380190,6.72356641,0.01088009,1.13418535,5.70447611,2.31292953,0.07006915,2.10630910
-5.59779890,6.60783264,0.01032910,1.12978565,5.60351297,2.28276921,0.06937331,2.05976869
-5.59179590,6.48183823,0.00980656,1.12187119,5.48811526,2.25028422,0.06852499,2.01065906
-5.58579290,6.34767571,0.00932183,1.11061673,5.36055008,2.21604716,0.06754997,1.95973630
-5.57978989,6.20769553,0.00888335,1.09627298,5.22345286,2.18070469,0.06647460,1.90782215
-5.57378689,6.06445922,0.00849851,1.07916003,5.07977663,2.14496441,0.06532502,1.85578883
-5.56778389,5.92068434,0.00817353,1.05965877,4.93273009,2.10957885,0.06412644,1.80454174
-5.56178089,5.77918221,0.00791332,1.03820046,4.78570570,2.07532681,0.06290246,1.75500030
-5.55577789,5.64278977,0.00772142,1.01525493,4.64219933,2.04299256,0.06167455,1.70807729
-5.54977489,5.51429740,0.00759990,0.99131744,4.50572341,2.01334350,0.06046158,1.66465730
-5.54377189,5.39637451,0.00754935,0.96689491,4.37971550,1.98710679,0.05927952,1.62557449
-5.53776888,5.29149495,0.00756887,0.94249167,4.26744488,1.96494597,0.05814124,1.59159050
-5.53176588,5.20186448,0.00765605,0.91859533,4.17191929,1.94743820,0.05705644,1.56337288
-5.52576288,5.12935240,0.00780707,0.89566302,4.09579470,1.93505304,0.05603167,1.54147475
-5.51975988,5.07542953,0.00801674,0.87410856,4.04129047,1.92813354,0.05507052,1.52631620
-5.51375688,5.04111461,0.00827862,0.85429084,4.01011267,1.92688044,0.05417380,1.51816813
-5.50775388,5.02693110,0.00858513,0.83650381,4.00338813,1.93134016,0.05333984,1.51713908
-5.50175088,5.03287610,0.00892775,0.82096823,4.02161157,1.94139720,0.05256487,1.52316561
-5.49574787,5.05840299,0.00929716,0.80782568,4.06460826,1.95677135,0.05184338,1.53600683
-5.48974487,5.10241904,0.00968348,0.79713480,4.13151411,1.97702012,0.05116854,1.55524348
-5.48374187,5.16329897,0.01007647,0.78886995,4.22077483,2.00154659,0.05053259,1.58028199
-5.47773887,5.23891491,0.01046580,0.78292256,4.33016554,2.02961259,0.04992727,1.61036380
-5.47173587,5.32668290,0.01084124,0.77910480,4.45683123,2.06035722,0.04934422,1.64458005
-5.46573287,5.42362541,0.01119296,0.77715599,4.59734825,2.09282011,0.04877538,1.68189155
-5.45972986,5.52644886,0.01151174,0.77675115,4.74780585,2.12596925,0.04821330,1.72115386
-5.45372686,5.63163437,0.01178919,0.77751182,4.90390632,2.15873218,0.04765153,1.76114689
-5.44772386,5.73553943,0.01201800,0.77901870,5.06108124,2.19003013,0.04708491,1.80060843
-5.44172086,5.83450751,0.01219206,0.78082575,5.21462042,2.21881352,0.04650985,1.83827056
-5.43571786,5.92498215,0.01230668,0.78247531,5.35980972,2.24409804,0.04592455,1.87289778
-5.42971486,6.00362136,0.01235865,0.78351378,5.49207290,2.26499959,0.04532924,1.90332569
-5.42371186,6.06740817,0.01234637,0.78350715,5.60711235,2.28076694,0.04472627,1.92849851
-5.41770885,6.11375284,0.01226986,0.78205607,5.70104350,2.29081063,0.04412021,1.94750412
-5.41170585,6.14058235,0.01213074,0.77880954,5.77051726,2.29472674,0.04351785,1.95960505
-5.40570285,6.14641322,0.01193224,0.77347694,5.81282573,2.29231449,0.04292811,1.96426394
-5.39969985,6.13040406,0.01167906,0.76583780,5.82598649,2.28358660,0.04236187,1.96116239
-5.39369685,6.09238537,0.01137728,0.75574889,5.80880192,2.26877181,0.04183166,1.95021211
-5.38769385,6.03286482,0.01103417,0.74314839,5.76089101,2.24830926,0.04135137,1.93155782
-5.38169085,5.95300739,0.01065805,0.72805695,5.68269232,2.22283476,0.04093570,1.90557159
-5.37568784,5.85459122,0.01025801,0.71057572,5.57543824,2.19315936,0.04059966,1.87283878
-5.36968484,5.73994085,0.00984374,0.69088138,5.44110175,2.16024128,0.04035798,1.83413620
-5.36368184,5.61184104,0.00942526,0.66921862,5.28231871,2.12515226,0.04022443,1.79040331
-5.35767884,5.47343515,0.00901264,0.64589035,5.10228931,2.08903991,0.04021118,1.74270790
-5.35167584,5.32811280,0.00861578,0.62124637,4.90466360,2.05308796,0.04032819,1.69220766
-5.34567284,5.17939242,0.00824415,0.59567094,4.69341665,2.01847621,0.04058259,1.64010948
-5.33966983,5.03080386,0.00790654,0.56957005,4.47271902,1.98634218,0.04097826,1.58762827
-5.33366683,4.88577683,0.00761084,0.54335897,4.24680856,1.95774635,0.04151540,1.53594707
-5.32766383,4.74753997,0.00736384,0.51745076,4.01986890,1.93364260,0.04219038,1.48618017
-5.32166083,4.61903482,0.00717108,0.49224613,3.79591961,1.91485514,0.04299563,1.43934071
-5.31565783,4.50284806,0.00703664,0.46812530,3.57872206,1.90206306,0.04391983,1.39631383
-5.30965483,4.40116415,0.00696309,0.44544191,3.37170388,1.89579279,0.04494818,1.35783648
-5.30365183,4.31573919,0.00695141,0.42451916,3.17790387,1.89641855,0.04606286,1.32448396
-5.29764882,4.24789580,0.00700095,0.40564823,2.99993777,1.90417037,0.04724368,1.29666370
-5.29164582,4.19853726,0.00710943,0.38908865,2.83998445,1.91914859,0.04846879,1.27461569
-5.28564282,4.16817858,0.00727307,0.37507038,2.69979056,1.94134375,0.04971549,1.25841914
-5.27963982,4.15699082,0.00748662,0.36379703,2.58069122,1.97065994,0.05096108,1.24800448
-5.27363682,4.16485477,0.00774359,0.35544991,2.48364328,2.00694006,0.05218370,1.24316967
-5.26763382,4.19141966,0.00803638,0.35019199,2.40926742,2.04999100,0.05336311,1.24359963
-5.26163082,4.23616245,0.00835659,0.34817162,2.35789516,2.09960691,0.05448140,1.24888771
-5.25562781,4.29844389,0.00869522,0.34952511,2.32961680,2.15558898,0.05552356,1.25855791
-5.24962481,4.37755754,0.00904303,0.35437800,2.32432678,2.21776031,0.05647789,1.27208688
-5.24362181,4.47276917,0.00939078,0.36284449,2.34176330,2.28597509,0.05733632,1.28892481
-5.23761881,4.58334456,0.00972962,0.37502502,2.38153982,2.36012124,0.05809442,1.30851443
-5.23161581,4.70856479,0.01005133,0.39100183,2.44316686,2.44011685,0.05875141,1.33030768
-5.22561281,4.84772902,0.01034866,0.41083276,2.52606318,2.52590047,0.05930988,1.35377964
-5.21960980,5.00014571,0.01061555,0.43454344,2.62955662,2.61741627,0.05977550,1.37843972
-5.21360680,5.16511420,0.01084736,0.46211854,2.75287530,2.71459520,0.06015652,1.40383993
-5.20760380,5.34189877,0.01104106,0.49349247,2.89513089,2.81733361,0.06046331,1.42958071
-5.20160080,5.52969833,0.01119530,0.52854021,3.05529617,2.92547085,0.06070777,1.45531424
-5.19559780,5.72761452,0.01131044,0.56706918,3.23217935,3.03876768,0.06090283,1.48074581
-5.18959480,5.93462154,0.01138857,0.60881259,3.42439817,3.15688690,0.06106189,1.50563334
-5.18359180,6.14954019,0.01143336,0.65342516,3.63035659,3.27937769,0.06119839,1.52978561
-5.17758879,6.37101883,0.01144990,0.70048167,3.84822685,3.40566473,0.06132532,1.55305920
-5.17158579,6.59752280,0.01144451,0.74947891,4.07593931,3.53504300,0.06145495,1.57535461
-5.16558279,6.82733371,0.01142441,0.79984113,4.31118202,3.66667850,0.06159851,1.59661148
-5.15957979,7.05855872,0.01139742,0.85092926,4.55141145,3.79961502,0.06176598,1.61680330
-5.15357679,7.28914982,0.01137164,0.90205362,4.79387484,3.93278651,0.06196595,1.63593137
-5.14757379,7.51693195,0.01135503,0.95248988,5.03564436,4.06503441,0.06220547,1.65401837
-5.14157079,7.73963860,0.01135513,1.00149756,5.27366216,4.19512889,0.06248998,1.67110139
-5.13556778,7.95495286,0.01137865,1.04834058,5.50479477,4.32179296,0.06282322,1.68722456
-5.12956478,8.16055193,0.01143122,1.09230867,5.72589511,4.44372804,0.06320719,1.70243147
-5.12356178,8.35415274,0.01151712,1.13273898,5.93386937,4.55963997,0.06364204,1.71675742
-5.11755878,8.53355657,0.01163908,1.16903655,6.12574616,4.66826419,0.06412601,1.73022190
-5.11155578,8.69669088,0.01179816,1.20069300,6.29874497,4.76838925,0.06465536,1.74282141
-5.10555278,8.84164659,0.01199370,1.22730216,6.45034115,4.85887773,0.06522428,1.75452310
-5.09954977,8.96670995,0.01222334,1.24857211,6.57832465,4.93868449,0.06582490,1.76525958
-5.09354677,9.07038820,0.01248315,1.26433293,6.68085038,5.00687153,0.06644721,1.77492521
-5.08754377,9.15142888,0.01276777,1.27453972,6.75647809,5.06262004,0.06707916,1.78337435
-5.08154077,9.20883310,0.01307070,1.27927085,6.80420064,5.10523947,0.06770671,1.79042171
-5.07553777,9.24186329,0.01338458,1.27872139,6.82345979,5.13417421,0.06831409,1.79584521
-5.06953477,9.25004638,0.01370154,1.27319227,6.81414941,5.14900841,0.06888401,1.79939137
-5.06353177,9.23317325,0.01401358,1.26307549,6.77660638,5.14946926,0.06939805,1.80078318
-5.05752876,9.19129566,0.01431292,1.24883639,6.71159022,5.13542934,0.06983714,1.79973042
-5.05152576,9.12472139,0.01459245,1.23099363,6.62025257,5.10690835,0.07018206,1.79594205
-5.04552276,9.03400846,0.01484600,1.21009815,6.50409835,5.06407444,0.07041404,1.78914020
-5.03951976,8.91995904,0.01506870,1.18671185,6.36494020,5.00724527,0.07051544,1.77907538
-5.03351676,8.78361320,0.01525722,1.16138726,6.20484841,4.93688867,0.07047041,1.76554201
-5.02751376,8.62624266,0.01540995,1.13464898,6.02609806,4.85362279,0.07026551,1.74839385
-5.02151076,8.44934427,0.01552707,1.10697767,5.83111541,4.75821534,0.06989037,1.72755829
-5.01550775,8.25463283,0.01561062,1.07879739,5.62242513,4.65158170,0.06933825,1.70304910
-5.00950475,8.04403273,0.01566435,1.05046656,5.40260000,4.53478129,0.06860649,1.67497666
-5.00350175,7.81966777,0.01569362,1.02227288,5.17421416,4.40901207,0.06769685,1.64355536
-4.99749875,7.58384838,0.01570512,0.99443214,4.93980098,4.27560260,0.06661578,1.60910751
-4.99149575,7.33905577,0.01570652,0.96709081,4.70181610,4.13600151,0.06537441,1.57206355
-4.98549275,7.08792231,0.01570619,0.94033195,4.46260603,3.99176417,0.06398857,1.53295833
-4.97948974,6.83320769,0.01571267,0.91418385,4.22438241,3.84453649,0.06247845,1.49242340
-4.97348674,6.57777053,0.01573435,0.88863086,3.98920170,3.69603567,0.06086832,1.45117555
-4.96748374,6.32453522,0.01577897,0.86362553,3.75894995,3.54802829,0.05918590,1.41000171
-4.96148074,6.07645393,0.01585325,0.83910124,3.53533217,3.40230557,0.05746181,1.36974070
-4.95547774,5.83646398,0.01596249,0.81498463,3.31986545,3.26065618,0.05572875,1.33126233
-4.94947474,5.60744081,0.01611033,0.79120710,3.11387544,3.12483687,0.05402069,1.29544428
-4.94347174,5.39214710,0.01629848,0.76771455,2.91849512,2.99654131,0.05237199,1.26314767
-4.93746873,5.19317882,0.01652657,0.74447512,2.73466548,2.87736746,0.05081642,1.23519173
-4.93146573,5.01290915,0.01679215,0.72148442,2.56313729,2.76878417,0.04938629,1.21232848
-4.92546273,4.85343155,0.01709070,0.69876798,2.40447372,2.67209759,0.04811149,1.19521818
-4.91945973,4.71650360,0.01741577,0.67638117,2.25905338,2.58841822,0.04701863,1.18440621
-4.91345673,4.60349326,0.01775923,0.65440649,2.12707368,2.51862950,0.04613029,1.18030219
-4.90745373,4.51532981,0.01811155,0.63294860,2.00855470,2.46335911,0.04546428,1.18316218
-4.90145073,4.45246160,0.01846214,0.61212769,1.90334357,2.42295404,0.04503314,1.19307454
-4.89544772,4.41482296,0.01879979,0.59207149,1.81112001,2.39746092,0.04484372,1.20995026
-4.88944472,4.40181282,0.01911304,0.57290667,1.73140325,2.38661266,0.04489697,1.23351816
-4.88344172,4.41228705,0.01939062,0.55475021,1.66356098,2.38982295,0.04518789,1.26332577
-4.87743872,4.44456660,0.01962187,0.53770136,1.60682076,2.40618949,0.04570570,1.29874583
-4.87143572,4.49646282,0.01979707,0.52183466,1.56028436,2.43450702,0.04643425,1.33898902
-4.86543272,4.56532089,0.01990783,0.50719465,1.52294524,2.47329058,0.04735258,1.38312246
-4.85942971,4.64808126,0.01994731,0.49379233,1.49370938,2.52080926,0.04843565,1.43009409
-4.85342671,4.74135842,0.01991042,0.48160392,1.47141916,2.57512989,0.04965534,1.47876211
-4.84742371,4.84153507,0.01979399,0.47057167,1.45488008,2.63416995,0.05098149,1.52792880
-4.84142071,4.94486903,0.01959682,0.46060680,1.44288964,2.69575807,0.05238306,1.57637775
-4.83541771,5.04760909,0.01931965,0.45159431,1.43426739,2.75770019,0.05382933,1.62291294
-4.82941471,5.14611551,0.01896513,0.44339931,1.42788534,2.81784889,0.05529113,1.66639849
-4.82341171,5.23698005,0.01853768,0.43587443,1.42269726,2.87417307,0.05674196,1.70579719
-4.81740870,5.31714028,0.01804332,0.42886783,1.41776581,2.92482493,0.05815896,1.74020635
-4.81140570,5.38398278,0.01748948,0.42223132,1.41228610,2.96820112,0.05952378,1.76888914
-4.80540270,5.43543014,0.01688477,0.41582795,1.40560460,3.00299524,0.06082315,1.79130012
-4.79939970,5.47000748,0.01623873,0.40953885,1.39723238,3.02823892,0.06204918,1.80710348
-4.79339670,5.48688486,0.01556159,0.40326865,1.38685194,3.04332942,0.06319944,1.81618313
-4.78739370,5.48589331,0.01486403,0.39694940,1.37431725,3.04804237,0.06427665,1.81864404
-4.78139070,5.46751342,0.01415692,0.39054269,1.35964686,3.04252876,0.06528812,1.81480459
-4.77538769,5.43283707,0.01345114,0.38403999,1.34301043,3.02729646,0.06624493,1.80518039
-4.76938469,5.38350407,0.01275732,0.37746117,1.32470935,3.00317711,0.06716087,1.79046007
-4.76338169,5.32161706,0.01208571,0.37085152,1.30515233,2.97128018,0.06805122,1.77147445
-4.75737869,5.24963893,0.01144598,0.36427740,1.28482737,2.93293664,0.06893145,1.74916042
-4.75137569,5.17027834,0.01084709,0.35782091,1.26427137,2.88963505,0.06981585,1.72452139
-4.74537269,5.08636889,0.01029719,0.35157405,1.24403917,2.84295359,0.07071631,1.69858624
-4.73936968,5.00074825,0.00980351,0.34563258,1.22467335,2.79449140,0.07164118,1.67236871
-4.73336668,4.91614310,0.00937227,0.34009014,1.20667645,2.74580254,0.07259431,1.64682920
-4.72736368,4.83506528,0.00900868,0.33503289,1.19048690,2.69833593,0.07357448,1.62284063
-4.72136068,4.75972364,0.00871682,0.33053500,1.17645969,2.65338369,0.07457499,1.60115984
-4.71535768,4.69195522,0.00849971,0.32665509,1.16485261,2.61204018,0.07558371,1.58240558
-4.70935468,4.63317778,0.00835923,0.32343395,1.15581842,2.57517297,0.07658339,1.56704378
-4.70335168,4.58436479,0.00829619,0.32089330,1.14940309,2.54340645,0.07755234,1.55538020
-4.69734867,4.54604226,0.00831027,0.31903582,1.14554977,2.51711794,0.07846532,1.54756049
-4.69134567,4.51830598,0.00840016,0.31784606,1.14410788,2.49644548,0.07929477,1.54357683
-4.68534267,4.50085641,0.00856347,0.31729230,1.14484661,2.48130591,0.08001206,1.54328038
-4.67933967,4.49304793,0.00879689,0.31732894,1.14747146,2.47142140,0.08058894,1.54639838
-4.67333667,4.49394844,0.00909618,0.31789934,1.15164309,2.46635218,0.08099890,1.55255455
-4.66733367,4.50240540,0.00945624,0.31893876,1.15699678,2.46553332,0.08121848,1.56129150
-4.66133067,4.51711415,0.00987122,0.32037731,1.16316184,2.46831316,0.08122846,1.57209384
-4.65532766,4.53668508,0.01033452,0.32214264,1.16977947,2.47399137,0.08101480,1.58441080
-4.64932466,4.55970634,0.01083896,0.32416235,1.17651854,2.48185480,0.08056928,1.59767736
-4.64332166,4.58479994,0.01137683,0.32636598,1.18308849,2.49120972,0.07988998,1.61133324
-4.63731866,4.61066953,0.01194001,0.32868656,1.18924893,2.50140946,0.07898130,1.62483915
-4.63131566,4.63613900,0.01252007,0.33106181,1.19481588,2.51187685,0.07785383,1.63769022
-4.62531266,4.66018183,0.01310843,0.33343500,1.19966456,2.52212135,0.07652389,1.64942644
-4.61930965,4.68194176,0.01369649,0.33575562,1.20372920,2.53175102,0.07501282,1.65964049
-4.61330665,4.70074552,0.01427575,0.33797980,1.20700009,2.54047978,0.07334615,1.66798320
-4.60730365,4.71610899,0.01483800,0.34007084,1.20951853,2.54813065,0.07155267,1.67416706
-4.60130065,4.72773809,0.01537544,0.34199965,1.21137031,2.55463553,0.06966332,1.67796833
-4.59529765,4.73552555,0.01588089,0.34374528,1.21267810,2.56003244,0.06771022,1.67922801
-4.58929465,4.73954477,0.01634787,0.34529559,1.21359355,2.56446053,0.06572568,1.67785206
-4.58329165,4.74004148,0.01677080,0.34664791,1.21428944,2.56815368,0.06374128,1.67381120
-4.57728864,4.73742373,0.01714505,0.34780975,1.21495226,2.57143273,0.06178713,1.66714025
-4.57128564,4.73225040,0.01746713,0.34879935,1.21577552,2.57469669,0.05989129,1.65793699
-4.56528264,4.72521808,0.01773467,0.34964613,1.21695392,2.57841283,0.05807926,1.64636067
-4.55927964,4.71714616,0.01794654,0.35039078,1.21867850,2.58310576,0.05637373,1.63262965
-4.55327664,4.70895970,0.01810282,0.35108492,1.22113256,2.58934521,0.05479446,1.61701827
-4.54727364,4.70166977,0.01820479,0.35179030,1.22448858,2.59773257,0.05335825,1.59985256
-4.54127064,4.69635105,0.01825493,0.35257742,1.22890574,2.60888603,0.05207907,1.58150472
-4.53526763,4.69411676,0.01825677,0.35352360,1.23452807,2.62342455,0.05096827,1.56238626
-4.52926463,4.69609105,0.01821489,0.35471043,1.24148310,2.64195077,0.05003482,1.54293990
-4.52326163,4.70337953,0.01813471,0.35622085,1.24988095,2.66503330,0.04928566,1.52363018
-4.51725863,4.71703866,0.01802248,0.35813569,1.25981371,2.69318876,0.04872597,1.50493325
-4.51125563,4.73804504,0.01788505,0.36053010,1.27135523,2.72686440,0.04835948,1.48732595
-4.50525263,4.76726580,0.01772979,0.36346985,1.28456113,2.76642174,0.04818879,1.47127470
-4.49924962,4.80543129,0.01756447,0.36700773,1.29946917,2.81212206,0.04821554,1.45722456
-4.49324662,4.85311117,0.01739708,0.37118030,1.31609986,2.86411433,0.04844065,1.44558886
-4.48724362,4.91069509,0.01723578,0.37600501,1.33445735,2.92242620,0.04886444,1.43673993
-4.48124062,4.97837860,0.01708873,0.38147810,1.35453042,2.98695833,0.04948670,1.43100101
-4.47523762,5.05615492,0.01696401,0.38757311,1.37629359,3.05748248,0.05030673,1.42863988
-4.46923462,5.14381274,0.01686949,0.39424033,1.39970826,3.13364331,0.05132324,1.42986411
-4.46323162,5.24093997,0.01681279,0.40140712,1.42472351,3.21496381,0.05253435,1.43481820
-4.45722861,5.34693313,0.01680109,0.40897914,1.45127681,3.30085411,0.05393736,1.44358237
-4.45122561,5.46101160,0.01684111,0.41684247,1.47929408,3.39062318,0.05552865,1.45617313
-4.44522261,5.58223620,0.01693894,0.42486646,1.50868947,3.48349300,0.05730344,1.47254523
-4.43921961,5.70953094,0.01709998,0.43290738,1.53936446,3.57861449,0.05925559,1.49259499
-4.43321661,5.84170729,0.01732880,0.44081255,1.57120654,3.67508476,0.06137739,1.51616459
-4.42721361,5.97748995,0.01762900,0.44842484,1.60408750,3.77196501,0.06365938,1.54304735
-4.42121061,6.11554335,0.01800316,0.45558748,1.63786151,3.86829857,0.06609021,1.57299359
-4.41520760,6.25449826,0.01845267,0.46214884,1.67236329,3.96312872,0.06865649,1.60571692
-4.40920460,6.39297796,0.01897767,0.46796710,1.70740653,4.05551584,0.07134281,1.64090104
-4.40320160,6.52962355,0.01957693,0.47291459,1.74278296,4.14455376,0.07413174,1.67820655
-4.39719860,6.66311803,0.02024782,0.47688170,1.77826230,4.22938493,0.07700396,1.71727802
-4.39119560,6.79220906,0.02098622,0.47978011,1.81359333,4.30921454,0.07993851,1.75775103
-4.38519260,6.91573000,0.02178652,0.48154538,1.84850628,4.38332325,0.08291303,1.79925904
-4.37918959,7.03261929,0.02264164,0.48213859,1.88271659,4.45107870,0.08590418,1.84144016
-4.37318659,7.14193771,0.02354305,0.48154722,1.91593001,4.51194560,0.08888804,1.88394348
-4.36718359,7.24288350,0.02448085,0.47978511,1.94784898,4.56549439,0.09184058,1.92643498
-4.36118059,7.33480499,0.02544388,0.47689145,1.97817993,4.61140836,0.09473815,1.96860276
-4.35517759,7.41721044,0.02641987,0.47292904,2.00664132,4.64948916,0.09755800,2.01016151
-4.34917459,7.48977484,0.02739561,0.46798178,2.03297192,4.67966051,0.10027863,2.05085602
-4.34317159,7.55234330,0.02835716,0.46215146,2.05693899,4.70196988,0.10288029,2.09046361
-4.33716858,7.60493093,0.02929007,0.45555421,2.07834581,4.71658810,0.10534519,2.12879556
-4.33116558,7.64771886,0.03017972,0.44831648,2.09703836,4.72380653,0.10765781,2.16569726
-4.32516258,7.68104644,0.03101154,0.44057101,2.11291061,4.72403179,0.10980496,2.20104734
-4.31915958,7.70539962,0.03177136,0.43245273,2.12590827,4.71777771,0.11177590,2.23475586
-4.31315658,7.72139560,0.03244575,0.42409492,2.13603092,4.70565455,0.11356225,2.26676154
-4.30715358,7.72976408,0.03302234,0.41562572,2.14333222,4.68835541,0.11515792,2.29702855
