energy_ev,total_up,Al_p_up,Al_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.77188594,0.64112837,0.00991530,0.00000000,0.20901391,0.00000000,0.33107263,0.10449112
-5.76588294,0.66401401,0.01039429,0.00000000,0.21915089,0.00000000,0.34366000,0.10743640
-5.75987994,0.68444326,0.01087514,0.00000000,0.22878604,0.00000000,0.35514703,0.10983259
-5.75387694,0.70217287,0.01135515,0.00000000,0.23782779,0.00000000,0.36539927,0.11164998
-5.74787394,0.71704219,0.01183264,0.00000000,0.24620198,0.00000000,0.37432586,0.11287414
-5.74187094,0.72897385,0.01230685,0.00000000,0.25385183,0.00000000,0.38188033,0.11350623
-5.73586793,0.73797219,0.01277768,0.00000000,0.26073739,0.00000000,0.38806033,0.11356284
-5.72986493,0.74411921,0.01324556,0.00000000,0.26683449,0.00000000,0.39290611,0.11307529
-5.72386193,0.74756848,0.01371122,0.00000000,0.27213330,0.00000000,0.39649789,0.11208856
-5.71785893,0.74853706,0.01417561,0.00000000,0.27663659,0.00000000,0.39895215,0.11065971
-5.71185593,0.74729600,0.01463968,0.00000000,0.28035767,0.00000000,0.40041713,0.10885607
-5.70585293,0.74415962,0.01510432,0.00000000,0.28331839,0.00000000,0.40106746,0.10675303
-5.69984992,0.73947423,0.01557027,0.00000000,0.28554707,0.00000000,0.40109843,0.10443178
-5.69384692,0.73360660,0.01603809,0.00000000,0.28707667,0.00000000,0.40071978,0.10197692
-5.68784392,0.72693262,0.01650817,0.00000000,0.28794312,0.00000000,0.40014947,0.09947399
-5.68184092,0.71982657,0.01698076,0.00000000,0.28818416,0.00000000,0.39960740,0.09700721
-5.67583792,0.71265118,0.01745603,0.00000000,0.28783836,0.00000000,0.39930929,0.09465723
-5.66983492,0.70574875,0.01793419,0.00000000,0.28694467,0.00000000,0.39946085,0.09249917
-5.66383192,0.69943343,0.01841564,0.00000000,0.28554227,0.00000000,0.40025229,0.09060077
-5.65782891,0.69398466,0.01890102,0.00000000,0.28367065,0.00000000,0.40185321,0.08902096
-5.65182591,0.68964176,0.01939142,0.00000000,0.28136998,0.00000000,0.40440799,0.08780852
-5.64582291,0.68659967,0.01988847,0.00000000,0.27868153,0.00000000,0.40803162,0.08700114
-5.63981991,0.68500569,0.02039447,0.00000000,0.27564813,0.00000000,0.41280608,0.08662470
-5.63381691,0.68495717,0.02091249,0.00000000,0.27231448,0.00000000,0.41877736,0.08669287
-5.62781391,0.68650017,0.02144643,0.00000000,0.26872740,0.00000000,0.42595311,0.08720689
-5.62181091,0.68962903,0.02200110,0.00000000,0.26493578,0.00000000,0.43430109,0.08815571
-5.61580790,0.69428689,0.02258230,0.00000000,0.26099035,0.00000000,0.44374855,0.08951638
-5.60980490,0.70036725,0.02319680,0.00000000,0.25694325,0.00000000,0.45418261,0.09125468
-5.60380190,0.70771678,0.02385245,0.00000000,0.25284739,0.00000000,0.46545184,0.09332602
-5.59779890,0.71613922,0.02455815,0.00000000,0.24875576,0.00000000,0.47736904,0.09567670
-5.59179590,0.72540080,0.02532393,0.00000000,0.24472068,0.00000000,0.48971540,0.09824531
-5.58579290,0.73523693,0.02616098,0.00000000,0.24079313,0.00000000,0.50224603,0.10096446
-5.57978989,0.74536033,0.02708166,0.00000000,0.23702219,0.00000000,0.51469667,0.10376271
-5.57378689,0.75547037,0.02809954,0.00000000,0.23345475,0.00000000,0.52679162,0.10656667
-5.56778389,0.76526345,0.02922940,0.00000000,0.23013537,0.00000000,0.53825258,0.10930325
-5.56178089,0.77444409,0.03048710,0.00000000,0.22710647,0.00000000,0.54880799,0.11190190
-5.55577789,0.78273621,0.03188953,0.00000000,0.22440872,0.00000000,0.55820274,0.11429688
-5.54977489,0.78989429,0.03345434,0.00000000,0.22208159,0.00000000,0.56620745,0.11642937
-5.54377189,0.79571368,0.03519961,0.00000000,0.22016403,0.00000000,0.57262727,0.11824937
-5.53776888,0.80003951,0.03714341,0.00000000,0.21869511,0.00000000,0.57730933,0.11971729
-5.53176588,0.80277382,0.03930315,0.00000000,0.21771461,0.00000000,0.58014871,0.12080514
-5.52576288,0.80388024,0.04169490,0.00000000,0.21726340,0.00000000,0.58109242,0.12149724
-5.51975988,0.80338603,0.04433248,0.00000000,0.21738347,0.00000000,0.58014113,0.12179047
-5.51375688,0.80138127,0.04722647,0.00000000,0.21811773,0.00000000,0.57734860,0.12169390
-5.50775388,0.79801504,0.05038321,0.00000000,0.21950937,0.00000000,0.57281862,0.12122803
-5.50175088,0.79348895,0.05380367,0.00000000,0.22160087,0.00000000,0.56669981,0.12042341
-5.49574787,0.78804819,0.05748249,0.00000000,0.22443276,0.00000000,0.55917839,0.11931898
-5.48974487,0.78197070,0.06140696,0.00000000,0.22804212,0.00000000,0.55046937,0.11795996
-5.48374187,0.77555500,0.06555635,0.00000000,0.23246100,0.00000000,0.54080666,0.11639566
-5.47773887,0.76910741,0.06990138,0.00000000,0.23771484,0.00000000,0.53043267,0.11467710
-5.47173587,0.76292951,0.07440402,0.00000000,0.24382114,0.00000000,0.51958800,0.11285478
-5.46573287,0.75730630,0.07901770,0.00000000,0.25078830,0.00000000,0.50850174,0.11097659
-5.45972986,0.75249598,0.08368791,0.00000000,0.25861497,0.00000000,0.49738303,0.10908599
-5.45372686,0.74872177,0.08835320,0.00000000,0.26728974,0.00000000,0.48641426,0.10722061
-5.44772386,0.74616611,0.09294669,0.00000000,0.27679148,0.00000000,0.47574626,0.10541136
-5.44172086,0.74496750,0.09739787,0.00000000,0.28708995,0.00000000,0.46549573,0.10368195
-5.43571786,0.74522006,0.10163480,0.00000000,0.29814702,0.00000000,0.45574498,0.10204901
-5.42971486,0.74697551,0.10558661,0.00000000,0.30991803,0.00000000,0.44654392,0.10052265
-5.42371186,0.75024741,0.10918610,0.00000000,0.32235340,0.00000000,0.43791405,0.09910750
-5.41770885,0.75501711,0.11237237,0.00000000,0.33540024,0.00000000,0.42985422,0.09780407
-5.41170585,0.76124094,0.11509351,0.00000000,0.34900378,0.00000000,0.42234775,0.09661044
-5.40570285,0.76885806,0.11730891,0.00000000,0.36310856,0.00000000,0.41537044,0.09552407
-5.39969985,0.77779840,0.11899140,0.00000000,0.37765917,0.00000000,0.40889896,0.09454366
-5.39369685,0.78799023,0.12012885,0.00000000,0.39260060,0.00000000,0.40291933,0.09367097
-5.38769385,0.79936689,0.12072537,0.00000000,0.40787803,0.00000000,0.39743478,0.09291250
-5.38169085,0.81187238,0.12080181,0.00000000,0.42343618,0.00000000,0.39247293,0.09228087
-5.37568784,0.82546567,0.12039567,0.00000000,0.43921839,0.00000000,0.38809168,0.09179595
-5.36968484,0.84012362,0.11956049,0.00000000,0.45516537,0.00000000,0.38438384,0.09148557
-5.36368184,0.85584267,0.11836444,0.00000000,0.47121401,0.00000000,0.38148017,0.09138589
-5.35767884,0.87263932,0.11688854,0.00000000,0.48729629,0.00000000,0.37955090,0.09154135
-5.35167584,0.89054973,0.11522429,0.00000000,0.50333859,0.00000000,0.37880561,0.09200424
-5.34567284,0.90962871,0.11347091,0.00000000,0.51926153,0.00000000,0.37949149,0.09283388
-5.33966983,0.92994816,0.11173241,0.00000000,0.53498045,0.00000000,0.38189021,0.09409554
-5.33366683,0.95159542,0.11011434,0.00000000,0.55040672,0.00000000,0.38631323,0.09585902
-5.32766383,0.97467149,0.10872068,0.00000000,0.56544983,0.00000000,0.39309589,0.09819698
-5.32166083,0.99928925,0.10765063,0.00000000,0.58002019,0.00000000,0.40259011,0.10118317
-5.31565783,1.02557164,0.10699577,0.00000000,0.59403264,0.00000000,0.41515596,0.10489043
-5.30965483,1.05364976,0.10683736,0.00000000,0.60741036,0.00000000,0.43115217,0.10938864
-5.30365183,1.08366061,0.10724412,0.00000000,0.62008907,0.00000000,0.45092547,0.11474260
-5.29764882,1.11574453,0.10827037,0.00000000,0.63202122,0.00000000,0.47479915,0.12100993
-5.29164582,1.15004179,0.10995471,0.00000000,0.64317982,0.00000000,0.50306082,0.12823896
-5.28564282,1.18668851,0.11231920,0.00000000,0.65356180,0.00000000,0.53594953,0.13646676
-5.27963982,1.22581162,0.11536908,0.00000000,0.66319056,0.00000000,0.57364278,0.14571721
-5.27363682,1.26752284,0.11909296,0.00000000,0.67211745,0.00000000,0.61624344,0.15599931
-5.26763382,1.31191189,0.12346353,0.00000000,0.68042219,0.00000000,0.66376741,0.16730566
-5.26163082,1.35903894,0.12843877,0.00000000,0.68821203,0.00000000,0.71613211,0.17961124
-5.25562781,1.40892675,0.13396347,0.00000000,0.69561969,0.00000000,0.77314682,0.19287253
-5.24962481,1.46155279,0.13997114,0.00000000,0.70280004,0.00000000,0.83450510,0.20702700
-5.24362181,1.51684178,0.14638612,0.00000000,0.70992579,0.00000000,0.89978016,0.22199299
-5.23761881,1.57465918,0.15312588,0.00000000,0.71718209,0.00000000,0.96842361,0.23767018
-5.23161581,1.63480602,0.16010343,0.00000000,0.72476052,0.00000000,1.03976816,0.25394051
-5.22561281,1.69701551,0.16722959,0.00000000,0.73285235,0.00000000,1.11303450,0.27066959
-5.21960980,1.76095178,0.17441528,0.00000000,0.74164164,0.00000000,1.18734272,0.28770876
-5.21360680,1.82621100,0.18157352,0.00000000,0.75129801,0.00000000,1.26172801,0.30489756
-5.20760380,1.89232486,0.18862117,0.00000000,0.76196964,0.00000000,1.33516068,0.32206676
-5.20160080,1.95876652,0.19548042,0.00000000,0.77377650,0.00000000,1.40656970,0.33904177
-5.19559780,2.02495880,0.20207981,0.00000000,0.78680406,0.00000000,1.47486939,0.35564634
-5.18959480,2.09028433,0.20835490,0.00000000,0.80109767,0.00000000,1.53898800,0.37170656
-5.18359180,2.15409727,0.21424862,0.00000000,0.81665777,0.00000000,1.59789746,0.38705492
-5.17758879,2.21573611,0.21971115,0.00000000,0.83343617,0.00000000,1.65064291,0.40153432
-5.17158579,2.27453723,0.22469963,0.00000000,0.85133343,0.00000000,1.69637084,0.41500193
-5.16558279,2.32984859,0.22917756,0.00000000,0.87019768,0.00000000,1.73435469,0.42733274
-5.15957979,2.38104308,0.23311407,0.00000000,0.88982484,0.00000000,1.76401690,0.43842269
-5.15357679,2.42753136,0.23648311,0.00000000,0.90996055,0.00000000,1.78494625,0.44819113
-5.14757379,2.46877366,0.23926278,0.00000000,0.93030375,0.00000000,1.79691009,0.45658280
-5.14157079,2.50429041,0.24143463,0.00000000,0.95051208,0.00000000,1.79986075,0.46356889
-5.13556778,2.53367166,0.24298334,0.00000000,0.97020906,0.00000000,1.79393619,0.46914743
-5.12956478,2.55658503,0.24389648,0.00000000,0.98899293,0.00000000,1.77945479,0.47334288
-5.12356178,2.57278248,0.24416473,0.00000000,1.00644710,0.00000000,1.75690495,0.47620491
-5.11755878,2.58210574,0.24378229,0.00000000,1.02215192,0.00000000,1.72692995,0.47780653
-5.11155578,2.58449059,0.24274765,0.00000000,1.03569743,0.00000000,1.69030899,0.47824159
-5.10555278,2.57997004,0.24106452,0.00000000,1.04669680,0.00000000,1.64793547,0.47762176
-5.09954977,2.56867657,0.23874304,0.00000000,1.05479982,0.00000000,1.60079340,0.47607315
-5.09354677,2.55084320,0.23580099,0.00000000,1.05970615,0.00000000,1.54993323,0.47373281
-5.08754377,2.52680373,0.23226498,0.00000000,1.06117755,0.00000000,1.49644778,0.47074505
-5.08154077,2.49699163,0.22817160,0.00000000,1.05904874,0.00000000,1.44144948,0.46725797
-5.07553777,2.46193777,0.22356823,0.00000000,1.05323624,0.00000000,1.38604929,0.46342018
-5.06953477,2.42226659,0.21851358,0.00000000,1.04374476,0.00000000,1.33133790,0.45937790
-5.06353177,2.37869058,0.21307787,0.00000000,1.03067085,0.00000000,1.27836952,0.45527244
-5.05752876,2.33200267,0.20734241,0.00000000,1.01420332,0.00000000,1.22814808,0.45123822
-5.05152576,2.28306648,0.20139880,0.00000000,0.99462051,0.00000000,1.18161581,0.44740124
-5.04552276,2.23280403,0.19534749,0.00000000,0.97228425,0.00000000,1.13964380,0.44387794
-5.03951976,2.18218091,0.18929595,0.00000000,0.94763059,0.00000000,1.10302393,0.44077447
-5.03351676,2.13218876,0.18335626,0.00000000,0.92115774,0.00000000,1.07246188,0.43818624
-5.02751376,2.08382515,0.17764236,0.00000000,0.89341142,0.00000000,1.04857031,0.43619745
-5.02151076,2.03807109,0.17226698,0.00000000,0.86496811,0.00000000,1.03186208,0.43488077
-5.01550775,1.99586652,0.16733832,0.00000000,0.83641700,0.00000000,1.02274284,0.43429675
-5.00950475,1.95808426,0.16295665,0.00000000,0.80834101,0.00000000,1.02150297,0.43449303
-5.00350175,1.92550319,0.15921097,0.00000000,0.78129779,0.00000000,1.02830880,0.43550319
-4.99749875,1.89878153,0.15617580,0.00000000,0.75580124,0.00000000,1.04319333,0.43734523
-4.99149575,1.87843104,0.15390824,0.00000000,0.73230443,0.00000000,1.06604688,0.44001975
-4.98549275,1.86479354,0.15244550,0.00000000,0.71118440,0.00000000,1.09660843,0.44350782
-4.97948974,1.85802064,0.15180297,0.00000000,0.69272951,0.00000000,1.13445831,0.44776878
-4.97348674,1.85805799,0.15197283,0.00000000,0.67712985,0.00000000,1.17901336,0.45273811
-4.96748374,1.86463521,0.15292351,0.00000000,0.66447106,0.00000000,1.22952531,0.45832563
-4.96148074,1.87726227,0.15459987,0.00000000,0.65473185,0.00000000,1.28508361,0.46441421
-4.95547774,1.89523342,0.15692421,0.00000000,0.64778541,0.00000000,1.34462328,0.47085939
-4.94947474,1.91763884,0.15979808,0.00000000,0.64340451,0.00000000,1.40693849,0.47748994
-4.94347174,1.94338443,0.16310499,0.00000000,0.64127035,0.00000000,1.47070231,0.48410979
-4.93746873,1.97121947,0.16671370,0.00000000,0.64098473,0.00000000,1.53449238,0.49050115
-4.93146573,1.99977150,0.17048227,0.00000000,0.64208508,0.00000000,1.59682246,0.49642915
-4.92546273,2.02758741,0.17426261,0.00000000,0.64406186,0.00000000,1.65617879,0.50164776
-4.91945973,2.05317949,0.17790526,0.00000000,0.64637755,0.00000000,1.71106037,0.50590686
-4.91345673,2.07507441,0.18126451,0.00000000,0.64848662,0.00000000,1.76002158,0.50896027
-4.90745373,2.09186357,0.18420332,0.00000000,0.64985555,0.00000000,1.80171549,0.51057433
-4.90145073,2.10225230,0.18659811,0.00000000,0.64998221,0.00000000,1.83493599,0.51053672
-4.89544772,2.10510594,0.18834306,0.00000000,0.64841375,0.00000000,1.85865673,0.50866499
-4.88944472,2.09949075,0.18935375,0.00000000,0.64476240,0.00000000,1.87206514,0.50481441
-4.88344172,2.08470763,0.18957005,0.00000000,0.63871843,0.00000000,1.87458981,0.49888470
-4.87743872,2.06031721,0.18895806,0.00000000,0.63005996,0.00000000,1.86591972,0.49082526
-4.87143572,2.02615514,0.18751103,0.00000000,0.61865921,0.00000000,1.84601450,0.48063861
-4.86543272,1.98233700,0.18524924,0.00000000,0.60448506,0.00000000,1.81510501,0.46838181
-4.85942971,1.92925260,0.18221887,0.00000000,0.58760198,0.00000000,1.77368431,0.45416581
-4.85342671,1.86755027,0.17848984,0.00000000,0.56816548,0.00000000,1.72248928,0.43815268
-4.84742371,1.79811196,0.17415291,0.00000000,0.54641452,0.00000000,1.66247399,0.42055102
-4.84142071,1.72202059,0.16931597,0.00000000,0.52266131,0.00000000,1.59477599,0.40160960
-4.83541771,1.64052139,0.16409996,0.00000000,0.49727909,0.00000000,1.52067723,0.38160976
-4.82941471,1.55497926,0.15863438,0.00000000,0.47068856,0.00000000,1.44156148,0.36085683
-4.82341171,1.46683413,0.15305281,0.00000000,0.44334360,0.00000000,1.35887017,0.33967108
-4.81740870,1.37755660,0.14748860,0.00000000,0.41571708,0.00000000,1.27405877,0.31837870
-4.81140570,1.28860569,0.14207084,0.00000000,0.38828709,0.00000000,1.18855541,0.29730310
-4.80540270,1.20139044,0.13692092,0.00000000,0.36152439,0.00000000,1.10372344,0.27675706
-4.79939970,1.11723683,0.13214970,0.00000000,0.33588134,0.00000000,1.02082928,0.25703593
-4.79339670,1.03736090,0.12785546,0.00000000,0.31178259,0.00000000,0.94101654,0.23841216
-4.78739370,0.96284875,0.12412261,0.00000000,0.28961772,0.00000000,0.86528693,0.22113130
-4.78139070,0.89464352,0.12102119,0.00000000,0.26973591,0.00000000,0.79448824,0.20540948
-4.77538769,0.83353908,0.11860715,0.00000000,0.25244232,0.00000000,0.72930917,0.19143233
-4.76938469,0.78017989,0.11692320,0.00000000,0.23799631,0.00000000,0.67028049,0.17935523
-4.76338169,0.73506611,0.11600028,0.00000000,0.22661093,0.00000000,0.61778189,0.16930458
-4.75737869,0.69856295,0.11585929,0.00000000,0.21845350,0.00000000,0.57205334,0.16138005
-4.75137569,0.67091292,0.11651325,0.00000000,0.21364705,0.00000000,0.53321016,0.15565730
-4.74537269,0.65225005,0.11796933,0.00000000,0.21227199,0.00000000,0.50126035,0.15219109
-4.73936968,0.64261473,0.12023102,0.00000000,0.21436810,0.00000000,0.47612342,0.15101840
-4.73336668,0.64196820,0.12329997,0.00000000,0.21993633,0.00000000,0.45764947,0.15216139
-4.72736368,0.65020595,0.12717761,0.00000000,0.22894037,0.00000000,0.44563759,0.15562991
-4.72136068,0.66716933,0.13186639,0.00000000,0.24130790,0.00000000,0.43985310,0.16142359
-4.71535768,0.69265506,0.13737063,0.00000000,0.25693154,0.00000000,0.44004273,0.16953328
-4.70935468,0.72642231,0.14369684,0.00000000,0.27566951,0.00000000,0.44594753,0.17994180
-4.70335168,0.76819758,0.15085370,0.00000000,0.29734621,0.00000000,0.45731323,0.19262417
-4.69734867,0.81767734,0.15885157,0.00000000,0.32175277,0.00000000,0.47389782,0.20754720
-4.69134567,0.87452892,0.16770157,0.00000000,0.34864792,0.00000000,0.49547647,0.22466861
-4.68534267,0.93838979,0.17741445,0.00000000,0.37775924,0.00000000,0.52184381,0.24393578
-4.67933967,1.00886583,0.18799900,0.00000000,0.40878501,0.00000000,0.55281367,0.26528421
-4.67333667,1.08552878,0.19946037,0.00000000,0.44139679,0.00000000,0.58821650,0.28863583
-4.66733367,1.16791324,0.21179810,0.00000000,0.47524276,0.00000000,0.62789471,0.31389720
-4.66133067,1.25551351,0.22500408,0.00000000,0.50995184,0.00000000,0.67169606,0.34095774
-4.65532766,1.34778039,0.23906036,0.00000000,0.54513856,0.00000000,0.71946542,0.36968802
-4.64932466,1.44411807,0.25393693,0.00000000,0.58040850,0.00000000,0.77103519,0.39993815
-4.64332166,1.54388122,0.26958954,0.00000000,0.61536418,0.00000000,0.82621465,0.43153634
-4.63731866,1.64637239,0.28595758,0.00000000,0.64961106,0.00000000,0.88477869,0.46428765
-4.63131566,1.75083971,0.30296206,0.00000000,0.68276361,0.00000000,0.94645632,0.49797298
-4.62531266,1.85647513,0.32050385,0.00000000,0.71445098,0.00000000,1.01091955,0.53234834
-4.61930965,1.96241345,0.33846234,0.00000000,0.74432224,0.00000000,1.07777317,0.56714458
-4.61330665,2.06773239,0.35669443,0.00000000,0.77205092,0.00000000,1.14654614,0.60206750
-4.60730365,2.17145413,0.37503422,0.00000000,0.79733880,0.00000000,1.21668533,0.63679871
-4.60130065,2.27254886,0.39329336,0.00000000,0.81991875,0.00000000,1.28755221,0.67099712
-4.59529765,2.36994083,0.41126228,0.00000000,0.83955689,0.00000000,1.35842326,0.70430150
-4.58929465,2.46251736,0.42871235,0.00000000,0.85605388,0.00000000,1.42849457,0.73633400
-4.58329165,2.54914146,0.44539904,0.00000000,0.86924562,0.00000000,1.49689121,0.76670496
-4.57728864,2.62866807,0.46106616,0.00000000,0.87900354,0.00000000,1.56268144,0.79501888
-4.57128564,2.69996442,0.47545110,0.00000000,0.88523458,0.00000000,1.62489585,0.82088184
-4.56528264,2.76193403,0.48829091,0.00000000,0.88788111,0.00000000,1.68255107,0.84391002
-4.55927964,2.81354428,0.49932928,0.00000000,0.88692092,0.00000000,1.73467761,0.86373938
-4.55327664,2.85385657,0.50832388,0.00000000,0.88236736,0.00000000,1.78035073,0.88003621
-4.54727364,2.88205828,0.51505412,0.00000000,0.87426977,0.00000000,1.81872348,0.89250809
-4.54127064,2.89749502,0.51932872,0.00000000,0.86271412,0.00000000,1.84906032,0.90091505
-4.53526763,2.89970199,0.52099293,0.00000000,0.84782372,0.00000000,1.87076997,0.90508024
-4.52926463,2.88843250,0.51993491,0.00000000,0.82976008,0.00000000,1.88343581,0.90489974
-4.52326163,2.86368234,0.51609108,0.00000000,0.80872341,0.00000000,1.88684233,0.90035090
-4.51725863,2.82570813,0.50944994,0.00000000,0.78495292,0.00000000,1.88099616,0.89149864
-4.51125563,2.77503855,0.50005435,0.00000000,0.75872631,0.00000000,1.86614031,0.87849944
-4.50525263,2.71247722,0.48800186,0.00000000,0.73035860,0.00000000,1.84276085,0.86160251
-4.49924962,2.63909655,0.47344327,0.00000000,0.70019990,0.00000000,1.81158522,0.84114786
-4.49324662,2.55622233,0.45657920,0.00000000,0.66863208,0.00000000,1.77357198,0.81756141
-4.48724362,2.46540932,0.43765502,0.00000000,0.63606439,0.00000000,1.72989220,0.79134687
-4.48124062,2.36840834,0.41695418,0.00000000,0.60292795,0.00000000,1.68190303,0.76307492
-4.47523762,2.26712628,0.39479033,0.00000000,0.56966927,0.00000000,1.63111441,0.73336970
-4.46923462,2.16358020,0.37149856,0.00000000,0.53674311,0.00000000,1.57915024,0.70289344
-4.46323162,2.05984763,0.34742617,0.00000000,0.50460481,0.00000000,1.52770538,0.67232953
-4.45722861,1.95801483,0.32292332,0.00000000,0.47370240,0.00000000,1.47850045,0.64236479
-4.45122561,1.86012521,0.29833404,0.00000000,0.44446900,0.00000000,1.43323595,0.61367168
-4.44522261,1.76812997,0.27398790,0.00000000,0.41731556,0.00000000,1.39354762,0.58689103
-4.43921961,1.68384266,0.25019271,0.00000000,0.39262448,0.00000000,1.36096469,0.56261601
-4.43321661,1.60889958,0.22722835,0.00000000,0.37074431,0.00000000,1.33687251,0.54137785
-4.42721361,1.54472712,0.20534217,0.00000000,0.35198561,0.00000000,1.32248077,0.52363392
-4.42121061,1.49251709,0.18474567,0.00000000,0.33661823,0.00000000,1.31879841,0.50975838
-4.41520760,1.45321054,0.16561284,0.00000000,0.32487002,0.00000000,1.32661565,0.50003578
-4.40920460,1.42749020,0.14807978,0.00000000,0.31692683,0.00000000,1.34649366,0.49465765
-4.40320160,1.41578128,0.13224565,0.00000000,0.31293376,0.00000000,1.37876166,0.49372204
-4.39719860,1.41825988,0.11817462,0.00000000,0.31299747,0.00000000,1.42352111,0.49723589
-4.39119560,1.43486815,0.10589880,0.00000000,0.31718912,0.00000000,1.48065645,0.50512002
-4.38519260,1.46533496,0.09542162,0.00000000,0.32554794,0.00000000,1.54985129,0.51721625
-4.37918959,1.50920061,0.08672172,0.00000000,0.33808477,0.00000000,1.63060913,0.53329635
-4.37318659,1.56584433,0.07975684,0.00000000,0.35478556,0.00000000,1.72227733,0.55307233
-4.36718359,1.63451283,0.07446776,0.00000000,0.37561433,0.00000000,1.82407295,0.57620750
-4.36118059,1.71434871,0.07078188,0.00000000,0.40051549,0.00000000,1.93510934,0.60232790
-4.35517759,1.80441747,0.06861653,0.00000000,0.42941524,0.00000000,2.05442221,0.63103362
-4.34917459,1.90373190,0.06788171,0.00000000,0.46222205,0.00000000,2.18099402,0.66190950
-4.34317159,2.01127325,0.06848237,0.00000000,0.49882607,0.00000000,2.31377596,0.69453504
-4.33716858,2.12600859,0.07032018,0.00000000,0.53909771,0.00000000,2.45170672,0.72849302
-4.33116558,2.24690404,0.07329476,0.00000000,0.58288539,0.00000000,2.59372778,0.76337686
-4.32516258,2.37293408,0.07730448,0.00000000,0.63001270,0.00000000,2.73879489,0.79879644
-4.31915958,2.50308713,0.08224693,0.00000000,0.68027538,0.00000000,2.88588609,0.83438250
-4.31315658,2.63636796,0.08801910,0.00000000,0.73343818,0.00000000,3.03400638,0.86978957
-4.30715358,2.77179767,0.09451737,0.00000000,0.78923225,0.00000000,3.18218972,0.90469768
