energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.72986493,3.89812311,1.18049937,0.99246645,0.00565467,0.28920416,1.14989180,1.95679967,0.68201770,0.00000000
-5.72386193,3.88941789,1.20171591,0.97806016,0.00549719,0.29499778,1.15631295,1.95129481,0.68752051,0.00000000
-5.71785893,3.86666010,1.21729908,0.96028658,0.00535879,0.30018850,1.15816030,1.93881384,0.68964769,0.00000000
-5.71185593,3.82929323,1.22682738,0.93914632,0.00523436,0.30467050,1.15514374,1.91908621,0.68824795,0.00000000
-5.70585293,3.77709552,1.22999791,0.91472365,0.00511935,0.30835185,1.14707883,1.89200443,0.68325015,0.00000000
-5.69984992,3.71019230,1.22663673,0.88718723,0.00500993,0.31115645,1.13389508,1.85762925,0.67466550,0.00000000
-5.69384692,3.62905481,1.21670460,0.85678728,0.00490315,0.31302524,1.11563973,1.81618848,0.66258688,0.00000000
-5.68784392,3.53448587,1.20029805,0.82384946,0.00479701,0.31391692,1.09247673,1.76806948,0.64718513,0.00000000
-5.68184092,3.42759319,1.17764573,0.78876572,0.00469049,0.31380798,1.06468115,1.71380604,0.62870284,0.00000000
-5.67583792,3.30975191,1.14910022,0.75198260,0.00458358,0.31269216,1.03262950,1.65406011,0.60744565,0.00000000
-5.66983492,3.18255841,1.11512584,0.71398746,0.00447724,0.31057948,0.99678627,1.58959958,0.58377182,0.00000000
-5.66383192,3.04777758,1.07628316,0.67529348,0.00437327,0.30749486,0.95768777,1.52127310,0.55808023,0.00000000
-5.65782891,2.90728612,1.03321071,0.63642393,0.00427427,0.30347644,0.91592379,1.44998319,0.53079763,0.00000000
-5.65182591,2.76301447,0.98660500,0.59789652,0.00418345,0.29857369,0.87211823,1.37665879,0.50236553,0.00000000
-5.64582291,2.61688976,0.93719957,0.56020840,0.00410448,0.29284548,0.82690941,1.30222842,0.47322734,0.00000000
-5.63981991,2.47078202,0.88574403,0.52382251,0.00404131,0.28635813,0.78093102,1.22759506,0.44381617,0.00000000
-5.63381691,2.32645559,0.83298380,0.48915555,0.00399799,0.27918343,0.73479444,1.15361345,0.41454373,0.00000000
-5.62781391,2.18552733,0.77964140,0.45656818,0.00397844,0.27139697,0.68907302,1.08107069,0.38579077,0.00000000
-5.62181091,2.04943244,0.72639979,0.42635753,0.00398630,0.26307646,0.64428885,1.01067046,0.35789909,0.00000000
-5.61580790,1.91939897,0.67388831,0.39875216,0.00402471,0.25430036,0.60090231,0.94302124,0.33116547,0.00000000
-5.60980490,1.79643082,0.62267145,0.37390959,0.00409616,0.24514666,0.55930462,0.87862847,0.30583747,0.00000000
-5.60380190,1.68129935,0.57324071,0.35191615,0.00420233,0.23569190,0.51981331,0.81789072,0.28211110,0.00000000
-5.59779890,1.57454298,0.52600952,0.33278909,0.00434397,0.22601032,0.48267053,0.76109942,0.26013028,0.00000000
-5.59179590,1.47647408,0.48131111,0.31648072,0.00452081,0.21617324,0.44804404,0.70844195,0.23998786,0.00000000
-5.58579290,1.38719224,0.43939917,0.30288414,0.00473148,0.20624853,0.41603042,0.66000744,0.22172812,0.00000000
-5.57978989,1.30660279,0.40045097,0.29184052,0.00497350,0.19630027,0.38666026,0.61579500,0.20535044,0.00000000
-5.57378689,1.23443953,0.36457256,0.28314727,0.00524330,0.18638840,0.35990479,0.57572374,0.19081388,0.00000000
-5.56778389,1.17029056,0.33180573,0.27656715,0.00553626,0.17656860,0.33568371,0.53964403,0.17804255,0.00000000
-5.56178089,1.11362617,0.30213624,0.27183769,0.00584683,0.16689209,0.31387363,0.50734967,0.16693137,0.00000000
-5.55577789,1.06382767,0.27550292,0.26868083,0.00616861,0.15740558,0.29431692,0.47859041,0.15735215,0.00000000
-5.54977489,1.02021644,0.25180724,0.26681241,0.00649460,0.14815124,0.27683053,0.45308446,0.14915974,0.00000000
-5.54377189,0.98208226,0.23092304,0.26595140,0.00681731,0.13916672,0.26121460,0.43053069,0.14219804,0.00000000
-5.53776888,0.94871014,0.21270594,0.26582839,0.00712904,0.13048524,0.24726048,0.41062022,0.13630577,0.00000000
-5.53176588,0.91940519,0.19700228,0.26619344,0.00742206,0.12213572,0.23475819,0.39304703,0.13132185,0.00000000
-5.52576288,0.89351482,0.18365721,0.26682284,0.00768893,0.11414296,0.22350302,0.37751766,0.12709025,0.00000000
-5.51975988,0.87044784,0.17252175,0.26752476,0.00792265,0.10652786,0.21330117,0.36375946,0.12346435,0.00000000
-5.51375688,0.84969009,0.16345872,0.26814365,0.00811694,0.09930771,0.20397453,0.35152755,0.12031052,0.00000000
-5.50775388,0.83081618,0.15634728,0.26856314,0.00826644,0.09249647,0.19536439,0.34061028,0.11751104,0.00000000
-5.50175088,0.81349732,0.15108608,0.26870756,0.00836686,0.08610512,0.18733413,0.33083302,0.11496631,0.00000000
-5.49574787,0.79750476,0.14759489,0.26854179,0.00841513,0.08014197,0.17977095,0.32206037,0.11259615,0.00000000
-5.48974487,0.78270924,0.14581490,0.26806971,0.00840949,0.07461298,0.17258662,0.31419674,0.11034050,0.00000000
-5.48374187,0.76907620,0.14570740,0.26733103,0.00834956,0.06952204,0.16571734,0.30718534,0.10815919,0.00000000
-5.47773887,0.75665715,0.14725128,0.26639680,0.00823626,0.06487121,0.15912273,0.30100562,0.10603108,0.00000000
-5.47173587,0.74557763,0.15043926,0.26536370,0.00807185,0.06066088,0.15278404,0.29566942,0.10395252,0.00000000
-5.46573287,0.73602212,0.15527309,0.26434726,0.00785976,0.05688990,0.14670182,0.29121589,0.10193516,0.00000000
-5.45972986,0.72821668,0.16175797,0.26347436,0.00760447,0.05355559,0.14089292,0.28770555,0.10000336,0.00000000
-5.45372686,0.72241007,0.16989647,0.26287530,0.00731136,0.05065377,0.13538718,0.28521360,0.09819119,0.00000000
-5.44772386,0.71885419,0.17968216,0.26267574,0.00698647,0.04817861,0.13022387,0.28382303,0.09653913,0.00000000
-5.44172086,0.71778470,0.19109339,0.26298892,0.00663629,0.04612259,0.12544799,0.28361760,0.09509083,0.00000000
-5.43571786,0.71940284,0.20408755,0.26390844,0.00626758,0.04447631,0.12110668,0.28467525,0.09388973,0.00000000
-5.42971486,0.72385937,0.21859606,0.26550214,0.00588709,0.04322836,0.11724576,0.28706215,0.09297607,0.00000000
-5.42371186,0.73124128,0.23452059,0.26780706,0.00550141,0.04236527,0.11390677,0.29082771,0.09238408,0.00000000
-5.41770885,0.74156222,0.25173058,0.27082611,0.00511675,0.04187143,0.11112429,0.29600081,0.09213978,0.00000000
-5.41170585,0.75475702,0.27006261,0.27452635,0.00473880,0.04172912,0.10892405,0.30258746,0.09225919,0.00000000
-5.40570285,0.77068073,0.28932148,0.27883921,0.00437263,0.04191863,0.10732154,0.31056998,0.09274734,0.00000000
-5.39969985,0.78911232,0.30928335,0.28366248,0.00402255,0.04241849,0.10632143,0.31990779,0.09359790,0.00000000
-5.39369685,0.80976293,0.32970082,0.28886425,0.00369212,0.04320580,0.10591770,0.33053978,0.09479350,0.00000000
-5.38769385,0.83228832,0.35030988,0.29428840,0.00338411,0.04425664,0.10609441,0.34238799,0.09630681,0.00000000
-5.38169085,0.85630506,0.37083844,0.29976160,0.00310054,0.04554658,0.10682723,0.35536269,0.09810220,0.00000000
-5.37568784,0.88140956,0.39101629,0.30510139,0.00284272,0.04705125,0.10808545,0.36936832,0.10013800,0.00000000
-5.36968484,0.90719918,0.41058592,0.31012503,0.00261134,0.04874695,0.10983450,0.38431011,0.10236918,0.00000000
-5.36368184,0.93329428,0.42931376,0.31465871,0.00240660,0.05061126,0.11203874,0.40010099,0.10475031,0.00000000
-5.35767884,0.95936012,0.44700131,0.31854666,0.00222829,0.05262365,0.11466448,0.41666841,0.10723876,0.00000000
-5.35167584,0.98512755,0.46349557,0.32165971,0.00207591,0.05476598,0.11768294,0.43396068,0.10979777,0.00000000
-5.34567284,1.01041124,0.47869816,0.32390296,0.00194884,0.05702292,0.12107310,0.45195242,0.11239944,0.00000000
-5.33966983,1.03512463,0.49257262,0.32522212,0.00184644,0.05938229,0.12482416,0.47064888,0.11502729,0.00000000
-5.33366683,1.05929065,0.50514940,0.32560826,0.00176812,0.06183517,0.12893768,0.49008867,0.11767845,0.00000000
-5.32766383,1.08304753,0.51652811,0.32510067,0.00171350,0.06437590,0.13342891,0.51034485,0.12036512,0.00000000
-5.32166083,1.10664924,0.52687688,0.32378775,0.00168244,0.06700189,0.13832762,0.53152401,0.12311536,0.00000000
-5.31565783,1.13046044,0.53642853,0.32180586,0.00167511,0.06971320,0.14367802,0.55376355,0.12597316,0.00000000
-5.30965483,1.15494582,0.54547381,0.31933608,0.00169201,0.07251204,0.14953797,0.57722679,0.12899760,0.00000000
-5.30365183,1.18065423,0.55435173,0.31659915,0.00173394,0.07540202,0.15597727,0.60209633,0.13226130,0.00000000
-5.29764882,1.20819816,0.56343740,0.31384862,0.00180205,0.07838736,0.16307529,0.62856568,0.13584802,0.00000000
-5.29164582,1.23822917,0.57312791,0.31136264,0.00189771,0.08147194,0.17091779,0.65682946,0.13984970,0.00000000
-5.28564282,1.27141042,0.58382683,0.30943462,0.00202245,0.08465837,0.17959318,0.68707249,0.14436282,0.00000000
-5.27963982,1.30838720,0.59592798,0.30836318,0.00217791,0.08794699,0.18918837,0.71945824,0.14948444,0.00000000
-5.27363682,1.34975678,0.60979937,0.30844174,0.00236565,0.09133497,0.19978424,0.75411703,0.15530793,0.00000000
-5.26763382,1.39603888,0.62576791,0.30994819,0.00258708,0.09481551,0.21145106,0.79113458,0.16191867,0.00000000
-5.26163082,1.44764782,0.64410571,0.31313498,0.00284329,0.09837717,0.22424401,0.83054130,0.16938982,0.00000000
-5.25562781,1.50486781,0.66501860,0.31822007,0.00313495,0.10200343,0.23819896,0.87230302,0.17777845,0.00000000
-5.24962481,1.56783234,0.68863743,0.32537896,0.00346211,0.10567240,0.25332882,0.91631346,0.18712211,0.00000000
-5.24362181,1.63650863,0.71501255,0.33473817,0.00382414,0.10935690,0.26962048,0.96238909,0.19743608,0.00000000
-5.23761881,1.71068797,0.74411172,0.34637036,0.00421961,0.11302473,0.28703270,1.01026657,0.20871134,0.00000000
-5.23161581,1.78998251,0.77582143,0.36029116,0.00464619,0.11663922,0.30549495,1.05960322,0.22091348,0.00000000
-5.22561281,1.87382864,0.80995166,0.37645798,0.00510063,0.12016007,0.32490728,1.10998052,0.23398248,0.00000000
-5.21960980,1.96149702,0.84624364,0.39477064,0.00557874,0.12354440,0.34514138,1.16091080,0.24783354,0.00000000
-5.21360680,2.05210908,0.88438021,0.41507388,0.00607543,0.12674794,0.36604272,1.21184693,0.26235875,0.00000000
-5.20760380,2.14465916,0.92399825,0.43716162,0.00658477,0.12972645,0.38743373,1.26219474,0.27742975,0.00000000
-5.20160080,2.23804171,0.96470236,0.46078270,0.00710012,0.13243708,0.40911793,1.31132779,0.29290109,0.00000000
-5.19559780,2.33108232,1.00607922,0.48564810,0.00761427,0.13483987,0.43088489,1.35860393,0.30861425,0.00000000
-5.18959480,2.42257135,1.04771172,0.51143910,0.00811968,0.13689902,0.45251570,1.40338301,0.32440222,0.00000000
-5.18359180,2.51129892,1.08919236,0.53781623,0.00860868,0.13858415,0.47378888,1.44504498,0.34009424,0.00000000
-5.17758879,2.59608965,1.13013503,0.56442868,0.00907376,0.13987127,0.49448627,1.48300769,0.35552071,0.00000000
-5.17158579,2.67583579,1.17018486,0.59092375,0.00950780,0.14074352,0.51439891,1.51674356,0.37051800,0.00000000
-5.16558279,2.74952751,1.20902567,0.61695602,0.00990442,0.14119166,0.53333243,1.54579440,0.38493295,0.00000000
-5.15957979,2.81627898,1.24638480,0.64219600,0.01025819,0.14121414,0.55111181,1.56978378,0.39862682,0.00000000
-5.15357679,2.87534943,1.28203526,0.66633777,0.01056492,0.14081699,0.56758532,1.58842646,0.41147868,0.00000000
-5.14757379,2.92615834,1.31579534,0.68910562,0.01082192,0.14001331,0.58262750,1.60153442,0.42338808,0.00000000
-5.14157079,2.96829442,1.34752588,0.71025921,0.01102812,0.13882256,0.59614104,1.60901949,0.43427677,0.00000000
-5.13556778,3.00151829,1.37712565,0.72959733,0.01118427,0.13726956,0.60805752,1.61089238,0.44408971,0.00000000
-5.12956478,3.02575902,1.40452522,0.74696009,0.01129298,0.13538348,0.61833715,1.60725846,0.45279512,0.00000000
-5.12356178,3.04110501,1.42967995,0.76222954,0.01135876,0.13319654,0.62696733,1.59831058,0.46038376,0.00000000
-5.11755878,3.04779002,1.45256250,0.77532885,0.01138793,0.13074286,0.63396046,1.58431944,0.46686750,0.00000000
-5.11155578,3.04617532,1.47315551,0.78622007,0.01138852,0.12805729,0.63935091,1.56562213,0.47227726,0.00000000
-5.10555278,3.03672900,1.49144488,0.79490084,0.01137009,0.12517429,0.64319153,1.54260950,0.47666047,0.00000000
-5.09954977,3.02000355,1.50741391,0.80140011,0.01134340,0.12212706,0.64554973,1.51571312,0.48007822,0.00000000
-5.09354677,2.99661308,1.52103878,0.80577321,0.01132017,0.11894678,0.64650353,1.48539237,0.48260220,0.00000000
-5.08754377,2.96721104,1.53228538,0.80809659,0.01131268,0.11566204,0.64613763,1.45212244,0.48431164,0.00000000
-5.08154077,2.93246953,1.54110756,0.80846238,0.01133335,0.11229855,0.64453973,1.41638362,0.48529026,0.00000000
-5.07553777,2.89306101,1.54744686,0.80697320,0.01139431,0.10887896,0.64179733,1.37865234,0.48562354,0.00000000
-5.06953477,2.84964292,1.55123344,0.80373733,0.01150698,0.10542292,0.63799489,1.33939408,0.48539619,0.00000000
-5.06353177,2.80284559,1.55238814,0.79886447,0.01168162,0.10194722,0.63321179,1.29905841,0.48469001,0.00000000
-5.05752876,2.75326369,1.55082534,0.79246223,0.01192686,0.09846610,0.62752074,1.25807591,0.48358217,0.00000000
-5.05152576,2.70145092,1.54645644,0.78463354,0.01224938,0.09499154,0.62098692,1.21685690,0.48214389,0.00000000
-5.04552276,2.64791791,1.53919373,0.77547481,0.01265349,0.09153371,0.61366769,1.17579160,0.48043952,0.00000000
-5.03951976,2.59313277,1.52895432,0.76507511,0.01314089,0.08810128,0.60561283,1.13525136,0.47852599,0.00000000
-5.03351676,2.53752389,1.51566409,0.75351608,0.01371048,0.08470177,0.59686529,1.09559065,0.47645269,0.00000000
-5.02751376,2.48148426,1.49926155,0.74087264,0.01435817,0.08134190,0.58746224,1.05714908,0.47426154,0.00000000
-5.02151076,2.42537685,1.47970136,0.72721429,0.01507693,0.07802776,0.57743655,1.02025345,0.47198739,0.00000000
-5.01550775,2.36954041,1.45695763,0.71260685,0.01585680,0.07476510,0.56681828,0.98521909,0.46965859,0.00000000
-5.00950475,2.31429512,1.43102695,0.69711457,0.01668514,0.07155939,0.55563646,0.95235049,0.46729772,0.00000000
-5.00350175,2.25994768,1.40193110,0.68080235,0.01754685,0.06841598,0.54392074,0.92194082,0.46492237,0.00000000
-4.99749875,2.20679550,1.36971947,0.66373790,0.01842480,0.06534019,0.53170313,0.89427043,0.46254599,0.00000000
-4.99149575,2.15512961,1.33447125,0.64599384,0.01930027,0.06233737,0.51901950,0.86960418,0.46017878,0.00000000
-4.98549275,2.10523630,1.29629717,0.62764934,0.02015355,0.05941299,0.50591101,0.84818783,0.45782845,0.00000000
-4.97948974,2.05739724,1.25534096,0.60879150,0.02096447,0.05657279,0.49242525,0.83024358,0.45550103,0.00000000
-4.97348674,2.01188832,1.21178033,0.58951611,0.02171314,0.05382284,0.47861720,0.81596502,0.45320149,0.00000000
-4.96748374,1.96897716,1.16582734,0.56992791,0.02238052,0.05116968,0.46454981,0.80551185,0.45093431,0.00000000
-4.96148074,1.92891955,1.11772812,0.55014025,0.02294912,0.04862052,0.45029441,0.79900462,0.44870392,0.00000000
-4.95547774,1.89195507,1.06776185,0.53027415,0.02340361,0.04618337,0.43593069,0.79651981,0.44651499,0.00000000
-4.94947474,1.85830202,1.01623878,0.51045684,0.02373133,0.04386717,0.42154647,0.79808553,0.44437267,0.00000000
-4.94347174,1.82815221,0.96349744,0.49081974,0.02392280,0.04168192,0.40723710,0.80367821,0.44228261,0.00000000
-4.93746873,1.80166560,0.90990084,0.47149615,0.02397205,0.03963877,0.39310470,0.81322029,0.44025099,0.00000000
-4.93146573,1.77896531,0.85583183,0.45261852,0.02387686,0.03775006,0.37925707,0.82657933,0.43828443,0.00000000
-4.92546273,1.76013320,0.80168759,0.43431559,0.02363886,0.03602925,0.36580646,0.84356833,0.43638987,0.00000000
-4.91945973,1.74520618,0.74787360,0.41670952,0.02326356,0.03449087,0.35286822,0.86394755,0.43457441,0.00000000
-4.91345673,1.73417366,0.69479712,0.39991301,0.02276012,0.03315034,0.34055940,0.88742764,0.43284523,0.00000000
-4.90745373,1.72697612,0.64286048,0.38402675,0.02214115,0.03202375,0.32899725,0.91367400,0.43120949,0.00000000
-4.90145073,1.72350509,0.59245445,0.36913713,0.02142227,0.03112762,0.31829786,0.94231233,0.42967434,0.00000000
-4.89544772,1.72360451,0.54395206,0.35531445,0.02062167,0.03047856,0.30857485,0.97293511,0.42824701,0.00000000
-4.88944472,1.72707353,0.49770283,0.34261165,0.01975953,0.03009296,0.29993815,1.00510880,0.42693503,0.00000000
-4.88344172,1.73367079,0.45402808,0.33106368,0.01885747,0.02998668,0.29249301,1.03838168,0.42574646,0.00000000
-4.87743872,1.74311992,0.41321701,0.32068745,0.01793790,0.03017471,0.28633904,1.07229201,0.42469030,0.00000000
-4.87143572,1.75511634,0.37552403,0.31148254,0.01702338,0.03067090,0.28156944,1.10637632,0.42377692,0.00000000
-4.86543272,1.76933495,0.34116719,0.30343240,0.01613607,0.03148767,0.27827032,1.14017773,0.42301845,0.00000000
-4.85942971,1.78543854,0.31032774,0.29650622,0.01529710,0.03263582,0.27652001,1.17325401,0.42242923,0.00000000
-4.85342671,1.80308664,0.28315066,0.29066117,0.01452610,0.03412430,0.27638830,1.20518528,0.42202614,0.00000000
-4.84742371,1.82194440,0.25974606,0.28584509,0.01384074,0.03596007,0.27793566,1.23558115,0.42182872,0.00000000
-4.84142071,1.84169114,0.24019120,0.28199937,0.01325629,0.03814795,0.28121212,1.26408723,0.42185918,0.00000000
-4.83541771,1.86202815,0.22453289,0.27906180,0.01278538,0.04069043,0.28625605,1.29039078,0.42214211,0.00000000
-4.82941471,1.88268542,0.21278994,0.27696952,0.01243773,0.04358749,0.29309247,1.31422535,0.42270385,0.00000000
-4.82341171,1.90342681,0.20495555,0.27566151,0.01221997,0.04683643,0.30173117,1.33537446,0.42357159,0.00000000
-4.81740870,1.92405344,0.20099925,0.27508087,0.01213557,0.05043152,0.31216440,1.35367392,0.42477206,0.00000000
-4.81140570,1.94440498,0.20086827,0.27517644,0.01218479,0.05436370,0.32436439,1.36901292,0.42632995,0.00000000
-4.80540270,1.96435866,0.20448823,0.27590390,0.01236472,0.05862016,0.33828060,1.38133367,0.42826593,0.00000000
-4.79939970,1.98382595,0.21176304,0.27722608,0.01266938,0.06318388,0.35383703,1.39062962,0.43059456,0.00000000
-4.79339670,2.00274708,0.22257400,0.27911267,0.01308986,0.06803310,0.37092954,1.39694220,0.43332193,0.00000000
-4.78739370,2.02108336,0.23677822,0.28153912,0.01361453,0.07314079,0.38942365,1.40035618,0.43644334,0.00000000
-4.78139070,2.03880800,0.25420657,0.28448494,0.01422925,0.07847415,0.40915270,1.40099380,0.43994105,0.00000000
-4.77538769,2.05589558,0.27466122,0.28793151,0.01491775,0.08399418,0.42991702,1.39900775,0.44378225,0.00000000
-4.76938469,2.07231106,0.29791315,0.29185937,0.01566189,0.08965534,0.45148385,1.39457342,0.44791747,0.00000000
-4.76338169,2.08799877,0.32369995,0.29624536,0.01644212,0.09540541,0.47358861,1.38788066,0.45227947,0.00000000
-4.75737869,2.10287242,0.35172410,0.30105974,0.01723791,0.10118557,0.49593745,1.37912545,0.45678290,0.00000000
-4.75137569,2.11680659,0.38165217,0.30626341,0.01802816,0.10693075,0.51821117,1.36850190,0.46132464,0.00000000
-4.74537269,2.12963066,0.41311507,0.31180550,0.01879179,0.11257028,0.54007065,1.35619506,0.46578511,0.00000000
-4.73936968,2.14112559,0.44570973,0.31762162,0.01950816,0.11802885,0.56116357,1.34237483,0.47003043,0.00000000
-4.73336668,2.15102429,0.47900224,0.32363268,0.02015764,0.12322786,0.58113242,1.32719145,0.47391548,0.00000000
-4.72736368,2.15901552,0.51253258,0.32974468,0.02072208,0.12808704,0.59962348,1.31077279,0.47728785,0.00000000
-4.72136068,2.16475171,0.54582101,0.33584938,0.02118532,0.13252628,0.61629645,1.29322361,0.47999244,0.00000000
-4.71535768,2.16786036,0.57837584,0.34182592,0.02153356,0.13646787,0.63083451,1.27462689,0.48187667,0.00000000
-4.70935468,2.16795869,0.60970263,0.34754336,0.02175575,0.13983864,0.64295420,1.25504714,0.48279604,0.00000000
-4.70335168,2.16467080,0.63931435,0.35286408,0.02184387,0.14257237,0.65241485,1.23453546,0.48261978,0.00000000
-4.69734867,2.15764674,0.66674230,0.35764791,0.02179313,0.14461200,0.65902706,1.21313607,0.48123640,0.00000000
-4.69134567,2.14658233,0.69154734,0.36175673,0.02160205,0.14591177,0.66265984,1.19089385,0.47855879,0.00000000
-4.68534267,2.13123870,0.71333103,0.36505944,0.02127246,0.14643913,0.66324606,1.16786237,0.47452869,0.00000000
-4.67933967,2.11146071,0.73174623,0.36743700,0.02080936,0.14617619,0.66078592,1.14411190,0.46912030,0.00000000
-4.67333667,2.08719290,0.74650681,0.36878738,0.02022074,0.14512093,0.65534830,1.11973685,0.46234273,0.00000000
-4.66733367,2.05849229,0.75739595,0.36903004,0.01951728,0.14328773,0.64706985,1.09486200,0.45424135,0.00000000
-4.66133067,2.02553722,0.76427283,0.36810994,0.01871191,0.14070757,0.63615177,1.06964721,0.44489776,0.00000000
-4.65532766,1.98863172,0.76707735,0.36600070,0.01781945,0.13742754,0.62285463,1.04429023,0.43442847,0.00000000
-4.64932466,1.94820502,0.76583271,0.36270692,0.01685607,0.13350998,0.60749113,1.01902724,0.42298239,0.00000000
-4.64332166,1.90480630,0.76064576,0.35826544,0.01583881,0.12903097,0.59041741,0.99413126,0.41073706,0.00000000
