energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-4.30115058,3.14579242,0.00546507,0.09602003,0.00873158,1.73985535,1.16502800,0.78605367
-4.29514757,2.98676687,0.00509237,0.08869660,0.00896583,1.64981020,1.08722527,0.75616806
-4.28914457,2.84240647,0.00475872,0.08210292,0.00929449,1.56818208,1.01556519,0.72917437
-4.28314157,2.71351589,0.00446632,0.07624244,0.00971470,1.49540127,0.95030106,0.70532561
-4.27713857,2.60065100,0.00421684,0.07110875,0.01022204,1.43175212,0.89158039,0.68482637
-4.27113557,2.50413081,0.00401148,0.06668667,0.01081065,1.37738079,0.83945289,0.66783319
-4.26513257,2.42405246,0.00385096,0.06295331,0.01147333,1.33230474,0.79387965,0.65445553
-4.25912956,2.36030886,0.00373553,0.05987918,0.01220173,1.29642403,0.75474313,0.64475731
-4.25312656,2.31260845,0.00366498,0.05742921,0.01298657,1.26953382,0.72185778,0.63875920
-4.24712356,2.28049677,0.00363864,0.05556377,0.01381788,1.25133800,0.69498096,0.63644121
-4.24112056,2.26337909,0.00365544,0.05423963,0.01468526,1.24146344,0.67382383,0.63774591
-4.23511756,2.26054378,0.00371388,0.05341091,0.01557816,1.23947457,0.65806216,0.64258186
-4.22911456,2.27118554,0.00381210,0.05302990,0.01648622,1.24488788,0.64734653,0.65082725
-4.22311156,2.29442800,0.00394791,0.05304793,0.01739952,1.25718588,0.64131196,0.66233361
-4.21710855,2.32934503,0.00411881,0.05341609,0.01830891,1.27583028,0.63958654,0.67692937
-4.21110555,2.37498005,0.00432211,0.05408595,0.01920627,1.30027373,0.64179905,0.69442316
-4.20510255,2.43036282,0.00455492,0.05501023,0.02008476,1.32997007,0.64758522,0.71460674
-4.19909955,2.49452335,0.00481427,0.05614338,0.02093903,1.36438270,0.65659281,0.73725734
-4.19309655,2.56650253,0.00509716,0.05744214,0.02176537,1.40299075,0.66848519,0.76213955
-4.18709355,2.64535946,0.00540064,0.05886602,0.02256181,1.44529330,0.68294361,0.78900647
-4.18109055,2.73017551,0.00572189,0.06037782,0.02332819,1.49081131,0.69966815,0.81760051
-4.17508754,2.82005554,0.00605824,0.06194398,0.02406611,1.53908779,0.71837760,0.84765364
-4.16908454,2.91412659,0.00640728,0.06353504,0.02477888,1.58968613,0.73880825,0.87888751
-4.16308154,3.01153497,0.00676685,0.06512598,0.02547138,1.64218729,0.76071210,0.91101342
-4.15707854,3.11144234,0.00713507,0.06669662,0.02614988,1.69618603,0.78385454,0.94373264
-4.15107554,3.21302181,0.00751034,0.06823201,0.02682179,1.75128689,0.80801193,0.97673713
-4.14507254,3.31545483,0.00789133,0.06972278,0.02749537,1.80710026,0.83296919,1.00971102
-4.13906953,3.41792972,0.00827689,0.07116556,0.02817947,1.86323915,0.85851793,1.04233295
-4.13306653,3.51964254,0.00866603,0.07256344,0.02888318,1.91931697,0.88445503,1.07427958
-4.12706353,3.61980069,0.00905781,0.07392632,0.02961545,1.97494672,0.91058201,1.10523015
-4.12106053,3.71762949,0.00945128,0.07527142,0.03038482,2.02974167,0.93670529,1.13487223
-4.11505753,3.81238170,0.00984533,0.07662362,0.03119902,2.08331781,0.96263720,1.16290832
-4.10905453,3.90334964,0.01023866,0.07801585,0.03206470,2.13529764,0.98819781,1.18906340
-4.10305153,3.98987921,0.01062961,0.07948933,0.03298708,2.18531544,1.01321744,1.21309271
-4.09704852,4.07138516,0.01101615,0.08109372,0.03396972,2.23302341,1.03753951,1.23478974
-4.09104552,4.14736633,0.01139578,0.08288706,0.03501431,2.27809838,1.06102368,1.25399372
-4.08504252,4.21742011,0.01176551,0.08493546,0.03612043,2.32024858,1.08354879,1.27059628
-4.07903952,4.28125469,0.01212185,0.08731252,0.03728545,2.35921995,1.10501558,1.28454684
-4.07303652,4.33869825,0.01246084,0.09009843,0.03850447,2.39480162,1.12534867,1.29585614
-4.06703352,4.38970417,0.01277810,0.09337859,0.03977023,2.42682990,1.14449775,1.30459786
-4.06103052,4.43435150,0.01306891,0.09724195,0.04107323,2.45519083,1.16243776,1.31090778
-4.05502751,4.47284049,0.01332833,0.10177877,0.04240180,2.47982071,1.17916800,1.31498063
-4.04902451,4.50548287,0.01355134,0.10707812,0.04374224,2.50070488,1.19471004,1.31706442
-4.04302151,4.53268732,0.01373300,0.11322485,0.04507910,2.51787453,1.20910463,1.31745245
-4.03701851,4.55494057,0.01386859,0.12029638,0.04639546,2.53140191,1.22240765,1.31647346
-4.03101551,4.57278490,0.01395381,0.12835914,0.04767326,2.54139413,1.23468535,1.31447991
-4.02501251,4.58679325,0.01398492,0.13746509,0.04889374,2.54798599,1.24600903,1.31183526
-4.01900950,4.59754298,0.01395891,0.14764813,0.05003785,2.55133221,1.25644959,1.30890062
-4.01300650,4.60558972,0.01387362,0.15892088,0.05108672,2.55159947,1.26607214,1.30602127
-4.00700350,4.61144251,0.01372783,0.17127188,0.05202219,2.54895881,1.27493106,1.30351391
-4.00100050,4.61554161,0.01352141,0.18466339,0.05282724,2.54357873,1.28306569,1.30165495
-3.99499750,4.61824011,0.01325527,0.19903005,0.05348654,2.53561925,1.29049705,1.30067058
-3.98899450,4.61979029,0.01293146,0.21427857,0.05398682,2.52522744,1.29722568,1.30072898
-3.98299150,4.62033556,0.01255308,0.23028856,0.05431733,2.51253439,1.30323084,1.30193505
-3.97698849,4.61990841,0.01212425,0.24691457,0.05447017,2.49765386,1.30847112,1.30432794
-3.97098549,4.61843470,0.01165003,0.26398951,0.05444059,2.48068266,1.31288649,1.30788148
-3.96498249,4.61574408,0.01113630,0.28132926,0.05422717,2.46170268,1.31640178,1.31250758
-3.95897949,4.61158638,0.01058960,0.29873850,0.05383192,2.44078444,1.31893145,1.31806242
-3.95297649,4.60565309,0.01001703,0.31601749,0.05326039,2.41799209,1.32038542,1.32435509
-3.94697349,4.59760321,0.00942603,0.33296966,0.05252152,2.39338942,1.32067577,1.33115860
-3.94097049,4.58709217,0.00882425,0.34940960,0.05162756,2.36704678,1.31972406,1.33822236
-3.93496748,4.57380262,0.00821940,0.36517118,0.05059381,2.33904848,1.31746869,1.34528597
-3.92896448,4.55747539,0.00761906,0.38011530,0.04943833,2.30950023,1.31387225,1.35209343
-3.92296148,4.53793921,0.00703059,0.39413700,0.04818158,2.27853627,1.30892811,1.35840723
-3.91695848,4.51513757,0.00646099,0.40717143,0.04684595,2.24632579,1.30266615,1.36402157
-3.91095548,4.48915100,0.00591678,0.41919834,0.04545536,2.21307810,1.29515702,1.36877410
-3.90495248,4.46021367,0.00540397,0.43024484,0.04403468,2.17904624,1.28651477,1.37255564
-3.89894947,4.42872279,0.00492801,0.44038611,0.04260923,2.14452856,1.27689744,1.37531721
-3.89294647,4.39524019,0.00449372,0.44974403,0.04120426,2.10986810,1.26650550,1.37707410
-3.88694347,4.36048544,0.00410531,0.45848362,0.03984436,2.07544942,1.25557806,1.37790674
-3.88094047,4.32532033,0.00376639,0.46680746,0.03855297,2.04169283,1.24438680,1.37795811
-3.87493747,4.29072509,0.00347999,0.47494812,0.03735185,2.00904612,1.23322791,1.37742794
-3.86893447,4.25776710,0.00324857,0.48315912,0.03626065,1.97797377,1.22241208,1.37656377
-3.86293147,4.22756318,0.00307407,0.49170457,0.03529647,1.94894422,1.21225317,1.37564937
-3.85692846,4.20123700,0.00295794,0.50084804,0.03447352,1.92241535,1.20305588,1.37499103
-3.85092546,4.17987356,0.00290115,0.51084111,0.03380283,1.89881899,1.19510290,1.37490225
-3.84492246,4.16447249,0.00290420,0.52191204,0.03329204,1.87854492,1.18864236,1.37568779
-3.83891946,4.15590258,0.00296716,0.53425513,0.03294532,1.86192529,1.18387595,1.37762754
-3.83291646,4.15485956,0.00308960,0.54802109,0.03276330,1.84921997,1.18094844,1.38096133
-3.82691346,4.16182900,0.00327061,0.56330890,0.03274314,1.84060379,1.17993899,1.38587505
-3.82091046,4.17705638,0.00350876,0.58015940,0.03287872,1.83615623,1.18085495,1.39248911
-3.81490745,4.20052556,0.00380202,0.59855098,0.03316083,1.83585411,1.18362820,1.40084946
-3.80890445,4.23194684,0.00414778,0.61839730,0.03357755,1.83956786,1.18811448,1.41092179
-3.80290145,4.27075539,0.00454271,0.63954739,0.03411458,1.84706158,1.19409575,1.42258913
-3.79689845,4.31612003,0.00498282,0.66178785,0.03475572,1.85799704,1.20128549,1.43565295
-3.79089545,4.36696246,0.00546336,0.68484725,0.03548337,1.87194162,1.20933688,1.44983765
-3.78489245,4.42198602,0.00597883,0.70840251,0.03627901,1.88838004,1.21785350,1.46479841
-3.77888944,4.47971317,0.00652302,0.73208702,0.03712377,1.90672931,1.22640214,1.48013182
-3.77288644,4.53853023,0.00708902,0.75550031,0.03799891,1.92635667,1.23452746,1.49538911
-3.76688344,4.59673789,0.00766932,0.77821889,0.03888634,1.94659968,1.24176765,1.51009119
-3.76088044,4.65260554,0.00825592,0.79980804,0.03976904,1.96678792,1.24767084,1.52374513
-3.75487744,4.70442765,0.00884046,0.81983412,0.04063152,1.98626530,1.25181150,1.53586122
-3.74887444,4.75058012,0.00941440,0.83787698,0.04146012,2.00441249,1.25380628,1.54597015
-3.74287144,4.78957463,0.00996924,0.85354232,0.04224332,2.02066833,1.25332882,1.55363952
-3.73686843,4.82010917,0.01049670,0.86647325,0.04297188,2.03454973,1.25012286,1.55848921
-3.73086543,4.84111286,0.01098899,0.87636107,0.04363902,2.04566908,1.24401341,1.56020494
-3.72486243,4.85178350,0.01143900,0.88295460,0.04424045,2.05374881,1.23491532,1.55854959
-3.71885943,4.85161663,0.01184056,0.88606787,0.04477432,2.05863222,1.22283911,1.55337197
-3.71285643,4.84042472,0.01218862,0.88558586,0.04524115,2.06029045,1.20789373,1.54461254
-3.70685343,4.81834600,0.01247940,0.88146801,0.04564365,2.05882508,1.19028612,1.53230619
-3.70085043,4.78584241,0.01271059,0.87374935,0.04598656,2.05446624,1.17031744,1.51658163
-3.69484742,4.74368649,0.01288136,0.86253923,0.04627636,2.04756634,1.14837616,1.49765781
-3.68884442,4.69293767,0.01299245,0.84801750,0.04652102,2.03858924,1.12492791,1.47583724
-3.68284142,4.63490866,0.01304613,0.83042843,0.04672968,2.02809552,1.10050260,1.45149655
-3.67683842,4.57112283,0.01304611,0.81007249,0.04691240,2.01672387,1.07567892,1.42507469
-3.67083542,4.50326415,0.01299746,0.78729629,0.04707979,2.00516941,1.05106688,1.39705914
-3.66483242,4.43312117,0.01290638,0.76248111,0.04724275,1.99415942,1.02728876,1.36797064
-3.65882941,4.36252718,0.01278001,0.73603050,0.04741214,1.98442735,1.00495915,1.33834700
-3.65282641,4.29329837,0.01262618,0.70835740,0.04759854,1.97668575,0.98466479,1.30872652
-3.64682341,4.22717235,0.01245311,0.67987144,0.04781197,1.97159925,0.96694491,1.27963167
-3.64082041,4.16574905,0.01226912,0.65096680,0.04806160,1.96975824,0.95227266,1.25155352
-3.63481741,4.11043636,0.01208236,0.62201126,0.04835561,1.97165436,0.94103864,1.22493749
-3.62881441,4.06240221,0.01190049,0.59333676,0.04870087,1.97765864,0.93353690,1.20017076
-3.62281141,4.02253509,0.01173043,0.56523192,0.04910285,1.98800315,0.92995419,1.17757201
-3.61680840,3.99141443,0.01157811,0.53793674,0.04956540,2.00276696,0.93036298,1.15738345
-3.61080540,3.96929200,0.01144827,0.51163950,0.05009062,2.02186707,0.93471849,1.13976564
-3.60480240,3.95608516,0.01134431,0.48647611,0.05067876,2.04505500,0.94286012,1.12479514
-3.59879940,3.95138221,0.01126816,0.46253154,0.05132814,2.07191916,0.95451719,1.11246492
-3.59279640,3.95445998,0.01122025,0.43984333,0.05203516,2.10189346,0.96931906,1.10268762
-3.58679340,3.96431290,0.01119950,0.41840677,0.05279428,2.13427193,0.98680902,1.09530145
-3.58079040,3.97969265,0.01120340,0.39818149,0.05359812,2.16822925,1.00646182,1.09007840
-3.57478739,3.99915698,0.01122808,0.37909892,0.05443763,2.20284635,1.02770381,1.08673453
-3.56878439,4.02112590,0.01126852,0.36107037,0.05530223,2.23714068,1.04993511,1.08494189
-3.56278139,4.04394293,0.01131874,0.34399509,0.05618011,2.27009969,1.07255281,1.08434170
-3.55677839,4.06593922,0.01137200,0.32776823,0.05705852,2.30071661,1.09497403,1.08455811
-3.55077539,4.08549765,0.01142116,0.31228800,0.05792411,2.32802677,1.11665803,1.08521224
-3.54477239,4.10111454,0.01145887,0.29746205,0.05876333,2.35114324,1.13712613,1.08593582
-3.53876938,4.11145611,0.01147790,0.28321272,0.05956275,2.36928988,1.15597855,1.08638397
-3.53276638,4.11540747,0.01147143,0.26948100,0.06030950,2.38183048,1.17290738,1.08624665
-3.52676338,4.11211185,0.01143329,0.25622926,0.06099161,2.38829252,1.18770491,1.08525841
-3.52076038,4.10099861,0.01135821,0.24344263,0.06159827,2.38838431,1.20026703,1.08320600
-3.51475738,4.08179871,0.01124199,0.23112922,0.06212013,2.38200470,1.21059145,1.07993378
-3.50875438,4.05454718,0.01108169,0.21931915,0.06254948,2.36924480,1.21877073,1.07534666
-3.50275138,4.01957276,0.01087568,0.20806278,0.06288033,2.35038158,1.22498075,1.06941068
-3.49674837,3.97747537,0.01062372,0.19742807,0.06310847,2.32586375,1.22946495,1.06215123
-3.49074537,3.92909284,0.01032695,0.18749742,0.06323143,2.29629057,1.23251543,1.05364932
-3.48474237,3.87545891,0.00998779,0.17836418,0.06324841,2.26238466,1.23445179,1.04403604
-3.47873937,3.81775464,0.00960990,0.17012891,0.06316006,2.22496053,1.23559899,1.03348562
-3.47273637,3.75725615,0.00919797,0.16289569,0.06296842,2.18489010,1.23626536,1.02220772
-3.46673337,3.69528114,0.00875757,0.15676844,0.06267661,2.14306739,1.23672211,1.01043903
-3.46073037,3.63313727,0.00829493,0.15184756,0.06228877,2.10037404,1.23718531,0.99843502
-3.45472736,3.57207465,0.00781678,0.14822677,0.06180978,2.05764741,1.23780148,0.98646193
-3.44872436,3.51324481,0.00733005,0.14599034,0.06124520,2.01565297,1.23863753,0.97478944
-3.44272136,3.45766785,0.00684174,0.14521065,0.06060118,1.97506205,1.23967554,0.96368434
-3.43671836,3.40620904,0.00635869,0.14594612,0.05988434,1.93643610,1.24081270,0.95340522
-3.43071536,3.35956535,0.00588741,0.14823946,0.05910183,1.90021783,1.24186639,0.94419843
-3.42471236,3.31826210,0.00543397,0.15211630,0.05826135,1.86672947,1.24258405,0.93629517
-3.41870935,3.28265913,0.00500386,0.15758411,0.05737119,1.83617776,1.24265734,0.92990973
-3.41270635,3.25296549,0.00460193,0.16463139,0.05644031,1.80866516,1.24173975,0.92523876
-3.40670335,3.22926123,0.00423235,0.17322719,0.05547845,1.78420614,1.23946673,0.92246139
-3.40070035,3.21152464,0.00389858,0.18332091,0.05449621,1.76274752,1.23547728,0.92174007
-3.39469735,3.19966304,0.00360343,0.19484243,0.05350510,1.74419135,1.22943587,0.92322193
-3.38869435,3.19354525,0.00334901,0.20770251,0.05251762,1.72841911,1.22105365,0.92704059
-3.38269135,3.19303391,0.00313686,0.22179365,0.05154725,1.71531555,1.21010781,0.93331815
-3.37668834,3.19801585,0.00296799,0.23699127,0.05060848,1.70479109,1.19645822,0.94216734
-3.37068534,3.20842920,0.00284293,0.25315531,0.04971671,1.69680151,1.18006072,0.95369377
-3.36468234,3.22428589,0.00276186,0.27013236,0.04888820,1.69136400,1.16097626,0.96799796
-3.35867934,3.24568865,0.00272461,0.28775807,0.04813997,1.68856889,1.13937576,0.98517735
-3.35267634,3.27284191,0.00273081,0.30586010,0.04748959,1.68858646,1.11554046,1.00532787
-3.34667334,3.30605616,0.00277993,0.32426136,0.04695507,1.69166884,1.08985773,1.02854524
-3.34067034,3.34574579,0.00287135,0.34278356,0.04655459,1.69814682,1.06281282,1.05492552
-3.33466733,3.39242036,0.00300443,0.36125088,0.04630628,1.70842192,1.03497667,1.08456508
-3.32866433,3.44666976,0.00317859,0.37949377,0.04622793,1.72295406,1.00699051,1.11755949
-3.32266133,3.50914371,0.00339336,0.39735256,0.04633667,1.74224551,0.97954786,1.15400140
-3.31665833,3.58052617,0.00364847,0.41468089,0.04664862,1.76682160,0.95337447,1.19397716
-3.31065533,3.66150546,0.00394390,0.43134869,0.04717848,1.79720921,0.92920712,1.23756203
-3.30465233,3.75274093,0.00427997,0.44724458,0.04793913,1.83391354,0.90777182,1.28481402
-3.29864932,3.85482721,0.00465745,0.46227766,0.04894111,1.87739414,0.88976224,1.33576639
-3.29264632,3.96825697,0.00507756,0.47637851,0.05019220,1.92804103,0.87581886,1.39041891
-3.28664332,4.09338351,0.00554212,0.48949929,0.05169688,1.98615157,0.86650956,1.44872812
-3.28064032,4.23038421,0.00605357,0.50161311,0.05345580,2.05190886,0.86231210,1.51059707
-3.27463732,4.37922633,0.00661506,0.51271254,0.05546538,2.12536243,0.86359890,1.57586483
-3.26863432,4.53963625,0.00723045,0.52280738,0.05771729,2.20641179,0.87062460,1.64429647
-3.26263132,4.71107355,0.00790428,0.53192185,0.06019815,2.29479338,0.88351646,1.71557404
-3.25662831,4.89271125,0.00864181,0.54009126,0.06288922,2.39007144,0.90226813,1.78928916
-3.25062531,5.08342309,0.00944885,0.54735847,0.06576623,2.49163323,0.92673663,1.86493798
-3.24462231,5.28177907,0.01033164,0.55377015,0.06879940,2.59868887,0.95664277,1.94191892
-3.23861931,5.48604995,0.01129666,0.55937318,0.07195357,2.71027590,0.99157502,2.01953383
-3.23261631,5.69422113,0.01235038,0.56421129,0.07518851,2.82526891,1.03099660,2.09699288
-3.22661331,5.90401625,0.01349887,0.56832209,0.07845941,2.94239385,1.07425586,2.17342337
-3.22061031,6.11293030,0.01474750,0.57173465,0.08171759,3.06024714,1.12059958,2.24788266
-3.21460730,6.31827174,0.01610048,0.57446778,0.08491133,3.17731907,1.16918891,2.31937479
-3.20860430,6.51721292,0.01756043,0.57652892,0.08798684,3.29202121,1.21911769,2.38687074
-3.20260130,6.70684744,0.01912789,0.57791381,0.09088951,3.40271704,1.26943254,2.44933166
-3.19659830,6.88425298,0.02080091,0.57860681,0.09356503,3.50775520,1.31915442,2.50573427
-3.19059530,7.04655786,0.02257461,0.57858198,0.09596080,3.60550458,1.36730092,2.55509774
-3.18459230,7.19100918,0.02444083,0.57780458,0.09802719,3.69439008,1.41290885,2.59651099
-3.17858929,7.31504040,0.02638789,0.57623319,0.09971891,3.77292829,1.45505634,2.62915927
-3.17258629,7.41633615,0.02840040,0.57382205,0.10099621,3.83976181,1.49288396,2.65234919
-3.16658329,7.49289183,0.03045924,0.57052374,0.10182602,3.89369126,1.52561416,2.66553079
-3.16058029,7.54306613,0.03254173,0.56629183,0.10218290,3.93370387,1.55256847,2.66831606
-3.15457729,7.56562422,0.03462187,0.56108365,0.10204982,3.95899777,1.57318198,2.66049275
-3.14857429,7.55977026,0.03667078,0.55486274,0.10141868,3.96900104,1.58701456,2.64203297
-3.14257129,7.52516773,0.03865736,0.54760121,0.10029059,3.96338479,1.59375867,2.61309603
-3.13656828,7.46194691,0.04054895,0.53928163,0.09867589,3.94207000,1.59324339,2.57402539
-3.13056528,7.37069913,0.04231227,0.52989863,0.09659387,3.90522755,1.58543462,2.52533959
-3.12456228,7.25245797,0.04391428,0.51945996,0.09407226,3.85327167,1.57043165,2.46771762
-3.11855928,7.10866817,0.04532327,0.50798716,0.09114648,3.78684686,1.54846016,2.40197919
-3.11255628,6.94114352,0.04650979,0.49551573,0.08785864,3.70680897,1.51986203,2.32906069
-3.10655328,6.75201533,0.04744768,0.48209482,0.08425638,3.61420100,1.48508239,2.24998791
-3.10055028,6.54367373,0.04811495,0.46778655,0.08039163,3.51022465,1.44465458,2.16584657
-3.09454727,6.31870398,0.04849451,0.45266491,0.07631924,3.39620886,1.39918343,2.07775190
-3.08854427,6.07982061,0.04857489,0.43681445,0.07209562,3.27357631,1.34932766,1.98681867
-3.08254127,5.82980171,0.04835060,0.42032858,0.06777736,3.14380956,1.29578206,1.89413283
-3.07653827,5.57142631,0.04782239,0.40330786,0.06342006,3.00841780,1.23926008,1.80072585
-3.07053527,5.30741683,0.04699726,0.38585810,0.05907717,2.86890574,1.18047736,1.70755298
-3.06453227,5.04038899,0.04588827,0.36808854,0.05479904,2.72674559,1.12013685,1.61547607
-3.05852926,4.77281067,0.04451411,0.35011001,0.05063223,2.58335318,1.05891596,1.52525152
-3.05252626,4.50697089,0.04289854,0.33203326,0.04661898,2.44006889,0.99745586,1.43752375
-3.04652326,4.24495975,0.04106957,0.31396748,0.04279694,2.29814401,0.93635345,1.35282420
-3.04052026,3.98865915,0.03905864,0.29601902,0.03919916,2.15873250,0.87615579,1.27157545
-3.03451726,3.73974419,0.03689962,0.27829034,0.03585423,2.02288831,0.81735714,1.19410020
-3.02851426,3.49969404,0.03462779,0.26087923,0.03278669,1.89156783,0.76039843,1.12063419
-3.02251126,3.26981111,0.03227887,0.24387832,0.03001754,1.76563689,0.70566882,1.05134225
-3.01650825,3.05124676,0.02988801,0.22737473,0.02756489,1.64588154,0.65350918,0.98633650
-3.01050525,2.84503153,0.02748892,0.21145008,0.02544469,1.53302172,0.60421696,0.92569551
-3.00450225,2.65210788,0.02511310,0.19618055,0.02367147,1.42772670,0.55805216,0.86948343
-2.99849925,2.47336316,0.02278917,0.18163712,0.02225902,1.33063121,0.51524384,0.81776808
-2.99249625,2.30966083,0.02054237,0.16788593,0.02122100,1.24235112,0.47599682,0.77063694
-2.98649325,2.16186788,0.01839420,0.15498865,0.02057146,1.16349759,0.44049812,0.72821037
-2.98049025,2.03087682,0.01636226,0.14300279,0.02032512,1.09468867,0.40892272,0.69065136
-2.97448724,1.91762066,0.01446014,0.13198209,0.02049749,1.03655751,0.38143839,0.65817132
-2.96848424,1.82307997,0.01269758,0.12197666,0.02110471,0.98975638,0.35820920,0.63103182
-2.96248124,1.74828115,0.01108059,0.11303310,0.02216323,0.95495603,0.33939755,0.60954198
-2.95647824,1.69428562,0.00961182,0.10519440,0.02368913,0.93284005,0.32516465,0.59405181
-2.95047524,1.66217004,0.00829085,0.09849972,0.02569733,0.92409395,0.31566923,0.58494168
-2.94447224,1.65299793,0.00711467,0.09298393,0.02820051,0.92938937,0.31106456,0.58260845
-2.93846923,1.66778354,0.00607807,0.08867707,0.03120789,0.94936340,0.31149392,0.58744871
-2.93246623,1.70744914,0.00517413,0.08560354,0.03472393,0.98459377,0.31708453,0.59983981
-2.92646323,1.77277725,0.00439459,0.08378124,0.03874691,1.03557069,0.32794029,0.62011953
-2.92046023,1.86435945,0.00373033,0.08322058,0.04326764,1.10266617,0.34413352,0.64856496
-2.91445723,1.98254398,0.00317165,0.08392344,0.04826816,1.18610206,0.36569605,0.68537163
-2.90845423,2.12738403,0.00270868,0.08588208,0.05372070,1.28591814,0.39261014,0.73063360
-2.90245123,2.29858934,0.00233158,0.08907821,0.05958694,1.40194156,0.42479950,0.78432532
-2.89644822,2.49548319,0.00203081,0.09348202,0.06581746,1.53375925,0.46212098,0.84628610
-2.89044522,2.71696723,0.00179725,0.09905151,0.07235179,1.68069465,0.50435733,0.91620793
-2.88444222,2.96149632,0.00162238,0.10573198,0.07911879,1.84179037,0.55121155,0.99362720
-2.87843922,3.22706534,0.00149833,0.11345582,0.08603752,2.01579796,0.60230309,1.07792101
-2.87243622,3.51120962,0.00141796,0.12214269,0.09301868,2.20117607,0.65716657,1.16830842
-2.86643322,3.81102030,0.00137483,0.13170000,0.09996644,2.39609794,0.71525302,1.26385685
-2.86043022,4.12317531,0.00136328,0.14202389,0.10678076,2.59846865,0.77593409,1.36349395
-2.85442721,4.44398619,0.00137834,0.15300056,0.11336005,2.80595275,0.83850930,1.46602461
-2.84842421,4.76946037,0.00141576,0.16450809,0.11960411,3.01601170,0.90221635,1.57015308
-2.84242121,5.09537776,0.00147194,0.17641863,0.12541724,3.22595104,0.96624435,1.67450952
-2.83641821,5.41738008,0.00154393,0.18860093,0.13071137,3.43297587,1.02974981,1.77768047
-2.83041521,5.73107042,0.00162936,0.20092322,0.13540912,3.63425367,1.09187503,1.87824237
-2.82441221,6.03212034,0.00172646,0.21325631,0.13944666,3.82698237,1.15176832,1.97479709
-2.81840920,6.31638111,0.00183396,0.22547674,0.14277612,4.00846191,1.20860563,2.06600832
-2.81240620,6.57999546,0.00195115,0.23747005,0.14536761,4.17616668,1.26161275,2.15063774
-2.80640320,6.81950599,0.00207780,0.24913389,0.14721072,4.32781671,1.31008749,2.22757959
-2.80040020,7.03195643,0.00221413,0.26038094,0.14831524,4.46144483,1.35342107,2.29589247
-2.79439720,7.21498200,0.00236088,0.27114151,0.14871139,4.57545754,1.39111789,2.35482714
-2.78839420,7.36688544,0.00251918,0.28136567,0.14844924,4.66868721,1.42281297,2.40384938
-2.78239120,7.48669570,0.00269065,0.29102489,0.14759752,4.74043365,1.44828644,2.44265684
-2.77638819,7.57420704,0.00287729,0.30011302,0.14624190,4.79049328,1.46747444,2.47118941
-2.77038519,7.62999654,0.00308155,0.30864664,0.14448262,4.81917475,1.48047596,2.48963239
-2.76438219,7.65541936,0.00330624,0.31666470,0.14243179,4.82730009,1.48755528,2.49841250
-2.75837919,7.65258128,0.00355458,0.32422745,0.14021032,4.81619117,1.48913977,2.49818666
-2.75237619,7.62428930,0.00383014,0.33141466,0.13794470,4.78764161,1.48581304,2.48982384
-2.74637319,7.57398150,0.00413682,0.33832324,0.13576365,4.74387488,1.47830346,2.47438060
-2.74037019,7.50563816,0.00447882,0.34506423,0.13379481,4.68748959,1.46746827,2.45307116
-2.73436718,7.42367680,0.00486060,0.35175934,0.13216154,4.62139364,1.45427374,2.42723269
-2.72836418,7.33283405,0.00528684,0.35853699,0.13097992,4.54872897,1.43977166,2.39828733
-2.72236118,7.23803780,0.00576235,0.36552821,0.13035605,4.47278895,1.42507290,2.36770167
-2.71635818,7.14427318,0.00629202,0.37286217,0.13038355,4.39693092,1.41131854,2.33694532
-2.71035518,7.05644605,0.00688072,0.38066181,0.13114150,4.32448589,1.39964944,2.30744950
-2.70435218,6.97924770,0.00753319,0.38903940,0.13269262,4.25866824,1.39117481,2.28056703
-2.69834917,6.91702431,0.00825388,0.39809230,0.13508186,4.20248740,1.38694070,2.25753471
-2.69234617,6.87365455,0.00904686,0.40789897,0.13833523,4.15866412,1.38789921,2.23943922
-2.68634317,6.85243854,0.00991565,0.41851538,0.14245901,4.12955344,1.39487916,2.22718723
-2.68034017,6.85600102,0.01086302,0.42997184,0.14743926,4.11707634,1.40855906,2.22148067
-2.67433717,6.88621127,0.01189083,0.44227039,0.15324157,4.12266210,1.42944320,2.22279768
-2.66833417,6.94412219,0.01299988,0.45538286,0.15981124,4.14720292,1.45784162,2.23137956
-2.66233117,7.02993030,0.01418969,0.46924966,0.16707364,4.19102230,1.49385461,2.24722436
-2.65632816,7.14295820,0.01545839,0.48377932,0.17493508,4.25385844,1.53736253,2.27008690
-2.65032516,7.28166059,0.01680259,0.49884891,0.18328389,4.33486336,1.58802136,2.29948555
-2.64432216,7.44365440,0.01821724,0.51430544,0.19199206,4.43261850,1.64526455,2.33471549
-2.63831916,7.62577303,0.01969563,0.52996807,0.20091721,4.54516673,1.70831142,2.37486833
-2.63231616,7.82414406,0.02122933,0.54563139,0.20990505,4.67006061,1.77618225,2.41885753
-2.62631316,8.03428910,0.02280827,0.56106953,0.21879224,4.80442595,1.84771986,2.46544929
-2.62031016,8.25124372,0.02442082,0.57604115,0.22740973,4.94503948,1.92161757,2.51329790
-2.61430715,8.46969452,0.02605394,0.59029520,0.23558644,5.08841852,1.99645264,2.56098503
-2.60830415,8.68412973,0.02769340,0.60357730,0.24315321,5.23092037,2.07072462,2.60706152
-2.60230115,8.88899884,0.02932399,0.61563647,0.24994700,5.36884836,2.14289729,2.65009091
