energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.80190095,13.81622798,1.28480069,9.86151572,0.01255231,0.04007128,0.10732382,2.83701663,1.03535382,0.35402937
-5.79589795,14.04129556,1.26518815,10.07968926,0.01208628,0.04139990,0.10802295,2.84469293,1.02283117,0.35713597
-5.78989495,14.20715052,1.24083748,10.25513031,0.01160497,0.04264408,0.10817098,2.84125847,1.00599382,0.35873783
-5.78389195,14.31107265,1.21193088,10.38527210,0.01110997,0.04378698,0.10775724,2.82658180,0.98498851,0.35880276
-5.77788894,14.35150170,1.17873082,10.46840526,0.01060350,0.04481598,0.10678133,2.80072192,0.96003713,0.35732804
-5.77188594,14.32809106,1.14157220,10.50373339,0.01008825,0.04572279,0.10525340,2.76392858,0.93143148,0.35434089
-5.76588294,14.24172461,1.10085381,10.49139891,0.00956726,0.04650339,0.10319408,2.71663818,0.89952701,0.34989812
-5.75987994,14.09449569,1.05702933,10.43247810,0.00904375,0.04715790,0.10063420,2.65946478,0.86473554,0.34408497
-5.75387694,13.88964884,1.01059790,10.32894590,0.00852108,0.04769033,0.09761426,2.59318636,0.82751711,0.33701330
-5.74787394,13.63148693,0.96209419,10.18361264,0.00800260,0.04810826,0.09418353,2.51872683,0.78837109,0.32881893
-5.74187094,13.32524821,0.91207827,10.00003609,0.00749162,0.04842247,0.09039905,2.43713405,0.74782663,0.31965849
-5.73586793,12.97695910,0.86112523,9.78241375,0.00699129,0.04864648,0.08632433,2.34955490,0.70643275,0.30970571
-5.72986493,12.59326947,0.80981484,9.53546055,0.00650457,0.04879610,0.08202792,2.25720827,0.66474825,0.29914743
-5.72386193,12.18127793,0.75872126,9.26427798,0.00603421,0.04888899,0.07758187,2.16135693,0.62333167,0.28817939
-5.71785893,11.74835437,0.70840319,8.97422035,0.00558269,0.04894426,0.07306014,2.06327942,0.58273155,0.27700202
-5.71185593,11.30196662,0.65939459,8.67076361,0.00515221,0.04898206,0.06853696,1.96424306,0.54347733,0.26581633
-5.70585293,10.84951733,0.61219613,8.35938125,0.00474466,0.04902334,0.06408527,1.86547876,0.50607082,0.25482006
-5.69984992,10.39819576,0.56726764,8.04543114,0.00436166,0.04908959,0.05977528,1.76815865,0.47097877,0.24420426
-5.69384692,9.95484782,0.52502172,7.73405555,0.00400451,0.04920276,0.05567304,1.67337689,0.43862630,0.23415016
-5.68784392,9.52586627,0.48581857,7.43009600,0.00367426,0.04938512,0.05183932,1.58213410,0.40939159,0.22482666
-5.68184092,9.11710152,0.44996221,7.13802291,0.00337170,0.04965930,0.04832854,1.49532541,0.38360152,0.21638819
-5.67583792,8.73379218,0.41769810,6.86187951,0.00309736,0.05004829,0.04518801,1.41373218,0.36152859,0.20897302
-5.66983492,8.38051366,0.38921206,6.60523860,0.00285162,0.05057542,0.04245722,1.33801707,0.34338868,0.20270205
-5.66383192,8.06114232,0.36463070,6.37117018,0.00263468,0.05126438,0.04016750,1.26872196,0.32933993,0.19767786
-5.65782891,7.77883265,0.34402292,6.16221810,0.00244662,0.05213911,0.03834170,1.20626855,0.31948238,0.19398401
-5.65182591,7.53600472,0.32740265,5.98038374,0.00228744,0.05322362,0.03699419,1.15096090,0.31385835,0.19168466
-5.64582291,7.33433981,0.31473269,5.82711526,0.00215708,0.05454174,0.03613088,1.10298958,0.31245361,0.19082416
-5.63981991,7.17478253,0.30592928,5.70330139,0.00205548,0.05611669,0.03574946,1.06243707,0.31519894,0.19142688
-5.63381691,7.05754856,0.30086752,5.60926946,0.00198258,0.05797056,0.03583977,1.02928397,0.32197249,0.19349703
-5.62781391,6.98213802,0.29938740,5.54478785,0.00193835,0.06012364,0.03638425,1.00341603,0.33260242,0.19701861
-5.62181091,6.94735483,0.30130017,5.50907368,0.00192280,0.06259371,0.03735849,0.98463162,0.34687030,0.20195546
-5.61580790,6.95133340,0.30639511,5.50080702,0.00193596,0.06539522,0.03873186,0.97264976,0.36451482,0.20825138
-5.60980490,6.99157395,0.31444635,5.51815306,0.00197793,0.06853840,0.04046825,0.96711870,0.38523622,0.21583058
-5.60380190,7.06498799,0.32521967,5.55879354,0.00204877,0.07202851,0.04252684,0.96762499,0.40870119,0.22459829
-5.59779890,7.16795510,0.33847902,5.61996881,0.00214855,0.07586501,0.04486297,0.97370309,0.43454826,0.23444169
-5.59179590,7.29639180,0.35399265,5.69853107,0.00227732,0.08004091,0.04742900,0.98484556,0.46239381,0.24523126
-5.58579290,7.44583247,0.37153852,5.79100892,0.00243499,0.08454225,0.05017527,1.00051356,0.49183833,0.25682248
-5.57978989,7.61152135,0.39090883,5.89368264,0.00262140,0.08934778,0.05305101,1.02014763,0.52247306,0.26905792
-5.57378689,7.78851407,0.41191353,6.00266856,0.00283618,0.09442884,0.05600536,1.04317839,0.55388673,0.28176973
-5.56778389,7.97178566,0.43438242,6.11401037,0.00307875,0.09974946,0.05898820,1.06903688,0.58567219,0.29478248
-5.56178089,8.15634199,0.45816582,6.22377441,0.00334830,0.10526669,0.06195115,1.09716415,0.61743284,0.30791618
-5.55577789,8.33733029,0.48313367,6.32814561,0.00364368,0.11093116,0.06484831,1.12701962,0.64878840,0.32098951
-5.54977489,8.51014469,0.50917294,6.42352019,0.00396344,0.11668787,0.06763700,1.15808790,0.67938011,0.33382313
-5.54377189,8.67052243,0.53618346,6.50659155,0.00430576,0.12247711,0.07027841,1.18988378,0.70887488,0.34624282
-5.53776888,8.81462676,0.56407226,6.57442569,0.00466842,0.12823554,0.07273805,1.22195498,0.73696842,0.35808247
-5.53176588,8.93911327,0.59274660,6.62452319,0.00504883,0.13389737,0.07498610,1.25388278,0.76338721,0.36918681
-5.52576288,9.04117716,0.62210617,6.65486521,0.00544401,0.13939561,0.07699758,1.28528044,0.78788929,0.37941364
-5.51975988,9.11858021,0.65203476,6.66394213,0.00585057,0.14466327,0.07875237,1.31578964,0.81026390,0.38863568
-5.51375688,9.16965708,0.68239190,6.65076403,0.00626479,0.14963464,0.08023515,1.34507540,0.83033015,0.39674185
-5.50775388,9.19330220,0.71300523,6.61485354,0.00668265,0.15424644,0.08143508,1.37281993,0.84793494,0.40363812
-5.50175088,9.18893908,0.74366388,6.55622216,0.00709983,0.15843896,0.08234552,1.39871600,0.86295024,0.40924785
-5.49574787,9.15647542,0.77411371,6.47533232,0.00751186,0.16215700,0.08296359,1.42246069,0.87527028,0.41351168
-5.48974487,9.09624758,0.80405481,6.37304787,0.00791416,0.16535089,0.08328968,1.44375008,0.88480870,0.41638713
-5.48374187,9.00895872,0.83314162,6.25057631,0.00830218,0.16797724,0.08332705,1.46227558,0.89149614,0.41784799
-5.47773887,8.89561497,0.86098613,6.10940608,0.00867148,0.16999975,0.08308129,1.47772256,0.89527846,0.41788355
-5.47173587,8.75746361,0.88716406,5.95124260,0.00901792,0.17138980,0.08256003,1.48977157,0.89611579,0.41649779
-5.46573287,8.59593697,0.91122420,5.77794612,0.00933774,0.17212709,0.08177253,1.49810246,0.89398261,0.41370868
-5.45972986,8.41260488,0.93270043,5.59147416,0.00962780,0.17220013,0.08072949,1.50240140,0.88886878,0.40954758
-5.45372686,8.20913746,0.95112617,5.39383085,0.00988565,0.17160668,0.07944293,1.50237050,0.88078162,0.40405886
-5.44772386,7.98727931,0.96605052,5.18702465,0.01010974,0.17035410,0.07792613,1.49773962,0.86974871,0.39729961
-5.44172086,7.74883464,0.97705537,4.97303506,0.01029954,0.16845960,0.07619366,1.48827978,0.85582135,0.38933961
-5.43571786,7.49566245,0.98377262,4.75378859,0.01045564,0.16595041,0.07426152,1.47381718,0.83907820,0.38026133
-5.42971486,7.22967945,0.98590070,4.53114307,0.01057991,0.16286372,0.07214723,1.45424707,0.81962892,0.37015999
-5.42371186,6.95286822,0.98321927,4.30687937,0.01067547,0.15924653,0.06987004,1.42954643,0.79761734,0.35914350
-5.41770885,6.66728754,0.97560160,4.08269862,0.01074680,0.15515520,0.06745098,1.39978460,0.77322376,0.34733219
-5.41170585,6.37508163,0.96302362,3.86022326,0.01079963,0.15065484,0.06491295,1.36513086,0.74666627,0.33485835
-5.40570285,6.07848548,0.94556932,3.64099988,0.01084090,0.14581838,0.06228072,1.32585858,0.71820055,0.32186522
-5.39969985,5.77982349,0.92343204,3.42650196,0.01087863,0.14072541,0.05958074,1.28234513,0.68811834,0.30850561
-5.39369685,5.48149969,0.89691165,3.21813097,0.01092165,0.13546067,0.05684096,1.23506768,0.65674419,0.29494000
-5.38769385,5.18597824,0.86640771,3.01721451,0.01097945,0.13011237,0.05409041,1.18459471,0.62443082,0.28133408
-5.38169085,4.89575407,0.83240892,2.82500064,0.01106178,0.12477028,0.05135875,1.13157363,0.59155310,0.26785583
-5.37568784,4.61331414,0.79547959,2.64264825,0.01117837,0.11952354,0.04867563,1.07671514,0.55850097,0.25467225
-5.36968484,4.34109105,0.75624366,2.47121343,0.01133853,0.11445850,0.04607005,1.02077505,0.52567177,0.24194571
-5.36368184,4.08141102,0.71536733,2.31163267,0.01155073,0.10965647,0.04356965,0.96453448,0.49346212,0.22983025
-5.35767884,3.83643916,0.67354107,2.16470389,0.01182225,0.10519151,0.04119994,0.90877961,0.46226013,0.21846788
-5.35167584,3.60812526,0.63146211,2.03106663,0.01215879,0.10112842,0.03898360,0.85428190,0.43243822,0.20798514
-5.34567284,3.39815341,0.58981813,1.91118300,0.01256410,0.09752095,0.03693985,0.80178000,0.40434689,0.19849003
-5.33966983,3.20789877,0.54927313,1.80532105,0.01303969,0.09441033,0.03508389,0.75196419,0.37831010,0.19006959
-5.33366683,3.03839449,0.51045600,1.71354217,0.01358461,0.09182429,0.03342647,0.70546418,0.35462226,0.18278828
-5.32766383,2.89031133,0.47395234,1.63569394,0.01419532,0.08977642,0.03197367,0.66284092,0.33354718,0.17668713
-5.32166083,2.76395177,0.44029983,1.57140963,0.01486561,0.08826621,0.03072680,0.62458273,0.31531909,0.17178402
-5.31565783,2.65925975,0.40998710,1.52011530,0.01558668,0.08727947,0.02968253,0.59110586,0.30014550,0.16807488
-5.30965483,2.57584629,0.38345617,1.48104483,0.01634730,0.08678939,0.02883315,0.56275945,0.28821196,0.16553592
-5.30365183,2.51303031,0.36110782,1.45326303,0.01713408,0.08675803,0.02816711,0.53983422,0.27968825,0.16412676
-5.29764882,2.46989313,0.34330963,1.43569629,0.01793186,0.08713825,0.02766959,0.52257464,0.27473566,0.16379443
-5.29164582,2.44534445,0.33040586,1.42717006,0.01872414,0.08787603,0.02732332,0.51119333,0.27351493,0.16447792
-5.28564282,2.43819669,0.32272841,1.42645178,0.01949367,0.08891298,0.02710937,0.50588707,0.27619417,0.16611315
-5.27963982,2.44724430,0.32060797,1.43229779,0.02022299,0.09018904,0.02700813,0.50685306,0.28295629,0.16863815
-5.27363682,2.47134414,0.32438449,1.44350229,0.02089512,0.09164515,0.02700019,0.51430442,0.29400523,0.17199802
-5.26763382,2.50949277,0.33441603,1.45894639,0.02149414,0.09322581,0.02706727,0.52848372,0.30957046,0.17614960
-5.26163082,2.56089676,0.35108521,1.47764509,0.02200578,0.09488140,0.02719297,0.54967352,0.32990920,0.18106537
-5.25562781,2.62503203,0.37480247,1.49879023,0.02241803,0.09657012,0.02736358,0.57820288,0.35530596,0.18673651
-5.24962481,2.70168890,0.40600546,1.52178725,0.02272158,0.09825952,0.02756852,0.61444903,0.38606892,0.19317477
-5.24362181,2.79100005,0.44515429,1.54628424,0.02291015,0.09992749,0.02780081,0.65883373,0.42252316,0.20041303
-5.23761881,2.89344911,0.49272223,1.57219160,0.02298084,0.10156262,0.02805723,0.71181381,0.46500055,0.20850453
-5.23161581,3.00985880,0.54918180,1.59969137,0.02293415,0.10316413,0.02833829,0.77386595,0.51382649,0.21752051
-5.22561281,3.14135816,0.61498661,1.62923543,0.02277402,0.10474105,0.02864801,0.84546590,0.56930379,0.22754652
-5.21960980,3.28932954,0.69054920,1.66153231,0.02250767,0.10631103,0.02899356,0.92706261,0.63169422,0.23867746
-5.21360680,3.45533690,0.77621565,1.69752282,0.02214529,0.10789865,0.02938459,1.01904823,0.70119842,0.25101131
-5.20760380,3.64103791,0.87223775,1.73834511,0.02169963,0.10953337,0.02983257,1.12172498,0.77793480,0.26464218
-5.20160080,3.84808311,0.97874392,1.78529007,0.02118553,0.11124725,0.03034993,1.23527029,0.86191867,0.27965263
-5.19559780,4.07800614,1.09571005,1.83974865,0.02061930,0.11307268,0.03094911,1.35970178,0.95304222,0.29610583
-5.18959480,4.33210951,1.22293170,1.90315257,0.02001810,0.11503995,0.03164165,1.49484370,1.05105676,0.31403783
-5.18359180,4.61135070,1.35999907,1.97691050,0.01939926,0.11717515,0.03243725,1.64029670,1.15555800,0.33345042
-5.17758879,4.91623371,1.50627618,2.06234181,0.01877967,0.11949824,0.03334294,1.79541252,1.26597546,0.35430485
-5.17158579,5.24671072,1.66088581,2.16061004,0.01817515,0.12202157,0.03436224,1.95927547,1.38156682,0.37651696
-5.16558279,5.60209870,1.82270122,2.27265847,0.01759989,0.12474874,0.03549465,2.13069194,1.50141790,0.39995378
-5.15957979,5.98101509,1.99034608,2.39914994,0.01706598,0.12767411,0.03673511,2.30818939,1.62444880,0.42443215
-5.15357679,6.38133593,2.16220310,2.54041312,0.01658309,0.13078269,0.03807381,2.49002556,1.74942640,0.44971928
-5.14757379,6.80017934,2.33643206,2.69639729,0.01615813,0.13405062,0.03949616,2.67420845,1.87498311,0.47553559
-5.14157079,7.23391604,2.51099727,2.86663740,0.01579522,0.13744613,0.04098296,2.85852710,1.99964178,0.50155955
-5.13556778,7.67820770,2.68370418,3.05023095,0.01549562,0.14093089,0.04251079,3.04059273,2.12184592,0.52743474
-5.12956478,8.12807286,2.85224439,3.24582810,0.01525784,0.14446167,0.04405266,3.21788929,2.23999455,0.55277859
-5.12356178,8.57797915,3.01424792,3.45163580,0.01507789,0.14799236,0.04557875,3.38783209,2.35248049,0.57719282
-5.11755878,9.02195920,3.16734113,3.66543649,0.01494959,0.15147598,0.04705736,3.54783254,2.45773087,0.60027500
-5.11155578,9.45374712,3.30920843,3.88462156,0.01486493,0.15486683,0.04845594,3.69536685,2.55424830,0.62163075
-5.10555278,9.86693105,3.43765549,4.10623903,0.01481453,0.15812249,0.04974219,3.82804629,2.64065140,0.64088635
-5.09954977,10.25511697,3.55067170,4.32705476,0.01478816,0.16120568,0.05088516,3.94368609,2.71571286,0.65770090
-5.09354677,10.61209807,3.64648925,4.54362557,0.01477519,0.16408583,0.05185639,4.04037044,2.77839387,0.67177775
-5.08754377,10.93202388,3.72363641,4.75238254,0.01476506,0.16674031,0.05263084,4.11651088,2.82787330,0.68287456
-5.08154077,11.20956301,3.78098287,4.94972209,0.01474782,0.16915529,0.05318783,4.17089550,2.86357062,0.69081167
-5.07553777,11.44005369,3.81777492,5.13210193,0.01471443,0.17132613,0.05351174,4.20272696,2.88516154,0.69547820
-5.06953477,11.61963649,3.83365893,5.29613888,0.01465718,0.17325738,0.05359254,4.21164750,2.89258576,0.69683588
-5.06353177,11.74536421,3.82869202,5.43870521,0.01456993,0.17496231,0.05342612,4.19774987,2.88604655,0.69492012
-5.05752876,11.81528506,3.80333928,5.55701993,0.01444830,0.17646210,0.05301437,4.16157361,2.86600204,0.68983855
-5.05152576,11.82849576,3.75845744,5.64873184,0.01428978,0.17778469,0.05236501,4.10408669,2.83314869,0.68176690
-5.04552276,11.78516298,3.69526585,5.71199107,0.01409376,0.17896328,0.05149131,4.02665336,2.78839749,0.67094251
-5.03951976,11.68651232,3.61530561,5.74550635,0.01386148,0.18003480,0.05041149,3.93098947,2.73284400,0.65765583
-5.03351676,11.53478575,3.52038890,5.74858583,0.01359590,0.18103815,0.04914800,3.81910727,2.66773329,0.64224014
-5.02751376,11.33316953,3.41254043,5.72115987,0.01330155,0.18201255,0.04772671,3.69325193,2.59442124,0.62506024
-5.02151076,11.08569589,3.29393365,5.66378483,0.01298428,0.18299592,0.04617593,3.55583256,2.51433379,0.60650033
-5.01550775,10.79712290,3.16682441,5.57762800,0.01265109,0.18402353,0.04452550,3.40935068,2.42892570,0.58695197
-5.00950475,10.47279748,3.03348481,5.46443427,0.01230982,0.18512692,0.04280575,3.25632894,2.33964038,0.56680240
-5.00350175,10.11850759,2.89613999,5.32647611,0.01196894,0.18633310,0.04104660,3.09924304,2.24787235,0.54642386
-4.99749875,9.74032924,2.75691025,5.16648902,0.01163730,0.18766423,0.03927677,2.94045947,2.15493367,0.52616430
-4.99149575,9.34447442,2.61776081,4.98759518,0.01132396,0.18913767,0.03752296,2.78218117,2.06202550,0.50633989
-4.98549275,8.93714532,2.48046066,4.79321831,0.01103797,0.19076645,0.03580939,2.62640294,1.97021553,0.48722945
-4.97948974,8.52439982,2.34655198,4.58699313,0.01078826,0.19256005,0.03415727,2.47487775,1.88042212,0.46907103
-4.97348674,8.11203205,2.21733037,4.37267272,0.01058353,0.19452558,0.03258463,2.32909466,1.79340511,0.45206055
-4.96748374,7.70547108,2.09383628,4.15403695,0.01043214,0.19666907,0.03110613,2.19026807,1.70976340,0.43635238
-4.96148074,7.30969938,1.97685688,3.93480491,0.01034209,0.19899694,0.02973318,2.05933811,1.62993895,0.42206172
-4.95547774,6.92919175,1.86693744,3.71855379,0.01032093,0.20151741,0.02847404,1.93698085,1.55422634,0.40926828
-4.94947474,6.56787423,1.76440091,3.50864633,0.01037573,0.20424173,0.02733410,1.82362693,1.48278720,0.39802105
-4.94347174,6.22910155,1.66937377,3.30816812,0.01051303,0.20718518,0.02631619,1.71948690,1.41566831,0.38834364
-4.93746873,5.91565108,1.58181650,3.11987595,0.01073876,0.21036766,0.02542094,1.62458131,1.35282224,0.38023979
-4.93146573,5.62973060,1.50155652,2.94615748,0.01105814,0.21381379,0.02464712,1.53877348,1.29412925,0.37369872
-4.92546273,5.37299701,1.42832177,2.78900234,0.01147558,0.21755247,0.02399200,1.46180314,1.23941931,0.36869982
-4.91945973,5.14658322,1.36177327,2.64998443,0.01199451,0.22161592,0.02345160,1.39331920,1.18849305,0.36521662
-4.91345673,4.95113064,1.30153498,2.53025469,0.01261722,0.22603811,0.02302098,1.33291004,1.14114082,0.36321970
-4.90745373,4.78682495,1.24722000,2.43054387,0.01334467,0.23085284,0.02269437,1.28013037,1.09715899,0.36267851
-4.90145073,4.65343367,1.19845211,2.35117424,0.01417628,0.23609138,0.02246529,1.23452371,1.05636300,0.36356213
-4.89544772,4.55034453,1.15488239,2.29207961,0.01510980,0.24177994,0.02232658,1.19564020,1.01859686,0.36583910
-4.88944472,4.47660396,1.11620065,2.25283269,0.01614109,0.24793712,0.02227042,1.16304966,0.98373917,0.36947639
-4.88344172,4.43095589,1.08214198,2.23267901,0.01726402,0.25457144,0.02228830,1.13635007,0.95170556,0.37443789
-4.87743872,4.41188112,1.05248894,2.23057652,0.01847047,0.26167931,0.02237095,1.11517208,0.92244815,0.38068259
-4.87143572,4.41763780,1.02706996,2.24524001,0.01975024,0.26924337,0.02250835,1.09918018,0.89595236,0.38816276
-4.86543272,4.44630342,1.00575479,2.27518929,0.02109123,0.27723156,0.02268969,1.08807123,0.87223166,0.39682231
-4.85942971,4.49581860,0.98844782,2.31880006,0.02247958,0.28559689,0.02290347,1.08157121,0.85132087,0.40659569
-4.85342671,4.56403258,0.97508005,2.37435608,0.02389994,0.29427790,0.02313754,1.07943082,0.83326859,0.41740728
-4.84742371,4.64874976,0.96560039,2.44010134,0.02533585,0.30320001,0.02337931,1.08142064,0.81812925,0.42917143
-4.84142071,4.74777620,0.95996691,2.51429033,0.02677012,0.31227742,0.02361598,1.08732614,0.80595526,0.44179323
-4.83541771,4.85896453,0.95813840,2.59523483,0.02818532,0.32141566,0.02383485,1.09694298,0.79678958,0.45516971
-4.82941471,4.98025513,0.96006662,2.68134542,0.02956429,0.33051445,0.02402360,1.11007273,0.79065897,0.46919151
-4.82341171,5.10971157,0.96568922,2.77116573,0.03089065,0.33947079,0.02417077,1.12651880,0.78756797,0.48374478
-4.81740870,5.24554783,0.97492355,2.86339809,0.03214924,0.34818205,0.02426602,1.14608277,0.78749375,0.49871303
-4.81140570,5.38614556,0.98766107,2.95691911,0.03332663,0.35654873,0.02430061,1.16856061,0.79038175,0.51397878
-4.80540270,5.53005950,1.00376253,3.05078443,0.03441143,0.36447689,0.02426766,1.19373899,0.79614206,0.52942479
-4.79939970,5.67601052,1.02305365,3.14422236,0.03539456,0.37187997,0.02416246,1.22139115,0.80464654,0.54493479
-4.79339670,5.82286593,1.04532132,3.23661658,0.03626941,0.37867997,0.02398267,1.25127263,0.81572659,0.56039355
-4.78739370,5.96960833,1.07031046,3.32747908,0.03703187,0.38480783,0.02372839,1.28311667,0.82917166,0.57568633
-4.78139070,6.11529456,1.09772146,3.41641494,0.03768024,0.39020329,0.02340220,1.31662961,0.84472849,0.59069780
-4.77538769,6.25900795,1.12720853,3.50308116,0.03821504,0.39481402,0.02300903,1.35148654,0.86210123,0.60531056
-4.76938469,6.39980708,1.15837922,3.58714243,0.03863866,0.39859439,0.02255595,1.38732758,0.88095263,0.61940354
-4.76338169,6.53667546,1.19079528,3.66822683,0.03895504,0.40150396,0.02205187,1.42375526,0.90090643,0.63285040
-4.75737869,6.66847625,1.22397520,3.74588484,0.03916917,0.40350592,0.02150716,1.46033353,0.92155115,0.64551834
-4.75137569,6.79391628,1.25739874,3.81955470,0.03928666,0.40456568,0.02093318,1.49658870,0.94244541,0.65726750
-4.74537269,6.91152309,1.29051342,3.88853700,0.03931325,0.40464985,0.02034184,1.53201275,0.96312479,0.66795117
-4.73936968,7.01963796,1.32274317,3.95198099,0.03925443,0.40372577,0.01974504,1.56606912,0.98311035,0.67741700
-4.73336668,7.11642683,1.35349889,4.00888392,0.03911504,0.40176161,0.01915427,1.59820111,1.00191854,0.68550927
-4.72736368,7.19990975,1.38219074,4.05810448,0.03889899,0.39872727,0.01858009,1.62784255,1.01907232,0.69207214
-4.72136068,7.26800822,1.40824166,4.09838997,0.03860913,0.39459591,0.01803177,1.65443051,1.03411316,0.69695393
-4.71535768,7.31860842,1.43110162,4.12841622,0.03824711,0.38934615,0.01751700,1.67741941,1.04661341,0.70001202
-4.70935468,7.34963713,1.45026191,4.14683811,0.03781347,0.38296472,0.01704162,1.69629595,1.05618857,0.70111825
-4.70335168,7.35914625,1.46526885,4.15234804,0.03730777,0.37544946,0.01660955,1.71059396,1.06250897,0.70016449
-4.69734867,7.34540084,1.47573607,4.14373903,0.03672881,0.36681238,0.01622272,1.71990843,1.06531008,0.69706789
-4.69134567,7.30696573,1.48135490,4.11996852,0.03607496,0.35708264,0.01588121,1.72390798,1.06440129,0.69177563
-4.68534267,7.24278525,1.48190221,4.08021929,0.03534449,0.34630909,0.01558333,1.72234504,1.05967241,0.68426882
-4.67933967,7.15225151,1.47724538,4.02395372,0.03453596,0.33456235,0.01532598,1.71506322,1.05109783,0.67456517
-4.67333667,7.03525692,1.46734415,3.95095806,0.03364858,0.32193605,0.01510490,1.70200151,1.03873801,0.66272043
-4.66733367,6.89222808,1.45224943,3.86137414,0.03268259,0.30854732,0.01491507,1.68319522,1.02273829,0.64882840
-4.66133067,6.72413890,1.43209905,3.75571656,0.03163952,0.29453626,0.01475109,1.65877363,1.00332528,0.63301945
-4.65532766,6.53250248,1.40711106,3.63487432,0.03052244,0.28006462,0.01460763,1.62895477,0.98080081,0.61545790
-4.64932466,6.31934214,1.37757485,3.50009686,0.02933613,0.26531346,0.01447981,1.59403752,0.95553407,0.59633808
-4.64332166,6.08714354,1.34384070,3.35296522,0.02808709,0.25048015,0.01436357,1.55439184,0.92795211,0.57587961
