energy_ev,total_up,Ir_p_up,Ir_d_up,P_s_up,P_p_up,Te_p_up,Te_d_up
-5.12956478,7.03314530,0.65374813,4.57867967,0.02487579,0.12136001,2.54239233,0.00000000
-5.12356178,7.20558541,0.68297070,4.66087622,0.02653919,0.12483921,2.62020797,0.00000000
-5.11755878,7.36701169,0.71130780,4.73792440,0.02812701,0.12796173,2.69225452,0.00000000
-5.11155578,7.51305648,0.73839993,4.80686883,0.02961529,0.13068137,2.75710393,0.00000000
-5.10555278,7.63958228,0.76391413,4.86489620,0.03098161,0.13295679,2.81342784,0.00000000
-5.09954977,7.74284140,0.78756008,4.90944055,0.03220581,0.13475341,2.86005209,0.00000000
-5.09354677,7.81962785,0.80910541,4.93828273,0.03327079,0.13604533,2.89600836,0.00000000
-5.08754377,7.86741498,0.82838938,4.94964007,0.03416317,0.13681692,2.92058051,0.00000000
-5.08154077,7.88447266,0.84533415,4.94224278,0.03487379,0.13706426,2.93334311,0.00000000
-5.07553777,7.86995866,0.85995285,4.91539382,0.03539813,0.13679616,2.93419032,0.00000000
-5.06953477,7.82397973,0.87235413,4.86900982,0.03573656,0.13603466,2.92335326,0.00000000
-5.06353177,7.74761928,0.88274250,4.80364116,0.03589435,0.13481521,2.90140495,0.00000000
-5.05752876,7.64292996,0.89141461,4.72047020,0.03588156,0.13318610,2.86925216,0.00000000
-5.05152576,7.51289078,0.89875123,4.62128751,0.03571265,0.13120753,2.82811442,0.00000000
-5.04552276,7.36133042,0.90520545,4.50844678,0.03540607,0.12895014,2.77949083,0.00000000
-5.03951976,7.19281930,0.91128751,4.38479991,0.03498353,0.12649307,2.72511610,0.00000000
-5.03351676,7.01253474,0.91754678,4.25361468,0.03446931,0.12392171,2.66690765,0.00000000
-5.02751376,6.82610441,0.92455203,4.11847766,0.03388935,0.12132518,2.60690609,0.00000000
-5.02151076,6.63943410,0.93287053,3.98318605,0.03327041,0.11879370,2.54721145,0.00000000
-5.01550775,6.45852628,0.94304720,3.85163197,0.03263914,0.11641586,2.48991800,0.00000000
-5.00950475,6.28929629,0.95558462,3.72768332,0.03202126,0.11427607,2.43705016,0.00000000
-5.00350175,6.13739236,0.97092468,3.61506490,0.03144074,0.11245217,2.39050186,0.00000000
-4.99749875,6.00802578,0.98943271,3.51724392,0.03091910,0.11101326,2.35198173,0.00000000
-4.99149575,5.90581628,1.01138461,3.43732311,0.03047485,0.11001801,2.32296552,0.00000000
-4.98549275,5.83465726,1.03695731,3.37794486,0.03012304,0.10951324,2.30465733,0.00000000
-4.97948974,5.79760421,1.06622269,3.34120906,0.02987496,0.10953297,2.29796031,0.00000000
-4.97348674,5.79678889,1.09914513,3.32860675,0.02973799,0.11009784,2.30345708,0.00000000
-4.96748374,5.83336058,1.13558218,3.34097159,0.02971555,0.11121502,2.32139990,0.00000000
-4.96148074,5.90745507,1.17528833,3.37844996,0.02980720,0.11287831,2.35171000,0.00000000
-4.95547774,6.01819102,1.21792122,3.44049072,0.03000883,0.11506867,2.39398527,0.00000000
-4.94947474,6.16369277,1.26304983,3.52585449,0.03031298,0.11775493,2.44751539,0.00000000
-4.94347174,6.34113799,1.31016420,3.63264218,0.03070912,0.12089469,2.51130325,0.00000000
-4.93746873,6.54682828,1.35868615,3.75834196,0.03118408,0.12443536,2.58409163,0.00000000
-4.93146573,6.77628038,1.40798051,3.89989329,0.03172250,0.12831532,2.66439403,0.00000000
-4.92546273,7.02433546,1.45736677,4.05376628,0.03230719,0.13246509,2.75052880,0.00000000
-4.91945973,7.28528363,1.50613062,4.21605418,0.03291965,0.13680857,2.84065571,0.00000000
-4.91345673,7.55300088,1.55353553,4.38257648,0.03354046,0.14126434,2.93281434,0.00000000
-4.90745373,7.82109522,1.59883421,4.54898968,0.03414972,0.14574695,3.02496379,0.00000000
-4.90145073,8.08305881,1.64128006,4.71090253,0.03472749,0.15016829,3.11502326,0.00000000
-4.89544772,8.33242255,1.68013868,4.86399246,0.03525418,0.15443902,3.20091304,0.00000000
-4.88944472,8.56290976,1.71469959,5.00411950,0.03571094,0.15847002,3.28059565,0.00000000
-4.88344172,8.76858486,1.74428806,5.12743436,0.03608004,0.16217398,3.35211658,0.00000000
-4.87743872,8.94399376,1.76827732,5.23047727,0.03634527,0.16546701,3.41364408,0.00000000
-4.87143572,9.08429179,1.78610080,5.31026431,0.03649224,0.16827027,3.46350738,0.00000000
-4.86543272,9.18535595,1.79726432,5.36435875,0.03650871,0.17051168,3.50023253,0.00000000
-4.85942971,9.24387800,1.80135797,5.39092491,0.03638486,0.17212751,3.52257495,0.00000000
-4.85342671,9.25743556,1.79806721,5.38876324,0.03611358,0.17306397,3.52954769,0.00000000
-4.84742371,9.22453915,1.78718272,5.35732548,0.03569057,0.17327857,3.52044454,0.00000000
-4.84142071,9.14465342,1.76860859,5.29670996,0.03511453,0.17274131,3.49485685,0.00000000
-4.83541771,9.01819210,1.74236823,5.20763762,0.03438716,0.17143560,3.45268336,0.00000000
-4.82941471,8.84648676,1.70860757,5.09141009,0.03351316,0.16935878,3.39413238,0.00000000
-4.82341171,8.63173077,1.66759525,4.94985200,0.03250010,0.16652235,3.31971590,0.00000000
-4.81740870,8.37690043,1.61971940,4.78524010,0.03135824,0.16295172,3.23023555,0.00000000
-4.81140570,8.08565647,1.56548101,4.60022218,0.03010022,0.15868559,3.12676070,0.00000000
-4.80540270,7.76222939,1.50548392,4.39772931,0.02874078,0.15377492,3.01059928,0.00000000
-4.79939970,7.41129329,1.44042166,4.18088478,0.02729628,0.14828153,2.88326223,0.00000000
-4.79339670,7.03783263,1.37106158,3.95291310,0.02578432,0.14227637,2.74642285,0.00000000
-4.78739370,6.64700683,1.29822679,3.71705251,0.02422323,0.13583763,2.60187248,0.00000000
-4.78139070,6.24401755,1.22277666,3.47647361,0.02263161,0.12904858,2.45147425,0.00000000
-4.77538769,5.83398300,1.14558652,3.23420670,0.02102785,0.12199543,2.29711641,0.00000000
-4.76938469,5.42182333,1.06752749,2.99307978,0.01942970,0.11476520,2.14066722,0.00000000
-4.76338169,5.01216042,0.98944718,2.75566825,0.01785386,0.10744364,1.98393271,0.00000000
-4.75737869,4.60923454,0.91215193,2.52425731,0.01631566,0.10011346,1.82861894,0.00000000
-4.75137569,4.21683960,0.83639131,2.30081702,0.01482879,0.09285269,1.67629986,0.00000000
-4.74537269,3.83827787,0.76284539,2.08698956,0.01340512,0.08573348,1.52839164,0.00000000
-4.73936968,3.47633397,0.69211504,1.88408802,0.01205456,0.07882117,1.38613397,0.00000000
-4.73336668,3.13326740,0.62471566,1.69310527,0.01078504,0.07217367,1.25057865,0.00000000
-4.72736368,2.81082209,0.56107409,1.51473145,0.00960257,0.06584137,1.12258521,0.00000000
-4.72136068,2.51025078,0.50152890,1.34937852,0.00851130,0.05986718,1.00282324,0.00000000
-4.71535768,2.23235198,0.44633355,1.19720993,0.00751369,0.05428699,0.89178065,0.00000000
-4.70935468,1.97751649,0.39566215,1.05817369,0.00661073,0.04913036,0.78977709,0.00000000
-4.70335168,1.74578081,0.34961736,0.93203733,0.00580214,0.04442138,0.69698136,0.00000000
-4.69734867,1.53688469,0.30823985,0.81842310,0.00508663,0.04017965,0.61343177,0.00000000
-4.69134567,1.35032990,0.27151883,0.71684207,0.00446215,0.03642139,0.53905835,0.00000000
-4.68534267,1.18543810,0.23940298,0.62672628,0.00392612,0.03316047,0.47370560,0.00000000
-4.67933967,1.04140550,0.21181141,0.54745782,0.00347571,0.03040944,0.41715499,0.00000000
-4.67333667,0.91735267,0.18864398,0.47839445,0.00310795,0.02818045,0.36914607,0.00000000
-4.66733367,0.81236816,0.16979071,0.41889124,0.00282000,0.02648596,0.32939556,0.00000000
-4.66133067,0.72554491,0.15513982,0.36831816,0.00260923,0.02533930,0.29761365,0.00000000
-4.65532766,0.65600897,0.14458419,0.32607353,0.00247332,0.02475504,0.27351720,0.00000000
-4.64932466,0.60294026,0.13802611,0.29159356,0.00241033,0.02474901,0.25683945,0.00000000
-4.64332166,0.56558553,0.13538013,0.26435815,0.00241868,0.02533821,0.24733616,0.00000000
-4.63731866,0.54326392,0.13657413,0.24389343,0.00249718,0.02654037,0.24478834,0.00000000
-4.63131566,0.53536566,0.14154866,0.22977133,0.00264490,0.02837334,0.24900159,0.00000000
-4.62531266,0.54134507,0.15025473,0.22160675,0.00286114,0.03085428,0.25980256,0.00000000
-4.61930965,0.56070852,0.16265025,0.21905280,0.00314525,0.03399869,0.27703296,0.00000000
-4.61330665,0.59299881,0.17869552,0.22179453,0.00349655,0.03781933,0.30054157,0.00000000
-4.60730365,0.63777712,0.19834802,0.22954180,0.00391415,0.04232506,0.33017504,0.00000000
-4.60130065,0.69460368,0.22155692,0.24202164,0.00439678,0.04751978,0.36576805,0.00000000
-4.59529765,0.76301870,0.24825763,0.25897064,0.00494269,0.05340134,0.40713354,0.00000000
-4.58929465,0.84252451,0.27836685,0.28012772,0.00554949,0.05996063,0.45405369,0.00000000
-4.58329165,0.93257014,0.31177835,0.30522774,0.00621405,0.06718089,0.50627224,0.00000000
-4.57728864,1.03253934,0.34835984,0.33399621,0.00693241,0.07503726,0.56348873,0.00000000
-4.57128564,1.14174255,0.38795109,0.36614534,0.00769975,0.08349655,0.62535501,0.00000000
-4.56528264,1.25941353,0.43036345,0.40137156,0.00851038,0.09251741,0.69147436,0.00000000
-4.55927964,1.38471067,0.47538082,0.43935473,0.00935777,0.10205075,0.76140322,0.00000000
-4.55327664,1.51672299,0.52276197,0.47975884,0.01023466,0.11204043,0.83465563,0.00000000
-4.54727364,1.65448035,0.57224402,0.52223426,0.01113319,0.12242425,0.91070998,0.00000000
-4.54127064,1.79696722,0.62354690,0.56642128,0.01204504,0.13313509,0.98901779,0.00000000
-4.53526763,1.94313920,0.67637843,0.61195472,0.01296169,0.14410217,1.06901387,0.00000000
-4.52926463,2.09194111,0.73043955,0.65846933,0.01387460,0.15525238,1.15012742,0.00000000
-4.52326163,2.24232558,0.78542951,0.70560567,0.01477554,0.16651148,1.23179313,0.00000000
-4.51725863,2.39327110,0.84105052,0.75301610,0.01565681,0.17780527,1.31346190,0.00000000
-4.51125563,2.54379832,0.89701159,0.80037063,0.01651155,0.18906046,1.39461028,0.00000000
-4.50525263,2.69298398,0.95303129,0.84736237,0.01733398,0.20020534,1.47474837,0.00000000
-4.49924962,2.83997177,1.00883943,0.89371227,0.01811969,0.21117014,1.55342561,0.00000000
-4.49324662,2.98397983,1.06417758,0.93917328,0.01886585,0.22188708,1.63023450,0.00000000
-4.48724362,3.12430519,1.11879851,0.98353355,0.01957137,0.23229025,1.70481213,0.00000000
-4.48124062,3.26032523,1.17246506,1.02661905,0.02023714,0.24231520,1.77683978,0.00000000
-4.47523762,3.39149705,1.22494845,1.06829542,0.02086605,0.25189847,1.84604111,0.00000000
-4.46923462,3.51735555,1.27602671,1.10846935,0.02146313,0.26097708,1.91217930,0.00000000
-4.46323162,3.63751116,1.32548362,1.14708962,0.02203551,0.26948820,1.97505391,0.00000000
-4.45722861,3.75164810,1.37310841,1.18414788,0.02259241,0.27736889,2.03449792,0.00000000
-4.45122561,3.85952407,1.41869678,1.21967930,0.02314503,0.28455631,2.09037564,0.00000000
-4.44522261,3.96097174,1.46205330,1.25376306,0.02370639,0.29098821,2.14258180,0.00000000
-4.43921961,4.05590231,1.50299520,1.28652269,0.02429115,0.29660389,2.19104207,0.00000000
-4.43321661,4.14431087,1.54135756,1.31812590,0.02491527,0.30134555,2.23571502,0.00000000
-4.42721361,4.22628287,1.57699943,1.34878386,0.02559572,0.30516009,2.27659530,0.00000000
-4.42121061,4.30200066,1.60981053,1.37874931,0.02635007,0.30800114,2.31371740,0.00000000
-4.41520760,4.37174880,1.63971770,1.40831327,0.02719600,0.30983132,2.34715959,0.00000000
-4.40920460,4.43591648,1.66669065,1.43779993,0.02815078,0.31062455,2.37704696,0.00000000
-4.40320160,4.49499567,1.69074607,1.46755915,0.02923071,0.31036811,2.40355288,0.00000000
-4.39719860,4.54957330,1.71194945,1.49795662,0.03045045,0.30906454,2.42689801,0.00000000
-4.39119560,4.60031670,1.73041421,1.52936123,0.03182238,0.30673297,2.44734617,0.00000000
-4.38519260,4.64795137,1.74629749,1.56213001,0.03335594,0.30340978,2.46519657,0.00000000
-4.37918959,4.69323120,1.75979275,1.59659067,0.03505698,0.29914868,2.48077238,0.00000000
-4.37318659,4.73690181,1.77111910,1.63302256,0.03692710,0.29401982,2.49440561,0.00000000
-4.36718359,4.77965833,1.78050788,1.67163655,0.03896315,0.28810828,2.50641908,0.00000000
-4.36118059,4.82209964,1.78818719,1.71255506,0.04115676,0.28151164,2.51710612,0.00000000
-4.35517759,4.86468171,1.79436525,1.75579322,0.04349405,0.27433707,2.52670938,0.00000000
-4.34917459,4.90767297,1.79921365,1.80124247,0.04595552,0.26669774,2.53540004,0.00000000
-4.34317159,4.95111500,1.80285177,1.84865786,0.04851609,0.25870913,2.54325900,0.00000000
-4.33716858,4.99479150,1.80533350,1.89765020,0.05114537,0.25048500,2.55026154,0.00000000
-4.33116558,5.03820867,1.80663729,1.94768410,0.05380824,0.24213367,2.55626686,0.00000000
-4.32516258,5.08058906,1.80666062,1.99808271,0.05646554,0.23375448,2.56101363,0.00000000
-4.31915958,5.12088074,1.80521932,2.04803947,0.05907508,0.22543486,2.56412242,0.00000000
-4.31315658,5.15778241,1.80205231,2.09663717,0.06159277,0.21724800,2.56510540,0.00000000
-4.30715358,5.18978430,1.79683162,2.14287371,0.06397399,0.20925133,2.56338312,0.00000000
