energy_ev,total_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.75387694,0.49008179,0.09252373,0.00270916,0.18352550,0.00000000,0.32289703,0.02361030
-5.74787394,0.54742309,0.10717915,0.00300499,0.20293444,0.00000000,0.36745926,0.02601300
-5.74187094,0.60913065,0.12367423,0.00331863,0.22343303,0.00000000,0.41678340,0.02853514
-5.73586793,0.67519817,0.14212314,0.00364945,0.24496170,0.00000000,0.47108723,0.03116388
-5.72986493,0.74558456,0.16262658,0.00399669,0.26744959,0.00000000,0.53055006,0.03388560
-5.72386193,0.82020691,0.18526595,0.00435948,0.29081382,0.00000000,0.59529819,0.03668599
-5.71785893,0.89893264,0.21009701,0.00473681,0.31495858,0.00000000,0.66538934,0.03955022
-5.71185593,0.98157120,0.23714347,0.00512757,0.33977410,0.00000000,0.74079655,0.04246299
-5.70585293,1.06786529,0.26639044,0.00553047,0.36513545,0.00000000,0.82139207,0.04540867
-5.69984992,1.15748226,0.29777830,0.00594406,0.39090137,0.00000000,0.90693217,0.04837132
-5.69384692,1.25000594,0.33119716,0.00636673,0.41691313,0.00000000,0.99704367,0.05133472
-5.68784392,1.34492973,0.36648226,0.00679665,0.44299372,0.00000000,1.09121311,0.05428236
-5.68184092,1.44165150,0.40341073,0.00723176,0.46894741,0.00000000,1.18877965,0.05719741
-5.67583792,1.53947115,0.44169997,0.00766977,0.49456002,0.00000000,1.28893255,0.06006264
-5.66983492,1.63759148,0.48100804,0.00810811,0.51959999,0.00000000,1.39071413,0.06286042
-5.66383192,1.73512302,0.52093616,0.00854395,0.54382059,0.00000000,1.49302880,0.06557262
-5.65782891,1.83109342,0.56103359,0.00897420,0.56696320,0.00000000,1.59465856,0.06818070
-5.65182591,1.92446154,0.60080492,0.00939550,0.58876199,0.00000000,1.69428515,0.07066570
-5.64582291,2.01413644,0.63971955,0.00980430,0.60894982,0.00000000,1.79051840,0.07300847
-5.63981991,2.09900099,0.67722342,0.01019686,0.62726531,0.00000000,1.88193037,0.07518985
-5.63381691,2.17793949,0.71275241,0.01056934,0.64346100,0.00000000,1.96709398,0.07719099
-5.62781391,2.24986859,0.74574706,0.01091790,0.65731221,0.00000000,2.04462507,0.07899382
-5.62181091,2.31377015,0.77566821,0.01123876,0.66862622,0.00000000,2.11322598,0.08058149
-5.61580790,2.36872493,0.80201264,0.01152832,0.67725140,0.00000000,2.17172888,0.08193898
-5.60980490,2.41394537,0.82432839,0.01178327,0.68308574,0.00000000,2.21913692,0.08305364
-5.60380190,2.44880587,0.84222884,0.01200070,0.68608428,0.00000000,2.25466104,0.08391582
-5.59779890,2.47286906,0.85540504,0.01217824,0.68626490,0.00000000,2.27775074,0.08451942
-5.59179590,2.48590646,0.86363573,0.01231410,0.68371200,0.00000000,2.28811706,0.08486234
-5.58579290,2.48791226,0.86679456,0.01240718,0.67857781,0.00000000,2.28574643,0.08494692
-5.57978989,2.47910930,0.86485414,0.01245716,0.67108085,0.00000000,2.27090460,0.08478011
-5.57378689,2.45994658,0.85788683,0.01246447,0.66150157,0.00000000,2.24413020,0.08437356
-5.56778389,2.43108807,0.84606217,0.01243036,0.65017512,0.00000000,2.20621793,0.08374348
-5.56178089,2.39339314,0.82964110,0.01235682,0.63748139,0.00000000,2.15819223,0.08291030
-5.55577789,2.34788931,0.80896727,0.01224657,0.62383277,0.00000000,2.10127239,0.08189814
-5.54977489,2.29573820,0.78445581,0.01210296,0.60965990,0.00000000,2.03683060,0.08073411
-5.54377189,2.23819646,0.75658014,0.01192985,0.59539617,0.00000000,1.96634501,0.07944742
-5.53776888,2.17657306,0.72585735,0.01173152,0.58146165,0.00000000,1.89134975,0.07806838
-5.53176588,2.11218506,0.69283281,0.01151248,0.56824705,0.00000000,1.81338412,0.07662734
-5.52576288,2.04631369,0.65806463,0.01127734,0.55609862,0.00000000,1.73394337,0.07515358
-5.51975988,1.98016290,0.62210858,0.01103070,0.54530463,0.00000000,1.65443284,0.07367422
-5.51375688,1.91482189,0.58550403,0.01077691,0.53608414,0.00000000,1.57612772,0.07221322
-5.50775388,1.85123361,0.54876141,0.01052004,0.52857867,0.00000000,1.50013957,0.07079053
-5.50175088,1.79017020,0.51235140,0.01026371,0.52284703,0.00000000,1.42739111,0.06942139
-5.49574787,1.73221653,0.47669635,0.01001104,0.51886383,0.00000000,1.35859974,0.06811584
-5.48974487,1.67776238,0.44216388,0.00976456,0.51652166,0.00000000,1.29427032,0.06687854
-5.48374187,1.62700322,0.40906281,0.00952623,0.51563675,0.00000000,1.23469680,0.06570873
-5.47773887,1.57994950,0.37764122,0.00929743,0.51595816,0.00000000,1.17997235,0.06460059
-5.47173587,1.53644360,0.34808671,0.00907901,0.51717979,0.00000000,1.13000697,0.06354371
-5.46573287,1.49618355,0.32052839,0.00887139,0.51895488,0.00000000,1.08455135,0.06252395
-5.45972986,1.45875201,0.29504051,0.00867462,0.52091221,0.00000000,1.04322564,0.06152427
-5.45372686,1.42364918,0.27164729,0.00848851,0.52267336,0.00000000,1.00555149,0.06052594
-5.44772386,1.39032775,0.25032871,0.00831279,0.52387017,0.00000000,0.97098573,0.05950961
-5.44172086,1.35822844,0.23102694,0.00814720,0.52416170,0.00000000,0.93895425,0.05845660
-5.43571786,1.32681425,0.21365306,0.00799163,0.52324991,0.00000000,0.90888449,0.05734999
-5.42971486,1.29560205,0.19809378,0.00784625,0.52089343,0.00000000,0.88023531,0.05617577
-5.42371186,1.26419015,0.18421805,0.00771157,0.51691885,0.00000000,0.85252313,0.05492371
-5.41770885,1.23228078,0.17188321,0.00758852,0.51122913,0.00000000,0.82534362,0.05358819
-5.41170585,1.19969684,0.16094068,0.00747847,0.50380888,0.00000000,0.79838834,0.05216864
-5.40570285,1.16639235,0.15124093,0.00738325,0.49472631,0.00000000,0.77145600,0.05066995
-5.39969985,1.13245667,0.14263792,0.00730510,0.48413208,0.00000000,0.74445860,0.04910246
-5.39369685,1.09811259,0.13499268,0.00724659,0.47225501,0.00000000,0.71742236,0.04748179
-5.38769385,1.06370887,0.12817633,0.00721054,0.45939510,0.00000000,0.69048420,0.04582848
-5.38169085,1.02970789,0.12207240,0.00719992,0.44591430,0.00000000,0.66388412,0.04416738
-5.37568784,0.99666929,0.11657856,0.00721768,0.43222534,0.00000000,0.63795436,0.04252689
-5.36968484,0.96523056,0.11160786,0.00726661,0.41877928,0.00000000,0.61310588,0.04093812
-5.36368184,0.93608559,0.10708943,0.00734925,0.40605225,0.00000000,0.58981313,0.03943396
-5.35767884,0.90996213,0.10296882,0.00746771,0.39453180,0.00000000,0.56859762,0.03804807
-5.35167584,0.88759892,0.09920802,0.00762355,0.38470340,0.00000000,0.55001093,0.03681390
-5.34567284,0.86972336,0.09578507,0.00781773,0.37703734,0.00000000,0.53461775,0.03576380
-5.33966983,0.85703025,0.09269345,0.00805052,0.37197638,0.00000000,0.52297920,0.03492806
-5.33366683,0.85016187,0.08994119,0.00832145,0.36992439,0.00000000,0.51563686,0.03433418
-5.32766383,0.84968989,0.08754975,0.00862932,0.37123595,0.00000000,0.51309747,0.03400608
-5.32166083,0.85609901,0.08555258,0.00897223,0.37620721,0.00000000,0.51581863,0.03396354
-5.31565783,0.86977251,0.08399348,0.00934760,0.38506779,0.00000000,0.52419525,0.03422165
-5.30965483,0.89097954,0.08292471,0.00975227,0.39797387,0.00000000,0.53854697,0.03479038
-5.30365183,0.91986423,0.08240483,0.01018257,0.41500247,0.00000000,0.55910653,0.03567422
-5.29764882,0.95643644,0.08249631,0.01063440,0.43614680,0.00000000,0.58600897,0.03687199
-5.29164582,1.00056436,0.08326293,0.01110335,0.46131290,0.00000000,0.61928203,0.03837656
-5.28564282,1.05196887,0.08476704,0.01158478,0.49031749,0.00000000,0.65883779,0.04017487
-5.27963982,1.11022010,0.08706663,0.01207389,0.52288728,0.00000000,0.70446578,0.04224783
-5.27363682,1.17473622,0.09021238,0.01256582,0.55865989,0.00000000,0.75582813,0.04457045
-5.26763382,1.24478511,0.09424476,0.01305570,0.59718653,0.00000000,0.81245687,0.04711202
-5.26163082,1.31948910,0.09919112,0.01353867,0.63793664,0.00000000,0.87375408,0.04983638
-5.25562781,1.39783328,0.10506315,0.01400993,0.68030475,0.00000000,0.93899510,0.05270237
-5.24962481,1.47867766,0.11185444,0.01446476,0.72361960,0.00000000,1.00733530,0.05566434
-5.24362181,1.56077344,0.11953861,0.01489849,0.76715561,0.00000000,1.07782060,0.05867289
-5.23761881,1.64278355,0.12806785,0.01530656,0.81014661,0.00000000,1.14940190,0.06167566
-5.23161581,1.72330706,0.13737204,0.01568448,0.85180175,0.00000000,1.22095335,0.06461835
-5.22561281,1.80090743,0.14735856,0.01602785,0.89132319,0.00000000,1.29129425,0.06744573
-5.21960980,1.87414376,0.15791283,0.01633238,0.92792515,0.00000000,1.35921413,0.07010292
-5.21360680,1.94160431,0.16889952,0.01659392,0.96085382,0.00000000,1.42350035,0.07253659
-5.20760380,2.00194128,0.18016458,0.01680851,0.98940736,0.00000000,1.48296738,0.07469625
-5.20160080,2.05390550,0.19153803,0.01697242,1.01295533,0.00000000,1.53648682,0.07653557
-5.19559780,2.09637996,0.20283734,0.01708226,1.03095672,0.00000000,1.58301708,0.07801355
-5.18959480,2.12841066,0.21387153,0.01713502,1.04297588,0.00000000,1.62163145,0.07909564
-5.18359180,2.14923357,0.22444573,0.01712815,1.04869550,0.00000000,1.65154369,0.07975472
-5.17758879,2.15829652,0.23436610,0.01705974,1.04792623,0.00000000,1.67212986,0.07997179
-5.17158579,2.15527507,0.24344506,0.01692848,1.04061225,0.00000000,1.68294558,0.07973656
-5.16558279,2.14008165,0.25150646,0.01673385,1.02683264,0.00000000,1.68373798,0.07904767
-5.15957979,2.11286752,0.25839080,0.01647615,1.00679841,0.00000000,1.67445192,0.07791270
-5.15357679,2.07401746,0.26396003,0.01615651,0.98084521,0.00000000,1.65523011,0.07634788
-5.14757379,2.02413754,0.26810195,0.01577700,0.94942216,0.00000000,1.62640721,0.07437757
-5.14157079,1.96403635,0.27073405,0.01534054,0.91307715,0.00000000,1.58849836,0.07203347
-5.13556778,1.89470072,0.27180646,0.01485097,0.87243935,0.00000000,1.54218241,0.06935366
-5.12956478,1.81726678,0.27130418,0.01431292,0.82819960,0.00000000,1.48828088,0.06638143
-5.12356178,1.73298789,0.26924829,0.01373181,0.78108964,0.00000000,1.42773335,0.06316405
-5.11755878,1.64320040,0.26569612,0.01311368,0.73186089,0.00000000,1.36157051,0.05975145
-5.11155578,1.54928889,0.26074048,0.01246514,0.68126372,0.00000000,1.29088576,0.05619488
-5.10555278,1.45265203,0.25450785,0.01179319,0.63002806,0.00000000,1.21680659,0.05254563
-5.09954977,1.35467019,0.24715567,0.01110513,0.57884581,0.00000000,1.14046673,0.04885381
-5.09354677,1.25667595,0.23886872,0.01040835,0.52835582,0.00000000,1.06297992,0.04516729
-5.08754377,1.15992809,0.22985483,0.00971024,0.47913177,0.00000000,0.98541611,0.04153073
-5.08154077,1.06558980,0.22033990,0.00901803,0.43167305,0.00000000,0.90878075,0.03798481
-5.07553777,0.97471134,0.21056247,0.00833862,0.38639900,0.00000000,0.83399750,0.03456567
-5.06953477,0.88821714,0.20076805,0.00767851,0.34364609,0.00000000,0.76189458,0.03130448
-5.06353177,0.80689738,0.19120314,0.00704366,0.30366812,0.00000000,0.69319487,0.02822720
-5.05752876,0.73140363,0.18210931,0.00643941,0.26663899,0.00000000,0.62850967,0.02535455
-5.05152576,0.66224807,0.17371740,0.00587038,0.23265765,0.00000000,0.56833569,0.02270205
-5.04552276,0.59980590,0.16624188,0.00534046,0.20175478,0.00000000,0.51305516,0.02028026
-5.03951976,0.54432012,0.15987564,0.00485274,0.17390076,0.00000000,0.46293846,0.01809502
-5.03351676,0.49590839,0.15478520,0.00440950,0.14901449,0.00000000,0.41814888,0.01614790
-5.02751376,0.45457107,0.15110646,0.00401220,0.12697247,0.00000000,0.37874903,0.01443654
-5.02151076,0.42020028,0.14894117,0.00366150,0.10761798,0.00000000,0.34470850,0.01295519
-5.01550775,0.39258942,0.14835400,0.00335731,0.09076984,0.00000000,0.31591227,0.01169507
-5.00950475,0.37144283,0.14937051,0.00309879,0.07623051,0.00000000,0.29216972,0.01064493
-5.00350175,0.35638556,0.15197591,0.00288443,0.06379351,0.00000000,0.27322374,0.00979139
-4.99749875,0.34697305,0.15611485,0.00271210,0.05324971,0.00000000,0.25876003,0.00911943
-4.99149575,0.34270084,0.16169206,0.00257911,0.04439278,0.00000000,0.24841625,0.00861275
-4.98549275,0.34301427,0.16857416,0.00248231,0.03702355,0.00000000,0.24179110,0.00825410
-4.97948974,0.34731847,0.17659242,0.00241815,0.03095338,0.00000000,0.23845324,0.00802567
-4.97348674,0.35498861,0.18554663,0.00238279,0.02600672,0.00000000,0.23795020,0.00790937
-4.96748374,0.36538068,0.19520994,0.00237216,0.02202278,0.00000000,0.23981716,0.00788712
-4.96148074,0.37784279,0.20533476,0.00238209,0.01885663,0.00000000,0.24358576,0.00794117
-4.95547774,0.39172716,0.21565938,0.00240839,0.01637962,0.00000000,0.24879292,0.00805429
-4.94947474,0.40640253,0.22591539,0.00244694,0.01447951,0.00000000,0.25498967,0.00821013
-4.94347174,0.42126714,0.23583560,0.00249381,0.01306017,0.00000000,0.26174984,0.00839340
-4.93746873,0.43576180,0.24516223,0.00254535,0.01204115,0.00000000,0.26867868,0.00859014
-4.93146573,0.44938291,0.25365514,0.00259828,0.01135705,0.00000000,0.27542112,0.00878795
-4.92546273,0.46169499,0.26109981,0.00264977,0.01095690,0.00000000,0.28166958,0.00897624
-4.91945973,0.47234232,0.26731481,0.00269754,0.01080348,0.00000000,0.28717101,0.00914636
-4.91345673,0.48105924,0.27215840,0.00273991,0.01087265,0.00000000,0.29173308,0.00929183
-4.90745373,0.48767863,0.27553407,0.00277587,0.01115279,0.00000000,0.29522915,0.00940845
-4.90145073,0.49213816,0.27739474,0.00280510,0.01164422,0.00000000,0.29760186,0.00949438
-4.89544772,0.49448398,0.27774542,0.00282801,0.01235862,0.00000000,0.29886513,0.00955018
-4.88944472,0.49487149,0.27664419,0.00284572,0.01331850,0.00000000,0.29910438,0.00957882
-4.88344172,0.49356294,0.27420149,0.00286009,0.01455658,0.00000000,0.29847490,0.00958555
-4.87743872,0.49092191,0.27057759,0.00287362,0.01611514,0.00000000,0.29719825,0.00957782
-4.87143572,0.48740444,0.26597841,0.00288941,0.01804512,0.00000000,0.29555669,0.00956502
-4.86543272,0.48354714,0.26064971,0.00291112,0.02040519,0.00000000,0.29388571,0.00955825
-4.85942971,0.47995226,0.25486989,0.00294279,0.02326042,0.00000000,0.29256483,0.00956997
-4.85342671,0.47727032,0.24894161,0.00298877,0.02668083,0.00000000,0.29200663,0.00961363
-4.84742371,0.47618036,0.24318248,0.00305357,0.03073952,0.00000000,0.29264449,0.00970324
-4.84142071,0.47736856,0.23791513,0.00314169,0.03551053,0.00000000,0.29491913,0.00985288
-4.83541771,0.48150563,0.23345688,0.00325748,0.04106635,0.00000000,0.29926424,0.01007625
-4.82941471,0.48922365,0.23010952,0.00340494,0.04747512,0.00000000,0.30609167,0.01038610
-4.82341171,0.50109287,0.22814925,0.00358757,0.05479757,0.00000000,0.31577647,0.01079377
-4.81740870,0.51759932,0.22781731,0.00380821,0.06308376,0.00000000,0.32864215,0.01130867
-4.81140570,0.53912376,0.22931137,0.00406884,0.07236970,0.00000000,0.34494663,0.01193782
-4.80540270,0.56592278,0.23277819,0.00437048,0.08267400,0.00000000,0.36486943,0.01268540
-4.79939970,0.59811268,0.23830753,0.00471306,0.09399465,0.00000000,0.38850026,0.01355245
-4.79339670,0.63565685,0.24592763,0.00509529,0.10630609,0.00000000,0.41582985,0.01453653
-4.78739370,0.67835720,0.25560254,0.00551467,0.11955683,0.00000000,0.44674312,0.01563159
-4.78139070,0.72585033,0.26723113,0.00596739,0.13366766,0.00000000,0.48101531,0.01682784
-4.77538769,0.77760864,0.28064823,0.00644842,0.14853069,0.00000000,0.51831136,0.01811184
-4.76938469,0.83294699,0.29562764,0.00695154,0.16400937,0.00000000,0.55818883,0.01946664
-4.76338169,0.89103483,0.31188716,0.00746946,0.17993964,0.00000000,0.60010446,0.02087208
-4.75737869,0.95091394,0.32909551,0.00799400,0.19613222,0.00000000,0.64342467,0.02230525
-4.75137569,1.01152134,0.34688096,0.00851628,0.21237614,0.00000000,0.68743961,0.02374099
-4.74537269,1.07171709,0.36484158,0.00902698,0.22844349,0.00000000,0.73138081,0.02515256
-4.73936968,1.13031622,0.38255669,0.00951663,0.24409535,0.00000000,0.77444194,0.02651243
-4.73336668,1.18612380,0.39959926,0.00997590,0.25908863,0.00000000,0.81580203,0.02779304
-4.72736368,1.23797219,0.41554890,0.01039593,0.27318384,0.00000000,0.85465069,0.02896769
-4.72136068,1.28475909,0.43000489,0.01076867,0.28615341,0.00000000,0.89021431,0.03001141
-4.71535768,1.32548513,0.44259891,0.01108720,0.29779028,0.00000000,0.92178244,0.03090178
-4.70935468,1.35928957,0.45300701,0.01134603,0.30791651,0.00000000,0.94873335,0.03161976
-4.70335168,1.38548274,0.46096029,0.01154138,0.31639156,0.00000000,0.97055776,0.03215036
-4.69734867,1.40357391,0.46625389,0.01167142,0.32311984,0.00000000,0.98687982,0.03248326
-4.69134567,1.41329353,0.46875408,0.01173646,0.32805739,0.00000000,0.99747455,0.03261325
-4.68534267,1.41460895,0.46840299,0.01173903,0.33121719,0.00000000,1.00228082,0.03254050
-4.67933967,1.40773290,0.46522089,0.01168404,0.33267298,0.00000000,1.00140942,0.03227071
-4.67333667,1.39312435,0.45930594,0.01157868,0.33256145,0.00000000,0.99514593,0.03181506
-4.66733367,1.37148192,0.45083141,0.01143245,0.33108254,0.00000000,0.98394788,0.03118996
-4.66133067,1.34372973,0.44004046,0.01125696,0.32849789,0.00000000,0.96843663,0.03041669
-4.65532766,1.31099649,0.42723880,0.01106578,0.32512734,0.00000000,0.94938394,0.02952084
-4.64932466,1.27458846,0.41278539,0.01087419,0.32134370,0.00000000,0.92769367,0.02853167
-4.64332166,1.23595714,0.39708167,0.01069887,0.31756563,0.00000000,0.90437936,0.02748134
-4.63731866,1.19666285,0.38055968,0.01055757,0.31424908,0.00000000,0.88053818,0.02640408
-4.63131566,1.15833523,0.36366942,0.01046873,0.31187718,0.00000000,0.85732218,0.02533530
-4.62531266,1.12263184,0.34686608,0.01045105,0.31094903,0.00000000,0.83590761,0.02431070
-4.61930965,1.09119587,0.33059732,0.01052307,0.31196746,0.00000000,0.81746320,0.02336537
-4.61330665,1.06561415,0.31529118,0.01070268,0.31542604,0.00000000,0.80311824,0.02253294
-4.60730365,1.04737617,0.30134482,0.01100666,0.32179564,0.00000000,0.79393127,0.02184470
-4.60130065,1.03783518,0.28911445,0.01145020,0.33151075,0.00000000,0.79086008,0.02132893
-4.59529765,1.03817193,0.27890664,0.01204641,0.34495589,0.00000000,0.79473391,0.02101014
-4.58929465,1.04936188,0.27097118,0.01280586,0.36245238,0.00000000,0.80622826,0.02090852
-4.58329165,1.07214633,0.26549567,0.01373609,0.38424580,0.00000000,0.82584318,0.02103941
-4.57728864,1.10700828,0.26260174,0.01484123,0.41049450,0.00000000,0.85388537,0.02141292
-4.57128564,1.15415327,0.26234320,0.01612161,0.44125957,0.00000000,0.89045474,0.02203360
-4.56528264,1.21349614,0.26470589,0.01757348,0.47649660,0.00000000,0.93543597,0.02290027
-4.55927964,1.28465397,0.26960932,0.01918871,0.51604969,0.00000000,0.98849530,0.02400592
-4.55327664,1.36694588,0.27691002,0.02095476,0.55964805,0.00000000,1.04908311,0.02533780
-4.54727364,1.45940031,0.28640659,0.02285458,0.60690564,0.00000000,1.11644248,0.02687755
-4.54127064,1.56076990,0.29784626,0.02486677,0.65732415,0.00000000,1.18962398,0.02860154
-4.53526763,1.66955463,0.31093301,0.02696585,0.71029956,0.00000000,1.26750659,0.03048127
-4.52926463,1.78403301,0.32533692,0.02912261,0.76513241,0.00000000,1.34882475,0.03248402
-4.52326163,1.90230132,0.34070473,0.03130474,0.82104183,0.00000000,1.43220112,0.03457352
-4.51725863,2.02232039,0.35667131,0.03347748,0.87718325,0.00000000,1.51618445,0.03671078
-4.51125563,2.14196900,0.37287179,0.03560451,0.93266931,0.00000000,1.59929167,0.03885512
-4.50525263,2.25910286,0.38895406,0.03764886,0.98659367,0.00000000,1.68005321,0.04096515
-4.49924962,2.37161732,0.40459121,0.03957395,1.03805690,0.00000000,1.75706007,0.04299998
-4.49324662,2.47751215,0.41949364,0.04134472,1.08619371,0.00000000,1.82901111,0.04492032
-4.48724362,2.57495595,0.43342023,0.04292869,1.13020049,0.00000000,1.89475886,0.04668967
-4.48124062,2.66234769,0.44618831,0.04429703,1.16936214,0.00000000,1.95335195,0.04827546
-4.47523762,2.73837307,0.45768182,0.04542555,1.20307694,0.00000000,2.00407234,0.04965011
-4.46923462,2.80205278,0.46785743,0.04629555,1.23087854,0.00000000,2.04646555,0.05079190
-4.46323162,2.85278067,0.47674802,0.04689453,1.25245375,0.00000000,2.08036228,0.05168574
-4.45722861,2.89034932,0.48446344,0.04721665,1.26765545,0.00000000,2.10589006,0.05232372
-4.45122561,2.91496174,0.49118824,0.04726302,1.27650965,0.00000000,2.12347396,0.05270536
-4.44522261,2.92722781,0.49717626,0.04704167,1.27921633,0.00000000,2.13382577,0.05283770
-4.43921961,2.92814513,0.50274222,0.04656734,1.27614373,0.00000000,2.13792160,0.05273501
-4.43321661,2.91906454,0.50825031,0.04586099,1.26781615,0.00000000,2.13696838,0.05241833
-4.42721361,2.90164111,0.51410032,0.04494906,1.25489565,0.00000000,2.13236007,0.05191466
-4.42121061,2.87777256,0.52071157,0.04386253,1.23815827,0.00000000,2.12562536,0.05125600
-4.41520760,2.84952714,0.52850522,0.04263589,1.21846567,0.00000000,2.11836855,0.05047814
-4.40920460,2.81906402,0.53788580,0.04130589,1.19673347,0.00000000,2.11220595,0.04961934
-4.40320160,2.78854942,0.54922243,0.03991026,1.17389745,0.00000000,2.10870062,0.04871887
-4.39719860,2.76007210,0.56283080,0.03848650,1.15087915,0.00000000,2.10929783,0.04781562
-4.39119560,2.73556161,0.57895642,0.03707055,1.12855239,0.00000000,2.11526441,0.04694656
-4.38519260,2.71671320,0.59776018,0.03569572,1.10771196,0.00000000,2.12763433,0.04614551
-4.37918959,2.70492222,0.61930664,0.03439166,1.08904607,0.00000000,2.14716310,0.04544186
-4.37318659,2.70123115,0.64355589,0.03318351,1.07311339,0.00000000,2.17429295,0.04485961
-4.36718359,2.70629127,0.67035921,0.03209132,1.06032588,0.00000000,2.20913049,0.04441654
-4.36118059,2.72034052,0.69945892,0.03112962,1.05093784,0.00000000,2.25143761,0.04412377
-4.35517759,2.74319840,0.73049256,0.03030729,1.04504151,0.00000000,2.30063630,0.04398544
-4.34917459,2.77427772,0.76300121,0.02962755,1.04256934,0.00000000,2.35582690,0.04399881
-4.34317159,2.81261240,0.79644164,0.02908832,1.04330254,0.00000000,2.41581912,0.04415453
-4.33716858,2.85689989,0.83020203,0.02868264,1.04688530,0.00000000,2.47917419,0.04443718
-4.33116558,2.90555581,0.86362033,0.02839927,1.05284390,0.00000000,2.54425641,0.04482606
-4.32516258,2.95677828,0.89600475,0.02822351,1.06060968,0.00000000,2.60929157,0.04529613
-4.31915958,3.00861884,0.92665545,0.02813796,1.06954474,0.00000000,2.67242982,0.04581904
-4.31315658,3.05905663,0.95488645,0.02812347,1.07896901,0.00000000,2.73181007,0.04636429
-4.30715358,3.10607281,0.98004702,0.02815997,1.08818764,0.00000000,2.78562338,0.04690039
