energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Co_p_up,Co_d_up,Te_p_up,Te_d_up
-3.47273637,3.75827416,0.16264007,0.66591971,1.64037331,0.28644005,0.51150889,0.91632990,1.13432957,0.00000000
-3.46673337,3.79083923,0.16180370,0.68212774,1.69149863,0.28795677,0.52367963,0.91943092,1.13563375,0.00000000
-3.46073037,3.83099787,0.16110630,0.69823693,1.74222185,0.29000927,0.53676128,0.92576750,1.14016736,0.00000000
-3.45472736,3.87744079,0.16046945,0.71404489,1.79173387,0.29248540,0.55037372,0.93510440,1.14741228,0.00000000
-3.44872436,3.92877063,0.15981523,0.72935875,1.83923621,0.29526936,0.56411282,0.94716032,1.15681281,0.00000000
-3.44272136,3.98355752,0.15906918,0.74400165,1.88396365,0.29824617,0.57756451,0.96162008,1.16779915,0.00000000
-3.43671836,4.04038952,0.15816275,0.75781781,1.92520414,0.30130546,0.59031919,0.97814650,1.17980942,0.00000000
-3.43071536,4.09791648,0.15703535,0.77067594,1.96231548,0.30434449,0.60198594,0.99639160,1.19230910,0.00000000
-3.42471236,4.15488583,0.15563578,0.78247101,1.99473839,0.30727036,0.61220599,1.01600693,1.20480746,0.00000000
-3.41870935,4.21016975,0.15392323,0.79312433,2.02200567,0.31000136,0.62066489,1.03665265,1.21687034,0.00000000
-3.41270635,4.26278383,0.15186776,0.80258229,2.04374774,0.31246750,0.62710295,1.05800530,1.22812919,0.00000000
-3.40670335,4.31189758,0.14945033,0.81081396,2.05969458,0.31461046,0.63132354,1.07976422,1.23828621,0.00000000
-3.40070035,4.35683773,0.14666254,0.81780783,2.06967477,0.31638291,0.63319894,1.10165664,1.24711598,0.00000000
-3.39469735,4.39708571,0.14350598,0.82356828,2.07361202,0.31774748,0.63267365,1.12344145,1.25446373,0.00000000
-3.38869435,4.43227048,0.13999146,0.82811197,2.07151979,0.31867552,0.62976500,1.14491181,1.26024103,0.00000000
-3.38269135,4.46215840,0.13613800,0.83146455,2.06349484,0.31914578,0.62456121,1.16589664,1.26441919,0.00000000
-3.37668834,4.48664137,0.13197187,0.83365811,2.04970997,0.31914323,0.61721699,1.18626117,1.26702139,0.00000000
-3.37068534,4.50572443,0.12752542,0.83472933,2.03040679,0.31865802,0.60794705,1.20590646,1.26811399,0.00000000
-3.36468234,4.51951384,0.12283610,0.83471871,2.00588864,0.31768478,0.59701778,1.22476826,1.26779766,0.00000000
-3.35867934,4.52820620,0.11794536,0.83367066,1.97651406,0.31622221,0.58473766,1.24281494,1.26619912,0.00000000
-3.35267634,4.53207885,0.11289766,0.83163445,1.94269092,0.31427303,0.57144669,1.26004482,1.26346368,0.00000000
-3.34667334,4.53148181,0.10773955,0.82866584,1.90487102,0.31184418,0.55750550,1.27648286,1.25974907,0.00000000
-3.34067034,4.52683069,0.10251869,0.82482904,1.86354527,0.30894729,0.54328453,1.29217670,1.25522083,0.00000000
-3.33466733,4.51860042,0.09728299,0.82019878,1.81923905,0.30559927,0.52915364,1.30719244,1.25004909,0.00000000
-3.32866433,4.50731924,0.09207976,0.81486215,1.77250741,0.30182291,0.51547268,1.32160994,1.24440693,0.00000000
-3.32266133,4.49356226,0.08695483,0.80891984,1.72393007,0.29764744,0.50258321,1.33551815,1.23846996,0.00000000
-3.31665833,4.47794432,0.08195179,0.80248664,1.67410566,0.29310888,0.49080167,1.34901041,1.23241691,0.00000000
-3.31065533,4.46111166,0.07711118,0.79569094,1.62364516,0.28825021,0.48041400,1.36218017,1.22643096,0.00000000
-3.30465233,4.44373236,0.07246980,0.78867307,1.57316438,0.28312113,0.47167195,1.37511712,1.22070135,0.00000000
-3.29864932,4.42648546,0.06806002,0.78158272,1.52327541,0.27777757,0.46479082,1.38790420,1.21542493,0.00000000
-3.29264632,4.41004911,0.06390924,0.77457520,1.47457723,0.27228075,0.45994866,1.40061550,1.21080742,0.00000000
-3.28664332,4.39508814,0.06003944,0.76780713,1.42764559,0.26669605,0.45728668,1.41331530,1.20706396,0.00000000
-3.28064032,4.38224168,0.05646691,0.76143143,1.38302262,0.26109155,0.45691064,1.42605829,1.20441879,0.00000000
-3.27463732,4.37211146,0.05320205,0.75559238,1.34120641,0.25553640,0.45889294,1.43889094,1.20310402,0.00000000
-3.26863432,4.36525149,0.05024942,0.75042069,1.30264117,0.25009916,0.46327526,1.45185404,1.20335727,0.00000000
-3.26263132,4.36215976,0.04760796,0.74602932,1.26770838,0.24484612,0.47007125,1.46498620,1.20541834,0.00000000
-3.25662831,4.36327255,0.04527135,0.74251011,1.23671942,0.23983979,0.47926938,1.47832793,1.20952502,0.00000000
-3.25062531,4.36896156,0.04322856,0.73993164,1.20991007,0.23513756,0.49083538,1.49192620,1.21590815,0.00000000
-3.24462231,4.37953403,0.04146451,0.73833842,1.18743723,0.23079070,0.50471446,1.50583895,1.22478611,0.00000000
-3.23861931,4.39523583,0.03996088,0.73775158,1.16937809,0.22684366,0.52083296,1.52013916,1.23635913,0.00000000
-3.23261631,4.41625680,0.03869700,0.73817092,1.15573178,0.22333374,0.53909958,1.53491817,1.25080349,0.00000000
-3.22661331,4.44273812,0.03765072,0.73957824,1.14642350,0.22029112,0.55940604,1.55028775,1.26826595,0.00000000
-3.22061031,4.47478050,0.03679935,0.74194169,1.14131085,0.21773916,0.58162744,1.56638066,1.28885857,0.00000000
-3.21460730,4.51245242,0.03612049,0.74522079,1.14019209,0.21569497,0.60562219,1.58334943,1.31265412,0.00000000
-3.20860430,4.55579737,0.03559283,0.74937161,1.14281574,0.21417018,0.63123183,1.60136327,1.33968215,0.00000000
-3.20260130,4.60483886,0.03519677,0.75435183,1.14889116,0.21317166,0.65828083,1.62060289,1.36992587,0.00000000
-3.19659830,4.65958256,0.03491494,0.76012504,1.15809926,0.21270235,0.68657651,1.64125358,1.40331985,0.00000000
-3.19059530,4.72001455,0.03473255,0.76666403,1.17010293,0.21276182,0.71590921,1.66349653,1.43974849,0.00000000
-3.18459230,4.78609537,0.03463751,0.77395254,1.18455649,0.21334671,0.74605298,1.68749875,1.47904533,0.00000000
-3.17858929,4.85774959,0.03462041,0.78198528,1.20111360,0.21445077,0.77676675,1.71340215,1.52099305,0.00000000
-3.17258629,4.93485122,0.03467434,0.79076612,1.21943338,0.21606468,0.80779612,1.74131215,1.56532421,0.00000000
-3.16658329,5.01720542,0.03479446,0.80030437,1.23918430,0.21817547,0.83887589,1.77128643,1.61172270,0.00000000
-3.16058029,5.10452769,0.03497760,0.81060929,1.26004576,0.22076556,0.86973322,1.80332452,1.65982581,0.00000000
-3.15457729,5.19642156,0.03522157,0.82168317,1.28170756,0.22381167,0.90009147,1.83735876,1.70922704,0.00000000
-3.14857429,5.29235679,0.03552458,0.83351335,1.30386733,0.22728340,0.92967466,1.87324727,1.75947971,0.00000000
-3.14257129,5.39164953,0.03588449,0.84606373,1.32622642,0.23114187,0.95821236,1.91076955,1.81010130,0.00000000
-3.13656828,5.49344655,0.03629824,0.85926637,1.34848474,0.23533829,0.98544503,1.94962505,1.86057883,0.00000000
-3.13056528,5.59671527,0.03676118,0.87301383,1.37033529,0.23981287,1.01112941,1.98943515,1.91037519,0.00000000
-3.12456228,5.70024139,0.03726660,0.88715289,1.39145887,0.24449398,1.03504403,2.02974869,1.95893657,0.00000000
-3.11855928,5.80263528,0.03780541,0.90148027,1.41151984,0.24929779,1.05699444,2.07005116,2.00570095,0.00000000
-3.11255628,5.90234823,0.03836589,0.91574086,1.43016352,0.25412852,1.07681795,2.10977731,2.05010768,0.00000000
-3.10655328,5.99769876,0.03893367,0.92962880,1.44701571,0.25887933,1.09438777,2.14832696,2.09160792,0.00000000
-3.10055028,6.08690895,0.03949191,0.94279166,1.46168471,0.26343394,1.10961617,2.18508348,2.12967580,0.00000000
-3.09454727,6.16814973,0.04002163,0.95483775,1.47376617,0.26766889,1.12245659,2.21943424,2.16381991,0.00000000
-3.08854427,6.23959372,0.04050217,0.96534641,1.48285056,0.27145647,1.13290437,2.25079232,2.19359480,0.00000000
-3.08254127,6.29947366,0.04091186,0.97388083,1.48853323,0.27466824,1.14099611,2.27861866,2.21861194,0.00000000
-3.07653827,6.34614375,0.04122875,0.98000302,1.49042649,0.27717890,1.14680750,2.30244359,2.23854968,0.00000000
-3.07053527,6.37814123,0.04143143,0.98329003,1.48817320,0.27887043,1.15044967,2.32188694,2.25316166,0.00000000
-3.06453227,6.39424527,0.04149986,0.98335089,1.48146112,0.27963632,1.15206402,2.33667592,2.26228324,0.00000000
-3.05852926,6.39353008,0.04141622,0.97984310,1.47003712,0.27938554,1.15181589,2.34665994,2.26583555,0.00000000
-3.05252626,6.37540987,0.04116564,0.97248813,1.45372052,0.27804627,1.14988710,2.35182174,2.26382681,0.00000000
-3.04652326,6.33967314,0.04073690,0.96108482,1.43241462,0.27556897,1.14646786,2.35228460,2.25635095,0.00000000
-3.04052026,6.28650482,0.04012294,0.94552020,1.40611572,0.27192882,1.14174837,2.34831517,2.24358335,0.00000000
-3.03451726,6.21649501,0.03932125,0.92577693,1.37491914,0.26712724,1.13591056,2.34032204,2.22577416,0.00000000
-3.02851426,6.13063414,0.03833401,0.90193724,1.33902163,0.26119251,1.12912048,2.32885019,2.20323937,0.00000000
-3.02251126,6.03029492,0.03716818,0.87418284,1.29872017,0.25417944,1.12152177,2.31457159,2.17635032,0.00000000
-3.01650825,5.91720190,0.03583521,0.84279116,1.25440704,0.24616809,1.11323068,2.29827238,2.14552214,0.00000000
-3.01050525,5.79339048,0.03435076,0.80812789,1.20656154,0.23726160,1.10433297,2.28083719,2.11120196,0.00000000
-3.00450225,5.66115719,0.03273419,0.77063634,1.15573855,0.22758330,1.09488297,2.26323108,2.07385742,0.00000000
-2.99849925,5.52300351,0.03100785,0.73082422,1.10255477,0.21727321,1.08490487,2.24647963,2.03396620,0.00000000
-2.99249625,5.38157562,0.02919646,0.68924843,1.04767320,0.20648405,1.07439639,2.23164757,1.99200719,0.00000000
-2.98649325,5.23960220,0.02732623,0.64649872,0.99178655,0.19537711,1.06333447,2.21981635,1.94845341,0.00000000
-2.98049025,5.09983256,0.02542414,0.60318085,0.93560054,0.18411796,1.05168282,2.21206095,1.90376722,0.00000000
-2.97448724,4.96497649,0.02351711,0.55990023,0.87981755,0.17287241,1.03940083,2.20942593,1.85839757,0.00000000
-2.96848424,4.83764759,0.02163126,0.51724639,0.82512150,0.16180260,1.02645338,2.21290110,1.81277926,0.00000000
-2.96248124,4.72031063,0.01979128,0.47577919,0.77216431,0.15106363,1.01282077,2.22339667,1.76733377,0.00000000
-2.95647824,4.61523386,0.01801987,0.43601695,0.72155434,0.14080062,0.99850833,2.24171810,1.72247127,0.00000000
-2.95047524,4.52444642,0.01633724,0.39842694,0.67384713,0.13114637,0.98355492,2.26854089,1.67859320,0.00000000
-2.94447224,4.44970093,0.01476085,0.36341830,0.62953837,0.12221953,0.96803984,2.30438559,1.63609476,0.00000000
-2.93846923,4.39244128,0.01330513,0.33133746,0.58905915,0.11412342,0.95208759,2.34959357,1.59536688,0.00000000
-2.93246623,4.35377562,0.01198141,0.30246582,0.55277334,0.10694528,0.93587015,2.40430435,1.55679702,0.00000000
-2.92646323,4.33445456,0.01079795,0.27701963,0.52097672,0.10075601,0.91960661,2.46843516,1.52076849,0.00000000
-2.92046023,4.33485482,0.00975999,0.25515160,0.49389775,0.09561030,0.90356001,2.54166415,1.48765807,0.00000000
-2.91445723,4.35496874,0.00886995,0.23695400,0.47169955,0.09154697,0.88803161,2.62341816,1.45783179,0.00000000
-2.90845423,4.39440020,0.00812765,0.22246288,0.45448279,0.08858964,0.87335273,2.71286643,1.43163906,0.00000000
-2.90245123,4.45236770,0.00753061,0.21166296,0.44228932,0.08674736,0.85987471,2.80892143,1.40940529,0.00000000
-2.89644822,4.52771524,0.00707432,0.20449303,0.43510625,0.08601546,0.84795737,2.91024784,1.39142354,0.00000000
-2.89044522,4.61893185,0.00675261,0.20085146,0.43287034,0.08637635,0.83795659,3.01528047,1.37794553,0.00000000
-2.88444222,4.72418012,0.00655797,0.20060170,0.43547261,0.08780034,0.83021151,3.12225147,1.36917261,0.00000000
-2.87843922,4.84133413,0.00648188,0.20357755,0.44276315,0.09024644,0.82503219,3.22922695,1.36524726,0.00000000
-2.87243622,4.96802650,0.00651520,0.20958817,0.45455609,0.09366315,0.82268787,3.33415231,1.36624552,0.00000000
-2.86643322,5.10170408,0.00664846,0.21842284,0.47063475,0.09798936,0.82339672,3.43490534,1.37217086,0.00000000
-2.86043022,5.23969099,0.00687226,0.22985536,0.49075706,0.10315519,0.82731717,3.52935553,1.38294985,0.00000000
-2.85442721,5.37925762,0.00717761,0.24364823,0.51466113,0.10908299,0.83454117,3.61542748,1.39842977,0.00000000
-2.84842421,5.51769333,0.00755629,0.25955661,0.54207101,0.11568844,0.84508964,3.69116615,1.41837833,0.00000000
-2.84242121,5.65238040,0.00800122,0.27733215,0.57270263,0.12288177,0.85891007,3.75480121,1.44248550,0.00000000
-2.83641821,5.78086669,0.00850685,0.29672663,0.60626964,0.13056917,0.87587626,3.80480777,1.47036736,0.00000000
-2.83041521,5.90093401,0.00906952,0.31749551,0.64248911,0.13865431,0.89579011,3.83996089,1.50157181,0.00000000
-2.82441221,6.01065950,0.00968788,0.33940125,0.68108677,0.14704000,0.91838537,3.85938122,1.53558586,0.00000000
-2.81840920,6.10846744,0.01036322,0.36221645,0.72180164,0.15562993,0.94333297,3.86256968,1.57184438,0.00000000
-2.81240620,6.19316932,0.01109984,0.38572662,0.76438961,0.16433049,0.97024796,3.84942963,1.60973993,0.00000000
-2.80640320,6.26399039,0.01190539,0.40973253,0.80862589,0.17305253,0.99869755,3.82027517,1.64863353,0.00000000
-2.80040020,6.32058166,0.01279107,0.43405196,0.85430597,0.18171304,1.02821024,3.77582534,1.68786606,0.00000000
-2.79439720,6.36301667,0.01377188,0.45852075,0.90124489,0.19023668,1.05828578,3.71718425,1.72677007,0.00000000
-2.78839420,6.39177342,0.01486667,0.48299309,0.94927484,0.19855704,1.08840557,3.64580793,1.76468187,0.00000000
-2.78239120,6.40770220,0.01609816,0.50734089,0.99824099,0.20661767,1.11804359,3.56345933,1.80095368,0.00000000
-2.77638819,6.41198066,0.01749281,0.53145228,1.04799558,0.21437266,1.14667731,3.47215332,1.83496552,0.00000000
-2.77038519,6.40605817,0.01908054,0.55522922,1.09839073,0.22178693,1.17379864,3.37409392,1.86613678,0.00000000
-2.76438219,6.39159185,0.02089433,0.57858435,1.14927003,0.22883598,1.19892455,3.27160627,1.89393716,0.00000000
-2.75837919,6.37037671,0.02296969,0.60143720,1.20045958,0.23550540,1.22160710,3.16706593,1.91789670,0.00000000
-2.75237619,6.34427302,0.02534395,0.62370996,1.25175891,0.24178986,1.24144270,3.06282823,1.93761463,0.00000000
-2.74637319,6.31513350,0.02805553,0.64532316,1.30293242,0.24769183,1.25808037,2.96116013,1.95276681,0.00000000
-2.74037019,6.28473332,0.03114303,0.66619145,1.35370201,0.25322009,1.27122855,2.86417687,1.96311138,0.00000000
-2.73436718,6.25470546,0.03464433,0.68621987,1.40374152,0.25838802,1.28066060,2.77378548,1.96849248,0.00000000
-2.72836418,6.22648387,0.03859566,0.70530095,1.45267367,0.26321181,1.28621836,2.69163682,1.96884179,0.00000000
-2.72236118,6.20125646,0.04303069,0.72331282,1.50006986,0.26770877,1.28781407,2.61908728,1.96417779,0.00000000
-2.71635818,6.17992953,0.04797976,0.74011880,1.54545344,0.27189577,1.28543023,2.55717123,1.95460273,0.00000000
-2.71035518,6.16310496,0.05346922,0.75556837,1.58830659,0.27578790,1.27911767,2.50658458,1.94029739,0.00000000
-2.70435218,6.15107093,0.05952096,0.76949987,1.62808092,0.27939751,1.26899179,2.46767948,1.92151387,0.00000000
-2.69834917,6.14380623,0.06615221,0.78174486,1.66421161,0.28273361,1.25522716,2.44047008,1.89856668,0.00000000
-2.69234617,6.14099823,0.07337559,0.79213390,1.69613480,0.28580179,1.23805081,2.42464864,1.87182261,0.00000000
-2.68634317,6.14207346,0.08119948,0.80050382,1.72330765,0.28860449,1.21773446,2.41961122,1.84168972,0.00000000
-2.68034017,6.14623981,0.08962864,0.80670585,1.74523034,0.29114188,1.19458611,2.42449176,1.80860622,0.00000000
-2.67433717,6.15253840,0.09866518,0.81061453,1.76146895,0.29341298,1.16894126,2.43820336,1.77302943,0.00000000
-2.66833417,6.15990320,0.10830970,0.81213667,1.77167843,0.29541725,1.14115428,2.45948518,1.73542563,0.00000000
-2.66233117,6.16722580,0.11856267,0.81122005,1.77562423,0.29715631,1.11159021,2.48695337,1.69626099,0.00000000
-2.65632816,6.17342249,0.12942590,0.80786125,1.77320162,0.29863590,1.08061715,2.51915433,1.65599396,0.00000000
-2.65032516,6.17750079,0.14090398,0.80211207,1.76445150,0.29986766,1.04859977,2.55461847,1.61506939,0.00000000
-2.64432216,6.17862225,0.15300564,0.79408418,1.74957166,0.30087095,1.01589367,2.59191267,1.57391427,0.00000000
-2.63831916,6.17615860,0.16574481,0.78395148,1.72892270,0.30167419,0.98284108,2.62968971,1.53293516,0.00000000
-2.63231616,6.16973838,0.17914143,0.77195007,1.70302777,0.30231593,0.94976745,2.66673283,1.49251701,0.00000000
-2.62631316,6.15928144,0.19322161,0.75837533,1.67256596,0.30284529,0.91697919,2.70199402,1.45302314,0.00000000
-2.62031016,6.14501951,0.20801733,0.74357648,1.63835903,0.30332181,0.88476212,2.73462458,1.41479592,0.00000000
-2.61430715,6.12750109,0.22356536,0.72794830,1.60135173,0.30381468,0.85338065,2.76399681,1.37815777,0.00000000
-2.60830415,6.10758002,0.23990548,0.71192051,1.56258631,0.30440119,0.82307732,2.78971616,1.34341212,0.00000000
-2.60230115,6.08638774,0.25707801,0.69594507,1.52317188,0.30516457,0.79407258,2.81162324,1.31084385,0.00000000
-2.59629815,6.06528990,0.27512046,0.68048185,1.48424976,0.30619119,0.76656463,2.82978589,1.28071898,0.00000000
-2.59029515,6.04582898,0.29406374,0.66598325,1.44695619,0.30756730,0.74072912,2.84448153,1.25328345,0.00000000
-2.58429215,6.02965529,0.31392774,0.65287836,1.41238371,0.30937526,0.71671867,2.85617073,1.22876076,0.00000000
-2.57828914,6.01844932,0.33471659,0.64155743,1.38154304,0.31168970,0.69466221,2.86546322,1.20734865,0.00000000
-2.57228614,6.01383898,0.35641389,0.63235721,1.35532681,0.31457354,0.67466402,2.87307797,1.18921487,0.00000000
-2.56628314,6.01731585,0.37897805,0.62554786,1.33447700,0.31807417,0.65680276,2.87979925,1.17449236,0.00000000
-2.56028014,6.03015449,0.40233807,0.62132206,1.31955736,0.32222001,0.64113041,2.88643077,1.16327411,0.00000000
-2.55427714,6.05333897,0.42639003,0.61978687,1.31093225,0.32701758,0.62767136,2.89375027,1.15560823,0.00000000
-2.54827414,6.08750057,0.45099465,0.62095861,1.30875288,0.33244933,0.61642187,2.90246652,1.15149342,0.00000000
-2.54227114,6.13287018,0.47597602,0.62476134,1.31295173,0.33847231,0.60734986,2.91318124,1.15087550,0.00000000
-2.53626813,6.18924805,0.50112187,0.63102881,1.32324554,0.34501777,0.60039536,2.92635738,1.15364519,0.00000000
-2.53026513,6.25599307,0.52618542,0.63951006,1.33914696,0.35199190,0.59547165,2.94229561,1.15963749,0.00000000
-2.52426213,6.33203243,0.55088893,0.64987848,1.35998438,0.35927755,0.59246711,2.96111994,1.16863291,0.00000000
-2.51825913,6.41589173,0.57492890,0.66174408,1.38492945,0.36673706,0.59124785,2.98277309,1.18036055,0.00000000
-2.51225613,6.50574448,0.59798286,0.67466833,1.41303091,0.37421596,0.59166106,3.00702170,1.19450309,0.00000000
-2.50625313,6.59947873,0.61971754,0.68818128,1.44325358,0.38154755,0.59353894,3.03347081,1.21070351,0.00000000
-2.50025013,6.69477790,0.63979812,0.70180001,1.47452074,0.38855815,0.59670321,3.06158670,1.22857331,0.00000000
-2.49424712,6.78921192,0.65789820,0.71504780,1.50575808,0.39507267,0.60096981,3.09072666,1.24770189,0.00000000
-2.48824412,6.88033422,0.67371007,0.72747307,1.53593727,0.40092054,0.60615378,3.12017389,1.26766671,0.00000000
-2.48224112,6.96577992,0.68695488,0.73866746,1.56411722,0.40594140,0.61207397,3.14917543,1.28804369,0.00000000
-2.47623812,7.04336029,0.69739214,0.74828190,1.58948117,0.40999066,0.61855747,3.17698124,1.30841754,0.00000000
-2.47023512,7.11114891,0.70482818,0.75604039,1.61136784,0.41294437,0.62544342,3.20288206,1.32839141,0.00000000
-2.46423212,7.16755547,0.70912316,0.76175036,1.62929536,0.41470337,0.63258612,3.22624426,1.34759553,0.00000000
-2.45822911,7.21138366,0.71019616,0.76530954,1.64297678,0.41519654,0.63985732,3.24654001,1.36569451,0.00000000
-2.45222611,7.24187066,0.70802829,0.76670876,1.65232654,0.41438285,0.64714745,3.26337135,1.38239295,0.00000000
-2.44622311,7.25870683,0.70266342,0.76603063,1.65745766,0.41225238,0.65436590,3.27648733,1.39743924,0.00000000
-2.44022011,7.26203499,0.69420675,0.76344417,1.65866990,0.40882603,0.66144031,3.28579378,1.41062749,0.00000000
-2.43421711,7.25243029,0.68282109,0.75919565,1.65642959,0.40415416,0.66831489,3.29135568,1.42179760,0.00000000
-2.42821411,7.23086217,0.66872107,0.75359608,1.65134216,0.39831414,0.67494798,3.29339257,1.43083363,0.00000000
-2.42221111,7.19864115,0.65216565,0.74700602,1.64411895,0.39140695,0.68130896,3.29226788,1.43766062,0.00000000
-2.41620810,7.15735391,0.63344923,0.73981847,1.63553996,0.38355308,0.68737478,3.28847306,1.44224026,0.00000000
-2.41020510,7.10879021,0.61289178,0.73244061,1.62641457,0.37488790,0.69312620,3.28260791,1.44456571,0.00000000
-2.40420210,7.05486607,0.59082848,0.72527543,1.61754214,0.36555665,0.69854420,3.27535833,1.44465592,0.00000000
-2.39819910,6.99754684,0.56759938,0.71870415,1.60967461,0.35570950,0.70360664,3.26747276,1.44254983,0.00000000
-2.39219610,6.93877418,0.54353940,0.71307009,1.60348285,0.34549664,0.70828540,3.25973837,1.43830090,0.00000000
-2.38619310,6.88039999,0.51896924,0.70866506,1.59952836,0.33506379,0.71254428,3.25295805,1.43197224,0.00000000
-2.38019010,6.82412984,0.49418747,0.70571862,1.59824168,0.32454826,0.71633777,3.24792866,1.42363259,0.00000000
-2.37418709,6.77147776,0.46946406,0.70439079,1.59990826,0.31407565,0.71961073,3.24542106,1.41335340,0.00000000
-2.36818409,6.72373311,0.44503554,0.70476840,1.60466231,0.30375736,0.72229912,3.24616197,1.40120718,0.00000000
-2.36218109,6.68193968,0.42110188,0.70686518,1.61248851,0.29368886,0.72433162,3.25081752,1.38726702,0.00000000
-2.35617809,6.64688634,0.39782512,0.71062530,1.62323123,0.28394882,0.72563224,3.25997828,1.37160742,0.00000000
-2.35017509,6.61910779,0.37532955,0.71593011,1.63661025,0.27459901,0.72612356,3.27414523,1.35430615,0.00000000
-2.34417209,6.59889377,0.35370337,0.72260760,1.65224182,0.26568481,0.72573060,3.29371655,1.33544700,0.00000000
-2.33816908,6.58630441,0.33300160,0.73044369,1.66966369,0.25723644,0.72438496,3.31897468,1.31512323,0.00000000
-2.33216608,6.58118988,0.31324988,0.73919500,1.68836235,0.24927050,0.72202907,3.35007371,1.29344133,0.00000000
-2.32616308,6.58321206,0.29444902,0.74860198,1.70780095,0.24179194,0.71862020,3.38702715,1.27052489,0.00000000
-2.32016008,6.59186670,0.27657982,0.75840191,1.72744615,0.23479605,0.71413416,3.42969647,1.24651813,0.00000000
-2.31415708,6.60650469,0.25960806,0.76834097,1.74679271,0.22827068,0.70856824,3.47778100,1.22158898,0.00000000
-2.30815408,6.62635171,0.24348930,0.77818481,1.76538438,0.22219815,0.70194341,3.53081014,1.19593133,0.00000000
-2.30215108,6.65052602,0.22817327,0.78772720,1.78283030,0.21655719,0.69430562,3.58813883,1.16976624,0.00000000
-2.29614807,6.67805463,0.21360778,0.79679643,1.79881636,0.21132443,0.68572606,3.64894755,1.14334209,0.00000000
-2.29014507,6.70788855,0.19974191,0.80525934,1.81311137,0.20647577,0.67630037,3.71224777,1.11693338,0.00000000
-2.28414207,6.73891802,0.18652846,0.81302294,1.82556806,0.20198725,0.66614698,3.77689399,1.09083836,0.00000000
-2.27813907,6.76998883,0.17392573,0.82003381,1.83611943,0.19783581,0.65540450,3.84160302,1.06537534,0.00000000
-2.27213607,6.79992070,0.16189851,0.82627555,1.84477118,0.19399957,0.64422840,3.90498069,1.04087783,0.00000000
-2.26613307,6.82752847,0.15041846,0.83176458,1.85159102,0.19045804,0.63278708,3.96555611,1.01768864,0.00000000
-2.26013007,6.85164666,0.13946394,0.83654475,1.85669582,0.18719201,0.62125748,4.02182259,0.99615296,0.00000000
-2.25412706,6.87115706,0.12901935,0.84068112,1.86023766,0.18418341,0.60982048,4.07228416,0.97661071,0.00000000
-2.24812406,6.88501905,0.11907422,0.84425339,1.86238961,0.18141502,0.59865612,4.11550593,0.95938821,0.00000000
-2.24212106,6.89230134,0.10962204,0.84734923,1.86333212,0.17887024,0.58793888,4.15016626,0.94478942,0.00000000
-2.23611806,6.89221359,0.10065904,0.85005804,1.86324061,0.17653273,0.57783306,4.17510824,0.93308691,0.00000000
-2.23011506,6.88413613,0.09218294,0.85246507,1.86227481,0.17438623,0.56848840,4.18938782,0.92451269,0.00000000
-2.22411206,6.86764549,0.08419187,0.85464636,1.86057007,0.17241433,0.56003597,4.19231611,0.91924927,0.00000000
-2.21810905,6.84253389,0.07668336,0.85666450,1.85823077,0.17060035,0.55258441,4.18349332,0.91742108,0.00000000
-2.21210605,6.80882072,0.06965356,0.85856515,1.85532573,0.16892723,0.54621662,4.16283226,0.91908647,0.00000000
-2.20610305,6.76675468,0.06309672,0.86037454,1.85188563,0.16737745,0.54098682,4.13056986,0.92423082,0.00000000
-2.20010005,6.71680568,0.05700481,0.86209775,1.84790201,0.16593307,0.53691821,4.08726561,0.93276081,0.00000000
-2.19409705,6.65964640,0.05136740,0.86371786,1.84332780,0.16457562,0.53400121,4.03378687,0.94450048,0.00000000
-2.18809405,6.59612403,0.04617168,0.86519589,1.83807906,0.16328619,0.53219232,3.97128127,0.95918916,0.00000000
-2.18209105,6.52722357,0.04140270,0.86647156,1.83203780,0.16204539,0.53141383,3.90113752,0.97648187,0.00000000
-2.17608804,6.45402463,0.03704361,0.86746482,1.82505574,0.16083343,0.53155440,3.82493642,0.99595231,0.00000000
-2.17008504,6.37765421,0.03307610,0.86807823,1.81695895,0.15963015,0.53247051,3.74439433,1.01709868,0.00000000
-2.16408204,6.29923822,0.02948078,0.86820009,1.80755336,0.15841513,0.53398905,3.66130193,1.03935256,0.00000000
-2.15807904,6.21985475,0.02623763,0.86770848,1.79663120,0.15716793,0.53591092,3.57746112,1.06209065,0.00000000
-2.15207604,6.14049180,0.02332643,0.86647595,1.78397828,0.15586830,0.53801562,3.49462316,1.08464935,0.00000000
-2.14607304,6.06201205,0.02072711,0.86437504,1.76938217,0.15449655,0.54006691,3.41443070,1.10634173,0.00000000
-2.14007004,5.98512663,0.01842014,0.86128425,1.75264112,0.15303400,0.54181928,3.33836645,1.12647649,0.00000000
-2.13406703,5.91037916,0.01638672,0.85709445,1.73357358,0.15146351,0.54302508,3.26771061,1.14437816,0.00000000
-2.12806403,5.83814083,0.01460908,0.85171538,1.71202803,0.14977010,0.54344203,3.20350851,1.15940781,0.00000000
-2.12206103,5.76861632,0.01307057,0.84508194,1.68789271,0.14794159,0.54284096,3.14654981,1.17098341,0.00000000
-2.11605803,5.70185967,0.01175579,0.83715999,1.66110479,0.14596923,0.54101329,3.09735952,1.17859888,0.00000000
-2.11005503,5.63779882,0.01065055,0.82795119,1.63165857,0.14384832,0.53777800,3.05620082,1.18184101,0.00000000
