energy_ev,total_up,Fe_p_up,Fe_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-5.57978989,0.83765569,0.17981207,0.11090891,0.52153114,0.16936222,0.00031716,0.28141709,0.00517665,0.28796649
-5.57378689,0.81055187,0.17765461,0.10691421,0.50171682,0.16318346,0.00027521,0.26794994,0.00491574,0.28638119
-5.56778389,0.79509767,0.17842888,0.10489059,0.48811699,0.15909872,0.00024067,0.25725768,0.00476515,0.28997942
-5.56178089,0.79143658,0.18213296,0.10479975,0.48089595,0.15715067,0.00021296,0.24946064,0.00472233,0.29876428
-5.55577789,0.79957240,0.18874079,0.10658764,0.48011461,0.15735321,0.00019154,0.24462296,0.00478385,0.31269760
-5.54977489,0.81936439,0.19819959,0.11018490,0.48572970,0.15969014,0.00017584,0.24275184,0.00494548,0.33169637
-5.54377189,0.85052459,0.21042782,0.11550729,0.49759497,0.16411425,0.00016537,0.24379808,0.00520216,0.35562959
-5.53776888,0.89261745,0.22531360,0.12245613,0.51546428,0.17054727,0.00015963,0.24765795,0.00554799,0.38431545
-5.53176588,0.94506184,0.24271381,0.13091882,0.53899638,0.17888029,0.00015819,0.25417604,0.00597620,0.41751925
-5.52576288,1.00713563,0.26245393,0.14076954,0.56776131,0.18897497,0.00016067,0.26314919,0.00647910,0.45495218
-5.51975988,1.07798300,0.28432854,0.15187010,0.60124816,0.20066534,0.00016671,0.27433126,0.00704806,0.49627127
-5.51375688,1.15662448,0.30810273,0.16407117,0.63887410,0.21376029,0.00017604,0.28743869,0.00767352,0.54108062
-5.50775388,1.24196979,0.33351433,0.17721377,0.67999455,0.22804662,0.00018842,0.30215659,0.00834498,0.58893411
-5.50175088,1.33283347,0.36027695,0.19113119,0.72391425,0.24329274,0.00020365,0.31814537,0.00905107,0.63933966
-5.49574787,1.42795303,0.38808383,0.20565121,0.76989906,0.25925285,0.00022158,0.33504773,0.00977967,0.69176508
-5.48974487,1.52600949,0.41661241,0.22059864,0.81718840,0.27567158,0.00024213,0.35249578,0.01051802,0.74564549
-5.48374187,1.62564988,0.44552960,0.23579823,0.86500791,0.29228897,0.00026521,0.37011830,0.01125290,0.80039214
-5.47773887,1.72551115,0.47449747,0.25107768,0.91258232,0.30884567,0.00029082,0.38754781,0.01197089,0.85540243
-5.47173587,1.82424513,0.50317937,0.26627085,0.95914813,0.32508825,0.00031894,0.40442748,0.01265863,0.91007095
-5.46573287,1.92054363,0.53124621,0.28122092,1.00396595,0.34077444,0.00034962,0.42041761,0.01330308,0.96380114
-5.45972986,2.01316321,0.55838276,0.29578350,1.04633232,0.35567814,0.00038291,0.43520163,0.01389187,1.01601722
-5.45372686,2.10094880,0.58429376,0.30982943,1.08559064,0.36959416,0.00041887,0.44849142,0.01441356,1.06617604
-5.44772386,2.18285554,0.60870971,0.32324731,1.12114120,0.38234238,0.00045760,0.46003193,0.01485798,1.11377837
-5.44172086,2.25796814,0.63139209,0.33594558,1.15245005,0.39377127,0.00049919,0.46960497,0.01521647,1.15837938
-5.43571786,2.32551718,0.65213788,0.34785406,1.17905659,0.40376074,0.00054372,0.47703215,0.01548214,1.19959781
-5.42971486,2.38489197,0.67078330,0.35892489,1.20057980,0.41222407,0.00059130,0.48217688,0.01565004,1.23712355
-5.42371186,2.43564938,0.68720655,0.36913286,1.21672306,0.41910901,0.00064199,0.48494545,0.01571725,1.27072339
-5.41770885,2.47751866,0.70132953,0.37847507,1.22727736,0.42439790,0.00069588,0.48528728,0.01568301,1.30024472
-5.41170585,2.51040178,0.71311848,0.38696997,1.23212309,0.42810688,0.00075301,0.48319423,0.01554862,1.32561699
-5.40570285,2.53436968,0.72258343,0.39465579,1.23123022,0.43028417,0.00081341,0.47869910,0.01531745,1.34685092
-5.39969985,2.54965413,0.72977665,0.40158835,1.22465693,0.43100757,0.00087706,0.47187343,0.01499469,1.36403545
-5.39369685,2.55663586,0.73478980,0.40783844,1.21254670,0.43038111,0.00094393,0.46282455,0.01458727,1.37733253
-5.38769385,2.55582895,0.73775027,0.41348879,1.19512393,0.42853112,0.00101392,0.45169212,0.01410348,1.38696981
-5.38169085,2.54786221,0.73881637,0.41863070,1.17268804,0.42560173,0.00108690,0.43864411,0.01355280,1.39323160
-5.37568784,2.53345797,0.73817184,0.42336047,1.14560632,0.42175005,0.00116268,0.42387241,0.01294553,1.39644833
-5.36968484,2.51340899,0.73601963,0.42777581,1.11430539,0.41714102,0.00124099,0.40758817,0.01229246,1.39698475
-5.36368184,2.48855414,0.73257526,0.43197221,1.07926164,0.41194234,0.00132150,0.39001684,0.01160464,1.39522747
-5.35767884,2.45975366,0.72805989,0.43603954,1.04099081,0.40631942,0.00140380,0.37139330,0.01089299,1.39157212
-5.35167584,2.42786483,0.72269335,0.44005889,1.00003677,0.40043061,0.00148739,0.35195686,0.01016812,1.38641061
-5.34567284,2.39371875,0.71668745,0.44409985,0.95696004,0.39442295,0.00157169,0.33194646,0.00944004,1.38011906
-5.33966983,2.35809911,0.71023974,0.44821820,0.91232616,0.38842835,0.00165601,0.31159615,0.00871800,1.37304668
-5.33366683,2.32172364,0.70352801,0.45245431,0.86669429,0.38256064,0.00173959,0.29113086,0.00801039,1.36550625
-5.32766383,2.28522888,0.69670571,0.45683213,0.82060651,0.37691331,0.00182157,0.27076262,0.00732458,1.35776636
-5.32166083,2.24915890,0.68989856,0.46135888,0.77457784,0.37155815,0.00190099,0.25068737,0.00666695,1.35004595
-5.31565783,2.21395814,0.68320249,0.46602551,0.72908771,0.36654488,0.00197685,0.23108228,0.00604283,1.34251115
-5.30965483,2.17996882,0.67668287,0.47080790,0.68457272,0.36190159,0.00204807,0.21210377,0.00545659,1.33527474
-5.30365183,2.14743279,0.67037530,0.47566868,0.64142114,0.35763615,0.00211354,0.19388620,0.00491169,1.32839811
-5.29764882,2.11649768,0.66428767,0.48055973,0.59996929,0.35373844,0.00217215,0.17654116,0.00441079,1.32189562
-5.29164582,2.08722697,0.65840358,0.48542520,0.56049962,0.35018315,0.00222279,0.16015755,0.00395586,1.31574127
-5.28564282,2.05961334,0.65268683,0.49020490,0.52324072,0.34693334,0.00226442,0.14480212,0.00354833,1.30987703
-5.27963982,2.03359466,0.64708676,0.49483793,0.48836894,0.34394421,0.00229607,0.13052066,0.00318918,1.30422276
-5.27363682,2.00907165,0.64154417,0.49926642,0.45601154,0.34116714,0.00231689,0.11733954,0.00287915,1.29868683
-5.26763382,1.98592626,0.63599749,0.50343914,0.42625099,0.33855376,0.00232617,0.10526770,0.00261876,1.29317715
-5.26163082,1.96403986,0.63038883,0.50731487,0.39913026,0.33605974,0.00232340,0.09429884,0.00240850,1.28761187
-5.25562781,1.94331012,0.62466968,0.51086533,0.37465861,0.33364825,0.00230824,0.08441372,0.00224890,1.28192911
-5.24962481,1.92366577,0.61880573,0.51407751,0.35281759,0.33129283,0.00228061,0.07558252,0.00214055,1.27609535
-5.24362181,1.90507838,0.61278082,0.51695530,0.33356700,0.32897952,0.00224064,0.06776712,0.00208419,1.27011184
-5.23761881,1.88757057,0.60659957,0.51952038,0.31685027,0.32670825,0.00218871,0.06092320,0.00208069,1.26401875
-5.23161581,1.87122016,0.60028862,0.52181217,0.30259931,0.32449329,0.00212542,0.05500213,0.00213106,1.25789676
-5.22561281,1.85616009,0.59389647,0.52388695,0.29073825,0.32236277,0.00205161,0.04995256,0.00223635,1.25186599
-5.21960980,1.84257405,0.58749180,0.52581619,0.28118635,0.32035736,0.00196830,0.04572171,0.00239761,1.24608229
-5.21360680,1.83068809,0.58116048,0.52768399,0.27385960,0.31852814,0.00187671,0.04225632,0.00261580,1.24073104
-5.20760380,1.82075861,0.57500137,0.52958390,0.26867134,0.31693368,0.00177818,0.03950331,0.00289159,1.23601873
-5.20160080,1.81305745,0.56912111,0.53161518,0.26553186,0.31563665,0.00167414,0.03741011,0.00322531,1.23216273
-5.19559780,1.80785470,0.56362826,0.53387860,0.26434697,0.31469989,0.00156610,0.03592479,0.00361671,1.22937987
-5.18959480,1.80540032,0.55862704,0.53647207,0.26501613,0.31418240,0.00145557,0.03499599,0.00406485,1.22787413
-5.18359180,1.80590536,0.55421105,0.53948617,0.26742989,0.31413523,0.00134404,0.03457266,0.00456790,1.22782437
-5.17758879,1.80952393,0.55045722,0.54299981,0.27146732,0.31459759,0.00123294,0.03460379,0.00512304,1.22937251
-5.17158579,1.81633683,0.54742053,0.54707625,0.27699350,0.31559333,0.00112360,0.03503812,0.00572628,1.23261288
-5.16558279,1.82633771,0.54512949,0.55175961,0.28385735,0.31712799,0.00101722,0.03582384,0.00637242,1.23758330
-5.15957979,1.83942274,0.54358293,0.55707201,0.29189011,0.31918660,0.00091485,0.03690843,0.00705496,1.24425834
-5.15357679,1.85538413,0.54274806,0.56301151,0.30090473,0.32173232,0.00081738,0.03823866,0.00776610,1.25254527
-5.14757379,1.87390836,0.54256011,0.56955105,0.31069621,0.32470599,0.00072551,0.03976072,0.00849681,1.26228280
-5.14157079,1.89457905,0.54292343,0.57663819,0.32104310,0.32802672,0.00063979,0.04142051,0.00923689,1.27324304
-5.13556778,1.91688471,0.54371419,0.58419606,0.33171021,0.33159350,0.00056056,0.04316419,0.00997518,1.28513641
-5.12956478,1.94023116,0.54478445,0.59212521,0.34245243,0.33528764,0.00048802,0.04493881,0.01069977,1.29761953
-5.12356178,1.96395808,0.54596747,0.60030644,0.35301966,0.33897627,0.00042222,0.04669319,0.01139822,1.31030578
-5.11755878,1.98735924,0.54708402,0.60860458,0.36316255,0.34251638,0.00036308,0.04837880,0.01205793,1.32277812
-5.11155578,2.00970546,0.54794946,0.61687291,0.37263893,0.34575959,0.00031037,0.04995080,0.01266648,1.33460352
-5.10555278,2.03026933,0.54838111,0.62495824,0.38122058,0.34855722,0.00026382,0.05136908,0.01321195,1.34534856
-5.09954977,2.04835068,0.54820565,0.63270634,0.38870008,0.35076553,0.00022303,0.05259919,0.01368331,1.35459537
-5.09354677,2.06330153,0.54726627,0.63996751,0.39489724,0.35225088,0.00018761,0.05361327,0.01407078,1.36195718
-5.08754377,2.07454943,0.54542901,0.64660202,0.39966499,0.35289460,0.00015707,0.05439076,0.01436614,1.36709283
-5.08154077,2.08161806,0.54258816,0.65248522,0.40289419,0.35259734,0.00013097,0.05491896,0.01456301,1.36971940
-5.07553777,2.08414408,0.53867036,0.65751208,0.40451725,0.35128266,0.00010881,0.05519327,0.01465705,1.36962248
-5.06953477,2.08188934,0.53363727,0.66160082,0.40451020,0.34889983,0.00009013,0.05521725,0.01464614,1.36666357
-5.06353177,2.07474803,0.52748656,0.66469558,0.40289310,0.34542546,0.00007449,0.05500235,0.01453042,1.36078405
-5.05752876,2.06274801,0.52025134,0.66676789,0.39972876,0.34086421,0.00006148,0.05456731,0.01431232,1.35200581
-5.05152576,2.04604672,0.51199789,0.66781685,0.39511976,0.33524832,0.00005072,0.05393740,0.01399642,1.34042819
-5.04552276,2.02492132,0.50282196,0.66786797,0.38920382,0.32863601,0.00004185,0.05314324,0.01358933,1.32622167
-5.03951976,1.99975400,0.49284381,0.66697078,0.38214780,0.32110902,0.00003458,0.05221960,0.01309943,1.30961838
-5.03351676,1.97101284,0.48220212,0.66519519,0.37414057,0.31276916,0.00002863,0.05120386,0.01253658,1.29090009
-5.02751376,1.93922925,0.47104734,0.66262683,0.36538510,0.30373425,0.00002377,0.05013451,0.01191181,1.27038415
-5.02151076,1.90497322,0.45953458,0.65936159,0.35609005,0.29413348,0.00001980,0.04904954,0.01123694,1.24840817
-5.01550775,1.86882737,0.44781654,0.65549961,0.34646143,0.28410262,0.00001656,0.04798490,0.01052421,1.22531425
-5.00950475,1.83136131,0.43603683,0.65113899,0.33669456,0.27377903,0.00001391,0.04697303,0.00978593,1.20143335
-5.00350175,1.79310729,0.42432393,0.64636974,0.32696679,0.26329694,0.00001172,0.04604164,0.00903411,1.17707089
-4.99749875,1.75453856,0.41278618,0.64126799,0.31743126,0.25278309,0.00000992,0.04521258,0.00828018,1.15249395
-4.99149575,1.71605126,0.40150792,0.63589108,0.30821210,0.24235283,0.00000842,0.04450109,0.00753467,1.12792091
-4.98549275,1.67795074,0.39054701,0.63027364,0.29940100,0.23210708,0.00000716,0.04391536,0.00680705,1.10351390
-4.97948974,1.64044291,0.37993384,0.62442498,0.29105560,0.22212988,0.00000610,0.04345626,0.00610555,1.07937439
-4.97348674,1.60363082,0.36967166,0.61832790,0.28319940,0.21248702,0.00000521,0.04311759,0.00543701,1.05554213
-4.96748374,1.56751669,0.35973841,0.61193904,0.27582339,0.20322533,0.00000445,0.04288652,0.00480691,1.03199728
-4.96148074,1.53200897,0.35008971,0.60519091,0.26888913,0.19437301,0.00000380,0.04274431,0.00421932,1.00866576
-4.95547774,1.49693412,0.34066289,0.59799522,0.26233300,0.18594062,0.00000325,0.04266736,0.00367696,0.98542718
-4.94947474,1.46205232,0.33138182,0.59024778,0.25607165,0.17792284,0.00000278,0.04262835,0.00318131,0.96212524
-4.94347174,1.42707620,0.32216227,0.58183431,0.25000795,0.17030076,0.00000240,0.04259762,0.00273270,0.93857969
-4.93746873,1.39169179,0.31291752,0.57263729,0.24403743,0.16304462,0.00000208,0.04254454,0.00233050,0.91459946
-4.93146573,1.35558038,0.30356388,0.56254313,0.23805484,0.15611689,0.00000183,0.04243895,0.00197323,0.88999614
-4.92546273,1.31844038,0.29402597,0.55144965,0.23196029,0.14947538,0.00000165,0.04225253,0.00165873,0.86459726
-4.91945973,1.28000813,0.28424138,0.53927322,0.22566510,0.14307648,0.00000154,0.04196002,0.00138434,0.83825865
-4.91345673,1.24007669,0.27416474,0.52595537,0.21909668,0.13687814,0.00000150,0.04154037,0.00114705,0.81087538
-4.90745373,1.19851179,0.26377073,0.51146850,0.21220267,0.13084269,0.00000156,0.04097762,0.00094361,0.78239082
-4.90145073,1.15526443,0.25305632,0.49582041,0.20495390,0.12493929,0.00000170,0.04026153,0.00077068,0.75280343
-4.89544772,1.11037956,0.24204186,0.47905739,0.19734631,0.11914595,0.00000197,0.03938805,0.00062493,0.72217113
-4.88944472,1.06400067,0.23077126,0.46126583,0.18940174,0.11345113,0.00000237,0.03835944,0.00050310,0.69061307
-4.88344172,1.01637030,0.21931121,0.44257220,0.18116761,0.10785479,0.00000294,0.03718419,0.00040213,0.65830885
-4.87743872,0.96782649,0.20774956,0.42314138,0.17271574,0.10236907,0.00000370,0.03587674,0.00031912,0.62549535
-4.87143572,0.91879565,0.19619296,0.40317354,0.16414022,0.09701836,0.00000472,0.03445692,0.00025144,0.59246140
-4.86543272,0.86978214,0.18476398,0.38289961,0.15555466,0.09183907,0.00000603,0.03294927,0.00019671,0.55954054
-4.85942971,0.82135529,0.17359777,0.36257556,0.14708890,0.08687893,0.00000769,0.03138224,0.00015280,0.52710235
-4.85342671,0.77413423,0.16283843,0.34247580,0.13888541,0.08219595,0.00000979,0.02978729,0.00011787,0.49554260
-4.84742371,0.72877143,0.15263528,0.32288591,0.13109545,0.07785712,0.00001239,0.02819793,0.00009030,0.46527272
-4.84142071,0.68593540,0.14313916,0.30409493,0.12387523,0.07393684,0.00001560,0.02664875,0.00006873,0.43670900
-4.83541771,0.64629316,0.13449872,0.28638761,0.11738210,0.07051514,0.00001952,0.02517451,0.00005198,0.41026180
-4.82941471,0.61049308,0.12685707,0.27003683,0.11177096,0.06767574,0.00002426,0.02380928,0.00003910,0.38632512
-4.82341171,0.57914850,0.12034852,0.25529637,0.10719086,0.06550404,0.00002995,0.02258561,0.00002928,0.36526684
-4.81740870,0.55282244,0.11509577,0.24239431,0.10378182,0.06408486,0.00003670,0.02153385,0.00002186,0.34741980
-4.81140570,0.53201377,0.11120725,0.23152723,0.10167206,0.06350027,0.00004467,0.02068157,0.00001632,0.33307389
-4.80540270,0.51714501,0.10877495,0.22285528,0.10097531,0.06382717,0.00005398,0.02005301,0.00001223,0.32246925
-4.79939970,0.50855178,0.10787242,0.21649827,0.10178854,0.06513497,0.00006476,0.01966875,0.00000927,0.31579065
-4.79339670,0.50647423,0.10855316,0.21253283,0.10418980,0.06748310,0.00007714,0.01954538,0.00000716,0.31316315
-4.78739370,0.51105020,0.11084927,0.21099058,0.10823631,0.07091867,0.00009123,0.01969530,0.00000571,0.31464886
-4.78139070,0.52231030,0.11477039,0.21185752,0.11396273,0.07547399,0.00010711,0.02012655,0.00000474,0.32024503
-4.77538769,0.54017491,0.12030291,0.21507428,0.12137961,0.08116435,0.00012487,0.02084277,0.00000416,0.32988326
-4.76938469,0.56445306,0.12740950,0.22053759,0.13047206,0.08798587,0.00014451,0.02184312,0.00000386,0.34342984
-4.76338169,0.59484316,0.13602888,0.22810247,0.14119860,0.09591360,0.00016605,0.02312234,0.00000377,0.36068727
-4.75737869,0.63093577,0.14607595,0.23758548,0.15349037,0.10490001,0.00018943,0.02467076,0.00000385,0.38139688
-4.75137569,0.67221823,0.15744230,0.24876863,0.16725060,0.11487391,0.00021455,0.02647438,0.00000405,0.40524243
-4.74537269,0.71808127,0.16999699,0.26140400,0.18235452,0.12573986,0.00024126,0.02851501,0.00000435,0.43185479
-4.73936968,0.76782760,0.18358789,0.27521896,0.19864984,0.13737833,0.00026935,0.03077038,0.00000471,0.46081759
-4.73336668,0.82068245,0.19804326,0.28992175,0.21595764,0.14964655,0.00029855,0.03321438,0.00000513,0.49167371
-4.72736368,0.87580584,0.21317392,0.30520753,0.23407403,0.16238015,0.00032854,0.03581725,0.00000559,0.52393261
-4.72136068,0.93230673,0.22877577,0.32076446,0.25277240,0.17539569,0.00035895,0.03854590,0.00000608,0.55707841
-4.71535768,0.98925860,0.24463275,0.33627995,0.27180642,0.18849401,0.00038936,0.04136427,0.00000657,0.59057849
-4.70935468,1.04571635,0.26052019,0.35144677,0.29091371,0.20146445,0.00041933,0.04423376,0.00000708,0.62389249
-4.70335168,1.10073413,0.27620850,0.36596893,0.30982019,0.21408970,0.00044837,0.04711371,0.00000758,0.65648174
-4.69734867,1.15338386,0.29146714,0.37956729,0.32824501,0.22615139,0.00047599,0.04996200,0.00000806,0.68781855
-4.69134567,1.20277382,0.30606883,0.39198457,0.34590607,0.23743604,0.00050171,0.05273570,0.00000853,0.71739566
-4.68534267,1.24806708,0.31979378,0.40298995,0.36252574,0.24774131,0.00052504,0.05539176,0.00000897,0.74473520
-4.67933967,1.28849917,0.33243408,0.41238287,0.37783702,0.25688228,0.00054554,0.05788780,0.00000937,0.76939736
-4.67333667,1.32339451,0.34379792,0.41999625,0.39158952,0.26469747,0.00056282,0.06018290,0.00000975,0.79098832
-4.66733367,1.35218127,0.35371367,0.42569888,0.40355549,0.27105444,0.00057654,0.06223843,0.00001009,0.80916753
-4.66133067,1.37440415,0.36203364,0.42939707,0.41353536,0.27585472,0.00058642,0.06401891,0.00001040,0.82365392
-4.65532766,1.38973471,0.36863752,0.43103554,0.42136283,0.27903777,0.00059228,0.06549276,0.00001068,0.83423125
-4.64932466,1.39797903,0.37343530,0.43059757,0.42690922,0.28058387,0.00059403,0.06663310,0.00001094,0.84075215
-4.64332166,1.39908233,0.37636963,0.42810443,0.43008689,0.28051580,0.00059167,0.06741836,0.00001119,0.84314105
