energy_ev,total_up,In_p_up,In_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.63381691,1.88511271,0.12939345,0.00193469,0.01558344,1.04998484,0.62049088,0.59478900
-5.62781391,1.91625440,0.13088740,0.00198203,0.01516368,1.06842827,0.63837742,0.60294672
-5.62181091,1.94415358,0.13188174,0.00202168,0.01473926,1.08594991,0.65516669,0.61068024
-5.61580790,1.96849073,0.13234962,0.00205326,0.01430804,1.10239267,0.67072372,0.61788549
-5.60980490,1.98906637,0.13227730,0.00207657,0.01386877,1.11765244,0.68494394,0.62447977
-5.60380190,2.00579813,0.13166417,0.00209162,0.01342118,1.13167547,0.69775285,0.63040024
-5.59779890,2.01871233,0.13052244,0.00209859,0.01296584,1.14445298,0.70910434,0.63560119
-5.59179590,2.02793109,0.12887615,0.00209785,0.01250412,1.15601371,0.71897798,0.64005069
-5.58579290,2.03365602,0.12675991,0.00208992,0.01203799,1.16641501,0.72737561,0.64372667
-5.57978989,2.03614988,0.12421723,0.00207546,0.01156989,1.17573327,0.73431744,0.64661324
-5.57378689,2.03571742,0.12129863,0.00205524,0.01110248,1.18405436,0.73983818,0.64869729
-5.56778389,2.03268688,0.11805960,0.00203012,0.01063852,1.19146492,0.74398326,0.64996601
-5.56178089,2.02739308,0.11455861,0.00200101,0.01018065,1.19804494,0.74680561,0.65040533
-5.55577789,2.02016323,0.11085512,0.00196888,0.00973129,1.20386231,0.74836310,0.64999965
-5.54977489,2.01130612,0.10700782,0.00193468,0.00929249,1.20896941,0.74871682,0.64873278
-5.54377189,2.00110503,0.10307304,0.00189937,0.00886589,1.21340205,0.74793023,0.64659008
-5.53776888,1.98981445,0.09910351,0.00186387,0.00845267,1.21718065,0.74606914,0.64356162
-5.53176588,1.97766050,0.09514746,0.00182906,0.00805361,1.22031343,0.74320246,0.63964614
-5.52576288,1.96484459,0.09124799,0.00179575,0.00766905,1.22280121,0.73940365,0.63485547
-5.51975988,1.95154961,0.08744283,0.00176469,0.00729904,1.22464351,0.73475244,0.62921904
-5.51375688,1.93794787,0.08376436,0.00173657,0.00694340,1.22584518,0.72933694,0.62278812
-5.50775388,1.92421008,0.08023995,0.00171195,0.00660183,1.22642322,0.72325561,0.61563946
-5.50175088,1.91051420,0.07689248,0.00169136,0.00627399,1.22641310,0.71661905,0.60787791
-5.49574787,1.89705365,0.07374098,0.00167521,0.00595965,1.22587413,0.70955133,0.59963790
-5.48974487,1.88404380,0.07080143,0.00166383,0.00565871,1.22489340,0.70219077,0.59108340
-5.48374187,1.87172645,0.06808753,0.00165748,0.00537132,1.22358802,0.69468986,0.58240644
-5.47773887,1.86037152,0.06561145,0.00165633,0.00509787,1.22210538,0.68721443,0.57382399
-5.47173587,1.85027597,0.06338445,0.00166046,0.00483905,1.22062132,0.67994189,0.56557338
-5.46573287,1.84175955,0.06141746,0.00166988,0.00459578,1.21933633,0.67305850,0.55790635
-5.45972986,1.83515774,0.05972132,0.00168454,0.00436922,1.21846962,0.66675577,0.55108189
-5.45372686,1.83081181,0.05830694,0.00170428,0.00416067,1.21825169,0.66122606,0.54535825
-5.44772386,1.82905661,0.05718524,0.00172891,0.00397152,1.21891529,0.65665738,0.54098429
-5.44172086,1.83020648,0.05636673,0.00175816,0.00380313,1.22068539,0.65322761,0.53819067
-5.43571786,1.83453990,0.05586110,0.00179170,0.00365677,1.22376854,0.65109830,0.53718105
-5.42971486,1.84228353,0.05567644,0.00182912,0.00353347,1.22834199,0.65040817,0.53812380
-5.42371186,1.85359651,0.05581844,0.00186998,0.00343399,1.23454319,0.65126667,0.54114456
-5.41770885,1.86855566,0.05628943,0.00191378,0.00335869,1.24246006,0.65374774,0.54631989
-5.41170585,1.88714245,0.05708747,0.00195995,0.00330747,1.25212257,0.65788418,0.55367236
-5.40570285,1.90923248,0.05820540,0.00200789,0.00327977,1.26349604,0.66366271,0.56316738
-5.39969985,1.93458821,0.05962998,0.00205696,0.00327447,1.27647661,0.67102032,0.57471182
-5.39369685,1.96285556,0.06134125,0.00210646,0.00328996,1.29088927,0.67984195,0.58815478
-5.38769385,1.99356473,0.06331207,0.00215568,0.00332410,1.30648855,0.68995985,0.60329030
-5.38169085,2.02613585,0.06550788,0.00220388,0.00337432,1.32296221,0.70115491,0.61986216
-5.37568784,2.05988932,0.06788687,0.00225030,0.00343763,1.33993787,0.71315999,0.63757068
-5.36968484,2.09406085,0.07040037,0.00229417,0.00351073,1.35699252,0.72566546,0.65608118
-5.36368184,2.12782091,0.07299366,0.00233475,0.00359008,1.37366460,0.73832675,0.67503393
-5.35767884,2.16029798,0.07560701,0.00237129,0.00367205,1.38946841,0.75077407,0.69405525
-5.35167584,2.19060479,0.07817706,0.00240311,0.00375296,1.40391020,0.76262368,0.71276919
-5.34567284,2.21786658,0.08063852,0.00242954,0.00382924,1.41650541,0.77349075,0.73080962
-5.33966983,2.24125026,0.08292587,0.00245001,0.00389752,1.42679629,0.78300307,0.74783183
-5.33366683,2.25999317,0.08497534,0.00246402,0.00395473,1.43436921,0.79081524,0.76352357
-5.32766383,2.27343014,0.08672683,0.00247113,0.00399815,1.43887082,0.79662273,0.77761479
-5.32166083,2.28101779,0.08812578,0.00247103,0.00402553,1.44002235,0.80017513,0.78988574
-5.31565783,2.28235467,0.08912489,0.00246352,0.00403511,1.43763141,0.80128805,0.80017322
-5.30965483,2.27719659,0.08968563,0.00244849,0.00402565,1.43160067,0.79985307,0.80837455
-5.30365183,2.26546624,0.08977944,0.00242597,0.00399648,1.42193313,0.79584523,0.81444933
-5.29764882,2.24725681,0.08938856,0.00239607,0.00394743,1.40873364,0.78932760,0.81841884
-5.29164582,2.22282941,0.08850650,0.00235904,0.00387886,1.39220671,0.78045283,0.82036326
-5.28564282,2.19260462,0.08713814,0.00231520,0.00379158,1.37265074,0.76946123,0.82041697
-5.27963982,2.15714842,0.08529930,0.00226497,0.00368683,1.35044890,0.75667567,0.81876212
-5.27363682,2.11715350,0.08301611,0.00220885,0.00356619,1.32605721,0.74249321,0.81562087
-5.26763382,2.07341664,0.08032388,0.00214739,0.00343153,1.29999034,0.72737391,0.81124684
-5.26163082,2.02681326,0.07726582,0.00208119,0.00328490,1.27280571,0.71182704,0.80591591
-5.25562781,1.97827025,0.07389143,0.00201089,0.00312850,1.24508663,0.69639529,0.79991702
-5.24962481,1.92873818,0.07025486,0.00193712,0.00296455,1.21742507,0.68163750,0.79354316
-5.24362181,1.87916377,0.06641312,0.00186056,0.00279530,1.19040462,0.66811046,0.78708282
-5.23761881,1.83046365,0.06242435,0.00178184,0.00262290,1.16458426,0.65635045,0.78081229
-5.23161581,1.78350003,0.05834616,0.00170161,0.00244939,1.14048324,0.64685519,0.77498860
-5.22561281,1.73905887,0.05423412,0.00162048,0.00227665,1.11856746,0.64006655,0.76984356
-5.21960980,1.69783096,0.05014042,0.00153902,0.00210636,1.09923761,0.63635492,0.76557850
-5.21360680,1.66039612,0.04611277,0.00145779,0.00194001,1.08281910,0.63600537,0.76235993
-5.20760380,1.62721062,0.04219356,0.00137730,0.00177885,1.06955394,0.63920630,0.76031594
-5.20160080,1.59859784,0.03841926,0.00129802,0.00162394,1.05959461,0.64604079,0.75953321
-5.19559780,1.57474217,0.03482006,0.00122038,0.00147611,1.05299983,0.65648101,0.76005463
-5.18959480,1.55568600,0.03141978,0.00114477,0.00133599,1.04973234,0.67038582,0.76187755
-5.18359180,1.54132985,0.02823600,0.00107152,0.00120402,1.04965868,0.68750178,0.76495249
-5.17758879,1.53143547,0.02528031,0.00100092,0.00108049,1.05255096,0.70746756,0.76918266
-5.17158579,1.52563197,0.02255879,0.00093324,0.00096553,1.05809077,0.72982173,0.77442411
-5.16558279,1.52342500,0.02007253,0.00086865,0.00085915,1.06587516,0.75401380,0.78048692
-5.15957979,1.52420890,0.01781833,0.00080732,0.00076126,1.07542491,0.77941824,0.78713743
-5.15357679,1.52728186,0.01578934,0.00074935,0.00067166,1.08619501,0.80535126,0.79410183
-5.14757379,1.53186395,0.01397578,0.00069478,0.00059011,1.09758735,0.83108980,0.80107112
-5.14157079,1.53711787,0.01236565,0.00064364,0.00051630,1.10896552,0.85589233,0.80770762
-5.13556778,1.54217216,0.01094538,0.00059588,0.00044991,1.11967155,0.87902078,0.81365306
-5.12956478,1.54614637,0.00970051,0.00055143,0.00039056,1.12904425,0.89976300,0.81853812
-5.12356178,1.54817769,0.00861623,0.00051020,0.00033791,1.13643868,0.91745498,0.82199330
-5.11755878,1.54744836,0.00767792,0.00047203,0.00029158,1.14124637,0.93150217,0.82366082
-5.11155578,1.54321289,0.00687161,0.00043678,0.00025124,1.14291545,0.94139910,0.82320719
-5.10555278,1.53482446,0.00618438,0.00040427,0.00021656,1.14097021,0.94674669,0.82033596
-5.09954977,1.52175933,0.00560470,0.00037432,0.00018727,1.13502926,0.94726660,0.81480023
-5.09354677,1.50363841,0.00512271,0.00034675,0.00016314,1.12482150,0.94281211,0.80641422
-5.08754377,1.48024523,0.00473046,0.00032138,0.00014399,1.11019951,0.93337521,0.79506356
-5.08154077,1.45153950,0.00442207,0.00029804,0.00012974,1.09114944,0.91908963,0.78071368
-5.07553777,1.41766561,0.00419388,0.00027660,0.00012034,1.06779725,0.90022973,0.76341592
-5.06953477,1.37895595,0.00404454,0.00025694,0.00011589,1.04041087,0.87720549,0.74331102
-5.06353177,1.33592859,0.00397508,0.00023896,0.00011654,1.00939814,0.85055357,0.72062987
-5.05752876,1.28927964,0.00398888,0.00022261,0.00012259,0.97530070,0.82092517,0.69569133
-5.05152576,1.23987052,0.00409166,0.00020788,0.00013441,0.93878394,0.78907090,0.66889725
-5.04552276,1.18871058,0.00429142,0.00019477,0.00015254,0.90062346,0.75582337,0.64072494
-5.03951976,1.13693570,0.00459827,0.00018335,0.00017762,0.86168847,0.72207808,0.61171717
-5.03351676,1.08578375,0.00502430,0.00017371,0.00021041,0.82292277,0.68877320,0.58247041
-5.02751376,1.03656761,0.00558333,0.00016598,0.00025181,0.78532390,0.65686886,0.55362137
-5.02151076,0.99064657,0.00629058,0.00016033,0.00030284,0.74992113,0.62732652,0.52583263
-5.01550775,0.94939693,0.00716236,0.00015698,0.00036463,0.71775290,0.60108877,0.49977765
-5.00950475,0.91418263,0.00821560,0.00015615,0.00043840,0.68984424,0.57906006,0.47612561
-5.00350175,0.88632629,0.00946739,0.00015811,0.00052546,0.66718473,0.56208864,0.45552656
-4.99749875,0.86708141,0.01093441,0.00016317,0.00062718,0.65070742,0.55094977,0.43859714
-4.99149575,0.85760610,0.01263232,0.00017163,0.00074496,0.64126900,0.54633066,0.42590724
-4.98549275,0.85893850,0.01457509,0.00018384,0.00088020,0.63963148,0.54881691,0.41796768
-4.97948974,0.87197445,0.01677436,0.00020015,0.00103428,0.64644569,0.55888075,0.41521918
-4.97348674,0.89744728,0.01923874,0.00022091,0.00120849,0.66223664,0.57687106,0.41802278
-4.96748374,0.93591018,0.02197308,0.00024649,0.00140403,0.68739103,0.60300525,0.42665156
-4.96148074,0.98772114,0.02497793,0.00027724,0.00162195,0.72214682,0.63736318,0.44128409
-4.95547774,1.05303077,0.02824890,0.00031348,0.00186310,0.76658539,0.67988316,0.46199932
-4.94947474,1.13177328,0.03177623,0.00035554,0.00212811,0.82062602,0.73036025,0.48877324
-4.94347174,1.22366077,0.03554444,0.00040367,0.00241734,0.88402327,0.78844702,0.52147725
-4.93746873,1.32818127,0.03953213,0.00045810,0.00273083,0.95636721,0.85365701,0.55987846
-4.93146573,1.44460078,0.04371193,0.00051898,0.00306831,1.03708678,0.92537094,0.60364183
-4.92546273,1.57196958,0.04805071,0.00058639,0.00342913,1.12545642,1.00284582,0.65233446
-4.91945973,1.70913307,0.05250988,0.00066030,0.00381227,1.22060609,1.08522706,0.70543193
-4.91345673,1.85474726,0.05704592,0.00074060,0.00421630,1.32153470,1.17156337,0.76232671
-4.90745373,2.00729897,0.06161114,0.00082706,0.00463942,1.42712681,1.26082441,0.82233881
-4.90145073,2.16513049,0.06615454,0.00091932,0.00507944,1.53617253,1.35192074,0.88472820
-4.89544772,2.32646852,0.07062284,0.00101689,0.00553376,1.64739009,1.44372579,0.94870920
-4.88944472,2.48945681,0.07496159,0.00111915,0.00599945,1.75945086,1.53509914,1.01346622
-4.88344172,2.65219179,0.07911645,0.00122535,0.00647326,1.87100600,1.62491056,1.07817077
-4.87743872,2.81276055,0.08303440,0.00133462,0.00695162,1.98071418,1.71206412,1.14199899
-4.87143572,2.96927998,0.08666497,0.00144597,0.00743077,2.08726957,1.79552149,1.20414956
-4.86543272,3.11993611,0.08996152,0.00155832,0.00790671,2.18942931,1.87432393,1.26386107
-4.85942971,3.26302261,0.09288227,0.00167052,0.00837535,2.28603956,1.94761197,1.32042865
-4.85342671,3.39697713,0.09539140,0.00178138,0.00883253,2.37605944,2.01464248,1.37321902
-4.84742371,3.52041458,0.09745983,0.00188969,0.00927408,2.45858204,2.07480239,1.42168370
-4.84142071,3.63215625,0.09906595,0.00199428,0.00969595,2.53285202,2.12761883,1.46536979
-4.83541771,3.73125386,0.10019610,0.00209402,0.01009420,2.59827914,2.17276538,1.50392816
-4.82941471,3.81700791,0.10084490,0.00218790,0.01046513,2.65444753,2.21006448,1.53711861
-4.82341171,3.88897961,0.10101524,0.00227504,0.01080535,2.70112042,2.23948594,1.56481212
-4.81740870,3.94699627,0.10071826,0.00235472,0.01111179,2.73824032,2.26114188,1.58699008
-4.81140570,3.99114975,0.09997297,0.00242641,0.01138181,2.76592484,2.27527830,1.60374060
-4.80540270,4.02178816,0.09880573,0.00248981,0.01161324,2.78445828,2.28226389,1.61525224
-4.79939970,4.03950111,0.09724959,0.00254484,0.01180438,2.79427941,2.28257625,1.62180533
-4.79339670,4.04509880,0.09534340,0.00259165,0.01195407,2.79596598,2.27678639,1.62376139
-4.78739370,4.03958563,0.09313089,0.00263060,0.01206165,2.79021627,2.26554160,1.62155091
-4.78139070,4.02412916,0.09065955,0.00266227,0.01212701,2.77782848,2.24954761,1.61566002
-4.77538769,4.00002517,0.08797945,0.00268738,0.01215054,2.75967836,2.22955012,1.60661643
-4.76938469,3.96865985,0.08514210,0.00270683,0.01213312,2.73669575,2.20631639,1.59497499
-4.76338169,3.93147027,0.08219916,0.00272156,0.01207604,2.70984047,2.18061713,1.58130323
-4.75737869,3.88990399,0.07920127,0.00273259,0.01198100,2.68007835,2.15320899,1.56616730
-4.75137569,3.84537922,0.07619685,0.00274091,0.01185003,2.64835755,2.12481802,1.55011840
-4.74537269,3.79924639,0.07323109,0.00274743,0.01168541,2.61558595,2.09612430,1.53368001
-4.73936968,3.75275225,0.07034488,0.00275297,0.01148963,2.58260989,2.06774788,1.51733613
-4.73336668,3.70700759,0.06757407,0.00275818,0.01126529,2.55019472,2.04023633,1.50152060
-4.72736368,3.66295931,0.06494874,0.00276351,0.01101510,2.51900745,2.01405400,1.48660769
-4.72136068,3.62136775,0.06249272,0.00276918,0.01074175,2.48960202,1.98957317,1.47290407
-4.71535768,3.58278978,0.06022330,0.00277519,0.01044792,2.46240734,1.96706723,1.46064222
-4.70935468,3.54756822,0.05815114,0.00278128,0.01013621,2.43771843,1.94670615,1.44997559
-4.70335168,3.51582786,0.05628038,0.00278698,0.00980914,2.41569105,1.92855414,1.44097531
-4.69734867,3.48747816,0.05460893,0.00279160,0.00946909,2.39633979,1.91256991,1.43362898
-4.69134567,3.46222254,0.05312904,0.00279427,0.00911835,2.37953999,1.89860940,1.42784132
-4.68534267,3.43957415,0.05182792,0.00279402,0.00875908,2.36503350,1.88643116,1.42343699
-4.67933967,3.41887736,0.05068860,0.00278977,0.00839334,2.35243819,1.87570433,1.42016556
-4.67333667,3.39933473,0.04969087,0.00278044,0.00802311,2.34126131,1.86601919,1.41770877
-4.66733367,3.38003835,0.04881235,0.00276495,0.00765030,2.33091631,1.85690008,1.41568987
-4.66133067,3.36000476,0.04802954,0.00274234,0.00727681,2.32074289,1.84782059,1.41368505
-4.65532766,3.33821247,0.04731897,0.00271176,0.00690449,2.31002985,1.83822060,1.41123680
-4.64932466,3.31364073,0.04665826,0.00267255,0.00653522,2.29804004,1.82752485,1.40786877
-4.64332166,3.28530856,0.04602716,0.00262428,0.00617091,2.28403684,1.81516247,1.40310183
-4.63731866,3.25231264,0.04540851,0.00256673,0.00581350,2.26731128,1.80058705,1.39647087
-4.63131566,3.21386292,0.04478900,0.00249996,0.00546499,2.24720900,1.78329646,1.38754169
-4.62531266,3.16931462,0.04415984,0.00242429,0.00512741,2.22315593,1.76285188,1.37592751
-4.61930965,3.11819575,0.04351725,0.00234025,0.00480284,2.19468198,1.73889530,1.36130436
-4.61330665,3.06022886,0.04286269,0.00224866,0.00449339,2.16144157,1.71116480,1.34342472
-4.60730365,2.99534646,0.04220295,0.00215051,0.00420116,2.12323033,1.67950706,1.32212891
-4.60130065,2.92369928,0.04154999,0.00204696,0.00392825,2.07999699,1.64388646,1.29735360
-4.59529765,2.84565707,0.04092053,0.00193930,0.00367669,2.03185017,1.60439036,1.26913698
-4.58929465,2.76180182,0.04033550,0.00182894,0.00344843,1.97905932,1.56123021,1.23762039
-4.58329165,2.67291335,0.03981923,0.00171729,0.00324530,1.92204987,1.51473841,1.20304619
-4.57728864,2.57994791,0.03939852,0.00160579,0.00306897,1.86139253,1.46536078,1.16575177
-4.57128564,2.48401021,0.03910150,0.00149582,0.00292089,1.79778707,1.41364500,1.12616009
-4.56528264,2.38632000,0.03895644,0.00138868,0.00280230,1.73204105,1.36022513,1.08476675
-4.55927964,2.28817417,0.03899049,0.00128556,0.00271414,1.66504439,1.30580308,1.04212445
-4.55327664,2.19090587,0.03922832,0.00118751,0.00265706,1.59774056,1.25112725,0.99882506
-4.54727364,2.09584199,0.03969087,0.00109542,0.00263136,1.53109561,1.19696954,0.95548033
-4.54127064,2.00426066,0.04039415,0.00100999,0.00263700,1.46606624,1.14410128,0.91270173
-4.53526763,1.91735023,0.04134816,0.00093174,0.00267355,1.40356808,1.09326912,0.87108050
-4.52926463,1.83617135,0.04255596,0.00086099,0.00274023,1.34444552,1.04517177,0.83116846
-4.52326163,1.76162356,0.04401303,0.00079789,0.00283587,1.28944417,1.00043841,0.79346054
-4.51725863,1.69441757,0.04570687,0.00074241,0.00295896,1.23918710,0.95960957,0.75837949
-4.51125563,1.63505424,0.04761684,0.00069434,0.00310767,1.19415572,0.92312113,0.72626357
-4.50525263,1.58381112,0.04971440,0.00065333,0.00327988,1.15467583,0.89129209,0.69735743
-4.49924962,1.54073678,0.05196359,0.00061890,0.00347325,1.12090959,0.86431621,0.67180658
-4.49324662,1.50565327,0.05432193,0.00059048,0.00368527,1.09285329,0.84225811,0.64965557
-4.48724362,1.47816623,0.05674149,0.00056738,0.00391334,1.07034111,0.82505344,0.63084978
-4.48124062,1.45768237,0.05917030,0.00054887,0.00415482,1.05305430,0.81251331,0.61524065
-4.47523762,1.44343332,0.06155396,0.00053421,0.00440714,1.04053562,0.80433255,0.60259405
-4.46923462,1.43450486,0.06383734,0.00052259,0.00466787,1.03220797,0.80010139,0.59260135
-4.46323162,1.42987027,0.06596642,0.00051326,0.00493475,1.02739657,0.79932000,0.58489256
-4.45722861,1.42842638,0.06789005,0.00050547,0.00520580,1.02535365,0.80141535,0.57905111
-4.45122561,1.42903095,0.06956169,0.00049854,0.00547929,1.02528464,0.80575977,0.57462952
-4.44522261,1.43053986,0.07094091,0.00049183,0.00575384,1.02637488,0.81169033,0.57116534
-4.43921961,1.43184279,0.07199472,0.00048480,0.00602834,1.02781572,0.81852870,0.56819687
-4.43321661,1.43189613,0.07269856,0.00047697,0.00630200,1.02882931,0.82560053,0.56527797
-4.42721361,1.42975211,0.07303698,0.00046798,0.00657423,1.02869115,0.83225405,0.56199160
-4.42121061,1.42458328,0.07300387,0.00045755,0.00684463,1.02674978,0.83787719,0.55796165
-4.41520760,1.41570180,0.07260248,0.00044549,0.00711286,1.02244314,0.84191300,0.55286274
-4.40920460,1.40257319,0.07184490,0.00043172,0.00737858,1.01531136,0.84387286,0.54642793
-4.40320160,1.38482449,0.07075132,0.00041624,0.00764132,1.00500565,0.84334733,0.53845415
-4.39719860,1.36224699,0.06934900,0.00039911,0.00790042,0.99129354,0.84001458,0.52880528
-4.39119560,1.33479406,0.06767102,0.00038048,0.00815489,0.97406047,0.83364621,0.51741328
-4.38519260,1.30257432,0.06575488,0.00036055,0.00840338,0.95330801,0.82411058,0.50427716
-4.37918959,1.26584129,0.06364108,0.00033957,0.00864414,0.92914927,0.81137367,0.48946029
-4.37318659,1.22497988,0.06137171,0.00031780,0.00887500,0.90180169,0.79549774,0.47308618
-4.36718359,1.18049083,0.05898916,0.00029555,0.00909340,0.87157791,0.77663782,0.45533312
-4.36118059,1.13297371,0.05653495,0.00027311,0.00929647,0.83887508,0.75503642,0.43642778
-4.35517759,1.08310938,0.05404887,0.00025080,0.00948113,0.80416317,0.73101664,0.41663834
-4.34917459,1.03164244,0.05156830,0.00022889,0.00964426,0.76797267,0.70497389,0.39626707
-4.34317159,0.97936424,0.04912785,0.00020765,0.00978288,0.73088216,0.67736657,0.37564293
-4.33716858,0.92709697,0.04675929,0.00018734,0.00989434,0.69350588,0.64870593,0.35511407
-4.33116558,0.87567891,0.04449169,0.00016818,0.00997654,0.65648181,0.61954532,0.33504065
-4.32516258,0.82595109,0.04235184,0.00015034,0.01002820,0.62046013,0.59046901,0.31578779
-4.31915958,0.77874541,0.04036485,0.00013399,0.01004905,0.58609244,0.56208086,0.29771895
-4.31315658,0.73487390,0.03855482,0.00011926,0.01004004,0.55402149,0.53499280,0.28118967
-4.30715358,0.69511911,0.03694560,0.00010626,0.01000352,0.52487155,0.50981347,0.26654153
