energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.44272136,5.10641277,0.70675077,0.47024480,0.01024614,1.88293979,0.04167905,1.72803824,3.71076710,0.59711014
-3.43671836,5.05074420,0.72167878,0.47583837,0.01079411,1.83634539,0.04134425,1.73685256,3.62690986,0.58649585
-3.43071536,4.99450877,0.73873488,0.48113183,0.01137035,1.78702178,0.04107510,1.74806996,3.54030202,0.57580126
-3.42471236,4.93868276,0.75809958,0.48612732,0.01196790,1.73556552,0.04086178,1.76180781,3.45223113,0.56516122
-3.41870935,4.88410329,0.77992336,0.49082421,0.01257923,1.68254196,0.04069249,1.77811821,3.36388723,0.55469041
-3.41270635,4.83145257,0.80431904,0.49521857,0.01319638,1.62847681,0.04055386,1.79698433,3.27633922,0.54448170
-3.40670335,4.78124736,0.83135391,0.49930270,0.01381110,1.57384990,0.04043145,1.81831818,3.19051604,0.53460555
-3.40070035,4.73383386,0.86104193,0.50306465,0.01441511,1.51909102,0.04031041,1.84195998,3.10719327,0.52511001
-3.39469735,4.68938804,0.89333614,0.50648780,0.01500029,1.46457780,0.04017600,1.86767927,3.02698500,0.51602161
-3.38869435,4.64792111,0.92812177,0.50955055,0.01555886,1.41063538,0.04001428,1.89517775,2.95034128,0.50734692
-3.38269135,4.60928992,0.96521033,0.51222607,0.01608365,1.35753762,0.03981270,1.92409405,2.87755065,0.49907469
-3.37668834,4.57321178,1.00433536,0.51448233,0.01656826,1.30550974,0.03956067,1.95401035,2.80874753,0.49117856
-3.37068534,4.53928318,1.04515005,0.51628226,0.01700726,1.25473184,0.03925012,1.98446078,2.74392389,0.48362011
-3.36468234,4.50700178,1.08722743,0.51758431,0.01739635,1.20534328,0.03887589,2.01494167,2.68294476,0.47635222
-3.35867934,4.47579099,1.13006332,0.51834325,0.01773248,1.15744747,0.03843609,2.04492326,2.62556665,0.46932248
-3.35267634,4.44502634,1.17308255,0.51851139,0.01801392,1.11111701,0.03793228,2.07386283,2.57145828,0.46247665
-3.34667334,4.41406296,1.21564846,0.51804018,0.01824034,1.06639880,0.03736958,2.10121884,2.52022289,0.45576191
-3.34067034,4.38226315,1.25707583,0.51688213,0.01841273,1.02331906,0.03675652,2.12646576,2.47142108,0.44912991
-3.33466733,4.34902336,1.29664698,0.51499304,0.01853340,0.98188814,0.03610491,2.14910914,2.42459360,0.44253929
-3.32866433,4.31379950,1.33363076,0.51233453,0.01860582,0.94210486,0.03542942,2.16870041,2.37928315,0.43595788
-3.32266133,4.27612997,1.36730390,0.50887660,0.01863448,0.90396049,0.03474710,2.18485088,2.33505438,0.42936418
-3.31665833,4.23565527,1.39697398,0.50460025,0.01862466,0.86744206,0.03407684,2.19724444,2.29151158,0.42274830
-3.31065533,4.19213375,1.42200318,0.49950001,0.01858224,0.83253518,0.03343866,2.20564841,2.24831326,0.41611222
-3.30465233,4.14545273,1.44183184,0.49358615,0.01851335,0.79922607,0.03285302,2.20992208,2.20518324,0.40946937
-3.29864932,4.09563464,1.45600099,0.48688650,0.01842417,0.76750302,0.03234004,2.21002261,2.16191787,0.40284360
-3.29264632,4.04283787,1.46417259,0.47944779,0.01832058,0.73735709,0.03191884,2.20600794,2.11838928,0.39626757
-3.28664332,3.98735255,1.46614683,0.47133635,0.01820793,0.70878211,0.03160676,2.19803670,2.07454458,0.38978066
-3.28064032,3.92959132,1.46187557,0.46263821,0.01809076,0.68177408,0.03141883,2.18636510,2.03040135,0.38342647
-3.27463732,3.87007581,1.45147121,0.45345848,0.01797260,0.65632998,0.03136717,2.17134091,1.98603966,0.37725012
-3.26863432,3.80941952,1.43521069,0.44392015,0.01785582,0.63244603,0.03146068,2.15339509,1.94159136,0.37129545
-3.26263132,3.74830822,1.41353434,0.43416224,0.01774147,0.61011577,0.03170469,2.13303128,1.89722728,0.36560228
-3.25662831,3.68747874,1.38703960,0.42433753,0.01762932,0.58932774,0.03210091,2.11081388,1.85314315,0.36020396
-3.25062531,3.62769763,1.35646975,0.41460985,0.01751780,0.57006332,0.03264742,2.08735526,1.80954522,0.35512521
-3.24462231,3.56974057,1.32269825,0.40515120,0.01740416,0.55229469,0.03333890,2.06330269,1.76663638,0.35038061
-3.23861931,3.51437373,1.28670912,0.39613866,0.01728459,0.53598307,0.03416689,2.03932561,1.72460376,0.34597357
-3.23261631,3.46233790,1.24957411,0.38775132,0.01715445,0.52107763,0.03512027,2.01610359,1.68360847,0.34189614
-3.22661331,3.41433586,1.21242746,0.38016730,0.01700849,0.50751496,0.03618576,1.99431539,1.64377808,0.33812946
-3.22061031,3.37102341,1.17643899,0.37356086,0.01684121,0.49521934,0.03734851,1.97462931,1.60520232,0.33464493
-3.21460730,3.33300385,1.14278635,0.36809966,0.01664711,0.48410390,0.03859275,1.95769474,1.56793216,0.33140605
-3.20860430,3.30082572,1.11262708,0.36394227,0.01642101,0.47407247,0.03990237,1.94413480,1.53198223,0.32837082
-3.20260130,3.27498280,1.08707125,0.36123567,0.01615837,0.46502237,0.04126151,1.93453977,1.49733626,0.32549451
-3.19659830,3.25591593,1.06715506,0.36011294,0.01585555,0.45684768,0.04265512,1.92946094,1.46395519,0.32273271
-3.19059530,3.24401511,1.05381601,0.36069086,0.01551001,0.44944305,0.04406932,1.92940441,1.43178720,0.32004441
-3.18459230,3.23962122,1.04786995,0.36306760,0.01512047,0.44270782,0.04549175,1.93482429,1.40077893,0.31739498
-3.17858929,3.24302614,1.04999033,0.36732020,0.01468708,0.43655004,0.04691175,1.94611522,1.37088706,0.31475880
-3.17258629,3.25447042,1.06068990,0.37350200,0.01421138,0.43089038,0.04832039,1.96360362,1.34208934,0.31212145
-3.16658329,3.27413802,1.08030518,0.38164001,0.01369633,0.42566550,0.04971037,1.98753779,1.31439433,0.30948122
-3.16058029,3.30214778,1.10898390,0.39173221,0.01314618,0.42083069,0.05107582,2.01807697,1.28784906,0.30684992
-3.15457729,3.33854182,1.14667573,0.40374497,0.01256634,0.41636171,0.05241197,2.05527959,1.26254411,0.30425289
-3.14857429,3.38327119,1.19312657,0.41761065,0.01196318,0.41225549,0.05371477,2.09909137,1.23861562,0.30172824
-3.14257129,3.43617986,1.24787683,0.43322563,0.01134380,0.40852981,0.05498042,2.14933384,1.21624419,0.29932524
-3.13656828,3.49698796,1.31026395,0.45044886,0.01071577,0.40522183,0.05620490,2.20569435,1.19565043,0.29710210
-3.13056528,3.56527587,1.37942955,0.46910127,0.01008682,0.40238557,0.05738354,2.26771828,1.17708766,0.29512306
-3.12456228,3.64047041,1.45433151,0.48896613,0.00946463,0.40008837,0.05851062,2.33480456,1.16083194,0.29345513
-3.11855928,3.72183486,1.53376110,0.50979050,0.00885655,0.39840671,0.05957906,2.40620529,1.14716999,0.29216448
-3.11255628,3.80846400,1.61636526,0.53128803,0.00826936,0.39742135,0.06058021,2.48103021,1.13638580,0.29131278
-3.10655328,3.89928540,1.70067383,0.55314305,0.00770907,0.39721220,0.06150379,2.55825651,1.12874648,0.29095360
-3.10055028,3.99306782,1.78513143,0.57501595,0.00718079,0.39785315,0.06233795,2.63674425,1.12448816,0.29112912
-3.09454727,4.08843699,1.86813333,0.59654985,0.00668858,0.39940715,0.06306946,2.71525727,1.12380278,0.29186717
-3.08854427,4.18389889,1.94806441,0.61737834,0.00623541,0.40192164,0.06368406,2.79248923,1.12682625,0.29317894
-3.08254127,4.27786983,2.02334016,0.63713409,0.00582310,0.40542484,0.06416686,2.86709392,1.13362876,0.29505731
-3.07653827,4.36871260,2.09244846,0.65545796,0.00545240,0.40992278,0.06450295,2.93771900,1.14420749,0.29747594
-3.07053527,4.45477702,2.15399047,0.67200842,0.00512297,0.41539736,0.06467796,3.00304169,1.15848232,0.30038915
-3.06453227,4.53444345,2.20671927,0.68647068,0.00483354,0.42180559,0.06467869,3.06180506,1.17629438,0.30373263
-3.05852926,4.60616724,2.24957454,0.69856541,0.00458195,0.42907977,0.06449375,3.11285333,1.19740777,0.30742484
-3.05252626,4.66852196,2.28171189,0.70805642,0.00436536,0.43712884,0.06411413,3.15516456,1.22151406,0.31136918
-3.04652326,4.72023959,2.30252542,0.71475711,0.00418037,0.44584066,0.06353374,3.18787933,1.24823944,0.31545674
-3.04052026,4.76024569,2.31166245,0.71853533,0.00402314,0.45508508,0.06274982,3.21032409,1.27715408,0.31956952
-3.03451726,4.78768783,2.30902986,0.71931652,0.00388960,0.46471770,0.06176320,3.22202803,1.30778317,0.32358401
-3.02851426,4.80195613,2.29479142,0.71708485,0.00377556,0.47458398,0.06057849,3.22273290,1.33961921,0.32737492
-3.02251126,4.80269490,2.26935637,0.71188246,0.00367686,0.48452359,0.05920406,3.21239525,1.37213481,0.33081901
-3.01650825,4.78980505,2.23335971,0.70380681,0.00358948,0.49437469,0.05765191,3.19118119,1.40479550,0.33379872
-3.01050525,4.76343725,2.18763504,0.69300621,0.00350970,0.50397804,0.05593735,3.15945401,1.43707197,0.33620561
-3.00450225,4.72397643,2.13318132,0.67967387,0.00343409,0.51318054,0.05407866,3.11775537,1.46845122,0.33794333
-2.99849925,4.67201848,2.07112495,0.66404067,0.00335969,0.52183832,0.05209650,3.06678110,1.49844625,0.33893008
-2.99249625,4.60834057,2.00267901,0.64636707,0.00328396,0.52981902,0.05001335,3.00735282,1.52660394,0.33910055
-2.98649325,4.53386658,1.92910154,0.62693441,0.00320486,0.53700340,0.04785286,2.94038686,1.55251088,0.33840710
-2.98049025,4.44962945,1.85165459,0.60603615,0.00312085,0.54328609,0.04563915,2.86686186,1.57579726,0.33682036
-2.97448724,4.35673232,1.77156583,0.58396924,0.00303088,0.54857571,0.04339618,2.78778666,1.59613871,0.33432908
-2.96848424,4.25631023,1.68999426,0.56102606,0.00293434,0.55279438,0.04114710,2.70416969,1.61325638,0.33093947
-2.96248124,4.14949414,1.60800129,0.53748721,0.00283108,0.55587666,0.03891366,2.61699127,1.62691550,0.32667388
-2.95647824,4.03737881,1.52652802,0.51361533,0.00272129,0.55776829,0.03671576,2.52717967,1.63692288,0.32156911
-2.95047524,3.92099568,1.44637938,0.48965016,0.00260553,0.55842475,0.03457097,2.43559181,1.64312369,0.31567434
-2.94447224,3.80129173,1.36821520,0.46580487,0.00248460,0.55780988,0.03249434,2.34299900,1.64539803,0.30904887
-2.93846923,3.67911492,1.29254805,0.44226385,0.00235953,0.55589471,0.03049812,2.25007793,1.64365769,0.30175974
-2.93246623,3.55520630,1.21974740,0.41918162,0.00223150,0.55265676,0.02859175,2.15740690,1.63784359,0.29387944
-2.92646323,3.43019875,1.15004913,0.39668314,0.00210180,0.54807967,0.02678186,2.06546685,1.62792403,0.28548373
-2.92046023,3.30462179,1.08356956,0.37486501,0.00197177,0.54215351,0.02507239,1.97464669,1.61389419,0.27664974
-2.91445723,3.17891173,1.02032272,0.35379769,0.00184276,0.53487554,0.02346483,1.88525233,1.59577687,0.26745439
-2.90845423,3.05342618,0.96023977,0.33352838,0.00171610,0.52625154,0.02195849,1.79751840,1.57362437,0.25797316
-2.90245123,2.92846178,0.90318929,0.31408434,0.00159305,0.51629747,0.02055080,1.71162194,1.54752156,0.24827930
-2.89644822,2.80427382,0.84899742,0.29547658,0.00147480,0.50504146,0.01923769,1.62769708,1.51758967,0.23844335
-2.89044522,2.68109659,0.79746676,0.27770358,0.00136246,0.49252585,0.01801398,1.54584984,1.48399051,0.22853310
-2.88444222,2.55916313,0.74839342,0.26075496,0.00125704,0.47880917,0.01687372,1.46617227,1.44693076,0.21861378
-2.87843922,2.43872328,0.70158140,0.24461495,0.00115943,0.46396772,0.01581059,1.38875524,1.40666568,0.20874848
-2.87243622,2.32005903,0.65685407,0.22926542,0.00107044,0.44809683,0.01481818,1.31369932,1.36350188,0.19899876
-2.86643322,2.20349639,0.61406251,0.21468856,0.00099079,0.43131132,0.01389032,1.24112326,1.31779868,0.18942521
-2.86043022,2.08941319,0.57309065,0.20086904,0.00092111,0.41374527,0.01302129,1.17116995,1.26996763,0.18008810
-2.85442721,1.97824249,0.53385752,0.18779558,0.00086196,0.39555095,0.01220601,1.10400950,1.22046993,0.17104779
-2.84842421,1.87047152,0.49631683,0.17546203,0.00081385,0.37689687,0.01144021,1.03983976,1.16981160,0.16236505
-2.84242121,1.76663633,0.46045422,0.16386798,0.00077724,0.35796497,0.01072043,0.97888419,1.11853637,0.15410112
-2.83641821,1.66731248,0.42628282,0.15301875,0.00075256,0.33894715,0.01004412,0.92138751,1.06721632,0.14631750
-2.83041521,1.57310245,0.39383748,0.14292513,0.00074021,0.32004107,0.00940959,0.86760938,1.01644075,0.13907550
-2.82441221,1.48462042,0.36316822,0.13360261,0.00074057,0.30144563,0.00881596,0.81781671,0.96680339,0.13243560
-2.81840920,1.40247532,0.33433341,0.12507048,0.00075404,0.28335617,0.00826304,0.77227496,0.91888872,0.12645648
-2.81240620,1.32725303,0.30739305,0.11735060,0.00078099,0.26595966,0.00775128,0.73123894,0.87325772,0.12119405
-2.80640320,1.25949874,0.28240251,0.11046614,0.00082182,0.24943012,0.00728159,0.69494374,0.83043397,0.11670025
-2.80040020,1.19970022,0.25940710,0.10444020,0.00087693,0.23392446,0.00685525,0.66359612,0.79089036,0.11302194
-2.79439720,1.14827305,0.23843760,0.09929452,0.00094674,0.21957894,0.00647378,0.63736692,0.75503741,0.11019978
-2.78839420,1.10554821,0.21950693,0.09504821,0.00103172,0.20650638,0.00613884,0.61638473,0.72321338,0.10826725
-2.78239120,1.07176281,0.20260796,0.09171657,0.00113233,0.19479429,0.00585215,0.60073118,0.69567687,0.10724983
-2.77638819,1.04705423,0.18771260,0.08931018,0.00124910,0.18450387,0.00561540,0.59043805,0.67260200,0.10716441
-2.77038519,1.03145781,0.17477191,0.08783398,0.00138260,0.17567008,0.00543026,0.58548613,0.65407658,0.10801901
-2.76438219,1.02490809,0.16371729,0.08728669,0.00153343,0.16830258,0.00529836,0.58580607,0.64010308,0.10981266
-2.75837919,1.02724352,0.15446258,0.08766029,0.00170230,0.16238750,0.00522130,0.59128087,0.63060244,0.11253565
-2.75237619,1.03821406,0.14690676,0.08893974,0.00188997,0.15789007,0.00520074,0.60174995,0.62542044,0.11616995
-2.74637319,1.05749140,0.14093729,0.09110283,0.00209727,0.15475776,0.00523844,0.61701456,0.62433619,0.12068996
-2.74037019,1.08468111,0.13643371,0.09412012,0.00232515,0.15292388,0.00533635,0.63684413,0.62707242,0.12606331
-2.73436718,1.11933610,0.13327146,0.09795506,0.00257465,0.15231150,0.00549673,0.66098330,0.63330696,0.13225192
-2.72836418,1.16097073,0.13132563,0.10256422,0.00284692,0.15283739,0.00572226,0.68915933,0.64268493,0.13921303
-2.72236118,1.20907502,0.13047458,0.10789754,0.00314320,0.15441592,0.00601611,0.72108937,0.65483098,0.14690040
-2.71635818,1.26312820,0.13060318,0.11389877,0.00346484,0.15696267,0.00638204,0.75648754,0.66936132,0.15526533
-2.71035518,1.32261126,0.13160573,0.12050595,0.00381328,0.16039766,0.00682444,0.79507135,0.68589472,0.16425782
-2.70435218,1.38701799,0.13338827,0.12765200,0.00419002,0.16464807,0.00734838,0.83656727,0.70406249,0.17382752
-2.69834917,1.45586422,0.13587035,0.13526539,0.00459662,0.16965035,0.00795961,0.88071537,0.72351676,0.18392459
-2.69234617,1.52869498,0.13898625,0.14327100,0.00503460,0.17535168,0.00866444,0.92727279,0.74393722,0.19450048
-2.68634317,1.60508959,0.14268548,0.15159100,0.00550548,0.18171066,0.00946972,0.97601608,0.76503594,0.20550851
-2.68034017,1.68466445,0.14693276,0.16014594,0.00601064,0.18869741,0.01038261,1.02674224,0.78656038,0.21690434
-2.67433717,1.76707370,0.15170744,0.16885583,0.00655129,0.19629285,0.01141040,1.07926860,0.80829462,0.22864628
-2.66833417,1.85200776,0.15700231,0.17764141,0.00712839,0.20448748,0.01256023,1.13343149,0.83005903,0.24069538
-2.66233117,1.93918983,0.16282205,0.18642543,0.00774250,0.21327950,0.01383878,1.18908382,0.85170837,0.25301538
-2.65632816,2.02837066,0.16918129,0.19513386,0.00839377,0.22267245,0.01525189,1.24609150,0.87312875,0.26557248
-2.65032516,2.11932155,0.17610233,0.20369717,0.00908176,0.23267255,0.01680422,1.30432912,0.89423355,0.27833490
-2.64432216,2.21182598,0.18361273,0.21205142,0.00980534,0.24328564,0.01849877,1.36367460,0.91495860,0.29127227
-2.63831916,2.30567004,0.19174272,0.22013921,0.01056263,0.25451406,0.02033648,1.42400338,0.93525687,0.30435472
-2.63231616,2.40063203,0.20052263,0.22791039,0.01135085,0.26635349,0.02231585,1.48518200,0.95509291,0.31755196
-2.62631316,2.49647153,0.20998040,0.23532248,0.01216627,0.27878985,0.02443251,1.54706159,0.97443732,0.33083202
-2.62031016,2.59291839,0.22013922,0.24234083,0.01300413,0.29179649,0.02667893,1.60947129,0.99326132,0.34415994
-2.61430715,2.68966221,0.23101540,0.24893844,0.01385861,0.30533164,0.02904409,1.67221213,1.01153182,0.35749640
-2.60830415,2.78634266,0.24261655,0.25509539,0.01472283,0.31933644,0.03151336,1.73505159,1.02920699,0.37079623
-2.60230115,2.88254141,0.25494014,0.26079808,0.01558891,0.33373346,0.03406840,1.79771914,1.04623269,0.38400710
-2.59629815,2.97777614,0.26797241,0.26603818,0.01644800,0.34842590,0.03668718,1.85990329,1.06253965,0.39706827
-2.59029515,3.07149712,0.28168769,0.27081134,0.01729045,0.36329752,0.03934413,1.92125026,1.07804167,0.40990964
-2.58429215,3.16308699,0.29604824,0.27511593,0.01810596,0.37821338,0.04201049,1.98136474,1.09263500,0.42245113
-2.57828914,3.25186391,0.31100438,0.27895167,0.01888378,0.39302127,0.04465469,2.03981273,1.10619859,0.43460245
-2.57228614,3.33708841,0.32649510,0.28231837,0.01961299,0.40755404,0.04724294,2.09612660,1.11859563,0.44626346
-2.56628314,3.41797386,0.34244895,0.28521485,0.02028273,0.42163254,0.04973985,2.14981248,1.12967595,0.45732501
-2.56028014,3.49370046,0.35878521,0.28763811,0.02088256,0.43506929,0.05210927,2.20035942,1.13927943,0.46767039
-2.55427714,3.56343226,0.37541525,0.28958278,0.02140267,0.44767266,0.05431508,2.24725049,1.14724008,0.47717736
-2.54827414,3.62633660,0.39224394,0.29104089,0.02183429,0.45925142,0.05632213,2.28997490,1.15339078,0.48572069
-2.54227114,3.68160529,0.40917116,0.29200205,0.02216985,0.46961966,0.05809710,2.32804097,1.15756822,0.49317516
-2.53626813,3.72847648,0.42609309,0.29245388,0.02240333,0.47860165,0.05960948,2.36098917,1.15961804,0.49941895
-2.53026513,3.76625636,0.44290347,0.29238279,0.02253038,0.48603670,0.06083233,2.38840462,1.15939983,0.50433716
-2.52426213,3.79433963,0.45949450,0.29177496,0.02254851,0.49178374,0.06174314,2.40992850,1.15679164,0.50782551
-2.51825913,3.81222786,0.47575762,0.29061754,0.02245719,0.49572549,0.06232444,2.42526784,1.15169404,0.50979387
-2.51225613,3.81954492,0.49158392,0.28889986,0.02225781,0.49777198,0.06256436,2.43420316,1.14403343,0.51016961
-2.50625313,3.81604889,0.50686432,0.28661477,0.02195368,0.49786346,0.06245699,2.43659377,1.13376446,0.50890050
-2.50025013,3.80164003,0.52148967,0.28375981,0.02154991,0.49597246,0.06200260,2.43238061,1.12087162,0.50595724
-2.49424712,3.77636470,0.53535057,0.28033831,0.02105324,0.49210506,0.06120765,2.42158653,1.10537004,0.50133522
-2.48824412,3.74041526,0.54833739,0.27636041,0.02047180,0.48630119,0.06008466,2.40431439,1.08730532,0.49505572
-2.48224112,3.69412637,0.56034031,0.27184371,0.01981489,0.47863412,0.05865186,2.38074321,1.06675286,0.48716642
-2.47623812,3.63796807,0.57124966,0.26681391,0.01909266,0.46920914,0.05693277,2.35112279,1.04381653,0.47774106
-2.47023512,3.57253639,0.58095671,0.26130512,0.01831588,0.45816137,0.05495553,2.31576740,1.01862692,0.46687862
-2.46423212,3.49854218,0.58935492,0.25536009,0.01749557,0.44565304,0.05275223,2.27504906,0.99133944,0.45470173
-2.45822911,3.41679889,0.59634185,0.24903024,0.01664279,0.43187004,0.05035805,2.22939087,0.96213219,0.44135457
-2.45222611,3.32820992,0.60182171,0.24237559,0.01576835,0.41701813,0.04781045,2.17926083,0.93120389,0.42700036
-2.44622311,3.23375620,0.60570847,0.23546469,0.01488261,0.40131878,0.04514824,2.12516653,0.89877180,0.41181842
-2.44022011,3.13448443,0.60792974,0.22837439,0.01399532,0.38500479,0.04241074,2.06765082,0.86506978,0.39600101
-2.43421711,3.03149601,0.60843093,0.22118974,0.01311544,0.36831585,0.03963694,2.00728854,0.83034637,0.37974996
-2.42821411,2.92593704,0.60717983,0.21400377,0.01225107,0.35149409,0.03686469,1.94468421,0.79486297,0.36327328
-2.42221111,2.81898891,0.60417125,0.20691731,0.01140942,0.33477972,0.03413002,1.88047030,0.75889185,0.34678167
-2.41620810,2.71185945,0.59943145,0.20003876,0.01059674,0.31840693,0.03146657,1.81530589,0.72271421,0.33048509
-2.41020510,2.60577407,0.59302216,0.19348383,0.00981836,0.30260003,0.02890501,1.74987510,0.68661785,0.31458947
-2.40420210,2.50196658,0.58504382,0.18737510,0.00907873,0.28756986,0.02647273,1.68488490,0.65089473,0.29929345
-2.39819910,2.40166900,0.57563776,0.18184148,0.00838147,0.27351067,0.02419350,1.62106178,0.61583807,0.28478537
-2.39219610,2.30610016,0.56498718,0.17701736,0.00772941,0.26059734,0.02208733,1.55914693,0.58173921,0.27124029
-2.38619310,2.21645265,0.55331651,0.17304151,0.00712466,0.24898305,0.02017038,1.49988949,0.54888407,0.25881735
-2.38019010,2.13387790,0.54088923,0.17005558,0.00656870,0.23879744,0.01845491,1.44403775,0.51754937,0.24765729
-2.37418709,2.05946952,0.52800388,0.16820227,0.00606241,0.23014525,0.01694944,1.39232834,0.48799871,0.23788015
-2.36818409,1.99424496,0.51498839,0.16762296,0.00560612,0.22310541,0.01565878,1.34547336,0.46047852,0.22958340
-2.36218109,1.93912597,0.50219277,0.16845496,0.00519966,0.21773069,0.01458427,1.30414589,0.43521417,0.22284031
-2.35617809,1.89491828,0.48998035,0.17082833,0.00484239,0.21404785,0.01372394,1.26896419,0.41240622,0.21769870
-2.35017509,1.86229144,0.47871775,0.17486222,0.00453322,0.21205824,0.01307275,1.24047539,0.39222715,0.21418021
-2.34417209,1.84175928,0.46876404,0.18066100,0.00427064,0.21173896,0.01262282,1.21913899,0.37481851,0.21227994
-2.33816908,1.83366219,0.46045937,0.18831004,0.00405271,0.21304441,0.01236368,1.20531119,0.36028875,0.21196671
-2.33216608,1.83815188,0.45411344,0.19787143,0.00387710,0.21590825,0.01228253,1.19923063,0.34871166,0.21318383
-2.32616308,1.85517945,0.44999445,0.20937975,0.00374112,0.22024575,0.01236447,1.20100629,0.34012561,0.21585044
-2.32016008,1.88448749,0.44831869,0.22283800,0.00364171,0.22595635,0.01259283,1.21060814,0.33453347,0.21986339
-2.31415708,1.92560685,0.44924145,0.23821393,0.00357549,0.23292641,0.01294941,1.22786109,0.33190316,0.22509971
-2.30815408,1.97785828,0.45284948,0.25543694,0.00353881,0.24103204,0.01341477,1.25244268,0.33216887,0.23141944
-2.30215108,2.04035930,0.45915542,0.27439578,0.00352779,0.25014186,0.01396860,1.28388467,0.33523270,0.23866894
-2.29614807,2.11203615,0.46809444,0.29493715,0.00353837,0.26011960,0.01459001,1.32157867,0.34096667,0.24668447
-2.29014507,2.19164069,0.47952327,0.31686547,0.00356640,0.27082648,0.01525789,1.36478575,0.34921498,0.25529587
-2.28414207,2.27777186,0.49322178,0.33994386,0.00360768,0.28212318,0.01595131,1.41264975,0.35979634,0.26433033
-2.27813907,2.36890100,0.50889710,0.36389649,0.00365807,0.29387144,0.01664988,1.46421391,0.37250636,0.27361614
-2.27213607,2.46340060,0.52619017,0.38841238,0.00371354,0.30593518,0.01733415,1.51844051,0.38711977,0.28298610
-2.26613307,2.55957550,0.54468462,0.41315055,0.00377027,0.31818114,0.01798600,1.57423270,0.40339262,0.29228069
-2.26013007,2.65569596,0.56391765,0.43774648,0.00382468,0.33047918,0.01858896,1.63045810,0.42106432,0.30135089
-2.25412706,2.75003154,0.58339263,0.46181994,0.00387356,0.34270210,0.01912864,1.68597339,0.43985956,0.31006041
-2.24812406,2.84088523,0.60259294,0.48498366,0.00391405,0.35472531,0.01959293,1.73964928,0.45949033,0.31828756
-2.24212106,2.92662693,0.62099668,0.50685288,0.00394374,0.36642637,0.01997228,1.79039519,0.47965792,0.32592650
-2.23611806,3.00572557,0.63809165,0.52705541,0.00396069,0.37768443,0.02025992,1.83718297,0.50005528,0.33288809
-2.23011506,3.07677933,0.65339020,0.54524178,0.00396342,0.38838002,0.02045189,1.87906919,0.52036965,0.33910031
-2.22411206,3.13854327,0.66644327,0.56109513,0.00395096,0.39839500,0.02054712,1.91521540,0.54028571,0.34450822
-2.21810905,3.18995383,0.67685335,0.57434058,0.00392283,0.40761302,0.02054737,1.94490586,0.55948936,0.34907375
-2.21210605,3.23014985,0.68428571,0.58475352,0.00387901,0.41592043,0.02045710,1.96756257,0.57767210,0.35277514
-2.20610305,3.25848957,0.68847763,0.59216664,0.00381993,0.42320777,0.02028326,1.98275708,0.59453607,0.35560634
-2.20010005,3.27456332,0.68924537,0.59647526,0.00374645,0.42937183,0.02003500,1.99021893,0.60979974,0.35757620
-2.19409705,3.27820157,0.68648858,0.59764076,0.00365981,0.43431811,0.01972340,1.98984064,0.62320407,0.35870769
-2.18809405,3.26947809,0.68019209,0.59569198,0.00356159,0.43796369,0.01936107,1.98167906,0.63451898,0.35903708
-2.18209105,3.24870811,0.67042515,0.59072444,0.00345368,0.44024035,0.01896173,1.96595320,0.64354989,0.35861300
-2.17608804,3.21644134,0.65733822,0.58289737,0.00333822,0.44109757,0.01853988,1.94303849,0.65014409,0.35749561
-2.17008504,3.17344999,0.64115738,0.57242871,0.00321761,0.44050550,0.01811031,1.91345780,0.65419660,0.35575560
-2.16408204,3.12071193,0.62217697,0.55958829,0.00309439,0.43845743,0.01768776,1.87786938,0.65565517,0.35347313
-2.15807904,3.05938928,0.60075051,0.54468924,0.00297127,0.43497168,0.01728656,1.83705205,0.65452417,0.35073668
-2.15207604,2.99080302,0.57728053,0.52807834,0.00285109,0.43009273,0.01692030,1.79188803,0.65086705,0.34764171
-2.14607304,2.91640413,0.55220770,0.51012535,0.00273675,0.42389146,0.01660152,1.74334397,0.64480720,0.34428922
-2.14007004,2.83774215,0.52599968,0.49121199,0.00263121,0.41646443,0.01634154,1.69245053,0.63652703,0.34078415
-2.13406703,2.75643189,0.49914014,0.47172084,0.00253745,0.40793219,0.01615021,1.64028121,0.62626515,0.33723360
-2.12806403,2.67411945,0.47211840,0.45202471,0.00245841,0.39843672,0.01603583,1.58793087,0.61431173,0.33374505
-2.12206103,2.59244835,0.44541981,0.43247688,0.00239701,0.38813801,0.01600505,1.53649448,0.60100223,0.33042452
-2.11605803,2.51302686,0.41951739,0.41340245,0.00235605,0.37721006,0.01606279,1.48704670,0.58670943,0.32737470
-2.11005503,2.43739738,0.39486462,0.39509117,0.00233821,0.36583645,0.01621228,1.44062258,0.57183433,0.32469328
-2.10405203,2.36700871,0.37188961,0.37779202,0.00234596,0.35420568,0.01645504,1.39819983,0.55679597,0.32247137
-2.09804902,2.30319180,0.35099057,0.36170947,0.00238157,0.34250654,0.01679090,1.36068297,0.54202080,0.32079216
-2.09204602,2.24713940,0.33253243,0.34700167,0.00244699,0.33092371,0.01721810,1.32888937,0.52793168,0.31972984
-2.08604302,2.19988988,0.31684453,0.33378035,0.00254385,0.31963376,0.01773333,1.30353748,0.51493707,0.31934878
-2.08004002,2.16231520,0.30421907,0.32211238,0.00267337,0.30880174,0.01833178,1.28523702,0.50342081,0.31970297
