energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-3.25662831,0.17763866,0.00273129,0.00003320,0.00178069,0.03648929,0.13194045,0.00227875,0.04899121
-3.25062531,0.19550583,0.00305133,0.00003833,0.00149621,0.04095168,0.14761527,0.00256606,0.05210581
-3.24462231,0.21590919,0.00340451,0.00004401,0.00126686,0.04588235,0.16502952,0.00287955,0.05604153
-3.23861931,0.23868648,0.00378836,0.00005026,0.00108575,0.05125644,0.18409141,0.00321737,0.06073392
-3.23261631,0.26364568,0.00419978,0.00005711,0.00094653,0.05704148,0.20468299,0.00357709,0.06611355
-3.22661331,0.29056557,0.00463507,0.00006456,0.00084341,0.06319733,0.22666030,0.00395575,0.07210638
-3.22061031,0.31919700,0.00508996,0.00007262,0.00077118,0.06967646,0.24985421,0.00434987,0.07863411
-3.21460730,0.34926522,0.00555965,0.00008131,0.00072526,0.07642441,0.27407223,0.00475547,0.08561466
-3.20860430,0.38047305,0.00603884,0.00009062,0.00070159,0.08338053,0.29910104,0.00516815,0.09296277
-3.20260130,0.41250510,0.00652192,0.00010054,0.00069667,0.09047892,0.32470994,0.00558319,0.10059079
-3.19659830,0.44503269,0.00700296,0.00011107,0.00070747,0.09764958,0.35065495,0.00599560,0.10840960
-3.19059530,0.47771950,0.00747594,0.00012220,0.00073140,0.10481978,0.37668338,0.00640027,0.11632961
-3.18459230,0.51022761,0.00793480,0.00013390,0.00076623,0.11191540,0.40253885,0.00679207,0.12426187
-3.17858929,0.54222361,0.00837363,0.00014614,0.00081004,0.11886244,0.42796632,0.00716599,0.13211928
-3.17258629,0.57338472,0.00878679,0.00015890,0.00086116,0.12558841,0.45271709,0.00751721,0.13981762
-3.16658329,0.60340429,0.00916901,0.00017213,0.00091814,0.13202368,0.47655335,0.00784127,0.14727667
-3.16058029,0.63199683,0.00951555,0.00018579,0.00097965,0.13810266,0.49925230,0.00813415,0.15442107
-3.15457729,0.65890194,0.00982227,0.00019981,0.00104452,0.14376481,0.52060948,0.00839234,0.16118114
-3.14857429,0.68388742,0.01008569,0.00021415,0.00111160,0.14895544,0.54044133,0.00861293,0.16749338
-3.14257129,0.70675117,0.01030308,0.00022872,0.00117982,0.15362621,0.55858686,0.00879362,0.17330087
-3.13656828,0.72732200,0.01047243,0.00024344,0.00124813,0.15773554,0.57490851,0.00893278,0.17855342
-3.13056528,0.74545952,0.01059251,0.00025823,0.00131549,0.16124864,0.58929217,0.00902944,0.18320760
-3.12456228,0.76105309,0.01066279,0.00027298,0.00138086,0.16413754,0.60164658,0.00908323,0.18722656
-3.11855928,0.77402012,0.01068346,0.00028758,0.00144320,0.16638083,0.61190220,0.00909442,0.19057984
-3.11255628,0.78430401,0.01065530,0.00030192,0.00150147,0.16796346,0.62000973,0.00906379,0.19324308
-3.10655328,0.79187177,0.01057969,0.00031587,0.00155467,0.16887640,0.62593854,0.00899264,0.19519775
-3.10055028,0.79671173,0.01045848,0.00032932,0.00160183,0.16911636,0.62967501,0.00888267,0.19643097
-3.09454727,0.79883140,0.01029395,0.00034212,0.00164203,0.16868554,0.63122116,0.00873594,0.19693530
-3.08854427,0.79825575,0.01008871,0.00035416,0.00167443,0.16759145,0.63059344,0.00855481,0.19670874
-3.08254127,0.79502582,0.00984567,0.00036529,0.00169831,0.16584680,0.62782193,0.00834187,0.19575477
-3.07653827,0.78919788,0.00956796,0.00037541,0.00171304,0.16346949,0.62294979,0.00809989,0.19408246
-3.07053527,0.78084289,0.00925887,0.00038439,0.00171818,0.16048258,0.61603306,0.00783177,0.19170666
-3.06453227,0.77004644,0.00892183,0.00039212,0.00171344,0.15691435,0.60714070,0.00754052,0.18864820
-3.05852926,0.75690876,0.00856039,0.00039851,0.00169870,0.15279833,0.59635469,0.00722920,0.18493405
-3.05252626,0.74154487,0.00817813,0.00040347,0.00167404,0.14817322,0.58377020,0.00690092,0.18059742
-3.04652326,0.72408465,0.00777871,0.00040694,0.00163974,0.14308278,0.56949552,0.00655881,0.17567774
-3.04052026,0.70467261,0.00736580,0.00040887,0.00159626,0.13757555,0.55365188,0.00620599,0.17022045
-3.03451726,0.68346744,0.00694307,0.00040921,0.00154424,0.13170439,0.53637287,0.00584557,0.16427664
-3.02851426,0.66064099,0.00651416,0.00040796,0.00148448,0.12552591,0.51780349,0.00548061,0.15790248
-3.02251126,0.63637696,0.00608266,0.00040511,0.00141793,0.11909968,0.49809874,0.00511412,0.15115847
-3.01650825,0.61086896,0.00565207,0.00040067,0.00134565,0.11248733,0.47742196,0.00474900,0.14410847
-3.01050525,0.58431836,0.00522577,0.00039469,0.00126878,0.10575149,0.45594266,0.00438805,0.13681865
-3.00450225,0.55693164,0.00480698,0.00038722,0.00118852,0.09895467,0.43383416,0.00403390,0.12935630
-2.99849925,0.52891769,0.00439870,0.00037832,0.00110610,0.09215810,0.41127112,0.00368900,0.12178859
-2.99249625,0.50048488,0.00400371,0.00036807,0.00102274,0.08542057,0.38842691,0.00335559,0.11418136
-2.98649325,0.47183826,0.00362451,0.00035658,0.00093963,0.07879737,0.36547110,0.00303568,0.10659794
-2.98049025,0.44317689,0.00326329,0.00034395,0.00085792,0.07233929,0.34256712,0.00273097,0.09909806
-2.97448724,0.41469138,0.00292194,0.00033030,0.00077869,0.06609185,0.31987013,0.00244290,0.09173699
-2.96848424,0.38656184,0.00260201,0.00031576,0.00070294,0.06009466,0.29752525,0.00217260,0.08456475
-2.96248124,0.35895615,0.00230471,0.00030048,0.00063160,0.05438097,0.27566614,0.00192090,0.07762556
-2.95647824,0.33202866,0.00203095,0.00028459,0.00056553,0.04897751,0.25441399,0.00168829,0.07095758
-2.95047524,0.30591937,0.00178135,0.00026825,0.00050556,0.04390448,0.23387693,0.00147500,0.06459268
-2.94447224,0.28075344,0.00155629,0.00025161,0.00045247,0.03917575,0.21414974,0.00128098,0.05855659
-2.93846923,0.25664118,0.00135593,0.00023482,0.00040704,0.03479928,0.19531403,0.00110590,0.05286909
-2.93246623,0.23367829,0.00118033,0.00021803,0.00037012,0.03077761,0.17743866,0.00094924,0.04754442
-2.92646323,0.21194649,0.00102945,0.00020138,0.00034264,0.02710854,0.16058045,0.00081030,0.04259178
-2.92046023,0.19151437,0.00090327,0.00018501,0.00032565,0.02378587,0.14478512,0.00068821,0.03801596
-2.91445723,0.17243851,0.00080188,0.00016904,0.00032044,0.02080018,0.13008842,0.00058203,0.03381796
-2.90845423,0.15476478,0.00072550,0.00015360,0.00032852,0.01813964,0.11651741,0.00049073,0.02999574
-2.90245123,0.13852973,0.00067463,0.00013878,0.00035175,0.01579078,0.10409177,0.00041328,0.02654491
-2.89644822,0.12376224,0.00065006,0.00012466,0.00039235,0.01373929,0.09282533,0.00034865,0.02345944
-2.89044522,0.11048514,0.00065300,0.00011133,0.00045299,0.01197064,0.08272747,0.00029586,0.02073234
-2.88444222,0.09871693,0.00068506,0.00009883,0.00053684,0.01047081,0.07380464,0.00025400,0.01835633
-2.87843922,0.08847352,0.00074834,0.00008720,0.00064761,0.00922675,0.06606178,0.00022227,0.01632440
-2.87243622,0.07976996,0.00084546,0.00007648,0.00078957,0.00822688,0.05950372,0.00019995,0.01463038
-2.86643322,0.07262204,0.00097949,0.00006666,0.00096762,0.00746141,0.05413648,0.00018649,0.01326938
-2.86043022,0.06704783,0.00115402,0.00005774,0.00118723,0.00692269,0.04996838,0.00018145,0.01223825
-2.85442721,0.06306892,0.00137302,0.00004969,0.00145450,0.00660529,0.04701099,0.00018451,0.01153585
-2.84842421,0.06071157,0.00164081,0.00004250,0.00177605,0.00650617,0.04527992,0.00019550,0.01116340
-2.84242121,0.06000745,0.00196195,0.00003613,0.00215900,0.00662465,0.04479524,0.00021437,0.01112464
-2.83641821,0.06099411,0.00234104,0.00003052,0.00261087,0.00696235,0.04558176,0.00024118,0.01142597
-2.83041521,0.06371510,0.00278262,0.00002563,0.00313949,0.00752305,0.04766892,0.00027608,0.01207657
-2.82441221,0.06821974,0.00329089,0.00002140,0.00375281,0.00831253,0.05109042,0.00031931,0.01308843
-2.81840920,0.07456258,0.00386954,0.00001778,0.00445877,0.00933831,0.05588359,0.00037116,0.01447634
-2.81240620,0.08280253,0.00452150,0.00001471,0.00526514,0.01060937,0.06208853,0.00043194,0.01625795
-2.80640320,0.09300187,0.00524864,0.00001215,0.00617927,0.01213587,0.06974705,0.00050200,0.01845371
-2.80040020,0.10522501,0.00605157,0.00001004,0.00720793,0.01392889,0.07890147,0.00058168,0.02108696
-2.79439720,0.11953735,0.00692938,0.00000834,0.00835710,0.01600009,0.08959343,0.00067126,0.02418395
-2.78839420,0.13600412,0.00787943,0.00000701,0.00963177,0.01836148,0.10186271,0.00077102,0.02777402
-2.78239120,0.15468951,0.00889715,0.00000601,0.01103578,0.02102520,0.11574617,0.00088113,0.03188978
-2.77638819,0.17565597,0.00997598,0.00000533,0.01257169,0.02400336,0.13127697,0.00100171,0.03656743
-2.77038519,0.19896399,0.01110726,0.00000494,0.01424066,0.02730791,0.14848397,0.00113279,0.04184710
-2.76438219,0.22467218,0.01228024,0.00000482,0.01604237,0.03095059,0.16739150,0.00127430,0.04777331
-2.75837919,0.25283780,0.01348225,0.00000499,0.01797506,0.03494297,0.18801944,0.00142610,0.05439543
-2.75237619,0.28351757,0.01469881,0.00000543,0.02003550,0.03929645,0.21038360,0.00158794,0.06176813
-2.74637319,0.31676872,0.01591398,0.00000617,0.02221911,0.04402241,0.23449632,0.00175951,0.06995182
-2.74037019,0.35265012,0.01711064,0.00000721,0.02452009,0.04913229,0.26036724,0.00194044,0.07901288
-2.73436718,0.39122322,0.01827100,0.00000859,0.02693153,0.05463767,0.28800404,0.00213029,0.08902372
-2.72836418,0.43255261,0.01937705,0.00001033,0.02944563,0.06055035,0.31741302,0.00232861,0.10006258
-2.72236118,0.47670596,0.02041109,0.00001248,0.03205389,0.06688227,0.34859941,0.00253492,0.11221290
-2.71635818,0.52375295,0.02135631,0.00001506,0.03474724,0.07364544,0.38156707,0.00274873,0.12556225
-2.71035518,0.57376325,0.02219731,0.00001812,0.03751628,0.08085163,0.41631763,0.00296956,0.14020081
-2.70435218,0.62680301,0.02292064,0.00002170,0.04035137,0.08851196,0.45284881,0.00319694,0.15621921
-2.69834917,0.68293011,0.02351527,0.00002585,0.04324274,0.09663635,0.49115185,0.00343041,0.17370593
-2.69234617,0.74218800,0.02397296,0.00003061,0.04618053,0.10523274,0.53120813,0.00366951,0.19274409
-2.68634317,0.80459824,0.02428857,0.00003601,0.04915479,0.11430630,0.57298496,0.00391377,0.21340790
-2.68034017,0.87015220,0.02446027,0.00004208,0.05215540,0.12385840,0.61643077,0.00416272,0.23575872
-2.67433717,0.93880208,0.02448956,0.00004883,0.05517204,0.13388566,0.66146983,0.00441581,0.25984101
-2.66833417,1.01045190,0.02438127,0.00005629,0.05819396,0.14437887,0.70799702,0.00467246,0.28567830
-2.66233117,1.08494897,0.02414335,0.00006444,0.06120994,0.15532216,0.75587275,0.00493196,0.31326945
-2.65632816,1.16207655,0.02378662,0.00007326,0.06420808,0.16669218,0.80491873,0.00519350,0.34258541
-2.65032516,1.24154835,0.02332439,0.00008272,0.06717575,0.17845761,0.85491477,0.00545616,0.37356669
-2.64432216,1.32300540,0.02277200,0.00009277,0.07009946,0.19057892,0.90559723,0.00571882,0.40612184
-2.63831916,1.40601591,0.02214633,0.00010333,0.07296490,0.20300851,0.95665930,0.00598027,0.44012697
-2.63231616,1.49007849,0.02146527,0.00011431,0.07575701,0.21569119,1.00775342,0.00623911,0.47542659
-2.62631316,1.57462887,0.02074716,0.00012562,0.07846013,0.22856513,1.05849609,0.00649386,0.51183573
-2.62031016,1.65905011,0.02001029,0.00013712,0.08105826,0.24156305,1.10847483,0.00674290,0.54914321
-2.61430715,1.74268598,0.01927241,0.00014868,0.08353535,0.25461385,1.15725731,0.00698459,0.58711621
-2.60830415,1.82485713,0.01855026,0.00016017,0.08587575,0.26764437,1.20440230,0.00721726,0.62550561
-2.60230115,1.90487910,0.01785923,0.00017144,0.08806458,0.28058129,1.24947182,0.00743930,0.66405205
-2.59629815,1.98208141,0.01721303,0.00018232,0.09008820,0.29335303,1.29204408,0.00764917,0.70249222
-2.59029515,2.05582656,0.01662343,0.00019268,0.09193468,0.30589150,1.33172640,0.00784552,0.74056520
-2.58429215,2.12552797,0.01610016,0.00020237,0.09359415,0.31813359,1.36816739,0.00802715,0.77801819
-2.57828914,2.19066560,0.01565073,0.00021125,0.09505912,0.33002218,1.40106775,0.00819314,0.81461149
-2.57228614,2.25079851,0.01528043,0.00021921,0.09632473,0.34150678,1.43018888,0.00834277,0.85012240
-2.56628314,2.30557342,0.01499234,0.00022615,0.09738879,0.35254350,1.45535900,0.00847564,0.88434772
-2.56028014,2.35472889,0.01478734,0.00023198,0.09825177,0.36309455,1.47647619,0.00859156,0.91710477
-2.55427714,2.39809485,0.01466422,0.00023664,0.09891665,0.37312713,1.49350831,0.00869057,0.94823103
-2.54827414,2.43558774,0.01461977,0.00024010,0.09938857,0.38261194,1.50648987,0.00877292,0.97758241
-2.54227114,2.46720167,0.01464894,0.00024233,0.09967447,0.39152129,1.51551599,0.00883895,1.00503037
-2.53626813,2.49299645,0.01474492,0.00024336,0.09978260,0.39982710,1.52073419,0.00888909,1.03045842
-2.53026513,2.51308347,0.01489937,0.00024321,0.09972201,0.40749895,1.52233432,0.00892373,1.05375821
-2.52426213,2.52761076,0.01510259,0.00024193,0.09950202,0.41450229,1.52053770,0.00894319,1.07482577
-2.51825913,2.53674827,0.01534368,0.00023958,0.09913174,0.42079712,1.51558616,0.00894767,1.09355832
-2.51225613,2.54067488,0.01561082,0.00023624,0.09861967,0.42633728,1.50773170,0.00893713,1.10985212
-2.50625313,2.53956790,0.01589149,0.00023199,0.09797336,0.43107043,1.49722774,0.00891133,1.12360160
-2.50025013,2.53359614,0.01617273,0.00022692,0.09719929,0.43493882,1.48432227,0.00886978,1.13470000
-2.49424712,2.52291681,0.01644147,0.00022114,0.09630274,0.43788095,1.46925344,0.00881175,1.14304171
-2.48824412,2.50767657,0.01668481,0.00021472,0.09528797,0.43983388,1.45224774,0.00873632,1.14852604
-2.48224112,2.48801637,0.01689035,0.00020776,0.09415835,0.44073631,1.43352058,0.00864238,1.15106240
-2.47623812,2.46407937,0.01704650,0.00020036,0.09291675,0.44053200,1.41327899,0.00852880,1.15057629
-2.47023512,2.43602123,0.01714283,0.00019258,0.09156585,0.43917354,1.39172592,0.00839439,1.14701596
-2.46423212,2.40402138,0.01717032,0.00018450,0.09010863,0.43662600,1.36906541,0.00823813,1.14035889
-2.45822911,2.36829402,0.01712164,0.00017619,0.08854871,0.43287037,1.34550774,0.00805915,1.13061774
-2.45222611,2.32909767,0.01699136,0.00016771,0.08689077,0.42790640,1.32127396,0.00785691,1.11784514
-2.44622311,2.28674180,0.01677613,0.00015912,0.08514077,0.42175471,1.29659874,0.00763123,1.10213689
-2.44022011,2.24158986,0.01647472,0.00015047,0.08330618,0.41445787,1.27173115,0.00738242,1.08363324
-2.43421711,2.19405769,0.01608810,0.00014179,0.08139597,0.40608048,1.24693280,0.00711126,1.06251792
-2.42821411,2.14460730,0.01561934,0.00013314,0.07942052,0.39670806,1.22247315,0.00681905,1.03901497
-2.42221111,2.09373581,0.01507352,0.00012455,0.07739140,0.38644486,1.19862201,0.00650764,1.01338347
-2.41620810,2.04196034,0.01445750,0.00011606,0.07532103,0.37541074,1.17563968,0.00617936,0.98591026
-2.41020510,1.98979941,0.01377970,0.00010772,0.07322219,0.36373715,1.15376515,0.00583698,0.95690126
-2.40420210,1.93775231,0.01304980,0.00009955,0.07110759,0.35156256,1.13320323,0.00548366,0.92667179
-2.39819910,1.88627756,0.01227837,0.00009159,0.06898926,0.33902760,1.11411154,0.00512280,0.89553635
-2.39219610,1.83577218,0.01147657,0.00008388,0.06687811,0.32627010,1.09658835,0.00475802,0.86379869
-2.38619310,1.78655309,0.01065577,0.00007646,0.06478340,0.31342042,1.08066227,0.00439298,0.83174253
-2.38019010,1.73884202,0.00982718,0.00006934,0.06271244,0.30059727,1.06628475,0.00403130,0.79962352
-2.37418709,1.69275521,0.00900159,0.00006256,0.06067028,0.28790425,1.05332602,0.00367645,0.76766296
-2.36818409,1.64829852,0.00818906,0.00005614,0.05865957,0.27542733,1.04157529,0.00333166,0.73604335
-2.36218109,1.60536856,0.00739866,0.00005010,0.05668063,0.26323324,1.03074507,0.00299983,0.70490624
-2.35617809,1.56375975,0.00663834,0.00004446,0.05473156,0.25136900,1.02048006,0.00268348,0.67435215
-2.35017509,1.52317713,0.00591479,0.00003922,0.05280853,0.23986244,1.01036982,0.00238468,0.64444262
-2.34417209,1.48325407,0.00523334,0.00003440,0.05090618,0.22872365,0.99996508,0.00210504,0.61520402
-2.33816908,1.44357387,0.00459798,0.00002998,0.04901808,0.21794720,0.98879654,0.00184570,0.58663293
-2.33216608,1.40369400,0.00401138,0.00002597,0.04713730,0.20751502,0.97639527,0.00160735,0.55870262
-2.32616308,1.36317157,0.00347497,0.00002236,0.04525693,0.19739964,0.96231371,0.00139022,0.53137010
-2.32016008,1.32158854,0.00298903,0.00001913,0.04337063,0.18756771,0.94614592,0.00119417,0.50458342
-2.31415708,1.27857519,0.00255286,0.00001625,0.04147311,0.17798334,0.92754615,0.00101867,0.47828875
-2.30815408,1.23383079,0.00216487,0.00001372,0.03956058,0.16861143,0.90624465,0.00086294,0.45243672
-2.30215108,1.18714006,0.00182282,0.00001151,0.03763105,0.15942040,0.88206001,0.00072592,0.42698785
-2.29614807,1.13838506,0.00152390,0.00000959,0.03568459,0.15038457,0.85490722,0.00060638,0.40191682
-2.29014507,1.08755165,0.00126493,0.00000793,0.03372337,0.14148584,0.82480146,0.00050297,0.37721528
-2.28414207,1.03473071,0.00104248,0.00000652,0.03175168,0.13271473,0.79185721,0.00041426,0.35289329
-2.27813907,0.98011405,0.00085302,0.00000532,0.02977579,0.12407083,0.75628303,0.00033879,0.32897944
-2.27213607,0.92398561,0.00069302,0.00000431,0.02780374,0.11556253,0.71837250,0.00027511,0.30551961
-2.26613307,0.86670869,0.00055900,0.00000347,0.02584496,0.10720630,0.67849176,0.00022182,0.28257472
-2.26013007,0.80870999,0.00044767,0.00000278,0.02390998,0.09902546,0.63706454,0.00017758,0.26021755
-2.25412706,0.75046153,0.00035595,0.00000221,0.02200996,0.09104868,0.59455553,0.00014115,0.23852907
-2.24812406,0.69246156,0.00028100,0.00000174,0.02015627,0.08330817,0.55145295,0.00011140,0.21759434
-2.24212106,0.63521536,0.00022024,0.00000136,0.01836009,0.07583792,0.50825130,0.00008729,0.19749840
-2.23611806,0.57921706,0.00017139,0.00000106,0.01663197,0.06867184,0.46543490,0.00006791,0.17832230
-2.23011506,0.52493312,0.00013241,0.00000082,0.01498155,0.06184211,0.42346317,0.00005246,0.16013959
-2.22411206,0.47278829,0.00010157,0.00000063,0.01341723,0.05537773,0.38275802,0.00004023,0.14301324
-2.21810905,0.42315445,0.00007735,0.00000048,0.01194597,0.04930330,0.34369387,0.00003063,0.12699335
-2.21210605,0.37634253,0.00005848,0.00000036,0.01057311,0.04363814,0.30659043,0.00002316,0.11211552
-2.20610305,0.33259782,0.00004390,0.00000027,0.00930238,0.03839579,0.27170835,0.00001738,0.09839997
-2.20010005,0.29209825,0.00003272,0.00000020,0.00813584,0.03358372,0.23924775,0.00001295,0.08585144
-2.19409705,0.25495574,0.00002421,0.00000015,0.00707395,0.02920347,0.20934917,0.00000958,0.07445970
-2.18809405,0.22121999,0.00001779,0.00000011,0.00611573,0.02525094,0.18209690,0.00000704,0.06420067
-2.18209105,0.19088437,0.00001297,0.00000008,0.00525892,0.02171701,0.15752411,0.00000513,0.05503799
-2.17608804,0.16389347,0.00000939,0.00000006,0.00450016,0.01858824,0.13561941,0.00000372,0.04692495
-2.17008504,0.14015161,0.00000675,0.00000004,0.00383524,0.01584775,0.11633435,0.00000267,0.03980664
-2.16408204,0.11953204,0.00000482,0.00000003,0.00325929,0.01347613,0.09959146,0.00000191,0.03362217
-2.15807904,0.10188608,0.00000342,0.00000002,0.00276707,0.01145237,0.08529241,0.00000135,0.02830691
-2.15207604,0.08705210,0.00000240,0.00000001,0.00235315,0.00975475,0.07332584,0.00000095,0.02379463
-2.14607304,0.07486365,0.00000168,0.00000001,0.00201209,0.00836169,0.06357464,0.00000066,0.02001943
-2.14007004,0.06515673,0.00000116,0.00000001,0.00173866,0.00725244,0.05592238,0.00000046,0.01691742
-2.13406703,0.05777585,0.00000080,0.00000000,0.00152795,0.00640773,0.05025867,0.00000032,0.01442815
-2.12806403,0.05257875,0.00000055,0.00000000,0.00137545,0.00581018,0.04648341,0.00000022,0.01249570
-2.12206103,0.04943973,0.00000037,0.00000000,0.00127720,0.00544467,0.04450971,0.00000015,0.01106941
-2.11605803,0.04825161,0.00000025,0.00000000,0.00122974,0.00529849,0.04426562,0.00000010,0.01010440
-2.11005503,0.04892622,0.00000017,0.00000000,0.00123019,0.00536135,0.04569458,0.00000007,0.00956167
-2.10405203,0.05139373,0.00000011,0.00000000,0.00127614,0.00562528,0.04875468,0.00000004,0.00940797
-2.09804902,0.05560062,0.00000007,0.00000000,0.00136567,0.00608439,0.05341681,0.00000003,0.00961547
-2.09204602,0.06150674,0.00000005,0.00000000,0.00149722,0.00673453,0.05966187,0.00000002,0.01016111
-2.08604302,0.06908143,0.00000003,0.00000000,0.00166952,0.00757278,0.06747717,0.00000001,0.01102588
-2.08004002,0.07829893,0.00000002,0.00000000,0.00188145,0.00859702,0.07685209,0.00000001,0.01219392
-2.07403702,0.08913330,0.00000001,0.00000000,0.00213191,0.00980523,0.08777339,0.00000001,0.01365150
-2.06803402,0.10155309,0.00000001,0.00000000,0.00241972,0.01119498,0.10022012,0.00000000,0.01538602
-2.06203102,0.11551595,0.00000001,0.00000000,0.00274346,0.01276271,0.11415862,0.00000000,0.01738492
-2.05602801,0.13096335,0.00000001,0.00000000,0.00310135,0.01450319,0.12953756,0.00000000,0.01963468
-2.05002501,0.14781584,0.00000001,0.00000000,0.00349115,0.01640886,0.14628346,0.00000000,0.02211984
-2.04402201,0.16596885,0.00000001,0.00000000,0.00391006,0.01846941,0.16429679,0.00000000,0.02482220
-2.03801901,0.18528938,0.00000002,0.00000000,0.00435462,0.02067129,0.18344893,0.00000001,0.02772006
-2.03201601,0.20561376,0.00000003,0.00000000,0.00482071,0.02299740,0.20358012,0.00000001,0.03078768
-2.02601301,0.22674662,0.00000005,0.00000000,0.00530351,0.02542696,0.22449866,0.00000001,0.03399501
-2.02001001,0.24846117,0.00000008,0.00000000,0.00579752,0.02793544,0.24598129,0.00000002,0.03730748
-2.01400700,0.27050100,0.00000013,0.00000000,0.00629658,0.03049470,0.26777513,0.00000003,0.04068616
-2.00800400,0.29258315,0.00000020,0.00000000,0.00679403,0.03307328,0.28960088,0.00000005,0.04408808
-2.00200100,0.31440277,0.00000030,0.00000001,0.00728273,0.03563689,0.31115747,0.00000008,0.04746683
-1.99599800,0.33563896,0.00000047,0.00000001,0.00775527,0.03814898,0.33212791,0.00000012,0.05077330
-1.98999500,0.35596173,0.00000071,0.00000001,0.00820412,0.04057152,0.35218633,0.00000018,0.05395672
-1.98399200,0.37503995,0.00000107,0.00000002,0.00862180,0.04286589,0.37100579,0.00000027,0.05696576
-1.97798899,0.39254985,0.00000160,0.00000003,0.00900112,0.04499382,0.38826673,0.00000041,0.05974979
-1.97198599,0.40818379,0.00000239,0.00000005,0.00933533,0.04691842,0.40366577,0.00000061,0.06226025
-1.96598299,0.42165913,0.00000353,0.00000007,0.00961833,0.04860519,0.41692427,0.00000090,0.06445194
-1.95997999,0.43272651,0.00000517,0.00000010,0.00984490,0.05002307,0.42779670,0.00000131,0.06628438
-1.95397699,0.44117753,0.00000753,0.00000014,0.01001080,0.05114533,0.43607804,0.00000191,0.06772302
-1.94797399,0.44685125,0.00001089,0.00000021,0.01011297,0.05195042,0.44161027,0.00000277,0.06874027
-1.94197099,0.44963946,0.00001564,0.00000030,0.01014957,0.05242267,0.44428738,0.00000398,0.06931642
-1.93596798,0.44949019,0.00002230,0.00000043,0.01012011,0.05255276,0.44405888,0.00000567,0.06944029
-1.92996498,0.44640971,0.00003155,0.00000060,0.01002545,0.05233809,0.44093157,0.00000802,0.06910956
-1.92396198,0.44046252,0.00004434,0.00000085,0.00986781,0.05178283,0.43496951,0.00001127,0.06833095
-1.91795898,0.43176971,0.00006185,0.00000118,0.00965070,0.05089784,0.42629217,0.00001572,0.06712000
-1.91195598,0.42050553,0.00008566,0.00000163,0.00937886,0.04970034,0.41507097,0.00002177,0.06550066
-1.90595298,0.40689246,0.00011779,0.00000225,0.00905815,0.04821340,0.40152425,0.00002994,0.06350454
-1.89994997,0.39119500,0.00016080,0.00000307,0.00869542,0.04646522,0.38591092,0.00004087,0.06117006
-1.89394697,0.37371247,0.00021795,0.00000416,0.00829837,0.04448832,0.36852317,0.00005539,0.05854131
-1.88794397,0.35477107,0.00029330,0.00000559,0.00787539,0.04231863,0.34967850,0.00007454,0.05566684
-1.88194097,0.33471571,0.00039186,0.00000747,0.00743539,0.03999442,0.32971138,0.00009959,0.05259838
-1.87593797,0.31390179,0.00051979,0.00000991,0.00698771,0.03755535,0.30896493,0.00013210,0.04938952
-1.86993497,0.29268738,0.00068455,0.00001305,0.00654192,0.03504142,0.28778299,0.00017397,0.04609438
-1.86393197,0.27142599,0.00089508,0.00001706,0.00610778,0.03249203,0.26650277,0.00022748,0.04276648
-1.85792896,0.25046024,0.00116198,0.00002214,0.00569509,0.02994513,0.24544838,0.00029530,0.03945757
-1.85192596,0.23011661,0.00149766,0.00002853,0.00531370,0.02743646,0.22492545,0.00038061,0.03621677
-1.84592296,0.21070128,0.00191652,0.00003650,0.00497340,0.02499895,0.20521691,0.00048705,0.03308976
-1.83991996,0.19249724,0.00243500,0.00004636,0.00468397,0.02266226,0.18657999,0.00061880,0.03011823
-1.83391696,0.17576256,0.00307163,0.00005846,0.00445517,0.02045250,0.16924447,0.00078057,0.02733950
-1.82791396,0.16072965,0.00384704,0.00007318,0.00429673,0.01839201,0.15341206,0.00097761,0.02478629
-1.82191096,0.14760554,0.00478382,0.00009097,0.00421844,0.01649941,0.13925677,0.00121564,0.02248671
-1.81590795,0.13657287,0.00590629,0.00011226,0.00423015,0.01478968,0.12692618,0.00150084,0.02046433
-1.80990495,0.12779131,0.00724019,0.00013754,0.00434177,0.01327433,0.11654331,0.00183976,0.01873836
-1.80390195,0.12139939,0.00881218,0.00016730,0.00456334,0.01196179,0.10820896,0.00223915,0.01732396
-1.79789895,0.11751628,0.01064923,0.00020204,0.00490496,0.01085765,0.10200433,0.00270586,0.01623249
-1.79189595,0.11624353,0.01277787,0.00024224,0.00537682,0.00996512,0.09799354,0.00324663,0.01547188
-1.78589295,0.11766646,0.01522327,0.00028836,0.00598909,0.00928540,0.09622623,0.00386783,0.01504688
-1.77988994,0.12185512,0.01800825,0.00034079,0.00675186,0.00881804,0.09673969,0.00457525,0.01495934
-1.77388694,0.12886482,0.02115215,0.00039987,0.00767500,0.00856136,0.09956082,0.00537378,0.01520837
-1.76788394,0.13873615,0.02466965,0.00046581,0.00876807,0.00851275,0.10470753,0.00626714,0.01579053
-1.76188094,0.15149452,0.02856953,0.00053874,0.01004013,0.00866895,0.11218982,0.00725754,0.01669986
-1.75587794,0.16714935,0.03285357,0.00061861,0.01149959,0.00902633,0.12201045,0.00834539,0.01792791
-1.74987494,0.18569315,0.03751539,0.00070522,0.01315408,0.00958105,0.13416527,0.00952907,0.01946374
-1.74387194,0.20710036,0.04253955,0.00079819,0.01501026,0.01032926,0.14864330,0.01080462,0.02129389
