energy_ev,total_up,Al_p_up,Al_d_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up
-5.87393697,3.67268206,0.52629426,0.00000000,1.26474159,2.08102580,0.99550375,0.00000000
-5.86793397,3.70312160,0.53649869,0.00000000,1.27149385,2.10952980,0.99700461,0.00000000
-5.86193097,3.72703135,0.54590780,0.00000000,1.27574425,2.13522811,0.99582444,0.00000000
-5.85592796,3.74430513,0.55441623,0.00000000,1.27760822,2.15790491,0.99200349,0.00000000
-5.84992496,3.75497117,0.56194072,0.00000000,1.27723555,2.17740379,0.98564640,0.00000000
-5.84392196,3.75917937,0.56842126,0.00000000,1.27479992,2.19362638,0.97691607,0.00000000
-5.83791896,3.75718483,0.57382157,0.00000000,1.27048797,2.20652929,0.96602554,0.00000000
-5.83191596,3.74932873,0.57812875,0.00000000,1.26448865,2.21611974,0.95322843,0.00000000
-5.82591296,3.73601780,0.58135221,0.00000000,1.25698348,2.22245031,0.93880822,0.00000000
-5.81990995,3.71770357,0.58352207,0.00000000,1.24813827,2.22561306,0.92306724,0.00000000
-5.81390695,3.69486255,0.58468692,0.00000000,1.23809694,2.22573345,0.90631562,0.00000000
-5.80790395,3.66797823,0.58491134,0.00000000,1.22697751,2.22296418,0.88886085,0.00000000
-5.80190095,3.63752565,0.58427303,0.00000000,1.21487079,2.21747937,0.87099834,0.00000000
-5.79589795,3.60395906,0.58285988,0.00000000,1.20184134,2.20946896,0.85300327,0.00000000
-5.78989495,3.56770286,0.58076683,0.00000000,1.18793099,2.19913366,0.83512415,0.00000000
-5.78389195,3.52914590,0.57809295,0.00000000,1.17316414,2.18668026,0.81757797,0.00000000
-5.77788894,3.48863889,0.57493855,0.00000000,1.15755475,2.17231751,0.80054727,0.00000000
-5.77188594,3.44649459,0.57140247,0.00000000,1.14111422,2.15625230,0.78417883,0.00000000
-5.76588294,3.40299019,0.56757969,0.00000000,1.12385968,2.13868638,0.76858399,0.00000000
-5.75987994,3.35837143,0.56355928,0.00000000,1.10582198,2.11981332,0.75384039,0.00000000
-5.75387694,3.31285775,0.55942260,0.00000000,1.08705284,2.09981593,0.73999476,0.00000000
-5.74787394,3.26664784,0.55524200,0.00000000,1.06763059,2.07886395,0.72706660,0.00000000
-5.74187094,3.21992519,0.55107984,0.00000000,1.04766400,2.05711224,0.71505239,0.00000000
-5.73586793,3.17286302,0.54698794,0.00000000,1.02729406,2.03469924,0.70393008,0.00000000
-5.72986493,3.12562831,0.54300735,0.00000000,1.00669335,2.01174604,0.69366345,0.00000000
-5.72386193,3.07838468,0.53916860,0.00000000,0.98606304,1.98835585,0.68420637,0.00000000
-5.71785893,3.03129392,0.53549211,0.00000000,0.96562777,1.96461405,0.67550650,0.00000000
-5.71185593,2.98451629,0.53198896,0.00000000,0.94562848,1.94058876,0.66750849,0.00000000
-5.70585293,2.93820945,0.52866187,0.00000000,0.92631370,1.91633198,0.66015643,0.00000000
-5.69984992,2.89252640,0.52550624,0.00000000,0.90792977,1.89188123,0.65339572,0.00000000
-5.69384692,2.84761256,0.52251134,0.00000000,0.89071052,1.86726150,0.64717413,0.00000000
-5.68784392,2.80360220,0.51966148,0.00000000,0.87486689,1.84248774,0.64144238,0.00000000
-5.68184092,2.76061468,0.51693713,0.00000000,0.86057731,1.81756741,0.63615412,0.00000000
-5.67583792,2.71875067,0.51431593,0.00000000,0.84797904,1.79250326,0.63126549,0.00000000
-5.66983492,2.67808878,0.51177362,0.00000000,0.83716127,1.76729608,0.62673451,0.00000000
-5.66383192,2.63868282,0.50928475,0.00000000,0.82816012,1.74194742,0.62252023,0.00000000
-5.65782891,2.60055994,0.50682330,0.00000000,0.82095592,1.71646205,0.61858199,0.00000000
-5.65182591,2.56371988,0.50436313,0.00000000,0.81547293,1.69085023,0.61487874,0.00000000
-5.64582291,2.52813546,0.50187833,0.00000000,0.81158151,1.66512974,0.61136861,0.00000000
-5.63981991,2.49375438,0.49934350,0.00000000,0.80910262,1.63932744,0.60800877,0.00000000
-5.63381691,2.46050230,0.49673402,0.00000000,0.80781441,1.61348067,0.60475562,0.00000000
-5.62781391,2.42828711,0.49402630,0.00000000,0.80746070,1.58763819,0.60156529,0.00000000
-5.62181091,2.39700430,0.49119813,0.00000000,0.80776073,1.56186085,0.59839450,0.00000000
-5.61580790,2.36654306,0.48822916,0.00000000,0.80841995,1.53622191,0.59520160,0.00000000
-5.60980490,2.33679300,0.48510144,0.00000000,0.80914107,1.51080708,0.59194778,0.00000000
-5.60380190,2.30765103,0.48180017,0.00000000,0.80963513,1.48571424,0.58859842,0.00000000
-5.59779890,2.27902809,0.47831458,0.00000000,0.80963188,1.46105285,0.58512433,0.00000000
-5.59179590,2.25085546,0.47463893,0.00000000,0.80888912,1.43694307,0.58150288,0.00000000
-5.58579290,2.22309025,0.47077360,0.00000000,0.80720056,1.41351461,0.57771889,0.00000000
-5.57978989,2.19571979,0.46672629,0.00000000,0.80440197,1.39090524,0.57376523,0.00000000
-5.57378689,2.16876485,0.46251317,0.00000000,0.80037540,1.36925911,0.56964308,0.00000000
-5.56778389,2.14228140,0.45816001,0.00000000,0.79505131,1.34872483,0.56536171,0.00000000
-5.56178089,2.11636097,0.45370325,0.00000000,0.78840872,1.32945338,0.56093803,0.00000000
-5.55577789,2.09112968,0.44919080,0.00000000,0.78047348,1.31159599,0.55639567,0.00000000
-5.54977489,2.06674594,0.44468277,0.00000000,0.77131483,1.29530203,0.55176384,0.00000000
-5.54377189,2.04339722,0.44025183,0.00000000,0.76104056,1.28071703,0.54707599,0.00000000
-5.53776888,2.02129589,0.43598331,0.00000000,0.74979108,1.26798089,0.54236830,0.00000000
-5.53176588,2.00067469,0.43197499,0.00000000,0.73773276,1.25722652,0.53767825,0.00000000
-5.52576288,1.98178173,0.42833652,0.00000000,0.72505091,1.24857877,0.53304319,0.00000000
-5.51975988,1.96487569,0.42518843,0.00000000,0.71194275,1.24215387,0.52849915,0.00000000
-5.51375688,1.95022095,0.42266083,0.00000000,0.69861057,1.23805930,0.52407981,0.00000000
-5.50775388,1.93808315,0.42089159,0.00000000,0.68525553,1.23639399,0.51981585,0.00000000
-5.50175088,1.92872494,0.42002426,0.00000000,0.67207199,1.23724885,0.51573447,0.00000000
-5.49574787,1.92240208,0.42020543,0.00000000,0.65924281,1.24070741,0.51185928,0.00000000
-5.48974487,1.91935958,0.42158181,0.00000000,0.64693540,1.24684637,0.50821043,0.00000000
-5.48374187,1.91982783,0.42429688,0.00000000,0.63529861,1.25573585,0.50480484,0.00000000
-5.47773887,1.92401850,0.42848713,0.00000000,0.62446042,1.26743912,0.50165665,0.00000000
-5.47173587,1.93211990,0.43427807,0.00000000,0.61452634,1.28201155,0.49877756,0.00000000
-5.46573287,1.94429174,0.44177991,0.00000000,0.60557827,1.29949862,0.49617723,0.00000000
-5.45972986,1.96065901,0.45108307,0.00000000,0.59767393,1.31993283,0.49386344,0.00000000
-5.45372686,1.98130506,0.46225367,0.00000000,0.59084653,1.34332948,0.49184211,0.00000000
-5.44772386,2.00626390,0.47532902,0.00000000,0.58510476,1.36968133,0.49011701,0.00000000
-5.44172086,2.03551192,0.49031332,0.00000000,0.58043298,1.39895234,0.48868932,0.00000000
-5.43571786,2.06895926,0.50717380,0.00000000,0.57679165,1.43107058,0.48755681,0.00000000
-5.42971486,2.10644142,0.52583741,0.00000000,0.57411795,1.46592090,0.48671295,0.00000000
-5.42371186,2.14771153,0.54618829,0.00000000,0.57232676,1.50333754,0.48614579,0.00000000
-5.41770885,2.19243386,0.56806619,0.00000000,0.57131191,1.54309738,0.48583688,0.00000000
-5.41170585,2.24017930,0.59126613,0.00000000,0.57094802,1.58491425,0.48576019,0.00000000
-5.40570285,2.29042330,0.61553928,0.00000000,0.57109272,1.62843476,0.48588120,0.00000000
-5.39969985,2.34254687,0.64059533,0.00000000,0.57158956,1.67323642,0.48615633,0.00000000
-5.39369685,2.39584102,0.66610639,0.00000000,0.57227146,1.71882810,0.48653258,0.00000000
-5.38769385,2.44951499,0.69171229,0.00000000,0.57296480,1.76465349,0.48694778,0.00000000
-5.38169085,2.50270825,0.71702747,0.00000000,0.57349400,1.81009746,0.48733123,0.00000000
-5.37568784,2.55450629,0.74164911,0.00000000,0.57368652,1.85449556,0.48760483,0.00000000
-5.36968484,2.60395970,0.76516639,0.00000000,0.57337813,1.89714639,0.48768478,0.00000000
-5.36368184,2.65010623,0.78717063,0.00000000,0.57241829,1.93732662,0.48748368,0.00000000
-5.35767884,2.69199492,0.80726595,0.00000000,0.57067527,1.97430810,0.48691309,0.00000000
-5.35167584,2.72871151,0.82508010,0.00000000,0.56804102,2.00737661,0.48588627,0.00000000
-5.34567284,2.75940426,0.84027501,0.00000000,0.56443534,2.03585138,0.48432124,0.00000000
-5.33966983,2.78330902,0.85255681,0.00000000,0.55980926,2.05910479,0.48214378,0.00000000
-5.33366683,2.79977252,0.86168465,0.00000000,0.55414744,2.07658124,0.47929045,0.00000000
-5.32766383,2.80827308,0.86747822,0.00000000,0.54746941,2.08781469,0.47571128,0.00000000
-5.32166083,2.80843768,0.86982352,0.00000000,0.53982954,2.09244379,0.47137221,0.00000000
-5.31565783,2.80005477,0.86867661,0.00000000,0.53131588,2.09022425,0.46625707,0.00000000
-5.30965483,2.78308232,0.86406520,0.00000000,0.52204765,2.08103785,0.46036894,0.00000000
-5.30365183,2.75765068,0.85608804,0.00000000,0.51217172,2.06489759,0.45373097,0.00000000
-5.29764882,2.72406024,0.84491204,0.00000000,0.50185802,2.04194900,0.44638649,0.00000000
-5.29164582,2.68277396,0.83076731,0.00000000,0.49129420,2.01246744,0.43839848,0.00000000
-5.28564282,2.63440517,0.81394023,0.00000000,0.48067972,1.97685148,0.42984834,0.00000000
-5.27963982,2.57970100,0.79476496,0.00000000,0.47021956,1.93561286,0.42083404,0.00000000
-5.27363682,2.51952233,0.77361359,0.00000000,0.46011791,1.88936319,0.41146773,0.00000000
-5.26763382,2.45482082,0.75088546,0.00000000,0.45057194,1.83879814,0.40187288,0.00000000
-5.26163082,2.38661409,0.72699602,0.00000000,0.44176603,1.78467962,0.39218101,0.00000000
-5.25562781,2.31595980,0.70236560,0.00000000,0.43386653,1.72781663,0.38252818,0.00000000
-5.24962481,2.24392967,0.67740871,0.00000000,0.42701737,1.66904555,0.37305139,0.00000000
-5.24362181,2.17158421,0.65252400,0.00000000,0.42133646,1.60921043,0.36388499,0.00000000
-5.23761881,2.09994904,0.62808544,0.00000000,0.41691324,1.54914402,0.35515712,0.00000000
-5.23161581,2.02999340,0.60443485,0.00000000,0.41380715,1.48964999,0.34698658,0.00000000
-5.22561281,1.96261160,0.58187604,0.00000000,0.41204729,1.43148708,0.33947996,0.00000000
-5.21960980,1.89860768,0.56067067,0.00000000,0.41163304,1.37535523,0.33272927,0.00000000
-5.21360680,1.83868374,0.54103584,0.00000000,0.41253577,1.32188436,0.32681016,0.00000000
-5.20760380,1.78343198,0.52314339,0.00000000,0.41470137,1.27162576,0.32178075,0.00000000
-5.20160080,1.73333067,0.50712071,0.00000000,0.41805359,1.22504626,0.31768115,0.00000000
-5.19559780,1.68874368,0.49305303,0.00000000,0.42249807,1.18252516,0.31453358,0.00000000
-5.18959480,1.64992359,0.48098679,0.00000000,0.42792677,1.14435386,0.31234323,0.00000000
-5.18359180,1.61701784,0.47093388,0.00000000,0.43422277,1.11073790,0.31109973,0.00000000
-5.17758879,1.59007760,0.46287656,0.00000000,0.44126518,1.08180123,0.31077912,0.00000000
-5.17158579,1.56906878,0.45677265,0.00000000,0.44893395,1.05759235,0.31134637,0.00000000
-5.16558279,1.55388458,0.45256069,0.00000000,0.45711450,1.03809189,0.31275815,0.00000000
-5.15957979,1.54435894,0.45016496,0.00000000,0.46570183,1.02322124,0.31496594,0.00000000
-5.15357679,1.54028026,0.44950005,0.00000000,0.47460412,1.01285182,0.31791908,0.00000000
-5.14757379,1.54140479,0.45047472,0.00000000,0.48374551,1.00681450,0.32156783,0.00000000
-5.14157079,1.54746886,0.45299505,0.00000000,0.49306800,1.00490868,0.32586619,0.00000000
-5.13556778,1.55819961,0.45696676,0.00000000,0.50253243,1.00691074,0.33077431,0.00000000
-5.12956478,1.57332359,0.46229653,0.00000000,0.51211831,1.01258137,0.33626037,0.00000000
-5.12356178,1.59257286,0.46889252,0.00000000,0.52182264,1.02167161,0.34230183,0.00000000
-5.11755878,1.61568828,0.47666398,0.00000000,0.53165764,1.03392722,0.34888596,0.00000000
-5.11155578,1.64241997,0.48552015,0.00000000,0.54164751,1.04909136,0.35600955,0.00000000
-5.10555278,1.67252477,0.49536846,0.00000000,0.55182431,1.06690554,0.36367780,0.00000000
-5.09954977,1.70576121,0.50611230,0.00000000,0.56222306,1.08710882,0.37190242,0.00000000
-5.09354677,1.74188195,0.51764847,0.00000000,0.57287648,1.10943560,0.38069900,0.00000000
-5.08754377,1.78062461,0.52986456,0.00000000,0.58380931,1.13361213,0.39008377,0.00000000
-5.08154077,1.82170141,0.54263633,0.00000000,0.59503284,1.15935221,0.40006980,0.00000000
-5.07553777,1.86478845,0.55582558,0.00000000,0.60653962,1.18635258,0.41066305,0.00000000
-5.06953477,1.90951559,0.56927837,0.00000000,0.61829893,1.21428835,0.42185824,0.00000000
-5.06353177,1.95545770,0.58282404,0.00000000,0.63025312,1.24280920,0.43363493,0.00000000
-5.05752876,2.00212819,0.59627511,0.00000000,0.64231523,1.27153676,0.44595403,0.00000000
-5.05152576,2.04897569,0.60942820,0.00000000,0.65436796,1.30006358,0.45875500,0.00000000
-5.04552276,2.09538440,0.62206596,0.00000000,0.66626437,1.32795438,0.47195384,0.00000000
-5.03951976,2.14067872,0.63396025,0.00000000,0.67783012,1.35474942,0.48544228,0.00000000
-5.03351676,2.18413239,0.64487636,0.00000000,0.68886755,1.37997063,0.49908813,0.00000000
-5.02751376,2.22498203,0.65457826,0.00000000,0.69916131,1.40313004,0.51273693,0.00000000
-5.02151076,2.26244499,0.66283469,0.00000000,0.70848541,1.42374069,0.52621501,0.00000000
-5.01550775,2.29574077,0.66942593,0.00000000,0.71661145,1.44132941,0.53933371,0.00000000
-5.00950475,2.32411527,0.67415096,0.00000000,0.72331770,1.45545110,0.55189488,0.00000000
-5.00350175,2.34686679,0.67683463,0.00000000,0.72839854,1.46570381,0.56369720,0.00000000
-4.99749875,2.36337263,0.67733456,0.00000000,0.73167388,1.47174391,0.57454327,0.00000000
-4.99149575,2.37311479,0.67554750,0.00000000,0.73299807,1.47330048,0.58424702,0.00000000
-4.98549275,2.37570354,0.67141460,0.00000000,0.73226778,1.47018813,0.59264115,0.00000000
-4.97948974,2.37089746,0.66492551,0.00000000,0.72942853,1.46231756,0.59958412,0.00000000
-4.97348674,2.35861881,0.65612083,0.00000000,0.72447936,1.44970301,0.60496656,0.00000000
-4.96748374,2.33896312,0.64509295,0.00000000,0.71747546,1.43246620,0.60871642,0.00000000
-4.96148074,2.31220246,0.63198489,0.00000000,0.70852842,1.41083627,0.61080290,0.00000000
-4.95547774,2.27878186,0.61698742,0.00000000,0.69780427,1.38514566,0.61123867,0.00000000
-4.94947474,2.23930885,0.60033428,0.00000000,0.68551900,1.35582194,0.61008038,0.00000000
-4.94347174,2.19453658,0.58229573,0.00000000,0.67193203,1.32337582,0.60742738,0.00000000
-4.93746873,2.14534106,0.56317083,0.00000000,0.65733776,1.28838588,0.60341864,0.00000000
-4.93146573,2.09269353,0.54327852,0.00000000,0.64205549,1.25148066,0.59822813,0.00000000
-4.92546273,2.03762934,0.52294803,0.00000000,0.62641836,1.21331897,0.59205867,0.00000000
-4.91945973,1.98121462,0.50250908,0.00000000,0.61076166,1.17456923,0.58513487,0.00000000
-4.91345673,1.92451241,0.48228205,0.00000000,0.59541105,1.13588886,0.57769517,0.00000000
-4.90745373,1.86854976,0.46256886,0.00000000,0.58067137,1.09790469,0.56998373,0.00000000
-4.90145073,1.81428729,0.44364466,0.00000000,0.56681632,1.06119518,0.56224221,0.00000000
-4.89544772,1.76259252,0.42575078,0.00000000,0.55407968,1.02627525,0.55470218,0.00000000
-4.88944472,1.71421811,0.40908923,0.00000000,0.54264830,0.99358441,0.54757823,0.00000000
-4.88344172,1.66978573,0.39381887,0.00000000,0.53265722,0.96347848,0.54106219,0.00000000
-4.87743872,1.62977609,0.38005336,0.00000000,0.52418706,0.93622516,0.53531872,0.00000000
-4.87143572,1.59452531,0.36786096,0.00000000,0.51726370,0.91200357,0.53048222,0.00000000
-4.86543272,1.56422723,0.35726596,0.00000000,0.51186027,0.89090736,0.52665520,0.00000000
-4.85942971,1.53894136,0.34825184,0.00000000,0.50790119,0.87295123,0.52390809,0.00000000
-4.85342671,1.51860549,0.34076568,0.00000000,0.50526805,0.85808017,0.52228012,0.00000000
-4.84742371,1.50305215,0.33472374,0.00000000,0.50380699,0.84618084,0.52178141,0.00000000
-4.84142071,1.49202754,0.33001783,0.00000000,0.50333707,0.83709434,0.52239556,0.00000000
-4.83541771,1.48521197,0.32652219,0.00000000,0.50365936,0.83062970,0.52408293,0.00000000
-4.82941471,1.48224051,0.32410050,0.00000000,0.50456611,0.82657720,0.52678394,0.00000000
-4.82341171,1.48272274,0.32261275,0.00000000,0.50584973,0.82472097,0.53042239,0.00000000
-4.81740870,1.48626064,0.32192172,0.00000000,0.50731107,0.82485021,0.53490846,0.00000000
-4.81140570,1.49246403,0.32189871,0.00000000,0.50876672,0.82676856,0.54014128,0.00000000
-4.80540270,1.50096277,0.32242838,0.00000000,0.51005505,0.83030131,0.54601100,0.00000000
-4.79939970,1.51141566,0.32341261,0.00000000,0.51104075,0.83530025,0.55240031,0.00000000
-4.79339670,1.52351583,0.32477310,0.00000000,0.51161798,0.84164603,0.55918554,0.00000000
-4.78739370,1.53699300,0.32645287,0.00000000,0.51171177,0.84924822,0.56623736,0.00000000
-4.78139070,1.55161276,0.32841654,0.00000000,0.51127815,0.85804333,0.57342138,0.00000000
-4.77538769,1.56717357,0.33064945,0.00000000,0.51030286,0.86799092,0.58059865,0.00000000
-4.76938469,1.58350206,0.33315582,0.00000000,0.50879897,0.87906840,0.58762644,0.00000000
-4.76338169,1.60044720,0.33595603,0.00000000,0.50680362,0.89126482,0.59435938,0.00000000
-4.75737869,1.61787426,0.33908315,0.00000000,0.50437422,0.90457424,0.60065107,0.00000000
-4.75137569,1.63565889,0.34257904,0.00000000,0.50158419,0.91898909,0.60635633,0.00000000
-4.74537269,1.65368207,0.34649011,0.00000000,0.49851872,0.93449388,0.61133407,0.00000000
-4.73936968,1.67182626,0.35086303,0.00000000,0.49527062,0.95105978,0.61545073,0.00000000
-4.73336668,1.68997301,0.35574055,0.00000000,0.49193641,0.96864029,0.61858417,0.00000000
-4.72736368,1.70800218,0.36115758,0.00000000,0.48861292,0.98716828,0.62062792,0.00000000
-4.72136068,1.72579269,0.36713782,0.00000000,0.48539435,1.00655444,0.62149545,0.00000000
-4.71535768,1.74322472,0.37369095,0.00000000,0.48236988,1.02668732,0.62112429,0.00000000
-4.70935468,1.76018300,0.38081053,0.00000000,0.47962171,1.04743480,0.61947969,0.00000000
-4.70335168,1.77656090,0.38847264,0.00000000,0.47722366,1.06864698,0.61655762,0.00000000
-4.69734867,1.79226485,0.39663541,0.00000000,0.47524003,1.09016013,0.61238675,0.00000000
-4.69134567,1.80721873,0.40523924,0.00000000,0.47372479,1.11180160,0.60702937,0.00000000
-4.68534267,1.82136772,0.41420782,0.00000000,0.47272091,1.13339536,0.60058103,0.00000000
-4.67933967,1.83468139,0.42344981,0.00000000,0.47225982,1.15476776,0.59316874,0.00000000
-4.67333667,1.84715558,0.43286117,0.00000000,0.47236081,1.17575332,0.58494797,0.00000000
-4.66733367,1.85881301,0.44232789,0.00000000,0.47303057,1.19620019,0.57609835,0.00000000
-4.66133067,1.86970241,0.45172911,0.00000000,0.47426255,1.21597501,0.56681818,0.00000000
-4.65532766,1.87989627,0.46094052,0.00000000,0.47603650,1.23496695,0.55731820,0.00000000
-4.64932466,1.88948726,0.46983779,0.00000000,0.47831798,1.25309075,0.54781459,0.00000000
-4.64332166,1.89858357,0.47830007,0.00000000,0.48105810,1.27028871,0.53852174,0.00000000
-4.63731866,1.90730342,0.48621332,0.00000000,0.48419344,1.28653148,0.52964492,0.00000000
-4.63131566,1.91576908,0.49347342,0.00000000,0.48764639,1.30181780,0.52137330,0.00000000
-4.62531266,1.92410073,0.49998898,0.00000000,0.49132588,1.31617308,0.51387349,0.00000000
-4.61930965,1.93241063,0.50568378,0.00000000,0.49512856,1.32964716,0.50728406,0.00000000
-4.61330665,1.94079769,0.51049872,0.00000000,0.49894060,1.34231117,0.50171099,0.00000000
-4.60730365,1.94934298,0.51439328,0.00000000,0.50263989,1.35425381,0.49722448,0.00000000
-4.60130065,1.95810617,0.51734650,0.00000000,0.50609886,1.36557723,0.49385706,0.00000000
-4.59529765,1.96712321,0.51935728,0.00000000,0.50918757,1.37639249,0.49160316,0.00000000
-4.58929465,1.97640510,0.52044418,0.00000000,0.51177716,1.38681505,0.49041998,0.00000000
-4.58329165,1.98593782,0.52064464,0.00000000,0.51374350,1.39696019,0.49022978,0.00000000
-4.57728864,1.99568327,0.52001360,0.00000000,0.51497069,1.40693854,0.49092324,0.00000000
-4.57128564,2.00558098,0.51862158,0.00000000,0.51535451,1.41685190,0.49236391,0.00000000
-4.56528264,2.01555048,0.51655234,0.00000000,0.51480542,1.42678926,0.49439336,0.00000000
-4.55927964,2.02549385,0.51390003,0.00000000,0.51325119,1.43682320,0.49683698,0.00000000
-4.55327664,2.03529851,0.51076605,0.00000000,0.51063876,1.44700663,0.49950997,0.00000000
-4.54727364,2.04483968,0.50725570,0.00000000,0.50693547,1.45736991,0.50222347,0.00000000
-4.54127064,2.05398266,0.50347467,0.00000000,0.50212959,1.46791850,0.50479045,0.00000000
-4.53526763,2.06258454,0.49952557,0.00000000,0.49622993,1.47863092,0.50703122,0.00000000
-4.52926463,2.07049554,0.49550457,0.00000000,0.48926491,1.48945742,0.50877832,0.00000000
-4.52326163,2.07755972,0.49149840,0.00000000,0.48128087,1.50031911,0.50988071,0.00000000
-4.51725863,2.08361546,0.48758162,0.00000000,0.47233986,1.51110783,0.51020704,0.00000000
-4.51125563,2.08849559,0.48381458,0.00000000,0.46251712,1.52168672,0.50964809,0.00000000
-4.50525263,2.09202756,0.48024179,0.00000000,0.45189819,1.53189158,0.50811819,0.00000000
-4.49924962,2.09403367,0.47689110,0.00000000,0.44057604,1.54153312,0.50555581,0.00000000
-4.49324662,2.09433172,0.47377356,0.00000000,0.42864817,1.55040000,0.50192318,0.00000000
-4.48724362,2.09273624,0.47088384,0.00000000,0.41621395,1.55826287,0.49720528,0.00000000
-4.48124062,2.08906028,0.46820148,0.00000000,0.40337220,1.56487903,0.49140813,0.00000000
-4.47523762,2.08311806,0.46569260,0.00000000,0.39021915,1.56999802,0.48455653,0.00000000
-4.46923462,2.07472842,0.46331209,0.00000000,0.37684681,1.57336768,0.47669155,0.00000000
-4.46323162,2.06371888,0.46100618,0.00000000,0.36334175,1.57474062,0.46786774,0.00000000
-4.45722861,2.04993045,0.45871525,0.00000000,0.34978433,1.57388101,0.45815035,0.00000000
-4.45122561,2.03322274,0.45637659,0.00000000,0.33624822,1.57057125,0.44761257,0.00000000
-4.44522261,2.01347938,0.45392725,0.00000000,0.32280034,1.56461845,0.43633300,0.00000000
-4.43921961,1.99061334,0.45130651,0.00000000,0.30950102,1.55586035,0.42439344,0.00000000
-4.43321661,1.96457190,0.44845819,0.00000000,0.29640437,1.54417062,0.41187698,0.00000000
-4.42721361,1.93534109,0.44533246,0.00000000,0.28355880,1.52946312,0.39886656,0.00000000
-4.42121061,1.90294934,0.44188723,0.00000000,0.27100759,1.51169526,0.38544393,0.00000000
-4.41520760,1.86747012,0.43808910,0.00000000,0.25878962,1.49087001,0.37168898,0.00000000
-4.40920460,1.82902343,0.43391377,0.00000000,0.24694000,1.46703684,0.35767953,0.00000000
-4.40320160,1.78777613,0.42934613,0.00000000,0.23549080,1.44029137,0.34349144,0.00000000
-4.39719860,1.74394106,0.42437987,0.00000000,0.22447177,1.41077387,0.32919887,0.00000000
-4.39119560,1.69777498,0.41901686,0.00000000,0.21391107,1.37866671,0.31487494,0.00000000
-4.38519260,1.64957539,0.41326634,0.00000000,0.20383598,1.34419090,0.30059226,0.00000000
-4.37918959,1.59967650,0.40714398,0.00000000,0.19427379,1.30760185,0.28642369,0.00000000
-4.37318659,1.54844430,0.40067089,0.00000000,0.18525250,1.26918452,0.27244290,0.00000000
-4.36718359,1.49627113,0.39387270,0.00000000,0.17680180,1.22924825,0.25872488,0.00000000
-4.36118059,1.44356968,0.38677876,0.00000000,0.16895382,1.18812128,0.24534621,0.00000000
-4.35517759,1.39076687,0.37942146,0.00000000,0.16174404,1.14614522,0.23238515,0.00000000
-4.34917459,1.33829743,0.37183570,0.00000000,0.15521206,1.10366958,0.21992141,0.00000000
-4.34317159,1.28659767,0.36405857,0.00000000,0.14940222,1.06104646,0.20803568,0.00000000
-4.33716858,1.23609922,0.35612910,0.00000000,0.14436411,1.01862551,0.19680884,0.00000000
-4.33116558,1.18722307,0.34808824,0.00000000,0.14015277,0.97674916,0.18632095,0.00000000
-4.32516258,1.14037380,0.33997875,0.00000000,0.13682857,0.93574825,0.17665004,0.00000000
-4.31915958,1.09593425,0.33184529,0.00000000,0.13445674,0.89593800,0.16787062,0.00000000
-4.31315658,1.05426044,0.32373437,0.00000000,0.13310642,0.85761442,0.16005218,0.00000000
-4.30715358,1.01567705,0.31569429,0.00000000,0.13284931,0.82105116,0.15325759,0.00000000
