energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-3.15457729,3.10675888,0.00149561,0.08279532,0.43010968,1.01014640,0.13369272,1.90235021,0.02720267,0.22720570
-3.14857429,2.99975743,0.00152663,0.07762941,0.41094706,0.97927400,0.12828570,1.83546057,0.02580599,0.22287365
-3.14257129,2.89321125,0.00156011,0.07237861,0.39186760,0.94848896,0.12297512,1.76911597,0.02436256,0.21840654
-3.13656828,2.78893648,0.00159688,0.06710911,0.37311755,0.91828318,0.11784160,1.70453404,0.02289074,0.21386317
-3.13056528,2.68862090,0.00163773,0.06188275,0.35492332,0.88912399,0.11295787,1.64283591,0.02140829,0.20930234
-3.12456228,2.59379426,0.00168349,0.05675598,0.33748937,0.86144723,0.10838759,1.58502490,0.01993209,0.20478172
-3.11855928,2.50580616,0.00173492,0.05177904,0.32099720,0.83565220,0.10418444,1.53197051,0.01847793,0.20035687
-3.11255628,2.42581157,0.00179274,0.04699543,0.30560534,0.81209856,0.10039167,1.48439782,0.01706032,0.19608051
-3.10655328,2.35476373,0.00185758,0.04244159,0.29145013,0.79110485,0.09704189,1.44288217,0.01569242,0.19200194
-3.10055028,2.29341383,0.00192994,0.03814687,0.27864728,0.77294870,0.09415725,1.40784875,0.01438596,0.18816662
-3.09454727,2.24231653,0.00201016,0.03413361,0.26729394,0.75786829,0.09174979,1.37957641,0.01315119,0.18461600
-3.08854427,2.20184040,0.00209843,0.03041755,0.25747105,0.74606486,0.08982208,1.35820518,0.01199695,0.18138750
-3.08254127,2.17218199,0.00219469,0.02700823,0.24924585,0.73770576,0.08836799,1.34374655,0.01093069,0.17851462
-3.07653827,2.15338235,0.00229868,0.02390963,0.24267435,0.73292789,0.08737351,1.33609588,0.00995852,0.17602715
-3.07053527,2.14534485,0.00240984,0.02112078,0.23780352,0.73184083,0.08681775,1.33504595,0.00908538,0.17395150
-3.06453227,2.14785309,0.00252738,0.01863649,0.23467309,0.73452962,0.08667392,1.34030116,0.00831505,0.17231103
-3.05852926,2.16058787,0.00265020,0.01644808,0.23331678,0.74105655,0.08691027,1.35149147,0.00765032,0.17112635
-3.05252626,2.18314254,0.00277694,0.01454404,0.23376292,0.75146197,0.08749112,1.36818576,0.00709306,0.17041558
-3.04652326,2.21503591,0.00290597,0.01291073,0.23603435,0.76576369,0.08837775,1.38990406,0.00664431,0.17019448
-3.04052026,2.25572244,0.00303543,0.01153296,0.24014751,0.78395508,0.08952937,1.41612840,0.00630439,0.17047640
-3.03451726,2.30459947,0.00316325,0.01039455,0.24611087,0.80600171,0.09090390,1.44631222,0.00607293,0.17127213
-3.02851426,2.36101166,0.00328720,0.00947881,0.25392268,0.83183679,0.09245889,1.47988821,0.00594891,0.17258943
-3.02251126,2.42425286,0.00340497,0.00876888,0.26356812,0.86135556,0.09415222,1.51627467,0.00593073,0.17443246
-3.01650825,2.49356590,0.00351420,0.00824809,0.27501611,0.89440903,0.09594290,1.55488073,0.00601610,0.17680102
-3.01050525,2.56814108,0.00361258,0.00790017,0.28821592,0.93079748,0.09779176,1.59511058,0.00620215,0.17968959
-3.00450225,2.64711409,0.00369792,0.00770941,0.30309370,0.97026416,0.09966215,1.63636701,0.00648524,0.18308639
-2.99849925,2.72956422,0.00376824,0.00766078,0.31954941,1.01248990,0.10152055,1.67805473,0.00686103,0.18697239
-2.99249625,2.81451398,0.00382183,0.00773997,0.33745420,1.05708906,0.10333723,1.71958381,0.00732433,0.19132043
-2.98649325,2.90093076,0.00385736,0.00793342,0.35664858,1.10360741,0.10508677,1.76037345,0.00786906,0.19609457
-2.98049025,2.98773166,0.00387392,0.00822827,0.37694167,1.15152254,0.10674859,1.79985666,0.00848818,0.20124968
-2.97448724,3.07379190,0.00387112,0.00861237,0.39811154,1.20024699,0.10830749,1.83748576,0.00917365,0.20673149
-2.96848424,3.15795755,0.00384907,0.00907422,0.41990710,1.24913468,0.10975400,1.87273924,0.00991641,0.21247710
-2.96248124,3.23906276,0.00380850,0.00960292,0.44205129,1.29749059,0.11108481,1.90512977,0.01070638,0.21841598
-2.95647824,3.31595142,0.00375073,0.01018816,0.46424589,1.34458369,0.11230310,1.93421349,0.01153253,0.22447159
-2.95047524,3.38750310,0.00367769,0.01082022,0.48617766,1.38966308,0.11341875,1.95960039,0.01238295,0.23056353
-2.94447224,3.45266258,0.00359192,0.01148996,0.50752577,1.43197666,0.11444862,1.98096558,0.01324501,0.23661019
-2.93846923,3.51047207,0.00349651,0.01218886,0.52797029,1.47079211,0.11541662,1.99806104,0.01410557,0.24253179
-2.93246623,3.56010498,0.00339514,0.01290906,0.54720136,1.50541911,0.11635382,2.01072738,0.01495121,0.24825381
-2.92646323,3.60089967,0.00329192,0.01364349,0.56492877,1.53523223,0.11729838,2.01890507,0.01576851,0.25371041
-2.92046023,3.63239177,0.00319144,0.01438589,0.58089139,1.55969324,0.11829542,2.02264449,0.01654437,0.25884795
-2.91445723,3.65434311,0.00309861,0.01513093,0.59486612,1.57837206,0.11939676,2.02211408,0.01726635,0.26362810
-2.90845423,3.66676556,0.00301863,0.01587430,0.60667585,1.59096515,0.12066047,2.01760594,0.01792304,0.26803058
-2.90245123,3.66993810,0.00295690,0.01661279,0.61619599,1.59731043,0.12215020,2.00953814,0.01850435,0.27205521
-2.89644822,3.66441548,0.00291891,0.01734434,0.62335919,1.59739784,0.12393441,1.99845314,0.01900189,0.27572304
-2.89044522,3.65102723,0.00291014,0.01806804,0.62815805,1.59137489,0.12608513,1.98501174,0.01940917,0.27907653
-2.88444222,3.63086602,0.00293597,0.01878410,0.63064539,1.57954653,0.12867666,1.96998228,0.01972188,0.28217861
-2.87843922,3.60526494,0.00300156,0.01949381,0.63093221,1.56236922,0.13178376,1.95422486,0.01993802,0.28511057
-2.87243622,3.57576366,0.00311173,0.02019935,0.62918329,1.54043918,0.13547966,1.93867045,0.02005795,0.28796883
-2.86643322,3.54406403,0.00327084,0.02090368,0.62561052,1.51447499,0.13983373,1.92429545,0.02008441,0.29086064
-2.86043022,3.51197634,0.00348266,0.02161022,0.62046440,1.48529523,0.14490888,1.91209204,0.02002240,0.29389893
-2.85442721,3.48135780,0.00375025,0.02232265,0.61402392,1.45379189,0.15075876,1.90303508,0.01987899,0.29719644
-2.84842421,3.45404559,0.00407581,0.02304455,0.60658551,1.42090064,0.15742486,1.89804688,0.01966307,0.30085947
-2.84242121,3.43178694,0.00446054,0.02377910,0.59845140,1.38756918,0.16493355,1.89796078,0.01938502,0.30498149
-2.83641821,3.41616944,0.00490456,0.02452876,0.58991822,1.35472501,0.17329334,1.90348529,0.01905630,0.30963704
-2.83041521,3.40855442,0.00540676,0.02529493,0.58126616,1.32324405,0.18249226,1.91517023,0.01868909,0.31487618
-2.82441221,3.41001681,0.00596469,0.02607771,0.57274945,1.29392146,0.19249583,1.93337658,0.01829580,0.32071981
-2.81840920,3.42129442,0.00657453,0.02687571,0.56458851,1.26744606,0.20324544,1.95825153,0.01788870,0.32715620
-2.81240620,3.44274934,0.00723104,0.02768587,0.55696425,1.24437934,0.21465761,1.98971034,0.01747946,0.33413894
-2.80640320,3.47434377,0.00792753,0.02850344,0.55001463,1.22514024,0.22662398,2.02742624,0.01707886,0.34158647
-2.80040020,3.51563190,0.00865591,0.02932200,0.54383374,1.20999604,0.23901232,2.07082921,0.01669643,0.34938331
-2.79439720,3.56576873,0.00940681,0.03013363,0.53847329,1.19906005,0.25166848,2.11911441,0.01634026,0.35738291
-2.78839420,3.62353596,0.01016968,0.03092914,0.53394638,1.19229579,0.26441940,2.17126026,0.01601685,0.36541218
-2.78239120,3.68738417,0.01093301,0.03169835,0.53023316,1.18952770,0.27707708,2.22605591,0.01573102,0.37327731
-2.77638819,3.75548966,0.01168457,0.03243055,0.52728807,1.19045737,0.28944329,2.28213728,0.01548593,0.38077087
-2.77038519,3.82582372,0.01241169,0.03311488,0.52504805,1.19468477,0.30131519,2.33803045,0.01528317,0.38767961
-2.76438219,3.89623100,0.01310159,0.03374080,0.52344129,1.20173298,0.31249123,2.39220062,0.01512289,0.39379282
-2.75837919,3.96451372,0.01374174,0.03429860,0.52239579,1.21107540,0.32277745,2.44310466,0.01500404,0.39891064
-2.75237619,4.02851754,0.01432024,0.03477981,0.52184730,1.22216377,0.33199370,2.48924507,0.01492460,0.40285212
-2.74637319,4.08621525,0.01482620,0.03517758,0.52174610,1.23445582,0.33997962,2.52922271,0.01488180,0.40546249
-2.74037019,4.13578424,0.01525009,0.03548699,0.52206218,1.24744089,0.34659997,2.56178626,0.01487245,0.40661927
-2.73436718,4.17567418,0.01558406,0.03570532,0.52278852,1.26066261,0.35174921,2.58587584,0.01489319,0.40623715
-2.72836418,4.20466182,0.01582231,0.03583209,0.52394229,1.27373724,0.35535502,2.60065903,0.01494069,0.40427112
-2.72236118,4.22189054,0.01596122,0.03586912,0.52556400,1.28636716,0.35738058,2.60555766,0.01501189,0.40071798
-2.71635818,4.22689312,0.01599961,0.03582040,0.52771448,1.29834895,0.35782561,2.60026421,0.01510416,0.39561602
-2.71035518,4.21959705,0.01593880,0.03569187,0.53047020,1.30957570,0.35672597,2.58474731,0.01521542,0.38904305
-2.70435218,4.20031274,0.01578263,0.03549111,0.53391691,1.32003402,0.35415198,2.55924636,0.01534418,0.38111278
-2.69834917,4.16970578,0.01553739,0.03522700,0.53814240,1.32979576,0.35020558,2.52425583,0.01548961,0.37196997
-2.69234617,4.12875524,0.01521166,0.03490927,0.54322845,1.33900553,0.34501631,2.48050021,0.01565147,0.36178438
-2.68634317,4.07870068,0.01481610,0.03454806,0.54924282,1.34786461,0.33873654,2.42890133,0.01583011,0.35074408
-2.68034017,4.02098095,0.01436318,0.03415351,0.55623161,1.35661243,0.33153602,2.37053970,0.01602633,0.33904834
-2.67433717,3.95716829,0.01386676,0.03373530,0.56421241,1.36550671,0.32359615,2.30661208,0.01624130,0.32690043
-2.66833417,3.88890101,0.01334176,0.03330233,0.57316889,1.37480346,0.31510412,2.23838728,0.01647644,0.31450075
-2.66233117,3.81781821,0.01280372,0.03286242,0.58304688,1.38473779,0.30624725,2.16716242,0.01673332,0.30204058
-2.65632816,3.74549944,0.01226833,0.03242209,0.59375239,1.39550666,0.29720773,2.09422143,0.01701347,0.28969657
-2.65032516,3.67341178,0.01175103,0.03198642,0.60515163,1.40725427,0.28815793,2.02079756,0.01731834,0.27762636
-2.64432216,3.60286629,0.01126653,0.03155905,0.61707302,1.42006084,0.27925644,1.94804111,0.01764914,0.26596525
-2.63831916,3.53498498,0.01082845,0.03114214,0.62931119,1.43393509,0.27064498,1.87699324,0.01800673,0.25482418
-2.63231616,3.47067887,0.01044891,0.03073655,0.64163261,1.44881064,0.26244603,1.80856650,0.01839156,0.24428874
-2.62631316,3.41063711,0.01013825,0.03034194,0.65378284,1.46454639,0.25476148,1.74353201,0.01880357,0.23441945
-2.62031016,3.35532644,0.00990470,0.02995699,0.66549480,1.48093066,0.24767189,1.68251300,0.01924207,0.22525288
-2.61430715,3.30499981,0.00975419,0.02957961,0.67649780,1.49768861,0.24123661,1.62598426,0.01970572,0.21680369
-2.60830415,3.25971281,0.00969021,0.02920715,0.68652695,1.51449264,0.23549437,1.57427662,0.02019242,0.20906723
-2.60230115,3.21934607,0.00971372,0.02883661,0.69533244,1.53097506,0.23046444,1.52758536,0.02069926,0.20202259
-2.59629815,3.18363198,0.00982313,0.02846481,0.70268836,1.54674240,0.22614814,1.48598179,0.02122247,0.19563591
-2.59029515,3.15218389,0.01001432,0.02808859,0.70840064,1.56139083,0.22253055,1.44942681,0.02175735,0.18986370
-2.58429215,3.12452618,0.01028084,0.02770487,0.71231391,1.57452184,0.21958245,1.41778548,0.02229828,0.18465603
-2.57828914,3.10012384,0.01061399,0.02731078,0.71431693,1.58575778,0.21726227,1.39084198,0.02283871,0.17995949
-2.57228614,3.07841035,0.01100318,0.02690370,0.71434650,1.59475656,0.21551815,1.36831406,0.02337122,0.17571981
-2.56628314,3.05881297,0.01143613,0.02648129,0.71238962,1.60122516,0.21428983,1.34986668,0.02388754,0.17188403
-2.56028014,3.04077491,0.01189930,0.02604152,0.70848412,1.60493132,0.21351064,1.33512442,0.02437872,0.16840227
-2.55427714,3.02377383,0.01237826,0.02558265,0.70271753,1.60571341,0.21310934,1.32368247,0.02483528,0.16522894
-2.54827414,3.00733680,0.01285811,0.02510329,0.69522453,1.60348791,0.21301193,1.31511627,0.02524740,0.16232369
-2.54227114,2.99105156,0.01332393,0.02460234,0.68618297,1.59825452,0.21314336,1.30898976,0.02560517,0.15965180
-2.53626813,2.97457429,0.01376124,0.02407912,0.67580882,1.59009875,0.21342925,1.30486239,0.02589890,0.15718440
-2.53026513,2.95763436,0.01415643,0.02353332,0.66435012,1.57919195,0.21379743,1.30229517,0.02611940,0.15489833
-2.52426213,2.94003609,0.01449719,0.02296510,0.65208039,1.56578891,0.21417955,1.30085585,0.02625831,0.15277585
-2.51825913,2.92165825,0.01477286,0.02237518,0.63929149,1.55022298,0.21451243,1.30012345,0.02630841,0.15080423
-2.51225613,2.90245138,0.01497479,0.02176486,0.62628643,1.53289911,0.21473944,1.29969239,0.02626394,0.14897529
-2.50625313,2.88243358,0.01509658,0.02113617,0.61337223,1.51428475,0.21481166,1.29917631,0.02612085,0.14728487
-2.50025013,2.86168491,0.01513426,0.02049184,0.60085298,1.49489921,0.21468892,1.29821173,0.02587702,0.14573240
-2.49424712,2.84034097,0.01508638,0.01983545,0.58902348,1.47530150,0.21434055,1.29646165,0.02553242,0.14432049
-2.48824412,2.81858580,0.01495404,0.01917138,0.57816327,1.45607718,0.21374605,1.29361908,0.02508920,0.14305453
-2.48224112,2.79664448,0.01474080,0.01850484,0.56853155,1.43782449,0.21289540,1.28941066,0.02455169,0.14194243
-2.47623812,2.77477567,0.01445253,0.01784182,0.56036260,1.42114020,0.21178917,1.28360021,0.02392634,0.14099440
-2.47023512,2.75326427,0.01409715,0.01718902,0.55386212,1.40660549,0.21043833,1.27599223,0.02322158,0.14022271
-2.46423212,2.73241435,0.01368435,0.01655374,0.54920424,1.39477227,0.20886388,1.26643529,0.02244761,0.13964154
-2.45822911,2.71254255,0.01322520,0.01594373,0.54652924,1.38615027,0.20709612,1.25482514,0.02161610,0.13926676
-2.45222611,2.69397175,0.01273178,0.01536702,0.54594197,1.38119513,0.20517378,1.24110748,0.02073990,0.13911570
-2.44622311,2.67702536,0.01221675,0.01483175,0.54751085,1.38029795,0.20314290,1.22528005,0.01983267,0.13920682
-2.44022011,2.66202177,0.01169289,0.01434597,0.55126743,1.38377629,0.20105557,1.20739411,0.01890852,0.13955927
-2.43421711,2.64926924,0.01117273,0.01391743,0.55720652,1.39186708,0.19896846,1.18755482,0.01798165,0.14019243
-2.42821411,2.63906086,0.01066812,0.01355339,0.56528671,1.40472129,0.19694135,1.16592054,0.01706594,0.14112515
-2.42221111,2.63166952,0.01018986,0.01326044,0.57543138,1.42240083,0.19503543,1.14270074,0.01617470,0.14237501
-2.41620810,2.62734286,0.00974746,0.01304434,0.58753023,1.44487732,0.19331172,1.11815247,0.01532031,0.14395733
-2.41020510,2.62629807,0.00934879,0.01290989,0.60144113,1.47203318,0.19182939,1.09257518,0.01451397,0.14588418
-2.40420210,2.62871653,0.00899997,0.01286076,0.61699256,1.50366468,0.19064413,1.06630399,0.01376554,0.14816321
-2.39819910,2.63473830,0.00870523,0.01289950,0.63398651,1.53948708,0.18980657,1.03970143,0.01308334,0.15079648
-2.39219610,2.64445665,0.00846682,0.01302740,0.65220195,1.57914164,0.18936087,1.01314776,0.01247403,0.15377934
-2.38619310,2.65791280,0.00828506,0.01324446,0.67139879,1.62220442,0.18934335,0.98703016,0.01194261,0.15709928
-2.38019010,2.67509097,0.00815839,0.01354939,0.69132244,1.66819662,0.18978134,0.96173112,0.01149233,0.16073506
-2.37418709,2.69591433,0.00808353,0.01393962,0.71170887,1.71659618,0.19069222,0.93761643,0.01112473,0.16465586
-2.36818409,2.72024180,0.00805560,0.01441126,0.73229013,1.76685036,0.19208265,0.91502326,0.01083971,0.16882090
-2.36218109,2.74786630,0.00806840,0.01495916,0.75280024,1.81838906,0.19394804,0.89424873,0.01063556,0.17317918
-2.35617809,2.77851461,0.00811462,0.01557694,0.77298129,1.87063826,0.19627236,0.87553964,0.01050907,0.17766978
-2.35017509,2.81184908,0.00818612,0.01625701,0.79258968,1.92303343,0.19902809,0.85908373,0.01045564,0.18222245
-2.34417209,2.84747140,0.00827425,0.01699065,0.81140213,1.97503238,0.20217655,0.84500286,0.01046941,0.18675867
-2.33816908,2.88492846,0.00837011,0.01776805,0.82922137,2.02612714,0.20566847,0.83334863,0.01054340,0.19119310
-2.33216608,2.92372029,0.00846484,0.01857841,0.84588128,2.07585454,0.20944482,0.82410054,0.01066963,0.19543552
-2.32616308,2.96330992,0.00854993,0.01941006,0.86125111,2.12380508,0.21343796,0.81716691,0.01083935,0.19939299
-2.32016008,3.00313499,0.00861744,0.02025056,0.87523874,2.16962984,0.21757291,0.81238855,0.01104316,0.20297243
-2.31415708,3.04262070,0.00866024,0.02108687,0.88779265,2.21304527,0.22176899,0.80954509,0.01127126,0.20608335
-2.30815408,3.08119367,0.00867223,0.02190557,0.89890250,2.25383553,0.22594151,0.80836367,0.01151360,0.20864065
-2.30215108,3.11829642,0.00864843,0.02269307,0.90859828,2.29185264,0.23000375,0.80852982,0.01176014,0.21056752
-2.29614807,3.15340179,0.00858518,0.02343585,0.91694794,2.32701425,0.23386891,0.80969987,0.01200108,0.21179816
-2.29014507,3.18602698,0.00848011,0.02412079,0.92405363,2.35929930,0.23745231,0.81151454,0.01222708,0.21228033
-2.28414207,3.21574658,0.00833224,0.02473546,0.93004666,2.38874192,0.24067351,0.81361314,0.01242953,0.21197750
-2.27813907,3.24220446,0.00814188,0.02526843,0.93508135,2.41542382,0.24345849,0.81564778,0.01260074,0.21087074
-2.27213607,3.26512393,0.00791064,0.02570963,0.93932820,2.43946571,0.24574178,0.81729703,0.01273423,0.20895993
-2.26613307,3.28431613,0.00764125,0.02605063,0.94296655,2.46101821,0.24746844,0.81827854,0.01282488,0.20626464
-2.26013007,3.29968633,0.00733745,0.02628501,0.94617725,2.48025283,0.24859598,0.81836010,0.01286914,0.20282424
-2.25412706,3.31123828,0.00700386,0.02640853,0.94913568,2.49735354,0.24909599,0.81736881,0.01286520,0.19869762
-2.24812406,3.31907640,0.00664571,0.02641944,0.95200551,2.51250951,0.24895554,0.81519788,0.01281303,0.19396219
-2.24212106,3.32340607,0.00626873,0.02631856,0.95493359,2.52590940,0.24817825,0.81181108,0.01271455,0.18871249
-2.23611806,3.32453201,0.00587891,0.02610944,0.95804618,2.53773752,0.24678496,0.80724447,0.01257353,0.18305822
-2.23011506,3.32285481,0.00548232,0.02579831,0.96144684,2.54817225,0.24481400,0.80160547,0.01239564,0.17712199
-2.22411206,3.31886591,0.00508493,0.02539407,0.96521599,2.55738658,0.24232089,0.79506946,0.01218827,0.17103661
-2.21810905,3.31314084,0.00469244,0.02490815,0.96941213,2.56555074,0.23937761,0.78787375,0.01196047,0.16494228
-2.21210605,3.30633093,0.00431014,0.02435425,0.97407466,2.57283663,0.23607129,0.78030948,0.01172264,0.15898359
-2.20610305,3.29915327,0.00394283,0.02374814,0.97922788,2.57942359,0.23250228,0.77271152,0.01148637,0.15330641
-2.20010005,3.29237910,0.00359469,0.02310723,0.98488601,2.58550477,0.22878183,0.76544676,0.01126409,0.14805490
-2.19409705,3.28682022,0.00326927,0.02245029,0.99105861,2.59129356,0.22502912,0.75890127,0.01106877,0.14336855
-2.18809405,3.28331365,0.00296944,0.02179697,0.99775600,2.59702913,0.22136799,0.75346664,0.01091356,0.13937940
-2.18209105,3.28270428,0.00269740,0.02116737,1.00499416,2.60298040,0.21792327,0.74952602,0.01081140,0.13620949
-2.17608804,3.28582570,0.00245471,0.02058167,1.01279858,2.60944765,0.21481692,0.74744035,0.01077472,0.13396861
-2.17008504,3.29347933,0.00224234,0.02005964,1.02120679,2.61676120,0.21216408,0.74753512,0.01081499,0.13275233
-2.16408204,3.30641236,0.00206073,0.01962028,1.03026900,2.62527687,0.21006922,0.75008828,0.01094246,0.13264044
-2.15807904,3.32529484,0.00190988,0.01928145,1.04004700,2.63536796,0.20862250,0.75531968,0.01116578,0.13369575
-2.15207604,3.35069694,0.00178945,0.01905957,1.05061098,2.64741392,0.20789658,0.76338234,0.01149178,0.13596335
-2.14607304,3.38306708,0.00169885,0.01896937,1.06203470,2.66178627,0.20794398,0.77435610,0.01192525,0.13947031
-2.14007004,3.42271219,0.00163731,0.01902365,1.07438906,2.67883227,0.20879517,0.78824381,0.01246874,0.14422593
-2.13406703,3.46978117,0.00160403,0.01923320,1.08773466,2.69885744,0.21045754,0.80497032,0.01312249,0.15022232
-2.12806403,3.52425267,0.00159826,0.01960666,1.10211386,2.72210800,0.21291518,0.82438437,0.01388441,0.15743571
-2.12206103,3.58592842,0.00161935,0.02015055,1.11754299,2.74875441,0.21612983,0.84626344,0.01475012,0.16582798
-2.11605803,3.65443271,0.00166689,0.02086927,1.13400518,2.77887716,0.22004265,0.87032141,0.01571303,0.17534880
-2.11005503,3.72921890,0.00174075,0.02176516,1.15144473,2.81245609,0.22457700,0.89621882,0.01676459,0.18593807
-2.10405203,3.80958283,0.00184113,0.02283861,1.16976323,2.84936384,0.22964203,0.92357530,0.01789446,0.19752865
-2.09804902,3.89468325,0.00196863,0.02408820,1.18881803,2.88936434,0.23513697,0.95198385,0.01909084,0.21004926
-2.09204602,3.98356822,0.00212426,0.02551079,1.20842323,2.93211637,0.24095590,0.98102616,0.02034080,0.22342740
-2.08604302,4.07520669,0.00230944,0.02710167,1.22835324,2.97718223,0.24699273,1.01028850,0.02163063,0.23759221
-2.08004002,4.16852335,0.00252601,0.02885466,1.24834878,3.02404097,0.25314630,1.03937724,0.02294617,0.25247696
-2.07403702,4.26243520,0.00277623,0.03076220,1.26812505,3.07210536,0.25932510,1.06793353,0.02427321,0.26802115
-2.06803402,4.35588761,0.00306266,0.03281542,1.28738142,3.12074150,0.26545155,1.09564605,0.02559783,0.28417200
-2.06203102,4.44788767,0.00338816,0.03500414,1.30581226,3.16928978,0.27146551,1.12226155,0.02690664,0.30088514
-2.05602801,4.53753305,0.00375574,0.03731687,1.32311798,3.21708569,0.27732680,1.14759231,0.02818708,0.31812451
-2.05002501,4.62403436,0.00416851,0.03974078,1.33901574,3.26347928,0.28301664,1.17152033,0.02942758,0.33586135
-2.04402201,4.70672977,0.00462949,0.04226164,1.35324902,3.30785190,0.28853787,1.19399787,0.03061770,0.35407227
-2.03801901,4.78509107,0.00514150,0.04486376,1.36559557,3.34962933,0.29391387,1.21504443,0.03174820,0.37273651
-2.03201601,4.85872091,0.00570696,0.04752992,1.37587316,3.38829061,0.29918635,1.23474021,0.03281102,0.39183245
-2.02601301,4.92734166,0.00632774,0.05024134,1.38394291,3.42337235,0.30441201,1.25321659,0.03379922,0.41133364
-2.02001001,4.99077690,0.00700501,0.05297772,1.38971011,3.45446859,0.30965824,1.27064398,0.03470693,0.43120452
-2.01400700,5.04892721,0.00773898,0.05571725,1.39312257,3.48122685,0.31499823,1.28721798,0.03552920,0.45139615
-2.00800400,5.10174232,0.00852882,0.05843682,1.39416681,3.50334118,0.32050554,1.30314447,0.03626187,0.47184227
-2.00200100,5.14919183,0.00937245,0.06111222,1.39286264,3.52054326,0.32624870,1.31862456,0.03690145,0.49245592
-1.99599800,5.19123718,0.01026646,0.06371847,1.38925643,3.53259299,0.33228590,1.33384046,0.03744500,0.51312707
-1.98999500,5.22780704,0.01120597,0.06623022,1.38341404,3.53926969,0.33866025,1.34894274,0.03789009,0.53372131
-1.98399200,5.25877833,0.01218463,0.06862227,1.37541379,3.54036532,0.34539581,1.36404004,0.03823471,0.55408001
-1.97798899,5.28396454,0.01319457,0.07087013,1.36534022,3.53568051,0.35249463,1.37919161,0.03847733,0.57402187
-1.97198599,5.30311237,0.01422650,0.07295065,1.35327916,3.52502431,0.35993496,1.39440311,0.03861695,0.59334602
-1.96598299,5.31590722,0.01526976,0.07484263,1.33931441,3.50821792,0.36767077,1.40962578,0.03865319,0.61183657
-1.95997999,5.32198711,0.01631257,0.07652747,1.32352634,3.48510231,0.37563260,1.42475906,0.03858642,0.62926837
-1.95397699,5.32096423,0.01734216,0.07798977,1.30599242,3.45554940,0.38372963,1.43965622,0.03841794,0.64541383
-1.94797399,5.31245245,0.01834513,0.07921780,1.28678953,3.41947581,0.39185301,1.45413266,0.03815015,0.66005039
-1.94197099,5.29609876,0.01930775,0.08020393,1.26599775,3.37685827,0.39988002,1.46797628,0.03778663,0.67296827
-1.93596798,5.27161626,0.02021632,0.08094492,1.24370523,3.32774919,0.40767915,1.48095911,0.03733234,0.68397813
-1.92996498,5.23881619,0.02105760,0.08144197,1.22001346,3.27229109,0.41511554,1.49284952,0.03679364,0.69291816
-1.92396198,5.19763654,0.02181919,0.08170073,1.19504252,3.21072841,0.42205665,1.50342419,0.03617832,0.69966020
-1.91795898,5.14816488,0.02248999,0.08173102,1.16893563,3.14341566,0.42837786,1.51247909,0.03549555,0.70411463
-1.91195598,5.09065382,0.02306060,0.08154648,1.14186234,3.07082064,0.43396771,1.51983891,0.03475574,0.70623368
-1.90595298,5.02552760,0.02352367,0.08116399,1.11402017,2.99352232,0.43873244,1.52536439,0.03397038,0.70601301
-1.89994997,4.95337915,0.02387426,0.08060303,1.08563408,2.91220292,0.44259987,1.52895713,0.03315174,0.70349148
-1.89394697,4.87495784,0.02411013,0.07988491,1.05695392,2.82763454,0.44552213,1.53056196,0.03231258,0.69874915
-1.88794397,4.79114831,0.02423190,0.07903191,1.02824950,2.74066058,0.44747744,1.53016658,0.03146585,0.69190368
-1.88194097,4.70294175,0.02424322,0.07806650,0.99980390,2.65217310,0.44847070,1.52779899,0.03062425,0.68310527
-1.87593797,4.61140149,0.02415078,0.07701047,0.97190494,2.56308721,0.44853304,1.52352276,0.02979995,0.67253051
-1.86993497,4.51762472,0.02396425,0.07588418,0.94483556,2.47431380,0.44772026,1.51743077,0.02900423,0.66037556
-1.86393197,4.42270300,0.02369612,0.07470592,0.91886358,2.38673213,0.44611040,1.50963793,0.02824723,0.64684888
-1.85792896,4.32768353,0.02336142,0.07349133,0.89423145,2.30116386,0.44380046,1.50027347,0.02753769,0.63216404
-1.85192596,4.23353370,0.02297743,0.07225305,0.87114663,2.21834964,0.44090255,1.48947325,0.02688285,0.61653301
-1.84592296,4.14111067,0.02256315,0.07100046,0.84977320,2.13892964,0.43753953,1.47737284,0.02628837,0.60016008
-1.83991996,4.05113749,0.02213886,0.06973964,0.83022517,2.06342876,0.43384043,1.46410162,0.02575840,0.58323692
-1.83391696,3.96418703,0.02172551,0.06847347,0.81256200,1.99224712,0.42993578,1.44977837,0.02529567,0.56593876
-1.82791396,3.88067388,0.02134411,0.06720188,0.79678643,1.92565610,0.42595294,1.43450849,0.02490166,0.54842195
-1.82191096,3.80085463,0.02101506,0.06592224,0.78284489,1.86379975,0.42201176,1.41838300,0.02457692,0.53082281
-1.81590795,3.72483557,0.02075749,0.06462990,0.77063035,1.80670114,0.41822047,1.40147920,0.02432131,0.51325783
-1.80990495,3.65258723,0.02058863,0.06331870,0.75998743,1.75427301,0.41467213,1.38386287,0.02413436,0.49582495
-1.80390195,3.58396410,0.02052315,0.06198169,0.75071952,1.70633183,0.41144153,1.36559166,0.02401557,0.47860584
-1.79789895,3.51872820,0.02057264,0.06061170,0.74259740,1.66261420,0.40858275,1.34671929,0.02396469,0.46166885
-1.79189595,3.45657474,0.02074510,0.05920201,0.73536888,1.62279460,0.40612731,1.32730030,0.02398202,0.44507246
