energy_ev,total_up,Cd_p_up,Cd_d_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.11855928,3.58082569,1.22253082,0.21017562,0.11022287,0.12551074,0.49823790,0.19614068,1.60546724
-3.11255628,3.56894109,1.20953380,0.21292357,0.11192707,0.12618421,0.51202928,0.19539588,1.57649723
-3.10655328,3.55428469,1.19630359,0.21596493,0.11390266,0.12658902,0.52620732,0.19405233,1.54543430
-3.10055028,3.53816460,1.18350312,0.21936662,0.11613815,0.12675959,0.54085833,0.19213275,1.51303771
-3.09454727,3.52184575,1.17173164,0.22318245,0.11861716,0.12673305,0.55604735,0.18967585,1.48005746
-3.08854427,3.50648464,1.16150168,0.22744891,0.12131653,0.12654685,0.57181145,0.18673306,1.44720241
-3.08254127,3.49306999,1.15322014,0.23218156,0.12420481,0.12623630,0.58815388,0.18336499,1.41511131
-3.07653827,3.48237201,1.14717431,0.23737226,0.12724120,0.12583246,0.60503935,0.17963772,1.38432805
-3.07053527,3.47490289,1.14352335,0.24298742,0.13037507,0.12536019,0.62239091,0.17561923,1.35528229
-3.06453227,3.47089018,1.14229554,0.24896729,0.13354605,0.12483666,0.64008845,0.17137604,1.32827607
-3.05852926,3.47026434,1.14339136,0.25522653,0.13668481,0.12427036,0.65796912,0.16697034,1.30347687
-3.05252626,3.47266121,1.14659207,0.26165597,0.13971444,0.12366064,0.67582982,0.16245757,1.28091739
-3.04652326,3.47743909,1.15157357,0.26812545,0.14255244,0.12299776,0.69343169,0.15788479,1.26050169
-3.04052026,3.48370988,1.15792470,0.27448785,0.14511320,0.12226352,0.71050661,0.15328955,1.24201731
-3.03451726,3.49038275,1.16516923,0.28058400,0.14731089,0.12143240,0.72676563,0.14869958,1.22515273
-3.02851426,3.49621844,1.17279065,0.28624831,0.14906259,0.12047310,0.74190895,0.14413305,1.20951905
-3.02251126,3.49989171,1.18025851,0.29131493,0.15029161,0.11935043,0.75563731,0.13959946,1.19467495
-3.01650825,3.50005919,1.18705542,0.29562414,0.15093065,0.11802744,0.76766417,0.13510099,1.18015372
-3.01050525,3.49542938,1.19270325,0.29902873,0.15092491,0.11646762,0.77772840,0.13063414,1.16549097
-3.00450225,3.48483189,1.19678776,0.30140003,0.15023476,0.11463717,0.78560678,0.12619173,1.15025195
-2.99849925,3.46728262,1.19898038,0.30263341,0.14883800,0.11250703,0.79112588,0.12176486,1.13405724
-2.99249625,3.44204210,1.19905632,0.30265287,0.14673163,0.11005475,0.79417268,0.11734489,1.11660576
-2.98649325,3.40866448,1.19690830,0.30141474,0.14393294,0.10726602,0.79470351,0.11292524,1.09769418
-2.98049025,3.36703499,1.19255538,0.29891008,0.14048002,0.10413574,0.79275069,0.10850297,1.07723223
-2.97448724,3.31739455,1.18614646,0.29516584,0.13643163,0.10066876,0.78842677,0.10407993,1.05525318
-2.96848424,3.26035059,1.17795858,0.29024470,0.13186651,0.09688003,0.78192590,0.09966368,1.03191951
-2.96248124,3.19687399,1.16839005,0.28424367,0.12688213,0.09279441,0.77352232,0.09526785,1.00752363
-2.95647824,3.12828248,1.15794887,0.27729140,0.12159309,0.08844596,0.76356600,0.09091229,0.98248395
-2.95047524,3.05621185,1.14723714,0.26954452,0.11612914,0.08387695,0.75247563,0.08662269,0.95733661
-2.94447224,2.98257624,1.13693205,0.26118307,0.11063299,0.07913649,0.74072919,0.08243010,0.93272356
-2.93846923,2.90951983,1.12776463,0.25240529,0.10525804,0.07427899,0.72885250,0.07837006,0.90937747
-2.93246623,2.83936193,1.12049693,0.24342203,0.10016613,0.06936246,0.71740634,0.07448169,0.88810430
-2.92646323,2.77453798,1.11589892,0.23445099,0.09552524,0.06444676,0.70697252,0.07080669,0.86976422
-2.92046023,2.71753862,1.11472576,0.22571104,0.09150746,0.05959190,0.69813953,0.06738836,0.85525146
-2.91445723,2.67084912,1.11769644,0.21741685,0.08828702,0.05485644,0.69148822,0.06427067,0.84547386
-2.90845423,2.63689077,1.12547438,0.20977397,0.08603846,0.05029606,0.68757799,0.06149753,0.84133242
-2.90245123,2.61796582,1.13865049,0.20297452,0.08493501,0.04596231,0.68693383,0.05911215,0.84370127
-2.89644822,2.61620687,1.15772896,0.19719360,0.08514695,0.04190167,0.69003454,0.05715663,0.85340846
-2.89044522,2.63353125,1.18311594,0.19258638,0.08684002,0.03815483,0.69730221,0.05567169,0.87121742
-2.88444222,2.67160068,1.21511084,0.18928591,0.09017371,0.03475623,0.70909311,0.05469653,0.89780936
-2.87843922,2.73178587,1.25390024,0.18740166,0.09529946,0.03173388,0.72568992,0.05426882,0.93376647
-2.87243622,2.81513580,1.29955389,0.18701854,0.10235852,0.02910937,0.74729529,0.05442467,0.97955594
-2.86643322,2.92235118,1.35202239,0.18819647,0.11147953,0.02689811,0.77402653,0.05519862,1.03551473
-2.86043022,3.05376170,1.41113634,0.19097031,0.12277577,0.02510968,0.80591143,0.05662348,1.10183515
-2.85442721,3.20930667,1.47660642,0.19535001,0.13634198,0.02374834,0.84288503,0.05873004,1.17855147
-2.84842421,3.38851909,1.54802425,0.20132100,0.15225087,0.02281363,0.88478735,0.06154656,1.26552768
-2.84242121,3.59051352,1.62486403,0.20884458,0.17054929,0.02230093,0.93136209,0.06509795,1.36244691
-2.83641821,3.81397819,1.70648487,0.21785845,0.19125426,0.02220212,0.98225650,0.06940481,1.46880310
-2.83041521,4.05717248,1.79213418,0.22827726,0.21434892,0.02250620,1.03702245,0.07448207,1.58389528
-2.82441221,4.31793106,1.88095245,0.23999329,0.23977870,0.02319980,1.09511912,0.08033752,1.70682564
-2.81840920,4.59367594,1.97197983,0.25287718,0.26744777,0.02426775,1.15591749,0.08697016,1.83650165
-2.81240620,4.88143815,2.06416514,0.26677900,0.29721619,0.02569352,1.21870702,0.09436844,1.97164333
-2.80640320,5.17789019,2.15637774,0.28152957,0.32889787,0.02745956,1.28270470,0.10250863,2.11079612
-2.80040020,5.47939060,2.24742272,0.29694224,0.36225974,0.02954769,1.34706675,0.11135326,2.25234981
-2.79439720,5.78204104,2.33605970,0.31281515,0.39702219,0.03193933,1.41090301,0.12084994,2.39456383
-2.78839420,6.08175613,2.42102533,0.32893412,0.43286114,0.03461569,1.47329399,0.13093053,2.53559887
-2.78239120,6.37434538,2.50105928,0.34507614,0.46941178,0.03755799,1.53331039,0.14151091,2.67355439
-2.77638819,6.65560582,2.57493334,0.36101344,0.50627416,0.04074759,1.59003462,0.15249131,2.80651145
-2.77038519,6.92142311,2.64148290,0.37651822,0.54302045,0.04416607,1.64258387,0.16375740,2.93257969
-2.76438219,7.16787836,2.69963984,0.39136781,0.57920400,0.04779538,1.69013381,0.17518204,3.04994728
-2.75837919,7.39135706,2.74846562,0.40535012,0.61436976,0.05161791,1.73194235,0.18662779,3.15693213
-2.75237619,7.58865614,2.78718320,0.41826935,0.64806604,0.05561660,1.76737216,0.19795006,3.25203245
-2.74637319,7.75708484,2.81520649,0.42995155,0.67985692,0.05977500,1.79591125,0.20900077,3.33397499
-2.74037019,7.89455508,2.83216569,0.44024990,0.70933506,0.06407741,1.81719054,0.21963250,3.40175865
-2.73436718,7.99965708,2.83792734,0.44904948,0.73613433,0.06850889,1.83099746,0.22970280,3.45469173
-2.72836418,8.07171648,2.83260783,0.45627124,0.75994166,0.07305536,1.83728498,0.23907862,3.49242107
-2.72236118,8.11082973,2.81657940,0.46187489,0.78050751,0.07770365,1.83617535,0.24764052,3.51495141
-2.71635818,8.11787547,2.79046816,0.46586074,0.79765454,0.08244144,1.82795830,0.25528648,3.52265402
-2.71035518,8.09450040,2.75514361,0.46827006,0.81128387,0.08725728,1.81308353,0.26193516,3.51626369
-2.70435218,8.04307945,2.71170002,0.46918410,0.82137855,0.09214045,1.79214769,0.26752837,3.49686379
-2.69834917,7.96665080,2.66142989,0.46872169,0.82800399,0.09708077,1.76587622,0.27203259,3.46585967
-2.69234617,7.86882782,2.60579050,0.46703536,0.83130524,0.10206838,1.73510067,0.27543958,3.42494098
-2.68634317,7.75369060,2.54636445,0.46430629,0.83150108,0.10709335,1.70073242,0.27776582,3.37603399
-2.68034017,7.62566087,2.48481576,0.46073803,0.82887507,0.11214530,1.66373367,0.27905096,3.32124552
-2.67433717,7.48936477,2.42284285,0.45654940,0.82376403,0.11721291,1.62508695,0.27935534,3.26280032
-2.66833417,7.34948832,2.36213025,0.45196678,0.81654430,0.12228332,1.58576423,0.27875660,3.20297402
-2.66233117,7.21063096,2.30430049,0.44721602,0.80761652,0.12734158,1.54669681,0.27734565,3.14402401
-2.65632816,7.07716236,2.25086798,0.44251441,0.79738947,0.13237004,1.50874718,0.27522220,3.08812055
-2.65032516,6.95308755,2.20319625,0.43806290,0.78626389,0.13734779,1.47268371,0.27249005,3.03728063
-2.64432216,6.84192530,2.16246007,0.43403900,0.77461695,0.14225014,1.43915927,0.26925238,2.99330673
-2.63831916,6.74660371,2.12961332,0.43059052,0.76278811,0.14704823,1.40869428,0.26560734,2.95773245
-2.63231616,6.66937652,2.10536383,0.42783054,0.75106705,0.15170883,1.38166477,0.26164413,2.93177700
-2.62631316,6.61176261,2.09015555,0.42583358,0.73968422,0.15619423,1.35829574,0.25743972,2.91630972
-2.62031016,6.57451055,2.08415857,0.42463335,0.72880432,0.16046247,1.33865992,0.25305641,2.91182583
-2.61430715,6.55758851,2.08726706,0.42422197,0.71852313,0.16446775,1.32268164,0.24854037,2.91843391
-2.60830415,6.56019954,2.09910488,0.42455074,0.70886754,0.16816109,1.31014569,0.24392105,2.93585538
-2.60230115,6.58082091,2.11903869,0.42553238,0.69979881,0.17149128,1.30071040,0.23921165,2.96343573
-2.59629815,6.61726546,2.14619769,0.42704467,0.69121874,0.17440604,1.29392457,0.23441038,3.00016690
-2.59029515,6.66676224,2.17949953,0.42893523,0.68297831,0.17685337,1.28924718,0.22950256,3.04471981
-2.58429215,6.72605318,2.21768127,0.43102731,0.67488825,0.17878305,1.28606924,0.22446331,3.09548592
-2.57828914,6.79150211,2.25933452,0.43312629,0.66673100,0.18014824,1.28373687,0.21926068,3.15062620
-2.57228614,6.85921200,2.30294366,0.43502671,0.65827330,0.18090708,1.28157467,0.21385897,3.20812592
-2.56628314,6.92514659,2.34692602,0.43651941,0.64927886,0.18102424,1.27890856,0.20822219,3.26585343
-2.56028014,6.98525216,2.38967300,0.43739864,0.63952039,0.18047229,1.27508737,0.20231720,3.32162112
-2.55427714,7.03557594,2.42959089,0.43746883,0.62879054,0.17923298,1.26950253,0.19611668,3.37324677
-2.54827414,7.07237732,2.46514052,0.43655083,0.61691128,0.17729813,1.26160517,0.18960149,3.41861342
-2.54227114,7.09222913,2.49487467,0.43448734,0.60374128,0.17467025,1.25092039,0.18276255,3.45572612
-2.53626813,7.09210622,2.51747235,0.43114746,0.58918128,0.17136289,1.23705837,0.17560200,3.48276412
-2.53026513,7.06945938,2.53176921,0.42643024,0.57317716,0.16740050,1.21972206,0.16813369,3.49812705
-2.52426213,7.02227310,2.53678339,0.42026709,0.55572094,0.16281805,1.19871169,0.16038310,3.50047395
-2.51825913,6.94910628,2.53173622,0.41262312,0.53684964,0.15766025,1.17392598,0.15238654,3.48875438
-2.51225613,6.84911568,2.51606740,0.40349737,0.51664248,0.15198049,1.14536045,0.14418990,3.46223079
-2.50625313,6.72206202,2.48944442,0.39292203,0.49521654,0.14583954,1.11310301,0.13584698,3.42049189
-2.50025013,6.56829969,2.45176603,0.38096065,0.47272122,0.13930404,1.07732729,0.12741750,3.36345677
-2.49424712,6.38875096,2.40315983,0.36770563,0.44933202,0.13244492,1.03828406,0.11896497,3.29137007
-2.48824412,6.18486636,2.34397417,0.35327491,0.42524382,0.12533566,0.99629122,0.11055447,3.20478841
-2.48224112,5.95857278,2.27476479,0.33780817,0.40066406,0.11805068,0.95172273,0.10225051,3.10455889
-2.47623812,5.71221160,2.19627644,0.32146265,0.37580613,0.11066369,0.90499698,0.09411511,2.99179046
-2.47023512,5.44846896,2.10942047,0.30440869,0.35088317,0.10324623,0.85656490,0.08620601,2.86781919
-2.46423212,5.17030044,2.01524882,0.28682524,0.32610254,0.09586635,0.80689823,0.07857527,2.73416888
-2.45822911,4.88085281,1.91492546,0.26889543,0.30166099,0.08858745,0.75647824,0.07126816,2.59250804
-2.45222611,4.58338504,1.80969609,0.25080224,0.27774066,0.08146737,0.70578522,0.06432241,2.44460508
-2.44622311,4.28119096,1.70085713,0.23272462,0.25450603,0.07455772,0.65528885,0.05776780,2.29228291
-2.44022011,3.97752583,1.58972491,0.21483387,0.23210163,0.06790337,0.60543978,0.05162608,2.13737442
-2.43421711,3.67553861,1.47760614,0.19729060,0.21065060,0.06154220,0.55666242,0.04591112,1.98168036
-2.42821411,3.37821176,1.36577029,0.18024214,0.19025399,0.05550507,0.50934907,0.04062937,1.82693067
-2.42221111,3.08830988,1.25542489,0.16382060,0.17099072,0.04981590,0.46385555,0.03578047,1.67475040
-2.41620810,2.80833816,1.14769428,0.14814142,0.15291812,0.04449199,0.42049812,0.03135798,1.52663094
-2.41020510,2.54051126,1.04360227,0.13330254,0.13607287,0.03954444,0.37955183,0.02735025,1.38390732
-2.40420210,2.28673276,0.94405910,0.11938413,0.12047240,0.03497863,0.34125016,0.02374132,1.24774163
-2.39819910,2.04858506,0.84985269,0.10644878,0.10611652,0.03079487,0.30578582,0.02051176,1.11911282
-2.39219610,1.82732899,0.76164431,0.09454215,0.09298924,0.02698905,0.27331263,0.01763955,0.99881254
-2.38619310,1.62391229,0.67996812,0.08369404,0.08106078,0.02355334,0.24394822,0.01510090,0.88744660
-2.38019010,1.43898566,0.60523456,0.07391967,0.07028959,0.02047691,0.21777742,0.01287097,0.78544144
-2.37418709,1.27292496,0.53773667,0.06522128,0.06062439,0.01774663,0.19485611,0.01092447,0.69305474
-2.36818409,1.12585787,0.47765906,0.05758974,0.05200614,0.01534775,0.17521526,0.00923628,0.61038932
-2.36218109,0.99769347,0.42508846,0.05100631,0.04437003,0.01326458,0.15886493,0.00778182,0.53740934
-2.35617809,0.88815299,0.38002554,0.04544431,0.03764724,0.01148103,0.14579812,0.00653747,0.47395788
-2.35017509,0.79680021,0.34239691,0.04087068,0.03176663,0.00998119,0.13599405,0.00548081,0.41977491
-2.34417209,0.72307009,0.31206690,0.03724739,0.02665622,0.00874971,0.12942093,0.00459084,0.37451497
-2.33816908,0.66629463,0.28884845,0.03453268,0.02224460,0.00777224,0.12603780,0.00384805,0.33776371
-2.33216608,0.62572492,0.27251263,0.03268196,0.01846199,0.00703563,0.12579567,0.00323454,0.30905294
-2.32616308,0.60054892,0.26279646,0.03164857,0.01524131,0.00652816,0.12863756,0.00273401,0.28787362
-2.32016008,0.58990480,0.25940891,0.03138419,0.01251888,0.00623953,0.13449771,0.00233173,0.27368687
-2.31415708,0.59288974,0.26203492,0.03183911,0.01023509,0.00616089,0.14329984,0.00201447,0.26593273
-2.30815408,0.60856483,0.27033753,0.03296220,0.00833481,0.00628466,0.15495470,0.00177043,0.26403696
-2.30215108,0.63595648,0.28395841,0.03470080,0.00676771,0.00660430,0.16935703,0.00158915,0.26741616
-2.29614807,0.67405535,0.30251706,0.03700047,0.00548838,0.00711401,0.18638202,0.00146138,0.27548147
-2.29014507,0.72181375,0.32560909,0.03980466,0.00445641,0.00780832,0.20588179,0.00137898,0.28764140
-2.28414207,0.77814252,0.35280401,0.04305447,0.00363631,0.00868164,0.22768191,0.00133480,0.30330419
-2.27813907,0.84190867,0.38364314,0.04668838,0.00299742,0.00972778,0.25157836,0.00132260,0.32188018
-2.27213607,0.91193461,0.41763800,0.05064221,0.00251368,0.01093947,0.27733520,0.00133690,0.34278457
-2.26613307,0.98700005,0.45426975,0.05484916,0.00216346,0.01230783,0.30468329,0.00137297,0.36544099
-2.26013007,1.06584720,0.49299003,0.05924012,0.00192932,0.01382198,0.33332015,0.00142669,0.38928602
-2.25412706,1.14718986,0.53322359,0.06374418,0.00179779,0.01546861,0.36291135,0.00149455,0.41377479
-2.24812406,1.22972654,0.57437282,0.06828943,0.00175911,0.01723172,0.39309335,0.00157355,0.43838784
-2.24212106,1.31215777,0.61582440,0.07280389,0.00180709,0.01909246,0.42347801,0.00166121,0.46263879
-2.23611806,1.39320693,0.65695792,0.07721680,0.00193886,0.02102908,0.45365877,0.00175555,0.48608294
-2.23011506,1.47164442,0.69715645,0.08145993,0.00215477,0.02301703,0.48321821,0.00185507,0.50832610
-2.22411206,1.54631390,0.73581854,0.08546913,0.00245820,0.02502927,0.51173699,0.00195874,0.52903353
-2.21810905,1.61615976,0.77237146,0.08918589,0.00285546,0.02703669,0.53880381,0.00206604,0.54793826
-2.21210605,1.68025457,0.80628506,0.09255888,0.00335564,0.02900867,0.56402608,0.00217695,0.56484843
-2.20610305,1.73782503,0.83708555,0.09554542,0.00397048,0.03091380,0.58704086,0.00229197,0.57965304
-2.20010005,1.78827525,0.86436880,0.09811282,0.00471420,0.03272072,0.60752564,0.00241211,0.59232574
-2.19409705,1.83120590,0.88781229,0.10023945,0.00560332,0.03439895,0.62520848,0.00253890,0.60292614
-2.18809405,1.86642814,0.90718516,0.10191550,0.00665639,0.03591987,0.63987709,0.00267439,0.61159849
-2.18209105,1.89397134,0.92235581,0.10314348,0.00789365,0.03725756,0.65138636,0.00282109,0.61856740
-2.17608804,1.91408384,0.93329654,0.10393818,0.00933669,0.03838973,0.65966397,0.00298199,0.62413069
-2.17008504,1.92722635,0.94008488,0.10432641,0.01100795,0.03929839,0.66471378,0.00316048,0.62864937
-2.16408204,1.93405798,0.94290140,0.10434614,0.01293018,0.03997054,0.66661676,0.00336030,0.63253507
-2.15807904,1.93541507,0.94202396,0.10404538,0.01512583,0.04039856,0.66552939,0.00358544,0.63623533
-2.15207604,1.93228372,0.93781859,0.10348063,0.01761634,0.04058049,0.66167954,0.00384010,0.64021718
-2.14607304,1.92576672,0.93072720,0.10271502,0.02042141,0.04052005,0.65535993,0.00412858,0.64494975
-2.14007004,1.91704643,0.92125266,0.10181627,0.02355829,0.04022647,0.64691945,0.00445517,0.65088651
-2.13406703,1.90734502,0.90994191,0.10085439,0.02704097,0.03971409,0.63675268,0.00482410,0.65844802
-2.12806403,1.89788376,0.89736763,0.09989941,0.03087951,0.03900181,0.62528815,0.00523940,0.66800574
-2.12206103,1.88984312,0.88410948,0.09901909,0.03507940,0.03811236,0.61297558,0.00570487,0.67986784
-2.11605803,1.88432546,0.87073559,0.09827672,0.03964100,0.03707140,0.60027300,0.00622402,0.69426754
-2.11005503,1.88232172,0.85778502,0.09772926,0.04455917,0.03590666,0.58763396,0.00679999,0.71135452
-2.10405203,1.88468374,0.84575218,0.09742556,0.04982305,0.03464690,0.57549553,0.00743559,0.73118985
-2.09804902,1.89210305,0.83507347,0.09740514,0.05541596,0.03332101,0.56426743,0.00813327,0.75374462
-2.09204602,1.90509701,0.82611694,0.09769721,0.06131559,0.03195711,0.55432272,0.00889518,0.77890246
-2.08604302,1.92400251,0.81917510,0.09832023,0.06749429,0.03058171,0.54599032,0.00972323,0.80646565
-2.08004002,1.94897725,0.81446104,0.09928176,0.07391959,0.02921910,0.53954939,0.01061916,0.83616467
-2.07403702,1.98000810,0.81210796,0.10057888,0.08055484,0.02789079,0.53522585,0.01158467,0.86767064
-2.06803402,2.01692559,0.81217163,0.10219884,0.08735999,0.02661513,0.53319069,0.01262154,0.90061009
-2.06203102,2.05942366,0.81463577,0.10412007,0.09429240,0.02540720,0.53356012,0.01373171,0.93458133
-2.05602801,2.10708315,0.81941954,0.10631349,0.10130775,0.02427868,0.53639732,0.01491747,0.96917170
-2.05002501,2.15939772,0.82638687,0.10874396,0.10836082,0.02323806,0.54171530,0.01618150,1.00397485
-2.04402201,2.21580080,0.83535689,0.11137177,0.11540630,0.02229079,0.54948085,0.01752704,1.03860745
-2.03801901,2.27569222,0.84611498,0.11415428,0.12239944,0.02143967,0.55961909,0.01895794,1.07272450
-2.03201601,2.33846341,0.85842390,0.11704745,0.12929656,0.02068524,0.57201838,0.02047865,1.10603283
-2.02601301,2.40352026,0.87203449,0.12000727,0.13605545,0.02002622,0.58653538,0.02209434,1.13830234
-2.02001001,2.47030316,0.88669579,0.12299109,0.14263553,0.01945992,0.60300012,0.02381075,1.16937475
-2.01400700,2.53830382,0.90216412,0.12595877,0.14899793,0.01898270,0.62122087,0.02563422,1.19916977
-2.00800400,2.60707888,0.91821125,0.12887369,0.15510540,0.01859035,0.64098886,0.02757154,1.22768875
-2.00200100,2.67626066,0.93463140,0.13170356,0.16092220,0.01827838,0.66208289,0.02962981,1.25501608
-1.99599800,2.74556532,0.95124737,0.13442106,0.16641386,0.01804228,0.68427371,0.03181626,1.28131844
-1.98999500,2.81479903,0.96791576,0.13700445,0.17154700,0.01787770,0.70732844,0.03413809,1.30684242
-1.98399200,2.88386261,0.98453147,0.13943790,0.17628922,0.01778056,0.73101503,0.03660217,1.33191069
-1.97798899,2.95275502,1.00103157,0.14171189,0.18060906,0.01774703,0.75510679,0.03921490,1.35691700
-1.97198599,3.02157603,1.01739860,0.14382344,0.18447607,0.01777354,0.77938704,0.04198188,1.38232032
-1.96598299,3.09052802,1.03366336,0.14577631,0.18786114,0.01785668,0.80365385,0.04490769,1.40863803
-1.95997999,3.15991669,1.04990694,0.14758107,0.19073692,0.01799312,0.82772488,0.04799565,1.43643831
-1.95397699,3.23015040,1.06626202,0.14925518,0.19307838,0.01817941,0.85144198,0.05124759,1.46633143
-1.94797399,3.30173729,1.08291310,0.15082284,0.19486362,0.01841196,0.87467557,0.05466361,1.49895987
-1.94197099,3.37527958,1.10009532,0.15231477,0.19607470,0.01868684,0.89732848,0.05824187,1.53498694
-1.93596798,3.45146422,1.11809167,0.15376774,0.19669856,0.01899976,0.91933897,0.06197847,1.57508362
-1.92996498,3.53104919,1.13722829,0.15522398,0.19672794,0.01934600,0.94068282,0.06586726,1.61991343
-1.92396198,3.61484485,1.15786758,0.15673020,0.19616230,0.01972044,0.96137410,0.06989975,1.67011530
-1.91795898,3.70369028,1.18039906,0.15833647,0.19500861,0.02011758,0.98146462,0.07406504,1.72628441
-1.91195598,3.79842453,1.20522807,0.16009476,0.19328200,0.02053169,1.00104179,0.07834980,1.78895144
-1.90595298,3.89985357,1.23276234,0.16205726,0.19100622,0.02095692,1.02022501,0.08273830,1.85856061
-1.89994997,4.00871382,1.26339699,0.16427450,0.18821393,0.02138751,1.03916058,0.08721249,1.93544734
-1.89394697,4.12563381,1.29749831,0.16679336,0.18494672,0.02181802,1.05801533,0.09175214,2.01981662
-1.88794397,4.25109583,1.33538724,0.16965495,0.18125490,0.02224356,1.07696917,0.09633502,2.11172303
-1.88194097,4.38539967,1.37732312,0.17289263,0.17719708,0.02266005,1.09620696,0.10093719,2.21105393
-1.87593797,4.52863089,1.42348884,0.17653011,0.17283949,0.02306449,1.11591008,0.10553328,2.31751705
-1.86993497,4.68063574,1.47397814,0.18057992,0.16825516,0.02345514,1.13624808,0.11009692,2.43063362
-1.86393197,4.84100502,1.52878603,0.18504214,0.16352290,0.02383178,1.15737097,0.11460110,2.54973837
-1.85792896,5.00906863,1.58780308,0.18990374,0.15872613,0.02419586,1.17940249,0.11901874,2.67398700
-1.85192596,5.18390217,1.65081418,0.19513841,0.15395161,0.02455061,1.20243485,0.12332314,2.80237174
-1.84592296,5.36434625,1.71750215,0.20070701,0.14928816,0.02490112,1.22652519,0.12748856,2.93374493
-1.83991996,5.54903851,1.78745634,0.20655868,0.14482520,0.02525432,1.25169409,0.13149083,3.06685033
-1.83391696,5.73645750,1.86018605,0.21263252,0.14065141,0.02561894,1.27792621,0.13530787,3.20036112
-1.82791396,5.92497700,1.93513825,0.21885988,0.13685333,0.02600535,1.30517310,0.13892027,3.33292328
-1.82191096,6.11292828,2.01171887,0.22516708,0.13351401,0.02642542,1.33335803,0.14231180,3.46320249
-1.81590795,6.29866750,2.08931672,0.23147846,0.13071173,0.02689223,1.36238264,0.14546993,3.58993254
-1.80990495,6.48064481,2.16732864,0.23771966,0.12851877,0.02741977,1.39213495,0.14838612,3.71196271
-1.80390195,6.65747143,2.24518459,0.24382090,0.12700032,0.02802256,1.42249834,0.15105623,3.82830176
-1.79789895,6.82798087,2.32237128,0.24972006,0.12621352,0.02871532,1.45336076,0.15348062,3.93815619
-1.79189595,6.99128067,2.39845271,0.25536549,0.12620657,0.02951246,1.48462378,0.15566422,4.04096034
-1.78589295,7.14679124,2.47308653,0.26071828,0.12701804,0.03042764,1.51621051,0.15761648,4.13639674
-1.77988994,7.29426920,2.54603480,0.26575383,0.12867639,0.03147333,1.54807197,0.15935111,4.22440503
-1.77388694,7.43381301,2.61716844,0.27046279,0.13119951,0.03266027,1.58019129,0.16088567,4.30517877
-1.76788394,7.56584993,2.68646474,0.27485099,0.13459459,0.03399703,1.61258509,0.16224109,4.37914978
-1.76188094,7.69110413,2.75399770,0.27893866,0.13885804,0.03548952,1.64530185,0.16344095,4.44696059
-1.75587794,7.81054683,2.81992155,0.28275871,0.14397560,0.03714055,1.67841707,0.16451070,4.50942587
-1.74987494,7.92533048,2.88444798,0.28635425,0.14992256,0.03894944,1.71202512,0.16547680,4.56748465
-1.74387194,8.03670982,2.94781819,0.28977548,0.15666412,0.04091168,1.74622815,0.16636568,4.62214553
-1.73786893,8.14595349,3.01027111,0.29307604,0.16415576,0.04301862,1.78112241,0.16720279,4.67442735
-1.73186593,8.25425062,3.07200960,0.29630899,0.17234374,0.04525731,1.81678268,0.16801152,4.72529833
-1.72586293,8.36261706,3.13316642,0.29952280,0.18116552,0.04761036,1.85324565,0.16881223,4.77561659
-1.71985993,8.47180628,3.19377199,0.30275729,0.19055027,0.05005599,1.89049315,0.16962127,4.82607506
-1.71385693,8.58222977,3.25372610,0.30604004,0.20041932,0.05256814,1.92843639,0.17045018,4.87715344
-1.70785393,8.69389139,3.31277521,0.30938321,0.21068655,0.05511677,1.96690225,0.17130495,4.92907975
-1.70185093,8.80633971,3.37049730,0.31278120,0.22125876,0.05766821,2.00562272,0.17218546,4.98180338
-1.69584792,8.91864137,3.42629525,0.31620909,0.23203610,0.06018580,2.04422834,0.17308512,5.03498102
-1.68984492,9.02937752,3.47940000,0.31962210,0.24291238,0.06263048,2.08224656,0.17399076,5.08797622
-1.68384192,9.13666441,3.52888350,0.32295613,0.25377557,0.06496168,2.11910547,0.17488265,5.13987288
-1.67783892,9.23819789,3.57368162,0.32612926,0.26450825,0.06713823,2.15414317,0.17573488,5.18950177
-1.67183592,9.33132033,3.61262614,0.32904429,0.27498837,0.06911935,2.18662276,0.17651584,5.23547929
-1.66583292,9.41310742,3.64448461,0.33159222,0.28509005,0.07086575,2.21575261,0.17718903,5.27625641
-1.65982991,9.48047124,3.66800642,0.33365637,0.29468475,0.07234073,2.24071109,0.17771408,5.31017583
-1.65382691,9.53027516,3.68197296,0.33511715,0.30364266,0.07351127,2.26067490,0.17804787,5.33553463
-1.64782391,9.55945548,3.68524950,0.33585712,0.31183443,0.07434904,2.27484976,0.17814588,5.35064981
-1.64182091,9.56514424,3.67683630,0.33576612,0.31913321,0.07483134,2.28250193,0.17796368,5.35392369
-1.63581791,9.54478786,3.65591629,0.33474637,0.32541693,0.07494194,2.28298922,0.17745838,5.34390659
-1.62981491,9.49625613,3.62189715,0.33271702,0.33057095,0.07467162,2.27578975,0.17659019,5.31935412
-1.62381191,9.41793672,3.57444541,0.32961824,0.33449072,0.07401868,2.26052721,0.17532394,5.27927675
-1.61780890,9.30881108,3.51351099,0.32541441,0.33708468,0.07298904,2.23699117,0.17363043,5.22297994
-1.61180590,9.16850842,3.43934085,0.32009648,0.33827703,0.07159624,2.20515135,0.17148770,5.15009337
-1.60580290,8.99733565,3.35248107,0.31368314,0.33801035,0.06986112,2.16516519,0.16888207,5.06058845
