energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.85592796,8.09122231,0.10388206,0.78862995,0.12356357,4.05779190,4.16965464,1.58230256
-5.84992496,7.95491603,0.10287038,0.76716223,0.12231697,4.00360227,4.08715865,1.55252106
-5.84392196,7.78174445,0.10127790,0.74256599,0.12046781,3.93015562,3.98713944,1.51543273
-5.83791896,7.57316348,0.09912347,0.71511360,0.11801733,3.83795859,3.87047390,1.47141182
-5.83191596,7.33132806,0.09643709,0.68512475,0.11498162,3.72790343,3.73835169,1.42096509
-5.82591296,7.05904909,0.09325898,0.65296032,0.11139085,3.60125023,3.59225848,1.36472010
-5.81990995,6.75972900,0.08963834,0.61901498,0.10728809,3.45959703,3.43394967,1.30340970
-5.81390695,6.43727854,0.08563187,0.58370892,0.10272762,3.30483890,3.26541533,1.23785334
-5.80790395,6.09601806,0.08130207,0.54747884,0.09777303,3.13911791,3.08883775,1.16893602
-5.80190095,5.74056752,0.07671544,0.51076866,0.09249502,2.96476590,2.90654316,1.09758563
-5.79589795,5.37572956,0.07194062,0.47402014,0.08696907,2.78424278,2.72094947,1.02474963
-5.78989495,5.00637042,0.06704655,0.43766386,0.08127314,2.60007255,2.53451221,0.95137201
-5.78389195,4.63730325,0.06210073,0.40211083,0.07548534,2.41477989,2.34967057,0.87837136
-5.77788894,4.27317813,0.05716766,0.36774493,0.06968184,2.23082948,2.16879566,0.80662071
-5.77188594,3.91838236,0.05230740,0.33491654,0.06393494,2.05057026,1.99414249,0.73692998
-5.76588294,3.57695407,0.04757447,0.30393733,0.05831145,1.87618629,1.82780734,0.67003122
-5.75987994,3.25251119,0.04301690,0.27507644,0.05287131,1.70965554,1.67169135,0.60656722
-5.75387694,2.94819701,0.03867566,0.24855791,0.04766669,1.55271728,1.52747108,0.54708342
-5.74787394,2.66664254,0.03458429,0.22455944,0.04274126,1.40684859,1.39657616,0.49202311
-5.74187094,2.40994532,0.03076876,0.20321227,0.03812989,1.27324965,1.28017401,0.44172582
-5.73586793,2.17966325,0.02724769,0.18460204,0.03385866,1.15283735,1.17916107,0.39642845
-5.72986493,1.97682199,0.02403260,0.16877050,0.02994507,1.04624646,1.09415986,0.35626884
-5.72386193,1.80193356,0.02112842,0.15571784,0.02639855,0.95383725,1.02552114,0.32129135
-5.71785893,1.65502415,0.01853419,0.14540542,0.02322110,0.87570836,0.97333018,0.29145382
-5.71185593,1.53566873,0.01624366,0.13775887,0.02040807,0.81171389,0.93741636,0.26663571
-5.70585293,1.44303060,0.01424617,0.13267125,0.01794908,0.76148341,0.91736550,0.24664676
-5.69984992,1.37590389,0.01252737,0.13000635,0.01582891,0.72444409,0.91253414,0.23123607
-5.69384692,1.33275780,0.01107002,0.12960193,0.01402846,0.69984401,0.92206573,0.22010109
-5.68784392,1.31178156,0.00985476,0.13127300,0.01252563,0.68677614,0.94490834,0.21289654
-5.68184092,1.31092938,0.00886082,0.13481507,0.01129621,0.68420254,0.97983400,0.20924307
-5.67583792,1.32796532,0.00806665,0.14000750,0.01031466,0.69097860,1.02545991,0.20873556
-5.66983492,1.36050786,0.00745052,0.14661694,0.00955485,0.70587717,1.08027159,0.21095126
-5.66383192,1.40607455,0.00699106,0.15440094,0.00899068,0.72761276,1.14264834,0.21545763
-5.65782891,1.46212676,0.00666771,0.16311175,0.00859666,0.75486561,1.21089096,0.22182001
-5.65182591,1.52611489,0.00646112,0.17250047,0.00834839,0.78630598,1.28325192,0.22960930
-5.64582291,1.59552383,0.00635349,0.18232135,0.00822299,0.82061840,1.35796766,0.23840954
-5.63981991,1.66791869,0.00632891,0.19233634,0.00819943,0.85652592,1.43329262,0.24782543
-5.63381691,1.74099022,0.00637355,0.20231978,0.00825886,0.89281406,1.50753428,0.25748983
-5.62781391,1.81259925,0.00647594,0.21206314,0.00838486,0.92835418,1.57908847,0.26707112
-5.62181091,1.88081919,0.00662710,0.22137957,0.00856363,0.96212573,1.64647378,0.27628018
-5.61580790,1.94397553,0.00682067,0.23010829,0.00878423,0.99323686,1.70836386,0.28487699
-5.60980490,2.00068093,0.00705306,0.23811842,0.00903870,1.02094284,1.76361656,0.29267657
-5.60380190,2.04986484,0.00732343,0.24531225,0.00932222,1.04466160,1.81129863,0.29955396
-5.59779890,2.09079643,0.00763371,0.25162767,0.00963319,1.06398593,1.85070502,0.30544821
-5.59179590,2.12309973,0.00798855,0.25703974,0.00997337,1.07869176,1.88137194,0.31036499
-5.58579290,2.14676052,0.00839519,0.26156118,0.01034793,1.08874235,1.90308328,0.31437786
-5.57978989,2.16212441,0.00886324,0.26524179,0.01076549,1.09428808,1.91587007,0.31762787
-5.57378689,2.16988610,0.00940448,0.26816685,0.01123817,1.09566197,1.92000327,0.32032164
-5.56778389,2.17107041,0.01003246,0.27045437,0.01178156,1.09337104,1.91598027,0.32272781
-5.56178089,2.16700555,0.01076215,0.27225151,0.01241471,1.08808398,1.90450601,0.32517190
-5.55577789,2.15928980,0.01160943,0.27373007,0.01316001,1.08061559,1.88646962,0.32802983
-5.54977489,2.14975277,0.01259058,0.27508144,0.01404311,1.07190850,1.86291792,0.33172013
-5.54377189,2.14041265,0.01372174,0.27651097,0.01509272,1.06301299,1.83502682,0.33669516
-5.53776888,2.13343077,0.01501826,0.27823218,0.01634032,1.05506542,1.80407199,0.34343149
-5.53176588,2.13106486,0.01649411,0.28046082,0.01781988,1.04926592,1.77139989,0.35241975
-5.52576288,2.13562207,0.01816130,0.28340911,0.01956739,1.04685572,1.73839993,0.36415404
-5.51975988,2.14941269,0.02002926,0.28728019,0.02162031,1.04909470,1.70647857,0.37912137
-5.51375688,2.17470535,0.02210438,0.29226303,0.02401692,1.05723912,1.67703566,0.39779098
-5.50775388,2.21368388,0.02438952,0.29852782,0.02679548,1.07251977,1.65144312,0.42060401
-5.50175088,2.26840606,0.02688367,0.30622200,0.02999331,1.09612049,1.63102586,0.44796335
-5.49574787,2.34076420,0.02958174,0.31546682,0.03364564,1.12915674,1.61704453,0.48022399
-5.48974487,2.43244726,0.03247436,0.32635459,0.03778440,1.17265432,1.61067961,0.51768373
-5.48374187,2.54490415,0.03554796,0.33894648,0.04243683,1.22752779,1.61301633,0.56057441
-5.47773887,2.67930820,0.03878483,0.35327093,0.04762400,1.29455858,1.62502973,0.60905361
-5.47173587,2.83652245,0.04216340,0.36932255,0.05335928,1.37437282,1.64756964,0.66319696
-5.46573287,3.01706612,0.04565857,0.38706150,0.05964674,1.46741904,1.68134506,0.72299099
-5.45972986,3.22108257,0.04924213,0.40641330,0.06647969,1.57394605,1.72690806,0.78832684
-5.45372686,3.44830960,0.05288327,0.42726909,0.07383926,1.69398175,1.78463737,0.85899480
-5.44772386,3.69805329,0.05654915,0.44948619,0.08169319,1.82731353,1.85472209,0.93467999
-5.44172086,3.96916681,0.06020543,0.47288916,0.08999493,1.97347143,1.93714629,1.01495952
-5.43571786,4.26003592,0.06381686,0.49727125,0.09868308,2.13171518,2.03167542,1.09930134
-5.42971486,4.56857321,0.06734785,0.52239626,0.10768132,2.30102645,2.13784560,1.18706520
-5.42371186,4.89222292,0.07076293,0.54800105,0.11689878,2.48010747,2.25495707,1.27750618
-5.41770885,5.22797824,0.07402730,0.57379847,0.12623107,2.66738740,2.38207268,1.36978089
-5.41170585,5.57241266,0.07710717,0.59948107,0.13556185,2.86103727,2.51802282,1.46295702
-5.40570285,5.92172647,0.07997024,0.62472538,0.14476503,3.05899439,2.66141731,1.55602610
-5.39969985,6.27180901,0.08258598,0.64919697,0.15370753,3.25899641,2.81066503,1.64791983
-5.39369685,6.61831641,0.08492595,0.67255613,0.16225259,3.45862502,2.96400146,1.73752972
-5.38769385,6.95676387,0.08696417,0.69446428,0.17026349,3.65535864,3.11952393,1.82373008
-5.38169085,7.28263055,0.08867734,0.71459087,0.17760756,3.84663297,3.27523406,1.90540364
-5.37568784,7.59147447,0.09004525,0.73262075,0.18416040,4.02990782,3.42908637,1.98146938
-5.36968484,7.87905383,0.09105102,0.74826178,0.18981005,4.20273802,3.57904175,2.05091173
-5.36368184,8.14145058,0.09168155,0.76125243,0.19446096,4.36284591,3.72312394,2.11281010
-5.35767884,8.37519160,0.09192781,0.77136922,0.19803763,4.50819280,3.85947714,2.16636771
-5.35167584,8.57736254,0.09178522,0.77843351,0.20048770,4.63704628,3.98642255,2.21093849
-5.34567284,8.74570934,0.09125405,0.78231755,0.20178424,4.74804045,4.10251146,2.24605088
-5.33966983,8.87872255,0.09033963,0.78294941,0.20192732,4.84022647,4.20657275,2.27142738
-5.33366683,8.97570037,0.08905265,0.78031648,0.20094454,4.91311068,4.29775262,2.28699864
-5.32766383,9.03678667,0.08740925,0.77446734,0.19889059,4.96667838,4.37554464,2.29291157
-5.32166083,9.06298145,0.08543100,0.76551184,0.19584584,5.00140173,4.43980847,2.28953034
-5.31565783,9.05612232,0.08314476,0.75361928,0.19191387,5.01823083,4.49077620,2.27743037
-5.30965483,9.01883654,0.08058233,0.73901463,0.18721817,5.01856790,4.52904558,2.25738493
-5.30365183,8.95446486,0.07777992,0.72197282,0.18189805,5.00422508,4.55555981,2.23034472
-5.29764882,8.86695920,0.07477745,0.70281143,0.17610395,4.97736708,4.57157456,2.19741108
-5.29164582,8.76075768,0.07161771,0.68188169,0.16999233,4.94044071,4.57861277,2.15980363
-5.28564282,8.64064149,0.06834531,0.65955851,0.16372039,4.89609358,4.57840902,2.11882350
-5.27963982,8.51157869,0.06500559,0.63622951,0.15744075,4.84708528,4.57284506,2.07581350
-5.27363682,8.37856104,0.06164346,0.61228376,0.15129641,4.79619396,4.56387906,2.03211677
-5.26763382,8.24643971,0.05830217,0.58810054,0.14541616,4.74612208,4.55347103,1.98903540
-5.26163082,8.11976644,0.05502221,0.56403861,0.13991056,4.69940476,4.54350726,1.94779062
-5.25562781,8.00264578,0.05184020,0.54042635,0.13486877,4.65832408,4.53572684,1.90948603
-5.24962481,7.89860419,0.04878802,0.51755330,0.13035622,4.62483262,4.53165295,1.87507517
-5.24362181,7.81048056,0.04589203,0.49566321,0.12641324,4.60048888,4.53253176,1.84533463
-5.23761881,7.74034208,0.04317258,0.47494906,0.12305477,4.58640695,4.53928144,1.82084351
-5.23161581,7.68942824,0.04064370,0.45555005,0.12027095,4.58322203,4.55245329,1.80196988
-5.22561281,7.65812455,0.03831303,0.43755070,0.11802873,4.59107299,4.57220658,1.78886453
-5.21960980,7.64596636,0.03618206,0.42098199,0.11627430,4.60960216,4.59829822,1.78146199
-5.21360680,7.65167208,0.03424652,0.40582449,0.11493617,4.63797230,4.63008765,1.77948865
-5.20760380,7.67320379,0.03249702,0.39201315,0.11392894,4.67489962,4.66655675,1.78247731
-5.20160080,7.70785246,0.03091981,0.37944354,0.11315733,4.71870148,4.70634402,1.78978749
-5.19559780,7.75234383,0.02949771,0.36797927,0.11252052,4.76735677,4.74779162,1.80063064
-5.18959480,7.80296077,0.02821107,0.35746009,0.11191645,4.81857639,4.78900331,1.81409901
-5.18359180,7.85567703,0.02703884,0.34771040,0.11124601,4.86988128,4.82791111,1.82919725
-5.17758879,7.90629737,0.02595950,0.33854769,0.11041687,4.91868509,4.86234782,1.84487551
-5.17158579,7.95059900,0.02495208,0.32979072,0.10934687,4.96237839,4.89012273,1.86006287
-5.16558279,7.98446933,0.02399693,0.32126690,0.10796685,4.99841170,4.90909752,1.87370014
-5.15957979,8.00403554,0.02307650,0.31281881,0.10622272,5.02437445,4.91725956,1.88477096
-5.15357679,8.00578197,0.02217589,0.30430956,0.10407693,5.03806761,4.91278985,1.89233045
-5.14757379,7.98665206,0.02128326,0.29562684,0.10150912,5.03756767,4.89412339,1.89553068
-5.14157079,7.94413217,0.02039010,0.28668570,0.09851606,5.02128032,4.85999989,1.89364231
-5.13556778,7.87631558,0.01949129,0.27742992,0.09511092,4.98798267,4.80950333,1.88607220
-5.12956478,7.78194553,0.01858505,0.26783217,0.09132194,4.93685295,4.74208940,1.87237650
-5.12356178,7.66043720,0.01767275,0.25789299,0.08719059,4.86748750,4.65760017,1.85226924
-5.11755878,7.51187896,0.01675859,0.24763881,0.08276936,4.77990497,4.55626617,1.82562635
-5.11155578,7.33701392,0.01584919,0.23711905,0.07811923,4.67453822,4.43869609,1.79248520
-5.10555278,7.13720344,0.01495314,0.22640273,0.07330708,4.55221465,4.30585511,1.75303988
-5.09954977,6.91437446,0.01408050,0.21557457,0.06840299,4.41412603,4.15903307,1.70763244
-5.09354677,6.67095301,0.01324228,0.20473087,0.06347772,4.26178917,3.99980389,1.65674052
-5.08754377,6.40978642,0.01244989,0.19397536,0.05860030,4.09699883,3.82997793,1.60096162
-5.08154077,6.13405685,0.01171468,0.18341509,0.05383594,3.92177465,3.65154928,1.54099467
-5.07553777,5.84718884,0.01104749,0.17315657,0.04924424,3.73830361,3.46663957,1.47761921
-5.06953477,5.55275365,0.01045819,0.16330219,0.04487773,3.54887995,3.27744039,1.41167298
-5.06353177,5.25437310,0.00995535,0.15394705,0.04078090,3.35584422,3.08615612,1.34402825
-5.05752876,4.95562539,0.00954593,0.14517617,0.03698943,3.16152323,2.89494867,1.27556781
-5.05152576,4.65995543,0.00923505,0.13706218,0.03352993,2.96817245,2.70588585,1.20716105
-5.04552276,4.37059194,0.00902576,0.12966343,0.03041990,2.77792253,2.52089466,1.13964105
-5.03951976,4.09047347,0.00891898,0.12302264,0.02766804,2.59273128,2.34172060,1.07378306
-5.03351676,3.82218500,0.00891338,0.11716588,0.02527472,2.41434227,2.16989392,1.01028529
-5.02751376,3.56790679,0.00900539,0.11210212,0.02323272,2.24425118,2.00670359,0.94975240
-5.02151076,3.32937668,0.00918925,0.10782316,0.02152805,2.08368058,1.85317922,0.89268229
-5.01550775,3.10786643,0.00945710,0.10430396,0.02014086,1.93356370,1.71008126,0.83945656
-5.00950475,2.90417280,0.00979913,0.10150348,0.01904645,1.79453740,1.57789933,0.79033496
-5.00350175,2.71862301,0.01020376,0.09936579,0.01821626,1.66694421,1.45685843,0.74545395
-4.99749875,2.55109431,0.01065794,0.09782170,0.01761887,1.55084322,1.34693238,0.70482929
-4.99149575,2.40104641,0.01114741,0.09679065,0.01722096,1.44602897,1.24786380,0.66836267
-4.98549275,2.26756560,0.01165702,0.09618294,0.01698823,1.35205755,1.15918979,0.63585189
-4.97948974,2.14941861,0.01217113,0.09590226,0.01688628,1.26827874,1.08027201,0.60700419
-4.97348674,2.04511402,0.01267398,0.09584834,0.01688136,1.19387275,1.01033014,0.58145220
-4.96748374,1.95296895,0.01315007,0.09591982,0.01694114,1.12789014,0.94847739,0.55877171
-4.96148074,1.87117837,0.01358464,0.09601712,0.01703527,1.06929345,0.89375677,0.53850067
-4.95547774,1.79788447,0.01396398,0.09604518,0.01713603,1.01699875,0.84517682,0.52015840
-4.94947474,1.73124361,0.01427585,0.09591622,0.01721867,0.96991585,0.80174569,0.50326458
-4.94347174,1.66948839,0.01450978,0.09555203,0.01726184,0.92698567,0.76250244,0.48735692
-4.93746873,1.61098297,0.01465737,0.09488613,0.01724784,0.88721360,0.72654462,0.47200715
-4.93146573,1.55426974,0.01471248,0.09386535,0.01716274,0.84969791,0.69305151,0.45683469
-4.92546273,1.49810641,0.01467138,0.09245105,0.01699650,0.81365251,0.66130245,0.44151748
-4.91945973,1.44149247,0.01453279,0.09061972,0.01674284,0.77842374,0.63069001,0.42579998
-4.91345673,1.38368514,0.01429790,0.08836315,0.01639918,0.74350096,0.60072803,0.40949794
-4.90745373,1.32420487,0.01397020,0.08568800,0.01596636,0.70852126,0.57105465,0.39250025
-4.90145073,1.26283130,0.01355535,0.08261492,0.01544835,0.67326876,0.54143079,0.37476788
-4.89544772,1.19959079,0.01306092,0.07917724,0.01485191,0.63766904,0.51173462,0.35633034
-4.88944472,1.13473714,0.01249609,0.07541927,0.01418610,0.60177979,0.48195287,0.33728012
-4.88344172,1.06872709,0.01187127,0.07139439,0.01346190,0.56577845,0.45216952,0.31776546
-4.87743872,1.00219253,0.01119780,0.06716293,0.01269169,0.52994799,0.42255303,0.29798212
-4.87143572,0.93591130,0.01048749,0.06279002,0.01188884,0.49466194,0.39334272,0.27816470
-4.86543272,0.87077825,0.00975231,0.05834344,0.01106721,0.46036940,0.36483526,0.25857790
-4.85942971,0.80777815,0.00900400,0.05389168,0.01024080,0.42758118,0.33737183,0.23950837
-4.85342671,0.74796176,0.00825375,0.04950210,0.00942335,0.39685751,0.31132669,0.22125731
-4.84742371,0.69242583,0.00751195,0.04523947,0.00862808,0.36879794,0.28709739,0.20413435
-4.84142071,0.64229774,0.00678794,0.04116476,0.00786745,0.34403363,0.26509712,0.18845264
-4.83541771,0.59872472,0.00608985,0.03733428,0.00715296,0.32322212,0.24574907,0.17452545
-4.82941471,0.56286752,0.00542450,0.03379922,0.00649513,0.30704430,0.22948289,0.16266396
-4.82341171,0.53589777,0.00479732,0.03060541,0.00590338,0.29620325,0.21673289,0.15317638
-4.81740870,0.51899818,0.00421240,0.02779345,0.00538611,0.29142440,0.20793774,0.14636783
-4.81140570,0.51336430,0.00367248,0.02539906,0.00495072,0.29345616,0.20354110,0.14254096
-4.80540270,0.52020646,0.00317910,0.02345360,0.00460372,0.30307037,0.20399267,0.14199670
-4.79939970,0.54075057,0.00273265,0.02198475,0.00435084,0.32106160,0.20974914,0.14503492
-4.79339670,0.57623625,0.00233257,0.02101717,0.00419712,0.34824460,0.22127437,0.15195456
-4.78739370,0.62791107,0.00197748,0.02057324,0.00414705,0.38544903,0.23903839,0.16305283
-4.78139070,0.69701989,0.00166534,0.02067369,0.00420462,0.43351093,0.26351459,0.17862328
-4.77538769,0.78478842,0.00139364,0.02133811,0.00437339,0.49326055,0.29517497,0.19895249
-4.76938469,0.89240070,0.00115950,0.02258534,0.00465652,0.56550618,0.33448307,0.22431526
-4.76338169,1.02097058,0.00095988,0.02443369,0.00505674,0.65101422,0.38188452,0.25496831
-4.75737869,1.17150753,0.00079164,0.02690097,0.00557631,0.75048564,0.43779545,0.29114260
-4.75137569,1.34487783,0.00065172,0.03000435,0.00621692,0.86452960,0.50258881,0.33303454
-4.74537269,1.54176249,0.00053717,0.03376005,0.00697959,0.99363496,0.57657926,0.38079637
-4.73936968,1.76261356,0.00044528,0.03818296,0.00786449,1.13814082,0.66000696,0.43452621
-4.73336668,2.00761091,0.00037357,0.04328616,0.00887080,1.29820734,0.75302103,0.49425824
-4.72736368,2.27662159,0.00031993,0.04908038,0.00999660,1.47378831,0.85566353,0.55995363
-4.72136068,2.56916424,0.00028256,0.05557352,0.01123862,1.66460677,0.96785454,0.63149273
-4.71535768,2.88438050,0.00026002,0.06277030,0.01259224,1.87013516,1.08937927,0.70866907
-4.70935468,3.22101562,0.00025126,0.07067197,0.01405132,2.08958125,1.21987789,0.79118576
-4.70335168,3.57740980,0.00025559,0.07927627,0.01560820,2.32188088,1.35883871,0.87865455
-4.69734867,3.95150161,0.00027269,0.08857763,0.01725369,2.56569831,1.50559524,0.97059791
-4.69134567,4.34084394,0.00030259,0.09856758,0.01897716,2.81943454,1.65932737,1.06645420
-4.68534267,4.74263274,0.00034567,0.10923550,0.02076670,3.08124378,1.81906693,1.16558598
-4.67933967,5.15374775,0.00040260,0.12056961,0.02260925,3.34905761,1.98370752,1.26729121
-4.67333667,5.57080419,0.00047439,0.13255822,0.02449091,3.62061616,2.15201835,1.37081683
-4.66733367,5.99021348,0.00056229,0.14519116,0.02639721,3.89350532,2.32266172,1.47537450
-4.66133067,6.40825089,0.00066779,0.15846141,0.02831343,4.16519855,2.49421352,1.58015760
-4.65532766,6.82112751,0.00079259,0.17236669,0.03022494,4.43310182,2.66518615,1.68435888
-4.64932466,7.22506378,0.00093855,0.18691115,0.03211758,4.69460014,2.83405301,1.78718797
-4.64332166,7.61636198,0.00110763,0.20210679,0.03397792,4.94710396,2.99927396,1.88788809
-4.63731866,7.99147497,0.00130183,0.21797473,0.03579363,5.18809400,3.15932091,1.98575106
-4.63131566,8.34706902,0.00152315,0.23454599,0.03755367,5.41516327,3.31270292,2.08013025
-4.62531266,8.68007885,0.00177347,0.25186195,0.03924851,5.62605507,3.45799027,2.17045075
-4.61930965,8.98775361,0.00205452,0.26997407,0.04087021,5.81869641,3.59383707,2.25621662
-4.61330665,9.26769291,0.00236775,0.28894313,0.04241244,5.99122622,3.71900199,2.33701494
-4.60730365,9.51787281,0.00271423,0.30883766,0.04387049,6.14201836,3.83236704,2.41251683
-4.60130065,9.73666197,0.00309460,0.32973174,0.04524103,6.26969953,3.93295414,2.48247545
-4.59529765,9.92282875,0.00350890,0.35170214,0.04652201,6.37316236,4.01993953,2.54672144
-4.58929465,10.07554017,0.00395656,0.37482478,0.04771231,6.45157412,4.09266590,2.60515630
-4.58329165,10.19435406,0.00443625,0.39917083,0.04881146,6.50438173,4.15065231,2.65774412
-4.57728864,10.27920579,0.00494580,0.42480239,0.04981933,6.53131339,4.19360176,2.70450237
-4.57128564,10.33039062,0.00548222,0.45176805,0.05073570,6.53237727,4.22140636,2.74549235
-4.56528264,10.34854315,0.00604159,0.48009862,0.05156003,6.50785773,4.23415006,2.78080987
-4.55927964,10.33461457,0.00661909,0.50980306,0.05229110,6.45830890,4.23210854,2.81057667
-4.55327664,10.28984867,0.00720901,0.54086514,0.05292681,6.38454597,4.21574628,2.83493313
-4.54727364,10.21575686,0.00780483,0.57324089,0.05346401,6.28763371,4.18571038,2.85403254
-4.54127064,10.11409286,0.00839927,0.60685709,0.05389842,6.16887229,4.14282121,2.86803715
-4.53526763,9.98682680,0.00898448,0.64161114,0.05422469,6.02977999,4.08805949,2.87711634
-4.52926463,9.83611903,0.00955214,0.67737228,0.05443648,5.87207269,4.02255007,2.88144662
-4.52326163,9.66429344,0.01009367,0.71398436,0.05452671,5.69763994,3.94754234,2.88121366
-4.51725863,9.47381033,0.01060044,0.75127021,0.05448786,5.50851777,3.86438775,2.87661592
-4.51125563,9.26723880,0.01106400,0.78903733,0.05431232,5.30685833,3.77451472,2.86786980
-4.50525263,9.04722882,0.01147633,0.82708505,0.05399286,5.09489698,3.67940178,2.85521582
-4.49924962,8.81648300,0.01183003,0.86521268,0.05352307,4.87491720,3.58054951,2.83892538
-4.49324662,8.57772860,0.01211861,0.90322842,0.05289781,4.64921440,3.47945225,2.81930781
-4.48724362,8.33368972,0.01233663,0.94095868,0.05211370,4.42005940,3.37757054,2.79671698
-4.48124062,8.08706042,0.01247992,0.97825727,0.05116944,4.18966264,3.27630508,2.77155710
-4.47523762,7.84047876,0.01254570,1.01501407,0.05006623,3.96014027,3.17697323,2.74428713
-4.46923462,7.59650226,0.01253267,1.05116269,0.04880792,3.73348298,3.08078871,2.71542330
-4.46323162,7.35758485,0.01244107,1.08668652,0.04740121,3.51152860,2.98884524,2.68553938
-4.45722861,7.12605554,0.01227265,1.12162295,0.04585564,3.29593918,2.90210435,2.65526418
-4.45122561,6.90409872,0.01203063,1.15606521,0.04418347,3.08818310,2.82138793,2.62527614
-4.44522261,6.69373611,0.01171961,1.19016163,0.04239953,2.88952261,2.74737515,2.59629478
-4.43921961,6.49681033,0.01134538,1.22411223,0.04052089,2.70100690,2.68060405,2.56906899
-4.43321661,6.31496995,0.01091479,1.25816248,0.03856643,2.52347065,2.62147706,2.54436247
-4.42721361,6.14965604,0.01043547,1.29259455,0.03655644,2.35753782,2.57027030,2.52293637
-4.42121061,6.00209045,0.00991568,1.32771615,0.03451208,2.20363024,2.52714611,2.50552993
-4.41520760,5.87326587,0.00936400,1.36384759,0.03245490,2.06198053,2.49216805,2.49283970
-4.40920460,5.76393840,0.00878914,1.40130743,0.03040629,1.93264870,2.46531806,2.48549813
-4.40320160,5.67462301,0.00819967,1.44039765,0.02838709,1.81554183,2.44651507,2.48405265
-4.39719860,5.60559278,0.00760385,1.48138901,0.02641709,1.71043609,2.43563469,2.48894626
-4.39119560,5.55688278,0.00700943,1.52450733,0.02451479,1.61700058,2.43252944,2.50050077
-4.38519260,5.52829949,0.00642351,1.56992184,0.02269708,1.53482217,2.43704925,2.51890380
-4.37918959,5.51943642,0.00585239,1.61773606,0.02097913,1.46343091,2.44906184,2.54420046
-4.37318659,5.52969681,0.00530152,1.66798207,0.01937434,1.40232531,2.46847255,2.57629082
-4.36718359,5.55832337,0.00477545,1.72061868,0.01789438,1.35099692,2.49524336,2.61493336
-4.36118059,5.60443519,0.00427781,1.77553382,0.01654933,1.30895370,2.52941048,2.65975521
-4.35517759,5.66707100,0.00381130,1.83255113,0.01534784,1.27574155,2.57110002,2.71026867
-4.34917459,5.74523767,0.00337780,1.89144067,0.01429744,1.25096346,2.62054099,2.76589396
-4.34317159,5.83796206,0.00297837,1.95193323,0.01340475,1.23429567,2.67807477,2.82598720
-4.33716858,5.94434387,0.00261334,2.01373745,0.01267585,1.22550034,2.74416019,2.88987243
-4.33116558,6.06360672,0.00228245,2.07655879,0.01211647,1.22443403,2.81937302,2.95687622
-4.32516258,6.19514415,0.00198489,2.14011915,0.01173227,1.23105167,2.90439918,3.02636297
-4.31915958,6.33855734,0.00171941,2.20417584,0.01152902,1.24540542,3.00002040,3.09776896
-4.31315658,6.49368121,0.00148444,2.26853845,0.01151265,1.26763817,3.10709187,3.17063301
-4.30715358,6.66059587,0.00127816,2.33308243,0.01168930,1.29797158,3.22651138,3.24462179
