energy_ev,total_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.78989495,2.28731418,0.26168085,0.00057646,1.41621358,0.00000000,1.42258696,0.83363077
-5.78389195,2.35498949,0.27358056,0.00060374,1.45374136,0.00000000,1.48562621,0.84287904
-5.77788894,2.41907356,0.28551531,0.00063031,1.48887063,0.00000000,1.54657363,0.85034330
-5.77188594,2.47939331,0.29741434,0.00065604,1.52152861,0.00000000,1.60501956,0.85619505
-5.76588294,2.53588841,0.30921310,0.00068081,1.55171033,0.00000000,1.66063288,0.86065022
-5.75987994,2.58861096,0.32085414,0.00070457,1.57947799,0.00000000,1.71316791,0.86396415
-5.75387694,2.63771933,0.33228747,0.00072727,1.60495690,0.00000000,1.76246666,0.86642447
-5.74787394,2.68346586,0.34347014,0.00074893,1.62832807,0.00000000,1.80845653,0.86834220
-5.74187094,2.72617918,0.35436521,0.00076957,1.64981774,0.00000000,1.85114334,0.87004120
-5.73586793,2.76624172,0.36494005,0.00078924,1.66968432,0.00000000,1.89060023,0.87184648
-5.72986493,2.80406374,0.37516421,0.00080800,1.68820336,0.00000000,1.92695290,0.87407181
-5.72386193,2.84005522,0.38500688,0.00082593,1.70565145,0.00000000,1.96036239,0.87700724
-5.71785893,2.87459735,0.39443428,0.00084309,1.72228994,0.00000000,1.99100627,0.88090718
-5.71185593,2.90801542,0.40340705,0.00085955,1.73834954,0.00000000,2.01905963,0.88597967
-5.70585293,2.94055480,0.41187806,0.00087533,1.75401660,0.00000000,2.04467720,0.89237746
-5.69984992,2.97236177,0.41979059,0.00089046,1.76942227,0.00000000,2.06797766,0.90019146
-5.69384692,3.00347045,0.42707744,0.00090491,1.78463502,0.00000000,2.08903159,0.90944695
-5.68784392,3.03379700,0.43366072,0.00091864,1.79965715,0.00000000,2.10785361,0.92010292
-5.68184092,3.06314160,0.43945278,0.00093158,1.81442571,0.00000000,2.12439952,0.93205453
-5.67583792,3.09119831,0.44435809,0.00094363,1.82881767,0.00000000,2.13856869,0.94513870
-5.66983492,3.11757230,0.44827607,0.00095467,1.84265920,0.00000000,2.15021152,0.95914265
-5.66383192,3.14180375,0.45110488,0.00096457,1.85573852,0.00000000,2.15914158,0.97381473
-5.65782891,3.16339670,0.45274579,0.00097318,1.86782151,0.00000000,2.16515153,0.98887730
-5.65182591,3.18185147,0.45310805,0.00098038,1.87866917,0.00000000,2.16803190,1.00404067
-5.64582291,3.19669840,0.45211393,0.00098606,1.88805579,0.00000000,2.16759129,1.01901758
-5.63981991,3.20753102,0.44970362,0.00099013,1.89578688,0.00000000,2.16367672,1.03353736
-5.63381691,3.21403660,0.44583969,0.00099255,1.90171553,0.00000000,2.15619269,1.04735908
-5.62781391,3.21602212,0.44051081,0.00099332,1.90575644,0.00000000,2.14511766,1.06028299
-5.62181091,3.21343436,0.43373456,0.00099248,1.90789667,0.00000000,2.13051689,1.07215977
-5.61580790,3.20637271,0.42555900,0.00099012,1.90820258,0.00000000,2.11255077,1.08289715
-5.60980490,3.19509422,0.41606308,0.00098641,1.90682267,0.00000000,2.09147810,1.09246372
-5.60380190,3.18001072,0.40535562,0.00098155,1.90398606,0.00000000,2.06765414,1.10088979
-5.59779890,3.16167818,0.39357310,0.00097578,1.89999703,0.00000000,2.04152361,1.10826549
-5.59179590,3.14077923,0.38087626,0.00096939,1.89522582,0.00000000,2.01360910,1.11473620
-5.58579290,3.11809985,0.36744572,0.00096268,1.89009640,0.00000000,1.98449559,1.12049580
-5.57978989,3.09450164,0.35347682,0.00095599,1.88507185,0.00000000,1.95481204,1.12577808
-5.57378689,3.07089114,0.33917401,0.00094966,1.88063809,0.00000000,1.92521102,1.13084676
-5.56778389,3.04818779,0.32474499,0.00094400,1.87728682,0.00000000,1.89634753,1.13598465
-5.56178089,3.02729201,0.31039487,0.00093933,1.87549838,0.00000000,1.86885806,1.14148233
-5.55577789,3.00905454,0.29632071,0.00093593,1.87572504,0.00000000,1.84334062,1.14762680
-5.54977489,2.99424841,0.28270651,0.00093402,1.87837548,0.00000000,1.82033676,1.15469049
-5.54377189,2.98354397,0.26971890,0.00093380,1.88380055,0.00000000,1.80031590,1.16292074
-5.53776888,2.97748790,0.25750361,0.00093541,1.89228093,0.00000000,1.78366252,1.17253018
-5.53176588,2.97648615,0.24618286,0.00093890,1.90401648,0.00000000,1.77066623,1.18368802
-5.52576288,2.98079105,0.23585355,0.00094430,1.91911764,0.00000000,1.76151489,1.19651240
-5.51975988,2.99049255,0.22658633,0.00095154,1.93759874,0.00000000,1.75629039,1.21106393
-5.51375688,3.00551319,0.21842540,0.00096050,1.95937325,0.00000000,1.75496717,1.22734056
-5.50775388,3.02560684,0.21138903,0.00097101,1.98425104,0.00000000,1.75741304,1.24527366
-5.50175088,3.05036083,0.20547063,0.00098283,2.01193757,0.00000000,1.76339206,1.26472571
-5.49574787,3.07920138,0.20064026,0.00099566,2.04203527,0.00000000,1.77256931,1.28548952
-5.48974487,3.11140229,0.19684652,0.00100917,2.07404700,0.00000000,1.78451743,1.30728918
-5.48374187,3.14609683,0.19401871,0.00102297,2.10738196,0.00000000,1.79872468,1.32978289
-5.47773887,3.18229291,0.19206917,0.00103668,2.14136411,0.00000000,1.81460470,1.35256777
-5.47173587,3.21889157,0.19089578,0.00104986,2.17524320,0.00000000,1.83150779,1.37518671
-5.46573287,3.25470883,0.19038455,0.00106208,2.20820863,0.00000000,1.84873390,1.39713738
-5.45972986,3.28850088,0.19041235,0.00107290,2.23940593,0.00000000,1.86554723,1.41788319
-5.45372686,3.31899230,0.19084963,0.00108191,2.26795600,0.00000000,1.88119250,1.43686622
-5.44772386,3.34490723,0.19156329,0.00108869,2.29297655,0.00000000,1.89491282,1.45352175
-5.44172086,3.36500267,0.19241960,0.00109289,2.31360559,0.00000000,1.90596878,1.46729421
-5.43571786,3.37810338,0.19328713,0.00109417,2.32902626,0.00000000,1.91365878,1.47765393
-5.42971486,3.38313747,0.19403973,0.00109227,2.33849232,0.00000000,1.91733986,1.48411429
-5.42371186,3.37917155,0.19455948,0.00108697,2.34135357,0.00000000,1.91644867,1.48624873
-5.41770885,3.36544430,0.19473958,0.00107812,2.33708020,0.00000000,1.91052198,1.48370694
-5.41170585,3.34139732,0.19448708,0.00106565,2.32528534,0.00000000,1.89921593,1.47622961
-5.40570285,3.30670192,0.19372540,0.00104956,2.30574465,0.00000000,1.88232332,1.46366125
-5.39969985,3.26128080,0.19239655,0.00102993,2.27841239,0.00000000,1.85978832,1.44596045
-5.39369685,3.20532359,0.19046294,0.00100691,2.24343298,0.00000000,1.83171773,1.42320714
-5.38769385,3.13929538,0.18790874,0.00098073,2.20114756,0.00000000,1.79838833,1.39560656
-5.38169085,3.06393770,0.18474072,0.00095169,2.15209513,0.00000000,1.76024972,1.36348959
-5.37568784,2.98026152,0.18098843,0.00092015,2.09700785,0.00000000,1.71792219,1.32730942
-5.36968484,2.88953225,0.17670383,0.00088653,2.03680055,0.00000000,1.67218964,1.28763446
-5.36368184,2.79324687,0.17196016,0.00085129,1.97255450,0.00000000,1.62398707,1.24513770
-5.35767884,2.69310375,0.16685033,0.00081494,1.90549579,0.00000000,1.57438310,1.20058278
-5.35167584,2.59096562,0.16148452,0.00077800,1.83696870,0.00000000,1.52455757,1.15480695
-5.34567284,2.48881692,0.15598734,0.00074102,1.76840474,0.00000000,1.47577457,1.10870162
-5.33966983,2.38871624,0.15049453,0.00070453,1.70128820,0.00000000,1.42935171,1.06319081
-5.33366683,2.29274546,0.14514916,0.00066907,1.63711896,0.00000000,1.38662606,1.01920810
-5.32766383,2.20295661,0.14009766,0.00063516,1.57737356,0.00000000,1.34891772,0.97767290
-5.32166083,2.12131808,0.13548567,0.00060327,1.52346570,0.00000000,1.31749199,0.93946636
-5.31565783,2.04966168,0.13145385,0.00057385,1.47670708,0.00000000,1.29352109,0.90540791
-5.30965483,1.98963186,0.12813376,0.00054729,1.43826993,0.00000000,1.27804657,0.87623291
-5.30365183,1.94263880,0.12564406,0.00052391,1.40915205,0.00000000,1.27194362,0.85257213
-5.29764882,1.90981665,0.12408694,0.00050399,1.39014579,0.00000000,1.27588840,0.83493371
-5.29164582,1.89198838,0.12354510,0.00048771,1.38181181,0.00000000,1.29032961,0.82368813
-5.28564282,1.88963842,0.12407927,0.00047519,1.38445864,0.00000000,1.31546550,0.81905681
-5.27963982,1.90289421,0.12572637,0.00046649,1.39812891,0.00000000,1.35122723,0.82110467
-5.27363682,1.93151743,0.12849834,0.00046156,1.42259291,0.00000000,1.39726973,0.82973713
-5.26763382,1.97490566,0.13238185,0.00046029,1.45735004,0.00000000,1.45297055,0.84470172
-5.26163082,2.03210464,0.13733859,0.00046251,1.50163835,0.00000000,1.51743751,0.86559438
-5.25562781,2.10183119,0.14330656,0.00046796,1.55445214,0.00000000,1.58952514,0.89187047
-5.24962481,2.18250632,0.15020184,0.00047634,1.61456756,0.00000000,1.66785994,0.92286018
-5.24362181,2.27229770,0.15792123,0.00048728,1.68057527,0.00000000,1.75087408,0.95778806
-5.23761881,2.36917045,0.16634532,0.00050039,1.75091961,0.00000000,1.83684667,0.99579600
-5.23161581,2.47094450,0.17534207,0.00051523,1.82394289,0.00000000,1.92395143,1.03596906
-5.22561281,2.57535669,0.18477068,0.00053135,1.89793341,0.00000000,2.01030940,1.07736322
-5.21960980,2.68012563,0.19448559,0.00054828,1.97117562,0.00000000,2.09404474,1.11903406
-5.21360680,2.78301664,0.20434050,0.00056556,2.04200055,0.00000000,2.17334173,1.16006552
-5.20760380,2.88190486,0.21419214,0.00058275,2.10883477,0.00000000,2.24650080,1.19959737
-5.20160080,2.97483370,0.22390378,0.00059941,2.17024592,0.00000000,2.31199138,1.23685072
-5.19559780,3.06006693,0.23334817,0.00061516,2.22498322,0.00000000,2.36849951,1.27115034
-5.18959480,3.13613221,0.24240993,0.00062964,2.27201146,0.00000000,2.41496827,1.30194309
-5.18359180,3.20185476,0.25098729,0.00064255,2.31053725,0.00000000,2.45062943,1.32881184
-5.17758879,3.25638016,0.25899306,0.00065362,2.34002662,0.00000000,2.47502502,1.35148443
-5.17158579,3.29918580,0.26635494,0.00066266,2.36021370,0.00000000,2.48801815,1.36983738
-5.16558279,3.33008111,0.27301522,0.00066951,2.37110037,0.00000000,2.48979273,1.38389459
-5.15957979,3.34919709,0.27892984,0.00067407,2.37294722,0.00000000,2.48084232,1.39382117
-5.15357679,3.35696655,0.28406708,0.00067630,2.36625674,0.00000000,2.46194891,1.39991300
-5.14757379,3.35409619,0.28840602,0.00067620,2.35174986,0.00000000,2.43415282,1.40258262
-5.14157079,3.34153266,0.29193477,0.00067381,2.33033708,0.00000000,2.39871523,1.40234246
-5.13556778,3.32042446,0.29464887,0.00066924,2.30308586,0.00000000,2.35707518,1.39978613
-5.12956478,3.29208162,0.29654982,0.00066259,2.27118579,0.00000000,2.31080314,1.39556881
-5.12356178,3.25793513,0.29764395,0.00065404,2.23591317,0.00000000,2.26155303,1.39038764
-5.11755878,3.21949782,0.29794170,0.00064377,2.19859630,0.00000000,2.21101468,1.38496292
-5.11155578,3.17832791,0.29745734,0.00063199,2.16058276,0.00000000,2.16086856,1.38002065
-5.10555278,3.13599627,0.29620912,0.00061894,2.12320965,0.00000000,2.11274407,1.37627712
-5.09954977,3.09405796,0.29421984,0.00060487,2.08777732,0.00000000,2.06818268,1.37442567
-5.09354677,3.05402796,0.29151766,0.00059005,2.05552697,0.00000000,2.02860652,1.37512576
-5.08754377,3.01736101,0.28813705,0.00057475,2.02762211,0.00000000,1.99529283,1.37899433
-5.08154077,2.98543492,0.28411984,0.00055927,2.00513361,0.00000000,1.96935419,1.38659904
-5.07553777,2.95953637,0.27951603,0.00054389,1.98902789,0.00000000,1.95172427,1.39845316
-5.06953477,2.94084854,0.27438427,0.00052889,1.98015762,0.00000000,1.94314840,1.41501159
-5.06353177,2.93043935,0.26879198,0.00051457,1.97925424,0.00000000,1.94417835,1.43666745
-5.05752876,2.92924970,0.26281487,0.00050119,1.98692170,0.00000000,1.95517037,1.46374891
-5.05152576,2.93808096,0.25653588,0.00048901,2.00363084,0.00000000,1.97628578,1.49651573
-5.04552276,2.95758139,0.25004347,0.00047826,2.02971380,0.00000000,2.00749339,1.53515527
-5.03951976,2.98823146,0.24342944,0.00046915,2.06535858,0.00000000,2.04857320,1.57977781
-5.03351676,3.03032839,0.23678622,0.00046184,2.11060331,0.00000000,2.09912103,1.63041124
-5.02751376,3.08397052,0.23020382,0.00045647,2.16533077,0.00000000,2.15855407,1.68699519
-5.02151076,3.14904256,0.22376669,0.00045312,2.22926338,0.00000000,2.22611734,1.74937504
-5.01550775,3.22520269,0.21755055,0.00045184,2.30195924,0.00000000,2.30089150,1.81729618
-5.00950475,3.31187291,0.21161950,0.00045261,2.38281005,0.00000000,2.38180240,1.89039918
-5.00350175,3.40823390,0.20602348,0.00045538,2.47104149,0.00000000,2.46763298,1.96821640
-4.99749875,3.51322561,0.20079641,0.00046003,2.56571695,0.00000000,2.55703800,2.05017066
-4.99149575,3.62555452,0.19595495,0.00046641,2.66574517,0.00000000,2.64856217,2.13557666
-4.98549275,3.74370842,0.19149809,0.00047433,2.76989232,0.00000000,2.74066198,2.22364545
-4.97948974,3.86597893,0.18740759,0.00048354,2.87679886,0.00000000,2.83173135,2.31349239
-4.97348674,3.99049170,0.18364920,0.00049380,2.98500110,0.00000000,2.92013103,2.40414870
-4.96748374,4.11524392,0.18017463,0.00050481,3.09295742,0.00000000,3.00422121,2.49457662
-4.96148074,4.23814792,0.17692418,0.00051629,3.19907828,0.00000000,3.08239675,2.58368771
-4.95547774,4.35707973,0.17382982,0.00052794,3.30175957,0.00000000,3.15312402,2.67036403
-4.94947474,4.46993080,0.17081860,0.00053949,3.39941806,0.00000000,3.21497807,2.75348141
-4.94347174,4.57466098,0.16781618,0.00055065,3.49052765,0.00000000,3.26667884,2.83193403
-4.93746873,4.66935060,0.16475028,0.00056119,3.57365528,0.00000000,3.30712491,2.90465935
-4.93146573,4.75224977,0.16155396,0.00057089,3.64749500,0.00000000,3.33542338,2.97066246
-4.92546273,4.82182278,0.15816838,0.00057958,3.71089889,0.00000000,3.35091453,3.02903890
-4.91945973,4.87678585,0.15454521,0.00058712,3.76290357,0.00000000,3.35319011,3.07899508
-4.91345673,4.91613703,0.15064828,0.00059341,3.80275150,0.00000000,3.34210448,3.11986537
-4.90745373,4.93917690,0.14645470,0.00059840,3.82990606,0.00000000,3.31777787,3.15112564
-4.90145073,4.94551986,0.14195530,0.00060206,3.84406017,0.00000000,3.28059180,3.17240235
-4.89544772,4.93509563,0.13715434,0.00060443,3.84513823,0.00000000,3.23117675,3.18347749
-4.88944472,4.90814144,0.13206886,0.00060553,3.83329147,0.00000000,3.17039259,3.18428907
-4.88344172,4.86518567,0.12672734,0.00060547,3.80888738,0.00000000,3.09930274,3.17492748
-4.87743872,4.80702392,0.12116811,0.00060432,3.77249362,0.00000000,3.01914321,3.15562820
-4.87143572,4.73468896,0.11543750,0.00060220,3.72485756,0.00000000,2.93128764,3.12676126
-4.86543272,4.64941601,0.10958777,0.00059922,3.66688217,0.00000000,2.83721004,3.08881816
-4.85942971,4.55260482,0.10367503,0.00059552,3.59959958,0.00000000,2.73844634,3.04239681
-4.85342671,4.44578021,0.09775728,0.00059120,3.52414301,0.00000000,2.63655639,2.98818523
-4.84742371,4.33055227,0.09189249,0.00058639,3.44171828,0.00000000,2.53308734,2.92694452
-4.84142071,4.20857751,0.08613693,0.00058118,3.35357560,0.00000000,2.42953967,2.85949169
-4.83541771,4.08152197,0.08054371,0.00057567,3.26098226,0.00000000,2.32733649,2.78668268
-4.82941471,3.95102691,0.07516164,0.00056994,3.16519688,0.00000000,2.22779662,2.70939602
-4.82341171,3.81867759,0.07003422,0.00056406,3.06744551,0.00000000,2.13211201,2.62851718
-4.81740870,3.68597555,0.06519904,0.00055807,2.96889973,0.00000000,2.04132926,2.54492384
-4.81140570,3.55431427,0.06068730,0.00055202,2.87065706,0.00000000,1.95633548,2.45947219
-4.80540270,3.42495841,0.05652353,0.00054595,2.77372349,0.00000000,1.87784806,2.37298407
-4.79939970,3.29902639,0.05272558,0.00053986,2.67899842,0.00000000,1.80640824,2.28623521
-4.79339670,3.17747634,0.04930459,0.00053377,2.58726174,0.00000000,1.74237808,2.19994440
-4.78739370,3.06109517,0.04626522,0.00052769,2.49916335,0.00000000,1.68594062,2.11476376
-4.78139070,2.95049097,0.04360585,0.00052159,2.41521501,0.00000000,1.63710297,2.03127007
-4.77538769,2.84608854,0.04131896,0.00051548,2.33578482,0.00000000,1.59570204,1.94995753
-4.76938469,2.74812833,0.03939141,0.00050932,2.26109438,0.00000000,1.56141306,1.87123187
-4.76338169,2.65666884,0.03780497,0.00050310,2.19121897,0.00000000,1.53376051,1.79540626
-4.75737869,2.57159267,0.03653668,0.00049677,2.12609083,0.00000000,1.51213166,1.72269911
-4.75137569,2.49261639,0.03555947,0.00049029,2.06550580,0.00000000,1.49579263,1.65323406
-4.74537269,2.41930421,0.03484266,0.00048361,2.00913338,0.00000000,1.48390675,1.58704226
-4.73936968,2.35108545,0.03435263,0.00047668,1.95653017,0.00000000,1.47555541,1.52406711
-4.73336668,2.28727561,0.03405348,0.00046943,1.90715661,0.00000000,1.46976079,1.46417140
-4.72736368,2.22710066,0.03390777,0.00046181,1.86039655,0.00000000,1.46551040,1.40714681
-4.72136068,2.16972397,0.03387726,0.00045374,1.81557940,0.00000000,1.46178277,1.35272554
-4.71535768,2.11427510,0.03392375,0.00044515,1.77200393,0.00000000,1.45757379,1.30059357
-4.70935468,2.05987968,0.03400986,0.00043597,1.72896324,0.00000000,1.45192289,1.25040540
-4.70335168,2.00568919,0.03409985,0.00042616,1.68576978,0.00000000,1.44393825,1.20179945
-4.69734867,1.95090967,0.03416036,0.00041564,1.64177956,0.00000000,1.43282030,1.15441361
-4.69134567,1.89482824,0.03416115,0.00040439,1.59641467,0.00000000,1.41788249,1.10790036
-4.68534267,1.83683631,0.03407571,0.00039236,1.54918306,0.00000000,1.39856867,1.06194079
-4.67933967,1.77644868,0.03388179,0.00037956,1.49969488,0.00000000,1.37446636,1.01625693
-4.67333667,1.71331766,0.03356177,0.00036597,1.44767467,0.00000000,1.34531535,0.97062188
-4.66733367,1.64724174,0.03310298,0.00035164,1.39296898,0.00000000,1.31101135,0.92486744
-4.66133067,1.57816857,0.03249777,0.00033660,1.33554914,0.00000000,1.27160445,0.87888883
-4.65532766,1.50619219,0.03174345,0.00032092,1.27550912,0.00000000,1.22729267,0.83264656
-4.64932466,1.43154478,0.03084216,0.00030468,1.21305884,0.00000000,1.17841070,0.78616535
-4.64332166,1.35458355,0.02980053,0.00028798,1.14851321,0.00000000,1.12541462,0.73953029
-4.63731866,1.27577340,0.02862922,0.00027094,1.08227763,0.00000000,1.06886309,0.69288070
-4.63131566,1.19566631,0.02734241,0.00025369,1.01483063,0.00000000,1.00939598,0.64640186
-4.62531266,1.11487862,0.02595722,0.00023635,0.94670464,0.00000000,0.94771135,0.60031531
-4.61930965,1.03406703,0.02449302,0.00021906,0.87846573,0.00000000,0.88454181,0.55486818
-4.61330665,0.95390468,0.02297084,0.00020197,0.81069329,0.00000000,0.82063110,0.51032208
-4.60730365,0.87505817,0.02141273,0.00018521,0.74396038,0.00000000,0.75671196,0.46694212
-4.60130065,0.79816651,0.01984119,0.00016891,0.67881585,0.00000000,0.69348594,0.42498663
-4.59529765,0.72382278,0.01827872,0.00015318,0.61576845,0.00000000,0.63160588,0.38469784
-4.58929465,0.65255893,0.01674742,0.00013813,0.55527382,0.00000000,0.57166158,0.34629402
-4.58329165,0.58483439,0.01526881,0.00012386,0.49772435,0.00000000,0.51416887,0.30996325
-4.57728864,0.52102836,0.01386371,0.00011044,0.44344237,0.00000000,0.45956233,0.27585900
-4.57128564,0.46143603,0.01255232,0.00009793,0.39267644,0.00000000,0.40819155,0.24409751
-4.56528264,0.40626842,0.01135450,0.00008637,0.34560062,0.00000000,0.36032084,0.21475696
-4.55927964,0.35565552,0.01029014,0.00007581,0.30231663,0.00000000,0.31613193,0.18787841
-4.55327664,0.30965241,0.00937978,0.00006624,0.26285826,0.00000000,0.27572939,0.16346805
-4.54727364,0.26824768,0.00864531,0.00005770,0.22719780,0.00000000,0.23914820,0.14150084
-4.54127064,0.23137375,0.00811084,0.00005016,0.19525389,0.00000000,0.20636302,0.12192502
-4.53526763,0.19891833,0.00780370,0.00004362,0.16690042,0.00000000,0.17729856,0.10466739
-4.52926463,0.17073667,0.00775548,0.00003808,0.14197588,0.00000000,0.15184051,0.08963895
-4.52326163,0.14666389,0.00800312,0.00003353,0.12029286,0.00000000,0.12984668,0.07674065
-4.51725863,0.12652688,0.00859006,0.00002995,0.10164720,0.00000000,0.11115772,0.06586913
-4.51125563,0.11015555,0.00956727,0.00002735,0.08582658,0.00000000,0.09560722,0.05692201
-4.50525263,0.09739278,0.01099419,0.00002574,0.07261816,0.00000000,0.08303072,0.04980273
-4.49924962,0.08810299,0.01293950,0.00002514,0.06181521,0.00000000,0.07327350,0.04442468
-4.49324662,0.08217890,0.01548160,0.00002558,0.05322257,0.00000000,0.06619686,0.04071453
-4.48724362,0.07954644,0.01870884,0.00002711,0.04666070,0.00000000,0.06168286,0.03861469
-4.48124062,0.08016758,0.02271922,0.00002979,0.04196863,0.00000000,0.05963728,0.03808474
-4.47523762,0.08404102,0.02761966,0.00003371,0.03900549,0.00000000,0.05999103,0.03910192
-4.46923462,0.09120066,0.03352471,0.00003895,0.03765091,0.00000000,0.06269971,0.04166055
-4.46323162,0.10171196,0.04055461,0.00004562,0.03780428,0.00000000,0.06774161,0.04577048
-4.45722861,0.11566610,0.04883264,0.00005385,0.03938296,0.00000000,0.07511417,0.05145455
-4.45122561,0.13317221,0.05848185,0.00006375,0.04231969,0.00000000,0.08482899,0.05874513
-4.44522261,0.15434773,0.06962108,0.00007545,0.04655920,0.00000000,0.09690561,0.06767984
-4.43921961,0.17930720,0.08236028,0.00008909,0.05205426,0.00000000,0.11136426,0.07829657
-4.43321661,0.20814976,0.09679543,0.00010477,0.05876141,0.00000000,0.12821787,0.09062791
-4.42721361,0.24094587,0.11300292,0.00012261,0.06663633,0.00000000,0.14746359,0.10469527
-4.42121061,0.27772353,0.13103377,0.00014269,0.07562937,0.00000000,0.16907414,0.12050275
-4.41520760,0.31845472,0.15090784,0.00016506,0.08568113,0.00000000,0.19298948,0.13803118
-4.40920460,0.36304257,0.17260825,0.00018974,0.09671853,0.00000000,0.21910904,0.15723243
-4.40320160,0.41130990,0.19607640,0.00021672,0.10865135,0.00000000,0.24728507,0.17802440
-4.39719860,0.46298982,0.22120777,0.00024592,0.12136968,0.00000000,0.27731733,0.20028685
-4.39119560,0.51771896,0.24784888,0.00027722,0.13474217,0.00000000,0.30894973,0.22385853
-4.38519260,0.57503396,0.27579566,0.00031043,0.14861546,0.00000000,0.34186895,0.24853561
-4.37918959,0.63437167,0.30479347,0.00034532,0.16281468,0.00000000,0.37570560,0.27407180
-4.37318659,0.69507347,0.33453906,0.00038157,0.17714531,0.00000000,0.41003785,0.30018032
-4.36718359,0.75639383,0.36468435,0.00041883,0.19139607,0.00000000,0.44439770,0.32653763
-4.36118059,0.81751318,0.39484239,0.00045667,0.20534319,0.00000000,0.47827981,0.35278914
-4.35517759,0.87755491,0.42459519,0.00049463,0.21875550,0.00000000,0.51115262,0.37855660
-4.34917459,0.93560602,0.45350335,0.00053219,0.23140057,0.00000000,0.54247153,0.40344717
-4.34317159,0.99074085,0.48111724,0.00056883,0.24305132,0.00000000,0.57169358,0.42706376
-4.33716858,1.04204708,0.50698937,0.00060397,0.25349312,0.00000000,0.59829319,0.44901632
-4.33116558,1.08865301,0.53068744,0.00063707,0.26253080,0.00000000,0.62177819,0.46893370
-4.32516258,1.12975504,0.55180772,0.00066757,0.26999548,0.00000000,0.64170557,0.48647557
-4.31915958,1.16464412,0.56998801,0.00069497,0.27575076,0.00000000,0.65769610,0.50134379
-4.31315658,1.19273021,0.58491982,0.00071878,0.27969795,0.00000000,0.66944735,0.51329297
-4.30715358,1.21356334,0.59635913,0.00073859,0.28178016,0.00000000,0.67674432,0.52213948
