energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-5.51975988,3.85790460,0.00635986,0.44635369,0.57222514,0.32839024,1.23643823,1.01804602,0.04727550,1.41772243
-5.51375688,4.03518295,0.00660152,0.48538474,0.58173381,0.33389493,1.37006329,1.07809936,0.04650192,1.45431712
-5.50775388,4.23097575,0.00685834,0.52840184,0.59272493,0.33897417,1.51847542,1.14564042,0.04573207,1.49385287
-5.50175088,4.44411273,0.00713072,0.57512904,0.60505954,0.34353538,1.68117873,1.22054968,0.04493310,1.53586809
-5.49574787,4.67323366,0.00741938,0.62520857,0.61861058,0.34750320,1.85738146,1.30261038,0.04407899,1.57992850
-5.48974487,4.91676722,0.00772535,0.67819866,0.63326189,0.35082023,2.04597676,1.39149861,0.04315052,1.62562348
-5.48374187,5.17291142,0.00804983,0.73357393,0.64890558,0.35344692,2.24553171,1.48677479,0.04213512,1.67255997
-5.47773887,5.43961849,0.00839408,0.79072889,0.66543815,0.35536074,2.45428634,1.58787732,0.04102647,1.72035471
-5.47173587,5.71458736,0.00875926,0.84898491,0.68275589,0.35655488,2.67016428,1.69411928,0.03982393,1.76862591
-5.46573287,5.99526638,0.00914629,0.90760073,0.70074985,0.35703650,2.89079591,1.80468908,0.03853184,1.81698525
-5.45972986,6.27886870,0.00955567,0.96578662,0.71930113,0.35682479,3.11355463,1.91865571,0.03715876,1.86503141
-5.45372686,6.56240195,0.00998736,1.02272188,0.73827670,0.35594901,3.33560589,2.03497903,0.03571655,1.91234587
-5.44772386,6.84271288,0.01044063,1.07757515,0.75752651,0.35444675,3.55396823,2.15252538,0.03421959,1.95849181
-5.44172086,7.11654667,0.01091399,1.12952697,0.77688191,0.35236234,3.76558443,2.27008842,0.03268388,2.00301665
-5.43571786,7.38061961,0.01140507,1.17779352,0.79615593,0.34974577,3.96740065,2.38641479,0.03112624,2.04545827
-5.42971486,7.63170263,0.01191066,1.22165063,0.81514530,0.34665187,4.15645034,2.50023383,0.02956367,2.08535496
-5.42371186,7.86671225,0.01242667,1.26045684,0.83363438,0.34314003,4.32993976,2.61029034,0.02801267,2.12225859
-5.41770885,8.08280475,0.01294825,1.29367437,0.85140065,0.33927415,4.48533118,2.71537913,0.02648875,2.15575028
-5.41170585,8.27746888,0.01346986,1.32088685,0.86822155,0.33512290,4.62042008,2.81437978,0.02500612,2.18545756
-5.40570285,8.44861199,0.01398542,1.34181280,0.88388236,0.33076011,4.73340268,2.90629002,0.02357732,2.21107205
-5.39969985,8.59463485,0.01448853,1.35631411,0.89818442,0.32626508,4.82293053,2.99025621,0.02221317,2.23236628
-5.39369685,8.71449057,0.01497264,1.36439887,0.91095340,0.32172282,4.88814946,3.06559925,0.02092264,2.24920839
-5.38769385,8.80772403,0.01543130,1.36621841,0.92204692,0.31722396,4.92872097,3.13183459,0.01971290,2.26157385
-5.38169085,8.87448905,0.01585838,1.36205853,0.93136115,0.31286425,4.94482489,3.18868531,0.01858940,2.26955294
-5.37568784,8.91554182,0.01624829,1.35232535,0.93883585,0.30874375,4.93714339,3.23608739,0.01755603,2.27335344
-5.36968484,8.93221053,0.01659621,1.33752656,0.94445766,0.30496535,4.90682698,3.27418693,0.01661524,2.27329825
-5.36368184,8.92634236,0.01689823,1.31824894,0.94826130,0.30163308,4.85544451,3.30332923,0.01576829,2.26981765
-5.35767884,8.90023035,0.01715154,1.29513346,0.95032869,0.29884989,4.78491962,3.32404032,0.01501539,2.26343674
-5.35167584,8.85652396,0.01735446,1.26884921,0.95078606,0.29671527,4.69745701,3.33700170,0.01435591,2.25475851
-5.34567284,8.79812782,0.01750657,1.24006759,0.94979919,0.29532271,4.59546217,3.34301966,0.01378858,2.24444357
-5.33966983,8.72809401,0.01760863,1.20943813,0.94756713,0.29475731,4.48145866,3.34299058,0.01331164,2.23318761
-5.33366683,8.64951342,0.01766255,1.17756704,0.94431477,0.29509347,4.35800672,3.33786387,0.01292304,2.22169796
-5.32766383,8.56541169,0.01767133,1.14499972,0.94028479,0.29639316,4.22762711,3.32860462,0.01262052,2.21067043
-5.32166083,8.47865498,0.01763886,1.11220783,0.93572929,0.29870453,4.09273329,3.31615752,0.01240185,2.20076793
-5.31565783,8.39186992,0.01756976,1.07958139,0.93090187,0.30206131,3.95557464,3.30141391,0.01226486,2.19260185
-5.30965483,8.30738127,0.01746923,1.04742624,0.92605020,0.30648285,3.81819261,3.28518348,0.01220760,2.18671736
-5.30365183,8.22716973,0.01734278,1.01596638,0.92140984,0.31197484,3.68239079,3.26817181,0.01222847,2.18358314
-5.29764882,8.15285079,0.01719606,0.98535104,0.91719922,0.31853081,3.54971914,3.25096480,0.01232621,2.18358604
-5.29164582,8.08567455,0.01703462,0.95566540,0.91361611,0.32613412,3.42147163,3.23402028,0.01250006,2.18703064
-5.28564282,8.02654492,0.01686378,0.92694436,0.91083564,0.33476047,3.29869601,3.21766708,0.01274973,2.19414342
-5.27963982,7.97605553,0.01668844,0.89918795,0.90900955,0.34438067,3.18221368,3.20211115,0.01307538,2.20508089
-5.27363682,7.93453882,0.01651294,0.87237753,0.90826676,0.35496349,3.07264711,3.18744801,0.01347766,2.21994075
-5.26763382,7.90212400,0.01634102,0.84649150,0.90871473,0.36647841,2.97045226,3.17368047,0.01395754,2.23877509
-5.26163082,7.87879927,0.01617571,0.82151950,0.91044141,0.37889799,2.87595301,3.16074031,0.01451623,2.26160416
-5.25562781,7.86447351,0.01601935,0.79747430,0.91351738,0.39219984,2.78937502,3.14851236,0.01515496,2.28842975
-5.24962481,7.85903294,0.01587360,0.77440059,0.91799772,0.40636774,2.71087662,3.13685932,0.01587484,2.31924675
-5.24362181,7.86238893,0.01573950,0.75238032,0.92392341,0.42139223,2.64057454,3.12564579,0.01667652,2.35405195
-5.23761881,7.87451361,0.01561750,0.73153430,0.93132191,0.43727016,2.57856323,3.11475995,0.01755998,2.39284928
-5.23161581,7.89546118,0.01550761,0.71202008,0.94020675,0.45400360,2.52492672,3.10413153,0.01852420,2.43565095
-5.22561281,7.92537386,0.01540946,0.69402654,0.95057608,0.47159791,2.47974275,3.09374518,0.01956693,2.48247438
-5.21960980,7.96447259,0.01532246,0.67776539,0.96241033,0.49005930,2.44307956,3.08364836,0.02068437,2.53333505
-5.21360680,8.01303364,0.01524586,0.66346050,0.97566890,0.50939189,2.41498619,3.07395359,0.02187102,2.58823591
-5.20760380,8.07135344,0.01517892,0.65133557,0.99028651,0.52959461,2.39547757,3.06483511,0.02311947,2.64715408
-5.20160080,8.13970480,0.01512100,0.64160109,1.00616929,0.55065816,2.38451609,3.05652035,0.02442037,2.71002608
-5.19559780,8.21828812,0.01507166,0.63444140,1.02319120,0.57256217,2.38199155,3.04927704,0.02576245,2.77673279
-5.18959480,8.30718189,0.01503076,0.63000251,1.04119118,0.59527295,2.38770145,3.04339703,0.02713259,2.84708547
-5.18359180,8.40629644,0.01499854,0.62838155,1.05997149,0.61874188,2.40133337,3.03917814,0.02851614,2.92081429
-5.17758879,8.51533505,0.01497568,0.62961834,1.07929764,0.64290474,2.42245137,3.03690531,0.02989716,2.99756049
-5.17158579,8.63376561,0.01496338,0.63368954,1.09890026,0.66768190,2.45048749,3.03683252,0.03125894,3.07687308
-5.16558279,8.76080572,0.01496336,0.64050565,1.11847898,0.69297960,2.48473963,3.03916673,0.03258448,3.15821097
-5.15957979,8.89542278,0.01497788,0.64991110,1.13770855,0.71869214,2.52437611,3.04405503,0.03385709,3.24095066
-5.15357679,9.03634991,0.01500978,0.66168717,1.15624701,0.74470489,2.56844720,3.05157578,0.03506105,3.32439962
-5.14757379,9.18211713,0.01506241,0.67555780,1.17374572,0.77089814,2.61590307,3.06173436,0.03618223,3.40781472
-5.14157079,9.33109660,0.01513960,0.69119783,1.18986080,0.79715128,2.66561751,3.07446369,0.03720877,3.49042518
-5.13556778,9.48155942,0.01524562,0.70824322,1.20426562,0.82334739,2.71641624,3.08962959,0.03813166,3.57145865
-5.12956478,9.63174079,0.01538502,0.72630289,1.21666362,0.84937778,2.76710838,3.10704026,0.03894527,3.65016930
-5.12356178,9.77991009,0.01556261,0.74497152,1.22680093,0.87514628,2.81651954,3.12645935,0.03964783,3.72586629
-5.11755878,9.92444168,0.01578327,0.76384275,1.23447801,0.90057309,2.86352495,3.14762161,0.04024165,3.79794115
-5.11155578,10.06388245,0.01605182,0.78252229,1.23955982,0.92559791,2.90708106,3.17024989,0.04073342,3.86589249
-5.10555278,10.19701248,0.01637287,0.80064031,1.24198392,0.95018225,2.94625402,3.19407246,0.04113412,3.92934678
-5.09954977,10.32289513,0.01675070,0.81786279,1.24176589,0.97431074,2.98024412,3.21883928,0.04145897,3.98807398
-5.09354677,10.44091415,0.01718905,0.83390132,1.23900202,0.99799135,3.00840494,3.24433622,0.04172711,4.04199709
-5.08754377,10.55079563,0.01769104,0.84852105,1.23386878,1.02125465,3.03025687,3.27039624,0.04196121,4.09119529
-5.08154077,10.65261377,0.01825903,0.86154667,1.22661920,1.04415191,3.04549443,3.29690682,0.04218683,4.13590029
-5.07553777,10.74678028,0.01889454,0.87286620,1.21757623,1.06675235,3.05398765,3.32381304,0.04243183,4.17648603
-5.06953477,10.83401801,0.01959816,0.88243262,1.20712327,1.08913946,3.05577769,3.35111638,0.04272550,4.21345241
-5.06353177,10.91532027,0.02036956,0.89026334,1.19569234,1.11140671,3.05106720,3.37886914,0.04309778,4.24740349
-5.05752876,10.99189791,0.02120750,0.89643774,1.18375016,1.13365257,3.04020631,3.40716486,0.04357829,4.27902139
-5.05152576,11.06511688,0.02210981,0.90109275,1.17178292,1.15597534,3.02367491,3.43612554,0.04419549,4.30903681
-5.04552276,11.13642905,0.02307355,0.90441695,1.16028007,1.17846766,3.00206220,3.46588638,0.04497568,4.33819760
-5.03951976,11.20729967,0.02409503,0.90664328,1.14971785,1.20121105,2.97604445,3.49657896,0.04594219,4.36723649
-5.03351676,11.27913451,0.02516994,0.90804061,1.14054320,1.22427065,2.94636175,3.52831407,0.04711452,4.39683929
-5.02751376,11.35320983,0.02629348,0.90890465,1.13315833,1.24769025,2.91379444,3.56116513,0.04850762,4.42761479
-5.02151076,11.43060801,0.02746044,0.90954813,1.12790686,1.27148788,2.87914009,3.59515332,0.05013127,4.46006741
-5.01550775,11.51216128,0.02866534,0.91029093,1.12506161,1.29565198,2.84319137,3.63023524,0.05198953,4.49457356
-5.00950475,11.59840568,0.02990248,0.91144998,1.12481469,1.32013843,2.80671528,3.66629387,0.05408045,4.53136256
-5.00350175,11.68954680,0.03116601,0.91332956,1.12727005,1.34486850,2.77043415,3.70313346,0.05639580,4.57050272
-4.99749875,11.78543843,0.03244997,0.91621183,1.13243885,1.36972778,2.73500860,3.74047850,0.05892106,4.61189307
-4.99149575,11.88557475,0.03374828,0.92034815,1.14023777,1.39456625,2.70102265,3.77797701,0.06163553,4.65526110
-4.98549275,11.98909602,0.03505473,0.92595109,1.15049033,1.41919958,2.66897115,3.81520785,0.06451268,4.70016654
-4.97948974,12.09480763,0.03636295,0.93318746,1.16293131,1.44341151,2.63924977,3.85169176,0.06752058,4.74601110
-4.97348674,12.20121137,0.03766631,0.94217249,1.17721403,1.46695756,2.61214754,3.88690549,0.07062253,4.79205403
-4.96748374,12.30654790,0.03895789,0.95296526,1.19292051,1.48956971,2.58784214,3.92029827,0.07377790,4.83743293
-4.96148074,12.40884863,0.04023043,0.96556556,1.20957403,1.51096227,2.56639813,3.95130982,0.07694295,4.88118918
-4.95547774,12.50599514,0.04147627,0.97991233,1.22665388,1.53083846,2.54776808,3.97938889,0.08007190,4.92229716
-4.94947474,12.59578381,0.04268729,0.99588367,1.24361168,1.54889779,2.53179680,4.00401156,0.08311797,4.95969635
-4.94347174,12.67599329,0.04385497,1.01329850,1.25988881,1.56484376,2.51822847,4.02469823,0.08603449,4.99232496
-4.93746873,12.74445222,0.04497037,1.03191995,1.27493425,1.57839188,2.50671677,4.04102862,0.08877603,5.01915403
-4.93146573,12.79910475,0.04602422,1.05146038,1.28822225,1.58927734,2.49683767,4.05265410,0.09129939,5.03922056
-4.92546273,12.83807117,0.04700699,1.07158797,1.29926900,1.59726253,2.48810454,4.05930683,0.09356471,5.05165835
-4.91945973,12.85970165,0.04790905,1.09193464,1.30764767,1.60214358,2.47998531,4.06080534,0.09553625,5.05572528
-4.91345673,12.86262085,0.04872078,1.11210530,1.31300121,1.60375619,2.47192088,4.05705651,0.09718319,5.05082592
-4.90745373,12.84576199,0.04943276,1.13168795,1.31505234,1.60198010,2.46334443,4.04805397,0.09848024,5.03652840
-4.90145073,12.80838922,0.05003594,1.15026451,1.31361023,1.59674228,2.45370062,4.03387314,0.09940803,5.01257498
-4.89544772,12.75010773,0.05052180,1.16742192,1.30857373,1.58801873,2.44246431,4.01466336,0.09995335,4.97888585
-4.88944472,12.67086173,0.05088259,1.18276323,1.29993089,1.57583471,2.42915767,3.99063766,0.10010927,4.93555605
-4.88344172,12.57092073,0.05111139,1.19591830,1.28775496,1.56026362,2.41336544,3.96206075,0.09987497,4.88284587
-4.87743872,12.45085548,0.05120234,1.20655374,1.27219711,1.54142448,2.39474733,3.92923606,0.09925551,4.82116546
-4.87143572,12.31150513,0.05115073,1.21438180,1.25347629,1.51947826,2.37304750,3.89249233,0.09826144,4.75105431
-4.86543272,12.15393754,0.05095312,1.21916780,1.23186680,1.49462324,2.34810046,3.85217066,0.09690829,4.67315708
-4.85942971,11.97940520,0.05060738,1.22073607,1.20768431,1.46708958,2.31983350,3.80861252,0.09521598,4.58819697
-4.85342671,11.78929890,0.05011280,1.21897403,1.18127116,1.43713346,2.28826551,3.76214920,0.09320816,4.49694815
-4.84742371,11.58510163,0.04947007,1.21383437,1.15298153,1.40503086,2.25350240,3.71309326,0.09091158,4.40020866
-4.84142071,11.36834479,0.04868135,1.20533530,1.12316751,1.37107137,2.21572956,3.66173208,0.08835538,4.29877512
-4.83541771,11.14056852,0.04775022,1.19355887,1.09216651,1.33555215,2.17520162,3.60832370,0.08557047,4.19342045
-4.82941471,10.90328761,0.04668169,1.17864753,1.06029074,1.29877213,2.13223026,3.55309496,0.08258887,4.08487551
-4.82341171,10.65796384,0.04548216,1.16079890,1.02781912,1.26102678,2.08717056,3.49624170,0.07944315,3.97381514
-4.81740870,10.40598530,0.04415935,1.14025919,0.99499183,1.22260328,2.04040658,3.43793082,0.07616595,3.86084907
-4.81140570,10.14865248,0.04272225,1.11731531,0.96200765,1.18377628,1.99233683,3.37830385,0.07278944,3.74651748
-4.80540270,9.88717076,0.04118104,1.09228607,0.92902385,1.14480431,1.94336007,3.31748158,0.06934500,3.63129099
-4.79939970,9.62264841,0.03954697,1.06551270,0.89615851,1.10592664,1.89386226,3.25556936,0.06586283,3.51557435
-4.79339670,9.35609888,0.03783225,1.03734900,0.86349475,1.06736073,1.84420479,3.19266266,0.06237171,3.39971305
-4.78739370,9.08844623,0.03604989,1.00815146,0.83108645,1.02930024,1.79471453,3.12885249,0.05889870,3.28400206
-4.78139070,8.82053242,0.03421357,0.97826957,0.79896487,0.99191339,1.74567587,3.06423030,0.05546902,3.16869548
-4.77538769,8.55312514,0.03233742,0.94803677,0.76714565,0.95534191,1.69732497,2.99889224,0.05210586,3.05401642
-4.76938469,8.28692533,0.03043586,0.91776199,0.73563569,0.91970033,1.64984614,2.93294241,0.04883030,2.94016615
-4.76338169,8.02257358,0.02852333,0.88772247,0.70443937,0.88507578,1.60337038,2.86649529,0.04566122,2.82733188
-4.75737869,7.76065488,0.02661414,0.85815758,0.67356383,0.85152822,1.55797602,2.79967695,0.04261526,2.71569276
-4.75137569,7.50170173,0.02472219,0.82926424,0.64302296,0.81909120,1.51369112,2.73262557,0.03970686,2.60542382
-4.74537269,7.24619557,0.02286081,0.80119374,0.61284013,0.78777301,1.47049761,2.66549093,0.03694821,2.49669783
-4.73936968,6.99456702,0.02104249,0.77405028,0.58304938,0.75755846,1.42833676,2.59843332,0.03434935,2.38968527
-4.73336668,6.74719548,0.01927871,0.74789109,0.55369544,0.72841111,1.38711574,2.53162196,0.03191821,2.28455278
-4.72736368,6.50440857,0.01757983,0.72272826,0.52483252,0.70027605,1.34671503,2.46523295,0.02966074,2.18146049
-4.72136068,6.26648224,0.01595486,0.69853206,0.49652229,0.67308309,1.30699635,2.39944709,0.02758093,2.08055876
-4.71535768,6.03364202,0.01441143,0.67523569,0.46883116,0.64675047,1.26781085,2.33444756,0.02568101,1.98198499
-4.70935468,5.80606580,0.01295569,0.65274128,0.44182734,0.62118873,1.22900718,2.27041758,0.02396150,1.88586073
-4.70335168,5.58388851,0.01159229,0.63092686,0.41557778,0.59630500,1.19043941,2.20753807,0.02242136,1.79228981
-4.69734867,5.36720867,0.01032437,0.60965399,0.39014538,0.57200723,1.15197423,2.14598540,0.02105808,1.70135756
-4.69134567,5.15609670,0.00915364,0.58877585,0.36558665,0.54820842,1.11349758,2.08592916,0.01986778,1.61313140
-4.68534267,4.95060459,0.00808041,0.56814526,0.34194985,0.52483064,1.07492015,2.02753005,0.01884530,1.52766274
-4.67933967,4.75077654,0.00710373,0.54762253,0.31927384,0.50180875,1.03618193,1.97093777,0.01798429,1.44499022
-4.67333667,4.55665994,0.00622150,0.52708261,0.29758763,0.47909351,0.99725543,1.91628913,0.01727730,1.36514386
-4.66733367,4.36831610,0.00543061,0.50642135,0.27691052,0.45665424,0.95814769,1.86370637,0.01671582,1.28815009
-4.66133067,4.18583024,0.00472712,0.48556062,0.25725280,0.43448064,0.91890090,1.81329568,0.01629037,1.21403699
-4.65532766,4.00932015,0.00410639,0.46445206,0.23861696,0.41258388,0.87959181,1.76514637,0.01599063,1.14283969
-4.64932466,3.83894328,0.00356330,0.44307936,0.22099916,0.39099695,0.84032986,1.71933052,0.01580546,1.07460530
-4.64332166,3.67490198,0.00309235,0.42145904,0.20439093,0.36977414,0.80125427,1.67590355,0.01572310,1.00939719
