energy_ev,total_up,Sc_p_up,Sc_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.69984992,5.37719495,4.96657301,1.12908718,0.06957968,0.00016784,3.71895848,0.00000000
-5.69384692,5.39449464,4.97608287,1.14017728,0.06981385,0.00017151,3.73071981,0.00000000
-5.68784392,5.40739736,4.97892568,1.14989742,0.07004574,0.00017530,3.73903075,0.00000000
-5.68184092,5.41591527,4.97519504,1.15814385,0.07026700,0.00017910,3.74388177,0.00000000
-5.67583792,5.42004782,4.96499318,1.16483285,0.07046853,0.00018283,3.74526451,0.00000000
-5.66983492,5.41976124,4.94842052,1.16989620,0.07064096,0.00018641,3.74315869,0.00000000
-5.66383192,5.41497041,4.92556672,1.17327662,0.07077501,0.00018974,3.73752024,0.00000000
-5.65782891,5.40552457,4.89650402,1.17492331,0.07086196,0.00019274,3.72827173,0.00000000
-5.65182591,5.39119794,4.86128323,1.17478801,0.07089403,0.00019533,3.71529570,0.00000000
-5.64582291,5.37168624,4.81993279,1.17282192,0.07086471,0.00019745,3.69843167,0.00000000
-5.63981991,5.34660949,4.77246092,1.16897374,0.07076903,0.00019903,3.67747698,0.00000000
-5.63381691,5.31552143,4.71886088,1.16318892,0.07060380,0.00020002,3.65219183,0.00000000
-5.62781391,5.27792523,4.65911906,1.15541028,0.07036763,0.00020038,3.62230824,0.00000000
-5.62181091,5.23329477,4.59322522,1.14557993,0.07006101,0.00020006,3.58754257,0.00000000
-5.61580790,5.18110051,4.52118438,1.13364239,0.06968615,0.00019906,3.54761101,0.00000000
-5.60980490,5.12083838,4.44302950,1.11954870,0.06924685,0.00019736,3.50224700,0.00000000
-5.60380190,5.05206016,4.35883392,1.10326111,0.06874820,0.00019497,3.45121966,0.00000000
-5.59779890,4.97440351,4.26872286,1.08475824,0.06819625,0.00019190,3.39435209,0.00000000
-5.59179590,4.88761980,4.17288293,1.06404002,0.06759763,0.00018816,3.33153830,0.00000000
-5.58579290,4.79159804,4.07156903,1.04113231,0.06695912,0.00018381,3.26275780,0.00000000
-5.57978989,4.68638348,3.96510800,1.01609066,0.06628725,0.00017888,3.18808679,0.00000000
-5.57378689,4.57218974,3.85389874,0.98900301,0.06558784,0.00017344,3.10770544,0.00000000
-5.56778389,4.44940369,3.73840868,0.95999103,0.06486566,0.00016753,3.02190050,0.00000000
-5.56178089,4.31858294,3.61916674,0.92921009,0.06412408,0.00016124,2.93106344,0.00000000
-5.55577789,4.18044604,3.49675324,0.89684772,0.06336486,0.00015464,2.83568391,0.00000000
-5.54977489,4.03585621,3.37178745,0.86312068,0.06258796,0.00014781,2.73633934,0.00000000
-5.54377189,3.88579955,3.24491346,0.82827081,0.06179153,0.00014083,2.63368095,0.00000000
-5.53776888,3.73135914,3.11678547,0.79255989,0.06097198,0.00013378,2.52841748,0.00000000
-5.53176588,3.57368665,2.98805322,0.75626383,0.06012417,0.00012675,2.42129727,0.00000000
-5.52576288,3.41397304,2.85934875,0.71966648,0.05924170,0.00011982,2.31308999,0.00000000
-5.51975988,3.25341995,2.73127501,0.68305340,0.05831735,0.00011307,2.20456886,0.00000000
-5.51375688,3.09321309,2.60439712,0.64670596,0.05734351,0.00010659,2.09649433,0.00000000
-5.50775388,2.93449900,2.47923646,0.61089592,0.05631278,0.00010044,1.98959985,0.00000000
-5.50175088,2.77836562,2.35626790,0.57588077,0.05521852,0.00009469,1.88458023,0.00000000
-5.49574787,2.62582741,2.23591992,0.54189999,0.05405539,0.00008942,1.78208286,0.00000000
-5.48974487,2.47781474,2.11857711,0.50917212,0.05281991,0.00008469,1.68270163,0.00000000
-5.48374187,2.33516749,2.00458470,0.47789282,0.05151090,0.00008054,1.58697341,0.00000000
-5.47773887,2.19863199,1.89425412,0.44823363,0.05012985,0.00007703,1.49537664,0.00000000
-5.47173587,2.06886059,1.78786892,0.42034143,0.04868112,0.00007421,1.40833133,0.00000000
-5.46573287,1.94641287,1.68569017,0.39433836,0.04717202,0.00007210,1.32620000,0.00000000
-5.45972986,1.83175751,1.58796056,0.37032200,0.04561275,0.00007075,1.24928878,0.00000000
-5.45372686,1.72527399,1.49490667,0.34836565,0.04401610,0.00007016,1.17784823,0.00000000
-5.44772386,1.62725338,1.40673896,0.32851863,0.04239712,0.00007036,1.11207334,0.00000000
-5.44172086,1.53789782,1.32364932,0.31080636,0.04077256,0.00007134,1.05210248,0.00000000
-5.43571786,1.45731848,1.24580625,0.29523031,0.03916021,0.00007309,0.99801532,0.00000000
-5.42971486,1.38553220,1.17334806,0.28176774,0.03757822,0.00007559,0.94982969,0.00000000
-5.42371186,1.32245715,1.10637452,0.27037137,0.03604434,0.00007881,0.90749786,0.00000000
-5.41770885,1.26790830,1.04493780,0.26096903,0.03457519,0.00008271,0.87090263,0.00000000
-5.41170585,1.22159329,0.98903340,0.25346348,0.03318555,0.00008720,0.83985388,0.00000000
-5.40570285,1.18310994,0.93859207,0.24773261,0.03188783,0.00009223,0.81408616,0.00000000
-5.39969985,1.15194596,0.89347342,0.24363013,0.03069151,0.00009770,0.79325804,0.00000000
-5.39369685,1.12748204,0.85346202,0.24098694,0.02960294,0.00010350,0.77695377,0.00000000
-5.38769385,1.10899866,0.81826661,0.23961336,0.02862511,0.00010953,0.76468767,0.00000000
-5.38169085,1.09568728,0.78752272,0.23930225,0.02775781,0.00011564,0.75591154,0.00000000
-5.37568784,1.08666595,0.76079893,0.23983298,0.02699782,0.00012172,0.75002534,0.00000000
-5.36968484,1.08099915,0.73760662,0.24097638,0.02633937,0.00012762,0.74639064,0.00000000
-5.36368184,1.07772139,0.71741293,0.24250039,0.02577472,0.00013321,0.74434698,0.00000000
-5.35767884,1.07586384,0.69965632,0.24417636,0.02529493,0.00013836,0.74323011,0.00000000
-5.35167584,1.07448282,0.68376412,0.24578561,0.02489065,0.00014292,0.74239176,0.00000000
-5.34567284,1.07268907,0.66917110,0.24712621,0.02455303,0.00014679,0.74121984,0.00000000
-5.33966983,1.06967645,0.65533817,0.24801944,0.02427462,0.00014986,0.73915827,0.00000000
-5.33366683,1.06474855,0.64177041,0.24831582,0.02405020,0.00015205,0.73572549,0.00000000
-5.32766383,1.05734213,0.62803324,0.24790028,0.02387762,0.00015328,0.73053064,0.00000000
-5.32166083,1.04704602,0.61376631,0.24669628,0.02375841,0.00015352,0.72328674,0.00000000
-5.31565783,1.03361462,0.59869406,0.24466859,0.02369831,0.00015274,0.71382000,0.00000000
-5.30965483,1.01697512,0.58263284,0.24182462,0.02370759,0.00015095,0.70207503,0.00000000
-5.30365183,0.99722824,0.56549394,0.23821419,0.02380111,0.00014818,0.68811538,0.00000000
-5.29764882,0.97464217,0.54728282,0.23392767,0.02399821,0.00014447,0.67211946,0.00000000
-5.29164582,0.94963993,0.52809427,0.22909251,0.02432231,0.00013989,0.65437208,0.00000000
-5.28564282,0.92278077,0.50810417,0.22386837,0.02480025,0.00013454,0.63525171,0.00000000
-5.27963982,0.89473625,0.48755797,0.21844096,0.02546147,0.00012852,0.61521423,0.00000000
-5.27363682,0.86626197,0.46675680,0.21301476,0.02633693,0.00012193,0.59477370,0.00000000
-5.26763382,0.83816622,0.44604161,0.20780500,0.02745779,0.00011492,0.57448103,0.00000000
-5.26163082,0.81127667,0.42577625,0.20302913,0.02885406,0.00010759,0.55490133,0.00000000
-5.25562781,0.78640648,0.40633019,0.19889810,0.03055306,0.00010007,0.53659092,0.00000000
-5.24962481,0.76432115,0.38806156,0.19560786,0.03257786,0.00009249,0.52007487,0.00000000
-5.24362181,0.74570732,0.37130127,0.19333120,0.03494571,0.00008496,0.50582585,0.00000000
-5.23761881,0.73114465,0.35633868,0.19221053,0.03766661,0.00007758,0.49424519,0.00000000
-5.23161581,0.72108192,0.34340948,0.19235151,0.04074189,0.00007045,0.48564673,0.00000000
-5.22561281,0.71581797,0.33268601,0.19381809,0.04416316,0.00006363,0.48024403,0.00000000
-5.21960980,0.71548832,0.32427044,0.19662898,0.04791144,0.00005721,0.47814143,0.00000000
-5.21360680,0.72005786,0.31819083,0.20075566,0.05195657,0.00005122,0.47932911,0.00000000
-5.20760380,0.72931979,0.31440021,0.20612216,0.05625717,0.00004569,0.48368246,0.00000000
-5.20160080,0.74290085,0.31277861,0.21260653,0.06076082,0.00004065,0.49096563,0.00000000
-5.19559780,0.76027270,0.31313774,0.22004402,0.06540484,0.00003611,0.50083908,0.00000000
-5.18959480,0.78076889,0.31522829,0.22823183,0.07011746,0.00003205,0.51287098,0.00000000
-5.18359180,0.80360704,0.31874932,0.23693540,0.07481936,0.00002846,0.52655192,0.00000000
-5.17758879,0.82791520,0.32335944,0.24589584,0.07942573,0.00002532,0.54131247,0.00000000
-5.17158579,0.85276162,0.32868933,0.25483852,0.08384856,0.00002260,0.55654287,0.00000000
-5.16558279,0.87718688,0.33435512,0.26348226,0.08799925,0.00002026,0.57161429,0.00000000
-5.15957979,0.90023708,0.33997211,0.27154899,0.09179139,0.00001826,0.58590076,0.00000000
-5.15357679,0.92099708,0.34516840,0.27877342,0.09514355,0.00001657,0.59880112,0.00000000
-5.14757379,0.93862254,0.34959792,0.28491243,0.09798213,0.00001515,0.60976008,0.00000000
-5.14157079,0.95236954,0.35295243,0.28975382,0.10024392,0.00001396,0.61828777,0.00000000
-5.13556778,0.96162087,0.35497206,0.29312412,0.10187852,0.00001297,0.62397698,0.00000000
-5.12956478,0.96590798,0.35545418,0.29489516,0.10285027,0.00001214,0.62651767,0.00000000
-5.12356178,0.96492798,0.35426020,0.29498917,0.10313981,0.00001146,0.62570809,0.00000000
-5.11755878,0.95855504,0.35132027,0.29338227,0.10274512,0.00001090,0.62146237,0.00000000
-5.11155578,0.94684610,0.34663567,0.29010628,0.10168193,0.00001044,0.61381430,0.00000000
-5.10555278,0.93004071,0.34027906,0.28524875,0.09998367,0.00001008,0.60291731,0.00000000
-5.09954977,0.90855525,0.33239251,0.27895130,0.09770079,0.00000981,0.58904076,0.00000000
-5.09354677,0.88297199,0.32318358,0.27140644,0.09489963,0.00000964,0.57256288,0.00000000
-5.08754377,0.85402346,0.31291969,0.26285289,0.09166077,0.00000956,0.55396063,0.00000000
-5.08154077,0.82257301,0.30192096,0.25356975,0.08807708,0.00000960,0.53379699,0.00000000
-5.07553777,0.78959221,0.29055187,0.24386967,0.08425146,0.00000976,0.51270627,0.00000000
-5.06953477,0.75613599,0.27921204,0.23409123,0.08029441,0.00001007,0.49137779,0.00000000
-5.06353177,0.72331641,0.26832643,0.22459088,0.07632153,0.00001055,0.47053863,0.00000000
-5.05752876,0.69227565,0.25833517,0.21573453,0.07245098,0.00001123,0.45093582,0.00000000
-5.05152576,0.66415907,0.24968328,0.20788902,0.06880115,0.00001215,0.43331844,0.00000000
-5.04552276,0.64008875,0.24281050,0.20141372,0.06548843,0.00001332,0.41841992,0.00000000
-5.03951976,0.62113804,0.23814136,0.19665217,0.06262518,0.00001479,0.40694091,0.00000000
-5.03351676,0.60830741,0.23607555,0.19392415,0.06031811,0.00001658,0.39953278,0.00000000
-5.02751376,0.60250178,0.23697877,0.19351792,0.05866678,0.00001873,0.39678207,0.00000000
-5.02151076,0.60450964,0.24117409,0.19568300,0.05776258,0.00002127,0.39919586,0.00000000
-5.01550775,0.61498393,0.24893381,0.20062336,0.05768794,0.00002422,0.40718822,0.00000000
-5.00950475,0.63442498,0.26047213,0.20849109,0.05851581,0.00002760,0.42106798,0.00000000
-5.00350175,0.66316566,0.27593849,0.21938082,0.06030953,0.00003143,0.44102774,0.00000000
-4.99749875,0.70135896,0.29541186,0.23332481,0.06312288,0.00003570,0.46713461,0.00000000
-4.99149575,0.74896845,0.31889616,0.25028899,0.06700038,0.00004042,0.49932274,0.00000000
-4.98549275,0.80576193,0.34631701,0.27017010,0.07197781,0.00004558,0.53738818,0.00000000
-4.97948974,0.87130881,0.37751994,0.29279414,0.07808290,0.00005114,0.58098629,0.00000000
-4.97348674,0.94498173,0.41227046,0.31791642,0.08533611,0.00005708,0.62963219,0.00000000
-4.96748374,1.02596277,0.45025603,0.34522326,0.09375149,0.00006335,0.68270468,0.00000000
-4.96148074,1.11325484,0.49109024,0.37433570,0.10333761,0.00006990,0.73945382,0.00000000
-4.95547774,1.20569820,0.53431915,0.40481522,0.11409835,0.00007665,0.79901261,0.00000000
-4.94947474,1.30199243,0.57942988,0.43617164,0.12603359,0.00008352,0.86041266,0.00000000
-4.94347174,1.40072342,0.62586131,0.46787295,0.13913975,0.00009044,0.92260388,0.00000000
-4.93746873,1.50039493,0.67301663,0.49935721,0.15340988,0.00009732,0.98447785,0.00000000
-4.93146573,1.59946392,0.72027738,0.53004594,0.16883351,0.00010405,1.04489434,0.00000000
-4.92546273,1.69637865,0.76701850,0.55935890,0.18539595,0.00011054,1.10271026,0.00000000
-4.91945973,1.78961800,0.81262381,0.58672957,0.20307705,0.00011670,1.15681003,0.00000000
-4.91345673,1.87773073,0.85650127,0.61162084,0.22184944,0.00012244,1.20613639,0.00000000
-4.90745373,1.95937288,0.89809735,0.63354032,0.24167622,0.00012767,1.24972033,0.00000000
-4.90145073,2.03334189,0.93690987,0.65205457,0.26250812,0.00013233,1.28670890,0.00000000
-4.89544772,2.09860570,0.97249866,0.66680164,0.28428024,0.00013634,1.31638981,0.00000000
-4.88944472,2.15432576,1.00449371,0.67750139,0.30690861,0.00013965,1.33821158,0.00000000
-4.88344172,2.19987283,1.03260024,0.68396305,0.33028664,0.00014224,1.35179838,0.00000000
-4.87743872,2.23483507,1.05660083,0.68608968,0.35428185,0.00014408,1.35695896,0.00000000
-4.87143572,2.25901808,1.07635437,0.68387943,0.37873300,0.00014517,1.35368916,0.00000000
-4.86543272,2.27243742,1.09179226,0.67742339,0.40344811,0.00014552,1.34216808,0.00000000
-4.85942971,2.27530416,1.10291220,0.66690029,0.42820350,0.00014515,1.32274813,0.00000000
-4.85342671,2.26800453,1.10977002,0.65256835,0.45274428,0.00014410,1.29593955,0.00000000
-4.84742371,2.25107523,1.11247048,0.63475459,0.47678627,0.00014243,1.26239020,0.00000000
-4.84142071,2.22517591,1.11115745,0.61384231,0.50001985,0.00014020,1.22286187,0.00000000
-4.83541771,2.19106046,1.10600437,0.59025719,0.52211537,0.00013748,1.17820407,0.00000000
-4.82941471,2.14954893,1.09720565,0.56445291,0.54273048,0.00013433,1.12932678,0.00000000
-4.82341171,2.10150137,1.08496944,0.53689663,0.56151889,0.00013085,1.07717337,0.00000000
-4.81740870,2.04779495,1.06951226,0.50805530,0.57814042,0.00012712,1.02269475,0.00000000
-4.81140570,1.98930526,1.05105571,0.47838305,0.59227200,0.00012322,0.96682589,0.00000000
-4.80540270,1.92689212,1.02982517,0.44831032,0.60361897,0.00011924,0.91046544,0.00000000
-4.79939970,1.86139022,1.00605047,0.41823485,0.61192633,0.00011527,0.85445893,0.00000000
-4.79339670,1.79360408,0.97996803,0.38851492,0.61698920,0.00011139,0.79958591,0.00000000
-4.78739370,1.72430675,0.95182414,0.35946468,0.61866209,0.00010769,0.74655091,0.00000000
-4.78139070,1.65424137,0.92187864,0.33135173,0.61686630,0.00010425,0.69597816,0.00000000
-4.77538769,1.58412433,0.89040846,0.30439654,0.61159510,0.00010115,0.64840936,0.00000000
-4.76938469,1.51464903,0.85771045,0.27877364,0.60291629,0.00009848,0.60430428,0.00000000
-4.76338169,1.44648890,0.82410286,0.25461417,0.59097199,0.00009630,0.56404309,0.00000000
-4.75737869,1.38029882,0.78992499,0.23200943,0.57597552,0.00009470,0.52793013,0.00000000
-4.75137569,1.31671398,0.75553495,0.21101513,0.55820555,0.00009374,0.49619806,0.00000000
-4.74537269,1.25634579,0.72130504,0.19165604,0.53799763,0.00009349,0.46901209,0.00000000
-4.73936968,1.19977450,0.68761519,0.17393058,0.51573364,0.00009400,0.44647366,0.00000000
-4.73336668,1.14753874,0.65484437,0.15781533,0.49182946,0.00009532,0.42862317,0.00000000
-4.72736368,1.10012244,0.62336054,0.14326906,0.46672157,0.00009748,0.41544187,0.00000000
-4.72136068,1.05793977,0.59350962,0.13023637,0.44085318,0.00010051,0.40685263,0.00000000
-4.71535768,1.02131914,0.56560410,0.11865069,0.41466037,0.00010441,0.40271994,0.00000000
-4.70935468,0.99048739,0.53991188,0.10843679,0.38855908,0.00010916,0.40284937,0.00000000
-4.70335168,0.96555523,0.51664615,0.09951271,0.36293331,0.00011473,0.40698697,0.00000000
-4.69734867,0.94650530,0.49595678,0.09179131,0.33812503,0.00012107,0.41481905,0.00000000
-4.69134567,0.93318376,0.47792393,0.08518147,0.31442628,0.00012810,0.42597275,0.00000000
-4.68534267,0.92529645,0.46255421,0.07958901,0.29207355,0.00013572,0.44001813,0.00000000
-4.67933967,0.92241018,0.44977976,0.07491760,0.27124462,0.00014380,0.45647184,0.00000000
-4.67333667,0.92395970,0.43946032,0.07106951,0.25205790,0.00015220,0.47480295,0.00000000
-4.66733367,0.92926029,0.43138841,0.06794653,0.23457402,0.00016076,0.49444104,0.00000000
-4.66133067,0.93752584,0.42529728,0.06545096,0.21879966,0.00016932,0.51478650,0.00000000
-4.65532766,0.94789191,0.42087153,0.06348674,0.20469306,0.00017769,0.53522292,0.00000000
-4.64932466,0.95944279,0.41775972,0.06196073,0.19217110,0.00018568,0.55513139,0.00000000
-4.64332166,0.97124172,0.41558860,0.06078422,0.18111735,0.00019311,0.57390611,0.00000000
-4.63731866,0.98236290,0.41397834,0.05987441,0.17139078,0.00019980,0.59097079,0.00000000
-4.63131566,0.99192395,0.41255791,0.05915602,0.16283473,0.00020559,0.60579526,0.00000000
-4.62531266,0.99911749,0.41098029,0.05856293,0.15528570,0.00021034,0.61791144,0.00000000
-4.61930965,1.00324045,0.40893657,0.05803967,0.14858164,0.00021393,0.62692815,0.00000000
-4.61330665,1.00371981,0.40616854,0.05754281,0.14256945,0.00021625,0.63254377,0.00000000
-4.60730365,1.00013388,0.40247919,0.05704215,0.13711144,0.00021727,0.63455657,0.00000000
-4.60130065,0.99222793,0.39774086,0.05652163,0.13209067,0.00021695,0.63287175,0.00000000
-4.59529765,0.97992397,0.39190060,0.05597997,0.12741486,0.00021530,0.62750526,0.00000000
-4.58929465,0.96332406,0.38498274,0.05543096,0.12301910,0.00021239,0.61858387,0.00000000
-4.58329165,0.94270732,0.37708852,0.05490340,0.11886712,0.00020829,0.60634174,0.00000000
-4.57728864,0.91852075,0.36839298,0.05444075,0.11495138,0.00020313,0.59111347,0.00000000
-4.57128564,0.89136463,0.35913924,0.05410035,0.11129195,0.00019706,0.57332402,0.00000000
-4.56528264,0.86197297,0.34963047,0.05395247,0.10793439,0.00019025,0.55347595,0.00000000
-4.55927964,0.83119016,0.34021991,0.05407894,0.10494683,0.00018291,0.53213451,0.00000000
-4.55327664,0.79994469,0.33129941,0.05457174,0.10241626,0.00017524,0.50991125,0.00000000
-4.54727364,0.76922124,0.32328677,0.05553123,0.10044448,0.00016747,0.48744684,0.00000000
-4.54127064,0.74003201,0.31661264,0.05706445,0.09914362,0.00015982,0.46539369,0.00000000
-4.53526763,0.71338866,0.31170706,0.05928326,0.09863163,0.00015252,0.44439917,0.00000000
-4.52926463,0.69027549,0.30898641,0.06230248,0.09902774,0.00014579,0.42508984,0.00000000
-4.52326163,0.67162509,0.30884098,0.06623817,0.10044823,0.00013983,0.40805738,0.00000000
-4.51725863,0.65829690,0.31162363,0.07120595,0.10300247,0.00013483,0.39384637,0.00000000
-4.51125563,0.65105928,0.31763978,0.07731944,0.10678942,0.00013096,0.38294450,0.00000000
-4.50525263,0.65057559,0.32713914,0.08468896,0.11189480,0.00012836,0.37577512,0.00000000
-4.49924962,0.65739424,0.34030919,0.09342030,0.11838877,0.00012716,0.37269229,0.00000000
-4.49324662,0.67194298,0.35727076,0.10361383,0.12632451,0.00012745,0.37397820,0.00000000
-4.48724362,0.69452702,0.37807571,0.11536358,0.13573731,0.00012931,0.37984293,0.00000000
-4.48124062,0.72533094,0.40270674,0.12875664,0.14664465,0.00013279,0.39042609,0.00000000
-4.47523762,0.76442373,0.43107928,0.14387255,0.15904675,0.00013790,0.40580017,0.00000000
-4.46923462,0.81176663,0.46304536,0.16078271,0.17292799,0.00014464,0.42597517,0.00000000
-4.46323162,0.86722287,0.49839920,0.17954974,0.18825872,0.00015299,0.45090412,0.00000000
-4.45722861,0.93056893,0.53688439,0.20022668,0.20499761,0.00016292,0.48048901,0.00000000
-4.45122561,1.00150624,0.57820209,0.22285591,0.22309417,0.00017436,0.51458678,0.00000000
-4.44522261,1.07967277,0.62202009,0.24746779,0.24249143,0.00018722,0.55301494,0.00000000
-4.43921961,1.16465365,0.66798208,0.27407878,0.26312847,0.00020143,0.59555641,0.00000000
-4.43321661,1.25599025,0.71571682,0.30268917,0.28494259,0.00021686,0.64196340,0.00000000
-4.42721361,1.35318700,0.76484664,0.33328026,0.30787101,0.00023340,0.69196000,0.00000000
-4.42121061,1.45571565,0.81499483,0.36581108,0.33185179,0.00025092,0.74524347,0.00000000
-4.41520760,1.56301658,0.86579165,0.40021472,0.35682387,0.00026925,0.80148409,0.00000000
-4.40920460,1.67449726,0.91687848,0.43639437,0.38272623,0.00028824,0.86032380,0.00000000
-4.40320160,1.78952790,0.96791016,0.47421928,0.40949587,0.00030770,0.92137378,0.00000000
-4.39719860,1.90743488,1.01855522,0.51352082,0.43706499,0.00032745,0.98421129,0.00000000
-4.39119560,2.02749243,1.06849433,0.55408905,0.46535714,0.00034727,1.04837629,0.00000000
-4.38519260,2.14891358,1.11741710,0.59566986,0.49428283,0.00036695,1.11336813,0.00000000
-4.37918959,2.27084130,1.16501762,0.63796331,0.52373459,0.00038625,1.17864312,0.00000000
-4.37318659,2.39234106,1.21098922,0.68062320,0.55358209,0.00040492,1.24361335,0.00000000
-4.36718359,2.51239580,1.25501920,0.72325828,0.58366744,0.00042272,1.30764726,0.00000000
-4.36118059,2.62990459,1.29678390,0.76543528,0.61380127,0.00043938,1.37007254,0.00000000
-4.35517759,2.74368581,1.33594493,0.80668397,0.64375985,0.00045465,1.43018161,0.00000000
-4.34917459,2.85248566,1.37214711,0.84650414,0.67328376,0.00046827,1.48723984,0.00000000
-4.34317159,2.95499236,1.40501849,0.88437460,0.70207824,0.00048000,1.54049663,0.00000000
-4.33716858,3.04985634,1.43417297,0.91976392,0.72981567,0.00048962,1.58919908,0.00000000
-4.33116558,3.13571588,1.45921547,0.95214267,0.75614016,0.00049692,1.63260803,0.00000000
-4.32516258,3.21122790,1.47974986,0.98099677,0.78067426,0.00050173,1.67001580,0.00000000
-4.31915958,3.27510257,1.49538920,1.00584147,0.80302774,0.00050393,1.70076513,0.00000000
-4.31315658,3.32614071,1.50576811,1.02623540,0.82280825,0.00050343,1.72426841,0.00000000
-4.30715358,3.36327231,1.51055652,1.04179416,0.83963323,0.00050018,1.74002644,0.00000000
