energy_ev,total_up,Al_p_up,Al_d_up,Au_p_up,Au_d_up,S_s_up,S_p_up
-5.78389195,5.32416314,0.37621495,0.00000000,0.46196871,3.96286481,0.04367686,0.41404485
-5.77788894,5.44264395,0.39751015,0.00000000,0.46778238,4.07304610,0.04493552,0.40647641
-5.77188594,5.57351599,0.42102087,0.00000000,0.47532474,4.19222781,0.04635882,0.39917163
-5.76588294,5.71732379,0.44678764,0.00000000,0.48470772,4.32068958,0.04793992,0.39220744
-5.75987994,5.87421845,0.47479684,0.00000000,0.49599978,4.45842236,0.04966702,0.38564795
-5.75387694,6.04391356,0.50497514,0.00000000,0.50922087,4.60509545,0.05152318,0.37954294
-5.74787394,6.22565397,0.53718564,0.00000000,0.52433873,4.76003292,0.05348643,0.37392673
-5.74187094,6.41819956,0.57122599,0.00000000,0.54126675,4.92220124,0.05552991,0.36881737
-5.73586793,6.61982569,0.60682889,0.00000000,0.55986363,5.09020934,0.05762236,0.36421613
-5.72986493,6.82834134,0.64366487,0.00000000,0.57993487,5.26232206,0.05972866,0.36010761
-5.72386193,7.04112534,0.68134755,0.00000000,0.60123613,5.43648713,0.06181062,0.35646012
-5.71785893,7.25518010,0.71944124,0.00000000,0.62347839,5.61037560,0.06382789,0.35322672
-5.71185593,7.46720163,0.75747069,0.00000000,0.64633479,5.78143462,0.06573906,0.35034668
-5.70585293,7.67366374,0.79493277,0.00000000,0.66944894,5.94695111,0.06750274,0.34774740
-5.69984992,7.87091366,0.83130953,0.00000000,0.69244439,6.10412426,0.06907881,0.34534680
-5.69384692,8.05527577,0.86608240,0.00000000,0.71493495,6.25014423,0.07042963,0.34305603
-5.68784392,8.22315957,0.89874677,0.00000000,0.73653550,6.38227436,0.07152121,0.34078249
-5.68184092,8.37116792,0.92882657,0.00000000,0.75687284,6.49793360,0.07232432,0.33843298
-5.67583792,8.49620146,0.95588818,0.00000000,0.77559620,6.59477627,0.07281549,0.33591690
-5.66983492,8.59555537,0.97955316,0.00000000,0.79238710,6.67076602,0.07297782,0.33314942
-5.66383192,8.66700489,0.99950940,0.00000000,0.80696803,6.72424137,0.07280162,0.33005445
-5.65782891,8.70887674,1.01552012,0.00000000,0.81910994,6.75397056,0.07228485,0.32656728
-5.65182591,8.72010400,1.02743059,0.00000000,0.82863800,6.75919381,0.07143333,0.32263688
-5.64582291,8.70026307,1.03517225,0.00000000,0.83543575,6.73965193,0.07026067,0.31822776
-5.63981991,8.64959188,1.03876426,0.00000000,0.83944739,6.69560056,0.06878808,0.31332126
-5.63381691,8.56898942,1.03831239,0.00000000,0.84067833,6.62781016,0.06704390,0.30791637
-5.62781391,8.45999750,1.03400553,0.00000000,0.83919399,6.53755217,0.06506295,0.30202994
-5.62181091,8.32476590,1.02610991,0.00000000,0.83511702,6.42657253,0.06288578,0.29569645
-5.61580790,8.16600309,1.01496145,0.00000000,0.82862315,6.29705386,0.06055776,0.28896719
-5.60980490,7.98691446,1.00095654,0.00000000,0.81993581,6.15156805,0.05812811,0.28190906
-5.60380190,7.79113077,0.98454156,0.00000000,0.80931986,5.99302104,0.05564884,0.27460293
-5.59779890,7.58262903,0.96620166,0.00000000,0.79707450,5.82459168,0.05317380,0.26714169
-5.59179590,7.36564830,0.94644895,0.00000000,0.78352581,5.64966649,0.05075758,0.25962804
-5.58579290,7.14460254,0.92581065,0.00000000,0.76901890,5.47177199,0.04845457,0.25217205
-5.57978989,6.92399251,0.90481732,0.00000000,0.75391004,5.29450602,0.04631806,0.24488862
-5.57378689,6.70831820,0.88399144,0.00000000,0.73855884,5.12146940,0.04439930,0.23789478
-5.56778389,6.50199340,0.86383659,0.00000000,0.72332059,4.95619898,0.04274681,0.23130705
-5.56178089,6.30926327,0.84482731,0.00000000,0.70853906,4.80210293,0.04140554,0.22523873
-5.55577789,6.13412613,0.82739982,0.00000000,0.69453954,4.66239905,0.04041625,0.21979734
-5.54977489,5.98026011,0.81194362,0.00000000,0.68162260,4.54005676,0.03981484,0.21508211
-5.54377189,5.85095554,0.79879416,0.00000000,0.67005830,4.43774338,0.03963178,0.21118168
-5.53776888,5.74905391,0.78822659,0.00000000,0.66008117,4.35777539,0.03989150,0.20817195
-5.53176588,5.67689435,0.78045067,0.00000000,0.65188589,4.30207540,0.04061188,0.20611428
-5.52576288,5.63626854,0.77560702,0.00000000,0.64562395,4.27213551,0.04180371,0.20505389
-5.51975988,5.62838525,0.77376471,0.00000000,0.64140109,4.26898819,0.04347029,0.20501873
-5.51375688,5.65384572,0.77492044,0.00000000,0.63927591,4.29318540,0.04560698,0.20601868
-5.50775388,5.71263103,0.77899921,0.00000000,0.63925952,4.34478702,0.04820090,0.20804526
-5.50175088,5.80410271,0.78585678,0.00000000,0.64131635,4.42335957,0.05123079,0.21107179
-5.49574787,5.92701741,0.79528385,0.00000000,0.64536623,4.52798603,0.05466694,0.21505408
-5.48974487,6.07955653,0.80701199,0.00000000,0.65128764,4.65728719,0.05847137,0.21993165
-5.48374187,6.25937097,0.82072134,0.00000000,0.65892215,4.80945517,0.06259821,0.22562947
-5.47773887,6.46364088,0.83604984,0.00000000,0.66807999,4.98229865,0.06699429,0.23206017
-5.47173587,6.68914961,0.85260401,0.00000000,0.67854664,5.17329965,0.07160009,0.23912668
-5.46573287,6.93237040,0.86997079,0.00000000,0.69009018,5.37968044,0.07635084,0.24672527
-5.45972986,7.18956382,0.88773026,0.00000000,0.70246928,5.59847940,0.08117796,0.25474879
-5.45372686,7.45688312,0.90546886,0.00000000,0.71544159,5.82663339,0.08601065,0.26309014
-5.44772386,7.73048419,0.92279250,0.00000000,0.72877207,6.06106431,0.09077779,0.27164566
-5.44172086,8.00663641,0.93933924,0.00000000,0.74224119,6.29876674,0.09540983,0.28031849
-5.43571786,8.28183009,0.95479097,0.00000000,0.75565245,6.53689353,0.09984088,0.28902161
-5.42971486,8.55287641,0.96888365,0.00000000,0.76883911,6.77283575,0.10401063,0.29768045
-5.42371186,8.81699550,0.98141553,0.00000000,0.78166958,7.00429386,0.10786630,0.30623504
-5.41770885,9.07188875,0.99225320,0.00000000,0.79405152,7.22933672,0.11136433,0.31464144
-5.41170585,9.31579193,1.00133492,0.00000000,0.80593420,7.44644574,0.11447179,0.32287248
-5.40570285,9.54750643,1.00867123,0.00000000,0.81730904,7.65454182,0.11716742,0.33091772
-5.39969985,9.76640679,1.01434261,0.00000000,0.82820839,7.85299367,0.11944230,0.33878261
-5.39369685,9.97242382,1.01849436,0.00000000,0.83870241,8.04160670,0.12130004,0.34648690
-5.38769385,10.16600365,1.02132882,0.00000000,0.84889421,8.22059266,0.12275642,0.35406239
-5.38169085,10.34804452,1.02309521,0.00000000,0.85891349,8.39052142,0.12383869,0.36155004
-5.37568784,10.51981395,1.02407759,0.00000000,0.86890895,8.55225675,0.12458425,0.36899671
-5.36968484,10.68285026,1.02458138,0.00000000,0.87903973,8.70687942,0.12503910,0.37645160
-5.36368184,10.83885325,1.02491907,0.00000000,0.88946638,8.85560117,0.12525584,0.38396265
-5.35767884,10.98956946,1.02539577,0.00000000,0.90034177,8.99967414,0.12529149,0.39157303
-5.35167584,11.13667804,1.02629525,0.00000000,0.91180234,9.14030029,0.12520520,0.39931797
-5.34567284,11.28168311,1.02786703,0.00000000,0.92396029,9.27854592,0.12505587,0.40722210
-5.33966983,11.42581839,1.03031530,0.00000000,0.93689689,9.41526570,0.12490000,0.41529741
-5.33366683,11.56996932,1.03378996,0.00000000,0.95065750,9.55104065,0.12478956,0.42354201
-5.32766383,11.71461681,1.03838037,0.00000000,0.96524845,9.68613352,0.12477032,0.43193970
-5.32166083,11.85980587,1.04411194,0.00000000,0.98063593,9.82046411,0.12488043,0.44046042
-5.31565783,12.00514065,1.05094582,0.00000000,0.99674710,9.95360607,0.12514948,0.44906149
-5.30965483,12.14980618,1.05878156,0.00000000,1.01347318,10.08480538,0.12559798,0.45768968
-5.30365183,12.29261525,1.06746262,0.00000000,1.03067447,10.21301929,0.12623729,0.46628378
-5.29764882,12.43207776,1.07678436,0.00000000,1.04818699,10.33697366,0.12706997,0.47477769
-5.29164582,12.56648792,1.08650418,0.00000000,1.06583025,10.45523489,0.12809054,0.48310373
-5.28564282,12.69402416,1.09635301,0.00000000,1.08341579,10.56629237,0.12928647,0.49119597
-5.27963982,12.81285542,1.10604778,0.00000000,1.10075592,10.66864603,0.13063946,0.49899342
-5.27363682,12.92124722,1.11530405,0.00000000,1.11767207,10.76089386,0.13212685,0.50644274
-5.26763382,13.01766086,1.12384813,0.00000000,1.13400227,10.84181365,0.13372307,0.51350048
-5.26163082,13.10083961,1.13142818,0.00000000,1.14960729,10.91043397,0.13540100,0.52013451
-5.25562781,13.16987654,1.13782357,0.00000000,1.16437499,10.96608985,0.13713327,0.52632470
-5.24962481,13.22425968,1.14285215,0.00000000,1.17822268,11.00845973,0.13889333,0.53206273
-5.24362181,13.26389204,1.14637519,0.00000000,1.19109721,11.03758121,0.14065632,0.53735106
-5.23761881,13.28908522,1.14829964,0.00000000,1.20297297,11.05384494,0.14239959,0.54220117
-5.23161581,13.30052732,1.14857783,0.00000000,1.21384780,11.05796679,0.14410309,0.54663115
-5.22561281,13.29922757,1.14720480,0.00000000,1.22373718,11.05094045,0.14574934,0.55066284
-5.21960980,13.28644145,1.14421343,0.00000000,1.23266710,11.03397355,0.14732333,0.55431872
-5.21360680,13.26358134,1.13966784,0.00000000,1.24066613,11.00841137,0.14881217,0.55761880
-5.20760380,13.23211897,1.13365559,0.00000000,1.24775730,10.97565331,0.15020460,0.56057767
-5.20160080,13.19348583,1.12627919,0.00000000,1.25395034,10.93706753,0.15149055,0.56320199
-5.19559780,13.14897856,1.11764754,0.00000000,1.25923494,10.89390916,0.15266062,0.56548861
-5.18959480,13.09967512,1.10786779,0.00000000,1.26357549,10.84724743,0.15370568,0.56742341
-5.18359180,13.04636755,1.09703822,0.00000000,1.26690785,10.79790632,0.15461658,0.56898108
-5.17758879,12.98951545,1.08524242,0.00000000,1.26913828,10.74642235,0.15538406,0.57012572
-5.17158579,12.92922305,1.07254526,0.00000000,1.27014487,10.69302221,0.15599873,0.57081242
-5.16558279,12.86524146,1.05899065,0.00000000,1.26978136,10.63762128,0.15645136,0.57098962
-5.15957979,12.79699550,1.04460126,0.00000000,1.26788322,10.57984311,0.15673326,0.57060222
-5.15357679,12.72363355,1.02938004,0.00000000,1.26427564,10.51905836,0.15683681,0.56959517
-5.14757379,12.64409689,1.01331340,0.00000000,1.25878299,10.45444064,0.15675605,0.56791741
-5.14157079,12.55720426,0.99637579,0.00000000,1.25123924,10.38503558,0.15648739,0.56552592
-5.13556778,12.46174618,0.97853514,0.00000000,1.24149868,10.30983886,0.15603023,0.56238956
-5.12956478,12.35658329,0.95975893,0.00000000,1.22944630,10.22787829,0.15538751,0.55849263
-5.12356178,12.24074277,0.94002044,0.00000000,1.21500719,10.13829525,0.15456623,0.55383775
-5.11755878,12.11350723,0.91930459,0.00000000,1.19815449,10.04042045,0.15357764,0.54844805
-5.11155578,11.97449092,0.89761321,0.00000000,1.17891531,9.93384014,0.15243744,0.54236839
-5.10555278,11.82369937,0.87496936,0.00000000,1.15737431,9.81844890,0.15116560,0.53566573
-5.09954977,11.66156922,0.85142035,0.00000000,1.13367478,9.69448660,0.14978606,0.52842834
-5.09354677,11.48898663,0.82703950,0.00000000,1.10801702,9.56255798,0.14832622,0.52076416
-5.08754377,11.30728391,0.80192654,0.00000000,1.08065429,9.42363404,0.14681629,0.51279818
-5.08154077,11.11821505,0.77620655,0.00000000,1.05188639,9.27903619,0.14528844,0.50466914
-5.07553777,10.92391225,0.75002776,0.00000000,1.02205128,9.13040424,0.14377600,0.49652546
-5.06953477,10.72682631,0.72355831,0.00000000,0.99151516,8.97965078,0.14231251,0.48852091
-5.06353177,10.52965460,0.69698215,0.00000000,0.96066151,8.82890475,0.14093087,0.48080992
-5.05752876,10.33526068,0.67049444,0.00000000,0.92987959,8.68044750,0.13966251,0.47354296
-5.05152576,10.14658987,0.64429665,0.00000000,0.89955293,8.53664496,0.13853676,0.46686195
-5.04552276,9.96658494,0.61859164,0.00000000,0.87004829,8.39987925,0.13758024,0.46089618
-5.03951976,9.79810599,0.59357897,0.00000000,0.84170562,8.27248311,0.13681648,0.45575865
-5.03351676,9.64385760,0.56945066,0.00000000,0.81482922,8.15667984,0.13626570,0.45154300
-5.02751376,9.50632626,0.54638746,0.00000000,0.78968055,8.05453123,0.13594468,0.44832123
-5.02151076,9.38772974,0.52455584,0.00000000,0.76647276,7.96789505,0.13586687,0.44614217
-5.01550775,9.28997971,0.50410569,0.00000000,0.74536711,7.89839314,0.13604249,0.44503078
-5.00950475,9.21465782,0.48516868,0.00000000,0.72647128,7.84739052,0.13647878,0.44498815
-5.00350175,9.16300487,0.46785739,0.00000000,0.70983941,7.81598515,0.13718030,0.44599234
-4.99749875,9.13592186,0.45226496,0.00000000,0.69547388,7.80500760,0.13814918,0.44799990
-4.99149575,9.13398155,0.43846518,0.00000000,0.68332853,7.81502929,0.13938539,0.45094791
-4.98549275,9.15744826,0.42651303,0.00000000,0.67331313,7.84637772,0.14088695,0.45475661
-4.97948974,9.20630401,0.41644539,0.00000000,0.66529880,7.89915686,0.14265011,0.45933235
-4.97348674,9.28027851,0.40828184,0.00000000,0.65912425,7.97327080,0.14466938,0.46457087
-4.96748374,9.37888097,0.40202553,0.00000000,0.65460241,8.06844881,0.14693758,0.47036063
-4.96148074,9.50143180,0.39766395,0.00000000,0.65152732,8.18427021,0.14944573,0.47658629
-4.95547774,9.64709249,0.39516949,0.00000000,0.64968101,8.32018756,0.15218297,0.48313201
-4.94947474,9.81489252,0.39450004,0.00000000,0.64884020,8.47554724,0.15513643,0.48988459
-4.94347174,10.00375256,0.39559922,0.00000000,0.64878261,8.64960655,0.15829107,0.49673638
-4.93746873,10.21250356,0.39839673,0.00000000,0.64929274,8.84154723,0.16162955,0.50358774
-4.93146573,10.43990194,0.40280850,0.00000000,0.65016706,9.05048543,0.16513219,0.51034915
-4.92546273,10.68464120,0.40873693,0.00000000,0.65121849,9.27547849,0.16877698,0.51694287
-4.91945973,10.94536092,0.41607133,0.00000000,0.65228009,9.51552930,0.17253966,0.52330402
-4.91345673,11.22065388,0.42468846,0.00000000,0.65320804,9.76958899,0.17639392,0.52938128
-4.90745373,11.50907239,0.43445345,0.00000000,0.65388369,10.03655896,0.18031174,0.53513702
-4.90145073,11.80913465,0.44522102,0.00000000,0.65421499,10.31529302,0.18426375,0.54054701
-4.89544772,12.11933205,0.45683715,0.00000000,0.65413706,10.60460039,0.18821979,0.54559972
-4.88944472,12.43813765,0.46914110,0.00000000,0.65361204,10.90325003,0.19214948,0.55029521
-4.88344172,12.76401623,0.48196779,0.00000000,0.65262833,11.20997660,0.19602279,0.55464378
-4.87743872,13.09543541,0.49515053,0.00000000,0.65119913,11.52348769,0.19981072,0.55866433
-4.87143572,13.43087764,0.50852393,0.00000000,0.64936046,11.84247224,0.20348593,0.56238258
-4.86543272,13.76885187,0.52192689,0.00000000,0.64716865,12.16560918,0.20702326,0.56582919
-4.85942971,14.10790410,0.53520550,0.00000000,0.64469746,12.49157557,0.21040025,0.56903786
-4.85342671,14.44662565,0.54821583,0.00000000,0.64203469,12.81905328,0.21359750,0.57204341
-4.84742371,14.78365801,0.56082629,0.00000000,0.63927870,13.14673330,0.21659892,0.57488002
-4.84142071,15.11769358,0.57291953,0.00000000,0.63653456,13.47331696,0.21939186,0.57757956
-4.83541771,15.44747175,0.58439380,0.00000000,0.63391021,13.79751362,0.22196706,0.58017010
-4.82941471,15.77177019,0.59516358,0.00000000,0.63151256,14.11803479,0.22431855,0.58267471
-4.82341171,16.08939195,0.60515963,0.00000000,0.62944374,14.43358509,0.22644336,0.58511043
-4.81740870,16.39914936,0.61432830,0.00000000,0.62779758,14.74285084,0.22834121,0.58748759
-4.81140570,16.69984612,0.62263029,0.00000000,0.62665640,15.04448770,0.23001417,0.58980942
-4.80540270,16.99025961,0.63003893,0.00000000,0.62608829,15.33710888,0.23146627,0.59207197
-4.79939970,17.26912552,0.63653802,0.00000000,0.62614501,15.61927588,0.23270316,0.59426441
-4.79339670,17.53512722,0.64211965,0.00000000,0.62686049,15.88949372,0.23373187,0.59636958
-4.78739370,17.78689170,0.64678179,0.00000000,0.62825013,16.14621242,0.23456063,0.59836499
-4.78139070,18.02299435,0.65052628,0.00000000,0.63031089,16.38783643,0.23519876,0.60022398
-4.77538769,18.24197353,0.65335689,0.00000000,0.63302216,16.61274300,0.23565679,0.60191728
-4.76938469,18.44235580,0.65527808,0.00000000,0.63634749,16.81931002,0.23594657,0.60341466
-4.76338169,18.62269163,0.65629408,0.00000000,0.64023706,17.00595314,0.23608155,0.60468687
-4.75737869,18.78160056,0.65640876,0.00000000,0.64463071,17.17117120,0.23607704,0.60570750
-4.75137569,18.91782413,0.65562597,0.00000000,0.64946165,17.31359824,0.23595058,0.60645500
-4.74537269,19.03028407,0.65395055,0.00000000,0.65466038,17.43205986,0.23572223,0.60691450
-4.73936968,19.11814253,0.65138969,0.00000000,0.66015896,17.52563096,0.23541477,0.60707947
-4.73336668,19.18086102,0.64795480,0.00000000,0.66589510,17.59369168,0.23505386,0.60695316
-4.72736368,19.21825434,0.64366345,0.00000000,0.67181616,17.63597815,0.23466800,0.60654959
-4.72136068,19.23053584,0.63854140,0.00000000,0.67788272,17.65262492,0.23428830,0.60589423
-4.71535768,19.21835095,0.63262448,0.00000000,0.68407149,17.64419584,0.23394809,0.60502410
-4.70935468,19.18279602,0.62596018,0.00000000,0.69037754,17.61170116,0.23368234,0.60398751
-4.70335168,19.12542064,0.61860876,0.00000000,0.69681557,17.55659880,0.23352685,0.60284313
-4.69734867,19.04821210,0.61064381,0.00000000,0.70342025,17.48077887,0.23351736,0.60165869
-4.69134567,18.95356180,0.60215210,0.00000000,0.71024547,17.38653112,0.23368847,0.60050916
-4.68534267,18.84421416,0.59323282,0.00000000,0.71736258,17.27649598,0.23407255,0.59947455
-4.67933967,18.72319952,0.58399603,0.00000000,0.72485759,17.15360048,0.23469858,0.59863740
-4.67333667,18.59375330,0.57456047,0.00000000,0.73282747,17.02098130,0.23559112,0.59807994
-4.66733367,18.45922432,0.56505079,0.00000000,0.74137560,16.88189760,0.23676928,0.59788124
-4.66133067,18.32297559,0.55559425,0.00000000,0.75060658,16.73963670,0.23824587,0.59811424
-4.65532766,18.18828140,0.54631713,0.00000000,0.76062062,16.59741632,0.24002682,0.59884284
-4.64932466,18.05822441,0.53734090,0.00000000,0.77150763,16.45828670,0.24211069,0.60011919
-4.64332166,17.93559676,0.52877836,0.00000000,0.78334135,16.32503641,0.24448856,0.60198123
-4.63731866,17.82280888,0.52072993,0.00000000,0.79617369,16.20010537,0.24714406,0.60445060
-4.63131566,17.72180941,0.51328023,0.00000000,0.81002960,16.08550815,0.25005374,0.60753095
-4.62531266,17.63401936,0.50649514,0.00000000,0.82490264,15.98277061,0.25318765,0.61120681
-4.61930965,17.56028326,0.50041933,0.00000000,0.84075157,15.89288235,0.25651015,0.61544296
-4.61330665,17.50083921,0.49507464,0.00000000,0.85749803,15.81626677,0.25998089,0.62018446
-4.60730365,17.45530953,0.49045915,0.00000000,0.87502568,15.75277047,0.26355597,0.62535730
-4.60130065,17.42271279,0.48654702,0.00000000,0.89318069,15.70167255,0.26718922,0.63086962
-4.59529765,17.40149746,0.48328928,0.00000000,0.91177389,15.66171402,0.27083351,0.63661372
-4.58929465,17.38959656,0.48061542,0.00000000,0.93058438,15.63114693,0.27444214,0.64246850
-4.58329165,17.38450203,0.47843570,0.00000000,0.94936475,15.60780186,0.27797019,0.64830264
-4.57728864,17.38335676,0.47664426,0.00000000,0.96784766,15.58917186,0.28137581,0.65397811
-4.57128564,17.38306141,0.47512276,0.00000000,0.98575369,15.57251016,0.28462144,0.65935421
-4.56528264,17.38039252,0.47374454,0.00000000,1.00280017,15.55493850,0.28767486,0.66429187
-4.55927964,17.37212767,0.47237903,0.00000000,1.01871074,15.53356203,0.29051014,0.66865801
-4.55327664,17.35517319,0.47089637,0.00000000,1.03322525,15.50558657,0.29310836,0.67233006
-4.54727364,17.32668924,0.46917199,0.00000000,1.04610972,15.46843355,0.29545809,0.67520020
-4.54127064,17.28420731,0.46709092,0.00000000,1.05716587,15.41984804,0.29755576,0.67717935
-4.53526763,17.22573505,0.46455186,0.00000000,1.06623984,15.35799505,0.29940570,0.67820060
-4.52926463,17.14984375,0.46147056,0.00000000,1.07322986,15.28153998,0.30101996,0.67822205
-4.52326163,17.05573454,0.45778268,0.00000000,1.07809228,15.18970943,0.30241802,0.67722883
-4.51725863,16.94327991,0.45344580,0.00000000,1.08084591,15.08232952,0.30362612,0.67523423
-4.51125563,16.81303860,0.44844062,0.00000000,1.08157426,14.95983968,0.30467662,0.67227983
-4.50525263,16.66624280,0.44277128,0.00000000,1.08042561,14.82328122,0.30560699,0.66843462
-4.49924962,16.50475795,0.43646484,0.00000000,1.07761077,14.67426095,0.30645889,0.66379311
-4.49324662,16.33101694,0.42956987,0.00000000,1.07339864,14.51489149,0.30727703,0.65847249
-4.48724362,16.14793147,0.42215436,0.00000000,1.06810958,14.34771101,0.30810803,0.65260891
-4.48124062,15.95878469,0.41430291,0.00000000,1.06210674,14.17558611,0.30899933,0.64635306
-4.47523762,15.76710987,0.40611350,0.00000000,1.05578577,14.00160235,0.30999800,0.63986517
-4.46923462,15.57656065,0.39769375,0.00000000,1.04956310,13.82894765,0.31114973,0.63330973
-4.46323162,15.39077877,0.38915718,0.00000000,1.04386321,13.66079365,0.31249776,0.62685003
-4.45722861,15.21326487,0.38061922,0.00000000,1.03910534,13.50018061,0.31408199,0.62064284
-4.45122561,15.04725790,0.37219346,0.00000000,1.03569010,13.34991052,0.31593809,0.61483340
-4.44522261,14.89562790,0.36398810,0.00000000,1.03398637,13.21245289,0.31809668,0.60955093
-4.43921961,14.76078607,0.35610279,0.00000000,1.03431899,13.08986667,0.32058257,0.60490481
-4.43321661,14.64461495,0.34862591,0.00000000,1.03695767,12.98374071,0.32341409,0.60098163
-4.42721361,14.54842040,0.34163238,0.00000000,1.04210744,12.89515424,0.32660230,0.59784308
-4.42121061,14.47290596,0.33518206,0.00000000,1.04990097,12.82465756,0.33015041,0.59552478
-4.41520760,14.41816895,0.32931872,0.00000000,1.06039305,12.77227235,0.33405304,0.59403617
-4.40920460,14.38371674,0.32406953,0.00000000,1.07355738,12.73750981,0.33829560,0.59336112
-4.40320160,14.36850085,0.31944514,0.00000000,1.08928576,12.71940435,0.34285371,0.59345942
-4.39719860,14.37096592,0.31544019,0.00000000,1.10738969,12.71656010,0.34769265,0.59426902
-4.39119560,14.38911026,0.31203424,0.00000000,1.12760439,12.72720676,0.35276705,0.59570864
-4.38519260,14.42055460,0.30919301,0.00000000,1.14959501,12.74926205,0.35802059,0.59768096
-4.37918959,14.46261580,0.30686990,0.00000000,1.17296477,12.78039741,0.36338613,0.60007589
-4.37318659,14.51238254,0.30500767,0.00000000,1.19726499,12.81810430,0.36878603,0.60277406
-4.36718359,14.56679046,0.30354023,0.00000000,1.22200639,12.85975902,0.37413285,0.60565021
-4.36118059,14.62269463,0.30239454,0.00000000,1.24667150,12.90268403,0.37933049,0.60857646
-4.35517759,14.67693800,0.30149239,0.00000000,1.27072769,12.94420482,0.38427572,0.61142538
-4.34917459,14.72641471,0.30075232,0.00000000,1.29364047,12.98170138,0.38886015,0.61407276
-4.34317159,14.76812774,0.30009129,0.00000000,1.31488663,13.01265416,0.39297261,0.61640016
-4.33716858,14.79924066,0.29942642,0.00000000,1.33396691,13.03468447,0.39650188,0.61829702
-4.33116558,14.81712356,0.29867659,0.00000000,1.35041768,13.04558961,0.39933969,0.61966264
-4.32516258,14.81939323,0.29776389,0.00000000,1.36382156,13.04337315,0.40138389,0.62040776
-4.31915958,14.80394778,0.29661504,0.00000000,1.37381655,13.02627066,0.40254167,0.62045594
-4.31315658,14.76899585,0.29516269,0.00000000,1.38010350,12.99277128,0.40273262,0.61974474
-4.30715358,14.71308033,0.29334657,0.00000000,1.38245179,12.94163522,0.40189166,0.61822668
