energy_ev,total_up,B_p_up,B_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.79589795,2.23785619,0.51296169,0.00000000,0.60132604,1.63106918,0.33163053,0.00000000
-5.78989495,2.18878749,0.50181489,0.00000000,0.58611593,1.60642513,0.31808030,0.00000000
-5.78389195,2.14142065,0.49067699,0.00000000,0.57264947,1.58281442,0.30497806,0.00000000
-5.77788894,2.09627568,0.47963677,0.00000000,0.56118195,1.56048121,0.29242287,0.00000000
-5.77188594,2.05378346,0.46875837,0.00000000,0.55195982,1.53959117,0.28050961,0.00000000
-5.76588294,2.01428391,0.45808298,0.00000000,0.54521509,1.52023549,0.26932715,0.00000000
-5.75987994,1.97802919,0.44763165,0.00000000,0.54116094,1.50243886,0.25895695,0.00000000
-5.75387694,1.94519201,0.43740950,0.00000000,0.53998880,1.48617107,0.24947238,0.00000000
-5.74787394,1.91587849,0.42741063,0.00000000,0.54186711,1.47136166,0.24093870,0.00000000
-5.74187094,1.89014502,0.41762384,0.00000000,0.54694191,1.45791689,0.23341373,0.00000000
-5.73586793,1.86801814,0.40803860,0.00000000,0.55533916,1.44573818,0.22694922,0.00000000
-5.72986493,1.84951660,0.39865113,0.00000000,0.56716898,1.43474127,0.22159273,0.00000000
-5.72386193,1.83467432,0.38947012,0.00000000,0.58253136,1.42487495,0.21739004,0.00000000
-5.71785893,1.82356324,0.38052187,0.00000000,0.60152326,1.41613877,0.21438775,0.00000000
-5.71185593,1.81631482,0.37185460,0.00000000,0.62424680,1.40859863,0.21263611,0.00000000
-5.70585293,1.81313907,0.36354159,0.00000000,0.65081785,1.40239964,0.21219171,0.00000000
-5.69984992,1.81434020,0.35568320,0.00000000,0.68137477,1.39777567,0.21311989,0.00000000
-5.69384692,1.82032783,0.34840738,0.00000000,0.71608661,1.39505502,0.21549669,0.00000000
-5.68784392,1.83162312,0.34186895,0.00000000,0.75516011,1.39466189,0.21941019,0.00000000
-5.68184092,1.84885932,0.33624732,0.00000000,0.79884504,1.39711345,0.22496093,0.00000000
-5.67583792,1.87277605,0.33174311,0.00000000,0.84743705,1.40301250,0.23226149,0.00000000
-5.66983492,1.90420741,0.32857339,0.00000000,0.90127769,1.41303564,0.24143493,0.00000000
-5.66383192,1.94406371,0.32696607,0.00000000,0.96075093,1.42791728,0.25261211,0.00000000
-5.65782891,1.99330698,0.32715327,0.00000000,1.02627591,1.44842965,0.26592802,0.00000000
-5.65182591,2.05292072,0.32936418,0.00000000,1.09829566,1.47535939,0.28151683,0.00000000
-5.64582291,2.12387446,0.33381742,0.00000000,1.17726170,1.50948096,0.29950611,0.00000000
-5.63981991,2.20708383,0.34071314,0.00000000,1.26361471,1.55152772,0.32001015,0.00000000
-5.63381691,2.30336721,0.35022521,0.00000000,1.35776149,1.60216124,0.34312260,0.00000000
-5.62781391,2.41340025,0.36249343,0.00000000,1.46004903,1.66193966,0.36890878,0.00000000
-5.62181091,2.53766950,0.37761631,0.00000000,1.57073611,1.73128613,0.39739787,0.00000000
-5.61580790,2.67642694,0.39564429,0.00000000,1.68996377,1.81045807,0.42857528,0.00000000
-5.60980490,2.82964691,0.41657382,0.00000000,1.81772554,1.89951861,0.46237560,0.00000000
-5.60380190,2.99698747,0.44034238,0.00000000,1.95383887,1.99831107,0.49867654,0.00000000
-5.59779890,3.17775792,0.46682465,0.00000000,2.09791913,2.10643779,0.53729399,0.00000000
-5.59179590,3.37089428,0.49582998,0.00000000,2.24935755,2.22324437,0.57797878,0.00000000
-5.58579290,3.57494450,0.52710141,0.00000000,2.40730446,2.34781035,0.62041524,0.00000000
-5.57978989,3.78806471,0.56031632,0.00000000,2.57065927,2.47894726,0.66422188,0.00000000
-5.57378689,4.00802789,0.59508875,0.00000000,2.73806811,2.61520484,0.70895424,0.00000000
-5.56778389,4.23224561,0.63097372,0.00000000,2.90793010,2.75488590,0.75411011,0.00000000
-5.56178089,4.45780311,0.66747330,0.00000000,3.07841284,2.89607003,0.79913698,0.00000000
-5.55577789,4.68150777,0.70404469,0.00000000,3.24747731,3.03664609,0.84344168,0.00000000
-5.54977489,4.89995000,0.74010998,0.00000000,3.41291205,3.17435312,0.88640196,0.00000000
-5.54377189,5.10957535,0.77506759,0.00000000,3.57237601,3.30682855,0.92737967,0.00000000
-5.53776888,5.30676597,0.80830518,0.00000000,3.72344917,3.43166291,0.96573529,0.00000000
-5.53176588,5.48792910,0.83921359,0.00000000,3.86368943,3.54645909,1.00084316,0.00000000
-5.52576288,5.64958971,0.86720151,0.00000000,3.99069414,3.64889467,1.03210714,0.00000000
-5.51975988,5.78848421,0.89171045,0.00000000,4.10216421,3.73678490,1.05897592,0.00000000
-5.51375688,5.90165190,0.91222948,0.00000000,4.19596848,3.80814437,1.08095774,0.00000000
-5.50775388,5.98652073,0.92830924,0.00000000,4.27020599,3.86124489,1.09763365,0.00000000
-5.50175088,6.04098412,0.93957463,0.00000000,4.32326382,3.89466745,1.10866918,0.00000000
-5.49574787,6.06346571,0.94573585,0.00000000,4.35386801,3.90734607,1.11382373,0.00000000
-5.48974487,6.05296944,0.94659704,0.00000000,4.36112557,3.89860181,1.11295749,0.00000000
-5.48374187,6.00911284,0.94206246,0.00000000,4.34455583,3.86816545,1.10603556,0.00000000
-5.47773887,5.93214213,0.93213965,0.00000000,4.30410953,3.81618780,1.09312918,0.00000000
-5.47173587,5.82292831,0.91693962,0.00000000,4.24017507,3.74323715,1.07441399,0.00000000
-5.46573287,5.68294445,0.89667385,0.00000000,4.15357123,3.65028399,1.05016543,0.00000000
-5.45972986,5.51422499,0.87164826,0.00000000,4.04552693,3.53867341,1.02075142,0.00000000
-5.45372686,5.31930873,0.84225446,0.00000000,3.91764862,3.41008638,0.98662273,0.00000000
-5.44772386,5.10116778,0.80895848,0.00000000,3.77187657,3.26649161,0.94830122,0.00000000
-5.44172086,4.86312530,0.77228750,0.00000000,3.61043212,3.11008967,0.90636658,0.00000000
-5.43571786,4.60876549,0.73281517,0.00000000,3.43575768,2.94325196,0.86144193,0.00000000
-5.42971486,4.34183913,0.69114599,0.00000000,3.25045221,2.76845662,0.81417891,0.00000000
-5.42371186,4.06616837,0.64789947,0.00000000,3.05720449,2.58822415,0.76524265,0.00000000
-5.41770885,3.78555436,0.60369459,0.00000000,2.85872678,2.40505495,0.71529718,0.00000000
-5.41170585,3.50369063,0.55913513,0.00000000,2.65769126,2.22137104,0.66499184,0.00000000
-5.40570285,3.22408528,0.51479644,0.00000000,2.45667145,2.03946377,0.61494879,0.00000000
-5.39969985,2.94999398,0.47121389,0.00000000,2.25809030,1.86144922,0.56575231,0.00000000
-5.39369685,2.68436553,0.42887350,0.00000000,2.06417642,1.68923218,0.51793977,0.00000000
-5.38769385,2.42980069,0.38820471,0.00000000,1.87692936,1.52447937,0.47199462,0.00000000
-5.38169085,2.18852481,0.34957551,0.00000000,1.69809442,1.36860212,0.42834135,0.00000000
-5.37568784,1.96237352,0.31328983,0.00000000,1.52914686,1.22274815,0.38734241,0.00000000
-5.36968484,1.75279092,0.27958701,0.00000000,1.37128525,1.08780179,0.34929687,0.00000000
-5.36368184,1.56083850,0.24864319,0.00000000,1.22543306,0.96439162,0.31444078,0.00000000
-5.35767884,1.38721330,0.22057425,0.00000000,1.09224736,0.85290438,0.28294881,0.00000000
-5.35167584,1.23227320,0.19544006,0.00000000,0.97213354,0.75350363,0.25493701,0.00000000
-5.34567284,1.09606738,0.17324955,0.00000000,0.86526449,0.66615198,0.23046643,0.00000000
-5.33966983,0.97836994,0.15396650,0.00000000,0.77160300,0.59063517,0.20954717,0.00000000
-5.33366683,0.87871482,0.13751543,0.00000000,0.69092591,0.52658706,0.19214279,0.00000000
-5.32766383,0.79643045,0.12378760,0.00000000,0.62284901,0.47351413,0.17817472,0.00000000
-5.32166083,0.73067293,0.11264666,0.00000000,0.56685158,0.43081886,0.16752660,0.00000000
-5.31565783,0.68045666,0.10393396,0.00000000,0.52229984,0.39782106,0.16004844,0.00000000
-5.30965483,0.64468208,0.09747337,0.00000000,0.48846880,0.37377707,0.15556041,0.00000000
-5.30365183,0.62216020,0.09307541,0.00000000,0.46456220,0.35789633,0.15385652,0.00000000
-5.29764882,0.61163399,0.09054100,0.00000000,0.44973048,0.34935571,0.15470797,0.00000000
-5.29164582,0.61179718,0.08966457,0.00000000,0.44308693,0.34731156,0.15786645,0.00000000
-5.28564282,0.62131086,0.09023680,0.00000000,0.44372210,0.35091003,0.16306739,0.00000000
-5.27963982,0.63881864,0.09204707,0.00000000,0.45071706,0.35929605,0.17003339,0.00000000
-5.27363682,0.66296099,0.09488566,0.00000000,0.46315560,0.37162142,0.17847782,0.00000000
-5.26763382,0.69238953,0.09854583,0.00000000,0.48013593,0.38705246,0.18810873,0.00000000
-5.26163082,0.72578157,0.10282597,0.00000000,0.50078198,0.40477771,0.19863324,0.00000000
-5.25562781,0.76185550,0.10753170,0.00000000,0.52425466,0.42401587,0.20976222,0.00000000
-5.24962481,0.79938694,0.11247809,0.00000000,0.54976290,0.44402410,0.22121531,0.00000000
-5.24362181,0.83722576,0.11749201,0.00000000,0.57657471,0.46410688,0.23272634,0.00000000
-5.23761881,0.87431341,0.12241445,0.00000000,0.60402769,0.48362512,0.24404868,0.00000000
-5.23161581,0.90970035,0.12710290,0.00000000,0.63153896,0.50200542,0.25496064,0.00000000
-5.22561281,0.94256261,0.13143357,0.00000000,0.65861398,0.51874906,0.26527054,0.00000000
-5.21960980,0.97221691,0.13530340,0.00000000,0.68485367,0.53344027,0.27482126,0.00000000
-5.21360680,0.99813334,0.13863185,0.00000000,0.70995968,0.54575345,0.28349401,0.00000000
-5.20760380,1.01994499,0.14136211,0.00000000,0.73373700,0.55545872,0.29121107,0.00000000
-5.20160080,1.03745355,0.14346185,0.00000000,0.75609377,0.56242548,0.29793747,0.00000000
-5.19559780,1.05063057,0.14492334,0.00000000,0.77703802,0.56662352,0.30368117,0.00000000
-5.18959480,1.05961375,0.14576288,0.00000000,0.79667114,0.56812158,0.30849201,0.00000000
-5.18359180,1.06469829,0.14601953,0.00000000,0.81517823,0.56708307,0.31245907,0.00000000
-5.17758879,1.06632325,0.14575309,0.00000000,0.83281549,0.56375900,0.31570677,0.00000000
-5.17158579,1.06505332,0.14504151,0.00000000,0.84989502,0.55847830,0.31838962,0.00000000
-5.16558279,1.06155657,0.14397764,0.00000000,0.86676769,0.55163575,0.32068598,0.00000000
-5.15957979,1.05657885,0.14266556,0.00000000,0.88380448,0.54367793,0.32279087,0.00000000
-5.15357679,1.05091582,0.14121651,0.00000000,0.90137725,0.53508759,0.32490825,0.00000000
-5.14757379,1.04538364,0.13974467,0.00000000,0.91983951,0.52636714,0.32724304,0.00000000
-5.14157079,1.04078933,0.13836289,0.00000000,0.93950808,0.51802168,0.32999307,0.00000000
-5.13556778,1.03790188,0.13717849,0.00000000,0.96064621,0.51054227,0.33334140,0.00000000
-5.12956478,1.03742521,0.13628937,0.00000000,0.98344893,0.50438999,0.33744918,0.00000000
-5.12356178,1.03997381,0.13578050,0.00000000,1.00803098,0.49998138,0.34244936,0.00000000
-5.11755878,1.04605187,0.13572089,0.00000000,1.03441795,0.49767563,0.34844142,0.00000000
-5.11155578,1.05603666,0.13616128,0.00000000,1.06254063,0.49776405,0.35548728,0.00000000
-5.10555278,1.07016653,0.13713239,0.00000000,1.09223297,0.50046216,0.36360851,0.00000000
-5.09954977,1.08853392,0.13864400,0.00000000,1.12323339,0.50590443,0.37278495,0.00000000
-5.09354677,1.11108359,0.14068476,0.00000000,1.15518960,0.51414210,0.38295476,0.00000000
-5.08754377,1.13761596,0.14322271,0.00000000,1.18766647,0.52514392,0.39401577,0.00000000
-5.08154077,1.16779547,0.14620658,0.00000000,1.22015692,0.53879976,0.40582832,0.00000000
-5.07553777,1.20116369,0.14956772,0.00000000,1.25209519,0.55492712,0.41821922,0.00000000
-5.06953477,1.23715663,0.15322263,0.00000000,1.28287233,0.57328006,0.43098701,0.00000000
-5.06353177,1.27512581,0.15707599,0.00000000,1.31185335,0.59356047,0.44390808,0.00000000
-5.05752876,1.31436228,0.16102407,0.00000000,1.33839547,0.61543102,0.45674374,0.00000000
-5.05152576,1.35412286,0.16495845,0.00000000,1.36186717,0.63852961,0.46924779,0.00000000
-5.04552276,1.39365761,0.16876981,0.00000000,1.38166721,0.66248444,0.48117456,0.00000000
-5.03951976,1.43223764,0.17235180,0.00000000,1.39724338,0.68692940,0.49228700,0.00000000
-5.03351676,1.46918206,0.17560468,0.00000000,1.40811012,0.71151897,0.50236465,0.00000000
-5.02751376,1.50388320,0.17843876,0.00000000,1.41386465,0.73594200,0.51121109,0.00000000
-5.02151076,1.53582881,0.18077740,0.00000000,1.41420092,0.75993385,0.51866072,0.00000000
-5.01550775,1.56462047,0.18255949,0.00000000,1.40892094,0.78328619,0.52458439,0.00000000
-5.00950475,1.58998717,0.18374131,0.00000000,1.39794297,0.80585398,0.52889377,0.00000000
-5.00350175,1.61179348,0.18429770,0.00000000,1.38130618,0.82755936,0.53154421,0.00000000
-4.99749875,1.63004176,0.18422250,0.00000000,1.35917158,0.84839199,0.53253584,0.00000000
-4.99149575,1.64486822,0.18352827,0.00000000,1.33181892,0.86840602,0.53191292,0.00000000
-4.98549275,1.65653296,0.18224524,0.00000000,1.29963969,0.88771356,0.52976136,0.00000000
-4.97948974,1.66540441,0.18041963,0.00000000,1.26312640,0.90647514,0.52620454,0.00000000
-4.97348674,1.67193874,0.17811141,0.00000000,1.22285834,0.92488751,0.52139751,0.00000000
-4.96748374,1.67665551,0.17539160,0.00000000,1.17948446,0.94316956,0.51551995,0.00000000
-4.96148074,1.68011056,0.17233924,0.00000000,1.13370397,0.96154704,0.50876806,0.00000000
-4.95547774,1.68286772,0.16903821,0.00000000,1.08624539,0.98023700,0.50134595,0.00000000
-4.94947474,1.68547079,0.16557411,0.00000000,1.03784494,0.99943291,0.49345680,0.00000000
-4.94347174,1.68841732,0.16203119,0.00000000,0.98922518,1.01929127,0.48529435,0.00000000
-4.93746873,1.69213563,0.15848974,0.00000000,0.94107470,1.03992066,0.47703504,0.00000000
-4.93146573,1.69696635,0.15502372,0.00000000,0.89402974,1.06137376,0.46883136,0.00000000
-4.92546273,1.70314933,0.15169909,0.00000000,0.84865843,1.08364292,0.46080649,0.00000000
-4.91945973,1.71081671,0.14857258,0.00000000,0.80544831,1.10665960,0.45305079,0.00000000
-4.91345673,1.71999232,0.14569115,0.00000000,0.76479739,1.13029761,0.44562000,0.00000000
-4.90745373,1.73059724,0.14309192,0.00000000,0.72700911,1.15437993,0.43853534,0.00000000
-4.90145073,1.74246112,0.14080275,0.00000000,0.69229118,1.17868878,0.43178548,0.00000000
-4.89544772,1.75533834,0.13884317,0.00000000,0.66075815,1.20297807,0.42533005,0.00000000
-4.88944472,1.76892774,0.13722566,0.00000000,0.63243732,1.22698758,0.41910466,0.00000000
-4.88344172,1.78289478,0.13595714,0.00000000,0.60727757,1.25045781,0.41302683,0.00000000
-4.87743872,1.79689456,0.13504058,0.00000000,0.58516056,1.27314453,0.40700280,0.00000000
-4.87143572,1.81059416,0.13447650,0.00000000,0.56591347,1.29483225,0.40093442,0.00000000
-4.86543272,1.82369310,0.13426437,0.00000000,0.54932281,1.31534551,0.39472615,0.00000000
-4.85942971,1.83594069,0.13440375,0.00000000,0.53514843,1.33455756,0.38829142,0.00000000
-4.85342671,1.84714927,0.13489510,0.00000000,0.52313716,1.35239573,0.38155834,0.00000000
-4.84742371,1.85720289,0.13574024,0.00000000,0.51303561,1.36884348,0.37447435,0.00000000
-4.84142071,1.86606108,0.13694253,0.00000000,0.50460152,1.38393890,0.36700959,0.00000000
-4.83541771,1.87375783,0.13850658,0.00000000,0.49761342,1.39777007,0.35915909,0.00000000
-4.82941471,1.88039624,0.14043783,0.00000000,0.49187834,1.41046770,0.35094356,0.00000000
-4.82341171,1.88613943,0.14274178,0.00000000,0.48723746,1.42219560,0.34240895,0.00000000
-4.81740870,1.89119868,0.14542315,0.00000000,0.48356982,1.43313981,0.33362487,0.00000000
-4.81140570,1.89581976,0.14848501,0.00000000,0.48079389,1.44349722,0.32468204,0.00000000
-4.80540270,1.90026846,0.15192783,0.00000000,0.47886755,1.45346428,0.31568899,0.00000000
-4.79939970,1.90481633,0.15574874,0.00000000,0.47778632,1.46322681,0.30676817,0.00000000
-4.79339670,1.90972760,0.15994090,0.00000000,0.47758033,1.47295123,0.29805175,0.00000000
-4.78739370,1.91524771,0.16449298,0.00000000,0.47831012,1.48277782,0.28967730,0.00000000
-4.78139070,1.92159421,0.16938900,0.00000000,0.48006157,1.49281624,0.28178350,0.00000000
-4.77538769,1.92895006,0.17460818,0.00000000,0.48294005,1.50314328,0.27450600,0.00000000
-4.76938469,1.93745937,0.18012510,0.00000000,0.48706410,1.51380275,0.26797369,0.00000000
-4.76338169,1.94722544,0.18590991,0.00000000,0.49255866,1.52480729,0.26230524,0.00000000
-4.75737869,1.95831059,0.19192862,0.00000000,0.49954808,1.53614154,0.25760611,0.00000000
-4.75137569,1.97073736,0.19814344,0.00000000,0.50814888,1.54776625,0.25396598,0.00000000
-4.74537269,1.98449061,0.20451304,0.00000000,0.51846252,1.55962283,0.25145668,0.00000000
-4.73936968,1.99951979,0.21099277,0.00000000,0.53056816,1.57163776,0.25013045,0.00000000
-4.73336668,2.01574117,0.21753480,0.00000000,0.54451568,1.58372647,0.25001870,0.00000000
-4.72736368,2.03303949,0.22408810,0.00000000,0.56031904,1.59579640,0.25113116,0.00000000
-4.72136068,2.05126898,0.23059841,0.00000000,0.57795027,1.60774892,0.25345541,0.00000000
-4.71535768,2.07025371,0.23700807,0.00000000,0.59733426,1.61948022,0.25695687,0.00000000
-4.70935468,2.08978736,0.24325593,0.00000000,0.61834472,1.63088112,0.26157921,0.00000000
-4.70335168,2.10963279,0.24927726,0.00000000,0.64080154,1.64183618,0.26724521,0.00000000
-4.69734867,2.12952175,0.25500382,0.00000000,0.66446983,1.65222219,0.27385819,0.00000000
-4.69134567,2.14915532,0.26036414,0.00000000,0.68906094,1.66190670,0.28130388,0.00000000
-4.68534267,2.16820536,0.26528408,0.00000000,0.71423565,1.67074682,0.28945290,0.00000000
-4.67933967,2.18631766,0.26968768,0.00000000,0.73960960,1.67858869,0.29816372,0.00000000
-4.67333667,2.20311695,0.27349839,0.00000000,0.76476112,1.68526809,0.30728620,0.00000000
-4.66733367,2.21821405,0.27664068,0.00000000,0.78924117,1.69061232,0.31666553,0.00000000
-4.66133067,2.23121530,0.27904193,0.00000000,0.81258536,1.69444353,0.32614658,0.00000000
-4.65532766,2.24173397,0.28063466,0.00000000,0.83432762,1.69658355,0.33557849,0.00000000
-4.64932466,2.24940344,0.28135893,0.00000000,0.85401504,1.69686009,0.34481939,0.00000000
-4.64332166,2.25389170,0.28116488,0.00000000,0.87122334,1.69511406,0.35374106,0.00000000
-4.63731866,2.25491645,0.28001527,0.00000000,0.88557227,1.69120774,0.36223333,0.00000000
-4.63131566,2.25226014,0.27788780,0.00000000,0.89674037,1.68503337,0.37020814,0.00000000
-4.62531266,2.24578418,0.27477725,0.00000000,0.90447820,1.67652163,0.37760291,0.00000000
-4.61930965,2.23544151,0.27069720,0.00000000,0.90861957,1.66564970,0.38438325,0.00000000
-4.61330665,2.22128682,0.26568123,0.00000000,0.90908994,1.65244828,0.39054463,0.00000000
-4.60730365,2.20348384,0.25978353,0.00000000,0.90591182,1.63700731,0.39611319,0.00000000
-4.60130065,2.18230911,0.25307884,0.00000000,0.89920651,1.61947996,0.40114535,0.00000000
-4.59529765,2.15815202,0.24566176,0.00000000,0.88919221,1.60008469,0.40572639,0.00000000
-4.58929465,2.13151093,0.23764531,0.00000000,0.87617844,1.57910527,0.40996795,0.00000000
-4.58329165,2.10298541,0.22915887,0.00000000,0.86055702,1.55688864,0.41400450,0.00000000
-4.57728864,2.07326498,0.22034549,0.00000000,0.84278980,1.53384085,0.41798898,0.00000000
-4.57128564,2.04311457,0.21135879,0.00000000,0.82339391,1.51042107,0.42208770,0.00000000
-4.56528264,2.01335740,0.20235939,0.00000000,0.80292498,1.48713399,0.42647475,0.00000000
-4.55927964,1.98485600,0.19351110,0.00000000,0.78195914,1.46452097,0.43132607,0.00000000
-4.55327664,1.95849193,0.18497702,0.00000000,0.76107460,1.44315019,0.43681346,0.00000000
-4.54727364,1.93514510,0.17691565,0.00000000,0.74083355,1.42360621,0.44309882,0.00000000
-4.54127064,1.91567348,0.16947709,0.00000000,0.72176515,1.40647920,0.45032868,0.00000000
-4.53526763,1.90089369,0.16279959,0.00000000,0.70435040,1.39235430,0.45862939,0.00000000
-4.52926463,1.89156334,0.15700641,0.00000000,0.68900921,1.38180126,0.46810311,0.00000000
-4.52326163,1.88836543,0.15220325,0.00000000,0.67609041,1.37536460,0.47882469,0.00000000
-4.51725863,1.89189516,0.14847606,0.00000000,0.66586470,1.37355443,0.49083958,0.00000000
-4.51125563,1.90264950,0.14588959,0.00000000,0.65852094,1.37683808,0.50416283,0.00000000
-4.50525263,1.92101943,0.14448643,0.00000000,0.65416545,1.38563242,0.51877916,0.00000000
-4.49924962,1.94728485,0.14428673,0.00000000,0.65282438,1.40029701,0.53464404,0.00000000
-4.49324662,1.98161187,0.14528844,0.00000000,0.65444865,1.42112782,0.55168572,0.00000000
-4.48724362,2.02405230,0.14746814,0.00000000,0.65892117,1.44835155,0.56980801,0.00000000
-4.48124062,2.07454484,0.15078230,0.00000000,0.66606573,1.48212031,0.58889373,0.00000000
-4.47523762,2.13291763,0.15516899,0.00000000,0.67565707,1.52250675,0.60880848,0.00000000
-4.46923462,2.19889170,0.16054990,0.00000000,0.68743153,1.56949933,0.62940466,0.00000000
-4.46323162,2.27208496,0.16683259,0.00000000,0.70109785,1.62299789,0.65052549,0.00000000
-4.45722861,2.35201646,0.17391290,0.00000000,0.71634743,1.68280954,0.67200870,0.00000000
-4.45122561,2.43811065,0.18167744,0.00000000,0.73286387,1.74864485,0.69369002,0.00000000
-4.44522261,2.52970151,0.19000602,0.00000000,0.75033134,1.82011477,0.71540593,0.00000000
-4.43921961,2.62603671,0.19877402,0.00000000,0.76844164,1.89672833,0.73699595,0.00000000
-4.43321661,2.72628178,0.20785462,0.00000000,0.78689976,1.97789151,0.75830420,0.00000000
-4.42721361,2.82952471,0.21712081,0.00000000,0.80542813,2.06290773,0.77918035,0.00000000
-4.42121061,2.93478118,0.22644718,0.00000000,0.82376945,2.15098023,0.79947999,0.00000000
-4.41520760,3.04100092,0.23571152,0.00000000,0.84168845,2.24121672,0.81906449,0.00000000
-4.40920460,3.14707557,0.24479614,0.00000000,0.85897273,2.33263672,0.83780063,0.00000000
-4.40320160,3.25184848,0.25358897,0.00000000,0.87543300,2.42418171,0.85556002,0.00000000
-4.39719860,3.35412671,0.26198454,0.00000000,0.89090290,2.51472825,0.87221853,0.00000000
-4.39119560,3.45269535,0.26988471,0.00000000,0.90523872,2.60310420,0.88765601,0.00000000
-4.38519260,3.54633437,0.27719930,0.00000000,0.91831921,2.68810762,0.90175620,0.00000000
-4.37918959,3.63383775,0.28384669,0.00000000,0.93004545,2.76852830,0.91440725,0.00000000
-4.37318659,3.71403443,0.28975423,0.00000000,0.94034112,2.84317123,0.92550260,0.00000000
-4.36718359,3.78581077,0.29485870,0.00000000,0.94915277,2.91088146,0.93494249,0.00000000
-4.36118059,3.84813364,0.29910665,0.00000000,0.95645035,2.97056956,0.94263580,0.00000000
-4.35517759,3.90007334,0.30245474,0.00000000,0.96222751,3.02123681,0.94850236,0.00000000
-4.34917459,3.94082534,0.30486998,0.00000000,0.96650166,3.06199912,0.95247537,0.00000000
-4.34317159,3.96972999,0.30632990,0.00000000,0.96931352,3.09210894,0.95450386,0.00000000
-4.33716858,3.98628903,0.30682262,0.00000000,0.97072584,3.11097400,0.95455493,0.00000000
-4.33116558,3.99017825,0.30634679,0.00000000,0.97082127,3.11817231,0.95261567,0.00000000
-4.32516258,3.98125543,0.30491134,0.00000000,0.96969913,3.11346268,0.94869435,0.00000000
-4.31915958,3.95956309,0.30253511,0.00000000,0.96747116,3.09679027,0.94282103,0.00000000
-4.31315658,3.92532586,0.29924625,0.00000000,0.96425620,3.06828691,0.93504723,0.00000000
-4.30715358,3.87894244,0.29508151,0.00000000,0.96017407,3.02826619,0.92544475,0.00000000
