energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-5.65782891,3.27506501,0.03552416,0.06291717,0.01262768,0.00000000,0.82861871,1.72864040,0.00647836,1.50073342
-5.65182591,3.20018633,0.03521826,0.06217707,0.01239232,0.00000000,0.80039135,1.69352299,0.00604250,1.46132144
-5.64582291,3.11759529,0.03475288,0.06199782,0.01213258,0.00000000,0.77282535,1.65279284,0.00562046,1.41819665
-5.63981991,3.02865468,0.03413108,0.06242064,0.01185250,0.00000000,0.74621982,1.60724437,0.00521739,1.37188471
-5.63381691,2.93492042,0.03335914,0.06348713,0.01155679,0.00000000,0.72088806,1.55779886,0.00483819,1.32298878
-5.62781391,2.83810976,0.03244656,0.06523958,0.01125083,0.00000000,0.69715585,1.50548109,0.00448741,1.27217895
-5.62181091,2.74006242,0.03140585,0.06772125,0.01094053,0.00000000,0.67535807,1.45139180,0.00416918,1.22017883
-5.61580790,2.64269581,0.03025228,0.07097640,0.01063223,0.00000000,0.65583386,1.39667702,0.00388720,1.16774948
-5.60980490,2.54795605,0.02900347,0.07505020,0.01033253,0.00000000,0.63892029,1.34249546,0.00364467,1.11567161
-5.60380190,2.45776652,0.02767897,0.07998841,0.01004819,0.00000000,0.62494488,1.28998518,0.00344428,1.06472625
-5.59779890,2.37397568,0.02629973,0.08583677,0.00978587,0.00000000,0.61421719,1.24023081,0.00328814,1.01567501
-5.59179590,2.29830628,0.02488755,0.09264019,0.00955205,0.00000000,0.60701968,1.19423267,0.00317784,0.96924038
-5.58579290,2.23230760,0.02346452,0.10044170,0.00935275,0.00000000,0.60359839,1.15287862,0.00311436,0.92608695
-5.57978989,2.17731233,0.02205246,0.10928102,0.00919343,0.00000000,0.60415355,1.11692000,0.00309812,0.88680407
-5.57378689,2.13439981,0.02067236,0.11919305,0.00907880,0.00000000,0.60883070,1.08695219,0.00312896,0.85189080
-5.56778389,2.10436651,0.01934394,0.13020607,0.00901264,0.00000000,0.61771248,1.06340039,0.00320611,0.82174336
-5.56178089,2.08770488,0.01808521,0.14233981,0.00899775,0.00000000,0.63081167,1.04651116,0.00332823,0.79664575
-5.55577789,2.08459115,0.01691217,0.15560350,0.00903578,0.00000000,0.64806556,1.03634964,0.00349340,0.77676369
-5.54977489,2.09488236,0.01583853,0.16999387,0.00912721,0.00000000,0.66933213,1.03280249,0.00369912,0.76214209
-5.54377189,2.11812265,0.01487563,0.18549335,0.00927129,0.00000000,0.69438827,1.03558625,0.00394237,0.75270608
-5.53776888,2.15355853,0.01403234,0.20206842,0.00946609,0.00000000,0.72293020,1.04426060,0.00421960,0.74826560
-5.53176588,2.20016265,0.01331515,0.21966833,0.00970850,0.00000000,0.75457630,1.05824594,0.00452683,0.74852325
-5.52576288,2.25666507,0.01272832,0.23822426,0.00999434,0.00000000,0.78887247,1.07684464,0.00485964,0.75308529
-5.51975988,2.32159130,0.01227406,0.25764893,0.01031844,0.00000000,0.82529984,1.09926493,0.00521330,0.76147522
-5.51375688,2.39330548,0.01195280,0.27783683,0.01067485,0.00000000,0.86328491,1.12464674,0.00558283,0.77314966
-5.50775388,2.47005759,0.01176354,0.29866499,0.01105696,0.00000000,0.90221183,1.15208853,0.00596311,0.78751574
-5.50175088,2.55003291,0.01170417,0.31999437,0.01145774,0.00000000,0.94143640,1.18067410,0.00634896,0.80394970
-5.49574787,2.63140211,0.01177177,0.34167173,0.01186990,0.00000000,0.98030150,1.20949858,0.00673528,0.82181578
-5.48974487,2.71237022,0.01196297,0.36353205,0.01228616,0.00000000,1.01815329,1.23769286,0.00711712,0.84048480
-5.48374187,2.79122285,0.01227422,0.38540120,0.01269944,0.00000000,1.05435761,1.26444544,0.00748984,0.85935187
-5.47773887,2.86636784,0.01270201,0.40709893,0.01310303,0.00000000,1.08831596,1.28902140,0.00784914,0.87785239
-5.47173587,2.93637107,0.01324299,0.42844186,0.01349082,0.00000000,1.11948032,1.31077766,0.00819119,0.89547583
-5.46573287,2.99998508,0.01389412,0.44924650,0.01385739,0.00000000,1.14736620,1.32917443,0.00851265,0.91177686
-5.45972986,3.05616965,0.01465259,0.46933195,0.01419814,0.00000000,1.17156335,1.34378241,0.00881074,0.92638330
-5.45372686,3.10410363,0.01551575,0.48852244,0.01450937,0.00000000,1.19174365,1.35428588,0.00908326,0.93900077
-5.44772386,3.14318811,0.01648091,0.50664935,0.01478828,0.00000000,1.20766582,1.36048170,0.00932855,0.94941384
-5.44172086,3.17304100,0.01754512,0.52355289,0.01503294,0.00000000,1.21917687,1.36227462,0.00954545,0.95748396
-5.43571786,3.19348392,0.01870481,0.53908333,0.01524224,0.00000000,1.22621022,1.35966923,0.00973332,0.96314422
-5.42971486,3.20452240,0.01995545,0.55310183,0.01541579,0.00000000,1.22878077,1.35275924,0.00989188,0.96639153
-5.42371186,3.20632095,0.02129120,0.56548101,0.01555380,0.00000000,1.22697723,1.34171479,0.01002119,0.96727676
-5.41770885,3.19917470,0.02270457,0.57610534,0.01565694,0.00000000,1.22095235,1.32676847,0.01012156,0.96589349
-5.41170585,3.18347946,0.02418606,0.58487144,0.01572614,0.00000000,1.21091158,1.30820085,0.01019344,0.96236614
-5.40570285,3.15970218,0.02572402,0.59168852,0.01576253,0.00000000,1.19710099,1.28632638,0.01023738,0.95683826
-5.39969985,3.12835354,0.02730442,0.59647906,0.01576725,0.00000000,1.17979510,1.26148018,0.01025395,0.94946176
-5.39369685,3.08996438,0.02891094,0.59917972,0.01574136,0.00000000,1.15928544,1.23400649,0.01024369,0.94038760
-5.38769385,3.04506706,0.03052507,0.59974276,0.01568580,0.00000000,1.13587030,1.20424918,0.01020713,0.92975867
-5.38169085,2.99418284,0.03212640,0.59813771,0.01560129,0.00000000,1.10984646,1.17254447,0.01014473,0.91770507
-5.37568784,2.93781549,0.03369310,0.59435359,0.01548843,0.00000000,1.08150295,1.13921629,0.01005693,0.90434213
-5.36968484,2.87645120,0.03520250,0.58840122,0.01534765,0.00000000,1.05111723,1.10457392,0.00994419,0.88977099
-5.36368184,2.81056407,0.03663181,0.58031578,0.01517937,0.00000000,1.01895378,1.06891190,0.00980707,0.87408177
-5.35767884,2.74062639,0.03795897,0.57015931,0.01498403,0.00000000,0.98526477,1.03251170,0.00964622,0.85735877
-5.35167584,2.66712233,0.03916353,0.55802297,0.01476231,0.00000000,0.95029271,0.99564486,0.00946253,0.83968727
-5.34567284,2.59056344,0.04022758,0.54402881,0.01451519,0.00000000,0.91427446,0.95857685,0.00925713,0.82116139
-5.33966983,2.51150452,0.04113663,0.52833098,0.01424411,0.00000000,0.87744620,0.92157131,0.00903148,0.80189213
-5.33366683,2.43055799,0.04188043,0.51111599,0.01395109,0.00000000,0.84004866,0.88489396,0.00878743,0.78201512
-5.32766383,2.34840552,0.04245366,0.49260214,0.01363885,0.00000000,0.80233214,0.84881576,0.00852719,0.76169733
-5.32166083,2.26580550,0.04285649,0.47303780,0.01331081,0.00000000,0.76456084,0.81361497,0.00825336,0.74114213
-5.31565783,2.18359557,0.04309490,0.45269865,0.01297120,0.00000000,0.72701591,0.77957777,0.00796893,0.72059235
-5.30965483,2.10268957,0.04318072,0.43188393,0.01262496,0.00000000,0.68999703,0.74699739,0.00767719,0.70033093
-5.30365183,2.02406896,0.04313157,0.41091173,0.01227776,0.00000000,0.65382229,0.71617171,0.00738170,0.68067918
-5.29764882,1.94876884,0.04297036,0.39011347,0.01193582,0.00000000,0.61882621,0.68739945,0.00708619,0.66199240
-5.29164582,1.87785928,0.04272467,0.36982787,0.01160583,0.00000000,0.58535612,0.66097533,0.00679447,0.64465335
-5.28564282,1.81242305,0.04242584,0.35039454,0.01129475,0.00000000,0.55376695,0.63718440,0.00651033,0.62906364
-5.27963982,1.75353066,0.04210786,0.33214743,0.01100963,0.00000000,0.52441467,0.61629605,0.00623742,0.61563356
-5.27363682,1.70221438,0.04180612,0.31540848,0.01075740,0.00000000,0.49764896,0.59855807,0.00597919,0.60477091
-5.26763382,1.65944220,0.04155605,0.30048156,0.01054465,0.00000000,0.47380520,0.58419120,0.00573874,0.59686924
-5.26163082,1.62609337,0.04139166,0.28764697,0.01037747,0.00000000,0.45319642,0.57338450,0.00551882,0.59229617
-5.25562781,1.60293639,0.04134417,0.27715665,0.01026123,0.00000000,0.43610552,0.56629187,0.00532171,0.59138236
-5.24962481,1.59061054,0.04144064,0.26923014,0.01020040,0.00000000,0.42277816,0.56302980,0.00514923,0.59441143
-5.24362181,1.58961148,0.04170273,0.26405146,0.01019849,0.00000000,0.41341656,0.56367657,0.00500270,0.60161145
-5.23761881,1.60028147,0.04214569,0.26176673,0.01025787,0.00000000,0.40817460,0.56827271,0.00488297,0.61314822
-5.23161581,1.62280413,0.04277751,0.26248274,0.01037975,0.00000000,0.40715427,0.57682269,0.00479044,0.62912048
-5.22561281,1.65720363,0.04359841,0.26626612,0.01056418,0.00000000,0.41040357,0.58929748,0.00472508,0.64955728
-5.21960980,1.70334788,0.04460056,0.27314327,0.01080999,0.00000000,0.41791593,0.60563776,0.00468651,0.67441745
-5.21360680,1.76095516,0.04576816,0.28310074,0.01111491,0.00000000,0.42963106,0.62575746,0.00467407,0.70359096
-5.20760380,1.82960328,0.04707780,0.29608599,0.01147558,0.00000000,0.44543700,0.64954708,0.00468684,0.73690220
-5.20160080,1.90874071,0.04849911,0.31200848,0.01188769,0.00000000,0.46517334,0.67687666,0.00472375,0.77411468
-5.19559780,1.99769855,0.04999575,0.33074094,0.01234608,0.00000000,0.48863523,0.70759791,0.00478361,0.81493698
-5.18959480,2.09570294,0.05152655,0.35212068,0.01284485,0.00000000,0.51557799,0.74154542,0.00486516,0.85902957
-5.18359180,2.20188683,0.05304696,0.37595104,0.01337753,0.00000000,0.54572205,0.77853670,0.00496712,0.90601211
-5.17758879,2.31530104,0.05451052,0.40200279,0.01393718,0.00000000,0.57875790,0.81837109,0.00508819,0.95547090
-5.17158579,2.43492394,0.05587051,0.43001572,0.01451657,0.00000000,0.61435091,0.86082752,0.00522707,1.00696622
-5.16558279,2.55966981,0.05708152,0.45970017,0.01510825,0.00000000,0.65214572,0.90566147,0.00538245,1.06003914
-5.15957979,2.68839589,0.05810110,0.49073890,0.01570473,0.00000000,0.69177006,0.95260125,0.00555302,1.11421780
-5.15357679,2.81990834,0.05889111,0.52278914,0.01629854,0.00000000,0.73283803,1.00134407,0.00573741,1.16902279
-5.14757379,2.95296766,0.05941910,0.55548505,0.01688238,0.00000000,0.77495264,1.05155230,0.00593417,1.22397177
-5.14157079,3.08629395,0.05965929,0.58844071,0.01744915,0.00000000,0.81770781,1.10285039,0.00614178,1.27858329
-5.13556778,3.21857272,0.05959339,0.62125366,0.01799207,0.00000000,0.86068988,1.15482283,0.00635856,1.33237978
-5.12956478,3.34846198,0.05921111,0.65350908,0.01850471,0.00000000,0.90347882,1.20701376,0.00658266,1.38489018
-5.12356178,3.47460106,0.05851033,0.68478476,0.01898108,0.00000000,0.94564944,1.25892833,0.00681209,1.43565208
-5.11755878,3.59562184,0.05749700,0.71465672,0.01941563,0.00000000,0.98677269,1.31003633,0.00704463,1.48421393
-5.11155578,3.71016275,0.05618476,0.74270557,0.01980337,0.00000000,1.02641755,1.35977805,0.00727793,1.53013743
-5.10555278,3.81688574,0.05459426,0.76852346,0.02013984,0.00000000,1.06415360,1.40757247,0.00750944,1.57300033
-5.09954977,3.91449625,0.05275230,0.79172147,0.02042119,0.00000000,1.09955454,1.45282770,0.00773647,1.61240010
-5.09354677,4.00176585,0.05069077,0.81193733,0.02064422,0.00000000,1.13220282,1.49495326,0.00795626,1.64795823
-5.08754377,4.07755719,0.04844550,0.82884320,0.02080640,0.00000000,1.16169551,1.53337398,0.00816600,1.67932566
-5.08154077,4.14085034,0.04605499,0.84215326,0.02090594,0.00000000,1.18765123,1.56754482,0.00836289,1.70618903
-5.07553777,4.19076971,0.04355919,0.85163087,0.02094179,0.00000000,1.20971825,1.59696616,0.00854423,1.72827765
-5.06953477,4.22661039,0.04099832,0.85709495,0.02091375,0.00000000,1.22758331,1.62119877,0.00870747,1.74537112
-5.06353177,4.24786255,0.03841171,0.85842537,0.02082240,0.00000000,1.24098092,1.63987786,0.00885027,1.75730703
-5.05752876,4.25423287,0.03583685,0.85556713,0.02066921,0.00000000,1.24970277,1.65272541,0.00897059,1.76398854
-5.05152576,4.24566145,0.03330857,0.84853297,0.02045652,0.00000000,1.25360669,1.65956031,0.00906672,1.76539118
-5.04552276,4.22233337,0.03085835,0.83740442,0.02018751,0.00000000,1.25262463,1.66030560,0.00913735,1.76156851
-5.03951976,4.18468367,0.02851388,0.82233107,0.01986624,0.00000000,1.24676930,1.65499251,0.00918157,1.75265605
-5.03351676,4.13339529,0.02629874,0.80352811,0.01949755,0.00000000,1.23613880,1.64376104,0.00919894,1.73887320
-5.02751376,4.06938944,0.02423229,0.78127203,0.01908706,0.00000000,1.22091893,1.62685683,0.00918944,1.72052253
-5.02151076,3.99380836,0.02232965,0.75589474,0.01864103,0.00000000,1.20138290,1.60462455,0.00915348,1.69798646
-5.01550775,3.90799084,0.02060189,0.72777623,0.01816631,0.00000000,1.17788810,1.57749796,0.00909190,1.67172107
-5.00950475,3.81344110,0.01905626,0.69733590,0.01767018,0.00000000,1.15087004,1.54598706,0.00900590,1.64224712
-5.00350175,3.71179195,0.01769650,0.66502295,0.01716022,0.00000000,1.12083340,1.51066277,0.00889702,1.61013839
-4.99749875,3.60476364,0.01652321,0.63130611,0.01664418,0.00000000,1.08834057,1.47214000,0.00876703,1.57600785
-4.99149575,3.49411963,0.01553421,0.59666296,0.01612976,0.00000000,1.05399786,1.43105950,0.00861796,1.54049190
-4.98549275,3.38162109,0.01472494,0.56156931,0.01562449,0.00000000,1.01844000,1.38806950,0.00845194,1.50423347
-4.97948974,3.26898165,0.01408881,0.52648878,0.01513554,0.00000000,0.98231347,1.34380778,0.00827119,1.46786446
-4.97348674,3.15782412,0.01361754,0.49186315,0.01466956,0.00000000,0.94625921,1.29888478,0.00807794,1.43198828
-4.96748374,3.04964058,0.01330139,0.45810346,0.01423248,0.00000000,0.91089546,1.25386855,0.00787439,1.39716320
-4.96148074,2.94575742,0.01312945,0.42558231,0.01382944,0.00000000,0.87680126,1.20927188,0.00766263,1.36388714
-4.95547774,2.84730624,0.01308982,0.39462746,0.01346462,0.00000000,0.84450137,1.16554210,0.00744465,1.33258447
-4.94947474,2.75520160,0.01316976,0.36551684,0.01314116,0.00000000,0.81445296,1.12305377,0.00722223,1.30359535
-4.94347174,2.67012620,0.01335579,0.33847515,0.01286108,0.00000000,0.78703468,1.08210435,0.00699701,1.27716802
-4.93746873,2.59252360,0.01363385,0.31367198,0.01262527,0.00000000,0.76253830,1.04291288,0.00677040,1.25345414
-4.93146573,2.52259868,0.01398935,0.29122140,0.01243345,0.00000000,0.74116329,1.00562144,0.00654363,1.23250754
-4.92546273,2.46032531,0.01440727,0.27118309,0.01228420,0.00000000,0.72301433,0.97029915,0.00631774,1.21428606
-4.91945973,2.40546073,0.01487229,0.25356478,0.01217505,0.00000000,0.70810174,0.93694845,0.00609358,1.19865663
-4.91345673,2.35756592,0.01536885,0.23832586,0.01210254,0.00000000,0.69634477,0.90551306,0.00587184,1.18540307
-4.90745373,2.31603091,0.01588138,0.22538204,0.01206233,0.00000000,0.68757747,0.87588732,0.00565309,1.17423635
-4.90145073,2.28010408,0.01639439,0.21461077,0.01204933,0.00000000,0.68155683,0.84792645,0.00543778,1.16480700
-4.89544772,2.24892415,0.01689272,0.20585738,0.01205792,0.00000000,0.67797284,0.82145712,0.00522630,1.15671886
-4.88944472,2.22155388,0.01736175,0.19894151,0.01208202,0.00000000,0.67646008,0.79628808,0.00501895,1.14954400
-4.88344172,2.19701418,0.01778762,0.19366379,0.01211537,0.00000000,0.67661039,0.77222035,0.00481605,1.14283801
-4.87743872,2.17431760,0.01815751,0.18981249,0.01215165,0.00000000,0.67798614,0.74905665,0.00461790,1.13615523
-4.87143572,2.15250005,0.01845986,0.18716993,0.01218468,0.00000000,0.68013374,0.72660982,0.00442483,1.12906343
-4.86543272,2.13065006,0.01868463,0.18551857,0.01220862,0.00000000,0.68259694,0.70471001,0.00423720,1.12115743
-4.85942971,2.10793447,0.01882350,0.18464653,0.01221808,0.00000000,0.68492953,0.68321045,0.00405544,1.11207123
-4.85342671,2.08362014,0.01887005,0.18435245,0.01220829,0.00000000,0.68670718,0.66199171,0.00388003,1.10148838
-4.84742371,2.05709110,0.01881991,0.18444958,0.01217523,0.00000000,0.68753801,0.64096448,0.00371151,1.08915024
-4.84142071,2.02786074,0.01867083,0.18476914,0.01211567,0.00000000,0.68707185,0.62007080,0.00355048,1.07486195
-4.83541771,1.99557900,0.01842271,0.18516270,0.01202729,0.00000000,0.68500783,0.59928387,0.00339758,1.05849602
-4.82941471,1.96003453,0.01807755,0.18550376,0.01190865,0.00000000,0.68110030,0.57860650,0.00325348,1.03999356
-4.82341171,1.92115200,0.01763937,0.18568847,0.01175923,0.00000000,0.67516295,0.55806839,0.00311884,1.01936306
-4.81740870,1.87898496,0.01711405,0.18563553,0.01157936,0.00000000,0.66707119,0.53772240,0.00299433,0.99667710
-4.81140570,1.83370469,0.01650910,0.18528544,0.01137018,0.00000000,0.65676285,0.51764001,0.00288052,0.97206701
-4.80540270,1.78558575,0.01583343,0.18459897,0.01113355,0.00000000,0.64423708,0.49790621,0.00277792,0.94571594
-4.79939970,1.73498904,0.01509707,0.18355525,0.01087194,0.00000000,0.62955196,0.47861414,0.00268692,0.91785055
-4.79339670,1.68234298,0.01431082,0.18214941,0.01058830,0.00000000,0.61282063,0.45985950,0.00260775,0.88873191
-4.78739370,1.62812391,0.01348599,0.18038992,0.01028593,0.00000000,0.59420634,0.44173536,0.00254046,0.85864578
-4.78139070,1.57283653,0.01263404,0.17829586,0.00996838,0.00000000,0.57391665,0.42432718,0.00248491,0.82789293
-4.77538769,1.51699513,0.01176630,0.17589415,0.00963928,0.00000000,0.55219686,0.40770861,0.00244073,0.79677986
-4.76938469,1.46110651,0.01089370,0.17321696,0.00930222,0.00000000,0.52932317,0.39193806,0.00240732,0.76561022
-4.76338169,1.40565519,0.01002649,0.17029927,0.00896067,0.00000000,0.50559556,0.37705623,0.00238388,0.73467731
-4.75737869,1.35109152,0.00917410,0.16717687,0.00861788,0.00000000,0.48133081,0.36308478,0.00236937,0.70425808
-4.75137569,1.29782294,0.00834492,0.16388473,0.00827678,0.00000000,0.45685581,0.35002605,0.00236256,0.67460850
-4.74537269,1.24620874,0.00754623,0.16045573,0.00793999,0.00000000,0.43250127,0.33786389,0.00236207,0.64596079
-4.73936968,1.19655811,0.00678411,0.15692002,0.00760975,0.00000000,0.40859610,0.32656564,0.00236640,0.61852211
-4.73336668,1.14913153,0.00606342,0.15330473,0.00728794,0.00000000,0.38546253,0.31608490,0.00237397,0.59247501
-4.72736368,1.10414496,0.00538781,0.14963410,0.00697609,0.00000000,0.36341193,0.30636515,0.00238319,0.56797913
-4.72136068,1.06177640,0.00475977,0.14593007,0.00667544,0.00000000,0.34274143,0.29734385,0.00239247,0.54517411
-4.71535768,1.02217412,0.00418071,0.14221307,0.00638699,0.00000000,0.32373133,0.28895689,0.00240035,0.52418330
-4.70935468,0.98546593,0.00365107,0.13850302,0.00611152,0.00000000,0.30664314,0.28114306,0.00240550,0.50511791
-4.70335168,0.95176869,0.00317042,0.13482050,0.00584972,0.00000000,0.29171816,0.27384833,0.00240677,0.48808130
-4.69734867,0.92119728,0.00273758,0.13118784,0.00560224,0.00000000,0.27917652,0.26702965,0.00240325,0.47317288
-4.69134567,0.89387239,0.00235076,0.12763009,0.00536974,0.00000000,0.26921649,0.26065805,0.00239432,0.46049145
-4.68534267,0.86992656,0.00200770,0.12417589,0.00515294,0.00000000,0.26201391,0.25472102,0.00237961,0.45013756
-4.67933967,0.84950790,0.00170578,0.12085798,0.00495273,0.00000000,0.25772161,0.24922370,0.00235907,0.44221469
-4.67333667,0.83278134,0.00144211,0.11771346,0.00477011,0.00000000,0.25646874,0.24418924,0.00233295,0.43682917
-4.66733367,0.81992711,0.00121367,0.11478366,0.00460627,0.00000000,0.25835989,0.23965789,0.00230178,0.43408867
-4.66133067,0.81113663,0.00101742,0.11211371,0.00446258,0.00000000,0.26347392,0.23568524,0.00226635,0.43409936
-4.65532766,0.80660595,0.00085028,0.10975173,0.00434053,0.00000000,0.27186264,0.23233940,0.00222767,0.43696189
-4.64932466,0.80652711,0.00070932,0.10774774,0.00424174,0.00000000,0.28354915,0.22969750,0.00218694,0.44276639
-4.64332166,0.81107800,0.00059171,0.10615240,0.00416790,0.00000000,0.29852611,0.22784152,0.00214548,0.45158668
