energy_ev,total_up,Cd_p_up,Cd_d_up,In_p_up,In_d_up,Se_s_up,Se_p_up
-5.50775388,0.34567930,0.30037666,0.02766109,0.25093916,0.00037354,0.02345637,0.06042731
-5.50175088,0.36009999,0.31032362,0.03026108,0.24782690,0.00043933,0.02448033,0.07026009
-5.49574787,0.37654881,0.32172677,0.03321235,0.24438124,0.00051376,0.02563825,0.08140985
-5.48974487,0.39528420,0.33481799,0.03653349,0.24081189,0.00059703,0.02694736,0.09391419
-5.48374187,0.41653508,0.34981153,0.04023797,0.23733162,0.00068923,0.02842209,0.10779258
-5.47773887,0.44048434,0.36689036,0.04433240,0.23414789,0.00079027,0.03007303,0.12304172
-5.47173587,0.46725384,0.38619402,0.04881501,0.23145508,0.00089985,0.03190578,0.13963139
-5.46573287,0.49689175,0.40780837,0.05367442,0.22942768,0.00101749,0.03392003,0.15750116
-5.45972986,0.52936282,0.43175782,0.05888868,0.22821464,0.00114245,0.03610888,0.17655815
-5.45372686,0.56454232,0.45800052,0.06442474,0.22793531,0.00127376,0.03845832,0.19667591
-5.44772386,0.60221394,0.48642684,0.07023838,0.22867685,0.00141021,0.04094698,0.21769482
-5.44172086,0.64207222,0.51686132,0.07627468,0.23049356,0.00155035,0.04354630,0.23942388
-5.43571786,0.68372931,0.54906827,0.08246892,0.23340788,0.00169253,0.04622088,0.26164417
-5.42971486,0.72672623,0.58276065,0.08874811,0.23741298,0.00183494,0.04892923,0.28411381
-5.42371186,0.77054813,0.61761212,0.09503290,0.24247690,0.00197560,0.05162486,0.30657437
-5.41770885,0.81464307,0.65327163,0.10124000,0.24854786,0.00211248,0.05425755,0.32875853
-5.41170585,0.85844342,0.68937988,0.10728487,0.25556042,0.00224351,0.05677496,0.35039870
-5.40570285,0.90138901,0.72558677,0.11308466,0.26344214,0.00236667,0.05912435,0.37123627
-5.39969985,0.94295082,0.76156896,0.11856126,0.27212032,0.00248004,0.06125441,0.39103103
-5.39369685,0.98265404,0.79704651,0.12364426,0.28152828,0.00258189,0.06311716,0.40957029
-5.38769385,1.02009925,0.83179759,0.12827374,0.29161102,0.00267070,0.06466978,0.42667727
-5.38169085,1.05498056,0.86567036,0.13240271,0.30232961,0.00274528,0.06587629,0.44221826
-5.37568784,1.08709963,0.89859111,0.13599906,0.31366416,0.00280476,0.06670903,0.45610814
-5.36968484,1.11637473,0.93056826,0.13904690,0.32561516,0.00284869,0.06714986,0.46831386
-5.36368184,1.14284426,0.96169151,0.14154727,0.33820298,0.00287699,0.06719104,0.47885573
-5.35767884,1.16666430,0.99212632,0.14351807,0.35146559,0.00289002,0.06683573,0.48780630
-5.35167584,1.18810047,1.02210371,0.14499333,0.36545461,0.00288853,0.06609807,0.49528681
-5.34567284,1.20751411,1.05190579,0.14602168,0.38022985,0.00287368,0.06500286,0.50146143
-5.33966983,1.22534375,1.08184792,0.14666422,0.39585267,0.00284697,0.06358490,0.50652944
-5.33366683,1.24208266,1.11225827,0.14699189,0.41237866,0.00281019,0.06188787,0.51071583
-5.32766383,1.25825365,1.14345595,0.14708236,0.42984992,0.00276538,0.05996299,0.51426067
-5.32166083,1.27438252,1.17572897,0.14701672,0.44828761,0.00271473,0.05786735,0.51740788
-5.31565783,1.29097143,1.20931325,0.14687603,0.46768507,0.00266056,0.05566212,0.52039395
-5.30965483,1.30847369,1.24437387,0.14673799,0.48800219,0.00260516,0.05341056,0.52343710
-5.30365183,1.32727109,1.28098970,0.14667375,0.50916117,0.00255079,0.05117604,0.52672747
-5.29764882,1.34765502,1.31914212,0.14674521,0.53104418,0.00249955,0.04902007,0.53041884
-5.29164582,1.36981208,1.35870870,0.14700265,0.55349299,0.00245336,0.04700042,0.53462214
-5.28564282,1.39381483,1.39946192,0.14748305,0.57631068,0.00241387,0.04516939,0.53940101
-5.27963982,1.41961792,1.44107314,0.14820894,0.59926537,0.00238243,0.04357231,0.54476971
-5.27363682,1.44705956,1.48312139,0.14918790,0.62209580,0.00236004,0.04224627,0.55069310
-5.26763382,1.47586800,1.52510657,0.15041269,0.64451846,0.00234734,0.04121908,0.55708884
-5.26163082,1.50567242,1.56646613,0.15186193,0.66623587,0.00234459,0.04050864,0.56383146
-5.25562781,1.53601746,1.60659444,0.15350129,0.68694565,0.00235168,0.04012254,0.57075798
-5.24962481,1.56638057,1.64486356,0.15528512,0.70634980,0.00236812,0.04005794,0.57767481
-5.24362181,1.59619103,1.68064459,0.15715833,0.72416380,0.00239310,0.04030189,0.58436557
-5.23761881,1.62484985,1.71332826,0.15905858,0.74012507,0.00242549,0.04083179,0.59059926
-5.23161581,1.65174950,1.74234409,0.16091854,0.75400035,0.00246389,0.04161625,0.59613861
-5.22561281,1.67629275,1.76717705,0.16266822,0.76559177,0.00250667,0.04261608,0.60074819
-5.21960980,1.69790987,1.78738134,0.16423717,0.77474134,0.00255207,0.04378563,0.60420197
-5.21360680,1.71607375,1.80259074,0.16555668,0.78133374,0.00259816,0.04507417,0.60629016
-5.20760380,1.73031250,1.81252539,0.16656170,0.78529739,0.00264299,0.04642751,0.60682518
-5.20160080,1.74021947,1.81699511,0.16719263,0.78660392,0.00268461,0.04778966,0.60564651
-5.19559780,1.74546054,1.81589929,0.16739681,0.78526619,0.00272112,0.04910451,0.60262466
-5.18959480,1.74577876,1.80922390,0.16712975,0.78133500,0.00275073,0.05031756,0.59766390
-5.18359180,1.74099666,1.79703587,0.16635610,0.77489483,0.00277182,0.05137752,0.59070411
-5.17758879,1.73101621,1.77947562,0.16505039,0.76605898,0.00278297,0.05223781,0.58172158
-5.17158579,1.71581697,1.75674799,0.16319736,0.75496417,0.00278303,0.05285789,0.57072889
-5.16558279,1.69545256,1.72911245,0.16079218,0.74176520,0.00277110,0.05320436,0.55777398
-5.15957979,1.67004575,1.69687280,0.15784028,0.72662958,0.00274658,0.05325185,0.54293849
-5.15357679,1.63978255,1.66036703,0.15435701,0.70973269,0.00270919,0.05298356,0.52633534
-5.14757379,1.60490545,1.61995760,0.15036704,0.69125333,0.00265896,0.05239155,0.50810578
-5.14157079,1.56570613,1.57602256,0.14590353,0.67136999,0.00259621,0.05147666,0.48841586
-5.13556778,1.52251783,1.52894757,0.14100717,0.65025787,0.00252155,0.05024827,0.46745249
-5.12956478,1.47570762,1.47911911,0.13572503,0.62808651,0.00243586,0.04872360,0.44541917
-5.12356178,1.42566867,1.42691891,0.13010927,0.60501826,0.00234023,0.04692690,0.42253140
-5.11755878,1.37281280,1.37271958,0.12421585,0.58120738,0.00223594,0.04488838,0.39901200
-5.11155578,1.31756343,1.31688147,0.11810313,0.55679968,0.00212442,0.04264301,0.37508641
-5.10555278,1.26034898,1.25975055,0.11183049,0.53193267,0.00200719,0.04022917,0.35097810
-5.09954977,1.20159697,1.20165734,0.10545707,0.50673612,0.00188582,0.03768736,0.32690415
-5.09354677,1.14172874,1.14291661,0.09904051,0.48133276,0.00176190,0.03505879,0.30307124
-5.08754377,1.08115492,1.08382772,0.09263587,0.45583922,0.00163694,0.03238418,0.27967208
-5.08154077,1.02027171,1.02467541,0.08629470,0.43036694,0.00151242,0.02970257,0.25688240
-5.07553777,0.95945782,0.96573086,0.08006428,0.40502298,0.00138969,0.02705030,0.23485855
-5.06953477,0.89907203,0.90725279,0.07398702,0.37991071,0.00126996,0.02446023,0.21373579
-5.06353177,0.83945147,0.84948852,0.06810010,0.35513025,0.00115431,0.02196110,0.19362725
-5.05752876,0.78091024,0.79267467,0.06243527,0.33077868,0.00104361,0.01957708,0.17462363
-5.05152576,0.72373848,0.73703760,0.05701880,0.30694988,0.00093861,0.01732759,0.15679349
-5.04552276,0.66820174,0.68279330,0.05187163,0.28373416,0.00083985,0.01522726,0.14018411
-5.03951976,0.61454046,0.63014692,0.04700958,0.26121761,0.00074772,0.01328605,0.12482291
-5.03351676,0.56296958,0.57929168,0.04244371,0.23948123,0.00066244,0.01150954,0.11071922
-5.02751376,0.51367826,0.53040747,0.03818075,0.21859987,0.00058412,0.00989934,0.09786634
-5.02151076,0.46682954,0.48365905,0.03422352,0.19864112,0.00051272,0.00845355,0.08624382
-5.01550775,0.42256012,0.43919402,0.03057146,0.17966415,0.00044809,0.00716729,0.07581973
-5.00950475,0.38098009,0.39714074,0.02722104,0.16171868,0.00039002,0.00603327,0.06655303
-5.00350175,0.34217281,0.35760631,0.02416628,0.14484401,0.00033820,0.00504233,0.05839568
-4.99749875,0.30619496,0.32067473,0.02139915,0.12906828,0.00029229,0.00418400,0.05129465
-4.99149575,0.27307670,0.28640539,0.01890993,0.11440801,0.00025191,0.00344695,0.04519369
-4.98549275,0.24282208,0.25483206,0.01668757,0.10086793,0.00021665,0.00281944,0.04003475
-4.97948974,0.21540978,0.22596236,0.01471998,0.08844109,0.00018611,0.00228971,0.03575914
-4.97348674,0.19079410,0.19977783,0.01299425,0.07710928,0.00015987,0.00184630,0.03230841
-4.96748374,0.16890622,0.17623453,0.01149685,0.06684382,0.00013753,0.00147826,0.02962487
-4.96148074,0.14965582,0.15526429,0.01021381,0.05760650,0.00011871,0.00117537,0.02765187
-4.95547774,0.13293288,0.13677640,0.00913082,0.04935085,0.00010304,0.00092824,0.02633387
-4.94947474,0.11860977,0.12065977,0.00823334,0.04202349,0.00009018,0.00072841,0.02561626
-4.94347174,0.10654350,0.10678543,0.00750666,0.03556561,0.00007979,0.00056838,0.02544513
-4.93746873,0.09657805,0.09500928,0.00693597,0.02991454,0.00007159,0.00044162,0.02576684
-4.93146573,0.08854688,0.08517500,0.00650646,0.02500526,0.00006530,0.00034254,0.02652769
-4.92546273,0.08227541,0.07711703,0.00620330,0.02077187,0.00006065,0.00026648,0.02767353
-4.91945973,0.07758353,0.07066356,0.00601174,0.01714894,0.00005743,0.00020966,0.02914950
-4.91345673,0.07428816,0.06563934,0.00591720,0.01407275,0.00005540,0.00016912,0.03089987
-4.90745373,0.07220572,0.06186852,0.00590532,0.01148236,0.00005438,0.00014271,0.03286805
-4.90145073,0.07115462,0.05917720,0.00596204,0.00932049,0.00005418,0.00012907,0.03499680
-4.89544772,0.07095772,0.05739587,0.00607376,0.00753427,0.00005463,0.00012763,0.03722869
-4.88944472,0.07144477,0.05636160,0.00622745,0.00607580,0.00005559,0.00013858,0.03950666
-4.88344172,0.07245484,0.05592012,0.00641080,0.00490256,0.00005692,0.00016297,0.04177492
-4.87743872,0.07383867,0.05592762,0.00661238,0.00397769,0.00005849,0.00020274,0.04397994
-4.87143572,0.07546108,0.05625242,0.00682182,0.00327022,0.00006020,0.00026079,0.04607162
-4.86543272,0.07720320,0.05677644,0.00703003,0.00275511,0.00006197,0.00034115,0.04800454
-4.85942971,0.07896465,0.05739641,0.00722932,0.00241338,0.00006371,0.00044907,0.04973931
-4.85342671,0.08066561,0.05802500,0.00741365,0.00223205,0.00006536,0.00059122,0.05124387
-4.84742371,0.08224858,0.05859160,0.00757877,0.00220418,0.00006691,0.00077581,0.05249468
-4.84142071,0.08367995,0.05904290,0.00772235,0.00232883,0.00006831,0.00101287,0.05347788
-4.83541771,0.08495118,0.05934326,0.00784414,0.00261107,0.00006959,0.00131433,0.05419012
-4.82941471,0.08607961,0.05947470,0.00794602,0.00306193,0.00007076,0.00169430,0.05463926
-4.82341171,0.08710869,0.05943665,0.00803204,0.00369836,0.00007187,0.00216914,0.05484467
-4.81740870,0.08810779,0.05924536,0.00810844,0.00454311,0.00007299,0.00275764,0.05483730
-4.81140570,0.08917122,0.05893293,0.00818354,0.00562463,0.00007420,0.00348100,0.05465928
-4.80540270,0.09041676,0.05854609,0.00826760,0.00697681,0.00007561,0.00436286,0.05436323
-4.79939970,0.09198334,0.05814452,0.00837268,0.00863857,0.00007734,0.00542913,0.05401117
-4.79339670,0.09402804,0.05779899,0.00851230,0.01065335,0.00007954,0.00670774,0.05367308
-4.78739370,0.09672240,0.05758906,0.00870120,0.01306840,0.00008236,0.00822824,0.05342514
-4.78139070,0.10024795,0.05760064,0.00895487,0.01593376,0.00008594,0.01002124,0.05334765
-4.77538769,0.10479106,0.05792320,0.00928916,0.01930107,0.00009045,0.01211767,0.05352268
-4.76938469,0.11053723,0.05864691,0.00971976,0.02322209,0.00009605,0.01454788,0.05403164
-4.76338169,0.11766477,0.05985959,0.01026165,0.02774694,0.00010289,0.01734059,0.05495254
-4.75737869,0.12633822,0.06164364,0.01092859,0.03292209,0.00011111,0.02052160,0.05635735
-4.75137569,0.13670140,0.06407302,0.01173246,0.03878818,0.00012082,0.02411252,0.05830929
-4.74537269,0.14887059,0.06721030,0.01268276,0.04537766,0.00013213,0.02812924,0.06086024
-4.73936968,0.16292774,0.07110401,0.01378600,0.05271235,0.00014509,0.03258051,0.06404835
-4.73336668,0.17891434,0.07578619,0.01504524,0.06080106,0.00015972,0.03746647,0.06789591
-4.72736368,0.19682595,0.08127051,0.01645962,0.06963740,0.00017603,0.04277730,0.07240762
-4.72136068,0.21660780,0.08755085,0.01802405,0.07919778,0.00019396,0.04849203,0.07756928
-4.71535768,0.23815183,0.09460060,0.01972896,0.08944000,0.00021341,0.05457759,0.08334709
-4.70935468,0.26129538,0.10237272,0.02156024,0.10030230,0.00023423,0.06098830,0.08968752
-4.70335168,0.28582182,0.11080068,0.02349931,0.11170320,0.00025624,0.06766559,0.09651792
-4.69734867,0.31146337,0.11980042,0.02552338,0.12354222,0.00027922,0.07453839,0.10374784
-4.69134567,0.33790625,0.12927330,0.02760590,0.13570150,0.00030291,0.08152382,0.11127113
-4.68534267,0.36479816,0.13911015,0.02971720,0.14804849,0.00032705,0.08852860,0.11896878
-4.67933967,0.39175819,0.14919633,0.03182529,0.16043969,0.00035134,0.09545088,0.12671251
-4.67333667,0.41838886,0.15941791,0.03389686,0.17272538,0.00037550,0.10218256,0.13436901
-4.66733367,0.44429021,0.16966866,0.03589842,0.18475530,0.00039928,0.10861210,0.14180469
-4.66133067,0.46907530,0.17985788,0.03779753,0.19638518,0.00042243,0.11462765,0.14889092
-4.65532766,0.49238697,0.18991875,0.03956412,0.20748380,0.00044480,0.12012038,0.15550950
-4.64932466,0.51391489,0.19981702,0.04117182,0.21794050,0.00046628,0.12498795,0.16155815
-4.64332166,0.53341264,0.20955968,0.04259932,0.22767270,0.00048687,0.12913795,0.16695593
-4.63731866,0.55071369,0.21920332,0.04383151,0.23663321,0.00050665,0.13249105,0.17164824
-4.63131566,0.56574597,0.22886171,0.04486064,0.24481698,0.00052588,0.13498393,0.17561133
-4.62531266,0.57854393,0.23871229,0.04568716,0.25226678,0.00054489,0.13657164,0.17885592
-4.61930965,0.58925764,0.24900112,0.04632040,0.25907776,0.00056421,0.13722936,0.18142998
-4.61330665,0.59815828,0.26004581,0.04677892,0.26540022,0.00058449,0.13695355,0.18342020
-4.60730365,0.60563945,0.27223616,0.04709054,0.27144054,0.00060654,0.13576225,0.18495241
-4.60130065,0.61221402,0.28603198,0.04729204,0.27745999,0.00063130,0.13369466,0.18619046
-4.59529765,0.61850622,0.30195800,0.04742856,0.28377108,0.00065987,0.13080993,0.18733384
-4.58929465,0.62523896,0.32059549,0.04755256,0.29073161,0.00069341,0.12718528,0.18861382
-4.58329165,0.63321650,0.34257046,0.04772253,0.29873619,0.00073321,0.12291346,0.19028832
-4.57728864,0.64330276,0.36853858,0.04800137,0.30820549,0.00078057,0.11809965,0.19263550
-4.57128564,0.65639578,0.39916677,0.04845451,0.31957321,0.00083681,0.11285808,0.19594631
-4.56528264,0.67339891,0.43511191,0.04914786,0.33327127,0.00090321,0.10730834,0.20051611
-4.55927964,0.69518971,0.47699702,0.05014555,0.34971350,0.00098096,0.10157156,0.20663569
-4.55327664,0.72258729,0.52538557,0.05150773,0.36927829,0.00107111,0.09576682,0.21458185
-4.54727364,0.75631950,0.58075472,0.05328821,0.39229089,0.00117450,0.09000756,0.22460792
-4.54127064,0.79699084,0.64346849,0.05553234,0.41900593,0.00129171,0.08439851,0.23693460
-4.53526763,0.84505256,0.71375190,0.05827502,0.44959092,0.00142304,0.07903296,0.25174122
-4.52926463,0.90077618,0.79166729,0.06153892,0.48411139,0.00156842,0.07399057,0.26915809
-4.52326163,0.96423160,0.87709413,0.06533310,0.52251862,0.00172740,0.06933581,0.28925999
-4.51725863,1.03527104,0.96971349,0.06965205,0.56464041,0.00189910,0.06511693,0.31206128
-4.51125563,1.11351984,1.06899835,0.07447515,0.61017572,0.00208223,0.06136557,0.33751284
-4.50525263,1.19837488,1.17421087,0.07976667,0.65869373,0.00227505,0.05809702,0.36550107
-4.49924962,1.28901122,1.28440725,0.08547633,0.70963757,0.00247541,0.05531091,0.39584906
-4.49324662,1.38439723,1.39845081,0.09154039,0.76233311,0.00268077,0.05299243,0.42832010
-4.48724362,1.48331810,1.51503337,0.09788330,0.81600267,0.00288828,0.05111402,0.46262341
-4.48124062,1.58440713,1.63270462,0.10441979,0.86978359,0.00309479,0.04963723,0.49842198
-4.47523762,1.68618412,1.74990891,0.11105746,0.92275100,0.00329699,0.04851497,0.53534221
-4.46923462,1.78709939,1.86502811,0.11769966,0.97394427,0.00349146,0.04769378,0.57298521
-4.46323162,1.88558193,1.97642917,0.12424856,1.02239618,0.00367479,0.04711622,0.61093898
-4.45722861,1.98008974,2.08251442,0.13060842,1.06716363,0.00384371,0.04672312,0.64879124
-4.45122561,2.06916026,2.18177247,0.13668869,1.10735879,0.00399513,0.04645587,0.68614214
-4.44522261,2.15145872,2.27282739,0.14240703,1.14217932,0.00412634,0.04625833,0.72261633
-4.43921961,2.22582219,2.35448392,0.14769195,1.17093638,0.00423503,0.04607863,0.75787370
-4.43321661,2.29129735,2.42576645,0.15248502,1.19307914,0.00431940,0.04587060,0.79161835
-4.42721361,2.34717021,2.48594981,0.15674254,1.20821473,0.00437824,0.04559492,0.82360517
-4.42121061,2.39298642,2.53458035,0.16043652,1.21612274,0.00441097,0.04521985,0.85364388
-4.41520760,2.42856117,2.57148627,0.16355508,1.21676355,0.00441767,0.04472168,0.88160001
-4.40920460,2.45397848,2.59677656,0.16610206,1.21028012,0.00439909,0.04408483,0.90739320
-4.40320160,2.46957982,2.61082871,0.16809606,1.19699335,0.00435662,0.04330159,0.93099252
-4.39719860,2.47594299,2.61426589,0.16956878,1.17739104,0.00429224,0.04237162,0.95240942
-4.39119560,2.47385242,2.60792486,0.17056296,1.15211119,0.00420851,0.04130122,0.97168864
-4.38519260,2.46426242,2.59281630,0.17112987,1.12192044,0.00410843,0.04010241,0.98889772
-4.37918959,2.44825562,2.57007971,0.17132660,1.08768858,0.00399542,0.03879188,1.00411577
-4.37318659,2.42699849,2.54093528,0.17121320,1.05036042,0.00387315,0.03738990,1.01742222
-4.36718359,2.40169633,2.50663515,0.17084996,1.01092621,0.00374550,0.03591925,1.02888641
-4.36118059,2.37354982,2.46841641,0.17029483,0.97039178,0.00361639,0.03440413,1.03855854
-4.35517759,2.34371502,2.42745816,0.16960121,0.92974974,0.00348976,0.03286929,1.04646274
-4.34917459,2.31326850,2.38484437,0.16881609,0.88995250,0.00336939,0.03133917,1.05259270
-4.34317159,2.28317878,2.34153407,0.16797879,0.85188824,0.00325887,0.02983735,1.05691008
-4.33716858,2.25428481,2.29833968,0.16712017,0.81636023,0.00316148,0.02838608,1.05934601
-4.33116558,2.22728189,2.25591415,0.16626232,0.78407012,0.00308016,0.02700605,1.05980547
-4.32516258,2.20271483,2.21474650,0.16541892,0.75560520,0.00301743,0.02571637,1.05817441
-4.31915958,2.18097791,2.17516555,0.16459585,0.73142976,0.00297537,0.02453468,1.05432919
-4.31315658,2.16232076,2.13735057,0.16379237,0.71188032,0.00295554,0.02347743,1.04814779
-4.30715358,2.14685915,2.10134793,0.16300242,0.69716438,0.00295903,0.02256028,1.03952223
