energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Te_p_up,Te_d_up
-3.09454727,2.43019206,0.80734463,0.39429737,0.02320686,0.11022172,1.57335620,1.19592167,0.58804826,0.00000000
-3.08854427,2.40746891,0.78008305,0.39072297,0.02367089,0.10736635,1.55396772,1.18761439,0.58769074,0.00000000
-3.08254127,2.38216068,0.75214078,0.38716620,0.02422052,0.10446983,1.53209519,1.17775346,0.58627441,0.00000000
-3.07653827,2.35504070,0.72397793,0.38374684,0.02485367,0.10159490,1.50825198,1.16671264,0.58398565,0.00000000
-3.07053527,2.32680544,0.69601507,0.38056180,0.02556394,0.09879877,1.48291096,1.15483740,0.58101484,0.00000000
-3.06453227,2.29805534,0.66862555,0.37768204,0.02634063,0.09613170,1.45649339,1.14243507,0.57754915,0.00000000
-3.05852926,2.26928108,0.64213001,0.37515048,0.02716898,0.09363602,1.42936105,1.12976760,0.57376582,0.00000000
-3.05252626,2.24085563,0.61679330,0.37298109,0.02803054,0.09134535,1.40181181,1.11704713,0.56982621,0.00000000
-3.04652326,2.21303205,0.59282365,0.37115922,0.02890377,0.08928427,1.37407833,1.10443412,0.56587082,0.00000000
-3.04052026,2.18594670,0.57037398,0.36964299,0.02976472,0.08746827,1.34632982,1.09203794,0.56201551,0.00000000
-3.03451726,2.15962748,0.54954526,0.36836581,0.03058788,0.08590413,1.31867625,1.07991961,0.55834903,0.00000000
-3.02851426,2.13400624,0.53039148,0.36723990,0.03134704,0.08459052,1.29117470,1.06809627,0.55493193,0.00000000
-3.02251126,2.10893459,0.51292598,0.36616060,0.03201625,0.08351903,1.26383725,1.05654692,0.55179687,0.00000000
-3.01650825,2.08420214,0.49712873,0.36501138,0.03257079,0.08267530,1.23663981,1.04521902,0.54895022,0.00000000
-3.01050525,2.05955612,0.48295414,0.36366917,0.03298807,0.08204043,1.20953140,1.03403556,0.54637473,0.00000000
-3.00450225,2.03472129,0.47033889,0.36201001,0.03324843,0.08159243,1.18244337,1.02290204,0.54403322,0.00000000
-2.99849925,2.00941940,0.45920952,0.35991458,0.03333590,0.08130775,1.15529813,1.01171327,0.54187285,0.00000000
-2.99249625,1.98338701,0.44948917,0.35727346,0.03323874,0.08116273,1.12801710,1.00035955,0.53982983,0.00000000
-2.98649325,1.95639114,0.44110338,0.35399185,0.03294987,0.08113490,1.10052750,0.98873207,0.53783416,0.00000000
-2.98049025,1.92824204,0.43398439,0.34999365,0.03246708,0.08120408,1.07276797,0.97672755,0.53581414,0.00000000
-2.97448724,1.89880263,0.42807402,0.34522457,0.03179304,0.08135331,1.04469283,0.96425184,0.53370043,0.00000000
-2.96848424,1.86799439,0.42332483,0.33965421,0.03093519,0.08156933,1.01627508,0.95122269,0.53142930,0.00000000
-2.96248124,1.83579959,0.41969964,0.33327718,0.02990537,0.08184281,0.98750805,0.93757168,0.52894506,0.00000000
-2.95647824,1.80226009,0.41716962,0.32611294,0.02871935,0.08216827,0.95840601,0.92324532,0.52620148,0.00000000
-2.95047524,1.76747282,0.41571092,0.31820470,0.02739623,0.08254360,0.92900376,0.90820549,0.52316222,0.00000000
-2.94447224,1.73158258,0.41530037,0.30961727,0.02595770,0.08296933,0.89935536,0.89242935,0.51980025,0.00000000
-2.93846923,1.69477259,0.41591048,0.30043410,0.02442732,0.08344771,0.86953236,0.87590881,0.51609655,0.00000000
-2.93246623,1.65725365,0.41750422,0.29075362,0.02282970,0.08398155,0.83962148,0.85864962,0.51203816,0.00000000
-2.92646323,1.61925245,0.42002993,0.28068520,0.02118971,0.08457305,0.80972216,0.84067030,0.50761585,0.00000000
-2.92046023,1.58100004,0.42341695,0.27034482,0.01953179,0.08522259,0.77994395,0.82200097,0.50282177,0.00000000
-2.91445723,1.54272095,0.42757218,0.25985082,0.01787924,0.08592772,0.75040412,0.80268214,0.49764720,0.00000000
-2.90845423,1.50462399,0.43237808,0.24931989,0.01625370,0.08668220,0.72122540,0.78276362,0.49208085,0.00000000
-2.90245123,1.46689496,0.43769225,0.23886348,0.01467467,0.08747541,0.69253420,0.76230359,0.48610782,0.00000000
-2.89644822,1.42969210,0.44334879,0.22858487,0.01315919,0.08829206,0.66445918,0.74136791,0.47970935,0.00000000
-2.89044522,1.39314434,0.44916157,0.21857702,0.01172167,0.08911220,0.63713043,0.72002981,0.47286365,0.00000000
-2.88444222,1.35735259,0.45492912,0.20892118,0.01037375,0.08991172,0.61067910,0.69836985,0.46554753,0.00000000
-2.87843922,1.32239402,0.46044116,0.19968643,0.00912442,0.09066312,0.58523761,0.67647635,0.45773910,0.00000000
-2.87243622,1.28832912,0.46548641,0.19093007,0.00798008,0.09133666,0.56094035,0.65444622,0.44942103,0.00000000
-2.86643322,1.25521104,0.46986115,0.18269874,0.00694483,0.09190178,0.53792474,0.63238616,0.44058451,0.00000000
-2.86043022,1.22309678,0.47337836,0.17503021,0.00602070,0.09232880,0.51633260,0.61041424,0.43123331,0.00000000
-2.85442721,1.19205948,0.47587665,0.16795568,0.00520808,0.09259066,0.49631163,0.58866176,0.42138791,0.00000000
-2.84842421,1.16220110,0.47722867,0.16150242,0.00450598,0.09266476,0.47801688,0.56727527,0.41108911,0.00000000
-2.84242121,1.13366467,0.47734848,0.15569656,0.00391248,0.09253477,0.46161201,0.54641871,0.40040113,0.00000000
-2.83641821,1.10664535,0.47619741,0.15056582,0.00342506,0.09219218,0.44727005,0.52627541,0.38941362,0.00000000
-2.83041521,1.08139957,0.47378809,0.14614199,0.00304095,0.09163773,0.43517371,0.50704993,0.37824261,0.00000000
-2.82441221,1.05825153,0.47018642,0.14246313,0.00275739,0.09088247,0.42551481,0.48896942,0.36703006,0.00000000
-2.81840920,1.03759661,0.46551122,0.13957510,0.00257193,0.08994838,0.41849293,0.47228443,0.35594216,0.00000000
-2.81240620,1.01990122,0.45993168,0.13753251,0.00248256,0.08886867,0.41431293,0.45726900,0.34516617,0.00000000
-2.80640320,1.00569887,0.45366251,0.13639900,0.00248786,0.08768753,0.41318165,0.44421986,0.33490612,0.00000000
-2.80040020,0.99558242,0.44695716,0.13624668,0.00258704,0.08645946,0.41530341,0.43345456,0.32537733,0.00000000
-2.79439720,0.99019249,0.44009919,0.13715484,0.00277991,0.08524809,0.42087468,0.42530852,0.31680018,0.00000000
-2.78839420,0.99020240,0.43339229,0.13920791,0.00306681,0.08412466,0.43007797,0.42013093,0.30939328,0.00000000
-2.78239120,0.99629993,0.42714934,0.14249269,0.00344845,0.08316598,0.44307498,0.41827938,0.30336637,0.00000000
-2.77638819,1.00916639,0.42168085,0.14709505,0.00392569,0.08245219,0.45999955,0.42011334,0.29891325,0.00000000
-2.77038519,1.02945379,0.41728332,0.15309608,0.00449932,0.08206417,0.48095035,0.42598653,0.29620511,0.00000000
-2.76438219,1.05776049,0.41422804,0.16056782,0.00516970,0.08208078,0.50598388,0.43623827,0.29538433,0.00000000
-2.75837919,1.09460639,0.41275054,0.16956882,0.00593653,0.08257602,0.53510797,0.45118403,0.29655922,0.00000000
-2.75237619,1.14040828,0.41304125,0.18013957,0.00679842,0.08361613,0.56827610,0.47110537,0.29979967,0.00000000
-2.74637319,1.19545620,0.41523762,0.19229803,0.00775265,0.08525686,0.60538287,0.49623946,0.30513394,0.00000000
-2.74037019,1.25989163,0.41941793,0.20603537,0.00879481,0.08754078,0.64626080,0.52676867,0.31254655,0.00000000
-2.73436718,1.33368834,0.42559706,0.22131220,0.00991858,0.09049496,0.69067885,0.56281039,0.32197747,0.00000000
-2.72836418,1.41663659,0.43372425,0.23805528,0.01111549,0.09412899,0.73834257,0.60440749,0.33332235,0.00000000
-2.72236118,1.50833146,0.44368294,0.25615513,0.01237481,0.09843339,0.78889609,0.65151986,0.34643395,0.00000000
-2.71635818,1.60816590,0.45529270,0.27546447,0.01368350,0.10337856,0.84192604,0.70401737,0.36112444,0.00000000
-2.71035518,1.71532904,0.46831315,0.29579775,0.01502627,0.10891439,0.89696705,0.76167450,0.37716879,0.00000000
-2.70435218,1.82881014,0.48244976,0.31693188,0.01638571,0.11497035,0.95350899,0.82416718,0.39430879,0.00000000
-2.69834917,1.94740849,0.49736129,0.33860824,0.01774259,0.12145640,1.01100549,0.89107191,0.41225789,0.00000000
-2.69234617,2.06974923,0.51266879,0.36053604,0.01907620,0.12826451,1.06888355,0.96186738,0.43070651,0.00000000
-2.68634317,2.19430505,0.52796575,0.38239692,0.02036480,0.13527084,1.12655389,1.03593884,0.44932794,0.00000000
-2.68034017,2.31942336,0.54282918,0.40385098,0.02158621,0.14233857,1.18342161,1.11258506,0.46778455,0.00000000
-2.67433717,2.44335838,0.55683125,0.42454381,0.02271834,0.14932132,1.23889690,1.19102786,0.48573430,0.00000000
-2.66833417,2.56430730,0.56955126,0.44411467,0.02373989,0.15606701,1.29240524,1.27042404,0.50283741,0.00000000
-2.66233117,2.68044962,0.58058742,0.46220539,0.02463099,0.16242207,1.34339684,1.34987929,0.51876311,0.00000000
-2.65632816,2.78998829,0.58956815,0.47846966,0.02537379,0.16823588,1.39135502,1.42846385,0.53319634,0.00000000
-2.65032516,2.89119148,0.59616263,0.49258270,0.02595308,0.17336524,1.43580322,1.50522936,0.54584421,0.00000000
-2.64432216,2.98243353,0.60009006,0.50425051,0.02635682,0.17767871,1.47631050,1.57922634,0.55644218,0.00000000
-2.63831916,3.06223358,0.60112751,0.51321871,0.02657652,0.18106072,1.51249541,1.64952195,0.56475969,0.00000000
-2.63231616,3.12929064,0.59911600,0.51928043,0.02660754,0.18341513,1.54402838,1.71521728,0.57060516,0.00000000
-2.62631316,3.18251364,0.59396461,0.52228283,0.02644927,0.18466823,1.57063250,1.77546391,0.57383015,0.00000000
-2.62031016,3.22104573,0.58565247,0.52213218,0.02610513,0.18477099,1.59208313,1.82947908,0.57433262,0.00000000
-2.61430715,3.24428159,0.57422863,0.51879705,0.02558248,0.18370052,1.60820638,1.87655934,0.57205897,0.00000000
-2.60830415,3.25187773,0.55980974,0.51230954,0.02489231,0.18146052,1.61887694,1.91609223,0.56700506,0.00000000
-2.60230115,3.24375511,0.54257569,0.50276450,0.02404891,0.17808096,1.62401549,1.94756592,0.55921585,0.00000000
-2.59629815,3.22009464,0.52276343,0.49031668,0.02306939,0.17361677,1.62358601,1.97057676,0.54878389,0.00000000
-2.59029515,3.18132576,0.50065920,0.47517603,0.02197307,0.16814578,1.61759339,1.98483466,0.53584649,0.00000000
-2.58429215,3.12810888,0.47658941,0.45760125,0.02078091,0.16176587,1.60608147,1.99016643,0.52058193,0.00000000
-2.57828914,3.06131281,0.45091079,0.43789196,0.01951482,0.15459163,1.58913184,1.98651723,0.50320448,0.00000000
-2.57228614,2.98198812,0.42399993,0.41637977,0.01819710,0.14675052,1.56686322,1.97395026,0.48395883,0.00000000
-2.56628314,2.89133780,0.39624281,0.39341871,0.01684976,0.13837882,1.53943178,1.95264488,0.46311374,0.00000000
-2.56028014,2.79068646,0.36802470,0.36937529,0.01549405,0.12961754,1.50703197,1.92289325,0.44095547,0.00000000
-2.55427714,2.68144928,0.33972073,0.34461885,0.01414991,0.12060834,1.46989783,1.88509577,0.41778103,0.00000000
-2.54827414,2.56510182,0.31168755,0.31951223,0.01283568,0.11148982,1.42830452,1.83975529,0.39389151,0.00000000
-2.54227114,2.44315164,0.28425629,0.29440345,0.01156780,0.10239413,1.38256970,1.78747029,0.36958588,0.00000000
-2.53626813,2.31711245,0.25772706,0.26961846,0.01036064,0.09344413,1.33305452,1.72892693,0.34515517,0.00000000
-2.53026513,2.18848147,0.23236501,0.24545524,0.00922648,0.08475116,1.28016382,1.66489019,0.32087747,0.00000000
-2.52426213,2.05872011,0.20839817,0.22217943,0.00817559,0.07641332,1.22434534,1.59619407,0.29701363,0.00000000
-2.51825913,1.92923821,0.18601675,0.20002142,0.00721635,0.06851455,1.16608770,1.52373076,0.27380391,0.00000000
-2.51225613,1.80138183,0.16537411,0.17917503,0.00635553,0.06112419,1.10591707,1.44843914,0.25146551,0.00000000
-2.50625313,1.67642423,0.14658899,0.15979759,0.00559858,0.05429720,1.04439241,1.37129238,0.23019090,0.00000000
-2.50025013,1.55555977,0.12974884,0.14201134,0.00495005,0.04807481,0.98209946,1.29328508,0.21014707,0.00000000
-2.49424712,1.43990034,0.11491407,0.12590582,0.00441391,0.04248560,0.91964358,1.21541998,0.19147540,0.00000000
-2.48824412,1.33047377,0.10212289,0.11154123,0.00399405,0.03754690,0.85764170,1.13869445,0.17429225,0.00000000
-2.48224112,1.22822392,0.09139646,0.09895232,0.00369464,0.03326638,0.79671378,1.06408713,0.15868988,0.00000000
-2.47623812,1.13401169,0.08274404,0.08815266,0.00352053,0.02964373,0.73747388,0.99254497,0.14473787,0.00000000
-2.47023512,1.04861679,0.07616801,0.07913903,0.00347762,0.02667238,0.68052150,0.92497082,0.13248465,0.00000000
-2.46423212,0.97273968,0.07166836,0.07189566,0.00357309,0.02434111,0.62643333,0.86221199,0.12195922,0.00000000
-2.45822911,0.90700343,0.06924652,0.06639818,0.00381566,0.02263552,0.57575564,0.80504994,0.11317274,0.00000000
-2.45222611,0.85195507,0.06890842,0.06261705,0.00421566,0.02153932,0.52899773,0.75419120,0.10612018,0.00000000
-2.44622311,0.80806622,0.07066645,0.06052035,0.00478508,0.02103532,0.48662638,0.71025979,0.10078174,0.00000000
-2.44022011,0.77573281,0.07454043,0.06007589,0.00553739,0.02110616,0.44906142,0.67379099,0.09712407,0.00000000
-2.43421711,0.75527365,0.08055743,0.06125248,0.00648737,0.02173476,0.41667233,0.64522663,0.09510131,0.00000000
-2.42821411,0.74692771,0.08875038,0.06402043,0.00765066,0.02290451,0.38977583,0.62491165,0.09465599,0.00000000
-2.42221111,0.75085010,0.09915554,0.06835117,0.00904332,0.02459911,0.36863414,0.61309193,0.09571964,0.00000000
-2.41620810,0.76710683,0.11180896,0.07421625,0.01068112,0.02680223,0.35345378,0.60991314,0.09821334,0.00000000
-2.41020510,0.79566817,0.12674190,0.08158556,0.01257880,0.02949695,0.34438461,0.61542048,0.10204819,0.00000000
-2.40420210,0.83640113,0.14397542,0.09042498,0.01474925,0.03266503,0.34151891,0.62955909,0.10712563,0.00000000
-2.39819910,0.88906105,0.16351443,0.10069370,0.01720247,0.03628601,0.34489029,0.65217508,0.11333789,0.00000000
-2.39219610,0.95328291,0.18534125,0.11234113,0.01994467,0.04033636,0.35447231,0.68301690,0.12056847,0.00000000
-2.38619310,1.02857266,0.20940912,0.12530374,0.02297721,0.04478849,0.37017673,0.72173722,0.12869264,0.00000000
-2.38019010,1.11429933,0.23563593,0.13950202,0.02629570,0.04960993,0.39185150,0.76789512,0.13757824,0.00000000
-2.37418709,1.20968845,0.26389839,0.15483762,0.02988906,0.05476254,0.41927855,0.82095891,0.14708655,0.00000000
-2.36818409,1.31381770,0.29402720,0.17119099,0.03373884,0.06020192,0.45217172,0.88030948,0.15707337,0.00000000
-2.36218109,1.42561538,0.32580335,0.18841961,0.03781866,0.06587708,0.49017500,0.94524461,0.16739039,0.00000000
-2.35617809,1.54386253,0.35895606,0.20635710,0.04209394,0.07173027,0.53286160,1.01498436,0.17788672,0.00000000
-2.35017509,1.66719942,0.39316250,0.22481313,0.04652185,0.07769726,0.57973408,1.08867782,0.18841061,0.00000000
-2.34417209,1.79413693,0.42804961,0.24357458,0.05105168,0.08370781,0.63022615,1.16541153,0.19881139,0.00000000
-2.33816908,1.92307317,0.46319822,0.26240765,0.05562540,0.08968660,0.68370625,1.24421970,0.20894160,0.00000000
-2.33216608,2.05231564,0.49814934,0.28106121,0.06017874,0.09555439,0.73948340,1.32409646,0.21865917,0.00000000
-2.32616308,2.18010865,0.53241281,0.29927128,0.06464245,0.10122966,0.79681542,1.40401016,0.22782974,0.00000000
-2.32016008,2.30466588,0.56547797,0.31676643,0.06894396,0.10663036,0.85491957,1.48291955,0.23632899,0.00000000
-2.31415708,2.42420700,0.59682616,0.33327416,0.07300922,0.11167600,0.91298556,1.55979188,0.24404492,0.00000000
-2.30815408,2.53699780,0.62594457,0.34852790,0.07676481,0.11628994,0.97019068,1.63362230,0.25088008,0.00000000
-2.30215108,2.64139210,0.65234102,0.36227439,0.08014007,0.12040165,1.02571664,1.70345424,0.25675362,0.00000000
-2.29614807,2.73587431,0.67555904,0.37428126,0.08306930,0.12394906,1.07876767,1.76840012,0.26160309,0.00000000
-2.29014507,2.81910067,0.69519253,0.38434431,0.08549390,0.12688080,1.12858908,1.82766157,0.26538594,0.00000000
-2.28414207,2.88993761,0.71089956,0.39229436,0.08736430,0.12915815,1.17448578,1.88054844,0.26808068,0.00000000
-2.27813907,2.94749522,0.72241439,0.39800321,0.08864165,0.13075678,1.21583970,1.92649572,0.26968757,0.00000000
-2.27213607,2.99115452,0.72955732,0.40138847,0.08929915,0.13166809,1.25212563,1.96507753,0.27022883,0.00000000
-2.26613307,3.02058675,0.73224174,0.40241704,0.08932302,0.13190002,1.28292453,1.99601741,0.26974826,0.00000000
-2.26013007,3.03576368,0.73047812,0.40110696,0.08871294,0.13147743,1.30793377,2.01919424,0.26831038,0.00000000
-2.25412706,3.03695831,0.72437454,0.39752764,0.08748212,0.13044185,1.32697378,2.03464339,0.26599889,0.00000000
-2.24812406,3.02473534,0.71413384,0.39179831,0.08565678,0.12885074,1.33999079,2.04255271,0.26291466,0.00000000
-2.24212106,2.99993190,0.70004742,0.38408480,0.08327526,0.12677617,1.34705540,2.04325340,0.25917315,0.00000000
-2.23611806,2.96362900,0.68248596,0.37459471,0.08038670,0.12430301,1.34835718,2.03720602,0.25490135,0.00000000
-2.23011506,2.91711482,0.66188745,0.36357130,0.07704934,0.12152668,1.34419547,2.02498202,0.25023443,0.00000000
-2.22411206,2.86184151,0.63874313,0.35128614,0.07332863,0.11855053,1.33496677,2.00724167,0.24531203,0.00000000
-2.21810905,2.79937714,0.61358197,0.33803102,0.06929510,0.11548302,1.32114936,1.98470919,0.24027456,0.00000000
-2.21210605,2.73135510,0.58695434,0.32410942,0.06502216,0.11243468,1.30328598,1.95814637,0.23525940,0.00000000
-2.20610305,2.65942297,0.55941565,0.30982774,0.06058398,0.10951510,1.28196509,1.92832566,0.23039730,0.00000000
-2.20010005,2.58519314,0.53151056,0.29548687,0.05605338,0.10682991,1.25780193,1.89600421,0.22580911,0.00000000
-2.19409705,2.51019723,0.50375848,0.28137422,0.05150000,0.10447802,1.23141984,1.86189994,0.22160293,0.00000000
-2.18809405,2.43584603,0.47664082,0.26775662,0.04698860,0.10254904,1.20343293,1.82667076,0.21787175,0.00000000
-2.18209105,2.36339654,0.45059044,0.25487422,0.04257776,0.10112109,1.17443043,1.79089780,0.21469177,0.00000000
-2.17608804,2.29392705,0.42598352,0.24293559,0.03831885,0.10025900,1.14496360,1.75507339,0.21212135,0.00000000
-2.17008504,2.22832088,0.40313398,0.23211419,0.03425538,0.10001285,1.11553525,1.71959414,0.21020065,0.00000000
-2.16408204,2.16725889,0.38229051,0.22254613,0.03042259,0.10041708,1.08659226,1.68475918,0.20895186,0.00000000
-2.15807904,2.11122036,0.36363598,0.21432919,0.02684744,0.10148993,1.05852094,1.65077336,0.20838012,0.00000000
-2.15207604,2.06049150,0.34728896,0.20752319,0.02354885,0.10323342,1.03164530,1.61775489,0.20847486,0.00000000
-2.14607304,2.01518047,0.33330717,0.20215132,0.02053817,0.10563360,1.00622767,1.58574675,0.20921150,0.00000000
-2.14007004,1.97523749,0.32169225,0.19820249,0.01781980,0.10866126,0.98247150,1.55473073,0.21055353,0.00000000
-2.13406703,1.94047852,0.31239565,0.19563435,0.01539205,0.11227290,0.96052578,1.52464336,0.21245454,0.00000000
-2.12806403,1.91061104,0.30532512,0.19437696,0.01324796,0.11641203,0.94049055,1.49539236,0.21486041,0.00000000
-2.12206103,1.88526022,0.30035147,0.19433673,0.01137624,0.12101059,0.92242305,1.46687266,0.21771128,0.00000000
-2.11605803,1.86399432,0.29731526,0.19540055,0.00976222,0.12599066,0.90634411,1.43898112,0.22094341,0.00000000
-2.11005503,1.84634809,0.29603326,0.19744005,0.00838867,0.13126619,0.89224436,1.41162903,0.22449067,0.00000000
-2.10405203,1.83184337,0.29630439,0.20031562,0.00723670,0.13674493,0.88008999,1.38475192,0.22828588,0.00000000
-2.09804902,1.82000633,0.29791515,0.20388034,0.00628644,0.14233037,0.86982792,1.35831634,0.23226174,0.00000000
-2.09204602,1.81038126,0.30064445,0.20798361,0.00551771,0.14792371,0.86139032,1.33232359,0.23635170,0.00000000
-2.08604302,1.80254088,0.30426797,0.21247449,0.00491059,0.15342586,0.85469851,1.30681044,0.24049046,0.00000000
-2.08004002,1.79609367,0.30856204,0.21720471,0.00444584,0.15873949,0.84966638,1.28184745,0.24461457,0.00000000
-2.07403702,1.79068872,0.31330720,0.22203140,0.00410533,0.16377094,0.84620345,1.25753525,0.24866287,0.00000000
-2.06803402,1.78601878,0.31829164,0.22681957,0.00387228,0.16843220,0.84421787,1.23399959,0.25257718,0.00000000
-2.06203102,1.78182240,0.32331448,0.23144428,0.00373153,0.17264276,0.84361948,1.21138576,0.25630306,0.00000000
-2.05602801,1.77788560,0.32818913,0.23579262,0.00366971,0.17633140,0.84432321,1.18985325,0.25979083,0.00000000
-2.05002501,1.77404407,0.33274667,0.23976557,0.00367536,0.17943785,0.84625286,1.16957105,0.26299685,0.00000000
-2.04402201,1.77018600,0.33683940,0.24327957,0.00373905,0.18191430,0.84934540,1.15071439,0.26588505,0.00000000
-2.03801901,1.76625613,0.34034429,0.24626803,0.00385347,0.18372671,0.85355580,1.13346294,0.26842870,0.00000000
-2.03201601,1.76226079,0.34316656,0.24868261,0.00401350,0.18485594,0.85886231,1.11800097,0.27061230,0.00000000
-2.02601301,1.75827396,0.34524284,0.25049433,0.00421622,0.18529853,0.86527190,1.10451914,0.27243348,0.00000000
-2.02001001,1.75444391,0.34654417,0.25169442,0.00446100,0.18506724,0.87282591,1.09321786,0.27390484,0.00000000
-2.01400700,1.75099971,0.34707830,0.25229489,0.00474946,0.18419121,0.88160525,1.08431186,0.27505551,0.00000000
-2.00800400,1.74825708,0.34689129,0.25232870,0.00508549,0.18271570,0.89173521,1.07803523,0.27593237,0.00000000
-2.00200100,1.74662269,0.34606812,0.25184957,0.00547518,0.18070153,0.90338912,1.07464657,0.27660068,0.00000000
-1.99599800,1.74659601,0.34473222,0.25093129,0.00592674,0.17822394,0.91679078,1.07443337,0.27714405,0.00000000
-1.98999500,1.74876809,0.34304363,0.24966647,0.00645029,0.17537117,0.93221513,1.07771499,0.27766365,0.00000000
-1.98399200,1.75381637,0.34119602,0.24816473,0.00705773,0.17224256,0.94998692,1.08484362,0.27827662,0.00000000
-1.97798899,1.76249517,0.33941213,0.24655033,0.00776238,0.16894624,0.97047693,1.09620261,0.27911363,0.00000000
-1.97198599,1.77562140,0.33793808,0.24495914,0.00857861,0.16559654,0.99409573,1.11220188,0.28031553,0.00000000
-1.96598299,1.79405544,0.33703640,0.24353518,0.00952144,0.16231109,1.02128469,1.13326988,0.28202943,0.00000000
-1.95997999,1.81867740,0.33697809,0.24242655,0.01060595,0.15920774,1.05250425,1.15984234,0.28440405,0.00000000
-1.95397699,1.85035917,0.33803387,0.24178103,0.01184672,0.15640139,1.08821962,1.19234780,0.28758464,0.00000000
-1.94797399,1.88993309,0.34046497,0.24174142,0.01325710,0.15400071,1.12888407,1.23119016,0.29170769,0.00000000
-1.94197099,1.93815815,0.34451380,0.24244071,0.01484858,0.15210512,1.17492023,1.27672912,0.29689560,0.00000000
-1.93596798,1.99568508,0.35039482,0.24399732,0.01662999,0.15080183,1.22669992,1.32925896,0.30325158,0.00000000
-1.92996498,2.06302166,0.35828592,0.24651055,0.01860679,0.15016330,1.28452332,1.38898676,0.31085496,0.00000000
-1.92396198,2.14049995,0.36832086,0.25005648,0.02078038,0.15024505,1.34859807,1.45601107,0.31975722,0.00000000
-1.91795898,2.22824684,0.38058282,0.25468436,0.02314744,0.15108398,1.41901949,1.53030226,0.32997888,0.00000000
-1.91195598,2.32615981,0.39509966,0.26041390,0.02569946,0.15269730,1.49575273,1.61168546,0.34150735,0.00000000
-1.90595298,2.43388903,0.41184085,0.26723335,0.02842231,0.15508204,1.57861798,1.69982755,0.35429602,0.00000000
-1.89994997,2.55082734,0.43071639,0.27509863,0.03129602,0.15821518,1.66727965,1.79422889,0.36826440,0.00000000
-1.89394697,2.67610888,0.45157782,0.28393363,0.03429481,0.16205448,1.76124046,1.89422090,0.38329957,0.00000000
-1.88794397,2.80861714,0.47422118,0.29363151,0.03738727,0.16653989,1.85984117,1.99896977,0.39925860,0.00000000
-1.88194097,2.94700244,0.49839193,0.30405723,0.04053678,0.17159552,1.96226637,2.10748694,0.41597211,0.00000000
-1.87593797,3.08970873,0.52379173,0.31505106,0.04370226,0.17713205,2.06755661,2.21864602,0.43324852,0.00000000
-1.86993497,3.23500878,0.55008659,0.32643302,0.04683898,0.18304960,2.17462680,2.33120590,0.45087901,0.00000000
-1.86393197,3.38104678,0.57691634,0.33800802,0.04989980,0.18924076,2.28229040,2.44383939,0.46864284,0.00000000
-1.85792896,3.52588654,0.60390480,0.34957170,0.05283636,0.19559383,2.38928861,2.55516614,0.48631284,0.00000000
-1.85192596,3.66756349,0.63067045,0.36091639,0.05560061,0.20199604,2.49432359,2.66378869,0.50366085,0.00000000
-1.84592296,3.80413837,0.65683700,0.37183733,0.05814627,0.20833660,2.59609428,2.76833007,0.52046282,0.00000000
-1.83991996,3.93375017,0.68204359,0.38213858,0.06043044,0.21450963,2.69333330,2.86747123,0.53650358,0.00000000
-1.83391696,4.05466633,0.70595414,0.39163862,0.06241509,0.22041661,2.78484342,2.95998673,0.55158096,0.00000000
-1.82791396,4.16532800,0.72826554,0.40017530,0.06406849,0.22596856,2.86953179,3.04477701,0.56550929,0.00000000
-1.82191096,4.26438851,0.74871451,0.40760994,0.06536646,0.23108766,2.94644059,3.12089593,0.57812231,0.00000000
-1.81590795,4.35074384,0.76708274,0.41383060,0.06629343,0.23570845,3.01477259,3.18757226,0.58927542,0.00000000
-1.80990495,4.42355388,0.78320048,0.41875426,0.06684320,0.23977851,3.07391067,3.24422452,0.59884739,0.00000000
-1.80390195,4.48225424,0.79694830,0.42232802,0.06701941,0.24325874,3.12343052,3.29046859,0.60674170,0.00000000
-1.79789895,4.52655855,0.80825728,0.42452921,0.06683565,0.24612318,3.16310619,3.32611808,0.61288753,0.00000000
-1.79189595,4.55645175,0.81710767,0.42536462,0.06631527,0.24835857,3.19290857,3.35117788,0.61724065,0.00000000
-1.78589295,4.57217552,0.82352624,0.42486882,0.06549080,0.24996354,3.21299723,3.36583162,0.61978420,0.00000000
-1.77988994,4.57420689,0.82758259,0.42310185,0.06440307,0.25094777,3.22370628,3.37042401,0.62052953,0.00000000
-1.77388694,4.56323185,0.82938453,0.42014618,0.06309999,0.25133087,3.22552547,3.36543932,0.61951711,0.00000000
-1.76788394,4.54011524,0.82907301,0.41610352,0.06163515,0.25114134,3.21907767,3.35147744,0.61681744,0.00000000
-1.76188094,4.50586898,0.82681661,0.41109109,0.06006613,0.25041550,3.20509391,3.32922883,0.61253203,0.00000000
-1.75587794,4.46161976,0.82280592,0.40523806,0.05845272,0.24919642,3.18438763,3.29944970,0.60679410,0.00000000
-1.74987494,4.40857775,0.81724799,0.39868179,0.05685503,0.24753294,3.15782890,3.26293864,0.59976906,0.00000000
-1.74387194,4.34800730,0.81036084,0.39156434,0.05533160,0.24547877,3.12632014,3.22051564,0.59165445,0.00000000
-1.73786893,4.28120032,0.80236838,0.38402905,0.05393752,0.24309161,3.09077377,3.17300412,0.58267913,0.00000000
-1.73186593,4.20945275,0.79349546,0.37621751,0.05272271,0.24043227,3.05209259,3.12121640,0.57310155,0.00000000
