energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-3.17858929,11.55985628,0.05083924,0.20713484,1.01305748,5.11107252,3.27955179,4.30739003,1.37728798,0.00000000
-3.17258629,11.57130226,0.05091127,0.20713662,1.00969688,5.03592674,3.29624348,4.37308848,1.39229093,0.00000000
-3.16658329,11.58813711,0.05120368,0.20686075,1.00521042,4.95591879,3.30776742,4.45104716,1.40566368,0.00000000
-3.16058029,11.60916442,0.05168762,0.20634966,0.99966915,4.87052522,3.31415928,4.54074259,1.41730983,0.00000000
-3.15457729,11.63318501,0.05233440,0.20564981,0.99315063,4.77939936,3.31558704,4.64144312,1.42715717,0.00000000
-3.14857429,11.65895614,0.05311573,0.20480922,0.98573437,4.68237480,3.31232954,4.75217146,1.43515304,0.00000000
-3.14257129,11.68515121,0.05400388,0.20387486,0.97749717,4.57946236,3.30475057,4.87167472,1.44125910,0.00000000
-3.13656828,11.71032315,0.05497175,0.20289008,0.96850860,4.47084131,3.29326986,4.99840467,1.44544582,0.00000000
-3.13056528,11.73287535,0.05599305,0.20189213,0.95882685,4.35684536,3.27833277,5.13051005,1.44768723,0.00000000
-3.12456228,11.75104303,0.05704233,0.20090992,0.94849534,4.23794463,3.26038058,5.26584260,1.44795622,0.00000000
-3.11855928,11.76288740,0.05809511,0.19996219,0.93754013,4.11472446,3.23982279,5.40197760,1.44622085,0.00000000
-3.11255628,11.76630451,0.05912806,0.19905614,0.92596853,3.98786201,3.21701312,5.53624914,1.44244180,0.00000000
-3.10655328,11.75904924,0.06011914,0.19818669,0.91376888,3.85810199,3.19223019,5.66579949,1.43657131,0.00000000
-3.10055028,11.73877432,0.06104777,0.19733627,0.90091150,3.72623204,3.16566395,5.78764121,1.42855353,0.00000000
-3.09454727,11.70308298,0.06189508,0.19647534,0.88735104,3.59305892,3.13740801,5.89872997,1.41832634,0.00000000
-3.08854427,11.64959312,0.06264403,0.19556353,0.87302972,3.45938601,3.10745831,5.99604532,1.40582456,0.00000000
-3.08254127,11.57600984,0.06327959,0.19455129,0.85788162,3.32599276,3.07571747,6.07667618,1.39098407,0.00000000
-3.07653827,11.48020288,0.06378889,0.19338216,0.84183759,3.19361649,3.04200450,6.13790759,1.37374687,0.00000000
-3.07053527,11.36028478,0.06416123,0.19199531,0.82483048,3.06293674,3.00606885,6.17730489,1.35406638,0.00000000
-3.06453227,11.21468571,0.06438812,0.19032840,0.80680046,2.93456251,2.96760776,6.19279165,1.33191286,0.00000000
-3.05852926,11.04222090,0.06446322,0.18832054,0.78770007,2.80902229,2.92628576,6.18271797,1.30727840,0.00000000
-3.05252626,10.84214705,0.06438222,0.18591525,0.76749872,2.68675690,2.88175526,6.14591593,1.28018120,0.00000000
-3.04652326,10.61420464,0.06414266,0.18306312,0.74618628,2.56811530,2.83367691,6.08173987,1.25066884,0.00000000
-3.04052026,10.35864405,0.06374373,0.17972430,0.72377581,2.45335292,2.78173899,5.99008962,1.21882035,0.00000000
-3.03451726,10.07623389,0.06318606,0.17587045,0.70030500,2.34263270,2.72567485,5.87141577,1.18474697,0.00000000
-3.02851426,9.76825148,0.06247147,0.17148625,0.67583655,2.23602858,2.66527784,5.72670683,1.14859152,0.00000000
-3.02251126,9.43645592,0.06160278,0.16657026,0.65045731,2.13353127,2.60041336,5.55745904,1.11052650,0.00000000
-3.01650825,9.08304530,0.06058365,0.16113532,0.62427646,2.03505608,2.53102781,5.36563030,1.07075118,0.00000000
-3.01050525,8.71060038,0.05941842,0.15520817,0.59742267,1.94045273,2.45715439,5.15358040,1.02948761,0.00000000
-3.00450225,8.32201758,0.05811208,0.14882875,0.57004076,1.84951670,2.37891597,4.92400042,0.98697624,0.00000000
-2.99849925,7.92043469,0.05667027,0.14204879,0.54228776,1.76200186,2.29652522,4.67983425,0.94347097,0.00000000
-2.99249625,7.50915257,0.05509928,0.13493024,0.51432892,1.67763413,2.21028235,4.42419584,0.89923440,0.00000000
-2.98649325,7.09155648,0.05340618,0.12754318,0.48633365,1.59612555,2.12057090,4.16028536,0.85453310,0.00000000
-2.98049025,6.67104022,0.05159897,0.11996373,0.45847189,1.51718846,2.02785177,3.89130760,0.80963346,0.00000000
-2.97448724,6.25093579,0.04968665,0.11227178,0.43091075,1.44054925,1.93265619,3.62039567,0.76479814,0.00000000
-2.96848424,5.83445098,0.04767945,0.10454882,0.40381192,1.36596116,1.83557759,3.35054234,0.72028319,0.00000000
-2.96248124,5.42461653,0.04558889,0.09687581,0.37732967,1.29321577,1.73726300,3.08454110,0.67633608,0.00000000
-2.95647824,5.02424398,0.04342787,0.08933138,0.35160949,1.22215258,1.63840394,2.82493841,0.63319437,0.00000000
-2.95047524,4.63589443,0.04121074,0.08199016,0.32678756,1.15266651,1.53972722,2.57399778,0.59108515,0.00000000
-2.94447224,4.26185826,0.03895321,0.07492158,0.30299069,1.08471286,1.44198576,2.33367602,0.55022507,0.00000000
-2.93846923,3.90414497,0.03667232,0.06818886,0.28033687,1.01830971,1.34594943,2.10561120,0.51082080,0.00000000
-2.93246623,3.56448208,0.03438626,0.06184844,0.25893611,0.95353766,1.25239626,1.89112146,0.47306982,0.00000000
-2.92646323,3.24432168,0.03211415,0.05594963,0.23889163,0.89053693,1.16210384,1.69121353,0.43716130,0.00000000
-2.92046023,2.94485304,0.02987580,0.05053469,0.22030106,0.82950207,1.07584129,1.50659935,0.40327708,0.00000000
-2.91445723,2.66701961,0.02769144,0.04563898,0.20325759,0.77067455,0.99436149,1.33771899,0.37159239,0.00000000
-2.90845423,2.41153881,0.02558139,0.04129148,0.18785101,0.71433360,0.91839396,1.18476824,0.34227644,0.00000000
-2.90245123,2.17892301,0.02356574,0.03751525,0.17416839,0.66078566,0.84863816,1.04772898,0.31549263,0.00000000
-2.89644822,1.96950034,0.02166413,0.03432818,0.16229444,0.61035300,0.78575733,0.92640062,0.29139843,0.00000000
-2.89044522,1.78343432,0.01989544,0.03174356,0.15231140,0.56336194,0.73037280,0.82043114,0.27014488,0.00000000
-2.88444222,1.62074114,0.01827757,0.02977073,0.14429847,0.52013109,0.68305870,0.72934652,0.25187565,0.00000000
-2.87843922,1.48130430,0.01682732,0.02841563,0.13833083,0.48096006,0.64433711,0.65257729,0.23672581,0.00000000
-2.87243622,1.36488593,0.01556020,0.02768126,0.13447816,0.44611894,0.61467347,0.58948183,0.22482023,0.00000000
-2.86643322,1.27113495,0.01449040,0.02756792,0.13280276,0.41583898,0.59447219,0.53936561,0.21627172,0.00000000
-2.86043022,1.19959196,0.01363074,0.02807344,0.13335739,0.39030456,0.58407252,0.50149646,0.21117894,0.00000000
-2.85442721,1.14969150,0.01299263,0.02919317,0.13618288,0.36964662,0.58374448,0.47511582,0.20962425,0.00000000
-2.84842421,1.12076198,0.01258615,0.03091989,0.14130559,0.35393783,0.59368500,0.45944636,0.21167132,0.00000000
-2.84242121,1.11202415,0.01242000,0.03324358,0.14873488,0.34318932,0.61401415,0.45369646,0.21736296,0.00000000
-2.83641821,1.12258893,0.01250154,0.03615118,0.15846074,0.33734912,0.64477169,0.45706228,0.22671884,0.00000000
-2.83041521,1.15145547,0.01283676,0.03962624,0.17045163,0.33630233,0.68591394,0.46872802,0.23973350,0.00000000
-2.82441221,1.19751037,0.01343024,0.04364863,0.18465278,0.33987279,0.73731114,0.48786543,0.25637455,0.00000000
-2.81840920,1.25952903,0.01428502,0.04819425,0.20098500,0.34782641,0.79874553,0.51363312,0.27658120,0.00000000
-2.81240620,1.33617993,0.01540247,0.05323484,0.21934404,0.35987594,0.86991027,0.54517664,0.30026315,0.00000000
-2.80640320,1.42603242,0.01678209,0.05873789,0.23960075,0.37568710,0.95040934,0.58162989,0.32729996,0.00000000
-2.80040020,1.52756867,0.01842126,0.06466667,0.26160197,0.39488596,1.03975862,0.62211836,0.35754084,0.00000000
-2.79439720,1.63919987,0.02031491,0.07098043,0.28517221,0.41706743,1.13738828,0.66576463,0.39080507,0.00000000
-2.78839420,1.75928674,0.02245523,0.07763468,0.31011611,0.44180465,1.24264641,0.71169624,0.42688286,0.00000000
-2.78239120,1.88616393,0.02483134,0.08458171,0.33622161,0.46865910,1.35480403,0.75905589,0.46553681,0.00000000
-2.77638819,2.01816781,0.02742895,0.09177109,0.36326379,0.49719104,1.47306125,0.80701366,0.50650385,0.00000000
-2.77038519,2.15366649,0.03023009,0.09915040,0.39100918,0.52697011,1.59655468,0.85478091,0.54949772,0.00000000
-2.76438219,2.29109125,0.03321285,0.10666590,0.41922047,0.55758569,1.72436564,0.90162517,0.59421185,0.00000000
-2.75837919,2.42896772,0.03635128,0.11426331,0.44766139,0.58865663,1.85552925,0.94688521,0.64032266,0.00000000
-2.75237619,2.56594546,0.03961536,0.12188851,0.47610154,0.61983990,1.98904398,0.98998561,0.68749311,0.00000000
-2.74637319,2.70082459,0.04297105,0.12948825,0.50432115,0.65083802,2.12388156,1.03044981,0.73537659,0.00000000
-2.74037019,2.83257772,0.04638063,0.13701070,0.53211536,0.68140452,2.25899706,1.06791087,0.78362093,0.00000000
-2.73436718,2.96036624,0.04980304,0.14440602,0.55929802,0.71134758,2.39333890,1.10211917,0.83187245,0.00000000
-2.72836418,3.08354972,0.05319451,0.15162669,0.58570481,0.74053122,2.52585884,1.13294637,0.87978016,0.00000000
-2.72236118,3.20168778,0.05650927,0.15862786,0.61119562,0.76887422,2.65552167,1.16038530,0.92699979,0.00000000
-2.71635818,3.31453413,0.05970041,0.16536748,0.63565604,0.79634645,2.78131478,1.18454535,0.97319779,0.00000000
-2.71035518,3.42202274,0.06272095,0.17180646,0.65899810,0.82296303,2.90225751,1.20564359,1.01805512,0.00000000
-2.70435218,3.52424684,0.06552482,0.17790865,0.68116003,0.84877622,3.01741031,1.22399163,1.06127077,0.00000000
-2.69834917,3.62143148,0.06806810,0.18364094,0.70210534,0.87386565,3.12588378,1.23997890,1.10256506,0.00000000
-2.69234617,3.71390104,0.07031009,0.18897325,0.72182118,0.89832713,3.22684764,1.25405296,1.14168244,0.00000000
-2.68634317,3.80204324,0.07221446,0.19387860,0.74031603,0.92226075,3.31953959,1.26669767,1.17839400,0.00000000
-2.68034017,3.88627155,0.07375022,0.19833326,0.75761705,0.94575876,3.40327399,1.27841033,1.21249943,0.00000000
-2.67433717,3.96698780,0.07489267,0.20231696,0.77376694,0.96889396,3.47745049,1.28967874,1.24382843,0.00000000
-2.66833417,4.04454713,0.07562407,0.20581315,0.78882076,0.99170919,3.54156219,1.30095941,1.27224161,0.00000000
-2.66233117,4.11922692,0.07593420,0.20880946,0.80284260,1.01420851,3.59520350,1.31265784,1.29763085,0.00000000
-2.65632816,4.19120163,0.07582065,0.21129818,0.81590235,1.03635065,3.63807721,1.32511182,1.31991901,0.00000000
-2.65032516,4.26052467,0.07528890,0.21327671,0.82807271,1.05804513,3.67000080,1.33857851,1.33905921,0.00000000
-2.64432216,4.32711840,0.07435217,0.21474823,0.83942642,1.07915125,3.69091157,1.35322599,1.35503363,0.00000000
-2.63831916,4.39077279,0.07303104,0.21572217,0.85003396,1.09948022,3.70087044,1.36912926,1.36785190,0.00000000
-2.63231616,4.45115278,0.07135295,0.21621476,0.85996163,1.11880024,3.70006417,1.38627113,1.37754928,0.00000000
-2.62631316,4.50781389,0.06935141,0.21624937,0.86927013,1.13684445,3.68880578,1.40454753,1.38418473,0.00000000
-2.62031016,4.56022519,0.06706524,0.21585677,0.87801368,1.15332119,3.66753294,1.42377692,1.38783894,0.00000000
-2.61430715,4.60779843,0.06453762,0.21507514,0.88623967,1.16792627,3.63680426,1.44371304,1.38861256,0.00000000
-2.60830415,4.64992143,0.06181516,0.21394992,0.89398875,1.18035640,3.59729324,1.46406035,1.38662465,0.00000000
-2.60230115,4.68599404,0.05894704,0.21253328,0.90129551,1.19032329,3.54978005,1.48449093,1.38201158,0.00000000
-2.59629815,4.71546460,0.05598407,0.21088341,0.90818949,1.19756741,3.49514085,1.50466209,1.37492628,0.00000000
-2.59029515,4.73786468,0.05297797,0.20906346,0.91469660,1.20187095,3.43433496,1.52423356,1.36553801,0.00000000
-2.58429215,4.75284040,0.04998068,0.20714025,0.92084087,1.20306909,3.36838994,1.54288323,1.35403260,0.00000000
-2.57828914,4.76017843,0.04704388,0.20518271,0.92664638,1.20105911,3.29838489,1.56032083,1.34061297,0.00000000
-2.57228614,4.75982538,0.04421853,0.20326011,0.93213933,1.19580679,3.22543213,1.57629873,1.32550003,0.00000000
-2.56628314,4.75189961,0.04155464,0.20144015,0.93735010,1.18734997,3.15065792,1.59061946,1.30893362,0.00000000
-2.56028014,4.73669495,0.03910110,0.19978701,0.94231524,1.17579888,3.07518255,1.60313985,1.29117337,0.00000000
-2.55427714,4.71467634,0.03690559,0.19835942,0.94707930,1.16133353,3.00010047,1.61377169,1.27249935,0.00000000
-2.54827414,4.68646793,0.03501460,0.19720875,0.95169635,1.14419831,2.92646104,1.62247932,1.25321214,0.00000000
-2.54227114,4.65283447,0.03347337,0.19637747,0.95623103,1.12469406,2.85525069,1.62927454,1.23363226,0.00000000
-2.53626813,4.61465731,0.03232590,0.19589776,0.96075927,1.10316826,2.78737698,1.63420960,1.21409873,0.00000000
-2.53026513,4.57290664,0.03161484,0.19579057,0.96536822,1.08000378,2.72365534,1.63736881,1.19496651,0.00000000
-2.52426213,4.52861145,0.03138133,0.19606515,0.97015578,1.05560699,2.66479897,1.63885994,1.17660285,0.00000000
-2.51825913,4.48282922,0.03166464,0.19671901,0.97522922,1.03039555,2.61141221,1.63880575,1.15938244,0.00000000
-2.51225613,4.43661657,0.03250174,0.19773851,0.98070318,1.00478685,2.56398785,1.63733682,1.14368126,0.00000000
-2.50625313,4.39100261,0.03392662,0.19909982,0.98669694,0.97918727,2.52290808,1.63458582,1.12986940,0.00000000
-2.50025013,4.34696577,0.03596952,0.20077055,0.99333089,0.95398285,2.48844924,1.63068406,1.11830270,0.00000000
-2.49424712,4.30541504,0.03865595,0.20271162,1.00072239,0.92953165,2.46078967,1.62576002,1.10931369,0.00000000
-2.48824412,4.26717569,0.04200558,0.20487953,1.00898106,0.90615781,2.44002031,1.61994028,1.10320188,0.00000000
-2.48224112,4.23297964,0.04603105,0.20722886,1.01820351,0.88414752,2.42615694,1.61335220,1.10022372,0.00000000
-2.47623812,4.20345975,0.05073671,0.20971476,1.02846785,0.86374662,2.41915350,1.60612815,1.10058268,0.00000000
-2.47023512,4.17914747,0.05611740,0.21229539,1.03982803,0.84515971,2.41891514,1.59841051,1.10441979,0.00000000
-2.46423212,4.16047278,0.06215725,0.21493413,1.05230835,0.82855047,2.42531021,1.59035677,1.11180495,0.00000000
-2.45822911,4.14776542,0.06882870,0.21760137,1.06589822,0.81404289,2.43818012,1.58214398,1.12272956,0.00000000
-2.45222611,4.14125638,0.07609171,0.22027586,1.08054768,0.80172290,2.45734640,1.57397172,1.13710080,0.00000000
-2.44622311,4.14107860,0.08389320,0.22294542,1.09616370,0.79164036,2.48261411,1.56606304,1.15473791,0.00000000
-2.44022011,4.14726641,0.09216696,0.22560701,1.11260776,0.78381078,2.51377157,1.55866277,1.17537085,0.00000000
-2.43421711,4.15975302,0.10083386,0.22826614,1.12969472,0.77821685,2.55058602,1.55203301,1.19864153,0.00000000
-2.42821411,4.17836616,0.10980253,0.23093557,1.14719340,0.77480943,2.59279573,1.54644557,1.22410781,0.00000000
-2.42221111,4.20282206,0.11897049,0.23363349,1.16482881,0.77350809,2.64009901,1.54217175,1.25125036,0.00000000
-2.41620810,4.23271835,0.12822572,0.23638120,1.18228626,0.77420113,2.69214091,1.53946968,1.27948220,0.00000000
-2.41020510,4.26752676,0.13744864,0.23920036,1.19921722,0.77674531,2.74849883,1.53857007,1.30816100,0.00000000
-2.40420210,4.30658682,0.14651446,0.24211023,1.21524687,0.78096544,2.80866817,1.53966108,1.33660358,0.00000000
-2.39819910,4.34910163,0.15529578,0.24512475,1.22998322,0.78665401,2.87204944,1.54287338,1.36410238,0.00000000
-2.39219610,4.39413707,0.16366547,0.24824986,1.24302735,0.79357134,2.93793820,1.54826631,1.38994345,0.00000000
-2.38619310,4.44062559,0.17149960,0.25148128,1.25398464,0.80144620,3.00551903,1.55581646,1.41342513,0.00000000
-2.38019010,4.48737558,0.17868040,0.25480268,1.26247639,0.80997758,3.07386467,1.56540924,1.43387718,0.00000000
-2.37418709,4.53308701,0.18509908,0.25818465,1.26815149,0.81883741,3.14194129,1.57683461,1.45067928,0.00000000
-2.36818409,4.57637374,0.19065845,0.26158437,1.27069773,0.82767471,3.20862016,1.58978735,1.46327858,0.00000000
-2.36218109,4.61579243,0.19527529,0.26494613,1.26985212,0.83612102,3.27269620,1.60387230,1.47120551,0.00000000
-2.35617809,4.64987753,0.19888223,0.26820269,1.26540999,0.84379725,3.33291284,1.61861457,1.47408734,0.00000000
-2.35017509,4.67718155,0.20142923,0.27127741,1.25723244,0.85032173,3.38799279,1.63347453,1.47165899,0.00000000
-2.34417209,4.69631908,0.20288458,0.27408708,1.24525180,0.85531936,3.43667340,1.64786692,1.46377080,0.00000000
-2.33816908,4.70601318,0.20323532,0.27654535,1.22947498,0.85843148,3.47774552,1.66118332,1.45039291,0.00000000
-2.33216608,4.70514186,0.20248723,0.27856647,1.20998453,0.85932617,3.51009380,1.67281689,1.43161627,0.00000000
-2.32616308,4.69278282,0.20066421,0.28006930,1.18693745,0.85770858,3.53273676,1.68218816,1.40765018,0.00000000
-2.32016008,4.66825413,0.19780727,0.28098125,1.16056172,0.85333076,3.54486463,1.68877045,1.37881660,0.00000000
-2.31415708,4.63114875,0.19397313,0.28124198,1.13115083,0.84600066,3.54587285,1.69211373,1.34554139,0.00000000
-2.30815408,4.58136103,0.18923238,0.28080666,1.09905645,0.83558982,3.53538946,1.69186542,1.30834297,0.00000000
-2.30215108,4.51910350,0.18366749,0.27964862,1.06467952,0.82203925,3.51329473,1.68778719,1.26781860,0.00000000
-2.29614807,4.44491282,0.17737051,0.27776119,1.02846010,0.80536339,3.47973193,1.67976667,1.22462903,0.00000000
-2.29014507,4.35964402,0.17044073,0.27515863,0.99086636,0.78565173,3.43510813,1.66782344,1.17948174,0.00000000
-2.28414207,4.26445291,0.16298229,0.27187617,0.95238302,0.76306795,3.38008496,1.65210902,1.13311349,0.00000000
-2.27813907,4.16076709,0.15510175,0.26796905,0.91349956,0.73784670,3.31555946,1.63290070,1.08627264,0.00000000
-2.27213607,4.05024620,0.14690585,0.26351066,0.87469868,0.71028782,3.24263562,1.61058965,1.03970166,0.00000000
-2.26613307,3.93473318,0.13849933,0.25858983,0.83644520,0.68074845,3.16258800,1.58566385,0.99412026,0.00000000
-2.26013007,3.81619806,0.12998295,0.25330754,0.79917578,0.64963317,3.07681899,1.55868671,0.95020968,0.00000000
-2.25412706,3.69667672,0.12145181,0.24777300,0.76328960,0.61738248,2.98681164,1.53027260,0.90859832,0.00000000
-2.24812406,3.57820694,0.11299385,0.24209952,0.72914041,0.58446026,2.89408033,1.50106038,0.86984903,0.00000000
-2.24212106,3.46276430,0.10468864,0.23640023,0.69702991,0.55134039,2.80012154,1.47168635,0.83444836,0.00000000
-2.23611806,3.35220056,0.09660649,0.23078393,0.66720276,0.51849339,2.70636705,1.44275789,0.80279786,0.00000000
-2.23011506,3.24818673,0.08880782,0.22535128,0.63984318,0.48637323,2.61414146,1.41482908,0.77520756,0.00000000
-2.22411206,3.15216316,0.08134282,0.22019140,0.61507326,0.45540509,2.52462618,1.38837925,0.75189169,0.00000000
-2.21810905,3.06529840,0.07425142,0.21537919,0.59295292,0.42597427,2.43883100,1.36379544,0.73296675,0.00000000
-2.21210605,2.98845820,0.06756343,0.21097334,0.57348146,0.39841679,2.35757458,1.34135944,0.71845170,0.00000000
-2.20610305,2.92218565,0.06129903,0.20701517,0.55660068,0.37301191,2.28147421,1.32123973,0.70827053,0.00000000
-2.20010005,2.86669294,0.05546935,0.20352831,0.54219938,0.34997678,2.21094498,1.30348842,0.70225685,0.00000000
-2.19409705,2.82186484,0.05007727,0.20051919,0.53011902,0.32946336,2.14620805,1.28804327,0.70016055,0.00000000
-2.18809405,2.78727341,0.04511836,0.19797832,0.52016056,0.31155768,2.08730713,1.27473420,0.70165638,0.00000000
-2.18209105,2.76220320,0.04058187,0.19588224,0.51209202,0.29628134,2.03413212,1.26329399,0.70635424,0.00000000
-2.17608804,2.74568592,0.03645180,0.19419609,0.50565673,0.28359516,1.98644840,1.25337240,0.71381106,0.00000000
-2.17008504,2.73654297,0.03270800,0.19287656,0.50058202,0.27340470,1.94393031,1.24455305,0.72354400,0.00000000
-2.16408204,2.73343439,0.02932716,0.19187521,0.49658794,0.26556755,1.90619697,1.23637218,0.73504472,0.00000000
-2.15807904,2.73491238,0.02628388,0.19114190,0.49339613,0.25990185,1.87284876,1.22833847,0.74779437,0.00000000
-2.15207604,2.73947746,0.02355157,0.19062822,0.49073820,0.25619586,1.84350280,1.21995329,0.76127906,0.00000000
-2.14607304,2.74563530,0.02110325,0.19029080,0.48836374,0.25421810,1.81782579,1.21073037,0.77500525,0.00000000
-2.14007004,2.75195227,0.01891228,0.19009424,0.48604761,0.25372768,1.79556267,1.20021449,0.78851472,0.00000000
-2.13406703,2.75710785,0.01695294,0.19001369,0.48359621,0.25448446,1.77656011,1.18799837,0.80139854,0.00000000
-2.12806403,2.75994183,0.01520088,0.19003680,0.48085279,0.25625851,1.76078342,1.17373739,0.81330968,0.00000000
-2.12206103,2.75949481,0.01363349,0.19016508,0.47770141,0.25883873,1.74832640,1.15716168,0.82397354,0.00000000
-2.11605803,2.75504046,0.01223012,0.19041450,0.47406957,0.26204010,1.73941338,1.13808528,0.83319615,0.00000000
-2.11005503,2.74610819,0.01097216,0.19081525,0.46992928,0.26570941,1.73439324,1.11641208,0.84086944,0.00000000
-2.10405203,2.73249546,0.00984318,0.19141077,0.46529666,0.26972919,1.73372560,1.09213863,0.84697329,0.00000000
-2.09804902,2.71426922,0.00882881,0.19225595,0.46022993,0.27401984,1.73795929,1.06535351,0.85157419,0.00000000
-2.09204602,2.69175630,0.00791670,0.19341455,0.45482589,0.27853977,1.74770399,1.03623371,0.85482035,0.00000000
-2.08604302,2.66552332,0.00709645,0.19495597,0.44921501,0.28328378,1.76359599,1.00503786,0.85693349,0.00000000
-2.08004002,2.63634692,0.00635938,0.19695148,0.44355530,0.28827961,1.78625947,0.97209701,0.85819736,0.00000000
-2.07403702,2.60517582,0.00569847,0.19947002,0.43802519,0.29358318,1.81626485,0.93780301,0.85894369,0.00000000
-2.06803402,2.57308656,0.00510820,0.20257391,0.43281573,0.29927260,1.85408631,0.90259536,0.85953608,0.00000000
-2.06203102,2.54123514,0.00458441,0.20631443,0.42812247,0.30544147,1.90006052,0.86694679,0.86035264,0.00000000
-2.05602801,2.51080716,0.00412421,0.21072779,0.42413737,0.31219195,1.95434884,0.83134849,0.86176822,0.00000000
-2.05002501,2.48296927,0.00372590,0.21583160,0.42104127,0.31962790,2.01690536,0.79629555,0.86413741,0.00000000
-2.04402201,2.45882443,0.00338891,0.22162204,0.41899710,0.32784878,2.08745289,0.76227324,0.86777896,0.00000000
-2.03801901,2.43937387,0.00311375,0.22807208,0.41814444,0.33694458,2.16546888,0.72974492,0.87296289,0.00000000
-2.03201601,2.42548775,0.00290205,0.23513078,0.41859560,0.34699219,2.25018296,0.69914204,0.87990078,0.00000000
-2.02601301,2.41788652,0.00275648,0.24272398,0.42043346,0.35805365,2.34058700,0.67085670,0.88874020,0.00000000
-2.02001001,2.41713402,0.00268084,0.25075630,0.42371124,0.37017620,2.43545840,0.64523708,0.89956334,0.00000000
-2.01400700,2.42364289,0.00268004,0.25911447,0.42845422,0.38339442,2.53339616,0.62258601,0.91239032,0.00000000
-2.00800400,2.43769191,0.00276011,0.26767207,0.43466321,0.39773422,2.63286895,0.60316241,0.92718667,0.00000000
-2.00200100,2.45945411,0.00292821,0.27629526,0.44231962,0.41321858,2.73227343,0.58718566,0.94387491,0.00000000
-1.99599800,2.48903391,0.00319261,0.28484945,0.45139168,0.42987446,2.83000023,0.57484225,0.96234911,0.00000000
-1.98999500,2.52651049,0.00356264,0.29320657,0.46184140,0.44774068,2.92450476,0.56629433,0.98249178,0.00000000
-1.98399200,2.57198450,0.00404860,0.30125251,0.47363169,0.46687586,3.01437921,0.56168935,1.00419169,0.00000000
-1.97798899,2.62562444,0.00466166,0.30889439,0.48673305,0.48736605,3.09842189,0.56117010,1.02736148,0.00000000
-1.97198599,2.68770924,0.00541367,0.31606727,0.50112926,0.50933119,3.17570012,0.56488419,1.05195365,0.00000000
-1.96598299,2.75866334,0.00631693,0.32273982,0.51682148,0.53292976,3.24560284,0.57299229,1.07797372,0.00000000
-1.95997999,2.83908115,0.00738401,0.32891863,0.53383035,0.55836116,3.30787947,0.58567423,1.10548937,0.00000000
-1.95397699,2.92973811,0.00862733,0.33465085,0.55219570,0.58586516,3.36266252,0.60313238,1.13463474,0.00000000
-1.94797399,3.03158641,0.01005892,0.34002493,0.57197363,0.61571814,3.41047165,0.62559172,1.16560913,0.00000000
-1.94197099,3.14573416,0.01168999,0.34516920,0.59323105,0.64822603,3.45219837,0.65329642,1.19866995,0.00000000
-1.93596798,3.27340818,0.01353053,0.35024846,0.61603776,0.68371383,3.48907116,0.68650258,1.23412002,0.00000000
-1.92996498,3.41590095,0.01558892,0.35545842,0.64045641,0.72251207,3.52260229,0.72546756,1.27228955,0.00000000
-1.92396198,3.57450398,0.01787152,0.36101835,0.66653098,0.76494061,3.55451820,0.77043597,1.31351382,0.00000000
-1.91795898,3.75043028,0.02038224,0.36716203,0.69427435,0.81129040,3.58667660,0.82162312,1.35810758,0.00000000
-1.91195598,3.94472964,0.02312223,0.37412760,0.72365573,0.86180404,3.62097397,0.87919650,1.40633762,0.00000000
-1.90595298,4.15820092,0.02608952,0.38214649,0.75458897,0.91665601,3.65924803,0.94325629,1.45839513,0.00000000
-1.89994997,4.39130594,0.02927877,0.39143212,0.78692235,0.97593366,3.70317968,1.01381594,1.51436935,0.00000000
-1.89394697,4.64408973,0.03268108,0.40216874,0.82043086,1.03961987,3.75419941,1.09078379,1.57422430,0.00000000
-1.88794397,4.91611158,0.03628384,0.41450103,0.85481162,1.10757848,3.81340273,1.17394685,1.63777992,0.00000000
-1.88194097,5.20639106,0.04007075,0.42852484,0.88968284,1.17954331,3.88147898,1.26295764,1.70469897,0.00000000
-1.87593797,5.51337251,0.04402181,0.44427960,0.92458694,1.25511164,3.95865691,1.35732510,1.77448062,0.00000000
-1.86993497,5.83491054,0.04811350,0.46174273,0.95899768,1.33374262,4.04467009,1.45641006,1.84646137,0.00000000
-1.86393197,6.16827831,0.05231897,0.48082628,0.99233140,1.41476101,4.13874369,1.55942597,1.91982346,0.00000000
-1.85792896,6.51019897,0.05660834,0.50137610,1.02396180,1.49736631,4.23960364,1.66544497,1.99361060,0.00000000
-1.85192596,6.85689989,0.06094907,0.52317350,1.05323794,1.58064729,4.34550775,1.77340950,2.06675048,0.00000000
-1.84592296,7.20418802,0.06530638,0.54593950,1.07950442,1.66360126,4.45429747,1.88214900,2.13808307,0.00000000
-1.83991996,7.54754368,0.06964371,0.56934133,1.10212307,1.74515761,4.56346823,1.99040148,2.20639350,0.00000000
-1.83391696,7.88222951,0.07392327,0.59300125,1.12049491,1.82420479,4.67025494,2.09683912,2.27044806,0.00000000
-1.82791396,8.20341034,0.07810653,0.61650707,1.13408151,1.89961952,4.77172930,2.20009710,2.32903185,0.00000000
-1.82191096,8.50627960,0.08215481,0.63942419,1.14242471,1.97029738,4.86490445,2.29880474,2.38098623,0.00000000
-1.81590795,8.78618738,0.08602982,0.66130861,1.14516358,2.03518333,4.94684264,2.39161778,2.42524475,0.00000000
