energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.73586793,3.25044354,0.01070830,0.23415957,0.02347353,0.00000000,0.04272838,1.75522015,0.68480771,0.45169641
-5.72986493,3.25198149,0.01086096,0.24212699,0.02405975,0.00000000,0.04218397,1.74546117,0.69533158,0.46345765
-5.72386193,3.25439376,0.01102641,0.25032244,0.02463883,0.00000000,0.04160875,1.73593366,0.70619004,0.47560056
-5.71785893,3.25657184,0.01120284,0.25856032,0.02519903,0.00000000,0.04099660,1.72618406,0.71703485,0.48783018
-5.71185593,3.25741653,0.01138892,0.26665140,0.02572860,0.00000000,0.04034231,1.71576915,0.72751061,0.49984542
-5.70585293,3.25588108,0.01158389,0.27440868,0.02621620,0.00000000,0.03964191,1.70427557,0.73726718,0.51134870
-5.69984992,3.25101339,0.01178758,0.28165326,0.02665131,0.00000000,0.03889287,1.69133882,0.74597209,0.52205560
-5.69384692,3.24199636,0.01200041,0.28821997,0.02702462,0.00000000,0.03809440,1.67666148,0.75332251,0.53170427
-5.68784392,3.22818503,0.01222335,0.29396264,0.02732841,0.00000000,0.03724752,1.66002995,0.75905654,0.54006418
-5.68184092,3.20913969,0.01245787,0.29875882,0.02755699,0.00000000,0.03635523,1.64132953,0.76296331,0.54694411
-5.67583792,3.18465371,0.01270577,0.30251371,0.02770695,0.00000000,0.03542255,1.62055710,0.76489156,0.55219886
-5.66983492,3.15477521,0.01296909,0.30516331,0.02777750,0.00000000,0.03445656,1.59783120,0.76475660,0.55573461
-5.66383192,3.11982172,0.01324995,0.30667657,0.02777066,0.00000000,0.03346638,1.57339890,0.76254508,0.55751281
-5.65782891,3.08038708,0.01355034,0.30705648,0.02769141,0.00000000,0.03246309,1.54763906,0.75831772,0.55755217
-5.65182591,3.03733995,0.01387195,0.30634016,0.02754774,0.00000000,0.03145961,1.52106184,0.75220965,0.55592911
-5.64582291,2.99181373,0.01421607,0.30459788,0.02735060,0.00000000,0.03047059,1.49430382,0.74442848,0.55277622
-5.63981991,2.94518758,0.01458335,0.30193107,0.02711378,0.00000000,0.02951219,1.46811890,0.73525007,0.54827912
-5.63381691,2.89905877,0.01497373,0.29846940,0.02685366,0.00000000,0.02860183,1.44336475,0.72501211,0.54267163
-5.62781391,2.85520660,0.01538638,0.29436710,0.02658884,0.00000000,0.02775789,1.42098479,0.71410569,0.53622949
-5.62181091,2.81554870,0.01581958,0.28979849,0.02633973,0.00000000,0.02699943,1.40198612,0.70296514,0.52926279
-5.61580790,2.78209043,0.01627082,0.28495314,0.02612802,0.00000000,0.02634578,1.38741358,0.69205633,0.52210742
-5.60980490,2.75686862,0.01673675,0.28003045,0.02597606,0.00000000,0.02581608,1.37832054,0.68186387,0.51511567
-5.60380190,2.74189105,0.01721335,0.27523425,0.02590624,0.00000000,0.02542892,1.37573704,0.67287736,0.50864639
-5.59779890,2.73907308,0.01769600,0.27076713,0.02594025,0.00000000,0.02520177,1.38063611,0.66557731,0.50305493
-5.59179590,2.75017341,0.01817966,0.26682504,0.02609837,0.00000000,0.02515049,1.39389925,0.66042085,0.49868305
-5.58579290,2.77673067,0.01865902,0.26359201,0.02639878,0.00000000,0.02528884,1.41628196,0.65782776,0.49584927
-5.57978989,2.82000291,0.01912867,0.26123535,0.02685684,0.00000000,0.02562794,1.44838066,0.65816705,0.49483972
-5.57378689,2.88091187,0.01958331,0.25990126,0.02748446,0.00000000,0.02617577,1.49060192,0.66174463,0.49589978
-5.56778389,2.95999427,0.02001784,0.25971107,0.02828951,0.00000000,0.02693672,1.54313542,0.66879219,0.49922684
-5.56178089,3.05736174,0.02042754,0.26075815,0.02927537,0.00000000,0.02791118,1.60593162,0.67945782,0.50496422
-5.55577789,3.17267142,0.02080813,0.26310559,0.03044056,0.00000000,0.02909523,1.67868529,0.69379853,0.51319651
-5.54977489,3.30510870,0.02115585,0.26678473,0.03177850,0.00000000,0.03048040,1.76082594,0.71177506,0.52394652
-5.54377189,3.45338340,0.02146745,0.27179446,0.03327746,0.00000000,0.03205357,1.85151574,0.73324916,0.53717387
-5.53776888,3.61574046,0.02174022,0.27810158,0.03492060,0.00000000,0.03379697,1.94965580,0.75798369,0.55277548
-5.53176588,3.78998551,0.02197189,0.28564195,0.03668624,0.00000000,0.03568839,2.05390094,0.78564542,0.57058782
-5.52576288,3.97352554,0.02216059,0.29432269,0.03854828,0.00000000,0.03770147,2.16268305,0.81581099,0.59039110
-5.51975988,4.16342405,0.02230476,0.30402514,0.04047673,0.00000000,0.03980618,2.27424285,0.84797571,0.61191527
-5.51375688,4.35646970,0.02240308,0.31460880,0.04243842,0.00000000,0.04196951,2.38666931,0.88156526,0.63484782
-5.50775388,4.54925687,0.02245436,0.32591595,0.04439791,0.00000000,0.04415619,2.49794586,0.91595013,0.65884306
-5.50175088,4.73827573,0.02245749,0.33777694,0.04631835,0.00000000,0.04632964,2.60600209,0.95046231,0.68353280
-5.49574787,4.92000934,0.02241144,0.35001592,0.04816255,0.00000000,0.04845298,2.70876936,0.98441394,0.70853802
-5.48974487,5.09103438,0.02231523,0.36245696,0.04989406,0.00000000,0.05049007,2.80423847,1.01711737,0.73348118
-5.48374187,5.24812214,0.02216795,0.37493016,0.05147820,0.00000000,0.05240669,2.89051745,1.04790579,0.75799875
-5.47773887,5.38833602,0.02196886,0.38727766,0.05288316,0.00000000,0.05417155,2.96588725,1.07615402,0.78175343
-5.47173587,5.50912174,0.02171746,0.39935925,0.05408092,0.00000000,0.05575740,3.02885334,1.10129839,0.80444565
-5.46573287,5.60838682,0.02141364,0.41105737,0.05504815,0.00000000,0.05714191,3.07819109,1.12285514,0.82582379
-5.45972986,5.68456587,0.02105775,0.42228118,0.05576694,0.00000000,0.05830851,3.11298320,1.14043642,0.84569270
-5.45372686,5.73666904,0.02065082,0.43296962,0.05622533,0.00000000,0.05924693,3.13264752,1.15376342,0.86392004
-5.44772386,5.76431157,0.02019461,0.44309325,0.05641769,0.00000000,0.05995364,3.13695426,1.16267579,0.88044028
-5.44172086,5.76772289,0.01969174,0.45265467,0.05634490,0.00000000,0.06043195,3.12603162,1.16713717,0.89525597
-5.43571786,5.74773500,0.01914580,0.46168771,0.05601425,0.00000000,0.06069190,3.10035981,1.16723634,0.90843630
-5.42971486,5.70575050,0.01856131,0.47025508,0.05543923,0.00000000,0.06074989,3.06075360,1.16318413,0.92011297
-5.42371186,5.64369151,0.01794380,0.47844493,0.05463903,0.00000000,0.06062805,3.00833408,1.15530601,0.93047352
-5.41770885,5.56393173,0.01729965,0.48636621,0.05363792,0.00000000,0.06035343,2.94449092,1.14403076,0.93975241
-5.41170585,5.46921434,0.01663610,0.49414308,0.05246441,0.00000000,0.05995687,2.87083659,1.12987575,0.94822034
-5.40570285,5.36255939,0.01596101,0.50190883,0.05115041,0.00000000,0.05947191,2.78915450,1.11342930,0.95617226
-5.39969985,5.24716425,0.01528271,0.50979934,0.04973015,0.00000000,0.05893343,2.70134303,1.09533103,0.96391455
-5.39369685,5.12630120,0.01460981,0.51794657,0.04823920,0.00000000,0.05837632,2.60935777,1.07625088,0.97175216
-5.38769385,5.00321624,0.01395091,0.52647224,0.04671333,0.00000000,0.05783417,2.51515399,1.05686769,0.97997607
-5.38169085,4.88103262,0.01331442,0.53548223,0.04518756,0.00000000,0.05733799,2.42063154,1.03784819,0.98885182
-5.37568784,4.76266277,0.01270830,0.54506157,0.04369514,0.00000000,0.05691508,2.32758394,1.01982705,0.99860933
-5.36968484,4.65073118,0.01213983,0.55527065,0.04226670,0.00000000,0.05658804,2.23765329,1.00338885,1.00943469
-5.36368184,4.54751068,0.01161541,0.56614237,0.04092949,0.00000000,0.05637404,2.15229229,0.98905230,1.02146388
-5.35767884,4.45487339,0.01114044,0.57768066,0.03970675,0.00000000,0.05628420,2.07273416,0.97725724,1.03477883
-5.35167584,4.37425738,0.01071914,0.58986012,0.03861723,0.00000000,0.05632342,1.99997113,0.96835479,1.04940559
-5.34567284,4.30664891,0.01035452,0.60262683,0.03767490,0.00000000,0.05649023,1.93474147,0.96260050,1.06531469
-5.33966983,4.25257987,0.01004830,0.61590017,0.03688876,0.00000000,0.05677711,1.87752514,0.96015074,1.08242343
-5.33366683,4.21213926,0.00980094,0.62957554,0.03626285,0.00000000,0.05717091,1.82854728,0.96106211,1.10059975
-5.32766383,4.18499730,0.00961168,0.64352770,0.03579639,0.00000000,0.05765348,1.78778915,0.96529356,1.11966747
-5.32166083,4.17044023,0.00947864,0.65761463,0.03548402,0.00000000,0.05820255,1.75500542,0.97271110,1.13941243
-5.31565783,4.16741398,0.00939889,0.67168153,0.03531621,0.00000000,0.05879268,1.72974692,0.98309457,1.15958925
-5.30965483,4.17457447,0.00936863,0.68556494,0.03527974,0.00000000,0.05939628,1.71138776,0.99614629,1.17992831
-5.30365183,4.19034261,0.00938334,0.69909675,0.03535829,0.00000000,0.05998475,1.69915568,1.01150101,1.20014265
-5.29764882,4.21296214,0.00943793,0.71210780,0.03553304,0.00000000,0.06052949,1.69216468,1.02873710,1.21993471
-5.29164582,4.24055835,0.00952691,0.72443130,0.03578341,0.00000000,0.06100301,1.68944877,1.04738837,1.23900252
-5.28564282,4.27119642,0.00964458,0.73590567,0.03608772,0.00000000,0.06137980,1.68999604,1.06695643,1.25704542
-5.27963982,4.30293774,0.00978516,0.74637707,0.03642396,0.00000000,0.06163721,1.69278205,1.08692331,1.27376927
-5.27363682,4.33389343,0.00994294,0.75570147,0.03677048,0.00000000,0.06175609,1.69680187,1.10676402,1.28889113
-5.26763382,4.36227388,0.01011247,0.76374637,0.03710671,0.00000000,0.06172133,1.70110000,1.12595904,1.30214346
-5.26163082,4.38643365,0.01028858,0.77039225,0.03741377,0.00000000,0.06152223,1.70479762,1.14400633,1.31327807
-5.25562781,4.40491117,0.01046657,0.77553387,0.03767507,0.00000000,0.06115265,1.70711662,1.16043288,1.32206973
-5.24962481,4.41646264,0.01064222,0.77908135,0.03787681,0.00000000,0.06061108,1.70739990,1.17480553,1.32831970
-5.24362181,4.42008974,0.01081188,0.78096129,0.03800841,0.00000000,0.05990047,1.70512772,1.18674086,1.33185906
-5.23761881,4.41506074,0.01097252,0.78111776,0.03806279,0.00000000,0.05902804,1.69992957,1.19591402,1.33255195
-5.23161581,4.40092483,0.01112172,0.77951334,0.03803654,0.00000000,0.05800489,1.69159162,1.20206623,1.33029866
-5.22561281,4.37751919,0.01125768,0.77613007,0.03793003,0.00000000,0.05684561,1.68005934,1.20501073,1.32503847
-5.21960980,4.34496896,0.01137923,0.77097037,0.03774730,0.00000000,0.05556773,1.66543559,1.20463711,1.31675208
-5.21360680,4.30367978,0.01148577,0.76405777,0.03749589,0.00000000,0.05419126,1.64797391,1.20091367,1.30546354
-5.20760380,4.25432327,0.01157725,0.75543737,0.03718651,0.00000000,0.05273814,1.62806759,1.19388776,1.29124145
-5.20160080,4.19781547,0.01165409,0.74517609,0.03683258,0.00000000,0.05123174,1.60623454,1.18368405,1.27419932
-5.19559780,4.13528890,0.01171717,0.73336240,0.03644976,0.00000000,0.04969635,1.58309861,1.17050056,1.25449492
-5.18959480,4.06805892,0.01176767,0.72010568,0.03605527,0.00000000,0.04815676,1.55936783,1.15460266,1.23232850
-5.18359180,3.99758509,0.01180707,0.70553503,0.03566722,0.00000000,0.04663782,1.53581036,1.13631504,1.20793991
-5.17758879,3.92542891,0.01183704,0.68979755,0.03530395,0.00000000,0.04516415,1.51322877,1.11601199,1.18160457
-5.17158579,3.85320902,0.01185934,0.67305623,0.03498325,0.00000000,0.04375979,1.49243359,1.09410606,1.15362843
-5.16558279,3.78255539,0.01187577,0.65548727,0.03472170,0.00000000,0.04244799,1.47421701,1.07103585,1.12434204
-5.15957979,3.71506395,0.01188805,0.63727714,0.03453399,0.00000000,0.04125096,1.45932755,1.04725294,1.09409397
-5.15357679,3.65225321,0.01189778,0.61861939,0.03443235,0.00000000,0.04018978,1.44844658,1.02320872,1.06324381
-5.14757379,3.59552435,0.01190637,0.59971135,0.03442608,0.00000000,0.03928420,1.44216750,0.99934156,1.03215501
-5.14157079,3.54612610,0.01191498,0.58075077,0.03452116,0.00000000,0.03855254,1.44097819,0.97606464,1.00118793
-5.13556778,3.50512556,0.01192448,0.56193273,0.03472005,0.00000000,0.03801160,1.44524735,0.95375520,0.97069320
-5.12956478,3.47338584,0.01193544,0.54344667,0.03502154,0.00000000,0.03767655,1.45521515,0.93274525,0.94100578
-5.12356178,3.45155109,0.01194811,0.52547380,0.03542084,0.00000000,0.03756080,1.47098831,0.91331441,0.91243981
-5.11755878,3.44003920,0.01196242,0.50818492,0.03590972,0.00000000,0.03767594,1.49253979,0.89568489,0.88528436
-5.11155578,3.43904203,0.01197800,0.49173859,0.03647686,0.00000000,0.03803155,1.51971287,0.88001877,0.85980018
-5.10555278,3.44853274,0.01199424,0.47627970,0.03710824,0.00000000,0.03863509,1.55222931,0.86641775,0.83621738
-5.09954977,3.46827955,0.01201031,0.46193846,0.03778767,0.00000000,0.03949171,1.58970120,0.85492505,0.81473402
-5.09354677,3.49786491,0.01202524,0.44882962,0.03849737,0.00000000,0.04060410,1.63164585,0.84552955,0.79551544
-5.08754377,3.53670899,0.01203795,0.43705198,0.03921860,0.00000000,0.04197229,1.67750305,0.83817159,0.77869425
-5.08154077,3.58409619,0.01204736,0.42668808,0.03993231,0.00000000,0.04359345,1.72665393,0.83275042,0.76437083
-5.07553777,3.63920347,0.01205243,0.41780397,0.04061978,0.00000000,0.04546174,1.77844070,0.82913265,0.75261413
-5.06953477,3.70112930,0.01205224,0.41044912,0.04126323,0.00000000,0.04756814,1.83218647,0.82716140,0.74346274
-5.06353177,3.76892200,0.01204605,0.40465633,0.04184636,0.00000000,0.04990031,1.88721444,0.82666573,0.73692614
-5.05752876,3.84160685,0.01203336,0.40044180,0.04235485,0.00000000,0.05244256,1.94286591,0.82746999,0.73298611
-5.05152576,3.91821088,0.01201396,0.39780528,0.04277669,0.00000000,0.05517582,1.99851639,0.82940260,0.73159827
-5.04552276,3.99778519,0.01198794,0.39673036,0.04310256,0.00000000,0.05807773,2.05358966,0.83230408,0.73269383
-5.03951976,4.07942435,0.01195576,0.39718514,0.04332591,0.00000000,0.06112278,2.10756927,0.83603405,0.73618177
-5.03351676,4.16228283,0.01191826,0.39912307,0.04344311,0.00000000,0.06428266,2.16000745,0.84047695,0.74195129
-5.02751376,4.24558848,0.01187662,0.40248438,0.04345341,0.00000000,0.06752658,2.21053125,0.84554644,0.74987485
-5.02151076,4.32865336,0.01183242,0.40719782,0.04335881,0.00000000,0.07082181,2.25884609,0.85118837,0.75981179
-5.01550775,4.41088193,0.01178756,0.41318301,0.04316387,0.00000000,0.07413427,2.30473674,0.85738230,0.77161248
-5.00950475,4.49177691,0.01174429,0.42035314,0.04287545,0.00000000,0.07742922,2.34806588,0.86414170,0.78512306
-5.00350175,4.57094295,0.01170515,0.42861811,0.04250238,0.00000000,0.08067206,2.38877055,0.87151273,0.80019059
-4.99749875,4.64808804,0.01167291,0.43788796,0.04205511,0.00000000,0.08382911,2.42685661,0.87957185,0.81666841
-4.99149575,4.72302269,0.01165056,0.44807633,0.04154531,0.00000000,0.08686845,2.46239152,0.88842223,0.83442147
-4.98549275,4.79565674,0.01164121,0.45910384,0.04098547,0.00000000,0.08976073,2.49549559,0.89818916,0.85333126
-4.97948974,4.86599345,0.01164806,0.47090111,0.04038855,0.00000000,0.09247992,2.52633200,0.90901447,0.87330004
-4.97348674,4.93412076,0.01167428,0.48341116,0.03976752,0.00000000,0.09500392,2.55509578,0.92105021,0.89425397
-4.96748374,5.00019939,0.01172297,0.49659104,0.03913507,0.00000000,0.09731510,2.58200195,0.93445157,0.91614472
-4.96148074,5.06444774,0.01179703,0.51041232,0.03850327,0.00000000,0.09940064,2.60727315,0.94936922,0.93894944
-4.95547774,5.12712358,0.01189911,0.52486052,0.03788325,0.00000000,0.10125264,2.63112698,0.96594133,0.96266871
-4.94947474,5.18850278,0.01203147,0.53993323,0.03728499,0.00000000,0.10286815,2.65376349,0.98428536,0.98732255
-4.94347174,5.24885577,0.01219587,0.55563701,0.03671707,0.00000000,0.10424882,2.67535298,1.00448985,1.01294447
-4.93746873,5.30842224,0.01239355,0.57198322,0.03618659,0.00000000,0.10540056,2.69602484,1.02660663,1.03957380
-4.93146573,5.36738555,0.01262502,0.58898285,0.03569901,0.00000000,0.10633283,2.71585767,1.05064357,1.06724672
-4.92546273,5.42584789,0.01289007,0.60664088,0.03525812,0.00000000,0.10705794,2.73487118,1.07655845,1.09598647
-4.91945973,5.48380783,0.01318767,0.62495037,0.03486605,0.00000000,0.10759020,2.75302054,1.10425409,1.12579339
-4.91345673,5.54114187,0.01351589,0.64388672,0.03452332,0.00000000,0.10794500,2.77019337,1.13357541,1.15663554
-4.90745373,5.59759150,0.01387192,0.66340266,0.03422894,0.00000000,0.10813792,2.78620993,1.16430846,1.18844055
-4.90145073,5.65275720,0.01425204,0.68342441,0.03398061,0.00000000,0.10818388,2.80082668,1.19618195,1.22108952
-4.89544772,5.70610051,0.01465167,0.70384928,0.03377484,0.00000000,0.10809643,2.81374337,1.22887145,1.25441361
-4.88944472,5.75695487,0.01506540,0.72454521,0.03360727,0.00000000,0.10788714,2.82461358,1.26200626,1.28819370
-4.88344172,5.80454558,0.01548712,0.74535242,0.03347287,0.00000000,0.10756520,2.83305845,1.29517910,1.32216361
-4.87743872,5.84801832,0.01591013,0.76608711,0.03336631,0.00000000,0.10713722,2.83868321,1.32795823,1.35601683
-4.87143572,5.88647558,0.01632732,0.78654750,0.03328219,0.00000000,0.10660719,2.84109582,1.35990178,1.38941670
-4.86543272,5.91901929,0.01673128,0.80652151,0.03321540,0.00000000,0.10597677,2.83992698,1.39057373,1.42200961
-4.85942971,5.94479775,0.01711459,0.82579621,0.03316140,0.00000000,0.10524562,2.83485047,1.41956082,1.45344058
-4.85342671,5.96305438,0.01746997,0.84416808,0.03311650,0.00000000,0.10441199,2.82560300,1.44648960,1.48337032
-4.84742371,5.97317551,0.01779052,0.86145378,0.03307811,0.00000000,0.10347342,2.81200229,1.47104281,1.51149280
-4.84142071,5.97473440,0.01806992,0.87750059,0.03304492,0.00000000,0.10242747,2.79396254,1.49297402,1.53755221
-4.83541771,5.96752874,0.01830261,0.89219586,0.03301707,0.00000000,0.10127251,2.77150641,1.51211972,1.56135809
-4.82941471,5.95160887,0.01848402,0.90547466,0.03299619,0.00000000,0.10000850,2.74477255,1.52840805,1.58279755
-4.82341171,5.92729478,0.01861066,0.91732519,0.03298544,0.00000000,0.09863764,2.71401836,1.54186338,1.60184366
-4.81740870,5.89518012,0.01868026,0.92779126,0.03298942,0.00000000,0.09716494,2.67961755,1.55260630,1.61855914
-4.81140570,5.85612242,0.01869184,0.93697162,0.03301405,0.00000000,0.09559865,2.64205242,1.56084878,1.63309486
-4.80540270,5.81121930,0.01864575,0.94501589,0.03306636,0.00000000,0.09395044,2.60190119,1.56688443,1.64568297
-4.79939970,5.76177131,0.01854362,0.95211720,0.03315419,0.00000000,0.09223542,2.55982069,1.57107427,1.65662483
-4.79339670,5.70923290,0.01838837,0.95850178,0.03328589,0.00000000,0.09047199,2.51652530,1.57382837,1.66627405
-4.78739370,5.65515353,0.01818403,0.96441597,0.03346992,0.00000000,0.08868137,2.47276284,1.57558447,1.67501563
-4.78139070,5.60111180,0.01793567,0.97011140,0.03371446,0.00000000,0.08688708,2.42928864,1.57678435,1.68324226
-4.77538769,5.54864564,0.01764920,0.97582899,0.03402697,0.00000000,0.08511417,2.38683869,1.57784938,1.69132889
-4.76938469,5.49918218,0.01733118,0.98178285,0.03441377,0.00000000,0.08338835,2.34610332,1.57915643,1.69960738
-4.76338169,5.45397076,0.01698863,0.98814497,0.03487961,0.00000000,0.08173505,2.30770226,1.58101550,1.70834238
-4.75737869,5.41402264,0.01662877,0.99503164,0.03542733,0.00000000,0.08017843,2.27216238,1.58365047,1.71771024
-4.75137569,5.38006058,0.01625885,1.00249251,0.03605752,0.00000000,0.07874042,2.23989892,1.58718387,1.72778211
-4.74537269,5.35248093,0.01588589,1.01050302,0.03676824,0.00000000,0.07743974,2.21120106,1.59162685,1.73851246
-4.73936968,5.33133048,0.01551653,1.01896074,0.03755488,0.00000000,0.07629118,2.18622247,1.59687488,1.74973380
-4.73336668,5.31629943,0.01515680,1.02768607,0.03841008,0.00000000,0.07530484,2.16497712,1.60270953,1.76115828
-4.72736368,5.30673099,0.01481204,1.03642723,0.03932373,0.00000000,0.07448569,2.14734072,1.60880651,1.77238600
-4.72136068,5.30164761,0.01448675,1.04486957,0.04028316,0.00000000,0.07383328,2.13305762,1.61474938,1.78292009
-4.71535768,5.29979259,0.01418451,1.05264860,0.04127336,0.00000000,0.07334168,2.12175297,1.62004864,1.79218760
-4.70935468,5.29968549,0.01390800,1.05936637,0.04227737,0.00000000,0.07299964,2.11294969,1.62416493,1.79956540
-4.70335168,5.29968872,0.01365897,1.06461004,0.04327675,0.00000000,0.07279103,2.10608967,1.62653542,1.80440976
-4.69734867,5.29808247,0.01343831,1.06797205,0.04425214,0.00000000,0.07269542,2.10055830,1.62660197,1.80608798
-4.69134567,5.29314442,0.01324613,1.06907055,0.04518393,0.00000000,0.07268894,2.09571144,1.62383959,1.80401063
-4.68534267,5.28323081,0.01308190,1.06756916,0.04605290,0.00000000,0.07274523,2.09090389,1.61778389,1.79766259
-4.67933967,5.26685496,0.01294460,1.06319508,0.04684099,0.00000000,0.07283657,2.08551797,1.60805605,1.78663141
-4.67333667,5.24275987,0.01283288,1.05575441,0.04753199,0.00000000,0.07293502,2.07899148,1.59438409,1.77063152
-4.66733367,5.20998158,0.01274525,1.04514421,0.04811218,0.00000000,0.07301363,2.07084342,1.57661957,1.74952303
-4.66133067,5.16790041,0.01268027,1.03136050,0.04857097,0.00000000,0.07304760,2.06069689,1.55474875,1.72332435
-4.65532766,5.11627794,0.01263673,1.01450185,0.04890139,0.00000000,0.07301536,2.04829780,1.52889794,1.69221799
-4.64932466,5.05527817,0.01261381,0.99476856,0.04910045,0.00000000,0.07289954,2.03352881,1.49933278,1.65654934
-4.64332166,4.98547191,0.01261124,0.97245749,0.04916936,0.00000000,0.07268767,2.01641777,1.46645165,1.61681862
