energy_ev,total_up,Bi_p_up,Bi_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.86193097,0.41629798,0.07927152,0.00083062,0.00003836,0.24887027,0.22252957,0.14190706
-5.85592796,0.47489876,0.09112990,0.00094906,0.00004437,0.28317403,0.25442207,0.16231490
-5.84992496,0.53937737,0.10439880,0.00107935,0.00005126,0.32066442,0.28954948,0.18486043
-5.84392196,0.60983259,0.11915572,0.00122186,0.00005913,0.36133436,0.32800733,0.20960213
-5.83791896,0.68633242,0.13547864,0.00137695,0.00006814,0.40515025,0.36987970,0.23658893
-5.83191596,0.76891478,0.15344540,0.00154494,0.00007847,0.45205309,0.41524009,0.26585981
-5.82591296,0.85758952,0.17313296,0.00172618,0.00009034,0.50196078,0.46415292,0.29744381
-5.81990995,0.95234174,0.19461649,0.00192104,0.00010402,0.55477158,0.51667535,0.33136025
-5.81390695,1.05313586,0.21796826,0.00212992,0.00011986,0.61036857,0.57285937,0.36761932
-5.80790395,1.15992029,0.24325621,0.00235330,0.00013824,0.66862484,0.63275371,0.40622263
-5.80190095,1.27263198,0.27054209,0.00259176,0.00015964,0.72940911,0.69640540,0.44716386
-5.79589795,1.39120059,0.29987922,0.00284597,0.00018462,0.79259153,0.76386057,0.49042928
-5.78989495,1.51555156,0.33130977,0.00311673,0.00021383,0.85804915,0.83516433,0.53599793
-5.78389195,1.64560771,0.36486159,0.00340499,0.00024799,0.92567083,0.91035927,0.58384160
-5.77788894,1.78128906,0.40054458,0.00371182,0.00028795,0.99536117,0.98948262,0.63392422
-5.77188594,1.92251038,0.43834671,0.00403846,0.00033464,1.06704315,1.07256187,0.68620088
-5.76588294,2.06917664,0.47822991,0.00438625,0.00038909,1.14065933,1.15960880,0.74061633
-5.75987994,2.22117611,0.52012571,0.00475664,0.00045239,1.21617140,1.25061220,0.79710295
-5.75387694,2.37837145,0.56393119,0.00515116,0.00052572,1.29355793,1.34552939,0.85557845
-5.74787394,2.54058905,0.60950513,0.00557138,0.00061031,1.37281054,1.44427695,0.91594312
-5.74187094,2.70760716,0.65666484,0.00601882,0.00070738,1.45392839,1.54672102,0.97807696
-5.73586793,2.87914329,0.70518371,0.00649494,0.00081816,1.53691129,1.65266780,1.04183683
-5.72986493,3.05484160,0.75478981,0.00700104,0.00094382,1.62175171,1.76185465,1.10705356
-5.72386193,3.23426083,0.80516577,0.00753820,0.00108545,1.70842591,1.87394240,1.17352941
-5.71785893,3.41686365,0.85594992,0.00810718,0.00124395,1.79688463,1.98850940,1.24103588
-5.71185593,3.60200784,0.90673898,0.00870836,0.00142006,1.88704364,2.10504770,1.30931204
-5.70585293,3.78893995,0.95709220,0.00934166,0.00161426,1.97877464,2.22296181,1.37806344
-5.69984992,3.97679200,1.00653703,0.01000644,0.00182671,2.07189683,2.34157025,1.44696174
-5.69384692,4.16458139,1.05457617,0.01070145,0.00205722,2.16616948,2.46011001,1.51564514
-5.68784392,4.35121441,1.10069585,0.01142477,0.00230520,2.26128598,2.57774402,1.58371960
-5.68184092,4.53549347,1.14437517,0.01217374,0.00256964,2.35686957,2.69357144,1.65076096
-5.67583792,4.71612799,1.18509625,0.01294493,0.00284904,2.45247113,2.80664053,1.71631800
-5.66983492,4.89174896,1.22235485,0.01373416,0.00314144,2.54756923,2.91596382,1.77991644
-5.66383192,5.06092696,1.25567121,0.01453644,0.00344441,2.64157260,3.02053513,1.84106391
-5.65782891,5.22219329,1.28460076,0.01534605,0.00375507,2.73382531,3.11934791,1.89925596
-5.65182591,5.37406394,1.30874437,0.01615654,0.00407012,2.82361450,3.21141446,1.95398300
-5.64582291,5.51506594,1.32775782,0.01696086,0.00438592,2.91018083,3.29578540,2.00473829
-5.63981991,5.64376547,1.34136025,0.01775142,0.00469852,2.99273149,3.37156888,2.05102672
-5.63381691,5.75879723,1.34934123,0.01852020,0.00500378,3.07045551,3.43794904,2.09237446
-5.62781391,5.85889433,1.35156637,0.01925894,0.00529744,3.14254116,3.49420319,2.12833913
-5.62181091,5.94291786,1.34798110,0.01995927,0.00557525,3.20819487,3.53971725,2.15852041
-5.61580790,6.00988550,1.33861272,0.02061289,0.00583307,3.26666138,3.57399920,2.18257077
-5.60980490,6.05899820,1.32357043,0.02121177,0.00606700,3.31724427,3.59669003,2.20020588
-5.60380190,6.08966401,1.30304347,0.02174835,0.00627344,3.35932633,3.60757222,2.21121452
-5.59779890,6.10151844,1.27729733,0.02221572,0.00644925,3.39238908,3.60657524,2.21546739
-5.59179590,6.09444029,1.24666826,0.02260782,0.00659179,3.41603051,3.59377831,2.21292454
-5.58579290,6.06856243,1.21155598,0.02291958,0.00669905,3.42998056,3.56941009,2.20364097
-5.57978989,6.02427694,1.17241514,0.02314714,0.00676965,3.43411345,3.53384557,2.18777003
-5.57378689,5.96223400,1.12974550,0.02328791,0.00680288,3.42845635,3.48759997,2.16556437
-5.56778389,5.88333462,1.08408132,0.02334070,0.00679875,3.41319389,3.43132006,2.13737416
-5.56178089,5.78871676,1.03598011,0.02330580,0.00675797,3.38866817,3.36577285,2.10364253
-5.55577789,5.67973537,0.98601127,0.02318493,0.00668189,3.35537399,3.29183196,2.06489812
-5.54977489,5.55793649,0.93474479,0.02298133,0.00657248,3.31394947,3.21046188,2.02174497
-5.54377189,5.42502609,0.88274048,0.02269957,0.00643227,3.26516195,3.12270047,1.97484991
-5.53776888,5.28283443,0.83053789,0.02234556,0.00626424,3.20988979,3.02963987,1.92492774
-5.53176588,5.13327684,0.77864731,0.02192636,0.00607177,3.14910035,2.93240640,1.87272475
-5.52576288,4.97831209,0.72754202,0.02144998,0.00585852,3.08382507,2.83213956,1.81900107
-5.51975988,4.81989952,0.67765195,0.02092523,0.00562832,3.01513223,2.72997083,1.76451239
-5.51375688,4.65995628,0.62935885,0.02036146,0.00538512,2.94409856,2.62700255,1.70999183
-5.50775388,4.50031600,0.58299307,0.01976833,0.00513282,2.87178062,2.52428751,1.65613243
-5.50175088,4.34269017,0.53883189,0.01915557,0.00487526,2.79918704,2.42280962,1.60357119
-5.49574787,4.18863377,0.49709935,0.01853270,0.00461610,2.72725276,2.32346650,1.55287498
-5.48974487,4.03951609,0.45796745,0.01790884,0.00435873,2.65681628,2.22705419,1.50452917
-5.48374187,3.89649791,0.42155861,0.01729248,0.00410629,2.58860088,2.13425476,1.45892922
-5.47773887,3.76051604,0.38794915,0.01669129,0.00386155,2.52320067,2.04562727,1.41637573
-5.47173587,3.63227554,0.35717364,0.01611198,0.00362691,2.46107203,1.96160228,1.37707306
-5.46573287,3.51225018,0.32922982,0.01556018,0.00340442,2.40253086,1.88248044,1.34113169
-5.45972986,3.40069093,0.30408398,0.01504039,0.00319571,2.34775571,1.80843510,1.30857405
-5.45372686,3.29764211,0.28167638,0.01455596,0.00300207,2.29679670,1.73951897,1.27934359
-5.44772386,3.20296441,0.26192677,0.01410910,0.00282440,2.24958957,1.67567457,1.25331667
-5.44172086,3.11636362,0.24473954,0.01370096,0.00266330,2.20597419,1.61674806,1.23031654
-5.43571786,3.03742359,0.23000845,0.01333171,0.00251905,2.16571645,1.56250581,1.21012873
-5.42971486,2.96564160,0.21762084,0.01300069,0.00239168,2.12853224,1.51265293,1.19251697
-5.42371186,2.90046444,0.20746100,0.01270657,0.00228100,2.09411204,1.46685288,1.17723870
-5.41770885,2.84132290,0.19941283,0.01244745,0.00218661,2.06214476,1.42474719,1.16405936
-5.41170585,2.78766310,0.19336158,0.01222110,0.00210797,2.03233929,1.38597417,1.15276459
-5.40570285,2.73897269,0.18919469,0.01202504,0.00204441,2.00444245,1.35018587,1.14316952
-5.39969985,2.69480056,0.18680186,0.01185672,0.00199517,1.97825226,1.31706220,1.13512484
-5.39369685,2.65476908,0.18607421,0.01171359,0.00195939,1.95362571,1.28632180,1.12851898
-5.38769385,2.61857830,0.18690288,0.01159320,0.00193617,1.93048067,1.25772893,1.12327662
-5.38169085,2.58600225,0.18917706,0.01149328,0.00192451,1.90879186,1.23109646,1.11935349
-5.37568784,2.55687771,0.19278173,0.01141169,0.00192339,1.88858135,1.20628482,1.11672798
-5.36968484,2.53108695,0.19759528,0.01134648,0.00193170,1.86990441,1.18319743,1.11539011
-5.36368184,2.50853561,0.20348720,0.01129583,0.00194830,1.85283185,1.16177314,1.11532896
-5.35767884,2.48912813,0.21031628,0.01125799,0.00197195,1.83743045,1.14197642,1.11651923
-5.35167584,2.47274260,0.21792919,0.01123128,0.00200136,1.82374285,1.12378646,1.11890837
-5.34567284,2.45920745,0.22616006,0.01121398,0.00203515,1.81176895,1.10718603,1.12240512
-5.33966983,2.44828212,0.23483079,0.01120436,0.00207188,1.80145010,1.09215114,1.12687059
-5.33366683,2.43964367,0.24375260,0.01120060,0.00211005,1.79265783,1.07864262,1.13211283
-5.32766383,2.43288071,0.25272857,0.01120080,0.00214811,1.78518799,1.06660014,1.13788535
-5.32166083,2.42749573,0.26155723,0.01120306,0.00218449,1.77876136,1.05593952,1.14389024
-5.31565783,2.42291609,0.27003721,0.01120546,0.00221762,1.77303064,1.04655338,1.14978566
-5.30965483,2.41851340,0.27797259,0.01120620,0.00224598,1.76759412,1.03831534,1.15519787
-5.30365183,2.41363039,0.28517890,0.01120368,0.00226811,1.76201483,1.03108739,1.15973682
-5.29764882,2.40761356,0.29148928,0.01119660,0.00228266,1.75584463,1.02472991,1.16301481
-5.29164582,2.39984979,0.29676071,0.01118410,0.00228845,1.74865124,1.01911354,1.16466701
-5.28564282,2.38980433,0.30087971,0.01116587,0.00228448,1.74004689,1.01413198,1.16437259
-5.27963982,2.37705773,0.30376742,0.01114226,0.00226997,1.72971642,1.00971460,1.16187525
-5.27363682,2.36133904,0.30538349,0.01111434,0.00224440,1.71744312,1.00583779,1.15700180
-5.26763382,2.34255297,0.30572872,0.01108394,0.00220752,1.70313030,1.00253410,1.14967745
-5.26163082,2.32079872,0.30484609,0.01105365,0.00215934,1.68681717,0.99989808,1.13993693
-5.25562781,2.29637910,0.30282008,0.01102682,0.00210018,1.66868771,0.99808829,1.12793049
-5.24962481,2.26979871,0.29977429,0.01100738,0.00203060,1.64907171,0.99732501,1.11392422
-5.24362181,2.24175095,0.29586728,0.01099978,0.00195142,1.62843757,0.99788335,1.09829451
-5.23761881,2.21309399,0.29128687,0.01100875,0.00186369,1.60737711,1.00008202,1.08151673
-5.23161581,2.18481683,0.28624306,0.01103911,0.00176861,1.58658280,1.00426818,1.06414855
-5.22561281,2.15799691,0.28095985,0.01109553,0.00166757,1.56681867,1.01079893,1.04680861
-5.21960980,2.13375122,0.27566641,0.01118225,0.00156200,1.54888613,1.02002056,1.03015157
-5.21360680,2.11318362,0.27058781,0.01130284,0.00145342,1.53358653,1.03224646,1.01484063
-5.20760380,2.09733068,0.26593590,0.01145996,0.00134332,1.52168230,1.04773500,1.00151888
-5.20160080,2.08710908,0.26190070,0.01165512,0.00123317,1.51385858,1.06666849,0.99078082
-5.19559780,2.08326707,0.25864260,0.01188852,0.00112434,1.51068741,1.08913451,0.98314543
-5.18959480,2.08634243,0.25628584,0.01215890,0.00101810,1.51259613,1.11511064,0.97903194
-5.18359180,2.09662915,0.25491353,0.01246349,0.00091555,1.51984163,1.14445341,0.97873959
-5.17758879,2.11415441,0.25456436,0.01279801,0.00081766,1.53249168,1.17689235,0.98243213
-5.17158579,2.13866704,0.25523126,0.01315670,0.00072520,1.55041434,1.21202942,0.99012789
-5.16558279,2.16963800,0.25686191,0.01353245,0.00063878,1.57327587,1.24934408,1.00169574
-5.15957979,2.20627302,0.25936127,0.01391702,0.00055882,1.60054728,1.28820395,1.01685721
-5.15357679,2.24753674,0.26259574,0.01430124,0.00048557,1.63151938,1.32788071,1.03519464
-5.14757379,2.29218739,0.26639902,0.01467532,0.00041915,1.66532550,1.36757059,1.05616492
-5.14157079,2.33882047,0.27057921,0.01502918,0.00035952,1.70097106,1.40641878,1.07911834
-5.13556778,2.38591959,0.27492689,0.01535277,0.00030652,1.73736874,1.44354680,1.10332178
-5.12956478,2.43191231,0.27922387,0.01563642,0.00025992,1.77337770,1.47808170,1.12798517
-5.12356178,2.47522870,0.28325212,0.01587121,0.00021940,1.80784535,1.50918603,1.15229019
-5.11755878,2.51436013,0.28680261,0.01604925,0.00018458,1.83964996,1.53608742,1.17542021
-5.11155578,2.54791611,0.28968354,0.01616399,0.00015505,1.86774233,1.55810661,1.19659001
-5.10555278,2.57467660,0.29172780,0.01621048,0.00013040,1.89118506,1.57468292,1.21507439
-5.09954977,2.59363819,0.29279921,0.01618550,0.00011021,1.90918767,1.58539621,1.23023439
-5.09354677,2.60405192,0.29279732,0.01608773,0.00009405,1.92113640,1.58998437,1.24154019
-5.08754377,2.60545168,0.29166071,0.01591780,0.00008154,1.92661748,1.58835598,1.24858979
-5.08154077,2.59767199,0.28936857,0.01567827,0.00007232,1.92543296,1.58059739,1.25112285
-5.07553777,2.58085455,0.28594053,0.01537359,0.00006605,1.91760861,1.56697410,1.24902908
-5.06953477,2.55544347,0.28143492,0.01500995,0.00006244,1.90339352,1.54792635,1.24235099
-5.06353177,2.52216940,0.27594547,0.01459509,0.00006121,1.88325153,1.52405901,1.23128093
-5.05752876,2.48202327,0.26959663,0.01413807,0.00006213,1.85784474,1.49612613,1.21615258
-5.05152576,2.43622071,0.26253785,0.01364902,0.00006498,1.82800990,1.46501057,1.19742723
-5.04552276,2.38615857,0.25493696,0.01313884,0.00006957,1.79472845,1.43169949,1.17567557
-5.03951976,2.33336528,0.24697313,0.01261889,0.00007573,1.75909149,1.39725625,1.15155564
-5.03351676,2.27944689,0.23882949,0.01210063,0.00008330,1.72226098,1.36278987,1.12578793
-5.02751376,2.22603095,0.23068602,0.01159540,0.00009211,1.68542866,1.32942278,1.09912859
-5.02151076,2.17471018,0.22271269,0.01111403,0.00010200,1.64977426,1.29825798,1.07234187
-5.01550775,2.12698813,0.21506340,0.01066663,0.00011281,1.61642452,1.27034654,1.04617286
-5.00950475,2.08422875,0.20787077,0.01026231,0.00012437,1.58641462,1.24665651,1.02132161
-5.00350175,2.04761153,0.20124199,0.00990897,0.00013649,1.56065326,1.22804411,0.99841953
-4.99749875,2.01809392,0.19525599,0.00961316,0.00014899,1.53989285,1.21522807,0.97800900
-4.99149575,1.99638203,0.18996178,0.00937989,0.00016165,1.52470553,1.20876788,0.96052687
-4.98549275,1.98291064,0.18537817,0.00921261,0.00017427,1.51546600,1.20904663,0.94629229
-4.97948974,1.97783289,0.18149472,0.00911311,0.00018662,1.51234147,1.21625890,0.93549927
-4.97348674,1.98101978,0.17827393,0.00908153,0.00019850,1.51528909,1.23040400,0.92821406
-4.96748374,1.99206931,0.17565435,0.00911639,0.00020967,1.52406048,1.25128487,0.92437721
-4.96148074,2.01032449,0.17355468,0.00921470,0.00021992,1.53821323,1.27851261,0.92381009
-4.95547774,2.03489948,0.17187851,0.00937199,0.00022907,1.55712858,1.31151647,0.92622535
-4.94947474,2.06471253,0.17051945,0.00958251,0.00023694,1.58003452,1.34955915,0.93124079
-4.94347174,2.09852446,0.16936657,0.00983937,0.00024337,1.60603324,1.39175680,0.93839599
-4.93746873,2.13498114,0.16830984,0.01013469,0.00024827,1.63413180,1.43710331,0.94717075
-4.93146573,2.17265830,0.16724529,0.01045985,0.00025155,1.66327495,1.48449816,0.95700484
-4.92546273,2.21010726,0.16607986,0.01080569,0.00025320,1.69237871,1.53277689,0.96731804
-4.91945973,2.24589983,0.16473564,0.01116271,0.00025324,1.72036365,1.58074357,0.97752980
-4.91345673,2.27867107,0.16315336,0.01152130,0.00025174,1.74618685,1.62720410,0.98707792
-4.90745373,2.30715862,0.16129517,0.01187202,0.00024885,1.76887140,1.67099942,0.99543560
-4.90145073,2.33023746,0.15914642,0.01220573,0.00024478,1.78753267,1.71103773,1.00212635
-4.89544772,2.34694922,0.15671659,0.01251387,0.00023977,1.80140081,1.74632460,1.00673647
-4.88944472,2.35652537,0.15403932,0.01278866,0.00023417,1.80983877,1.77599026,1.00892485
-4.88344172,2.35840398,0.15117149,0.01302321,0.00022836,1.81235567,1.79931303,1.00842995
-4.87743872,2.35223968,0.14819157,0.01321173,0.00022283,1.80861537,1.81573844,1.00507386
-4.87143572,2.33790706,0.14519721,0.01334964,0.00021812,1.79844021,1.82489324,0.99876375
-4.86543272,2.31549758,0.14230219,0.01343366,0.00021483,1.78181017,1.82659418,0.98949059
-4.85942971,2.28531058,0.13963290,0.01346186,0.00021369,1.75885767,1.82085118,0.97732561
-4.85342671,2.24783890,0.13732449,0.01343370,0.00021545,1.72985859,1.80786499,0.96241466
-4.84742371,2.20374986,0.13551675,0.01335003,0.00022101,1.69521987,1.78801954,0.94497091
-4.84142071,2.15386249,0.13434994,0.01321301,0.00023132,1.65546439,1.76186934,0.92526606
-4.83541771,2.09912179,0.13396063,0.01302605,0.00024744,1.61121370,1.73012256,0.90362067
-4.82941471,2.04057107,0.13447777,0.01279374,0.00027050,1.56316928,1.69362045,0.88039378
-4.82341171,1.97932328,0.13601902,0.01252166,0.00030175,1.51209298,1.65331384,0.85597222
-4.81740870,1.91653217,0.13868745,0.01221626,0.00034252,1.45878720,1.61023780,0.83076001
-4.81140570,1.85336423,0.14256875,0.01188467,0.00039418,1.40407549,1.56548515,0.80516808
-4.80540270,1.79097214,0.14772901,0.01153455,0.00045819,1.34878408,1.52017986,0.77960455
-4.79939970,1.73047030,0.15421303,0.01117390,0.00053602,1.29372466,1.47545113,0.75446593
-4.79339670,1.67291324,0.16204336,0.01081084,0.00062917,1.23967897,1.43240889,0.73012925
-4.78739370,1.61927706,0.17121992,0.01045349,0.00073908,1.18738540,1.39212146,0.70694541
-4.78139070,1.57044435,0.18172032,0.01010976,0.00086712,1.13752780,1.35559577,0.68523371
-4.77538769,1.52719281,0.19350083,0.00978723,0.00101455,1.09072659,1.32376063,0.66527782
-4.76938469,1.49018739,0.20649791,0.00949301,0.00118244,1.04753231,1.29745327,0.64732291
-4.76338169,1.45997624,0.22063040,0.00923363,0.00137163,1.00842147,1.27740924,0.63157421
-4.75737869,1.43698999,0.23580213,0.00901498,0.00158267,0.97379464,1.26425575,0.61819675
-4.75137569,1.42154436,0.25190505,0.00884220,0.00181578,0.94397663,1.25850835,0.60731628
-4.74537269,1.41384570,0.26882265,0.00871970,0.00207077,0.91921861,1.26057070,0.59902122
-4.73936968,1.41399909,0.28643377,0.00865115,0.00234703,0.89970180,1.27073733,0.59336556
-4.73336668,1.42201878,0.30461649,0.00863943,0.00264350,0.88554267,1.28919896,0.59037251
-4.72736368,1.43784031,0.32325221,0.00868676,0.00295863,0.87679922,1.31605016,0.59003879
-4.72136068,1.46133394,0.34222958,0.00879467,0.00329044,0.87347814,1.35129884,0.59233929
-4.71535768,1.49231895,0.36144841,0.00896412,0.00363646,0.87554248,1.39487725,0.59723206
-4.70935468,1.53057812,0.38082320,0.00919557,0.00399386,0.88291955,1.44665382,0.60466330
-4.70335168,1.57587180,0.40028626,0.00948904,0.00435944,0.89550861,1.50644550,0.61457210
-4.69734867,1.62795096,0.41979032,0.00984422,0.00472976,0.91318817,1.57402972,0.62689488
-4.69134567,1.68656855,0.43931027,0.01026054,0.00510121,0.93582235,1.64915550,0.64156910
-4.68534267,1.75148836,0.45884415,0.01073723,0.00547010,0.96326589,1.73155288,0.65853606
-4.67933967,1.82249076,0.47841300,0.01127336,0.00583279,0.99536776,1.82093995,0.67774260
-4.67333667,1.89937470,0.49805964,0.01186786,0.00618580,1.03197259,1.91702686,0.69914147
-4.66733367,1.98195540,0.51784607,0.01251951,0.00652590,1.07292008,2.01951606,0.72269012
-4.66133067,2.07005742,0.53784969,0.01322692,0.00685023,1.11804188,2.12809847,0.74834794
-4.65532766,2.16350285,0.55815814,0.01398839,0.00715633,1.16715615,2.24244515,0.77607183
-4.64932466,2.26209500,0.57886294,0.01480187,0.00744223,1.22005967,2.36219464,0.80581013
-4.64332166,2.36559780,0.60005205,0.01566474,0.00770645,1.27651793,2.48693621,0.83749521
-4.63731866,2.47371188,0.62180161,0.01657371,0.00794803,1.33625357,2.61618969,0.87103489
-4.63131566,2.58604848,0.64416719,0.01752459,0.00816649,1.39893379,2.74938304,0.90630324
-4.62531266,2.70210268,0.66717490,0.01851214,0.00836176,1.46415762,2.88582900,0.94313111
-4.61930965,2.82122772,0.69081289,0.01952986,0.00853412,1.53144387,3.02470245,0.98129719
-4.61330665,2.94261238,0.71502373,0.02056988,0.00868414,1.60022092,3.16502053,1.02052021
-4.60730365,3.06526345,0.73969814,0.02162284,0.00881252,1.66981930,3.30562751,1.06045292
-4.60130065,3.18799528,0.76467065,0.02267785,0.00892001,1.73946817,3.44518621,1.10067867
-4.59529765,3.30942816,0.78971766,0.02372251,0.00900735,1.80829651,3.58217801,1.14071107
-4.58929465,3.42799687,0.81455810,0.02474303,0.00907512,1.87533984,3.71491266,1.17999723
-4.58329165,3.54197040,0.83885721,0.02572446,0.00912371,1.93955274,3.84154907,1.21792494
-4.57728864,3.64948305,0.86223323,0.02665090,0.00915327,1.99982734,3.96012715,1.25383385
-4.57128564,3.74857655,0.88426721,0.02750594,0.00916370,2.05501757,4.06861065,1.28703042
-4.56528264,3.83725204,0.90451548,0.02827309,0.00915464,2.10396829,4.16493967,1.31680636
-4.55927964,3.91353013,0.92252444,0.02893625,0.00912553,2.14554848,4.24709128,1.34245987
-4.55327664,3.97551664,0.93784711,0.02948030,0.00907569,2.17868711,4.31314560,1.36331875
-4.54727364,4.02147085,0.95006063,0.02989158,0.00900439,2.20240983,4.36135453,1.37876444
-4.54127064,4.04987328,0.95878394,0.03015850,0.00891095,2.21587509,4.39020975,1.38825575
-4.53526763,4.05948920,0.96369477,0.03027200,0.00879488,2.21840746,4.39850647,1.39135121
-4.52926463,4.04942477,0.96454504,0.03022593,0.00865595,2.20952666,4.38539954,1.38772860
-4.52326163,4.01917248,0.96117380,0.03001744,0.00849435,2.18897055,4.35044870,1.37720088
-4.51725863,3.96864345,0.95351711,0.02964716,0.00831072,2.15671073,4.29365029,1.35972743
-4.51125563,3.89818440,0.94161417,0.02911929,0.00810624,2.11295999,4.21545347,1.33541987
-4.50525263,3.80857837,0.92560930,0.02844153,0.00788268,2.05817080,4.11675961,1.30454228
-4.49924962,3.70102861,0.90574976,0.02762493,0.00764237,1.99302506,3.99890463,1.26750551
-4.49324662,3.57712643,0.88237922,0.02668352,0.00738819,1.91841538,3.86362475,1.22485583
-4.48724362,3.43880430,0.85592734,0.02563394,0.00712350,1.83541879,3.71300720,1.17725856
-4.48124062,3.28827645,0.82689587,0.02449485,0.00685205,1.74526417,3.54942805,1.12547726
-4.47523762,3.12796976,0.79584187,0.02328639,0.00657786,1.64929486,3.37548006,1.07034964
-4.46923462,2.96044825,0.76335904,0.02202949,0.00630510,1.54892840,3.19389390,1.01276123
-4.46323162,2.78833460,0.73005781,0.02074525,0.00603791,1.44561494,3.00745637,0.95361806
-4.45722861,2.61423241,0.69654535,0.01945427,0.00578028,1.34079657,2.81892927,0.89381968
-4.45122561,2.44065248,0.66340636,0.01817610,0.00553587,1.23586884,2.63097244,0.83423357
-4.44522261,2.26994626,0.63118553,0.01692866,0.00530791,1.13214638,2.44607418,0.77567214
-4.43921961,2.10424909,0.60037246,0.01572786,0.00509905,1.03083358,2.26649173,0.71887315
-4.43321661,1.94543517,0.57138976,0.01458720,0.00491130,0.93300130,2.09420390,0.66448427
-4.42721361,1.79508571,0.54458467,0.01351760,0.00474594,0.83957018,1.93087720,0.61305224
-4.42121061,1.65447063,0.52022463,0.01252725,0.00460351,0.75130072,1.77784623,0.56501675
-4.41520760,1.52454402,0.49849679,0.01162167,0.00448380,0.66878983,1.63610814,0.52070917
-4.40920460,1.40595241,0.47951140,0.01080374,0.00438590,0.59247361,1.50633049,0.48035561
-4.40320160,1.29905460,0.46330867,0.01007398,0.00430829,0.52263541,1.38887126,0.44408416
-4.39719860,1.20395128,0.44986872,0.00943077,0.00424886,0.45941840,1.28380900,0.41193531
-4.39119560,1.12052221,0.43912393,0.00887073,0.00420513,0.40284155,1.19098119,0.38387509
-4.38519260,1.04846871,0.43097289,0.00838909,0.00417431,0.35281801,1.11002813,0.35980993
-4.37918959,0.98735884,0.42529520,0.00798007,0.00415347,0.30917462,1.04044003,0.33960242
-4.37318659,0.93667288,0.42196621,0.00763730,0.00413969,0.27167181,0.98160468,0.32308705
-4.36718359,0.89584676,0.42087078,0.00735419,0.00413018,0.24002261,0.93285333,0.31008519
-4.36118059,0.86431134,0.42191540,0.00712428,0.00412243,0.21391031,0.89350272,0.30041852
-4.35517759,0.84152581,0.42503780,0.00694154,0.00411430,0.19300389,0.86289128,0.29392032
-4.34917459,0.82700374,0.43021354,0.00680059,0.00410412,0.17697092,0.84040834,0.29044406
-4.34317159,0.82033094,0.43745910,0.00669692,0.00409073,0.16548752,0.82551502,0.28986913
-4.33716858,0.82117454,0.44683134,0.00662694,0.00407352,0.15824533,0.81775661,0.29210335
-4.33116558,0.82928333,0.45842312,0.00658805,0.00405245,0.15495560,0.81676615,0.29708241
-4.32516258,0.84447981,0.47235543,0.00657861,0.00402797,0.15535038,0.82225968,0.30476638
-4.31915958,0.86664480,0.48876627,0.00659786,0.00400100,0.15918139,0.83402400,0.31513351
-4.31315658,0.89569593,0.50779694,0.00664579,0.00397283,0.16621667,0.85189807,0.32817201
-4.30715358,0.93156144,0.52957655,0.00672293,0.00394504,0.17623587,0.87574965,0.34387017
