energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down
-5.93996998,6.48867645,-4.75695776,0.06382915,-0.10257742,0.65816217,-0.74764575,1.74719700,-0.67113575,1.13705510,-0.70351243,0.07141515,-0.06469606,2.62608651,-1.77978632,0.58198193,-0.49596480,0.20837264,-0.17189011
-5.93396698,6.45189475,-4.82554184,0.05996774,-0.10401648,0.65202319,-0.74201359,1.77964679,-0.67128154,1.10808254,-0.70828741,0.07121148,-0.06613559,2.62319433,-1.82812953,0.57310939,-0.50008991,0.20935161,-0.17587685
-5.92796398,6.42283075,-4.89247280,0.05633019,-0.10528895,0.64622757,-0.73512478,1.81268001,-0.67414696,1.08136585,-0.71166537,0.07112766,-0.06739765,2.62398950,-1.87744539,0.56495750,-0.50493983,0.21065441,-0.17967692
-5.92196098,6.40200231,-4.95880120,0.05295106,-0.10643781,0.64090692,-0.72737938,1.84613720,-0.68022459,1.05723006,-0.71391171,0.07118691,-0.06847576,2.62849402,-1.92782801,0.55762797,-0.51074764,0.21230343,-0.18328499
-5.91595798,6.38967213,-5.02583091,0.04986001,-0.10751226,0.63617484,-0.71923098,1.87979295,-0.69002456,1.03594228,-0.71533878,0.07140972,-0.06936790,2.63661539,-1.97944623,0.55119376,-0.51776554,0.21431261,-0.18670505
-5.90995498,6.38585404,-5.09508351,0.04708151,-0.10856610,0.63212466,-0.71117213,1.91335955,-0.70406557,1.01770843,-0.71629465,0.07181331,-0.07007657,2.64815477,-2.03254257,0.54570056,-0.52625634,0.21668699,-0.18995082
-5.90395198,6.39032657,-5.16825347,0.04463462,-0.10965578,0.62882765,-0.70371809,1.94649426,-0.72286429,1.00267092,-0.71715033,0.07241111,-0.07060886,2.66281892,-2.08742896,0.54116950,-0.53648392,0.21942264,-0.19304572
-5.89794897,6.40265398,-5.24715494,0.04253277,-0.11083835,0.62633182,-0.69738966,1.97881019,-0.74692298,0.99090738,-0.71828599,0.07321246,-0.07097637,2.68023556,-2.14447888,0.53760120,-0.54870285,0.22250684,-0.19602258
-5.89194597,6.42221429,-5.33366080,0.04078369,-0.11216920,0.62466124,-0.69269547,2.00989035,-0.77671561,0.98243045,-0.72007665,0.07422233,-0.07119502,2.69997195,-2.20411545,0.53498085,-0.56314753,0.22591871,-0.19892295
-5.88594297,6.44823384,-5.42963532,0.03938931,-0.11369982,0.62381622,-0.69011441,2.03930450,-0.81267266,0.97718903,-0.72287777,0.07544130,-0.07128480,2.72155609,-2.26679555,0.53328410,-0.58002108,0.22963012,-0.20179592
-5.87993997,6.47982723,-5.53686194,0.03834578,-0.11547551,0.62377408,-0.69007893,2.06662809,-0.85516498,0.97507074,-0.72701139,0.07686568,-0.07126938,2.74449974,-2.33298994,0.53248352,-0.59948442,0.23360694,-0.20469667
-5.87393697,6.51604139,-5.65696824,0.03764360,-0.11753321,0.62449081,-0.69295958,2.09146240,-0.90448714,0.97590593,-0.73275311,0.07848779,-0.07117563,2.76832246,-2.40315975,0.53255518,-0.62164586,0.23781062,-0.20768442
-5.86793397,6.55590210,-5.79135027,0.03726775,-0.11989959,0.62590343,-0.69905148,2.11345498,-0.96084080,0.97947308,-0.74032059,0.08029633,-0.07103292,2.79257553,-2.47773006,0.53348507,-0.64655169,0.24219990,-0.21082026
-5.86193097,6.59846095,-5.94109887,0.03719806,-0.12258929,0.62793309,-0.70856311,2.13231927,-1.02431874,0.98550569,-0.74986393,0.08227697,-0.07087247,2.81686469,-2.55706135,0.53527499,-0.67417814,0.24673268,-0.21416451
-5.85592796,6.64284051,-6.10693078,0.03740953,-0.12560360,0.63048876,-0.72160780,2.14785240,-1.09489019,0.99370029,-0.76145818,0.08441292,-0.07072641,2.84087031,-2.64142011,0.53794739,-0.70442503,0.25136788,-0.21777396
-5.84992496,6.68827530,-6.28912736,0.03787291,-0.12892951,0.63347146,-0.73819822,2.15995004,-1.17238810,1.00372560,-0.77509848,0.08668556,-0.07062695,2.86436404,-2.73094979,0.54154893,-0.73711170,0.25606725,-0.22169906
-5.84392196,6.73414642,-6.48748383,0.03855524,-0.13253919,0.63677871,-0.75824405,2.16861741,-1.25649922,1.01523231,-0.79069792,0.08907512,-0.07060528,2.88722058,-2.82564364,0.54615244,-0.77197525,0.26079686,-0.22598107
-5.83791896,6.78000728,-6.70127172,0.03942059,-0.13639008,0.64030909,-0.78155282,2.17397563,-1.34675735,1.02786328,-0.80808824,0.09156117,-0.07069066,2.90942383,-2.92532100,0.55185693,-0.80867164,0.26552833,-0.23064945
-5.83191596,6.82559883,-6.92921672,0.04043087,-0.14042540,0.64396671,-0.80783395,2.17626277,-1.44254054,1.04126361,-0.82702338,0.09412316,-0.07090934,2.93106654,-3.02960835,0.55878561,-0.84677955,0.27023960,-0.23571948
-5.82591296,6.87085259,-7.16949395,0.04154662,-0.14457525,0.64766515,-0.83670580,2.17582932,-1.54307263,1.05509015,-0.84718580,0.09674069,-0.07128363,2.95234317,-3.13792667,0.56708175,-0.88580723,0.27491521,-0.24119037
-5.81990995,6.91588066,-7.41974180,0.04272790,-0.14875827,0.65133085,-0.86770541,2.17312779,-1.64742945,1.06902004,-0.86819530,0.09939372,-0.07183102,2.97353580,-3.24948608,0.57690249,-0.92520214,0.27954594,-0.24704391
-5.81390695,6.96095238,-7.67709485,0.04393524,-0.15288369,0.65490560,-0.90030065,2.16869681,-1.75454977,1.08275786,-0.88962011,0.10206255,-0.07256342,2.99499343,-3.36328864,0.58841067,-0.96436331,0.28412804,-0.25324364
-5.80790395,7.00645818,-7.93823559,0.04513040,-0.15685389,0.65834791,-0.93390426,2.16314010,-1.86325115,1.09604096,-0.91098973,0.10472767,-0.07348655,3.01710539,-3.47813975,0.60176505,-1.00265595,0.28866173,-0.25973486
-5.80190095,7.05286198,-8.19946398,0.04627729,-0.16056725,0.66163331,-0.96788935,2.15710105,-1.97225017,1.10864280,-0.93180911,0.10736944,-0.07459953,3.04026989,-3.59266816,0.61710917,-1.03942806,0.29314932,-0.26644528
-5.79589795,7.10064409,-8.45678273,0.04734262,-0.16392127,0.66475327,-1.00160578,2.15123384,-2.08018704,1.12037421,-0.95157369,0.10996763,-0.07589467,3.06485929,-3.70535440,0.63455942,-1.07402828,0.29759294,-0.27328638
-5.78989495,7.15023755,-8.70599592,0.04829661,-0.16681580,0.66771298,-1.03439694,2.14617253,-2.18565357,1.13108236,-0.96978453,0.11250099,-0.07735749,3.09118357,-3.81456651,0.65419282,-1.10582452,0.30199195,-0.28015552
-5.78389195,7.20196126,-8.94281766,0.04911344,-0.16915632,0.67052796,-1.06561635,2.14249921,-2.28722413,1.14064788,-0.98596324,0.11494665,-0.07896695,3.11945430,-3.91860229,0.67603518,-1.13422263,0.30634035,-0.28693863
-5.77788894,7.25595377,-9.16298710,0.04977167,-0.17085706,0.67321975,-1.09464352,2.14071284,-2.38348840,1.14898021,-0.99966595,0.11727974,-0.08069591,3.14975083,-4.01573634,0.70005017,-1.15868448,0.31062413,-0.29351349
-5.77188594,7.31211187,-9.36238588,0.05025446,-0.17184392,0.67581084,-1.12089879,2.14120036,-2.47308517,1.15601162,-1.01049599,0.11947296,-0.08251185,3.18199104,-4.10427016,0.72613013,-1.17874462,0.31481907,-0.29975339
-5.76588294,7.37003805,-9.53715392,0.05054966,-0.17205706,0.67831935,-1.14385659,2.14421131,-2.55473601,1.16169052,-1.01811465,0.12149641,-0.08437772,3.21590843,-4.18258370,0.75408908,-1.19402511,0.31888879,-0.30553109
-5.75987994,7.42900076,-9.68379968,0.05064982,-0.17145294,0.68075357,-1.16305690,2.14983764,-2.62727771,1.16597450,-1.02225005,0.12331759,-0.08625304,3.25103741,-4.24918604,0.78365858,-1.20424776,0.32278359,-0.31072293
-5.75387694,7.48791088,-9.79930107,0.05055197,-0.17000596,0.68310699,-1.17811466,2.15799961,-2.68969252,1.16882380,-1.02270349,0.12490170,-0.08809510,3.28670804,-4.30276360,0.81448689,-1.20924350,0.32643988,-0.31521300
-5.74787394,7.54531695,-9.88119389,0.05025744,-0.16770940,0.68535404,-1.18872707,2.16843886,-2.74113522,1.17019577,-1.01935349,0.12621213,-0.08986029,3.32205124,-4.34222405,0.84614171,-1.20895844,0.32978058,-0.31889707
-5.74187094,7.59942104,-9.92764504,0.04977146,-0.16457577,0.68744696,-1.19467860,2.18071928,-2.78095592,1.17004083,-1.01215744,0.12721125,-0.09150551,3.35601481,-4.36673414,0.87811667,-1.20345654,0.33271636,-0.32168635
-5.73586793,7.64811572,-9.93750843,0.04910284,-0.16063653,0.68931410,-1.19584381,2.19423583,-2.80871814,1.16830036,-1.00115083,0.12786152,-0.09298961,3.38739011,-4.37575053,0.90984164,-1.19291872,0.33514777,-0.32351078
-5.72986493,7.68904171,-9.91036222,0.04826351,-0.15594123,0.69085983,-1.19218815,2.20823134,-2.82421126,1.16490685,-0.98644453,0.12812669,-0.09427482,3.41484863,-4.36904224,0.94069660,-1.17763866,0.33696822,-0.32432190
-5.72386193,7.71966435,-9.84652676,0.04726814,-0.15055596,0.69196625,-1.18376675,2.22182070,-2.82745722,1.15978636,-0.96822014,0.12797322,-0.09532814,3.43698713,-4.34670431,0.97002860,-1.15801539,0.33806774,-0.32409509
-5.71785893,7.73736606,-9.74706323,0.04613368,-0.14456149,0.69249661,-1.17072140,2.23402157,-2.81871096,1.15286334,-0.94672391,0.12737179,-0.09612262,3.45237944,-4.30916235,0.99717143,-1.13454298,0.33833717,-0.32283120
-5.71185593,7.73955077,-9.61375351,0.04487904,-0.13805085,0.69230048,-1.15327606,2.24379050,-2.79845483,1.14406743,-0.92225948,0.12629877,-0.09663853,3.45963283,-4.25716777,1.02146712,-1.10779790,0.33767291,-0.32055752
-5.70585293,7.72375558,-9.44906242,0.04352470,-0.13112670,0.69122032,-1.13173094,2.25006286,-2.76738697,1.13334206,-0.89517990,0.12473762,-0.09686436,3.45744613,-4.19178433,1.04228849,-1.07842429,0.33598163,-0.31732800
-5.69984992,7.68776448,-9.25608399,0.04209240,-0.12389846,0.68909922,-1.10645553,2.25179491,-2.72640419,1.12065417,-0.86587912,0.12268016,-0.09679758,3.44466712,-4.11436624,1.05906179,-1.04711778,0.33318501,-0.31322284
-5.69384692,7.62971834,-9.03847342,0.04060493,-0.11647942,0.68578938,-1.07788056,2.24800624,-2.67657965,1.10600440,-0.83478346,0.12012747,-0.09644518,3.42034633,-4.02652886,1.07128846,-1.01460838,0.32922404,-0.30834736
-5.68784392,7.54821583,-8.80036701,0.03908582,-0.10898387,0.68116093,-1.04648937,2.23782072,-2.61913635,1.08943716,-0.80234311,0.11709061,-0.09582400,3.38378466,-3.93011274,1.07856512,-0.98164279,0.32406277,-0.30283022
-5.68184092,7.44240015,-8.54629203,0.03755917,-0.10152431,0.67511048,-1.01280858,2.22050412,-2.55541689,1.07104980,-0.76902403,0.11359092,-0.09496062,3.33457255,-3.82714216,1.08060079,-0.94896676,0.31769132,-0.29682098
-5.67583792,7.31202697,-8.28106901,0.03604946,-0.09420901,0.66756911,-0.97739836,2.19549684,-2.48685060,1.05100014,-0.73530020,0.10965985,-0.09389114,3.27261888,-3.71977924,1.07723062,-0.91730781,0.31012784,-0.29048718
-5.66983492,7.15751031,-8.00970835,0.03458131,-0.08713976,0.65850910,-0.94084236,2.16244044,-2.41491898,1.02951179,-0.70164645,0.10533853,-0.09266050,3.19816813,-3.61027475,1.06842561,-0.88735874,0.30141951,-0.28401080
-5.66383192,6.97994372,-7.73730370,0.03317928,-0.08041004,0.64794918,-0.90373753,2.12119671,-2.34112027,1.00687680,-0.66853183,0.10067686,-0.09132151,3.11180513,-3.50091677,1.05429766,-0.85976217,0.29164238,-0.27758431
-5.65782891,6.78109576,-7.46892387,0.03186763,-0.07410353,0.63595795,-0.86668368,2.07185888,-2.26693421,0.98345516,-0.63641339,0.09573225,-0.08993368,3.01444722,-3.39397833,1.03509996,-0.83509649,0.28090007,-0.27140633
-5.65182591,6.56337995,-7.20950537,0.03067001,-0.06829304,0.62265515,-0.83027326,2.01475443,-2.19378798,0.95967103,-0.60573045,0.09056815,-0.08856161,2.90732431,-3.29166505,1.01122266,-0.81386340,0.26932146,-0.26567689
-5.64582291,6.32980036,-6.96374750,0.02960918,-0.06303979,0.60821075,-0.79508105,1.95043974,-2.12302397,0.93600566,-0.57689917,0.08525227,-0.08727327,2.79194784,-3.19606389,0.98318389,-0.79647710,0.25705744,-0.26059260
-5.63981991,6.08387558,-6.73601160,0.02870659,-0.05839307,0.59284193,-0.76165429,1.87968706,-2.05587036,0.91298724,-0.55030731,0.07985471,-0.08613794,2.67007015,-3.10909397,0.95161677,-0.78325556,0.24427683,-0.25634148
-5.63381691,5.82954442,-6.53022642,0.02798206,-0.05439022,0.57680791,-0.73050301,1.80346450,-1.99341510,0.89117786,-0.52630925,0.07444607,-0.08522411,2.54363626,-3.03246045,0.91725280,-0.77441372,0.23116172,-0.25309789
-5.62781391,5.57105748,-6.34980124,0.02745328,-0.05105683,0.56040299,-0.70209097,1.72291029,-1.93658383,0.87115817,-0.50522104,0.06909553,-0.08459718,2.41473011,-2.96761246,0.88090251,-0.77005888,0.21790245,-0.25101746
-5.62181091,5.31285942,-6.19754854,0.02713544,-0.04840720,0.54394814,-0.67682721,1.63930242,-1.88612235,0.85351035,-0.48731550,0.06386911,-0.08431716,2.28551757,-2.91570597,0.84343392,-0.77018837,0.20469236,-0.25023219
-5.61580790,5.05946657,-6.07561787,0.02704079,-0.04644493,0.52778136,-0.65505844,1.55402520,-1.84258376,0.83879998,-0.47281751,0.05882809,-0.08443642,2.15818861,-2.87757254,0.80574994,-0.77468954,0.19172265,-0.25084589
-5.60980490,4.81534488,-5.98544276,0.02717822,-0.04516359,0.51224749,-0.63706241,1.46853405,-1.80632072,0.82755763,-0.46189945,0.05402768,-0.08499757,2.03490070,-2.85369487,0.76876526,-0.78334206,0.17917743,-0.25293008
-5.60380190,4.58479254,-5.92770209,0.02755291,-0.04454747,0.49768770,-0.62304243,1.38431998,-1.77748284,0.82026088,-0.45467684,0.04951597,-0.08603146,1.91772538,-2.84418992,0.73338374,-0.79582276,0.16722922,-0.25652050
-5.59779890,4.37183135,-5.90229775,0.02816608,-0.04457232,0.48442926,-0.61312319,1.30287488,-1.75601910,0.81731751,-0.45120458,0.04533326,-0.08755560,1.80859973,-2.84880043,0.70047676,-0.81171275,0.15603502,-0.26161439
-5.59179590,4.18011008,-5.90834953,0.02901472,-0.04520608,0.47277588,-0.60734810,1.22565879,-1.74168544,0.81905042,-0.45147369,0.04151159,-0.08957278,1.70928396,-2.86689542,0.67086334,-0.83050692,0.14573297,-0.26816860
-5.58579290,4.01282231,-5.94420862,0.03009153,-0.04640954,0.46299910,-0.60567815,1.15406992,-1.73405699,0.82568502,-0.45540898,0.03807466,-0.09207026,1.62132597,-2.89748021,0.64529236,-0.85162567,0.13643991,-0.27609886
-5.57978989,3.87264058,-6.00749015,0.03138490,-0.04813702,0.45533088,-0.60799256,1.08941791,-1.73254487,0.83733936,-0.46286771,0.03503806,-0.09501931,1.54603351,-2.93921612,0.62442715,-0.87442867,0.12824952,-0.28528005
-5.57378689,3.76166751,-6.09512510,0.03287901,-0.05033690,0.44995779,-0.61409108,1.03290090,-1.73641691,0.85401746,-0.47363964,0.03240965,-0.09837536,1.48445397,-2.99044994,0.60883285,-0.89823037,0.12123139,-0.29554776
-5.56778389,3.68140423,-6.20343102,0.03455408,-0.05295226,0.44701665,-0.62369820,0.98558614,-1.74482188,0.87560595,-0.48744841,0.03019027,-0.10207867,1.43736160,-3.04925285,0.59896639,-0.92231707,0.11543072,-0.30670107
-5.56178089,3.63273534,-6.32820075,0.03638671,-0.05592136,0.44659189,-0.63646908,0.94839442,-1.75681660,0.90187415,-0.50395468,0.02837449,-0.10605548,1.40525194,-3.11346809,0.59516918,-0.94596496,0.11086873,-0.31850659
-5.55577789,3.61592952,-6.46480723,0.03835032,-0.05917830,0.44871455,-0.65199716,0.92208769,-1.77139504,0.93247745,-0.52276089,0.02695153,-0.11021981,1.38834249,-3.18076640,0.59766249,-0.96845879,0.10754367,-0.33070362
-5.54977489,3.63065397,-6.60832217,0.04041569,-0.06265356,0.45336262,-0.66982335,0.90725983,-1.78751892,0.96696385,-0.54341783,0.02590626,-0.11447560,1.38657925,-3.24870791,0.60654514,-0.98911067,0.10543233,-0.34301050
-5.54377189,3.67600127,-6.75364544,0.04255158,-0.06627478,0.46046280,-0.68944667,0.90432988,-1.80414867,1.00478339,-0.56543290,0.02522015,-0.11871938,1.39964799,-3.31480874,0.62179359,-1.00727835,0.10449194,-0.35513176
-5.53776888,3.75052638,-6.89564155,0.04472542,-0.06996752,0.46989336,-0.71033595,0.91353755,-1.82027408,1.04530004,-0.58827995,0.02487219,-0.12284321,1.42698971,-3.37661033,0.64326405,-1.02238250,0.10466240,-0.36676601
-5.53176588,3.85229219,-7.02927913,0.04690398,-0.07365615,0.48148786,-0.73194248,0.93494058,-1.83494367,1.08780576,-0.61141059,0.02483984,-0.12673786,1.46781940,-3.43174928,0.67069652,-1.03392237,0.10586870,-0.37761434
-5.52576288,3.97892166,-7.14976903,0.04905414,-0.07726494,0.49503959,-0.75371313,0.96841374,-1.84729199,1.13153614,-0.63426648,0.02509975,-0.13029613,1.52114745,-3.47802552,0.70372062,-1.04148938,0.10802346,-0.38738875
-5.51975988,4.12765503,-7.25269631,0.05114355,-0.08071919,0.51030647,-0.77510368,1.01364932,-1.85656409,1.17568719,-0.65629250,0.02562850,-0.13341615,1.58580327,-3.51346617,0.74186299,-1.04477814,0.11102957,-0.39582061
-5.51375688,4.29541063,-7.33414195,0.05314138,-0.08394648,0.52701625,-0.79559198,1.07015931,-1.86213631,1.21943298,-0.67695022,0.02640316,-0.13600455,1.66046050,-3.53638311,0.78455630,-1.04359454,0.11478270,-0.40266850
-5.50775388,4.47884825,-7.39078974,0.05501891,-0.08687804,0.54487194,-0.81469049,1.13727921,-1.86353313,1.26194336,-0.69573129,0.02740176,-0.13797936,1.74366357,-3.54542200,0.83114963,-1.03786060,0.11917385,-0.40772548
-5.50175088,4.67443403,-7.42001495,0.05675015,-0.08945011,0.56355719,-0.83195785,1.21417391,-1.86043929,1.30240167,-0.71217030,0.02860366,-0.13927256,1.83385532,-3.53960111,0.88092022,-1.02761617,0.12409173,-0.41082514
-5.49574787,4.87850618,-7.41995166,0.05831230,-0.09160534,0.58274178,-0.84700915,1.29984592,-1.85270728,1.34002186,-0.72585664,0.02998976,-0.13983220,1.92940539,-3.51833855,0.93308647,-1.01301713,0.12942495,-0.41184658
-5.48974487,5.08734083,-7.38953669,0.05968619,-0.09329411,0.60208707,-0.85952460,1.39314629,-1.84035986,1.37406466,-0.73644490,0.03154271,-0.13962391,2.02863919,-3.48146695,0.98682204,-0.99433060,0.13506410,-0.41071784
-5.48374187,5.29721742,-7.32852885,0.06085664,-0.09447578,0.62125131,-0.86925630,1.49278865,-1.82358793,1.40385261,-0.74366344,0.03324700,-0.13863186,2.12986721,-3.42923550,1.04127098,-0.97192721,0.14090358,-0.40741777
-5.47773887,5.50448297,-7.23750346,0.06181262,-0.09511969,0.63989503,-0.87603292,1.59736643,-1.80274381,1.42878356,-0.74732089,0.03508894,-0.13685909,2.23141439,-3.36229923,1.09556350,-0.94627087,0.14684330,-0.40197631
-5.47173587,5.70561461,-7.11782298,0.06254743,-0.09520606,0.65768630,-0.87976228,1.70537363,-1.77833056,1.44834239,-0.74731023,0.03705670,-0.13432719,2.33164907,-3.28169644,1.14883229,-0.91790659,0.15279008,-0.39447316
-5.46573287,5.89727937,-6.97158546,0.06305868,-0.09472649,0.67430599,-0.88043160,1.81522882,-1.75098771,1.46211083,-0.74361037,0.03914018,-0.13107545,2.42901121,-3.18881548,1.20022895,-0.88744678,0.15865890,-0.38503493
-5.45972986,6.07639043,-6.80155346,0.06334827,-0.09368431,0.68945291,-0.87810566,1.92530232,-1.72147411,1.46977497,-0.73628519,0.04133093,-0.12715935,2.52203922,-3.08535231,1.24894022,-0.85555676,0.16437391,-0.37383090
-5.45372686,6.24015850,-6.61106681,0.06342217,-0.09209447,0.70284884,-0.87292286,2.03394582,-1.69064850,1.47113060,-0.72548018,0.04362198,-0.12264869,2.60939482,-2.97326094,1.29420353,-0.82293980,0.16986918,-0.36106760
-5.44772386,6.38613721,-6.40394269,0.06329016,-0.08998315,0.71424329,-0.86508940,2.13952406,-1.65944841,1.46608597,-0.71141669,0.04600764,-0.11762525,2.68988527,-2.85469859,1.33532144,-0.79032250,0.17508923,-0.34698249
-5.44172086,6.51226114,-6.18436716,0.06296550,-0.08738708,0.72341794,-0.85487182,2.24044732,-1.62886808,1.45466205,-0.69438422,0.04848327,-0.11218019,2.76248212,-2.73196787,1.37167465,-0.75844071,0.17998934,-0.33183692
-5.43571786,6.61687522,-5.95678207,0.06246446,-0.08435248,0.73019057,-0.84258812,2.33520390,-1.59993579,1.43699019,-0.67473097,0.05104500,-0.10641134,2.82633608,-2.60745795,1.40273299,-0.72802643,0.18453555,-0.31590875
-5.42971486,6.69875424,-5.72577099,0.06180583,-0.08093377,0.73441842,-0.82859787,2.42239145,-1.57369104,1.41330721,-0.65285308,0.05368935,-0.10042028,2.88078707,-2.48358664,1.42806412,-0.69979595,0.18870438,-0.29948478
-5.42371186,6.75711161,-5.49594752,0.06101035,-0.07719205,0.73600066,-0.81329142,2.50074573,-1.55116196,1.38394804,-0.62918289,0.05641287,-0.09430960,2.92536922,-2.36274496,1.44733972,-0.67443920,0.19248237,-0.28285343
-5.41770885,6.79159657,-5.27184901,0.06010009,-0.07319341,0.73488006,-0.79707877,2.56916607,-1.53334294,1.34933603,-0.60417682,0.05921161,-0.08818022,2.95981037,-2.24724567,1.46033881,-0.65261042,0.19586520,-0.26629770
-5.41170585,6.80227977,-5.05783767,0.05909778,-0.06900715,0.73104346,-0.78037814,2.62673607,-1.52117288,1.30997117,-0.57830306,0.06208070,-0.08212894,2.98402598,-2.13927654,1.46694829,-0.63491988,0.19885669,-0.25008879
-5.40570285,6.78962727,-4.85801086,0.05802614,-0.06470394,0.72452132,-0.76360468,2.67273909,-1.51551370,1.26641659,-0.55202963,0.06501370,-0.07624633,2.99810760,-2.04085907,1.46716059,-0.62192650,0.20146742,-0.23448043
-5.39969985,6.75446377,-4.67612155,0.05690724,-0.06035404,0.71538596,-0.74715950,2.70666772,-1.51712951,1.21928366,-0.52581309,0.06800211,-0.07061484,3.00230625,-1.95381298,1.46106868,-0.61413107,0.20371320,-0.21970403
-5.39369685,6.69792640,-4.51550936,0.05576181,-0.05602561,0.70374877,-0.73141918,2.72822702,-1.52666623,1.16921617,-0.50008809,0.07103473,-0.06530741,2.99701138,-1.87972637,1.44885859,-0.61196972,0.20561339,-0.20596480
-5.38769385,6.62141069,-4.37904230,0.05460865,-0.05178320,0.68975637,-0.71672612,2.73733148,-1.54463187,1.11687414,-0.47525822,0.07409715,-0.06038639,2.98272626,-1.81993144,1.43079997,-0.61580742,0.20718901,-0.19343876
-5.38169085,6.52651104,-4.26906898,0.05346410,-0.04768634,0.67358587,-0.70337971,2.73409604,-1.57137777,1.06291764,-0.45168801,0.07717126,-0.05590288,2.96004091,-1.77548536,1.40723492,-0.62593125,0.20846089,-0.18227072
-5.37568784,6.41495806,-4.18738097,0.05234158,-0.04378851,0.65543946,-0.69162862,2.71882176,-1.60708100,1.00799130,-0.42969645,0.08023490,-0.05189641,2.92960370,-1.74715590,1.37856569,-0.64254327,0.20944783,-0.17257312
-5.36968484,6.28855566,-4.13518482,0.05125124,-0.04013625,0.63553843,-0.68166432,2.69197701,-1.65172861,0.95271000,-0.40955192,0.08326162,-0.04839501,2.89209309,-1.73541154,1.34524184,-0.66575315,0.21016487,-0.16442568
-5.36368184,6.14912054,-4.11308360,0.05019970,-0.03676861,0.61411706,-0.67361599,2.65417507,-1.70510441,0.89764606,-0.39146858,0.08622064,-0.04541556,2.84819071,-1.74041567,1.30774715,-0.69557047,0.21062181,-0.15787579
-5.35767884,5.99842666,-4.12106786,0.04919001,-0.03371680,0.59141645,-0.66754692,2.60614954,-1.76677892,0.84331849,-0.37560416,0.08907700,-0.04296442,2.79855703,-1.76202485,1.26658701,-0.73189719,0.21082200,-0.15293957
-5.35167584,5.83815724,-4.15851611,0.04822164,-0.03100412,0.56767862,-0.66345260,2.54872850,-1.83610371,0.79018460,-0.36205913,0.09179195,-0.04103833,2.74381089,-1.79979105,1.22227655,-0.77452059,0.21076154,-0.14960348
-5.34567284,5.66986609,-4.22420522,0.04729068,-0.02864616,0.54314117,-0.66126059,2.48280877,-1.91221065,0.73863399,-0.35087707,0.09432363,-0.03962540,2.68451355,-1.85296810,1.17532994,-0.82310727,0.21042898,-0.14782635
