energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-3.04052026,16.91568342,0.03448219,0.51425911,0.47323606,11.13339895,2.64994516,3.55319714,1.61936494,0.00000000
-3.03451726,17.24285631,0.03446608,0.53683158,0.49077994,11.31284799,2.75870176,3.61190656,1.67753099,0.00000000
-3.02851426,17.52372254,0.03432881,0.55839494,0.50794976,11.46244914,2.86243423,3.65812276,1.73255978,0.00000000
-3.02251126,17.75816031,0.03408388,0.57878090,0.52479856,11.58250540,2.96034203,3.69188782,1.78417548,0.00000000
-3.01650825,17.94659608,0.03374631,0.59782603,0.54138217,11.67367169,3.05164136,3.71341485,1.83212261,0.00000000
-3.01050525,18.08990642,0.03333210,0.61537323,0.55775234,11.73687884,3.13557207,3.72306825,1.87616296,0.00000000
-3.00450225,18.18931275,0.03285761,0.63127329,0.57394960,11.77325316,3.21140572,3.72134126,1.91607284,0.00000000
-2.99849925,18.24627503,0.03233900,0.64538646,0.58999645,11.78403570,3.27845504,3.70883229,1.95164108,0.00000000
-2.99249625,18.26239033,0.03179164,0.65758418,0.60589122,11.77050552,3.33608471,3.68622117,1.98266795,0.00000000
-2.98649325,18.23930181,0.03122969,0.66775086,0.62160302,11.73391104,3.38372327,3.65424630,2.00896551,0.00000000
-2.98049025,18.17862268,0.03066561,0.67578568,0.63706818,11.67541280,3.42087610,3.61368392,2.03035935,0.00000000
-2.97448724,18.08187912,0.03010985,0.68160450,0.65218835,11.59604048,3.44713881,3.56533000,2.04669195,0.00000000
-2.96848424,17.95047431,0.02957068,0.68514174,0.66683066,11.49666608,3.46221079,3.50998536,2.05782741,0.00000000
-2.96248124,17.78567498,0.02905402,0.68635218,0.68082986,11.37799429,3.46590825,3.44844428,2.06365759,0.00000000
-2.95647824,17.58862010,0.02856352,0.68521275,0.69399256,11.24056985,3.45817614,3.38148661,2.06410918,0.00000000
-2.95047524,17.36034994,0.02810061,0.68172400,0.70610337,11.08480096,3.43909844,3.30987310,2.05915152,0.00000000
-2.94447224,17.10185273,0.02766481,0.67591144,0.71693271,10.91099674,3.40890590,3.23434367,2.04880443,0.00000000
-2.93846923,16.81412466,0.02725394,0.66782648,0.72624597,10.71941565,3.36798100,3.15561789,2.03314578,0.00000000
-2.93246623,16.49823848,0.02686460,0.65754697,0.73381351,10.51032167,3.31685934,3.07439717,2.01231816,0.00000000
-2.92646323,16.15541514,0.02649251,0.64517726,0.73942106,10.28404399,3.25622710,2.99136776,1.98653407,0.00000000
-2.92046023,15.78709286,0.02613301,0.63084772,0.74287994,10.04103622,3.18691444,2.90720394,1.95607918,0.00000000
-2.91445723,15.39498811,0.02578150,0.61471359,0.74403661,9.78193085,3.10988444,2.82257061,1.92131327,0.00000000
-2.90845423,14.98114350,0.02543384,0.59695335,0.74278091,9.50758522,3.02621786,2.73812475,1.88266847,0.00000000
-2.90245123,14.54795840,0.02508676,0.57776628,0.73905269,9.21911571,2.93709375,2.65451524,1.84064465,0.00000000
-2.89644822,14.09819928,0.02473817,0.55736956,0.73284640,8.91791749,2.84376645,2.57238064,1.79580192,0.00000000
-2.89044522,13.63498781,0.02438737,0.53599471,0.72421332,8.60566845,2.74753945,2.49234498,1.74875038,0.00000000
-2.88444222,13.16176662,0.02403523,0.51388360,0.71326140,8.28431642,2.64973687,2.41501132,1.70013731,0.00000000
-2.87843922,12.68224347,0.02368425,0.49128407,0.70015268,7.95605024,2.55167349,2.34095361,1.65063236,0.00000000
-2.87243622,12.20031659,0.02333851,0.46844528,0.68509844,7.62325604,2.45462425,2.27070697,1.60091119,0.00000000
-2.86643322,11.71998456,0.02300357,0.44561296,0.66835231,7.28846103,2.35979428,2.20475713,1.55163824,0.00000000
-2.86043022,11.24524554,0.02268624,0.42302471,0.65020169,6.95426777,2.26829055,2.14352955,1.50344940,0.00000000
-2.85442721,10.77999102,0.02239436,0.40090546,0.63095808,6.62328262,2.18109629,2.08737889,1.45693530,0.00000000
-2.84842421,10.32789986,0.02213647,0.37946333,0.61094658,6.29804212,2.09904889,2.03657972,1.41262600,0.00000000
-2.84242121,9.89233795,0.02192148,0.35888588,0.59049531,5.98094117,2.02282250,1.99131885,1.37097766,0.00000000
-2.83641821,9.47626899,0.02175834,0.33933704,0.56992510,5.67416693,1.95291570,1.95169025,1.33236197,0.00000000
-2.83041521,9.08218066,0.02165568,0.32095465,0.54953999,5.37964143,1.88964490,1.91769258,1.29705867,0.00000000
-2.82441221,8.71202987,0.02162150,0.30384879,0.52961898,5.09897585,1.83314371,1.88923002,1.26525143,0.00000000
-2.81840920,8.36720936,0.02166292,0.28810083,0.51040927,4.83343828,1.78336820,1.86611627,1.23702740,0.00000000
-2.81240620,8.04853687,0.02178593,0.27376328,0.49212130,4.58393605,1.74010792,1.84808169,1.21238024,0.00000000
-2.80640320,7.75626658,0.02199523,0.26086037,0.47492560,4.35101290,1.70300207,1.83478337,1.19121643,0.00000000
-2.80040020,7.49012151,0.02229413,0.24938927,0.45895153,4.13486045,1.67156025,1.82581756,1.17336454,0.00000000
-2.79439720,7.24934426,0.02268445,0.23932198,0.44428788,3.93534256,1.64518675,1.82073387,1.15858690,0.00000000
-2.78839420,7.03276283,0.02316657,0.23060768,0.43098495,3.75203061,1.62320748,1.81905062,1.14659305,0.00000000
-2.78239120,6.83886716,0.02373944,0.22317550,0.41905805,3.58424729,1.60489831,1.82027036,1.13705425,0.00000000
-2.77638819,6.66589238,0.02440062,0.21693767,0.40849206,3.43111613,1.58951381,1.82389494,1.12961838,0.00000000
-2.77038519,6.51190377,0.02514639,0.21179282,0.39924665,3.29161387,1.57631508,1.82943933,1.12392449,0.00000000
-2.76438219,6.37487955,0.02597186,0.20762946,0.39126189,3.16462291,1.56459574,1.83644344,1.11961632,0.00000000
-2.75837919,6.25278726,0.02687100,0.20432952,0.38446393,3.04898115,1.55370516,1.84448159,1.11635426,0.00000000
-2.75237619,6.14365077,0.02783672,0.20177186,0.37877037,2.94352715,1.54306816,1.85316918,1.11382522,0.00000000
-2.74637319,6.04560536,0.02886095,0.19983574,0.37409517,2.84713857,1.53220058,1.86216642,1.11175019,0.00000000
-2.74037019,5.95693940,0.02993460,0.19840415,0.37035282,2.75876289,1.52072044,1.87117932,1.10988924,0.00000000
-2.73436718,5.87612211,0.03104761,0.19736699,0.36746170,2.67743955,1.50835471,1.87995805,1.10804399,0.00000000
-2.72836418,5.80181776,0.03218891,0.19662413,0.36534654,2.60231344,1.49494150,1.88829324,1.10605770,0.00000000
-2.72236118,5.73288744,0.03334636,0.19608810,0.36393995,2.53264015,1.48042839,1.89601079,1.10381322,0.00000000
-2.71635818,5.66838035,0.03450679,0.19568669,0.36318319,2.46778386,1.46486699,1.90296589,1.10122922,0.00000000
-2.71035518,5.60751706,0.03565597,0.19536513,0.36302609,2.40720897,1.44840473,1.90903700,1.09825516,0.00000000
-2.70435218,5.54966736,0.03677865,0.19508798,0.36342653,2.35046716,1.43127427,1.91412053,1.09486554,0.00000000
-2.69834917,5.49432572,0.03785866,0.19484064,0.36434937,2.29718147,1.41378144,1.91812697,1.09105397,0.00000000
-2.69234617,5.44108695,0.03887907,0.19463041,0.36576526,2.24702896,1.39629236,1.92097880,1.08682757,0.00000000
-2.68634317,5.38962468,0.03982247,0.19448705,0.36764925,2.19972379,1.37922048,1.92261089,1.08220211,0.00000000
-2.68034017,5.33967453,0.04067120,0.19446280,0.36997961,2.15500199,1.36301389,1.92297321,1.07719831,0.00000000
-2.67433717,5.29102331,0.04140787,0.19463181,0.37273674,2.11260916,1.34814351,1.92203611,1.07183955,0.00000000
-2.66833417,5.24350515,0.04201570,0.19508889,0.37590242,2.07229190,1.33509231,1.91979763,1.06615104,0.00000000
-2.66233117,5.19700418,0.04247917,0.19594762,0.37945928,2.03379346,1.32434570,1.91629246,1.06016043,0.00000000
-2.65632816,5.15146333,0.04278445,0.19733772,0.38339061,1.99685375,1.31638285,1.91160186,1.05389980,0.00000000
-2.65032516,5.10689762,0.04292009,0.19940171,0.38768042,1.96121318,1.31166904,1.90586361,1.04740855,0.00000000
-2.64432216,5.06341004,0.04287744,0.20229096,0.39231353,1.92662010,1.31064844,1.89928100,1.04073694,0.00000000
-2.63831916,5.02120785,0.04265122,0.20616098,0.39727578,1.89284053,1.31373708,1.89212998,1.03394983,0.00000000
-2.63231616,4.98061662,0.04223990,0.21116629,0.40255407,1.85966936,1.32131567,1.88476342,1.02712996,0.00000000
-2.62631316,4.94208968,0.04164596,0.21745477,0.40813620,1.82694175,1.33372174,1.87761165,1.02038042,0.00000000
-2.62031016,4.90621079,0.04087608,0.22516168,0.41401037,1.79454342,1.35124114,1.87117850,1.01382586,0.00000000
-2.61430715,4.87368799,0.03994114,0.23440362,0.42016423,1.76241890,1.37409836,1.86603256,1.00761194,0.00000000
-2.60830415,4.84533761,0.03885601,0.24527243,0.42658359,1.73057657,1.40244609,1.86279325,1.00190291,0.00000000
-2.60230115,4.82205779,0.03763932,0.25782944,0.43325061,1.69908994,1.43635388,1.86211198,0.99687710,0.00000000
-2.59629815,4.80479169,0.03631288,0.27210015,0.44014169,1.66809468,1.47579652,1.86464869,0.99272047,0.00000000
-2.59029515,4.79448152,0.03490117,0.28806959,0.44722517,1.63778125,1.52064252,1.87104465,0.98961825,0.00000000
-2.58429215,4.79201503,0.03343053,0.30567867,0.45445889,1.60838343,1.57064343,1.88189238,0.98774516,0.00000000
-2.57828914,4.79816704,0.03192840,0.32482159,0.46178792,1.58016328,1.62542476,1.89770410,0.98725464,0.00000000
-2.57228614,4.81353889,0.03042243,0.34534460,0.46914264,1.55339324,1.68447940,1.91888009,0.98826763,0.00000000
-2.56628314,4.83849914,0.02893962,0.36704619,0.47643726,1.52833650,1.74716415,1.94567856,0.99086155,0.00000000
-2.56028014,4.87312909,0.02750546,0.38967882,0.48356915,1.50522676,1.81270034,1.97818859,0.99506024,0.00000000
-2.55427714,4.91717649,0.02614315,0.41295227,0.49041899,1.48424854,1.88017895,2.01630778,1.00082538,0.00000000
-2.54827414,4.97002065,0.02487285,0.43653849,0.49685189,1.46551934,1.94857068,2.05972598,1.00805014,0.00000000
-2.54227114,5.03065160,0.02371114,0.46007807,0.50271950,1.44907471,2.01674116,2.10791633,1.01655537,0.00000000
-2.53626813,5.09766540,0.02267053,0.48318791,0.50786310,1.43485712,2.08347119,2.16013459,1.02608901,0.00000000
-2.53026513,5.16927692,0.02175920,0.50547011,0.51211758,1.42270952,2.14748161,2.21542725,1.03632855,0.00000000
-2.52426213,5.24335043,0.02098084,0.52652174,0.51531614,1.41237379,2.20746224,2.27264872,1.04688699,0.00000000
-2.51825913,5.31744758,0.02033466,0.54594518,0.51729555,1.40349452,2.26210391,2.33048738,1.05732190,0.00000000
-2.51225613,5.38889145,0.01981564,0.56335865,0.51790165,1.39562781,2.31013254,2.38749977,1.06714745,0.00000000
-2.50625313,5.45484431,0.01941480,0.57840665,0.51699490,1.38825481,2.35034402,2.44215202,1.07584886,0.00000000
-2.50025013,5.51239628,0.01911971,0.59076990,0.51445570,1.38079931,2.38163861,2.49286704,1.08289887,0.00000000
-2.49424712,5.55866137,0.01891501,0.60017438,0.51018919,1.37264848,2.40305343,2.53807576,1.08777527,0.00000000
-2.48824412,5.59087681,0.01878313,0.60639924,0.50412929,1.36317593,2.41379172,2.57627053,1.08997909,0.00000000
-2.48224112,5.60650162,0.01870492,0.60928315,0.49624186,1.35176568,2.41324775,2.60605847,1.08905241,0.00000000
-2.47623812,5.60331029,0.01866047,0.60872900,0.48652677,1.33783627,2.40102639,2.62621274,1.08459508,0.00000000
-2.47023512,5.57947733,0.01862977,0.60470665,0.47501880,1.32086358,2.37695632,2.63571948,1.07627980,0.00000000
-2.46423212,5.53364935,0.01859345,0.59725380,0.46178742,1.30040147,2.34109663,2.63381856,1.06386464,0.00000000
-2.45822911,5.46500138,0.01853344,0.58647467,0.44693535,1.27609927,2.29373636,2.62003625,1.04720271,0.00000000
-2.45222611,5.37327524,0.01843352,0.57253695,0.43059612,1.24771554,2.23538708,2.59420857,1.02624847,0.00000000
-2.44622311,5.25879819,0.01827979,0.55566674,0.41293068,1.21512726,2.16676887,2.55649417,1.00106051,0.00000000
-2.44022011,5.12248142,0.01806106,0.53614203,0.39412320,1.17833452,2.08879020,2.50737624,0.97180059,0.00000000
-2.43421711,4.96579832,0.01776910,0.51428473,0.37437633,1.13746028,2.00252268,2.44765326,0.93872921,0.00000000
-2.42821411,4.79074380,0.01739873,0.49045174,0.35390605,1.09274568,1.90917145,2.37841909,0.90219779,0.00000000
-2.42221111,4.59977648,0.01694787,0.46502520,0.33293633,1.04454096,1.81004272,2.30103309,0.86263799,0.00000000
-2.41620810,4.39574625,0.01641739,0.43840253,0.31169383,0.99329275,1.70650933,2.21708159,0.82054846,0.00000000
-2.41020510,4.18181048,0.01581093,0.41098642,0.29040274,0.93952832,1.59997582,2.12833233,0.77647984,0.00000000
-2.40420210,3.96134229,0.01513459,0.38317512,0.26928007,0.88383769,1.49184421,2.03668356,0.73101851,0.00000000
-2.39819910,3.73783469,0.01439654,0.35535348,0.24853130,0.82685422,1.38348152,1.94411000,0.68476979,0.00000000
-2.39219610,3.51480440,0.01360662,0.32788490,0.22834679,0.76923496,1.27619019,1.85260773,0.63834131,0.00000000
-2.38619310,3.29569888,0.01277588,0.30110439,0.20889874,0.71164118,1.17118219,1.76413990,0.59232714,0.00000000
-2.38019010,3.08381010,0.01191611,0.27531303,0.19033899,0.65472022,1.06955741,1.68058550,0.54729329,0.00000000
-2.37418709,2.88219769,0.01103942,0.25077376,0.17279753,0.59908903,0.97228688,1.60369270,0.50376496,0.00000000
-2.36818409,2.69362400,0.01015779,0.22770867,0.15638179,0.54532028,0.88020091,1.53503834,0.46221602,0.00000000
-2.36218109,2.52050263,0.00928270,0.20629774,0.14117665,0.49393102,0.79398233,1.47599477,0.42306099,0.00000000
-2.35617809,2.36486150,0.00842480,0.18667889,0.12724516,0.44537460,0.71416439,1.42770464,0.38664943,0.00000000
-2.35017509,2.22832078,0.00759371,0.16894931,0.11462987,0.40003547,0.64113318,1.39106430,0.35326306,0.00000000
-2.34417209,2.11208533,0.00679773,0.15316782,0.10335465,0.35822709,0.57513393,1.36671567,0.32311527,0.00000000
-2.33816908,2.01695072,0.00604382,0.13935809,0.09342706,0.32019263,0.51628058,1.35504628,0.29635286,0.00000000
-2.33216608,1.94332151,0.00533749,0.12751265,0.08484086,0.28610812,0.46456798,1.35619701,0.27305980,0.00000000
-2.32616308,1.89123978,0.00468282,0.11759715,0.07757893,0.25608762,0.41988592,1.37007639,0.25326262,0.00000000
-2.32016008,1.86042195,0.00408252,0.10955507,0.07161614,0.23018999,0.38203433,1.39638057,0.23693693,0.00000000
-2.31415708,1.85030146,0.00353806,0.10331230,0.06692225,0.20842674,0.35073900,1.43461760,0.22401488,0.00000000
-2.30815408,1.86007504,0.00304979,0.09878163,0.06346465,0.19077031,0.32566706,1.48413468,0.21439297,0.00000000
-2.30215108,1.88875011,0.00261712,0.09586697,0.06121080,0.17716254,0.30644191,1.54414711,0.20793988,0.00000000
-2.29614807,1.93519133,0.00223870,0.09446698,0.06013034,0.16752258,0.29265698,1.61376750,0.20450401,0.00000000
-2.29014507,1.99816425,0.00191263,0.09447828,0.06019676,0.16175403,0.28388818,1.69203424,0.20392043,0.00000000
-2.28414207,2.07637435,0.00163662,0.09579795,0.06138845,0.15975095,0.27970464,1.77793795,0.20601694,0.00000000
-2.27813907,2.16850054,0.00140821,0.09832538,0.06368922,0.16140239,0.27967789,1.87044531,0.21061911,0.00000000
-2.27213607,2.27322179,0.00122490,0.10196345,0.06708818,0.16659539,0.28338926,1.96851946,0.21755429,0.00000000
-2.26613307,2.38923689,0.00108434,0.10661900,0.07157902,0.17521634,0.29043571,2.07113671,0.22665435,0.00000000
-2.26013007,2.51527706,0.00098441,0.11220277,0.07715859,0.18715066,0.30043422,2.17729936,0.23775737,0.00000000
-2.25412706,2.65011174,0.00092341,0.11862874,0.08382508,0.20228094,0.31302488,2.28604486,0.25070825,0.00000000
-2.24812406,2.79254850,0.00090006,0.12581306,0.09157556,0.22048377,0.32787298,2.39645142,0.26535848,0.00000000
-2.24212106,2.94142788,0.00091360,0.13367265,0.10040334,0.24162541,0.34467022,2.50764088,0.28156509,0.00000000
-2.23611806,3.09561456,0.00096387,0.14212359,0.11029498,0.26555665,0.36313539,2.61877921,0.29918910,0.00000000
-2.23011506,3.25398626,0.00105125,0.15107942,0.12122739,0.29210727,0.38301455,2.72907558,0.31809373,0.00000000
-2.22411206,3.41542188,0.00117672,0.16044960,0.13316493,0.32108048,0.40408105,2.83778065,0.33814236,0.00000000
-2.21810905,3.57879048,0.00134182,0.17013803,0.14605695,0.35224772,0.42613531,2.94418490,0.35919681,0.00000000
-2.21210605,3.74294246,0.00154861,0.18004202,0.15983581,0.38534431,0.44900464,3.04761766,0.38111578,0.00000000
-2.20610305,3.90670426,0.00179959,0.19005166,0.17441554,0.42006633,0.47254290,3.14744737,0.40375391,0.00000000
-2.20010005,4.06887760,0.00209767,0.20004964,0.18969140,0.45606910,0.49663022,3.24308342,0.42696140,0.00000000
-2.19409705,4.22824396,0.00244602,0.20991178,0.20554032,0.49296754,0.52117255,3.33397996,0.45058435,0.00000000
-2.18809405,4.38357466,0.00284801,0.21950815,0.22182242,0.53033872,0.54610110,3.41964138,0.47446596,0.00000000
-2.18209105,4.53364658,0.00330705,0.22870472,0.23838346,0.56772661,0.57137153,3.49962955,0.49844833,0.00000000
-2.17608804,4.67726298,0.00382649,0.23736577,0.25505837,0.60464904,0.59696284,3.57357232,0.52237508,0.00000000
-2.17008504,4.81327884,0.00440946,0.24535668,0.27167556,0.64060691,0.62287594,3.64117284,0.54609449,0.00000000
-2.16408204,4.94062949,0.00505872,0.25254724,0.28806193,0.67509514,0.64913180,3.70221899,0.56946309,0.00000000
-2.15807904,5.05836119,0.00577654,0.25881518,0.30404844,0.70761520,0.67576929,3.75659244,0.59234948,0.00000000
-2.15207604,5.16566222,0.00656456,0.26404987,0.31947575,0.73768866,0.70284261,3.80427653,0.61463818,0.00000000
-2.14607304,5.26189266,0.00742367,0.26815595,0.33419987,0.76487110,0.73041856,3.84536242,0.63623335,0.00000000
-2.14007004,5.34661149,0.00835393,0.27105677,0.34809738,0.78876596,0.75857367,3.88005304,0.65706204,0.00000000
-2.13406703,5.41959919,0.00935448,0.27269740,0.36106992,0.80903737,0.78739128,3.90866439,0.67707694,0.00000000
-2.12806403,5.48087472,0.01042351,0.27304703,0.37304774,0.82542169,0.81695888,3.93162400,0.69625824,0.00000000
-2.12206103,5.53070562,0.01155828,0.27210071,0.38399199,0.83773672,0.84736574,3.94946642,0.71461474,0.00000000
-2.11605803,5.56961063,0.01275515,0.26988021,0.39389566,0.84588848,0.87870103,3.96282595,0.73218380,0.00000000
-2.11005503,5.59835421,0.01400969,0.26643398,0.40278301,0.84987490,0.91105241,3.97242662,0.74903041,0.00000000
-2.10405203,5.61793308,0.01531680,0.26183618,0.41070750,0.84978623,0.94450538,3.97906989,0.76524516,0.00000000
-2.09804902,5.62955508,0.01667086,0.25618479,0.41774830,0.84580218,0.97914305,3.98362045,0.78094126,0.00000000
-2.09204602,5.63461081,0.01806598,0.24959880,0.42400553,0.83818576,1.01504656,3.98699046,0.79625072,0.00000000
-2.08604302,5.63463930,0.01949617,0.24221477,0.42959450,0.82727406,1.05229570,3.99012264,0.81131981,0.00000000
-2.08004002,5.63128849,0.02095564,0.23418266,0.43463914,0.81346654,1.09096972,3.99397271,0.82630400,0.00000000
-2.07403702,5.62627215,0.02243900,0.22566137,0.43926515,0.79721113,1.13114791,3.99949134,0.84136255,0.00000000
-2.06803402,5.62132438,0.02394153,0.21681389,0.44359306,0.77898900,1.17290974,4.00760591,0.85665293,0.00000000
-2.06203102,5.61815331,0.02545937,0.20780265,0.44773178,0.75929842,1.21633409,4.01920231,0.87232526,0.00000000
-2.05602801,5.61839518,0.02698970,0.19878484,0.45177273,0.73863875,1.26149754,4.03510683,0.88851711,0.00000000
-2.05002501,5.62357033,0.02853093,0.18990827,0.45578519,0.71749500,1.30847118,4.05606828,0.90534854,0.00000000
-2.04402201,5.63504214,0.03008274,0.18130765,0.45981284,0.69632364,1.35731610,4.08274052,0.92291778,0.00000000
-2.03801901,5.65398009,0.03164617,0.17310167,0.46387180,0.67554034,1.40807725,4.11566543,0.94129757,0.00000000
-2.03201601,5.68132787,0.03322363,0.16539070,0.46795037,0.65550990,1.46077610,4.15525675,0.96053227,0.00000000
-2.02601301,5.71777735,0.03481882,0.15825543,0.47201017,0.63653883,1.51540208,4.20178499,0.98063577,0.00000000
-2.02001001,5.76374917,0.03643667,0.15175626,0.47598897,0.61887058,1.57190339,4.25536399,1.00159037,0.00000000
-2.01400700,5.81938033,0.03808323,0.14593352,0.47980467,0.60268359,1.63017760,4.31593969,1.02334652,0.00000000
-2.00800400,5.88451948,0.03976550,0.14080840,0.48336047,0.58809198,1.69006275,4.38328182,1.04582345,0.00000000
-2.00200100,5.95872986,0.04149129,0.13638452,0.48655083,0.57514861,1.75132961,4.45697923,1.06891079,0.00000000
-1.99599800,6.04130033,0.04326907,0.13265005,0.48926778,0.56385028,1.81367580,4.53643971,1.09247100,0.00000000
-1.98999500,6.13126424,0.04510772,0.12958013,0.49140745,0.55414464,1.87672243,4.62089486,1.11634261,0.00000000
-1.98399200,6.22742596,0.04701642,0.12713963,0.49287622,0.54593828,1.94001386,4.70941075,1.14034420,0.00000000
-1.97798899,6.32839463,0.04900443,0.12528599,0.49359642,0.53910576,2.00302109,4.80090459,1.16427903,0.00000000
-1.97198599,6.43262437,0.05108085,0.12397205,0.49351108,0.53349885,2.06514890,4.89416764,1.18794013,0.00000000
-1.96598299,6.53846002,0.05325446,0.12314879,0.49258765,0.52895584,2.12574687,4.98789403,1.21111584,0.00000000
-1.95997999,6.64418721,0.05553342,0.12276783,0.49082046,0.52531029,2.18412411,5.08071512,1.23359543,0.00000000
-1.95397699,6.74808529,0.05792503,0.12278371,0.48823182,0.52239910,2.23956730,5.17123827,1.25517485,0.00000000
-1.94797399,6.84848147,0.06043536,0.12315575,0.48487190,0.52006958,2.29136128,5.25808894,1.27566230,0.00000000
-1.94197099,6.94380440,0.06306895,0.12384969,0.48081718,0.51818526,2.33881158,5.33995458,1.29488340,0.00000000
-1.93596798,7.03263530,0.06582838,0.12483882,0.47616787,0.51663054,2.38126774,5.41562851,1.31268594,0.00000000
-1.92996498,7.11375480,0.06871384,0.12610482,0.47104427,0.51531392,2.41814650,5.48405194,1.32894389,0.00000000
-1.92396198,7.18618364,0.07172269,0.12763822,0.46558248,0.51416998,2.44895377,5.54435232,1.34356063,0.00000000
-1.91795898,7.24921583,0.07484908,0.12943854,0.45992949,0.51316020,2.47330429,5.59587608,1.35647139,0.00000000
-1.91195598,7.30244269,0.07808350,0.13151408,0.45423814,0.51227259,2.49093824,5.63821426,1.36764465,0.00000000
-1.90595298,7.34576701,0.08141253,0.13388148,0.44866202,0.51152046,2.50173376,5.67121973,1.37708273,0.00000000
-1.89994997,7.37940678,0.08481861,0.13656501,0.44335072,0.51094036,2.50571504,5.69501489,1.38482149,0.00000000
-1.89394697,7.40388816,0.08828002,0.13959561,0.43844546,0.51058943,2.50305560,5.70998964,1.39092932,0.00000000
-1.88794397,7.42002824,0.09177102,0.14300978,0.43407543,0.51054231,2.49407654,5.71678930,1.39550540,0.00000000
-1.88194097,7.42890817,0.09526218,0.14684834,0.43035492,0.51088772,2.47923992,5.71629305,1.39867759,0.00000000
-1.87593797,7.43183786,0.09872100,0.15115493,0.42738124,0.51172501,2.45913776,5.70958379,1.40059990,0.00000000
-1.86993497,7.43031352,0.10211267,0.15597454,0.42523360,0.51316052,2.43447684,5.69791055,1.40144977,0.00000000
-1.86393197,7.42596985,0.10540111,0.16135183,0.42397270,0.51530414,2.40606027,5.68264509,1.40142521,0.00000000
-1.85792896,7.42052847,0.10855017,0.16732948,0.42364121,0.51826589,2.37476631,5.66523447,1.40074193,0.00000000
-1.85192596,7.41574440,0.11152498,0.17394644,0.42426479,0.52215272,2.34152525,5.64715136,1.39963041,0.00000000
-1.84592296,7.41335234,0.11429331,0.18123620,0.42585363,0.52706553,2.30729520,5.62984413,1.39833283,0.00000000
-1.83991996,7.41501421,0.11682699,0.18922504,0.42840426,0.53309624,2.27303737,5.61468844,1.39709987,0.00000000
-1.83391696,7.42226947,0.11910322,0.19793041,0.43190152,0.54032519,2.23969146,5.60294200,1.39618714,0.00000000
-1.82791396,7.43648920,0.12110572,0.20735932,0.43632042,0.54881860,2.20815183,5.59570385,1.39585116,0.00000000
-1.82191096,7.45883493,0.12282555,0.21750687,0.44162776,0.55862622,2.17924484,5.59387940,1.39634468,0.00000000
-1.81590795,7.49022291,0.12426168,0.22835505,0.44778347,0.56977908,2.15370772,5.59815206,1.39791121,0.00000000
-1.80990495,7.53129419,0.12542116,0.23987161,0.45474129,0.58228741,2.13216945,5.60896190,1.40077877,0.00000000
-1.80390195,7.58239102,0.12631877,0.25200927,0.46244913,0.59613869,2.11513375,5.62649175,1.40515267,0.00000000
-1.79789895,7.64353955,0.12697638,0.26470524,0.47084868,0.61129591,2.10296468,5.65066071,1.41120769,0.00000000
-1.79189595,7.71443930,0.12742175,0.27788103,0.47987464,0.62769605,2.09587504,5.68112486,1.41907955,0.00000000
-1.78589295,7.79445919,0.12768705,0.29144266,0.48945351,0.64524892,2.09391795,5.71728495,1.42885627,0.00000000
-1.77988994,7.88264067,0.12780701,0.30528127,0.49950202,0.66383635,2.09698185,5.75830047,1.44056965,0.00000000
-1.77388694,7.97770774,0.12781690,0.31927414,0.50992557,0.68331194,2.10478946,5.80310965,1.45418744,0.00000000
-1.76788394,8.07808442,0.12775043,0.33328611,0.52061662,0.70350129,2.11690080,5.85045486,1.46960679,0.00000000
-1.76188094,8.18191940,0.12763761,0.34717147,0.53145349,0.72420306,2.13272079,5.89891260,1.48664947,0.00000000
-1.75587794,8.28711825,0.12750286,0.36077620,0.54229959,0.74519064,2.15151139,5.94692765,1.50505954,0.00000000
-1.74987494,8.39138292,0.12736336,0.37394055,0.55300336,0.76621472,2.17240852,5.99285051,1.52450378,0.00000000
-1.74387194,8.49225827,0.12722777,0.38650202,0.56339909,0.78700668,2.19444358,6.03497752,1.54457541,0.00000000
-1.73786893,8.58718509,0.12709550,0.39829848,0.57330858,0.80728273,2.21656916,6.07159277,1.56480114,0.00000000
-1.73186593,8.67355870,0.12695645,0.40917148,0.58254398,0.82674895,2.23768855,6.10101107,1.58465174,0.00000000
-1.72586293,8.74879201,0.12679133,0.41896966,0.59091147,0.84510693,2.25668808,6.12162096,1.60355574,0.00000000
-1.71985993,8.81038145,0.12657259,0.42755210,0.59821590,0.86206000,2.27247142,6.13192675,1.62091606,0.00000000
-1.71385693,8.85597388,0.12626581,0.43479152,0.60426618,0.87731991,2.28399459,6.13058870,1.63612888,0.00000000
-1.70785393,8.88343267,0.12583152,0.44057725,0.60888121,0.89061369,2.29030028,6.11646000,1.64860393,0.00000000
-1.70185093,8.89090037,0.12522738,0.44481784,0.61189606,0.90169058,2.29055029,6.08861968,1.65778548,0.00000000
-1.69584792,8.87685603,0.12441058,0.44744326,0.61316810,0.91032871,2.28405443,6.04640036,1.66317297,0.00000000
-1.68984492,8.84016475,0.12334025,0.44840653,0.61258281,0.91634142,2.27029487,5.98940974,1.66434022,0.00000000
-1.68384192,8.78011768,0.12197986,0.44768478,0.61005887,0.91958292,2.24894466,5.91754537,1.66095253,0.00000000
-1.67783892,8.69646058,0.12029941,0.44527976,0.60555233,0.91995314,2.21987960,5.83100176,1.65278062,0.00000000
