energy_ev,total_up,In_p_up,In_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-4.30115058,0.85949332,0.10603498,0.00172791,0.27477860,0.72175143,0.00439259,0.06233344
-4.29514757,0.85901357,0.11107340,0.00171844,0.30867488,0.70518406,0.00506779,0.06781464
-4.28914457,0.87641621,0.11840016,0.00174393,0.34779920,0.70378378,0.00582206,0.07449757
-4.28314157,0.91180640,0.12804120,0.00180441,0.39225019,0.71758814,0.00665670,0.08240439
-4.27713857,0.96518332,0.14000805,0.00189970,0.44205454,0.74656287,0.00757179,0.09154302
-4.27113557,1.03644238,0.15429591,0.00202937,0.49715773,0.79060890,0.00856595,0.10190573
-4.26513257,1.12537374,0.17088142,0.00219276,0.55741562,0.84956535,0.00963618,0.11346765
-4.25912956,1.23165724,0.18972029,0.00238902,0.62258718,0.92320864,0.01077778,0.12618544
-4.25312656,1.35485429,0.21074473,0.00261707,0.69232897,1.01124781,0.01198419,0.13999618
-4.24712356,1.49439725,0.23386104,0.00287561,0.76619176,1.11331653,0.01324697,0.15481658
-4.24112056,1.64957740,0.25894732,0.00316311,0.84361969,1.22896251,0.01455581,0.17054244
-4.23511756,1.81953230,0.28585150,0.00347778,0.92395221,1.35763506,0.01589858,0.18704874
-4.22911456,2.00323382,0.31439001,0.00381757,1.00642924,1.49867184,0.01726144,0.20419004
-4.22311156,2.19947807,0.34434693,0.00418016,1.09019947,1.65128585,0.01862904,0.22180162
-4.21710855,2.40687824,0.37547404,0.00456295,1.17433196,1.81455378,0.01998475,0.23970108
-4.21110555,2.62386174,0.40749178,0.00496304,1.25783080,1.98740678,0.02131097,0.25769061
-4.20510255,2.84867230,0.44009111,0.00537726,1.33965274,2.16862480,0.02258945,0.27555987
-4.19909955,3.07937824,0.47293650,0.00580220,1.41872724,2.35683535,0.02380173,0.29308934
-4.19309655,3.31388712,0.50566994,0.00623417,1.49397857,2.55051748,0.02492955,0.31005428
-4.18709355,3.54996740,0.53791600,0.00666930,1.56434922,2.74801163,0.02595527,0.32622901
-4.18109055,3.78527695,0.56928784,0.00710354,1.62882410,2.94753556,0.02686235,0.34139156
-4.17508754,4.01739820,0.59939411,0.00753276,1.68645471,3.14720650,0.02763580,0.35532848
-4.16908454,4.24387916,0.62784651,0.00795276,1.73638240,3.34506925,0.02826258,0.36783972
-4.16308154,4.46227947,0.65426786,0.00835936,1.77786018,3.53912960,0.02873197,0.37874338
-4.15707854,4.67022017,0.67830047,0.00874851,1.81027214,3.72739235,0.02903595,0.38788024
-4.15107554,4.86543546,0.69961456,0.00911631,1.83314992,3.90790260,0.02916937,0.39511791
-4.14507254,5.04582506,0.71791633,0.00945913,1.84618554,4.07878918,0.02913022,0.40035438
-4.13906953,5.20950489,0.73295567,0.00977366,1.84924029,4.23830843,0.02891968,0.40352095
-4.13306653,5.35485449,0.74453289,0.01005700,1.84234911,4.38488693,0.02854214,0.40458436
-4.12706353,5.48055911,0.75250457,0.01030673,1.82572052,4.51716141,0.02800511,0.40354800
-4.12106053,5.58564483,0.75678799,0.01052093,1.79973186,4.63401412,0.02731908,0.40045224
-4.11505753,5.66950518,0.75736421,0.01069826,1.76492011,4.73460255,0.02649724,0.39537377
-4.10905453,5.73191819,0.75427944,0.01083796,1.72196853,4.81838178,0.02555514,0.38842397
-4.10305153,5.77305290,0.74764476,0.01093988,1.67168958,4.88511896,0.02451037,0.37974637
-4.09704852,5.79346504,0.73763412,0.01100447,1.61500460,4.93489893,0.02338203,0.36951323
-4.09104552,5.79408183,0.72448061,0.01103278,1.55292107,4.96812079,0.02219035,0.35792139
-4.08504252,5.77617646,0.70847117,0.01102639,1.48650804,4.98548556,0.02095614,0.34518752
-4.07903952,5.74133285,0.68993984,0.01098743,1.41687057,4.98797514,0.01970032,0.33154283
-4.07303652,5.69140212,0.66925972,0.01091845,1.34512404,4.97682340,0.01844345,0.31722755
-4.06703352,5.62845194,0.64683399,0.01082243,1.27236896,4.95348028,0.01720528,0.30248520
-4.06103052,5.55471059,0.62308613,0.01070264,1.19966717,4.91957014,0.01600434,0.28755698
-4.05502751,5.47250739,0.59844974,0.01056261,1.12801996,4.87684563,0.01485759,0.27267626
-4.04902451,5.38421136,0.57335821,0.01040604,1.05834878,4.82713857,0.01378010,0.25806354
-4.04302151,5.29216992,0.54823459,0.01023669,0.99147880,4.77230930,0.01278486,0.24392182
-4.03701851,5.19864944,0.52348190,0.01005835,0.92812589,4.71419603,0.01188256,0.23043261
-4.03101551,5.10577921,0.49947421,0.00987471,0.86888701,4.65456570,0.01108154,0.21775267
-4.02501251,5.01550048,0.47654880,0.00968932,0.81423428,4.59506767,0.01038776,0.20601150
-4.01900950,4.92952198,0.45499945,0.00950550,0.76451253,4.53719178,0.00980480,0.19530963
-4.01300650,4.84928299,0.43507125,0.00932628,0.71994030,4.48223190,0.00933397,0.18571779
-4.00700350,4.77592524,0.41695692,0.00915438,0.68061415,4.43125617,0.00897449,0.17727683
-4.00100050,4.71027437,0.40079488,0.00899211,0.64651585,4.38508496,0.00872364,0.16999853
-3.99499750,4.65283164,0.38666891,0.00884137,0.61752217,4.34427738,0.00857703,0.16386710
-3.98899450,4.60377621,0.37460960,0.00870363,0.59341698,4.30912689,0.00852886,0.15884134
-3.98299150,4.56297819,0.36459738,0.00857991,0.57390503,4.27966659,0.00857223,0.15485749
-3.97698849,4.53002230,0.35656708,0.00847080,0.55862716,4.25568392,0.00869941,0.15183253
-3.97098549,4.50424127,0.35041378,0.00837645,0.54717640,4.23674488,0.00890219,0.14966786
-3.96498249,4.48475837,0.34599971,0.00829664,0.53911435,4.22222676,0.00917220,0.14825329
-3.95897949,4.47053742,0.34316208,0.00823077,0.53398758,4.21135855,0.00950117,0.14747121
-3.95297649,4.46043858,0.34172116,0.00817800,0.53134337,4.20326739,0.00988121,0.14720071
-3.94697349,4.45327774,0.34148874,0.00813722,0.53074439,4.19702926,0.01030506,0.14732165
-3.94097049,4.44788699,0.34227614,0.00810722,0.53178181,4.19172168,0.01076628,0.14771839
-3.93496748,4.44317356,0.34390174,0.00808667,0.53408656,4.18647592,0.01125936,0.14828326
-3.92896448,4.43817427,0.34619756,0.00807427,0.53733817,4.18052626,0.01177980,0.14891940
-3.92296148,4.43210292,0.34901464,0.00806877,0.54127106,4.17325350,0.01232417,0.14954312
-3.91695848,4.42438798,0.35222688,0.00806909,0.54567803,4.16422048,0.01288996,0.15008548
-3.91095548,4.41469844,0.35573338,0.00807429,0.55041081,4.15319741,0.01347554,0.15049322
-3.90495248,4.40295631,0.35945895,0.00808367,0.55537780,4.14017533,0.01407992,0.15072895
-3.89894947,4.38933474,0.36335311,0.00809676,0.56053908,4.12536678,0.01470257,0.15077054
-3.89294647,4.37424161,0.36738736,0.00811332,0.56589893,4.10919322,0.01534308,0.15060997
-3.88694347,4.35828936,0.37155122,0.00813332,0.57149645,4.09225964,0.01600091,0.15025149
-3.88094047,4.34225246,0.37584719,0.00815687,0.57739462,4.07531774,0.01667508,0.14970938
-3.87493747,4.32701488,0.38028497,0.00818422,0.58366841,4.05921934,0.01736387,0.14900538
-3.86893447,4.31351042,0.38487543,0.00821565,0.59039281,4.04486283,0.01806459,0.14816598
-3.86293147,4.30265946,0.38962472,0.00825140,0.59763113,4.03313569,0.01877336,0.14721965
-3.85692846,4.29530570,0.39452887,0.00829162,0.60542461,4.02485646,0.01948502,0.14619438
-3.85092546,4.29215691,0.39956938,0.00833626,0.61378356,4.02071961,0.02019310,0.14511537
-3.84492246,4.29373315,0.40471003,0.00838503,0.62268096,4.02124690,0.02088982,0.14400331
-3.83891946,4.30032581,0.40989518,0.00843734,0.63204848,4.02674813,0.02156636,0.14287317
-3.83291646,4.31197005,0.41504971,0.00849230,0.64177553,4.03729393,0.02221299,0.14173353
-3.82691346,4.32843244,0.42008057,0.00854866,0.65171109,4.05270231,0.02281955,0.14058661
-3.82091046,4.34921475,0.42487999,0.00860487,0.66166851,4.07254011,0.02337576,0.13942891
-3.81490745,4.37357377,0.42932991,0.00865910,0.67143264,4.09613940,0.02387175,0.13825229
-3.80890445,4.40055618,0.43330765,0.00870929,0.68076918,4.12262796,0.02429854,0.13704557
-3.80290145,4.42904633,0.43669222,0.00875326,0.68943545,4.15097223,0.02464852,0.13579643
-3.79689845,4.45782423,0.43937087,0.00878877,0.69719202,4.18003023,0.02491596,0.13449338
-3.79089545,4.48563041,0.44124563,0.00881364,0.70381446,4.20861144,0.02509734,0.13312785
-3.78489245,4.51123357,0.44223917,0.00882584,0.70910445,4.23554001,0.02519171,0.13169601
-3.77888944,4.53349727,0.44229971,0.00882360,0.71289967,4.25971771,0.02520089,0.13020030
-3.77288644,4.55144153,0.44140465,0.00880551,0.71508175,4.28018285,0.02512952,0.12865062
-3.76688344,4.56429581,0.43956263,0.00877057,0.71558187,4.29616180,0.02498503,0.12706481
-3.76088044,4.57154028,0.43681380,0.00871828,0.71438372,4.30710998,0.02477743,0.12546873
-3.75487744,4.57293295,0.43322847,0.00864863,0.71152356,4.31274015,0.02451895,0.12389560
-3.74887444,4.56852124,0.42890396,0.00856216,0.70708747,4.31303633,0.02422362,0.12238480
-3.74287144,4.55863747,0.42396003,0.00845989,0.70120601,4.30825258,0.02390668,0.12098018
-3.73686843,4.54387857,0.41853297,0.00834331,0.69404649,4.29889712,0.02358399,0.11972783
-3.73086543,4.52507145,0.41276886,0.00821433,0.68580359,4.28570250,0.02327129,0.11867368
-3.72486243,4.50322633,0.40681633,0.00807513,0.67668859,4.26958408,0.02298356,0.11786085
-3.71885943,4.47948065,0.40081914,0.00792817,0.66691819,4.25158920,0.02273432,0.11732701
-3.71285643,4.45503736,0.39490924,0.00777598,0.65670331,4.23284016,0.02253503,0.11710195
-3.70685343,4.43110092,0.38920035,0.00762113,0.64623867,4.21447457,0.02239456,0.11720539
-3.70085043,4.40881508,0.38378281,0.00746612,0.63569377,4.19758645,0.02231875,0.11764534
-3.69484742,4.38920589,0.37871961,0.00731323,0.62520558,4.18317164,0.02231017,0.11841695
-3.68884442,4.37313332,0.37404405,0.00716454,0.61487357,4.17208054,0.02236794,0.11950204
-3.68284142,4.36125401,0.36975895,0.00702176,0.60475704,4.16498089,0.02248779,0.12086941
-3.67683842,4.35399732,0.36583755,0.00688628,0.59487515,4.16233259,0.02266220,0.12247574
-3.67083542,4.35155563,0.36222599,0.00675909,0.58520925,4.16437570,0.02288076,0.12426733
-3.66483242,4.35388936,0.35884709,0.00664082,0.57570763,4.17113206,0.02313061,0.12618234
-3.65882941,4.36074600,0.35560535,0.00653171,0.56629206,4.18242031,0.02339701,0.12815363
-3.65282641,4.37169181,0.35239282,0.00643170,0.55686604,4.19788290,0.02366402,0.13011203
-3.64682341,4.38615412,0.34909551,0.00634044,0.54732387,4.21702339,0.02391524,0.13198980
-3.64082041,4.40347154,0.34559997,0.00625736,0.53756041,4.23925168,0.02413451,0.13372419
-3.63481741,4.42294902,0.34179988,0.00618173,0.52748067,4.26393419,0.02430671,0.13526093
-3.62881441,4.44391460,0.33760204,0.00611275,0.51700889,4.29044621,0.02441845,0.13655747
-3.62281141,4.46577439,0.33293188,0.00604960,0.50609665,4.31822319,0.02445872,0.13758574
-3.61680840,4.48806295,0.32773789,0.00599148,0.49472949,4.34680806,0.02441944,0.13833443
-3.61080540,4.51048605,0.32199511,0.00593770,0.48293188,4.37589206,0.02429593,0.13881050
-3.60480240,4.53295368,0.31570736,0.00588770,0.47077031,4.40534669,0.02408718,0.13903998
-3.59879940,4.55560158,0.30890835,0.00584108,0.45835430,4.43524531,0.02379604,0.13906786
-3.59279640,4.57880016,0.30166153,0.00579762,0.44583555,4.46587304,0.02342923,0.13895725
-3.58679340,4.60315043,0.29405891,0.00575731,0.43340503,4.49772477,0.02299726,0.13878761
-3.58079040,4.62946712,0.28621879,0.00572028,0.42128851,4.53149111,0.02251407,0.13865221
-3.57478739,4.65874995,0.27828265,0.00568687,0.40974052,4.56803328,0.02199673,0.13865499
-3.56878439,4.69214422,0.27041136,0.00565755,0.39903716,4.60834783,0.02146491,0.13890671
-3.56278139,4.73089266,0.26278086,0.00563288,0.38946795,4.65352315,0.02094022,0.13952080
-3.55677839,4.77628058,0.25557737,0.00561354,0.38132723,4.70468940,0.02044564,0.14060882
-3.55077539,4.82957668,0.24899250,0.00560022,0.37490519,4.76296422,0.02000472,0.14227589
-3.54477239,4.89197192,0.24321822,0.00559365,0.37047896,4.82939643,0.01964084,0.14461614
-3.53876938,4.96451900,0.23844186,0.00559452,0.36830406,4.90491005,0.01937652,0.14770839
-3.53276638,5.04807463,0.23484129,0.00560345,0.36860623,4.99025073,0.01923262,0.15161228
-3.52676338,5.14324701,0.23258026,0.00562099,0.37157416,5.08593694,0.01922766,0.15636485
-3.52076038,5.25035028,0.23180412,0.00564758,0.37735288,5.19221750,0.01937721,0.16197792
-3.51475738,5.36936784,0.23263579,0.00568349,0.38603835,5.30903729,0.01969330,0.16843615
-3.50875438,5.49992568,0.23517217,0.00572887,0.39767297,5.43601238,0.02018393,0.17569607
-3.50275138,5.64127702,0.23948093,0.00578366,0.41224244,5.57241555,0.02085272,0.18368591
-3.49674837,5.79229867,0.24559786,0.00584765,0.42967368,5.71717292,0.02169860,0.19230654
-3.49074537,5.95149954,0.25352472,0.00592040,0.44983418,5.86887187,0.02271568,0.20143322
-3.48474237,6.11704114,0.26322761,0.00600128,0.47253260,6.02578025,0.02389322,0.21091830
-3.47873937,6.28676962,0.27463616,0.00608945,0.49752071,6.18587643,0.02521570,0.22059477
-3.47273637,6.45825840,0.28764330,0.00618385,0.52449674,6.34688919,0.02666310,0.23028045
-3.46673337,6.62886029,0.30210588,0.00628322,0.55310996,6.50634661,0.02821117,0.23978290
-3.46073037,6.79576739,0.31784618,0.00638610,0.58296666,6.66163208,0.02983202,0.24890462
-3.45472736,6.95607718,0.33465425,0.00649084,0.61363728,6.81004614,0.03149462,0.25744862
-3.44872436,7.10686249,0.35229115,0.00659562,0.64466466,6.94887174,0.03316559,0.26522403
-3.44272136,7.24524330,0.37049308,0.00669847,0.67557327,7.07544122,0.03480994,0.27205154
-3.43671836,7.36845805,0.38897639,0.00679733,0.70587917,7.18720254,0.03639200,0.27776863
-3.43071536,7.47393210,0.40744323,0.00689004,0.73510046,7.28178278,0.03787632,0.28223421
-3.42471236,7.55934118,0.42558785,0.00697440,0.76276797,7.35704676,0.03922863,0.28533267
-3.41870935,7.62266782,0.44310336,0.00704825,0.78843588,7.41114894,0.04041677,0.28697708
-3.41270635,7.66224901,0.45968862,0.00710946,0.81169185,7.44257699,0.04141164,0.28711151
-3.40670335,7.67681368,0.47505524,0.00715604,0.83216644,7.45018577,0.04218800,0.28571234
-3.40070035,7.66550898,0.48893430,0.00718616,0.84954147,7.43322085,0.04272525,0.28278855
-3.39469735,7.62791489,0.50108256,0.00719823,0.86355687,7.39133108,0.04300801,0.27838103
-3.38869435,7.56404701,0.51128805,0.00719090,0.87401604,7.32457033,0.04302662,0.27256083
-3.38269135,7.47434802,0.51937476,0.00716317,0.88078931,7.23338866,0.04277741,0.26542656
-3.37668834,7.35966850,0.52520626,0.00711434,0.88381552,7.11861388,0.04226280,0.25710104
-3.37068534,7.22123840,0.52868819,0.00704415,0.88310156,6.98142460,0.04149127,0.24772723
-3.36468234,7.06063060,0.52976958,0.00695268,0.87872011,6.82331621,0.04047706,0.23746380
-3.35867934,6.87971831,0.52844285,0.00684044,0.87080553,6.64606131,0.03923976,0.22648027
-3.35267634,6.68062800,0.52474280,0.00670833,0.85954822,6.45166645,0.03780372,0.21495218
-3.34667334,6.46568991,0.51874441,0.00655764,0.84518767,6.24232662,0.03619733,0.20305619
-3.34067034,6.23738749,0.51055974,0.00639003,0.82800451,6.02037919,0.03445222,0.19096552
-3.33466733,5.99830777,0.50033413,0.00620749,0.80831195,5.78825873,0.03260238,0.17884572
-3.32866433,5.75109361,0.48824167,0.00601229,0.78644690,5.54845363,0.03068324,0.16685091
-3.32266133,5.49839902,0.47448043,0.00580697,0.76276103,5.30346571,0.02873075,0.15512071
-3.31665833,5.24284832,0.45926737,0.00559427,0.73761227,5.05577313,0.02678052,0.14377772
-3.31065533,4.98699944,0.44283318,0.00537706,0.71135678,4.80779712,0.02486697,0.13292583
-3.30465233,4.73331156,0.42541726,0.00515833,0.68434178,4.56187246,0.02302258,0.12264908
-3.29864932,4.48411713,0.40726287,0.00494108,0.65689922,4.32022166,0.02127728,0.11301137
-3.29264632,4.24159769,0.38861255,0.00472831,0.62934051,4.08493253,0.01965786,0.10405666
-3.28664332,4.00776353,0.36970386,0.00452294,0.60195230,3.85793874,0.01818753,0.09580985
-3.28064032,3.78443640,0.35076555,0.00432775,0.57499323,3.64100308,0.01688565,0.08827806
-3.27463732,3.57323519,0.33201401,0.00414536,0.54869168,3.43570297,0.01576745,0.08145240
-3.26863432,3.37556396,0.31365024,0.00397814,0.52324451,3.24341810,0.01484392,0.07531000
-3.26263132,3.19260241,0.29585705,0.00382819,0.49881641,3.06531989,0.01412182,0.06981621
-3.25662831,3.02529848,0.27879676,0.00369731,0.47554017,2.90236293,0.01360363,0.06492701
-3.25062531,2.87436326,0.26260924,0.00358694,0.45351739,2.75527845,0.01328772,0.06059139
-3.24462231,2.74026830,0.24741033,0.00349814,0.43281986,2.62457000,0.01316850,0.05675368
-3.23861931,2.62324571,0.23329074,0.00343157,0.41349121,2.51051176,0.01323663,0.05335578
-3.23261631,2.52329123,0.22031534,0.00338749,0.39554916,2.41314982,0.01347924,0.05033923
-3.22661331,2.44017068,0.20852298,0.00336573,0.37898794,2.33230671,0.01388031,0.04764705
-3.22061031,2.37343009,0.19792684,0.00336574,0.36378107,2.26758953,0.01442093,0.04522530
-3.21460730,2.32240957,0.18851532,0.00338654,0.34988446,2.21840196,0.01507976,0.04302444
-3.20860430,2.28626126,0.18025353,0.00342679,0.33723967,2.18396007,0.01583342,0.04100031
-3.20260130,2.26397095,0.17308534,0.00348481,0.32577736,2.16331208,0.01665699,0.03911493
-3.19659830,2.25438343,0.16693600,0.00355863,0.31542098,2.15536167,0.01752453,0.03733693
-3.19059530,2.25623100,0.16171528,0.00364601,0.30609044,2.15889451,0.01840961,0.03564179
-3.18459230,2.26816461,0.15732104,0.00374453,0.29770587,2.17260757,0.01928591,0.03401178
-3.17858929,2.28878693,0.15364313,0.00385161,0.29019130,2.19514044,0.02012784,0.03243577
-3.17258629,2.31668654,0.15056747,0.00396462,0.28347813,2.22510787,0.02091110,0.03090872
-3.16658329,2.35047230,0.14798025,0.00408087,0.27750844,2.26113285,0.02161329,0.02943121
-3.16058029,2.38880705,0.14577199,0.00419775,0.27223782,2.30187921,0.02221447,0.02800870
-3.15457729,2.43043952,0.14384138,0.00431272,0.26763783,2.34608285,0.02269764,0.02665081
-3.14857429,2.47423371,0.14209864,0.00442340,0.26369782,2.39258084,0.02304916,0.02537050
-3.14257129,2.51919469,0.14046841,0.00452759,0.26042615,2.44033737,0.02325908,0.02418330
-3.13656828,2.56449001,0.13889191,0.00462335,0.25785063,2.48846598,0.02332135,0.02310649
-3.13056528,2.60946621,0.13732836,0.00470897,0.25601827,2.53624714,0.02323394,0.02215839
-3.12456228,2.65365947,0.13575555,0.00478306,0.25499413,2.58314077,0.02299875,0.02135766
-3.11855928,2.69680028,0.13416962,0.00484450,0.25485947,2.62879307,0.02262152,0.02072269
-3.11255628,2.73881164,0.13258400,0.00489249,0.25570903,2.67303731,0.02211146,0.02027103
-3.10655328,2.77980057,0.13102751,0.00492655,0.25764766,2.71588840,0.02148096,0.02001899
-3.10055028,2.82004321,0.12954197,0.00494647,0.26078630,2.75753115,0.02074501,0.01998118
-3.09454727,2.85996350,0.12817906,0.00495233,0.26523732,2.79830227,0.01992066,0.02017026
-3.08854427,2.90010615,0.12699693,0.00494445,0.27110961,2.83866665,0.01902644,0.02059661
-3.08254127,2.94110431,0.12605654,0.00492339,0.27850330,2.87918816,0.01808168,0.02126815
-3.07653827,2.98364314,0.12541785,0.00488990,0.28750436,2.92049615,0.01710587,0.02219018
-3.07053527,3.02842026,0.12513622,0.00484487,0.29817941,2.96324828,0.01611809,0.02336518
-3.06453227,3.07610444,0.12525900,0.00478932,0.31057065,3.00809120,0.01513640,0.02479272
-3.05852926,3.12729413,0.12582254,0.00472433,0.32469135,3.05562041,0.01417738,0.02646933
-3.05252626,3.18247728,0.12684970,0.00465103,0.34052193,3.10634081,0.01325568,0.02838843
-3.04652326,3.24199440,0.12834803,0.00457055,0.35800687,3.16062974,0.01238378,0.03054023
-3.04052026,3.30600626,0.13030853,0.00448394,0.37705254,3.21870400,0.01157167,0.03291165
-3.03451726,3.37446795,0.13270524,0.00439223,0.39752618,3.28059266,0.01082682,0.03548637
-3.02851426,3.44711067,0.13549545,0.00429633,0.41925605,3.34611684,0.01015412,0.03824479
-3.02251126,3.52343220,0.13862064,0.00419701,0.44203274,3.41487789,0.00955596,0.04116410
-3.01650825,3.60269709,0.14200805,0.00409493,0.46561187,3.48625466,0.00903238,0.04421843
-3.01050525,3.68394657,0.14557280,0.00399060,0.48971785,3.55941044,0.00858129,0.04737906
-3.00450225,3.76601844,0.14922045,0.00388440,0.51404894,3.63330949,0.00819873,0.05061462
-2.99849925,3.84757606,0.15284992,0.00377656,0.53828314,3.70674283,0.00787917,0.05389153
-2.99249625,3.92714566,0.15635668,0.00366719,0.56208512,3.77836234,0.00761586,0.05717436
-2.98649325,4.00316040,0.15963591,0.00355633,0.58511357,3.84672191,0.00740114,0.06042637
-2.98049025,4.07400957,0.16258583,0.00344389,0.60702913,3.91032386,0.00722680,0.06361005
-2.97448724,4.13809063,0.16511071,0.00332979,0.62750229,3.96766883,0.00708437,0.06668776
-2.96848424,4.19386223,0.16712373,0.00321390,0.64622130,4.01730683,0.00696546,0.06962236
-2.96248124,4.23989561,0.16854953,0.00309610,0.66289956,4.05788736,0.00686197,0.07237790
-2.95647824,4.27492254,0.16932626,0.00297632,0.67728244,4.08820635,0.00676637,0.07492029
-2.95047524,4.29787753,0.16940725,0.00285453,0.68915316,4.10724794,0.00667189,0.07721794
-2.94447224,4.30793270,0.16876211,0.00273080,0.69833763,4.11421936,0.00657265,0.07924239
-2.93846923,4.30452402,0.16737737,0.00260528,0.70470802,4.10857741,0.00646379,0.08096880
-2.93246623,4.28736781,0.16525651,0.00247823,0.70818510,4.09004570,0.00634157,0.08237645
-2.92646323,4.25646716,0.16241962,0.00235001,0.70873908,4.05862188,0.00620335,0.08344912
-2.92046023,4.21210823,0.15890244,0.00222109,0.70638915,4.01457498,0.00604767,0.08417531
-2.91445723,4.15484672,0.15475518,0.00209201,0.70120173,3.95843299,0.00587418,0.08454843
-2.90845423,4.08548552,0.15004078,0.00196340,0.69328741,3.89096172,0.00568360,0.08456681
-2.90245123,4.00504466,0.14483308,0.00183594,0.68279697,3.81313574,0.00547764,0.08423366
-2.89644822,3.91472493,0.13921468,0.00171034,0.66991633,3.72610316,0.00525894,0.08355683
-2.89044522,3.81586695,0.13327470,0.00158733,0.65486101,3.63114556,0.00503093,0.08254862
-2.88444222,3.70990739,0.12710656,0.00146763,0.63786988,3.52963505,0.00479772,0.08122533
-2.87843922,3.59833404,0.12080563,0.00135192,0.61919889,3.42299012,0.00456401,0.07960686
-2.87243622,3.48264165,0.11446718,0.00124083,0.59911454,3.31263207,0.00433493,0.07771623
-2.86643322,3.36428994,0.10818426,0.00113492,0.57788765,3.19994366,0.00411591,0.07557898
-2.86043022,3.24466530,0.10204596,0.00103466,0.55578735,3.08623136,0.00391259,0.07322266
-2.85442721,3.12504736,0.09613571,0.00094043,0.53307564,2.97269258,0.00373066,0.07067621
-2.84842421,3.00658130,0.09052999,0.00085249,0.51000247,2.86038863,0.00357574,0.06796940
-2.84242121,2.89025665,0.08529713,0.00077102,0.48680159,2.75022435,0.00345330,0.06513227
-2.83641821,2.77689278,0.08049646,0.00069608,0.46368714,2.64293457,0.00336848,0.06219458
-2.83041521,2.66713138,0.07617766,0.00062762,0.44085106,2.53907762,0.00332602,0.05918535
-2.82441221,2.56143550,0.07238032,0.00056553,0.41846126,2.43903575,0.00333013,0.05613240
-2.81840920,2.46009491,0.06913364,0.00050958,0.39666066,2.34302186,0.00338440,0.05306200
-2.81240620,2.36323711,0.06645645,0.00045950,0.37556692,2.25109209,0.00349164,0.04999856
-2.80640320,2.27084312,0.06435716,0.00041495,0.35527290,2.16316318,0.00365383,0.04696437
-2.80040020,2.18276709,0.06283403,0.00037554,0.33584772,2.07903386,0.00387200,0.04397948
-2.79439720,2.09875895,0.06187545,0.00034085,0.31733839,1.99840895,0.00414614,0.04106159
-2.78839420,2.01848863,0.06146033,0.00031046,0.29977188,1.92092512,0.00447512,0.03822608
-2.78239120,1.94157122,0.06155863,0.00028392,0.28315755,1.84617727,0.00485665,0.03548604
-2.77638819,1.86759174,0.06213198,0.00026080,0.26748989,1.77374417,0.00528723,0.03285243
-2.77038519,1.79612880,0.06313442,0.00024068,0.25275143,1.70321273,0.00576216,0.03033425
-2.76438219,1.72677635,0.06451332,0.00022316,0.23891578,1.63419966,0.00627557,0.02793882
-2.75837919,1.65916281,0.06621040,0.00020789,0.22595076,1.56637026,0.00682048,0.02567205
-2.75237619,1.59296725,0.06816297,0.00019453,0.21382151,1.49945347,0.00738896,0.02353881
-2.74637319,1.52793230,0.07030536,0.00018278,0.20249359,1.43325317,0.00797223,0.02154322
-2.74037019,1.46387376,0.07257052,0.00017240,0.19193600,1.36765564,0.00856097,0.01968913
-2.73436718,1.40068699,0.07489185,0.00016318,0.18212412,1.30263311,0.00914548,0.01798043
-2.72836418,1.33835028,0.07720518,0.00015497,0.17304258,1.23824404,0.00971608,0.01642150
-2.72236118,1.27692568,0.07945092,0.00014763,0.16468803,1.17463024,0.01026337,0.01501760
-2.71635818,1.21655753,0.08157631,0.00014109,0.15707168,1.11201164,0.01077870,0.01377525
-2.71035518,1.15746933,0.08353769,0.00013532,0.15022187,1.05067909,0.01125444,0.01270264
-2.70435218,1.09995934,0.08530286,0.00013033,0.14418634,0.99098594,0.01168449,0.01180994
-2.69834917,1.04439520,0.08685316,0.00012616,0.13903429,0.93333888,0.01206458,0.01110968
-2.69234617,0.99120807,0.08818556,0.00012291,0.13485824,0.87818854,0.01239266,0.01061697
-2.68634317,0.94088636,0.08931435,0.00012069,0.13177541,0.82602020,0.01266919,0.01034976
-2.68034017,0.89396923,0.09027248,0.00011967,0.12992872,0.77734490,0.01289744,0.01032900
-2.67433717,0.85103970,0.09111246,0.00012005,0.12948711,0.73269101,0.01308363,0.01057862
-2.66833417,0.81271741,0.09190671,0.00012207,0.13064513,0.69259622,0.01323704,0.01112558
-2.66233117,0.77965058,0.09274727,0.00012599,0.13362169,0.65759987,0.01337004,0.01199958
-2.65632816,0.75250705,0.09374489,0.00013211,0.13865764,0.62823527,0.01349796,0.01323277
-2.65032516,0.73196386,0.09502728,0.00014074,0.14601224,0.60502186,0.01363891,0.01485920
-2.64432216,0.71869522,0.09673673,0.00015224,0.15595824,0.58845673,0.01381345,0.01691407
-2.63831916,0.71335854,0.09902695,0.00016696,0.16877559,0.57900523,0.01404416,0.01943285
-2.63231616,0.71657821,0.10205913,0.00018527,0.18474363,0.57709057,0.01435511,0.02245011
-2.62631316,0.72892731,0.10599739,0.00020751,0.20413192,0.58308201,0.01477125,0.02599819
-2.62031016,0.75090724,0.11100361,0.00023404,0.22718968,0.59728180,0.01531764,0.03010564
-2.61430715,0.78292559,0.11723174,0.00026516,0.25413415,0.61991097,0.01601868,0.03479562
-2.60830415,0.82527279,0.12482183,0.00030115,0.28513807,0.65109422,0.01689729,0.04008405
-2.60230115,0.87809836,0.13389383,0.00034221,0.32031669,0.69084441,0.01797397,0.04597785
