energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-5.48974487,1.94453420,0.06167913,0.08953617,0.33182444,0.50580529,0.30276793,0.33446559,0.04495140,0.62971396
-5.48374187,1.81024808,0.05777128,0.08429229,0.30828357,0.47037385,0.28164809,0.30820943,0.04292634,0.58459571
-5.47773887,1.67819394,0.05375791,0.07900014,0.28481516,0.43567983,0.26066561,0.28253687,0.04113265,0.54035197
-5.47173587,1.54937696,0.04969227,0.07371982,0.26164670,0.40197654,0.24001683,0.25762192,0.03954773,0.49729777
-5.46573287,1.42472092,0.04562679,0.06850839,0.23899777,0.36949051,0.21988337,0.23362898,0.03814623,0.45572324
-5.45972986,1.30504973,0.04161147,0.06341868,0.21707411,0.33841824,0.20042842,0.21070854,0.03690115,0.41588731
-5.45372686,1.19107394,0.03769246,0.05849834,0.19606279,0.30892421,0.18179390,0.18899367,0.03578478,0.37801289
-5.44772386,1.08338263,0.03391100,0.05378916,0.17612869,0.28114009,0.16409844,0.16859751,0.03476975,0.34228381
-5.44172086,0.98244073,0.03030259,0.04932686,0.15741210,0.25516516,0.14743640,0.14961173,0.03383003,0.30884353
-5.43571786,0.88859143,0.02689648,0.04514109,0.14002776,0.23106785,0.13187765,0.13210597,0.03294180,0.27779537
-5.42971486,0.80206322,0.02371549,0.04125571,0.12406493,0.20888833,0.11746837,0.11612821,0.03208423,0.24920447
-5.42371186,0.72298087,0.02077606,0.03768934,0.10958861,0.18864177,0.10423241,0.10170609,0.03124022,0.22310095
-5.41770885,0.65137942,0.01808854,0.03445609,0.09664155,0.17032237,0.09217337,0.08884881,0.03039683,0.19948410
-5.41170585,0.58722026,0.01565767,0.03156637,0.08524696,0.15390758,0.08127713,0.07754975,0.02954573,0.17832746
-5.40570285,0.53040819,0.01348322,0.02902780,0.07541172,0.13936254,0.07151458,0.06778937,0.02868333,0.15958419
-5.39969985,0.48080858,0.01156073,0.02684606,0.06712969,0.12664437,0.06284467,0.05953837,0.02781081,0.14319266
-5.39369685,0.43826359,0.00988225,0.02502577,0.06038515,0.11570606,0.05521727,0.05276098,0.02693391,0.12908186
-5.38769385,0.40260674,0.00843722,0.02357115,0.05515599,0.10649992,0.04857607,0.04741798,0.02606262,0.11717637
-5.38169085,0.37367509,0.00721316,0.02248660,0.05141658,0.09898028,0.04286110,0.04346965,0.02521066,0.10740068
-5.37568784,0.35131866,0.00619648,0.02177712,0.04914009,0.09310545,0.03801104,0.04087825,0.02439483,0.09968285
-5.36968484,0.33540673,0.00537310,0.02144846,0.04830032,0.08883885,0.03396508,0.03961013,0.02363425,0.09395709
-5.36368184,0.32583103,0.00472903,0.02150717,0.04887281,0.08614930,0.03066441,0.03963734,0.02294955,0.09016562
-5.35767884,0.32250590,0.00425083,0.02196037,0.05083534,0.08501050,0.02805327,0.04093871,0.02236193,0.08825948
-5.35167584,0.32536560,0.00392607,0.02281545,0.05416786,0.08539986,0.02607969,0.04350056,0.02189229,0.08819863
-5.34567284,0.33435939,0.00374351,0.02407956,0.05885175,0.08729663,0.02469573,0.04731680,0.02156026,0.08995120
-5.33966983,0.34944476,0.00369343,0.02575902,0.06486879,0.09067977,0.02385759,0.05238880,0.02138341,0.09349225
-5.33366683,0.37057943,0.00376765,0.02785871,0.07219966,0.09552536,0.02352533,0.05872478,0.02137640,0.09880206
-5.32766383,0.39771283,0.00395969,0.03038138,0.08082236,0.10180409,0.02366252,0.06633907,0.02155036,0.10586417
-5.32166083,0.43077765,0.00426474,0.03332710,0.09071053,0.10947872,0.02423571,0.07525115,0.02191223,0.11466327
-5.31565783,0.46968211,0.00467964,0.03669267,0.10183195,0.11850195,0.02521388,0.08548454,0.02246444,0.12518325
-5.30965483,0.51430340,0.00520282,0.04047124,0.11414721,0.12881457,0.02656793,0.09706566,0.02320462,0.13740533
-5.30365183,0.56448279,0.00583425,0.04465210,0.12760886,0.14034431,0.02827018,0.11002270,0.02412550,0.15130653
-5.29764882,0.62002270,0.00657533,0.04922052,0.14216092,0.15300530,0.03029397,0.12438437,0.02521501,0.16685844
-5.29164582,0.68068577,0.00742875,0.05415796,0.15773904,0.16669822,0.03261345,0.14017870,0.02645656,0.18402645
-5.28564282,0.74619607,0.00839844,0.05944230,0.17427108,0.18131127,0.03520342,0.15743173,0.02782944,0.20276918
-5.27963982,0.81624211,0.00948935,0.06504837,0.19167832,0.19672177,0.03803937,0.17616611,0.02930941,0.22303834
-5.27363682,0.89048142,0.01070735,0.07094854,0.20987707,0.21279845,0.04109759,0.19639941,0.03086940,0.24477871
-5.26763382,0.96854628,0.01205905,0.07711348,0.22878065,0.22940423,0.04435546,0.21814230,0.03248033,0.26792827
-5.26163082,1.05004985,0.01355158,0.08351290,0.24830161,0.24639934,0.04779173,0.24139630,0.03411199,0.29241819
-5.25562781,1.13459245,0.01519235,0.09011639,0.26835399,0.26364469,0.05138687,0.26615122,0.03573396,0.31817281
-5.24962481,1.22176712,0.01698882,0.09689414,0.28885543,0.28100518,0.05512348,0.29238216,0.03731657,0.34510922
-5.24362181,1.31116404,0.01894814,0.10381757,0.30972912,0.29835280,0.05898649,0.32004622,0.03883181,0.37313661
-5.23761881,1.40237344,0.02107687,0.11085979,0.33090513,0.31556942,0.06296349,0.34907892,0.04025419,0.40215513
-5.23161581,1.49498666,0.02338056,0.11799589,0.35232130,0.33254891,0.06704474,0.37939044,0.04156152,0.43205450
-5.22561281,1.58859537,0.02586339,0.12520299,0.37392338,0.34919875,0.07122317,0.41086203,0.04273565,0.46271228
-5.21960980,1.68278894,0.02852776,0.13246006,0.39566450,0.36544080,0.07549412,0.44334265,0.04376294,0.49399206
-5.21360680,1.77715051,0.03137386,0.13974750,0.41750385,0.38121134,0.07985503,0.47664626,0.04463480,0.52574161
-5.20760380,1.87125216,0.03439929,0.14704657,0.43940480,0.39646045,0.08430481,0.51055002,0.04534796,0.55779145
-5.20160080,1.96464990,0.03759871,0.15433859,0.46133238,0.41115065,0.08884318,0.54479372,0.04590469,0.58995393
-5.19559780,2.05687937,0.04096350,0.16160410,0.48325044,0.42525515,0.09346986,0.57908080,0.04631290,0.62202316
-5.18959480,2.14745300,0.04448155,0.16882197,0.50511859,0.43875573,0.09818365,0.61308109,0.04658617,0.65377606
-5.18359180,2.23585953,0.04813705,0.17596853,0.52688912,0.45164052,0.10298147,0.64643557,0.04674373,0.68497474
-5.17758879,2.32156653,0.05191047,0.18301682,0.54850424,0.46390179,0.10785749,0.67876312,0.04681035,0.71537036
-5.17158579,2.40402652,0.05577858,0.18993604,0.56989374,0.47553411,0.11280219,0.70966934,0.04681629,0.74470852
-5.16558279,2.48268679,0.05971460,0.19669116,0.59097330,0.48653286,0.11780168,0.73875705,0.04679717,0.77273610
-5.15957979,2.55700307,0.06368852,0.20324289,0.61164359,0.49689335,0.12283707,0.76563846,0.04679396,0.79920949
-5.15357679,2.62645662,0.06766744,0.20954788,0.63179035,0.50661061,0.12788410,0.78994820,0.04685279,0.82390379
-5.14757379,2.69057402,0.07161616,0.21555928,0.65128543,0.51567981,0.13291302,0.81135706,0.04702496,0.84662264
-5.14157079,2.74894877,0.07549775,0.22122754,0.66998875,0.52409740,0.13788870,0.82958541,0.04736673,0.86720824
-5.13556778,2.80126343,0.07927428,0.22650153,0.68775129,0.53186269,0.14277107,0.84441595,0.04793919,0.88555092
-5.12956478,2.84731101,0.08290764,0.23132982,0.70441884,0.53897997,0.14751578,0.85570479,0.04880787,0.90159767
-5.12356178,2.88701407,0.08636038,0.23566219,0.71983641,0.54546080,0.15207518,0.86339045,0.05004231,0.91535912
-5.11755878,2.92044005,0.08959660,0.23945113,0.73385317,0.55132628,0.15639956,0.86749997,0.05171535,0.92691423
-5.11155578,2.94781169,0.09258290,0.24265347,0.74632757,0.55660919,0.16043855,0.86815182,0.05390213,0.93641248
-5.10555278,2.96951116,0.09528920,0.24523185,0.75713261,0.56135562,0.16414276,0.86555518,0.05667883,0.94407295
-5.09954977,2.98607729,0.09768967,0.24715617,0.76616075,0.56562601,0.16746546,0.86000546,0.06012101,0.95018013
-5.09354677,2.99819531,0.09976343,0.24840472,0.77332851,0.56949538,0.17036441,0.85187618,0.06430166,0.95507656
-5.08754377,3.00667907,0.10149529,0.24896524,0.77858036,0.57305254,0.17280360,0.84160733,0.06928881,0.95915220
-5.08154077,3.01244617,0.10287620,0.24883551,0.78189180,0.57639838,0.17475496,0.82969080,0.07514292,0.96283103
-5.07553777,3.01648673,0.10390370,0.24802379,0.78327149,0.57964306,0.17619990,0.81665329,0.08191395,0.96655521
-5.06953477,3.01982703,0.10458204,0.24654882,0.78276223,0.58290230,0.17713070,0.80303767,0.08963832,0.97076764
-5.06353177,3.02348960,0.10492215,0.24443961,0.78044094,0.58629273,0.17755154,0.78938347,0.09833577,0.97589351
-5.05752876,3.02845168,0.10494138,0.24173485,0.77641741,0.58992672,0.17747937,0.77620750,0.10800641,0.98232182
-5.05152576,3.03560398,0.10466300,0.23848206,0.77083205,0.59390666,0.17694432,0.76398551,0.11862792,0.99038782
-5.04552276,3.04571201,0.10411544,0.23473661,0.76385271,0.59831928,0.17598987,0.75313573,0.13015331,1.00035725
-5.03951976,3.05938205,0.10333136,0.23056042,0.75567071,0.60323000,0.17467267,0.74400522,0.14250920,1.01241330
-5.03351676,3.07703391,0.10234651,0.22602071,0.74649629,0.60867805,0.17306205,0.73685955,0.15559487,1.02664717
-5.02751376,3.09888216,0.10119841,0.22118865,0.73655385,0.61467229,0.17123930,0.73187653,0.16928229,1.04305281
-5.02151076,3.12492733,0.09992500,0.21613801,0.72607711,0.62118838,0.16929672,0.72914410,0.18341715,1.06152637
-5.01550775,3.15495816,0.09856316,0.21094399,0.71530451,0.62816735,0.16733662,0.72866278,0.19782094,1.08187064
-5.00950475,3.18856516,0.09714735,0.20568217,0.70447517,0.63551593,0.16547017,0.73035233,0.21229420,1.10380454
-5.00350175,3.22516572,0.09570827,0.20042771,0.69382562,0.64310866,0.16381636,0.73406251,0.22662090,1.12697735
-4.99749875,3.26403962,0.09427173,0.19525471,0.68358743,0.65079191,0.16250089,0.73958733,0.24057366,1.15098727
-4.99149575,3.30437397,0.09285774,0.19023593,0.67398589,0.65838960,0.16165534,0.74668208,0.25391998,1.17540341
-4.98549275,3.34531526,0.09147985,0.18544265,0.66523972,0.66571063,0.16141624,0.75508243,0.26642897,1.19979044
-4.97948974,3.38602625,0.09014486,0.18094485,0.65756179,0.67255758,0.16192441,0.76452439,0.27787852,1.22373444
-4.97348674,3.42574464,0.08885287,0.17681144,0.65116056,0.67873629,0.16332418,0.77476426,0.28806250,1.24686884
-4.96748374,3.46384032,0.08759761,0.17311059,0.64624202,0.68406593,0.16576267,0.78559744,0.29679777,1.26889889
-4.96148074,3.49986779,0.08636717,0.16991010,0.64301185,0.68838905,0.16938888,0.79687504,0.30393059,1.28962335
-4.95547774,3.53361045,0.08514503,0.16727760,0.64167719,0.69158083,0.17435245,0.80851727,0.30934223,1.30895188
-4.94947474,3.56511373,0.08391126,0.16528047,0.64244772,0.69355727,0.18080210,0.82052294,0.31295335,1.32691717
-4.94347174,3.59470434,0.08264392,0.16398559,0.64553565,0.69428159,0.18888345,0.83297419,0.31472712,1.34368062
-4.93746873,3.62299381,0.08132060,0.16345851,0.65115410,0.69376848,0.19873627,0.84603629,0.31467073,1.35953107
-4.93146573,3.65086506,0.07991988,0.16376230,0.65951367,0.69208580,0.21049099,0.85995213,0.31283529,1.37487613
-4.92546273,3.67944178,0.07842274,0.16495587,0.67081706,0.68935361,0.22426459,0.87503164,0.30931409,1.39022630
-4.91945973,3.71004150,0.07681384,0.16709181,0.68525165,0.68574042,0.24015577,0.89163654,0.30423923,1.40617241
-4.91345673,3.74411395,0.07508254,0.17021386,0.70298032,0.68145671,0.25823968,0.91016112,0.29777683,1.42335711
-4.90745373,3.78316767,0.07322363,0.17435412,0.72413075,0.67674616,0.27856230,0.93100991,0.29012098,1.44244197
-4.90145073,3.82868841,0.07123777,0.17953005,0.74878383,0.67187485,0.30113491,0.95457359,0.28148667,1.46407158
-4.89544772,3.88205372,0.06913164,0.18574156,0.77696184,0.66711906,0.32592874,0.98120420,0.27210217,1.48883665
-4.88944472,3.94444836,0.06691764,0.19296833,0.80861719,0.66275242,0.35287048,1.01119132,0.26220095,1.51723806
-4.88344172,4.01678572,0.06461348,0.20116759,0.84362268,0.65903288,0.38183883,1.04474046,0.25201369,1.54965402
-4.87743872,4.09963992,0.06224140,0.21027259,0.88176402,0.65619062,0.41266250,1.08195509,0.24176073,1.58631211
-4.87143572,4.19319314,0.05982718,0.22019194,0.92273566,0.65441717,0.44512022,1.12282347,0.23164509,1.62726823
-4.86543272,4.29720182,0.05739916,0.23080998,0.96614044,0.65385681,0.47894269,1.16721121,0.22184657,1.67239364
-4.85942971,4.41098447,0.05498703,0.24198828,1.01149372,0.65460044,0.51381693,1.21486031,0.21251697,1.72137138
-4.85342671,4.53343259,0.05262076,0.25356840,1.05823218,0.65668238,0.54939293,1.26539483,0.20377676,1.77370227
-4.84742371,4.66304493,0.05032953,0.26537574,1.10572736,0.66008040,0.58529252,1.31833310,0.19571307,1.82872086
-4.84142071,4.79798368,0.04814078,0.27722451,1.15330356,0.66471875,0.62112014,1.37310612,0.18837923,1.88562030
-4.83541771,4.93615011,0.04607944,0.28892360,1.20025954,0.67047413,0.65647521,1.42908091,0.18179572,1.94348534
-4.82941471,5.07527565,0.04416733,0.30028311,1.24589306,0.67718416,0.69096541,1.48558795,0.17595235,2.00133153
-4.82341171,5.21302347,0.04242276,0.31112124,1.28952711,0.68465773,0.72422028,1.54195077,0.17081159,2.05814877
-4.81740870,5.34709498,0.04086026,0.32127119,1.33053660,0.69268668,0.75590440,1.59751627,0.16631283,2.11294669
-4.81140570,5.47533484,0.03949057,0.33058778,1.36837391,0.70105786,0.78572939,1.65168380,0.16237723,2.16479941
-4.80540270,5.59582870,0.03832068,0.33895335,1.40259201,0.70956501,0.81346398,1.70393117,0.15891299,2.21288717
-4.79939970,5.70698761,0.03735406,0.34628262,1.43286369,0.71801950,0.83894150,1.75383607,0.15582073,2.25653250
-4.79339670,5.80761425,0.03659090,0.35252631,1.45899582,0.72625934,0.86206436,1.80109148,0.15299873,2.29522881
-4.78739370,5.89694710,0.03602841,0.35767315,1.48093757,0.73415599,0.88280502,1.84551398,0.15034779,2.32865992
-4.78139070,5.97467994,0.03566120,0.36175033,1.49878222,0.74161836,0.90120346,1.88704456,0.14777552,2.35670936
-4.77538769,6.04095578,0.03548150,0.36482212,1.51276210,0.74859403,0.91736116,1.92574167,0.14519990,2.37945910
-4.76938469,6.09633576,0.03547954,0.36698691,1.52323693,0.75506758,0.93143195,1.96176710,0.14255208,2.39717785
-4.76338169,6.14174531,0.03564371,0.36837266,1.53067617,0.76105622,0.94361012,1.99536552,0.13977813,2.41029984
-4.75737869,6.17840108,0.03596082,0.36913107,1.53563610,0.76660312,0.95411668,2.02683897,0.13684010,2.41939536
-4.75137569,6.20772347,0.03641629,0.36943067,1.53873294,0.77176899,0.96318446,2.05651818,0.13371608,2.42513511
-4.74537269,6.23124024,0.03699427,0.36944932,1.54061338,0.77662259,0.97104294,2.08473237,0.13039957,2.42825033
-4.73936968,6.25048738,0.03767785,0.36936624,1.54192395,0.78123069,0.97790383,2.11177980,0.12689816,2.42949131
-4.73336668,6.26691313,0.03844923,0.36935427,1.54328091,0.78564853,0.98394810,2.13790080,0.12323174,2.42958656
-4.72736368,6.28179089,0.03928996,0.36957241,1.54524194,0.78991108,0.98931543,2.16325529,0.11943028,2.42920500
-4.72136068,6.29614588,0.04018117,0.37015918,1.54828122,0.79402595,0.99409642,2.18790612,0.11553145,2.42892312
-4.71535768,6.31069953,0.04110390,0.37122697,1.55276873,0.79796839,0.99832809,2.21180940,0.11157820,2.42919874
-4.70935468,6.32583405,0.04203947,0.37285761,1.55895478,0.80167855,1.00199290,2.23481247,0.10761626,2.43035256
-4.70335168,6.34157848,0.04296984,0.37509934,1.56696023,0.80506120,1.00502098,2.25665954,0.10369202,2.43255799
-4.69734867,6.35761602,0.04387805,0.37796520,1.57677254,0.80798805,1.00729557,2.27700471,0.09985050,2.43583944
-4.69134567,6.37331114,0.04474859,0.38143284,1.58824771,0.81030213,1.00866101,2.29543149,0.09613370,2.44007850
-4.68534267,6.38775383,0.04556784,0.38544569,1.60111751,0.81182419,1.00893274,2.31147753,0.09257929,2.44502730
-4.67933967,6.39981751,0.04632432,0.38991538,1.61500157,0.81236054,1.00790855,2.32466305,0.08921966,2.45032766
-4.67333667,6.40822651,0.04700894,0.39472528,1.62942345,0.81171179,1.00538046,2.33452127,0.08608121,2.45553465
-4.66733367,6.41162871,0.04761518,0.39973483,1.64382980,0.80968203,1.00114627,2.34062891,0.08318405,2.46014292
-4.66133067,6.40866907,0.04813901,0.40478458,1.65761172,0.80608778,0.99502035,2.34263513,0.08054186,2.46361426
-4.65532766,6.39806006,0.04857885,0.40970178,1.67012722,0.80076634,0.98684295,2.34028719,0.07816197,2.46540484
-4.64932466,6.37864552,0.04893525,0.41430605,1.68072405,0.79358306,0.97648772,2.33345170,0.07604560,2.46499083
-4.64332166,6.34945521,0.04921056,0.41841523,1.68876186,0.78443713,0.96386716,2.32213013,0.07418819,2.46189141
