energy_ev,total_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-5.86793397,2.45584467,1.51310517,1.16357562,0.03465577,0.68268428,0.47342908,0.00000000
-5.86193097,2.50715760,1.54867489,1.18586474,0.03563988,0.69859740,0.48274826,0.00000000
-5.85592796,2.55918806,1.58480582,1.20869442,0.03660936,0.71402577,0.49280791,0.00000000
-5.84992496,2.61042369,1.62068975,1.23143549,0.03753306,0.72840354,0.50344798,0.00000000
-5.84392196,2.65934550,1.65549862,1.25344882,0.03838087,0.74118984,0.51448409,0.00000000
-5.83791896,2.70447077,1.68840290,1.27410446,0.03912472,0.75188339,0.52571294,0.00000000
-5.83191596,2.74439677,1.71859144,1.29280160,0.03973950,0.76003645,0.53691846,0.00000000
-5.82591296,2.77784339,1.74529186,1.30898817,0.04020392,0.76526764,0.54787877,0.00000000
-5.81990995,2.80369346,1.76779113,1.32217977,0.04050115,0.76727304,0.55837363,0.00000000
-5.81390695,2.82102900,1.78545554,1.33197696,0.04061929,0.76583524,0.56819196,0.00000000
-5.80790395,2.82916214,1.79774926,1.33808027,0.04055174,0.76082992,0.57713938,0.00000000
-5.80190095,2.82765931,1.80425086,1.34030232,0.04029725,0.75222977,0.58504532,0.00000000
-5.79589795,2.81635783,1.80466702,1.33857664,0.03985983,0.74010530,0.59176951,0.00000000
-5.78989495,2.79537408,1.79884289,1.33296264,0.03924849,0.72462283,0.59720749,0.00000000
-5.78389195,2.76510306,1.78676865,1.32364666,0.03847677,0.70603935,0.60129517,0.00000000
-5.77788894,2.72620914,1.76858193,1.31093906,0.03756216,0.68469465,0.60401198,0.00000000
-5.77188594,2.67960860,1.74456602,1.29526730,0.03652537,0.66100096,0.60538274,0.00000000
-5.76588294,2.62644445,1.71514396,1.27716545,0.03538960,0.63543042,0.60547810,0.00000000
-5.75987994,2.56805467,1.68086865,1.25726044,0.03417965,0.60850092,0.60441356,0.00000000
-5.75387694,2.50593498,1.64240961,1.23625548,0.03292116,0.58076084,0.60234704,0.00000000
-5.74787394,2.44169769,1.60053681,1.21491142,0.03163974,0.55277328,0.59947530,0.00000000
-5.74187094,2.37702789,1.55610222,1.19402642,0.03036029,0.52510033,0.59602905,0.00000000
-5.73586793,2.31363884,1.51001999,1.17441489,0.02910624,0.49828792,0.59226718,0.00000000
-5.72986493,2.25322775,1.46324588,1.15688619,0.02789906,0.47285187,0.58847011,0.00000000
-5.72386193,2.19743357,1.41675679,1.14222374,0.02675772,0.44926551,0.58493259,0.00000000
-5.71785893,2.14779809,1.37153111,1.13116535,0.02569837,0.42794921,0.58195609,0.00000000
-5.71185593,2.10573136,1.32853051,1.12438511,0.02473404,0.40926227,0.57984105,0.00000000
-5.70585293,2.07248253,1.28868373,1.12247761,0.02387456,0.39349719,0.57887927,0.00000000
-5.69984992,2.04911669,1.25287281,1.12594469,0.02312647,0.38087638,0.57934657,0.00000000
-5.69384692,2.03649836,1.22192198,1.13518541,0.02249313,0.37155154,0.58149605,0.00000000
-5.68784392,2.03528182,1.19658943,1.15048918,0.02197481,0.36560522,0.58555215,0.00000000
-5.68184092,2.04590832,1.17756189,1.17203257,0.02156895,0.36305462,0.59170566,0.00000000
-5.67583792,2.06861010,1.16545192,1.19987962,0.02127039,0.36385731,0.60010990,0.00000000
-5.66983492,2.10342062,1.16079757,1.23398586,0.02107173,0.36791836,0.61087815,0.00000000
-5.66383192,2.15019054,1.16406414,1.27420563,0.02096368,0.37509863,0.62408247,0.00000000
-5.65782891,2.20860857,1.17564747,1.32030260,0.02093544,0.38522374,0.63975392,0.00000000
-5.65182591,2.27822605,1.19587827,1.37196310,0.02097510,0.39809322,0.65788405,0.00000000
-5.64582291,2.35848439,1.22502693,1.42881150,0.02107006,0.41348949,0.67842779,0.00000000
-5.63981991,2.44874381,1.26330826,1.49042729,0.02120741,0.43118611,0.70130733,0.00000000
-5.63381691,2.54831231,1.31088562,1.55636299,0.02137433,0.45095510,0.72641702,0.00000000
-5.62781391,2.65647353,1.36787402,1.62616216,0.02155841,0.47257288,0.75362889,0.00000000
-5.62181091,2.77251225,1.43434175,1.69937682,0.02174799,0.49582463,0.78279858,0.00000000
-5.61580790,2.89573653,1.51031042,1.77558350,0.02193243,0.52050704,0.81377137,0.00000000
-5.60980490,3.02549572,1.59575330,1.85439724,0.02210231,0.54642926,0.84638809,0.00000000
-5.60380190,3.16119352,1.69059195,1.93548313,0.02224960,0.57341234,0.88049056,0.00000000
-5.59779890,3.30229614,1.79469148,2.01856486,0.02236776,0.60128706,0.91592639,0.00000000
-5.59179590,3.44833522,1.90785467,2.10343007,0.02245175,0.62989081,0.95255292,0.00000000
-5.58579290,3.59890608,2.02981555,2.18993257,0.02249803,0.65906349,0.99024031,0.00000000
-5.57978989,3.75366165,2.16023284,2.27799124,0.02250448,0.68864320,1.02887348,0.00000000
-5.57378689,3.91230306,2.29868390,2.36758614,0.02247025,0.71846188,1.06835316,0.00000000
-5.56778389,4.07456755,2.44465973,2.45875195,0.02239562,0.74834155,1.10859593,0.00000000
-5.56178089,4.24021494,2.59756138,2.55156932,0.02228177,0.77809142,1.14953334,0.00000000
-5.55577789,4.40901323,2.75669837,2.64615437,0.02213061,0.80750632,1.19111035,0.00000000
-5.54977489,4.58072457,2.92128901,2.74264697,0.02194457,0.83636657,1.23328302,0.00000000
-5.54377189,4.75509182,3.09046299,2.84119811,0.02172633,0.86443954,1.27601572,0.00000000
-5.53776888,4.93182644,3.26326597,2.94195658,0.02147871,0.89148285,1.31927791,0.00000000
-5.53176588,5.11059780,3.43866591,3.04505548,0.02120448,0.91724905,1.36304052,0.00000000
-5.52576288,5.29102382,3.61556096,3.15059835,0.02090621,0.94149163,1.40727213,0.00000000
-5.51975988,5.47266292,3.79278830,3.25864545,0.02058621,0.96397190,1.45193483,0.00000000
-5.51375688,5.65500698,3.96913364,3.36920002,0.02024648,0.98446642,1.49697996,0.00000000
-5.50775388,5.83747487,4.14334110,3.48219476,0.01988866,1.00277446,1.54234373,0.00000000
-5.50175088,6.01940662,4.31412307,3.59747881,0.01951410,1.01872496,1.58794279,0.00000000
-5.49574787,6.20005787,4.48017015,3.71480537,0.01912383,1.03218270,1.63366988,0.00000000
-5.48974487,6.37859505,4.64016131,3.83382058,0.01871872,1.04305315,1.67938978,0.00000000
-5.48374187,6.55409154,4.79277435,3.95405411,0.01829949,1.05128572,1.72493564,0.00000000
-5.47773887,6.72552563,4.93669749,4.07491229,0.01786682,1.05687539,1.77010614,0.00000000
-5.47173587,6.89178103,5.07064229,4.19567446,0.01742147,1.05986247,1.81466361,0.00000000
-5.46573287,7.05165132,5.19335879,4.31549358,0.01696431,1.06033067,1.85833358,0.00000000
-5.45972986,7.20384906,5.30365326,4.43340170,0.01649646,1.05840373,1.90080586,0.00000000
-5.45372686,7.34702103,5.40040894,4.54832123,0.01601931,1.05424075,1.94173775,0.00000000
-5.44772386,7.47977004,5.48260997,4.65908243,0.01553458,1.04803072,1.98075920,0.00000000
-5.44172086,7.60068404,5.54936823,4.76444724,0.01504433,1.03998652,2.01748033,0.00000000
-5.43571786,7.70837235,5.59995248,4.86313956,0.01455101,1.03033890,2.05150117,0.00000000
-5.42971486,7.80150856,5.63381889,4.95388116,0.01405741,1.01933073,2.08242336,0.00000000
-5.42371186,7.87887874,5.65064148,5.03543250,0.01356665,1.00721190,2.10986369,0.00000000
-5.41770885,7.93943333,5.65034083,5.10663688,0.01308213,0.99423491,2.13346879,0.00000000
-5.41170585,7.98234038,5.63310901,5.16646627,0.01260752,0.98065156,2.15293058,0.00000000
-5.40570285,8.00703727,5.59942892,5.21406670,0.01214660,0.96671047,2.16800157,0.00000000
-5.39969985,8.01327819,5.55008587,5.24880109,0.01170327,0.95265554,2.17850939,0.00000000
-5.39369685,8.00117412,5.48616984,5.27028716,0.01128143,0.93872509,2.18436961,0.00000000
-5.38769385,7.97122250,5.40906691,5.27842819,0.01088491,0.92515143,2.18559624,0.00000000
-5.38169085,7.92432417,5.32043922,5.27343482,0.01051733,0.91216066,2.18230910,0.00000000
-5.37568784,7.86178536,5.22219308,5.25583615,0.01018208,0.89997226,2.17473750,0.00000000
-5.36968484,7.78530365,5.11643583,5.22647903,0.00988221,0.88879827,2.16321989,0.00000000
-5.36368184,7.69693724,5.00542257,5.18651502,0.00962030,0.87884186,2.14819917,0.00000000
-5.35767884,7.59905804,4.89149452,5.13737486,0.00939849,0.87029493,2.13021373,0.00000000
-5.35167584,7.49428972,4.77701149,5.08073124,0.00921832,0.86333482,2.10988435,0.00000000
-5.34567284,7.38543275,4.66428116,5.01845086,0.00908077,0.85812001,2.08789739,0.00000000
-5.33966983,7.27537933,4.55548824,4.95253754,0.00898617,0.85478494,2.06498475,0.00000000
-5.33366683,7.16702132,4.45262668,4.88506861,0.00893423,0.85343421,2.04190152,0.00000000
-5.32766383,7.06315497,4.35743788,4.81812681,0.00892403,0.85413627,2.01940187,0.00000000
-5.32166083,6.96638637,4.27135767,4.75373049,0.00895404,0.85691719,1.99821437,0.00000000
-5.31565783,6.87904145,4.19547436,4.69376488,0.00902220,0.86175475,1.97901740,0.00000000
-5.30965483,6.80308422,4.13049951,4.63991700,0.00912590,0.86857336,1.96241579,0.00000000
-5.30365183,6.74004672,4.07675267,4.59361684,0.00926215,0.87724026,1.94891949,0.00000000
-5.29764882,6.69097347,4.03416037,4.55598706,0.00942756,0.88756342,1.93892499,0.00000000
-5.29164582,6.65638270,4.00226919,4.52780312,0.00961849,0.89929153,1.93270035,0.00000000
-5.28564282,6.63624600,3.98027214,4.50946552,0.00983109,0.91211625,1.93037427,0.00000000
-5.27963982,6.62998731,3.96704681,4.50098493,0.01006141,0.92567713,1.93192966,0.00000000
-5.27363682,6.63650129,3.96120374,4.50198117,0.01030548,0.93956899,1.93720210,0.00000000
-5.26763382,6.65419067,3.96114263,4.51169585,0.01055933,0.95335192,1.94588310,0.00000000
-5.26163082,6.68102114,3.96511427,4.52901843,0.01081912,0.96656363,1.95752834,0.00000000
-5.25562781,6.71459210,3.97128589,4.55252472,0.01108113,0.97873367,1.97157052,0.00000000
-5.24962481,6.75222071,3.97780728,4.58052665,0.01134184,0.98939933,1.98733656,0.00000000
-5.24362181,6.79103636,3.98287590,4.61113148,0.01159793,0.99812236,2.00406857,0.00000000
-5.23761881,6.82808227,3.98479853,4.64230842,0.01184632,1.00450608,2.02094803,0.00000000
-5.23161581,6.86042076,3.98204792,4.67196040,0.01208420,1.00821198,2.03712230,0.00000000
-5.22561281,6.88523835,3.97331286,4.69799832,0.01230901,1.00897524,2.05173271,0.00000000
-5.21960980,6.89994704,3.95754021,4.71841534,0.01251845,1.00661827,2.06394315,0.00000000
-5.21360680,6.90227810,3.93396814,4.73135829,0.01271052,1.00106172,2.07296829,0.00000000
-5.20760380,6.89036496,3.90214967,4.73519382,0.01288352,0.99233231,2.07810030,0.00000000
-5.20160080,6.86281205,3.86196595,4.72856670,0.01303604,0.98056691,2.07873316,0.00000000
-5.19559780,6.81874706,3.81362927,4.71044818,0.01316699,0.96601271,2.07438357,0.00000000
-5.18959480,6.75785451,3.75767547,4.68017262,0.01327559,0.94902311,2.06470777,0.00000000
-5.18359180,6.68038926,3.69494619,4.63746091,0.01336140,0.93004941,2.04951342,0.00000000
-5.17758879,6.58716932,3.62656129,4.58242992,0.01342432,0.90962850,2.02876618,0.00000000
-5.17158579,6.47954804,3.55388208,4.51558754,0.01346459,0.88836676,2.00259062,0.00000000
-5.16558279,6.35936669,3.47846637,4.43781368,0.01348277,0.86692093,1.97126552,0.00000000
-5.15957979,6.22888900,3.40201644,4.35032779,0.01347973,0.84597628,1.93521356,0.00000000
-5.15357679,6.09072026,3.32632135,4.25464444,0.01345667,0.82622323,1.89498592,0.00000000
-5.14757379,5.94771375,3.25319524,4.15251868,0.01341502,0.80833297,1.85124247,0.00000000
-5.14157079,5.80286838,3.18441345,4.04588331,0.01335648,0.79293315,1.80472813,0.00000000
-5.13556778,5.65922123,3.12164851,3.93678066,0.01328293,0.78058466,1.75624666,0.00000000
-5.12956478,5.51973926,3.06640813,3.82729155,0.01319639,0.77176023,1.70663273,0.00000000
-5.12356178,5.38721435,3.01997742,3.71946413,0.01309900,0.76682578,1.65672350,0.00000000
-5.11755878,5.26416566,2.98336747,3.61524546,0.01299295,0.76602541,1.60733082,0.00000000
-5.11155578,5.15275309,2.95727241,3.51641821,0.01288046,0.76947035,1.55921514,0.00000000
-5.10555278,5.05470505,2.94203677,3.42454493,0.01276372,0.77713271,1.51306213,0.00000000
-5.09954977,4.97126312,2.93763470,3.34092164,0.01264488,0.78884402,1.46946283,0.00000000
-5.09354677,4.90314550,2.94366215,3.26654228,0.01252601,0.80429876,1.42889796,0.00000000
-5.08754377,4.85053041,2.95934274,3.20207501,0.01240906,0.82306290,1.39172693,0.00000000
-5.08154077,4.81305951,2.98354746,3.14785078,0.01229590,0.84458689,1.35818170,0.00000000
-5.07553777,4.78986091,3.01482757,3.10386404,0.01218822,0.86822291,1.32836563,0.00000000
-5.06953477,4.77959029,3.05145999,3.06978518,0.01208758,0.89324549,1.30225687,0.00000000
-5.06353177,4.78048801,3.09150329,3.04498365,0.01199535,0.91887487,1.27971631,0.00000000
-5.05752876,4.79044961,3.13286236,3.02856032,0.01191269,0.94430208,1.26049910,0.00000000
-5.05152576,4.80710643,3.17335930,3.01938757,0.01184051,0.96871490,1.24426939,0.00000000
-5.04552276,4.82791300,3.21080749,3.01615512,0.01177948,0.99132362,1.23061740,0.00000000
-5.03951976,4.85023759,3.24308625,3.01741981,0.01172991,1.01138569,1.21907799,0.00000000
-5.03351676,4.87145234,3.26821272,3.02165710,0.01169175,1.02822833,1.20914992,0.00000000
-5.02751376,4.88901973,3.28440838,3.02731274,0.01166455,1.04126837,1.20031510,0.00000000
-5.02151076,4.90057238,3.29015750,3.03285246,0.01164740,1.05002857,1.19205702,0.00000000
-5.01550775,4.90398360,3.28425527,3.03680847,0.01163893,1.05415007,1.18387772,0.00000000
-5.00950475,4.89742675,3.26584417,3.03782131,0.01163725,1.05340058,1.17531288,0.00000000
-5.00350175,4.87942201,3.23443710,3.03467600,0.01164003,1.04767825,1.16594458,0.00000000
-4.99749875,4.84886982,3.18992719,3.02633196,0.01164446,1.03701130,1.15541153,0.00000000
-4.99149575,4.80507069,3.13258404,3.01194607,0.01164738,1.02155367,1.14341654,0.00000000
-4.98549275,4.74773188,3.06303738,2.99088884,0.01164532,1.00157704,1.12973138,0.00000000
-4.97948974,4.67696162,2.98224919,2.96275376,0.01163465,0.97745985,1.11419904,0.00000000
-4.97348674,4.59325213,2.89147598,2.92736004,0.01161173,0.94967383,1.09673363,0.00000000
-4.96748374,4.49745292,2.79222326,2.88474934,0.01157306,0.91876863,1.07731812,0.00000000
-4.96148074,4.39073595,2.68619415,2.83517685,0.01151548,0.88535536,1.05600035,0.00000000
-4.95547774,4.27455422,2.57523447,2.77909761,0.01143634,0.85008941,1.03288751,0.00000000
-4.94947474,4.15059576,2.46127641,2.71714847,0.01133370,0.81365335,1.00813952,0.00000000
-4.94347174,4.02073416,2.34628262,2.65012667,0.01120650,0.77674015,0.98196158,0.00000000
-4.93746873,3.88697740,2.23219276,2.57896537,0.01105470,0.74003728,0.95459620,0.00000000
-4.93146573,3.75141608,2.12087355,2.50470714,0.01087939,0.70421188,0.92631499,0.00000000
-4.92546273,3.61617204,2.01407384,2.42847576,0.01068290,0.66989716,0.89741037,0.00000000
-4.91945973,3.48334847,1.91338528,2.35144700,0.01046875,0.63768033,0.86818745,0.00000000
-4.91345673,3.35498208,1.82020918,2.27481896,0.01024172,0.60809190,0.83895619,0.00000000
-4.90745373,3.23299819,1.73572990,2.19978257,0.01000770,0.58159654,0.81002395,0.00000000
-4.90145073,3.11916914,1.66089475,2.12749271,0.00977359,0.55858539,0.78168853,0.00000000
-4.89544772,3.01507683,1.59640040,2.05904061,0.00954711,0.53936998,0.75423178,0.00000000
-4.88944472,2.92207991,1.54268560,1.99542814,0.00933662,0.52417746,0.72791395,0.00000000
-4.88344172,2.84128616,1.49993002,1.93754453,0.00915079,0.51314755,0.70296869,0.00000000
-4.87743872,2.77353087,1.46805893,1.88614623,0.00899837,0.50633094,0.67959901,0.00000000
-4.87143572,2.71936179,1.44675354,1.84184044,0.00888788,0.50368938,0.65797409,0.00000000
-4.86543272,2.67903127,1.43546673,1.80507295,0.00882729,0.50509745,0.63822722,0.00000000
-4.85942971,2.65249612,1.43344394,1.77612080,0.00882372,0.51034613,0.62045488,0.00000000
-4.85342671,2.63942573,1.43974888,1.75509005,0.00888314,0.51914821,0.60471707,0.00000000
-4.84742371,2.63921842,1.45329375,1.74191912,0.00901011,0.53114548,0.59103890,0.00000000
-4.84142071,2.65102629,1.47287345,1.73638762,0.00920759,0.54591785,0.57941356,0.00000000
-4.83541771,2.67378793,1.49720320,1.73813067,0.00947666,0.56299412,0.56980650,0.00000000
-4.82941471,2.70626858,1.52495877,1.74665827,0.00981650,0.58186430,0.56216082,0.00000000
-4.82341171,2.74710652,1.55481843,1.76137939,0.01022419,0.60199330,0.55640377,0.00000000
-4.81740870,2.79486454,1.58550541,1.78162969,0.01069479,0.62283553,0.55245389,0.00000000
-4.81140570,2.84808467,1.61582980,1.80670224,0.01122132,0.64385015,0.55022885,0.00000000
-4.80540270,2.90534441,1.64472839,1.83587982,0.01179492,0.66451650,0.54965335,0.00000000
-4.79939970,2.96531232,1.67130124,1.86846772,0.01240498,0.68434911,0.55066690,0.00000000
-4.79339670,3.02680090,1.69484350,1.90382570,0.01303940,0.70291199,0.55323102,0.00000000
-4.78739370,3.08881466,1.71487138,1.94139771,0.01368486,0.71983154,0.55733555,0.00000000
-4.78139070,3.15059132,1.73114101,1.98073814,0.01432721,0.73480767,0.56300355,0.00000000
-4.77538769,3.21163449,1.74365956,2.02153352,0.01495178,0.74762274,0.57029470,0.00000000
-4.76938469,3.27173634,1.75268788,2.06361864,0.01554384,0.75814796,0.57930681,0.00000000
-4.76338169,3.33098915,1.75873444,2.10698627,0.01608901,0.76634697,0.59017533,0.00000000
-4.75737869,3.38978523,1.76254073,2.15179015,0.01657366,0.77227647,0.60307077,0.00000000
-4.75137569,3.44880494,1.76505838,2.19834091,0.01698535,0.77608384,0.61819403,0.00000000
-4.74537269,3.50899302,1.76741881,2.24709495,0.01731319,0.77800172,0.63576983,0.00000000
-4.73936968,3.57152416,1.77089634,2.29863672,0.01754815,0.77833989,0.65603837,0.00000000
-4.73336668,3.63775867,1.77686599,2.35365489,0.01768340,0.77747444,0.67924541,0.00000000
-4.72736368,3.70918984,1.78675718,2.41291326,0.01771443,0.77583480,0.70563138,0.00000000
-4.72136068,3.78738471,1.80200504,2.47721737,0.01763925,0.77388888,0.73541951,0.00000000
-4.71535768,3.87392005,1.82400051,2.54737797,0.01745839,0.77212680,0.76880372,0.00000000
-4.70935468,3.97031586,1.85404098,2.62417258,0.01717489,0.77104384,0.80593653,0.00000000
-4.70335168,4.07796827,1.89328276,2.70830642,0.01679413,0.77112290,0.84691736,0.00000000
-4.69734867,4.19808417,1.94269671,2.80037408,0.01632367,0.77281732,0.89178180,0.00000000
-4.69134567,4.33161954,2.00302839,2.90082316,0.01577299,0.77653429,0.94049205,0.00000000
-4.68534267,4.47922367,2.07476362,3.00992120,0.01515313,0.78261967,0.99292902,0.00000000
-4.67933967,4.64119091,2.15810071,3.12772699,0.01447632,0.79134447,1.04888626,0.00000000
-4.67333667,4.81742186,2.25292990,3.25406742,0.01375564,0.80289365,1.10806621,0.00000000
-4.66733367,5.00739537,2.35882094,3.38852080,0.01300459,0.81735748,1.17007878,0.00000000
-4.66133067,5.21015272,2.47501920,3.53040732,0.01223668,0.83472592,1.23444258,0.00000000
-4.65532766,5.42429473,2.60045081,3.67878742,0.01146511,0.85488623,1.30058895,0.00000000
-4.64932466,5.64799280,2.73373693,3.83246845,0.01070240,0.87762392,1.36786871,0.00000000
-4.64332166,5.87901383,2.87321722,3.99001965,0.00996014,0.90262718,1.43556179,0.00000000
-4.63731866,6.11475910,3.01698233,4.14979565,0.00924873,0.92949477,1.50288952,0.00000000
-4.63131566,6.35231656,3.16291473,4.30996795,0.00857727,0.95774701,1.56902952,0.00000000
-4.62531266,6.58852539,3.30873738,4.46856391,0.00795338,0.98683989,1.63313275,0.00000000
-4.61930965,6.82005150,3.45206889,4.62351222,0.00738323,1.01618156,1.69434246,0.00000000
-4.61330665,7.04347177,3.59048399,4.77269379,0.00687151,1.04515098,1.75181454,0.00000000
-4.60730365,7.25536485,3.72157756,4.91399650,0.00642150,1.07311788,1.80473852,0.00000000
-4.60130065,7.45240540,3.84303024,5.04537209,0.00603518,1.09946350,1.85235880,0.00000000
-4.59529765,7.63145883,3.95267359,5.16489338,0.00571335,1.12360124,1.89399512,0.00000000
-4.58929465,7.78967300,4.04855238,5.27080965,0.00545578,1.14499649,1.92906167,0.00000000
-4.58329165,7.92456344,4.12898185,5.36159821,0.00526136,1.16318486,1.95708394,0.00000000
-4.57728864,8.03408878,4.19259755,5.43600994,0.00512825,1.17778801,1.97771267,0.00000000
-4.57128564,8.11671308,4.23839587,5.49310703,0.00505403,1.18852654,1.99073422,0.00000000
-4.56528264,8.17145240,4.26576330,5.53229119,0.00503581,1.19522919,1.99607676,0.00000000
-4.55927964,8.19790340,4.27449329,5.55332089,0.00507036,1.19783812,1.99381197,0.00000000
-4.55327664,8.19625237,4.26478965,5.55631681,0.00515413,1.19640995,1.98415207,0.00000000
-4.54727364,8.16726423,4.23725633,5.54175496,0.00528334,1.19111241,1.96744215,0.00000000
-4.54127064,8.11225146,4.19287383,5.51044771,0.00545399,1.18221689,1.94414808,0.00000000
-4.53526763,8.03302420,4.13296310,5.46351318,0.00566185,1.17008706,1.91484045,0.00000000
-4.52926463,7.93182354,4.05913845,5.40233430,0.00590247,1.15516415,1.88017513,0.00000000
-4.52326163,7.81124068,3.97325143,5.32850930,0.00617112,1.13794947,1.84087137,0.00000000
-4.51725863,7.67412544,3.87732791,5.24379548,0.00646281,1.11898498,1.79768831,0.00000000
-4.51125563,7.52348814,3.77350122,5.15004895,0.00677224,1.09883276,1.75140093,0.00000000
-4.50525263,7.36239903,3.66394384,5.04916279,0.00709378,1.07805426,1.70277650,0.00000000
-4.49924962,7.19388947,3.55080072,4.94300634,0.00742154,1.05719022,1.65255251,0.00000000
-4.49324662,7.02085930,3.43612658,4.83336818,0.00774935,1.03674211,1.60141695,0.00000000
-4.48724362,6.84599376,3.32182972,4.72190520,0.00807086,1.01715582,1.54999184,0.00000000
-4.48124062,6.67169352,3.20962432,4.61009969,0.00837959,0.99880820,1.49882042,0.00000000
-4.47523762,6.50002005,3.10099255,4.49922607,0.00866913,0.98199695,1.44835848,0.00000000
-4.46923462,6.33265803,2.99715772,4.39032818,0.00893318,0.96693407,1.39897001,0.00000000
-4.46323162,6.17089559,2.89906874,4.28420774,0.00916580,0.95374306,1.35092696,0.00000000
-4.45722861,6.01562197,2.80739580,4.18142368,0.00936152,0.94245966,1.30441300,0.00000000
-4.45122561,5.86734187,2.72253679,4.08230187,0.00951555,0.93303606,1.25953068,0.00000000
-4.44522261,5.72620439,2.64463324,3.98695387,0.00962392,0.92534803,1.21631139,0.00000000
-4.43921961,5.59204443,2.57359454,3.89530342,0.00968365,0.91920456,1.17472749,0.00000000
-4.43321661,5.46443345,2.50912868,3.80711858,0.00969288,0.91435944,1.13470570,0.00000000
-4.42721361,5.34273654,2.45077770,3.72204774,0.00965092,0.91052410,1.09614098,0.00000000
-4.42121061,5.22617274,2.39795600,3.63965725,0.00955834,0.90738113,1.05891024,0.00000000
-4.41520760,5.11387515,2.34998957,3.55946882,0.00941695,0.90459790,1.02288504,0.00000000
-4.40920460,5.00494836,2.30615433,3.48099480,0.00922980,0.90183962,0.98794278,0.00000000
-4.40320160,4.89852039,2.26571220,3.40376978,0.00900102,0.89878147,0.95397597,0.00000000
-4.39719860,4.79378735,2.22794328,3.32737732,0.00873577,0.89511933,0.92089907,0.00000000
-4.39119560,4.69004932,2.19217319,3.25147086,0.00844002,0.89057890,0.88865305,0.00000000
-4.38519260,4.58673650,2.15779489,3.17578838,0.00812035,0.88492288,0.85720737,0.00000000
-4.37918959,4.48342544,2.12428426,3.10016062,0.00778375,0.87795623,0.82655965,0.00000000
-4.37318659,4.37984550,2.09120959,3.02451316,0.00743738,0.86952947,0.79673321,0.00000000
-4.36718359,4.27587622,2.05823479,2.94886284,0.00708830,0.85954003,0.76777287,0.00000000
-4.36118059,4.17153676,2.02511713,2.87330923,0.00674329,0.84793185,0.73973934,0.00000000
-4.35517759,4.06696876,1.99169981,2.79802225,0.00640857,0.83469341,0.71270263,0.00000000
-4.34917459,3.96241417,1.95790045,2.72322697,0.00608967,0.81985437,0.68673512,0.00000000
-4.34317159,3.85818999,1.92369652,2.64918672,0.00579124,0.80348116,0.66190444,0.00000000
-4.33716858,3.75466136,1.88910872,2.57618561,0.00551693,0.78567171,0.63826690,0.00000000
-4.33116558,3.65221503,1.85418365,2.50451172,0.00526932,0.76654963,0.61586166,0.00000000
-4.32516258,3.55123452,1.81897684,2.43444180,0.00504990,0.74625817,0.59470605,0.00000000
-4.31915958,3.45207854,1.78353728,2.36622831,0.00485904,0.72495412,0.57479223,0.00000000
-4.31315658,3.35506361,1.74789447,2.30008957,0.00469608,0.70280202,0.55608547,0.00000000
-4.30715358,3.26045182,1.71204874,2.23620341,0.00455940,0.67996871,0.53852390,0.00000000
