energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-5.68184092,2.06146229,0.00164772,0.34737866,0.51217625,0.29642141,0.89244277,0.66967442,0.00795631,0.84340630
-5.67583792,2.02031997,0.00140443,0.35033258,0.49463639,0.28579305,0.89508790,0.66408237,0.00800390,0.81095602
-5.66983492,1.97861609,0.00119576,0.35234899,0.47800032,0.27554469,0.89610375,0.65765010,0.00806601,0.77915550
-5.66383192,1.93687236,0.00101839,0.35344551,0.46243056,0.26580365,0.89543321,0.65051308,0.00815001,0.74829028
-5.65782891,1.89563958,0.00086927,0.35367172,0.44807088,0.25669199,0.89308139,0.64283017,0.00826394,0.71862637
-5.65182591,1.85549092,0.00074566,0.35310880,0.43504437,0.24832473,0.88912044,0.63478069,0.00841633,0.69040703
-5.64582291,1.81701560,0.00064516,0.35186828,0.42345247,0.24080843,0.88369260,0.62656098,0.00861599,0.66385115
-5.63981991,1.78081263,0.00056571,0.35008975,0.41337485,0.23424009,0.87701132,0.61838064,0.00887173,0.63915292
-5.63381691,1.74748391,0.00050558,0.34793750,0.40486996,0.22870633,0.86935991,0.61045820,0.00919209,0.61648243
-5.62781391,1.71762640,0.00046335,0.34559627,0.39797599,0.22428271,0.86108762,0.60301623,0.00958499,0.59598684
-5.62181091,1.69182281,0.00043791,0.34326602,0.39271194,0.22103301,0.85260289,0.59627598,0.01005741,0.57779181
-5.61580790,1.67063067,0.00042845,0.34115588,0.38907892,0.21900866,0.84436378,0.59045157,0.01061503,0.56200273
-5.60980490,1.65456972,0.00043437,0.33947756,0.38706112,0.21824792,0.83686578,0.58574379,0.01126188,0.54870560
-5.60380190,1.64410781,0.00045531,0.33843822,0.38662672,0.21877506,0.83062706,0.58233381,0.01199998,0.53796725
-5.59779890,1.63964551,0.00049106,0.33823327,0.38772840,0.22059936,0.82617179,0.58037687,0.01282908,0.52983490
-5.59179590,1.64150013,0.00054155,0.33903905,0.39030367,0.22371408,0.82401182,0.57999626,0.01374640,0.52433490
-5.58579290,1.64988969,0.00060677,0.34100596,0.39427492,0.22809531,0.82462751,0.58127778,0.01474645,0.52147086
-5.57978989,1.66491774,0.00068674,0.34425213,0.39954929,0.23370100,0.82844841,0.58426502,0.01582091,0.52122123
-5.57378689,1.68655967,0.00078147,0.34885785,0.40601851,0.24046999,0.83583441,0.58895567,0.01695865,0.52353652
-5.56778389,1.71465162,0.00089085,0.35486115,0.41355878,0.24832142,0.84705836,0.59529891,0.01814584,0.52833653
-5.56178089,1.74888254,0.00101466,0.36225455,0.42203080,0.25715438,0.86229075,0.60319442,0.01936615,0.53550770
-5.55577789,1.78879016,0.00115247,0.37098334,0.43128009,0.26684809,0.88158726,0.61249265,0.02060106,0.54490101
-5.54977489,1.83376146,0.00130363,0.38094529,0.44113771,0.27726257,0.90487985,0.62299688,0.02183030,0.55633053
-5.54377189,1.88303799,0.00146719,0.39199201,0.45142134,0.28823992,0.93197177,0.63446671,0.02303235,0.56957311
-5.53776888,1.93572613,0.00164190,0.40393191,0.46193696,0.29960619,0.96253704,0.64662315,0.02418508,0.58436901
-5.53176588,1.99081230,0.00182620,0.41653470,0.47248094,0.31117395,0.99612443,0.65915500,0.02526632,0.60042399
-5.52576288,2.04718286,0.00201814,0.42953727,0.48284273,0.32274537,1.03216616,0.67172656,0.02625462,0.61741266
-5.51975988,2.10364819,0.00221549,0.44265088,0.49280801,0.33411590,1.06999095,0.68398621,0.02712987,0.63498316
-5.51375688,2.15897033,0.00241567,0.45556937,0.50216223,0.34507844,1.10884126,0.69557578,0.02787397,0.65276316
-5.50775388,2.21189329,0.00261585,0.46797808,0.51069458,0.35542773,1.14789401,0.70614036,0.02847142,0.67036697
-5.50175088,2.26117526,0.00281297,0.47956329,0.51820221,0.36496515,1.18628436,0.71533815,0.02890984,0.68740364
-5.49574787,2.30562142,0.00300382,0.49002181,0.52449461,0.37350343,1.22313140,0.72285022,0.02918034,0.70348576
-5.48974487,2.34411666,0.00318512,0.49907034,0.52939811,0.38087135,1.25756519,0.72838976,0.02927784,0.71823875
-5.48374187,2.37565679,0.00335360,0.50645436,0.53276022,0.38691825,1.28875393,0.73171058,0.02920117,0.73131032
-5.47773887,2.39937752,0.00350613,0.51195624,0.53445386,0.39151812,1.31593048,0.73261458,0.02895309,0.74237987
-5.47173587,2.41458012,0.00363977,0.51540226,0.53438123,0.39457321,1.33841716,0.73095802,0.02854016,0.75116735
-5.46573287,2.42075314,0.00375190,0.51666832,0.53247725,0.39601703,1.35564812,0.72665643,0.02797245,0.75744154
-5.45972986,2.41758940,0.00384030,0.51568429,0.52871242,0.39581661,1.36718835,0.71968800,0.02726322,0.76102730
-5.45372686,2.40499789,0.00390323,0.51243667,0.52309494,0.39397404,1.37274904,0.71009546,0.02642836,0.76181160
-5.44772386,2.38311040,0.00393951,0.50696977,0.51567218,0.39052711,1.37219854,0.69798629,0.02548597,0.75974822
-5.44172086,2.35228256,0.00394854,0.49938523,0.50653112,0.38554918,1.36556895,0.68353158,0.02445570,0.75486085
-5.43571786,2.31308971,0.00393035,0.48984008,0.49579809,0.37914822,1.35305819,0.66696326,0.02335824,0.74724462
-5.42971486,2.26631759,0.00388561,0.47854340,0.48363738,0.37146500,1.33502773,0.64857023,0.02221471,0.73706590
-5.42371186,2.21294850,0.00381559,0.46575178,0.47024909,0.36267063,1.31199618,0.62869313,0.02104618,0.72456045
-5.41770885,2.15414321,0.00372217,0.45176388,0.45586603,0.35296335,1.28462936,0.60771833,0.01987317,0.71002991
-5.41170585,2.09121939,0.00360772,0.43691403,0.44074980,0.34256481,1.25372712,0.58607099,0.01871530,0.69383686
-5.40570285,2.02562706,0.00347509,0.42156546,0.42518614,0.33171584,1.22020769,0.56420761,0.01759092,0.67639829
-5.39969985,1.95892179,0.00332750,0.40610308,0.40947971,0.32067177,1.18509004,0.54260813,0.01651694,0.65817795
-5.39369685,1.89273613,0.00316843,0.39092614,0.39394834,0.30969758,1.14947487,0.52176774,0.01550862,0.63967748
-5.38769385,1.82874993,0.00300157,0.37644092,0.37891693,0.29906267,1.11452465,0.50218866,0.01457953,0.62142668
-5.38169085,1.76865999,0.00283065,0.36305356,0.36471124,0.28903571,1.08144341,0.48437180,0.01374152,0.60397301
-5.37568784,1.71414961,0.00265941,0.35116311,0.35165151,0.27987931,1.05145629,0.46880863,0.01300469,0.58787054
-5.36968484,1.66685821,0.00249145,0.34115501,0.34004637,0.27184483,1.02578947,0.45597313,0.01237750,0.57366857
-5.36368184,1.62835170,0.00233022,0.33339476,0.33018683,0.26516731,1.00565045,0.44631399,0.01186679,0.56190011
-5.35767884,1.60009364,0.00217887,0.32822216,0.32234083,0.26006065,0.99220888,0.44024709,0.01147782,0.55307045
-5.35167584,1.58341776,0.00204024,0.32594579,0.31674821,0.25671303,0.98657805,0.43814828,0.01121439,0.54764602
-5.34567284,1.57950210,0.00191684,0.32683803,0.31361645,0.25528288,0.98979700,0.44034658,0.01107877,0.54604378
-5.33966983,1.58934525,0.00181075,0.33113038,0.31311701,0.25589513,1.00281342,0.44711781,0.01107177,0.54862144
-5.33366683,1.61374502,0.00172367,0.33900936,0.31538266,0.25863828,1.02646727,0.45867879,0.01119270,0.55566868
-5.32766383,1.65328021,0.00165689,0.35061282,0.32050563,0.26356198,1.06147528,0.47518224,0.01143934,0.56739965
-5.32166083,1.70829595,0.00161133,0.36602687,0.32853678,0.27067550,1.10841663,0.49671247,0.01180786,0.58394703
-5.31565783,1.77889306,0.00158750,0.38528351,0.33948566,0.27994704,1.16771977,0.52328210,0.01229282,0.60535791
-5.30965483,1.86492217,0.00158557,0.40835895,0.35332169,0.29130402,1.23965089,0.55482993,0.01288709,0.63159155
-5.30365183,1.96598300,0.00160541,0.43517288,0.36997623,0.30463437,1.32430431,0.59122017,0.01358187,0.66251944
-5.29764882,2.08142914,0.00164660,0.46558872,0.38934553,0.31978892,1.42159509,0.63224313,0.01436670,0.69792759
-5.29164582,2.21037875,0.00170846,0.49941497,0.41129457,0.33658479,1.53125425,0.67761757,0.01522953,0.73752112
-5.28564282,2.35173109,0.00179013,0.53640767,0.43566156,0.35480992,1.65282706,0.72699473,0.01615689,0.78093130
-5.27963982,2.50418890,0.00189059,0.57627409,0.46226299,0.37422848,1.78567444,0.77996411,0.01713400,0.82772465
-5.27363682,2.66628614,0.00200867,0.61867759,0.49089903,0.39458717,1.92897789,0.83606088,0.01814513,0.87741420
-5.26763382,2.83642048,0.00214314,0.66324354,0.52135910,0.41562224,2.08174795,0.89477486,0.01917382,0.92947230
-5.26163082,3.01288966,0.00229271,0.70956622,0.55342740,0.43706696,2.24283609,0.95556080,0.02020331,0.98334488
-5.25562781,3.19393061,0.00245605,0.75721648,0.58688810,0.45865937,2.41094993,1.01784966,0.02121687,1.03846649
-5.24962481,3.37775988,0.00263186,0.80574997,0.62153003,0.48015007,2.58467139,1.08106057,0.02219830,1.09427562
-5.24362181,3.56261408,0.00281888,0.85471554,0.65715063,0.50130967,2.76247743,1.14461296,0.02313228,1.15022980
-5.23761881,3.74678863,0.00301589,0.90366364,0.69355896,0.52193563,2.94276260,1.20793852,0.02400484,1.20581980
-5.23161581,3.92867337,0.00322173,0.95215431,0.73057763,0.54185834,3.12386296,1.27049229,0.02480366,1.26058242
-5.22561281,4.10678359,0.00343532,0.99976447,0.76804358,0.56094596,3.30408060,1.33176276,0.02551845,1.31411125
-5.21960980,4.27978511,0.00365566,1.04609427,0.80580758,0.57910794,3.48170802,1.39128018,0.02614116,1.36606500
-5.21360680,4.44651248,0.00388181,1.09077216,0.84373257,0.59629696,3.65505181,1.44862306,0.02666613,1.41617295
-5.20760380,4.60597961,0.00411291,1.13345870,0.88169088,0.61250920,3.82245497,1.50342235,0.02709017,1.46423741
-5.20160080,4.75738245,0.00434811,1.17384878,0.91956046,0.62778282,3.98231746,1.55536342,0.02741250,1.51013287
-5.19559780,4.90009385,0.00458656,1.21167249,0.95722041,0.64219471,4.13311471,1.60418552,0.02763465,1.55380208
-5.18959480,5.03365101,0.00482740,1.24669457,0.99454604,0.65585557,4.27341378,1.64967917,0.02776022,1.59524912
-5.18359180,5.15773658,0.00506971,1.27871263,1.03140376,0.66890345,4.40188725,1.69168142,0.02779460,1.63452985
-5.17758879,5.27215437,0.00531245,1.30755444,1.06764615,0.68149608,4.51732498,1.73006958,0.02774458,1.67174015
-5.17158579,5.37680145,0.00555443,1.33307452,1.10310769,0.69380210,4.61864384,1.76475371,0.02761799,1.70700262
-5.16558279,5.47163812,0.00579429,1.35515038,1.13760121,0.70599176,4.70489581,1.79566845,0.02742325,1.74045234
-5.15957979,5.55665769,0.00603045,1.37367881,1.17091569,0.71822730,4.77527474,1.82276472,0.02716898,1.77222238
-5.15357679,5.63185775,0.00626107,1.38857238,1.20281540,0.73065348,4.82912209,1.84600187,0.02686360,1.80242984
-5.14757379,5.69721479,0.00648410,1.39975667,1.23304079,0.74338869,4.86593193,1.86534079,0.02651495,1.83116309
-5.14157079,5.75266340,0.00669720,1.40716830,1.26131099,0.75651704,4.88535544,1.88073834,0.02613004,1.85847089
-5.13556778,5.79808139,0.00689781,1.41075399,1.28732821,0.77008171,4.88720483,1.89214360,0.02571479,1.88435379
-5.12956478,5.83328172,0.00708317,1.41047069,1.31078370,0.78407996,4.87145686,1.89949608,0.02527389,1.90875847
-5.12356178,5.85801138,0.00725040,1.40628690,1.33136520,0.79846004,4.83825558,1.90272601,0.02481076,1.93157510
-5.11755878,5.87195757,0.00739649,1.39818485,1.34876563,0.81312010,4.78791411,1.90175674,0.02432754,1.95263788
-5.11155578,5.87476045,0.00751848,1.38616371,1.36269254,0.82790924,4.72091505,1.89650904,0.02382520,1.97172876
-5.10555278,5.86603189,0.00761346,1.37024320,1.37287807,0.84263068,4.63790916,1.88690700,0.02330367,1.98858416
-5.09954977,5.84537898,0.00767876,1.35046768,1.37908874,0.85704688,4.53971171,1.87288531,0.02276207,2.00290417
-5.09354677,5.81243091,0.00771197,1.32691021,1.38113481,0.87088651,4.42729627,1.85439724,0.02219894,2.01436403
-5.08754377,5.76686777,0.00771109,1.29967624,1.37887861,0.88385291,4.30178555,1.83142301,0.02161252,2.02262701
-5.08154077,5.70844946,0.00767460,1.26890681,1.37224147,0.89563376,4.16443898,1.80397797,0.02100099,2.02735832
-5.07553777,5.63704334,0.00760157,1.23478078,1.36120887,0.90591149,4.01663715,1.77212006,0.02036277,2.02823922
-5.06953477,5.55264885,0.00749169,1.19751606,1.34583350,0.91437417,3.85986307,1.73595611,0.01969676,2.02498077
-5.06353177,5.45541799,0.00734531,1.15736956,1.32623613,0.92072615,3.69568053,1.69564667,0.01900247,2.01733644
-5.05752876,5.34567044,0.00716349,1.11463583,1.30260419,0.92469843,3.52571016,1.65140888,0.01828028,2.00511333
-5.05152576,5.22390272,0.00694800,1.06964435,1.27518800,0.92605796,3.35160357,1.60351740,0.01753146,1.98818116
-5.04552276,5.09079073,0.00670123,1.02275567,1.24429497,0.92461578,3.17501645,1.55230317,0.01675828,1.96647911
-5.03951976,4.94718581,0.00642619,0.97435624,1.21028195,0.92023370,2.99758140,1.49815003,0.01596397,1.94001990
-5.03351676,4.79410449,0.00612643,0.92485252,1.17354603,0.91282911,2.82088130,1.44148940,0.01515271,1.90889139
-5.02751376,4.63271238,0.00580591,0.87466421,1.13451430,0.90237804,2.64642414,1.38279324,0.01432949,1.87325556
-5.02151076,4.46430323,0.00546893,0.82421716,1.09363288,0.88891627,2.47562009,1.32256553,0.01350002,1.83334502
-5.01550775,4.29027400,0.00511998,0.77393606,1.05135591,0.87253857,2.30976151,1.26133274,0.01267055,1.78945750
-5.00950475,4.11209725,0.00476363,0.72423731,1.00813472,0.85339612,2.15000664,1.19963365,0.01184770,1.74194850
-5.00350175,3.93129201,0.00440442,0.67552224,0.96440776,0.83169240,1.99736720,1.13800898,0.01103827,1.69122268
-4.99749875,3.74939441,0.00404673,0.62817097,0.92059167,0.80767770,1.85270045,1.07699124,0.01024908,1.63772421
-4.99149575,3.56792925,0.00369468,0.58253706,0.87707366,0.78164250,1.71670559,1.01709522,0.00948676,1.58192681
-4.98549275,3.38838354,0.00335205,0.53894320,0.83420562,0.75391007,1.58992460,0.95880942,0.00875766,1.52432367
-4.97948974,3.21218280,0.00302219,0.49767782,0.79229992,0.72482853,1.47274716,0.90258875,0.00806768,1.46541773
-4.97348674,3.04067092,0.00270799,0.45899292,0.75162694,0.69476274,1.36541919,0.84884862,0.00742219,1.40571267
-4.96748374,2.87509370,0.00241183,0.42310281,0.71241440,0.66408611,1.26805455,0.79796055,0.00682598,1.34570472
-4.96148074,2.71658645,0.00213558,0.39018394,0.67484818,0.63317287,1.18064907,0.75024929,0.00628322,1.28587560
-4.95547774,2.56616531,0.00188060,0.36037548,0.63907451,0.60239056,1.10309626,0.70599142,0.00579747,1.22668661
-4.94947474,2.42472200,0.00164773,0.33378057,0.60520323,0.57209336,1.03520375,0.66541507,0.00537172,1.16857374
-4.94347174,2.29302158,0.00143739,0.31046806,0.57331172,0.54261594,0.97670963,0.62870081,0.00500842,1.11194393
-4.93746873,2.17170225,0.00124955,0.29047451,0.54344940,0.51426815,0.92729799,0.59598314,0.00470955,1.05717215
-4.93146573,2.06127676,0.00108386,0.27380622,0.51564215,0.48733048,0.88661278,0.56735248,0.00447670,1.00459925
-4.92546273,1.96213443,0.00093961,0.26044114,0.48989666,0.46205026,0.85426946,0.54285724,0.00431116,0.95453030
-4.91945973,1.87454322,0.00081589,0.25033047,0.46620426,0.43863855,0.82986393,0.52250576,0.00421393,0.90723325
-4.91345673,1.79865127,0.00071154,0.24339985,0.44454404,0.41726780,0.81297852,0.50626784,0.00418582,0.86293773
-4.90745373,1.73448733,0.00062532,0.23955011,0.42488522,0.39807001,0.80318480,0.49407572,0.00422746,0.82183384
-4.90145073,1.68196019,0.00055583,0.23865754,0.40718861,0.38113557,0.80004348,0.48582448,0.00433932,0.78407085
-4.89544772,1.64085690,0.00050165,0.24057367,0.39140716,0.36651266,0.80310169,0.48137181,0.00452166,0.74975573
-4.88944472,1.61084014,0.00046133,0.24512486,0.37748576,0.35420715,0.81188800,0.48053733,0.00477449,0.71895160
-4.88344172,1.59144527,0.00043344,0.25211165,0.36536030,0.34418309,0.82590610,0.48310158,0.00509749,0.69167622
-4.87743872,1.58207771,0.00041654,0.26130826,0.35495631,0.33636383,0.84462773,0.48880505,0.00548991,0.66790051
-4.87143572,1.58201145,0.00040927,0.27246233,0.34618732,0.33063369,0.86748584,0.49734750,0.00595045,0.64754749
-4.86543272,1.59038959,0.00041029,0.28529524,0.33895313,0.32684036,0.89386876,0.50838791,0.00647712,0.63049174
-4.85942971,1.60622765,0.00041833,0.29950312,0.33313844,0.32479801,0.92311642,0.52154546,0.00706707,0.61655966
-4.85342671,1.62842069,0.00043219,0.31475887,0.32861181,0.32429109,0.95451908,0.53640178,0.00771650,0.60553066
-4.84742371,1.65575442,0.00045071,0.33071525,0.32522533,0.32507888,0.98731940,0.55250482,0.00842051,0.59713958
-4.84142071,1.68692112,0.00047281,0.34700913,0.32281508,0.32690073,1.02071804,0.56937428,0.00917301,0.59108036
-4.83541771,1.72054007,0.00049745,0.36326692,0.32120250,0.32948197,1.05388309,0.58650888,0.00996665,0.58701108
-4.82941471,1.75518253,0.00052367,0.37911103,0.32019662,0.33254031,1.08596306,0.60339526,0.01079280,0.58456032
-4.82341171,1.78940064,0.00055055,0.39416734,0.31959731,0.33579256,1.11610315,0.61951831,0.01164158,0.58333476
-4.81740870,1.82175931,0.00057725,0.40807328,0.31919916,0.33896170,1.14346413,0.63437263,0.01250193,0.58292784
-4.81140570,1.85087023,0.00060298,0.42048634,0.31879614,0.34178374,1.16724309,0.64747469,0.01336175,0.58292926
-4.80540270,1.87542645,0.00062703,0.43109251,0.31818663,0.34401448,1.18669497,0.65837528,0.01420812,0.58293487
-4.79939970,1.89423626,0.00064877,0.43961452,0.31717868,0.34543574,1.20115390,0.66667149,0.01502748,0.58255685
-4.79339670,1.90625484,0.00066764,0.44581921,0.31559518,0.34586086,1.21005317,0.67201788,0.01580601,0.58143353
-4.78739370,1.91061230,0.00068316,0.44952384,0.31327883,0.34513929,1.21294283,0.67413623,0.01652986,0.57923868
-4.78139070,1.90663678,0.00069494,0.45060105,0.31009645,0.34316011,1.20950398,0.67282334,0.01718561,0.57568970
-4.77538769,1.89387155,0.00070270,0.44898209,0.30594267,0.33985428,1.19955889,0.66795655,0.01776056,0.57055465
-4.76938469,1.87208538,0.00070625,0.44465822,0.30074261,0.33519558,1.18307647,0.65949666,0.01824313,0.56365756
-4.76338169,1.84127557,0.00070548,0.43768020,0.29445355,0.32920018,1.16017278,0.64748816,0.01862323,0.55488205
-4.75737869,1.80166374,0.00070039,0.42815586,0.28706555,0.32192491,1.13110648,0.63205673,0.01889252,0.54417298
-4.75137569,1.75368439,0.00069107,0.41624587,0.27860089,0.31346427,1.09626946,0.61340406,0.01904474,0.53153618
-4.74537269,1.69796693,0.00067770,0.40215791,0.26911252,0.30394628,1.05617318,0.59180045,0.01907590,0.51703631
-4.73936968,1.63531200,0.00066055,0.38613946,0.25868147,0.29352747,1.01143127,0.56757527,0.01898441,0.50079289
-4.73336668,1.56666324,0.00063995,0.36846960,0.24741352,0.28238706,0.96273940,0.54110604,0.01877115,0.48297478
-4.72736368,1.49307559,0.00061630,0.34945012,0.23543519,0.27072067,0.91085312,0.51280638,0.01843944,0.46379337
-4.72136068,1.41568177,0.00059006,0.32939640,0.22288928,0.25873375,0.85656501,0.48311348,0.01799496,0.44349470
-4.71535768,1.33565813,0.00056172,0.30862833,0.20993015,0.24663505,0.80068175,0.45247570,0.01744558,0.42235096
-4.70935468,1.25419122,0.00053182,0.28746164,0.19671903,0.23463025,0.74400238,0.42134057,0.01680107,0.40065161
-4.70335168,1.17244648,0.00050090,0.26620010,0.18341943,0.22291612,0.68729834,0.39014387,0.01607283,0.37869457
-4.69734867,1.09153994,0.00046952,0.24512860,0.17019287,0.21167526,0.63129606,0.35930000,0.01527354,0.35677778
-4.69134567,1.01251390,0.00043825,0.22450745,0.15719516,0.20107166,0.57666260,0.32919397,0.01441677,0.33519132
-4.68534267,0.93631718,0.00040763,0.20456803,0.14457317,0.19124724,0.52399465,0.30017511,0.01351657,0.31421060
-4.67933967,0.86379033,0.00037820,0.18550979,0.13246231,0.18231940,0.47381097,0.27255270,0.01258709,0.29409057
-4.67333667,0.79565592,0.00035047,0.16749855,0.12098476,0.17437954,0.42654831,0.24659335,0.01164222,0.27506125
-4.66733367,0.73251391,0.00032494,0.15066620,0.11024824,0.16749278,0.38256056,0.22252004,0.01069521,0.25732458
-4.66133067,0.67484153,0.00030204,0.13511144,0.10034566,0.16169863,0.34212076,0.20051273,0.00975841,0.24105278
-4.65532766,0.62299754,0.00028221,0.12090160,0.09135514,0.15701259,0.30542561,0.18071020,0.00884296,0.22638785
-4.64932466,0.57722991,0.00026581,0.10807530,0.08334074,0.15342860,0.27260194,0.16321284,0.00795865,0.21344250
-4.64332166,0.53768633,0.00025320,0.09664565,0.07635349,0.15092214,0.24371456,0.14808619,0.00711378,0.20230204
