energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-2.93246623,4.16585445,0.25949413,0.07314403,0.87225596,0.13620517,1.66212909,1.34021390,0.15866666
-2.92646323,4.49019756,0.28783951,0.08001689,0.93748127,0.14900308,1.79541992,1.44092329,0.17111442
-2.92046023,4.81565592,0.31746948,0.08704095,1.00210011,0.16220387,1.93010330,1.54095166,0.18367712
-2.91445723,5.13804300,0.34813274,0.09411746,1.06517961,0.17567232,2.06464972,1.63894037,0.19617846
-2.90845423,5.45314185,0.37954444,0.10114140,1.12578266,0.18926306,2.19751756,1.73353190,0.20843912
-2.90245123,5.75679719,0.41139064,0.10800354,1.18298960,0.20282281,2.32718644,1.82340095,0.22028035
-2.89644822,6.04501085,0.44333390,0.11459277,1.23592059,0.21619294,2.45219153,1.90728617,0.23152777
-2.89044522,6.31403659,0.47502014,0.12079867,1.28375793,0.22921244,2.57115743,1.98402121,0.24201523
-2.88444222,6.56047086,0.50608650,0.12651431,1.32576727,0.24172116,2.68283008,2.05256386,0.25158868
-2.87843922,6.78133539,0.53616982,0.13163908,1.36131706,0.25356318,2.78610566,2.11202195,0.26010979
-2.87243622,6.97414826,0.56491569,0.13608142,1.38989517,0.26459031,2.88005485,2.16167511,0.26745926
-2.86643322,7.13698023,0.59198751,0.13976145,1.41112213,0.27466548,2.96394171,2.20099112,0.27353961
-2.86043022,7.26849384,0.61707541,0.14261322,1.42476027,0.28366606,3.03723612,2.22963646,0.27827739
-2.85442721,7.36796357,0.63990457,0.14458659,1.43071840,0.29148680,3.09961939,2.24748038,0.28162467
-2.84842421,7.43527633,0.66024267,0.14564865,1.42905181,0.29804250,3.15098278,2.25459251,0.28355976
-2.84242121,7.47091217,0.67790616,0.14578455,1.41995764,0.30327015,3.19141906,2.25123403,0.28408716
-2.83641821,7.47590653,0.69276509,0.14499779,1.40376575,0.30713058,3.22120771,2.23784309,0.28323668
-2.83041521,7.45179575,0.70474631,0.14330989,1.38092569,0.30960944,3.24079432,2.21501503,0.28106186
-2.82441221,7.40054863,0.71383485,0.14075951,1.35199018,0.31071754,3.25076552,2.18347852,0.27763772
-2.81840920,7.32448738,0.72007347,0.13740108,1.31759610,0.31049059,3.25182048,2.14406874,0.27305797
-2.81240620,7.22620152,0.72356032,0.13330290,1.27844365,0.30898808,3.24474047,2.09769887,0.26743175
-2.80640320,7.10845903,0.72444479,0.12854499,1.23527477,0.30629162,3.23035797,2.04533127,0.26088011
-2.80040020,6.97411827,0.72292167,0.12321658,1.18885171,0.30250257,3.20952667,1.98794954,0.25353241
-2.79439720,6.82604490,0.71922393,0.11741352,1.13993654,0.29773908,3.18309381,1.92653267,0.24552264
-2.78839420,6.66703677,0.71361415,0.11123563,1.08927253,0.29213260,3.15187603,1.86203240,0.23698598
-2.78239120,6.49975985,0.70637523,0.10478407,1.03756804,0.28582401,3.11663965,1.79535440,0.22805560
-2.77638819,6.32669726,0.69780041,0.09815894,0.98548329,0.27895943,3.07808622,1.72734408,0.21885984
-2.77038519,6.15011270,0.68818326,0.09145703,0.93362055,0.27168588,3.03684366,1.65877702,0.20951992
-2.76438219,5.97202891,0.67780787,0.08476994,0.88251764,0.26414695,2.99346312,1.59035440,0.20014803
-2.75837919,5.79422085,0.66693971,0.07818250,0.83264497,0.25647855,2.94842150,1.52270282,0.19084613
-2.75237619,5.61822269,0.65581749,0.07177155,0.78440556,0.24880507,2.90212903,1.45637829,0.18170509
-2.74637319,5.44534669,0.64464639,0.06560510,0.73813803,0.24123594,2.85494113,1.39187360,0.17280453
-2.74037019,5.27671196,0.63359294,0.05974184,0.69412171,0.23386277,2.80717376,1.32962823,0.16421292
-2.73436718,5.11328024,0.62278173,0.05423098,0.65258363,0.22675733,2.75912091,1.27003977,0.15598820
-2.72836418,4.95589571,0.61229410,0.04911238,0.61370642,0.21997017,2.71107306,1.21347609,0.14817859
-2.72236118,4.80532589,0.60216884,0.04441692,0.57763679,0.21353030,2.66333530,1.16028685,0.14082369
-2.71635818,4.66230031,0.59240479,0.04016703,0.54449374,0.20744556,2.61624361,1.11081384,0.13395562
-2.71035518,4.52754435,0.58296528,0.03637742,0.51437605,0.20170403,2.57017826,1.06539897,0.12760020
-2.70435218,4.40180559,0.57378402,0.03305581,0.48736853,0.19627609,2.52557309,1.02438940,0.12177805
-2.69834917,4.28587063,0.56477218,0.03020376,0.46354671,0.19111724,2.48291966,0.98813920,0.11650553
-2.69234617,4.18057096,0.55582624,0.02781742,0.44297958,0.18617141,2.44276580,0.95700733,0.11179556
-2.68634317,4.08677701,0.54683623,0.02588827,0.42573047,0.18137467,2.40570799,0.93135178,0.10765800
-2.68034017,4.00538032,0.53769374,0.02440378,0.41185585,0.17665909,2.37237763,0.91152005,0.10409996
-2.67433717,3.93726433,0.52829946,0.02334793,0.40140229,0.17195657,2.34342147,0.89783635,0.10112573
-2.66833417,3.88326524,0.51856967,0.02270165,0.39440196,0.16720255,2.31947682,0.89058612,0.09873640
-2.66233117,3.84412473,0.50844149,0.02244320,0.39086665,0.16233921,2.30114266,0.88999860,0.09692934
-2.65632816,3.82043723,0.49787647,0.02254831,0.39078122,0.15731826,2.28894778,0.89622835,0.09569746
-2.65032516,3.81259461,0.48686249,0.02299043,0.39409652,0.15210301,2.28331763,0.90933685,0.09502835
-2.64432216,3.82073162,0.47541389,0.02374075,0.40072264,0.14666976,2.28454160,0.92927515,0.09490337
-2.63831916,3.84467558,0.46356982,0.02476830,0.41052284,0.14100850,2.29274260,0.95586875,0.09529683
-2.63231616,3.88390370,0.45139114,0.02604001,0.42330866,0.13512277,2.30785071,0.98880571,0.09617522
-2.62631316,3.93751127,0.43895589,0.02752083,0.43883682,0.12902890,2.32958279,1.02762901,0.09749676
-2.62031016,4.00419353,0.42635395,0.02917381,0.45680809,0.12275475,2.35742963,1.07173390,0.09921109
-2.61430715,4.08224344,0.41368102,0.03096045,0.47686861,0.11633780,2.39065171,1.12037094,0.10125943
-2.60830415,4.16956695,0.40103253,0.03284092,0.49861369,0.10982304,2.42828481,1.17265501,0.10357505
-2.60230115,4.26371634,0.38849771,0.03477462,0.52159421,0.10326063,2.46915559,1.22758039,0.10608418
-2.59629815,4.36194141,0.37615434,0.03672066,0.54532557,0.09670346,2.51190731,1.28404178,0.10870727
-2.59029515,4.46125739,0.36406444,0.03863861,0.56929888,0.09020488,2.55503493,1.34086073,0.11136072
-2.58429215,4.55852729,0.35227109,0.04048918,0.59299408,0.08381651,2.59692864,1.39681656,0.11395884
-2.57828914,4.65055574,0.34079663,0.04223512,0.61589455,0.07758641,2.63592408,1.45068097,0.11641614
-2.57228614,4.73419066,0.32964231,0.04384206,0.63750257,0.07155763,2.67035735,1.50125477,0.11864976
-2.56628314,4.80642833,0.31878919,0.04527936,0.65735503,0.06576703,2.69862245,1.54740541,0.12058200
-2.56028014,4.86451730,0.30820039,0.04652096,0.67503871,0.06024465,2.71922863,1.58810374,0.12214274
-2.55427714,4.90605639,0.29782443,0.04754604,0.69020432,0.05501336,2.73085507,1.62245834,0.12327176
-2.54827414,4.92908220,0.28759924,0.04833971,0.70257877,0.05008892,2.73240031,1.64974584,0.12392076
-2.54227114,4.93214181,0.27745686,0.04889337,0.71197491,0.04548031,2.72302422,1.66943582,0.12405500
-2.53626813,4.91434730,0.26732820,0.04920496,0.71829831,0.04119035,2.70218048,1.68120912,0.12365453
-2.53026513,4.87540920,0.25714783,0.04927901,0.72155056,0.03721644,2.66963793,1.68496842,0.12271480
-2.52426213,4.81564709,0.24685828,0.04912638,0.72182898,0.03355145,2.62549005,1.68084071,0.12124679
-2.51825913,4.73597685,0.23641383,0.04876383,0.71932253,0.03018464,2.57015182,1.66917110,0.11927650
-2.51225613,4.63787476,0.22578344,0.04821336,0.71430402,0.02710255,2.50434442,1.65050839,0.11684392
-2.50625313,4.52332021,0.21495273,0.04750133,0.70711897,0.02428988,2.42906827,1.62558273,0.11400145
-2.50025013,4.39471943,0.20392504,0.04665745,0.69817145,0.02173021,2.34556595,1.59527633,0.11081185
-2.49424712,4.25481379,0.19272146,0.04571359,0.68790751,0.01940670,2.25527659,1.56058846,0.10734589
-2.48824412,4.10657671,0.18137992,0.04470259,0.67679695,0.01730254,2.15978387,1.52259623,0.10367963
-2.48224112,3.95310387,0.16995350,0.04365700,0.66531413,0.01540142,2.06076009,1.48241286,0.09989165
-2.47623812,3.79750155,0.15850807,0.04260788,0.65391879,0.01368773,1.95990859,1.44114528,0.09606025
-2.47023512,3.64277791,0.14711945,0.04158367,0.64303763,0.01214679,1.85890724,1.39985284,0.09226068
-2.46423212,3.49174180,0.13587021,0.04060922,0.63304747,0.01076487,1.75935510,1.35950901,0.08856269
-2.45822911,3.34691327,0.12484649,0.03970496,0.62426090,0.00952924,1.66272444,1.32096759,0.08502829
-2.45222611,3.21044916,0.11413471,0.03888639,0.61691479,0.00842810,1.57031996,1.28493497,0.08171001
-2.44622311,3.08408652,0.10381867,0.03816366,0.61116244,0.00745053,1.48324630,1.25194935,0.07864953
-2.44022011,2.96910538,0.09397687,0.03754149,0.60706946,0.00658636,1.40238507,1.22236780,0.07587692
-2.43421711,2.86631190,0.08468035,0.03701937,0.60461363,0.00582612,1.32838156,1.19636154,0.07341028
-2.42821411,2.77604146,0.07599093,0.03659188,0.60368865,0.00516091,1.26164123,1.17391924,0.07125595
-2.42221111,2.69818057,0.06796003,0.03624933,0.60411158,0.00458237,1.20233543,1.15485813,0.06940921
-2.41620810,2.63220579,0.06062796,0.03597846,0.60563341,0.00408260,1.15041559,1.13884194,0.06785533
-2.41020510,2.57723667,0.05402366,0.03576340,0.60795232,0.00365412,1.10563455,1.12540482,0.06657100
-2.40420210,2.53209973,0.04816486,0.03558654,0.61072886,0.00328988,1.06757367,1.11397962,0.06552600
-2.39819910,2.49539980,0.04305853,0.03542959,0.61360227,0.00298319,1.03567406,1.10392930,0.06468507
-2.39219610,2.46559481,0.03870158,0.03527450,0.61620711,0.00272781,1.00927034,1.09457962,0.06400976
-2.38619310,2.44107062,0.03508176,0.03510432,0.61818934,0.00251787,0.98762506,1.08525177,0.06346029
-2.38019010,2.42021206,0.03217855,0.03490397,0.61922123,0.00234793,0.96996247,1.07529313,0.06299736
-2.37418709,2.40146729,0.02996415,0.03466086,0.61901419,0.00221299,0.95549984,1.06410502,0.06258361
-2.36818409,2.38340285,0.02840441,0.03436528,0.61732916,0.00210843,0.94347555,1.05116621,0.06218496
-2.36218109,2.36474755,0.02745965,0.03401065,0.61398408,0.00203010,0.93317270,1.03605129,0.06177159
-2.35617809,2.34442396,0.02708542,0.03359355,0.60885825,0.00197421,0.92393771,1.01844335,0.06131857
-2.35017509,2.32156712,0.02723318,0.03311357,0.60189347,0.00193736,0.91519372,0.99814079,0.06080622
-2.34417209,2.29553081,0.02785086,0.03257304,0.59309223,0.00191652,0.90644857,0.97505835,0.06022012
-2.33816908,2.26588229,0.02888340,0.03197654,0.58251317,0.00190894,0.89729780,0.94922259,0.05955086
-2.33216608,2.23238719,0.03027324,0.03133040,0.57026415,0.00191217,0.88742321,0.92076275,0.05879352
-2.32616308,2.19498650,0.03196082,0.03064210,0.55649379,0.00192402,0.87658757,0.88989764,0.05794703
-2.32016008,2.15376796,0.03388517,0.02991968,0.54138168,0.00194248,0.86462652,0.85691962,0.05701336
-2.31415708,2.10893444,0.03598455,0.02917113,0.52512831,0.00196576,0.85143858,0.82217685,0.05599671
-2.30815408,2.06077157,0.03819722,0.02840390,0.50794499,0.00199219,0.83697408,0.78605484,0.05490266
-2.30215108,2.00961702,0.04046232,0.02762446,0.49004467,0.00202031,0.82122424,0.74895836,0.05373749
-2.29614807,1.95583335,0.04272092,0.02683798,0.47163385,0.00204879,0.80421093,0.71129472,0.05250750
-2.29014507,1.89978597,0.04491715,0.02604814,0.45290619,0.00207649,0.78597789,0.67345904,0.05121857
-2.28414207,1.84182718,0.04699953,0.02525710,0.43403797,0.00210246,0.76658398,0.63582237,0.04987587
-2.27813907,1.78228695,0.04892220,0.02446549,0.41518551,0.00212602,0.74609862,0.59872273,0.04848377
-2.27213607,1.72147044,0.05064640,0.02367268,0.39648459,0.00214678,0.72459956,0.56245951,0.04704588
-2.26613307,1.65966166,0.05214177,0.02287698,0.37805163,0.00216469,0.70217291,0.52729098,0.04556531
-2.26013007,1.59713255,0.05338760,0.02207600,0.35998655,0.00218016,0.67891513,0.49343478,0.04404498
-2.25412706,1.53415626,0.05437403,0.02126701,0.34237680,0.00219407,0.65493659,0.46107108,0.04248813
-2.24812406,1.47102307,0.05510297,0.02044738,0.32530230,0.00220790,0.63036617,0.43034770,0.04089874
-2.24212106,1.40805769,0.05558880,0.01961487,0.30884077,0.00222379,0.60535647,0.40138692,0.03928211
-2.23611806,1.34563620,0.05585878,0.01876804,0.29307323,0.00224463,0.58008888,0.37429305,0.03764524
-2.23011506,1.28420133,0.05595316,0.01790648,0.27808896,0.00227411,0.55477823,0.34916051,0.03599727
-2.22411206,1.22427485,0.05592488,0.01703102,0.26398997,0.00231682,0.52967633,0.32608152,0.03434978
-2.21810905,1.16646600,0.05583893,0.01614388,0.25089428,0.00237829,0.50507421,0.30515323,0.03271692
-2.21210605,1.11147537,0.05577129,0.01524866,0.23893813,0.00246507,0.48130266,0.28648357,0.03111546
-2.20610305,1.06009361,0.05580752,0.01435034,0.22827679,0.00258472,0.45873098,0.27019579,0.02956469
-2.20010005,1.01319499,0.05604093,0.01345512,0.21908387,0.00274590,0.43776382,0.25643118,0.02808614
-2.19409705,0.97172576,0.05657044,0.01257026,0.21154924,0.00295828,0.41883626,0.24535011,0.02670323
-2.18809405,0.93668772,0.05749807,0.01170387,0.20587556,0.00323258,0.40240702,0.23713112,0.02544076
-2.18209105,0.90911741,0.05892619,0.01086462,0.20227342,0.00358048,0.38895022,0.23196819,0.02432435
-2.17608804,0.89006155,0.06095450,0.01006147,0.20095546,0.00401455,0.37894571,0.23006638,0.02337974
-2.17008504,0.88054944,0.06367685,0.00930339,0.20212937,0.00454807,0.37286831,0.23163571,0.02263213
-2.16408204,0.88156312,0.06717792,0.00859912,0.20599030,0.00519487,0.37117622,0.23688385,0.02210541
-2.15807904,0.89400609,0.07152994,0.00795686,0.21271266,0.00596912,0.37429874,0.24600749,0.02182147
-2.15207604,0.91867128,0.07678940,0.00738412,0.22244169,0.00688500,0.38262378,0.25918300,0.02179943
-2.14607304,0.95620944,0.08299399,0.00688750,0.23528513,0.00795636,0.39648514,0.27655638,0.02205502
-2.14007004,1.00709841,0.09015977,0.00647253,0.25130510,0.00919637,0.41615014,0.29823302,0.02259988
-2.13406703,1.07161457,0.09827880,0.00614358,0.27051076,0.01061700,0.44180762,0.32426752,0.02344106
-2.12806403,1.14980701,0.10731724,0.00590376,0.29285178,0.01222856,0.47355678,0.35465403,0.02458050
-2.12206103,1.24147563,0.11721412,0.00575486,0.31821310,0.01403915,0.51139708,0.38931737,0.02601468
-2.11605803,1.34615388,0.12788084,0.00569734,0.34641126,0.01605415,0.55521965,0.42810539,0.02773431
-2.11005503,1.46309719,0.13920156,0.00573031,0.37719242,0.01827560,0.60480042,0.47078300,0.02972422
-2.10405203,1.59127782,0.15103449,0.00585150,0.41023245,0.02070170,0.65979551,0.51702810,0.03196329
-2.09804902,1.72938693,0.16321409,0.00605734,0.44513926,0.02332630,0.71973916,0.56642989,0.03442460
-2.09204602,1.87584452,0.17555425,0.00634296,0.48145728,0.02613848,0.78404458,0.61848980,0.03707573
-2.08604302,2.02881758,0.18785248,0.00670223,0.51867441,0.02912222,0.85200794,0.67262522,0.03987911
-2.08004002,2.18624657,0.19989475,0.00712784,0.55623108,0.03225622,0.92281596,0.72817617,0.04279266
-2.07403702,2.34588033,0.21146115,0.00761138,0.59353146,0.03551381,0.99555699,0.78441502,0.04577050
-2.06803402,2.50531870,0.22233202,0.00814341,0.62995653,0.03886311,1.06923571,0.84055904,0.04876379
-2.06203102,2.66206225,0.23229440,0.00871360,0.66487855,0.04226732,1.14279145,0.89578576,0.05172178
-2.05602801,2.81356796,0.24114848,0.00931091,0.69767659,0.04568525,1.21511960,0.94925053,0.05459287
-2.05002501,2.95730934,0.24871391,0.00992369,0.72775261,0.04907206,1.28509593,1.00010620,0.05732577
-2.04402201,3.09083928,0.25483564,0.01053995,0.75454757,0.05238012,1.35160312,1.04752393,0.05987080
-2.03801901,3.21185372,0.25938893,0.01114754,0.77755685,0.05556016,1.41355867,1.09071493,0.06218100
-2.03201601,3.31825392,0.26228358,0.01173442,0.79634465,0.05856245,1.46994353,1.12895199,0.06421346
-2.02601301,3.40820528,0.26346691,0.01228892,0.81055665,0.06133821,1.51983033,1.16159045,0.06593034
-2.02001001,3.48019045,0.26292548,0.01280001,0.81993060,0.06384095,1.56241024,1.18808750,0.06729997
-2.01400700,3.53305488,0.26068547,0.01325759,0.82430436,0.06602792,1.59701751,1.20801936,0.06829767
-2.00800400,3.56604294,0.25681172,0.01365272,0.82362121,0.06786150,1.62315056,1.22109563,0.06890645
-2.00200100,3.57882331,0.25140542,0.01397789,0.81793221,0.06931041,1.64048899,1.22717011,0.06911751
-1.99599800,3.57150249,0.24460056,0.01422725,0.80739558,0.07035089,1.64890547,1.22624786,0.06893050
-1.98999500,3.54462609,0.23655942,0.01439671,0.79227323,0.07096751,1.64847224,1.21848820,0.06835350
-1.98399200,3.49916764,0.22746718,0.01448414,0.77292463,0.07115388,1.63946168,1.20420337,0.06740281
-1.97798899,3.43650551,0.21752598,0.01448940,0.74979826,0.07091294,1.62234106,1.18385306,0.06610253
-1.97198599,3.35838875,0.20694863,0.01441435,0.72342111,0.07025707,1.59776141,1.15803501,0.06448384
-1.96598299,3.26689332,0.19595232,0.01426278,0.69438659,0.06920779,1.56654116,1.12747195,0.06258417
-1.95997999,3.16437022,0.18475256,0.01404034,0.66334133,0.06779520,1.52964494,1.09299537,0.06044619
-1.95397699,3.05338766,0.17355753,0.01375439,0.63097133,0.06605718,1.48815871,1.05552680,0.05811666
-1.94797399,2.93666924,0.16256309,0.01341375,0.59798794,0.06403830,1.44326176,1.01605708,0.05564523
-1.94197099,2.81703039,0.15194870,0.01302850,0.56511393,0.06178857,1.39619714,0.97562447,0.05308321
-1.93596798,2.69731514,0.14187413,0.01260975,0.53307018,0.05936208,1.34824123,0.93529213,0.05048231
-1.92996498,2.58033514,0.13247727,0.01216936,0.50256301,0.05681551,1.30067376,0.89612558,0.04789348
-1.92396198,2.46881264,0.12387288,0.01171970,0.47427263,0.05420668,1.25474923,0.85917092,0.04536582
-1.91795898,2.36532881,0.11615230,0.01127343,0.44884244,0.05159313,1.21167058,0.82543402,0.04294553
-1.91195598,2.27227833,0.10938403,0.01084329,0.42686966,0.04903081,1.17256575,0.79586129,0.04067514
-1.90595298,2.19183094,0.10361509,0.01044194,0.40889685,0.04657290,1.13846773,0.77132210,0.03859275
-1.89994997,2.12590026,0.09887293,0.01008183,0.39540455,0.04426884,1.11029825,0.75259332,0.03673150
-1.89394697,2.07611950,0.09516786,0.00977510,0.38680491,0.04216350,1.08885519,0.74034576,0.03511920
-1.88794397,2.04382412,0.09249562,0.00953355,0.38343612,0.04029664,1.07480363,0.73513287,0.03377808
-1.88194097,2.03004039,0.09084025,0.00936861,0.38555772,0.03870249,1.06867019,0.73738140,0.03272469
-1.87593797,2.03547953,0.09017668,0.00929130,0.39334668,0.03740960,1.07084018,0.74738427,0.03196991
-1.86993497,2.06053639,0.09047329,0.00931229,0.40689427,0.03644081,1.08155723,0.76529534,0.03151915
-1.86393197,2.10529216,0.09169406,0.00944183,0.42620389,0.03581335,1.10092478,0.79112644,0.03137250
-1.85792896,2.16952031,0.09380028,0.00968979,0.45118978,0.03553911,1.12890903,0.82474630,0.03152507
-1.85192596,2.25269562,0.09675186,0.01006553,0.48167692,0.03562490,1.16534296,0.86588185,0.03196732
-1.84592296,2.35400576,0.10050799,0.01057786,0.51740231,0.03607280,1.20993114,0.91412168,0.03268546
-1.83991996,2.47236572,0.10502740,0.01123486,0.55801769,0.03688049,1.26225531,0.96892210,0.03366187
-1.83391696,2.60643499,0.11026804,0.01204366,0.60309405,0.03804160,1.32178061,1.02961576,0.03487554
-1.82791396,2.75463811,0.11618635,0.01301022,0.65212807,0.03954595,1.38786272,1.09542307,0.03630255
-1.82191096,2.91518882,0.12273621,0.01413898,0.70455051,0.04137983,1.45975615,1.16546653,0.03791654
-1.81590795,3.08611837,0.12986756,0.01543251,0.75973668,0.04352620,1.53662405,1.23878795,0.03968923
-1.80990495,3.26530836,0.13752501,0.01689120,0.81701901,0.04596483,1.61754979,1.31436854,0.04159092
-1.80390195,3.45052838,0.14564631,0.01851286,0.87570143,0.04867244,1.70155086,1.39115162,0.04359106
-1.79789895,3.63947832,0.15416114,0.02029237,0.93507535,0.05162283,1.78759513,1.46806756,0.04565881
-1.79189595,3.82983531,0.16298997,0.02222144,0.99443698,0.05478708,1.87461971,1.54406048,0.04776359
-1.78589295,4.01930428,0.17204348,0.02428840,1.05310538,0.05813364,1.96155241,1.61811599,0.04987572
-1.77988994,4.20567153,0.18122240,0.02647809,1.11044071,0.06162870,2.04733537,1.68928918,0.05196698
-1.77388694,4.38685949,0.19041789,0.02877193,1.16586212,0.06523644,2.13095053,1.75673186,0.05401117
-1.76788394,4.56098119,0.19951262,0.03114807,1.21886446,0.06891955,2.21144620,1.81971804,0.05598474
-1.76188094,4.72639238,0.20838241,0.03358177,1.26903327,0.07263968,2.28796368,1.87766659,0.05786719
-1.75587794,4.88173884,0.21689855,0.03604588,1.31605722,0.07635819,2.35976303,1.93016007,0.05964162
-1.74987494,5.02599693,0.22493059,0.03851150,1.35973745,0.08003680,2.42624658,1.97695860,0.06129496
-1.74387194,5.15850464,0.23234971,0.04094874,1.39999319,0.08363847,2.48697906,2.01800815,0.06281831
-1.73786893,5.27898145,0.23903226,0.04332766,1.43686332,0.08712816,2.54170292,2.05344230,0.06420699
-1.73186593,5.38753489,0.24486362,0.04561916,1.47050348,0.09047375,2.59034788,2.08357725,0.06546051
-1.72586293,5.48465261,0.24974195,0.04779597,1.50117858,0.09364678,2.63303358,2.10889975,0.06658238
-1.71985993,5.57117917,0.25358177,0.04983362,1.52925092,0.09662320,2.67006470,2.13004820,0.06757978
-1.71385693,5.64827740,0.25631719,0.05171128,1.55516395,0.09938386,2.70191817,2.14778719,0.06846303
-1.70785393,5.71737502,0.25790448,0.05341248,1.57942228,0.10191499,2.72922248,2.16297630,0.06924494
-1.70185093,5.78009797,0.25832403,0.05492567,1.60256850,0.10420827,2.75272959,2.17653424,0.06994005
-1.69584792,5.83819260,0.25758135,0.05624457,1.62515767,0.10626082,2.77328008,2.18939949,0.07056377
-1.68984492,5.89343959,0.25570716,0.05736824,1.64773038,0.10807485,2.79176314,2.20248905,0.07113146
-1.68384192,5.94756312,0.25275657,0.05830093,1.67078544,0.10965707,2.80907269,2.21665691,0.07165744
-1.67783892,6.00213932,0.24880716,0.05905165,1.69475347,0.11101792,2.82606178,2.23265400,0.07215416
-1.67183592,6.05850802,0.24395626,0.05963351,1.71997243,0.11217057,2.84349729,2.25109133,0.07263128
-1.66583292,6.11769230,0.23831740,0.06006281,1.74666626,0.11312979,2.86201711,2.27240805,0.07309499
-1.65982991,6.18032985,0.23201614,0.06035807,1.77492772,0.11391071,2.88209206,2.29684587,0.07354744
-1.65382691,6.24661982,0.22518547,0.06053879,1.80470630,0.11452769,2.90399449,2.32443116,0.07398636
-1.64782391,6.31628841,0.21796097,0.06062435,1.83580196,0.11499309,2.92777541,2.35496562,0.07440491
-1.64182091,6.38857540,0.21047602,0.06063276,1.86786512,0.11531630,2.95325145,2.38802622,0.07479180
-1.63581791,6.46224290,0.20285727,0.06057962,1.90040324,0.11550294,2.98000258,2.42297447,0.07513160
-1.62981491,6.53560689,0.19522056,0.06047722,1.93279370,0.11555430,3.00738105,2.45897495,0.07540530
-1.62381191,6.60659039,0.18766747,0.06033378,1.96430290,0.11546711,3.03453134,2.49502230,0.07559109
-1.61780890,6.67279661,0.18028278,0.06015305,1.99411070,0.11523360,3.06042036,2.52997577,0.07566532
-1.61180590,6.73159911,0.17313273,0.05993410,2.02133942,0.11484194,3.08387685,2.56259992,0.07560358
-1.60580290,6.78024529,0.16626435,0.05967146,2.04508620,0.11427694,3.10363811,2.59160984,0.07538185
-1.59979990,6.81596871,0.15970569,0.05935551,2.06445756,0.11352102,3.11840206,2.61571898,0.07497772
-1.59379690,6.83610551,0.15346702,0.05897316,2.07860456,0.11255548,3.12688254,2.63368779,0.07437155
-1.58779390,6.83820990,0.14754284,0.05850871,2.08675737,0.11136182,3.12786506,2.64437101,0.07354753
-1.58179090,6.82016372,0.14191455,0.05794491,2.08825769,0.10992327,3.12026096,2.64676196,0.07249464
-1.57578789,6.78027543,0.13655364,0.05726410,2.08258770,0.10822620,3.10315735,2.64003187,0.07120742
-1.56978489,6.71736458,0.13142522,0.05644941,2.06939451,0.10626159,3.07586103,2.62356294,0.06968651
-1.56378189,6.63082815,0.12649160,0.05548589,2.04850902,0.10402624,3.03793440,2.59697388,0.06793893
-1.55777889,6.52068641,0.12171591,0.05436159,2.01995858,0.10152389,2.98922221,2.56013711,0.06597820
-1.55177589,6.38760660,0.11706533,0.05306843,1.98397288,0.09876598,2.92986806,2.51318712,0.06382413
-1.54577289,6.23290379,0.11251399,0.05160295,1.94098293,0.09577219,2.86032036,2.45651986,0.06150239
-1.53976988,6.05851928,0.10804534,0.04996670,1.89161326,0.09257063,2.78132764,2.39078351,0.05904390
-1.53376688,5.86697760,0.10365377,0.04816653,1.83666755,0.08919772,2.69392370,2.31686103,0.05648400
-1.52776388,5.66132409,0.09934567,0.04621449,1.77710832,0.08569776,2.59940333,2.23584548,0.05386150
-1.52176088,5.44504561,0.09513973,0.04412758,1.71403140,0.08212215,2.49928978,2.14900910,0.05121763
-1.51575788,5.22197734,0.09106647,0.04192722,1.64863604,0.07852843,2.39529531,2.05776736,0.04859484
-1.50975488,4.99619919,0.08716729,0.03963854,1.58219180,0.07497906,2.28927632,1.96363942,0.04603574
-1.50375188,4.77192513,0.08349277,0.03728958,1.51600311,0.07153992,2.18318459,1.86820628,0.04358185
-1.49774887,4.55338925,0.08010063,0.03491032,1.45137283,0.06827886,2.07901636,1.77306813,0.04127257
-1.49174587,4.34473196,0.07705322,0.03253173,1.38956583,0.06526398,1.97876073,1.67980208,0.03914413
-1.48574287,4.14988968,0.07441483,0.03018475,1.33177370,0.06256197,1.88434895,1.58992171,0.03722867
-1.47973987,3.97249115,0.07224884,0.02789943,1.27908171,0.06023638,1.79760584,1.50483940,0.03555345
-1.47373687,3.81576325,0.07061481,0.02570404,1.23243898,0.05834601,1.72020472,1.42583258,0.03414022
-1.46773387,3.68244866,0.06956574,0.02362440,1.19263267,0.05694331,1.65362685,1.35401460,0.03300469
-1.46173087,3.57473763,0.06914547,0.02168326,1.16026711,0.05607291,1.59912634,1.29031102,0.03215622
-1.45572786,3.49421563,0.06938638,0.01989994,1.13574831,0.05577035,1.55770129,1.23544176,0.03159765
-1.44972486,3.44182807,0.07030745,0.01829009,1.11927454,0.05606091,1.53007177,1.18990946,0.03132531
-1.44372186,3.41786330,0.07191279,0.01686555,1.11083315,0.05695877,1.51666527,1.15399426,0.03132918
-1.43771886,3.42195425,0.07419064,0.01563450,1.11020393,0.05846633,1.51760982,1.12775499,0.03159329
-1.43171586,3.45309888,0.07711291,0.01460164,1.11696881,0.06057384,1.53273506,1.11103660,0.03209613
-1.42571286,3.50969906,0.08063525,0.01376857,1.13052787,0.06325936,1.56158133,1.10348366,0.03281138
-1.41970985,3.58961699,0.08469777,0.01313416,1.15012104,0.06648905,1.60341668,1.10455926,0.03370867
