energy_ev,total_up,As_p_up,As_d_up,Au_p_up,Au_d_up,S_s_up,S_p_up
-5.70585293,7.43816021,0.70105241,0.00000000,0.95945122,5.47461505,0.08928436,0.69191413
-5.69984992,7.32674288,0.68658892,0.00000000,0.93886232,5.39657023,0.08597860,0.68390679
-5.69384692,7.23426672,0.67387333,0.00000000,0.92080930,5.33284123,0.08289978,0.67766512
-5.68784392,7.16049628,0.66294203,0.00000000,0.90517080,5.28331966,0.08007788,0.67309397
-5.68184092,7.10475058,0.65378379,0.00000000,0.89176161,5.24756356,0.07753788,0.67006003
-5.67583792,7.06594690,0.64634295,0.00000000,0.88034258,5.22482739,0.07529972,0.66839792
-5.66983492,7.04265614,0.64052406,0.00000000,0.87063232,5.21410055,0.07337819,0.66791713
-5.66383192,7.03316729,0.63619764,0.00000000,0.86231998,5.21415269,0.07178304,0.66840974
-5.65782891,7.03555801,0.63320677,0.00000000,0.85507871,5.22358379,0.07051912,0.66965832
-5.65182591,7.04776821,0.63137423,0.00000000,0.84857907,5.24087676,0.06958665,0.67144386
-5.64582291,7.06767337,0.63050975,0.00000000,0.84250186,5.26445035,0.06898149,0.67355318
-5.63981991,7.09315442,0.63041710,0.00000000,0.83654987,5.29271003,0.06869548,0.67578557
-5.63381691,7.12216140,0.63090069,0.00000000,0.83045796,5.32409495,0.06871675,0.67795839
-5.62781391,7.15276828,0.63177149,0.00000000,0.82400120,5.35711902,0.06903011,0.67991128
-5.62181091,7.18321733,0.63285190,0.00000000,0.81700076,5.39040487,0.06961731,0.68150907
-5.61580790,7.21195173,0.63397975,0.00000000,0.80932736,5.42270992,0.07045731,0.68264300
-5.60980490,7.23763594,0.63501104,0.00000000,0.80090234,5.45294390,0.07152651,0.68323066
-5.60380190,7.25916440,0.63582170,0.00000000,0.79169642,5.48017829,0.07279891,0.68321447
-5.59779890,7.27565918,0.63630830,0.00000000,0.78172634,5.50364810,0.07424624,0.68255904
-5.59179590,7.28645862,0.63638795,0.00000000,0.77104973,5.52274718,0.07583807,0.68124776
-5.58579290,7.29109854,0.63599748,0.00000000,0.75975864,5.53701829,0.07754190,0.67927871
-5.57978989,7.28928883,0.63509214,0.00000000,0.74797207,5.54613964,0.07932335,0.67666045
-5.57378689,7.28088742,0.63364404,0.00000000,0.73582810,5.54990945,0.08114635,0.67340792
-5.56778389,7.26587425,0.63164044,0.00000000,0.72347586,5.54823010,0.08297341,0.66953871
-5.56178089,7.24432719,0.62908213,0.00000000,0.71106802,5.54109316,0.08476610,0.66507008
-5.55577789,7.21640141,0.62598201,0.00000000,0.69875394,5.52856651,0.08648561,0.66001685
-5.54977489,7.18231349,0.62236383,0.00000000,0.68667377,5.51078403,0.08809353,0.65439027
-5.54377189,7.14233059,0.61826128,0.00000000,0.67495383,5.48793827,0.08955272,0.64819784
-5.53776888,7.09676456,0.61371722,0.00000000,0.66370316,5.46027584,0.09082849,0.64144423
-5.53176588,7.04597033,0.60878314,0.00000000,0.65301137,5.42809506,0.09188977,0.63413285
-5.52576288,6.99034740,0.60351860,0.00000000,0.64294766,5.39174496,0.09271050,0.62626814
-5.51975988,6.93034294,0.59799062,0.00000000,0.63356079,5.35162470,0.09327112,0.61785812
-5.51375688,6.86645486,0.59227284,0.00000000,0.62487986,5.30818215,0.09355996,0.60891707
-5.50775388,6.79923326,0.58644437,0.00000000,0.61691572,5.26191077,0.09357474,0.59946800
-5.50175088,6.72927882,0.58058820,0.00000000,0.60966256,5.21334384,0.09332394,0.58954456
-5.49574787,6.65723715,0.57478923,0.00000000,0.60309976,5.16304541,0.09282794,0.57919243
-5.48974487,6.58378846,0.56913178,0.00000000,0.59719359,5.11159793,0.09212010,0.56846971
-5.48374187,6.50963263,0.56369671,0.00000000,0.59189869,5.05958665,0.09124743,0.55744653
-5.47773887,6.43547025,0.55855830,0.00000000,0.58715936,5.00758150,0.09027111,0.54620374
-5.47173587,6.36198076,0.55378097,0.00000000,0.58291054,4.95611756,0.08926650,0.53483076
-5.46573287,6.28979923,0.54941603,0.00000000,0.57907858,4.90567536,0.08832293,0.52342284
-5.45972986,6.21949382,0.54549871,0.00000000,0.57558193,4.85666262,0.08754297,0.51207784
-5.45372686,6.15154584,0.54204568,0.00000000,0.57233188,4.80939908,0.08704139,0.50089289
-5.44772386,6.08633454,0.53905316,0.00000000,0.56923344,4.76410595,0.08694360,0.48996110
-5.44172086,6.02412825,0.53649596,0.00000000,0.56618658,4.72090125,0.08738377,0.47936867
-5.43571786,5.96508347,0.53432737,0.00000000,0.56308800,4.67980209,0.08850245,0.46919257
-5.42971486,5.90925241,0.53248019,0.00000000,0.55983341,4.64073428,0.09044382,0.45949898
-5.42371186,5.85659929,0.53086867,0.00000000,0.55632038,4.60354924,0.09335259,0.45034268
-5.41770885,5.80702481,0.52939153,0.00000000,0.55245183,4.56804771,0.09737048,0.44176727
-5.41170585,5.76039735,0.52793579,0.00000000,0.54813999,4.53400883,0.10263242,0.43380636
-5.40570285,5.71658911,0.52638126,0.00000000,0.54331061,4.50122316,0.10926257,0.42648554
-5.39969985,5.67551474,0.52460554,0.00000000,0.53790740,4.46952745,0.11737004,0.41982487
-5.39369685,5.63716961,0.52248920,0.00000000,0.53189628,4.43883888,0.12704461,0.41384185
-5.38769385,5.60166500,0.51992096,0.00000000,0.52526925,4.40918639,0.13835256,0.40855441
-5.38169085,5.56925727,0.51680249,0.00000000,0.51804762,4.38073681,0.15133254,0.40398381
-5.37568784,5.54036860,0.51305274,0.00000000,0.51028433,4.35381364,0.16599193,0.40015705
-5.36968484,5.51559735,0.50861145,0.00000000,0.50206516,4.32890694,0.18230361,0.39710876
-5.36368184,5.49571652,0.50344187,0.00000000,0.49350866,4.30667315,0.20020350,0.39488208
-5.35767884,5.48165998,0.49753229,0.00000000,0.48476470,4.28792425,0.21958892,0.39352880
-5.35167584,5.47449648,0.49089670,0.00000000,0.47601173,4.27360664,0.24031799,0.39310835
-5.34567284,5.47539255,0.48357423,0.00000000,0.46745260,4.26477021,0.26221021,0.39368594
-5.33966983,5.48556606,0.47562775,0.00000000,0.45930930,4.26252938,0.28504823,0.39532969
-5.33366683,5.50623277,0.46714152,0.00000000,0.45181669,4.26801767,0.30858099,0.39810719
-5.32766383,5.53854876,0.45821813,0.00000000,0.44521548,4.28233849,0.33252813,0.40208138
-5.32166083,5.58355176,0.44897493,0.00000000,0.43974478,4.30651440,0.35658555,0.40730623
-5.31565783,5.64210467,0.43954009,0.00000000,0.43563450,4.34143774,0.38043216,0.41382233
-5.30965483,5.71484421,0.43004850,0.00000000,0.43309792,4.38782509,0.40373744,0.42165270
-5.30365183,5.80213754,0.42063770,0.00000000,0.43232466,4.44617793,0.42616957,0.43079900
-5.29764882,5.90404901,0.41144396,0.00000000,0.43347447,4.51675159,0.44740402,0.44123846
-5.29164582,6.02031879,0.40259870,0.00000000,0.43667179,4.59953379,0.46713199,0.45292154
-5.28564282,6.15035438,0.39422526,0.00000000,0.44200154,4.69423407,0.48506859,0.46577058
-5.27963982,6.29323527,0.38643624,0.00000000,0.44950607,4.80028421,0.50096027,0.47967944
-5.27363682,6.44773041,0.37933116,0.00000000,0.45918331,4.91684965,0.51459131,0.49451418
-5.26763382,6.61232744,0.37299481,0.00000000,0.47098630,5.04285111,0.52578902,0.51011473
-5.26163082,6.78527218,0.36749594,0.00000000,0.48482394,5.17699525,0.53442748,0.52629751
-5.25562781,6.96461639,0.36288638,0.00000000,0.50056282,5.31781270,0.54042970,0.54285886
-5.24962481,7.14827154,0.35920063,0.00000000,0.51803024,5.46370173,0.54376812,0.55957918
-5.24362181,7.33406615,0.35645564,0.00000000,0.53701802,5.61297538,0.54446353,0.57622760
-5.23761881,7.51980436,0.35465090,0.00000000,0.55728725,5.76391002,0.54258245,0.59256707
-5.23161581,7.70332341,0.35376883,0.00000000,0.57857357,5.91479345,0.53823322,0.60835959
-5.22561281,7.88254793,0.35377518,0.00000000,0.60059299,6.06397053,0.53156095,0.62337154
-5.21960980,8.05553940,0.35461975,0.00000000,0.62304807,6.20988489,0.52274172,0.63737894
-5.21360680,8.22053937,0.35623716,0.00000000,0.64563433,6.35111548,0.51197622,0.65017239
-5.20760380,8.37600555,0.35854790,0.00000000,0.66804667,6.48640707,0.49948317,0.66156172
-5.20160080,8.52064026,0.36145945,0.00000000,0.68998586,6.61469420,0.48549285,0.67138020
-5.19559780,8.65341119,0.36486773,0.00000000,0.71116482,6.73511844,0.47024093,0.67948817
-5.18959480,8.77356458,0.36865871,0.00000000,0.73131461,6.84703926,0.45396287,0.68577610
-5.18359180,8.88063156,0.37271033,0.00000000,0.75019014,6.95003882,0.43688907,0.69016700
-5.17758879,8.97442822,0.37689472,0.00000000,0.76757528,7.04392150,0.41924079,0.69261823
-5.17158579,9.05505038,0.38108066,0.00000000,0.78328750,7.12870898,0.40122704,0.69312253
-5.16558279,9.12286378,0.38513629,0.00000000,0.79718174,7.20463151,0.38304227,0.69170839
-5.15957979,9.17849067,0.38893206,0.00000000,0.80915351,7.27211641,0.36486500,0.68843978
-5.15357679,9.22279338,0.39234383,0.00000000,0.81914109,7.33177433,0.34685711,0.68341510
-5.14757379,9.25685524,0.39525603,0.00000000,0.82712679,7.38438371,0.32916385,0.67676550
-5.14157079,9.28195934,0.39756471,0.00000000,0.83313704,7.43087393,0.31191430,0.66865248
-5.13556778,9.29956492,0.39918054,0.00000000,0.83724146,7.47230699,0.29522216,0.65926485
-5.12956478,9.31128132,0.40003143,0.00000000,0.83955071,7.50985766,0.27918683,0.64881507
-5.12356178,9.31883923,0.40006479,0.00000000,0.84021319,7.54479196,0.26389450,0.63753488
-5.11755878,9.32405870,0.39924923,0.00000000,0.83941054,7.57844328,0.24941921,0.62567046
-5.11155578,9.32881367,0.39757563,0.00000000,0.83735217,7.61218604,0.23582383,0.61347701
-5.10555278,9.33499275,0.39505751,0.00000000,0.83426873,7.64740630,0.22316076,0.60121295
-5.09954977,9.34445622,0.39173065,0.00000000,0.83040481,7.68546947,0.21147249,0.58913378
-5.09354677,9.35898962,0.38765187,0.00000000,0.82601108,7.72768491,0.20079189,0.57748574
-5.08754377,9.38025461,0.38289710,0.00000000,0.82133599,7.77526816,0.19114226,0.56649950
-5.08154077,9.40973831,0.37755874,0.00000000,0.81661747,7.82930147,0.18253728,0.55638397
-5.07553777,9.44870271,0.37174243,0.00000000,0.81207488,7.89069384,0.17498075,0.54732052
-5.06953477,9.49813605,0.36556331,0.00000000,0.80790147,7.96014231,0.16846636,0.53945776
-5.06353177,9.55870872,0.35914199,0.00000000,0.80425773,8.03809614,0.16297748,0.53290721
-5.05752876,9.63073593,0.35260039,0.00000000,0.80126605,8.12472609,0.15848707,0.52773992
-5.05152576,9.71414985,0.34605762,0.00000000,0.79900670,8.21990088,0.15495776,0.52398439
-5.04552276,9.80848354,0.33962604,0.00000000,0.79751562,8.32317288,0.15234220,0.52162590
-5.03951976,9.91286863,0.33340782,0.00000000,0.79678406,8.43377467,0.15058372,0.52060723
-5.03351676,10.02604839,0.32749200,0.00000000,0.79676016,8.55062794,0.14961728,0.52083111
-5.02751376,10.14640678,0.32195221,0.00000000,0.79735250,8.67236547,0.14937074,0.52216406
-5.02151076,10.27201359,0.31684526,0.00000000,0.79843544,8.79736618,0.14976651,0.52444178
-5.01550775,10.40068469,0.31221042,0.00000000,0.79985618,8.92380278,0.15072336,0.52747579
-5.00950475,10.53005542,0.30806960,0.00000000,0.80144314,9.04970040,0.15215850,0.53106111
-5.00350175,10.65766463,0.30442829,0.00000000,0.80301537,9.17300431,0.15398970,0.53498475
-4.99749875,10.78104568,0.30127715,0.00000000,0.80439248,9.29165374,0.15613748,0.53903451
-4.99149575,10.89782053,0.29859417,0.00000000,0.80540469,9.40365870,0.15852714,0.54300789
-4.98549275,11.00579243,0.29634727,0.00000000,0.80590255,9.50717616,0.16109069,0.54672051
-4.97948974,11.10303285,0.29449715,0.00000000,0.80576561,9.60058197,0.16376832,0.55001385
-4.97348674,11.18795820,0.29300014,0.00000000,0.80490998,9.68253489,0.16650964,0.55276173
-4.96748374,11.25939262,0.29181103,0.00000000,0.80329394,9.75202963,0.16927433,0.55487538
-4.96148074,11.31661351,0.29088562,0.00000000,0.80092168,9.80843603,0.17203237,0.55630679
-4.95547774,11.35937747,0.29018280,0.00000000,0.79784471,9.85152253,0.17476371,0.55705013
-4.94947474,11.38792535,0.28966626,0.00000000,0.79416093,9.88146268,0.17745747,0.55714116
-4.94347174,11.40296611,0.28930550,0.00000000,0.79001136,9.89882425,0.18011061,0.55665481
-4.93746873,11.40564021,0.28907632,0.00000000,0.78557467,9.90454166,0.18272635,0.55570076
-4.93146573,11.39746456,0.28896068,0.00000000,0.78105977,9.89987302,0.18531214,0.55441748
-4.92546273,11.38026163,0.28894603,0.00000000,0.77669674,9.88634396,0.18787763,0.55296494
-4.91945973,11.35607632,0.28902418,0.00000000,0.77272661,9.86568096,0.19043248,0.55151630
-4.91345673,11.32708459,0.28918981,0.00000000,0.76939036,9.83973755,0.19298436,0.55024898
-4.90745373,11.29549834,0.28943879,0.00000000,0.76691780,9.81041674,0.19553714,0.54933567
-4.90145073,11.26347100,0.28976631,0.00000000,0.76551665,9.77959344,0.19808942,0.54893553
-4.89544772,11.23300815,0.29016524,0.00000000,0.76536253,9.74904026,0.20063361,0.54918612
-4.88944472,11.20588728,0.29062449,0.00000000,0.76659009,9.72036018,0.20315539,0.55019641
-4.88344172,11.18359009,0.29112781,0.00000000,0.76928591,9.69492879,0.20563386,0.55204119
-4.87743872,11.16725040,0.29165293,0.00000000,0.77348331,9.67384859,0.20804223,0.55475702
-4.87143572,11.15761938,0.29217114,0.00000000,0.77915931,9.65791719,0.21034901,0.55834019
-4.86543272,11.15504969,0.29264746,0.00000000,0.78623397,9.64761037,0.21251974,0.56274634
-4.85942971,11.15949863,0.29304121,0.00000000,0.79457201,9.64308062,0.21451906,0.56789219
-4.85342671,11.17054978,0.29330707,0.00000000,0.80398674,9.64417073,0.21631307,0.57365888
-4.84742371,11.18745195,0.29339662,0.00000000,0.81424599,9.65044161,0.21787176,0.57989703
-4.84142071,11.20917313,0.29326011,0.00000000,0.82507998,9.66121277,0.21917147,0.58643316
-4.83541771,11.23446676,0.29284850,0.00000000,0.83619064,9.67561325,0.22019707,0.59307716
-4.82941471,11.26194711,0.29211558,0.00000000,0.84726207,9.69264074,0.22094387,0.59963047
-4.82341171,11.29017005,0.29102010,0.00000000,0.85797176,9.71122567,0.22141902,0.60589461
-4.81740870,11.31771530,0.28952771,0.00000000,0.86800206,9.73029745,0.22164232,0.61167977
-4.81140570,11.34326648,0.28761272,0.00000000,0.87705152,9.74884958,0.22164638,0.61681284
-4.80540270,11.36568491,0.28525939,0.00000000,0.88484565,9.76600056,0.22147608,0.62114482
-4.79939970,11.38407395,0.28246295,0.00000000,0.89114661,9.78104761,0.22118733,0.62455711
-4.79339670,11.39783068,0.27922999,0.00000000,0.89576162,9.79351081,0.22084518,0.62696650
-4.78739370,11.40668266,0.27557850,0.00000000,0.89854962,9.80316541,0.22052132,0.62832861
-4.78139070,11.41070796,0.27153726,0.00000000,0.89942605,9.81006069,0.22029115,0.62863975
-4.77538769,11.41033757,0.26714492,0.00000000,0.89836542,9.81452474,0.22023048,0.62793698
-4.76938469,11.40634010,0.26244853,0.00000000,0.89540178,9.81715455,0.22041213,0.62629654
-4.76338169,11.39978957,0.25750185,0.00000000,0.89062680,9.81879211,0.22090245,0.62383064
-4.75737869,11.39201762,0.25236332,0.00000000,0.88418579,9.82048758,0.22175808,0.62068282
-4.75137569,11.38455267,0.24709396,0.00000000,0.87627161,9.82345114,0.22302305,0.61702200
-4.74537269,11.37904855,0.24175517,0.00000000,0.86711679,9.82899594,0.22472635,0.61303556
-4.73936968,11.37720611,0.23640667,0.00000000,0.85698415,9.83847468,0.22688014,0.60892168
-4.73336668,11.38069130,0.23110451,0.00000000,0.84615624,9.85321274,0.22947863,0.60488132
-4.72736368,11.39105330,0.22589940,0.00000000,0.83492407,9.87444097,0.23249778,0.60111007
-4.72136068,11.40964649,0.22083528,0.00000000,0.82357554,9.90323101,0.23589576,0.59779029
-4.71535768,11.43755950,0.21594836,0.00000000,0.81238403,9.94043620,0.23961412,0.59508375
-4.70935468,11.47555439,0.21126641,0.00000000,0.80159764,9.98664036,0.24357972,0.59312517
-4.70335168,11.52401845,0.20680852,0.00000000,0.79142954,10.04211677,0.24770723,0.59201680
-4.69734867,11.58293049,0.20258525,0.00000000,0.78204970,10.10679893,0.25190217,0.59182426
-4.69134567,11.65184288,0.19859907,0.00000000,0.77357855,10.18026426,0.25606420,0.59257379
-4.68534267,11.72987996,0.19484510,0.00000000,0.76608271,10.26173125,0.26009071,0.59425109
-4.67933967,11.81575268,0.19131217,0.00000000,0.75957290,10.35007010,0.26388035,0.59680160
-4.67333667,11.90778872,0.18798392,0.00000000,0.75400435,10.44382648,0.26733654,0.60013231
-4.66733367,12.00397696,0.18484010,0.00000000,0.74927940,10.54125719,0.27037062,0.60411502
-4.66133067,12.10202438,0.18185784,0.00000000,0.74525238,10.64037661,0.27290466,0.60859087
-4.65532766,12.19942342,0.17901292,0.00000000,0.74173648,10.73901213,0.27487377,0.61337593
-4.64932466,12.29352729,0.17628098,0.00000000,0.73851228,10.83486666,0.27622786,0.61826770
-4.64332166,12.38163065,0.17363848,0.00000000,0.73533758,10.92558606,0.27693271,0.62305224
-4.63731866,12.46105310,0.17106368,0.00000000,0.73195809,11.00882951,0.27697049,0.62751165
-4.63131566,12.52922255,0.16853726,0.00000000,0.72811857,11.08234036,0.27633958,0.63143158
-4.62531266,12.58375632,0.16604287,0.00000000,0.72357384,11.14401555,0.27505388,0.63460863
-4.61930965,12.62253706,0.16356743,0.00000000,0.71809929,11.19197152,0.27314152,0.63685720
-4.61330665,12.64378179,0.16110129,0.00000000,0.71150043,11.22460462,0.27064320,0.63801574
-4.60730365,12.64610186,0.15863823,0.00000000,0.70362111,11.24064468,0.26761016,0.63795199
-4.60130065,12.62855236,0.15617534,0.00000000,0.69435008,11.23919998,0.26410196,0.63656727
-4.59529765,12.59066993,0.15371275,0.00000000,0.68362569,11.21979288,0.26018408,0.63379941
-4.58929465,12.53249792,0.15125342,0.00000000,0.67143871,11.18238496,0.25592556,0.62962459
-4.58329165,12.45459867,0.14880272,0.00000000,0.65783298,11.12739145,0.25139677,0.62405778
-4.57728864,12.35805290,0.14636814,0.00000000,0.64290418,11.05568460,0.24666733,0.61715187
-4.57128564,12.24444644,0.14395892,0.00000000,0.62679681,10.96858620,0.24180431,0.60899578
-4.56528264,12.11584513,0.14158570,0.00000000,0.60969951,10.86784969,0.23687074,0.59971129
-4.55927964,11.97475882,0.13926026,0.00000000,0.59183901,10.75563242,0.23192459,0.58944910
-4.55327664,11.82409581,0.13699521,0.00000000,0.57347313,10.63445921,0.22701799,0.57838409
-4.54727364,11.66710906,0.13480379,0.00000000,0.55488298,10.50717802,0.22219698,0.56671005
-4.54127064,11.50733574,0.13269963,0.00000000,0.53636493,10.37690908,0.21750155,0.55463410
-4.53526763,11.34853169,0.13069660,0.00000000,0.51822241,10.24698876,0.21296603,0.54237102
-4.52926463,11.19460234,0.12880866,0.00000000,0.50075808,10.12090922,0.20861979,0.53013760
-4.52326163,11.04953139,0.12704968,0.00000000,0.48426646,10.00225526,0.20448810,0.51814735
-4.51725863,10.91730865,0.12543335,0.00000000,0.46902739,9.89463926,0.20059323,0.50660551
-4.51125563,10.80185793,0.12397298,0.00000000,0.45530030,9.80163536,0.19695551,0.49570474
-4.50525263,10.70696607,0.12268138,0.00000000,0.44331951,9.72671346,0.19359447,0.48562129
-4.49924962,10.63621349,0.12157069,0.00000000,0.43329061,9.67317394,0.19052983,0.47651194
-4.49324662,10.59290708,0.12065217,0.00000000,0.42538777,9.64408360,0.18778237,0.46851160
-4.48724362,10.58001552,0.11993599,0.00000000,0.41975212,9.64221330,0.18537458,0.46173153
-4.48124062,10.60010767,0.11943097,0.00000000,0.41649093,9.66997780,0.18333100,0.45625825
-4.47523762,10.65529423,0.11914436,0.00000000,0.41567750,9.72937849,0.18167825,0.45215300
-4.46923462,10.74717319,0.11908152,0.00000000,0.41735172,9.82194938,0.18044477,0.44945167
-4.46323162,10.87677984,0.11924564,0.00000000,0.42152102,9.94870747,0.17966016,0.44816520
-4.45722861,11.04454208,0.11963747,0.00000000,0.42816161,10.11010820,0.17935419,0.44828028
-4.45122561,11.25024232,0.12025504,0.00000000,0.43721993,10.30600740,0.17955550,0.44976035
-4.44522261,11.49298719,0.12109339,0.00000000,0.44861412,10.53563101,0.18029007,0.45254692
-4.43921961,11.77118691,0.12214445,0.00000000,0.46223552,10.79755422,0.18157945,0.45656096
-4.43321661,12.08254578,0.12339684,0.00000000,0.47795012,11.08969160,0.18343884,0.46170457
-4.42721361,12.42406588,0.12483587,0.00000000,0.49559993,11.40929999,0.18587526,0.46786279
-4.42121061,12.79206548,0.12644363,0.00000000,0.51500437,11.75299563,0.18888561,0.47490560
-4.41520760,13.18221384,0.12819916,0.00000000,0.53596169,12.11678687,0.19245506,0.48269009
-4.40920460,13.58958342,0.13007878,0.00000000,0.55825048,12.49612343,0.19655562,0.49106286
-4.40320160,14.00872004,0.13205659,0.00000000,0.58163147,12.88596256,0.20114510,0.49986264
-4.39719860,14.43373111,0.13410504,0.00000000,0.60584960,13.28085192,0.20616653,0.50892301
-4.39119560,14.85839075,0.13619568,0.00000000,0.63063653,13.67502824,0.21154816,0.51807548
-4.38519260,15.27626043,0.13830004,0.00000000,0.65571368,14.06253013,0.21720394,0.52715257
-4.37918959,15.68082220,0.14039051,0.00000000,0.68079577,14.43732236,0.22303468,0.53599109
-4.37318659,16.06562142,0.14244136,0.00000000,0.70559501,14.79342857,0.22892978,0.54443544
-4.36718359,16.42441457,0.14442972,0.00000000,0.72982574,15.12506838,0.23476953,0.55234080
-4.36118059,16.75131761,0.14633652,0.00000000,0.75320960,15.42679463,0.24042791,0.55957628
-4.35517759,17.04094961,0.14814734,0.00000000,0.77548106,15.69362588,0.24577583,0.56602769
-4.34917459,17.28856648,0.14985313,0.00000000,0.79639303,15.92116954,0.25068458,0.57160004
-4.34317159,17.49017968,0.15145070,0.00000000,0.81572255,16.10573080,0.25502959,0.57621948
-4.33716858,17.64265507,0.15294305,0.00000000,0.83327614,16.24440319,0.25869409,0.57983473
-4.33116558,17.74378782,0.15433934,0.00000000,0.84889461,16.33513699,0.26157265,0.58241778
-4.32516258,17.79235033,0.15565467,0.00000000,0.86245716,16.37678283,0.26357455,0.58396396
-4.31915958,17.78811085,0.15690949,0.00000000,0.87388435,16.36910848,0.26462657,0.58449123
-4.31315658,17.73182207,0.15812878,0.00000000,0.88313995,16.31278821,0.26467538,0.58403867
-4.30715358,17.62517998,0.15934097,0.00000000,0.89023132,16.20936523,0.26368923,0.58266442
