energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-3.53276638,5.04046116,0.00136162,0.56330464,0.26404664,3.26344059,0.57778469,0.57673896,1.24394627,0.00000000
-3.52676338,5.00869572,0.00140079,0.56166075,0.27062985,3.23743574,0.58292611,0.57421477,1.22247835,0.00000000
-3.52076038,4.99272108,0.00143417,0.56123540,0.27779650,3.22343029,0.58888868,0.57275938,1.20590272,0.00000000
-3.51475738,4.99363293,0.00146143,0.56214761,0.28545931,3.22236357,0.59582218,0.57250609,1.19453138,0.00000000
-3.50875438,5.01204903,0.00148236,0.56448899,0.29350498,3.23482559,0.60387018,0.57356435,1.18851803,0.00000000
-3.50275138,5.04810068,0.00149688,0.56832510,0.30179541,3.26104325,0.61316990,0.57602060,1.18785610,0.00000000
-3.49674837,5.10144057,0.00150498,0.57369744,0.31017028,3.30087787,0.62385256,0.57994004,1.19238254,0.00000000
-3.49074537,5.17126593,0.00150679,0.58062601,0.31845059,3.35383373,0.63604388,0.58536912,1.20178708,0.00000000
-3.48474237,5.25635531,0.00150251,0.58911226,0.32644336,3.41907662,0.64986469,0.59233849,1.21562630,0.00000000
-3.47873937,5.35511700,0.00149246,0.59914212,0.33394717,3.49546121,0.66543135,0.60086610,1.23334182,0.00000000
-3.47273637,5.46564634,0.00147702,0.61068916,0.34075840,3.58156574,0.68285589,0.61096032,1.25428151,0.00000000
-3.46673337,5.58578910,0.00145664,0.62371726,0.34667786,3.67573235,0.70224536,0.62262262,1.27772282,0.00000000
-3.46073037,5.71320798,0.00143187,0.63818301,0.35151762,3.77611138,0.72370048,0.63584959,1.30289706,0.00000000
-3.45472736,5.84544921,0.00140326,0.65403723,0.35510758,3.88070785,0.74731301,0.65063402,1.32901358,0.00000000
-3.44872436,5.98000635,0.00137142,0.67122573,0.35730154,3.98742849,0.77316202,0.66696480,1.35528284,0.00000000
-3.44272136,6.11437903,0.00133699,0.68968899,0.35798247,4.09412805,0.80130867,0.68482553,1.38093751,0.00000000
-3.43671836,6.24612448,0.00130062,0.70936074,0.35706679,4.19865342,0.83178974,0.70419172,1.40525093,0.00000000
-3.43071536,6.37290057,0.00126296,0.73016552,0.35450727,4.29888486,0.86460997,0.72502665,1.42755229,0.00000000
-3.42471236,6.49249965,0.00122463,0.75201514,0.35029466,4.39277366,0.89973340,0.74727607,1.44723843,0.00000000
-3.41870935,6.60287312,0.00118625,0.77480446,0.34445778,4.47837581,0.93707436,0.77086203,1.46378198,0.00000000
-3.41270635,6.70214737,0.00114839,0.79840659,0.33706222,4.55388173,0.97648840,0.79567613,1.47673611,0.00000000
-3.40670335,6.78863244,0.00111158,0.82266803,0.32820769,4.61764215,1.01776404,0.82157291,1.48573613,0.00000000
-3.40070035,6.86082484,0.00107631,0.84740420,0.31802419,4.66819052,1.06061595,0.84836373,1.49049841,0.00000000
-3.39469735,6.91740691,0.00104297,0.87239580,0.30666724,4.70426227,1.10468034,0.87581189,1.49081715,0.00000000
-3.38869435,6.95724456,0.00101192,0.89738657,0.29431237,4.72481144,1.14951338,0.90362959,1.48655966,0.00000000
-3.38269135,6.97938568,0.00098344,0.92208303,0.28114931,4.72902505,1.19459320,0.93147721,1.47766074,0.00000000
-3.37668834,6.98306094,0.00095771,0.94615639,0.26737590,4.71633531,1.23932603,0.95896543,1.46411672,0.00000000
-3.37068534,6.96768852,0.00093489,0.96924717,0.25319235,4.68643009,1.28305681,0.98566060,1.44597973,0.00000000
-3.36468234,6.93288350,0.00091504,0.99097261,0.23879583,4.63926118,1.32508422,1.01109318,1.42335239,0.00000000
-3.35867934,6.87847223,0.00089817,1.01093669,0.22437570,4.57505041,1.36468001,1.03476963,1.39638353,0.00000000
-3.35267634,6.80451102,0.00088427,1.02874277,0.21010956,4.49429290,1.40111208,1.05618694,1.36526460,0.00000000
-3.34667334,6.71130817,0.00087327,1.04400823,0.19616022,4.39775711,1.43367040,1.07484978,1.33022717,0.00000000
-3.34067034,6.59944745,0.00086509,1.05638055,0.18267358,4.28648086,1.46169483,1.09028907,1.29154102,0.00000000
-3.33466733,6.46981075,0.00085964,1.06555410,0.16977743,4.16176275,1.48460349,1.10208150,1.24951285,0.00000000
-3.32866433,6.32359753,0.00085687,1.07128659,0.15758116,4.02514846,1.50192021,1.10986863,1.20448506,0.00000000
-3.32266133,6.16233834,0.00085671,1.07341438,0.14617612,3.87841135,1.51329972,1.11337485,1.15683449,0.00000000
-3.31665833,5.98789990,0.00085914,1.07186559,0.13563666,3.72352735,1.51854896,1.11242281,1.10697058,0.00000000
-3.31065533,5.80247962,0.00086419,1.06667007,0.12602150,3.56264397,1.51764328,1.10694567,1.05533277,0.00000000
-3.30465233,5.60858792,0.00087192,1.05796557,0.11737546,3.39804394,1.51073646,1.09699509,1.00238688,0.00000000
-3.29864932,5.40901733,0.00088244,1.04599941,0.10973116,3.23210399,1.49816359,1.08274456,0.94862032,0.00000000
-3.29264632,5.20679809,0.00089590,1.03112532,0.10311071,3.06724975,1.48043658,1.06448756,0.89453619,0.00000000
-3.28664332,5.00514108,0.00091248,1.01379539,0.09752720,2.90590788,1.45823193,1.04263055,0.84064617,0.00000000
-3.28064032,4.80736931,0.00093239,0.99454730,0.09298588,2.75045685,1.43237145,1.01768102,0.78746258,0.00000000
-3.27463732,4.61684031,0.00095584,0.97398731,0.08948502,2.60317780,1.40379632,0.99023098,0.73548972,0.00000000
-3.26863432,4.43686215,0.00098304,0.95276972,0.08701644,2.46620702,1.37353593,0.96093689,0.68521497,0.00000000
-3.26263132,4.27060669,0.00101415,0.93157383,0.08556559,2.34149160,1.34267266,0.93049673,0.63709990,0.00000000
-3.25662831,4.12102347,0.00104934,0.91107944,0.08511154,2.23074965,1.31230434,0.89962556,0.59157184,0.00000000
-3.25062531,3.99075821,0.00108867,0.89194222,0.08562661,2.13543634,1.28350626,0.86903071,0.54901637,0.00000000
-3.24462231,3.88207957,0.00113219,0.87477017,0.08707599,2.05671673,1.25729438,0.83938779,0.50977095,0.00000000
-3.23861931,3.79681767,0.00117985,0.86010243,0.08941740,1.99544634,1.23459168,0.81131890,0.47412004,0.00000000
-3.23261631,3.73631719,0.00123153,0.84839164,0.09260085,1.95215982,1.21619922,0.78537390,0.44229194,0.00000000
-3.22661331,3.70140748,0.00128708,0.83999067,0.09656867,1.92706797,1.20277322,0.76201583,0.41445747,0.00000000
-3.22061031,3.69239125,0.00134629,0.83514467,0.10125591,1.92006308,1.19480946,0.74161104,0.39073039,0.00000000
-3.21460730,3.70905249,0.00140890,0.83398867,0.10659111,1.93073233,1.19263546,0.72442448,0.37116975,0.00000000
-3.20860430,3.75068359,0.00147470,0.83655104,0.11249756,1.95837854,1.19641095,0.71062030,0.35578375,0.00000000
-3.20260130,3.81613063,0.00154350,0.84276267,0.11889501,2.00204759,1.20613646,0.70026754,0.34453501,0.00000000
-3.19659830,3.90385489,0.00161520,0.85247124,0.12570177,2.06056158,1.22166962,0.69335064,0.33734703,0.00000000
-3.19059530,4.01200805,0.00168983,0.86545995,0.13283719,2.13255657,1.24274804,0.68978386,0.33411130,0.00000000
-3.18459230,4.13851773,0.00176762,0.88146971,0.14022435,2.21652372,1.26901792,0.68942895,0.33469488,0.00000000
-3.17858929,4.28117955,0.00184904,0.90022347,0.14779292,2.31085245,1.30006646,0.69211494,0.33894803,0.00000000
-3.17258629,4.43775154,0.00193486,0.92145127,0.15548192,2.41387439,1.33545661,0.69765882,0.34671142,0.00000000
-3.16658329,4.60604650,0.00202621,0.94491485,0.16324226,2.52390657,1.37476223,0.70588608,0.35782273,0.00000000
-3.16058029,4.78401787,0.00212463,0.97042995,0.17103892,2.63929258,1.41760161,0.71664977,0.37212224,0.00000000
-3.15457729,4.96983504,0.00223211,0.99788528,0.17885257,2.75844028,1.46366758,0.72984710,0.38945715,0.00000000
-3.14857429,5.16194420,0.00235116,1.02725676,0.18668050,2.87985479,1.51275250,0.74543246,0.40968447,0.00000000
-3.14257129,5.35911152,0.00248478,1.05861601,0.19453672,3.00216569,1.56476644,0.76342624,0.43267235,0.00000000
-3.13656828,5.56044628,0.00263653,1.09213243,0.20245114,3.12414736,1.61974746,0.78391862,0.45829970,0.00000000
-3.13056528,5.76540228,0.00281051,1.12806843,0.21046794,3.24473177,1.67786308,0.80706829,0.48645430,0.00000000
-3.12456228,5.97375712,0.00301129,1.16676769,0.21864286,3.36301328,1.73940246,0.83309569,0.51702928,0.00000000
-3.11855928,6.18556974,0.00324395,1.20863685,0.22703984,3.47824522,1.80475938,0.86227133,0.54991824,0.00000000
-3.11255628,6.40111806,0.00351392,1.25412121,0.23572680,3.58982855,1.87440650,0.89489934,0.58500932,0.00000000
-3.10655328,6.62081934,0.00382694,1.30367561,0.24477095,3.69729319,1.94886188,0.93129722,0.62217835,0.00000000
-3.10055028,6.84513712,0.00418889,1.35773159,0.25423372,3.80027294,2.02864917,0.97177255,0.66128154,0.00000000
-3.09454727,7.07447937,0.00460565,1.41666264,0.26416560,3.89847546,2.11425334,1.01659791,0.70214812,0.00000000
-3.08854427,7.30909316,0.00508291,1.48074915,0.27460114,3.99164895,2.20607409,1.06598522,0.74457328,0.00000000
-3.08254127,7.54896164,0.00562596,1.55014493,0.28555432,4.07954742,2.30437936,1.12006078,0.78831196,0.00000000
-3.07653827,7.79370923,0.00623941,1.62484716,0.29701461,4.16189679,2.40926138,1.17884246,0.83307373,0.00000000
-3.07053527,8.04252080,0.00692699,1.70467161,0.30894391,4.23836397,2.52059788,1.24222021,0.87851940,0.00000000
-3.06453227,8.29408021,0.00769124,1.78923448,0.32127458,4.30853098,2.63802076,1.30994109,0.92425953,0.00000000
-3.05852926,8.54653258,0.00853327,1.87794245,0.33390862,4.37187607,2.76089439,1.38159992,0.96985515,0.00000000
-3.05252626,8.79747396,0.00945250,1.96999162,0.34671832,4.42776346,2.88830520,1.45663613,1.01482097,0.00000000
-3.04652326,9.04397044,0.01044642,2.06437612,0.35954807,4.47544277,3.01906392,1.53433746,1.05863106,0.00000000
-3.04052026,9.28260743,0.01151041,2.15990620,0.37221764,4.51405882,3.15172098,1.61385055,1.10072703,0.00000000
-3.03451726,9.50956820,0.01263757,2.25523573,0.38452657,4.54267177,3.28459519,1.69419840,1.14052852,0.00000000
-3.02851426,9.72073931,0.01381870,2.34889797,0.39625965,4.56028688,3.41581488,1.77430411,1.17744572,0.00000000
-3.02251126,9.91183883,0.01504222,2.43934849,0.40719325,4.56589278,3.54337038,1.85302020,1.21089362,0.00000000
-3.01650825,10.07856213,0.01629432,2.52501350,0.41710223,4.55850639,3.66517561,1.92916229,1.24030730,0.00000000
-3.01050525,10.21673876,0.01755910,2.60434154,0.42576716,4.53722208,3.77913648,2.00154594,1.26515789,0.00000000
-3.00450225,10.32249339,0.01881884,2.67585652,0.43298156,4.50126267,3.88322306,2.06902507,1.28496847,0.00000000
-2.99849925,10.39240313,0.02005435,2.73820949,0.43855883,4.45002935,3.97554231,2.13053031,1.29932914,0.00000000
-2.99249625,10.42364381,0.02124541,2.79022709,0.44233863,4.38314774,4.05440803,2.18510559,1.30791089,0.00000000
-2.98649325,10.41411819,0.02237131,2.83095440,0.44419244,4.30050751,4.11840481,2.23194144,1.31047738,0.00000000
-2.98049025,10.36255974,0.02341138,2.85969019,0.44402801,4.20229331,4.16644280,2.27040330,1.30689423,0.00000000
-2.97448724,10.26860706,0.02434560,2.87601304,0.44179265,4.08900509,4.19780072,2.30005376,1.29713541,0.00000000
-2.96848424,10.13284523,0.02515523,2.87979707,0.43747513,3.96146673,4.21215500,2.32066748,1.28128632,0.00000000
-2.96248124,9.95681229,0.02582339,2.87121662,0.43110625,3.82082237,4.20959352,2.33223817,1.25954349,0.00000000
-2.95647824,9.74297031,0.02633563,2.85073970,0.42275795,3.66852049,4.19061337,2.33497733,1.23221089,0.00000000
-2.95047524,9.49464292,0.02668041,2.81911049,0.41254114,3.50628660,4.15610259,2.32930465,1.19969287,0.00000000
-2.94447224,9.21592200,0.02684952,2.77732181,0.40060234,3.33608593,4.10730680,2.31583062,1.16248420,0.00000000
-2.93846923,8.91154837,0.02683837,2.72657881,0.38711925,3.16007779,4.04578237,2.29533204,1.12115739,0.00000000
-2.93246623,8.58677181,0.02664616,2.66825564,0.37229549,2.98056400,3.97333829,2.26872161,1.07634805,0.00000000
-2.92646323,8.24719693,0.02627590,2.60384699,0.35635477,2.79993360,3.89196961,2.23701296,1.02873862,0.00000000
-2.92046023,7.89862174,0.02573438,2.53491684,0.33953462,2.62060645,3.80378548,2.20128272,0.97904131,0.00000000
-2.91445723,7.54687553,0.02503186,2.46304642,0.32208008,2.44497790,3.71093524,2.16263126,0.92798069,0.00000000
-2.90845423,7.19766287,0.02418179,2.38978386,0.30423742,2.27536664,3.61553576,2.12214394,0.87627675,0.00000000
-2.90245123,6.85641916,0.02320038,2.31659734,0.28624824,2.11396761,3.51960329,2.08085445,0.82462882,0.00000000
-2.89644822,6.52818303,0.02210598,2.24483365,0.26834405,1.96281108,3.42499267,2.03971174,0.77370087,0.00000000
-2.89044522,6.21748900,0.02091861,2.17568359,0.25074150,1.82372899,3.33334612,1.99955196,0.72410868,0.00000000
-2.88444222,5.92828314,0.01965925,2.11015516,0.23363842,1.69832869,3.24605351,1.96107619,0.67640910,0.00000000
-2.87843922,5.66386289,0.01834926,2.04905536,0.21721072,1.58797434,3.16422512,1.92483487,0.63109154,0.00000000
-2.87243622,5.42684104,0.01700978,1.99298044,0.20161008,1.49377538,3.08867733,1.89121909,0.58857185,0.00000000
-2.86643322,5.21913279,0.01566115,1.94231474,0.18696262,1.41658151,3.01993092,1.86045873,0.54918848,0.00000000
-2.86043022,5.04196388,0.01432242,1.89723711,0.17336834,1.35698322,2.95822117,1.83262716,0.51320095,0.00000000
-2.85442721,4.89589707,0.01301095,1.85773414,0.16090137,1.31531712,2.90351816,1.80765168,0.48079023,0.00000000
-2.84842421,4.78087367,0.01174208,1.82361901,0.14961082,1.29167499,2.85555555,1.78532894,0.45206097,0.00000000
-2.84242121,4.69626691,0.01052887,1.79455446,0.13952227,1.28591573,2.81386558,1.76534407,0.42704525,0.00000000
-2.83641821,4.64094352,0.00938202,1.77007852,0.13063965,1.29767964,2.77781810,1.74729248,0.40570761,0.00000000
-2.83041521,4.61333062,0.00830980,1.74963158,0.12294746,1.32640449,2.74666117,1.73070304,0.38795099,0.00000000
-2.82441221,4.61148488,0.00731811,1.73258348,0.11641324,1.37134298,2.71956129,1.71506139,0.37362345,0.00000000
-2.81840920,4.63316187,0.00641057,1.71825948,0.11099004,1.43158165,2.69564122,1.69983248,0.36252540,0.00000000
-2.81240620,4.67588366,0.00558877,1.70596414,0.10661904,1.50606108,2.67401399,1.68448131,0.35441704,0.00000000
-2.80640320,4.73700361,0.00485245,1.69500249,0.10323195,1.59359758,2.65381183,1.66849124,0.34902609,0.00000000
-2.80040020,4.81376738,0.00419975,1.68469802,0.10075341,1.69290633,2.63420956,1.65137946,0.34605535,0.00000000
-2.79439720,4.90337004,0.00362758,1.67440736,0.09910312,1.80262607,2.61444198,1.63270922,0.34519035,0.00000000
-2.78839420,5.00300888,0.00313179,1.66353167,0.09819781,1.92134517,2.59381565,1.61209901,0.34610668,0.00000000
-2.78239120,5.10993218,0.00270755,1.65152500,0.09795294,2.04762863,2.57171537,1.58922864,0.34847714,0.00000000
-2.77638819,5.22148381,0.00234957,1.63789996,0.09828421,2.18004566,2.54760630,1.56384269,0.35197847,0.00000000
-2.77038519,5.33514366,0.00205235,1.62223122,0.09910882,2.31719690,2.52103255,1.53575162,0.35629773,0.00000000
-2.76438219,5.44856372,0.00181038,1.60415729,0.10034645,2.45774028,2.49161340,1.50483099,0.36113810,0.00000000
-2.75837919,5.55959937,0.00161834,1.58338097,0.10192013,2.60041448,2.45903790,1.47101932,0.36622408,0.00000000
-2.75237619,5.66633528,0.00147123,1.55966906,0.10375683,2.74405883,2.42305922,1.43431492,0.37130595,0.00000000
-2.74637319,5.76710528,0.00136448,1.53285148,0.10578790,2.88762832,2.38348901,1.39477212,0.37616337,0.00000000
-2.74037019,5.86050553,0.00129403,1.50282016,0.10794933,3.03020293,2.34019283,1.35249708,0.38060805,0.00000000
-2.73436718,5.94540019,0.00125635,1.46952769,0.11018188,3.17099036,2.29308674,1.30764352,0.38448542,0.00000000
-2.72836418,6.02091931,0.00124849,1.43298594,0.11243110,3.30932199,2.24213527,1.26040831,0.38767523,0.00000000
-2.72236118,6.08644868,0.00126806,1.39326437,0.11464723,3.44464191,2.18735087,1.21102709,0.39009111,0.00000000
-2.71635818,6.14161203,0.00131318,1.35048816,0.11678502,3.57648970,2.12879445,1.15976976,0.39167907,0.00000000
-2.71035518,6.18624630,0.00138249,1.30483583,0.11880360,3.70447801,2.06657689,1.10693596,0.39241518,0.00000000
-2.70435218,6.22037108,0.00147503,1.25653633,0.12066621,3.82826635,2.00086089,1.05285031,0.39230244,0.00000000
-2.69834917,6.24415416,0.00159025,1.20586546,0.12234012,3.94753305,1.93186299,0.99785749,0.39136717,0.00000000
-2.69234617,6.25787504,0.00172792,1.15314155,0.12379651,4.06194749,1.85985509,0.94231702,0.38965503,0.00000000
-2.68634317,6.26188887,0.00188806,1.09872035,0.12501050,4.17114494,1.78516530,0.88659790,0.38722713,0.00000000
-2.68034017,6.25659313,0.00207094,1.04298924,0.12596135,4.27470618,1.70817772,0.83107309,0.38415633,0.00000000
-2.67433717,6.24239953,0.00227697,0.98636084,0.12663280,4.37214399,1.62933092,0.77611395,0.38052409,0.00000000
-2.66833417,6.21971309,0.00250673,0.92926620,0.12701360,4.46289815,1.54911519,0.72208479,0.37641808,0.00000000
-2.66233117,6.18892022,0.00276092,0.87214770,0.12709824,4.54634007,1.46806839,0.66933770,0.37193077,0.00000000
-2.65632816,6.15038667,0.00304033,0.81545202,0.12688781,4.62178765,1.38677062,0.61820794,0.36715906,0.00000000
-2.65032516,6.10446591,0.00334588,0.75962328,0.12639114,4.68853012,1.30583783,0.56900981,0.36220502,0.00000000
-2.64432216,6.05151750,0.00367859,0.70509670,0.12562590,4.74586198,1.22591469,0.52203344,0.35717777,0.00000000
-2.63831916,5.99193436,0.00403960,0.65229287,0.12461986,4.79312454,1.14766684,0.47754236,0.35219618,0.00000000
-2.63231616,5.92617718,0.00443017,0.60161282,0.12341211,4.82975287,1.07177304,0.43577213,0.34739242,0.00000000
-2.62631316,5.85481343,0.00485168,0.55343409,0.12205418,4.85532540,0.99891717,0.39692980,0.34291588,0.00000000
-2.62031016,5.77855825,0.00530565,0.50810764,0.12061099,4.86961344,0.92978063,0.36119433,0.33893724,0.00000000
-2.61430715,5.69831407,0.00579370,0.46595584,0.11916154,4.87262726,0.86503509,0.32871779,0.33565225,0.00000000
-2.60830415,5.61520557,0.00631753,0.42727131,0.11779921,4.86465593,0.80533583,0.29962721,0.33328490,0.00000000
-2.60230115,5.53060713,0.00687884,0.39231651,0.11663162,4.84629782,0.75131564,0.27402678,0.33208950,0.00000000
-2.59629815,5.44615970,0.00747930,0.36132398,0.11577999,4.81847963,0.70357932,0.25200043,0.33235137,0.00000000
-2.59029515,5.36377492,0.00812043,0.33449704,0.11537784,4.78246181,0.66269868,0.23361423,0.33438593,0.00000000
-2.58429215,5.28562470,0.00880350,0.31201065,0.11556913,4.73982936,0.62920778,0.21891866,0.33853566,0.00000000
-2.57828914,5.21411515,0.00952939,0.29401230,0.11650572,4.69246737,0.60359841,0.20795039,0.34516517,0.00000000
-2.57228614,5.15184473,0.01029846,0.28062272,0.11834413,4.64252157,0.58631538,0.20073344,0.35465400,0.00000000
-2.56628314,5.10154709,0.01111041,0.27193614,0.12124175,4.59234486,0.57775156,0.19727954,0.36738728,0.00000000
-2.56028014,5.06601984,0.01196411,0.26802004,0.12535244,4.54443151,0.57824229,0.19758767,0.38374459,0.00000000
-2.55427714,5.04804146,0.01285748,0.26891419,0.13082168,4.50134124,0.58805916,0.20164267,0.40408691,0.00000000
-2.54827414,5.05027891,0.01378740,0.27462905,0.13778136,4.46561587,0.60740295,0.20941295,0.42874241,0.00000000
-2.54227114,5.07518919,0.01474957,0.28514334,0.14634441,4.43969181,0.63639577,0.22084752,0.45799126,0.00000000
-2.53626813,5.12491868,0.01573847,0.30040108,0.15659941,4.42581162,0.67507240,0.23587233,0.49205015,0.00000000
-2.53026513,5.20120408,0.01674735,0.32030804,0.16860535,4.42593813,0.72337125,0.25438628,0.53105705,0.00000000
-2.52426213,5.30527919,0.01776825,0.34472801,0.18238684,4.44167463,0.78112513,0.27625702,0.57505694,0.00000000
-2.51825913,5.43779174,0.01879207,0.37347895,0.19792997,4.47419430,0.84805225,0.30131708,0.62398916,0.00000000
-2.51225613,5.59873409,0.01980867,0.40632952,0.21517900,4.52418201,0.92374825,0.32936036,0.67767708,0.00000000
-2.50625313,5.78739163,0.02080706,0.44299628,0.23403410,4.59179090,1.00767974,0.36013964,0.73582072,0.00000000
-2.50025013,6.00231214,0.02177558,0.48314185,0.25435044,4.67661602,1.09918008,0.39336519,0.79799295,0.00000000
-2.49424712,6.24129847,0.02270216,0.52637458,0.27593861,4.77768652,1.19744819,0.42870496,0.86363976,0.00000000
-2.48824412,6.50142662,0.02357459,0.57224987,0.29856665,4.89347714,1.30155111,0.46578644,0.93208494,0.00000000
-2.48224112,6.77908988,0.02438079,0.62027357,0.32196358,5.02193935,1.41043068,0.50420055,1.00253943,0.00000000
-2.47623812,7.07006922,0.02510913,0.66990754,0.34582461,5.16055150,1.52291513,0.54350746,1.07411529,0.00000000
-2.47023512,7.36962851,0.02574876,0.72057758,0.36981775,5.30638666,1.63773557,0.58324453,1.14584421,0.00000000
-2.46423212,7.67263255,0.02628987,0.77168363,0.39359178,5.45619625,1.75354749,0.62293599,1.21670006,0.00000000
-2.45822911,7.97368450,0.02672400,0.82261215,0.41678535,5.60650670,1.86895718,0.66210447,1.28562492,0.00000000
-2.45222611,8.26727847,0.02704432,0.87275031,0.43903686,5.75372594,1.98255231,0.70028364,1.35155785,0.00000000
-2.44622311,8.54796214,0.02724584,0.92150182,0.45999484,5.89425599,2.09293623,0.73703194,1.41346526,0.00000000
-2.44022011,8.81050364,0.02732559,0.96830355,0.47932836,6.02460755,2.19876469,0.77194652,1.47037192,0.00000000
-2.43421711,9.05005640,0.02728282,1.01264272,0.49673717,6.14151242,2.29878401,0.80467710,1.52139130,0.00000000
-2.42821411,9.26231567,0.02711907,1.05407368,0.51196106,6.24202937,2.39186916,0.83493903,1.56575406,0.00000000
-2.42221111,9.44366054,0.02683820,1.09223382,0.52478805,6.32363958,2.47706042,0.86252499,1.60283339,0.00000000
-2.41620810,9.59127544,0.02644644,1.12685782,0.53506121,6.38432777,2.55359709,0.88731489,1.63216620,0.00000000
-2.41020510,9.70324642,0.02595226,1.15778967,0.54268352,6.42264600,2.62094697,0.90928335,1.65346909,0.00000000
-2.40420210,9.77862788,0.02536627,1.18499186,0.54762086,6.43775760,2.67883015,0.92850454,1.66664837,0.00000000
-2.39819910,9.81747708,0.02470106,1.20855139,0.54990278,6.42945967,2.72723641,0.94515403,1.67180366,0.00000000
-2.39219610,9.82085492,0.02397092,1.22868220,0.54962113,6.39818330,2.76643509,0.95950758,1.66922481,0.00000000
-2.38619310,9.79079301,0.02319157,1.24572391,0.54692652,6.34497187,2.79697728,0.97193687,1.65938222,0.00000000
-2.38019010,9.73022838,0.02237980,1.26013687,0.54202291,6.27143838,2.81968991,0.98290225,1.64291095,0.00000000
-2.37418709,9.64290869,0.02155312,1.27249362,0.53516032,6.17970385,2.83566213,0.99294287,1.62058932,0.00000000
-2.36818409,9.53327190,0.02072932,1.28346704,0.52662632,6.07231968,2.84622417,1.00266437,1.59331285,0.00000000
-2.36218109,9.40630528,0.01992606,1.29381556,0.51673632,5.95217704,2.85291956,1.01272475,1.56206462,0.00000000
-2.35617809,9.26738960,0.01916038,1.30436589,0.50582333,5.82240742,2.85747148,1.02381869,1.52788351,0.00000000
-2.35017509,9.12213441,0.01844834,1.31599377,0.49422746,5.68627816,2.86174426,1.03666092,1.49183131,0.00000000
-2.34417209,8.97621075,0.01780453,1.32960326,0.48228572,5.54708722,2.86770108,1.05196905,1.45496043,0.00000000
-2.33816908,8.83518721,0.01724171,1.34610512,0.47032234,5.40806109,2.87735898,1.07044637,1.41828310,0.00000000
-2.33216608,8.70437500,0.01677044,1.36639480,0.45864014,5.27225963,2.89274222,1.09276490,1.38274365,0.00000000
-2.32616308,8.58868674,0.01639886,1.39133045,0.44751309,5.14249094,2.91583499,1.11954921,1.34919440,0.00000000
-2.32016008,8.49251318,0.01613236,1.42171143,0.43718044,5.02123893,2.94853421,1.15136109,1.31837643,0.00000000
-2.31415708,8.41962066,0.01597356,1.45825769,0.42784241,4.91060553,2.99260347,1.18868542,1.29090530,0.00000000
-2.30815408,8.37307146,0.01592213,1.50159029,0.41965764,4.81226890,3.04962850,1.23191744,1.26726237,0.00000000
-2.30215108,8.35516793,0.01597493,1.55221339,0.41274230,4.72745787,3.12097507,1.28135137,1.24779147,0.00000000
-2.29614807,8.36742029,0.01612606,1.61049797,0.40717081,4.65694283,3.20774974,1.33717071,1.23270082,0.00000000
-2.29014507,8.41053741,0.01636708,1.67666748,0.40297798,4.60104185,3.31076400,1.39944009,1.22206967,0.00000000
-2.28414207,8.48443865,0.01668729,1.75078572,0.40016237,4.55964094,3.43050267,1.46809889,1.21585895,0.00000000
-2.27813907,8.58828475,0.01707408,1.83274709,0.39869061,4.53222650,3.56709675,1.54295665,1.21392516,0.00000000
-2.27213607,8.72052489,0.01751335,1.92226963,0.39850241,4.51792782,3.72030183,1.62369036,1.21603654,0.00000000
-2.26613307,8.87895723,0.01798994,2.01889091,0.39951581,4.51556723,3.88948252,1.70984374,1.22189048,0.00000000
-2.26013007,9.06079968,0.01848809,2.12196709,0.40163258,4.52371547,4.07360366,1.80082862,1.23113122,0.00000000
-2.25412706,9.26276814,0.01899194,2.23067556,0.40474331,4.54074975,4.27122924,1.89592860,1.24336687,0.00000000
-2.24812406,9.48115936,0.01948601,2.34402109,0.40873199,4.56491234,4.48052957,1.99430495,1.25818494,0.00000000
-2.24212106,9.71193593,0.01995559,2.46084591,0.41347981,4.59436727,4.69929731,2.09500505,1.27516566,0.00000000
-2.23611806,9.95081132,0.02038717,2.57984373,0.41886820,4.62725375,4.92497301,2.19697334,1.29389254,0.00000000
-2.23011506,10.19333330,0.02076879,2.69957774,0.42478073,4.66173439,5.15468020,2.29906477,1.31395996,0.00000000
-2.22411206,10.43496442,0.02109025,2.81850257,0.43110419,4.69603749,5.38527011,2.40006084,1.33497762,0.00000000
-2.21810905,10.67115870,0.02134337,2.93498994,0.43772861,4.72849252,5.61337577,2.49868808,1.35657204,0.00000000
-2.21210605,10.89743412,0.02152205,3.04735777,0.44454648,4.75755856,5.83547471,2.59363871,1.37838541,0.00000000
-2.20610305,11.10944068,0.02162233,3.15390230,0.45145148,4.78184566,6.04795937,2.68359347,1.40007237,0.00000000
-2.20010005,11.30302416,0.02164233,3.25293252,0.45833660,4.80012969,6.24721371,2.76724592,1.42129539,0.00000000
-2.19409705,11.47428585,0.02158218,3.34280638,0.46509231,4.81136110,6.42969440,2.84332813,1.44171942,0.00000000
-2.18809405,11.61963843,0.02144380,3.42196780,0.47160483,4.81466861,6.59201453,2.91063693,1.46100677,0.00000000
-2.18209105,11.73585836,0.02123072,3.48898355,0.47775475,4.80935867,6.73102758,2.96806027,1.47881292,0.00000000
-2.17608804,11.82013483,0.02094786,3.54257914,0.48341644,4.79491175,6.84390915,3.01460304,1.49478394,0.00000000
-2.17008504,11.87011519,0.02060120,3.58167253,0.48845824,4.77097655,6.92823396,3.04941143,1.50855619,0.00000000
