energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-2.88444222,4.14612228,0.00766408,0.15316274,0.28873861,1.61924396,0.54655700,1.58717407,0.79881254,0.00000000
-2.87843922,4.20866805,0.00782683,0.15494811,0.29094250,1.64625529,0.54818378,1.62268630,0.78038357,0.00000000
-2.87243622,4.27842371,0.00799873,0.15692737,0.29370897,1.67585542,0.55063613,1.66137942,0.76370407,0.00000000
-2.86643322,4.35497232,0.00817665,0.15909966,0.29701555,1.70795449,0.55387603,1.70288697,0.74900706,0.00000000
-2.86043022,4.43763556,0.00835732,0.16145633,0.30081918,1.74236028,0.55783889,1.74674010,0.73646944,0.00000000
-2.85442721,4.52548631,0.00853737,0.16398046,0.30505681,1.77878302,0.56243428,1.79237715,0.72620651,0.00000000
-2.84842421,4.61737254,0.00871337,0.16664683,0.30964676,1.81684435,0.56754803,1.83915716,0.71826910,0.00000000
-2.84242121,4.71195152,0.00888194,0.16942230,0.31449111,1.85609050,0.57304571,1.88637701,0.71264337,0.00000000
-2.83641821,4.80773344,0.00903981,0.17226664,0.31947882,1.89600893,0.57877718,1.93329172,0.70925325,0.00000000
-2.83041521,4.90313268,0.00918397,0.17513375,0.32448961,1.93604776,0.58458224,1.97913720,0.70796546,0.00000000
-2.82441221,4.99652454,0.00931170,0.17797325,0.32939831,1.97563733,0.59029702,2.02315447,0.70859668,0.00000000
-2.81840920,5.08630510,0.00942073,0.18073233,0.33407960,2.01421272,0.59576070,2.06461473,0.71092267,0.00000000
-2.81240620,5.17095150,0.00950929,0.18335779,0.33841276,2.05123625,0.60082240,2.10284395,0.71468866,0.00000000
-2.80640320,5.24907989,0.00957621,0.18579814,0.34228641,2.08621898,0.60534776,2.13724619,0.71962061,0.00000000
-2.80040020,5.31949834,0.00962100,0.18800568,0.34560279,2.11874011,0.60922480,2.16732456,0.72543667,0.00000000
-2.79439720,5.38125211,0.00964384,0.18993844,0.34828152,2.14846334,0.61236897,2.19269884,0.73185835,0.00000000
-2.78839420,5.43365918,0.00964563,0.19156182,0.35026263,2.17514937,0.61472675,2.21311905,0.73862073,0.00000000
-2.78239120,5.47633417,0.00962799,0.19284998,0.35150866,2.19866392,0.61627797,2.22847424,0.74548135,0.00000000
-2.77638819,5.50919952,0.00959318,0.19378679,0.35200576,2.21898094,0.61703642,2.23879609,0.75222729,0.00000000
-2.77038519,5.53248318,0.00954408,0.19436631,0.35176375,2.23618062,0.61704885,2.24425700,0.75868027,0.00000000
-2.76438219,5.54670308,0.00948403,0.19459284,0.35081516,2.25044256,0.61639235,2.24516281,0.76469941,0.00000000
-2.75837919,5.55263888,0.00941678,0.19448051,0.34921321,2.26203426,0.61517025,2.24194035,0.77018182,0.00000000
-2.75237619,5.55129267,0.00934631,0.19405248,0.34702901,2.27129562,0.61350677,2.23512023,0.77506101,0.00000000
-2.74637319,5.54384034,0.00927669,0.19333966,0.34434791,2.27862029,0.61154069,2.22531579,0.77930336,0.00000000
-2.74037019,5.53157615,0.00921190,0.19237930,0.34126538,2.28443480,0.60941836,2.21319896,0.78290292,0.00000000
-2.73436718,5.51585347,0.00915574,0.19121322,0.33788257,2.28917664,0.60728642,2.19947418,0.78587509,0.00000000
-2.72836418,5.49802446,0.00911160,0.18988603,0.33430165,2.29327255,0.60528472,2.18485153,0.78824949,0.00000000
-2.72236118,5.47938186,0.00908240,0.18844334,0.33062134,2.29711806,0.60353965,2.17002026,0.79006265,0.00000000
-2.71635818,5.46110586,0.00907041,0.18692997,0.32693276,2.30105949,0.60215834,2.15562393,0.79135094,0.00000000
-2.71035518,5.44421853,0.00907722,0.18538845,0.32331575,2.30537933,0.60122403,2.14223823,0.79214424,0.00000000
-2.70435218,5.42954812,0.00910368,0.18385774,0.31983591,2.31028581,0.60079274,2.13035241,0.79246081,0.00000000
-2.69834917,5.41770473,0.00914983,0.18237219,0.31654236,2.31590714,0.60089152,2.12035521,0.79230358,0.00000000
-2.69234617,5.40906835,0.00921497,0.18096095,0.31346646,2.32229062,0.60151824,2.11252562,0.79165819,0.00000000
-2.68634317,5.40378956,0.00929769,0.17964768,0.31062136,2.32940671,0.60264288,2.10702897,0.79049280,0.00000000
-2.68034017,5.40180230,0.00939595,0.17845060,0.30800244,2.33715753,0.60421032,2.10391821,0.78875972,0.00000000
-2.67433717,5.40284780,0.00950718,0.17738295,0.30558866,2.34538935,0.60614429,2.10314015,0.78639869,0.00000000
-2.66833417,5.40650775,0.00962843,0.17645359,0.30334445,2.35390820,0.60835231,2.10454627,0.78334155,0.00000000
-2.66233117,5.41224469,0.00975649,0.17566795,0.30122243,2.36249752,0.61073134,2.10790727,0.77951795,0.00000000
-2.65632816,5.41944708,0.00988807,0.17502903,0.29916635,2.37093690,0.61317368,2.11293054,0.77486182,0.00000000
-2.65032516,5.42747629,0.01001998,0.17453854,0.29711445,2.37902071,0.61557299,2.11927963,0.76931793,0.00000000
-2.64432216,5.43571303,0.01014923,0.17419796,0.29500285,2.38657545,0.61782989,2.12659461,0.76284827,0.00000000
-2.63831916,5.44360048,0.01027322,0.17400960,0.29276892,2.39347497,0.61985704,2.13451231,0.75543775,0.00000000
-2.63231616,5.45068195,0.01038985,0.17397748,0.29035436,2.39965257,0.62158341,2.14268555,0.74709880,0.00000000
-2.62631316,5.45663132,0.01049761,0.17410804,0.28770803,2.40510943,0.62295743,2.15080036,0.73787454,0.00000000
-2.62031016,5.46127471,0.01059568,0.17441062,0.28478823,2.40991886,0.62394922,2.15859066,0.72784043,0.00000000
-2.61430715,5.46460265,0.01068393,0.17489772,0.28156450,2.41422622,0.62455145,2.16584968,0.71710403,0.00000000
-2.60830415,5.46677244,0.01076297,0.17558500,0.27801880,2.41824457,0.62477924,2.17243787,0.70580306,0.00000000
-2.60230115,5.46810086,0.01083409,0.17649104,0.27414612,2.42224621,0.62466885,2.17828716,0.69410176,0.00000000
-2.59629815,5.46904785,0.01089922,0.17763688,0.26995443,2.42655066,0.62427555,2.18340144,0.68218573,0.00000000
-2.59029515,5.47019232,0.01096084,0.17904540,0.26546418,2.43150967,0.62367054,2.18785358,0.67025549,0.00000000
-2.58429215,5.47220144,0.01102183,0.18074042,0.26070714,2.43748984,0.62293738,2.19177921,0.65851917,0.00000000
-2.57828914,5.47579481,0.01108539,0.18274586,0.25572496,2.44485385,0.62216788,2.19536766,0.64718460,0.00000000
-2.57228614,5.48170552,0.01115485,0.18508457,0.25056724,2.45394103,0.62145769,2.19885062,0.63645125,0.00000000
-2.56628314,5.49063955,0.01123350,0.18777725,0.24528946,2.46504806,0.62090190,2.20248900,0.62650240,0.00000000
-2.56028014,5.50323551,0.01132443,0.19084128,0.23995062,2.47841074,0.62059053,2.20655852,0.61749785,0.00000000
-2.55427714,5.52002616,0.01143039,0.19428950,0.23461092,2.49418749,0.62060430,2.21133469,0.60956758,0.00000000
-2.54827414,5.54140340,0.01155356,0.19812906,0.22932935,2.51244544,0.62101071,2.21707770,0.60280657,0.00000000
-2.54227114,5.56758805,0.01169549,0.20236024,0.22416153,2.53314946,0.62186042,2.22401770,0.59727096,0.00000000
-2.53626813,5.59860561,0.01185693,0.20697541,0.21915757,2.55615490,0.62318430,2.23234108,0.59297581,0.00000000
-2.53026513,5.63426898,0.01203775,0.21195800,0.21436034,2.58120437,0.62499090,2.24217821,0.58989434,0.00000000
-2.52426213,5.67416898,0.01223685,0.21728173,0.20980396,2.60792865,0.62726472,2.25359297,0.58795885,0.00000000
-2.51825913,5.71767311,0.01245219,0.22290993,0.20551275,2.63585216,0.62996519,2.26657466,0.58706309,0.00000000
-2.51225613,5.76393287,0.01268073,0.22879509,0.20150051,2.66440267,0.63302640,2.28103242,0.58706609,0.00000000
-2.50625313,5.81189963,0.01291853,0.23487875,0.19777032,2.69292521,0.63635779,2.29679264,0.58779714,0.00000000
-2.50025013,5.86034866,0.01316080,0.24109168,0.19431468,2.72069981,0.63984563,2.31359931,0.58906185,0.00000000
-2.49424712,5.90791085,0.01340205,0.24735438,0.19111620,2.74696242,0.64335553,2.33111767,0.59064891,0.00000000
-2.48824412,5.95311097,0.01363622,0.25357809,0.18814854,2.77092840,0.64673572,2.34894094,0.59233736,0.00000000
-2.48224112,5.99441143,0.01385687,0.25966612,0.18537788,2.79181775,0.64982122,2.36660014,0.59390412,0.00000000
-2.47623812,6.03025992,0.01405739,0.26551562,0.18276454,2.80888101,0.65243879,2.38357661,0.59513135,0.00000000
-2.47023512,6.05913918,0.01423123,0.27101979,0.18026490,2.82142486,0.65441236,2.39931703,0.59581359,0.00000000
-2.46423212,6.07961706,0.01437209,0.27607036,0.17783342,2.82883641,0.65556900,2.41325021,0.59576416,0.00000000
-2.45822911,6.09039480,0.01447416,0.28056043,0.17542472,2.83060497,0.65574499,2.42480529,0.59482084,0.00000000
-2.45222611,6.09035165,0.01453232,0.28438745,0.17299560,2.82634059,0.65479191,2.43343039,0.59285051,0.00000000
-2.44622311,6.07858381,0.01454235,0.28745627,0.17050693,2.81578826,0.65258232,2.43861117,0.58975258,0.00000000
-2.44022011,6.05443627,0.01450105,0.28968217,0.16792528,2.79883738,0.64901497,2.43988850,0.58546119,0.00000000
-2.43421711,6.01752602,0.01440637,0.29099370,0.16522427,2.77552606,0.64401910,2.43687436,0.57994611,0.00000000
-2.42821411,5.96775572,0.01425750,0.29133516,0.16238558,2.74603993,0.63755768,2.42926546,0.57321236,0.00000000
-2.42221111,5.90531747,0.01405488,0.29066875,0.15939952,2.71070587,0.62962947,2.41685399,0.56529853,0.00000000
-2.41620810,5.83068646,0.01380020,0.28897606,0.15626523,2.66998082,0.62026969,2.39953490,0.55627408,0.00000000
-2.41020510,5.74460509,0.01349634,0.28625899,0.15299043,2.62443633,0.60954928,2.37730967,0.54623563,0.00000000
-2.40420210,5.64805844,0.01314725,0.28254002,0.14959085,2.57473979,0.59757282,2.35028626,0.53530253,0.00000000
-2.39819910,5.54224224,0.01275781,0.27786169,0.14608929,2.52163314,0.58447509,2.31867542,0.52361187,0.00000000
-2.39219610,5.42852509,0.01233369,0.27228551,0.14251438,2.46591011,0.57041657,2.28278360,0.51131321,0.00000000
-2.38619310,5.30840662,0.01188112,0.26589014,0.13889921,2.40839308,0.55557800,2.24300273,0.49856321,0.00000000
-2.38019010,5.18347332,0.01140671,0.25876905,0.13527974,2.34991053,0.54015421,2.19979759,0.48552048,0.00000000
-2.37418709,5.05535412,0.01091723,0.25102768,0.13169326,2.29127587,0.52434772,2.15369114,0.47234063,0.00000000
-2.36818409,4.92567711,0.01041940,0.24278038,0.12817683,2.23326846,0.50836208,2.10524859,0.45917200,0.00000000
-2.36218109,4.79602917,0.00991974,0.23414700,0.12476580,2.17661728,0.49239557,2.05506088,0.44615190,0.00000000
-2.35617809,4.66791945,0.00942434,0.22524953,0.12149251,2.12198760,0.47663529,2.00372810,0.43340361,0.00000000
-2.35017509,4.54274771,0.00893878,0.21620882,0.11838523,2.06997070,0.46125196,1.95184358,0.42103415,0.00000000
-2.34417209,4.42177815,0.00846798,0.20714143,0.11546721,2.02107670,0.44639559,1.89997897,0.40913273,0.00000000
-2.33816908,4.30611871,0.00801614,0.19815686,0.11275611,1.97573012,0.43219217,1.84867088,0.39777000,0.00000000
-2.33216608,4.19670602,0.00758670,0.18935517,0.11026360,1.93426790,0.41874138,1.79840935,0.38699793,0.00000000
-2.32616308,4.09429569,0.00718231,0.18082503,0.10799517,1.89693956,0.40611543,1.74962819,0.37685021,0.00000000
-2.32016008,3.99945735,0.00680488,0.17264228,0.10595025,1.86390885,0.39435885,1.70269761,0.36734316,0.00000000
-2.31415708,3.91257419,0.00645558,0.16486900,0.10412245,1.83525675,0.38348933,1.65791879,0.35847700,0.00000000
-2.30815408,3.83384621,0.00613496,0.15755312,0.10249996,1.81098521,0.37349935,1.61552070,0.35023741,0.00000000
-2.30215108,3.76329673,0.00584299,0.15072835,0.10106615,1.79102163,0.36435848,1.57565877,0.34259723,0.00000000
-2.29614807,3.70078187,0.00557915,0.14441470,0.09980024,1.77522368,0.35601631,1.53841557,0.33551832,0.00000000
-2.29014507,3.64600238,0.00534257,0.13861925,0.09867803,1.76338459,0.34840571,1.50380310,0.32895351,0.00000000
-2.28414207,3.59851781,0.00513210,0.13333720,0.09767270,1.75523887,0.34144643,1.47176673,0.32284851,0.00000000
-2.27813907,3.55776276,0.00494640,0.12855322,0.09675573,1.75046859,0.33504877,1.44219057,0.31714388,0.00000000
-2.27213607,3.52306514,0.00478408,0.12424287,0.09589770,1.74871039,0.32911729,1.41490410,0.31177703,0.00000000
-2.26613307,3.49366642,0.00464373,0.12037418,0.09506925,1.74956339,0.32355445,1.38969001,0.30668418,0.00000000
-2.26013007,3.46874371,0.00452402,0.11690925,0.09424193,1.75259815,0.31826407,1.36629298,0.30180235,0.00000000
-2.25412706,3.44743371,0.00442379,0.11380585,0.09338909,1.75736681,0.31315459,1.34442940,0.29707132,0.00000000
-2.24812406,3.42885815,0.00434205,0.11101894,0.09248675,1.76341441,0.30814203,1.32379767,0.29243567,0.00000000
-2.24212106,3.41215049,0.00427806,0.10850222,0.09151438,1.77029123,0.30315265,1.30408908,0.28784673,0.00000000
-2.23611806,3.39648328,0.00423136,0.10620949,0.09045571,1.77756604,0.29812525,1.28499889,0.28326446,0.00000000
-2.23011506,3.38109566,0.00420177,0.10409599,0.08929936,1.78483991,0.29301313,1.26623741,0.27865932,0.00000000
-2.22411206,3.36532010,0.00418942,0.10211954,0.08803942,1.79176007,0.28778558,1.24754082,0.27401389,0.00000000
-2.21810905,3.34860763,0.00419471,0.10024165,0.08667595,1.79803341,0.28242897,1.22868138,0.26932431,0.00000000
-2.21210605,3.33055039,0.00421836,0.09842845,0.08521526,1.80343890,0.27694744,1.20947671,0.26460146,0.00000000
-2.20610305,3.31090085,0.00426134,0.09665150,0.08367006,1.80783851,0.27136304,1.18979781,0.25987172,0.00000000
-2.20010005,3.28958635,0.00432486,0.09488847,0.08205949,1.81118580,0.26571544,1.16957558,0.25517731,0.00000000
-2.19409705,3.26671854,0.00441036,0.09312368,0.08040884,1.81353185,0.26006114,1.14880547,0.25057618,0.00000000
-2.18809405,3.24259674,0.00451940,0.09134847,0.07874923,1.81502787,0.25447219,1.12755011,0.24614136,0.00000000
-2.18209105,3.21770486,0.00465370,0.08956142,0.07711693,1.81592437,0.24903451,1.10593968,0.24195973,0.00000000
-2.17608804,3.19270168,0.00481501,0.08776843,0.07555267,1.81656643,0.24384566,1.08417006,0.23813029,0.00000000
-2.17008504,3.16840444,0.00500509,0.08598256,0.07410063,1.81738526,0.23901240,1.06249863,0.23476183,0.00000000
-2.16408204,3.14576612,0.00522565,0.08422375,0.07280738,1.81888606,0.23464776,1.04123787,0.23197022,0.00000000
-2.15807904,3.12584701,0.00547825,0.08251833,0.07172068,1.82163251,0.23086801,1.02074699,0.22987520,0.00000000
-2.15207604,3.10978134,0.00576424,0.08089834,0.07088815,1.82622831,0.22778935,1.00142171,0.22859684,0.00000000
-2.14607304,3.09874014,0.00608470,0.07940070,0.07035600,1.83329644,0.22552467,0.98368265,0.22825185,0.00000000
-2.14007004,3.09389153,0.00644036,0.07806622,0.07016756,1.84345677,0.22418021,0.96796271,0.22894965,0.00000000
-2.13406703,3.09635978,0.00683153,0.07693842,0.07036204,1.85730284,0.22385244,0.95469378,0.23078858,0.00000000
-2.12806403,3.10718466,0.00725804,0.07606232,0.07097323,1.87537868,0.22462517,0.94429331,0.23385212,0.00000000
-2.12206103,3.12728247,0.00771917,0.07548302,0.07202827,1.89815644,0.22656693,0.93715125,0.23820542,0.00000000
-2.11605803,3.15741017,0.00821360,0.07524440,0.07354669,1.92601576,0.22972877,0.93361764,0.24389221,0.00000000
-2.11005503,3.19813398,0.00873937,0.07538761,0.07553945,1.95922564,0.23414252,0.93399152,0.25093211,0.00000000
-2.10405203,3.24980346,0.00929385,0.07594978,0.07800827,1.99792946,0.23981958,0.93851127,0.25931858,0.00000000
-2.09804902,3.31253227,0.00987373,0.07696269,0.08094517,2.04213386,0.24675017,0.94734695,0.26901748,0.00000000
-2.09204602,3.38618623,0.01047502,0.07845160,0.08433216,2.09170190,0.25490318,0.96059468,0.27996635,0.00000000
-2.08604302,3.47037922,0.01109305,0.08043426,0.08814129,2.14635085,0.26422658,0.97827348,0.29207441,0.00000000
-2.08004002,3.56447736,0.01172254,0.08292014,0.09233488,2.20565488,0.27464832,1.00032447,0.30522338,0.00000000
-2.07403702,3.66761135,0.01235764,0.08590992,0.09686604,2.26905258,0.28607774,1.02661268,0.31926910,0.00000000
-2.06803402,3.77869687,0.01299200,0.08939521,0.10167950,2.33585938,0.29840743,1.05693129,0.33404385,0.00000000
-2.06203102,3.89646255,0.01361891,0.09335864,0.10671257,2.40528438,0.31151547,1.09100833,0.34935950,0.00000000
-2.05602801,4.01948476,0.01423138,0.09777429,0.11189654,2.47645141,0.32526808,1.12851558,0.36501122,0.00000000
-2.05002501,4.14622842,0.01482228,0.10260841,0.11715812,2.54842350,0.33952249,1.16907956,0.38078197,0.00000000
-2.04402201,4.27509245,0.01538452,0.10782046,0.12242121,2.62023029,0.35413000,1.21229412,0.39644725,0.00000000
-2.03801901,4.40445874,0.01591121,0.11336451,0.12760873,2.69089729,0.36893929,1.25773452,0.41178049,0.00000000
-2.03201601,4.53274296,0.01639579,0.11919086,0.13264467,2.75947630,0.38379969,1.30497236,0.42655844,0.00000000
-2.02601301,4.65844556,0.01683225,0.12524793,0.13745604,2.82507568,0.39856454,1.35359100,0.44056684,0.00000000
-2.02001001,4.78020125,0.01721527,0.13148421,0.14197496,2.88688971,0.41309438,1.40320095,0.45360585,0.00000000
-2.01400700,4.89682508,0.01754040,0.13785044,0.14614060,2.94422554,0.42726010,1.45345457,0.46549531,0.00000000
-2.00800400,5.00735341,0.01780418,0.14430166,0.14990098,2.99652709,0.44094575,1.50405961,0.47607954,0.00000000
-2.00200100,5.11107796,0.01800425,0.15079918,0.15321453,3.04339455,0.45405113,1.55479091,0.48523147,0.00000000
-1.99599800,5.20757144,0.01813949,0.15731248,0.15605145,3.08459874,0.46649390,1.60549974,0.49285609,0.00000000
-1.98999500,5.29670352,0.01821001,0.16382060,0.15839460,3.12008971,0.47821130,1.65612025,0.49889286,0.00000000
-1.98399200,5.37864597,0.01821726,0.17031337,0.16024012,3.14999885,0.48916131,1.70667247,0.50331724,0.00000000
-1.97798899,5.45386661,0.01816392,0.17679199,0.16159751,3.17463454,0.49932313,1.75726173,0.50614098,0.00000000
-1.97198599,5.52311166,0.01805392,0.18326925,0.16248936,3.19447107,0.50869716,1.80807398,0.50741135,0.00000000
-1.96598299,5.58737693,0.01789232,0.18976903,0.16295054,3.21013148,0.51730416,1.85936720,0.50720926,0.00000000
-1.95997999,5.64786873,0.01768519,0.19632527,0.16302703,3.22236462,0.52518383,1.91145887,0.50564625,0.00000000
-1.95397699,5.70595565,0.01743944,0.20298045,0.16277433,3.23201755,0.53239267,1.96470980,0.50286057,0.00000000
-1.94797399,5.76311309,0.01716264,0.20978336,0.16225552,3.24000427,0.53900123,2.01950494,0.49901244,0.00000000
-1.94197099,5.82086271,0.01686283,0.21678658,0.16153904,3.24727213,0.54509089,2.07623169,0.49427868,0.00000000
-1.93596798,5.88070923,0.01654828,0.22404347,0.16069639,3.25476737,0.55075015,2.13525669,0.48884689,0.00000000
-1.92996498,5.94407724,0.01622722,0.23160502,0.15979957,3.26340121,0.55607064,2.19690206,0.48290947,0.00000000
-1.92396198,6.01225089,0.01590771,0.23951660,0.15891873,3.27401803,0.56114307,2.26142221,0.47665770,0.00000000
-1.91795898,6.08631895,0.01559730,0.24781473,0.15811974,3.28736694,0.56605315,2.32898229,0.47027608,0.00000000
-1.91195598,6.16712784,0.01530293,0.25652420,0.15746212,3.30407784,0.57087783,2.39963955,0.46393711,0.00000000
-1.90595298,6.25524477,0.01503066,0.26565553,0.15699720,3.32464302,0.57568186,2.47332863,0.45779686,0.00000000
-1.89994997,6.35093259,0.01478556,0.27520304,0.15676656,3.34940491,0.58051504,2.54985163,0.45199131,0.00000000
-1.89394697,6.45413757,0.01457159,0.28514354,0.15680103,3.37855017,0.58541014,2.62887385,0.44663365,0.00000000
-1.88794397,6.56449054,0.01439150,0.29543592,0.15712004,3.41211030,0.59038166,2.70992559,0.44181259,0.00000000
-1.88194097,6.68132134,0.01424682,0.30602144,0.15773147,3.44996822,0.59542553,2.79241020,0.43759176,0.00000000
-1.87593797,6.80368566,0.01413781,0.31682497,0.15863191,3.49187038,0.60051978,2.87561828,0.43401008,0.00000000
-1.86993497,6.93040312,0.01406355,0.32775702,0.15980747,3.53744342,0.60562608,2.95874759,0.43108310,0.00000000
-1.86393197,7.06010434,0.01402204,0.33871644,0.16123486,3.58621429,0.61069212,3.04092786,0.42880517,0.00000000
-1.85792896,7.19128499,0.01401026,0.34959380,0.16288290,3.63763276,0.61565477,3.12124943,0.42715231,0.00000000
-1.85192596,7.32236384,0.01402443,0.36027514,0.16471421,3.69109494,0.62044373,3.19879449,0.42608565,0.00000000
-1.84592296,7.45174236,0.01406012,0.37064604,0.16668725,3.74596681,0.62498561,3.27266936,0.42555523,0.00000000
-1.83991996,7.57786274,0.01411248,0.38059565,0.16875825,3.80160651,0.62920802,3.34203638,0.42550394,0.00000000
-1.83391696,7.69926195,0.01417652,0.39002064,0.17088334,3.85738451,0.63304373,3.40614371,0.42587151,0.00000000
-1.82791396,7.81461938,0.01424728,0.39882874,0.17302058,3.91270099,0.63643442,3.46435173,0.42659833,0.00000000
-1.82191096,7.92279614,0.01432010,0.40694172,0.17513175,3.96699982,0.63933393,3.51615465,0.42762889,0.00000000
-1.81590795,8.02286469,0.01439081,0.41429771,0.17718406,4.01977903,0.64171086,3.56119637,0.42891485,0.00000000
-1.80990495,8.11412787,0.01445597,0.42085274,0.17915154,4.07059755,0.64355034,3.59927988,0.43041746,0.00000000
-1.80390195,8.19612716,0.01451300,0.42658139,0.18101605,4.11907868,0.64485492,3.63036980,0.43210934,0.00000000
-1.79789895,8.26864045,0.01456031,0.43147662,0.18276806,4.16491034,0.64564453,3.65458822,0.43397563,0.00000000
-1.79189595,8.33167019,0.01459743,0.43554878,0.18440696,4.20784297,0.64595563,3.67220403,0.43601432,0.00000000
-1.78589295,8.38542321,0.01462500,0.43882391,0.18594101,4.24768527,0.64583948,3.68361672,0.43823594,0.00000000
-1.77988994,8.43028391,0.01464479,0.44134143,0.18738698,4.28429872,0.64535975,3.68933543,0.44066258,0.00000000
-1.77388694,8.46678248,0.01465966,0.44315144,0.18876939,4.31759130,0.64458973,3.68995464,0.44332622,0.00000000
-1.76788394,8.49556033,0.01467344,0.44431175,0.19011949,4.34751093,0.64360901,3.68612779,0.44626665,0.00000000
-1.76188094,8.51733445,0.01469075,0.44488481,0.19147391,4.37403918,0.64250023,3.67854025,0.44952889,0.00000000
-1.75587794,8.53286254,0.01471690,0.44493476,0.19287321,4.39718538,0.64134577,3.66788287,0.45316035,0.00000000
-1.74987494,8.54291046,0.01475758,0.44452473,0.19436019,4.41698159,0.64022470,3.65482758,0.45720780,0.00000000
-1.74387194,8.54822323,0.01481871,0.44371450,0.19597820,4.43347822,0.63921012,3.64000580,0.46171430,0.00000000
-1.73786893,8.54950048,0.01490612,0.44255867,0.19776936,4.44674056,0.63836702,3.62399069,0.46671629,0.00000000
-1.73186593,8.54737704,0.01502535,0.44110525,0.19977296,4.45684598,0.63775074,3.60728360,0.47224085,0.00000000
-1.72586293,8.54240884,0.01518140,0.43939490,0.20202381,4.46388173,0.63740601,3.59030515,0.47830333,0.00000000
-1.71985993,8.53506432,0.01537850,0.43746063,0.20455097,4.46794326,0.63736671,3.57339084,0.48490553,0.00000000
-1.71385693,8.52572088,0.01561996,0.43532798,0.20737657,4.46913289,0.63765615,3.55679099,0.49203433,0.00000000
-1.70785393,8.51466627,0.01590795,0.43301558,0.21051499,4.46755884,0.63828798,3.54067469,0.49966107,0.00000000
-1.70185093,8.50210421,0.01624350,0.43053606,0.21397236,4.46333449,0.63926751,3.52513711,0.50774158,0.00000000
-1.69584792,8.48816387,0.01662636,0.42789717,0.21774635,4.45657810,0.64059335,3.51020956,0.51621688,0.00000000
-1.68984492,8.47291237,0.01705506,0.42510296,0.22182641,4.44741281,0.64225935,3.49587159,0.52501466,0.00000000
-1.68384192,8.45636995,0.01752695,0.42215509,0.22619425,4.43596729,0.64425661,3.48206444,0.53405134,0.00000000
-1.67783892,8.43852694,0.01803833,0.41905400,0.23082473,4.42237701,0.64657550,3.46870513,0.54323476,0.00000000
-1.67183592,8.41936205,0.01858459,0.41580006,0.23568699,4.40678618,0.64920756,3.45570049,0.55246727,0.00000000
-1.66583292,8.39886116,0.01916042,0.41239449,0.24074583,4.38935056,0.65214715,3.44296062,0.56164917,0.00000000
-1.65982991,8.37703608,0.01976005,0.40884015,0.24596326,4.37024090,0.65539284,3.43041110,0.57068236,0.00000000
-1.65382691,8.35394225,0.02037747,0.40514210,0.25130013,4.34964703,0.65894836,3.41800362,0.57947387,0.00000000
-1.64782391,8.32969483,0.02100672,0.40130796,0.25671773,4.32778226,0.66282315,3.40572453,0.58793929,0.00000000
-1.64182091,8.30448214,0.02164211,0.39734809,0.26217938,4.30488788,0.66703238,3.39360088,0.59600573,0.00000000
-1.63581791,8.27857566,0.02227842,0.39327554,0.26765174,4.28123718,0.67159646,3.38170389,0.60361427,0.00000000
-1.62981491,8.25233582,0.02291114,0.38910588,0.27310590,4.25713869,0.67654013,3.37014936,0.61072169,0.00000000
-1.62381191,8.22621269,0.02353654,0.38485686,0.27851817,4.23293804,0.68189086,3.35909514,0.61730139,0.00000000
-1.61780890,8.20074117,0.02415181,0.38054791,0.28387043,4.20901803,0.68767704,3.34873547,0.62334339,0.00000000
-1.61180590,8.17653029,0.02475505,0.37619960,0.28915007,4.18579646,0.69392557,3.33929243,0.62885343,0.00000000
-1.60580290,8.15424647,0.02534521,0.37183293,0.29434955,4.16372147,0.70065926,3.33100467,0.63385124,0.00000000
-1.59979990,8.13459109,0.02592203,0.36746860,0.29946549,4.14326414,0.70789404,3.32411380,0.63836792,0.00000000
-1.59379690,8.11827303,0.02648583,0.36312629,0.30449749,4.12490844,0.71563607,3.31884901,0.64244274,0.00000000
-1.58779390,8.10597703,0.02703738,0.35882383,0.30944662,4.10913862,0.72387895,3.31541064,0.64611941,0.00000000
-1.58179090,8.09832939,0.02757757,0.35457650,0.31431374,4.09642446,0.73260118,3.31395337,0.64944216,0.00000000
-1.57578789,8.09586252,0.02810722,0.35039633,0.31909776,4.08720492,0.74176400,3.31457007,0.65245172,0.00000000
-1.56978489,8.09898014,0.02862683,0.34629152,0.32379394,4.08187089,0.75130984,3.31727711,0.65518162,0.00000000
-1.56378189,8.10792527,0.02913629,0.34226603,0.32839241,4.08074779,0.76116136,3.32200216,0.65765484,0.00000000
-1.55777889,8.12275266,0.02963472,0.33831927,0.33287692,4.08407900,0.77122134,3.32857523,0.65988132,0.00000000
-1.55177589,8.14330781,0.03012033,0.33444604,0.33722403,4.09201106,0.78137353,3.33672384,0.66185618,0.00000000
-1.54577289,8.16921384,0.03059024,0.33063670,0.34140274,4.10458138,0.79148427,3.34607265,0.66355904,0.00000000
-1.53976988,8.19986762,0.03104055,0.32687750,0.34537468,4.12170942,0.80140511,3.35614812,0.66495436,0.00000000
-1.53376688,8.23444586,0.03146633,0.32315121,0.34909480,4.14319201,0.81097634,3.36638806,0.66599292,0.00000000
-1.52776388,8.27192133,0.03186173,0.31943789,0.35251260,4.16870318,0.82003112,3.37615600,0.66661418,0.00000000
-1.52176088,8.31108905,0.03222021,0.31571587,0.35557382,4.19779890,0.82840041,3.38475977,0.66674969,0.00000000
