energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-3.46673337,2.80610510,0.00474201,0.03035044,0.48839037,2.33312733,0.24427188,0.00000000,0.15211943,0.48812879
-3.46073037,2.80779144,0.00505601,0.03089884,0.48544837,2.33314780,0.24746080,0.00000000,0.15316898,0.48789213
-3.45472736,2.80075386,0.00536347,0.03134237,0.48125951,2.32573060,0.25037152,0.00000000,0.15384935,0.48622772
-3.44872436,2.78478143,0.00565973,0.03167958,0.47580426,2.31063909,0.25295172,0.00000000,0.15414125,0.48309815
-3.44272136,2.75993942,0.00594001,0.03191243,0.46910889,2.28785679,0.25517210,0.00000000,0.15404017,0.47852389
-3.43671836,2.72655928,0.00619956,0.03204628,0.46124262,2.25758289,0.25702666,0.00000000,0.15355560,0.47257935
-3.43071536,2.68522121,0.00643374,0.03208968,0.45231366,2.22022156,0.25853226,0.00000000,0.15270996,0.46538748
-3.42471236,2.63672984,0.00663822,0.03205408,0.44246421,2.17636545,0.25972732,0.00000000,0.15153714,0.45711332
-3.41870935,2.58208397,0.00680906,0.03195340,0.43186467,2.12677392,0.26066977,0.00000000,0.15008092,0.44795667
-3.41270635,2.52244129,0.00694288,0.03180357,0.42070732,2.07234679,0.26143427,0.00000000,0.14839302,0.43814414
-3.40670335,2.45907922,0.00703694,0.03162189,0.40919949,2.01409436,0.26210880,0.00000000,0.14653116,0.42792086
-3.40070035,2.39335292,0.00708927,0.03142646,0.39755659,1.95310459,0.26279061,0.00000000,0.14455695,0.41754207
-3.39469735,2.32665191,0.00709874,0.03123542,0.38599506,1.89050860,0.26358176,0.00000000,0.14253374,0.40726484
-3.38869435,2.26035628,0.00706508,0.03106630,0.37472554,1.82744525,0.26458440,0.00000000,0.14052448,0.39734017
-3.38269135,2.19579396,0.00698892,0.03093531,0.36394628,1.76502618,0.26589578,0.00000000,0.13858967,0.38800548
-3.37668834,2.13420017,0.00687176,0.03085668,0.35383716,1.70430209,0.26760333,0.00000000,0.13678542,0.37947798
-3.37068534,2.07668023,0.00671593,0.03084209,0.34455419,1.64623150,0.26978001,0.00000000,0.13516164,0.37194875
-3.36468234,2.02417695,0.00652451,0.03090010,0.33622495,1.59165289,0.27247994,0.00000000,0.13376044,0.36557786
-3.35867934,1.97744348,0.00630124,0.03103577,0.32894485,1.54126096,0.27573471,0.00000000,0.13261490,0.36049054
-3.35267634,1.93702256,0.00605038,0.03125041,0.32277442,1.49558809,0.27955050,0.00000000,0.13174796,0.35677456
-3.34667334,1.90323290,0.00577657,0.03154135,0.31773776,1.45499127,0.28390604,0.00000000,0.13117182,0.35447881
-3.34067034,1.87616305,0.00548472,0.03190201,0.31382206,1.41964514,0.28875177,0.00000000,0.13088763,0.35361310
-3.33466733,1.85567317,0.00517982,0.03232200,0.31097841,1.38954131,0.29401013,0.00000000,0.13088561,0.35414928
-3.32866433,1.84140457,0.00486681,0.03278749,0.30912378,1.36449397,0.29957707,0.00000000,0.13114551,0.35602344
-3.32266133,1.83279677,0.00455045,0.03328159,0.30814410,1.34415155,0.30532478,0.00000000,0.13163752,0.35913934
-3.31665833,1.82911137,0.00423523,0.03378494,0.30789843,1.32801407,0.31110553,0.00000000,0.13232354,0.36337270
-3.31065533,1.82946211,0.00392520,0.03427644,0.30822401,1.31545540,0.31675658,0.00000000,0.13315872,0.36857639
-3.30465233,1.83284961,0.00362396,0.03473397,0.30894211,1.30574958,0.32210578,0.00000000,0.13409331,0.37458613
-3.29864932,1.83819980,0.00333459,0.03513522,0.30986429,1.29810032,0.32697786,0.00000000,0.13507464,0.38122660
-3.29264632,1.84440425,0.00305960,0.03545855,0.31079911,1.29167223,0.33120086,0.00000000,0.13604929,0.38831765
-3.28664332,1.85036092,0.00280092,0.03568379,0.31155868,1.28562285,0.33461272,0.00000000,0.13696511,0.39568032
-3.28064032,1.85501363,0.00255997,0.03579302,0.31196515,1.27913398,0.33706738,0.00000000,0.13777333,0.40314245
-3.27463732,1.85738872,0.00233759,0.03577131,0.31185657,1.27144126,0.33844032,0.00000000,0.13843033,0.41054360
-3.26863432,1.85662749,0.00213418,0.03560723,0.31109213,1.26186074,0.33863327,0.00000000,0.13889925,0.41773922
-3.26263132,1.85201316,0.00194969,0.03529337,0.30955642,1.24981161,0.33757771,0.00000000,0.13915122,0.42460373
-3.25662831,1.84299152,0.00178373,0.03482661,0.30716268,1.23483426,0.33523722,0.00000000,0.13916625,0.43103260
-3.25062531,1.82918457,0.00163556,0.03420825,0.30385477,1.21660310,0.33160839,0.00000000,0.13893366,0.43694329
-3.24462231,1.81039710,0.00150425,0.03344404,0.29960807,1.19493395,0.32672043,0.00000000,0.13845217,0.44227525
-3.23861931,1.78661616,0.00138867,0.03254396,0.29442907,1.16978595,0.32063349,0.00000000,0.13772957,0.44698893
-3.23261631,1.75800397,0.00128756,0.03152189,0.28835393,1.14125812,0.31343576,0.00000000,0.13678208,0.45106414
-3.22661331,1.72488509,0.00119963,0.03039521,0.28144599,1.10958128,0.30523967,0.00000000,0.13563337,0.45449781
-3.22061031,1.68772865,0.00112355,0.02918420,0.27379247,1.07510568,0.29617727,0.00000000,0.13431342,0.45730153
-3.21460730,1.64712703,0.00105802,0.02791144,0.26550057,1.03828534,0.28639521,0.00000000,0.13285720,0.45949898
-3.20860430,1.60377194,0.00100180,0.02660112,0.25669313,0.99965988,0.27604947,0.00000000,0.13130332,0.46112351
-3.20260130,1.55842936,0.00095378,0.02527833,0.24750411,0.95983478,0.26530011,0.00000000,0.12969261,0.46221605
-3.19659830,1.51191430,0.00091294,0.02396837,0.23807400,0.91946091,0.25430642,0.00000000,0.12806686,0.46282345
-3.19059530,1.46506636,0.00087844,0.02269610,0.22854554,0.87921418,0.24322248,0.00000000,0.12646759,0.46299732
-3.18459230,1.41872703,0.00084960,0.02148528,0.21905960,0.83977599,0.23219338,0.00000000,0.12493496,0.46279331
-3.17858929,1.37371908,0.00082598,0.02035805,0.20975171,0.80181509,0.22135227,0.00000000,0.12350684,0.46227080
-3.17258629,1.33082855,0.00080734,0.01933444,0.20074889,0.76597114,0.21081808,0.00000000,0.12221804,0.46149294
-3.16658329,1.29078939,0.00079372,0.01843194,0.19216722,0.73284043,0.20069417,0.00000000,0.12109966,0.46052666
-3.16058029,1.25427069,0.00078545,0.01766525,0.18410985,0.70296372,0.19106761,0.00000000,0.12017852,0.45944274
-3.15457729,1.22186632,0.00078317,0.01704598,0.17666559,0.67681633,0.18200920,0.00000000,0.11947674,0.45831558
-3.14857429,1.19408677,0.00078787,0.01658256,0.16990800,0.65480032,0.17357395,0.00000000,0.11901134,0.45722246
-3.14257129,1.17135284,0.00080091,0.01628012,0.16389492,0.63723867,0.16580204,0.00000000,0.11879396,0.45624245
-3.13656828,1.15399095,0.00082406,0.01614055,0.15866828,0.62437140,0.15872004,0.00000000,0.11883055,0.45545459
-3.13056528,1.14222982,0.00085951,0.01616253,0.15425441,0.61635328,0.15234230,0.00000000,0.11912116,0.45493560
-3.12456228,1.13619867,0.00090991,0.01634168,0.15066440,0.61325327,0.14667242,0.00000000,0.11965986,0.45475706
-3.11855928,1.13592660,0.00097832,0.01667074,0.14789495,0.61505541,0.14170468,0.00000000,0.12043464,0.45498238
-3.11255628,1.14134377,0.00106829,0.01713986,0.14592918,0.62166132,0.13742546,0.00000000,0.12142760,0.45566366
-3.10655328,1.15228417,0.00118378,0.01773684,0.14473792,0.63289418,0.13381454,0.00000000,0.12261519,0.45683879
-3.10055028,1.16849073,0.00132917,0.01844753,0.14428102,0.64850449,0.13084627,0.00000000,0.12396879,0.45852908
-3.09454727,1.18962264,0.00150918,0.01925620,0.14450899,0.66817733,0.12849072,0.00000000,0.12545544,0.46073770
-3.08854427,1.21526561,0.00172881,0.02014600,0.14536488,0.69154159,0.12671471,0.00000000,0.12703890,0.46344926
-3.08254127,1.24494482,0.00199321,0.02109939,0.14678641,0.71818085,0.12548281,0.00000000,0.12868098,0.46663065
-3.07653827,1.27814091,0.00230763,0.02209868,0.14870826,0.74764594,0.12475836,0.00000000,0.13034312,0.47023334
-3.07053527,1.31430859,0.00267718,0.02312654,0.15106466,0.77946918,0.12450441,0.00000000,0.13198814,0.47419718
-3.06453227,1.35289764,0.00310673,0.02416649,0.15379202,0.81317968,0.12468476,0.00000000,0.13358223,0.47845557
-3.05852926,1.39337558,0.00360064,0.02520342,0.15683175,0.84831965,0.12526491,0.00000000,0.13509693,0.48294181
-3.05252626,1.43525116,0.00416261,0.02622407,0.16013290,0.88446090,0.12621308,0.00000000,0.13651111,0.48759639
-3.04652326,1.47809779,0.00479541,0.02721748,0.16365479,0.92122106,0.12750102,0.00000000,0.13781283,0.49237476
-3.04052026,1.52157547,0.00550066,0.02817529,0.16736928,0.95827884,0.12910488,0.00000000,0.13900089,0.49725507
-3.03451726,1.56545025,0.00627861,0.02909209,0.17126266,0.99538738,0.13100579,0.00000000,0.14008604,0.50224544
-3.02851426,1.60960981,0.00712789,0.02996553,0.17533697,1.03238519,0.13319028,0.00000000,0.14109176,0.50739010
-3.02251126,1.65407405,0.00804537,0.03079646,0.17961072,1.06920381,0.13565044,0.00000000,0.14205436,0.51277394
-3.01650825,1.69899970,0.00902596,0.03158880,0.18411878,1.10587163,0.13838372,0.00000000,0.14302261,0.51852496
-3.01050525,1.74467816,0.01006259,0.03234941,0.18891150,1.14251343,0.14139249,0.00000000,0.14405660,0.52481421
-3.00450225,1.79152620,0.01114609,0.03308774,0.19405300,1.17934541,0.14468320,0.00000000,0.14522597,0.53185294
-2.99849925,1.84006929,0.01226528,0.03381544,0.19961850,1.21666550,0.14826525,0.00000000,0.14660755,0.53988684
-2.99249625,1.89091796,0.01340707,0.03454580,0.20569108,1.25483928,0.15214954,0.00000000,0.14828239,0.54918741
-2.98649325,1.94473786,0.01455667,0.03529314,0.21235753,1.29428182,0.15634688,0.00000000,0.15033235,0.56004059
-2.98049025,2.00221452,0.01569785,0.03607209,0.21970386,1.33543610,0.16086609,0.00000000,0.15283640,0.57273311
-2.97448724,2.06401429,0.01681329,0.03689695,0.22781034,1.37874888,0.16571219,0.00000000,0.15586661,0.58753704
-2.96848424,2.13074315,0.01788503,0.03778086,0.23674648,1.42464501,0.17088450,0.00000000,0.15948428,0.60469319
-2.96248124,2.20290522,0.01889492,0.03873519,0.24656602,1.47350131,0.17637493,0.00000000,0.16373608,0.62439427
-2.95647824,2.28086314,0.01982516,0.03976883,0.25730231,1.52562127,0.18216650,0.00000000,0.16865066,0.64676855
-2.95047524,2.36480219,0.02065878,0.04088768,0.26896430,1.58121174,0.18823212,0.00000000,0.17423570,0.67186496
-2.94447224,2.45470022,0.02138025,0.04209421,0.28153320,1.64036287,0.19453388,0.00000000,0.18047559,0.69964059
-2.93846923,2.55030513,0.02197590,0.04338718,0.29496023,1.70303224,0.20102273,0.00000000,0.18733006,0.72995127
-2.93246623,2.65112123,0.02243443,0.04476148,0.30916549,1.76903409,0.20763875,0.00000000,0.19473357,0.76254612
-2.92646323,2.75640569,0.02274728,0.04620822,0.32403806,1.83803439,0.21431193,0.00000000,0.20259575,0.79706639
-2.92046023,2.86517553,0.02290892,0.04771490,0.33943741,1.90955197,0.22096350,0.00000000,0.21080289,0.83304910
-2.91445723,2.97622541,0.02291704,0.04926581,0.35519609,1.98296598,0.22750777,0.00000000,0.21922033,0.86993554
-2.90845423,3.08815553,0.02277267,0.05084258,0.37112364,2.05752929,0.23385442,0.00000000,0.22769586,0.90708442
-2.90245123,3.19940895,0.02248008,0.05242478,0.38701158,2.13238754,0.23991115,0.00000000,0.23606394,0.94378935
-2.89644822,3.30831661,0.02204672,0.05399075,0.40263928,2.20660282,0.24558658,0.00000000,0.24415054,0.97930001
-2.89044522,3.41314839,0.02148290,0.05551835,0.41778049,2.27918120,0.25079327,0.00000000,0.25177853,1.01284607
-2.88444222,3.51216788,0.02080146,0.05698585,0.43221021,2.34910279,0.25545076,0.00000000,0.25877333,1.04366293
-2.87843922,3.60368844,0.02001736,0.05837269,0.44571165,2.41535300,0.25948839,0.00000000,0.26496858,1.07101809
-2.87243622,3.68612813,0.01914715,0.05966031,0.45808292,2.47695377,0.26284784,0.00000000,0.27021167,1.09423690
-2.86643322,3.75806095,0.01820850,0.06083272,0.46914325,2.53299323,0.26548527,0.00000000,0.27436879,1.11272650
-2.86043022,3.81826219,0.01721960,0.06187710,0.47873827,2.58265281,0.26737284,0.00000000,0.27732932,1.12599693
-2.85442721,3.86574593,0.01619863,0.06278408,0.48674435,2.62523052,0.26849968,0.00000000,0.27900942,1.13367816
-2.84842421,3.89979318,0.01516328,0.06354799,0.49307167,2.66015968,0.26887204,0.00000000,0.27935461,1.13553258
-2.84242121,3.91996963,0.01413027,0.06416679,0.49766592,2.68702246,0.26851288,0.00000000,0.27834122,1.13146206
-2.83641821,3.92613257,0.01311491,0.06464195,0.50050862,2.70555804,0.26746063,0.00000000,0.27597673,1.12150963
-2.83041521,3.91842717,0.01213083,0.06497805,0.50161607,2.71566533,0.26576744,0.00000000,0.27229894,1.10585552
-2.82441221,3.89727275,0.01118967,0.06518233,0.50103701,2.71740059,0.26349676,0.00000000,0.26737409,1.08480804
-2.81840920,3.86334032,0.01030095,0.06526407,0.49884922,2.71097058,0.26072070,0.00000000,0.26129399,1.05878982
-2.81240620,3.81752297,0.00947198,0.06523397,0.49515511,2.69672192,0.25751692,0.00000000,0.25417238,1.02832016
-2.80640320,3.76090100,0.00870784,0.06510345,0.49007681,2.67512756,0.25396563,0.00000000,0.24614060,0.99399447
-2.80040020,3.69470396,0.00801149,0.06488403,0.48375078,2.64677153,0.25014658,0.00000000,0.23734297,0.95646193
-2.79439720,3.62027162,0.00738386,0.06458674,0.47632239,2.61233268,0.24613633,0.00000000,0.22793196,0.91640237
-2.78839420,3.53901593,0.00682407,0.06422167,0.46794071,2.57256854,0.24200592,0.00000000,0.21806338,0.87450363
-2.78239120,3.45238556,0.00632966,0.06379762,0.45875374,2.52829984,0.23781909,0.00000000,0.20789188,0.83144019
-2.77638819,3.36183468,0.00589685,0.06332197,0.44890429,2.48039647,0.23363106,0.00000000,0.19756689,0.78785426
-2.77038519,3.26879656,0.00552079,0.06280064,0.43852673,2.42976503,0.22948802,0.00000000,0.18722911,0.74433965
-2.76438219,3.17466278,0.00519589,0.06223829,0.42774457,2.37733802,0.22542722,0.00000000,0.17700768,0.70142921
-2.75837919,3.08076793,0.00491607,0.06163860,0.41666907,2.32406470,0.22147765,0.00000000,0.16701815,0.65958597
-2.75237619,2.98837923,0.00467503,0.06100468,0.40539878,2.27090298,0.21766127,0.00000000,0.15736109,0.61919800
-2.74637319,2.89869046,0.00446648,0.06033963,0.39401981,2.21881191,0.21399456,0.00000000,0.14812145,0.58057685
-2.74037019,2.81281892,0.00428435,0.05964704,0.38260694,2.16874415,0.21049036,0.00000000,0.13936859,0.54395932
-2.73436718,2.73180408,0.00412301,0.05893151,0.37122514,2.12163757,0.20715969,0.00000000,0.13115677,0.50951184
-2.72836418,2.65660685,0.00397734,0.05819917,0.35993156,2.07840546,0.20401358,0.00000000,0.12352612,0.47733712
-2.72236118,2.58810781,0.00384291,0.05745805,0.34877749,2.03992482,0.20106449,0.00000000,0.11650383,0.44748230
-2.71635818,2.52710379,0.00371598,0.05671830,0.33781038,2.00702230,0.19832752,0.00000000,0.11010558,0.41994794
-2.71035518,2.47430164,0.00359360,0.05599226,0.32707560,1.98045782,0.19582093,0.00000000,0.10433699,0.39469730
-2.70435218,2.43030921,0.00347357,0.05529438,0.31661775,1.96090606,0.19356624,0.00000000,0.09919495,0.37166538
-2.69834917,2.39562332,0.00335441,0.05464090,0.30648160,1.94893638,0.19158770,0.00000000,0.09466897,0.35076708
-2.69234617,2.37061532,0.00323536,0.05404940,0.29671240,1.94499181,0.18991121,0.00000000,0.09074219,0.33190450
-2.68634317,2.35551518,0.00311627,0.05353814,0.28735568,1.94936847,0.18856277,0.00000000,0.08739233,0.31497271
-2.68034017,2.35039523,0.00299752,0.05312532,0.27845665,1.96219641,0.18756658,0.00000000,0.08459234,0.29986430
-2.67433717,2.35515504,0.00287998,0.05282823,0.27005902,1.98342334,0.18694288,0.00000000,0.08231095,0.28647248
-2.66833417,2.36950908,0.00276485,0.05266237,0.26220372,2.01280266,0.18670575,0.00000000,0.08051305,0.27469291
-2.66233117,2.39297862,0.00265367,0.05264061,0.25492733,2.04988703,0.18686101,0.00000000,0.07915999,0.26442442
-2.65632816,2.42488933,0.00254816,0.05277235,0.24826062,2.09402843,0.18740437,0.00000000,0.07820986,0.25556894
-2.65032516,2.46437575,0.00245016,0.05306288,0.24222718,2.14438578,0.18832003,0.00000000,0.07761785,0.24803075
-2.64432216,2.51039337,0.00236164,0.05351282,0.23684236,2.19994018,0.18957977,0.00000000,0.07733660,0.24171551
-2.63831916,2.56173861,0.00228455,0.05411781,0.23211257,2.25951799,0.19114270,0.00000000,0.07731680,0.23652913
-2.63231616,2.61707649,0.00222088,0.05486835,0.22803508,2.32182116,0.19295569,0.00000000,0.07750779,0.23237685
-2.62631316,2.67497544,0.00217258,0.05574997,0.22459828,2.38546390,0.19495445,0.00000000,0.07785843,0.22916261
-2.62031016,2.73394777,0.00214155,0.05674348,0.22178244,2.44901430,0.19706525,0.00000000,0.07831808,0.22678893
-2.61430715,2.79249451,0.00212965,0.05782558,0.21956087,2.51103932,0.19920720,0.00000000,0.07883766,0.22515725
-2.60830415,2.84915245,0.00213868,0.05896957,0.21790145,2.57015113,0.20129502,0.00000000,0.07937081,0.22416882
-2.60230115,2.90254146,0.00217037,0.06014627,0.21676844,2.62505276,0.20324204,0.00000000,0.07987510,0.22372614
-2.59629815,2.95140967,0.00222638,0.06132502,0.21612436,2.67458110,0.20496342,0.00000000,0.08031317,0.22373474
-2.59029515,2.99467469,0.00230825,0.06247478,0.21593184,2.71774509,0.20637935,0.00000000,0.08065376,0.22410532
-2.58429215,3.03145875,0.00241741,0.06356526,0.21615542,2.75375761,0.20741805,0.00000000,0.08087269,0.22475606
-2.57828914,3.06111620,0.00255513,0.06456802,0.21676301,2.78205958,0.20801854,0.00000000,0.08095353,0.22561494
-2.57228614,3.08325237,0.00272244,0.06545751,0.21772704,2.80233534,0.20813287,0.00000000,0.08088812,0.22662205
-2.56628314,3.09773281,0.00292010,0.06621197,0.21902522,2.81451876,0.20772798,0.00000000,0.08067680,0.22773150
-2.56028014,3.10468301,0.00314849,0.06681423,0.22064087,2.81879011,0.20678681,0.00000000,0.08032836,0.22891313
-2.55427714,3.10447855,0.00340759,0.06725224,0.22256280,2.81556409,0.20530889,0.00000000,0.07985974,0.23015366
-2.54827414,3.09772674,0.00369682,0.06751952,0.22478483,2.80546986,0.20331031,0.00000000,0.07929547,0.23145737
-2.54227114,3.08524060,0.00401503,0.06761526,0.22730497,2.78932420,0.20082301,0.00000000,0.07866688,0.23284613
-2.53626813,3.06800667,0.00436038,0.06754428,0.23012437,2.76809940,0.19789362,0.00000000,0.07801107,0.23435889
-2.53026513,3.04714837,0.00473031,0.06731677,0.23324615,2.74288727,0.19458182,0.00000000,0.07736982,0.23605052
-2.52426213,3.02388643,0.00512150,0.06694776,0.23667416,2.71486116,0.19095826,0.00000000,0.07678828,0.23799010
-2.51825913,2.99949825,0.00552984,0.06645648,0.24041186,2.68523742,0.18710231,0.00000000,0.07631368,0.24025865
-2.51225613,2.97527773,0.00595047,0.06586555,0.24446132,2.65523809,0.18309956,0.00000000,0.07599396,0.24294642
-2.50625313,2.95249710,0.00637782,0.06520002,0.24882249,2.62605583,0.17903925,0.00000000,0.07587649,0.24614981
-2.50025013,2.93237191,0.00680568,0.06448641,0.25349273,2.59882253,0.17501179,0.00000000,0.07600676,0.24996799
-2.49424712,2.91603026,0.00722737,0.06375169,0.25846665,2.57458220,0.17110630,0.00000000,0.07642721,0.25449939
-2.48824412,2.90448682,0.00763583,0.06302221,0.26373626,2.55426883,0.16740838,0.00000000,0.07717618,0.25983806
-2.48224112,2.89862228,0.00802382,0.06232282,0.26929137,2.53868946,0.16399811,0.00000000,0.07828696,0.26607018
-2.47623812,2.89916815,0.00838416,0.06167600,0.27512022,2.52851243,0.16094825,0.00000000,0.07978697,0.27327072
-2.47023512,2.90669695,0.00870988,0.06110115,0.28121022,2.52426068,0.15832281,0.00000000,0.08169714,0.28150031
-2.46423212,2.92161741,0.00899447,0.06061401,0.28754875,2.52630972,0.15617594,0.00000000,0.08403134,0.29080264
-2.45822911,2.94417420,0.00923211,0.06022636,0.29412384,2.53488950,0.15455097,0.00000000,0.08679606,0.30120211
-2.45222611,2.97445157,0.00941781,0.05994573,0.30092480,2.55008980,0.15347994,0.00000000,0.08999014,0.31270220
-2.44622311,3.01238012,0.00954765,0.05977549,0.30794249,2.57186821,0.15298322,0.00000000,0.09360464,0.32528417
-2.44022011,3.05774605,0.00961887,0.05971499,0.31516936,2.60005998,0.15306947,0.00000000,0.09762288,0.33890653
-2.43421711,3.11020190,0.00962998,0.05975984,0.32259906,2.63438904,0.15373575,0.00000000,0.10202050,0.35350483
-2.42821411,3.16927836,0.00958081,0.05990242,0.33022573,2.67447951,0.15496779,0.00000000,0.10676571,0.36899216
-2.42221111,3.23439622,0.00947253,0.06013239,0.33804288,2.71986708,0.15674048,0.00000000,0.11181958,0.38525997
-2.41620810,3.30487814,0.00930757,0.06043727,0.34604192,2.77000982,0.15901838,0.00000000,0.11713641,0.40217937
-2.41020510,3.37995976,0.00908954,0.06080306,0.35421057,2.82429811,0.16175641,0.00000000,0.12266424,0.41960277
-2.40420210,3.45880003,0.00882311,0.06121482,0.36253095,2.88206349,0.16490053,0.00000000,0.12834540,0.43736578
-2.39819910,3.54049068,0.00851382,0.06165718,0.37097783,2.94258648,0.16838866,0.00000000,0.13411721,0.45528941
-2.39219610,3.62406509,0.00816787,0.06211484,0.37951692,3.00510350,0.17215150,0.00000000,0.13991271,0.47318237
-2.38619310,3.70850677,0.00779195,0.06257285,0.38810346,3.06881319,0.17611359,0.00000000,0.14566154,0.49084373
-2.38019010,3.79275801,0.00739298,0.06301692,0.39668126,3.13288263,0.18019439,0.00000000,0.15129095,0.50806555
-2.37418709,3.87572926,0.00697788,0.06343351,0.40518225,3.19645378,0.18430955,0.00000000,0.15672687,0.52463591
-2.36818409,3.95630962,0.00655341,0.06380990,0.41352675,3.25865089,0.18837222,0.00000000,0.16189514,0.54034195
-2.36218109,4.03337930,0.00612594,0.06413412,0.42162436,3.31858917,0.19229455,0.00000000,0.16672282,0.55497332
-2.35617809,4.10582412,0.00570132,0.06439489,0.42937567,3.37538527,0.19598932,0.00000000,0.17113962,0.56832575
-2.35017509,4.17255258,0.00528473,0.06458144,0.43667462,3.42816968,0.19937160,0.00000000,0.17507937,0.58020485
-2.34417209,4.23251534,0.00488063,0.06468343,0.44341148,3.47610134,0.20236063,0.00000000,0.17848154,0.59043023
-2.33816908,4.28472698,0.00449267,0.06469079,0.44947645,3.51838405,0.20488160,0.00000000,0.18129276,0.59883965
-2.33216608,4.32828938,0.00412367,0.06459374,0.45476344,3.55428458,0.20686749,0.00000000,0.18346828,0.60529326
-2.32616308,4.36241612,0.00377569,0.06438274,0.45917416,3.58315158,0.20826081,0.00000000,0.18497334,0.60967783
-2.32016008,4.38645657,0.00345001,0.06404860,0.46262207,3.60443469,0.20901525,0.00000000,0.18578431,0.61191062
-2.31415708,4.39991868,0.00314724,0.06358270,0.46503613,3.61770275,0.20909700,0.00000000,0.18588968,0.61194298
-2.30815408,4.40248898,0.00286739,0.06297717,0.46636401,3.62266003,0.20848586,0.00000000,0.18529071,0.60976322
-2.30215108,4.39404850,0.00260996,0.06222528,0.46657471,3.61915947,0.20717599,0.00000000,0.18400177,0.60539873
-2.29614807,4.37468333,0.00237406,0.06132174,0.46566033,3.60721173,0.20517622,0.00000000,0.18205031,0.59891708
-2.29014507,4.34468884,0.00215851,0.06026310,0.46363694,3.58698943,0.20250994,0.00000000,0.17947642,0.59042595
-2.28414207,4.30456667,0.00196193,0.05904810,0.46054445,3.55882573,0.19921452,0.00000000,0.17633204,0.58007187
-2.27813907,4.25501437,0.00178284,0.05767800,0.45644556,3.52320700,0.19534027,0.00000000,0.17267975,0.56803758
-2.27213607,4.19690749,0.00161970,0.05615679,0.45142369,3.48075968,0.19094903,0.00000000,0.16859127,0.55453814
-2.26613307,4.13127481,0.00147104,0.05449140,0.44558020,3.43223155,0.18611236,0.00000000,0.16414563,0.53981584
-2.26013007,4.05926766,0.00133545,0.05269169,0.43903084,3.37846834,0.18090941,0.00000000,0.15942713,0.52413403
-2.25412706,3.98212455,0.00121164,0.05077040,0.43190172,3.32038653,0.17542468,0.00000000,0.15452323,0.50777019
-2.24812406,3.90113296,0.00109847,0.04874296,0.42432506,3.25894391,0.16974564,0.00000000,0.14952235,0.49100839
-2.24212106,3.81758996,0.00099494,0.04662718,0.41643474,3.19510910,0.16396029,0.00000000,0.14451169,0.47413156
-2.23611806,3.73276382,0.00090021,0.04444283,0.40836208,3.12983183,0.15815500,0.00000000,0.13957531,0.45741378
-2.23011506,3.64785835,0.00081358,0.04221119,0.40023190,3.06401547,0.15241240,0.00000000,0.13479233,0.44111309
-2.22411206,3.56398193,0.00073447,0.03995449,0.39215907,2.99849312,0.14680972,0.00000000,0.13023545,0.42546499
-2.21810905,3.48212258,0.00066245,0.03769538,0.38424576,2.93400860,0.14141732,0.00000000,0.12596989,0.41067693
-2.21210605,3.40313031,0.00059714,0.03545638,0.37657939,2.87120311,0.13629785,0.00000000,0.12205264,0.39692410
-2.20610305,3.32770736,0.00053828,0.03325933,0.36923140,2.81060824,0.13150565,0.00000000,0.11853212,0.38434655
-2.20010005,3.25640663,0.00048565,0.03112502,0.36225683,2.75264536,0.12708671,0.00000000,0.11544826,0.37304788
-2.19409705,3.18963799,0.00043909,0.02907272,0.35569473,2.69763124,0.12307896,0.00000000,0.11283295,0.36309535
-2.18809405,3.12768177,0.00039848,0.02711999,0.34956931,2.64578918,0.11951297,0.00000000,0.11071069,0.35452142
-2.18209105,3.07070825,0.00036372,0.02528243,0.34389165,2.59726491,0.11641286,0.00000000,0.10909966,0.34732663
-2.17608804,3.01880175,0.00033475,0.02357363,0.33866208,2.55214580,0.11379750,0.00000000,0.10801280,0.34148350
-2.17008504,2.97198745,0.00031152,0.02200516,0.33387272,2.51048213,0.11168179,0.00000000,0.10745903,0.33694129
-2.16408204,2.93025929,0.00029399,0.02058672,0.32951041,2.47230892,0.11007787,0.00000000,0.10744450,0.33363134
-2.15807904,2.89360674,0.00028217,0.01932621,0.32555957,2.43766663,0.10899635,0.00000000,0.10797366,0.33147258
-2.15207604,2.86203891,0.00027605,0.01822999,0.32200490,2.40661943,0.10844735,0.00000000,0.10905023,0.33037699
-2.14607304,2.83560406,0.00027567,0.01730310,0.31883388,2.37926962,0.10844115,0.00000000,0.11067782,0.33025475
-2.14007004,2.81440327,0.00028105,0.01654946,0.31603870,2.35576715,0.10898870,0.00000000,0.11286031,0.33101865
-2.13406703,2.79859704,0.00029224,0.01597210,0.31361766,2.33631331,0.11010160,0.00000000,0.11560182,0.33258770
-2.12806403,2.78840432,0.00030930,0.01557330,0.31157592,2.32115832,0.11179172,0.00000000,0.11890635,0.33488969
-2.12206103,2.78409347,0.00033227,0.01535475,0.30992546,2.31059238,0.11407047,0.00000000,0.12277692,0.33786251
-2.11605803,2.78596560,0.00036117,0.01531754,0.30868428,2.30493063,0.11694760,0.00000000,0.12721448,0.34145438
-2.11005503,2.79433074,0.00039601,0.01546219,0.30787482,2.30449253,0.12042972,0.00000000,0.13221640,0.34562279
-2.10405203,2.80947802,0.00043673,0.01578853,0.30752176,2.30957653,0.12451850,0.00000000,0.13777476,0.35033240
