energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-6.00000000,5.84129426,1.79558663,1.51544668,0.09218187,0.33851672,0.04308664,2.01352910,0.11086591,1.45081936
-5.99399700,5.84783067,1.80992890,1.50928570,0.08805726,0.34077476,0.04273440,2.01328896,0.11041551,1.46380990
-5.98799400,5.85025286,1.82510583,1.50275962,0.08425468,0.34151425,0.04240682,2.01442313,0.11007578,1.47313005
-5.98199100,5.84655579,1.84008499,1.49561297,0.08073223,0.34071385,0.04209647,2.01595169,0.10978838,1.47817499
-5.97598799,5.83513548,1.85394615,1.48772069,0.07744615,0.33839416,0.04179725,2.01700469,0.10949961,1.47845344
-5.96998499,5.81486810,1.86591637,1.47910162,0.07435343,0.33461793,0.04150494,2.01685931,0.10916268,1.47360635
-5.96398199,5.78516317,1.87539578,1.46992370,0.07141423,0.32948859,0.04121751,2.01496733,0.10873938,1.46342049
-5.95797899,5.74598874,1.88197322,1.46050111,0.06859381,0.32314700,0.04093540,2.01097200,0.10820117,1.44783629
-5.95197599,5.69786759,1.88543137,1.45128316,0.06586412,0.31576677,0.04066155,2.00471388,0.10752967,1.42694948
-5.94597299,5.64184532,1.88574177,1.44283581,0.06320486,0.30754822,0.04040132,1.99622587,0.10671666,1.40100639
-5.93996998,5.57943237,1.88305014,1.43581677,0.06060405,0.29871135,0.04016222,1.98571807,0.10576342,1.37039315
-5.93396698,5.51252348,1.87765360,1.43094541,0.05805815,0.28948817,0.03995358,1.97355378,0.10467968,1.33561926
-5.92796398,5.44329903,1.86997101,1.42896908,0.05557163,0.28011470,0.03978604,1.96021824,0.10348223,1.29729645
-5.92196098,5.37411381,1.86050869,1.43062755,0.05315619,0.27082309,0.03967098,1.94628201,0.10219319,1.25611365
-5.91595798,5.30737879,1.84982327,1.43661718,0.05082967,0.26183412,0.03961997,1.93236129,0.10083821,1.21280944
-5.90995498,5.24544224,1.83848402,1.44755669,0.04861457,0.25335048,0.03964416,1.91907726,0.09944461,1.16814326
-5.90395198,5.19047587,1.82703664,1.46395603,0.04653649,0.24555104,0.03975368,1.90701672,0.09803965,1.12286661
-5.89794897,5.14437162,1.81597043,1.48618977,0.04462242,0.23858631,0.03995716,1.89669603,0.09664889,1.07769575
-5.89194597,5.10865375,1.80569041,1.51447620,0.04289902,0.23257533,0.04026127,1.88853009,0.09529495,1.03328691
-5.88594297,5.08440996,1.79649574,1.54886292,0.04139094,0.22760386,0.04067043,1.88280784,0.09399646,0.99021512
-5.87993997,5.07224447,1.78856523,1.58921949,0.04011931,0.22372401,0.04118655,1.87967515,0.09276744,0.94895754
-5.87393697,5.07225418,1.78195037,1.63523736,0.03910039,0.22095521,0.04180897,1.87912590,0.09161702,0.90988171
-5.86793397,5.08402849,1.77657587,1.68643675,0.03834453,0.21928627,0.04253448,1.88100106,0.09054949,0.87323917
-5.86193097,5.10667167,1.77224724,1.74218011,0.03785532,0.21867845,0.04335740,1.88499574,0.08956467,0.83916431
-5.85592796,5.13884573,1.76866462,1.80169137,0.03762911,0.21906926,0.04426987,1.89067330,0.08865856,0.80767838
-5.84992496,5.17883105,1.76544172,1.86407990,0.03765488,0.22037683,0.04526213,1.89748555,0.08782411,0.77869807
-5.84392196,5.22460096,1.76212851,1.92836799,0.03791433,0.22250439,0.04632281,1.90479777,0.08705216,0.75204794
-5.83791896,5.27390616,1.75823628,1.99352066,0.03838236,0.22534492,0.04743941,1.91191701,0.08633239,0.72747615
-5.83191596,5.32436468,1.75326338,2.05847633,0.03902781,0.22878550,0.04859863,1.91812210,0.08565426,0.70467216
-5.82591296,5.37355294,1.74672041,2.12217705,0.03981438,0.23271129,0.04978677,1.92269393,0.08500785,0.68328583
-5.81990995,5.41909382,1.73815336,2.18359722,0.04070187,0.23700898,0.05099008,1.92494442,0.08438450,0.66294673
-5.81390695,5.45873792,1.72716365,2.24176954,0.04164740,0.24156964,0.05219509,1.92424284,0.08377736,0.64328285
-5.80790395,5.49043504,1.71342426,2.29580750,0.04260689,0.24629084,0.05338885,1.92003860,0.08318166,0.62393787
-5.80190095,5.51239328,1.69669127,2.34492364,0.04353648,0.25107810,0.05455918,1.91187942,0.08259485,0.60458631
-5.79589795,5.52312429,1.67681069,2.38844327,0.04439390,0.25584572,0.05569476,1.89942456,0.08201649,0.58494614
-5.78989495,5.52147379,1.65372048,2.42581355,0.04513988,0.26051700,0.05678526,1.88245273,0.08144800,0.56478832
-5.78389195,5.50663731,1.62744814,2.45660783,0.04573930,0.26502400,0.05782139,1.86086483,0.08089234,0.54394324
-5.77788894,5.47816187,1.59810448,2.48052583,0.04616225,0.26930699,0.05879490,1.83468177,0.08035357,0.52230396
-5.77188594,5.43593497,1.56587414,2.49738987,0.04638487,0.27331357,0.05969854,1.80403795,0.07983636,0.49982641
-5.76588294,5.38016255,1.53100383,2.50713802,0.04638991,0.27699785,0.06052604,1.76917101,0.07934565,0.47652683
-5.75987994,5.31133837,1.49378926,2.50981456,0.04616707,0.28031949,0.06127202,1.73040892,0.07888622,0.45247679
-5.75387694,5.23020684,1.45456149,2.50555883,0.04571310,0.28324300,0.06193197,1.68815501,0.07846252,0.42779635
-5.74787394,5.13772205,1.41367377,2.49459287,0.04503166,0.28573712,0.06250217,1.64287214,0.07807852,0.40264571
-5.74187094,5.03500520,1.37148954,2.47720873,0.04413289,0.28777456,0.06297966,1.59506666,0.07773779,0.37721605
-5.73586793,4.92330262,1.32837212,2.45375602,0.04303285,0.28933193,0.06336220,1.54527311,0.07744369,0.35171995
-5.72986493,4.80394636,1.28467680,2.42463013,0.04175279,0.29039001,0.06364832,1.49404031,0.07719971,0.32638201
-5.72386193,4.67831880,1.24074531,2.39026156,0.04031830,0.29093423,0.06383726,1.44191923,0.07700991,0.30143002
-5.71785893,4.54782252,1.19690299,2.35110673,0.03875835,0.29095544,0.06392909,1.38945325,0.07687950,0.27708701
-5.71185593,4.41385622,1.15345857,2.30764023,0.03710443,0.29045075,0.06392475,1.33717080,0.07681539,0.25356467
-5.70585293,4.27779704,1.11070621,2.26034880,0.03538957,0.28942461,0.06382613,1.28558062,0.07682682,0.23105806
-5.69984992,4.14098934,1.06892972,2.20972696,0.03364753,0.28788983,0.06363620,1.23516948,0.07692591,0.20974194
-5.69384692,4.00473970,1.02840835,2.15627411,0.03191208,0.28586871,0.06335916,1.18640210,0.07712819,0.18976866
-5.68784392,3.87031753,0.98942378,2.10049312,0.03021634,0.28339399,0.06300059,1.13972316,0.07745300,0.17126750
-5.68184092,3.73896055,0.95226780,2.04289010,0.02859237,0.28050986,0.06256764,1.09556083,0.07792377,0.15434544
-5.67583792,3.61188417,0.91725024,1.98397520,0.02707078,0.27727269,0.06206922,1.05433154,0.07856817,0.13908908
-5.66983492,3.49029363,0.88470649,1.92426418,0.02568061,0.27375167,0.06151617,1.01644541,0.07941814,0.12556751
-5.66383192,3.37539772,0.85500434,1.86428038,0.02444920,0.27002925,0.06092151,0.98231201,0.08050968,0.11383587
-5.65782891,3.26842273,0.82854956,1.80455696,0.02340229,0.26620129,0.06030060,0.95234575,0.08188262,0.10393929
-5.65182591,3.17062538,0.80578991,1.74563887,0.02256404,0.26237698,0.05967130,0.92697065,0.08358015,0.09591697
-5.64582291,3.08330322,0.78721711,1.68808447,0.02195720,0.25867847,0.05905406,0.90662386,0.08564825,0.08980605
-5.63981991,3.00780129,0.77336651,1.63246612,0.02160315,0.25524006,0.05847204,0.89175751,0.08813500,0.08564504
-5.63381691,2.94551376,0.76481416,1.57936979,0.02152203,0.25220712,0.05795098,0.88283851,0.09108974,0.08347655
-5.62781391,2.89787924,0.76217095,1.52939296,0.02173261,0.24973446,0.05751913,0.88034600,0.09456216,0.08334915
-5.62181091,2.86636896,0.76607372,1.48314094,0.02225221,0.24798424,0.05720697,0.88476590,0.09860116,0.08531809
-5.61580790,2.85246703,0.77717311,1.44122098,0.02309637,0.24712339,0.05704679,0.89658265,0.10325372,0.08944496
-5.60980490,2.85764226,0.79611822,1.40423446,0.02427841,0.24732038,0.05707214,0.91626782,0.10856352,0.09579595
-5.60380190,2.88331167,0.82353803,1.37276681,0.02580891,0.24874159,0.05731711,0.94426564,0.11456948,0.10443893
-5.59779890,2.93079597,0.86001992,1.34737554,0.02769501,0.25154696,0.05781547,0.98097567,0.12130417,0.11543934
-5.59179590,3.00126815,0.90608560,1.32857650,0.02993959,0.25588537,0.05859963,1.02673293,0.12879215,0.12885492
-5.58579290,3.09569649,0.96216501,1.31682896,0.03254052,0.26188951,0.05969951,1.08178599,0.13704810,0.14472958
-5.57978989,3.21478408,1.02856899,1.31251998,0.03548980,0.26967059,0.06114131,1.14627383,0.14607512,0.16308658
-5.57378689,3.35890751,1.10546166,1.31594896,0.03877279,0.27931300,0.06294620,1.22020231,0.15586286,0.18392130
-5.56778389,3.52805757,1.19283355,1.32731306,0.04236761,0.29086915,0.06512906,1.30342142,0.16638592,0.20719407
-5.56178089,3.72178537,1.29047693,1.34669458,0.04624464,0.30435468,0.06769722,1.39560449,0.17760230,0.23282327
-5.55577789,3.93915734,1.39796448,1.37405122,0.05036632,0.31974441,0.07064938,1.49623069,0.18945235,0.26067918
-5.54977489,4.17872258,1.51463294,1.40920999,0.05468722,0.33696921,0.07397463,1.60457215,0.20185789,0.29057905
-5.54377189,4.43849579,1.63957288,1.45186576,0.05915442,0.35591405,0.07765183,1.71968695,0.21472208,0.32228368
-5.53776888,4.71595862,1.77162596,1.50158499,0.06370825,0.37641746,0.08164915,1.84041912,0.22792976,0.35549587
-5.53176588,5.00808139,1.90939067,1.55781496,0.06828335,0.39827269,0.08592409,1.96540647,0.24134849,0.38986112
-5.52576288,5.31136661,2.05123718,1.61989876,0.07281009,0.42123042,0.09042378,2.09309695,0.25483035,0.42497067
-5.51975988,5.62191417,2.19533178,1.68709553,0.07721626,0.44500336,0.09508574,2.22177351,0.26821448,0.46036699
-5.51375688,5.93550740,2.33967061,1.75860566,0.08142896,0.46927246,0.09983904,2.34958748,0.28133031,0.49555182
-5.50775388,6.24771761,2.48212220,1.83359965,0.08537672,0.49369471,0.10460581,2.47459946,0.29400141,0.52999646
-5.50175088,6.55402353,2.62047775,1.91124957,0.08899161,0.51791223,0.10930310,2.59482679,0.30604988,0.56315411
-5.49574787,6.84994129,2.75250740,1.99076145,0.09221137,0.54156231,0.11384506,2.70829583,0.31730114,0.59447390
-5.48974487,7.13115927,2.87602076,2.07140670,0.09498139,0.56428814,0.11814525,2.81309711,0.32758879,0.62341596
-5.48374187,7.39367171,2.98892916,2.15255085,0.09725646,0.58574948,0.12211916,2.90744111,0.33675955,0.64946712
-5.47773887,7.63390473,3.08930712,2.23367752,0.09900221,0.60563314,0.12568667,2.98971223,0.34467786,0.67215644
-5.47173587,7.84882828,3.17545047,2.31440602,0.10019618,0.62366246,0.12877444,3.05851848,0.35123002,0.69106993
-5.46573287,8.03604821,3.24592838,2.39450096,0.10082838,0.63960557,0.13131813,3.11273459,0.35632767,0.70586383
-5.45972986,8.19387330,3.29962701,2.47387281,0.10090146,0.65328175,0.13326430,3.15153642,0.35991036,0.71627574
-5.45372686,8.32135356,3.33578272,2.55256890,0.10043030,0.66456591,0.13457191,3.17442504,0.36194715,0.72213322
-5.44772386,8.41828725,3.35400318,2.63075465,0.09944121,0.67339056,0.13521349,3.18123917,0.36243714,0.72335923
-5.44172086,8.48519623,3.35427556,2.70868579,0.09797067,0.67974557,0.13517566,3.17215554,0.36140884,0.71997437
-5.43571786,8.52327054,3.33696125,2.78667273,0.09606369,0.68367541,0.13445930,3.14767698,0.35891852,0.71209560
-5.42971486,8.53428532,3.30277770,2.86503895,0.09377199,0.68527429,0.13307909,3.10860904,0.35504754,0.69993172
-5.42371186,8.52049456,3.25276817,2.94407572,0.09115188,0.68467935,0.13106267,3.05602633,0.34989889,0.68377558
-5.41770885,8.48450769,3.18826106,3.02399598,0.08826219,0.68206243,0.12844934,2.99123035,0.34359304,0.66399363
-5.41170585,8.42915594,3.11082115,3.10489030,0.08516212,0.67762077,0.12528840,2.91570095,0.33626335,0.64101322
-5.40570285,8.35735610,3.02219490,3.18668794,0.08190935,0.67156732,0.12163728,2.83104405,0.32805139,0.61530816
-5.39969985,8.27197937,2.92425293,3.26912604,0.07855828,0.66412120,0.11755946,2.73893797,0.31910217,0.58738337
-5.39369685,8.17573266,2.81893226,3.35172929,0.07515858,0.65549879,0.11312238,2.64108129,0.30955984,0.55775922
-5.38769385,8.07105879,2.70818112,3.43380225,0.07175412,0.64590613,0.10839531,2.53914434,0.29956367,0.52695618
-5.38169085,7.96006092,2.59390879,3.51443555,0.06838226,0.63553277,0.10344744,2.43472657,0.28924487,0.49548055
-5.37568784,7.84445478,2.47794251,3.59252652,0.06507346,0.62454772,0.09834612,2.32932155,0.27872408,0.46381162
-5.36968484,7.72555073,2.36199304,3.66681380,0.06185138,0.61309736,0.09315537,2.22429055,0.26810970,0.43239078
-5.36368184,7.60426534,2.24762974,3.73592479,0.05873319,0.60130560,0.08793473,2.12084547,0.25749709,0.40161297
-5.35767884,7.48116093,2.13626566,3.79843375,0.05573021,0.58927597,0.08273841,2.02004114,0.24696860,0.37182040
-5.35167584,7.35650919,2.02915224,3.85292767,0.05284877,0.57709566,0.07761481,1.92277637,0.23659425,0.34329884
-5.34567284,7.23037396,1.92738280,3.89807674,0.05009121,0.56484084,0.07260629,1.82980290,0.22643307,0.31627624
-5.33966983,7.10270708,1.83190356,3.93270533,0.04745695,0.55258317,0.06774935,1.74174080,0.21653485,0.29092348
-5.33366683,6.97345038,1.74353028,3.95585987,0.04494357,0.54039678,0.06307497,1.65909864,0.20694216,0.26735711
-5.32766383,6.84263697,1.66296877,3.96686965,0.04254782,0.52836526,0.05860914,1.58229665,0.19769253,0.24564364
-5.32166083,6.71048505,1.59083691,3.96539716,0.04026654,0.51658825,0.05437365,1.51169094,0.18882054,0.22580498
-5.31565783,6.57747799,1.52768629,3.95147495,0.03809744,0.50518697,0.05038683,1.44759700,0.18035968,0.20782481
-5.30965483,6.44442586,1.47402135,3.92552683,0.03603963,0.49430855,0.04666444,1.39031082,0.17234398,0.19165529
-5.30365183,6.31250433,1.43031450,3.88837207,0.03409400,0.48412863,0.04322053,1.34012629,0.16480914,0.17722399
-5.29764882,6.18326870,1.39701574,3.84121205,0.03226346,0.47485211,0.04006818,1.29734778,0.15779324,0.16444057
-5.29164582,6.05864222,1.37455598,3.78559976,0.03055287,0.46671199,0.03722028,1.26229724,0.15133695,0.15320307
-5.28564282,5.94087928,1.36334364,3.72339363,0.02896887,0.45996623,0.03469013,1.23531547,0.14548322,0.14340357
-5.27963982,5.83250547,1.36375454,3.65669752,0.02751959,0.45489284,0.03249192,1.21675769,0.14027658,0.13493312
-5.27363682,5.73623784,1.37611571,3.58778978,0.02621414,0.45178326,0.03064108,1.20698366,0.13576191,0.12768582
-5.26763382,5.65488924,1.40068400,3.51904452,0.02506219,0.45093445,0.02915448,1.20634314,0.13198302,0.12156208
-5.26163082,5.59126177,1.43762088,3.45284850,0.02407328,0.45263994,0.02805049,1.21515760,0.12898082,0.11647101
-5.25562781,5.54803430,1.48696504,3.39151717,0.02325634,0.45718021,0.02734887,1.23369917,0.12679148,0.11233201
-5.24962481,5.52764937,1.54860457,3.33721347,0.02261905,0.46481275,0.02707050,1.26216824,0.12544434,0.10907562
-5.24362181,5.53220439,1.62225064,3.29187244,0.02216733,0.47576219,0.02723698,1.30067065,0.12495997,0.10664367
-5.23761881,5.56335192,1.70741451,3.25713461,0.02190484,0.49021088,0.02787002,1.34919599,0.12534828,0.10498885
-5.23161581,5.62221284,1.80338964,3.23429033,0.02183260,0.50829013,0.02899076,1.40759795,0.12660675,0.10407378
-5.22561281,5.70930596,1.90924032,3.22423703,0.02194869,0.53007254,0.03061887,1.47557786,0.12871903,0.10386968
-5.21960980,5.82449638,2.02379812,3.22745044,0.02224796,0.55556549,0.03277159,1.55267216,0.13165373,0.10435458
-5.21360680,5.96696441,2.14566685,3.24397033,0.02272200,0.58470605,0.03546265,1.63824467,0.13536372,0.10551144
-5.20760380,6.13519579,2.27323654,3.27340098,0.02335905,0.61735752,0.03870106,1.73148391,0.13978575,0.10732591
-5.20160080,6.32699342,2.40470625,3.31492554,0.02414411,0.65330759,0.04248987,1.83140587,0.14484059,0.10978411
-5.19559780,6.53950970,2.53811522,3.36733355,0.02505914,0.69226815,0.04682501,1.93686220,0.15043367,0.11287031
-5.18959480,6.76929833,2.67138145,3.42906005,0.02608332,0.73387694,0.05169404,2.04655375,0.15645621,0.11656467
-5.18359180,7.01238354,2.80234635,3.49823462,0.02719339,0.77770090,0.05707507,2.15904896,0.16278685,0.12084112
-5.17758879,7.26434446,2.92882371,3.57273835,0.02836413,0.82324118,0.06293585,2.27280673,0.16929380,0.12566542
-5.17158579,7.52041181,3.04865129,3.65026668,0.02956883,0.86993983,0.06923303,2.38620300,0.17583734,0.13099354
-5.16558279,7.77557397,3.15974290,3.72839577,0.03077986,0.91718803,0.07591174,2.49756033,0.18227282,0.13677040
-5.15957979,8.02468928,3.26013899,3.80465049,0.03196925,0.96433567,0.08290550,2.60517963,0.18845385,0.14292902
-5.15357679,8.26260134,3.34805379,3.87657150,0.03310932,1.01070238,0.09013652,2.70737309,0.19423575,0.14939016
-5.14757379,8.48425409,3.42191728,3.94177987,0.03417329,1.05558946,0.09751636,2.80249747,0.19947907,0.15606254
-5.14157079,8.68480373,3.48041049,3.99803709,0.03513586,1.09829293,0.10494713,2.88898684,0.20405308,0.16284358
-5.13556778,8.85972454,3.52249294,4.04329908,0.03597381,1.13811706,0.11232303,2.96538390,0.20783909,0.16962072
-5.12956478,9.00490597,3.54742155,4.07576300,0.03666649,1.17438839,0.11953237,3.03036913,0.21073350,0.17627330
-5.12356178,9.11673887,3.55476057,4.09390557,0.03719626,1.20646983,0.12645991,3.08278699,0.21265045,0.18267489
-5.11755878,9.19218881,3.54438263,4.09651263,0.03754891,1.23377444,0.13298953,3.12166874,0.21352397,0.18869617
-5.11155578,9.22885509,3.51646133,4.08269924,0.03771387,1.25577867,0.13900714,3.14625113,0.21330951,0.19420801
-5.10555278,9.22501430,3.47145605,4.05192042,0.03768440,1.27203460,0.14440365,3.15599082,0.21198489,0.19908488
-5.09954977,9.17964771,3.41009009,4.00397286,0.03745769,1.28218074,0.14907803,3.15057397,0.20955054,0.20320834
-5.09354677,9.09245232,3.33332323,3.93898786,0.03703479,1.28595125,0.15294018,3.12992112,0.20602904,0.20647048
-5.08754377,8.96383569,3.24232013,3.85741643,0.03642049,1.28318294,0.15591362,3.09418701,0.20146407,0.20877716
-5.08154077,8.79489499,3.13841582,3.76000728,0.03562306,1.27382009,0.15793780,3.04375556,0.19591873,0.21005102
-5.07553777,8.58738128,3.02307960,3.64777892,0.03465397,1.25791656,0.15896996,2.97923006,0.18947333,0.21023391
-5.06953477,8.34365014,2.89787863,3.52198678,0.03352748,1.23563526,0.15898655,2.90141886,0.18222279,0.20928888
-5.06353177,8.06660028,2.76444217,3.38408674,0.03226021,1.20724480,0.15798385,2.81131685,0.17427372,0.20720144
-5.05752876,7.75960179,2.62442751,3.23569609,0.03087062,1.17311336,0.15597821,2.71008325,0.16574133,0.20398016
-5.05152576,7.42641617,2.47948821,3.07855323,0.02937858,1.13370005,0.15300543,2.59901620,0.15674619,0.19965647
-5.04552276,7.07111022,2.33124515,2.91447720,0.02780477,1.08954380,0.14911968,2.47952476,0.14741119,0.19428382
-5.03951976,6.69796621,2.18126094,2.74532805,0.02617025,1.04125022,0.14439175,2.35309911,0.13785848,0.18793600
-5.03351676,6.31139077,2.03101767,2.57296913,0.02449593,0.98947697,0.13890685,2.22127964,0.12820680,0.18070498
-5.02751376,5.91582477,1.88189834,2.39923206,0.02280220,0.93491785,0.13276203,2.08562579,0.11856906,0.17269808
-5.02151076,5.51565676,1.73517168,2.22588519,0.02110847,0.87828637,0.12606322,1.94768541,0.10905033,0.16403481
-5.01550775,5.11514206,1.59198057,2.05460621,0.01943289,0.82029934,0.11892226,1.80896563,0.09974624,0.15484341
-5.00950475,4.71832962,1.45333366,1.88695923,0.01779207,0.76166083,0.11145370,1.67090574,0.09074186,0.14525720
-5.00350175,4.32899844,1.32010025,1.72437686,0.01620086,0.70304730,0.10377180,1.53485304,0.08211099,0.13541096
-4.99749875,3.95060487,1.19300802,1.56814737,0.01467225,0.64509410,0.09598768,1.40204217,0.07391589,0.12543750
-4.99149575,3.58624196,1.07264357,1.41940690,0.01321727,0.58838396,0.08820676,1.27357841,0.06620738,0.11546440
-4.98549275,3.23861132,0.95945546,1.27913670,0.01184500,0.53343756,0.08052652,1.15042521,0.05902538,0.10561121
-4.97948974,2.91000767,0.85375954,1.14816501,0.01056262,0.48070657,0.07303472,1.03339628,0.05239965,0.09598703
-4.97348674,2.60231573,0.75574630,1.02717317,0.00937550,0.43056902,0.06580806,0.92315206,0.04635083,0.08668864
-4.96748374,2.31701851,0.66548993,0.91670532,0.00828735,0.38332728,0.05891133,0.82020059,0.04089164,0.07779922
-4.96148074,2.05521596,0.58295890,0.81718101,0.00730041,0.33920827,0.05239693,0.72490227,0.03602823,0.06938750
-4.95547774,1.81765215,0.50802761,0.72890985,0.00641561,0.29836580,0.04630494,0.63747815,0.03176157,0.06150755
-4.94947474,1.60474926,0.44048891,0.65210727,0.00563281,0.26088482,0.04066349,0.55802124,0.02808876,0.05419902
-4.94347174,1.41664610,0.38006700,0.58691053,0.00495100,0.22678720,0.03548946,0.48651001,0.02500440,0.04748778
-4.93746873,1.25323919,0.32643049,0.53339391,0.00436852,0.19603862,0.03078949,0.42282351,0.02250176,0.04138695
-4.93146573,1.11422389,0.27920530,0.49158219,0.00388325,0.16855637,0.02656116,0.36675743,0.02057374,0.03589818
-4.92546273,0.99913387,0.23798694,0.46146162,0.00349276,0.14421753,0.02279427,0.31804019,0.01921374,0.03101313
-4.91945973,0.90737663,0.20235202,0.44298758,0.00319450,0.12286720,0.01947225,0.27634868,0.01841615,0.02671507
-4.91345673,0.83826389,0.17186874,0.43608849,0.00298586,0.10432665,0.01657347,0.24132286,0.01817669,0.02298048
-4.90745373,0.79103529,0.14610613,0.44066548,0.00286427,0.08840087,0.01407263,0.21257892,0.01849237,0.01978063
-4.90145073,0.76487492,0.12464189,0.45658787,0.00282721,0.07488555,0.01194194,0.18972046,0.01936124,0.01708307
-4.89544772,0.75892018,0.10706888,0.48368447,0.00287222,0.06357316,0.01015226,0.17234767,0.02078180,0.01485295
-4.88944472,0.77226325,0.09300007,0.52173123,0.00299684,0.05425815,0.00867404,0.16006426,0.02275222,0.01305419
-4.88344172,0.80394589,0.08207220,0.57043586,0.00319852,0.04674126,0.00747816,0.15248219,0.02526928,0.01165050
-4.87743872,0.85294852,0.07394807,0.62942039,0.00347454,0.04083276,0.00653659,0.14922443,0.02832717,0.01060610
-4.87143572,0.91817535,0.06831773,0.69820281,0.00382181,0.03635496,0.00582290,0.14992588,0.03191618,0.00988635
-4.86543272,0.99843708,0.06489875,0.77617914,0.00423680,0.03314387,0.00531263,0.15423287,0.03602135,0.00945820
-4.85942971,1.09243354,0.06343566,0.86260735,0.00471532,0.03105015,0.00498361,0.16180158,0.04062115,0.00929042
-4.85342671,1.19873807,0.06369901,0.95659457,0.00525243,0.02993958,0.00481604,0.17229581,0.04568627,0.00935379
-4.84742371,1.31578601,0.06548401,1.05708898,0.00584226,0.02969306,0.00479268,0.18538469,0.05117866,0.00962113
-4.84142071,1.44186914,0.06860918,1.16287778,0.00647796,0.03020640,0.00489882,0.20074047,0.05705084,0.01006734
-4.83541771,1.57513775,0.07291511,1.27259198,0.00715161,0.03138984,0.00512229,0.21803708,0.06324559,0.01066935
-4.82941471,1.71361147,0.07826348,1.38471906,0.00785420,0.03316761,0.00545349,0.23694965,0.06969606,0.01140607
-4.82341171,1.85519986,0.08453658,1.49762350,0.00857572,0.03547745,0.00588528,0.25715522,0.07632635,0.01225838
-4.81740870,1.99773261,0.09163719,1.60957530,0.00930519,0.03827020,0.00641303,0.27833483,0.08305265,0.01320914
-4.81140570,2.13899908,0.09948910,1.71878571,0.01003085,0.04150954,0.00703449,0.30017701,0.08978478,0.01424319
-4.80540270,2.27679580,0.10803809,1.82344928,0.01074039,0.04517177,0.00774982,0.32238263,0.09642824,0.01534741
-4.79939970,2.40898047,0.11725333,1.92179058,0.01142116,0.04924566,0.00856150,0.34467080,0.10288669,0.01651083
-4.79339670,2.53352990,0.12712912,2.01211383,0.01206053,0.05373241,0.00947423,0.36678562,0.10906465,0.01772471
-4.78739370,2.64859928,0.13768677,2.09285318,0.01264616,0.05864543,0.01049485,0.38850338,0.11487047,0.01898259
-4.78139070,2.75257980,0.14897650,2.16262140,0.01316639,0.06401010,0.01163210,0.40963970,0.12021931,0.02028038
-4.77538769,2.84415138,0.16107905,2.22025452,0.01361059,0.06986327,0.01289644,0.43005609,0.12503605,0.02161632
-4.76938469,2.92232766,0.17410695,2.26485018,0.01396946,0.07625248,0.01429961,0.44966557,0.12925795,0.02299091
-4.76338169,2.98649032,0.18820510,2.29579764,0.01423533,0.08323478,0.01585430,0.46843671,0.13283692,0.02440676
-4.75737869,3.03641056,0.20355055,2.31279770,0.01440246,0.09087514,0.01757350,0.48639575,0.13574124,0.02586826
-4.75137569,3.07225600,0.22035138,2.31587140,0.01446716,0.09924440,0.01946994,0.50362649,0.13795672,0.02738118
-4.74537269,3.09458205,0.23884444,2.30535687,0.01442799,0.10841677,0.02155528,0.52026773,0.13948710,0.02895217
-4.73936968,3.10430772,0.25929207,2.28189422,0.01428574,0.11846678,0.02383929,0.53650816,0.14035362,0.03058815
-4.73336668,3.10267653,0.28197758,2.24639908,0.01404342,0.12946604,0.02632898,0.55257885,0.14059400,0.03229552
-4.72736368,3.09120414,0.30719974,2.20002603,0.01370615,0.14147953,0.02902769,0.56874354,0.14026056,0.03407949
-4.72136068,3.07161499,0.33526621,2.14412358,0.01328100,0.15456185,0.03193417,0.58528703,0.13941774,0.03594320
-4.71535768,3.04577086,0.36648612,2.08018280,0.01277668,0.16875346,0.03504174,0.60250230,0.13813913,0.03788698
-4.70935468,3.01559486,0.40116196,2.00978218,0.01220330,0.18407701,0.03833761,0.62067680,0.13650411,0.03990765
-4.70335168,2.98299420,0.43958084,1.93453115,0.01157202,0.20053413,0.04180227,0.64007863,0.13459424,0.04199791
-4.69734867,2.94978566,0.48200553,1.85601497,0.01089465,0.21810260,0.04540916,0.66094318,0.13248973,0.04414588
-4.69134567,2.91762709,0.52866521,1.77574347,0.01018334,0.23673431,0.04912454,0.68346096,0.13026594,0.04633488
-4.68534267,2.88795794,0.57974629,1.69510567,0.00945018,0.25635391,0.05290772,0.70776706,0.12799037,0.04854337
-4.67933967,2.86195150,0.63538336,1.61533237,0.00870690,0.27685844,0.05671150,0.73393284,0.12571998,0.05074523
-4.67333667,2.84048050,0.69565045,1.53746764,0.00796455,0.29811781,0.06048298,0.76196008,0.12349922,0.05291015
-4.66733367,2.82409723,0.76055269,1.46235033,0.00723325,0.31997629,0.06416467,0.79177778,0.12135873,0.05500439
-4.66133067,2.81302825,0.83001860,1.39060566,0.00652200,0.34225480,0.06769586,0.82324184,0.11931480,0.05699171
-4.65532766,2.80718336,0.90389293,1.32264653,0.00583855,0.36475415,0.07101424,0.85613727,0.11736956,0.05883444
-4.64932466,2.80617735,0.98193045,1.25868396,0.00518928,0.38725875,0.07405770,0.89018292,0.11551189,0.06049476
-4.64332166,2.80936276,1.06379065,1.19874518,0.00457917,0.40954096,0.07676618,0.92503826,0.11371896,0.06193600
-4.63731866,2.81587129,1.14903367,1.14269814,0.00401187,0.43136569,0.07908369,0.96031187,0.11195838,0.06312398
