energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.84392196,5.45046530,0.60762924,1.74764056,0.00932127,0.52296605,1.07686795,0.57588364,0.06653780,1.83365773
-5.83791896,5.33776809,0.60166743,1.70704065,0.00914202,0.51701799,1.05264338,0.57132611,0.06630510,1.79209671
-5.83191596,5.23868567,0.59648086,1.67159401,0.00897987,0.51194459,1.03179256,0.56825693,0.06621649,1.75515615
-5.82591296,5.15329712,0.59211224,1.64132402,0.00883393,0.50772988,1.01432308,0.56662981,0.06626377,1.72292154
-5.81990995,5.08147190,0.58859111,1.61617115,0.00870306,0.50434895,1.00019641,0.56638251,0.06643638,1.69540465
-5.81390695,5.02288178,0.58593362,1.59600154,0.00858586,0.50176645,0.98932975,0.56743679,0.06672167,1.67254732
-5.80790395,4.97701926,0.58414306,1.58061751,0.00848072,0.49993580,0.98159916,0.56969888,0.06710541,1.65422762
-5.80190095,4.94322197,0.58321099,1.56976952,0.00838589,0.49879890,0.97684408,0.57306071,0.06757221,1.64026793
-5.79589795,4.92070208,0.58311920,1.56316909,0.00829950,0.49828669,0.97487296,0.57740189,0.06810607,1.63044480
-5.78989495,4.90857944,0.58384198,1.56050212,0.00821967,0.49832044,0.97546998,0.58259227,0.06869090,1.62449996
-5.78389195,4.90591693,0.58534890,1.56144196,0.00814455,0.49881388,0.97840241,0.58849520,0.06931096,1.62215189
-5.77788894,4.91175617,0.58760763,1.56566168,0.00807245,0.49967590,0.98342849,0.59497123,0.06995137,1.62310738
-5.77188594,4.92515183,0.59058671,1.57284492,0.00800185,0.50081394,0.99030523,0.60188204,0.07059848,1.62707243
-5.76588294,4.94520265,0.59425795,1.58269489,0.00793154,0.50213760,0.99879599,0.60909450,0.07124017,1.63376182
-5.75987994,4.97107756,0.59859839,1.59494099,0.00786065,0.50356249,1.00867722,0.61648456,0.07186609,1.64290688
-5.75387694,5.00203557,0.60359149,1.60934297,0.00778869,0.50501397,1.01974424,0.62394087,0.07246775,1.65426107
-5.74787394,5.03743844,0.60922755,1.62569228,0.00771562,0.50643063,1.03181564,0.63136776,0.07303850,1.66760297
-5.74187094,5.07675570,0.61550317,1.64381093,0.00764181,0.50776727,1.04473618,0.63868770,0.07357350,1.68273678
-5.73586793,5.11956203,0.62241992,1.66354776,0.00756809,0.50899727,1.05837814,0.64584289,0.07406941,1.69949029
-5.72986493,5.16552757,0.62998214,1.68477282,0.00749564,0.51011419,1.07264101,0.65279617,0.07452424,1.71771055
-5.72386193,5.21440212,0.63819407,1.70737006,0.00742605,0.51113262,1.08744980,0.65953107,0.07493690,1.73725775
-5.71785893,5.26599479,0.64705648,1.73122919,0.00736113,0.51208822,1.10275212,0.66605128,0.07530690,1.75799783
-5.71185593,5.32015065,0.65656309,1.75623709,0.00730294,0.51303698,1.11851419,0.67237942,0.07563396,1.77979430
-5.70585293,5.37672634,0.66669692,1.78226972,0.00725362,0.51405385,1.13471640,0.67855549,0.07591762,1.80250017
-5.69984992,5.43556650,0.67742693,1.80918489,0.00721535,0.51523084,1.15134845,0.68463495,0.07615695,1.82595042
-5.69384692,5.49648262,0.68870507,1.83681665,0.00719020,0.51667466,1.16840472,0.69068670,0.07635029,1.84995576
-5.68784392,5.55923596,0.70046415,1.86497156,0.00718009,0.51850406,1.18587985,0.69679101,0.07649509,1.87429800
-5.68184092,5.62352542,0.71261645,1.89342715,0.00718668,0.52084704,1.20376515,0.70303753,0.07658779,1.89872764
-5.67583792,5.68898108,0.72505333,1.92193271,0.00721128,0.52383790,1.22204558,0.70952341,0.07662386,1.92296361
-5.66983492,5.75516347,0.73764589,1.95021226,0.00725482,0.52761430,1.24069776,0.71635146,0.07659792,1.94669535
-5.66383192,5.82156827,0.75024654,1.97796949,0.00731779,0.53231424,1.25968874,0.72362846,0.07650391,1.96958708
-5.65782891,5.88763566,0.76269152,2.00489427,0.00740021,0.53807310,1.27897542,0.73146329,0.07633533,1.99128391
-5.65182591,5.95276317,0.77480421,2.03067028,0.00750159,0.54502053,1.29850464,0.73996499,0.07608562,2.01141947
-5.64582291,6.01632076,0.78639902,2.05498319,0.00762099,0.55327726,1.31821353,0.74924051,0.07574848,2.02962456
-5.63981991,6.07766671,0.79728571,2.07752883,0.00775696,0.56295181,1.33802995,0.75939202,0.07531822,2.04553627
-5.63381691,6.13616299,0.80727394,2.09802092,0.00790762,0.57413691,1.35787282,0.77051382,0.07479016,2.05880708
-5.62781391,6.19118900,0.81617789,2.11619780,0.00807069,0.58690587,1.37765219,0.78268870,0.07416094,2.06911345
-5.62181091,6.24215283,0.82382072,2.13182809,0.00824350,0.60130871,1.39726887,0.79598388,0.07342882,2.07616366
-5.61580790,6.28849960,0.83003879,2.14471480,0.00842306,0.61736833,1.41661373,0.81044655,0.07259394,2.07970429
-5.60980490,6.32971692,0.83468559,2.15469820,0.00860614,0.63507677,1.43556662,0.82609936,0.07165846,2.07952566
-5.60380190,6.36533776,0.83763521,2.16165745,0.00878931,0.65439179,1.45399526,0.84293592,0.07062675,2.07546575
-5.59779890,6.39494173,0.83878552,2.16551113,0.00896902,0.67523405,1.47175417,0.86091681,0.06950536,2.06741303
-5.59179590,6.41815562,0.83806089,2.16621734,0.00914166,0.69748514,1.48868422,0.87996635,0.06830306,2.05530817
-5.58579290,6.43465451,0.83541467,2.16377343,0.00930364,0.72098676,1.50461294,0.89997051,0.06703080,2.03914512
-5.57978989,6.44416488,0.83083145,2.15821607,0.00945151,0.74554127,1.51935607,0.92077638,0.06570151,2.01897153
-5.57378689,6.44647055,0.82432907,2.14962176,0.00958196,0.77091390,1.53272065,0.94219336,0.06433006,1.99488912
-5.56778389,6.44142267,0.81596055,2.13810828,0.00969200,0.79683683,1.54450989,0.96399644,0.06293298,1.96705411
-5.56178089,6.42895398,0.80581593,2.12383711,0.00977899,0.82301496,1.55452991,0.98593153,0.06152834,1.93567776
-5.55577789,6.40909754,0.79402389,2.10701678,0.00984075,0.84913369,1.56259825,1.00772289,0.06013545,1.90102731
-5.54977489,6.38200937,0.78075333,2.08790711,0.00987561,0.87486819,1.56855409,1.02908248,0.05877469,1.86342719
-5.54377189,6.34799380,0.76621453,2.06682397,0.00988254,0.89989410,1.57226971,1.04972086,0.05746722,1.82326025
-5.53776888,6.30753029,0.75065994,2.04414404,0.00986117,0.92389919,1.57366257,1.06935924,0.05623474,1.78096890
-5.53176588,6.26129944,0.73438436,2.02030917,0.00981188,0.94659534,1.57270754,1.08774210,0.05509921,1.73705574
-5.52576288,6.21020616,0.71772432,1.99582952,0.00973581,0.96773043,1.56944832,1.10464965,0.05408261,1.69208329
-5.51975988,6.15539750,0.70105641,1.97128512,0.00963491,0.98709936,1.56400724,1.11990954,0.05320659,1.64667229
-5.51375688,6.09827291,0.68479446,1.94732494,0.00951192,1.00455363,1.55659273,1.13340694,0.05249223,1.60149833
-5.50775388,6.04048472,0.66938526,1.92466332,0.00937036,1.02000875,1.54750346,1.14509246,0.05195965,1.55728629
-5.50175088,5.98392721,0.65530279,1.90407311,0.00921447,1.03344907,1.53712874,1.15498723,0.05162773,1.51480230
-5.49574787,5.93071297,0.64304087,1.88637544,0.00904915,1.04492954,1.52594447,1.16318469,0.05151372,1.47484314
-5.48974487,5.88313617,0.63310413,1.87242619,0.00887985,1.05457408,1.51450446,1.16984883,0.05163288,1.43822299
-5.48374187,5.84362276,0.62599747,1.86309918,0.00871249,1.06257053,1.50342706,1.17520866,0.05199814,1.40575753
-5.47773887,5.81466874,0.62221408,1.85926663,0.00855327,1.06916232,1.49337743,1.17954920,0.05261967,1.37824596
-5.47173587,5.79876810,0.62222236,1.86177731,0.00840854,1.07463695,1.48504573,1.18319915,0.05350457,1.35645095
-5.46573287,5.79833290,0.62645185,1.87143329,0.00828466,1.07931206,1.47912224,1.18651575,0.05465651,1.34107746
-5.45972986,5.81560844,0.63527885,1.88896594,0.00818779,1.08351941,1.47627026,1.18986766,0.05607541,1.33275089
-5.45372686,5.85258701,0.64901193,1.91501230,0.00812373,1.08758788,1.47709792,1.19361659,0.05775716,1.33199531
-5.44772386,5.91092392,0.66787795,1.95009262,0.00809776,1.09182606,1.48213036,1.19809852,0.05969344,1.33921281
-5.44172086,5.99185975,0.69200923,1.99459019,0.00811448,1.09650559,1.49178337,1.20360573,0.06187153,1.35466449
-5.43571786,6.09615244,0.72143226,2.04873431,0.00817764,1.10184598,1.50634014,1.21037035,0.06427428,1.37845426
-5.42971486,6.22402284,0.75605858,2.11258717,0.00829006,1.10800191,1.52593201,1.21855050,0.06688011,1.41051598
-5.42371186,6.37511680,0.79567846,2.18603555,0.00845347,1.11505359,1.55052468,1.22821968,0.06966315,1.45060477
-5.41770885,6.54848606,0.83995767,2.26878762,0.00866847,1.12300086,1.57991040,1.23936012,0.07259346,1.49829309
-5.41170585,6.74258997,0.88843784,2.36037554,0.00893449,1.13176135,1.61370704,1.25186044,0.07563738,1.55297195
-5.40570285,6.95531859,0.94054074,2.46016377,0.00924972,1.14117291,1.65136416,1.26551785,0.07875795,1.61385765
-5.39969985,7.18403742,0.99557649,2.56736328,0.00961119,1.15100015,1.69217610,1.28004481,0.08191548,1.68000400
-5.39369685,7.42565268,1.05275584,2.68105129,0.01001475,1.16094485,1.73530167,1.29507992,0.08506819,1.75032009
-5.38769385,7.67669541,1.11120630,2.80019618,0.01045522,1.17065978,1.77978990,1.31020242,0.08817294,1.82359318
-5.38169085,7.93342151,1.16999183,2.92368684,0.01092640,1.17976503,1.82461057,1.32494978,0.09118599,1.89851626
-5.37568784,8.19192452,1.22813562,3.05036566,0.01142132,1.18786627,1.86868863,1.33883735,0.09406388,1.97371947
-5.36968484,8.44825689,1.28464527,3.17906409,0.01193228,1.19457380,1.91094077,1.35137922,0.09676431,2.04780472
-5.36368184,8.69855522,1.33853960,3.30863952,0.01245112,1.19952146,1.95031276,1.36210925,0.09924695,2.11938213
-5.35767884,8.93916477,1.38887620,3.43801232,0.01296936,1.20238448,1.98581597,1.37060124,0.10147436,2.18710746
-5.35167584,9.16675822,1.43477876,3.56620146,0.01347841,1.20289530,2.01656137,1.37648725,0.10341277,2.24971900
-5.34567284,9.37844405,1.47546310,3.69235748,0.01396981,1.20085665,2.04178974,1.37947331,0.10503284,2.30607285
-5.33966983,9.57186002,1.51026088,3.81579128,0.01443538,1.19615111,2.06089674,1.37935168,0.10631030,2.35517514
-5.33366683,9.74524803,1.53864014,3.93599764,0.01486748,1.18874698,2.07345180,1.37600929,0.10722652,2.39621011
-5.32766383,9.89750726,1.56022164,4.05267207,0.01525915,1.17869994,2.07921024,1.36943187,0.10776892,2.42856295
-5.32166083,10.02822319,1.57479047,4.16572042,0.01560428,1.16615073,2.07811806,1.35970382,0.10793128,2.45183650
-5.31565783,10.13767157,1.58230224,4.27526030,0.01589778,1.15131894,2.07030955,1.34700383,0.10771388,2.46586107
-5.30965483,10.22679692,1.58288375,4.38161424,0.01613568,1.13449332,2.05609781,1.33159661,0.10712351,2.47069714
-5.30365183,10.29716663,1.57682787,4.48529450,0.01631518,1.11601929,2.03595899,1.31382128,0.10617328,2.46663058
-5.29764882,10.35090266,1.56458297,4.58697997,0.01643473,1.09628420,2.01051095,1.29407694,0.10488241,2.45416079
-5.29164582,10.39059369,1.54673730,4.68748598,0.01649403,1.07570122,1.98048756,1.27280633,0.10327569,2.43398207
-5.28564282,10.41919154,1.52399889,4.78772809,0.01649396,1.05469273,1.94670991,1.25047826,0.10138301,2.40695896
-5.27963982,10.43989628,1.49717187,4.88868133,0.01643657,1.03367392,1.91005564,1.22756981,0.09923864,2.37409666
-5.27363682,10.45603491,1.46713022,4.99133662,0.01632497,1.01303743,1.87142799,1.20454889,0.09688047,2.33650748
-5.26763382,10.47093854,1.43478989,5.09665607,0.01616316,0.99313976,1.83172566,1.18185824,0.09434918,2.29537493
-5.26163082,10.48782327,1.40108048,5.20552921,0.01595596,0.97428991,1.79181482,1.15990116,0.09168732,2.25191652
-5.25562781,10.50967928,1.36691763,5.31873201,0.01570877,0.95674080,1.75250422,1.13902980,0.08893843,2.20734692
-5.24962481,10.53917251,1.33317697,5.43689035,0.01542744,0.94068352,1.71452436,1.11953623,0.08614605,2.16284273
-5.24362181,10.57856228,1.30067070,5.56044957,0.01511811,0.92624473,1.67851098,1.10164654,0.08335283,2.11951002
-5.23761881,10.62963755,1.27012740,5.68965132,0.01478699,0.91348703,1.64499363,1.08551805,0.08059970,2.07835587
-5.23161581,10.69367355,1.24217581,5.82451844,0.01444024,0.90241205,1.61438893,1.07123953,0.07792495,2.04026455
-5.22561281,10.77140923,1.21733272,5.96484849,0.01408378,0.89296596,1.58699871,1.05883418,0.07536361,2.00597911
-5.21960980,10.86304540,1.19599536,6.11021572,0.01372323,0.88504705,1.56301243,1.04826503,0.07294673,1.97608863
-5.21360680,10.96826214,1.17843810,6.25998117,0.01336371,0.87851469,1.54251344,1.03944234,0.07070088,1.95102124
-5.20760380,11.08625351,1.16481337,6.41331014,0.01300985,0.87319925,1.52548837,1.03223241,0.06864775,1.93104273
-5.20160080,11.21577671,1.15515626,6.56919574,0.01266567,0.86891243,1.51183892,1.02646734,0.06680386,1.91626044
-5.19559780,11.35521263,1.14939264,6.72648729,0.01233456,0.86545739,1.50139531,1.02195523,0.06518040,1.90663185
-5.18959480,11.50263433,1.14734986,6.88392205,0.01201928,0.86263827,1.49393050,1.01849016,0.06378321,1.90197712
-5.18359180,11.65587997,1.14876978,7.04015859,0.01172196,0.86026871,1.48917475,1.01586169,0.06261290,1.90199496
-5.17758879,11.81262702,1.15332321,7.19381055,0.01144413,0.85817898,1.48682965,1.01386337,0.06166508,1.90628081
-5.17158579,11.97046465,1.16062539,7.34347918,0.01118676,0.85622163,1.48658131,1.01230001,0.06093069,1.91434670
-5.16558279,12.12696203,1.17025175,7.48778372,0.01095031,0.85427543,1.48811226,1.01099353,0.06039644,1.92564187
-5.15957979,12.27973043,1.18175356,7.62538866,0.01073479,0.85224771,1.49111188,1.00978736,0.06004535,1.93957346
-5.15357679,12.42647786,1.19467293,7.75502734,0.01053985,0.85007507,1.49528522,1.00854928,0.05985741,1.95552668
-5.14757379,12.56505551,1.20855682,7.87552165,0.01036481,0.84772275,1.50036013,1.00717283,0.05981016,1.97288379
-5.14157079,12.69349584,1.22296975,7.98579781,0.01020878,0.84518277,1.50609287,1.00557755,0.05987947,1.99104162
-5.13556778,12.81004230,1.23750493,8.08489854,0.01007069,0.84247117,1.51227227,1.00370806,0.06004028,2.00942707
-5.12956478,12.91317162,1.25179358,8.17199198,0.00994937,0.83962457,1.51872246,1.00153241,0.06026729,2.02751053
-5.12356178,13.00160910,1.26551252,8.24637801,0.00984361,0.83669637,1.52530456,0.99903973,0.06053573,2.04481687
-5.11755878,13.07433804,1.27838965,8.30749253,0.00975224,0.83375278,1.53191724,0.99623765,0.06082202,2.06093403
-5.11155578,13.13060403,1.29020749,8.35491017,0.00967413,0.83086896,1.53849635,0.99314937,0.06110441,2.07551909
-5.10555278,13.16991507,1.30080477,8.38834618,0.00960827,0.82812531,1.54501374,0.98981091,0.06136350,2.08830186
-5.09954977,13.19203792,1.31007604,8.40765761,0.00955377,0.82560421,1.55147520,0.98626829,0.06158273,2.09908598
-5.09354677,13.19699142,1.31796943,8.41284405,0.00950990,0.82338711,1.55791765,0.98257504,0.06174873,2.10774778
-5.08754377,13.18503676,1.32448275,8.40404810,0.00947608,0.82155201,1.56440551,0.97878978,0.06185151,2.11423288
-5.08154077,13.15666512,1.32965797,8.38155524,0.00945189,0.82017144,1.57102628,0.97497415,0.06188457,2.11855087
-5.07553777,13.11258236,1.33357445,8.34579295,0.00943704,0.81931072,1.57788542,0.97119079,0.06184492,2.12076820
-5.06953477,13.05369105,1.33634110,8.29732864,0.00943134,0.81902662,1.58510048,0.96750161,0.06173287,2.12099970
-5.06353177,12.98106947,1.33808781,8.23686594,0.00943469,0.81936622,1.59279470,0.96396608,0.06155182,2.11939893
-5.05752876,12.89594789,1.33895644,8.16523894,0.00944701,0.82036599,1.60109018,0.96063963,0.06130790,2.11614788
-5.05152576,12.79968214,1.33909181,8.08340386,0.00946820,0.82205109,1.61010091,0.95757218,0.06100950,2.11144637
-5.04552276,12.69372485,1.33863301,7.99242793,0.00949809,0.82443482,1.61992584,0.95480671,0.06066684,2.10550147
-5.03951976,12.57959487,1.33770542,7.89347514,0.00953640,0.82751830,1.63064239,0.95237796,0.06029143,2.09851767
-5.03351676,12.45884553,1.33641379,7.78778905,0.00958269,0.83129036,1.64230076,0.95031135,0.05989555,2.09068782
-5.02751376,12.33303269,1.33483668,7.67667257,0.00963631,0.83572769,1.65491917,0.94862209,0.05949179,2.08218559
-5.02151076,12.20368339,1.33302254,7.56146525,0.00969640,0.84079540,1.66848066,0.94731462,0.05909260,2.07315948
-5.01550775,12.07226628,1.33098755,7.44351860,0.00976186,0.84644785,1.68293140,0.94638244,0.05870990,2.06372876
-5.00950475,11.94016468,1.32871536,7.32417002,0.00983133,0.85263004,1.69818087,0.94580840,0.05835481,2.05398142
-5.00350175,11.80865340,1.32615879,7.20471649,0.00990328,0.85927927,1.71410388,0.94556537,0.05803748,2.04397422
-4.99749875,11.67887998,1.32324318,7.08638861,0.00997597,0.86632736,1.73054455,0.94561745,0.05776693,2.03373465
-4.99149575,11.55185108,1.31987152,6.97032639,0.01004753,0.87370308,1.74732191,0.94592166,0.05755112,2.02326475
-4.98549275,11.42842436,1.31593073,6.85755744,0.01011602,0.88133501,1.76423705,0.94642993,0.05739694,2.01254635
-4.97948974,11.30930598,1.31129899,6.74897873,0.01017950,0.88915436,1.78108137,0.94709139,0.05731041,2.00154746
-4.97348674,11.19505360,1.30585366,6.64534268,0.01023611,0.89709798,1.79764554,0.94785493,0.05729682,1.99022935
-4.96748374,11.08608454,1.29947920,6.54724812,0.01028415,0.90511109,1.81372861,0.94867171,0.05736096,1.97855377
-4.96148074,10.98268828,1.29207485,6.45513676,0.01032214,0.91314972,1.82914691,0.94949755,0.05750730,1.96648994
-4.95547774,10.88504271,1.28356152,6.36929513,0.01034890,0.92118271,1.84374206,0.95029516,0.05774019,1.95402070
-4.94947474,10.79323291,1.27388748,6.28986213,0.01036362,0.92919308,1.85738771,0.95103595,0.05806402,1.94114753
-4.94347174,10.70727153,1.26303263,6.21684167,0.01036588,0.93717866,1.86999467,0.95170130,0.05848328,1.92789407
-4.93746873,10.62711952,1.25101106,6.15011990,0.01035569,0.94515195,1.88151399,0.95228336,0.05900257,1.91430779
-4.93146573,10.55270615,1.23787176,6.08948608,0.01033346,0.95313920,1.89193794,0.95278522,0.05962663,1.90045996
-4.92546273,10.48394738,1.22369746,6.03465616,0.01030002,0.96117872,1.90129879,0.95322044,0.06036014,1.88644353
-4.91945973,10.42076147,1.20860179,5.98529768,0.01025658,0.96931845,1.90966550,0.95361209,0.06120761,1.87236951
-4.91345673,10.36308128,1.19272479,5.94105486,0.01020463,0.97761302,1.91713849,0.95399121,0.06217312,1.85836167
-4.90745373,10.31086256,1.17622722,5.90157240,0.01014592,0.98612036,1.92384288,0.95439496,0.06326009,1.84455020
-4.90145073,10.26408805,1.15928390,5.86651672,0.01008235,0.99489811,1.92992060,0.95486448,0.06447101,1.83106461
-4.89544772,10.22276707,1.14207658,5.83559352,0.01001589,1.00399996,1.93552180,0.95544254,0.06580718,1.81802640
-4.88944472,10.18693079,1.12478674,5.80856061,0.00994846,1.01347219,1.94079618,0.95617132,0.06726842,1.80554188
-4.88344172,10.15662353,1.10758870,5.78523521,0.00988188,1.02335049,1.94588465,0.95709017,0.06885293,1.79369580
-4.87743872,10.13189039,1.09064349,5.76549537,0.00981775,1.03365740,1.95091187,0.95823370,0.07055706,1.78254590
-4.87143572,10.11276198,1.07409374,5.74927528,0.00975740,1.04440019,1.95598000,0.95963011,0.07237527,1.77211907
-4.86543272,10.09923689,1.05805990,5.73655484,0.00970184,1.05556964,1.96116401,0.96129993,0.07430002,1.76240900
-4.85942971,10.09126297,1.04263781,5.72734391,0.00965170,1.06713938,1.96650877,0.96325508,0.07632181,1.75337566
-4.85342671,10.08871815,1.02789787,5.72166234,0.00960721,1.07906612,1.97202802,0.96549838,0.07842927,1.74494659
-4.84742371,10.09139196,1.01388549,5.71951686,0.00956823,1.09129049,1.97770506,0.96802341,0.08060920,1.73701973
-4.84142071,10.09896883,1.00062292,5.72087647,0.00953424,1.10373851,1.98349524,0.97081463,0.08284681,1.72946777
-4.83541771,10.11101408,0.98811210,5.72564781,0.00950440,1.11632361,1.98932987,0.97384782,0.08512583,1.72214356
-4.82941471,10.12696383,0.97633821,5.73365228,0.00947758,1.12894908,1.99512136,0.97709076,0.08742874,1.71488634
-4.82341171,10.14611951,0.96527373,5.74460670,0.00945246,1.14151079,2.00076912,0.98050399,0.08973702,1.70752832
-4.81740870,10.16764817,0.95488266,5.75810890,0.00942755,1.15390016,2.00616615,0.98404182,0.09203133,1.69990133
-4.81140570,10.19058900,0.94512448,5.77362978,0.00940132,1.16600724,2.01120576,0.98765336,0.09429179,1.69184314
-4.80540270,10.21386666,0.93595780,5.79051273,0.00937226,1.17772385,2.01578821,0.99128379,0.09649823,1.68320320
-4.79939970,10.23631177,0.92734334,5.80798123,0.00933894,1.18894672,2.01982715,0.99487572,0.09863048,1.67384753
-4.79339670,10.25668842,0.91924619,5.82515463,0.00930012,1.19958066,2.02325552,0.99837071,0.10066868,1.66366282
-4.78739370,10.27372831,0.91163731,5.84107208,0.00925475,1.20954167,2.02603090,1.00171108,0.10259357,1.65255945
-4.78139070,10.28617095,0.90449428,5.85472365,0.00920209,1.21876001,2.02814025,1.00484195,0.10438695,1.64047369
-4.77538769,10.29280866,0.89780141,5.86508754,0.00914169,1.22718328,2.02960396,1.00771349,0.10603198,1.62736911
-4.76938469,10.29253501,0.89154934,5.87117176,0.00907348,1.23477939,2.03047923,1.01028352,0.10751374,1.61323726
-4.76338169,10.28439480,0.88573434,5.87205828,0.00899769,1.24153941,2.03086280,1.01252026,0.10881959,1.59809794
-4.75737869,10.26763363,0.88035744,5.86694749,0.00891497,1.24748025,2.03089298,1.01440527,0.10993973,1.58199912
-4.75137569,10.24174463,0.87542367,5.85520068,0.00882626,1.25264703,2.03075087,1.01593635,0.11086765,1.56501666
-4.74537269,10.20651001,0.87094137,5.83637821,0.00873287,1.25711502,2.03066079,1.01713037,0.11160059,1.54725392
-4.73936968,10.16203503,0.86692193,5.81027133,0.00863637,1.26099089,2.03088963,1.01802574,0.11213990,1.52884125
-4.73336668,10.10877215,0.86337975,5.77692565,0.00853861,1.26441328,2.03174508,1.01868434,0.11249142,1.50993541
-4.72736368,10.04753334,0.86033249,5.73665480,0.00844161,1.26755228,2.03357237,1.01919276,0.11266560,1.49071867
-4.72136068,9.97948906,0.85780165,5.69004328,0.00834757,1.27060775,2.03674950,1.01966252,0.11267759,1.47139757
-4.71535768,9.90615274,0.85581307,5.63793788,0.00825876,1.27380638,2.04168054,1.02022924,0.11254715,1.45220110
-4.70935468,9.82935046,0.85439752,5.58142780,0.00817749,1.27739726,2.04878716,1.02105055,0.11229830,1.43337800
-4.70335168,9.75117602,0.85359083,5.52181390,0.00810604,1.28164613,2.05849808,1.02230265,0.11195888,1.41519326
-4.69734867,9.67393237,0.85343370,5.46056843,0.00804655,1.28682809,2.07123671,1.02417565,0.11155985,1.39792333
-4.69134567,9.60006108,0.85397081,5.39928656,0.00800101,1.29321923,2.08740713,1.02686762,0.11113448,1.38185024
-4.68534267,9.53206225,0.85524924,5.33963184,0.00797119,1.30108716,2.10737869,1.03057765,0.11071728,1.36725454
-4.67933967,9.47240773,0.85731602,5.28327776,0.00795853,1.31068090,2.13146996,1.03549814,0.11034292,1.35440708
-4.67333667,9.42345103,0.86021502,5.23184793,0.00796413,1.32222051,2.15993238,1.04180656,0.11004502,1.34356002
-4.66733367,9.38733769,0.86398307,5.18685727,0.00798867,1.33588688,2.19293466,1.04965725,0.10985489,1.33493722
-4.66133067,9.36591985,0.86864570,5.14965666,0.00803242,1.35181232,2.23054855,1.05917339,0.10980028,1.32872454
-4.65532766,9.36067898,0.87421255,5.12138336,0.00809516,1.37007223,2.27273699,1.07043993,0.10990429,1.32506037
-4.64932466,9.37266012,0.88067295,5.10291917,0.00817618,1.39067866,2.31934537,1.08349749,0.11018429,1.32402714
-4.64332166,9.40242110,0.88799189,5.09485797,0.00827430,1.41357591,2.37009677,1.09833795,0.11065111,1.32564411
