energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Ta_p_up,Ta_d_up
-5.63981991,2.46859587,0.03851644,0.49600596,0.05880563,0.72459686,0.74195231,0.63409918
-5.63381691,2.56943127,0.03724397,0.51378038,0.06332259,0.75767190,0.78436489,0.65013364
-5.62781391,2.68708404,0.03597932,0.53541000,0.06844675,0.79492730,0.83332873,0.67007709
-5.62181091,2.82221749,0.03474076,0.56083129,0.07414275,0.83688321,0.88871997,0.69412097
-5.61580790,2.97538046,0.03354603,0.58992891,0.08036451,0.88407009,0.95036667,0.72242106
-5.60980490,3.14696330,0.03241171,0.62253113,0.08705521,0.93700906,1.01804071,0.75508637
-5.60380190,3.33715214,0.03135272,0.65840635,0.09414773,0.99618911,1.09144909,0.79216835
-5.59779890,3.54588321,0.03038177,0.69726149,0.10156528,1.06204193,1.17022525,0.83365100
-5.59179590,3.77279916,0.02950900,0.73874212,0.10922229,1.13491509,1.25392094,0.87944224
-5.58579290,4.01720937,0.02874173,0.78243477,0.11702573,1.21504446,1.34199912,0.92936699
-5.57978989,4.27805611,0.02808428,0.82787123,0.12487656,1.30252709,1.43382863,0.98316227
-5.57378689,4.55388851,0.02753801,0.87453494,0.13267159,1.39729565,1.52868095,1.04047466
-5.56778389,4.84284605,0.02710138,0.92186923,0.14030543,1.49909582,1.62572973,1.10086027
-5.56178089,5.14265310,0.02677023,0.96928716,0.14767265,1.60746786,1.72405343,1.16378729
-5.55577789,5.45062590,0.02653806,1.01618275,0.15467002,1.72173360,1.82264141,1.22864139
-5.54977489,5.76369294,0.02639647,1.06194302,0.16119874,1.84099017,1.92040372,1.29473370
-5.54377189,6.07842931,0.02633562,1.10596081,0.16716665,1.96411113,2.01618464,1.36131149
-5.53776888,6.39110533,0.02634471,1.14764765,0.17249026,2.08975591,2.10877992,1.42757133
-5.53176588,6.69774897,0.02641257,1.18644657,0.17709667,2.21638791,2.19695764,1.49267449
-5.52576288,6.99422136,0.02652810,1.22184432,0.18092513,2.34230110,2.27948199,1.55576429
-5.51975988,7.27630363,0.02668082,1.25338285,0.18392839,2.46565494,2.35513983,1.61598510
-5.51375688,7.53979329,0.02686130,1.28066957,0.18607370,2.58451665,2.42276889,1.67250238
-5.50775388,7.78060720,0.02706158,1.30338636,0.18734340,2.69690962,2.48128707,1.72452328
-5.50175088,7.99488809,0.02727548,1.32129689,0.18773524,2.80086648,2.52972159,1.77131733
-5.49574787,8.17911084,0.02749882,1.33425216,0.18726223,2.89448479,2.56723709,1.81223620
-5.48974487,8.33018460,0.02772965,1.34219405,0.18595219,2.97598333,2.59316137,1.84673214
-5.48374187,8.44554664,0.02796822,1.34515683,0.18384694,3.04375660,2.60700777,1.87437413
-5.47773887,8.52324380,0.02821700,1.34326623,0.18100117,3.09642546,2.60849303,1.89486114
-5.47173587,8.56199775,0.02848049,1.33673639,0.17748096,3.13288149,2.59754974,1.90803168
-5.46573287,8.56125075,0.02876498,1.32586418,0.17336216,3.15232324,2.57433259,1.91386914
-5.45972986,8.52118924,0.02907819,1.31102137,0.16872840,3.15428275,2.53921786,1.91250255
-5.45372686,8.44274349,0.02942884,1.29264432,0.16366908,3.13864104,2.49279601,1.90420225
-5.44772386,8.32756263,0.02982611,1.27122169,0.15827707,3.10563192,2.43585731,1.88937061
-5.44172086,8.17796536,0.03027906,1.24728026,0.15264648,3.05583388,2.36937097,1.86852797
-5.43571786,7.99686810,0.03079600,1.22136928,0.14687036,2.99015049,2.29445843,1.84229401
-5.42971486,7.78769295,0.03138386,1.19404381,0.14103839,2.90978008,2.21236188,1.81136553
-5.42371186,7.55425949,0.03204756,1.16584776,0.13523483,2.81617632,2.12440913,1.77649124
-5.41770885,7.30066479,0.03278942,1.13729696,0.12953650,2.71100115,2.03197638,1.73844478
-5.41170585,7.03115683,0.03360865,1.10886338,0.12401109,2.59607256,1.93645038,1.69799721
-5.40570285,6.75000698,0.03450097,1.08096078,0.11871578,2.47330917,1.83919155,1.65589015
-5.39969985,6.46138690,0.03545833,1.05393278,0.11369617,2.34467421,1.74149968,1.61281094
-5.39369685,6.16925541,0.03646880,1.02804378,0.10898567,2.21212110,1.64458345,1.56937095
-5.38769385,5.87725994,0.03751668,1.00347341,0.10460529,2.07754287,1.54953514,1.52608828
-5.38169085,5.58865650,0.03858271,0.98031462,0.10056384,1.94272711,1.45731130,1.48337548
-5.37568784,5.30625113,0.03964458,0.95857581,0.09685866,1.80931814,1.36872005,1.44153299
-5.36968484,5.03236450,0.04067751,0.93818687,0.09347668,1.67878736,1.28441520,1.40074861
-5.36368184,4.76882003,0.04165508,0.91900892,0.09039585,1.55241239,1.20489714,1.36110280
-5.35767884,4.51695490,0.04255009,0.90084726,0.08758696,1.43126519,1.13052001,1.32257954
-5.35167584,4.27765178,0.04333565,0.88346704,0.08501557,1.31620884,1.06150440,1.28508196
-5.34567284,4.05138827,0.04398615,0.86661065,0.08264417,1.20790224,0.99795456,1.24845176
-5.33966983,3.83830042,0.04447837,0.85001609,0.08043434,1.10681186,0.93987901,1.21249140
-5.33366683,3.63825565,0.04479244,0.83343539,0.07834884,1.01322906,0.88721308,1.17698743
-5.32766383,3.45093066,0.04491275,0.81665189,0.07635359,0.92729172,0.83984220,1.14173399
-5.32166083,3.27588941,0.04482869,0.79949569,0.07441934,0.84900862,0.79762461,1.10655475
-5.31565783,3.11265710,0.04453519,0.78185632,0.07252307,0.77828508,0.76041212,1.07132243
-5.30965483,2.96078597,0.04403309,0.76369204,0.07064902,0.71494850,0.72806830,1.03597458
-5.30365183,2.81990999,0.04332921,0.74503517,0.06878920,0.65877259,0.70048282,1.00052499
-5.29764882,2.68978618,0.04243623,0.72599335,0.06694360,0.60949936,0.67758191,0.96507017
-5.29164582,2.57032104,0.04137230,0.70674660,0.06511987,0.56685795,0.65933427,0.92979068
-5.28564282,2.46158205,0.04016051,0.68754036,0.06333262,0.53058004,0.64575275,0.89494743
-5.27963982,2.36379446,0.03882805,0.66867503,0.06160238,0.50041150,0.63689189,0.86087327
-5.27363682,2.27732505,0.03740533,0.65049241,0.05995424,0.47612030,0.63284186,0.82796056
-5.26763382,2.20265466,0.03592495,0.63336001,0.05841628,0.45750098,0.63371952,0.79664554
-5.26163082,2.14034228,0.03442064,0.61765382,0.05701786,0.44437596,0.63965728,0.76739038
-5.25562781,2.09098336,0.03292615,0.60374063,0.05578790,0.43659440,0.65079078,0.74066404
-5.24962481,2.05516540,0.03147422,0.59196059,0.05475315,0.43402900,0.66724604,0.71692291
-5.24362181,2.03342371,0.03009559,0.58261101,0.05393659,0.43657144,0.68912713,0.69659225
-5.23761881,2.02619984,0.02881820,0.57593200,0.05335611,0.44412705,0.71650491,0.68004929
-5.23161581,2.03380511,0.02766644,0.57209471,0.05302328,0.45660921,0.74940757,0.66760870
-5.22561281,2.05639068,0.02666064,0.57119246,0.05294263,0.47393387,0.78781324,0.65951101
-5.21960980,2.09392563,0.02581666,0.57323526,0.05311105,0.49601452,0.83164508,0.65591433
-5.21360680,2.14618341,0.02514573,0.57814766,0.05351767,0.52275785,0.88076887,0.65688939
-5.20760380,2.21273683,0.02465438,0.58577015,0.05414403,0.55406004,0.93499283,0.66241809
-5.20160080,2.29296104,0.02434457,0.59586363,0.05496457,0.58980390,0.99406975,0.67239511
-5.19559780,2.38604369,0.02421389,0.60811690,0.05594736,0.62985638,1.05770069,0.68663240
-5.18959480,2.49100103,0.02425594,0.62215666,0.05705513,0.67406669,1.12554010,0.70486609
-5.18359180,2.60669867,0.02446072,0.63755947,0.05824650,0.72226455,1.19720168,0.72676514
-5.17758879,2.73187546,0.02481512,0.65386527,0.05947723,0.77425856,1.27226465,0.75194151
-5.17158579,2.86516917,0.02530337,0.67059175,0.06070169,0.82983445,1.35027997,0.77996109
-5.16558279,3.00514284,0.02590761,0.68724913,0.06187426,0.88875336,1.43077614,0.81035496
-5.15957979,3.15031058,0.02660834,0.70335478,0.06295074,0.95074986,1.51326459,0.84263076
-5.15357679,3.29916247,0.02738493,0.71844713,0.06388963,1.01553018,1.59724431,0.87628363
-5.14757379,3.45018778,0.02821605,0.73209868,0.06465335,1.08277068,1.68220611,0.91080661
-5.14157079,3.60189678,0.02908008,0.74392741,0.06520927,1.15211685,1.76763648,0.94570046
-5.13556778,3.75284109,0.02995551,0.75360666,0.06553057,1.22318344,1.85302155,0.98048265
-5.12956478,3.90163302,0.03082128,0.76087301,0.06559689,1.29555578,1.93785132,1.01469569
-5.12356178,4.04696438,0.03165711,0.76553231,0.06539477,1.36879303,2.02162480,1.04791484
-5.11755878,4.18762530,0.03244378,0.76746346,0.06491793,1.44243333,2.10385620,1.07975516
-5.11155578,4.32252331,0.03316342,0.76662028,0.06416726,1.51600140,2.18408251,1.10987816
-5.10555278,4.45070317,0.03379978,0.76303131,0.06315074,1.58901840,2.26187273,1.13799785
-5.09954977,4.57136720,0.03433849,0.75679771,0.06188303,1.66101403,2.33683853,1.16388641
-5.09354677,4.68389584,0.03476725,0.74808944,0.06038506,1.73154061,2.40864630,1.18737921
-5.08754377,4.78786788,0.03507609,0.73713980,0.05868336,1.80018849,2.47703002,1.20837920
-5.08154077,4.88307918,0.03525753,0.72423861,0.05680935,1.86660221,2.54180446,1.22686028
-5.07553777,4.96955879,0.03530674,0.70972416,0.05479852,1.93049640,2.60287791,1.24286963
-5.06953477,5.04758083,0.03522168,0.69397423,0.05268950,1.99167047,2.66026342,1.25652845
-5.06353177,5.11767067,0.03500309,0.67739635,0.05052319,2.05002107,2.71408780,1.26803102
-5.05752876,5.18060382,0.03465453,0.66041751,0.04834173,2.10555113,2.76459714,1.27764163
-5.05152576,5.23739612,0.03418231,0.64347365,0.04618757,2.15837465,2.81215821,1.28568928
-5.04552276,5.28928416,0.03359528,0.62699905,0.04410251,2.20871636,2.85725484,1.29255982
-5.03951976,5.33769529,0.03290464,0.61141591,0.04212677,2.25690566,2.90047866,1.29868565
-5.03351676,5.38420696,0.03212362,0.59712429,0.04029813,2.30336463,2.94251417,1.30453294
-5.02751376,5.43049600,0.03126705,0.58449265,0.03865109,2.34859008,2.98411791,1.31058657
-5.02151076,5.47827882,0.03035097,0.57384911,0.03721615,2.39313012,3.02609212,1.31733317
-5.01550775,5.52924415,0.02939209,0.56547372,0.03601910,2.43755597,3.06925372,1.32524280
-5.00950475,5.58498084,0.02840729,0.55959168,0.03508048,2.48243008,3.11439939,1.33474971
-5.00350175,5.64690325,0.02741305,0.55636791,0.03441511,2.52827205,3.16226805,1.34623317
-4.99749875,5.71617744,0.02642497,0.55590283,0.03403172,2.57552375,3.21350237,1.35999889
-4.99149575,5.79365163,0.02545726,0.55822961,0.03393268,2.62451560,3.26861063,1.37626204
-4.98549275,5.87979410,0.02452230,0.56331285,0.03411394,2.67543555,3.32793095,1.39513263
-4.97948974,5.97464202,0.02363031,0.57104889,0.03456499,2.72830263,3.39159938,1.41660403
-4.97348674,6.07776414,0.02278905,0.58126758,0.03526906,2.78294658,3.45952356,1.44054540
-4.96748374,6.18823970,0.02200368,0.59373573,0.03620336,2.83899488,3.53136345,1.46669843
-4.96148074,6.30465574,0.02127670,0.60816209,0.03733957,2.89586821,3.60652032,1.49467900
-4.95547774,6.42512375,0.02060800,0.62420392,0.03864435,2.95278491,3.68413506,1.52398389
-4.94947474,6.54731619,0.01999502,0.64147504,0.04008011,3.00877479,3.76309637,1.55400252
-4.94347174,6.66852234,0.01943299,0.65955527,0.04160576,3.06270192,3.84205912,1.58403356
-4.93746873,6.78572221,0.01891529,0.67800118,0.04317772,3.11329587,3.91947286,1.61330603
-4.93146573,6.89567623,0.01843383,0.69635784,0.04475088,3.15919032,3.99361976,1.64100414
-4.92546273,6.99502791,0.01797951,0.71417153,0.04627973,3.19896751,4.06266126,1.66629516
-4.91945973,7.08041579,0.01754266,0.73100289,0.04771949,3.23120706,4.12469190,1.68835922
-4.91345673,7.14859064,0.01711353,0.74644037,0.04902722,3.25453692,4.17779889,1.70642000
-4.90745373,7.19653330,0.01668271,0.76011351,0.05016295,3.26768460,4.22012525,1.71977507
-4.90145073,7.22156870,0.01624158,0.77170553,0.05109074,3.26952652,4.24993441,1.72782457
-4.89544772,7.22147123,0.01578260,0.78096496,0.05177959,3.25913326,4.26567389,1.73009711
-4.88944472,7.19455728,0.01529964,0.78771566,0.05220429,3.23580905,4.26603557,1.72627169
-4.88344172,7.13976076,0.01478815,0.79186488,0.05234607,3.19912366,4.25001024,1.71619463
-4.87743872,7.05668842,0.01424533,0.79340892,0.05219307,3.14893532,4.21693403,1.69989060
-4.87143572,6.94565240,0.01367011,0.79243594,0.05174058,3.08540385,4.16652477,1.67756729
-4.86543272,6.80767823,0.01306315,0.78912580,0.05099109,3.00899330,4.09890661,1.64961326
-4.85942971,6.64448785,0.01242677,0.78374661,0.04995416,2.92046405,4.01462155,1.61658891
-4.85342671,6.45845797,0.01176472,0.77664804,0.04864596,2.82085472,3.91462728,1.57921084
-4.84742371,6.25255523,0.01108202,0.76825149,0.04708874,2.71145470,3.80028108,1.53833021
-4.84142071,6.03025073,0.01038469,0.75903726,0.04531006,2.59376840,3.67331014,1.49490567
-4.83541771,5.79541730,0.00967954,0.74952933,0.04334190,2.46947272,3.53576941,1.44997228
-4.82941471,5.55221356,0.00897386,0.74027804,0.04121965,2.34036962,3.38998844,1.40460731
-4.82341171,5.30495957,0.00827519,0.73184153,0.03898109,2.20833555,3.23850926,1.35989460
-4.81740870,5.05800896,0.00759109,0.72476660,0.03666526,2.07526976,3.08401765,1.31688887
-4.81140570,4.81562282,0.00692894,0.71956978,0.03431143,1.94304363,2.92927059,1.27658145
-4.80540270,4.58185025,0.00629579,0.71671953,0.03195813,1.81345269,2.77702270,1.23986906
-4.79939970,4.36042028,0.00569821,0.71662045,0.02964219,1.68817309,2.62995448,1.20752677
-4.79339670,4.15464930,0.00514224,0.71960007,0.02739802,1.56872396,2.49060520,1.18018651
-4.78739370,3.96736733,0.00463332,0.72589922,0.02525694,1.45643677,2.36131288,1.15832198
-4.78139070,3.80086571,0.00417630,0.73566632,0.02324672,1.35243247,2.24416358,1.14224067
-4.77538769,3.65686770,0.00377548,0.74895610,0.02139129,1.25760670,2.14095176,1.13208335
-4.76938469,3.53652265,0.00343464,0.76573296,0.01971056,1.17262337,2.05315272,1.12783110
-4.76338169,3.44042322,0.00315711,0.78587900,0.01822041,1.09791604,1.98190807,1.12931960
-4.75737869,3.36864420,0.00294583,0.80920649,0.01693288,1.03369678,1.92802400,1.13626019
-4.75137569,3.32080066,0.00280342,0.83547437,0.01585640,0.97997139,1.89198198,1.14826665
-4.74537269,3.29612237,0.00273225,0.86440831,0.01499610,0.93656022,1.87396073,1.16488672
-4.73936968,3.29354051,0.00273444,0.89572317,0.01435424,0.90312305,1.87386799,1.18563702
-4.73336668,3.31178279,0.00281191,0.92914728,0.01393064,0.87918704,1.89137997,1.21003965
-4.72736368,3.34947205,0.00296630,0.96444717,0.01372312,0.86417615,1.92598626,1.23765912
-4.72136068,3.40522394,0.00319897,1.00145160,0.01372790,0.85744094,1.97703756,1.26813766
-4.71535768,3.47773900,0.00351087,1.04007368,0.01393997,0.85828729,2.04379375,1.30122743
-4.70935468,3.56588473,0.00390245,1.08032986,0.01435342,0.86600315,2.12546950,1.33681794
-4.70335168,3.66876386,0.00437350,1.12235460,0.01496164,0.87988221,2.22127513,1.37495724
-4.69734867,3.78576541,0.00492300,1.16640960,0.01575748,0.89924379,2.33045050,1.41586572
-4.69134567,3.91659610,0.00554897,1.21288696,0.01673328,0.92344840,2.45229016,1.45994139
-4.68534267,4.06129037,0.00624826,1.26230539,0.01788086,0.95190875,2.58615849,1.50775620
-4.67933967,4.22019830,0.00701649,1.31529926,0.01919140,0.98409599,2.73149430,1.56004288
-4.67333667,4.39395186,0.00784785,1.37260047,0.02065527,1.01954149,2.88780459,1.61767251
-4.66733367,4.58341060,0.00873507,1.43501335,0.02226180,1.05783448,3.05464830,1.68162327
-4.66133067,4.78958946,0.00966940,1.50338328,0.02399904,1.09861618,3.23161116,1.75294131
-4.65532766,5.01357154,0.01064064,1.57856003,0.02585356,1.14157103,3.41827348,1.83269485
-4.64932466,5.25641026,0.01163726,1.66135706,0.02781021,1.18641607,3.61417301,1.92192338
-4.64332166,5.51902527,0.01264657,1.75250840,0.02985194,1.23288917,3.81876563,2.02158365
-4.63731866,5.80209737,0.01365497,1.85262477,0.03195979,1.28073718,4.03138648,2.13249484
-4.63131566,6.10596755,0.01464830,1.96215109,0.03411283,1.32970479,4.25121448,2.25528505
-4.62531266,6.43054535,0.01561216,2.08132711,0.03628831,1.37952493,4.47724260,2.39034158
-4.61930965,6.77523149,0.01653237,2.21015321,0.03846188,1.42991135,4.70825642,2.53776735
-4.61330665,7.13885880,0.01739536,2.34836332,0.04060794,1.48055385,4.94282264,2.69734557
-4.60730365,7.51965511,0.01818868,2.49540624,0.04270007,1.53111636,5.17928875,2.86851464
-4.60130065,7.91523044,0.01890137,2.65043699,0.04471160,1.58123807,5.41579438,3.05035481
-4.59529765,8.32258988,0.01952438,2.81231871,0.04661622,1.63053736,5.65029419,3.24158759
-4.58929465,8.73817220,0.02005090,2.97963582,0.04838865,1.67861824,5.88059136,3.44058864
-4.58329165,9.15791317,0.02047661,3.15071812,0.05000534,1.72507874,6.10438018,3.64541398
-4.57728864,9.57733118,0.02079987,3.32367538,0.05144517,1.76952078,6.31929580,3.85383884
-4.57128564,9.99163187,0.02102173,3.49644114,0.05269006,1.81156061,6.52296862,4.06340811
-4.56528264,10.39582744,0.02114594,3.66682436,0.05372562,1.85083938,6.71308080,4.27149643
-4.55927964,10.78486565,0.02117877,3.83256670,0.05454159,1.88703284,6.88742230,4.47537567
-4.55327664,11.15376314,0.02112873,3.99140341,0.05513222,1.91985985,7.04394385,4.67228740
-4.54727364,11.49773764,0.02100627,4.14112517,0.05549656,1.94908902,7.18080468,4.85951703
-4.54127064,11.81233350,0.02082332,4.27963848,0.05563851,1.97454313,7.29641334,5.03446719
-4.53526763,12.09353575,0.02059282,4.40502218,0.05556677,1.99610119,7.38946020,5.19472689
-4.52926463,12.33786833,0.02032821,4.51557776,0.05529472,2.01369815,7.45894101,5.33813417
-4.52326163,12.54247316,0.02004290,4.60987173,0.05483999,2.02732220,7.50417129,5.46282961
-4.51725863,12.70516762,0.01974979,4.68676841,0.05422410,2.03701011,7.52479201,5.56729898
-4.51125563,12.82447927,0.01946079,4.74545223,0.05347181,2.04284095,7.52076725,5.65040356
-4.50525263,12.89965767,0.01918639,4.78543915,0.05261055,2.04492859,7.49237502,5.71139754
-4.49924962,12.93066434,0.01893535,4.80657721,0.05166967,2.04341359,7.44019257,5.74993250
-4.49324662,12.91814274,0.01871447,4.80903686,0.05067969,2.03845500,7.36507756,5.76604935
-4.48724362,12.86337110,0.01852839,4.79329220,0.04967154,2.03022253,7.26814657,5.76015909
-4.48124062,12.76820144,0.01837956,4.76009444,0.04867581,2.01888957,7.15075198,5.73301382
-4.47523762,12.63498838,0.01826825,4.71043941,0.04772199,2.00462756,7.01445835,5.68567004
-4.46923462,12.46651165,0.01819270,4.64553075,0.04683782,1.98760178,6.86101885,5.61944630
-4.46323162,12.26589579,0.01814927,4.56674081,0.04604866,1.96796896,6.69235217,5.53587751
-4.45722861,12.03653050,0.01813273,4.47557085,0.04537694,1.94587665,6.51051991,5.43666786
-4.45122561,11.78199425,0.01813654,4.37361197,0.04484175,1.92146438,6.31770422,5.32364441
-4.44522261,11.50598336,0.01815317,4.26250823,0.04445845,1.89486640,6.11618531,5.19871286
-4.43921961,11.21224800,0.01817449,4.14392268,0.04423851,1.86621591,5.90831827,5.06381676
-4.43321661,10.90453577,0.01819206,4.01950692,0.04418931,1.83565032,5.69650858,4.92090102
-4.42721361,10.58654305,0.01819754,3.89087443,0.04431420,1.80331734,5.48318602,4.77188007
-4.42121061,10.26187361,0.01818292,3.75957777,0.04461259,1.76938137,5.27077637,4.61861081
-4.41520760,9.93400373,0.01814090,3.62708917,0.04508012,1.73402994,5.06167114,4.46287015
-4.40920460,9.60625273,0.01806503,3.49478441,0.04570902,1.69747963,4.85819517,4.30633664
-4.40320160,9.28175770,0.01795001,3.36392942,0.04648849,1.65998116,4.66257286,4.15057558
-4.39719860,8.96345147,0.01779177,3.23566913,0.04740514,1.62182331,4.47689355,3.99702720
-4.39119560,8.65404292,0.01758762,3.11101850,0.04844351,1.58333521,4.30307723,3.84699716
-4.38519260,8.35599897,0.01733627,2.99085526,0.04958665,1.54488688,4.14284158,3.70164899
-4.37918959,8.07152806,0.01703787,2.87591453,0.05081666,1.50688774,3.99767179,3.56199823
-4.37318659,7.80256524,0.01669398,2.76678530,0.05211523,1.46978289,3.86879430,3.42890812
-4.36718359,7.55075910,0.01630744,2.66390903,0.05346426,1.43404728,3.75715582,3.30308682
-4.36118059,7.31746131,0.01588233,2.56758074,0.05484627,1.40017766,3.66340847,3.18508641
-4.35517759,7.10371948,0.01542379,2.47795276,0.05624489,1.36868254,3.58790211,3.07530387
-4.34917459,6.91027395,0.01493783,2.39504150,0.05764524,1.34007046,3.53068399,2.97398431
-4.34317159,6.73755950,0.01443117,2.31873746,0.05903416,1.31483675,3.49150618,2.88122679
-4.33716858,6.58571217,0.01391102,2.24881834,0.06040052,1.29344943,3.46984023,2.79699275
-4.33116558,6.45458172,0.01338486,2.18496509,0.06173522,1.27633472,3.46489873,2.72111714
-4.32516258,6.34374956,0.01286025,2.12678059,0.06303132,1.26386263,3.47566268,2.65332220
-4.31915958,6.25255185,0.01234459,2.07381020,0.06428393,1.25633357,3.50091360,2.59323338
-4.31315658,6.18010712,0.01184499,2.02556335,0.06549013,1.25396632,3.53926904,2.54039716
-4.30715358,6.12534768,0.01136804,1.98153541,0.06664875,1.25688831,3.58922003,2.49429997
