k_distance,band,energy_ev
0.03571429,26,-14.35884849
0.03571429,27,-13.82846335
0.03571429,28,-13.82802677
0.03571429,29,-13.55450479
0.03571429,30,-11.85575183
0.03571429,31,-11.64702268
0.03571429,32,-11.64674976
0.03571429,33,-7.15811299
0.03571429,34,-7.15752779
0.03571429,35,-6.77592790
0.03571429,36,-4.92781416
0.03571429,37,-4.77477668
0.03571429,38,-4.77365228
0.03571429,39,-4.70479009
0.03571429,40,-4.70349040
0.03571429,41,-4.70168203
0.03571429,42,-4.36122107
0.03571429,43,-3.64186055
0.03571429,44,-3.63457692
0.03571429,45,-2.27206717
0.03571429,46,-2.26123081
0.03571429,47,-2.16504261
0.03571429,48,-2.04939838
0.03571429,49,-2.02390843
0.03571429,50,-2.00830938
0.03571429,51,-1.85392906
0.03571429,52,-1.84443380
0.03571429,53,-0.83697923
0.03571429,54,-0.74193621
0.03571429,55,-0.73960465
0.03571429,56,-0.69781032
0.03571429,57,-0.69624874
0.03571429,58,-0.69280252
0.03571429,59,-0.67111098
0.03571429,60,-0.22260440
0.03571429,61,-0.14633127
0.03571429,62,-0.11434090
0.03571429,63,0.00336335
0.03571429,64,0.04247956
0.03571429,65,0.07968269
0.03571429,66,0.15847780
0.03571429,67,0.50480260
0.03571429,68,0.50740463
0.03571429,69,1.96951123
0.03571429,70,1.97703485
0.03571429,71,1.98102919
0.03571429,72,2.00523109
0.03571429,73,2.00959119
0.03571429,74,2.01126803
0.03571429,75,2.32186477
0.03571429,76,2.32613097
0.03571429,77,2.37562134
0.03571429,78,3.13727938
0.03571429,79,3.14714700
0.05357143,0,-68.29910753
0.05357143,1,-68.29892952
0.05357143,2,-68.29892853
0.05357143,3,-68.26181063
0.05357143,4,-68.26160111
0.05357143,5,-68.26159585
0.05357143,6,-35.25588905
0.05357143,7,-35.25580932
0.05357143,8,-35.25579634
0.05357143,9,-34.92755814
0.05357143,10,-34.92737216
0.05357143,11,-34.92736735
0.05357143,12,-34.91575147
0.05357143,13,-34.91560007
0.05357143,14,-34.91559490
0.05357143,15,-34.84963453
0.05357143,16,-34.84939005
0.05357143,17,-34.84938576
0.05357143,18,-34.84153505
0.05357143,19,-34.84131341
0.05357143,20,-34.84131024
0.05357143,21,-34.81381592
0.05357143,22,-34.81350955
0.05357143,23,-34.81348428
0.05357143,24,-14.47469055
0.05357143,25,-14.33126219
0.05357143,26,-14.33068254
0.05357143,27,-13.81011141
0.05357143,28,-13.80918461
0.05357143,29,-13.53754711
0.05357143,30,-11.85254549
0.05357143,31,-11.64879907
0.05357143,32,-11.64796036
0.05357143,33,-7.12321088
0.05357143,34,-7.12124601
0.05357143,35,-6.74232766
0.05357143,36,-5.05622851
0.05357143,37,-4.83946633
0.05357143,38,-4.83488297
0.05357143,39,-4.69022035
0.05357143,40,-4.68830953
0.05357143,41,-4.68699846
0.05357143,42,-4.22921503
0.05357143,43,-3.60549648
0.05357143,44,-3.58245054
0.05357143,45,-2.41086059
0.05357143,46,-2.38899098
0.05357143,47,-2.28764836
0.05357143,48,-2.04334225
0.05357143,49,-2.02293299
0.05357143,50,-1.99864634
0.05357143,51,-1.80073031
0.05357143,52,-1.78292866
0.05357143,53,-0.94712681
0.05357143,54,-0.93942974
0.05357143,55,-0.92715859
0.05357143,56,-0.83219357
0.05357143,57,-0.82093796
0.05357143,58,-0.79284025
0.05357143,59,-0.76096476
0.05357143,60,-0.28080935
0.05357143,61,-0.18031081
0.05357143,62,-0.14512794
0.05357143,63,0.11308240
0.05357143,64,0.16285558
0.05357143,65,0.17827051
0.05357143,66,0.26934976
0.05357143,67,0.61779081
0.05357143,68,0.61802856
0.05357143,69,1.96492074
0.05357143,70,1.96753830
0.05357143,71,1.98020971
0.05357143,72,2.04483750
0.05357143,73,2.04626400
0.05357143,74,2.04833335
0.05357143,75,2.40846687
0.05357143,76,2.41838892
0.05357143,77,2.46949081
0.05357143,78,3.16638648
0.05357143,79,3.16829726
0.07142857,0,-68.29853198
0.07142857,1,-68.29835396
0.07142857,2,-68.29835269
0.07142857,3,-68.26159896
0.07142857,4,-68.26138931
0.07142857,5,-68.26138466
0.07142857,6,-35.25358987
0.07142857,7,-35.25351093
0.07142857,8,-35.25349588
0.07142857,9,-34.93872741
0.07142857,10,-34.93854217
0.07142857,11,-34.93853663
0.07142857,12,-34.91868538
0.07142857,13,-34.91853458
0.07142857,14,-34.91852943
0.07142857,15,-34.85653336
0.07142857,16,-34.85628533
0.07142857,17,-34.85628480
0.07142857,18,-34.84231891
0.07142857,19,-34.84209645
0.07142857,20,-34.84209366
0.07142857,21,-34.81146552
0.07142857,22,-34.81116032
0.07142857,23,-34.81113450
0.07142857,24,-14.43581663
0.07142857,25,-14.29262941
0.07142857,26,-14.29146317
0.07142857,27,-13.78479447
0.07142857,28,-13.78274113
0.07142857,29,-13.51404038
0.07142857,30,-11.84815571
0.07142857,31,-11.65143983
0.07142857,32,-11.64952189
0.07142857,33,-7.07517645
0.07142857,34,-7.07044530
0.07142857,35,-6.69572813
0.07142857,36,-5.17995017
0.07142857,37,-4.91724993
0.07142857,38,-4.90786493
0.07142857,39,-4.67027771
0.07142857,40,-4.66779396
0.07142857,41,-4.66705708
0.07142857,42,-4.10133183
0.07142857,43,-3.57647128
0.07142857,44,-3.52572910
0.07142857,45,-2.55178854
0.07142857,46,-2.51333284
0.07142857,47,-2.43909369
0.07142857,48,-2.03642595
0.07142857,49,-2.02248392
0.07142857,50,-1.98849372
0.07142857,51,-1.77328604
0.07142857,52,-1.74459276
0.07142857,53,-1.15730897
0.07142857,54,-1.15152584
0.07142857,55,-1.13803019
0.07142857,56,-0.96904003
0.07142857,57,-0.94603146
0.07142857,58,-0.92057608
0.07142857,59,-0.77799631
0.07142857,60,-0.34707244
0.07142857,61,-0.23962435
0.07142857,62,-0.20024740
0.07142857,63,0.22018227
0.07142857,64,0.27428064
0.07142857,65,0.27829758
0.07142857,66,0.37276771
0.07142857,67,0.73123683
0.07142857,68,0.74587971
0.07142857,69,1.95660705
0.07142857,70,1.96300218
0.07142857,71,1.98028261
0.07142857,72,2.10058113
0.07142857,73,2.10309976
0.07142857,74,2.10388824
0.07142857,75,2.52037824
0.07142857,76,2.54842238
0.07142857,77,2.59413428
0.07142857,78,3.19076367
0.07142857,79,3.22764708
0.08928571,0,-68.29780200
0.08928571,1,-68.29762403
0.08928571,2,-68.29762225
0.08928571,3,-68.26133539
0.08928571,4,-68.26112505
0.08928571,5,-68.26112228
0.08928571,6,-35.25074010
0.08928571,7,-35.25066174
0.08928571,8,-35.25064527
0.08928571,9,-34.95217893
0.08928571,10,-34.95199339
0.08928571,11,-34.95199069
0.08928571,12,-34.92235321
0.08928571,13,-34.92220253
0.08928571,14,-34.92219880
0.08928571,15,-34.86516601
0.08928571,16,-34.86491741
0.08928571,17,-34.86491379
0.08928571,18,-34.84335517
0.08928571,19,-34.84313113
0.08928571,20,-34.84312997
0.08928571,21,-34.80915587
0.08928571,22,-34.80885126
0.08928571,23,-34.80882539
0.08928571,24,-14.38640965
0.08928571,25,-14.24379615
0.08928571,26,-14.24151679
0.08928571,27,-13.75281214
0.08928571,28,-13.74880641
0.08928571,29,-13.48429092
0.08928571,30,-11.84269874
0.08928571,31,-11.65504024
0.08928571,32,-11.65137773
0.08928571,33,-7.01474894
0.08928571,34,-7.00530668
0.08928571,35,-6.63671075
0.08928571,36,-5.29674466
0.08928571,37,-5.00091312
0.08928571,38,-4.98671907
0.08928571,39,-4.64563778
0.08928571,40,-4.64267310
0.08928571,41,-4.64246911
0.08928571,42,-3.98085143
0.08928571,43,-3.56901664
0.08928571,44,-3.47950050
0.08928571,45,-2.68351461
0.08928571,46,-2.62482490
0.08928571,47,-2.60907210
0.08928571,48,-2.03024986
0.08928571,49,-2.02487281
0.08928571,50,-1.98011830
0.08928571,51,-1.77735155
0.08928571,52,-1.74310906
0.08928571,53,-1.38502672
0.08928571,54,-1.36844823
0.08928571,55,-1.35705980
0.08928571,56,-1.10007831
0.08928571,57,-1.06396260
0.08928571,58,-1.04602226
0.08928571,59,-0.80467924
0.08928571,60,-0.42526249
0.08928571,61,-0.32173448
0.08928571,62,-0.27472649
0.08928571,63,0.31855305
0.08928571,64,0.36147756
0.08928571,65,0.38286737
0.08928571,66,0.46969704
0.08928571,67,0.83343999
0.08928571,68,0.88008870
0.08928571,69,1.94968000
0.08928571,70,1.96588461
0.08928571,71,1.98241028
0.08928571,72,2.17448262
0.08928571,73,2.17817982
0.08928571,74,2.18262850
0.08928571,75,2.63576846
0.08928571,76,2.68655538
0.08928571,77,2.73654540
0.08928571,78,3.21653343
0.08928571,79,3.21835980
0.10714286,0,-68.29692445
0.10714286,1,-68.29674612
0.10714286,2,-68.29674462
0.10714286,3,-68.26102407
0.10714286,4,-68.26081348
0.10714286,5,-68.26081174
0.10714286,6,-35.24742736
0.10714286,7,-35.24734940
0.10714286,8,-35.24733085
0.10714286,9,-34.96756863
0.10714286,10,-34.96738507
0.10714286,11,-34.96738143
0.10714286,12,-34.92668058
0.10714286,13,-34.92653056
0.10714286,14,-34.92652736
0.10714286,15,-34.87534101
0.10714286,16,-34.87509008
0.10714286,17,-34.87508625
0.10714286,18,-34.84464721
0.10714286,19,-34.84442230
0.10714286,20,-34.84442101
0.10714286,21,-34.80709788
0.10714286,22,-34.80679169
0.10714286,23,-34.80677034
0.10714286,24,-14.32690184
0.10714286,25,-14.18534289
0.10714286,26,-14.18128585
0.10714286,27,-13.71448547
0.10714286,28,-13.70747493
0.10714286,29,-13.44862274
0.10714286,30,-11.83626486
0.10714286,31,-11.65961626
0.10714286,32,-11.65345755
0.10714286,33,-6.94290777
0.10714286,34,-6.92612642
0.10714286,35,-6.56612592
0.10714286,36,-5.40488704
0.10714286,37,-5.08474020
0.10714286,38,-5.06732356
0.10714286,39,-4.61707700
0.10714286,40,-4.61426231
0.10714286,41,-4.61351448
0.10714286,42,-3.87082170
0.10714286,43,-3.59544853
0.10714286,44,-3.46508882
0.10714286,45,-2.78984168
0.10714286,46,-2.78734110
0.10714286,47,-2.71514830
0.10714286,48,-2.03301266
0.10714286,49,-2.02671482
0.10714286,50,-1.97681360
0.10714286,51,-1.83294596
0.10714286,52,-1.82930604
0.10714286,53,-1.63211406
0.10714286,54,-1.55789139
0.10714286,55,-1.51221589
0.10714286,56,-1.21937382
0.10714286,57,-1.16958624
0.10714286,58,-1.16401160
0.10714286,59,-0.85426646
0.10714286,60,-0.51336058
0.10714286,61,-0.42365320
0.10714286,62,-0.36482771
0.10714286,63,0.40669101
0.10714286,64,0.43867837
0.10714286,65,0.47487164
0.10714286,66,0.56289900
0.10714286,67,0.91624161
0.10714286,68,1.01676892
0.10714286,69,1.95151023
0.10714286,70,1.97412465
0.10714286,71,1.98733608
0.10714286,72,2.26796466
0.10714286,73,2.27391624
0.10714286,74,2.28131543
0.10714286,75,2.70058990
0.10714286,76,2.79620756
0.10714286,77,2.86570271
0.10714286,78,3.20573982
0.10714286,79,3.24733447
0.12500000,0,-68.29590836
0.12500000,1,-68.29573022
0.12500000,2,-68.29572775
0.12500000,3,-68.26067172
0.12500000,4,-68.26046142
0.12500000,5,-68.26045966
0.12500000,6,-35.24375877
0.12500000,7,-35.24368162
0.12500000,8,-35.24366357
0.12500000,9,-34.98460962
0.12500000,10,-34.98442831
0.12500000,11,-34.98442395
0.12500000,12,-34.93159365
0.12500000,13,-34.93144380
0.12500000,14,-34.93144238
0.12500000,15,-34.88682926
0.12500000,16,-34.88657761
0.12500000,17,-34.88656934
0.12500000,18,-34.84620149
0.12500000,19,-34.84597591
0.12500000,20,-34.84597385
0.12500000,21,-34.80542229
0.12500000,22,-34.80511494
0.12500000,23,-34.80509657
0.12500000,24,-14.25780085
0.12500000,25,-14.11801594
0.12500000,26,-14.11131897
0.12500000,27,-13.67023748
0.12500000,28,-13.65890651
0.12500000,29,-13.40746146
0.12500000,30,-11.82891758
0.12500000,31,-11.66512176
0.12500000,32,-11.65565798
0.12500000,33,-6.86095934
0.12500000,34,-6.83335342
0.12500000,35,-6.48522359
0.12500000,36,-5.50277146
0.12500000,37,-5.16438421
0.12500000,38,-5.14698179
0.12500000,39,-4.58558235
0.12500000,40,-4.58319932
0.12500000,41,-4.58162275
0.12500000,42,-3.77471858
0.12500000,43,-3.66113202
0.12500000,44,-3.50578636
0.12500000,45,-2.97551566
0.12500000,46,-2.84202598
0.12500000,47,-2.78312311
0.12500000,48,-2.04946093
0.12500000,49,-2.02833094
0.12500000,50,-2.02396051
0.12500000,51,-1.98286991
0.12500000,52,-1.98234741
0.12500000,53,-1.88490917
0.12500000,54,-1.69292823
0.12500000,55,-1.55859868
0.12500000,56,-1.32136390
0.12500000,57,-1.27065431
0.12500000,58,-1.25902663
0.12500000,59,-0.93256377
0.12500000,60,-0.60539149
0.12500000,61,-0.54236239
0.12500000,62,-0.46726512
0.12500000,63,0.48584730
0.12500000,64,0.50775614
0.12500000,65,0.55550132
0.12500000,66,0.65550323
0.12500000,67,0.97695251
0.12500000,68,1.15367882
0.12500000,69,1.96374111
0.12500000,70,1.98657125
0.12500000,71,1.99501470
0.12500000,72,2.37977021
0.12500000,73,2.38945857
0.12500000,74,2.39758877
0.12500000,75,2.69423338
0.12500000,76,2.86847423
0.12500000,77,2.95894303
0.12500000,78,3.19473831
0.12500000,79,3.27635904
0.14285714,0,-68.29476222
0.14285714,1,-68.29458258
0.14285714,2,-68.29458254
0.14285714,3,-68.26028463
0.14285714,4,-68.26007429
0.14285714,5,-68.26007327
0.14285714,6,-35.23987606
0.14285714,7,-35.23979980
0.14285714,8,-35.23978147
0.14285714,9,-35.00303904
0.14285714,10,-35.00285901
0.14285714,11,-35.00285645
0.14285714,12,-34.93701117
0.14285714,13,-34.93686197
0.14285714,14,-34.93686148
0.14285714,15,-34.89934563
0.14285714,16,-34.89908849
0.14285714,17,-34.89908534
0.14285714,18,-34.84801639
0.14285714,19,-34.84778981
0.14285714,20,-34.84778745
0.14285714,21,-34.80420378
0.14285714,22,-34.80389659
0.14285714,23,-34.80387799
0.14285714,24,-14.17972937
0.14285714,25,-14.04269660
0.14285714,26,-14.03227666
0.14285714,27,-13.62050149
0.14285714,28,-13.60325999
0.14285714,29,-13.36128163
0.14285714,30,-11.82064173
0.14285714,31,-11.67144093
0.14285714,32,-11.65786457
0.14285714,33,-6.77061204
0.14285714,34,-6.72761221
0.14285714,35,-6.39607485
0.14285714,36,-5.58850100
0.14285714,37,-5.23631358
0.14285714,38,-5.22402567
0.14285714,39,-4.55233706
0.14285714,40,-4.55056635
0.14285714,41,-4.54809724
0.14285714,42,-3.76134519
0.14285714,43,-3.69701094
0.14285714,44,-3.60543857
0.14285714,45,-3.16179134
0.14285714,46,-2.84588757
0.14285714,47,-2.84002172
0.14285714,48,-2.25324811
0.14285714,49,-2.20201715
0.14285714,50,-2.13620704
0.14285714,51,-2.07604004
0.14285714,52,-2.03720701
0.14285714,53,-2.00266924
0.14285714,54,-1.78013919
0.14285714,55,-1.57003994
0.14285714,56,-1.40104817
0.14285714,57,-1.36283932
0.14285714,58,-1.33007933
0.14285714,59,-1.04170704
0.14285714,60,-0.69519617
0.14285714,61,-0.67474362
0.14285714,62,-0.57864568
0.14285714,63,0.55905405
0.14285714,64,0.57237349
0.14285714,65,0.62800707
0.14285714,66,0.75031142
0.14285714,67,1.01865352
0.14285714,68,1.28845757
0.14285714,69,1.98338441
0.14285714,70,2.00122832
0.14285714,71,2.00463191
0.14285714,72,2.50729573
0.14285714,73,2.52210263
0.14285714,74,2.52757368
0.14285714,75,2.64979567
0.14285714,76,2.92638709
0.14285714,77,3.01888805
0.14285714,78,3.18349249
0.14285714,79,3.30475151
0.16071429,0,-68.29349931
0.16071429,1,-68.29331941
0.16071429,2,-68.29331919
0.16071429,3,-68.25987078
0.16071429,4,-68.25966103
0.16071429,5,-68.25965955
0.16071429,6,-35.23595546
0.16071429,7,-35.23588015
0.16071429,8,-35.23586144
0.16071429,9,-35.02260309
0.16071429,10,-35.02242585
0.16071429,11,-35.02242212
0.16071429,12,-34.94285125
0.16071429,13,-34.94270390
0.16071429,14,-34.94270205
0.16071429,15,-34.91258321
0.16071429,16,-34.91232215
0.16071429,17,-34.91232002
0.16071429,18,-34.85008143
0.16071429,19,-34.84985436
0.16071429,20,-34.84985051
0.16071429,21,-34.80348427
0.16071429,22,-34.80317680
0.16071429,23,-34.80315926
0.16071429,24,-14.09343344
0.16071429,25,-13.96043899
0.16071429,26,-13.94493883
0.16071429,27,-13.56580108
0.16071429,28,-13.54071010
0.16071429,29,-13.31073081
0.16071429,30,-11.81139547
0.16071429,31,-11.67832199
0.16071429,32,-11.65988703
0.16071429,33,-6.67416822
0.16071429,34,-6.60979434
0.16071429,35,-6.30231017
0.16071429,36,-5.65924145
0.16071429,37,-5.29768479
0.16071429,38,-5.29751545
0.16071429,39,-4.51865054
0.16071429,40,-4.51770835
0.16071429,41,-4.51432393
0.16071429,42,-3.88518629
0.16071429,43,-3.74475696
0.16071429,44,-3.64446526
0.16071429,45,-3.34500337
0.16071429,46,-2.91111189
0.16071429,47,-2.82385699
0.16071429,48,-2.46980012
0.16071429,49,-2.43749122
0.16071429,50,-2.37733477
0.16071429,51,-2.11227435
0.16071429,52,-2.05477539
0.16071429,53,-2.03832829
0.16071429,54,-1.86483455
0.16071429,55,-1.57473903
0.16071429,56,-1.45597774
0.16071429,57,-1.43859685
0.16071429,58,-1.38296638
0.16071429,59,-1.17820241
0.16071429,60,-0.81756557
0.16071429,61,-0.78068814
0.16071429,62,-0.69540109
0.16071429,63,0.63025347
0.16071429,64,0.63687912
0.16071429,65,0.69677380
0.16071429,66,0.84945804
0.16071429,67,1.04864264
0.16071429,68,1.41773385
0.16071429,69,2.00440584
0.16071429,70,2.01438206
0.16071429,71,2.01607976
0.16071429,72,2.59840350
0.16071429,73,2.64702798
0.16071429,74,2.66603836
0.16071429,75,2.66780744
0.16071429,76,2.98939920
0.16071429,77,3.05943226
0.16071429,78,3.17265559
0.16071429,79,3.33285135
0.17857143,0,-68.29213143
0.17857143,1,-68.29195152
0.17857143,2,-68.29195055
0.17857143,3,-68.25943948
0.17857143,4,-68.25923099
0.17857143,5,-68.25922772
0.17857143,6,-35.23222020
0.17857143,7,-35.23214620
0.17857143,8,-35.23212842
0.17857143,9,-35.04304394
0.17857143,10,-35.04286755
0.17857143,11,-35.04286679
0.17857143,12,-34.94903159
0.17857143,13,-34.94888641
0.17857143,14,-34.94888258
0.17857143,15,-34.92617704
0.17857143,16,-34.92591253
0.17857143,17,-34.92590998
0.17857143,18,-34.85237887
0.17857143,19,-34.85215051
0.17857143,20,-34.85214670
0.17857143,21,-34.80328056
0.17857143,22,-34.80297287
0.17857143,23,-34.80295663
0.17857143,24,-13.99975193
0.17857143,25,-13.87246147
0.17857143,26,-13.85025915
0.17857143,27,-13.50663774
0.17857143,28,-13.47156253
0.17857143,29,-13.25650041
0.17857143,30,-11.80097288
0.17857143,31,-11.68537449
0.17857143,32,-11.66143365
0.17857143,33,-6.57473992
0.17857143,34,-6.48123774
0.17857143,35,-6.21110677
0.17857143,36,-5.70931770
0.17857143,37,-5.36767360
0.17857143,38,-5.34533937
0.17857143,39,-4.48614098
0.17857143,40,-4.48588474
0.17857143,41,-4.48179888
0.17857143,42,-4.02174517
0.17857143,43,-3.90421387
0.17857143,44,-3.62945737
0.17857143,45,-3.51997136
0.17857143,46,-3.03368430
0.17857143,47,-2.83018491
0.17857143,48,-2.63749937
0.17857143,49,-2.63621845
0.17857143,50,-2.59621287
0.17857143,51,-2.15524962
0.17857143,52,-2.08752718
0.17857143,53,-2.08070162
0.17857143,54,-1.95941299
0.17857143,55,-1.57888928
0.17857143,56,-1.49776419
0.17857143,57,-1.48827175
0.17857143,58,-1.42046092
0.17857143,59,-1.33446954
0.17857143,60,-0.96751285
0.17857143,61,-0.86331543
0.17857143,62,-0.81404978
0.17857143,63,0.70348400
0.17857143,64,0.70544794
0.17857143,65,0.76637265
0.17857143,66,0.95437299
0.17857143,67,1.07545451
0.17857143,68,1.53667736
0.17857143,69,2.02094595
0.17857143,70,2.02185153
0.17857143,71,2.02917646
0.17857143,72,2.56004573
0.17857143,73,2.79206707
0.17857143,74,2.80903200
0.17857143,75,2.82062007
0.17857143,76,3.06391245
0.17857143,77,3.09050200
0.17857143,78,3.16440230
0.17857143,79,3.38087130
0.19642857,0,-68.29067075
0.19642857,1,-68.29049107
0.19642857,2,-68.29048879
0.19642857,3,-68.25899881
0.19642857,4,-68.25879035
0.19642857,5,-68.25878790
0.19642857,6,-35.22894039
0.19642857,7,-35.22886772
0.19642857,8,-35.22885277
0.19642857,9,-35.06408947
0.19642857,10,-35.06391604
0.19642857,11,-35.06391385
0.19642857,12,-34.95546293
0.19642857,13,-34.95531870
0.19642857,14,-34.95531553
0.19642857,15,-34.93972246
0.19642857,16,-34.93945439
0.19642857,17,-34.93945142
0.19642857,18,-34.85488152
0.19642857,19,-34.85465207
0.19642857,20,-34.85464781
0.19642857,21,-34.80359604
0.19642857,22,-34.80328864
0.19642857,23,-34.80327299
0.19642857,24,-13.89960361
0.19642857,25,-13.78010115
0.19642857,26,-13.74941090
0.19642857,27,-13.44352649
0.19642857,28,-13.39615418
0.19642857,29,-13.19939860
0.19642857,30,-11.78900563
0.19642857,31,-11.69202850
0.19642857,32,-11.66214718
0.19642857,33,-6.47649844
0.19642857,34,-6.34407023
0.19642857,35,-6.13668547
0.19642857,36,-5.72689277
0.19642857,37,-5.43419620
0.19642857,38,-5.37689480
0.19642857,39,-4.45712938
0.19642857,40,-4.45568657
0.19642857,41,-4.45201073
0.19642857,42,-4.16260841
0.19642857,43,-4.07221934
0.19642857,44,-3.71116995
0.19642857,45,-3.63880707
0.19642857,46,-3.21966383
0.19642857,47,-2.99044470
0.19642857,48,-2.77694981
0.19642857,49,-2.74249871
0.19642857,50,-2.68374881
0.19642857,51,-2.20054642
0.19642857,52,-2.14420035
0.19642857,53,-2.11277549
0.19642857,54,-2.06284168
0.19642857,55,-1.58409288
0.19642857,56,-1.54209240
0.19642857,57,-1.50366405
0.19642857,58,-1.50252881
0.19642857,59,-1.44679301
0.19642857,60,-1.12119061
0.19642857,61,-0.94493217
0.19642857,62,-0.93163122
