energy_ev,total_up,B_p_up,B_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.87393697,2.76057742,0.11635304,0.00000000,1.64722800,0.00000000,0.78214271,0.30605431
-5.86793397,2.93735779,0.12551114,0.00000000,1.75369853,0.00000000,0.82832390,0.32300780
-5.86193097,3.11268594,0.13490742,0.00000000,1.85905324,0.00000000,0.87458127,0.33956665
-5.85592796,3.28482685,0.14444728,0.00000000,1.96224027,0.00000000,0.92049493,0.35558047
-5.84992496,3.45206998,0.15403139,0.00000000,2.06222428,0.00000000,0.96564880,0.37090764
-5.84392196,3.61277119,0.16355786,0.00000000,2.15801287,0.00000000,1.00963872,0.38541827
-5.83791896,3.76539374,0.17292443,0.00000000,2.24868259,0.00000000,1.05207997,0.39899688
-5.83191596,3.90854692,0.18203070,0.00000000,2.33340358,0.00000000,1.09261394,0.41154466
-5.82591296,4.04102054,0.19078022,0.00000000,2.41146178,0.00000000,1.13091387,0.42298119
-5.81990995,4.16181400,0.19908241,0.00000000,2.48227763,0.00000000,1.16668931,0.43324566
-5.81390695,4.27015850,0.20685433,0.00000000,2.54542052,0.00000000,1.19968937,0.44229745
-5.80790395,4.36553138,0.21402207,0.00000000,2.60061811,0.00000000,1.22970451,0.45011615
-5.80190095,4.44766181,0.22052183,0.00000000,2.64776007,0.00000000,1.25656714,0.45670085
-5.79589795,4.51652763,0.22630070,0.00000000,2.68689590,0.00000000,1.28015076,0.46206900
-5.78989495,4.57234319,0.23131700,0.00000000,2.71822690,0.00000000,1.30036805,0.46625461
-5.78389195,4.61553890,0.23554033,0.00000000,2.74209248,0.00000000,1.31716799,0.46930609
-5.77788894,4.64673316,0.23895132,0.00000000,2.75895133,0.00000000,1.33053223,0.47128370
-5.77188594,4.66669824,0.24154100,0.00000000,2.76935846,0.00000000,1.34047091,0.47225673
-5.76588294,4.67632142,0.24331008,0.00000000,2.77393886,0.00000000,1.34701845,0.47230057
-5.75987994,4.67656337,0.24426803,0.00000000,2.77335925,0.00000000,1.35022925,0.47149381
-5.75387694,4.66841584,0.24443200,0.00000000,2.76829906,0.00000000,1.35017379,0.46991543
-5.74787394,4.65286037,0.24382582,0.00000000,2.75942212,0.00000000,1.34693533,0.46764221
-5.74187094,4.63083031,0.24247896,0.00000000,2.74735033,0.00000000,1.34060723,0.46474651
-5.73586793,4.60317758,0.24042556,0.00000000,2.73264062,0.00000000,1.33129115,0.46129449
-5.72986493,4.57064589,0.23770358,0.00000000,2.71576611,0.00000000,1.31909611,0.45734473
-5.72386193,4.53385135,0.23435408,0.00000000,2.69710250,0.00000000,1.30413830,0.45294746
-5.71785893,4.49327127,0.23042060,0.00000000,2.67692004,0.00000000,1.28654169,0.44814429
-5.71185593,4.44924139,0.22594868,0.00000000,2.65538152,0.00000000,1.26643910,0.44296839
-5.70585293,4.40196133,0.22098545,0.00000000,2.63254605,0.00000000,1.24397371,0.43744524
-5.69984992,4.35150760,0.21557935,0.00000000,2.60837847,0.00000000,1.21930063,0.43159370
-5.69384692,4.29785327,0.20977986,0.00000000,2.58276348,0.00000000,1.19258834,0.42542738
-5.68784392,4.24089285,0.20363723,0.00000000,2.55552388,0.00000000,1.16401989,0.41895634
-5.68184092,4.18047090,0.19720225,0.00000000,2.52644166,0.00000000,1.13379344,0.41218877
-5.67583792,4.11641277,0.19052594,0.00000000,2.49528090,0.00000000,1.10212225,0.40513278
-5.66983492,4.04855555,0.18365928,0.00000000,2.46181118,0.00000000,1.06923381,0.39779813
-5.66383192,3.97677781,0.17665276,0.00000000,2.42583022,0.00000000,1.03536824,0.39019769
-5.65782891,3.90102646,0.16955603,0.00000000,2.38718483,0.00000000,1.00077586,0.38234879
-5.65182591,3.82133965,0.16241742,0.00000000,2.34578901,0.00000000,0.96571421,0.37427424
-5.64582291,3.73786451,0.15528352,0.00000000,2.30163844,0.00000000,0.93044444,0.36600302
-5.63981991,3.65086921,0.14819869,0.00000000,2.25482086,0.00000000,0.89522745,0.35757070
-5.63381691,3.56074900,0.14120472,0.00000000,2.20552193,0.00000000,0.86031989,0.34901953
-5.62781391,3.46802611,0.13434045,0.00000000,2.15402647,0.00000000,0.82597024,0.34039820
-5.62181091,3.37334384,0.12764152,0.00000000,2.10071517,0.00000000,0.79241516,0.33176140
-5.61580790,3.27745536,0.12114024,0.00000000,2.04605722,0.00000000,0.75987640,0.32316914
-5.60980490,3.18120786,0.11486556,0.00000000,1.99059910,0.00000000,0.72855817,0.31468588
-5.60380190,3.08552294,0.10884311,0.00000000,1.93495031,0.00000000,0.69864534,0.30637957
-5.59779890,2.99137406,0.10309543,0.00000000,1.87976659,0.00000000,0.67030220,0.29832058
-5.59179590,2.89976211,0.09764221,0.00000000,1.82573145,0.00000000,0.64367209,0.29058061
-5.58579290,2.81168983,0.09250067,0.00000000,1.77353661,0.00000000,0.61887746,0.28323149
-5.57978989,2.72813600,0.08768598,0.00000000,1.72386206,0.00000000,0.59602059,0.27634408
-5.57378689,2.65003017,0.08321168,0.00000000,1.67735641,0.00000000,0.57518456,0.26998709
-5.56778389,2.57822851,0.07909012,0.00000000,1.63461817,0.00000000,0.55643453,0.26422596
-5.56178089,2.51349150,0.07533286,0.00000000,1.59617824,0.00000000,0.53981897,0.25912171
-5.55577789,2.45646380,0.07195106,0.00000000,1.56248437,0.00000000,0.52537085,0.25472986
-5.54977489,2.40765690,0.06895569,0.00000000,1.53388779,0.00000000,0.51310862,0.25109930
-5.54377189,2.36743487,0.06635781,0.00000000,1.51063241,0.00000000,0.50303689,0.24827131
-5.53776888,2.33600368,0.06416863,0.00000000,1.49284693,0.00000000,0.49514682,0.24627854
-5.53176588,2.31340436,0.06239950,0.00000000,1.48054008,0.00000000,0.48941621,0.24514415
-5.52576288,2.29951038,0.06106187,0.00000000,1.47359932,0.00000000,0.48580934,0.24488111
-5.51975988,2.29402965,0.06016708,0.00000000,1.47179297,0.00000000,0.48427675,0.24549163
-5.51375688,2.29651113,0.05972614,0.00000000,1.47477617,0.00000000,0.48475496,0.24696691
-5.50775388,2.30635647,0.05974946,0.00000000,1.48210039,0.00000000,0.48716646,0.24928706
-5.50175088,2.32283650,0.06024648,0.00000000,1.49322666,0.00000000,0.49141996,0.25242151
-5.49574787,2.34511248,0.06122539,0.00000000,1.50754214,0.00000000,0.49741116,0.25632966
-5.48974487,2.37226177,0.06269276,0.00000000,1.52437981,0.00000000,0.50502413,0.26096196
-5.48374187,2.40330722,0.06465322,0.00000000,1.54304068,0.00000000,0.51413331,0.26626137
-5.47773887,2.43724977,0.06710922,0.00000000,1.56281802,0.00000000,0.52460626,0.27216514
-5.47173587,2.47310280,0.07006076,0.00000000,1.58302259,0.00000000,0.53630702,0.27860695
-5.46573287,2.50992749,0.07350523,0.00000000,1.60300827,0.00000000,0.54910012,0.28551917
-5.45972986,2.54686744,0.07743722,0.00000000,1.62219686,0.00000000,0.56285484,0.29283537
-5.45372686,2.58318135,0.08184849,0.00000000,1.64010108,0.00000000,0.57744981,0.30049276
-5.44772386,2.61827217,0.08672787,0.00000000,1.65634489,0.00000000,0.59277745,0.30843456
-5.44172086,2.65171138,0.09206126,0.00000000,1.67067993,0.00000000,0.60874820,0.31661212
-5.43571786,2.68325716,0.09783166,0.00000000,1.68299753,0.00000000,0.62529406,0.32498677
-5.42971486,2.71286539,0.10401914,0.00000000,1.69333536,0.00000000,0.64237133,0.33353109
-5.42371186,2.74069275,0.11060092,0.00000000,1.70187846,0.00000000,0.65996226,0.34222973
-5.41770885,2.76709160,0.11755136,0.00000000,1.70895435,0.00000000,0.67807549,0.35107962
-5.41170585,2.79259657,0.12484197,0.00000000,1.71502234,0.00000000,0.69674506,0.36008945
-5.40570285,2.81790324,0.13244142,0.00000000,1.72065728,0.00000000,0.71602805,0.36927858
-5.39969985,2.84383967,0.14031554,0.00000000,1.72652845,0.00000000,0.73600079,0.37867528
-5.39369685,2.87133194,0.14842724,0.00000000,1.73337426,0.00000000,0.75675386,0.38831445
-5.38769385,2.90136488,0.15673650,0.00000000,1.74197389,0.00000000,0.77838593,0.39823481
-5.38169085,2.93493990,0.16520035,0.00000000,1.75311692,0.00000000,0.80099676,0.40847582
-5.37568784,2.97303144,0.17377282,0.00000000,1.76757221,0.00000000,0.82467974,0.41907429
-5.36968484,3.01654387,0.18240495,0.00000000,1.78605738,0.00000000,0.84951406,0.43006103
-5.36368184,3.06627085,0.19104488,0.00000000,1.80920993,0.00000000,0.87555720,0.44145754
-5.35767884,3.12285857,0.19963795,0.00000000,1.83756135,0.00000000,0.90283787,0.45327300
-5.35167584,3.18677460,0.20812692,0.00000000,1.87151516,0.00000000,0.93134982,0.46550167
-5.34567284,3.25828360,0.21645235,0.00000000,1.91132973,0.00000000,0.96104695,0.47812091
-5.33966983,3.33743076,0.22455302,0.00000000,1.95710654,0.00000000,0.99183988,0.49108981
-5.33366683,3.42403386,0.23236656,0.00000000,2.00878428,0.00000000,1.02359426,0.50434873
-5.32766383,3.51768398,0.23983025,0.00000000,2.06613898,0.00000000,1.05613100,0.51781961
-5.32166083,3.61775503,0.24688198,0.00000000,2.12879004,0.00000000,1.08922842,0.53140718
-5.31565783,3.72342148,0.25346135,0.00000000,2.19621182,0.00000000,1.12262639,0.54500113
-5.30965483,3.83368364,0.25951098,0.00000000,2.26775031,0.00000000,1.15603226,0.55847898
-5.30365183,3.94739918,0.26497787,0.00000000,2.34264397,0.00000000,1.18912846,0.57170980
-5.29764882,4.06331968,0.26981499,0.00000000,2.42004787,0.00000000,1.22158138,0.58455837
-5.29164582,4.18013056,0.27398282,0.00000000,2.49906001,0.00000000,1.25305131,0.59688998
-5.28564282,4.29649245,0.27745091,0.00000000,2.57874872,0.00000000,1.28320281,0.60857520
-5.27963982,4.41108257,0.28019942,0.00000000,2.65817985,0.00000000,1.31171531,0.61949490
-5.27363682,4.52263391,0.28222049,0.00000000,2.73644271,0.00000000,1.33829316,0.62954486
-5.26763382,4.62997096,0.28351942,0.00000000,2.81267362,0.00000000,1.36267503,0.63864009
-5.26163082,4.73204028,0.28411556,0.00000000,2.88607627,0.00000000,1.38464181,0.64671844
-5.25562781,4.82793489,0.28404292,0.00000000,2.95593800,0.00000000,1.40402306,0.65374342
-5.24962481,4.91691174,0.28335027,0.00000000,3.02164186,0.00000000,1.42070144,0.65970611
-5.24362181,4.99840178,0.28210096,0.00000000,3.08267384,0.00000000,1.43461511,0.66462604
-5.23761881,5.07201274,0.28037214,0.00000000,3.13862578,0.00000000,1.44575797,0.66855100
-5.23161581,5.13752509,0.27825364,0.00000000,3.18919393,0.00000000,1.45417786,0.67155589
-5.22561281,5.19488199,0.27584635,0.00000000,3.23417398,0.00000000,1.45997289,0.67374065
-5.21960980,5.24417431,0.27326029,0.00000000,3.27345313,0.00000000,1.46328617,0.67522731
-5.21360680,5.28562218,0.27061222,0.00000000,3.30700026,0.00000000,1.46429934,0.67615655
-5.20760380,5.31955443,0.26802319,0.00000000,3.33485494,0.00000000,1.46322528,0.67668374
-5.20160080,5.34638740,0.26561575,0.00000000,3.35711626,0.00000000,1.46030046,0.67697479
-5.19559780,5.36660448,0.26351122,0.00000000,3.37393236,0.00000000,1.45577735,0.67720203
-5.18959480,5.38073742,0.26182695,0.00000000,3.38549118,0.00000000,1.44991725,0.67754014
-5.18359180,5.38935025,0.26067368,0.00000000,3.39201294,0.00000000,1.44298385,0.67816247
-5.17758879,5.39302625,0.26015317,0.00000000,3.39374459,0.00000000,1.43523773,0.67923774
-5.17158579,5.39235802,0.26035601,0.00000000,3.39095613,0.00000000,1.42693187,0.68092708
-5.16558279,5.38794035,0.26135979,0.00000000,3.38393853,0.00000000,1.41830817,0.68338162
-5.15957979,5.38036521,0.26322758,0.00000000,3.37300279,0.00000000,1.40959491,0.68674033
-5.15357679,5.37021814,0.26600677,0.00000000,3.35847962,0.00000000,1.40100490,0.69112825
-5.14757379,5.35807489,0.26972822,0.00000000,3.34071886,0.00000000,1.39273401,0.69665475
-5.14157079,5.34449737,0.27440575,0.00000000,3.32008814,0.00000000,1.38496002,0.70341190
-5.13556778,5.33002809,0.28003583,0.00000000,3.29697011,0.00000000,1.37784129,0.71147274
-5.12956478,5.31518219,0.28659763,0.00000000,3.27175771,0.00000000,1.37151508,0.72088938
-5.12356178,5.30043683,0.29405323,0.00000000,3.24484732,0.00000000,1.36609553,0.73169083
-5.11755878,5.28621780,0.30234793,0.00000000,3.21662970,0.00000000,1.36167092,0.74388063
-5.11155578,5.27288376,0.31141093,0.00000000,3.18747894,0.00000000,1.35830058,0.75743437
-5.10555278,5.26070872,0.32115595,0.00000000,3.15773990,0.00000000,1.35601129,0.77229704
-5.09954977,5.24986391,0.33148221,0.00000000,3.12771481,0.00000000,1.35479366,0.78838067
-5.09354677,5.24040024,0.34227547,0.00000000,3.09764988,0.00000000,1.35459853,0.80556215
-5.08754377,5.23223286,0.35340932,0.00000000,3.06772275,0.00000000,1.35533404,0.82368172
-5.08154077,5.22512917,0.36474669,0.00000000,3.03803191,0.00000000,1.35686351,0.84254227
-5.07553777,5.21870178,0.37614164,0.00000000,3.00858879,0.00000000,1.35900458,0.86190967
-5.06953477,5.21240741,0.38744134,0.00000000,2.97931341,0.00000000,1.36153003,0.88151435
-5.06353177,5.20555264,0.39848832,0.00000000,2.95003408,0.00000000,1.36417031,0.90105427
-5.05752876,5.19730681,0.40912304,0.00000000,2.92049151,0.00000000,1.36661802,0.92019935
-5.05152576,5.18672220,0.41918652,0.00000000,2.89034741,0.00000000,1.36853444,0.93859725
-5.04552276,5.17276073,0.42852321,0.00000000,2.85919719,0.00000000,1.36955776,0.95588059
-5.03951976,5.15432645,0.43698390,0.00000000,2.82658655,0.00000000,1.36931295,0.97167520
-5.03351676,5.13030243,0.44442862,0.00000000,2.79203091,0.00000000,1.36742284,0.98560933
-5.02751376,5.09959034,0.45072937,0.00000000,2.75503700,0.00000000,1.36351992,0.99732330
-5.02151076,5.06115108,0.45577274,0.00000000,2.71512548,0.00000000,1.35725847,1.00647937
-5.01550775,5.01404442,0.45946209,0.00000000,2.67185349,0.00000000,1.34832628,1.01277137
-5.00950475,4.95746596,0.46171947,0.00000000,2.62483609,0.00000000,1.33645566,1.01593369
-5.00350175,4.89077973,0.46248693,0.00000000,2.57376558,0.00000000,1.32143298,1.01574923
-4.99749875,4.81354491,0.46172747,0.00000000,2.51842784,0.00000000,1.30310660,1.01205609
-4.99149575,4.72553590,0.45942536,0.00000000,2.45871503,0.00000000,1.28139257,1.00475260
-4.98549275,4.62675472,0.45558595,0.00000000,2.39463419,0.00000000,1.25627810,0.99380058
-4.97948974,4.51743572,0.45023503,0.00000000,2.32631150,0.00000000,1.22782261,0.97922675
-4.97348674,4.39804269,0.44341769,0.00000000,2.25399222,0.00000000,1.19615633,0.96112215
-4.96748374,4.26925865,0.43519686,0.00000000,2.17803643,0.00000000,1.16147672,0.93963987
-4.96148074,4.13196937,0.42565153,0.00000000,2.09891102,0.00000000,1.12404282,0.91499087
-4.95547774,3.98724126,0.41487479,0.00000000,2.01717841,0.00000000,1.08416788,0.88743853
-4.94947474,3.83629513,0.40297172,0.00000000,1.93348255,0.00000000,1.04221071,0.85729176
-4.94347174,3.68047658,0.39005732,0.00000000,1.84853294,0.00000000,0.99856602,0.82489725
-4.93746873,3.52122460,0.37625439,0.00000000,1.76308715,0.00000000,0.95365433,0.79063107
-4.93146573,3.36003910,0.36169160,0.00000000,1.67793272,0.00000000,0.90791158,0.75488975
-4.92546273,3.19844862,0.34650162,0.00000000,1.59386878,0.00000000,0.86177915,0.71808152
-4.91945973,3.03797890,0.33081941,0.00000000,1.51168795,0.00000000,0.81569427,0.68061745
-4.91345673,2.88012299,0.31478075,0.00000000,1.43215913,0.00000000,0.77008123,0.64290328
-4.90745373,2.72631354,0.29852081,0.00000000,1.35601117,0.00000000,0.72534361,0.60533162
-4.90145073,2.57789751,0.28217294,0.00000000,1.28391809,0.00000000,0.68185752,0.56827512
-4.89544772,2.43611370,0.26586758,0.00000000,1.21648580,0.00000000,0.63996610,0.53208039
-4.88944472,2.30207333,0.24973121,0.00000000,1.15424060,0.00000000,0.59997515,0.49706301
-4.88344172,2.17674382,0.23388547,0.00000000,1.09761968,0.00000000,0.56214997,0.46350354
-4.87743872,2.06093593,0.21844627,0.00000000,1.04696360,0.00000000,0.52671334,0.43164467
-4.87143572,1.95529443,0.20352308,0.00000000,1.00251112,0.00000000,0.49384465,0.40168934
-4.86543272,1.86029248,0.18921813,0.00000000,0.96439621,0.00000000,0.46367998,0.37380007
-4.85942971,1.77622983,0.17562587,0.00000000,0.93264763,0.00000000,0.43631313,0.34809924
-4.85342671,1.70323494,0.16283243,0.00000000,0.90719093,0.00000000,0.41179759,0.32467031
-4.84742371,1.64127108,0.15091517,0.00000000,0.88785305,0.00000000,0.39014922,0.30356007
-4.84142071,1.59014633,0.13994248,0.00000000,0.87436941,0.00000000,0.37134958,0.28478149
-4.83541771,1.54952733,0.12997359,0.00000000,0.86639340,0.00000000,0.35534992,0.26831742
-4.82941471,1.51895647,0.12105859,0.00000000,0.86350806,0.00000000,0.34207559,0.25412470
-4.82341171,1.49787201,0.11323859,0.00000000,0.86523964,0.00000000,0.33143073,0.24213873
-4.81740870,1.48563045,0.10654598,0.00000000,0.87107271,0.00000000,0.32330320,0.23227815
-4.81140570,1.48153046,0.10100478,0.00000000,0.88046611,0.00000000,0.31756954,0.22444968
-4.80540270,1.48483729,0.09663105,0.00000000,0.89286944,0.00000000,0.31409966,0.21855262
-4.79939970,1.49480677,0.09343330,0.00000000,0.90773917,0.00000000,0.31276138,0.21448320
-4.79339670,1.51070776,0.09141284,0.00000000,0.92455394,0.00000000,0.31342430,0.21213821
-4.78739370,1.53184217,0.09056413,0.00000000,0.94282830,0.00000000,0.31596309,0.21141814
-4.78139070,1.55756152,0.09087485,0.00000000,0.96212426,0.00000000,0.32026002,0.21222939
-4.77538769,1.58727934,0.09232600,0.00000000,0.98206031,0.00000000,0.32620651,0.21448574
-4.76938469,1.62047901,0.09489165,0.00000000,1.00231744,0.00000000,0.33370381,0.21810880
-4.76338169,1.65671653,0.09853868,0.00000000,1.02264197,0.00000000,0.34266271,0.22302769
-4.75737869,1.69561866,0.10322627,0.00000000,1.04284518,0.00000000,0.35300235,0.22917777
-4.75137569,1.73687632,0.10890538,0.00000000,1.06279996,0.00000000,0.36464829,0.23649881
-4.74537269,1.78023431,0.11551809,0.00000000,1.08243463,0.00000000,0.37752992,0.24493249
-4.73936968,1.82547786,0.12299711,0.00000000,1.10172460,0.00000000,0.39157745,0.25441961
-4.73336668,1.87241731,0.13126530,0.00000000,1.12068228,0.00000000,0.40671875,0.26489716
-4.72736368,1.92087200,0.14023543,0.00000000,1.13934606,0.00000000,0.42287619,0.27629547
-4.72136068,1.97065449,0.14981026,0.00000000,1.15776899,0.00000000,0.43996381,0.28853567
-4.71535768,2.02155639,0.15988293,0.00000000,1.17600777,0.00000000,0.45788497,0.30152766
-4.70935468,2.07333670,0.17033779,0.00000000,1.19411283,0.00000000,0.47653068,0.31516876
-4.70335168,2.12571344,0.18105161,0.00000000,1.21211993,0.00000000,0.49577875,0.32934314
-4.69734867,2.17835915,0.19189529,0.00000000,1.23004363,0.00000000,0.51549380,0.34392215
-4.69134567,2.23090048,0.20273584,0.00000000,1.24787292,0.00000000,0.53552818,0.35876542
-4.68534267,2.28292165,0.21343884,0.00000000,1.26556912,0.00000000,0.55572363,0.37372287
-4.67933967,2.33397168,0.22387101,0.00000000,1.28306575,0.00000000,0.57591368,0.38863731
-4.67333667,2.38357444,0.23390299,0.00000000,1.30027048,0.00000000,0.59592652,0.40334769
-4.66733367,2.43124092,0.24341205,0.00000000,1.31706838,0.00000000,0.61558820,0.41769259
-4.66133067,2.47648273,0.25228478,0.00000000,1.33332651,0.00000000,0.63472590,0.43151393
-4.65532766,2.51882578,0.26041943,0.00000000,1.34889900,0.00000000,0.65317112,0.44466057
-4.64932466,2.55782336,0.26772799,0.00000000,1.36363241,0.00000000,0.67076252,0.45699166
-4.64332166,2.59306762,0.27413775,0.00000000,1.37737092,0.00000000,0.68734830,0.46837959
-4.63731866,2.62419903,0.27959247,0.00000000,1.38996096,0.00000000,0.70278815,0.47871233
-4.63131566,2.65091326,0.28405290,0.00000000,1.40125512,0.00000000,0.71695450,0.48789524
-4.62531266,2.67296551,0.28749690,0.00000000,1.41111526,0.00000000,0.72973333,0.49585212
-4.61930965,2.69017228,0.28991903,0.00000000,1.41941474,0.00000000,0.74102452,0.50252578
-4.61330665,2.70241091,0.29132979,0.00000000,1.42603998,0.00000000,0.75074192,0.50787798
-4.60730365,2.70961757,0.29175451,0.00000000,1.43089146,0.00000000,0.75881323,0.51188903
-4.60130065,2.71178419,0.29123210,0.00000000,1.43388445,0.00000000,0.76518000,0.51455706
-4.59529765,2.70895501,0.28981366,0.00000000,1.43494975,0.00000000,0.76979781,0.51589727
-4.58929465,2.70122363,0.28756118,0.00000000,1.43403462,0.00000000,0.77263684,0.51594110
-4.58329165,2.68873081,0.28454631,0.00000000,1.43110427,0.00000000,0.77368291,0.51473571
-4.57728864,2.67166378,0.28084941,0.00000000,1.42614376,0.00000000,0.77293900,0.51234359
-4.57128564,2.65025705,0.27655875,0.00000000,1.41916073,0.00000000,0.77042731,0.50884259
-4.56528264,2.62479487,0.27177002,0.00000000,1.41018855,0.00000000,0.76619172,0.50432628
-4.55927964,2.59561507,0.26658615,0.00000000,1.39929001,0.00000000,0.76030047,0.49890451
-4.55327664,2.56311388,0.26111719,0.00000000,1.38656110,0.00000000,0.75284893,0.49270433
-4.54727364,2.52775121,0.25548052,0.00000000,1.37213476,0.00000000,0.74396213,0.48587091
-4.54127064,2.49005552,0.24980089,0.00000000,1.35618407,0.00000000,0.73379690,0.47856840
-4.53526763,2.45062773,0.24421062,0.00000000,1.33892461,0.00000000,0.72254318,0.47098056
-4.52926463,2.41014313,0.23884946,0.00000000,1.32061559,0.00000000,0.71042443,0.46331102
-4.52326163,2.36935081,0.23386430,0.00000000,1.30155945,0.00000000,0.69769688,0.45578289
-4.51725863,2.32906982,0.22940848,0.00000000,1.28209966,0.00000000,0.68464734,0.44863768
-4.51125563,2.29018176,0.22564064,0.00000000,1.26261651,0.00000000,0.67158974,0.44213337
-4.50525263,2.25361940,0.22272316,0.00000000,1.24352100,0.00000000,0.65886011,0.43654151
-4.49924962,2.22035150,0.22082002,0.00000000,1.22524666,0.00000000,0.64681031,0.43214345
-4.49324662,2.19136394,0.22009424,0.00000000,1.20823964,0.00000000,0.63580050,0.42922552
-4.48724362,2.16763751,0.22070477,0.00000000,1.19294729,0.00000000,0.62619069,0.42807346
-4.48124062,2.15012327,0.22280304,0.00000000,1.17980560,0.00000000,0.61833156,0.42896604
-4.47523762,2.13971603,0.22652920,0.00000000,1.16922597,0.00000000,0.61255488,0.43216812
-4.46923462,2.13722710,0.23200813,0.00000000,1.16158181,0.00000000,0.60916398,0.43792330
-4.46323162,2.14335728,0.23934540,0.00000000,1.15719557,0.00000000,0.60842454,0.44644649
-4.45722861,2.15867128,0.24862330,0.00000000,1.15632671,0.00000000,0.61055612,0.45791653
-4.45122561,2.18357462,0.25989706,0.00000000,1.15916121,0.00000000,0.61572473,0.47246918
-4.44522261,2.21829407,0.27319152,0.00000000,1.16580310,0.00000000,0.62403682,0.49019079
-4.43921961,2.26286268,0.28849822,0.00000000,1.17626852,0.00000000,0.63553493,0.51111282
-4.43321661,2.31711019,0.30577319,0.00000000,1.19048261,0.00000000,0.65019514,0.53520761
-4.42721361,2.38065946,0.32493560,0.00000000,1.20827964,0.00000000,0.66792662,0.56238537
-4.42121061,2.45292945,0.34586715,0.00000000,1.22940627,0.00000000,0.68857313,0.59249294
-4.41520760,2.53314486,0.36841263,0.00000000,1.25352834,0.00000000,0.71191674,0.62531413
-4.40920460,2.62035263,0.39238145,0.00000000,1.28024072,0.00000000,0.73768345,0.66057201
-4.40320160,2.71344476,0.41755026,0.00000000,1.30908012,0.00000000,0.76555074,0.69793303
-4.39719860,2.81118712,0.44366671,0.00000000,1.33954054,0.00000000,0.79515671,0.73701317
-4.39119560,2.91225339,0.47045431,0.00000000,1.37109062,0.00000000,0.82611065,0.77738578
-4.38519260,3.01526308,0.49761824,0.00000000,1.40319245,0.00000000,0.85800464,0.81859133
-4.37918959,3.11882250,0.52485209,0.00000000,1.43532102,0.00000000,0.89042583,0.86014848
-4.37318659,3.22156718,0.55184538,0.00000000,1.46698344,0.00000000,0.92296895,0.90156658
-4.36718359,3.32220425,0.57829160,0.00000000,1.49773729,0.00000000,0.95524870,0.94235895
-4.36118059,3.41955325,0.60389657,0.00000000,1.52720707,0.00000000,0.98691150,0.98205674
-4.35517759,3.51258365,0.62838694,0.00000000,1.55509810,0.00000000,1.01764623,1.02022281
-4.34917459,3.60044759,0.65151837,0.00000000,1.58120709,0.00000000,1.04719349,1.05646515
-4.34317159,3.68250639,0.67308331,0.00000000,1.60542884,0.00000000,1.07535307,1.09044944
-4.33716858,3.75834962,0.69291783,0.00000000,1.62775861,0.00000000,1.10198923,1.12191005
-4.33116558,3.82780559,0.71090746,0.00000000,1.64828989,0.00000000,1.12703367,1.15065914
-4.32516258,3.89094285,0.72699153,0.00000000,1.66720763,0.00000000,1.15048589,1.17659338
-4.31915958,3.94806206,0.74116592,0.00000000,1.68477683,0.00000000,1.17241100,1.19969787
-4.31315658,3.99967858,0.75348402,0.00000000,1.70132727,0.00000000,1.19293488,1.22004709
-4.30715358,4.04649610,0.76405573,0.00000000,1.71723455,0.00000000,1.21223702,1.23780261
