energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-3.23261631,6.28956786,0.90432916,3.34154741,0.00145929,1.74212903,0.01970197,0.23779881,3.05331768,0.74179984
-3.22661331,6.39720336,0.90419228,3.42007768,0.00151133,1.76130388,0.01997464,0.24434417,3.11382176,0.74862668
-3.22061031,6.48861638,0.90129202,3.48908197,0.00155759,1.77645649,0.02022370,0.25017596,3.16622327,0.75390967
-3.21460730,6.56122788,0.89546657,3.54705702,0.00159703,1.78696106,0.02043865,0.25517300,3.20916159,0.75736031
-3.20860430,6.61277048,0.88661266,3.59268314,0.00162871,1.79227010,0.02060921,0.25922535,3.24140828,0.75872203
-3.20260130,6.64135644,0.87469055,3.62486885,0.00165181,1.79192713,0.02072571,0.26223745,3.26190007,0.75777647
-3.19659830,6.64553532,0.85972696,3.64278852,0.00166570,1.78557724,0.02077937,0.26413104,3.26976861,0.75434886
-3.19059530,6.62433928,0.84181581,3.64591177,0.00166994,1.77297536,0.02076261,0.26484774,3.26436569,0.74831236
-3.18459230,6.57731429,0.82111676,3.63402326,0.00166428,1.75399188,0.02066940,0.26435105,3.24528327,0.73959118
-3.17858929,6.50453639,0.79785161,3.60723206,0.00164874,1.72861567,0.02049542,0.26262788,3.21236757,0.72816249
-3.17258629,6.40661202,0.77229874,3.56597038,0.00162352,1.69695422,0.02023831,0.25968933,3.16572648,0.71405688
-3.16658329,6.28466265,0.74478572,3.51098155,0.00158909,1.65923099,0.01989772,0.25557094,3.10573003,0.69735761
-3.16058029,6.14029414,0.71568058,3.44329796,0.00154613,1.61577989,0.01947544,0.25033206,3.03300366,0.67819836
-3.15457729,5.97555181,0.68538173,3.36420970,0.00149551,1.56703705,0.01897535,0.24405463,2.94841433,0.65675976
-3.14857429,5.79286301,0.65430731,3.27522537,0.00143826,1.51353013,0.01840331,0.23684124,2.85304990,0.63326467
-3.14257129,5.59496918,0.62288400,3.17802662,0.00137558,1.45586531,0.01776710,0.22881257,2.74819225,0.60797234
-3.13656828,5.38484978,0.59153590,3.07441808,0.00130878,1.39471238,0.01707609,0.22010431,2.63528496,0.58117177
-3.13056528,5.16564092,0.56067380,2.96627494,0.00123921,1.33078842,0.01634109,0.21086361,2.51589671,0.55317423
-3.12456228,4.94055156,0.53068510,2.85548989,0.00116828,1.26484042,0.01557396,0.20124528,2.39168150,0.52430540
-3.11855928,4.71278004,0.50192490,2.74392149,0.00109739,1.19762752,0.01478731,0.19140776,2.26433705,0.49489727
-3.11255628,4.48543393,0.47470826,2.63334571,0.00102791,1.12990335,0.01399413,0.18150902,2.13556291,0.46528013
-3.10655328,4.26145567,0.44930405,2.52541232,0.00096113,1.06239896,0.01320743,0.17170264,2.00701952,0.43577479
-3.10055028,4.04355628,0.42593039,2.42160726,0.00089823,0.99580705,0.01243986,0.16213402,1.88028963,0.40668547
-3.09454727,3.83415908,0.40475185,2.32322216,0.00084031,0.93076780,0.01170340,0.15293698,1.75684345,0.37829337
-3.08854427,3.63535480,0.38587830,2.23133153,0.00078828,0.86785673,0.01100903,0.14423082,1.63800828,0.35085128
-3.08254127,3.44886885,0.36936550,2.14677808,0.00074294,0.80757504,0.01036647,0.13611785,1.52494377,0.32457919
-3.07653827,3.27604155,0.35521718,2.07016609,0.00070489,0.75034241,0.00978398,0.12868162,1.41862316,0.29966118
-3.07053527,3.11782074,0.34338859,2.00186251,0.00067461,0.69649262,0.00926816,0.12198567,1.31982097,0.27624349
-3.06453227,2.97476675,0.33379121,1.94200546,0.00065239,0.64627177,0.00882387,0.11607300,1.22910713,0.25443380
-3.05852926,2.84706852,0.32629848,1.89051909,0.00063837,0.59983909,0.00845417,0.11096619,1.14684738,0.23430169
-3.05252626,2.73456967,0.32075234,1.84713412,0.00063254,0.55727019,0.00816036,0.10666808,1.07320962,0.21588016
-3.04652326,2.63680322,0.31697028,1.81141298,0.00063474,0.51856236,0.00794200,0.10316310,1.00817546,0.19916806
-3.04052026,2.55303306,0.31475265,1.78277838,0.00064471,0.48364173,0.00779706,0.10041902,0.95155635,0.18413333
-3.03451726,2.48230049,0.31389007,1.76054433,0.00066205,0.45237180,0.00772206,0.09838917,0.90301342,0.17071677
-3.02851426,2.42347399,0.31417070,1.74394834,0.00068627,0.42456298,0.00771228,0.09701495,0.86207995,0.15883639
-3.02251126,2.37530044,0.31538708,1.73218379,0.00071680,0.39998280,0.00776195,0.09622858,0.82818573,0.14839178
-3.01650825,2.33645580,0.31734248,1.72443142,0.00075299,0.37836637,0.00786451,0.09595598,0.80068215,0.13926877
-3.01050525,2.30559396,0.31985642,1.71988887,0.00079412,0.35942666,0.00801282,0.09611964,0.77886731,0.13134387
-3.00450225,2.28139189,0.32276944,1.71779755,0.00083944,0.34286441,0.00819943,0.09664140,0.76201007,0.12448854
-2.99849925,2.26259001,0.32594677,1.71746588,0.00088815,0.32837729,0.00841679,0.09744507,0.74937257,0.11857310
-2.99249625,2.24802653,0.32928092,1.71828833,0.00093943,0.31566810,0.00865745,0.09845868,0.74023044,0.11347019
-2.98649325,2.23666498,0.33269316,1.71975980,0.00099244,0.30445189,0.00891422,0.09961653,0.73389021,0.10905783
-2.98049025,2.22761429,0.33613373,1.72148484,0.00104633,0.29446179,0.00918039,0.10086069,0.72970372,0.10522174
-2.97448724,2.22014112,0.33958090,1.72318162,0.00110026,0.28545362,0.00944975,0.10214210,0.72707919,0.10185730
-2.96848424,2.21367442,0.34303886,1.72468076,0.00115339,0.27720913,0.00971675,0.10342125,0.72548897,0.09887079
-2.96248124,2.20780249,0.34653456,1.72591897,0.00120490,0.26953798,0.00997647,0.10466835,0.72447409,0.09618020
-2.95647824,2.20226322,0.35011358,1.72692827,0.00125400,0.26227859,0.01022468,0.10586302,0.72364576,0.09371545
-2.95047524,2.19692818,0.35383525,1.72782104,0.00129993,0.25529785,0.01045781,0.10699368,0.72268424,0.09141820
-2.94447224,2.19178183,0.35776720,1.72877200,0.00134198,0.24849003,0.01067286,0.10805651,0.72133542,0.08924133
-2.93846923,2.18689703,0.36197950,1.72999782,0.00137949,0.24177487,0.01086737,0.10905421,0.71940560,0.08714800
-2.93246623,2.18240832,0.36653886,1.73173554,0.00141186,0.23509513,0.01103933,0.10999454,0.71675506,0.08511059
-2.92646323,2.17848437,0.37150283,1.73422080,0.00143856,0.22841380,0.01118708,0.11088878,0.71329086,0.08310942
-2.92046023,2.17530119,0.37691458,1.73766711,0.00145914,0.22171113,0.01130924,0.11175020,0.70895943,0.08113145
-2.91445723,2.17301741,0.38279834,1.74224699,0.00147324,0.21498159,0.01140461,0.11259260,0.70373933,0.07916893
-2.90845423,2.17175289,0.38915573,1.74807615,0.00148059,0.20823099,0.01147213,0.11342901,0.69763462,0.07721814
-2.90245123,2.17157157,0.39596322,1.75520131,0.00148102,0.20147382,0.01151081,0.11427061,0.69066913,0.07527823
-2.89644822,2.17246952,0.40317086,1.76359239,0.00147446,0.19473085,0.01151971,0.11512592,0.68288174,0.07335022
-2.89044522,2.17436831,0.41070222,1.77313910,0.00146096,0.18802717,0.01149794,0.11600024,0.67432281,0.07143617
-2.88444222,2.17711398,0.41845578,1.78365242,0.00144067,0.18139057,0.01144467,0.11689546,0.66505168,0.06953856
-2.87843922,2.18048134,0.42630744,1.79487039,0.00141382,0.17485021,0.01135915,0.11781004,0.65513523,0.06765979
-2.87243622,2.18418295,0.43411424,1.80646797,0.00138077,0.16843572,0.01124079,0.11873934,0.64464709,0.06580200
-2.86643322,2.18788208,0.44171895,1.81807028,0.00134195,0.16217651,0.01108919,0.11967606,0.63366749,0.06396689
-2.86043022,2.19120861,0.44895545,1.82926840,0.00129787,0.15610124,0.01090425,0.12061086,0.62228329,0.06215576
-2.85442721,2.19377664,0.45565445,1.83963672,0.00124912,0.15023751,0.01068619,0.12153309,0.61058798,0.06036965
-2.84842421,2.19520275,0.46164938,1.84875092,0.00119635,0.14461147,0.01043565,0.12243145,0.59868147,0.05860952
-2.84242121,2.19512376,0.46678220,1.85620555,0.00114023,0.13924759,0.01015371,0.12329469,0.58666923,0.05687643
-2.83641821,2.19321272,0.47090865,1.86163026,0.00108148,0.13416823,0.00984197,0.12411221,0.57466095,0.05517179
-2.83041521,2.18919260,0.47390299,1.86470391,0.00102083,0.12939323,0.00950254,0.12487445,0.56276845,0.05349751
-2.82441221,2.18284669,0.47566170,1.86516598,0.00095899,0.12493940,0.00913806,0.12557321,0.55110286,0.05185614
-2.81840920,2.17402554,0.47610635,1.86282474,0.00089668,0.12081999,0.00875167,0.12620181,0.53977135,0.05025094
-2.81240620,2.16265029,0.47518521,1.85756209,0.00083458,0.11704403,0.00834696,0.12675503,0.52887341,0.04868586
-2.80640320,2.14871234,0.47287385,1.84933505,0.00077334,0.11361579,0.00792792,0.12722899,0.51849699,0.04716550
-2.80040020,2.13227004,0.46917470,1.83817415,0.00071356,0.11053430,0.00749889,0.12762090,0.50871486,0.04569497
-2.79439720,2.11344262,0.46411555,1.82417903,0.00065579,0.10779292,0.00706439,0.12792879,0.49958129,0.04427972
-2.78839420,2.09240230,0.45774738,1.80751193,0.00060052,0.10537919,0.00662913,0.12815117,0.49112953,0.04292534
-2.78239120,2.06936523,0.45014146,1.78838950,0.00054819,0.10327488,0.00619781,0.12828677,0.48337017,0.04163737
-2.77638819,2.04458192,0.44138616,1.76707368,0.00049916,0.10145623,0.00577508,0.12833436,0.47629071,0.04042106
-2.77038519,2.01832798,0.43158347,1.74386221,0.00045374,0.09989460,0.00536539,0.12829266,0.46985628,0.03928117
-2.76438219,1.99089558,0.42084558,1.71907926,0.00041217,0.09855727,0.00497296,0.12816031,0.46401167,0.03822190
-2.75837919,1.96258614,0.40929163,1.69306667,0.00037464,0.09740852,0.00460166,0.12793605,0.45868460,0.03724666
-2.75237619,1.93370437,0.39704474,1.66617600,0.00034127,0.09641096,0.00425492,0.12761894,0.45378990,0.03635809
-2.74637319,1.90455370,0.38422955,1.63876155,0.00031216,0.09552696,0.00393577,0.12720867,0.44923465,0.03555797
-2.74037019,1.87543297,0.37097014,1.61117441,0.00028730,0.09472013,0.00364669,0.12670595,0.44492368,0.03484727
-2.73436718,1.84663412,0.35738851,1.58375738,0.00026670,0.09395682,0.00338969,0.12611286,0.44076537,0.03422615
-2.72836418,1.81844046,0.34360344,1.55684059,0.00025027,0.09320756,0.00316625,0.12543316,0.43667724,0.03369406
-2.72236118,1.79112519,0.32972985,1.53073755,0.00023790,0.09244828,0.00297734,0.12467257,0.43259104,0.03324974
-2.71635818,1.76494967,0.31587839,1.50574151,0.00022947,0.09166130,0.00282345,0.12383884,0.42845699,0.03289136
-2.71035518,1.74016121,0.30215524,1.48212179,0.00022477,0.09083609,0.00270462,0.12294179,0.42424707,0.03261651
-2.70435218,1.71699017,0.28866209,1.46011999,0.00022360,0.08996961,0.00262047,0.12199304,0.41995695,0.03242230
-2.69834917,1.69564616,0.27549603,1.43994612,0.00022572,0.08906637,0.00257026,0.12100574,0.41560668,0.03230534
-2.69234617,1.67631357,0.26274949,1.42177459,0.00023085,0.08813810,0.00255290,0.11999405,0.41123992,0.03226179
-2.68634317,1.65914652,0.25050995,1.40574020,0.00023871,0.08720314,0.00256704,0.11897254,0.40692197,0.03228737
-2.68034017,1.64426354,0.23885953,1.39193447,0.00024899,0.08628544,0.00261110,0.11795553,0.40273656,0.03237733
-2.67433717,1.63174244,0.22787445,1.38040248,0.00026136,0.08541340,0.00268328,0.11695641,0.39878169,0.03252654
-2.66833417,1.62161575,0.21762424,1.37114050,0.00027550,0.08461845,0.00278166,0.11598694,0.39516478,0.03272948
-2.66233117,1.61386722,0.20817086,1.36409477,0.00029106,0.08393352,0.00290418,0.11505668,0.39199725,0.03298032
-2.65632816,1.60842961,0.19956779,1.35916160,0.00030772,0.08339148,0.00304871,0.11417255,0.38938899,0.03327305
-2.65032516,1.60518422,0.19185903,1.35618895,0.00032515,0.08302349,0.00321303,0.11333848,0.38744285,0.03360160
-2.64432216,1.60396223,0.18507820,1.35497949,0.00034305,0.08285750,0.00339489,0.11255533,0.38624939,0.03396008
-2.63831916,1.60454780,0.17924771,1.35529522,0.00036112,0.08291680,0.00359198,0.11182090,0.38588220,0.03434296
-2.63231616,1.60668302,0.17437816,1.35686333,0.00037913,0.08321876,0.00380196,0.11113019,0.38639382,0.03474540
-2.62631316,1.61007422,0.17046794,1.35938313,0.00039683,0.08377376,0.00402242,0.11047583,0.38781251,0.03516347
-2.62031016,1.61439957,0.16750309,1.36253374,0.00041406,0.08458431,0.00425094,0.10984856,0.39013989,0.03559451
-2.61430715,1.61931747,0.16545757,1.36598223,0.00043068,0.08564452,0.00448500,0.10923792,0.39334948,0.03603737
-2.60830415,1.62447528,0.16429374,1.36939177,0.00044659,0.08693971,0.00472204,0.10863295,0.39738628,0.03649271
-2.60230115,1.62951826,0.16396333,1.37242956,0.00046175,0.08844637,0.00495939,0.10802282,0.40216726,0.03696320
-2.59629815,1.63409812,0.16440864,1.37477435,0.00047617,0.09013243,0.00519430,0.10739760,0.40758287,0.03745370
-2.59029515,1.63788122,0.16556416,1.37612318,0.00048989,0.09195772,0.00542396,0.10674881,0.41349938,0.03797135
-2.58429215,1.64055606,0.16735849,1.37619752,0.00050302,0.09387479,0.00564544,0.10607002,0.41976216,0.03852557
-2.57828914,1.64184017,0.16971655,1.37474856,0.00051568,0.09582993,0.00585578,0.10535720,0.42619975,0.03912800
-2.57228614,1.64148624,0.17256198,1.37156187,0.00052802,0.09776449,0.00605198,0.10460914,0.43262863,0.03979234
-2.56628314,1.63928774,0.17581977,1.36646145,0.00054025,0.09961639,0.00623104,0.10382754,0.43885860,0.04053406
-2.56028014,1.63508391,0.17941886,1.35931326,0.00055255,0.10132178,0.00639004,0.10301719,0.44469867,0.04137007
-2.55427714,1.62876424,0.18329487,1.35002841,0.00056514,0.10281689,0.00652619,0.10218590,0.44996320,0.04231827
-2.54827414,1.62027246,0.18739259,1.33856592,0.00057821,0.10403989,0.00663687,0.10134441,0.45447820,0.04339704
-2.54227114,1.60960989,0.19166823,1.32493519,0.00059197,0.10493287,0.00671976,0.10050619,0.45808751,0.04462465
-2.53626813,1.59683808,0.19609141,1.30919786,0.00060657,0.10544366,0.00677289,0.09968715,0.46065860,0.04601864
-2.53026513,1.58208043,0.20064652,1.29146911,0.00062216,0.10552757,0.00679472,0.09890534,0.46208784,0.04759516
-2.52426213,1.56552249,0.20533361,1.27191798,0.00063885,0.10514899,0.00678421,0.09818047,0.46230483,0.04936825
-2.51825913,1.54741065,0.21016845,1.25076650,0.00065668,0.10428264,0.00674087,0.09753348,0.46127567,0.05134920
-2.51225613,1.52804894,0.21518196,1.22828733,0.00067568,0.10291455,0.00666483,0.09698600,0.45900500,0.05354585
-2.50625313,1.50779344,0.22041873,1.20479960,0.00069582,0.10104271,0.00655681,0.09655968,0.45553645,0.05596199
-2.50025013,1.48704448,0.22593476,1.18066278,0.00071701,0.09867722,0.00641820,0.09627559,0.45095174,0.05859679
-2.49424712,1.46623614,0.23179447,1.15626852,0.00073913,0.09584015,0.00625097,0.09615346,0.44536806,0.06144437
-2.48824412,1.44582361,0.23806702,1.13203036,0.00076204,0.09256490,0.00605764,0.09621096,0.43893405,0.06449342
-2.48224112,1.42626832,0.24482206,1.10837171,0.00078553,0.08889526,0.00584124,0.09646289,0.43182446,0.06772702
-2.47623812,1.40802157,0.25212520,1.08571224,0.00080942,0.08488404,0.00560522,0.09692046,0.42423365,0.07112255
-2.47023512,1.39150725,0.26003327,1.06445334,0.00083349,0.08059153,0.00535331,0.09759059,0.41636827,0.07465186
-2.46423212,1.37710438,0.26858972,1.04496318,0.00085755,0.07608366,0.00508945,0.09847525,0.40843951,0.07828157
-2.45822911,1.36513044,0.27782035,1.02756223,0.00088143,0.07143012,0.00481765,0.09957100,0.40065521,0.08197351
-2.45222611,1.35582638,0.28772960,1.01250982,0.00090500,0.06670235,0.00454188,0.10086861,0.39321227,0.08568545
-2.44622311,1.34934427,0.29829774,0.99999268,0.00092820,0.06197163,0.00426593,0.10235296,0.38628970,0.08937197
-2.44022011,1.34573830,0.30947897,0.99011618,0.00095102,0.05730724,0.00399335,0.10400309,0.38004271,0.09298540
-2.43421711,1.34495988,0.32120078,0.98289871,0.00097354,0.05277488,0.00372733,0.10579251,0.37459802,0.09647703
-2.42821411,1.34685734,0.33336454,0.97826986,0.00099594,0.04843518,0.00347062,0.10768980,0.37005063,0.09979833
-2.42221111,1.35118033,0.34584731,0.97607252,0.00101847,0.04434263,0.00322552,0.10965936,0.36646228,0.10290222
-2.41620810,1.35758898,0.35850499,0.97606899,0.00104148,0.04054469,0.00299381,0.11166245,0.36386145,0.10574437
-2.41020510,1.36566745,0.37117657,0.97795093,0.00106539,0.03708121,0.00277674,0.11365836,0.36224493,0.10828452
-2.40420210,1.37494143,0.38368933,0.98135268,0.00109069,0.03398424,0.00257512,0.11560579,0.36158088,0.11048761
-2.39819910,1.38489859,0.39586476,0.98586752,0.00111793,0.03127793,0.00238925,0.11746416,0.36181305,0.11232487
-2.39219610,1.39501117,0.40752499,0.99106585,0.00114768,0.02897883,0.00221905,0.11919512,0.36286596,0.11377469
-2.38619310,1.40475969,0.41849934,0.99651472,0.00118048,0.02709627,0.00206410,0.12076385,0.36465074,0.11482335
-2.38019010,1.41365638,0.42863075,1.00179749,0.00121689,0.02563298,0.00192370,0.12214034,0.36707123,0.11546544
-2.37418709,1.42126751,0.43778176,1.00653291,0.00125735,0.02458580,0.00179697,0.12330050,0.37003012,0.11570413
-2.36818409,1.42723330,0.44583982,1.01039249,0.00130224,0.02394640,0.00168293,0.12422697,0.37343479,0.11555114
-2.36218109,1.43128472,0.45272158,1.01311557,0.00135182,0.02370218,0.00158056,0.12490976,0.37720250,0.11502645
-2.35617809,1.43325627,0.45837611,1.01452127,0.00140616,0.02383705,0.00148890,0.12534657,0.38126487,0.11415788
-2.35017509,1.43309426,0.46278691,1.01451683,0.00146521,0.02433226,0.00140707,0.12554281,0.38557130,0.11298035
-2.34417209,1.43086036,0.46597252,1.01310209,0.00152869,0.02516713,0.00133439,0.12551130,0.39009139,0.11153508
-2.33816908,1.42673026,0.46798594,1.01036992,0.00159616,0.02631982,0.00127032,0.12527180,0.39481617,0.10986856
-2.33216608,1.42098764,0.46891278,1.00650267,0.00166698,0.02776789,0.00121461,0.12485015,0.39975824,0.10803148
-2.32616308,1.41401378,0.46886829,1.00176492,0.00174033,0.02948888,0.00116719,0.12427730,0.40495077,0.10607758
-2.32016008,1.40627340,0.46799345,0.99649282,0.00181523,0.03146072,0.00112826,0.12358814,0.41044551,0.10406250
-2.31415708,1.39829727,0.46645032,0.99108069,0.00189058,0.03366214,0.00109823,0.12282021,0.41630989,0.10204260
-2.30815408,1.39066240,0.46441674,0.98596529,0.00196516,0.03607279,0.00107771,0.12201237,0.42262334,0.10007381
-2.30215108,1.38397055,0.46208070,0.98160855,0.00203770,0.03867345,0.00106746,0.12120338,0.42947292,0.09821063
-2.29614807,1.37882590,0.45963451,0.97847939,0.00210691,0.04144599,0.00106837,0.12043060,0.43694852,0.09650505
-2.29014507,1.37581263,0.45726900,0.97703531,0.00217151,0.04437326,0.00108139,0.11972867,0.44513768,0.09500568
-2.28414207,1.37547316,0.45516784,0.97770437,0.00223029,0.04743885,0.00110746,0.11912834,0.45412023,0.09375691
-2.27813907,1.37828774,0.45350214,0.98086828,0.00228214,0.05062683,0.00114751,0.11865541,0.46396290,0.09279819
-2.27213607,1.38465602,0.45242557,0.98684700,0.00232607,0.05392130,0.00120232,0.11832982,0.47471413,0.09216336
-2.26613307,1.39488122,0.45206991,0.99588553,0.00236124,0.05730595,0.00127253,0.11816494,0.48639914,0.09188011
-2.26013007,1.40915724,0.45254133,1.00814313,0.00238702,0.06076359,0.00135855,0.11816704,0.49901557,0.09196957
-2.25412706,1.42755934,0.45391730,1.02368549,0.00240294,0.06427567,0.00146050,0.11833495,0.51252981,0.09244594
-2.24812406,1.45003850,0.45624438,1.04248003,0.00240873,0.06782181,0.00157822,0.11865995,0.52687423,0.09331628
-2.24212106,1.47641988,0.45953681,1.06439452,0.00240431,0.07137945,0.00171117,0.11912592,0.54194550,0.09458047
-2.23611806,1.50640541,0.46377607,1.08919912,0.00238980,0.07492359,0.00185847,0.11970969,0.55760408,0.09623120
-2.23011506,1.53958063,0.46891138,1.11657190,0.00236545,0.07842669,0.00201884,0.12038159,0.57367521,0.09825427
-2.22411206,1.57542553,0.47486117,1.14610758,0.00233168,0.08185868,0.00219063,0.12110630,0.58995118,0.10062892
-2.21810905,1.61332926,0.48151557,1.17732928,0.00228903,0.08518728,0.00237185,0.12184387,0.60619527,0.10332838
-2.21210605,1.65260830,0.48873983,1.20970311,0.00223815,0.08837837,0.00256017,0.12255088,0.62214695,0.10632067
-2.20610305,1.69252740,0.49637855,1.24265471,0.00217976,0.09139665,0.00275299,0.12318188,0.63752856,0.10956939
-2.20010005,1.73232272,0.50426072,1.27558760,0.00211463,0.09420640,0.00294749,0.12369083,0.65205297,0.11303482
-2.19409705,1.77122625,0.51220529,1.30790232,0.00204359,0.09677247,0.00314071,0.12403269,0.66543229,0.11667501
-2.18809405,1.80849055,0.52002711,1.33901574,0.00196748,0.09906123,0.00332960,0.12416496,0.67738691,0.12044698
-2.18209105,1.84341296,0.52754306,1.36837982,0.00188715,0.10104168,0.00351115,0.12404924,0.68765490,0.12430796
-2.17608804,1.87535810,0.53457802,1.39549893,0.00180348,0.10268649,0.00368242,0.12365265,0.69600103,0.12821659
-2.17008504,1.90377790,0.54097048,1.41994514,0.00171733,0.10397299,0.00384068,0.12294907,0.70222518,0.13213403
-2.16408204,1.92822824,0.54657763,1.44137082,0.00162954,0.10488398,0.00398345,0.12192022,0.70616974,0.13602500
-2.15807904,1.94838171,0.55127958,1.45951807,0.00154097,0.10540846,0.00410862,0.12055642,0.70772556,0.13985868
-2.15207604,1.96403590,0.55498261,1.47422482,0.00145249,0.10554205,0.00421445,0.11885706,0.70683631,0.14360940
-2.14607304,1.97511727,0.55762137,1.48542731,0.00136493,0.10528726,0.00429968,0.11683083,0.70350098,0.14725723
-2.14007004,1.98168049,0.55915999,1.49315922,0.00127915,0.10465340,0.00436354,0.11449554,0.69777451,0.15078838
-2.13406703,1.98390385,0.55959206,1.49754776,0.00119602,0.10365635,0.00440575,0.11187771,0.68976645,0.15419547
-2.12806403,1.98208114,0.55893970,1.49880701,0.00111640,0.10231807,0.00442657,0.10901188,0.67963798,0.15747770
-2.12206103,1.97661076,0.55725168,1.49722933,0.00104117,0.10066589,0.00442673,0.10593966,0.66759736,0.16064105
-2.11605803,1.96798316,0.55460106,1.49317535,0.00097120,0.09873169,0.00440747,0.10270865,0.65389410,0.16369838
-2.11005503,1.95676717,0.55108226,1.48706331,0.00090739,0.09655096,0.00437042,0.09937125,0.63881232,0.16666961
-2.10405203,1.94359630,0.54680802,1.47935840,0.00085062,0.09416185,0.00431762,0.09598339,0.62266352,0.16958203
-2.09804902,1.92915572,0.54190640,1.47056253,0.00080177,0.09160420,0.00425144,0.09260324,0.60577922,0.17247062
-2.09204602,1.91417028,0.53651782,1.46120516,0.00076169,0.08891864,0.00417449,0.08929003,0.58850364,0.17537852
-2.08604302,1.89939413,0.53079258,1.45183511,0.00073124,0.08614579,0.00408961,0.08610294,0.57118694,0.17835750
-2.08004002,1.88560169,0.52488855,1.44301369,0.00071122,0.08332555,0.00399974,0.08310006,0.55417887,0.18146846
-2.07403702,1.87357997,0.51896935,1.43530867,0.00070239,0.08049663,0.00390792,0.08033751,0.53782324,0.18478187
-2.06803402,1.86412165,0.51320270,1.42928899,0.00070544,0.07769605,0.00381721,0.07786869,0.52245299,0.18837791
-2.06203102,1.85801829,0.50775891,1.42551956,0.00072100,0.07495891,0.00373059,0.07574365,0.50838597,0.19234645
-2.05602801,1.85605300,0.50280939,1.42455573,0.00074960,0.07231822,0.00365100,0.07400848,0.49592116,0.19678649
-2.05002501,1.85899169,0.49852493,1.42693681,0.00079164,0.06980475,0.00358121,0.07270486,0.48533529,0.20180512
-2.04402201,1.86757238,0.49507351,1.43317813,0.00084740,0.06744699,0.00352380,0.07186954,0.47687959,0.20751584
-2.03801901,1.88249184,0.49261772,1.44376141,0.00091699,0.06527110,0.00348115,0.07153389,0.47077658,0.21403619
-2.03201601,1.90438955,0.49131138,1.45912312,0.00100036,0.06330080,0.00345534,0.07172341,0.46721665,0.22148468
-2.02601301,1.93382886,0.49129561,1.47964105,0.00109723,0.06155723,0.00344817,0.07245716,0.46635453,0.22997695
-2.02001001,1.97127584,0.49269423,1.50561942,0.00120714,0.06005876,0.00346109,0.07374722,0.46830546,0.23962148
-2.01400700,2.01707658,0.49560867,1.53727300,0.00132936,0.05882072,0.00349516,0.07559811,0.47314131,0.25051465
-2.00800400,2.07143401,0.50011260,1.57471128,0.00146294,0.05785506,0.00355102,0.07800617,0.48088671,0.26273559
-2.00200100,2.13438567,0.50624661,1.61792353,0.00160666,0.05716999,0.00362888,0.08095906,0.49151551,0.27634099
-1.99599800,2.20578387,0.51401322,1.66676598,0.00175905,0.05676957,0.00372848,0.08443527,0.50494782,0.29136000
-1.98999500,2.28527991,0.52337251,1.72095226,0.00191841,0.05665336,0.00384904,0.08840383,0.52104798,0.30778975
-1.98399200,2.37231397,0.53423900,1.78004813,0.00208278,0.05681612,0.00398931,0.09282422,0.53962376,0.32559146
-1.97798899,2.46611183,0.54647975,1.84347159,0.00225000,0.05724759,0.00414754,0.09764648,0.56042727,0.34468773
-1.97198599,2.56568981,0.55991428,1.91049879,0.00241775,0.05793241,0.00432149,0.10281164,0.58315749,0.36496101
-1.96598299,2.66986820,0.57431628,1.98027633,0.00258356,0.05885021,0.00450850,0.10825249,0.60746492,0.38625354
-1.95997999,2.77729367,0.58941734,2.05183984,0.00274488,0.05997589,0.00470548,0.11389466,0.63295817,0.40836887
-1.95397699,2.88647011,0.60491266,2.12413832,0.00289911,0.06128004,0.00490902,0.11965800,0.65921252,0.43107496
-1.94797399,2.99579699,0.62046847,2.19606358,0.00304371,0.06272963,0.00511545,0.12545834,0.68578012,0.45410891
-1.94197099,3.10361389,0.63573116,2.26648351,0.00317619,0.06428874,0.00532091,0.13120937,0.71220157,0.47718303
-1.93596798,3.20824931,0.65033747,2.33427770,0.00329424,0.06591951,0.00552149,0.13682484,0.73801842,0.49999228
-1.92996498,3.30807145,0.66392556,2.39837369,0.00339577,0.06758316,0.00571329,0.14222072,0.76278595,0.52222249
-1.92396198,3.40153877,0.67614628,2.45778211,0.00347894,0.06924104,0.00589256,0.14731749,0.78608570,0.54355929
-1.91795898,3.48724762,0.68667424,2.51162893,0.00354224,0.07085564,0.00605576,0.15204221,0.80753717,0.56369718
-1.91195598,3.56397481,0.69521807,2.55918303,0.00358454,0.07239160,0.00619973,0.15633047,0.82680796,0.58234840
-1.90595298,3.63071282,0.70152945,2.59987783,0.00360509,0.07381655,0.00632169,0.16012803,0.84362198,0.59925122
-1.89994997,3.68669611,0.70541052,2.63332582,0.00360356,0.07510181,0.00641938,0.16339203,0.85776528,0.61417716
-1.89394697,3.73141725,0.70671927,2.65932526,0.00358007,0.07622294,0.00649109,0.16609187,0.86908912,0.62693696
-1.88794397,3.76463222,0.70537276,2.67785900,0.00353512,0.07716006,0.00653569,0.16820950,0.87751031,0.63738487
-1.88194097,3.78635498,0.70134812,2.68908553,0.00346966,0.07789794,0.00655266,0.16973929,0.88300872,0.64542132
-1.87593797,3.79684189,0.69468124,2.69332300,0.00338498,0.07842595,0.00654210,0.17068746,0.88562233,0.65099362
-1.86993497,3.79656720,0.68546340,2.69102737,0.00328271,0.07873778,0.00650468,0.17107099,0.88544004,0.65409492
