energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-0.62131066,5.19094964,-5.22203453,0.19904126,-0.20095735,2.66497962,-2.69054281,0.26338905,-0.26099719,2.34056083,-2.34623838,0.02020526,-0.02068976,0.02144980,-0.02148342,0.02153548,-0.02138901,0.09032746,-0.09015326
-0.61530765,5.24448410,-5.27831920,0.20305791,-0.20506935,2.72480627,-2.75207446,0.25848111,-0.25627988,2.33767034,-2.34431787,0.02105264,-0.02156391,0.02099570,-0.02102963,0.02045211,-0.02032002,0.08744487,-0.08729093
-0.60930465,5.31690687,-5.35330149,0.20806516,-0.21015599,2.79730186,-2.82606289,0.25439568,-0.25238163,2.34005743,-2.34770155,0.02205348,-0.02258959,0.02069745,-0.02073223,0.01948811,-0.01937040,0.08499250,-0.08485860
-0.60330165,5.40755251,-5.44627764,0.21399981,-0.21615199,2.88195148,-2.91195455,0.25113424,-0.24930187,2.34755963,-2.35622835,0.02320992,-0.02376818,0.02055183,-0.02058807,0.01865321,-0.01854980,0.08298381,-0.08287019
-0.59729865,5.51528955,-5.55607597,0.22077489,-0.22296842,2.97795054,-3.00890844,0.24867869,-0.24702053,2.35985892,-2.36957743,0.02452004,-0.02509700,0.02055296,-0.02059127,0.01795420,-0.01786488,0.08142223,-0.08132956
-0.59129565,5.63855050,-5.68108708,0.22828181,-0.23049494,3.08421590,-3.11580798,0.24699449,-0.24550109,2.37649887,-2.38728500,0.02597771,-0.02656920,0.02069262,-0.02073360,0.01739497,-0.01731941,0.08030182,-0.08023109
-0.58529265,5.77537386,-5.81930644,0.23639314,-0.23860263,3.19940437,-3.23128025,0.24603431,-0.24469423,2.39690610,-2.40876554,0.02757260,-0.02817371,0.02096066,-0.02100483,0.01697674,-0.01691449,0.07960821,-0.07956061
-0.57928964,5.92345667,-5.96838763,0.24496589,-0.24714726,3.32193798,-3.35372180,0.24574196,-0.24454169,2.42041477,-2.43333650,0.02929024,-0.02989542,0.02134543,-0.02139317,0.01669829,-0.01664874,0.07931979,-0.07929651
-0.57328664,6.08021538,-6.12570412,0.25384507,-0.25597298,3.45003517,-3.48133047,0.24605660,-0.24498035,2.44629327,-2.46024527,0.03111226,-0.03171538,0.02183422,-0.02188577,0.01655629,-0.01651863,0.07940912,-0.07941115
-0.56728364,6.24285304,-6.28841751,0.26286767,-0.26491628,3.58174706,-3.61214216,0.24691671,-0.24594635,2.47377180,-2.48869735,0.03301675,-0.03361122,0.02241380,-0.02246916,0.01654558,-0.01651880,0.07984436,-0.07987228
-0.56128064,6.40843061,-6.45355008,0.27186669,-0.27381002,3.71499782,-3.74407151,0.24826401,-0.24737891,2.50206988,-2.51788469,0.03497878,-0.03555764,0.02307087,-0.02312973,0.01665962,-0.01664240,0.08059086,-0.08064461
-0.55527764,6.57394017,-6.61805922,0.28067521,-0.28248760,3.84762789,-3.87495551,0.25004696,-0.24922387,2.53042288,-2.54701311,0.03697096,-0.03752704,0.02379250,-0.02385425,0.01689080,-0.01688152,0.08161268,-0.08169137
-0.54927464,6.73637806,-6.77891195,0.28913038,-0.29078694,3.97743911,-4.00259881,0.25222366,-0.25143673,2.55810674,-2.57532812,0.03896415,-0.03949022,0.02456660,-0.02463027,0.01723085,-0.01722750,0.08287405,-0.08297576
-0.54327164,6.89281593,-6.93315728,0.29707725,-0.29855426,4.10224056,-4.12481968,0.25476423,-0.25398504,2.58446011,-2.60213821,0.04092821,-0.04141714,0.02538231,-0.02544654,0.01767116,-0.01767136,0.08434064,-0.08446233
-0.53726863,7.04046803,-7.07799491,0.30437226,-0.30564765,4.21989412,-4.23949565,0.25765234,-0.25685012,2.60890344,-2.62683515,0.04283282,-0.04327773,0.02623028,-0.02629333,0.01820313,-0.01820405,0.08598075,-0.08611814
-0.53126563,7.17675327,-7.21083853,0.31088639,-0.31194011,4.32835874,-4.34460769,0.26088600,-0.26002794,2.63095447,-2.64891074,0.04464830,-0.04504272,0.02710298,-0.02716276,0.01881845,-0.01881682,0.08776616,-0.08791376
-0.52526263,7.29935059,-7.32937245,0.31650782,-0.31732231,4.42573250,-4.43828229,0.26447746,-0.26352924,2.65023997,-2.66796968,0.04634643,-0.04668444,0.02799488,-0.02804895,0.01950935,-0.01950147,0.08967281,-0.08982398
-0.51925963,7.40624675,-7.43160053,0.32114420,-0.32170468,4.51029170,-4.51883034,0.26845234,-0.26737875,2.66650333,-2.68373838,0.04790121,-0.04817758,0.02890250,-0.02894815,0.02026879,-0.02025056,0.09168117,-0.09182826
-0.51325663,7.49577562,-7.51588638,0.32472423,-0.32501908,4.58052620,-4.58478228,0.27284787,-0.27161366,2.67960812,-2.69606954,0.04928959,-0.04949992,0.02982448,-0.02985882,0.02109058,-0.02105757,0.09377638,-0.09391096
-0.50725363,7.56664825,-7.58098428,0.32719883,-0.32721983,4.63517047,-4.63491889,0.27771042,-0.27628131,2.68953748,-2.70494245,0.05049210,-0.05063288,0.03076144,-0.03078150,0.02196953,-0.02191702,0.09594805,-0.09606120
-0.50125063,7.61797342,-7.62606022,0.32854167,-0.32828426,4.67322962,-4.66829699,0.28309242,-0.28143620,2.69638952,-2.71045920,0.05149331,-0.05156204,0.03171584,-0.03171869,0.02290139,-0.02282451,0.09818990,-0.09827259
-0.49524762,7.64926839,-7.65070289,0.32874919,-0.32821263,4.69400022,-4.68426975,0.28904871,-0.28713647,2.70036885,-2.71283680,0.05228225,-0.05227747,0.03269172,-0.03267461,0.02388288,-0.02377673,0.10049914,-0.10054265
-0.48924462,7.66045967,-7.65492429,0.32784006,-0.32702754,4.69708519,-4.68250107,0.29563246,-0.29343992,2.70177469,-2.71239562,0.05285259,-0.05277392,0.03369437,-0.03365488,0.02491155,-0.02477136,0.10287572,-0.10287206
-0.48324162,7.65187416,-7.63915036,0.32585419,-0.32477290,4.68240270,-4.66297370,0.30289102,-0.30039983,2.70098569,-2.70954444,0.05320274,-0.05305089,0.03472990,-0.03466613,0.02598567,-0.02580695,0.10532136,-0.10526375
-0.47723862,7.62422082,-7.60420154,0.32285124,-0.32151235,4.65018865,-4.62599085,0.31086155,-0.30806056,2.69844224,-2.70476246,0.05333573,-0.05311251,0.03580482,-0.03571551,0.02710400,-0.02688272,0.10783864,-0.10772195
-0.47123562,7.57856347,-7.55126407,0.31890882,-0.31732742,4.60099264,-4.57217115,0.31956696,-0.31645344,2.69462653,-2.69857903,0.05325902,-0.05296725,0.03692554,-0.03681027,0.02826551,-0.02799832,0.11042995,-0.11025114
-0.46523262,7.51628543,-7.48185254,0.31412030,-0.31231523,4.53566738,-4.50243678,0.32901211,-0.32559272,2.69004124,-2.69155152,0.05298404,-0.05262757,0.03809791,-0.03795720,0.02946917,-0.02915351,0.11309654,-0.11285498
-0.45922961,7.43904707,-7.39776474,0.30859237,-0.30658601,4.45535152,-4.41799492,0.33918056,-0.33547216,2.68518753,-2.68424219,0.05252577,-0.05210935,0.03932667,-0.03916214,0.03071354,-0.03034789,0.11583763,-0.11553541
-0.45322661,7.34873720,-7.30102995,0.30244240,-0.30026039,4.36144620,-4.32031276,0.35003201,-0.34606219,2.68054308,-2.67719483,0.05190206,-0.05143129,0.04061506,-0.04042950,0.03199651,-0.03158047,0.11864965,-0.11829176
-0.44722361,7.24741989,-7.19385213,0.29579573,-0.29346657,4.25558556,-4.21108638,0.36150067,-0.35730787,2.67654112,-2.67091205,0.05113298,-0.05061421,0.04196441,-0.04176182,0.03331492,-0.03284937,0.12152569,-0.12112008
-0.44122061,7.13727812,-7.07854957,0.28878280,-0.28633745,4.13960180,-4.09220412,0.37349448,-0.36912783,2.67355119,-2.66583400,0.05024008,-0.04968029,0.04337381,-0.04315943,0.03466428,-0.03415146,0.12445510,-0.12401263
-0.43521761,7.02055594,-6.95749283,0.28153645,-0.27900777,4.01548553,-3.96570520,0.38589558,-0.38141424,2.67186257,-2.66231961,0.04924564,-0.04865232,0.04483993,-0.04462019,0.03603847,-0.03548203,0.12742337,-0.12695761
-0.42921461,6.89950081,-6.83304279,0.27418914,-0.27161134,3.88534207,-3.83373450,0.39856172,-0.39403388,2.67167097,-2.66063086,0.04817191,-0.04755295,0.04635688,-0.04613931,0.03742956,-0.03683454,0.13041224,-0.12993914
-0.42321161,6.77630796,-6.70749077,0.26687044,-0.26427844,3.75134505,-3.69849463,0.41132889,-0.40683034,2.67306929,-2.66092114,0.04704045,-0.04640398,0.04791629,-0.04770939,0.03882762,-0.03820042,0.13339998,-0.13293747
-0.41720860,6.65306831,-6.58300243,0.25970464,-0.25713338,3.61568810,-3.56219641,0.42401501,-0.41962731,2.67604277,-2.66322790,0.04587147,-0.04522576,0.04950743,-0.04932045,0.04022070,-0.03956899,0.13636203,-0.13592944
-0.41120560,6.53172147,-6.46156738,0.25280861,-0.25029234,3.48053614,-3.42700929,0.43642452,-0.43223291,2.68046884,-2.66747030,0.04468335,-0.04403663,0.05111750,-0.05096026,0.04159491,-0.04092743,0.13927169,-0.13888911
-0.40520260,6.41401518,-6.34495569,0.24628991,-0.24386148,3.34797740,-3.29501274,0.44835382,-0.44444478,2.68612175,-2.67345178,0.04349218,-0.04285253,0.05273207,-0.05261462,0.04293453,-0.04226092,0.14210104,-0.14178863
-0.39919960,6.30147205,-6.23468263,0.24024521,-0.23793536,3.21997753,-3.16815026,0.45959727,-0.45605598,2.69268174,-2.68086753,0.04231149,-0.04168671,0.05433556,-0.05426792,0.04422233,-0.04355291,0.14482195,-0.14459921
-0.39319660,6.19536429,-6.13198240,0.23475893,-0.23259562,3.09833706,-3.04818704,0.46995354,-0.46686125,2.69974828,-2.68931660,0.04115212,-0.04054957,0.05591182,-0.05590368,0.04543996,-0.04478542,0.14740714,-0.14729217
-0.38719360,6.09669678,-6.03779119,0.22990226,-0.22791003,2.98465317,-2.93667254,0.47923211,-0.47666348,2.70685675,-2.69831792,0.04002216,-0.03944864,0.05744479,-0.05750518,0.04656844,-0.04593956,0.14983124,-0.14984002
-0.38119060,6.00619824,-5.95273954,0.22573234,-0.22393181,2.88028705,-2.83490889,0.48725943,-0.48528011,2.71349773,-2.70732946,0.03892707,-0.03838871,0.05891917,-0.05905614,0.04758872,-0.04699605,0.15207172,-0.15221750
-0.37518759,5.92432027,-5.87715368,0.22229178,-0.22069917,2.78633738,-2.74392605,0.49388476,-0.49254912,2.71913774,-2.71576970,0.03786988,-0.03737206,0.06032104,-0.06054139,0.04848234,-0.04793590,0.15410983,-0.15440254
-0.36918459,5.85124336,-5.81106493,0.21960834,-0.21823517,2.70362079,-2.66446404,0.49898508,-0.49833438,2.72324056,-2.72304009,0.03685153,-0.03639875,0.06163845,-0.06194752,0.04923208,-0.04874102,0.15593118,-0.15637703
-0.36318159,5.78688909,-5.75422635,0.21769486,-0.21654778,2.63265951,-2.59696291,0.50246917,-0.50253006,2.72528775,-2.72854751,0.03587116,-0.03546701,0.06286197,-0.06326343,0.04982258,-0.04939495,0.15752629,-0.15812746
-0.35717859,5.73093742,-5.70613516,0.21654938,-0.21563009,2.57367655,-2.54156026,0.50428032,-0.50506396,2.72479763,-2.73172563,0.03492660,-0.03457370,0.06398511,-0.06448081,0.05024101,-0.04988348,0.15889074,-0.15964526
-0.35117559,5.68284798,-5.66605994,0.21615536,-0.21546075,2.52659841,-2.49809648,0.50439787,-0.50589955,2.72134151,-2.73205405,0.03401476,-0.03371472,0.06500457,-0.06559454,0.05047759,-0.05019527,0.16002523,-0.16092700
-0.34517259,5.64188430,-5.63307111,0.21648215,-0.21600457,2.49106495,-2.46612719,0.50283726,-0.50503657,2.71455664,-2.72907443,0.03313203,-0.03288547,0.06592046,-0.06660287,0.05052602,-0.05032230,0.16093525,-0.16197422
-0.33916958,5.60714019,-5.60607363,0.21748563,-0.21721322,2.46644630,-2.44494261,0.49964869,-0.50251033,2.70415533,-2.72240303,0.03227466,-0.03208123,0.06673627,-0.06750753,0.05038384,-0.05026030,0.16163066,-0.16279318
-0.33316658,5.57756736,-5.58384086,0.21910892,-0.21902618,2.45186612,-2.43359316,0.49491450,-0.49838958,2.68992999,-2.71173916,0.03143911,-0.03129752,0.06745881,-0.06831371,0.05005255,-0.05000897,0.16212500,-0.16339429
-0.32716358,5.55200389,-5.56504882,0.22128342,-0.22137183,2.44623060,-2.43092050,0.48874538,-0.49277316,2.67175419,-2.69686954,0.03062226,-0.03053037,0.06809793,-0.06902988,0.04953768,-0.04957202,0.16243474,-0.16379149
-0.32116058,5.52920314,-5.54831024,0.22393000,-0.22416866,2.44826245,-2.43559330,0.48127552,-0.48578568,2.64957999,-2.67766870,0.02982162,-0.02977650,0.06866625,-0.06966750,0.04884863,-0.04895717,0.16257842,-0.16400148
-0.31515758,5.50786295,-5.53220801,0.22696041,-0.22732687,2.45653901,-2.44614669,0.47265723,-0.47757226,2.62343222,-2.65409575,0.02903539,-0.02903346,0.06917875,-0.07024070,0.04799840,-0.04817588,0.16257581,-0.16404292
-0.30915458,5.48665521,-5.51532789,0.23027902,-0.23074996,2.46953353,-2.46102445,0.46305497,-0.46829289,2.59340022,-2.62618831,0.02826252,-0.02829964,0.06965229,-0.07076580,0.04700317,-0.04724300,0.16244713,-0.16393568
-0.30315158,5.46425556,-5.49629024,0.23378472,-0.23433679,2.48565854,-2.47862285,0.45263939,-0.45811643,2.55962815,-2.59405409,0.02750261,-0.02757421,0.07010519,-0.07126091,0.04588181,-0.04617630,0.16221236,-0.16370017
-0.29714857,5.43937353,-5.47378082,0.23737315,-0.23798365,2.50331020,-2.49733503,0.44158151,-0.44721478,2.52230443,-2.55786123,0.02675582,-0.02685706,0.07055673,-0.07174542,0.04465531,-0.04499594,0.16189076,-0.16335675
-0.29114557,5.41078275,-5.44658053,0.24093915,-0.24158668,2.52091261,-2.51559480,0.43004737,-0.43575734,2.48165152,-2.51782798,0.02602275,-0.02614864,0.07102676,-0.07223956,0.04334608,-0.04372381,0.16150053,-0.16292538
-0.28514257,5.37735113,-5.41359384,0.24437929,-0.24504433,2.53696068,-2.53191859,0.41819344,-0.42390613,2.43791641,-2.47421269,0.02530425,-0.02544979,0.07153525,-0.07276395,0.04197741,-0.04238292,0.16105867,-0.16242538
-0.27913957,5.33807040,-5.37387552,0.24759463,-0.24825998,2.55006049,-2.54494457,0.40616285,-0.41181168,2.39136276,-2.42730462,0.02460124,-0.02476155,0.07210196,-0.07333919,0.04057279,-0.04099679,0.16058115,-0.16187541
-0.27313657,5.29208455,-5.32665533,0.25049338,-0.25114453,2.55896595,-2.55346764,0.39408271,-0.39960993,2.34226487,-2.37741614,0.02391461,-0.02408502,0.07274612,-0.07398552,0.03915535,-0.03958887,0.16008307,-0.16129363
-0.26713357,5.23871595,-5.27135971,0.25299356,-0.25361886,2.56261061,-2.55646940,0.38206252,-0.38742014,2.29090377,-2.32487665,0.02324504,-0.02342124,0.07348615,-0.07472246,0.03774743,-0.03818200,0.15957912,-0.16069791
-0.26113057,5.17748849,-5.20762995,0.25502534,-0.25561613,2.56013367,-2.55314206,0.37019359,-0.37534388,2.23756538,-2.27002822,0.02259295,-0.02277103,0.07433940,-0.07556851,0.03637011,-0.03679800,0.15908407,-0.16010621
-0.25512756,5.10814627,-5.13533576,0.25653317,-0.25708370,2.55089930,-2.54290567,0.35854955,-0.36346507,2.18254051,-2.21322296,0.02195846,-0.02213501,0.07532194,-0.07654084,0.03504297,-0.03545734,0.15861322,-0.15953697
-0.24912456,5.03066703,-5.05458344,0.25747737,-0.25798469,2.53450863,-2.52541792,0.34718764,-0.35185082,2.12612638,-2.15482180,0.02134139,-0.02151353,0.07644829,-0.07765501,0.03378389,-0.03417888,0.15818292,-0.15900941
-0.24312156,4.94526904,-4.96571791,0.25783523,-0.25829894,2.51080412,-2.50057651,0.33615080,-0.34055314,2.06862901,-2.09519438,0.02074133,-0.02090674,0.07773120,-0.07892470,0.03260893,-0.03297979,0.15781089,-0.15854385
-0.23711856,4.85241093,-4.86931800,0.25760153,-0.25802343,2.47986610,-2.46851377,0.32547019,-0.32961121,2.01036609,-2.03471956,0.02015773,-0.02031466,0.07918136,-0.08036139,0.03153239,-0.03187542,0.15751645,-0.15816181
-0.23111556,4.75278379,-4.76618466,0.25678832,-0.25717208,2.44200179,-2.42958405,0.31516803,-0.31905393,1.95166960,-1.97378596,0.01959002,-0.01973728,0.08080716,-0.08197407,0.03056683,-0.03087943,0.15732058,-0.15788601
-0.22511256,4.64729563,-4.65732231,0.25542415,-0.25577488,2.39772720,-2.38434429,0.30526052,-0.30890273,1.89288779,-1.91279237,0.01903775,-0.01917467,0.08261439,-0.08376895,0.02972328,-0.03000384,0.15724566,-0.15774013
-0.21910955,4.53704833,-4.54391353,0.25355263,-0.25387647,2.34774297,-2.33352886,0.29576065,-0.29917431,1.83438601,-1.85214726,0.01850072,-0.01862712,0.08460602,-0.08574922,0.02901136,-0.02925922,0.15731521,-0.15774847
-0.21310655,4.42330818,-4.42728807,0.25123045,-0.25153414,2.29290499,-2.27801951,0.28668071,-0.28988317,1.77654606,-1.79226749,0.01797913,-0.01809529,0.08678193,-0.08791485,0.02843957,-0.02865485,0.15755324,-0.15793538
-0.20710355,4.30747078,-4.30888737,0.24852497,-0.24881546,2.23419131,-2.21881204,0.27803444,-0.28104386,1.71976413,-1.73357578,0.01747371,-0.01758025,0.08913882,-0.09026243,0.02801547,-0.02819899,0.15798365,-0.15832465
-0.20110055,4.19102232,-4.19022594,0.24551154,-0.24579563,2.17266670,-2.15698096,0.26983860,-0.27267267,1.66444700,-1.67649712,0.01698573,-0.01708360,0.09167016,-0.09278522,0.02774598,-0.02789906,0.15862944,-0.15893880
-0.19509755,4.07549858,-4.07285147,0.24227059,-0.24255464,2.10944657,-2.09364378,0.26211408,-0.26478899,1.61100703,-1.62145410,0.01651714,-0.01660753,0.09436633,-0.09547330,0.02763756,-0.02776192,0.15951202,-0.15979843
-0.18909455,3.96244385,-3.95830534,0.23888484,-0.23917451,2.04566154,-2.02992634,0.25488642,-0.25741598,1.55985594,-1.56886150,0.01607049,-0.01615475,0.09721486,-0.09831386,0.02769649,-0.02779406,0.16065051,-0.16092157
-0.18309155,3.85337161,-3.84808539,0.23543661,-0.23573665,1.98242436,-1.96693064,0.24818585,-0.25058089,1.51139791,-1.51912036,0.01564895,-0.01572854,0.10020097,-0.10129174,0.02792905,-0.02800186,0.16206126,-0.16232335
-0.17708854,3.74972863,-3.74361245,0.23200542,-0.23231958,1.92080027,-1.90570634,0.24204682,-0.24431488,1.46602245,-1.47261191,0.01525620,-0.01533265,0.10330822,-0.10439017,0.02834173,-0.02839178,0.16375754,-0.16401570
-0.17108554,3.65286413,-3.64620210,0.22866609,-0.22899705,1.86178188,-1.84722681,0.23650728,-0.23865242,1.42409726,-1.42969176,0.01489636,-0.01497116,0.10651940,-0.10759165,0.02894140,-0.02897055,0.16574955,-0.16600745
-0.16508254,3.56400504,-3.55704257,0.22548729,-0.22583660,1.80626931,-1.79237054,0.23160760,-0.23363052,1.38596182,-1.39068458,0.01457383,-0.01464842,0.10981756,-0.11087907,0.02973546,-0.02974535,0.16804464,-0.16830462
-0.15907954,3.48423796,-3.47717925,0.22253056,-0.22289876,1.75505580,-1.74190797,0.22738934,-0.22928762,1.35192167,-1.35587962,0.01429313,-0.01436888,0.11318721,-0.11423688,0.03073197,-0.03072395,0.17064785,-0.17091107
-0.15307654,3.41449809,-3.40750591,0.21984998,-0.22023661,1.70881909,-1.69649396,0.22389392,-0.22566244,1.32224385,-1.32552720,0.01405880,-0.01413695,0.11661553,-0.11765234,0.03193969,-0.03191480,0.17356271,-0.17382927
-0.14707354,3.35556463,-3.34876212,0.21749221,-0.21789595,1.66811792,-1.65666530,0.22116133,-0.22279279,1.29715347,-1.29983621,0.01387518,-0.01395681,0.12009363,-0.12111680,0.03336815,-0.03332710,0.17679218,-0.17706140
-0.14107054,3.30806197,-3.30153611,0.21549693,-0.21591574,1.63339323,-1.62284272,0.21922878,-0.22071429,1.27683142,-1.27897257,0.01374630,-0.01383234,0.12361770,-0.12462683,0.03502760,-0.03497079,0.18033974,-0.18061037
-0.13506753,3.27246531,-3.26627159,0.21389759,-0.21432886,1.60497321,-1.59533650,0.21812951,-0.21945922,1.26141312,-1.26305854,0.01367572,-0.01376690,0.12718996,-0.12818519,0.03692889,-0.03685642,0.18421044,-0.18448099
-0.12906453,3.24910929,-3.24327718,0.21272223,-0.21316290,1.58308099,-1.57435459,0.21789163,-0.21905534,1.25098790,-1.25217259,0.01366641,-0.01376328,0.13081941,-0.13180155,0.03908326,-0.03899502,0.18841190,-0.18868089
-0.12306153,3.23819793,-3.23273680,0.21199429,-0.21244106,1.56784398,-1.56001214,0.21853698,-0.21952482,1.24559898,-1.24634945,0.01372065,-0.01382354,0.13452214,-0.13549280,0.04150203,-0.04139775,0.19295499,-0.19322127
-0.11705853,3.23981429,-3.23471932,0.21173331,-0.21218273,1.55930367,-1.55234124,0.22008018,-0.22088313,1.24524338,-1.24558027,0.01383991,-0.01394897,0.13832137,-0.13928305,0.04419618,-0.04407548,0.19785423,-0.19811728
-0.11105553,3.25392819,-3.24918605,0.21195531,-0.21240392,1.55742487,-1.55130005,0.22252760,-0.22313800,1.24987177,-1.24981223,0.01402481,-0.01413995,0.14224693,-0.14320306,0.04717573,-0.04703826,0.20312774,-0.20338791
-0.10505253,3.28040098,-3.27599485,0.21267279,-0.21311725,1.56210351,-1.55678024,0.22587634,-0.22628836,1.25938763,-1.25894768,0.01427506,-0.01439594,0.14633432,-0.14728933,0.05044914,-0.05029465,0.20879674,-0.20905547
-0.09904952,3.31898623,-3.31490021,0.21389440,-0.21433155,1.57317230,-1.56861230,0.23011328,-0.23032328,1.27364591,-1.27284240,0.01458936,-0.01471542,0.15062333,-0.15158264,0.05402246,-0.05385087,0.21488442,-0.21514445
-0.09304652,3.36932632,-3.36554888,0.21562411,-0.21605104,1.59040403,-1.58656835,0.23521410,-0.23522087,1.29245073,-1.29130306,0.01496540,-0.01509583,0.15515624,-0.15612623,0.05789846,-0.05770999,0.22141439,-0.22167983
-0.08704352,3.43094477,-3.42747136,0.21786004,-0.21827414,1.61351226,-1.61036243,0.24114227,-0.24094724,1.31555251,-1.31408396,0.01539984,-0.01553355,0.15997570,-0.16096365,0.06207569,-0.06187094,0.22840859,-0.22868504
-0.08104052,3.50323536,-3.50007003,0.22059298,-0.22099196,1.64214987,-1.63964859,0.24784815,-0.24745552,1.34264452,-1.34088322,0.01588825,-0.01602390,0.16512232,-0.16613633,0.06654757,-0.06632757,0.23588486,-0.23617936
-0.07503752,3.58544888,-3.58260518,0.22380474,-0.22418663,1.67590581,-1.67401728,0.25526820,-0.25468497,1.37335934,-1.37133885,0.01642517,-0.01656111,0.17063221,-0.17168108,0.07130140,-0.07106769,0.24385425,-0.24417517
-0.06903452,3.67667949,-3.67418048,0.22746647,-0.22782963,1.71430096,-1.71299088,0.26332440,-0.26256029,1.40726560,-1.40502509,0.01700402,-0.01713837,0.17653454,-0.17762765,0.07631762,-0.07607229,0.25231816,-0.25267512
-0.06303152,3.77585226,-3.77373002,0.23153715,-0.23188024,1.75678387,-1.75601935,0.27192391,-0.27099130,1.44386553,-1.44144972,0.01761727,-0.01774785,0.18284921,-0.18399637,0.08156911,-0.08131484,0.26126572,-0.26166928
-0.05702851,3.88171419,-3.88000873,0.23596232,-0.23628430,1.80272765,-1.80247692,0.28095913,-0.27987287,1.48259409,-1.48005283,0.01825636,-0.01838078,0.18958488,-0.19079615,0.08702073,-0.08676079,0.27067124,-0.27113267
-0.05102551,3.99283045,-3.99158835,0.24067338,-0.24097348,1.85142874,-1.85166088,0.29030828,-0.28908545,1.52282005,-1.52020759,0.01891192,-0.01902756,0.19673740,-0.19802297,0.09262922,-0.09236745,0.28049231,-0.28102324
-0.04502251,4.10758793,-4.10686068,0.24558744,-0.24586517,1.90210871,-1.90279342,0.29983648,-0.29849612,1.56384968,-1.56122379,0.01957383,-0.01967789,0.20428884,-0.20565881,0.09834325,-0.09808406,0.29066842,-0.29128044
-0.03901951,4.22420725,-4.22404947,0.25060795,-0.25086304,1.95391968,-1.95502722,0.30939742,-0.30796018,1.60493350,-1.60235436,0.02023141,-0.02032098,0.21220709,-0.21367130,0.10410401,-0.10385229,0.30112040,-0.30182465
-0.03301651,4.34076439,-4.34123197,0.25562601,-0.25585848,2.00595402,-2.00745518,0.31883574,-0.31732352,1.64527625,-1.64280518,0.02087368,-0.02094579,0.22044616,-0.22201399,0.10984601,-0.10960707,0.31175077,-0.31255750
-0.02701351,4.45522212,-4.45637037,0.26052262,-0.26073274,2.05725836,-2.05912463,0.32798999,-0.32642551,1.68405026,-1.68174835,0.02148956,-0.02154125,0.22894713,-0.23062732,0.11549835,-0.11527780,0.32244497,-0.32336317
-0.02101051,4.56547095,-4.56735273,0.26517157,-0.26535987,2.10685184,-2.10905566,0.33669617,-0.33510255,1.72041207,-1.71833875,0.02206820,-0.02209660,0.23763976,-0.23944018,0.12098623,-0.12078988,0.33307368,-0.33411058
-0.01500750,4.66937844,-4.67204235,0.26944302,-0.26961034,2.15374817,-2.15626322,0.34479182,-0.34319209,1.75352186,-1.75173343,0.02259930,-0.02260174,0.24644468,-0.24837209,0.12623284,-0.12606656,0.34349590,-0.34465666
-0.00900450,4.76484537,-4.76833387,0.27320769,-0.27335517,2.19698063,-2.19978209,0.35212041,-0.35053704,1.78256520,-1.78111340,0.02307346,-0.02304751,0.25527595,-0.25733581,0.13116142,-0.13103095,0.35356294,-0.35485027
-0.00300150,4.84986623,-4.85421386,0.27634122,-0.27647031,2.23562895,-2.23869369,0.35853603,-0.35699044,1.80677623,-1.80570686,0.02348248,-0.02342606,0.26404401,-0.26624023,0.13569744,-0.13560826,0.36312302,-0.36453691
0.00300150,4.92259154,-4.92782303,0.27872885,-0.27884134,2.26884678,-2.27215343,0.36390804,-0.36242014,1.82546146,-1.82481313,0.02381974,-0.02373117,0.27265878,-0.27499341,0.13977087,-0.13972801,0.37202634,-0.37356382
0.00900450,4.98138877,-4.98751722,0.28026987,-0.28036786,2.29588849,-2.29941714,0.36812561,-0.36671335,1.83802293,-1.83782596,0.02408042,-0.02395854,0.28103265,-0.28350569,0.14331838,-0.14332624,0.38013037,-0.38178534
0.01500750,5.02489906,-5.03192407,0.28088186,-0.28096774,2.31613357,-2.31986541,0.37110186,-0.36978080,1.84397985,-1.84425540,0.02426181,-0.02410600,0.28908339,-0.29169248,0.14628535,-0.14634750,0.38730509,-0.38906827
0.02101051,5.05208643,-5.05999234,0.28050429,-0.28058074,2.32910765,-2.33302415,0.37277744,-0.37156040,1.84298740,-1.84374682,0.02436345,-0.02417365,0.29673665,-0.29947686,0.14862763,-0.14874669,0.39343802,-0.39529692
0.02701351,5.06227708,-5.07103128,0.27910153,-0.27917143,2.33449865,-2.33858058,0.37312341,-0.37202018,1.83485188,-1.83609636,0.02438722,-0.02416400,0.30392800,-0.30679160,0.15031297,-0.15049045,0.39843867,-0.40037767
0.03301651,5.05518643,-5.06473792,0.27666483,-0.27673126,2.33216729,-2.33639348,0.37214320,-0.37116026,1.81954122,-1.82126172,0.02433740,-0.02408193,0.31060442,-0.31358071,0.15132204,-0.15155820,0.40224233,-0.40424280
0.03901951,5.03093234,-5.04121059,0.27321346,-0.27327958,2.32215126,-2.32649724,0.36987354,-0.36901396,1.79719020,-1.79936778,0.02422054,-0.02393458,0.31672511,-0.31980030,0.15164896,-0.15194272,0.40481281,-0.40685336
