energy_ev,total_up,Os_p_up,Os_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-5.72386193,4.47449443,2.50480902,2.37697646,1.69726146,0.03176660,0.91479738,0.00000000
-5.71785893,4.33056932,2.42679203,2.29693211,1.63679281,0.03148840,0.89787142,0.00000000
-5.71185593,4.18403912,2.34328282,2.21706357,1.57338918,0.03128502,0.88066323,0.00000000
-5.70585293,4.03546308,2.25510287,2.13752301,1.50751394,0.03114450,0.86309036,0.00000000
-5.69984992,3.88541210,2.16310537,2.05845454,1.43967624,0.03105388,0.84506019,0.00000000
-5.69384692,3.73447871,2.06816316,1.98000562,1.37042411,0.03099974,0.82647713,0.00000000
-5.68784392,3.58328672,1.97115701,1.90233824,1.30033639,0.03096883,0.80725019,0.00000000
-5.68184092,3.43250007,1.87296457,1.82563957,1.23001369,0.03094872,0.78730036,0.00000000
-5.67583792,3.28283050,1.77445021,1.75013159,1.16006887,0.03092840,0.76656755,0.00000000
-5.66983492,3.13504367,1.67645584,1.67607930,1.09111733,0.03089884,0.74501684,0.00000000
-5.66383192,2.98996335,1.57979315,1.60379732,1.02376763,0.03085354,0.72264356,0.00000000
-5.65782891,2.84847353,1.48523707,1.53365438,0.95861270,0.03078893,0.69947717,0.00000000
-5.65182591,2.71151808,1.39352075,1.46607573,0.89622185,0.03070472,0.67558358,0.00000000
-5.64582291,2.58009796,1.30533195,1.40154317,0.83713403,0.03060411,0.65106601,0.00000000
-5.63981991,2.45526576,1.22131076,1.34059260,0.78185214,0.03049386,0.62606406,0.00000000
-5.63381691,2.33811745,1.14204841,1.28380924,0.73083874,0.03038427,0.60075132,0.00000000
-5.62781391,2.22978145,1.06808707,1.23182030,0.68451272,0.03028899,0.57533150,0.00000000
-5.62181091,2.13140472,0.99992012,1.18528532,0.64324713,0.03022472,0.55003317,0.00000000
-5.61580790,2.04413614,0.93799276,1.14488428,0.60736764,0.03021074,0.52510354,0.00000000
-5.60980490,1.96910715,0.88270238,1.11130358,0.57715151,0.03026840,0.50080133,0.00000000
-5.60380190,1.90740968,0.83439841,1.08522014,0.55282679,0.03042043,0.47738918,0.00000000
-5.59779890,1.86007172,0.79338145,1.06728389,0.53457125,0.03069024,0.45512583,0.00000000
-5.59179590,1.82803071,0.75990111,1.05809879,0.52251113,0.03110111,0.43425837,0.00000000
-5.58579290,1.81210521,0.73415272,1.05820300,0.51671914,0.03167535,0.41501481,0.00000000
-5.57978989,1.81296526,0.71627263,1.06804832,0.51721186,0.03243348,0.39759725,0.00000000
-5.57378689,1.83110223,0.70633222,1.08797954,0.52394641,0.03339339,0.38217590,0.00000000
-5.56778389,1.86679886,0.70433086,1.11821418,0.53681649,0.03456950,0.36888391,0.00000000
-5.56178089,1.92010045,0.71018800,1.15882321,0.55564796,0.03597207,0.35781342,0.00000000
-5.55577789,1.99078825,0.72373506,1.20971349,0.58019430,0.03760646,0.34901265,0.00000000
-5.54977489,2.07835634,0.74470738,1.27061252,0.61013229,0.03947265,0.34248413,0.00000000
-5.54377189,2.18199314,0.77273706,1.34105641,0.64505837,0.04156473,0.33818419,0.00000000
-5.53776888,2.30056892,0.80734732,1.42038173,0.68448614,0.04387062,0.33602350,0.00000000
-5.53176588,2.43263061,0.84794890,1.50772206,0.72784562,0.04637195,0.33586871,0.00000000
-5.52576288,2.57640503,0.89383935,1.60200993,0.77448453,0.04904408,0.33754516,0.00000000
-5.51975988,2.72981150,0.94420562,1.70198462,0.82367226,0.05185630,0.34084049,0.00000000
-5.51375688,2.89048472,0.99813045,1.80620643,0.87460665,0.05477227,0.34550913,0.00000000
-5.50775388,3.05580805,1.05460287,1.91307747,0.92642397,0.05775060,0.35127761,0.00000000
-5.50175088,3.22295733,1.11253281,2.02086890,0.97821198,0.06074566,0.35785051,0.00000000
-5.49574787,3.38895463,1.17076981,2.12775445,1.02902609,0.06370851,0.36491702,0.00000000
-5.48974487,3.55073086,1.22812546,2.23184935,1.07790824,0.06658800,0.37215799,0.00000000
-5.48374187,3.70519567,1.28339891,2.33125381,1.12390814,0.06933207,0.37925320,0.00000000
-5.47773887,3.84931262,1.33540478,2.42409971,1.16610600,0.07188900,0.38588888,0.00000000
-5.47173587,3.98017701,1.38300248,2.50859891,1.20363626,0.07420879,0.39176512,0.00000000
-5.46573287,4.09509364,1.42512575,2.58309158,1.23571111,0.07624456,0.39660313,0.00000000
-5.45972986,4.19165136,1.46081135,2.64609241,1.26164302,0.07795385,0.40015195,0.00000000
-5.45372686,4.26779140,1.48922554,2.69633303,1.28086526,0.07929981,0.40219459,0.00000000
-5.44772386,4.32186650,1.50968735,2.73279863,1.29294938,0.08025227,0.40255320,0.00000000
-5.44172086,4.35268812,1.52168738,2.75475732,1.29761879,0.08078865,0.40109323,0.00000000
-5.43571786,4.35955960,1.52490145,2.76178058,1.29475785,0.08089452,0.39772630,0.00000000
-5.42971486,4.34229360,1.51919830,2.75375416,1.28441583,0.08056404,0.39241176,0.00000000
-5.42371186,4.30121301,1.50464100,2.73087859,1.26680538,0.07980002,0.38515674,0.00000000
-5.41770885,4.23713508,1.48148208,2.69365942,1.24229575,0.07861376,0.37601482,0.00000000
-5.41170585,4.15133956,1.45015249,2.64288744,1.21140063,0.07702461,0.36508324,0.00000000
-5.40570285,4.04552231,1.41124503,2.57961004,1.17476134,0.07505922,0.35249887,0.00000000
-5.39969985,3.92173631,1.36549295,2.50509468,1.13312596,0.07275068,0.33843307,0.00000000
-5.39369685,3.78232300,1.31374479,2.42078645,1.08732534,0.07013742,0.32308561,0.00000000
-5.38769385,3.62983680,1.25693664,2.32826134,1.03824693,0.06726199,0.30667807,0.00000000
-5.38169085,3.46696627,1.19606291,2.22917753,0.98680773,0.06416977,0.28944674,0.00000000
-5.37568784,3.29645512,1.13214717,2.12522651,0.93392728,0.06090770,0.27163563,0.00000000
-5.36968484,3.12102629,1.06621388,2.01808610,0.88050196,0.05752297,0.25348959,0.00000000
-5.36368184,2.94331199,0.99926247,1.90937714,0.82738154,0.05406189,0.23524796,0.00000000
-5.35767884,2.76579204,0.93224434,1.80062533,0.77534884,0.05056877,0.21713890,0.00000000
-5.35167584,2.59074239,0.86604369,1.69322933,0.72510312,0.04708502,0.19937462,0.00000000
-5.34567284,2.42019509,0.80146254,1.58843585,0.67724784,0.04364844,0.18214752,0.00000000
-5.33966983,2.25591025,0.73921004,1.48732231,0.63228277,0.04029261,0.16562746,0.00000000
-5.33366683,2.09936002,0.67989625,1.39078678,0.59060062,0.03704655,0.14995995,0.00000000
-5.32766383,1.95172392,0.62402987,1.29954514,0.55248801,0.03393449,0.13526543,0.00000000
-5.32166083,1.81389465,0.57201961,1.21413461,0.51813018,0.03097588,0.12163934,0.00000000
-5.31565783,1.68649276,0.52417862,1.13492303,0.48761915,0.02818544,0.10915298,0.00000000
-5.30965483,1.56988854,0.48073120,1.06212264,0.46096440,0.02557345,0.09785496,0.00000000
-5.30365183,1.46422933,0.44182111,0.99580736,0.43810551,0.02314606,0.08777308,0.00000000
-5.29764882,1.36947039,0.40752085,0.93593251,0.41892590,0.02090567,0.07891647,0.00000000
-5.29164582,1.28540736,0.37784098,0.88235566,0.40326681,0.01885139,0.07127777,0.00000000
-5.28564282,1.21170880,0.35273923,0.83485776,0.39094091,0.01697951,0.06483539,0.00000000
-5.27963982,1.14794728,0.33212858,0.79316347,0.38174489,0.01528401,0.05955553,0.00000000
-5.27363682,1.09362774,0.31588422,0.75696004,0.37547031,0.01375695,0.05539400,0.00000000
-5.26763382,1.04821237,0.30384900,0.72591401,0.37191256,0.01238897,0.05229777,0.00000000
-5.26163082,1.01114114,0.29583746,0.69968531,0.37087738,0.01116971,0.05020624,0.00000000
-5.25562781,0.98184785,0.29163837,0.67793846,0.37218499,0.01008811,0.04905219,0.00000000
-5.24962481,0.95977155,0.29101603,0.66035073,0.37567179,0.00913283,0.04876249,0.00000000
-5.24362181,0.94436345,0.29371064,0.64661727,0.38118972,0.00829244,0.04925868,0.00000000
-5.23761881,0.93508983,0.29943805,0.63645338,0.38860361,0.00755575,0.05045736,0.00000000
-5.23161581,0.93143149,0.30788923,0.62959416,0.39778682,0.00691194,0.05227058,0.00000000
-5.22561281,0.93288040,0.31873006,0.62579195,0.40861570,0.00635073,0.05460628,0.00000000
-5.21960980,0.93893439,0.33160157,0.62481203,0.42096328,0.00586252,0.05736887,0.00000000
-5.21360680,0.94909085,0.34612119,0.62642700,0.43469271,0.00543847,0.06045988,0.00000000
-5.20760380,0.96283999,0.36188517,0.63041052,0.44965107,0.00507055,0.06377903,0.00000000
-5.20160080,0.97965889,0.37847231,0.63653093,0.46566387,0.00475159,0.06722532,0.00000000
-5.19559780,0.99900675,0.39544928,0.64454525,0.48253085,0.00447525,0.07069857,0.00000000
-5.18959480,1.02032210,0.41237721,0.65419419,0.50002330,0.00423609,0.07410107,0.00000000
-5.18359180,1.04302252,0.42881967,0.66519851,0.51788320,0.00402949,0.07733946,0.00000000
-5.17758879,1.06650710,0.44435158,0.67725717,0.53582438,0.00385168,0.08032673,0.00000000
-5.17158579,1.09016178,0.45856893,0.69004753,0.55353568,0.00369969,0.08298429,0.00000000
-5.16558279,1.11336767,0.47109869,0.70322773,0.57068601,0.00357133,0.08524394,0.00000000
-5.15957979,1.13551193,0.48160860,0.71644128,0.58693126,0.00346518,0.08704979,0.00000000
-5.15357679,1.15600095,0.48981638,0.72932372,0.60192259,0.00338058,0.08835987,0.00000000
-5.14757379,1.17427518,0.49549780,0.74151121,0.61531586,0.00331761,0.08914747,0.00000000
-5.14157079,1.18982505,0.49849331,0.75265045,0.62678176,0.00327709,0.08940209,0.00000000
-5.13556778,1.20220706,0.49871285,0.76240982,0.63601608,0.00326058,0.08912991,0.00000000
-5.12956478,1.21105928,0.49613848,0.77049078,0.64274968,0.00327035,0.08835379,0.00000000
-5.12356178,1.21611542,0.49082486,0.77663931,0.64675780,0.00330944,0.08711275,0.00000000
-5.11755878,1.21721670,0.48289726,0.78065645,0.64786803,0.00338155,0.08546097,0.00000000
-5.11155578,1.21432062,0.47254748,0.78240757,0.64596674,0.00349110,0.08346626,0.00000000
-5.10555278,1.20750623,0.46002745,0.78182958,0.64100365,0.00364311,0.08120811,0.00000000
-5.09954977,1.19697523,0.44564114,0.77893577,0.63299422,0.00384316,0.07877544,0.00000000
-5.09354677,1.18304869,0.42973480,0.77381775,0.62201980,0.00409725,0.07626392,0.00000000
-5.08754377,1.16615919,0.41268614,0.76664428,0.60822557,0.00441169,0.07377323,0.00000000
-5.08154077,1.14683862,0.39489269,0.75765688,0.59181625,0.00479291,0.07140405,0.00000000
-5.07553777,1.12570167,0.37675997,0.74716223,0.57304989,0.00524720,0.06925515,0.00000000
-5.06953477,1.10342581,0.35868970,0.73552154,0.55222988,0.00578053,0.06742050,0.00000000
-5.06353177,1.08072815,0.34106866,0.72313731,0.52969562,0.00639818,0.06598651,0.00000000
-5.05752876,1.05834019,0.32425835,0.71043792,0.50581214,0.00710453,0.06502954,0.00000000
-5.05152576,1.03698137,0.30858605,0.69786068,0.48095920,0.00790264,0.06461371,0.00000000
-5.04552276,1.01733243,0.29433719,0.68583412,0.45552026,0.00879402,0.06478908,0.00000000
-5.03951976,1.00000979,0.28174958,0.67476018,0.42987167,0.00977826,0.06559022,0.00000000
-5.03351676,0.98554193,0.27100935,0.66499727,0.40437266,0.01085283,0.06703532,0.00000000
-5.02751376,0.97434885,0.26224875,0.65684486,0.37935625,0.01201279,0.06912571,0.00000000
-5.02151076,0.96672563,0.25554592,0.65053039,0.35512167,0.01325069,0.07184596,0.00000000
-5.01550775,0.96283080,0.25092632,0.64619920,0.33192820,0.01455649,0.07516449,0.00000000
-5.00950475,0.96268017,0.24836589,0.64390793,0.30999090,0.01591758,0.07903460,0.00000000
-5.00350175,0.96614643,0.24779575,0.64362178,0.28947799,0.01731893,0.08339614,0.00000000
-4.99749875,0.97296475,0.24910801,0.64521585,0.27051019,0.01874330,0.08817749,0.00000000
-4.99149575,0.98274402,0.25216273,0.64848042,0.25316168,0.02017163,0.09329795,0.00000000
-4.98549275,0.99498354,0.25679545,0.65313018,0.23746260,0.02158348,0.09867047,0.00000000
-4.97948974,1.00909419,0.26282515,0.65881670,0.22340300,0.02295756,0.10420454,0.00000000
-4.97348674,1.02442329,0.27006222,0.66514387,0.21093777,0.02427236,0.10980920,0.00000000
-4.96748374,1.04028203,0.27831604,0.67168535,0.19999240,0.02550681,0.11539597,0.00000000
-4.96148074,1.05597407,0.28740199,0.67800330,0.19046923,0.02664095,0.12088174,0.00000000
-4.95547774,1.07082410,0.29714738,0.68366753,0.18225385,0.02765658,0.12619124,0.00000000
-4.94947474,1.08420486,0.30739624,0.68827400,0.17522136,0.02853795,0.13125924,0.00000000
-4.94347174,1.09556158,0.31801259,0.69146204,0.16924221,0.02927224,0.13603215,0.00000000
-4.93746873,1.10443245,0.32888210,0.69292923,0.16418747,0.02985004,0.14046914,0.00000000
-4.93146573,1.11046445,0.33991219,0.69244352,0.15993324,0.03026569,0.14454248,0.00000000
-4.92546273,1.11342377,0.35103039,0.68985191,0.15636412,0.03051746,0.14823742,0.00000000
-4.91945973,1.11320054,0.36218138,0.68508549,0.15337577,0.03060759,0.15155127,0.00000000
-4.91345673,1.10980781,0.37332261,0.67816070,0.15087638,0.03054218,0.15449194,0.00000000
-4.90745373,1.10337511,0.38441912,0.66917694,0.14878731,0.03033094,0.15707611,0.00000000
-4.90145073,1.09413721,0.39543771,0.65831069,0.14704280,0.02998678,0.15932685,0.00000000
-4.89544772,1.08241878,0.40634100,0.64580678,0.14558910,0.02952537,0.16127116,0.00000000
-4.88944472,1.06861615,0.41708179,0.63196724,0.14438300,0.02896451,0.16293742,0.00000000
-4.88344172,1.05317710,0.42759816,0.61713846,0.14339010,0.02832352,0.16435295,0.00000000
-4.87743872,1.03658004,0.43780968,0.60169735,0.14258290,0.02762258,0.16554182,0.00000000
-4.87143572,1.01931354,0.44761509,0.58603721,0.14193891,0.02688211,0.16652310,0.00000000
-4.86543272,1.00185731,0.45689174,0.57055394,0.14143899,0.02612210,0.16730967,0.00000000
-4.85942971,0.98466550,0.46549673,0.55563325,0.14106596,0.02536162,0.16790754,0.00000000
-4.85342671,0.96815287,0.47327002,0.54163918,0.14080355,0.02461832,0.16831588,0.00000000
-4.84742371,0.95268421,0.48003913,0.52890441,0.14063588,0.02390802,0.16852767,0.00000000
-4.84142071,0.93856728,0.48562540,0.51772245,0.14054721,0.02324451,0.16853083,0.00000000
-4.83541771,0.92604893,0.48985126,0.50834182,0.14052218,0.02263927,0.16830995,0.00000000
-4.82941471,0.91531438,0.49254830,0.50096213,0.14054629,0.02210147,0.16784823,0.00000000
-4.82341171,0.90648885,0.49356542,0.49573190,0.14060659,0.02163789,0.16712966,0.00000000
-4.81740870,0.89964127,0.49277675,0.49274789,0.14069244,0.02125302,0.16614121,0.00000000
-4.81140570,0.89478914,0.49008874,0.49205572,0.14079625,0.02094921,0.16487483,0.00000000
-4.80540270,0.89190419,0.48544596,0.49365136,0.14091409,0.02072676,0.16332918,0.00000000
-4.79939970,0.89091800,0.47883536,0.49748339,0.14104602,0.02058414,0.16151092,0.00000000
-4.79339670,0.89172724,0.47028856,0.50345565,0.14119614,0.02051818,0.15943535,0.00000000
-4.78739370,0.89419824,0.45988216,0.51143023,0.14137224,0.02052424,0.15712660,0.00000000
-4.78139070,0.89817050,0.44773600,0.52123051,0.14158515,0.02059642,0.15461710,0.00000000
-4.77538769,0.90345934,0.43400937,0.53264449,0.14184768,0.02072769,0.15194642,0.00000000
-4.76938469,0.90985763,0.41889563,0.54542802,0.14217329,0.02091006,0.14915970,0.00000000
-4.76338169,0.91713686,0.40261528,0.55930841,0.14257456,0.02113472,0.14630550,0.00000000
-4.75737869,0.92504794,0.38540807,0.57398812,0.14306154,0.02139218,0.14343351,0.00000000
-4.75137569,0.93332194,0.36752451,0.58914894,0.14364010,0.02167237,0.14059195,0.00000000
-4.74537269,0.94167131,0.34921717,0.60445658,0.14431043,0.02196478,0.13782513,0.00000000
-4.73936968,0.94979180,0.33073242,0.61956576,0.14506576,0.02225864,0.13517112,0.00000000
-4.73336668,0.95736541,0.31230274,0.63412590,0.14589143,0.02254301,0.13265968,0.00000000
-4.72736368,0.96406462,0.29414014,0.64778746,0.14676441,0.02280698,0.13031080,0.00000000
-4.72136068,0.96955790,0.27643093,0.66020864,0.14765333,0.02303988,0.12813359,0.00000000
-4.71535768,0.97351656,0.25933191,0.67106269,0.14851900,0.02323144,0.12612593,0.00000000
-4.70935468,0.97562281,0.24296823,0.68004536,0.14931551,0.02337201,0.12427469,0.00000000
-4.70335168,0.97557880,0.22743275,0.68688255,0.14999183,0.02345283,0.12255660,0.00000000
-4.69734867,0.97311633,0.21278691,0.69133772,0.15049389,0.02346620,0.12093968,0.00000000
-4.69134567,0.96800688,0.19906301,0.69321910,0.15076701,0.02340573,0.11938526,0.00000000
-4.68534267,0.96007157,0.18626751,0.69238621,0.15075861,0.02326657,0.11785033,0.00000000
-4.67933967,0.94919060,0.17438527,0.68875561,0.15042114,0.02304555,0.11629022,0.00000000
-4.67333667,0.93531183,0.16338440,0.68230565,0.14971497,0.02274137,0.11466147,0.00000000
-4.66733367,0.91845802,0.15322140,0.67308003,0.14861127,0.02235471,0.11292470,0.00000000
-4.66133067,0.89873263,0.14384643,0.66119009,0.14709465,0.02188834,0.11104738,0.00000000
-4.65532766,0.87632361,0.13520842,0.64681558,0.14516544,0.02134712,0.10900637,0.00000000
-4.64932466,0.85150538,0.12725975,0.63020414,0.14284164,0.02073803,0.10679012,0.00000000
-4.64332166,0.82463854,0.11996049,0.61166915,0.14016026,0.02007008,0.10440048,0.00000000
-4.63731866,0.79616754,0.11328194,0.59158629,0.13717822,0.01935424,0.10185391,0.00000000
-4.63131566,0.76661621,0.10720945,0.57038861,0.13397252,0.01860328,0.09918228,0.00000000
-4.62531266,0.73658130,0.10174453,0.54856049,0.13063987,0.01783161,0.09643302,0.00000000
-4.61930965,0.70672415,0.09690604,0.52663027,0.12729572,0.01705500,0.09366874,0.00000000
-4.61330665,0.67776062,0.09273081,0.50516200,0.12407267,0.01629041,0.09096628,0.00000000
-4.60730365,0.65044962,0.08927338,0.48474625,0.12111827,0.01555565,0.08841533,0.00000000
-4.60130065,0.62558025,0.08660519,0.46599013,0.11859247,0.01486911,0.08611652,0.00000000
-4.59529765,0.60395788,0.08481309,0.44950680,0.11666445,0.01424943,0.08417919,0.00000000
-4.58929465,0.58638937,0.08399737,0.43590437,0.11550926,0.01371520,0.08271879,0.00000000
-4.58329165,0.57366752,0.08426926,0.42577453,0.11530394,0.01328458,0.08185405,0.00000000
-4.57728864,0.56655512,0.08574805,0.41968093,0.11622365,0.01297500,0.08170398,0.00000000
-4.57128564,0.56576857,0.08855783,0.41814738,0.11843743,0.01280278,0.08238471,0.00000000
-4.56528264,0.57196146,0.09282387,0.42164620,0.12210400,0.01278284,0.08400635,0.00000000
-4.55927964,0.58570820,0.09866875,0.43058662,0.12736747,0.01292830,0.08666977,0.00000000
-4.55327664,0.60748804,0.10620830,0.44530364,0.13435318,0.01325020,0.09046348,0.00000000
-4.54727364,0.63766953,0.11554721,0.46604735,0.14316361,0.01375713,0.09546071,0.00000000
-4.54127064,0.67649610,0.12677467,0.49297310,0.15387454,0.01445501,0.10171654,0.00000000
-4.53526763,0.72407272,0.13995984,0.52613269,0.16653147,0.01534671,0.10926533,0.00000000
-4.52926463,0.78035429,0.15514740,0.56546682,0.18114646,0.01643190,0.11811852,0.00000000
-4.52326163,0.84513607,0.17235319,0.61079928,0.19769545,0.01770679,0.12826264,0.00000000
-4.51725863,0.91804668,0.19156014,0.66183298,0.21611609,0.01916398,0.13965787,0.00000000
-4.51125563,0.99854398,0.21271456,0.71814832,0.23630629,0.02079236,0.15223705,0.00000000
-4.50525263,1.08591444,0.23572300,0.77920398,0.25812352,0.02257711,0.16590521,0.00000000
-4.49924962,1.17927624,0.26044979,0.84434064,0.28138489,0.02449972,0.18053978,0.00000000
-4.49324662,1.27758648,0.28671556,0.91278750,0.30586821,0.02653812,0.19599135,0.00000000
-4.48724362,1.37965280,0.31429666,0.98367206,0.33131403,0.02866693,0.21208527,0.00000000
-4.48124062,1.48414927,0.34292592,1.05603278,0.35742859,0.03085779,0.22862380,0.00000000
-4.47523762,1.58963679,0.37229464,1.12883489,0.38388789,0.03307974,0.24538915,0.00000000
-4.46923462,1.69458764,0.40205603,1.20098886,0.41034277,0.03529980,0.26214707,0.00000000
-4.46323162,1.79741372,0.43183012,1.27137142,0.43642482,0.03748352,0.27865119,0.00000000
-4.45722861,1.89649820,0.46121005,1.33884842,0.46175332,0.03959569,0.29464785,0.00000000
-4.45122561,1.99022953,0.48976977,1.40229931,0.48594278,0.04160105,0.30988153,0.00000000
-4.44522261,2.07703732,0.51707301,1.46064229,0.50861119,0.04346513,0.32410046,0.00000000
-4.43921961,2.15542874,0.54268317,1.51285961,0.52938855,0.04515501,0.33706257,0.00000000
-4.43321661,2.22402472,0.56617405,1.55802221,0.54792565,0.04664013,0.34854144,0.00000000
-4.42721361,2.28159460,0.58714101,1.59531296,0.56390274,0.04789309,0.35833206,0.00000000
-4.42121061,2.32708819,0.60521218,1.62404765,0.57703786,0.04889032,0.36625626,0.00000000
-4.41520760,2.35966422,0.62005935,1.64369323,0.58709462,0.04961277,0.37216775,0.00000000
-4.40920460,2.37871408,0.63140812,1.65388249,0.59388904,0.05004642,0.37595628,0.00000000
-4.40320160,2.38388013,0.63904698,1.65442474,0.59729530,0.05018269,0.37755112,0.00000000
-4.39719860,2.37506775,0.64283476,1.64531218,0.59725023,0.05001875,0.37692347,0.00000000
-4.39119560,2.35245077,0.64270641,1.62672159,0.59375611,0.04955758,0.37408786,0.00000000
-4.38519260,2.31646997,0.63867654,1.59901137,0.58688202,0.04880802,0.36910236,0.00000000
-4.37918959,2.26782478,0.63084071,1.56271405,0.57676326,0.04778451,0.36206766,0.00000000
-4.37318659,2.20745820,0.61937446,1.51852440,0.56359914,0.04650683,0.35312504,0.00000000
-4.36718359,2.13653570,0.60452975,1.46728367,0.54764897,0.04499957,0.34245318,0.00000000
-4.36118059,2.05641866,0.58662936,1.40996053,0.52922648,0.04329160,0.33026411,0.00000000
-4.35517759,1.96863326,0.56605903,1.34762917,0.50869276,0.04141536,0.31679820,0.00000000
-4.34917459,1.87483596,0.54325785,1.28144552,0.48644796,0.03940615,0.30231857,0.00000000
-4.34317159,1.77677652,0.51870720,1.21262222,0.46292204,0.03730128,0.28710492,0.00000000
-4.33716858,1.67625992,0.49291855,1.14240313,0.43856483,0.03513932,0.27144713,0.00000000
-4.33116558,1.57510825,0.46642066,1.07203814,0.41383562,0.03295929,0.25563869,0.00000000
-4.32516258,1.47512355,0.43974642,1.00275904,0.38919279,0.03079985,0.23997024,0.00000000
-4.31915958,1.37805277,0.41341998,0.93575678,0.36508351,0.02869866,0.22472331,0.00000000
-4.31315658,1.28555542,0.38794433,0.87216097,0.34193409,0.02669171,0.21016455,0.00000000
-4.30715358,1.19917473,0.36378981,0.81302162,0.32014088,0.02481274,0.19654040,0.00000000
