energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-3.07053527,0.29863432,0.06521461,0.00000000,0.00038458,0.00763670,0.06392969,0.25438158,0.00168116,0.04453864
-3.06453227,0.34881619,0.07295004,0.00000000,0.00044908,0.00904611,0.07514630,0.29799463,0.00197695,0.05247879
-3.05852926,0.40657400,0.08216577,0.00000000,0.00052147,0.01064452,0.08804223,0.34811745,0.00230945,0.06159927
-3.05252626,0.47232279,0.09288856,0.00000000,0.00060199,0.01244220,0.10272736,0.40512142,0.00268012,0.07197656
-3.04652326,0.54639970,0.10512835,0.00000000,0.00069073,0.01444692,0.11929763,0.46931119,0.00308990,0.08367636
-3.04052026,0.62904209,0.11887545,0.00000000,0.00078767,0.01666334,0.13783035,0.54090550,0.00353908,0.09675002
-3.03451726,0.72036526,0.13409777,0.00000000,0.00089263,0.01909232,0.15837922,0.62001745,0.00402720,0.11123087
-3.02851426,0.82034063,0.15073823,0.00000000,0.00100523,0.02173040,0.18096938,0.70663526,0.00455295,0.12713048
-3.02251126,0.92877530,0.16871256,0.00000000,0.00112491,0.02456920,0.20559251,0.80060417,0.00511414,0.14443515
-3.01650825,1.04529421,0.18790763,0.00000000,0.00125093,0.02759504,0.23220239,0.90161052,0.00570762,0.16310266
-3.01050525,1.16932586,0.20818055,0.00000000,0.00138235,0.03078861,0.26071093,1.00916897,0.00632924,0.18305952
-3.00450225,1.30009277,0.22935852,0.00000000,0.00151802,0.03412488,0.29098508,1.12261377,0.00697389,0.20419894
-2.99849925,1.43660754,0.25123977,0.00000000,0.00165662,0.03757311,0.32284477,1.24109494,0.00763552,0.22637959
-2.99249625,1.57767546,0.27359547,0.00000000,0.00179668,0.04109714,0.35606199,1.36358019,0.00830721,0.24942535
-2.98649325,1.72190415,0.29617274,0.00000000,0.00193658,0.04465586,0.39036140,1.48886297,0.00898130,0.27312620
-2.98049025,1.86772074,0.31869874,0.00000000,0.00207460,0.04820393,0.42542238,1.61557720,0.00964948,0.29724026
-2.97448724,2.01339656,0.34088569,0.00000000,0.00220891,0.05169268,0.46088276,1.74221852,0.01030301,0.32149717
-2.96848424,2.15707905,0.36243685,0.00000000,0.00233770,0.05507125,0.49634415,1.86717205,0.01093290,0.34560258
-2.96248124,2.29683029,0.38305311,0.00000000,0.00245911,0.05828787,0.53137893,1.98874595,0.01153010,0.36924388
-2.95647824,2.43067117,0.40244011,0.00000000,0.00257136,0.06129125,0.56553870,2.10521004,0.01208577,0.39209699
-2.95047524,2.55662993,0.42031558,0.00000000,0.00267274,0.06403207,0.59836403,2.21483832,0.01259150,0.41383395
-2.94447224,2.67279340,0.43641671,0.00000000,0.00276170,0.06646449,0.62939521,2.31595401,0.01303954,0.43413117
-2.93846923,2.77735925,0.45050711,0.00000000,0.00283682,0.06854758,0.65818386,2.40697549,0.01342300,0.45267809
-2.93246623,2.86868721,0.46238335,0.00000000,0.00289692,0.07024668,0.68430468,2.48646150,0.01373610,0.46918581
-2.92646323,2.94534737,0.47188049,0.00000000,0.00294105,0.07153458,0.70736734,2.55315380,0.01397433,0.48339550
-2.92046023,3.00616344,0.47887673,0.00000000,0.00296850,0.07239243,0.72702773,2.60601553,0.01413454,0.49508619
-2.91445723,3.05024940,0.48329668,0.00000000,0.00297885,0.07281048,0.74299832,2.64426369,0.01421511,0.50408160
-2.90845423,3.07703766,0.48511332,0.00000000,0.00297197,0.07278838,0.75505714,2.66739435,0.01421598,0.51025580
-2.90245123,3.08629775,0.48434846,0.00000000,0.00294802,0.07233526,0.76305505,2.67519939,0.01413863,0.51353739
-2.89644822,3.07814451,0.48107174,0.00000000,0.00290744,0.07146939,0.76692088,2.66777409,0.01398608,0.51391195
-2.89044522,3.05303536,0.47539816,0.00000000,0.00285093,0.07021759,0.76666431,2.64551506,0.01376282,0.51142286
-2.88444222,3.01175674,0.46748428,0.00000000,0.00277947,0.06861430,0.76237622,2.60910859,0.01347463,0.50617015
-2.87843922,2.95540027,0.45752325,0.00000000,0.00269425,0.06670036,0.75422654,2.55950987,0.01312852,0.49830760
-2.87243622,2.88532941,0.44573883,0.00000000,0.00259666,0.06452163,0.74245960,2.49791380,0.01273244,0.48803824
-2.86643322,2.80313819,0.43237867,0.00000000,0.00248826,0.06212749,0.72738714,2.42571869,0.01229521,0.47560826
-2.86043022,2.71060356,0.41770717,0.00000000,0.00237073,0.05956918,0.70937924,2.34448422,0.01182618,0.46129972
-2.85442721,2.60963329,0.40199808,0.00000000,0.00224586,0.05689826,0.68885358,2.25588541,0.01133516,0.44542237
-2.84842421,2.50221164,0.38552726,0.00000000,0.00211548,0.05416502,0.66626326,2.16166436,0.01083212,0.42830477
-2.84242121,2.39034471,0.36856575,0.00000000,0.00198143,0.05141712,0.64208388,2.06358170,0.01032708,0.41028532
-2.83641821,2.27600772,0.35137352,0.00000000,0.00184553,0.04869840,0.61680021,1.96336948,0.00982996,0.39170329
-2.83041521,2.16109600,0.33419398,0.00000000,0.00170955,0.04604795,0.59089307,1.86268720,0.00935042,0.37289041
-2.82441221,2.04738149,0.31724955,0.00000000,0.00157518,0.04349941,0.56482684,1.76308252,0.00889787,0.35416321
-2.81840920,1.93647590,0.30073825,0.00000000,0.00144401,0.04108064,0.53903803,1.66595779,0.00848135,0.33581647
-2.81240620,1.82980177,0.28483152,0.00000000,0.00131747,0.03881366,0.51392545,1.57254326,0.00810956,0.31811788
-2.80640320,1.72857186,0.26967322,0.00000000,0.00119687,0.03671483,0.48984212,1.48387775,0.00779087,0.30130420
-2.80040020,1.63377715,0.25537971,0.00000000,0.00108339,0.03479540,0.46708929,1.40079673,0.00753339,0.28557881
-2.79439720,1.54618327,0.24204092,0.00000000,0.00097800,0.03306220,0.44591260,1.32392790,0.00734501,0.27111089
-2.78839420,1.46633480,0.22972243,0.00000000,0.00088156,0.03151852,0.42650056,1.25369391,0.00723346,0.25803591
-2.78239120,1.39456671,0.21846808,0.00000000,0.00079475,0.03016513,0.40898513,1.19032140,0.00720638,0.24645756
-2.77638819,1.33102169,0.20830320,0.00000000,0.00071810,0.02900138,0.39344439,1.13385563,0.00727133,0.23645070
-2.77038519,1.27567231,0.19923803,0.00000000,0.00065201,0.02802621,0.37990706,1.08417969,0.00743578,0.22806526
-2.76438219,1.22834644,0.19127130,0.00000000,0.00059675,0.02723921,0.36835841,1.04103703,0.00770705,0.22133080
-2.75837919,1.18875472,0.18439355,0.00000000,0.00055244,0.02664148,0.35874751,1.00405634,0.00809223,0.21626134
-2.75237619,1.15651841,0.17859014,0.00000000,0.00051911,0.02623636,0.35099514,0.97277747,0.00859796,0.21286033
-2.74637319,1.13119667,0.17384384,0.00000000,0.00049668,0.02602996,0.34500208,0.94667732,0.00923024,0.21112533
-2.74037019,1.11231169,0.17013668,0.00000000,0.00048496,0.02603139,0.34065746,0.92519475,0.00999410,0.21105213
-2.73436718,1.09937103,0.16745114,0.00000000,0.00048368,0.02625283,0.33784647,0.90775356,0.01089324,0.21263818
-2.72836418,1.09188611,0.16577060,0.00000000,0.00049245,0.02670926,0.33645744,0.89378289,0.01192971,0.21588494
-2.72236118,1.08938652,0.16507903,0.00000000,0.00051080,0.02741794,0.33638761,0.88273436,0.01310343,0.22079912
-2.71635818,1.09142958,0.16536000,0.00000000,0.00053818,0.02839768,0.33754756,0.87409577,0.01441180,0.22739259
-2.71035518,1.09760539,0.16659514,0.00000000,0.00057391,0.02966784,0.33986393,0.86740093,0.01584934,0.23568106
-2.70435218,1.10753733,0.16876206,0.00000000,0.00061725,0.03124719,0.34328048,0.86223585,0.01740731,0.24568131
-2.69834917,1.12087845,0.17183203,0.00000000,0.00066736,0.03315262,0.34775730,0.85824123,0.01907352,0.25740739
-2.69234617,1.13730446,0.17576753,0.00000000,0.00072330,0.03539774,0.35326831,0.85511172,0.02083211,0.27086562
-2.68634317,1.15650399,0.18051989,0.00000000,0.00078405,0.03799152,0.35979729,0.85259224,0.02266359,0.28604888
-2.68034017,1.17816701,0.18602711,0.00000000,0.00084853,0.04093691,0.36733243,0.85047204,0.02454490,0.30293039
-2.67433717,1.20197250,0.19221223,0.00000000,0.00091560,0.04422959,0.37586014,0.84857700,0.02644975,0.32145724
-2.66833417,1.22757622,0.19898219,0.00000000,0.00098408,0.04785689,0.38535800,0.84676092,0.02834904,0.34154430
-2.66233117,1.25459970,0.20622750,0.00000000,0.00105281,0.05179697,0.39578780,0.84489635,0.03021145,0.36306863
-2.65632816,1.28262131,0.21382265,0.00000000,0.00112064,0.05601820,0.40708878,0.84286577,0.03200416,0.38586499
-2.65032516,1.31117015,0.22162749,0.00000000,0.00118648,0.06047901,0.41917161,0.84055355,0.03369378,0.40972279
-2.64432216,1.33972354,0.22948935,0.00000000,0.00124934,0.06512800,0.43191374,0.83783935,0.03524721,0.43438477
-2.63831916,1.36770839,0.23724606,0.00000000,0.00130840,0.06990446,0.44515621,0.83459321,0.03663271,0.45954770
-2.63231616,1.39450669,0.24472976,0.00000000,0.00136301,0.07473936,0.45870246,0.83067278,0.03782086,0.48486529
-2.62631316,1.41946508,0.25177115,0.00000000,0.00141274,0.07955665,0.47231927,0.82592261,0.03878556,0.50995337
-2.62031016,1.44190827,0.25820435,0.00000000,0.00145743,0.08427494,0.48573983,0.82017576,0.03950488,0.53439728
-2.61430715,1.46115566,0.26387185,0.00000000,0.00149722,0.08880950,0.49866911,0.81325730,0.03996187,0.55776128
-2.60830415,1.47654048,0.26862952,0.00000000,0.00153257,0.09307450,0.51079117,0.80498973,0.04014512,0.57959975
-2.60230115,1.48743060,0.27235147,0.00000000,0.00156426,0.09698542,0.52177822,0.79519960,0.04004919,0.59946967
-2.59629815,1.49324992,0.27493432,0.00000000,0.00159343,0.10046154,0.53130105,0.78372522,0.03967481,0.61694399
-2.59029515,1.49349925,0.27630097,0.00000000,0.00162153,0.10342836,0.53904023,0.77042469,0.03902882,0.63162521
-2.58429215,1.48777570,0.27640343,0.00000000,0.00165031,0.10582001,0.54469775,0.75518385,0.03812396,0.64315865
-2.57828914,1.47578943,0.27522474,0.00000000,0.00168180,0.10758126,0.54800822,0.73792358,0.03697838,0.65124477
-2.57228614,1.45737690,0.27277980,0.00000000,0.00171824,0.10866943,0.54874940,0.71860605,0.03561506,0.65564984
-2.56628314,1.43251002,0.26911500,0.00000000,0.00176203,0.10905573,0.54675120,0.69723946,0.03406094,0.65621467
-2.56028014,1.40130053,0.26430684,0.00000000,0.00181564,0.10872619,0.54190295,0.67388100,0.03234605,0.65286069
-2.55427714,1.36399942,0.25845938,0.00000000,0.00188153,0.10768221,0.53415840,0.64863789,0.03050256,0.64559333
-2.54827414,1.32099142,0.25170071,0.00000000,0.00196209,0.10594041,0.52353829,0.62166640,0.02856371,0.63450230
-2.54227114,1.27278479,0.24417875,0.00000000,0.00205947,0.10353209,0.51013040,0.59316891,0.02656286,0.61975894
-2.53626813,1.21999688,0.23605622,0.00000000,0.00217553,0.10050223,0.49408696,0.56338919,0.02453255,0.60161066
-2.53026513,1.16333623,0.22750537,0.00000000,0.00231175,0.09690796,0.47561978,0.53260626,0.02250366,0.58037272
-2.52426213,1.10358203,0.21870249,0.00000000,0.00246908,0.09281680,0.45499324,0.50112698,0.02050470,0.55641792
-2.51825913,1.04156191,0.20982251,0.00000000,0.00264792,0.08830453,0.43251555,0.46927801,0.01856124,0.53016446
-2.51225613,0.97812917,0.20103396,0.00000000,0.00284802,0.08345296,0.40852874,0.43739742,0.01669546,0.50206275
-2.50625313,0.91414042,0.19249441,0.00000000,0.00306842,0.07834759,0.38339795,0.40582643,0.01492596,0.47258164
-2.50025013,0.85043462,0.18434679,0.00000000,0.00330744,0.07307537,0.35750037,0.37490166,0.01326760,0.44219477
-2.49424712,0.78781439,0.17671652,0.00000000,0.00356263,0.06772248,0.33121456,0.34494834,0.01173160,0.41136761
-2.48824412,0.72703028,0.16970969,0.00000000,0.00383087,0.06237241,0.30491036,0.31627456,0.01032567,0.38054563
-2.48224112,0.66876853,0.16341236,0.00000000,0.00410834,0.05710428,0.27894002,0.28916702,0.00905433,0.35014412
-2.47623812,0.61364264,0.15789091,0.00000000,0.00439063,0.05199150,0.25363071,0.26388818,0.00791928,0.32054001
-2.47023512,0.56218880,0.15319346,0.00000000,0.00467284,0.04710076,0.22927863,0.24067494,0.00691981,0.29206579
-2.46423212,0.51486505,0.14935221,0.00000000,0.00494970,0.04249141,0.20614494,0.21973865,0.00605331,0.26500568
-2.45822911,0.47205390,0.14638653,0.00000000,0.00521572,0.03821516,0.18445337,0.20126649,0.00531568,0.23959406
-2.45222611,0.43406791,0.14430674,0.00000000,0.00546534,0.03431613,0.16438958,0.18542371,0.00470187,0.21601597
-2.44622311,0.40115751,0.14311814,0.00000000,0.00569312,0.03083120,0.14610197,0.17235663,0.00420632,0.19440945
-2.44022011,0.37352045,0.14282525,0.00000000,0.00589392,0.02779047,0.12970386,0.16219607,0.00382330,0.17486940
-2.43421711,0.35131203,0.14343584,0.00000000,0.00606301,0.02521806,0.11527661,0.15506065,0.00354734,0.15745270
-2.42821411,0.33465542,0.14496468,0.00000000,0.00619633,0.02313281,0.10287350,0.15105998,0.00337346,0.14218409
-2.42221111,0.32365118,0.14743660,0.00000000,0.00629051,0.02154913,0.09252400,0.15029698,0.00329746,0.12906241
-2.41620810,0.31838550,0.15088882,0.00000000,0.00634310,0.02047780,0.08423817,0.15286954,0.00331600,0.11806700
-2.41020510,0.31893642,0.15537233,0.00000000,0.00635257,0.01992657,0.07801087,0.15887092,0.00342681,0.10916359
-2.40420210,0.32537789,0.16095220,0.00000000,0.00631841,0.01990076,0.07382553,0.16838897,0.00362862,0.10230977
-2.39819910,0.33778111,0.16770683,0.00000000,0.00624112,0.02040356,0.07165738,0.18150419,0.00392126,0.09745940
-2.39219610,0.35621338,0.17572619,0.00000000,0.00612220,0.02143624,0.07147585,0.19828645,0.00430552,0.09456611
-2.38619310,0.38073436,0.18510901,0.00000000,0.00596411,0.02299802,0.07324621,0.21879078,0.00478313,0.09358557
-2.38019010,0.41139016,0.19595918,0.00000000,0.00577017,0.02508592,0.07693030,0.24305228,0.00535660,0.09447652
-2.37418709,0.44820548,0.20838150,0.00000000,0.00554443,0.02769423,0.08248647,0.27108052,0.00602911,0.09720072
-2.36818409,0.49117464,0.22247695,0.00000000,0.00529159,0.03081404,0.08986870,0.30285378,0.00680435,0.10172174
-2.36218109,0.54025167,0.23833778,0.00000000,0.00501677,0.03443252,0.09902513,0.33831346,0.00768637,0.10800278
-2.35617809,0.59534059,0.25604267,0.00000000,0.00472543,0.03853221,0.10989611,0.37735914,0.00867943,0.11600379
-2.35017509,0.65628615,0.27565208,0.00000000,0.00442316,0.04309032,0.12241187,0.41984451,0.00978780,0.12567801
-2.34417209,0.72286583,0.29720418,0.00000000,0.00411552,0.04807809,0.13649018,0.46557461,0.01101568,0.13696820
-2.33816908,0.79478358,0.32071133,0.00000000,0.00380795,0.05346028,0.15203399,0.51430458,0.01236696,0.14980289
-2.33216608,0.87166573,0.34615737,0.00000000,0.00350557,0.05919475,0.16892939,0.56574001,0.01384511,0.16409279
-2.32616308,0.95305927,0.37349573,0.00000000,0.00321311,0.06523239,0.18704396,0.61953902,0.01545299,0.17972774
-2.32016008,1.03843280,0.40264831,0.00000000,0.00293482,0.07151717,0.20622579,0.67531596,0.01719269,0.19657428
-2.31415708,1.12717982,0.43350521,0.00000000,0.00267440,0.07798650,0.22630311,0.73264653,0.01906528,0.21447414
-2.30815408,1.21862454,0.46592510,0.00000000,0.00243496,0.08457187,0.24708474,0.79107412,0.02107065,0.23324381
-2.30215108,1.31202950,0.49973611,0.00000000,0.00221898,0.09119973,0.26836134,0.85011697,0.02320721,0.25267514
-2.29614807,1.40660502,0.53473726,0.00000000,0.00202836,0.09779260,0.28990747,0.90927578,0.02547166,0.27253720
-2.29014507,1.50151962,0.57070001,0.00000000,0.00186440,0.10427042,0.31148439,0.96804141,0.02785869,0.29257927
-2.28414207,1.59591123,0.60737015,0.00000000,0.00172787,0.11055201,0.33284357,1.02590215,0.03036064,0.31253487
-2.27813907,1.68889857,0.64446967,0.00000000,0.00161904,0.11655667,0.35373069,1.08235046,0.03296726,0.33212688
-2.27213607,1.77959247,0.68169874,0.00000000,0.00153777,0.12220583,0.37389009,1.13688871,0.03566540,0.35107327
-2.26613307,1.86710668,0.71873782,0.00000000,0.00148355,0.12742467,0.39306953,1.18903394,0.03843876,0.36909362
-2.26013007,1.95056819,0.75524991,0.00000000,0.00145565,0.13214367,0.41102492,1.23832154,0.04126771,0.38591575
-2.25412706,2.02912695,0.79088314,0.00000000,0.00145314,0.13630008,0.42752507,1.28430798,0.04412923,0.40128267
-2.24812406,2.10196510,0.82527389,0.00000000,0.00147500,0.13983911,0.44235625,1.32657289,0.04699691,0.41495913
-2.24212106,2.16830590,0.85805055,0.00000000,0.00152025,0.14271509,0.45532630,1.36472059,0.04984112,0.42673791
-2.23611806,2.22742263,0.88883812,0.00000000,0.00158803,0.14489220,0.46626837,1.39838164,0.05262930,0.43644539
-2.23011506,2.27864768,0.91726389,0.00000000,0.00167768,0.14634512,0.47504406,1.42721467,0.05532652,0.44394621
-2.22411206,2.32138220,0.94296411,0.00000000,0.00178885,0.14705928,0.48154597,1.45090884,0.05789607,0.44914698
-2.21810905,2.35510623,0.96559184,0.00000000,0.00192160,0.14703100,0.48569960,1.46918723,0.06030030,0.45199884
-2.21210605,2.37938956,0.98482564,0.00000000,0.00207649,0.14626729,0.48746461,1.48181130,0.06250162,0.45249878
-2.20610305,2.39390310,1.00037920,0.00000000,0.00225460,0.14478545,0.48683538,1.48858643,0.06446356,0.45068978
-2.20010005,2.39843039,1.01201121,0.00000000,0.00245765,0.14261254,0.48384098,1.48936852,0.06615194,0.44665964
-2.19409705,2.39287894,1.01953532,0.00000000,0.00268802,0.13978461,0.47854446,1.48407119,0.06753609,0.44053881
-2.18809405,2.37729054,1.02282964,0.00000000,0.00294871,0.13634584,0.47104166,1.47267334,0.06859001,0.43249703
-2.18209105,2.35185005,1.02184501,0.00000000,0.00324341,0.13234756,0.46145941,1.45522643,0.06929349,0.42273906
-2.17608804,2.31689163,1.01661179,0.00000000,0.00357634,0.12784718,0.44995317,1.43186096,0.06963307,0.41149971
-2.17008504,2.27290181,1.00724434,0.00000000,0.00395225,0.12290708,0.43670434,1.40279135,0.06960279,0.39903805
-2.16408204,2.22051854,0.99394287,0.00000000,0.00437623,0.11759341,0.42191703,1.36831895,0.06920476,0.38563129
-2.15807904,2.16052567,0.97699228,0.00000000,0.00485354,0.11197496,0.40581441,1.32883223,0.06844942,0.37156821
-2.15207604,2.09384253,0.95675773,0.00000000,0.00538938,0.10612196,0.38863487,1.28480421,0.06735550,0.35714248
-2.14607304,2.02150847,0.93367688,0.00000000,0.00598866,0.10010491,0.37062769,1.23678651,0.06594966,0.34264596
-2.14007004,1.94466244,0.90824903,0.00000000,0.00665568,0.09399347,0.35204864,1.18540029,0.06426593,0.32836204
-2.13406703,1.86451821,0.88102136,0.00000000,0.00739384,0.08785536,0.33315537,1.13132409,0.06234469,0.31455937
-2.12806403,1.78233586,0.85257283,0.00000000,0.00820530,0.08175532,0.31420270,1.07527894,0.06023162,0.30148590
-2.12206103,1.69939050,0.82349638,0.00000000,0.00909068,0.07575424,0.29543802,1.01801140,0.05797627,0.28936348
-2.11605803,1.61693956,0.79438016,0.00000000,0.01004875,0.06990824,0.27709676,0.96027511,0.05563058,0.27838312
-2.11005503,1.53618973,0.76578862,0.00000000,0.01107617,0.06426797,0.25939813,0.90281159,0.05324734,0.26870100
-2.10405203,1.45826510,0.73824429,0.00000000,0.01216728,0.05887800,0.24254125,0.84633134,0.05087859,0.26043534
-2.09804902,1.38417765,0.71221118,0.00000000,0.01331399,0.05377633,0.22670165,0.79149579,0.04857405,0.25366425
-2.09204602,1.31480153,0.68808033,0.00000000,0.01450567,0.04899410,0.21202835,0.73890103,0.04637973,0.24842450
-2.08604302,1.25085187,0.66615840,0.00000000,0.01572929,0.04455536,0.19864160,0.68906401,0.04433666,0.24471146
-2.08004002,1.19286925,0.64665955,0.00000000,0.01696949,0.04047704,0.18663126,0.64241162,0.04247978,0.24248000
-2.07403702,1.14121011,0.62970109,0.00000000,0.01820887,0.03676911,0.17605586,0.59927310,0.04083711,0.24164651
-2.06803402,1.09604349,0.61530296,0.00000000,0.01942835,0.03343481,0.16694244,0.55987600,0.03942920,0.24209185
-2.06203102,1.05735406,0.60339089,0.00000000,0.02060765,0.03047100,0.15928709,0.52434560,0.03826874,0.24366532
-2.05602801,1.02495098,0.59380312,0.00000000,0.02172581,0.02786872,0.15305617,0.49270772,0.03736052,0.24618933
-2.05002501,0.99848223,0.58630028,0.00000000,0.02276179,0.02561370,0.14818816,0.46489468,0.03670157,0.24946480
-2.04402201,0.97745348,0.58057775,0.00000000,0.02369513,0.02368709,0.14459615,0.44075380,0.03628160,0.25327703
-2.03801901,0.96125067,0.57628001,0.00000000,0.02450662,0.02206613,0.14217074,0.42005818,0.03608356,0.25740191
-2.03201601,0.94916526,0.57301631,0.00000000,0.02517891,0.02072492,0.14078341,0.40251905,0.03608443,0.26161221
-2.02601301,0.94042110,0.57037681,0.00000000,0.02569711,0.01963518,0.14029023,0.38779915,0.03625611,0.26568379
-2.02001001,0.93420193,0.56794870,0.00000000,0.02604934,0.01876701,0.14053579,0.37552663,0.03656646,0.26940164
-2.01400700,0.92967849,0.56533147,0.00000000,0.02622710,0.01808963,0.14135724,0.36530893,0.03698034,0.27256529
-2.00800400,0.92603443,0.56215101,0.00000000,0.02622562,0.01757206,0.14258846,0.35674605,0.03746077,0.27499379
-2.00200100,0.92249015,0.55807181,0.00000000,0.02604401,0.01718383,0.14406410,0.34944308,0.03797007,0.27652985
-1.99599800,0.91832409,0.55280716,0.00000000,0.02568530,0.01689552,0.14562356,0.34302139,0.03847091,0.27704319
-1.98999500,0.91289099,0.54612697,0.00000000,0.02515628,0.01667933,0.14711476,0.33712844,0.03892742,0.27643298
-1.98399200,0.90563672,0.53786321,0.00000000,0.02446733,0.01650954,0.14839759,0.33144594,0.03930615,0.27462937
-1.97798899,0.89610962,0.52791287,0.00000000,0.02363199,0.01636291,0.14934701,0.32569642,0.03957697,0.27159410
-1.97198599,0.88396820,0.51623861,0.00000000,0.02266650,0.01621900,0.14985574,0.31964797,0.03971380,0.26732024
-1.96598299,0.86898544,0.50286726,0.00000000,0.02158927,0.01606037,0.14983647,0.31311746,0.03969528,0.26183111
-1.95997999,0.85104962,0.48788636,0.00000000,0.02042021,0.01587282,0.14922349,0.30597211,0.03950527,0.25517851
-1.95397699,0.83016216,0.47143913,0.00000000,0.01918019,0.01564541,0.14797379,0.29812966,0.03913310,0.24744030
-1.94797399,0.80643262,0.45371806,0.00000000,0.01789033,0.01537050,0.14606752,0.28955721,0.03857387,0.23871753
-1.94197099,0.78007126,0.43495750,0.00000000,0.01657142,0.01504371,0.14350790,0.28026893,0.03782832,0.22913112
-1.93596798,0.75137959,0.41542551,0.00000000,0.01524338,0.01466378,0.14032047,0.27032285,0.03690280,0.21881840
-1.92996498,0.72073912,0.39541528,0.00000000,0.01392479,0.01423240,0.13655181,0.25981682,0.03580891,0.20792947
-1.92396198,0.68859900,0.37523644,0.00000000,0.01263247,0.01375399,0.13226771,0.24888391,0.03456309,0.19662349
-1.91795898,0.65546264,0.35520630,0.00000000,0.01138116,0.01323541,0.12755087,0.23768728,0.03318606,0.18506516
-1.91195598,0.62187389,0.33564150,0.00000000,0.01018339,0.01268567,0.12249826,0.22641497,0.03170220,0.17342128
-1.90595298,0.58840312,0.31684990,0.00000000,0.00904929,0.01211559,0.11721807,0.21527430,0.03013881,0.16185757
-1.89994997,0.55563335,0.29912313,0.00000000,0.00798664,0.01153747,0.11182660,0.20448655,0.02852536,0.15053575
-1.89394697,0.52414703,0.28272981,0.00000000,0.00700091,0.01096470,0.10644490,0.19428155,0.02689268,0.13961099
-1.88794397,0.49451340,0.26790943,0.00000000,0.00609537,0.01041144,0.10119551,0.18489264,0.02527220,0.12922960
-1.88194097,0.46727694,0.25486709,0.00000000,0.00527132,0.00989226,0.09619919,0.17655188,0.02369514,0.11952714
-1.87593797,0.44294688,0.24376921,0.00000000,0.00452833,0.00942183,0.09157195,0.16948561,0.02219182,0.11062674
-1.86993497,0.42198794,0.23474006,0.00000000,0.00386445,0.00901461,0.08742221,0.16391048,0.02079097,0.10263784
-1.86393197,0.40481254,0.22785938,0.00000000,0.00327653,0.00868453,0.08384832,0.16002988,0.01951913,0.09565509
-1.85792896,0.39177431,0.22316098,0.00000000,0.00276048,0.00844479,0.08093647,0.15803084,0.01840014,0.08975752
-1.85192596,0.38316314,0.22063252,0.00000000,0.00231152,0.00830761,0.07875894,0.15808142,0.01745468,0.08500794
-1.84592296,0.37920165,0.22021623,0.00000000,0.00192445,0.00828402,0.07737286,0.16032850,0.01669991,0.08145247
-1.83991996,0.38004309,0.22181092,0.00000000,0.00159382,0.00838367,0.07681926,0.16489614,0.01614923,0.07912027
-1.83391696,0.38577075,0.22527499,0.00000000,0.00131420,0.00861474,0.07712266,0.17188432,0.01581205,0.07802334
-1.82791396,0.39639869,0.23043050,0.00000000,0.00108028,0.00898375,0.07829106,0.18136816,0.01569370,0.07815658
-1.82191096,0.41187399,0.23706830,0.00000000,0.00088702,0.00949550,0.08031625,0.19339769,0.01579539,0.07949789
-1.81590795,0.43208017,0.24495402,0.00000000,0.00072974,0.01015304,0.08317460,0.20799800,0.01611426,0.08200854
-1.80990495,0.45684211,0.25383485,0.00000000,0.00060422,0.01095754,0.08682810,0.22516995,0.01664349,0.08563368
-1.80390195,0.48593204,0.26344685,0.00000000,0.00050671,0.01190837,0.09122577,0.24489138,0.01737248,0.09030317
-1.79789895,0.51907677,0.27352274,0.00000000,0.00043399,0.01300309,0.09630536,0.26711873,0.01828712,0.09593267
-1.79189595,0.55596594,0.28379979,0.00000000,0.00038334,0.01423750,0.10199523,0.29178917,0.01937012,0.10242499
-1.78589295,0.59626101,0.29402756,0.00000000,0.00035256,0.01560573,0.10821644,0.31882315,0.02060143,0.10967187
-1.77988994,0.63960502,0.30397535,0.00000000,0.00033992,0.01710040,0.11488504,0.34812717,0.02195869,0.11755608
-1.77388694,0.68563248,0.31343892,0.00000000,0.00034414,0.01871275,0.12191430,0.37959683,0.02341777,0.12595381
-1.76788394,0.73397941,0.32224629,0.00000000,0.00036436,0.02043283,0.12921711,0.41311987,0.02495336,0.13473741
-1.76188094,0.78429284,0.33026245,0.00000000,0.00040004,0.02224972,0.13670813,0.44857914,0.02653964,0.14377832
-1.75587794,0.83623946,0.33739258,0.00000000,0.00045097,0.02415175,0.14430601,0.48585510,0.02815087,0.15295022
-1.74987494,0.88951312,0.34358389,0.00000000,0.00051714,0.02612675,0.15193517,0.52482791,0.02976211,0.16213216
-1.74387194,0.94384041,0.34882568,0.00000000,0.00059873,0.02816225,0.15952745,0.56537863,0.03134987,0.17121162
-1.73786893,0.99898428,0.35314789,0.00000000,0.00069603,0.03024574,0.16702326,0.60738951,0.03289268,0.18008742
-1.73186593,1.05474523,0.35661794,0.00000000,0.00080935,0.03236485,0.17437246,0.65074318,0.03437171,0.18867225
-1.72586293,1.11095986,0.35933611,0.00000000,0.00093897,0.03450754,0.18153460,0.69532065,0.03577120,0.19689473
-1.71985993,1.16749681,0.36142960,0.00000000,0.00108509,0.03666221,0.18847881,0.74099815,0.03707882,0.20470094
-1.71385693,1.22425020,0.36304557,0.00000000,0.00124773,0.03881783,0.19518317,0.78764282,0.03828595,0.21205527
-1.70785393,1.28113073,0.36434332,0.00000000,0.00142669,0.04096399,0.20163362,0.83510766,0.03938773,0.21894059
