energy_ev,total_up,In_p_up,In_d_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up
-5.87393697,2.93452300,0.03371158,0.00137981,1.49450865,1.56065100,0.00325773,2.15164040
-5.86793397,2.73365406,0.03323466,0.00128465,1.40736341,1.44938805,0.00277194,2.00194495
-5.86193097,2.54737048,0.03337611,0.00120421,1.32790461,1.34220427,0.00234627,1.86149560
-5.85592796,2.37827413,0.03411306,0.00113858,1.25784788,1.24064139,0.00197575,1.73246091
-5.84992496,2.22866100,0.03541746,0.00108769,1.19877375,1.14608263,0.00165539,1.61679057
-5.84392196,2.10048387,0.03725559,0.00105124,1.15210290,1.05973082,0.00138026,1.51618711
-5.83791896,1.99532540,0.03958753,0.00102881,1.11907596,0.98259331,0.00114558,1.43208541
-5.83191596,1.91438092,0.04236683,0.00101974,1.10073709,0.91547360,0.00094682,1.36563906
-5.82591296,1.85844977,0.04554036,0.00102323,1.09792071,0.85896866,0.00077966,1.31771272
-5.81990995,1.82793382,0.04904831,0.00103828,1.11124078,0.81347148,0.00064011,1.28887913
-5.81390695,1.82284192,0.05282456,0.00106377,1.14108180,0.77917759,0.00052451,1.27941971
-5.80790395,1.84279885,0.05679723,0.00109840,1.18759103,0.75609458,0.00042952,1.28932760
-5.80190095,1.88705773,0.06088958,0.00114077,1.25067157,0.74405378,0.00035213,1.31831230
-5.79589795,1.95451506,0.06502126,0.00118937,1.32997610,0.74272304,0.00028970,1.36580528
-5.78989495,2.04372770,0.06910973,0.00124264,1.42490150,0.75161995,0.00023987,1.43096627
-5.78389195,2.15293177,0.07307206,0.00129895,1.53458474,0.77012495,0.00020063,1.51269031
-5.77788894,2.28006343,0.07682682,0.00135667,1.65790079,0.79749414,0.00017024,1.60961589
-5.77188594,2.42278214,0.08029621,0.00141419,1.79346339,0.83287145,0.00014724,1.72013489
-5.76588294,2.57849688,0.08340814,0.00146994,1.93962996,0.87530055,0.00013045,1.84240518
-5.75987994,2.74439625,0.08609835,0.00152245,2.09451156,0.92373655,0.00011889,1.97436681
-5.75387694,2.91748318,0.08831242,0.00157035,2.25598924,0.97705807,0.00011186,2.11376291
-5.74787394,3.09461491,0.09000751,0.00161241,2.42173766,1.03408001,0.00010882,2.25816614
-5.74187094,3.27254881,0.09115386,0.00164757,2.58925664,1.09356757,0.00010948,2.40501131
-5.73586793,3.44799420,0.09173595,0.00167494,2.75591110,1.15425195,0.00011372,2.55163470
-5.72986493,3.61766983,0.09175320,0.00169385,2.91897920,1.21484793,0.00012161,2.69531985
-5.72386193,3.77836641,0.09122023,0.00170383,3.07570809,1.27407365,0.00013341,2.83334953
-5.71785893,3.92701300,0.09016670,0.00170460,3.22337604,1.33067228,0.00014958,2.96306265
-5.71185593,4.06074541,0.08863658,0.00169614,3.35935937,1.38343561,0.00017076,3.08191490
-5.70585293,4.17697475,0.08668712,0.00167859,3.48120186,1.43122878,0.00019778,3.18754097
-5.69984992,4.27345343,0.08438724,0.00165230,3.58668421,1.47301557,0.00023168,3.27781631
-5.69384692,4.34833608,0.08181574,0.00161781,3.67389047,1.50788340,0.00027368,3.35091573
-5.68784392,4.40023259,0.07905909,0.00157579,3.74126879,1.53506690,0.00032522,3.40536651
-5.68184092,4.42825068,0.07620907,0.00152706,3.78768321,1.55396914,0.00038794,3.44009322
-5.67583792,4.43202553,0.07336025,0.00147255,3.81245418,1.56417926,0.00046368,3.45445221
-5.66983492,4.41173466,0.07060747,0.00141327,3.81538520,1.56548575,0.00055447,3.44825364
-5.66383192,4.36809667,0.06804320,0.00135027,3.79677409,1.55788431,0.00066255,3.42176978
-5.65782891,4.30235322,0.06575516,0.00128464,3.75740786,1.54157989,0.00079032,3.37572878
-5.65182591,4.21623442,0.06382397,0.00121747,3.69854087,1.51698245,0.00094035,3.31129374
-5.64582291,4.11190858,0.06232107,0.00114984,3.62185691,1.48469637,0.00111532,3.23002768
-5.63981991,3.99191810,0.06130686,0.00108276,3.52941675,1.44550393,0.00131805,3.13384589
-5.63381691,3.85910405,0.06082921,0.00101721,3.42359307,1.40034329,0.00155142,3.02495738
-5.62781391,3.71652230,0.06092226,0.00095409,3.30699580,1.35028189,0.00181833,2.90579801
-5.62181091,3.56735508,0.06160559,0.00089422,3.18239107,1.29648635,0.00212170,2.77895817
-5.61580790,3.41482127,0.06288388,0.00083833,3.05261725,1.24019014,0.00246439,2.64710804
-5.60980490,3.26208971,0.06474687,0.00078709,2.92050202,1.18266034,0.00284919,2.51292358
-5.60380190,3.11219874,0.06716988,0.00074108,2.78878369,1.12516492,0.00327875,2.37901631
-5.59779890,2.96798556,0.07011466,0.00070081,2.66004041,1.06894174,0.00375555,2.24786959
-5.59179590,2.83202790,0.07353079,0.00066677,2.53662970,1.01517060,0.00428191,2.12178373
-5.58579290,2.70660027,0.07735742,0.00063939,2.42064074,0.96494923,0.00485991,2.00283173
-5.57978989,2.59364581,0.08152546,0.00061911,2.31386066,0.91927395,0.00549144,1.89282681
-5.57378689,2.49476439,0.08596008,0.00060641,2.21775560,0.87902565,0.00617816,1.79330235
-5.56778389,2.41121641,0.09058358,0.00060179,2.13346631,0.84496105,0.00692155,1.70550402
-5.56178089,2.34394104,0.09531836,0.00060586,2.06181741,0.81770935,0.00772293,1.63039348
-5.55577789,2.29358706,0.10009011,0.00061933,2.00333881,0.79777381,0.00858351,1.56866246
-5.54977489,2.26055368,0.10483096,0.00064303,1.95829701,0.78553771,0.00950447,1.52075531
-5.54377189,2.24503826,0.10948253,0.00067800,1.92673393,0.78127396,0.01048700,1.48689832
-5.53776888,2.24708771,0.11399871,0.00072540,1.90851017,0.78515724,0.01153242,1.46713331
-5.53176588,2.26665007,0.11834811,0.00078661,1.90335013,0.79727797,0.01264223,1.46135332
-5.52576288,2.30362290,0.12251596,0.00086319,1.91088584,0.81765675,0.01381820,1.46933809
-5.51975988,2.35789539,0.12650541,0.00095688,1.93069703,0.84625841,0.01506244,1.49078727
-5.51375688,2.42938127,0.13033813,0.00106957,1.96234518,0.88300466,0.01637742,1.52534933
-5.50775388,2.51804055,0.13405402,0.00120324,2.00539960,0.92778450,0.01776599,1.57264491
-5.50175088,2.62388830,0.13771021,0.00135996,2.05945451,0.98046169,0.01923132,1.63228321
-5.49574787,2.74698974,0.14137911,0.00154178,2.12413618,1.04087880,0.02077686,1.70387093
-5.48974487,2.88744154,0.14514571,0.00175066,2.19910043,1.10885758,0.02240617,1.78701350
-5.48374187,3.04534025,0.14910404,0.00198837,2.28402073,1.18419562,0.02412271,1.88130884
-5.47773887,3.22073912,0.15335311,0.00225640,2.37856836,1.26665953,0.02592963,1.98633439
-5.47173587,3.41359600,0.15799229,0.00255586,2.48238607,1.35597500,0.02782943,2.10162863
-5.46573287,3.62371487,0.16311638,0.00288736,2.59505742,1.45181465,0.02982360,2.22666842
-5.45972986,3.85068479,0.16881061,0.00325087,2.71607408,1.55378424,0.03191224,2.36084407
-5.45372686,4.09381983,0.17514571,0.00364569,2.84480363,1.66140857,0.03409366,2.50343405
-5.44772386,4.35210398,0.18217338,0.00407033,2.98046035,1.77411800,0.03636397,2.65358132
-5.44172086,4.62414502,0.18992227,0.00452243,3.12208130,1.89123682,0.03871673,2.81027336
-5.43571786,4.90814077,0.19839477,0.00499876,3.26850996,2.01197454,0.04114259,2.97232763
-5.42971486,5.20186093,0.20756471,0.00549518,3.41838889,2.13542131,0.04362909,3.13838415
-5.42371186,5.50264682,0.21737618,0.00600671,3.57016274,2.26054796,0.04616050,3.30690626
-5.41770885,5.80743057,0.22774347,0.00652753,3.72209215,2.38621161,0.04871783,3.47619042
-5.41170585,6.11277413,0.23855228,0.00705112,3.87227846,2.51116691,0.05127891,3.64438526
-5.40570285,6.41492767,0.24966209,0.00757039,4.01869860,2.63408295,0.05381868,3.80951948
-5.39969985,6.70990553,0.26090968,0.00807782,4.15924874,2.75356553,0.05630957,3.96953795
-5.39369685,6.99357721,0.27211353,0.00856565,4.29179512,2.86818398,0.05872209,4.12234447
-5.38769385,7.26176961,0.28307920,0.00902612,4.41422947,2.97650160,0.06102541,4.26584957
-5.38169085,7.51037647,0.29360512,0.00945164,4.52452683,3.07710853,0.06318817,4.39802130
-5.37568784,7.73547016,0.30348879,0.00983504,4.62080288,3.16865563,0.06517929,4.51693664
-5.36968484,7.93341097,0.31253306,0.01016978,4.70136822,3.24988784,0.06696877,4.62083143
-5.36368184,8.10094920,0.32055218,0.01045014,4.76477732,3.31967575,0.06852856,4.70814645
-5.35767884,8.23531568,0.32737742,0.01067138,4.80986978,3.37704398,0.06983335,4.77756782
-5.35167584,8.33429697,0.33286200,0.01082990,4.83580261,3.42119517,0.07086126,4.82806012
-5.34567284,8.39629253,0.33688516,0.01092335,4.84207221,3.45152898,0.07159445,4.85889106
-5.33966983,8.42035207,0.33935530,0.01095064,4.82852575,3.46765517,0.07201956,4.86964704
-5.33366683,8.40619219,0.34021192,0.01091201,4.79536188,3.46940101,0.07212809,4.86023949
-5.32766383,8.35419286,0.33942661,0.01080894,4.74312156,3.45681263,0.07191647,4.83090228
-5.32166083,8.26537484,0.33700283,0.01064413,4.67266996,3.43015107,0.07138615,4.78218101
-5.31565783,8.14136033,0.33297477,0.01042139,4.58517092,3.38988333,0.07054340,4.71491519
-5.30965483,7.98431941,0.32740533,0.01014545,4.48205547,3.33666946,0.06939903,4.63021467
-5.30365183,7.79690562,0.32038329,0.00982185,4.36498621,3.27134618,0.06796805,4.52943161
-5.29764882,7.58218364,0.31202005,0.00945672,4.23581905,3.19490822,0.06626919,4.41412943
-5.29164582,7.34355254,0.30244586,0.00905665,4.09656380,3.10848784,0.06432432,4.28604992
-5.28564282,7.08466727,0.29180586,0.00862843,3.94934478,3.01333345,0.06215796,4.14707966
-5.27963982,6.80936104,0.28025616,0.00817893,3.79636222,2.91078767,0.05979663,3.99921628
-5.27363682,6.52157032,0.26795989,0.00771492,3.63985518,2.80226527,0.05726837,3.84453542
-5.26763382,6.22526411,0.25508352,0.00724292,3.48206614,2.68923113,0.05460214,3.68515842
-5.26163082,5.92437817,0.24179346,0.00676906,3.32520723,2.57317844,0.05182733,3.52322086
-5.25562781,5.62275461,0.22825302,0.00629901,3.17142813,2.45560694,0.04897337,3.36084205
-5.24962481,5.32408710,0.21461971,0.00583790,3.02278527,2.33800137,0.04606925,3.20009508
-5.24362181,5.03187135,0.20104306,0.00539026,2.88121224,2.22181004,0.04314324,3.04297757
-5.23761881,4.74936076,0.18766269,0.00495997,2.74849132,2.10842353,0.04022259,2.89138305
-5.23161581,4.47952696,0.17460688,0.00455031,2.62622613,1.99915382,0.03733329,2.74707303
-5.22561281,4.22502529,0.16199141,0.00416392,2.51581586,1.89521404,0.03449983,2.61165025
-5.21960980,3.98816523,0.14991884,0.00380283,2.41843150,1.79769930,0.03174512,2.48653355
-5.21360680,3.77088617,0.13847797,0.00346852,2.33499476,1.70756915,0.02909034,2.37293504
-5.20760380,3.57473897,0.12774365,0.00316193,2.26616068,1.62563221,0.02655484,2.27184054
-5.20160080,3.40087402,0.11777689,0.00288353,2.21230487,1.55253370,0.02415615,2.18399397
-5.19559780,3.25003642,0.10862505,0.00263335,2.17351620,1.48874639,0.02190988,2.10988678
-5.18959480,3.12256877,0.10032248,0.00241107,2.14959600,1.43456559,0.01982980,2.04975301
-5.18359180,3.01842212,0.09289110,0.00221601,2.14006421,1.39010846,0.01792784,2.00357063
-5.17758879,2.93717515,0.08634140,0.00204725,2.14417304,1.35531793,0.01621410,1.97106938
-5.17158579,2.87806131,0.08067339,0.00190362,2.16092791,1.32997117,0.01469697,1.95174521
-5.16558279,2.84000336,0.07587780,0.00178378,2.18911546,1.31369227,0.01338315,1.94488077
-5.15957979,2.82165418,0.07193730,0.00168625,2.22733771,1.30596879,0.01227772,1.94957143
-5.15357679,2.82144253,0.06882775,0.00160944,2.27405129,1.30617134,0.01138420,1.96475557
-5.14757379,2.83762197,0.06651952,0.00155169,2.32761012,1.31357526,0.01070457,1.98924802
-5.14157079,2.86832097,0.06497867,0.00151133,2.38630991,1.32738359,0.01023932,2.02177514
-5.13556778,2.91159226,0.06416806,0.00148665,2.44843262,1.34675007,0.00998740,2.06100981
-5.12956478,2.96545929,0.06404836,0.00147597,2.51228890,1.37080135,0.00994621,2.10560509
-5.12356178,3.02795820,0.06457887,0.00147763,2.57625693,1.39865724,0.01011150,2.15422487
-5.11755878,3.09717368,0.06571812,0.00149002,2.63881610,1.42944847,0.01047731,2.20557051
-5.11155578,3.17126770,0.06742426,0.00151159,2.69857420,1.46233127,0.01103585,2.25840252
-5.10555278,3.24850061,0.06965533,0.00154086,2.75428768,1.49649848,0.01177733,2.31155683
-5.09954977,3.32724446,0.07236922,0.00157638,2.80487434,1.53118715,0.01268993,2.36395547
-5.09354677,3.40598918,0.07552352,0.00161682,2.84941885,1.56568281,0.01375961,2.41461199
-5.08754377,3.48334241,0.07907527,0.00166088,2.88717153,1.59932088,0.01497011,2.46263227
-5.08154077,3.55802447,0.08298053,0.00170734,2.91754150,1.63148583,0.01630293,2.50721146
-5.07553777,3.62885987,0.08719400,0.00175505,2.94008534,1.66160873,0.01773734,2.54762844
-5.06953477,3.69476730,0.09166863,0.00180291,2.95449278,1.68916424,0.01925057,2.58323879
-5.06353177,3.75474962,0.09635518,0.00184990,2.96057093,1.71366750,0.02081799,2.61346759
-5.05752876,3.80788548,0.10120208,0.00189504,2.95822841,1.73467190,0.02241346,2.63780314
-5.05152576,3.85332387,0.10615522,0.00193744,2.94746094,1.75176825,0.02400969,2.65579269
-5.04552276,3.89028250,0.11115802,0.00197626,2.92833907,1.76458569,0.02557875,2.66704056
-5.03951976,3.91805042,0.11615167,0.00201073,2.90099921,1.77279457,0.02709264,2.67120939
-5.03351676,3.93599519,0.12107547,0.00204017,2.86563802,1.77611136,0.02852385,2.66802430
-5.02751376,3.94357389,0.12586740,0.00206397,2.82251040,1.77430526,0.02984606,2.65727992
-5.02151076,3.94034761,0.13046487,0.00208162,2.77193082,1.76720619,0.03103474,2.63884962
-5.01550775,3.92599818,0.13480552,0.00209272,2.71427728,1.75471365,0.03206777,2.61269637
-5.00950475,3.90034593,0.13882819,0.00209696,2.64999734,1.73680568,0.03292605,2.57888417
-5.00350175,3.86336748,0.14247397,0.00209413,2.57961516,1.71354754,0.03359393,2.53758935
-4.99749875,3.81521194,0.14568722,0.00208417,2.50373879,1.68509915,0.03405967,2.48911058
-4.99149575,3.75621469,0.14841672,0.00206711,2.42306662,1.65172102,0.03431567,2.43387692
-4.98549275,3.68690766,0.15061668,0.00204310,2.33839232,1.61377803,0.03435864,2.37245317
-4.97948974,3.60802548,0.15224779,0.00201243,2.25060761,1.57174078,0.03418963,2.30554196
-4.97348674,3.52050699,0.15327817,0.00197548,2.16070228,1.52618432,0.03381387,2.23398231
-4.96748374,3.42549199,0.15368426,0.00193275,2.06976116,1.47778426,0.03324060,2.15874452
-4.96148074,3.32431326,0.15345155,0.00188487,1.97895793,1.42731018,0.03248264,2.08092140
-4.95547774,3.21848394,0.15257522,0.00183254,1.88954583,1.37561664,0.03155600,2.00171611
-4.94947474,3.10968066,0.15106063,0.00177658,1.80284516,1.32363190,0.03047933,1.92242679
-4.94347174,2.99972282,0.14892358,0.00171788,1.72022789,1.27234471,0.02927337,1.84442839
-4.93746873,2.89054823,0.14619053,0.00165744,1.64309965,1.22278932,0.02796035,1.76915203
-4.93146573,2.78418549,0.14289840,0.00159630,1.57287902,1.17602897,0.02656343,1.69806221
-4.92546273,2.68272337,0.13909434,0.00153561,1.51097466,1.13313808,0.02510610,1.63263218
-4.91945973,2.58827742,0.13483518,0.00147654,1.45876020,1.09518337,0.02361169,1.57431773
-4.91345673,2.50295382,0.13018661,0.00142034,1.41754721,1.06320389,0.02210285,1.52452955
-4.90745373,2.42881080,0.12522217,0.00136828,1.38855649,1.03819024,0.02060125,1.48460458
-4.90145073,2.36781778,0.12002198,0.00132167,1.37288788,1.02106318,0.01912713,1.45577636
-4.89544772,2.32181260,0.11467123,0.00128183,1.37148917,1.01265163,0.01769917,1.43914495
-4.88944472,2.29245737,0.10925848,0.00125004,1.38512447,1.01367064,0.01633421,1.43564670
-4.88344172,2.28119377,0.10387377,0.00122760,1.41434307,1.02469956,0.01504723,1.44602467
-4.87743872,2.28919878,0.09860665,0.00121570,1.45944949,1.04616104,0.01385124,1.47080026
-4.87143572,2.31734215,0.09354407,0.00121549,1.52047603,1.07830144,0.01275730,1.51024721
-4.86543272,2.36614727,0.08876832,0.00122798,1.59715919,1.12117358,0.01177458,1.56436895
-4.85942971,2.43575707,0.08435492,0.00125404,1.68892120,1.17462254,0.01091042,1.63288060
-4.85342671,2.52590692,0.08037076,0.00129436,1.79485842,1.23827568,0.01017044,1.71519686
-4.84742371,2.63590639,0.07687229,0.00134943,1.91373786,1.31153744,0.00955867,1.81042706
-4.84142071,2.76463159,0.07390399,0.00141947,2.04400315,1.39359020,0.00907761,1.91737844
-4.83541771,2.91052968,0.07149719,0.00150445,2.18379096,1.48340155,0.00872842,2.03456866
-4.82941471,3.07163663,0.06966916,0.00160405,2.33095849,1.57973859,0.00851103,2.16024797
-4.82341171,3.24560881,0.06842263,0.00171764,2.48312214,1.68118945,0.00842418,2.29243138
-4.81740870,3.42976850,0.06774573,0.00184425,2.63770695,1.78619193,0.00846563,2.42894037
-4.81140570,3.62116257,0.06761233,0.00198263,2.79200571,1.89306857,0.00863216,2.56745335
-4.80540270,3.81663293,0.06798287,0.00213120,2.94324630,2.00006755,0.00891972,2.70556362
-4.79939970,4.01289668,0.06880558,0.00228811,3.08866488,2.10540784,0.00932346,2.84084291
-4.79339670,4.20663339,0.07001804,0.00245126,3.22558241,2.20732733,0.00983783,2.97090814
-4.78739370,4.39457601,0.07154919,0.00261833,3.35148145,2.30413194,0.01045661,3.09348911
-4.78139070,4.57360216,0.07332154,0.00278685,3.46408015,2.39424378,0.01117298,3.20649405
-4.77538769,4.74082185,0.07525366,0.00295425,3.56140003,2.47624637,0.01197954,3.30807039
-4.76938469,4.89365804,0.07726274,0.00311793,3.64182473,2.54892486,0.01286837,3.39665802
-4.76338169,5.02991653,0.07926726,0.00327530,3.70414684,2.61129960,0.01383104,3.47103266
-4.75737869,5.14784225,0.08118955,0.00342390,3.74760080,2.66265142,0.01485866,3.53033734
-4.75137569,5.24615948,0.08295827,0.00356142,3.77188025,2.70253758,0.01594188,3.57410062
-4.74537269,5.32409454,0.08451056,0.00368577,3.77713910,2.73079772,0.01707095,3.60224072
-4.73936968,5.38138012,0.08579402,0.00379517,3.76397636,2.74754960,0.01823573,3.61505561
-4.73336668,5.41824147,0.08676809,0.00388815,3.73340557,2.75317495,0.01942573,3.61319954
-4.72736368,5.43536547,0.08740521,0.00396360,3.68681037,2.74829634,0.02063019,3.59764736
-4.72136068,5.43385461,0.08769127,0.00402080,3.62588857,2.73374615,0.02183814,3.56964854
-4.71535768,5.41516817,0.08762575,0.00405945,3.55258728,2.71052934,0.02303848,3.53067307
-4.70935468,5.38105403,0.08722121,0.00407962,3.46903231,2.67978180,0.02422011,3.48235197
-4.70335168,5.33347425,0.08650238,0.00408179,3.37745510,2.64272627,0.02537204,3.42641517
-4.69734867,5.27452806,0.08550481,0.00406679,3.28012025,2.60062782,0.02648357,3.36462944
-4.69134567,5.20637579,0.08427312,0.00403579,3.17925683,2.55475080,0.02754448,3.29873914
-4.68534267,5.13116684,0.08285902,0.00399025,3.07699598,2.50631887,0.02854516,3.23041190
-4.67933967,5.05097444,0.08131912,0.00393191,2.97531709,2.45647973,0.02947689,3.16119136
-4.67333667,4.96773954,0.07971261,0.00386271,2.87600404,2.40627550,0.03033200,3.09245820
-4.66733367,4.88322525,0.07809900,0.00378474,2.78061264,2.35661960,0.03110409,3.02540057
-4.66133067,4.79898289,0.07653594,0.00370024,2.69044960,2.30828038,0.03178817,2.96099420
-4.65532766,4.71632991,0.07507725,0.00361153,2.60656274,2.26187173,0.03238088,2.89999219
-4.64932466,4.63633927,0.07377115,0.00352098,2.52974199,2.21785016,0.03288056,2.84292398
-4.64332166,4.55983961,0.07265894,0.00343098,2.46052974,2.17651792,0.03328732,2.79010252
-4.63731866,4.48742476,0.07177395,0.00334391,2.39923930,2.13803141,0.03360312,2.74163873
-4.63131566,4.41947121,0.07114086,0.00326208,2.34597969,2.10241388,0.03383165,2.69746172
-4.62531266,4.35616164,0.07077553,0.00318779,2.30068486,2.06957146,0.03397831,2.65734345
-4.61930965,4.29751276,0.07068508,0.00312322,2.26314564,2.03931165,0.03405004,2.62092640
-4.61330665,4.24340551,0.07086835,0.00307047,2.23304253,2.01136302,0.03405511,2.58775282
-4.60730365,4.19361605,0.07131669,0.00303150,2.20997764,1.98539548,0.03400286,2.55729433
-4.60130065,4.14784575,0.07201490,0.00300815,2.19350450,1.96104010,0.03390344,2.52898067
-4.59529765,4.10574894,0.07294238,0.00300205,2.18315427,1.93790786,0.03376749,2.50222657
-4.58929465,4.06695728,0.07407440,0.00301467,2.17845757,1.91560677,0.03360576,2.47645605
-4.58329165,4.03109982,0.07538329,0.00304722,2.17896119,1.89375680,0.03342882,2.45112338
-4.57728864,3.99781825,0.07683972,0.00310067,2.18423935,1.87200245,0.03324673,2.42573034
-4.57128564,3.96677703,0.07841381,0.00317567,2.19389936,1.85002254,0.03306865,2.39983946
-4.56528264,3.93766838,0.08007612,0.00327253,2.20758200,1.82753745,0.03290262,2.37308312
-4.55927964,3.91021247,0.08179854,0.00339118,2.22495720,1.80431351,0.03275528,2.34516874
-4.55327664,3.88415342,0.08355489,0.00353116,2.24571557,1.78016494,0.03263166,2.31588006
-4.54727364,3.85925177,0.08532151,0.00369154,2.26955709,1.75495347,0.03253502,2.28507509
-4.54127064,3.83527462,0.08707754,0.00387092,2.29617796,1.72858597,0.03246676,2.25268115
-4.53526763,3.81198448,0.08880521,0.00406744,2.32525702,1.70101053,0.03242637,2.21868760
-4.52926463,3.78912831,0.09048997,0.00427875,2.35644318,1.67221144,0.03241145,2.18313712
-4.52326163,3.76642780,0.09212059,0.00450201,2.38934515,1.64220353,0.03241782,2.14611612
-4.51725863,3.74357247,0.09368925,0.00473397,2.42352489,1.61102636,0.03243965,2.10774515
-4.51125563,3.72021651,0.09519171,0.00497098,2.45849578,1.57873886,0.03246971,2.06817004
-4.50525263,3.69598037,0.09662747,0.00520906,2.49372634,1.54541468,0.03249959,2.02755445
-4.49924962,3.67045779,0.09800014,0.00544398,2.52865011,1.51113871,0.03252006,1.98607427
-4.49324662,3.64322832,0.09931775,0.00567139,2.56268160,1.47600501,0.03252146,1.94391443
-4.48724362,3.61387539,0.10059334,0.00588686,2.59523801,1.44011632,0.03249405,1.90126808
-4.48124062,3.58200921,0.10184542,0.00608610,2.62576588,1.40358502,0.03242850,1.85833833
-4.47523762,3.54729343,0.10309858,0.00626500,2.65377135,1.36653562,0.03231633,1.81534214
-4.46923462,3.50947420,0.10438404,0.00641980,2.67885226,1.32910831,0.03215030,1.77251600
-4.46323162,3.46840989,0.10573998,0.00654721,2.70073031,1.29146336,0.03192491,1.73012277
-4.45722861,3.42409938,0.10721187,0.00664452,2.71928076,1.25378572,0.03163673,1.68845873
-4.45122561,3.37670690,0.10885230,0.00670970,2.73455763,1.21628955,0.03128481,1.64786028
-4.44522261,3.32658140,0.11072065,0.00674144,2.74681213,1.17922178,0.03087088,1.60870908
-4.43921961,3.27426850,0.11288224,0.00673928,2.75650235,1.14286452,0.03039960,1.57143492
-4.43321661,3.22051347,0.11540701,0.00670354,2.76429267,1.10753558,0.02987864,1.53651563
-4.42721361,3.16625424,0.11836777,0.00663540,2.77104186,1.07358685,0.02931870,1.50447324
-4.42121061,3.11260362,0.12183791,0.00653680,2.77777963,1.04140028,0.02873338,1.47586627
-4.41520760,3.06082115,0.12588870,0.00641041,2.78567166,1.01138135,0.02813898,1.45127795
-4.40920460,3.01227489,0.13058623,0.00625950,2.79597462,0.98395011,0.02755417,1.43130052
-4.40320160,2.96839487,0.13598807,0.00608786,2.80998259,0.95953002,0.02699956,1.41651632
-4.39719860,2.93061990,0.14213982,0.00589967,2.82896768,0.93853515,0.02649717,1.40747625
-4.39119560,2.90034033,0.14907180,0.00569932,2.85411765,0.92135606,0.02606985,1.40467677
-4.38519260,2.87883953,0.15679593,0.00549127,2.88647411,0.90834532,0.02574062,1.40853663
-4.37918959,2.86723716,0.16530303,0.00527991,2.92687469,0.89980320,0.02553193,1.41937473
-4.37318659,2.86643732,0.17456095,0.00506941,2.97590296,0.89596449,0.02546499,1.43739030
-4.36718359,2.87708446,0.18451332,0.00486362,3.03384919,0.89698715,0.02555901,1.46264708
-4.36118059,2.89952976,0.19507947,0.00466589,3.10068492,0.90294343,0.02583055,1.49506233
-4.35517759,2.93380995,0.20615535,0.00447908,3.17605338,0.91381426,0.02629284,1.53440185
-4.34917459,2.97964013,0.21761567,0.00430543,3.25927705,0.92948706,0.02695523,1.58028152
-4.34317159,3.03642129,0.22931718,0.00414654,3.34938268,0.94975749,0.02782273,1.63217579
-4.33716858,3.10326245,0.24110301,0.00400339,3.44514302,0.97433493,0.02889561,1.68943289
-4.33116558,3.17901648,0.25280798,0.00387638,3.54513344,1.00285174,0.03016924,1.75129626
-4.32516258,3.26232801,0.26426466,0.00376531,3.64780079,1.03487569,0.03163391,1.81693137
-4.31915958,3.35169098,0.27530990,0.00366952,3.75154078,1.06992517,0.03327497,1.88545659
-4.31315658,3.44551299,0.28579150,0.00358791,3.85477981,1.10748624,0.03507303,1.95597664
-4.30715358,3.54218302,0.29557472,0.00351909,3.95605643,1.14703088,0.03700432,2.02761677
