energy_ev,total_up,total_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Pb_p_up,Pb_p_down,Pb_d_up,Pb_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.88594297,1.58885832,-1.58902530,0.27420559,-0.27423980,0.22606708,-0.22608698,0.06989089,-0.06989921,0.00118578,-0.00118585,0.01530503,-0.01530686,0.88020231,-0.88029385
-5.87993997,1.53641869,-1.53660280,0.26396845,-0.26400604,0.21853469,-0.21855655,0.06736971,-0.06737843,0.00115692,-0.00115701,0.01477917,-0.01478097,0.85178204,-0.85188363
-5.87393697,1.47905076,-1.47924839,0.25276441,-0.25280477,0.21046636,-0.21048962,0.06473119,-0.06474016,0.00112300,-0.00112311,0.01426532,-0.01426701,0.82045388,-0.82056355
-5.86793397,1.41782768,-1.41803502,0.24077629,-0.24081879,0.20202756,-0.20205166,0.06202050,-0.06202955,0.00108473,-0.00108485,0.01377838,-0.01377993,0.78680635,-0.78692202
-5.86193097,1.35387331,-1.35408647,0.22819578,-0.22823975,0.19338832,-0.19341266,0.05928420,-0.05929317,0.00104290,-0.00104303,0.01333260,-0.01333395,0.75145930,-0.75157881
-5.85592796,1.28833291,-1.28854797,0.21521888,-0.21526365,0.18471873,-0.18474273,0.05656887,-0.05657760,0.00099834,-0.00099848,0.01294118,-0.01294228,0.71504772,-0.71516890
-5.84992496,1.22234358,-1.22255674,0.20204148,-0.20208640,0.17618467,-0.17620778,0.05391972,-0.05392805,0.00095190,-0.00095205,0.01261587,-0.01261670,0.67820557,-0.67832630
-5.84392196,1.15700562,-1.15721327,0.18885514,-0.18889957,0.16794353,-0.16796523,0.05137924,-0.05138704,0.00090446,-0.00090461,0.01236669,-0.01236721,0.64154982,-0.64166806
-5.83791896,1.09335565,-1.09355445,0.17584319,-0.17588655,0.16014039,-0.16016021,0.04898596,-0.04899310,0.00085685,-0.00085699,0.01220161,-0.01220180,0.60566553,-0.60577942
-5.83191596,1.03234232,-1.03252931,0.16317739,-0.16321912,0.15290450,-0.15292204,0.04677334,-0.04677973,0.00080985,-0.00080999,0.01212628,-0.01212612,0.57109230,-0.57120013
-5.82591296,0.97480554,-0.97497817,0.15101503,-0.15105465,0.14634641,-0.14636132,0.04476882,-0.04477438,0.00076420,-0.00076433,0.01214387,-0.01214337,0.53831252,-0.53841283
-5.81990995,0.92145969,-0.92161589,0.13949676,-0.13953383,0.14055562,-0.14056764,0.04299311,-0.04299779,0.00072053,-0.00072065,0.01225496,-0.01225413,0.50774187,-0.50783343
-5.81390695,0.87288145,-0.87301965,0.12874503,-0.12877918,0.13559903,-0.13560799,0.04145966,-0.04146344,0.00067938,-0.00067950,0.01245745,-0.01245629,0.47972227,-0.47980414
-5.80790395,0.82950249,-0.82962165,0.11886326,-0.11889419,0.13152006,-0.13152588,0.04017444,-0.04017733,0.00064119,-0.00064130,0.01274660,-0.01274515,0.45451757,-0.45458909
-5.80190095,0.79160723,-0.79170684,0.10993564,-0.10996312,0.12833863,-0.12834128,0.03913597,-0.03913798,0.00060628,-0.00060638,0.01311515,-0.01311343,0.43231194,-0.43237273
-5.79589795,0.75933565,-0.75941567,0.10202764,-0.10205149,0.12605181,-0.12605138,0.03833555,-0.03833675,0.00057485,-0.00057493,0.01355347,-0.01355154,0.41321099,-0.41326093
-5.78989495,0.73269076,-0.73275164,0.09518706,-0.09520717,0.12463530,-0.12463193,0.03775785,-0.03775832,0.00054699,-0.00054706,0.01404987,-0.01404778,0.39724559,-0.39728482
-5.78389195,0.71155060,-0.71159319,0.08944563,-0.08946193,0.12404558,-0.12403949,0.03738168,-0.03738152,0.00052268,-0.00052274,0.01459091,-0.01458871,0.38437798,-0.38440686
-5.77788894,0.69568397,-0.69570948,0.08482096,-0.08483344,0.12422261,-0.12421406,0.03718097,-0.03718030,0.00050181,-0.00050186,0.01516182,-0.01515958,0.37451005,-0.37452915
-5.77188594,0.68476932,-0.68477922,0.08131893,-0.08132760,0.12509312,-0.12508242,0.03712595,-0.03712488,0.00048419,-0.00048423,0.01574697,-0.01574475,0.36749332,-0.36750334
-5.76588294,0.67841596,-0.67841193,0.07893613,-0.07894104,0.12657418,-0.12656168,0.03718444,-0.03718312,0.00046954,-0.00046957,0.01633037,-0.01632823,0.36314011,-0.36314187
-5.75987994,0.67618673,-0.67617055,0.07766255,-0.07766376,0.12857711,-0.12856315,0.03732327,-0.03732182,0.00045756,-0.00045758,0.01689621,-0.01689421,0.36123560,-0.36122999
-5.75387694,0.67762112,-0.67759461,0.07748410,-0.07748168,0.13101136,-0.13099630,0.03750968,-0.03750822,0.00044790,-0.00044792,0.01742941,-0.01742761,0.36155010,-0.36153804
-5.74787394,0.68225803,-0.68222295,0.07838510,-0.07837912,0.13378843,-0.13377261,0.03771272,-0.03771137,0.00044020,-0.00044022,0.01791613,-0.01791458,0.36385110,-0.36383348
-5.74187094,0.68965716,-0.68961514,0.08035047,-0.08034099,0.13682553,-0.13680925,0.03790460,-0.03790346,0.00043412,-0.00043413,0.01834425,-0.01834300,0.36791466,-0.36789232
-5.73586793,0.69941828,-0.69937077,0.08336759,-0.08335468,0.14004882,-0.14003236,0.03806187,-0.03806104,0.00042931,-0.00042932,0.01870383,-0.01870291,0.37353559,-0.37350927
-5.72986493,0.71119755,-0.71114575,0.08742780,-0.08741150,0.14339631,-0.14337989,0.03816646,-0.03816598,0.00042549,-0.00042550,0.01898745,-0.01898687,0.38053608,-0.38050640
-5.72386193,0.72472038,-0.72466519,0.09252734,-0.09250767,0.14682001,-0.14680378,0.03820643,-0.03820635,0.00042242,-0.00042242,0.01919044,-0.01919023,0.38877251,-0.38873994
-5.71785893,0.73979026,-0.73973228,0.09866778,-0.09864475,0.15028748,-0.15027156,0.03817660,-0.03817692,0.00041990,-0.00041990,0.01931109,-0.01931124,0.39814004,-0.39810492
-5.71185593,0.75629341,-0.75623291,0.10585596,-0.10582956,0.15378267,-0.15376710,0.03807875,-0.03807946,0.00041781,-0.00041782,0.01935062,-0.01935112,0.40857506,-0.40853754
-5.70585293,0.77419896,-0.77413590,0.11410324,-0.11407343,0.15730597,-0.15729071,0.03792167,-0.03792272,0.00041611,-0.00041612,0.01931314,-0.01931396,0.42005517,-0.42001527
-5.69984992,0.79355495,-0.79348899,0.12342423,-0.12339098,0.16087350,-0.16085846,0.03772085,-0.03772217,0.00041481,-0.00041482,0.01920544,-0.01920656,0.43259701,-0.43255457
-5.69384692,0.81448016,-0.81441071,0.13383506,-0.13379833,0.16451573,-0.16450078,0.03749794,-0.03749943,0.00041400,-0.00041401,0.01903669,-0.01903806,0.44625181,-0.44620658
-5.68784392,0.83715244,-0.83707868,0.14535106,-0.14531082,0.16827546,-0.16826041,0.03727994,-0.03728150,0.00041383,-0.00041383,0.01881801,-0.01881958,0.46109913,-0.46105073
-5.68184092,0.86179390,-0.86171487,0.15798415,-0.15794037,0.17220529,-0.17218991,0.03709823,-0.03709973,0.00041449,-0.00041449,0.01856205,-0.01856376,0.47723894,-0.47718695
-5.67583792,0.88865384,-0.88856848,0.17173987,-0.17169255,0.17636458,-0.17634861,0.03698736,-0.03698867,0.00041622,-0.00041622,0.01828239,-0.01828419,0.49478252,-0.49472645
-5.66983492,0.91799013,-0.91789735,0.18661434,-0.18656351,0.18081625,-0.18079943,0.03698381,-0.03698479,0.00041930,-0.00041930,0.01799305,-0.01799489,0.51384251,-0.51378188
-5.66383192,0.95004995,-0.94994872,0.20259113,-0.20253687,0.18562338,-0.18560543,0.03712467,-0.03712517,0.00042402,-0.00042401,0.01770791,-0.01770973,0.53452273,-0.53445710
-5.65782891,0.98505089,-0.98494027,0.21963838,-0.21958081,0.19084586,-0.19082652,0.03744624,-0.03744613,0.00043068,-0.00043066,0.01744013,-0.01744187,0.55690819,-0.55683719
-5.65182591,1.02316310,-1.02304234,0.23770619,-0.23764550,0.19653717,-0.19651621,0.03798282,-0.03798197,0.00043955,-0.00043953,0.01720173,-0.01720335,0.58105578,-0.58097912
-5.64582291,1.06449370,-1.06436226,0.25672457,-0.25666100,0.20274155,-0.20271875,0.03876553,-0.03876382,0.00045090,-0.00045087,0.01700312,-0.01700457,0.60698612,-0.60690366
-5.63981991,1.10907386,-1.10893147,0.27660202,-0.27653588,0.20949158,-0.20946677,0.03982128,-0.03981861,0.00046496,-0.00046492,0.01685277,-0.01685402,0.63467709,-0.63458882
-5.63381691,1.15684950,-1.15669618,0.29722494,-0.29715662,0.21680625,-0.21677931,0.04117198,-0.04116828,0.00048191,-0.00048186,0.01675701,-0.01675803,0.66405921,-0.66396529
-5.62781391,1.20767598,-1.20751205,0.31845806,-0.31838799,0.22468978,-0.22466063,0.04283397,-0.04282917,0.00050188,-0.00050182,0.01671984,-0.01672062,0.69501337,-0.69491411
-5.62181091,1.26131710,-1.26114320,0.34014577,-0.34007444,0.23313102,-0.23309963,0.04481769,-0.04481174,0.00052492,-0.00052485,0.01674298,-0.01674351,0.72737090,-0.72726679
-5.61580790,1.31744857,-1.31726562,0.36211456,-0.36204253,0.24210360,-0.24206999,0.04712760,-0.04712048,0.00055103,-0.00055095,0.01682589,-0.01682617,0.76091614,-0.76080781
-5.60980490,1.37566584,-1.37547501,0.38417653,-0.38410439,0.25156671,-0.25153097,0.04976237,-0.04975409,0.00058014,-0.00058005,0.01696597,-0.01696602,0.79539142,-0.79527964
-5.60380190,1.43549589,-1.43529857,0.40613377,-0.40606211,0.26146662,-0.26142886,0.05271533,-0.05270589,0.00061209,-0.00061199,0.01715885,-0.01715866,0.83050427,-0.83038992
-5.59779890,1.49641261,-1.49621036,0.42778359,-0.42771302,0.27173861,-0.27169899,0.05597502,-0.05596446,0.00064667,-0.00064656,0.01739864,-0.01739825,0.86593653,-0.86582054
-5.59179590,1.55785490,-1.55764939,0.44892436,-0.44885546,0.28230947,-0.28226816,0.05952602,-0.05951438,0.00068361,-0.00068349,0.01767836,-0.01767778,0.90135496,-0.90123834
-5.58579290,1.61924674,-1.61903966,0.46936170,-0.46929504,0.29310025,-0.29305748,0.06334980,-0.06333713,0.00072255,-0.00072242,0.01799029,-0.01798955,0.93642291,-0.93630665
-5.57978989,1.68001815,-1.67981117,0.48891479,-0.48885087,0.30402929,-0.30398526,0.06742565,-0.06741201,0.00076311,-0.00076298,0.01832636,-0.01832550,0.97081245,-0.97069750
-5.57378689,1.73962614,-1.73942083,0.50742245,-0.50736169,0.31501514,-0.31497008,0.07173158,-0.07171703,0.00080487,-0.00080474,0.01867856,-0.01867759,1.00421631,-1.00410356
-5.56778389,1.79757444,-1.79737224,0.52474869,-0.52469143,0.32597957,-0.32593371,0.07624511,-0.07622971,0.00084737,-0.00084723,0.01903921,-0.01903816,1.03635917,-1.03624941
-5.56178089,1.85343126,-1.85323339,0.54078746,-0.54073395,0.33685020,-0.33680374,0.08094396,-0.08092776,0.00089013,-0.00088999,0.01940126,-0.01940016,1.06700773,-1.06690159
-5.55577789,1.90684392,-1.90665136,0.55546633,-0.55541670,0.34756284,-0.34751599,0.08580649,-0.08578956,0.00093267,-0.00093253,0.01975856,-0.01975743,1.09597888,-1.09587687
-5.54977489,1.95754994,-1.95736342,0.56874887,-0.56870316,0.35806345,-0.35801636,0.09081195,-0.09079434,0.00097452,-0.00097439,0.02010596,-0.02010481,1.12314587,-1.12304831
-5.54377189,2.00538381,-2.00520376,0.58063562,-0.58059374,0.36830944,-0.36826227,0.09594040,-0.09592218,0.00101522,-0.00101509,0.02043940,-0.02043825,1.14844192,-1.14834896
-5.53776888,2.05027935,-2.05010592,0.59116346,-0.59112522,0.37827065,-0.37822350,0.10117244,-0.10115367,0.00105433,-0.00105420,0.02075596,-0.02075483,1.17186133,-1.17177293
-5.53176588,2.09226747,-2.09210056,0.60040354,-0.60036866,0.38792957,-0.38788254,0.10648858,-0.10646932,0.00109145,-0.00109133,0.02105382,-0.02105272,1.19345784,-1.19337382
-5.52576288,2.13146965,-2.13130890,0.60845772,-0.60842585,0.39728118,-0.39723434,0.11186848,-0.11184881,0.00112622,-0.00112610,0.02133216,-0.02133108,1.21334062,-1.21326063
-5.51975988,2.16808746,-2.16793233,0.61545372,-0.61542442,0.40633229,-0.40628567,0.11729000,-0.11727001,0.00115831,-0.00115820,0.02159103,-0.02158999,1.23166787,-1.23159145
-5.51375688,2.20238876,-2.20223855,0.62153919,-0.62151201,0.41510040,-0.41505401,0.12272809,-0.12270789,0.00118746,-0.00118736,0.02183123,-0.02183022,1.24863854,-1.24856510
-5.50775388,2.23469139,-2.23454529,0.62687500,-0.62684947,0.42361229,-0.42356612,0.12815381,-0.12813353,0.00121344,-0.00121335,0.02205414,-0.02205317,1.26448250,-1.26441140
-5.50175088,2.26534516,-2.26520230,0.63162800,-0.63160365,0.43190235,-0.43185638,0.13353333,-0.13351312,0.00123609,-0.00123601,0.02226154,-0.02226061,1.27944972,-1.27938028
-5.49574787,2.29471300,-2.29457254,0.63596369,-0.63594006,0.44001070,-0.43996489,0.13882717,-0.13880721,0.00125528,-0.00125521,0.02245550,-0.02245460,1.29379890,-1.29373045
-5.48974487,2.32315242,-2.32301355,0.64003892,-0.64001563,0.44798130,-0.44793560,0.14398972,-0.14397021,0.00127095,-0.00127089,0.02263820,-0.02263733,1.30778611,-1.30771800
-5.48374187,2.35099778,-2.35085982,0.64399525,-0.64397198,0.45585991,-0.45581426,0.14896915,-0.14895032,0.00128306,-0.00128301,0.02281183,-0.02281100,1.32165385,-1.32158547
-5.47773887,2.37854449,-2.37840688,0.64795296,-0.64792947,0.46369225,-0.46364659,0.15370773,-0.15368983,0.00129165,-0.00129161,0.02297854,-0.02297774,1.33562102,-1.33555189
-5.47173587,2.40603550,-2.40589788,0.65200607,-0.65198222,0.47152210,-0.47147637,0.15814262,-0.15812592,0.00129677,-0.00129675,0.02314033,-0.02313956,1.34987423,-1.34980395
-5.46573287,2.43365072,-2.43351291,0.65621865,-0.65619441,0.47938960,-0.47934375,0.16220717,-0.16219195,0.00129855,-0.00129854,0.02329905,-0.02329830,1.36456052,-1.36448882
-5.45972986,2.46149965,-2.46136169,0.66062238,-0.66059782,0.48732968,-0.48728364,0.16583261,-0.16581915,0.00129713,-0.00129713,0.02345635,-0.02345562,1.37978194,-1.37970871
-5.45372686,2.48961728,-2.48947943,0.66521549,-0.66519080,0.49537061,-0.49532436,0.16895022,-0.16893879,0.00129269,-0.00129270,0.02361371,-0.02361300,1.39559199,-1.39551724
-5.44772386,2.51796348,-2.51782621,0.66996317,-0.66993862,0.50353279,-0.50348629,0.17149372,-0.17148459,0.00128546,-0.00128548,0.02377244,-0.02377175,1.41199393,-1.41191785
-5.44172086,2.54642545,-2.54628943,0.67479924,-0.67477523,0.51182768,-0.51178094,0.17340196,-0.17339536,0.00127569,-0.00127572,0.02393375,-0.02393306,1.42894106,-1.42886398
-5.43571786,2.57482325,-2.57468932,0.67962917,-0.67960615,0.52025698,-0.52020999,0.17462163,-0.17461774,0.00126367,-0.00126370,0.02409871,-0.02409803,1.44633878,-1.44626117
-5.42971486,2.60291783,-2.60278697,0.68433414,-0.68431264,0.52881196,-0.52876475,0.17510984,-0.17510883,0.00124971,-0.00124974,0.02426838,-0.02426770,1.46404831,-1.46397074
-5.42371186,2.63042127,-2.63029460,0.68877600,-0.68875659,0.53747313,-0.53742575,0.17483666,-0.17483860,0.00123413,-0.00123417,0.02444382,-0.02444314,1.48189188,-1.48181507
-5.41770885,2.65700876,-2.65688745,0.69280307,-0.69278634,0.54621011,-0.54616265,0.17378711,-0.17379204,0.00121728,-0.00121733,0.02462619,-0.02462549,1.49965926,-1.49958401
-5.41170585,2.68233163,-2.68221690,0.69625630,-0.69624286,0.55498181,-0.55493438,0.17196283,-0.17197070,0.00119953,-0.00119958,0.02481679,-0.02481607,1.51711522,-1.51704238
-5.40570285,2.70603120,-2.70592425,0.69897582,-0.69896625,0.56373692,-0.56368965,0.16938315,-0.16939386,0.00118124,-0.00118128,0.02501720,-0.02501645,1.53400774,-1.53393820
-5.39969985,2.72775259,-2.72765460,0.70080744,-0.70080227,0.57241467,-0.57236773,0.16608550,-0.16609886,0.00116275,-0.00116279,0.02522934,-0.02522854,1.55007667,-1.55001135
-5.39369685,2.74715825,-2.74707030,0.70160895,-0.70160867,0.58094592,-0.58089952,0.16212518,-0.16214094,0.00114441,-0.00114446,0.02545561,-0.02545475,1.56506253,-1.56500233
-5.38769385,2.76394052,-2.76386357,0.70125601,-0.70126101,0.58925455,-0.58920890,0.15757447,-0.15759233,0.00112655,-0.00112659,0.02569900,-0.02569806,1.57871508,-1.57866086
-5.38169085,2.77783280,-2.77776767,0.69964733,-0.69965793,0.59725899,-0.59721434,0.15252114,-0.15254072,0.00110946,-0.00110950,0.02596322,-0.02596218,1.59080138,-1.59075393
-5.37568784,2.78861892,-2.78856623,0.69670909,-0.69672548,0.60487405,-0.60483066,0.14706630,-0.14708719,0.00109338,-0.00109342,0.02625280,-0.02625163,1.60111303,-1.60107306
-5.36968484,2.79614026,-2.79610047,0.69239818,-0.69242045,0.61201276,-0.61197091,0.14132189,-0.14134364,0.00107853,-0.00107856,0.02657319,-0.02657186,1.60947225,-1.60944037
-5.36368184,2.80030040,-2.80027376,0.68670443,-0.68673254,0.61858831,-0.61854829,0.13540770,-0.13542983,0.00106507,-0.00106510,0.02693080,-0.02692929,1.61573663,-1.61571333
-5.35767884,2.80106695,-2.80105349,0.67965149,-0.67968528,0.62451586,-0.62447797,0.12944817,-0.12947020,0.00105310,-0.00105312,0.02733305,-0.02733132,1.61980225,-1.61978788
-5.35167584,2.79847051,-2.79847008,0.67129640,-0.67133559,0.62971432,-0.62967886,0.12356909,-0.12359054,0.00104267,-0.00104269,0.02778828,-0.02778630,1.62160504,-1.62159982
-5.34567284,2.79260073,-2.79261299,0.66172790,-0.66177210,0.63410776,-0.63407504,0.11789422,-0.11791461,0.00103378,-0.00103379,0.02830566,-0.02830339,1.62112034,-1.62112438
-5.33966983,2.78359956,-2.78362403,0.65106336,-0.65111209,0.63762671,-0.63759701,0.11254205,-0.11256094,0.00102635,-0.00102636,0.02889497,-0.02889236,1.61836071,-1.61837398
-5.33366683,2.77165196,-2.77168805,0.63944463,-0.63949733,0.64020894,-0.64018255,0.10762274,-0.10763973,0.00102028,-0.00102029,0.02956634,-0.02956335,1.61337193,-1.61339431
-5.32766383,2.75697445,-2.75702148,0.62703287,-0.62708890,0.64180011,-0.64177731,0.10323535,-0.10325008,0.00101541,-0.00101541,0.03032984,-0.03032644,1.60622762,-1.60625889
-5.32166083,2.73980199,-2.73985925,0.61400250,-0.61406120,0.64235389,-0.64233493,0.09946540,-0.09947757,0.00101153,-0.00101153,0.03119506,-0.03119122,1.59702256,-1.59706243
-5.31565783,2.72037376,-2.72044057,0.60053464,-0.60059533,0.64183189,-0.64181702,0.09638287,-0.09639224,0.00100840,-0.00100841,0.03217060,-0.03216630,1.58586516,-1.58591333
-5.30965483,2.69891871,-2.69899443,0.58681026,-0.58687226,0.64020327,-0.64019273,0.09404056,-0.09404697,0.00100578,-0.00100579,0.03326349,-0.03325869,1.57286955,-1.57292568
-5.30365183,2.67564135,-2.67572547,0.57300332,-0.57306599,0.63744422,-0.63743823,0.09247297,-0.09247633,0.00100339,-0.00100339,0.03447856,-0.03447328,1.55814755,-1.55821132
-5.29764882,2.65070880,-2.65080095,0.55927423,-0.55933698,0.63353730,-0.63353607,0.09169564,-0.09169593,0.00100094,-0.00100095,0.03581797,-0.03581219,1.54180122,-1.54187234
-5.29164582,2.62423972,-2.62433968,0.54576392,-0.54582623,0.62847080,-0.62847451,0.09170491,-0.09170217,0.00099815,-0.00099816,0.03728053,-0.03727428,1.52391624,-1.52399446
-5.28564282,2.59629565,-2.59640344,0.53258877,-0.53265020,0.62223813,-0.62224695,0.09247815,-0.09247253,0.00099474,-0.00099475,0.03886134,-0.03885466,1.50455657,-1.50464174
-5.27963982,2.56687566,-2.56699146,0.51983667,-0.51989688,0.61483746,-0.61485153,0.09397452,-0.09396622,0.00099045,-0.00099047,0.04055138,-0.04054433,1.48376082,-1.48385282
-5.27363682,2.53591422,-2.53603845,0.50756432,-0.50762307,0.60627144,-0.60629088,0.09613604,-0.09612531,0.00098503,-0.00098505,0.04233729,-0.04232994,1.46154035,-1.46163915
-5.26763382,2.50328303,-2.50341627,0.49579599,-0.49585317,0.59654733,-0.59657224,0.09888913,-0.09887630,0.00097825,-0.00097829,0.04420134,-0.04419377,1.43787944,-1.43798508
-5.26163082,2.46879639,-2.46893939,0.48452372,-0.48457928,0.58567731,-0.58570773,0.10214655,-0.10213200,0.00096993,-0.00096997,0.04612151,-0.04611384,1.41273743,-1.41285002
-5.25562781,2.43222029,-2.43237389,0.47370887,-0.47376291,0.57367905,-0.57371501,0.10580966,-0.10579379,0.00095988,-0.00095992,0.04807188,-0.04806423,1.38605278,-1.38617245
-5.24962481,2.39328459,-2.39344973,0.46328520,-0.46333786,0.56057657,-0.56061802,0.10977097,-0.10975423,0.00094796,-0.00094801,0.05002313,-0.05001563,1.35774875,-1.35787565
-5.24362181,2.35169805,-2.35187564,0.45316294,-0.45321445,0.54640120,-0.54644806,0.11391699,-0.11389984,0.00093406,-0.00093412,0.05194323,-0.05193601,1.32774053,-1.32787481
-5.23761881,2.30716519,-2.30735609,0.44323396,-0.44328461,0.53119268,-0.53124481,0.11813123,-0.11811413,0.00091811,-0.00091817,0.05379836,-0.05379158,1.29594334,-1.29608509
-5.23161581,2.25940446,-2.25960941,0.43337770,-0.43342779,0.51500026,-0.51505744,0.12229735,-0.12228075,0.00090004,-0.00090011,0.05555395,-0.05554774,1.26228102,-1.26243029
-5.22561281,2.20816670,-2.20838625,0.42346742,-0.42351728,0.49788369,-0.49794565,0.12630237,-0.12628671,0.00087985,-0.00087993,0.05717578,-0.05717027,1.22669478,-1.22685151
-5.21960980,2.15325307,-2.15348753,0.41337672,-0.41342667,0.47991403,-0.47998043,0.13003980,-0.13002547,0.00085754,-0.00085763,0.05863119,-0.05862652,1.18915148,-1.18931551
-5.21360680,2.09453151,-2.09478090,0.40298588,-0.40303621,0.46117424,-0.46124467,0.13341265,-0.13340002,0.00083319,-0.00083328,0.05989031,-0.05988657,1.14965109,-1.14982210
-5.20760380,2.03195104,-2.03221501,0.39218769,-0.39223865,0.44175941,-0.44183340,0.13633626,-0.13632563,0.00080685,-0.00080695,0.06092719,-0.06092448,1.10823283,-1.10841037
-5.20160080,1.96555300,-1.96583088,0.38089272,-0.38094450,0.42177655,-0.42185355,0.13874079,-0.13873238,0.00077866,-0.00077877,0.06172092,-0.06171930,1.06497979,-1.06516325
-5.19559780,1.89547898,-1.89576968,0.36903356,-0.36908628,0.40134403,-0.40142345,0.14057328,-0.14056724,0.00074877,-0.00074888,0.06225656,-0.06225606,1.02002166,-1.02021025
-5.18959480,1.82197476,-1.82227684,0.35656805,-0.35662177,0.38059056,-0.38067176,0.14179927,-0.14179568,0.00071735,-0.00071747,0.06252590,-0.06252653,0.97353545,-0.97372824
-5.18359180,1.74539026,-1.74570189,0.34348137,-0.34353604,0.35965374,-0.35973605,0.14240394,-0.14240280,0.00068463,-0.00068476,0.06252804,-0.06252976,0.92574420,-0.92594012
-5.17758879,1.66617542,-1.66649444,0.32978683,-0.32984234,0.33867826,-0.33876095,0.14239258,-0.14239380,0.00065085,-0.00065097,0.06226968,-0.06227243,0.87691374,-0.87711159
-5.17158579,1.58487216,-1.58519611,0.31552549,-0.31558166,0.31781368,-0.31789605,0.14179054,-0.14179395,0.00061627,-0.00061639,0.06176519,-0.06176888,0.82734751,-0.82754600
-5.16558279,1.50210286,-1.50242904,0.30076468,-0.30082124,0.29721207,-0.29729340,0.14064255,-0.14064790,0.00058118,-0.00058130,0.06103643,-0.06104093,0.77737991,-0.77757767
