energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-3.23861931,1.59669922,0.00320256,0.00024481,0.04117977,0.25649825,0.68384326,0.00724233,0.96686290
-3.23261631,1.57773080,0.00326168,0.00023859,0.03895424,0.25088119,0.68870374,0.00748068,0.94658240
-3.22661331,1.55813358,0.00334825,0.00023558,0.03668132,0.24596789,0.69316003,0.00773517,0.92581917
-3.22061031,1.53793573,0.00345704,0.00023538,0.03437882,0.24168621,0.69718982,0.00800246,0.90460000
-3.21460730,1.51714172,0.00358317,0.00023759,0.03206547,0.23795004,0.70074949,0.00827892,0.88295306
-3.20860430,1.49573135,0.00372199,0.00024182,0.02976040,0.23466208,0.70377340,0.00856053,0.86090821
-3.20260130,1.47366044,0.00386905,0.00024768,0.02748262,0.23171676,0.70617478,0.00884284,0.83849720
-3.19659830,1.45086329,0.00402000,0.00025480,0.02525054,0.22900330,0.70784826,0.00912095,0.81575400
-3.19059530,1.42725716,0.00417065,0.00026280,0.02308142,0.22640894,0.70867406,0.00938956,0.79271539
-3.18459230,1.40274847,0.00431690,0.00027133,0.02099100,0.22382219,0.70852354,0.00964306,0.76942177
-3.17858929,1.37724051,0.00445485,0.00028005,0.01899310,0.22113611,0.70726604,0.00987564,0.74591818
-3.17258629,1.35064237,0.00458078,0.00028863,0.01709937,0.21825155,0.70477640,0.01008148,0.72225550
-3.16658329,1.32287841,0.00469127,0.00029680,0.01531909,0.21508021,0.70094303,0.01025495,0.69849173
-3.16058029,1.29389785,0.00478325,0.00030430,0.01365910,0.21154746,0.69567582,0.01039080,0.67469311
-3.15457729,1.26368366,0.00485411,0.00031093,0.01212382,0.20759487,0.68891363,0.01048442,0.65093504
-3.14857429,1.23226035,0.00490177,0.00031655,0.01071537,0.20318215,0.68063069,0.01053201,0.62730257
-3.14257129,1.19969997,0.00492476,0.00032107,0.00943370,0.19828870,0.67084181,0.01053080,0.60389040
-3.13656828,1.16612591,0.00492228,0.00032445,0.00827690,0.19291440,0.65960575,0.01047921,0.58080216
-3.13056528,1.13171420,0.00489422,0.00032675,0.00724139,0.18707981,0.64702679,0.01037695,0.55814917
-3.12456228,1.09669209,0.00484123,0.00032807,0.00632230,0.18082560,0.63325415,0.01022510,0.53604835
-3.11855928,1.06133393,0.00476466,0.00032857,0.00551374,0.17421134,0.61847937,0.01002615,0.51461966
-3.11255628,1.02595454,0.00466658,0.00032849,0.00480909,0.16731352,0.60293176,0.00978390,0.49398291
-3.10655328,0.99090018,0.00454967,0.00032812,0.00420131,0.16022305,0.58687191,0.00950343,0.47425431
-3.10055028,0.95653777,0.00441716,0.00032777,0.00368317,0.15304218,0.57058375,0.00919087,0.45554270
-3.09454727,0.92324263,0.00427275,0.00032783,0.00324746,0.14588102,0.55436542,0.00885329,0.43794586
-3.08854427,0.89138539,0.00412046,0.00032866,0.00288715,0.13885379,0.53851924,0.00849840,0.42154689
-3.08254127,0.86131873,0.00396451,0.00033065,0.00259553,0.13207489,0.52334136,0.00813429,0.40641100
-3.07653827,0.83336432,0.00380918,0.00033419,0.00236628,0.12565500,0.50911144,0.00776922,0.39258277
-3.07053527,0.80780077,0.00365868,0.00033963,0.00219353,0.11969730,0.49608274,0.00741127,0.38008399
-3.06453227,0.78485281,0.00351702,0.00034728,0.00207184,0.11429391,0.48447304,0.00706807,0.36891227
-3.05852926,0.76468236,0.00338791,0.00035740,0.00199621,0.10952283,0.47445680,0.00674660,0.35904034
-3.05252626,0.74738167,0.00327462,0.00037019,0.00196203,0.10544524,0.46615872,0.00645293,0.35041621
-3.04652326,0.73296890,0.00317995,0.00038574,0.00196504,0.10210349,0.45964910,0.00619204,0.34296403
-3.04052026,0.72138619,0.00310615,0.00040407,0.00200128,0.09951966,0.45494100,0.00596765,0.33658576
-3.03451726,0.71250038,0.00305491,0.00042512,0.00206704,0.09769484,0.45198945,0.00578219,0.33116344
-3.02851426,0.70610636,0.00302741,0.00044869,0.00215883,0.09660912,0.45069273,0.00563669,0.32656210
-3.02251126,0.70193294,0.00302428,0.00047452,0.00227334,0.09622223,0.45089561,0.00553083,0.32263321
-3.01650825,0.69965103,0.00304576,0.00050221,0.00240744,0.09647498,0.45239457,0.00546297,0.31921847
-3.01050525,0.69888405,0.00309178,0.00053131,0.00255823,0.09729118,0.45494480,0.00543028,0.31615396
-3.00450225,0.69922006,0.00316208,0.00056127,0.00272303,0.09858030,0.45826882,0.00542886,0.31327445
-2.99849925,0.70022547,0.00325637,0.00059148,0.00289952,0.10024047,0.46206634,0.00545394,0.31041786
-2.99249625,0.70145974,0.00337453,0.00062129,0.00308573,0.10216198,0.46602531,0.00550007,0.30742960
-2.98649325,0.70249076,0.00351678,0.00065002,0.00328025,0.10423100,0.46983351,0.00556138,0.30416685
-2.98049025,0.70291036,0.00368386,0.00067696,0.00348231,0.10633346,0.47319049,0.00563177,0.30050260
-2.97448724,0.70234946,0.00387726,0.00070146,0.00369190,0.10835899,0.47581949,0.00570521,0.29632922
-2.96848424,0.70049239,0.00409933,0.00072287,0.00390993,0.11020467,0.47747874,0.00577593,0.29156174
-2.96248124,0.69708986,0.00435347,0.00074062,0.00413837,0.11177862,0.47797196,0.00583866,0.28614041
-2.95647824,0.69197008,0.00464422,0.00075421,0.00438038,0.11300316,0.47715751,0.00588886,0.28003273
-2.95047524,0.68504772,0.00497734,0.00076325,0.00464037,0.11381747,0.47495595,0.00592281,0.27323468
-2.94447224,0.67633021,0.00535981,0.00076744,0.00492412,0.11417974,0.47135561,0.00593784,0.26577128
-2.93846923,0.66592129,0.00579977,0.00076660,0.00523879,0.11406856,0.46641608,0.00593235,0.25769624
-2.93246623,0.65402136,0.00630641,0.00076069,0.00559294,0.11348364,0.46026926,0.00590591,0.24909088
-2.92646323,0.64092491,0.00688974,0.00074979,0.00599643,0.11244582,0.45311808,0.00585924,0.24006225
-2.92046023,0.62701467,0.00756032,0.00073409,0.00646032,0.11099630,0.44523274,0.00579421,0.23074051
-2.91445723,0.61275290,0.00832891,0.00071390,0.00699673,0.10919517,0.43694470,0.00571372,0.22127558
-2.90845423,0.59866991,0.00920602,0.00068965,0.00761854,0.10711934,0.42863841,0.00562163,0.21183333
-2.90245123,0.58535014,0.01020144,0.00066183,0.00833916,0.10485987,0.42074117,0.00552259,0.20259113
-2.89644822,0.57341618,0.01132367,0.00063101,0.00917215,0.10251884,0.41371134,0.00542187,0.19373325
-2.89044522,0.56351130,0.01257939,0.00059782,0.01013081,0.10020592,0.40802526,0.00532516,0.18544585
-2.88444222,0.55628070,0.01397286,0.00056292,0.01122777,0.09803469,0.40416327,0.00523841,0.17791201
-2.87843922,0.55235239,0.01550536,0.00052696,0.01247450,0.09611888,0.40259520,0.00516752,0.17130680
-2.87243622,0.55231782,0.01717472,0.00049061,0.01388085,0.09456868,0.40376580,0.00511823,0.16579247
-2.86643322,0.55671311,0.01897483,0.00045449,0.01545453,0.09348715,0.40808042,0.00509583,0.16151401
-2.86043022,0.56600115,0.02089538,0.00041920,0.01720068,0.09296696,0.41589144,0.00510502,0.15859508
-2.85442721,0.58055515,0.02292162,0.00038528,0.01912140,0.09308743,0.42748573,0.00514973,0.15713444
-2.84842421,0.60064415,0.02503433,0.00035318,0.02121538,0.09391204,0.44307353,0.00523292,0.15720294
-2.84242121,0.62642061,0.02720995,0.00032331,0.02347758,0.09548644,0.46277899,0.00535654,0.15884118
-2.83641821,0.65791082,0.02942090,0.00029598,0.02589897,0.09783690,0.48663280,0.00552138,0.16205782
-2.83041521,0.69500811,0.03163606,0.00027144,0.02846642,0.10096946,0.51456687,0.00572703,0.16682865
-2.82441221,0.73746923,0.03382145,0.00024983,0.03116265,0.10486950,0.54641151,0.00597187,0.17309630
-2.81840920,0.78491414,0.03594107,0.00023125,0.03396628,0.10950190,0.58189510,0.00625307,0.18077080
-2.81240620,0.83682919,0.03795780,0.00021569,0.03685210,0.11481180,0.62064639,0.00656665,0.18973084
-2.80640320,0.89257390,0.03983454,0.00020312,0.03979129,0.12072571,0.66219937,0.00690758,0.19982573
-2.80040020,0.95139112,0.04153526,0.00019340,0.04275195,0.12715322,0.70600081,0.00726983,0.21087808
-2.79439720,1.01242061,0.04302618,0.00018637,0.04569958,0.13398902,0.75142026,0.00764659,0.22268712
-2.78839420,1.07471568,0.04427681,0.00018184,0.04859771,0.14111531,0.79776243,0.00803040,0.23503264
-2.78239120,1.13726263,0.04526099,0.00017955,0.05140865,0.14840447,0.84428152,0.00841334,0.24767942
-2.77638819,1.19900260,0.04595775,0.00017924,0.05409426,0.15572200,0.89019744,0.00878723,0.26038211
-2.77038519,1.25885511,0.04635200,0.00018063,0.05661672,0.16292956,0.93471329,0.00914386,0.27289041
-2.76438219,1.31574299,0.04643504,0.00018341,0.05893942,0.16988816,0.97703379,0.00947518,0.28495454
-2.75837919,1.36861772,0.04620484,0.00018729,0.06102773,0.17646130,1.01638405,0.00977355,0.29633066
-2.75237619,1.41648456,0.04566606,0.00019198,0.06284982,0.18251810,1.05202829,0.01003190,0.30678636
-2.74637319,1.45842687,0.04482984,0.00019719,0.06437741,0.18793623,1.08328771,0.01024395,0.31610584
-2.74037019,1.49362848,0.04371340,0.00020264,0.06558638,0.19260475,1.10955723,0.01040437,0.32409479
-2.73436718,1.52139390,0.04233936,0.00020808,0.06645738,0.19642656,1.13032037,0.01050890,0.33058479
-2.72836418,1.54116524,0.04073503,0.00021327,0.06697628,0.19932060,1.14516186,0.01055450,0.33543705
-2.72236118,1.55253568,0.03893137,0.00021801,0.06713447,0.20122367,1.15377767,0.01053935,0.33854549
-2.71635818,1.55525887,0.03696209,0.00022209,0.06692910,0.20209180,1.15598202,0.01046296,0.33983895
-2.71035518,1.54925403,0.03486250,0.00022537,0.06636308,0.20190121,1.15171118,0.01032613,0.33928259
-2.70435218,1.53460671,0.03266854,0.00022773,0.06544506,0.20064879,1.14102417,0.01013091,0.33687840
-2.69834917,1.51156516,0.03041575,0.00022905,0.06418916,0.19835218,1.12410011,0.00988054,0.33266478
-2.69234617,1.48053266,0.02813838,0.00022928,0.06261464,0.19504930,1.10123267,0.00957932,0.32671534
-2.68634317,1.44205607,0.02586860,0.00022837,0.06074543,0.19079754,1.07282157,0.00923251,0.31913685
-2.68034017,1.39681112,0.02363584,0.00022632,0.05860957,0.18567257,1.03936190,0.00884617,0.31006658
-2.67433717,1.34558513,0.02146636,0.00022315,0.05623853,0.17976676,1.00143123,0.00842697,0.29966899
-2.66833417,1.28925763,0.01938283,0.00021891,0.05366650,0.17318733,0.95967542,0.00798204,0.28813197
-2.66233117,1.22877984,0.01740425,0.00021365,0.05092961,0.16605434,0.91479337,0.00751881,0.27566282
-2.65632816,1.16515344,0.01554589,0.00020749,0.04806516,0.15849841,0.86752133,0.00704478,0.26248394
-2.65032516,1.09940948,0.01381939,0.00020052,0.04511078,0.15065842,0.81861725,0.00656745,0.24882849
-2.64432216,1.03258799,0.01223300,0.00019289,0.04210375,0.14267914,0.76884562,0.00609407,0.23493613
-2.63831916,0.96571870,0.01079186,0.00018474,0.03908018,0.13470879,0.71896319,0.00563162,0.22104882
-2.63231616,0.89980337,0.00949841,0.00017621,0.03607442,0.12689674,0.66970578,0.00518661,0.20740689
-2.62631316,0.83579997,0.00835273,0.00016748,0.03311845,0.11939119,0.62177655,0.00476506,0.19424529
-2.62031016,0.77460882,0.00735300,0.00015870,0.03024138,0.11233693,0.57583569,0.00437238,0.18179016
-2.61430715,0.71706082,0.00649586,0.00015005,0.02746910,0.10587322,0.53249172,0.00401338,0.17025572
-2.60830415,0.66390751,0.00577683,0.00014170,0.02482394,0.10013170,0.49229418,0.00369220,0.15984127
-2.60230115,0.61581306,0.00519059,0.00013379,0.02232456,0.09523438,0.45572778,0.00341230,0.15072861
-2.59629815,0.57334777,0.00473127,0.00012648,0.01998579,0.09129170,0.42320777,0.00317645,0.14307948
-2.59029515,0.53698291,0.00439266,0.00011991,0.01781874,0.08840059,0.39507638,0.00298675,0.13703327
-2.58429215,0.50708665,0.00416839,0.00011420,0.01583084,0.08664260,0.37160006,0.00284462,0.13270476
-2.57828914,0.48392092,0.00405197,0.00010946,0.01402604,0.08608206,0.35296755,0.00275080,0.13018201
-2.57228614,0.46763888,0.00403685,0.00010576,0.01240508,0.08676426,0.33928851,0.00270537,0.12952433
-2.56628314,0.45828316,0.00411640,0.00010316,0.01096573,0.08871375,0.33059257,0.00270775,0.13076040
-2.56028014,0.45578462,0.00428385,0.00010172,0.00970320,0.09193279,0.32682903,0.00275667,0.13388655
-2.55427714,0.45996192,0.00453221,0.00010144,0.00861038,0.09639999,0.32786700,0.00285024,0.13886529
-2.54827414,0.47052202,0.00485418,0.00010231,0.00767830,0.10206919,0.33349621,0.00298588,0.14562425
-2.54227114,0.48706181,0.00524201,0.00010428,0.00689641,0.10886885,0.34342870,0.00316036,0.15405560
-2.53626813,0.50907135,0.00568746,0.00010730,0.00625297,0.11670178,0.35730150,0.00336981,0.16401606
-2.53026513,0.53593888,0.00618167,0.00011127,0.00573534,0.12544559,0.37468054,0.00360975,0.17532773
-2.52426213,0.56695808,0.00671517,0.00011609,0.00533031,0.13495376,0.39506608,0.00387511,0.18777980
-2.51825913,0.60133776,0.00727786,0.00012161,0.00502437,0.14505742,0.41789975,0.00416029,0.20113120
-2.51225613,0.63821420,0.00785904,0.00012768,0.00480396,0.15556802,0.44257339,0.00445923,0.21511436
-2.50625313,0.67666621,0.00844752,0.00013413,0.00465571,0.16628072,0.46843968,0.00476553,0.22944001
-2.50025013,0.71573284,0.00903176,0.00014079,0.00456662,0.17697861,0.49482454,0.00507249,0.24380303
-2.49424712,0.75443344,0.00960005,0.00014746,0.00452427,0.18743757,0.52104116,0.00537333,0.25788920
-2.48824412,0.79178964,0.01014072,0.00015396,0.00451694,0.19743173,0.54640524,0.00566127,0.27138272
-2.48224112,0.82684880,0.01064245,0.00016009,0.00453376,0.20673937,0.57025118,0.00592971,0.28397433
-2.47623812,0.85870788,0.01109447,0.00016569,0.00456486,0.21514895,0.59194865,0.00617239,0.29536962
-2.47023512,0.88653725,0.01148689,0.00017058,0.00460141,0.22246518,0.61091893,0.00638357,0.30529736
-2.46423212,0.90960325,0.01181097,0.00017462,0.00463573,0.22851477,0.62665051,0.00655814,0.31351750
-2.45822911,0.92728870,0.01205934,0.00017768,0.00466136,0.23315175,0.63871315,0.00669181,0.31982839
-2.45222611,0.93911045,0.01222626,0.00017966,0.00467308,0.23626194,0.64676998,0.00678121,0.32407307
-2.44622311,0.94473315,0.01230776,0.00018048,0.00466693,0.23776652,0.65058696,0.00682398,0.32614426
-2.44022011,0.94397871,0.01230176,0.00018010,0.00464023,0.23762452,0.65003939,0.00681884,0.32598781
-2.43421711,0.93683092,0.01220816,0.00017851,0.00459154,0.23583400,0.64511504,0.00676559,0.32360449
-2.42821411,0.92343500,0.01202875,0.00017571,0.00452063,0.23243199,0.63591391,0.00666517,0.31905011
-2.42221111,0.90409225,0.01176723,0.00017176,0.00442845,0.22749313,0.62264451,0.00651953,0.31243378
-2.41620810,0.87924991,0.01142898,0.00016673,0.00431700,0.22112710,0.60561689,0.00633159,0.30391464
-2.41020510,0.84948677,0.01102092,0.00016070,0.00418931,0.21347496,0.58523281,0.00610514,0.29369706
-2.40420210,0.81549523,0.01055124,0.00015380,0.00404929,0.20470458,0.56197340,0.00584468,0.28202458
-2.39819910,0.77806059,0.01002912,0.00014615,0.00390165,0.19500532,0.53638490,0.00555527,0.26917291
-2.39219610,0.73803850,0.00946445,0.00013789,0.00375179,0.18458235,0.50906315,0.00524235,0.25544226
-2.38619310,0.69633143,0.00886747,0.00012918,0.00360567,0.17365062,0.48063742,0.00491159,0.24114939
-2.38019010,0.65386513,0.00824851,0.00012014,0.00346971,0.16242896,0.45175415,0.00456869,0.22661952
-2.37418709,0.61156601,0.00761768,0.00011094,0.00335066,0.15113438,0.42306120,0.00421923,0.21217866
-2.36818409,0.57033983,0.00698459,0.00010172,0.00325551,0.13997682,0.39519318,0.00386855,0.19814634
-2.36218109,0.53105265,0.00635813,0.00009259,0.00319137,0.12915450,0.36875798,0.00352155,0.18482910
-2.35617809,0.49451411,0.00574630,0.00008367,0.00316537,0.11885000,0.34432503,0.00318267,0.17251477
-2.35017509,0.46146339,0.00515606,0.00007508,0.00318454,0.10922706,0.32241521,0.00285574,0.16146773
-2.34417209,0.43255788,0.00459322,0.00006688,0.00325572,0.10042821,0.30349255,0.00254400,0.15192504
-2.33816908,0.40836438,0.00406244,0.00005915,0.00338545,0.09257320,0.28795755,0.00225002,0.14409342
-2.33216608,0.38935274,0.00356720,0.00005194,0.00357988,0.08575806,0.27614209,0.00197572,0.13814716
-2.32616308,0.37589147,0.00310983,0.00004528,0.00384461,0.08005492,0.26830559,0.00172240,0.13422666
-2.32016008,0.36824526,0.00269164,0.00003919,0.00418464,0.07551219,0.26463240,0.00149078,0.13243757
-2.31415708,0.36657381,0.00231295,0.00003368,0.00460420,0.07215541,0.26522998,0.00128104,0.13285053
-2.30815408,0.37093198,0.00197327,0.00002873,0.00510664,0.06998822,0.27012806,0.00109291,0.13550130
-2.30215108,0.38127088,0.00167139,0.00002433,0.00569435,0.06899374,0.27927833,0.00092571,0.14039118
-2.29614807,0.39743991,0.00140552,0.00002046,0.00636862,0.06913607,0.29255486,0.00077846,0.14748785
-2.29014507,0.41918972,0.00117346,0.00001708,0.00712955,0.07036191,0.30975535,0.00064993,0.15672649
-2.28414207,0.44617614,0.00097267,0.00001416,0.00797598,0.07260230,0.33060302,0.00053872,0.16801125
-2.27813907,0.47796527,0.00080046,0.00001165,0.00890549,0.07577443,0.35474973,0.00044334,0.18121708
-2.27213607,0.51403991,0.00065400,0.00000952,0.00991428,0.07978353,0.38178010,0.00036222,0.19619199
-2.26613307,0.55380753,0.00053050,0.00000772,0.01099732,0.08452483,0.41121719,0.00029382,0.21275978
-2.26013007,0.59660986,0.00042723,0.00000622,0.01214830,0.08988559,0.44252962,0.00023663,0.23072327
-2.25412706,0.64173441,0.00034160,0.00000497,0.01335979,0.09574729,0.47514042,0.00018920,0.24986804
-2.24812406,0.68842762,0.00027117,0.00000395,0.01462338,0.10198783,0.50843757,0.00015019,0.26996655
-2.24212106,0.73590978,0.00021371,0.00000311,0.01592984,0.10848386,0.54178618,0.00011836,0.29078279
-2.23611806,0.78339131,0.00016722,0.00000243,0.01726929,0.11511314,0.57454202,0.00009262,0.31207701
-2.23011506,0.83009000,0.00012990,0.00000189,0.01863150,0.12175687,0.60606631,0.00007195,0.33361073
-2.22411206,0.87524877,0.00010019,0.00000146,0.02000602,0.12830200,0.63574115,0.00005549,0.35515149
-2.21810905,0.91815326,0.00007672,0.00000112,0.02138245,0.13464338,0.66298509,0.00004249,0.37647745
-2.21210605,0.95814852,0.00005832,0.00000085,0.02275065,0.14068570,0.68726844,0.00003230,0.39738130
-2.20610305,0.99465425,0.00004402,0.00000064,0.02410084,0.14634514,0.70812752,0.00002438,0.41767357
-2.20010005,1.02717768,0.00003299,0.00000048,0.02542382,0.15155066,0.72517726,0.00001827,0.43718496
-2.19409705,1.05532369,0.00002454,0.00000036,0.02671098,0.15624480,0.73812171,0.00001359,0.45576769
-2.18809405,1.07880163,0.00001813,0.00000026,0.02795434,0.16038416,0.74676176,0.00001004,0.47329570
-2.18209105,1.09742846,0.00001330,0.00000019,0.02914656,0.16393922,0.75099989,0.00000736,0.48966385
-2.17608804,1.11112824,0.00000969,0.00000014,0.03028084,0.16689384,0.75084160,0.00000536,0.50478611
-2.17008504,1.11992784,0.00000701,0.00000010,0.03135085,0.16924424,0.74639336,0.00000388,0.51859296
-2.16408204,1.12394942,0.00000504,0.00000007,0.03235059,0.17099764,0.73785739,0.00000279,0.53102823
-2.15807904,1.12339996,0.00000361,0.00000005,0.03327427,0.17217059,0.72552327,0.00000199,0.54204562
-2.15207604,1.11855842,0.00000258,0.00000004,0.03411618,0.17278721,0.70975689,0.00000142,0.55160532
-2.14607304,1.10976153,0.00000186,0.00000003,0.03487061,0.17287724,0.69098721,0.00000101,0.55967090
-2.14007004,1.09738863,0.00000137,0.00000002,0.03553181,0.17247424,0.66969144,0.00000072,0.56620696
-2.13406703,1.08184667,0.00000106,0.00000002,0.03609401,0.17161385,0.64637928,0.00000053,0.57117758
-2.12806403,1.06355591,0.00000091,0.00000002,0.03655145,0.17033242,0.62157688,0.00000042,0.57454595
-2.12206103,1.04293703,0.00000089,0.00000002,0.03689858,0.16866579,0.59581111,0.00000036,0.57627512
-2.11605803,1.02040021,0.00000101,0.00000002,0.03713022,0.16664862,0.56959488,0.00000036,0.57633002
-2.11005503,0.99633642,0.00000130,0.00000003,0.03724187,0.16431390,0.54341385,0.00000042,0.57468053
-2.10405203,0.97111124,0.00000179,0.00000004,0.03722997,0.16169301,0.51771499,0.00000055,0.57130549
-2.09804902,0.94506104,0.00000257,0.00000006,0.03709228,0.15881598,0.49289736,0.00000076,0.56619738
-2.09204602,0.91849161,0.00000373,0.00000009,0.03682822,0.15571209,0.46930517,0.00000109,0.55936734
-2.08604302,0.89167870,0.00000544,0.00000013,0.03643916,0.15241063,0.44722319,0.00000158,0.55085009
-2.08004002,0.86487032,0.00000790,0.00000018,0.03592876,0.14894180,0.42687463,0.00000228,0.54070860
-2.07403702,0.83829024,0.00001141,0.00000027,0.03530317,0.14533760,0.40842107,0.00000329,0.52903782
-2.06803402,0.81214224,0.00001637,0.00000038,0.03457116,0.14163271,0.39196456,0.00000472,0.51596755
-2.06203102,0.78661475,0.00002335,0.00000054,0.03374422,0.13786513,0.37755132,0.00000673,0.50166378
-2.05602801,0.76188534,0.00003305,0.00000077,0.03283651,0.13407674,0.36517706,0.00000952,0.48632876
-2.05002501,0.73812486,0.00004646,0.00000108,0.03186470,0.13031350,0.35479332,0.00001338,0.47019930
-2.04402201,0.71550087,0.00006484,0.00000151,0.03084772,0.12662547,0.34631474,0.00001868,0.45354363
-2.03801901,0.69418020,0.00008985,0.00000209,0.02980644,0.12306642,0.33962680,0.00002588,0.43665668
-2.03201601,0.67433051,0.00012360,0.00000288,0.02876324,0.11969327,0.33459384,0.00003560,0.41985406
-2.02601301,0.65612086,0.00016883,0.00000393,0.02774155,0.11656522,0.33106699,0.00004863,0.40346490
-2.02001001,0.63972125,0.00022894,0.00000533,0.02676526,0.11374255,0.32889177,0.00006594,0.38782379
-2.01400700,0.62530114,0.00030824,0.00000718,0.02585823,0.11128538,0.32791520,0.00008878,0.37326219
-2.00800400,0.61302720,0.00041202,0.00000960,0.02504366,0.10925212,0.32799201,0.00011867,0.36009949
-2.00200100,0.60306016,0.00054680,0.00001274,0.02434357,0.10769784,0.32899006,0.00015748,0.34863404
-1.99599800,0.59555108,0.00072046,0.00001678,0.02377826,0.10667261,0.33079447,0.00020749,0.33913458
-1.98999500,0.59063701,0.00094249,0.00002195,0.02336579,0.10621974,0.33331068,0.00027141,0.33183202
-1.98399200,0.58843630,0.00122410,0.00002850,0.02312160,0.10637407,0.33646608,0.00035248,0.32691214
-1.97798899,0.58904357,0.00157848,0.00003674,0.02305809,0.10716034,0.34021046,0.00045449,0.32450920
-1.97198599,0.59252468,0.00202089,0.00004703,0.02318437,0.10859165,0.34451504,0.00058183,0.32470069
-1.96598299,0.59891180,0.00256878,0.00005977,0.02350603,0.11066812,0.34937040,0.00073950,0.32750351
-1.95997999,0.60819873,0.00324189,0.00007541,0.02402506,0.11337581,0.35478339,0.00093316,0.33287150
-1.95397699,0.62033697,0.00406214,0.00009446,0.02473979,0.11668590,0.36077306,0.00116912,0.34069468
-1.94797399,0.63523250,0.00505360,0.00011747,0.02564500,0.12055430,0.36736621,0.00145426,0.35080018
-1.94197099,0.65274377,0.00624220,0.00014504,0.02673208,0.12492163,0.37459238,0.00179601,0.36295484
-1.93596798,0.67268100,0.00765543,0.00017779,0.02798933,0.12971370,0.38247904,0.00220221,0.37686973
-1.92996498,0.69480719,0.00932178,0.00021638,0.02940231,0.13484258,0.39104694,0.00268099,0.39220639
-1.92396198,0.71884080,0.01127015,0.00026145,0.03095429,0.14020805,0.40030604,0.00324056,0.40858477
-1.91795898,0.74446032,0.01352903,0.00031364,0.03262679,0.14569978,0.41025232,0.00388900,0.42559274
-1.91195598,0.77131078,0.01612555,0.00037354,0.03440021,0.15119988,0.42086560,0.00463393,0.44279697
-1.90595298,0.79901190,0.01908442,0.00044169,0.03625441,0.15658598,0.43210851,0.00548225,0.45975481
-1.89994997,0.82716792,0.02242675,0.00051852,0.03816942,0.16173461,0.44392672,0.00643976,0.47602697
-1.89394697,0.85537859,0.02616880,0.00060435,0.04012616,0.16652497,0.45625049,0.00751081,0.49119040
-1.88794397,0.88325101,0.03032072,0.00069933,0.04210701,0.17084266,0.46899725,0.00869791,0.50485108
-1.88194097,0.91041185,0.03488532,0.00080342,0.04409654,0.17458346,0.48207533,0.01000137,0.51665609
-1.87593797,0.93651935,0.03985696,0.00091637,0.04608203,0.17765694,0.49538843,0.01141897,0.52630455
-1.86993497,0.96127463,0.04522053,0.00103770,0.04805393,0.17998965,0.50884071,0.01294569,0.53355693
-1.86393197,0.98443174,0.05095075,0.00116665,0.05000630,0.18152781,0.52234207,0.01457342,0.53824230
-1.85792896,1.00580593,0.05701172,0.00130222,0.05193701,0.18223936,0.53581352,0.01629093,0.54026323
-1.85192596,1.02527985,0.06335684,0.00144309,0.05384793,0.18211524,0.54919208,0.01808376,0.53959799
-1.84592296,1.04280715,0.06992913,0.00158773,0.05574485,0.18116980,0.56243520,0.01993435,0.53630006
-1.83991996,1.05841356,0.07666190,0.00173431,0.05763735,0.17944038,0.57552418,0.02182224,0.53049479
-1.83391696,1.07219506,0.08347999,0.00188083,0.05953852,0.17698598,0.58846662,0.02372446,0.52237353
-1.82791396,1.08431340,0.09030130,0.00202508,0.06146445,0.17388514,0.60129748,0.02561592,0.51218525
-1.82191096,1.09498900,0.09703872,0.00216473,0.06343367,0.17023304,0.61407880,0.02747011,0.50022623
-1.81590795,1.10449154,0.10360240,0.00229740,0.06546646,0.16613801,0.62689798,0.02925968,0.48682818
-1.80990495,1.11312856,0.10990222,0.00242070,0.06758396,0.16171761,0.63986455,0.03095726,0.47234530
-1.80390195,1.12123244,0.11585036,0.00253231,0.06980734,0.15709439,0.65310561,0.03253626,0.45714092
-1.79789895,1.12914637,0.12136389,0.00263004,0.07215676,0.15239149,0.66675988,0.03397163,0.44157423
-1.79189595,1.13720963,0.12636724,0.00271194,0.07465036,0.14772848,0.68097077,0.03524072,0.42598773
-1.78589295,1.14574290,0.13079442,0.00277632,0.07730327,0.14321728,0.69587855,0.03632390,0.41069587
-1.77988994,1.15503410,0.13459089,0.00282184,0.08012655,0.13895861,0.71161200,0.03720528,0.39597532
-1.77388694,1.16532522,0.13771503,0.00284752,0.08312633,0.13503898,0.72827988,0.03787311,0.38205728
-1.76788394,1.17680085,0.14013905,0.00285283,0.08630297,0.13152834,0.74596271,0.03832018,0.36912201
-1.76188094,1.18957878,0.14184937,0.00283766,0.08965040,0.12847850,0.76470517,0.03854399,0.35729583
-1.75587794,1.20370324,0.14284644,0.00280234,0.09315571,0.12592231,0.78450974,0.03854671,0.34665045
-1.74987494,1.21914117,0.14314406,0.00274764,0.09679891,0.12387375,0.80533185,0.03833507,0.33720476
-1.74387194,1.23578170,0.14276817,0.00267473,0.10055311,0.12232865,0.82707714,0.03791998,0.32892865
-1.73786893,1.25343933,0.14175529,0.00258514,0.10438488,0.12126631,0.84960103,0.03731613,0.32174891
-1.73186593,1.27186058,0.14015060,0.00248072,0.10825500,0.12065160,0.87271094,0.03654135,0.31555651
-1.72586293,1.29073419,0.13800592,0.00236356,0.11211959,0.12043771,0.89617121,0.03561601,0.31021518
