energy_ev,total_up,Ag_p_up,Ag_d_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up
-2.95647824,1.54239660,0.22684871,0.27472377,0.58929899,0.42984474,0.01673256,0.17888608,0.13555534,0.36906750
-2.95047524,1.46064872,0.21308747,0.26133423,0.57074997,0.40250851,0.01525372,0.17161178,0.12726812,0.35271524
-2.94447224,1.37817087,0.19904687,0.24798778,0.55352414,0.37487744,0.01384379,0.16432362,0.11872787,0.33594610
-2.93846923,1.29578432,0.18486985,0.23479120,0.53760998,0.34723916,0.01250708,0.15708874,0.11004787,0.31895260
-2.93246623,1.21426024,0.17069978,0.22184156,0.52294628,0.31986949,0.01124691,0.14996525,0.10133903,0.30191827
-2.92646323,1.13430142,0.15667652,0.20922372,0.50942618,0.29302645,0.01006560,0.14300109,0.09270684,0.28501243
-2.92046023,1.05652744,0.14293270,0.19700853,0.49690274,0.26694501,0.00896456,0.13623337,0.08424884,0.26838587
-2.91445723,0.98146381,0.12959044,0.18525163,0.48519590,0.24183285,0.00794425,0.12968818,0.07605245,0.25216773
-2.90845423,0.90953525,0.11675871,0.17399299,0.47410056,0.21786713,0.00700428,0.12338088,0.06819337,0.23646349
-2.90245123,0.84106336,0.10453112,0.16325717,0.46339555,0.19519238,0.00614347,0.11731684,0.06073448,0.22135423
-2.89644822,0.77626827,0.09298455,0.15305423,0.45285307,0.17391958,0.00535989,0.11149262,0.05372538,0.20689697
-2.89044522,0.71527412,0.08217834,0.14338122,0.44224820,0.15412635,0.00465098,0.10589744,0.04720229,0.19312610
-2.88444222,0.65811764,0.07215419,0.13422413,0.43136827,0.13585812,0.00401360,0.10051488,0.04118852,0.18005558
-2.87843922,0.60475919,0.06293663,0.12556010,0.42002137,0.11913021,0.00344414,0.09532477,0.03569528,0.16768188
-2.87243622,0.55509562,0.05453405,0.11735987,0.40804396,0.10393072,0.00293861,0.09030501,0.03072280,0.15598726
-2.86643322,0.50897390,0.04694017,0.10959027,0.39530704,0.09022384,0.00249274,0.08543342,0.02626168,0.14494334
-2.86043022,0.46620504,0.04013577,0.10221651,0.38172071,0.07795366,0.00210207,0.08068933,0.02229438,0.13451458
-2.85442721,0.42657744,0.03409076,0.09520435,0.36723690,0.06704809,0.00176204,0.07605498,0.01879680,0.12466165
-2.84842421,0.38986910,0.02876630,0.08852187,0.35185030,0.05742282,0.00146809,0.07151663,0.01573983,0.11534431
-2.84242121,0.35585832,0.02411692,0.08214086,0.33559735,0.04898514,0.00121570,0.06706529,0.01309084,0.10652398
-2.83641821,0.32433241,0.02009271,0.07603784,0.31855359,0.04163751,0.00100050,0.06269713,0.01081507,0.09816556
-2.83041521,0.29509450,0.01664123,0.07019460,0.30082936,0.03528079,0.00081829,0.05841358,0.00887690,0.09023886
-2.82441221,0.26796820,0.01370933,0.06459830,0.28256434,0.02981702,0.00066512,0.05422110,0.00724087,0.08271927
-2.81840920,0.24280031,0.01124476,0.05924125,0.26392111,0.02515174,0.00053732,0.05013067,0.00587263,0.07558804
-2.81240620,0.21946182,0.00919751,0.05412036,0.24507812,0.02119593,0.00043150,0.04615715,0.00473960,0.06883204
-2.80640320,0.19784740,0.00752090,0.04923638,0.22622245,0.01786739,0.00034459,0.04231844,0.00381155,0.06244310
-2.80040020,0.17787383,0.00617251,0.04459291,0.20754277,0.01509178,0.00027386,0.03863461,0.00306095,0.05641718
-2.79439720,0.15947749,0.00511481,0.04019544,0.18922266,0.01280325,0.00021689,0.03512699,0.00246324,0.05075329
-2.78839420,0.14261153,0.00431560,0.03605032,0.17143475,0.01094476,0.00017161,0.03181737,0.00199688,0.04545242
-2.78239120,0.12724276,0.00374837,0.03216379,0.15433578,0.00946811,0.00013625,0.02872720,0.00164341,0.04051641
-2.77638819,0.11334867,0.00339243,0.02854115,0.13806272,0.00833379,0.00010936,0.02587700,0.00138737,0.03594700
-2.77038519,0.10091470,0.00323294,0.02518611,0.12273012,0.00751062,0.00008980,0.02328585,0.00121612,0.03174501
-2.76438219,0.08993190,0.00326085,0.02210025,0.10842858,0.00697529,0.00007672,0.02097107,0.00111968,0.02790967
-2.75837919,0.08039509,0.00347284,0.01928271,0.09522435,0.00671176,0.00006958,0.01894805,0.00109050,0.02443823
-2.75237619,0.07230147,0.00387111,0.01673008,0.08315999,0.00671063,0.00006812,0.01723011,0.00112321,0.02132574
-2.74637319,0.06564964,0.00446318,0.01443640,0.07225586,0.00696844,0.00007241,0.01582857,0.00121433,0.01856503
-2.74037019,0.06043901,0.00526167,0.01239337,0.06251238,0.00748694,0.00008282,0.01475281,0.00136204,0.01614693
-2.73436718,0.05666948,0.00628403,0.01059063,0.05391279,0.00827225,0.00010005,0.01401037,0.00156583,0.01406054
-2.72836418,0.05434118,0.00755230,0.00901618,0.04642626,0.00933407,0.00012516,0.01360706,0.00182627,0.01229369
-2.72236118,0.05345438,0.00909277,0.00765682,0.04001122,0.01068480,0.00015960,0.01354702,0.00214464,0.01083350
-2.71635818,0.05400922,0.01093571,0.00649861,0.03461876,0.01233861,0.00020524,0.01383272,0.00252271,0.00966687
-2.71035518,0.05600538,0.01311499,0.00552740,0.03019586,0.01431052,0.00026438,0.01446490,0.00296238,0.00878118
-2.70435218,0.05944159,0.01566778,0.00472926,0.02668848,0.01661540,0.00033983,0.01544244,0.00346539,0.00816480
-2.69834917,0.06431487,0.01863412,0.00409098,0.02404444,0.01926701,0.00043489,0.01676210,0.00403307,0.00780770
-2.69234617,0.07061974,0.02205652,0.00360041,0.02221589,0.02227701,0.00055343,0.01841829,0.00466599,0.00770202
-2.68634317,0.07834722,0.02597955,0.00324684,0.02116153,0.02565400,0.00069983,0.02040275,0.00536377,0.00784259
-2.68034017,0.08748384,0.03044932,0.00302131,0.02084850,0.02940268,0.00087906,0.02270423,0.00612480,0.00822738
-2.67433717,0.09801073,0.03551304,0.00291683,0.02125386,0.03352303,0.00109660,0.02530825,0.00694608,0.00885800
-2.66833417,0.10990287,0.04121842,0.00292857,0.02236584,0.03800970,0.00135842,0.02819687,0.00782307,0.00974010
-2.66233117,0.12312862,0.04761308,0.00305401,0.02418474,0.04285149,0.00167092,0.03134868,0.00874960,0.01088376
-2.65632816,0.13764963,0.05474395,0.00329302,0.02672352,0.04803114,0.00204080,0.03473880,0.00971789,0.01230387
-2.65032516,0.15342122,0.06265648,0.00364793,0.03000817,0.05352523,0.00247494,0.03833919,0.01071860,0.01402041
-2.64432216,0.17039319,0.07139388,0.00412352,0.03407767,0.05930444,0.00298024,0.04211914,0.01174105,0.01605875
-2.63831916,0.18851124,0.08099621,0.00472697,0.03898375,0.06533394,0.00356338,0.04604587,0.01277339,0.01844982
-2.63231616,0.20771877,0.09149938,0.00546781,0.04479014,0.07157417,0.00423063,0.05008544,0.01380302,0.02123025
-2.62631316,0.22795914,0.10293408,0.00635774,0.05157162,0.07798170,0.00498755,0.05420380,0.01481703,0.02444233
-2.62031016,0.24917822,0.11532455,0.00741052,0.05941247,0.08451042,0.00583872,0.05836797,0.01580267,0.02813387
-2.61430715,0.27132713,0.12868735,0.00864170,0.06840453,0.09111277,0.00678747,0.06254729,0.01674798,0.03235793
-2.60830415,0.29436496,0.14303001,0.01006834,0.07864477,0.09774121,0.00783555,0.06671476,0.01764239,0.03717223
-2.60230115,0.31826135,0.15834974,0.01170873,0.09023233,0.10434958,0.00898294,0.07084826,0.01847742,0.04263852
-2.59629815,0.34299879,0.17463217,0.01358196,0.10326502,0.11089460,0.01022752,0.07493172,0.01924733,0.04882155
-2.59029515,0.36857442,0.19185028,0.01570754,0.11783543,0.11733720,0.01156497,0.07895607,0.01994979,0.05578798
-2.58429215,0.39500123,0.20996358,0.01810497,0.13402663,0.12364383,0.01298861,0.08291995,0.02058644,0.06360493
-2.57828914,0.42230865,0.22891760,0.02079323,0.15190755,0.12978751,0.01448936,0.08683009,0.02116345,0.07233846
-2.57228614,0.45054244,0.24864394,0.02379037,0.17152831,0.13574877,0.01605581,0.09070139,0.02169196,0.08205182
-2.56628314,0.47976384,0.26906086,0.02711302,0.19291558,0.14151631,0.01767437,0.09455663,0.02218832,0.09280364
-2.56028014,0.51004817,0.29007459,0.03077602,0.21606822,0.14708757,0.01932948,0.09842575,0.02267432,0.10464610
-2.55427714,0.54148290,0.31158136,0.03479204,0.24095341,0.15246888,0.02100401,0.10234483,0.02317712,0.11762312
-2.54827414,0.57416527,0.33347028,0.03917135,0.26750358,0.15767563,0.02267965,0.10635477,0.02372911,0.13176868
-2.54227114,0.60819974,0.35562696,0.04392159,0.29561424,0.16273209,0.02433743,0.11049971,0.02436750,0.14710537
-2.53626813,0.64369526,0.37793794,0.04904774,0.32514305,0.16767118,0.02595831,0.11482518,0.02513382,0.16364309
-2.53026513,0.68076260,0.40029563,0.05455216,0.35591021,0.17253402,0.02752372,0.11937626,0.02607316,0.18137820
-2.52426213,0.71951172,0.42260374,0.06043467,0.38770026,0.17736937,0.02901619,0.12419560,0.02723323,0.20029297
-2.51825913,0.76004928,0.44478279,0.06669284,0.42026537,0.18223299,0.03041990,0.12932156,0.02866334,0.22035532
-2.51225613,0.80247623,0.46677559,0.07332222,0.45333006,0.18718678,0.03172119,0.13478641,0.03041315,0.24151901
-2.50625313,0.84688537,0.48855210,0.08031665,0.48659715,0.19229781,0.03290899,0.14061475,0.03253132,0.26372408
-2.50025013,0.89335885,0.51011353,0.08766860,0.51975486,0.19763718,0.03397511,0.14682213,0.03506409,0.28689755
-2.49424712,0.94196529,0.53149508,0.09536931,0.55248457,0.20327864,0.03491442,0.15341393,0.03805375,0.31095428
-2.48824412,0.99275636,0.55276715,0.10340898,0.58446909,0.20929691,0.03572491,0.16038460,0.04153711,0.33579789
-2.48224112,1.04576281,0.57403462,0.11177668,0.61540086,0.21576581,0.03640757,0.16771703,0.04554398,0.36132165
-2.47623812,1.10098944,0.59543391,0.12046007,0.64498984,0.22275595,0.03696614,0.17538238,0.05009568,0.38740923
-2.47023512,1.15840934,0.61712783,0.12944500,0.67297053,0.23033225,0.03740676,0.18334009,0.05520364,0.41393520
-2.46423212,1.21795704,0.63929807,0.13871470,0.69910784,0.23855104,0.03773747,0.19153810,0.06086819,0.44076534
-2.45822911,1.27952093,0.66213552,0.14824888,0.72320152,0.24745698,0.03796767,0.19991345,0.06707748,0.46775653
-2.45222611,1.34293507,0.68582876,0.15802251,0.74508886,0.25707984,0.03810747,0.20839294,0.07380671,0.49475645
-2.44622311,1.40797087,0.71055098,0.16800456,0.76464567,0.26743120,0.03816717,0.21689409,0.08101756,0.52160298
-2.44022011,1.47432900,0.73644603,0.17815650,0.78178537,0.27850127,0.03815657,0.22532627,0.08865803,0.54812348
-2.43421711,1.54163226,0.76361429,0.18843098,0.79645652,0.29025601,0.03808449,0.23359199,0.09666261,0.57413408
-2.42821411,1.60942007,0.79209893,0.19877051,0.80863884,0.30263472,0.03795830,0.24158844,0.10495283,0.59943916
-2.42221111,1.67714517,0.82187358,0.20910644,0.81833825,0.31554827,0.03778359,0.24920915,0.11343820,0.62383107
-2.41620810,1.74417331,0.85283216,0.21935827,0.82558104,0.32887823,0.03756393,0.25634584,0.12201763,0.64709058
-2.41020510,1.80978657,0.88478145,0.22943346,0.83040797,0.34247695,0.03730086,0.26289052,0.13058114,0.66898783
-2.40420210,1.87319057,0.91743738,0.23922780,0.83286848,0.35616890,0.03699384,0.26873759,0.13901204,0.68928439
-2.39819910,1.93352609,0.95042518,0.24862644,0.83301560,0.36975314,0.03664054,0.27378623,0.14718933,0.70773609
-2.39219610,1.98988499,0.98328407,0.25750562,0.83090185,0.38300711,0.03623705,0.27794272,0.15499046,0.72409702
-2.38619310,2.04133031,1.01547625,0.26573509,0.82657657,0.39569161,0.03577835,0.28112287,0.16229418,0.73812453
-2.38019010,2.08692006,1.04640034,0.27318116,0.82008472,0.40755692,0.03525867,0.28325437,0.16898353,0.74958511
-2.37418709,2.12573400,1.07540866,0.27971042,0.81146736,0.41834983,0.03467208,0.28427900,0.17494885,0.75826109
-2.36818409,2.15690245,1.10182789,0.28519381,0.80076371,0.42782130,0.03401291,0.28415459,0.18009064,0.76395787
-2.36218109,2.17963593,1.12498217,0.28951103,0.78801459,0.43573459,0.03327627,0.28285674,0.18432222,0.76651131
-2.35617809,2.19325447,1.14421769,0.29255509,0.77326713,0.44187337,0.03245846,0.28038013,0.18757210,0.76579514
-2.35017509,2.19721511,1.15892764,0.29423672,0.75658020,0.44604955,0.03155738,0.27673929,0.18978594,0.76172778
-2.34417209,2.19113634,1.16857638,0.29448841,0.73803023,0.44811044,0.03057274,0.27196898,0.19092799,0.75427842
-2.33816908,2.17481821,1.17272156,0.29326806,0.71771701,0.44794493,0.02950631,0.26612392,0.19098210,0.74347180
-2.33216608,2.14825704,1.17103330,0.29056171,0.69576896,0.44548827,0.02836195,0.25927800,0.18995197,0.72939157
-2.32616308,2.11165384,1.16330921,0.28638557,0.67234739,0.44072545,0.02714562,0.25152292,0.18786104,0.71218184
-2.32016008,2.06541599,1.14948483,0.28078688,0.64764959,0.43369272,0.02586525,0.24296636,0.18475158,0.69204681
-2.31415708,2.01015183,1.12963872,0.27384377,0.62191015,0.42447741,0.02453055,0.23372961,0.18068336,0.66924840
-2.30815408,1.94665836,1.10399206,0.26566397,0.59540070,0.41321587,0.02315271,0.22394494,0.17573183,0.64410187
-2.30215108,1.87590236,1.07290286,0.25638244,0.56842761,0.40008972,0.02174409,0.21375266,0.16998579,0.61696955
-2.29614807,1.79899586,1.03685494,0.24615805,0.54132794,0.38532053,0.02031783,0.20329796,0.16354486,0.58825295
-2.29014507,1.71716679,0.99644249,0.23516931,0.51446373,0.36916317,0.01888750,0.19272780,0.15651661,0.55838340
-2.28414207,1.63172608,0.95235062,0.22360953,0.48821472,0.35189816,0.01746667,0.18218783,0.14901373,0.52781175
-2.27813907,1.54403269,0.90533325,0.21168142,0.46297000,0.33382331,0.01606855,0.17181945,0.14115102,0.49699739
-2.27213607,1.45545773,0.85618907,0.19959148,0.43911879,0.31524498,0.01470569,0.16175714,0.13304265,0.46639714
-2.26613307,1.36734938,0.80573680,0.18754432,0.41704093,0.29646946,0.01338963,0.15212618,0.12479952,0.43645429
-2.26013007,1.28099967,0.75479082,0.17573729,0.39709731,0.27779459,0.01213072,0.14304074,0.11652688,0.40758840
-2.25412706,1.19761451,0.70413815,0.16435535,0.37962082,0.25950219,0.01093788,0.13460239,0.10832241,0.38018606
-2.24812406,1.11828792,0.65451772,0.15356674,0.36490818,0.24185130,0.00981852,0.12689912,0.10027455,0.35459300
-2.24212106,1.04398118,0.60660260,0.14351923,0.35321285,0.22507262,0.00877850,0.12000484,0.09246126,0.33110790
-2.23611806,0.97550751,0.56098579,0.13433731,0.34473964,0.20936432,0.00782209,0.11397931,0.08494933,0.30997784
-2.23011506,0.91352258,0.51816992,0.12612029,0.33964084,0.19488908,0.00695208,0.10886855,0.07779386,0.29139580
-2.22411206,0.85852081,0.47856104,0.11894133,0.33801435,0.18177271,0.00616985,0.10470565,0.07103837,0.27549993
-2.21810905,0.81083729,0.44246646,0.11284743,0.33990369,0.17010397,0.00547554,0.10151196,0.06471504,0.26237472
-2.21210605,0.77065494,0.41009643,0.10786029,0.34529987,0.15993581,0.00486824,0.09929855,0.05884543,0.25205389
-2.20610305,0.73801628,0.38156928,0.10397795,0.35414512,0.15128768,0.00434615,0.09806796,0.05344128,0.24452470
-2.20010005,0.71283906,0.35691965,0.10117715,0.36633809,0.14414884,0.00390682,0.09781609,0.04850566,0.23973363
-2.19409705,0.69493490,0.33610916,0.09941619,0.38174042,0.13848246,0.00354736,0.09853419,0.04403416,0.23759286
-2.18809405,0.68403007,0.31903890,0.09863820,0.40018424,0.13423027,0.00326462,0.10021090,0.04001620,0.23798746
-2.18209105,0.67978730,0.30556312,0.09877467,0.42148017,0.13131762,0.00305537,0.10283419,0.03643641,0.24078281
-2.17608804,0.68182778,0.29550343,0.09974899,0.44542554,0.12965857,0.00291648,0.10639313,0.03327599,0.24583192
-2.17008504,0.68975232,0.28866288,0.10147996,0.47181215,0.12916105,0.00284502,0.11087944,0.03051399,0.25298230
-2.16408204,0.70316078,0.28483936,0.10388503,0.50043341,0.12973157,0.00283839,0.11628867,0.02812862,0.26208214
-2.15807904,0.72166901,0.28383762,0.10688320,0.53109014,0.13127963,0.00289431,0.12262099,0.02609834,0.27298534
-2.15207604,0.74492258,0.28547968,0.11039739,0.56359495,0.13372144,0.00301087,0.12988148,0.02440291,0.28555536
-2.14607304,0.77260676,0.28961301,0.11435636,0.59777479,0.13698292,0.00318649,0.13807991,0.02302423,0.29966760
-2.14007004,0.80445244,0.29611636,0.11869586,0.63347152,0.14100185,0.00341986,0.14722986,0.02194702,0.31521020
-2.13406703,0.84023769,0.30490286,0.12335925,0.67054045,0.14572919,0.00370980,0.15734738,0.02115937,0.33208332
-2.12806403,0.87978508,0.31592057,0.12829744,0.70884695,0.15112944,0.00405517,0.16844898,0.02065300,0.35019695
-2.12206103,0.92295493,0.32915019,0.13346825,0.74826131,0.15718006,0.00445465,0.18054916,0.02042339,0.36946729
-2.11605803,0.96963487,0.34460032,0.13883520,0.78865216,0.16387013,0.00490663,0.19365746,0.02046968,0.38981213
-2.11005503,1.01972629,0.36230035,0.14436593,0.82987892,0.17119813,0.00540894,0.20777528,0.02079431,0.41114531
-2.10405203,1.07312856,0.38229140,0.15003027,0.87178379,0.17916909,0.00595876,0.22289234,0.02140253,0.43337081
-2.09804902,1.12972166,0.40461568,0.15579819,0.91418381,0.18779121,0.00655237,0.23898332,0.02230169,0.45637675
-2.09204602,1.18934842,0.42930481,0.16163763,0.95686367,0.19707207,0.00718507,0.25600442,0.02350035,0.48002973
-2.08604302,1.25179724,0.45636768,0.16751259,0.99956967,0.20701469,0.00785104,0.27389042,0.02500720,0.50417003
-2.08004002,1.31678633,0.48577835,0.17338139,1.04200563,0.21761352,0.00854330,0.29255216,0.02682999,0.52860789
-2.07403702,1.38395048,0.51746477,0.17919536,1.08383088,0.22885061,0.00925369,0.31187467,0.02897425,0.55312136
-2.06803402,1.45283104,0.55129872,0.18489803,1.12466078,0.24069215,0.00997292,0.33171616,0.03144206,0.57745582
-2.06203102,1.52287009,0.58708776,0.19042491,1.16406998,0.25308554,0.01069071,0.35190793,0.03423083,0.60132555
-2.05602801,1.59340901,0.62456944,0.19570382,1.20159827,0.26595705,0.01139593,0.37225527,0.03733215,0.62441717
-2.05002501,1.66369198,0.66340844,0.20065592,1.23675903,0.27921044,0.01207686,0.39253947,0.04073080,0.64639509
-2.04402201,1.73287446,0.70319669,0.20519727,1.26904986,0.29272637,0.01272147,0.41252086,0.04440392,0.66690868
-2.03801901,1.80003639,0.74345682,0.20924094,1.29796503,0.30636281,0.01331772,0.43194282,0.04832049,0.68560098
-2.03201601,1.86419989,0.78364889,0.21269948,1.32300924,0.31995651,0.01385394,0.45053681,0.05244101,0.70211854
-2.02601301,1.92435078,0.82318025,0.21548777,1.34371199,0.33332545,0.01431916,0.46802805,0.05671762,0.71612197
-2.02001001,1.97946325,0.86141833,0.21752593,1.35964203,0.34627223,0.01470348,0.48414194,0.06109449,0.72729676
-2.01400700,2.02852671,0.89770586,0.21874235,1.37042121,0.35858840,0.01499843,0.49861077,0.06550865,0.73536378
-2.00800400,2.07057384,0.93137811,0.21907643,1.37573715,0.37005945,0.01519723,0.51118073,0.06989109,0.74008907
-2.00200100,2.10470881,0.96178135,0.21848116,1.37535417,0.38047051,0.01529504,0.52161873,0.07416828,0.74129239
-1.99599800,2.13013455,0.98829196,0.21692524,1.36912212,0.38961240,0.01528918,0.52971907,0.07826397,0.73885419
-1.98999500,2.14617802,1.01033535,0.21439463,1.35698266,0.39728786,0.01517919,0.53530943,0.08210115,0.73272062
-1.98399200,2.15231259,1.02740391,0.21089364,1.33897296,0.40331781,0.01496692,0.53825619,0.08560428,0.72290643
-1.97798899,2.14817649,1.03907333,0.20644527,1.31522652,0.40754733,0.01465641,0.53846879,0.08870151,0.70949551
-1.97198599,2.13358682,1.04501655,0.20109096,1.28597133,0.40985108,0.01425384,0.53590289,0.09132696,0.69263932
-1.96598299,2.10854850,1.04501473,0.19488970,1.25152536,0.41013809,0.01376730,0.53056238,0.09342278,0.67255298
-1.95997999,2.07325770,1.03896492,0.18791661,1.21228975,0.40835555,0.01320656,0.52249997,0.09494114,0.64950952
-1.95397699,2.02809983,1.02688386,0.18026095,1.16873984,0.40449151,0.01258277,0.51181642,0.09584580,0.62383233
-1.94797399,1.97364197,1.00890813,0.17202379,1.12141452,0.39857637,0.01190813,0.49865844,0.09611340,0.59588636
-1.94197099,1.91062017,0.98529031,0.16331531,1.07090422,0.39068305,0.01119561,0.48321531,0.09573425,0.56606826
-1.93596798,1.83992197,0.95639154,0.15425203,1.01783801,0.38092583,0.01045854,0.46571420,0.09471275,0.53479608
-1.92996498,1.76256487,0.92267082,0.14495385,0.96287018,0.36945784,0.00971037,0.44641464,0.09306725,0.50249878
-1.92396198,1.67967153,0.88467144,0.13554123,0.90666666,0.35646738,0.00896438,0.42560203,0.09082944,0.46960598
-1.91795898,1.59244263,0.84300520,0.12613245,0.84989185,0.34217310,0.00823342,0.40358060,0.08804335,0.43653840
-1.91195598,1.50212826,0.79833513,0.11684115,0.79319592,0.32681834,0.00752976,0.38066603,0.08476392,0.40369920
-1.90595298,1.40999900,0.75135730,0.10777416,0.73720320,0.31066478,0.00686494,0.35717793,0.08105527,0.37146647
-1.89994997,1.31731764,0.70278257,0.09902971,0.68250167,0.29398560,0.00624972,0.33343251,0.07698870,0.34018713
-1.89394697,1.22531242,0.65331899,0.09069600,0.62963395,0.27705864,0.00569406,0.30973568,0.07264058,0.31017226
-1.88794397,1.13515270,0.60365532,0.08285022,0.57908984,0.26015950,0.00520715,0.28637675,0.06809014,0.28169389
-1.88194097,1.04792775,0.55444646,0.07555792,0.53130063,0.24355514,0.00479746,0.26362298,0.06341739,0.25498335
-1.87593797,0.96462930,0.50630104,0.06887281,0.48663508,0.22749802,0.00447282,0.24171513,0.05870104,0.23023084
-1.86993497,0.88613806,0.45977160,0.06283687,0.44539725,0.21222105,0.00424057,0.22086408,0.05401673,0.20758644
-1.86393197,0.81321458,0.41534738,0.05748083,0.40782600,0.19793347,0.00410760,0.20124868,0.04943546,0.18716198
-1.85792896,0.74649438,0.37345002,0.05282479,0.37409616,0.18481775,0.00408045,0.18301472,0.04502233,0.16903385
-1.85192596,0.68648713,0.33443176,0.04887913,0.34432100,0.17302762,0.00416538,0.16627505,0.04083565,0.15324648
-1.84592296,0.63357961,0.29857616,0.04564552,0.31855617,0.16268714,0.00436833,0.15111087,0.03692631,0.13981617
-1.83991996,0.58804191,0.26610098,0.04311798,0.29680449,0.15389072,0.00469490,0.13757383,0.03333753,0.12873508
-1.83391696,0.55003629,0.23716277,0.04128397,0.27902162,0.14670414,0.00515027,0.12568901,0.03010489,0.11997527
-1.82791396,0.51962802,0.21186279,0.04012551,0.26512218,0.14116625,0.00573897,0.11545847,0.02725658,0.11349255
-1.82191096,0.49679749,0.19025383,0.03962013,0.25498619,0.13729128,0.00646475,0.10686528,0.02481398,0.10922987
-1.81590795,0.48145286,0.17234739,0.03974181,0.24846530,0.13507159,0.00733023,0.09987760,0.02279224,0.10712039
-1.80990495,0.47344258,0.15812090,0.04046172,0.24538897,0.13448052,0.00833665,0.09445291,0.02120112,0.10708992
-1.80390195,0.47256708,0.14752447,0.04174889,0.24556992,0.13547543,0.00948352,0.09054189,0.02004576,0.10905876
-1.79789895,0.47858927,0.14048692,0.04357068,0.24880906,0.13800045,0.01076824,0.08809195,0.01932761,0.11294298
-1.79189595,0.49124322,0.13692078,0.04589314,0.25489947,0.14198901,0.01218586,0.08705017,0.01904516,0.11865513
-1.78589295,0.51024093,0.13672616,0.04868128,0.26362955,0.14736598,0.01372870,0.08736554,0.01919473,0.12610439
-1.77988994,0.53527685,0.13979327,0.05189914,0.27478521,0.15404932,0.01538620,0.08899037,0.01977110,0.13519636
-1.77388694,0.56603032,0.14600374,0.05550988,0.28815111,0.16195119,0.01714471,0.09188094,0.02076806,0.14583242
-1.76788394,0.60216600,0.15523066,0.05947577,0.30351111,0.17097864,0.01898751,0.09599715,0.02217878,0.15790899
-1.76188094,0.64333241,0.16733753,0.06375815,0.32064798,0.18103371,0.02089482,0.10130151,0.02399610,0.17131662
-1.75587794,0.68915917,0.18217648,0.06831743,0.33934260,0.19201326,0.02284406,0.10775726,0.02621264,0.18593916
-1.74987494,0.73925320,0.19958572,0.07311305,0.35937282,0.20380843,0.02481016,0.11532595,0.02882078,0.20165305
-1.74387194,0.79319442,0.21938681,0.07810359,0.38051218,0.21630399,0.02676604,0.12396460,0.03181253,0.21832691
-1.73786893,0.85053152,0.24138191,0.08324682,0.40252882,0.22937763,0.02868319,0.13362254,0.03517926,0.23582140
-1.73186593,0.91077827,0.26535131,0.08849992,0.42518462,0.24289939,0.03053235,0.14423826,0.03891132,0.25398953
-1.72586293,0.97341094,0.29105169,0.09381973,0.44823500,0.25673139,0.03228431,0.15573646,0.04299762,0.27267740
-1.71985993,1.03786710,0.31821525,0.09916304,0.47142927,0.27072782,0.03391069,0.16802549,0.04742505,0.29172536
-1.71385693,1.10354639,0.34654994,0.10448697,0.49451193,0.28473553,0.03538480,0.18099542,0.05217791,0.31096960
-1.70785393,1.16981332,0.37574106,0.10974938,0.51722472,0.29859513,0.03668240,0.19451697,0.05723733,0.33024409
-1.70185093,1.23600225,0.40545422,0.11490925,0.53930966,0.31214262,0.03778248,0.20844131,0.06258062,0.34938286
-1.69584792,1.30142468,0.43533969,0.11992710,0.56051276,0.32521164,0.03866786,0.22260099,0.06818067,0.36822246
-1.68984492,1.36537853,0.46503805,0.12476541,0.58058852,0.33763624,0.03932573,0.23681194,0.07400551,0.38660455
-1.68384192,1.42715933,0.49418704,0.12938886,0.59930484,0.34925407,0.03974801,0.25087649,0.08001782,0.40437848
-1.67783892,1.48607280,0.52242922,0.13376473,0.61644819,0.35990992,0.03993151,0.26458744,0.08617466,0.42140376
-1.67183592,1.54144845,0.54942022,0.13786300,0.63182883,0.36945940,0.03987793,0.27773290,0.09242742,0.43755235
-1.66583292,1.59265364,0.57483724,0.14165660,0.64528565,0.37777261,0.03959375,0.29010178,0.09872188,0.45271062
-1.65982991,1.63910748,0.59838726,0.14512143,0.65669047,0.38473772,0.03908984,0.30148968,0.10499860,0.46678094
-1.65382691,1.68029406,0.61981462,0.14823644,0.66595150,0.39026410,0.03838099,0.31170484,0.11119352,0.47968287
-1.64782391,1.71577432,0.63890767,0.15098363,0.67301565,0.39428497,0.03748533,0.32057394,0.11723887,0.49135383
-1.64182091,1.74519622,0.65550391,0.15334804,0.67786966,0.39675940,0.03642366,0.32794736,0.12306434,0.50174938
-1.63581791,1.76830262,0.66949356,0.15531777,0.68053981,0.39767348,0.03521869,0.33370380,0.12859853,0.51084304
-1.62981491,1.78493657,0.68082125,0.15688394,0.68109019,0.39704075,0.03389428,0.33775386,0.13377063,0.51862561
-1.62381191,1.79504399,0.68948578,0.15804082,0.67961968,0.39490157,0.03247478,0.34004244,0.13851226,0.52510433
-1.61780890,1.79867335,0.69553789,0.15878584,0.67625761,0.39132182,0.03098432,0.34054999,0.14275949,0.53030160
-1.61180590,1.79597270,0.69907637,0.15911977,0.67115842,0.38639066,0.02944618,0.33929234,0.14645486,0.53425365
-1.60580290,1.78718408,0.70024251,0.15904687,0.66449551,0.38021760,0.02788238,0.33631931,0.14954938,0.53700904
-1.59979990,1.77263569,0.69921340,0.15857512,0.65645467,0.37292910,0.02631322,0.33171215,0.15200441,0.53862717
-1.59379690,1.75273210,0.69619441,0.15771638,0.64722728,0.36466463,0.02475706,0.32557986,0.15379330,0.53917690
