energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.89794897,1.18619246,-1.18619446,0.00767167,-0.00767167,0.18798910,-0.18798874,0.37537422,-0.37537597,0.25724082,-0.25723894,0.50081477,-0.50081745,0.00000000,-0.00000000
-5.89194597,1.16581907,-1.16582076,0.00757611,-0.00757610,0.18856885,-0.18856836,0.36248603,-0.36248774,0.26546525,-0.26546304,0.48118576,-0.48118850,0.00000000,-0.00000000
-5.88594297,1.14700932,-1.14701055,0.00750656,-0.00750655,0.18975751,-0.18975686,0.34980213,-0.34980375,0.27516729,-0.27516472,0.46131875,-0.46132149,0.00000000,-0.00000000
-5.87993997,1.13080556,-1.13080618,0.00746945,-0.00746942,0.19167772,-0.19167689,0.33773006,-0.33773152,0.28647821,-0.28647525,0.44178391,-0.44178657,0.00000000,-0.00000000
-5.87393697,1.11821805,-1.11821794,0.00747121,-0.00747118,0.19443826,-0.19443724,0.32666949,-0.32667075,0.29950772,-0.29950436,0.42315738,-0.42315989,0.00000000,-0.00000000
-5.86793397,1.11019825,-1.11019727,0.00751798,-0.00751793,0.19812960,-0.19812838,0.31700404,-0.31700505,0.31433694,-0.31433315,0.40601009,-0.40601238,0.00000000,-0.00000000
-5.86193097,1.10761638,-1.10761443,0.00761527,-0.00761521,0.20282019,-0.20281876,0.30909428,-0.30909499,0.33101242,-0.33100821,0.39089803,-0.39090003,0.00000000,-0.00000000
-5.85592796,1.11124394,-1.11124092,0.00776779,-0.00776771,0.20855381,-0.20855216,0.30327221,-0.30327258,0.34954161,-0.34953698,0.37835412,-0.37835576,0.00000000,-0.00000000
-5.84992496,1.12174136,-1.12173721,0.00797911,-0.00797903,0.21534790,-0.21534603,0.29983718,-0.29983717,0.36988974,-0.36988469,0.36888163,-0.36888286,0.00000000,-0.00000000
-5.84392196,1.13965064,-1.13964532,0.00825162,-0.00825152,0.22319297,-0.22319089,0.29905308,-0.29905267,0.39197837,-0.39197293,0.36294917,-0.36294994,0.00000000,-0.00000000
-5.83791896,1.16539263,-1.16538611,0.00858629,-0.00858618,0.23205306,-0.23205078,0.30114672,-0.30114588,0.41568565,-0.41567985,0.36098692,-0.36098717,0.00000000,-0.00000000
-5.83191596,1.19926813,-1.19926040,0.00898266,-0.00898254,0.24186710,-0.24186464,0.30630706,-0.30630578,0.44084804,-0.44084192,0.36338371,-0.36338339,0.00000000,-0.00000000
-5.82591296,1.24146205,-1.24145314,0.00943879,-0.00943865,0.25255113,-0.25254851,0.31468514,-0.31468342,0.46726370,-0.46725732,0.37048467,-0.37048376,0.00000000,-0.00000000
-5.81990995,1.29204958,-1.29203951,0.00995128,-0.00995113,0.26400121,-0.26399846,0.32639421,-0.32639203,0.49469711,-0.49469053,0.38258898,-0.38258743,0.00000000,-0.00000000
-5.81390695,1.35100309,-1.35099194,0.01051538,-0.01051522,0.27609686,-0.27609402,0.34150995,-0.34150732,0.52288479,-0.52287809,0.39994719,-0.39994499,0.00000000,-0.00000000
-5.80790395,1.41819906,-1.41818689,0.01112508,-0.01112492,0.28870476,-0.28870185,0.36007037,-0.36006731,0.55154194,-0.55153518,0.42275796,-0.42275509,0.00000000,-0.00000000
-5.80190095,1.49342374,-1.49341065,0.01177328,-0.01177312,0.30168264,-0.30167970,0.38207533,-0.38207185,0.58036948,-0.58036275,0.45116375,-0.45116019,0.00000000,-0.00000000
-5.79589795,1.57637704,-1.57636313,0.01245199,-0.01245183,0.31488313,-0.31488021,0.40748534,-0.40748145,0.60906146,-0.60905485,0.48524541,-0.48524117,0.00000000,-0.00000000
-5.78989495,1.66667407,-1.66665944,0.01315256,-0.01315240,0.32815739,-0.32815451,0.43621980,-0.43621553,0.63731227,-0.63730585,0.52501573,-0.52501081,0.00000000,-0.00000000
-5.78389195,1.76384405,-1.76382884,0.01386588,-0.01386572,0.34135832,-0.34135554,0.46815465,-0.46815003,0.66482351,-0.66481738,0.57041198,-0.57040639,0.00000000,-0.00000000
-5.77788894,1.86732688,-1.86731121,0.01458266,-0.01458251,0.35434342,-0.35434077,0.50311952,-0.50311458,0.69131022,-0.69130446,0.62128785,-0.62128162,0.00000000,-0.00000000
-5.77188594,1.97646754,-1.97645155,0.01529368,-0.01529355,0.36697699,-0.36697450,0.54089472,-0.54088950,0.71650618,-0.71650087,0.67740531,-0.67739847,0.00000000,-0.00000000
-5.76588294,2.09050926,-2.09049309,0.01599001,-0.01598989,0.37913180,-0.37912950,0.58120833,-0.58120288,0.74016819,-0.74016339,0.73842686,-0.73841945,0.00000000,-0.00000000
-5.75987994,2.20858626,-2.20857006,0.01666322,-0.01666311,0.39069014,-0.39068806,0.62373379,-0.62372816,0.76207919,-0.76207496,0.80390900,-0.80390109,0.00000000,-0.00000000
-5.75387694,2.32971726,-2.32970119,0.01730560,-0.01730551,0.40154430,-0.40154247,0.66808839,-0.66808263,0.78205011,-0.78204650,0.87329764,-0.87328930,0.00000000,-0.00000000
-5.74787394,2.45280100,-2.45278522,0.01791028,-0.01791020,0.41159658,-0.41159502,0.71383299,-0.71382716,0.79992063,-0.79991768,0.94592608,-0.94591739,0.00000000,-0.00000000
-5.74187094,2.57661494,-2.57659960,0.01847139,-0.01847133,0.42075889,-0.42075761,0.76047349,-0.76046766,0.81555874,-0.81555647,1.02101641,-1.02100746,0.00000000,-0.00000000
-5.73586793,2.69981835,-2.69980362,0.01898411,-0.01898407,0.42895197,-0.42895098,0.80746427,-0.80745850,0.82885943,-0.82885786,1.09768475,-1.09767564,0.00000000,-0.00000000
-5.72986493,2.82096068,-2.82094672,0.01944472,-0.01944470,0.43610458,-0.43610388,0.85421374,-0.85420810,0.83974255,-0.83974168,1.17495081,-1.17494167,0.00000000,-0.00000000
-5.72386193,2.93849598,-2.93848296,0.01985061,-0.01985061,0.44215251,-0.44215212,0.90009234,-0.90008690,0.84815022,-0.84815003,1.25175193,-1.25174289,0.00000000,-0.00000000
-5.71785893,3.05080360,-3.05079169,0.02020017,-0.02020019,0.44703780,-0.44703770,0.94444275,-0.94443759,0.85404389,-0.85404438,1.32696151,-1.32695270,0.00000000,-0.00000000
-5.71185593,3.15621520,-3.15620455,0.02049279,-0.02049283,0.45070799,-0.45070817,0.98659223,-0.98658742,0.85740149,-0.85740261,1.39941156,-1.39940312,0.00000000,-0.00000000
-5.70585293,3.25304753,-3.25303830,0.02072870,-0.02072875,0.45311582,-0.45311628,1.02586680,-1.02586241,0.85821466,-0.85821638,1.46791875,-1.46791083,0.00000000,-0.00000000
-5.69984992,3.33964018,-3.33963252,0.02090882,-0.02090889,0.45421916,-0.45421988,1.06160685,-1.06160295,0.85648656,-0.85648884,1.53131319,-1.53130590,0.00000000,-0.00000000
-5.69384692,3.41439694,-3.41439098,0.02103465,-0.02103474,0.45398136,-0.45398233,1.09318358,-1.09318024,0.85223022,-0.85223301,1.58846879,-1.58846229,0.00000000,-0.00000000
-5.68784392,3.47582924,-3.47582511,0.02110810,-0.02110819,0.45237199,-0.45237320,1.12001567,-1.12001294,0.84546759,-0.84547086,1.63833425,-1.63832865,0.00000000,-0.00000000
-5.68184092,3.52259991,-3.52259771,0.02113129,-0.02113139,0.44936790,-0.44936933,1.14158549,-1.14158342,0.83622945,-0.83623313,1.67996312,-1.67995853,0.00000000,-0.00000000
-5.67583792,3.55356520,-3.55356501,0.02110646,-0.02110657,0.44495461,-0.44495624,1.15745422,-1.15745287,0.82455595,-0.82455999,1.71254183,-1.71253834,0.00000000,-0.00000000
-5.66983492,3.56781322,-3.56781509,0.02103580,-0.02103591,0.43912785,-0.43912966,1.16727514,-1.16727453,0.81049794,-0.81050230,1.73541436,-1.73541204,0.00000000,-0.00000000
-5.66383192,3.56469683,-3.56470080,0.02092134,-0.02092146,0.43189522,-0.43189720,1.17080449,-1.17080464,0.79411881,-0.79412344,1.74810245,-1.74810137,0.00000000,-0.00000000
-5.65782891,3.54385955,-3.54386561,0.02076489,-0.02076501,0.42327788,-0.42328001,1.16790944,-1.16791037,0.77549667,-0.77550152,1.75032044,-1.75032061,0.00000000,-0.00000000
-5.65182591,3.50525282,-3.50526095,0.02056796,-0.02056808,0.41331199,-0.41331425,1.15857281,-1.15857451,0.75472670,-0.75473174,1.74198396,-1.74198541,0.00000000,-0.00000000
-5.64582291,3.44914410,-3.44915422,0.02033172,-0.02033185,0.40204995,-0.40205232,1.14289422,-1.14289666,0.73192349,-0.73192867,1.72321222,-1.72321492,0.00000000,-0.00000000
-5.63981991,3.37611491,-3.37612694,0.02005706,-0.02005719,0.38956127,-0.38956375,1.12108765,-1.12109082,0.70722299,-0.70722828,1.69432370,-1.69432761,0.00000000,-0.00000000
-5.63381691,3.28704918,-3.28706299,0.01974457,-0.01974469,0.37593297,-0.37593553,1.09347563,-1.09347948,0.68078405,-0.68078941,1.65582545,-1.65583052,0.00000000,-0.00000000
-5.62781391,3.18311208,-3.18312752,0.01939461,-0.01939473,0.36126947,-0.36127210,1.06048007,-1.06048455,0.65278924,-0.65279464,1.60839664,-1.60840278,0.00000000,-0.00000000
-5.62181091,3.06572045,-3.06573734,0.01900743,-0.01900755,0.34569190,-0.34569457,1.02261035,-1.02261540,0.62344493,-0.62345034,1.55286700,-1.55287411,0.00000000,-0.00000000
-5.61580790,2.93650601,-2.93652415,0.01858321,-0.01858333,0.32933692,-0.32933962,0.98044905,-0.98045460,0.59298049,-0.59298587,1.49019116,-1.49019912,0.00000000,-0.00000000
-5.60980490,2.79727294,-2.79729211,0.01812220,-0.01812233,0.31235500,-0.31235772,0.93463596,-0.93464194,0.56164662,-0.56165195,1.42142010,-1.42142879,0.00000000,-0.00000000
-5.60380190,2.64995173,-2.64997170,0.01762485,-0.01762498,0.29490825,-0.29491096,0.88585107,-0.88585739,0.52971294,-0.52971817,1.34767089,-1.34768018,0.00000000,-0.00000000
-5.59779890,2.49655110,-2.49657163,0.01709187,-0.01709199,0.27716788,-0.27717057,0.83479705,-0.83480363,0.49746473,-0.49746985,1.27009589,-1.27010563,0.00000000,-0.00000000
-5.59179590,2.33910996,-2.33913081,0.01652433,-0.01652445,0.25931143,-0.25931407,0.78218208,-0.78218884,0.46519931,-0.46520427,1.18985272,-1.18986278,0.00000000,-0.00000000
-5.58579290,2.17965121,-2.17967212,0.01592381,-0.01592393,0.24151982,-0.24152239,0.72870351,-0.72871035,0.43322181,-0.43322659,1.10807602,-1.10808626,0.00000000,-0.00000000
-5.57978989,2.02013889,-2.02015964,0.01529236,-0.01529248,0.22397442,-0.22397690,0.67503281,-0.67503967,0.40184098,-0.40184554,1.02585194,-1.02586222,0.00000000,-0.00000000
-5.57378689,1.86244029,-1.86246064,0.01463263,-0.01463275,0.20685420,-0.20685657,0.62180251,-0.62180929,0.37136480,-0.37136910,0.94419611,-0.94420632,0.00000000,-0.00000000
-5.56778389,1.70829368,-1.70831342,0.01394782,-0.01394794,0.19033307,-0.19033529,0.56959509,-0.56960173,0.34209643,-0.34210043,0.86403564,-0.86404566,0.00000000,-0.00000000
-5.56178089,1.55928270,-1.55930163,0.01324171,-0.01324183,0.17457747,-0.17457954,0.51893437,-0.51894080,0.31433040,-0.31433406,0.78619539,-0.78620512,0.00000000,-0.00000000
-5.55577789,1.41681750,-1.41683544,0.01251859,-0.01251870,0.15974440,-0.15974630,0.47027927,-0.47028543,0.28834930,-0.28835259,0.71138870,-0.71139806,0.00000000,-0.00000000
-5.54977489,1.28212272,-1.28213951,0.01178318,-0.01178329,0.14597972,-0.14598141,0.42402000,-0.42402585,0.26442098,-0.26442386,0.64021242,-0.64022132,0.00000000,-0.00000000
-5.54377189,1.15623192,-1.15624740,0.01104059,-0.01104070,0.13341684,-0.13341831,0.38047657,-0.38048206,0.24279622,-0.24279864,0.57314591,-0.57315430,0.00000000,-0.00000000
-5.53776888,1.03998786,-1.04000193,0.01029617,-0.01029628,0.12217583,-0.12217706,0.33989942,-0.33990452,0.22370694,-0.22370886,0.51055374,-0.51056157,0.00000000,-0.00000000
-5.53176588,0.93404788,-0.93406042,0.00955540,-0.00955551,0.11236275,-0.11236372,0.30247181,-0.30247648,0.20736477,-0.20736615,0.45269134,-0.45269858,0.00000000,-0.00000000
-5.52576288,0.83889324,-0.83890418,0.00882379,-0.00882389,0.10406927,-0.10406996,0.26831379,-0.26831803,0.19395993,-0.19396073,0.39971323,-0.39971985,0.00000000,-0.00000000
-5.51975988,0.75484153,-0.75485080,0.00810670,-0.00810680,0.09737244,-0.09737283,0.23748734,-0.23749112,0.18366023,-0.18366041,0.35168304,-0.35168904,0.00000000,-0.00000000
-5.51375688,0.68206104,-0.68206860,0.00740927,-0.00740937,0.09233448,-0.09233456,0.21000227,-0.21000559,0.17661004,-0.17660957,0.30858477,-0.30859014,0.00000000,-0.00000000
-5.50775388,0.62058598,-0.62059180,0.00673626,-0.00673635,0.08900268,-0.08900244,0.18582268,-0.18582555,0.17292917,-0.17292801,0.27033469,-0.27033944,0.00000000,-0.00000000
-5.50175088,0.57033181,-0.57033588,0.00609198,-0.00609207,0.08740912,-0.08740854,0.16487357,-0.16487599,0.17271139,-0.17270952,0.23679329,-0.23679743,0.00000000,-0.00000000
-5.49574787,0.53110981,-0.53111213,0.00548020,-0.00548029,0.08757034,-0.08756942,0.14704735,-0.14704933,0.17602275,-0.17602014,0.20777696,-0.20778052,0.00000000,-0.00000000
-5.48974487,0.50264031,-0.50264090,0.00490408,-0.00490416,0.08948689,-0.08948562,0.13221006,-0.13221162,0.18289940,-0.18289604,0.18306883,-0.18307184,0.00000000,-0.00000000
-5.48374187,0.48456433,-0.48456324,0.00436613,-0.00436620,0.09314273,-0.09314111,0.12020713,-0.12020829,0.19334528,-0.19334115,0.16242863,-0.16243112,0.00000000,-0.00000000
-5.47773887,0.47645339,-0.47645065,0.00386820,-0.00386826,0.09850457,-0.09850260,0.11086853,-0.11086930,0.20732948,-0.20732457,0.14560134,-0.14560333,0.00000000,-0.00000000
-5.47173587,0.47781748,-0.47781315,0.00341147,-0.00341153,0.10552123,-0.10551892,0.10401332,-0.10401372,0.22478369,-0.22477802,0.13232441,-0.13232595,0.00000000,-0.00000000
-5.46573287,0.48811160,-0.48810577,0.00299650,-0.00299656,0.11412312,-0.11412048,0.09945354,-0.09945360,0.24559990,-0.24559347,0.12233377,-0.12233488,0.00000000,-0.00000000
-5.45972986,0.50674106,-0.50673381,0.00262324,-0.00262329,0.12422188,-0.12421892,0.09699752,-0.09699726,0.26962853,-0.26962138,0.11536834,-0.11536905,0.00000000,-0.00000000
-5.45372686,0.53306604,-0.53305748,0.00229109,-0.00229114,0.13571047,-0.13570722,0.09645264,-0.09645210,0.29667748,-0.29666964,0.11117336,-0.11117371,0.00000000,-0.00000000
-5.44772386,0.56640607,-0.56639630,0.00199898,-0.00199902,0.14846369,-0.14846017,0.09762767,-0.09762686,0.32651224,-0.32650377,0.10950262,-0.10950264,0.00000000,-0.00000000
-5.44172086,0.60604474,-0.60603390,0.00174540,-0.00174543,0.16233930,-0.16233554,0.10033469,-0.10033365,0.35885743,-0.35884838,0.11011966,-0.11011939,0.00000000,-0.00000000
-5.43571786,0.65123534,-0.65122356,0.00152853,-0.00152856,0.17717989,-0.17717592,0.10439090,-0.10438964,0.39339989,-0.39339033,0.11279822,-0.11279768,0.00000000,-0.00000000
-5.42971486,0.70120761,-0.70119504,0.00134626,-0.00134629,0.19281540,-0.19281126,0.10962009,-0.10961865,0.42979362,-0.42978363,0.11732202,-0.11732125,0.00000000,-0.00000000
-5.42371186,0.75517600,-0.75516279,0.00119630,-0.00119632,0.20906648,-0.20906221,0.11585417,-0.11585257,0.46766636,-0.46765602,0.12348413,-0.12348316,0.00000000,-0.00000000
-5.41770885,0.81234936,-0.81233566,0.00107619,-0.00107620,0.22574846,-0.22574410,0.12293457,-0.12293284,0.50662798,-0.50661739,0.13108603,-0.13108489,0.00000000,-0.00000000
-5.41170585,0.87194218,-0.87192814,0.00098342,-0.00098343,0.24267596,-0.24267154,0.13071357,-0.13071172,0.54628025,-0.54626948,0.13993654,-0.13993524,0.00000000,-0.00000000
-5.40570285,0.93318679,-0.93317256,0.00091542,-0.00091543,0.25966784,-0.25966341,0.13905562,-0.13905367,0.58622773,-0.58621689,0.14985064,-0.14984923,0.00000000,-0.00000000
-5.39969985,0.99534642,-0.99533214,0.00086964,-0.00086965,0.27655243,-0.27654802,0.14783855,-0.14783652,0.62608938,-0.62607854,0.16064854,-0.16064703,0.00000000,-0.00000000
-5.39369685,1.05772820,-1.05771399,0.00084357,-0.00084358,0.29317263,-0.29316828,0.15695459,-0.15695249,0.66551015,-0.66549939,0.17215468,-0.17215310,0.00000000,-0.00000000
-5.38769385,1.11969561,-1.11968159,0.00083474,-0.00083475,0.30939071,-0.30938644,0.16631114,-0.16630899,0.70417211,-0.70416149,0.18419714,-0.18419551,0.00000000,-0.00000000
-5.38169085,1.18067967,-1.18066594,0.00084077,-0.00084077,0.32509244,-0.32508828,0.17583127,-0.17582908,0.74180438,-0.74179396,0.19660716,-0.19660551,0.00000000,-0.00000000
-5.37568784,1.24018801,-1.24017464,0.00085936,-0.00085936,0.34019038,-0.34018634,0.18545377,-0.18545154,0.77819124,-0.77818106,0.20921905,-0.20921740,0.00000000,-0.00000000
-5.36968484,1.29781136,-1.29779840,0.00088830,-0.00088830,0.35462600,-0.35462208,0.19513275,-0.19513048,0.81317784,-0.81316791,0.22187027,-0.22186865,0.00000000,-0.00000000
-5.36368184,1.35322686,-1.35321434,0.00092548,-0.00092548,0.36837053,-0.36836673,0.20483682,-0.20483451,0.84667314,-0.84666347,0.23440191,-0.23440034,0.00000000,-0.00000000
-5.35767884,1.40619799,-1.40618592,0.00096890,-0.00096890,0.38142434,-0.38142066,0.21454774,-0.21454538,0.87864968,-0.87864026,0.24665942,-0.24665791,0.00000000,-0.00000000
-5.35167584,1.45657096,-1.45655933,0.00101665,-0.00101665,0.39381503,-0.39381145,0.22425867,-0.22425626,0.90914019,-0.90913099,0.25849359,-0.25849216,0.00000000,-0.00000000
-5.34567284,1.50426779,-1.50425658,0.00106694,-0.00106693,0.40559404,-0.40559054,0.23397211,-0.23396965,0.93823106,-0.93822206,0.26976183,-0.26976050,0.00000000,-0.00000000
-5.33966983,1.54927652,-1.54926569,0.00111807,-0.00111807,0.41683217,-0.41682873,0.24369759,-0.24369506,0.96605299,-0.96604414,0.28032972,-0.28032849,0.00000000,-0.00000000
-5.33366683,1.59163917,-1.59162868,0.00116849,-0.00116849,0.42761418,-0.42761078,0.25344936,-0.25344676,0.99276942,-0.99276067,0.29007270,-0.29007159,0.00000000,-0.00000000
-5.32766383,1.63143826,-1.63142805,0.00121674,-0.00121674,0.43803282,-0.43802943,0.26324416,-0.26324147,1.01856332,-1.01855461,0.29887803,-0.29887706,0.00000000,-0.00000000
-5.32166083,1.66878293,-1.66877293,0.00126152,-0.00126152,0.44818268,-0.44817928,0.27309936,-0.27309659,1.04362324,-1.04361454,0.30664684,-0.30664601,0.00000000,-0.00000000
-5.31565783,1.70379561,-1.70378580,0.00130165,-0.00130165,0.45815419,-0.45815076,0.28303163,-0.28302876,1.06812958,-1.06812085,0.31329626,-0.31329556,0.00000000,-0.00000000
-5.30965483,1.73660036,-1.73659067,0.00133613,-0.00133613,0.46802836,-0.46802489,0.29305619,-0.29305323,1.09224185,-1.09223307,0.31876156,-0.31876100,0.00000000,-0.00000000
-5.30365183,1.76731356,-1.76730398,0.00136408,-0.00136408,0.47787241,-0.47786888,0.30318701,-0.30318394,1.11608793,-1.11607908,0.32299827,-0.32299785,0.00000000,-0.00000000
-5.29764882,1.79603795,-1.79602844,0.00138484,-0.00138484,0.48773678,-0.48773318,0.31343773,-0.31343455,1.13975606,-1.13974715,0.32598406,-0.32598378,0.00000000,-0.00000000
-5.29164582,1.82286022,-1.82285078,0.00139788,-0.00139788,0.49765364,-0.49764998,0.32382358,-0.32382030,1.16329012,-1.16328116,0.32772042,-0.32772026,0.00000000,-0.00000000
-5.28564282,1.84785258,-1.84784321,0.00140288,-0.00140288,0.50763707,-0.50763336,0.33436410,-0.33436070,1.18668853,-1.18667956,0.32823390,-0.32823384,0.00000000,-0.00000000
-5.27963982,1.87107796,-1.87106868,0.00139968,-0.00139969,0.51768484,-0.51768109,0.34508648,-0.34508297,1.20990692,-1.20989798,0.32757692,-0.32757696,0.00000000,-0.00000000
-5.27363682,1.89259855,-1.89258937,0.00138831,-0.00138832,0.52778174,-0.52777797,0.35602949,-0.35602586,1.23286435,-1.23285550,0.32582801,-0.32582811,0.00000000,-0.00000000
-5.26763382,1.91248677,-1.91247772,0.00136897,-0.00136898,0.53790416,-0.53790040,0.36724752,-0.36724375,1.25545267,-1.25544398,0.32309129,-0.32309144,0.00000000,-0.00000000
-5.26163082,1.93083786,-1.93082895,0.00134201,-0.00134201,0.54802557,-0.54802182,0.37881453,-0.37881062,1.27754822,-1.27753976,0.31949534,-0.31949551,0.00000000,-0.00000000
-5.25562781,1.94778273,-1.94777398,0.00130792,-0.00130793,0.55812247,-0.55811875,0.39082758,-0.39082351,1.29902515,-1.29901698,0.31519121,-0.31519137,0.00000000,-0.00000000
-5.24962481,1.96349996,-1.96349137,0.00126734,-0.00126735,0.56818034,-0.56817668,0.40340943,-0.40340516,1.31976918,-1.31976136,0.31034969,-0.31034981,0.00000000,-0.00000000
-5.24362181,1.97822555,-1.97821711,0.00122101,-0.00122102,0.57819913,-0.57819552,0.41671002,-0.41670552,1.33969083,-1.33968341,0.30515784,-0.30515787,0.00000000,-0.00000000
-5.23761881,1.99225943,-1.99225112,0.00116974,-0.00116975,0.58819766,-0.58819412,0.43090641,-0.43090165,1.35873705,-1.35873007,0.29981479,-0.29981473,0.00000000,-0.00000000
-5.23161581,2.00596763,-2.00595940,0.00111442,-0.00111443,0.59821675,-0.59821327,0.44620103,-0.44619596,1.37690026,-1.37689373,0.29452709,-0.29452689,0.00000000,-0.00000000
-5.22561281,2.01977956,-2.01977135,0.00105597,-0.00105598,0.60832050,-0.60831706,0.46281789,-0.46281246,1.39422403,-1.39421795,0.28950350,-0.28950314,0.00000000,-0.00000000
-5.21960980,2.03417997,-2.03417169,0.00099532,-0.00099533,0.61859569,-0.61859228,0.48099696,-0.48099111,1.41080497,-1.41079932,0.28494958,-0.28494903,0.00000000,-0.00000000
-5.21360680,2.04969570,-2.04968727,0.00093340,-0.00093341,0.62914913,-0.62914571,0.50098653,-0.50098020,1.42679041,-1.42678513,0.28106224,-0.28106149,0.00000000,-0.00000000
-5.20760380,2.06687766,-2.06686897,0.00087110,-0.00087111,0.64010307,-0.64009961,0.52303384,-0.52302699,1.44237202,-1.44236707,0.27802436,-0.27802338,0.00000000,-0.00000000
-5.20160080,2.08627876,-2.08626971,0.00080926,-0.00080927,0.65158879,-0.65158526,0.54737430,-0.54736687,1.45777576,-1.45777105,0.27599978,-0.27599857,0.00000000,-0.00000000
-5.19559780,2.10842899,-2.10841948,0.00074868,-0.00074869,0.66373889,-0.66373524,0.57421963,-0.57421158,1.47324864,-1.47324410,0.27512879,-0.27512733,0.00000000,-0.00000000
-5.18959480,2.13380901,-2.13379893,0.00069006,-0.00069006,0.67667848,-0.67667468,0.60374544,-0.60373673,1.48904332,-1.48903886,0.27552433,-0.27552264,0.00000000,-0.00000000
-5.18359180,2.16282372,-2.16281300,0.00063401,-0.00063402,0.69051606,-0.69051207,0.63607891,-0.63606953,1.50540147,-1.50539700,0.27726903,-0.27726710,0.00000000,-0.00000000
-5.17758879,2.19577750,-2.19576608,0.00058109,-0.00058110,0.70533443,-0.70533023,0.67128709,-0.67127703,1.52253705,-1.52253248,0.28041317,-0.28041103,0.00000000,-0.00000000
-5.17158579,2.23285260,-2.23284046,0.00053175,-0.00053176,0.72118246,-0.72117803,0.70936650,-0.70935579,1.54062065,-1.54061592,0.28497369,-0.28497137,0.00000000,-0.00000000
-5.16558279,2.27409215,-2.27407930,0.00048635,-0.00048636,0.73806804,-0.73806337,0.75023472,-0.75022338,1.55976606,-1.55976111,0.29093424,-0.29093175,0.00000000,-0.00000000
