energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-2.87843922,3.64148779,0.00208722,0.47771694,1.05329250,2.33518129,1.06706850,0.55403907,0.00729270,0.15859904
-2.87243622,3.59447030,0.00219795,0.45433573,1.01682024,2.34650916,1.02999047,0.53479739,0.00739881,0.15630062
-2.86643322,3.55134783,0.00230681,0.43268368,0.98210166,2.35884861,0.99612017,0.51591887,0.00751961,0.15432249
-2.86043022,3.51171366,0.00241196,0.41274970,0.94910322,2.37175608,0.96530843,0.49746123,0.00765087,0.15262810
-2.85442721,3.47497342,0.00251146,0.39447724,0.91772998,2.38468910,0.93731715,0.47945949,0.00778768,0.15116934
-2.84842421,3.44038081,0.00260336,0.37777167,0.88783717,2.39702768,0.91183565,0.46192884,0.00792462,0.14988902
-2.84242121,3.40707758,0.00268568,0.36250815,0.85924245,2.40809900,0.88849849,0.44486802,0.00805593,0.14872357
-2.83641821,3.37413626,0.00275657,0.34853989,0.83173845,2.41720428,0.86690402,0.42826287,0.00817579,0.14760585
-2.83041521,3.34060424,0.00281430,0.33570628,0.80510510,2.42364725,0.84663277,0.41209002,0.00827848,0.14646793
-2.82441221,3.30554745,0.00285733,0.32384066,0.77912141,2.42676289,0.82726530,0.39632049,0.00835863,0.14524384
-2.81840920,3.26809235,0.00288443,0.31277747,0.75357637,2.42594564,0.80839867,0.38092317,0.00841138,0.14387207
-2.81240620,3.22746451,0.00289463,0.30235860,0.72827877,2.42067588,0.78966123,0.36586798,0.00843259,0.14229787
-2.80640320,3.18302258,0.00288734,0.29243866,0.70306550,2.41054353,0.77072517,0.35112866,0.00841896,0.14047511
-2.80040020,3.13428640,0.00286233,0.28288924,0.67780836,2.39526804,0.75131657,0.33668510,0.00836816,0.13836783
-2.79439720,3.08095827,0.00281979,0.27360189,0.65241919,2.37471357,0.73122272,0.32252515,0.00827886,0.13595123
-2.78839420,3.02293654,0.00276025,0.26448998,0.62685311,2.34889895,0.71029668,0.30864583,0.00815085,0.13321228
-2.78239120,2.96032130,0.00268465,0.25548939,0.60111000,2.31800176,0.68845889,0.29505395,0.00798494,0.13014979
-2.77638819,2.89341180,0.00259428,0.24655810,0.57523420,2.28235633,0.66569615,0.28176619,0.00778298,0.12677405
-2.77038519,2.82269603,0.00249071,0.23767491,0.54931249,2.24244570,0.64205812,0.26880862,0.00754777,0.12310599
-2.76438219,2.74883291,0.00237580,0.22883727,0.52347045,2.19888783,0.61765148,0.25621562,0.00728295,0.11917603
-2.75837919,2.67262799,0.00225159,0.22005850,0.49786750,2.15241658,0.59263241,0.24402859,0.00699284,0.11502254
-2.75237619,2.59500387,0.00212027,0.21136467,0.47269079,2.10385832,0.56719749,0.23229413,0.00668238,0.11069014
-2.74637319,2.51696662,0.00198410,0.20279110,0.44814808,2.05410507,0.54157378,0.22106223,0.00635686,0.10622786
-2.74037019,2.43956972,0.00184538,0.19437893,0.42446015,2.00408538,0.51600835,0.21038418,0.00602183,0.10168712
-2.73436718,2.36387724,0.00170634,0.18617180,0.40185285,1.95473423,0.49075776,0.20031072,0.00568293,0.09711992
-2.72836418,2.29092768,0.00156910,0.17821283,0.38054908,1.90696298,0.46607809,0.19089016,0.00534570,0.09257702
-2.72236118,2.22169994,0.00143568,0.17054203,0.36076111,1.86163090,0.44221560,0.18216690,0.00501547,0.08810633
-2.71635818,2.15708296,0.00130787,0.16319429,0.34268345,1.81951913,0.41939869,0.17418010,0.00469721,0.08375158
-2.71035518,2.09784975,0.00118726,0.15619790,0.32648641,1.78130809,0.39783109,0.16696290,0.00439545,0.07955124
-2.70435218,2.04463698,0.00107519,0.14957373,0.31231068,1.74755922,0.37768668,0.16054181,0.00411416,0.07553777
-2.69834917,1.99793031,0.00097278,0.14333501,0.30026295,1.71870136,0.35910584,0.15493657,0.00385671,0.07173713
-2.69234617,1.95805583,0.00088085,0.13748767,0.29041277,1.69502224,0.34219341,0.15016032,0.00362580,0.06816871
-2.68634317,1.92517744,0.00080000,0.13203105,0.28279053,1.67666493,0.32701808,0.14621992,0.00342346,0.06484542
-2.68034017,1.89929970,0.00073057,0.12695910,0.27738677,1.66362922,0.31361322,0.14311648,0.00325104,0.06177410
-2.67433717,1.88027553,0.00067267,0.12226172,0.27415249,1.65577745,0.30197870,0.14084595,0.00310918,0.05895608
-2.66833417,1.86781805,0.00062620,0.11792620,0.27300069,1.65284418,0.29208364,0.13939962,0.00299791,0.05638794
-2.66233117,1.86151550,0.00059084,0.11393873,0.27380870,1.65444907,0.28386982,0.13876451,0.00291661,0.05406227
-2.65632816,1.86084829,0.00056613,0.11028564,0.27642143,1.66011219,0.27725538,0.13892352,0.00286409,0.05196855
-2.65032516,1.86520729,0.00055143,0.10695453,0.28065523,1.66927105,0.27213867,0.13985537,0.00283865,0.05009397
-2.64432216,1.87391251,0.00054595,0.10393496,0.28630224,1.68129835,0.26840211,0.14153421,0.00283812,0.04842417
-2.63831916,1.88623124,0.00054882,0.10121891,0.29313514,1.69552014,0.26591567,0.14392897,0.00285992,0.04694394
-2.63231616,1.90139535,0.00055905,0.09880075,0.30091212,1.71123336,0.26454013,0.14700251,0.00290113,0.04563775
-2.62631316,1.91861710,0.00057558,0.09667694,0.30938191,1.72772265,0.26412987,0.15071055,0.00295856,0.04449018
-2.62031016,1.93710337,0.00059730,0.09484527,0.31828888,1.74427582,0.26453524,0.15500071,0.00302881,0.04348626
-2.61430715,1.95606834,0.00062305,0.09330402,0.32737801,1.76019789,0.26560458,0.15981142,0.00310834,0.04261159
-2.60830415,1.97474456,0.00065166,0.09205070,0.33639974,1.77482364,0.26718587,0.16507126,0.00319356,0.04185243
-2.60230115,1.99239287,0.00068197,0.09108092,0.34511464,1.78752851,0.26912818,0.17069854,0.00328085,0.04119575
-2.59629815,2.00831139,0.00071283,0.09038711,0.35329786,1.79773818,0.27128298,0.17660137,0.00336669,0.04062910
-2.59029515,2.02184407,0.00074314,0.08995743,0.36074333,1.80493694,0.27350543,0.18267843,0.00344771,0.04014057
-2.58429215,2.03238897,0.00077187,0.08977479,0.36726774,1.80867492,0.27565575,0.18882032,0.00352072,0.03971873
-2.57828914,2.03940694,0.00079807,0.08981629,0.37271425,1.80857464,0.27760076,0.19491168,0.00358284,0.03935256
-2.57228614,2.04243062,0.00082088,0.09005283,0.37695590,1.80433694,0.27921560,0.20083402,0.00363153,0.03903149
-2.56628314,2.04107413,0.00083959,0.09044924,0.37989875,1.79574643,0.28038570,0.20646923,0.00366464,0.03874544
-2.56028014,2.03504334,0.00085360,0.09096472,0.38148473,1.78267671,0.28100891,0.21170368,0.00368047,0.03848502
-2.55427714,2.02414663,0.00086247,0.09155371,0.38169403,1.76509524,0.28099785,0.21643268,0.00367779,0.03824177
-2.54827414,2.00830580,0.00086592,0.09216712,0.38054715,1.74306793,0.28028229,0.22056525,0.00365590,0.03800842
-2.54227114,1.98756684,0.00086382,0.09275385,0.37810646,1.71676323,0.27881150,0.22402889,0.00361462,0.03777931
-2.53626813,1.96210977,0.00085622,0.09326252,0.37447712,1.68645560,0.27655647,0.22677414,0.00355429,0.03755081
-2.53026513,1.93225724,0.00084330,0.09364344,0.36980746,1.65252798,0.27351180,0.22877869,0.00347576,0.03732171
-2.52426213,1.89848089,0.00082542,0.09385052,0.36428849,1.61547297,0.26969719,0.23005078,0.00338035,0.03709370
-2.51825913,1.86140499,0.00080305,0.09384317,0.35815270,1.57589242,0.26515840,0.23063172,0.00326985,0.03687172
-2.51225613,1.82180653,0.00077682,0.09358809,0.35167181,1.53449484,0.25996747,0.23059723,0.00314640,0.03666431
-2.50625313,1.78061117,0.00074741,0.09306077,0.34515356,1.49209047,0.25422230,0.23005762,0.00301249,0.03648385
-2.50025013,1.73888452,0.00071561,0.09224668,0.33893748,1.44958344,0.24804533,0.22915643,0.00287083,0.03634661
-2.49424712,1.69781833,0.00068227,0.09114204,0.33338937,1.40796089,0.24158143,0.22806781,0.00272433,0.03627276
-2.48824412,1.65871142,0.00064825,0.08975424,0.32889483,1.36827881,0.23499500,0.22699240,0.00257596,0.03628613
-2.48224112,1.62294527,0.00061443,0.08810169,0.32585156,1.33164444,0.22846622,0.22615181,0.00242871,0.03641381
-2.47623812,1.59195452,0.00058168,0.08621330,0.32466060,1.29919541,0.22218669,0.22578198,0.00228549,0.03668565
-2.47023512,1.56719283,0.00055081,0.08412744,0.32571670,1.27207571,0.21635443,0.22612541,0.00214907,0.03713345
-2.46423212,1.55009484,0.00052259,0.08189058,0.32939789,1.25140902,0.21116846,0.22742264,0.00202199,0.03779011
-2.45822911,1.54203515,0.00049772,0.07955557,0.33605450,1.23826985,0.20682312,0.22990320,0.00190651,0.03868859
-2.45222611,1.54428549,0.00047680,0.07717961,0.34599794,1.23365334,0.20350232,0.23377635,0.00180456,0.03986080
-2.44622311,1.55797160,0.00046033,0.07482215,0.35948952,1.23844456,0.20137383,0.23922199,0.00171771,0.04133639
-2.44022011,1.58403115,0.00044873,0.07254264,0.37672978,1.25338838,0.20058397,0.24638206,0.00164712,0.04314157
-2.43421711,1.62317467,0.00044229,0.07039837,0.39784863,1.27906108,0.20125276,0.25535285,0.00159354,0.04529796
-2.42821411,1.67585086,0.00044120,0.06844237,0.42289685,1.31584485,0.20346980,0.26617851,0.00155729,0.04782151
-2.42221111,1.74221818,0.00044556,0.06672163,0.45183926,1.36390641,0.20729099,0.27884612,0.00153826,0.05072161
-2.41620810,1.82212414,0.00045537,0.06527548,0.48455009,1.42318087,0.21273637,0.29328261,0.00153597,0.05400038
-2.41020510,1.91509362,0.00047054,0.06413442,0.52081079,1.49336180,0.21978897,0.30935372,0.00154951,0.05765215
-2.40420210,2.02032721,0.00049093,0.06331934,0.56031070,1.57389828,0.22839496,0.32686516,0.00157767,0.06166331
-2.39819910,2.13671026,0.00051633,0.06284107,0.60265058,1.66399955,0.23846504,0.34556606,0.00161889,0.06601240
-2.39219610,2.26283278,0.00054650,0.06270047,0.64734929,1.76264733,0.24987695,0.36515469,0.00167139,0.07067044
-2.38619310,2.39701985,0.00058118,0.06288882,0.69385340,1.86861585,0.26247923,0.38528618,0.00173314,0.07560168
-2.38019010,2.53737182,0.00062010,0.06338861,0.74154950,1.98049893,0.27609588,0.40558231,0.00180198,0.08076449
-2.37418709,2.68181290,0.00066301,0.06417468,0.78977898,2.09674338,0.29053184,0.42564266,0.00187568,0.08611254
-2.36818409,2.82814647,0.00070972,0.06521550,0.83785476,2.21568755,0.30557916,0.44505705,0.00195193,0.09159607
-2.36218109,2.97411487,0.00076003,0.06647473,0.88507917,2.33560346,0.32102333,0.46341856,0.00202851,0.09716337
-2.35617809,3.11746141,0.00081386,0.06791275,0.93076266,2.45474102,0.33664982,0.48033671,0.00210324,0.10276214
-2.35017509,3.25599187,0.00087113,0.06948831,0.97424218,2.57137243,0.35225027,0.49545015,0.00217412,0.10834090
-2.34417209,3.38763314,0.00093188,0.07116001,1.01489874,2.68383509,0.36762822,0.50843846,0.00223933,0.11385022
-2.33816908,3.51048637,0.00099616,0.07288768,1.05217344,2.79057126,0.38260412,0.51903234,0.00229732,0.11924380
-2.33216608,3.62287269,0.00106411,0.07463357,1.08558103,2.89016302,0.39701927,0.52702192,0.00234680,0.12447927
-2.32616308,3.72336977,0.00113588,0.07636332,1.11472086,2.98136129,0.41073879,0.53226275,0.00238681,0.12951870
-2.32016008,3.81083788,0.00121163,0.07804658,1.13928451,3.06310804,0.42365327,0.53467920,0.00241671,0.13432893
-2.31415708,3.88443506,0.00129152,0.07965752,1.15906005,3.13455129,0.43567931,0.53426521,0.00243622,0.13888145
-2.30815408,3.94362128,0.00137566,0.08117492,1.17393288,3.19505273,0.44675883,0.53108243,0.00244539,0.14315222
-2.30215108,3.98815226,0.00146410,0.08258218,1.18388320,3.24418838,0.45685744,0.52525588,0.00244463,0.14712109
-2.29614807,4.01806397,0.00155676,0.08386702,1.18898060,3.28174295,0.46596193,0.51696730,0.00243465,0.15077126
-2.29014507,4.03364956,0.00165343,0.08502109,1.18937606,3.30769893,0.47407715,0.50644690,0.00241647,0.15408856
-2.28414207,4.03543046,0.00175375,0.08603954,1.18529198,3.32222148,0.48122258,0.49396358,0.00239139,0.15706077
-2.27813907,4.02412364,0.00185717,0.08692041,1.17701092,3.32564041,0.48742883,0.47981447,0.00236091,0.15967704
-2.27213607,4.00060725,0.00196292,0.08766421,1.16486362,3.31843063,0.49273423,0.46431415,0.00232673,0.16192746
-2.26613307,3.96588635,0.00207006,0.08827334,1.14921694,3.30119192,0.49718194,0.44778420,0.00229069,0.16380280
-2.26013007,3.92106045,0.00217744,0.08875179,1.13046234,3.27462934,0.50081750,0.43054338,0.00225474,0.16529451
-2.25412706,3.86729398,0.00228371,0.08910477,1.10900517,3.23953454,0.50368717,0.41289903,0.00222083,0.16639501
-2.24812406,3.80579065,0.00238741,0.08933854,1.08525538,3.19676882,0.50583693,0.39513988,0.00219094,0.16709812
-2.24212106,3.73777189,0.00248693,0.08946025,1.05961955,3.14724764,0.50731220,0.37753051,0.00216697,0.16739974
-2.23611806,3.66445930,0.00258062,0.08947792,1.03249450,3.09192675,0.50815814,0.36030748,0.00215073,0.16729864
-2.23011506,3.58706063,0.00266682,0.08940041,1.00426231,3.03178933,0.50842051,0.34367715,0.00214384,0.16679735
-2.22411206,3.50675847,0.00274392,0.08923738,0.97528667,2.96783381,0.50814667,0.32781501,0.00214776,0.16590294
-2.21810905,3.42470072,0.00281043,0.08899929,0.94591021,2.90106168,0.50738680,0.31286633,0.00216366,0.16462781
-2.21210605,3.34199170,0.00286503,0.08869726,0.91645258,2.83246472,0.50619484,0.29894788,0.00219245,0.16299016
-2.20610305,3.25968313,0.00290665,0.08834290,0.88720900,2.76301143,0.50462924,0.28615023,0.00223470,0.16101425
-2.20010005,3.17876399,0.00293450,0.08794806,0.85844902,2.69363204,0.50275309,0.27454056,0.00229064,0.15873037
-2.19409705,3.10014901,0.00294812,0.08752438,0.83041516,2.62520252,0.50063370,0.26416546,0.00236011,0.15617439
-2.18809405,3.02466531,0.00294741,0.08708287,0.80332151,2.55852743,0.49834157,0.25505359,0.00244256,0.15338701
-2.18209105,2.95303781,0.00293263,0.08663337,0.77735198,2.49432239,0.49594856,0.24721788,0.00253702,0.15041262
-2.17608804,2.88587350,0.00290440,0.08618395,0.75265837,2.43319673,0.49352568,0.24065720,0.00264215,0.14729795
-2.17008504,2.82364579,0.00286370,0.08574037,0.72935844,2.37563736,0.49114023,0.23535740,0.00275621,0.14409042
-2.16408204,2.76667984,0.00281184,0.08530552,0.70753397,2.32199470,0.48885280,0.23129174,0.00287710,0.14083640
-2.15807904,2.71514007,0.00275036,0.08487908,0.68722913,2.27247180,0.48671410,0.22842081,0.00300242,0.13757947
-2.15207604,2.66902113,0.00268107,0.08445712,0.66844951,2.22711759,0.48476200,0.22669195,0.00312951,0.13435869
-2.14607304,2.62814346,0.00260589,0.08403210,0.65116178,2.18582502,0.48301882,0.22603853,0.00325550,0.13120711
-2.14007004,2.59215424,0.00252682,0.08359286,0.63529453,2.14833454,0.48148927,0.22637917,0.00337740,0.12815050
-2.13406703,2.56053448,0.00244588,0.08312495,0.62074007,2.11424344,0.48015901,0.22761710,0.00349220,0.12520644
-2.12806403,2.53261248,0.00236502,0.08261110,0.60735761,2.08302060,0.47899402,0.22963990,0.00359691,0.12238386
-2.12206103,2.50758353,0.00228604,0.08203186,0.59497759,2.05402664,0.47794089,0.23231981,0.00368869,0.11968290
-2.11605803,2.48453525,0.00221056,0.08136646,0.58340716,2.02653838,0.47692794,0.23551470,0.00376494,0.11709529
-2.11005503,2.46247790,0.00213994,0.08059367,0.57243663,1.99977688,0.47586722,0.23906971,0.00382335,0.11460510
-2.10405203,2.44037819,0.00207523,0.07969287,0.56184669,1.97293770,0.47465721,0.24281978,0.00386200,0.11218987
-2.09804902,2.41719539,0.00201719,0.07864494,0.55141601,1.94522206,0.47318619,0.24659277,0.00387942,0.10982202
-2.09204602,2.39191813,0.00196623,0.07743327,0.54092902,1.91586755,0.47133609,0.25021341,0.00387461,0.10747048
-2.08604302,2.36360012,0.00192243,0.07604460,0.53018345,1.88417700,0.46898660,0.25350756,0.00384713,0.10510246
-2.08004002,2.33139359,0.00188554,0.07446971,0.51899734,1.84954427,0.46601949,0.25630692,0.00379704,0.10268522
-2.07403702,2.29457877,0.00185501,0.07270399,0.50721527,1.81147596,0.46232285,0.25845391,0.00372494,0.10018783
-2.06803402,2.25258846,0.00183006,0.07074778,0.49471343,1.76960829,0.45779525,0.25980635,0.00363195,0.09758277
-2.06203102,2.20502673,0.00180964,0.06860656,0.48140364,1.72371858,0.45234954,0.26024198,0.00351964,0.09484728
-2.05602801,2.15168145,0.00179259,0.06629089,0.46723582,1.67373116,0.44591624,0.25966245,0.00339000,0.09196455
-2.05002501,2.09253014,0.00177761,0.06381625,0.45219930,1.61971793,0.43844653,0.25799665,0.00324535,0.08892449
-2.04402201,2.02773967,0.00176336,0.06120269,0.43632267,1.56189370,0.42991466,0.25520330,0.00308829,0.08572427
-2.03801901,1.95765991,0.00174851,0.05847436,0.41967250,1.50060714,0.42031972,0.25127268,0.00292162,0.08236851
-2.03201601,1.88281232,0.00173178,0.05565904,0.40235089,1.43632792,0.40968691,0.24622739,0.00274825,0.07886919
-2.02601301,1.80387415,0.00171202,0.05278753,0.38449228,1.36963103,0.39806813,0.24012228,0.00257111,0.07524527
-2.02001001,1.72165934,0.00168823,0.04989312,0.36625943,1.30117916,0.38554201,0.23304347,0.00239313,0.07152212
-2.01400700,1.63709715,0.00165962,0.04701111,0.34783912,1.23170398,0.37221329,0.22510667,0.00221712,0.06773074
-2.00800400,1.55120959,0.00162558,0.04417835,0.32943739,1.16198732,0.35821165,0.21645479,0.00204576,0.06390686
-2.00200100,1.46508851,0.00158579,0.04143285,0.31127497,1.09284285,0.34369008,0.20725505,0.00188154,0.06009004
-1.99599800,1.37987339,0.00154014,0.03881360,0.29358258,1.02509904,0.32882262,0.19769577,0.00172674,0.05632267
-1.98999500,1.29673030,0.00148879,0.03636034,0.27659664,0.95958366,0.31380177,0.18798291,0.00158340,0.05264904
-1.98399200,1.21683273,0.00143211,0.03411353,0.26055521,0.89711032,0.29883545,0.17833657,0.00145337,0.04911446
-1.97798899,1.14134454,0.00137072,0.03211433,0.24569435,0.83846708,0.28414371,0.16898750,0.00133825,0.04576449
-1.97198599,1.07140520,0.00130541,0.03040468,0.23224484,0.78440715,0.26995514,0.16017379,0.00123944,0.04264428
-1.96598299,1.00811724,0.00123716,0.02902731,0.22042934,0.73564161,0.25650318,0.15213766,0.00115817,0.03979800
-1.95997999,0.95253582,0.00116708,0.02802582,0.21045978,0.69283378,0.24402235,0.14512257,0.00109553,0.03726842
-1.95397699,0.90565994,0.00109639,0.02744464,0.20253517,0.65659513,0.23274452,0.13937039,0.00105248,0.03509655
-1.94797399,0.86842497,0.00102638,0.02732892,0.19683949,0.62748208,0.22289518,0.13511875,0.00102989,0.03332139
-1.94197099,0.84169596,0.00095839,0.02772424,0.19353978,0.60599359,0.21469001,0.13259845,0.00102859,0.03197970
-1.93596798,0.82626113,0.00089376,0.02867616,0.19278420,0.59256889,0.20833151,0.13203073,0.00104936,0.03110587
-1.92996498,0.82282510,0.00083384,0.03022959,0.19470010,0.58758509,0.20400592,0.13362450,0.00109298,0.03073165
-1.92396198,0.83200123,0.00077992,0.03242793,0.19939200,0.59135428,0.20188040,0.13757310,0.00116020,0.03088597
-1.91795898,0.85430277,0.00073325,0.03531190,0.20693935,0.60411990,0.20210036,0.14405091,0.00125179,0.03159461
-1.91195598,0.89013246,0.00069500,0.03891827,0.21739421,0.62605202,0.20478704,0.15320934,0.00136850,0.03287982
-1.90595298,0.93977044,0.00066625,0.04327827,0.23077872,0.65724167,0.21003520,0.16517251,0.00151104,0.03475977
-1.89994997,1.00336049,0.00064798,0.04841588,0.24708244,0.69769396,0.21791102,0.18003243,0.00168004,0.03724797
-1.89394697,1.08089482,0.00064106,0.05434597,0.26625963,0.74732035,0.22844994,0.19784390,0.00187603,0.04035254
-1.88794397,1.17219789,0.00064622,0.06107241,0.28822660,0.80593009,0.24165469,0.21861920,0.00209936,0.04407532
-1.88194097,1.27690989,0.00066406,0.06858620,0.31285913,0.87322142,0.25749329,0.24232286,0.00235018,0.04841101
-1.87593797,1.39447073,0.00069502,0.07686367,0.33999037,0.94877283,0.27589721,0.26886667,0.00262830,0.05334624
-1.86993497,1.52410554,0.00073937,0.08586499,0.36940906,1.03203515,0.29675955,0.29810530,0.00293321,0.05885861
-1.86393197,1.66481290,0.00079721,0.09553291,0.40085857,1.12232496,0.31993365,0.32983291,0.00326391,0.06491585
-1.85792896,1.81535700,0.00086843,0.10579200,0.43403676,1.21882027,0.34523188,0.36378093,0.00361893,0.07147511
-1.85192596,1.97426492,0.00095270,0.11654841,0.46859697,1.32055896,0.37242513,0.39961754,0.00399621,0.07848244
-1.84592296,2.13983036,0.00104946,0.12769019,0.50415026,1.42644095,0.40124293,0.43694895,0.00439311,0.08587251
-1.83991996,2.31012462,0.00115790,0.13908831,0.54026900,1.53523460,0.43137452,0.47532292,0.00480631,0.09356870
-1.83391696,2.48301581,0.00127697,0.15059842,0.57649202,1.64558782,0.46247100,0.51423442,0.00523187,0.10148354
-1.82791396,2.65619655,0.00140535,0.16206322,0.61233121,1.75604436,0.49414875,0.55313373,0.00566520,0.10951952
-1.82191096,2.82722043,0.00154145,0.17331562,0.64727968,1.86506524,0.52599420,0.59143671,0.00610113,0.11757040
-1.81590795,2.99354672,0.00168347,0.18418241,0.68082125,1.97105528,0.55757004,0.62853725,0.00653396,0.12552292
-1.80990495,3.15259248,0.00182935,0.19448848,0.71244110,2.07239424,0.58842281,0.66382134,0.00695759,0.13325891
-1.80390195,3.30179089,0.00197684,0.20406140,0.74163736,2.16747185,0.61809179,0.69668259,0.00736561,0.14065773
-1.79789895,3.43865392,0.00212354,0.21273624,0.76793323,2.25472578,0.64611901,0.72653852,0.00775149,0.14759912
-1.79189595,3.56083725,0.00226693,0.22036029,0.79088924,2.33268124,0.67206001,0.75284700,0.00810870,0.15396608
-1.78589295,3.66620500,0.00240445,0.22679780,0.81011519,2.39999078,0.69549511,0.77512232,0.00843095,0.15964804
-1.77988994,3.75289177,0.00253353,0.23193415,0.82528129,2.45547278,0.71604063,0.79295008,0.00871233,0.16454390
-1.77388694,3.81935914,0.00265167,0.23567959,0.83612804,2.49814683,0.73335970,0.80600027,0.00894752,0.16856492
-1.76788394,3.86444426,0.00275652,0.23797219,0.84247433,2.52726457,0.74717206,0.81403808,0.00913195,0.17163743
-1.76188094,3.88739812,0.00284596,0.23877995,0.84422344,2.54233445,0.75726244,0.81693173,0.00926200,0.17370513
-1.75587794,3.88791157,0.00291811,0.23810190,0.84136661,2.54313900,0.76348710,0.81465704,0.00933505,0.17473081
-1.74987494,3.86612774,0.00297144,0.23596823,0.83398385,2.52974392,0.76577804,0.80729859,0.00934965,0.17469767
-1.74387194,3.82263990,0.00300480,0.23243926,0.82224203,2.50249808,0.76414478,0.79504719,0.00930555,0.17360982
-1.73786893,3.75847464,0.00301746,0.22760353,0.80639017,2.46202444,0.75867347,0.77819386,0.00920371,0.17149229
-1.73186593,3.67506095,0.00300913,0.22157485,0.78675209,2.40920198,0.74952332,0.75712057,0.00904628,0.16839017
-1.72586293,3.57418616,0.00297996,0.21448859,0.76371673,2.34513928,0.73692053,0.73228807,0.00883655,0.16436732
-1.71985993,3.45794081,0.00293054,0.20649734,0.73772643,2.27114097,0.72114996,0.70422135,0.00857881,0.15950429
-1.71385693,3.32865439,0.00286190,0.19776604,0.70926378,2.18866814,0.70254490,0.67349336,0.00827826,0.15389587
-1.70785393,3.18882499,0.00277544,0.18846691,0.67883742,2.09929464,0.68147548,0.64070764,0.00794078,0.14764819
-1.70185093,3.04104552,0.00267290,0.17877431,0.64696752,2.00466093,0.65833626,0.60648055,0.00757280,0.14087555
-1.69584792,2.88792971,0.00255632,0.16885972,0.61417138,1.90642757,0.63353355,0.57142389,0.00718108,0.13369707
-1.68984492,2.73204077,0.00242794,0.15888707,0.58094985,1.80623001,0.60747311,0.53612844,0.00677253,0.12623340
-1.68384192,2.57582555,0.00229015,0.14900862,0.54777500,1.70563679,0.58054874,0.50114912,0.00635399,0.11860349
-1.67783892,2.42155656,0.00214545,0.13936143,0.51507955,1.60611240,0.55313229,0.46699221,0.00593207,0.11092162
-1.67183592,2.27128375,0.00199631,0.13006455,0.48324826,1.50898638,0.52556542,0.43410500,0.00551303,0.10329478
-1.66583292,2.12679762,0.00184520,0.12121710,0.45261174,1.41542936,0.49815342,0.40286824,0.00510258,0.09582046
-1.65982991,1.98960433,0.00169445,0.11289709,0.42344257,1.32643681,0.47116126,0.37359124,0.00470586,0.08858495
-1.65382691,1.86091309,0.00154626,0.10516109,0.39595386,1.24282050,0.44481177,0.34650995,0.00432733,0.08166212
-1.64782391,1.74163544,0.00140264,0.09804469,0.37030007,1.16520763,0.41928597,0.32178769,0.00397073,0.07511281
-1.64182091,1.63239553,0.00126540,0.09156360,0.34657991,1.09404683,0.39472523,0.29951827,0.00363911,0.06898460
-1.63581791,1.53355002,0.00113609,0.08571537,0.32484098,1.02962042,0.37123491,0.27973131,0.00333481,0.06331217
-1.62981491,1.44521587,0.00101607,0.08048159,0.30508579,0.97206157,0.34888922,0.26239931,0.00305955,0.05811803
-1.62381191,1.36730397,0.00090647,0.07583044,0.28727880,0.92137514,0.32773672,0.24744601,0.00281444,0.05341356
-1.61780890,1.29955654,0.00080820,0.07171939,0.27135397,0.87746082,0.30780612,0.23475557,0.00260008,0.04920036
-1.61180590,1.24158605,0.00072199,0.06809808,0.25722244,0.84013710,0.28911199,0.22418218,0.00241663,0.04547175
-1.60580290,1.19291370,0.00064842,0.06491110,0.24478003,0.80916473,0.27165990,0.21555963,0.00226389,0.04221432
-1.59979990,1.15300534,0.00058792,0.06210065,0.23391407,0.78426832,0.25545081,0.20871034,0.00214135,0.03940961
-1.59379690,1.12130344,0.00054085,0.05960896,0.22450933,0.76515525,0.24048440,0.20345371,0.00204827,0.03703553
-1.58779390,1.09725363,0.00050748,0.05738037,0.21645297,0.75153079,0.22676130,0.19961320,0.00198374,0.03506783
-1.58179090,1.08032498,0.00048803,0.05536313,0.20963811,0.74310903,0.21428406,0.19702228,0.00194668,0.03348128
-1.57578789,1.07002363,0.00048272,0.05351071,0.20396628,0.73961940,0.20305705,0.19552878,0.00193589,0.03225068
-1.56978489,1.06589947,0.00049174,0.05178273,0.19934847,0.74080862,0.19308526,0.19499789,0.00195005,0.03135165
-1.56378189,1.06754650,0.00051529,0.05014556,0.19570513,0.74643857,0.18437233,0.19531355,0.00198773,0.03076114
-1.55777889,1.07459738,0.00055360,0.04857248,0.19296515,0.75628053,0.17691796,0.19637861,0.00204735,0.03045776
-1.55177589,1.08671333,0.00060686,0.04704348,0.19106401,0.77010658,0.17071499,0.19811373,0.00212716,0.03042191
-1.54577289,1.10357059,0.00067528,0.04554489,0.18994146,0.78767920,0.16574638,0.20045533,0.00222527,0.03063575
-1.53976988,1.12484501,0.00075906,0.04406870,0.18953886,0.80873991,0.16198253,0.20335286,0.00233955,0.03108298
-1.53376688,1.15019619,0.00085831,0.04261174,0.18979652,0.83299829,0.15937891,0.20676564,0.00246767,0.03174868
-1.52776388,1.17925272,0.00097310,0.04117482,0.19065136,0.86012225,0.15787451,0.21065960,0.00260707,0.03261895
-1.52176088,1.21160001,0.00110340,0.03976177,0.19203487,0.88973066,0.15739100,0.21500421,0.00275498,0.03368072
-1.51575788,1.24677175,0.00124904,0.03837859,0.19387189,0.92138904,0.15783294,0.21976978,0.00290841,0.03492147
