energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.93996998,6.53480425,-6.53454856,0.55985373,-0.55979881,1.02548307,-1.02545397,0.06249529,-0.06248636,0.49452497,-0.49451424,1.64576103,-1.64564478,0.73926566,-0.73923556,0.06983378,-0.06983391,2.69605246,-2.69590562
-5.93396698,6.55185007,-6.55155986,0.56802455,-0.56797079,1.03497008,-1.03493722,0.06455690,-0.06454742,0.49236882,-0.49235296,1.67258656,-1.67246408,0.72996078,-0.72992127,0.06927628,-0.06927588,2.71703635,-2.71688047
-5.92796398,6.57463299,-6.57431998,0.57562273,-0.57557128,1.04514695,-1.04511203,0.06671608,-0.06670629,0.49077708,-0.49075666,1.70053707,-1.70041228,0.72233588,-0.72228735,0.06873701,-0.06873620,2.73939610,-2.73923687
-5.92196098,6.60063026,-6.60030662,0.58242733,-0.58237930,1.05568327,-1.05564805,0.06891808,-0.06890824,0.48963653,-0.48961215,1.72855529,-1.72843223,0.71634343,-0.71628631,0.06819469,-0.06819358,2.76183891,-2.76168223
-5.91595798,6.62726154,-6.62693942,0.58821974,-0.58817621,1.06624305,-1.06620931,0.07111175,-0.07110207,0.48883494,-0.48880719,1.75557238,-1.75545510,0.71192215,-0.71185692,0.06762875,-0.06762746,2.78304997,-2.78290171
-5.90995498,6.65198462,-6.65167574,0.59279324,-0.59275518,1.07649533,-1.07646476,0.07325099,-0.07324167,0.48826650,-0.48823593,1.78054330,-1.78043570,0.70900371,-0.70893082,0.06702002,-0.06701868,2.80173918,-2.80160499
-5.90395198,6.67239380,-6.67210901,0.59596264,-0.59593092,1.08612494,-1.08609915,0.07529620,-0.07528739,0.48783724,-0.48780435,1.80248324,-1.80238895,0.70751964,-0.70743951,0.06635140,-0.06635012,2.81668912,-2.81657421
-5.89794897,6.68631629,-6.68606513,0.59757382,-0.59754912,1.09484312,-1.09482353,0.07721545,-0.07720728,0.48747019,-0.48743542,1.82050339,-1.82042561,0.70740812,-0.70732110,0.06560846,-0.06560736,2.82680190,-2.82671085
-5.89194597,6.69190171,-6.69169210,0.59751234,-0.59749514,1.10239741,-1.10238521,0.07898539,-0.07897794,0.48710994,-0.48707363,1.83384453,-1.83378594,0.70862006,-0.70852641,0.06478013,-0.06477930,2.83114296,-2.83107957
-5.88594297,6.68770046,-6.68753832,0.59571083,-0.59570138,1.10858043,-1.10857658,0.08059185,-0.08058516,0.48672624,-0.48668861,1.84190672,-1.84186937,0.71112408,-0.71102393,0.06385912,-0.06385865,2.82897945,-2.82894652
-5.87993997,6.67272659,-6.67261568,0.59215465,-0.59215298,1.11323734,-1.11324245,0.08203012,-0.08202418,0.48631633,-0.48627752,1.84427369,-1.84425890,0.71490988,-0.71480327,0.06284238,-0.06284234,2.81981138,-2.81981067
-5.87393697,6.64650195,-6.64644370,0.58688551,-0.58689138,1.11627143,-1.11628582,0.08330481,-0.08329958,0.48590590,-0.48586594,1.84073058,-1.84073894,0.71998981,-0.71987666,0.06173133,-0.06173178,2.80339409,-2.80342622
-5.86793397,6.60907927,-6.60907274,0.58000274,-0.58001567,1.11764783,-1.11767148,0.08442932,-0.08442473,0.48554838,-0.48550717,1.83127420,-1.83130548,0.72639838,-0.72627849,0.06053194,-0.06053290,2.77975073,-2.77981515
-5.86193097,6.56104274,-6.56108473,0.57166211,-0.57168138,1.11739526,-1.11742780,0.08542501,-0.08542094,0.48532253,-0.48527994,1.81611508,-1.81616829,0.73418961,-0.73406273,0.05925465,-0.05925613,2.74917429,-2.74926927
-5.85592796,6.50348615,-6.50357127,0.56207225,-0.56209694,1.11560556,-1.11564632,0.08631987,-0.08631619,0.48532851,-0.48528431,1.79567126,-1.79574468,0.74343239,-0.74329819,0.05791405,-0.05791605,2.71221894,-2.71234168
-5.84992496,6.43796947,-6.43809046,0.55148879,-0.55151778,1.11243142,-1.11247941,0.08714708,-0.08714364,0.48568230,-0.48563625,1.77055391,-1.77064513,0.75420399,-0.75406215,0.05652846,-0.05653094,2.66968124,-2.66982793
-5.84392196,6.36645624,-6.36660427,0.54020637,-0.54023841,1.10808220,-1.10813617,0.08794319,-0.08793982,0.48650896,-0.48646081,1.74154544,-1.74165148,0.76658213,-0.76643235,0.05511926,-0.05512219,2.62257212,-2.62273810
-5.83791896,6.29123479,-6.29139983,0.52854909,-0.52858283,1.10281822,-1.10287670,0.08874617,-0.08874274,0.48793493,-0.48788446,1.70957109,-1.70968848,0.78063605,-0.78047814,0.05371018,-0.05371349,2.57208094,-2.57226087
-5.83191596,6.21482715,-6.21499840,0.51685957,-0.51689361,1.09694377,-1.09700512,0.08959351,-0.08958985,0.49007973,-0.49002680,1.67566516,-1.67579011,0.79641714,-0.79625102,0.05232635,-0.05232997,2.51953337,-2.51972140
-5.82591296,6.13989002,-6.14005635,0.50548738,-0.50552031,1.09079905,-1.09086150,0.09052015,-0.09051613,0.49304761,-0.49299216,1.64093345,-1.64106194,0.81394969,-0.81377546,0.05099341,-0.05099727,2.46634506,-2.46653503
-5.81990995,6.06911236,-6.06926276,0.49477709,-0.49480753,1.08475139,-1.08481311,0.09155669,-0.09155221,0.49691953,-0.49686163,1.60651344,-1.60664141,0.83322232,-0.83304029,0.04973652,-0.04974052,2.41397293,-2.41415861
-5.81390695,6.00511407,-6.00523808,0.48505664,-0.48508332,1.07918606,-1.07924520,0.09272773,-0.09272273,0.50174588,-0.50168576,1.57353399,-1.57365745,0.85418080,-0.85399153,0.04857936,-0.04858343,2.36386634,-2.36404161
-5.80790395,5.95035000,-5.95043808,0.47662646,-0.47664823,1.07449669,-1.07455144,0.09405050,-0.09404492,0.50754051,-0.50747856,1.54307600,-1.54319116,0.87672247,-0.87652678,0.04754330,-0.04754735,2.31741985,-2.31757889
-5.80190095,5.90702279,-5.90706670,0.46974967,-0.46976556,1.07107571,-1.07112436,0.09553378,-0.09552764,0.51427631,-0.51421308,1.51613571,-1.51623911,0.90069295,-0.90049194,0.04664652,-0.04665047,2.27592927,-2.27606675
-5.79589795,5.87700776,-5.87700081,0.46464386,-0.46465307,1.06930480,-1.06934577,0.09717730,-0.09717065,0.52188259,-0.52181882,1.49359187,-1.49368051,0.92588512,-0.92568015,0.04590337,-0.04590716,2.24055244,-2.24066368
-5.78989495,5.86179171,-5.86172901,0.46147454,-0.46147650,1.06954539,-1.06957728,0.09897143,-0.09896434,0.53024463,-0.53018121,1.47617791,-1.47624930,0.95204063,-0.95183333,0.04532384,-0.04532741,2.21227582,-2.21235693
-5.78389195,5.86242733,-5.86230590,0.46035063,-0.46034502,1.07212941,-1.07215105,0.10089732,-0.10088992,0.53920520,-0.53914317,1.46445995,-1.46451220,0.97885393,-0.97864613,0.04491320,-0.04491651,2.19188753,-2.19193549
-5.77788894,5.87950345,-5.87932233,0.46132194,-0.46130867,1.07735024,-1.07736070,0.10292742,-0.10291986,0.54856830,-0.54850882,1.45882112,-1.45885297,1.00597846,-1.00577220,0.04467190,-0.04467491,2.17995741,-2.17997015
-5.77188594,5.91313134,-5.91289157,0.46437869,-0.46435790,1.08545393,-1.08545255,0.10502636,-0.10501883,0.55810477,-0.55804907,1.45945261,-1.45946348,1.03303497,-1.03283241,0.04459554,-0.04459823,2.17682405,-2.17680051
-5.76588294,5.96294599,-5.96265058,0.46945297,-0.46942504,1.09663080,-1.09661722,0.10715207,-0.10714478,0.56755954,-0.56750890,1.46635135,-1.46634132,1.05962131,-1.05942470,0.04467513,-0.04467750,2.18258885,-2.18252899
-5.75987994,6.02812155,-6.02777537,0.47642209,-0.47638762,1.11100762,-1.11098176,0.10925722,-0.10925039,0.57666040,-0.57661609,1.47932412,-1.47929392,1.08532346,-1.08513504,0.04489750,-0.04489955,2.19711667,-2.19702148
-5.75387694,6.10739918,-6.10700878,0.48511350,-0.48507329,1.12864042,-1.12860256,0.11129074,-0.11128460,0.58512755,-0.58509080,1.49799770,-1.49794866,1.10972705,-1.10954906,0.04524583,-0.04524757,2.22004272,-2.21991415
-5.74787394,6.19912582,-6.19869927,0.49531119,-0.49526621,1.14950848,-1.14945917,0.11319951,-0.11319430,0.59268379,-0.59265574,1.52183445,-1.52176848,1.13242914,-1.13226369,0.04570035,-0.04570182,2.25078512,-2.25062605
-5.74187094,6.30130231,-6.30084895,0.50676326,-0.50671462,1.17350949,-1.17344961,0.11493006,-0.11492600,0.59906479,-0.59904644,1.55015263,-1.55007211,1.15304955,-1.15289860,0.04623915,-0.04624038,2.28856266,-2.28837683
-5.73586793,6.41163912,-6.41116931,0.51919030,-0.51913924,1.20045653,-1.20038727,0.11643017,-0.11642748,0.60402888,-0.60402107,1.58215058,-1.58205832,1.17124136,-1.17110664,0.04683899,-0.04684002,2.33241712,-2.33220901
-5.72986493,6.52761826,-6.52714311,0.53229456,-0.53224239,1.23007719,-1.23000000,0.11765048,-0.11764935,0.60736616,-0.60736952,1.61693403,-1.61683314,1.18670034,-1.18658337,0.04747628,-0.04747715,2.38123969,-2.38101444
-5.72386193,6.64655997,-6.64609106,0.54576935,-0.54571740,1.26201503,-1.26193164,0.11854584,-0.11854644,0.60890630,-0.60892124,1.65354543,-1.65343927,1.19917293,-1.19907488,0.04812792,-0.04812867,2.43380086,-2.43356409
-5.71785893,6.76569285,-6.76524195,0.55930856,-0.55925819,1.29583396,-1.29574629,0.11907658,-0.11907906,0.60852497,-0.60855164,1.69099461,-1.69088666,1.20846251,-1.20838426,0.04877223,-0.04877290,2.48878321,-2.48854094
-5.71185593,6.88222609,-6.88180483,0.57261601,-0.57256853,1.33102544,-1.33093564,0.11920950,-0.11921396,0.60614839,-0.60618672,1.72828959,-1.72818335,1.21443403,-1.21437614,0.04938979,-0.04939043,2.54481658,-2.54457501
-5.70585293,6.99342240,-6.99304201,0.58541431,-0.58537099,1.36701886,-1.36692916,0.11891866,-0.11892518,0.60175614,-0.60180579,1.76446679,-1.76436570,1.21701687,-1.21697953,0.04996418,-0.04996482,2.60051468,-2.60028009
-5.69984992,7.09667020,-7.09634118,0.59745305,-0.59741501,1.40319468,-1.40310743,0.11818591,-0.11819453,0.59538188,-0.59544230,1.79861969,-1.79852699,1.21620595,-1.21618903,0.05048266,-0.05048332,2.65451266,-2.65429120
-5.69384692,7.18955328,-7.18928518,0.60851592,-0.60848418,1.43890031,-1.43881785,0.11700122,-0.11701194,0.58711219,-0.58718258,1.82992499,-1.82984368,1.21206119,-1.21206421,0.05093665,-0.05093735,2.70550437,-2.70530190
-5.68784392,7.26991632,-7.26971741,0.61842670,-0.61840210,1.47346801,-1.47339264,0.11536277,-0.11537557,0.57708352,-0.57716290,1.85766557,-1.85759828,1.20470542,-1.20472760,0.05132218,-0.05132292,2.75227855,-2.75210049
-5.68184092,7.33592387,-7.33580096,0.62705378,-0.62703697,1.50623431,-1.50616822,0.11327684,-0.11329164,0.56547744,-0.56556466,1.88124944,-1.88119837,1.19432094,-1.19436119,0.05164008,-0.05164087,2.79375261,-2.79360378
-5.67583792,7.38611107,-7.38606927,0.63431305,-0.63430448,1.53656002,-1.53650520,0.11075746,-0.11077418,0.55251438,-0.55260818,1.90022402,-1.90019091,1.18114467,-1.18120164,0.05189611,-0.05189692,2.82900296,-2.82888740
-5.66983492,7.41942368,-7.41946625,0.64016905,-0.64016894,1.56384995,-1.56380815,0.10782599,-0.10784450,0.53844624,-0.53854523,1.91428539,-1.91427142,1.16546226,-1.16553436,0.05210080,-0.05210160,2.85729051,-2.85721142
-5.66383192,7.43524562,-7.43537386,0.64463419,-0.64464255,1.58757140,-1.58754408,0.10451042,-0.10453057,0.52354793,-0.52365069,1.92328188,-1.92328771,1.14760106,-1.14768650,0.05226926,-0.05227002,2.87808040,-2.87803999
-5.65782891,7.43341222,-7.43362540,0.64776618,-0.64778278,1.60727041,-1.60725869,0.10084469,-0.10086631,0.50810848,-0.50821356,1.92721222,-1.92723792,1.12792227,-1.12801909,0.05242078,-0.05242143,2.89105478,-2.89105422
-5.65182591,7.41420803,-7.41450339,0.64966350,-0.64968792,1.62258505,-1.62258965,0.09686777,-0.09689066,0.49242174,-0.49252773,1.92621791,-1.92626300,1.10681223,-1.10691833,0.05257826,-0.05257875,2.89611805,-2.89615745
-5.64582291,7.37834860,-7.37872141,0.65045927,-0.65049088,1.63325485,-1.63327609,0.09262274,-0.09264670,0.47677727,-0.47688278,1.92057047,-1.92063396,1.08467310,-1.08478631,0.05276760,-0.05276784,2.89339398,-2.89347235
-5.63981991,7.32694625,-7.32738995,0.65031354,-0.65035154,1.63912607,-1.63916389,0.08815585,-0.08818066,0.46145150,-0.46155524,1.91065385,-1.91073425,1.06191310,-1.06203120,0.05301690,-0.05301681,2.88321467,-2.88333001
-5.63381691,7.26146100,-7.26196740,0.64940442,-0.64944788,1.64015255,-1.64020646,0.08351542,-0.08354085,0.44669966,-0.44680045,1.89694280,-1.89703823,1.03893646,-1.03905723,0.05335568,-0.05335517,2.86610173,-2.86625108
-5.62781391,7.18363827,-7.18419777,0.64791843,-0.64796630,1.63639203,-1.63646117,0.07875088,-0.07877670,0.43274859,-0.43284538,1.87997832,-1.88008656,1.01613333,-1.01625457,0.05381398,-0.05381294,2.84274026,-2.84291980
-5.62181091,7.09543603,-7.09603792,0.64604041,-0.64609159,1.62799843,-1.62808160,0.07391170,-0.07393769,0.41979077,-0.41988263,1.86034111,-1.86045967,0.99386992,-0.99398954,0.05442145,-0.05441980,2.81394691,-2.81415213
-5.61580790,6.99894470,-6.99957754,0.64394359,-0.64399695,1.61521060,-1.61530631,0.06904647,-0.06907241,0.40797961,-0.40806581,1.83862437,-1.83875064,0.97247924,-0.97259524,0.05520654,-0.05520416,2.78063337,-2.78085920
-5.60980490,6.89630356,-6.89695549,0.64178023,-0.64183468,1.59833824,-1.59844475,0.06420198,-0.06422764,0.39742635,-0.39750629,1.81540729,-1.81553857,0.95225258,-0.95236314,0.05619560,-0.05619239,2.74376712,-2.74400814
-5.60380190,6.78961768,-6.79027680,0.63967339,-0.63972787,1.57774601,-1.57786142,0.05942235,-0.05944754,0.38819833,-0.38827159,1.79123035,-1.79136401,0.93343225,-0.93353574,0.05741211,-0.05740798,2.70433121,-2.70458184
-5.59779890,6.68087946,-6.68153421,0.63771019,-0.63776376,1.55383674,-1.55395905,0.05474835,-0.05477289,0.38031899,-0.38038531,1.76657381,-1.76670735,0.91620572,-0.91630074,0.05887603,-0.05887088,2.66328521,-2.66353988
-5.59179590,6.57189865,-6.57253817,0.63593701,-0.63598887,1.52703487,-1.52716201,0.05021680,-0.05024052,0.37376928,-0.37382855,1.74184025,-1.74197137,0.90070152,-0.90078691,0.06060312,-0.06059688,2.62152897,-2.62178231
-5.58579290,6.46424413,-6.46485852,0.63435695,-0.63440642,1.49777090,-1.49790085,0.04586006,-0.04588282,0.36849051,-0.36854276,1.71734195,-1.71746863,0.88698702,-0.88706190,0.06260451,-0.06259712,2.57987104,-2.58011809
-5.57978989,6.35920001,-6.35978062,0.63292950,-0.63297611,1.46646777,-1.46659858,0.04170575,-0.04172742,0.36438847,-0.36443387,1.69329373,-1.69341430,0.87506830,-0.87513207,0.06488629,-0.06487769,2.53900313,-2.53923943
-5.57378689,6.25773779,-6.25827745,0.63157284,-0.63161628,1.43352976,-1.43365959,0.03777651,-0.03779698,0.36133861,-0.36137744,1.66981135,-1.66992450,0.86489204,-0.86494439,0.06744919,-0.06743935,2.49948142,-2.49970317
-5.56778389,6.16050534,-6.16099847,0.63016824,-0.63020840,1.39933419,-1.39946138,0.03408999,-0.03410920,0.35919200,-0.35922464,1.64691537,-1.64702018,0.85634946,-0.85639038,0.07028844,-0.07027736,2.46171559,-2.46191974
-5.56178089,6.06783226,-6.06827496,0.62856674,-0.62860367,1.36422623,-1.36434932,0.03065897,-0.03067685,0.35778188,-0.35780880,1.62454004,-1.62463598,0.84928211,-0.84931185,0.07339368,-0.07338136,2.42596548,-2.42614976
-5.55577789,5.97975045,-5.98014052,0.62659745,-0.62663137,1.32851662,-1.32863437,0.02749152,-0.02750805,0.35693048,-0.35695219,1.60254654,-1.60263345,0.84348917,-0.84350825,0.07674891,-0.07673540,2.39234504,-2.39250801
-5.54977489,5.89602775,-5.89636464,0.62407723,-0.62410849,1.29248199,-1.29259335,0.02459142,-0.02460658,0.35645570,-0.35647278,1.58073959,-1.58081765,0.83873611,-0.83874529,0.08033263,-0.08031799,2.36083302,-2.36097405
-5.54377189,5.81621193,-5.81649662,0.62082115,-0.62085021,1.25636735,-1.25647152,0.02195852,-0.02197231,0.35617770,-0.35619073,1.55888637,-1.55895607,0.83476413,-0.83476437,0.08411794,-0.08410226,2.33128915,-2.33140839
-5.53776888,5.73968166,-5.73991654,0.61665316,-0.61668057,1.22039017,-1.22048655,0.01958927,-0.01960173,0.35592471,-0.35593431,1.53673656,-1.53679861,0.83130007,-0.83129250,0.08807276,-0.08805617,2.30347468,-2.30357298
-5.53176588,5.66570133,-5.66588999,0.61141650,-0.61144281,1.18474541,-1.18483361,0.01747730,-0.01748845,0.35553829,-0.35554506,1.51404223,-1.51409753,0.82806630,-0.82805219,0.09216017,-0.09214281,2.27707571,-2.27715453
-5.52576288,5.59347620,-5.59362320,0.60498312,-0.60500891,1.14961078,-1.14969059,0.01561396,-0.01562385,0.35487751,-0.35488206,1.49057661,-1.49062619,0.82479025,-0.82477098,0.09633873,-0.09632078,2.25172789,-2.25178921
-5.51975988,5.52220488,-5.52231556,0.59726186,-0.59728767,1.11515178,-1.11522314,0.01398894,-0.01399762,0.35382225,-0.35382514,1.46615059,-1.46619553,0.82121315,-0.82119013,0.10056297,-0.10054463,2.22704115,-2.22708734
-5.51375688,5.45112663,-5.45120684,0.58820479,-0.58823111,1.08152594,-1.08158893,0.01259079,-0.01259833,0.35227530,-0.35227707,1.44062622,-1.44066759,0.81709766,-0.81707231,0.10478396,-0.10476545,2.20262308,-2.20265681
-5.50775388,5.37956150,-5.37961737,0.57781155,-0.57783877,1.04888598,-1.04894080,0.01140753,-0.01141400,0.35016353,-0.35016467,1.41392664,-1.41396547,0.81223423,-0.81220797,0.10894998,-0.10893153,2.17810006,-2.17812415
-5.50175088,5.30694197,-5.30697970,0.56613140,-0.56615980,1.01738162,-1.01742856,0.01042707,-0.01043253,0.34743792,-0.34743890,1.38604215,-1.38607935,0.80644607,-0.80642024,0.11300732,-0.11298920,2.15313526,-2.15315257
-5.49574787,5.23283562,-5.23286125,0.55326304,-0.55329279,0.98716014,-0.98719955,0.00963764,-0.00964217,0.34407289,-0.34407410,1.35703228,-1.35706864,0.79959259,-0.79956842,0.11690125,-0.11688371,2.12744305,-2.12745639
-5.48974487,5.15695878,-5.15697804,0.53935220,-0.53938332,0.95836561,-0.95839791,0.00902816,-0.00903181,0.34006468,-0.34006648,1.32702412,-1.32706027,0.79157137,-0.79154999,0.12057707,-0.12056037,2.10079966,-2.10081170
-5.48374187,5.07918200,-5.07920015,0.52458718,-0.52461959,0.93113720,-0.93116284,0.00858847,-0.00859130,0.33542934,-0.33543202,1.29620734,-1.29624371,0.78231883,-0.78230122,0.12398127,-0.12396568,2.07305008,-2.07306323
-5.47773887,4.99952824,-4.99954991,0.50919278,-0.50922625,0.90560667,-0.90562611,0.00830953,-0.00831160,0.33020019,-0.33020400,1.26482631,-1.26486317,0.77180971,-0.77179668,0.12706287,-0.12704863,2.04411144,-2.04412782
-5.47173587,4.91816519,-4.91819432,0.49342273,-0.49345692,0.88189557,-0.88190930,0.00818350,-0.00818486,0.32442517,-0.32443029,1.23317025,-1.23320765,0.76005549,-0.76004768,0.12977472,-0.12976206,2.01397336,-2.01399475
-5.46573287,4.83539346,-4.83543322,0.47755129,-0.47758577,0.86011237,-0.86012086,0.00820378,-0.00820448,0.31816402,-0.31817059,1.20156187,-1.20159973,0.74710209,-0.74709994,0.13207486,-0.13206398,1.98269576,-1.98272354
-5.45972986,4.75163180,-4.75168453,0.46186434,-0.46189861,0.84034994,-0.84035367,0.00836492,-0.00836501,0.31148563,-0.31149374,1.17034556,-1.17038360,0.73302698,-0.73303077,0.13392788,-0.13391896,1.95040464,-1.95043981
-5.45372686,4.66740109,-4.66746833,0.44665046,-0.44668395,0.82268358,-0.82268298,0.00866253,-0.00866203,0.30446554,-0.30447520,1.13987558,-1.13991342,0.71793589,-0.71794568,0.13530611,-0.13529927,1.91728656,-1.91732969
-5.44772386,4.58330805,-4.58339047,0.43219237,-0.43222451,0.80716980,-0.80716531,0.00909305,-0.00909199,0.29718366,-0.29719484,1.11050509,-1.11054223,0.70195935,-0.70197505,0.13619067,-0.13618600,1.88358214,-1.88363341
-5.44172086,4.50002960,-4.50012711,0.41875920,-0.41878939,0.79384608,-0.79383808,0.00965353,-0.00965194,0.28972234,-0.28973498,1.08257641,-1.08261225,0.68524916,-0.68527052,0.13657234,-0.13656990,1.84957916,-1.84963836
-5.43571786,4.41829853,-4.41841027,0.40659979,-0.40662746,0.78273145,-0.78272029,0.01034134,-0.01033926,0.28216475,-0.28217873,1.05641292,-1.05644680,0.66797494,-0.66800151,0.13645209,-0.13645186,1.81560555,-1.81567211
-5.42971486,4.33889060,-4.33901504,0.39593735,-0.39596197,0.77382797,-0.77381396,0.01115391,-0.01115135,0.27459350,-0.27460867,1.03231281,-1.03234405,0.65032070,-0.65035194,0.13584127,-0.13584321,1.78202249,-1.78209552
-5.42371186,4.26261325,-4.26274822,0.38696555,-0.38698664,0.76712292,-0.76710633,0.01208835,-0.01208534,0.26708954,-0.26710571,1.01054483,-1.01057273,0.63248169,-0.63251689,0.13476149,-0.13476552,1.74921778,-1.74929611
-5.41770885,4.19029541,-4.19043824,0.37984612,-0.37986326,0.76259158,-0.76257264,0.01314119,-0.01313776,0.25973128,-0.25974822,0.99134582,-0.99136969,0.61466128,-0.61469966,0.13324412,-0.13325009,1.71759944,-1.71768165
-5.41170585,4.12277838,-4.12292593,0.37470786,-0.37472072,0.76020023,-0.76017912,0.01430807,-0.01430425,0.25259380,-0.25261128,0.97491995,-0.97493912,0.59706808,-0.59710876,0.13132936,-0.13133709,1.68758957,-1.68767405
-5.40570285,4.06090694,-4.06105574,0.37164707,-0.37165539,0.75990940,-0.75988626,0.01558344,-0.01557927,0.24574825,-0.24576601,0.96143931,-0.96145316,0.57991316,-0.57995519,0.12906504,-0.12907432,1.65961828,-1.65970329
-5.39969985,4.00552042,-4.00566678,0.37072903,-0.37073262,0.76167685,-0.76165178,0.01696039,-0.01695590,0.23926121,-0.23927896,0.95104548,-0.95105343,0.56340733,-0.56344973,0.12650511,-0.12651572,1.63411767,-1.63420136
-5.39369685,3.95744325,-3.95758330,0.37199035,-0.37198912,0.76546026,-0.76543332,0.01843041,-0.01842564,0.23319412,-0.23321160,0.94385172,-0.94385323,0.54775858,-0.54780032,0.12370790,-0.12371958,1.61151558,-1.61159606
-5.38769385,3.91747435,-3.91760420,0.37544199,-0.37543590,0.77121941,-0.77119064,0.01998332,-0.01997833,0.22760276,-0.22761970,0.93994519,-0.93993982,0.53316951,-0.53320955,0.12073424,-0.12074675,1.59222907,-1.59230444
-5.38169085,3.88637545,-3.88649126,0.38107248,-0.38106156,0.77891769,-0.77888708,0.02160720,-0.02160205,0.22253670,-0.22255284,0.93938910,-0.93937645,0.51983484,-0.51987215,0.11764555,-0.11765863,1.57665742,-1.57672583
-5.37568784,3.86485790,-3.86495594,0.38885118,-0.38883550,0.78852273,-0.78849028,0.02328844,-0.02328317,0.21803877,-0.21805385,0.94222409,-0.94220385,0.50793902,-0.50797261,0.11450191,-0.11451532,1.56517478,-1.56523446
-5.36968484,3.85356801,-3.85364478,0.39873118,-0.39871087,0.80000634,-0.79997202,0.02501180,-0.02500648,0.21414464,-0.21415844,0.94846882,-0.94844074,0.49765392,-0.49768278,0.11136034,-0.11137383,1.55812216,-1.55817147
-5.36368184,3.85307120,-3.85312348,0.41065176,-0.41062699,0.81334346,-0.81330724,0.02676058,-0.02675529,0.21088247,-0.21089477,0.95811940,-0.95808332,0.48913651,-0.48915971,0.10827315,-0.10828653,1.55579908,-1.55583652
-5.35767884,3.86383503,-3.86385998,0.42454010,-0.42451104,0.82851029,-0.82847216,0.02851690,-0.02851170,0.20827269,-0.20828329,0.97114775,-0.97110360,0.48252687,-0.48254351,0.10528671,-0.10529979,1.55845475,-1.55847902
-5.35167584,3.88621169,-3.88620684,0.44031211,-0.44027898,0.84548168,-0.84544161,0.03026190,-0.03025688,0.20632789,-0.20633664,0.98749874,-0.98744654,0.47794624,-0.47795546,0.10244043,-0.10245305,1.56627915,-1.56628918
-5.34567284,3.92042023,-3.92038359,0.45787253,-0.45783557,0.86422769,-0.86418570,0.03197616,-0.03197138,0.20505305,-0.20505978,1.00708636,-1.00702624,0.47549530,-0.47549632,0.09976609,-0.09977811,1.57939406,-1.57938901
