energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-4.30115058,8.85002650,0.01357889,0.44029618,3.76886777,4.15477895,0.11650927,3.97848229
-4.29514757,8.98105295,0.01325128,0.44114699,3.78348182,4.24051651,0.11996845,4.02185997
-4.28914457,9.06927626,0.01290206,0.43974178,3.77868127,4.30688858,0.12291542,4.04525509
-4.28314157,9.11323445,0.01252992,0.43611365,3.75457555,4.35286840,0.12530004,4.04821147
-4.27713857,9.11224181,0.01213456,0.43033123,3.71161540,4.37778742,0.12708148,4.03063272
-4.27113557,9.06641684,0.01171658,0.42249642,3.65058210,4.38135891,0.12822963,3.99278965
-4.26513257,8.97669234,0.01127759,0.41274136,3.57256936,4.36369333,0.12872623,3.93531916
-4.25912956,8.84480627,0.01082005,0.40122491,3.47895818,4.32530447,0.12856590,3.85921436
-4.25312656,8.67327299,0.01034722,0.38812858,3.37138532,4.26710548,0.12775672,3.76580591
-4.24712356,8.46533470,0.00986304,0.37365225,3.25170608,4.19039463,0.12632066,3.65673474
-4.24112056,8.22489415,0.00937198,0.35800955,3.12195234,4.09683042,0.12429351,3.53391695
-4.23511756,7.95642986,0.00887891,0.34142321,2.98428704,3.98839682,0.12172457,3.39950162
-4.22911456,7.66489611,0.00838893,0.32412041,2.84095619,3.86735906,0.11867590,3.25582274
-4.22311156,7.35561062,0.00790722,0.30632824,2.69423983,3.73621142,0.11522129,3.10534681
-4.21710855,7.03413285,0.00743889,0.28826943,2.54640333,3.59761845,0.11144481,2.95061746
-4.21110555,6.70613704,0.00698884,0.27015833,2.39965024,3.45435130,0.10743918,2.79419891
-4.20510255,6.37728344,0.00656165,0.25219733,2.25607801,3.30922149,0.10330374,2.63861998
-4.19909955,6.05309195,0.00616144,0.23457372,2.11763790,3.16501389,0.09914237,2.48632018
-4.19309655,5.73882173,0.00579186,0.21745704,1.98609975,3.02442132,0.09506109,2.33959954
-4.18709355,5.43936052,0.00545592,0.20099704,1.86302277,2.88998274,0.09116571,2.20057343
-4.18109055,5.15912644,0.00515603,0.18532218,1.74973263,2.76402691,0.08755932,2.07113350
-4.17508754,4.90198512,0.00489393,0.17053868,1.64730529,2.64862327,0.08433987,1.95291557
-4.16908454,4.67118381,0.00467071,0.15673025,1.55655774,2.54554133,0.08159780,1.84727506
-4.16308154,4.46930391,0.00448682,0.14395830,1.47804524,2.45621965,0.07941379,1.75527017
-4.15707854,4.29823243,0.00434208,0.13226274,1.41206504,2.38174496,0.07785671,1.67765285
-4.15107554,4.15915227,0.00423577,0.12166320,1.35866579,2.32284186,0.07698180,1.61486731
-4.14507254,4.05255095,0.00416663,0.11216077,1.31766204,2.27987279,0.07682913,1.56705567
-4.13906953,3.97824633,0.00413300,0.10374000,1.28865323,2.25284817,0.07742238,1.53407017
-4.13306653,3.93542801,0.00413285,0.09637126,1.27104611,2.24144559,0.07876801,1.51549123
-4.12706353,3.92271250,0.00416390,0.09001324,1.26408001,2.24503753,0.08085479,1.51065057
-4.12106053,3.93820982,0.00422368,0.08461560,1.26685401,2.26272600,0.08365377,1.51865866
-4.11505753,3.97959958,0.00430966,0.08012163,1.27835541,2.29338306,0.08711876,1.53843564
-4.10905453,4.04421369,0.00441930,0.07647082,1.29748861,2.33569562,0.09118715,1.56874490
-4.10305153,4.12912355,0.00455020,0.07360138,1.32310396,2.38821292,0.09578129,1.60822852
-4.09704852,4.23122901,0.00470010,0.07145247,1.35402595,2.44939516,0.10081028,1.65544369
-4.09104552,4.34734675,0.00486705,0.06996618,1.38908019,2.51766165,0.10617213,1.70889949
-4.08504252,4.47429543,0.00504940,0.06908919,1.42711877,2.59143691,0.11175638,1.76709298
-4.07903952,4.60897563,0.00524589,0.06877407,1.46704359,2.66919312,0.11744690,1.82854410
-4.07303652,4.74844211,0.00545572,0.06898014,1.50782727,2.74948780,0.12312506,1.89182835
-4.06703352,4.88996658,0.00567851,0.06967401,1.54853126,2.83099520,0.12867292,1.95560663
-4.06103052,5.03108940,0.00591440,0.07082955,1.58832091,2.91253073,0.13397651,2.01865162
-4.05502751,5.16965882,0.00616399,0.07242765,1.62647720,2.99306762,0.13892903,2.07986986
-4.04902451,5.30385704,0.00642837,0.07445541,1.66240493,3.07174540,0.14343390,2.13831934
-4.04302151,5.43221276,0.00670909,0.07690513,1.69563734,3.14787045,0.14740747,2.19322192
-4.03701851,5.55360050,0.00700814,0.07977294,1.72583705,3.22090871,0.15078139,2.24397077
-4.03101551,5.66722757,0.00732793,0.08305724,1.75279351,3.29047175,0.15350451,2.29013256
-4.02501251,5.77261017,0.00767122,0.08675695,1.77641714,3.35629699,0.15554425,2.33144486
-4.01900950,5.86954058,0.00804116,0.09086974,1.79673057,3.41822387,0.15688738,2.36780911
-4.01300650,5.95804781,0.00844118,0.09539022,1.81385736,3.47616754,0.15754025,2.39927985
-4.00700350,6.03835456,0.00887500,0.10030824,1.82800891,3.53009208,0.15752840,2.42605096
-4.00100050,6.11083320,0.00934663,0.10560739,1.83947004,3.57998510,0.15689563,2.44843986
-3.99499750,6.17596355,0.00986028,0.11126371,1.84858399,3.62583558,0.15570255,2.46687048
-3.98899450,6.23429510,0.01042040,0.11724473,1.85573743,3.66761652,0.15402466,2.48185596
-3.98299150,6.28641554,0.01103161,0.12350892,1.86134617,3.70527377,0.15195012,2.49398182
-3.97698849,6.33292727,0.01169869,0.13000543,1.86584183,3.73872166,0.14957716,2.50389007
-3.97098549,6.37443242,0.01242650,0.13667440,1.86966010,3.76784589,0.14701130,2.51226483
-3.96498249,6.41152651,0.01321992,0.14344752,1.87323051,3.79251333,0.14436246,2.51981940
-3.95897949,6.44479977,0.01408374,0.15024917,1.87696798,3.81258794,0.14174201,2.52728478
-3.95297649,6.47484480,0.01502251,0.15699771,1.88126586,3.82795159,0.13925983,2.53539927
-3.94697349,6.50226824,0.01604040,0.16360725,1.88649022,3.83852797,0.13702146,2.54489869
-3.94097049,6.52770427,0.01714094,0.16998954,1.89297516,3.84430773,0.13512533,2.55650656
-3.93496748,6.55182708,0.01832682,0.17605603,1.90101867,3.84537272,0.13366023,2.57092375
-3.92896448,6.57535999,0.01959955,0.18172003,1.91087855,3.84191722,0.13270297,2.58881694
-3.92296148,6.59907901,0.02095923,0.18689882,1.92276834,3.83426436,0.13231623,2.61080565
-3.91695848,6.62380913,0.02240417,0.19151566,1.93685272,3.82287618,0.13254682,2.63744753
-3.91095548,6.65041255,0.02393068,0.19550165,1.95324261,3.80835612,0.13342412,2.66922224
-3.90495248,6.67976878,0.02553269,0.19879732,1.97198981,3.79144354,0.13495905,2.70651422
-3.89894947,6.71274719,0.02720166,0.20135396,1.99308169,3.77300024,0.13714339,2.74959508
-3.89294647,6.75017387,0.02892635,0.20313462,2.01643609,3.75398944,0.13994956,2.79860682
-3.88694347,6.79279482,0.03069281,0.20411475,2.04189730,3.73544847,0.14333095,2.85354680
-3.88094047,6.84123836,0.03248448,0.20428253,2.06923340,3.71845669,0.14722286,2.91425596
-3.87493747,6.89597972,0.03428237,0.20363884,2.09813586,3.70410044,0.15154393,2.98041151
-3.86893447,6.95731097,0.03606542,0.20219689,2.12822181,3.69343707,0.15619828,3.05152524
-3.86293147,7.02531895,0.03781099,0.19998167,2.15903952,3.68746021,0.16107812,3.12694836
-3.85692846,7.09987362,0.03949547,0.19702902,2.19007734,3.68706816,0.16606699,3.20588350
-3.85092546,7.18062839,0.04109507,0.19338462,2.22077604,3.69303713,0.17104340,3.28740386
-3.84492246,7.26703318,0.04258660,0.18910274,2.25054453,3.70600082,0.17588488,3.37047933
-3.83891946,7.35835999,0.04394841,0.18424498,2.27877824,3.72643709,0.18047215,3.45400862
-3.83291646,7.45373989,0.04516130,0.17887887,2.30487967,3.75466231,0.18469344,3.53685619
-3.82691346,7.55220935,0.04620939,0.17307645,2.32827985,3.79083329,0.18844858,3.61789221
-3.82091046,7.65276315,0.04708099,0.16691288,2.34845995,3.83495626,0.19165287,3.69603359
-3.81490745,7.75441044,0.04776926,0.16046509,2.36497158,3.88690190,0.19424028,3.77028400
-3.80890445,7.85623033,0.04827282,0.15381045,2.37745468,3.94642519,0.19616612,3.83977042
-3.80290145,7.95742322,0.04859602,0.14702552,2.38565196,4.01318831,0.19740870,3.90377444
-3.79689845,8.05735420,0.04874911,0.14018487,2.38941880,4.08678508,0.19797018,3.96175621
-3.79089545,8.15558544,0.04874812,0.13336003,2.38872807,4.16676485,0.19787622,4.01336969
-3.78489245,8.25189486,0.04861443,0.12661844,2.38366930,4.25265440,0.19717474,4.05846818
-3.77888944,8.34627965,0.04837416,0.12002257,2.37444224,4.34397597,0.19593354,4.09709972
-3.77288644,8.43894347,0.04805731,0.11362911,2.36134499,4.44026040,0.19423702,4.12949240
-3.76688344,8.53026786,0.04769668,0.10748827,2.34475735,4.54105422,0.19218222,4.15603050
-3.76088044,8.62076888,0.04732666,0.10164316,2.32512014,4.64592023,0.18987412,4.17722249
-3.75487744,8.71104105,0.04698192,0.09612936,2.30291182,4.75443134,0.18742071,4.19366282
-3.74887444,8.80169173,0.04669600,0.09097454,2.27862346,4.86615820,0.18492789,4.20598940
-3.74287144,8.89326926,0.04649998,0.08619829,2.25273367,4.98065122,0.18249450,4.21483931
-3.73686843,8.98618907,0.04642120,0.08181207,2.22568466,5.09741823,0.18020776,4.22080493
-3.73086543,9.08066200,0.04648211,0.07781932,2.19786090,5.21589948,0.17813939,4.22439307
-3.72486243,9.17662899,0.04669930,0.07421578,2.16957148,5.33544156,0.17634238,4.22598922
-3.71885943,9.27370630,0.04708276,0.07098997,2.14103698,5.45527253,0.17484892,4.22582883
-3.71285643,9.37114468,0.04763544,0.06812383,2.11238173,5.57448017,0.17366925,4.22397721
-3.70685343,9.46780554,0.04835305,0.06559355,2.08363156,5.69199537,0.17279162,4.22031904
-3.70085043,9.56215604,0.04922413,0.06337055,2.05471721,5.80658256,0.17218337,4.21455800
-3.69484742,9.65228433,0.05023044,0.06142263,2.02548311,5.91683867,0.17179295,4.20622664
-3.68884442,9.73593497,0.05134761,0.05971517,1.99570086,6.02120167,0.17155283,4.19470570
-3.68284142,9.81056373,0.05254599,0.05821245,1.96508669,6.11796924,0.17138305,4.17925211
-3.67683842,9.87340959,0.05379170,0.05687899,1.93332187,6.20532767,0.17119535,4.15903397
-3.67083542,9.92158133,0.05504779,0.05568093,1.90007490,6.28139031,0.17089746,4.13317088
-3.66483242,9.95215496,0.05627557,0.05458724,1.86502434,6.34424444,0.17039748,4.10077752
-3.65882941,9.96227779,0.05743587,0.05357103,1.82788114,6.39200469,0.16960815,4.06100832
-3.65282641,9.94927468,0.05849037,0.05261054,1.78840923,6.42287109,0.16845063,4.01310110
-3.64682341,9.91075171,0.05940275,0.05169008,1.74644362,6.43518902,0.16685784,3.95641765
-3.64082041,9.84469270,0.06013988,0.05080072,1.70190506,6.42750838,0.16477714,3.89047938
-3.63481741,9.74954458,0.06067271,0.04994077,1.65481081,6.39863945,0.16217219,3.81499662
-3.62881441,9.62428779,0.06097707,0.04911600,1.60528106,6.34770251,0.15902412,3.72989038
-3.62281141,9.46848905,0.06103428,0.04833963,1.55354110,6.27416915,0.15533185,3.63530580
-3.61680840,9.28233446,0.06083152,0.04763208,1.49991919,6.17789320,0.15111175,3.53161711
-3.61080540,9.06664202,0.06036200,0.04702045,1.44484057,6.05912989,0.14639658,3.41942414
-3.60480240,8.82285349,0.05962500,0.04653785,1.38881810,5.91854242,0.14123391,3.29954103
-3.59879940,8.55300653,0.05862568,0.04622246,1.33244014,5.75719567,0.13568412,3.17297786
-3.59279640,8.25968890,0.05737475,0.04611653,1.27635642,5.57653745,0.12981811,3.04091645
-3.58679340,7.94597716,0.05588800,0.04626519,1.22126265,5.37836824,0.12371490,2.90468166
-3.58079040,7.61536283,0.05418582,0.04671528,1.16788458,5.16480075,0.11745910,2.76570955
-3.57478739,7.27166925,0.05229250,0.04751407,1.11696225,4.93821115,0.11113855,2.62551389
-3.56878439,6.91896267,0.05023566,0.04870807,1.06923499,4.70118405,0.10484217,2.48565240
-3.56278139,6.56146092,0.04804546,0.05034186,1.02542770,4.45645323,0.09865793,2.34769393
-3.55677839,6.20344268,0.04575402,0.05245704,0.98623870,4.20684056,0.09267123,2.21318763
-3.55077539,5.84916025,0.04339471,0.05509126,0.95232936,3.95519498,0.08696357,2.08363494
-3.54477239,5.50275815,0.04100152,0.05827752,0.92431570,3.70433362,0.08161145,1.96046493
-3.53876938,5.16819918,0.03860847,0.06204345,0.90276166,3.45698649,0.07668567,1.84501329
-3.53276638,4.84919925,0.03624909,0.06641091,0.88817405,3.21574631,0.07225080,1.73850507
-3.52676338,4.54917169,0.03395590,0.07139567,0.88099879,2.98302429,0.06836487,1.64204097
-3.52076038,4.27118117,0.03175997,0.07700723,0.88161810,2.76101257,0.06507920,1.55658685
-3.51475738,4.01790698,0.02969049,0.08324878,0.89034820,2.55165369,0.06243833,1.48296608
-3.50875438,3.79161518,0.02777444,0.09011723,0.90743723,2.35661715,0.06047999,1.42185410
-3.50275138,3.59413878,0.02603627,0.09760331,0.93306290,2.17728286,0.05923499,1.37377467
-3.49674837,3.42686508,0.02449755,0.10569162,0.96732958,2.01473118,0.05872718,1.33909740
-3.49074537,3.29072926,0.02317675,0.11436076,1.01026464,1.86973906,0.05897325,1.31803588
-3.48474237,3.18621339,0.02208899,0.12358329,1.06181387,1.74278171,0.05998247,1.31064638
-3.47873937,3.11335003,0.02124580,0.13332574,1.12183608,1.63403934,0.06175639,1.31682668
-3.47273637,3.07173017,0.02065497,0.14354847,1.19009689,1.54340823,0.06428842,1.33631506
-3.46673337,3.06051495,0.02032036,0.15420541,1.26626214,1.47051578,0.06756345,1.36868973
-3.46073037,3.07845126,0.02024179,0.16524385,1.34989127,1.41473890,0.07155744,1.41336867
-3.45472736,3.12389129,0.02041494,0.17660411,1.44043122,1.37522548,0.07623703,1.46961062
-3.44872436,3.19481631,0.02083134,0.18821925,1.53721150,1.35091841,0.08155930,1.53651748
-3.44272136,3.28886520,0.02147839,0.20001481,1.63944107,1.34058189,0.08747166,1.61303874
-3.43671836,3.40336794,0.02233944,0.21190873,1.74620773,1.34282972,0.09391190,1.69797862
-3.43071536,3.53538463,0.02339400,0.22381143,1.85648064,1.35615526,0.10080853,1.79000633
-3.42471236,3.68175027,0.02461800,0.23562606,1.96911662,1.37896265,0.10808128,1.88766996
-3.41870935,3.83912523,0.02598415,0.24724916,2.08287051,1.40959908,0.11564198,1.98941429
-3.41270635,4.00405140,0.02746245,0.25857160,2.19640993,1.44638758,0.12339567,2.09360274
-3.40670335,4.17301338,0.02902070,0.26947984,2.30833458,1.48765992,0.13124197,2.19854330
-3.40070035,4.34250395,0.03062528,0.27985764,2.41719967,1.53178908,0.13907682,2.30251823
-3.39469735,4.50909262,0.03224181,0.28958802,2.52154333,1.57722071,0.14679428,2.40381700
-3.38869435,4.66949578,0.03383607,0.29855564,2.61991723,1.62250305,0.15428871,2.50077169
-3.38269135,4.82064670,0.03537487,0.30664936,2.71091952,1.66631449,0.16145691,2.59179399
-3.37668834,4.95976341,0.03682697,0.31376494,2.79322927,1.70748825,0.16820047,2.67541261
-3.37068534,5.08441228,0.03816403,0.31980798,2.86564100,1.74503356,0.17442802,2.75030989
-3.36468234,5.19256525,0.03936146,0.32469665,2.92709827,1.77815258,0.18005753,2.81535629
-3.35867934,5.28264846,0.04039926,0.32836445,2.97672493,1.80625274,0.18501832,2.86964144
-3.35267634,5.35358036,0.04126268,0.33076261,3.01385281,1.82895385,0.18925302,2.91250048
-3.34667334,5.40479751,0.04194282,0.33186225,3.03804479,1.84608987,0.19271911,2.94353444
-3.34067034,5.43626677,0.04243699,0.33165604,3.04911203,1.85770494,0.19539020,2.96262373
-3.33466733,5.44848271,0.04274884,0.33015937,3.04712476,1.86404376,0.19725694,2.96993391
-3.32866433,5.44244976,0.04288835,0.32741093,3.03241587,1.86553641,0.19832735,2.96591310
-3.32266133,5.41964922,0.04287152,0.32347265,3.00557700,1.86277785,0.19862689,2.95128104
-3.31665833,5.38199141,0.04271982,0.31842905,2.96744709,1.85650271,0.19819787,2.92700956
-3.31065533,5.33175433,0.04245947,0.31238590,2.91909356,1.84755576,0.19709849,2.89429508
-3.30465233,5.27151032,0.04212048,0.30546832,2.86178667,1.83685920,0.19540137,2.85452379
-3.29864932,5.20404305,0.04173550,0.29781829,2.79696783,1.82537745,0.19319165,2.80923057
-3.29264632,5.13225738,0.04133853,0.28959172,2.72621274,1.81408074,0.19056480,2.76005289
-3.28664332,5.05908526,0.04096362,0.28095513,2.65119087,1.80390857,0.18762398,2.70868140
-3.28064032,4.98739089,0.04064344,0.27208205,2.57362227,1.79573449,0.18447734,2.65680881
-3.27463732,4.91987883,0.04040795,0.26314927,2.49523361,1.79033341,0.18123503,2.60607892
-3.26863432,4.85900830,0.04028306,0.25433307,2.41771457,1.78835268,0.17800634,2.55803776
-3.26263132,4.80691735,0.04028952,0.24580551,2.34267646,1.79028837,0.17489675,2.51408863
-3.25662831,4.76535975,0.04044196,0.23773102,2.27161418,1.79646763,0.17200528,2.47545270
-3.25062531,4.73565730,0.04074813,0.23026317,2.20587300,1.80703804,0.16942203,2.44313676
-3.24462231,4.71866953,0.04120848,0.22354195,2.14662103,1.82196467,0.16722607,2.41790912
-3.23861931,4.71478208,0.04181594,0.21769147,2.09482831,1.84103511,0.16548374,2.40028478
-3.23261631,4.72391408,0.04255609,0.21281815,2.05125287,1.86387235,0.16424740,2.39051992
-3.22661331,4.74554423,0.04340759,0.20900947,2.01643396,1.88995529,0.16355462,2.38861602
-3.22061031,4.77875403,0.04434288,0.20633315,1.99069218,1.91864601,0.16342786,2.39433294
-3.21460730,4.82228613,0.04532919,0.20483687,1.97413619,1.94922269,0.16387458,2.40721015
-3.20860430,4.87461481,0.04632975,0.20454832,1.96667490,1.98091692,0.16488774,2.42659485
-3.20260130,4.93402507,0.04730512,0.20547567,1.96803451,2.01295353,0.16644662,2.45167542
-3.19659830,4.99869647,0.04821476,0.20760824,1.97777889,2.04459136,0.16851797,2.48151849
-3.19059530,5.06678760,0.04901848,0.21091733,1.99533229,2.07516291,0.17105733,2.51510771
-3.18459230,5.13651719,0.04967803,0.21535727,2.02000309,2.10411116,0.17401045,2.55138241
-3.17858929,5.20623813,0.05015849,0.22086639,2.05100745,2.13102165,0.17731485,2.58927445
-3.17258629,5.27450115,0.05042962,0.22736817,2.08749187,2.15564844,0.18090141,2.62774178
-3.16658329,5.34010564,0.05046694,0.23477221,2.12855397,2.17793264,0.18469584,2.66579747
-3.16058029,5.40213582,0.05025259,0.24297545,2.17326101,2.19801258,0.18862029,2.70253349
-3.15457729,5.45998131,0.04977596,0.25186323,2.22066588,2.21622521,0.19259480,2.73713865
-3.14857429,5.51334226,0.04903397,0.26131063,2.26982059,2.23309855,0.19653883,2.76891096
-3.14257129,5.56221967,0.04803111,0.27118385,2.31978772,2.24933546,0.20037268,2.79726434
-3.13656828,5.60689248,0.04677914,0.28134188,2.36964999,2.26578956,0.20401903,2.82173070
-3.13056528,5.64788357,0.04529661,0.29163842,2.41851880,2.28343407,0.20740444,2.84195792
-3.12456228,5.68591709,0.04360805,0.30192411,2.46554207,2.30332509,0.21046095,2.85770488
-3.11855928,5.72186978,0.04174307,0.31204908,2.50991209,2.32656051,0.21312760,2.86883436
-3.11255628,5.75671902,0.03973523,0.32186576,2.55087362,2.35423639,0.21535211,2.87530486
-3.10655328,5.79149005,0.03762089,0.33123196,2.58773264,2.38740229,0.21709231,2.87716196
-3.10055028,5.82720453,0.03543799,0.34001405,2.61986559,2.42701724,0.21831765,2.87452979
-3.09454727,5.86483242,0.03322486,0.34809019,2.64672894,2.47390795,0.21901035,2.86760292
-3.08854427,5.90524830,0.03101909,0.35535335,2.66786869,2.52873061,0.21916636,2.85663866
-3.08254127,5.94919318,0.02885644,0.36171406,2.68292916,2.59193769,0.21879587,2.84194964
-3.07653827,5.99724231,0.02677001,0.36710274,2.69166031,2.66375073,0.21792341,2.82389617
-3.07053527,6.04977907,0.02478940,0.37147126,2.69392291,2.74414004,0.21658729,2.80287817
-3.06453227,6.10697481,0.02294014,0.37479385,2.68969079,2.83281200,0.21483857,2.77932596
-3.05852926,6.16877455,0.02124327,0.37706713,2.67904954,2.92920426,0.21273932,2.75368961
-3.05252626,6.23488807,0.01971502,0.37830919,2.66219134,3.03248920,0.21036033,2.72642661
-3.04652326,6.30478620,0.01836675,0.37855782,2.63940580,3.14158532,0.20777828,2.69798778
-3.04052026,6.37770214,0.01720496,0.37786788,2.61106676,3.25517650,0.20507248,2.66880161
-3.03451726,6.45263773,0.01623142,0.37630800,2.57761581,3.37173832,0.20232131,2.63925752
-3.02851426,6.52837473,0.01544345,0.37395664,2.53954295,3.48957087,0.19959857,2.60968881
-3.02251126,6.60349125,0.01483426,0.37089797,2.49736558,3.60683695,0.19696989,2.58035601
-3.01650825,6.67638356,0.01439340,0.36721749,2.45160685,3.72160452,0.19448937,2.55143204
-3.01050525,6.74529344,0.01410721,0.36299790,2.40277458,3.83189219,0.19219677,2.52298996
-3.00450225,6.80834107,0.01395935,0.35831530,2.35134203,3.93571626,0.19011521,2.49499454
-2.99849925,6.86356339,0.01393136,0.35323599,2.29773166,4.03113803,0.18824983,2.46729862
-2.99249625,6.90895757,0.01400323,0.34781407,2.24230276,4.11630995,0.18658715,2.43964488
-2.98649325,6.94252895,0.01415395,0.34208988,2.18534370,4.18951919,0.18509552,2.41167339
-2.98049025,6.96234249,0.01436215,0.33608947,2.12706918,4.24922766,0.18372647,2.38293517
-2.97448724,6.96657649,0.01460661,0.32982498,2.06762261,4.29410721,0.18241691,2.35291125
-2.96848424,6.95357709,0.01486684,0.32329598,2.00708324,4.32306934,0.18109217,2.32103658
-2.96248124,6.92191190,0.01512362,0.31649164,1.94547759,4.33528881,0.17966967,2.28672785
-2.95647824,6.87042082,0.01535948,0.30939351,1.88279428,4.33022070,0.17806302,2.24941376
-2.95047524,6.79826226,0.01555911,0.30197876,1.81900119,4.30761087,0.17618631,2.20856636
-2.94447224,6.70495296,0.01570983,0.29422377,1.75406393,4.26749991,0.17395848,2.16373178
-2.93846923,6.59039974,0.01580184,0.28610760,1.68796426,4.21022068,0.17130737,2.11455882
-2.93246623,6.45492175,0.01582850,0.27761541,1.62071734,4.13639010,0.16817346,2.06082387
-2.92646323,6.29926219,0.01578651,0.26874138,1.55238689,4.04689550,0.16451283,2.00245082
-2.92046023,6.12458874,0.01567601,0.25949123,1.48309716,3.94287626,0.16029954,1.93952507
-2.91445723,5.93248248,0.01550054,0.24988393,1.41304126,3.82570124,0.15552699,1.87230086
-2.90845423,5.72491531,0.01526700,0.23995277,1.34248541,3.69694277,0.15020857,1.80120162
-2.90245123,5.50421648,0.01498546,0.22974563,1.27176882,3.55834772,0.14437721,1.72681339
-2.89644822,5.27302912,0.01466891,0.21932447,1.20129962,3.41180625,0.13808426,1.64987164
-2.89044522,5.03425799,0.01433294,0.20876413,1.13154688,3.25931874,0.13139754,1.57124232
-2.88444222,4.79100996,0.01399536,0.19815055,1.06302949,3.10296152,0.12439878,1.49189787
-2.87843922,4.54652895,0.01367578,0.18757843,0.99630241,2.94485168,0.11718059,1.41288957
-2.87243622,4.30412707,0.01339508,0.17714861,0.93194122,2.78711160,0.10984316,1.33531714
-2.86643322,4.06711400,0.01317494,0.16696511,0.87052566,2.63183355,0.10249079,1.26029724
-2.86043022,3.83872630,0.01303725,0.15713226,0.81262301,2.48104478,0.09522847,1.18893173
-2.85442721,3.62205868,0.01300364,0.14775171,0.75877212,2.33667372,0.08815860,1.12227710
-2.84842421,3.41999875,0.01309483,0.13891979,0.70946867,2.20051765,0.08137805,1.06131596
-2.84242121,3.23516703,0.01333013,0.13072504,0.66515232,2.07421257,0.07497563,1.00693156
-2.83641821,3.06986350,0.01372689,0.12324621,0.62619616,1.95920562,0.06902994,0.95988584
-2.83041521,2.92602195,0.01429998,0.11655060,0.59289875,1.85673086,0.06360783,0.92080180
-2.82441221,2.80517336,0.01506130,0.11069303,0.56547910,1.76778888,0.05876329,0.89015026
-2.81840920,2.70841898,0.01601931,0.10571516,0.54407439,1.69313084,0.05453694,0.86824140
-2.81240620,2.63641383,0.01717869,0.10164547,0.52874077,1.63324755,0.05095588,0.85522104
-2.80640320,2.58936116,0.01853992,0.09849959,0.51945674,1.58836392,0.04803409,0.85107159
-2.80040020,2.56701801,0.02009908,0.09628120,0.51612921,1.55843924,0.04577314,0.85561759
-2.79439720,2.56871183,0.02184766,0.09498324,0.51860172,1.54317346,0.04416320,0.86853547
-2.78839420,2.59336779,0.02377247,0.09458956,0.52666456,1.54201958,0.04318435,0.88936716
-2.78239120,2.63954634,0.02585570,0.09507669,0.54006641,1.55420186,0.04280802,0.91753726
-2.77638819,2.70548983,0.02807508,0.09641593,0.55852679,1.57873972,0.04299863,0.95237305
-2.77038519,2.78917706,0.03040416,0.09857538,0.58174915,1.61447659,0.04371521,0.99312684
-2.76438219,2.88838412,0.03281279,0.10152202,0.60943367,1.66011304,0.04491314,1.03899989
-2.75837919,3.00074959,0.03526764,0.10522363,0.64128944,1.71424310,0.04654573,1.08916713
-2.75237619,3.12384185,0.03773291,0.10965040,0.67704526,1.77539273,0.04856589,1.14280188
-2.74637319,3.25522617,0.04017116,0.11477629,0.71645859,1.84205903,0.05092752,1.19909946
-2.74037019,3.39252910,0.04254417,0.12057994,0.75932210,1.91274883,0.05358686,1.25729905
-2.73436718,3.53349746,0.04481394,0.12704496,0.80546725,1.98601522,0.05650354,1.31670266
-2.72836418,3.67604977,0.04694366,0.13415984,0.85476475,2.06049067,0.05964152,1.37669045
-2.72236118,3.81831778,0.04889872,0.14191713,0.90712152,2.13491539,0.06296964,1.43673171
-2.71635818,3.95867643,0.05064765,0.15031213,0.96247410,2.20815987,0.06646192,1.49639091
-2.71035518,4.09576095,0.05216296,0.15934104,1.02077877,2.27924082,0.07009757,1.55532843
-2.70435218,4.22847048,0.05342195,0.16899857,1.08199856,2.34732984,0.07386068,1.61329598
-2.69834917,4.35595819,0.05440722,0.17927531,1.14608772,2.41175477,0.07773954,1.67012682
-2.69234617,4.47760868,0.05510717,0.19015475,1.21297435,2.47199390,0.08172569,1.72572124
-2.68634317,4.59300416,0.05551614,0.20161031,1.28254204,2.52766353,0.08581277,1.78002811
-2.68034017,4.70188142,0.05563443,0.21360246,1.35461154,2.57849996,0.08999508,1.83302347
-2.67433717,4.80408235,0.05546812,0.22607607,1.42892345,2.62433701,0.09426604,1.88468734
-2.66833417,4.89950105,0.05502867,0.23895822,1.50512312,2.66508066,0.09861659,1.93498022
-2.66233117,4.98803077,0.05433228,0.25215672,1.58274866,2.70068248,0.10303368,1.98382059
-2.65632816,5.06951428,0.05339925,0.26555924,1.66122318,2.73111345,0.10749878,2.03106487
-2.65032516,5.14370054,0.05225308,0.27903343,1.73985196,2.75633991,0.11198674,2.07649125
-2.64432216,5.21021085,0.05091958,0.29242791,1.81782512,2.77630326,0.11646491,2.11978837
-2.63831916,5.26851656,0.04942595,0.30557427,1.89422616,2.79090450,0.12089267,2.16054997
-2.63231616,5.31793013,0.04779986,0.31828998,1.96804638,2.79999468,0.12522143,2.19827581
-2.62631316,5.35761025,0.04606860,0.33038218,2.03820500,2.80337190,0.12939511,2.23237936
-2.62031016,5.38658112,0.04425831,0.34165228,2.10357432,2.80078488,0.13335114,2.26220189
-2.61430715,5.40376490,0.04239335,0.35190109,2.16300920,2.79194292,0.13702196,2.28703255
-2.60830415,5.40802579,0.04049581,0.36093445,2.21537971,2.77653157,0.14033691,2.30613352
-2.60230115,5.39822318,0.03858515,0.36856897,2.25960576,2.75423293,0.14322453,2.31876904
