energy_ev,total_up,Cd_p_up,Cd_d_up,P_s_up,P_p_up,S_s_up,S_p_up
-5.51375688,1.13550099,0.45423990,0.11200895,0.00043567,0.32067055,0.00250966,0.29093614
-5.50775388,1.11112389,0.44488395,0.10922066,0.00040798,0.31839228,0.00311745,0.27848726
-5.50175088,1.08126252,0.43313667,0.10588051,0.00037932,0.31414390,0.00385731,0.26500231
-5.49574787,1.04649868,0.41922369,0.10204446,0.00035016,0.30800754,0.00474828,0.25072251
-5.48974487,1.00751328,0.40341429,0.09777643,0.00032093,0.30010725,0.00581064,0.23589347
-5.48374187,0.96506813,0.38601406,0.09314666,0.00029207,0.29060532,0.00706556,0.22075897
-5.47773887,0.91998594,0.36735668,0.08822982,0.00026391,0.27969749,0.00853453,0.20555515
-5.47173587,0.87312902,0.34779521,0.08310314,0.00023680,0.26760717,0.01023880,0.19050518
-5.46573287,0.82537744,0.32769310,0.07784457,0.00021099,0.25457892,0.01219860,0.17581474
-5.45972986,0.77760728,0.30741520,0.07253088,0.00018670,0.24087150,0.01443234,0.16166819
-5.45372686,0.73066968,0.28731918,0.06723606,0.00016408,0.22675070,0.01695566,0.14822560
-5.44772386,0.68537109,0.26774743,0.06202969,0.00014323,0.21248216,0.01978049,0.13562072
-5.44172086,0.64245548,0.24901970,0.05697567,0.00012422,0.19832457,0.02291403,0.12395968
-5.43571786,0.60258867,0.23142669,0.05213108,0.00010705,0.18452334,0.02635778,0.11332058
-5.42971486,0.56634521,0.21522467,0.04754535,0.00009170,0.17130492,0.03010665,0.10375384
-5.42371186,0.53419807,0.20063106,0.04325965,0.00007811,0.15887201,0.03414820,0.09528317
-5.41770885,0.50651115,0.18782123,0.03930655,0.00006619,0.14739965,0.03846206,0.08790714
-5.41170585,0.48353465,0.17692628,0.03570994,0.00005584,0.13703226,0.04301955,0.08160127
-5.40570285,0.46540337,0.16803193,0.03248513,0.00004693,0.12788170,0.04778366,0.07632043
-5.39969985,0.45213772,0.16117832,0.02963922,0.00003935,0.12002623,0.05270934,0.07200163
-5.39369685,0.44364724,0.15636075,0.02717158,0.00003294,0.11351040,0.05774412,0.06856695
-5.38769385,0.43973663,0.15353125,0.02507447,0.00002759,0.10834577,0.06282917,0.06592659
-5.38169085,0.44011381,0.15260087,0.02333386,0.00002316,0.10451228,0.06790071,0.06398197
-5.37568784,0.44439993,0.15344272,0.02193021,0.00001953,0.10196035,0.07289176,0.06262882
-5.36968484,0.45214104,0.15589557,0.02083935,0.00001658,0.10061349,0.07773429,0.06176016
-5.36368184,0.46282106,0.15976806,0.02003345,0.00001421,0.10037131,0.08236151,0.06126910
-5.35767884,0.47587590,0.16484341,0.01948186,0.00001231,0.10111294,0.08671046,0.06105148
-5.35167584,0.49070826,0.17088456,0.01915207,0.00001081,0.10270069,0.09072455,0.06100826
-5.34567284,0.50670295,0.17763968,0.01901052,0.00000963,0.10498391,0.09435620,0.06104759
-5.33966983,0.52324230,0.18484801,0.01902344,0.00000870,0.10780299,0.09756921,0.06108657
-5.33366683,0.53972130,0.19224583,0.01915762,0.00000797,0.11099335,0.10034092,0.06105268
-5.32766383,0.55556227,0.19957258,0.01938108,0.00000739,0.11438944,0.10266401,0.06088485
-5.32166083,0.57022841,0.20657684,0.01966370,0.00000694,0.11782868,0.10454769,0.06053409
-5.31565783,0.58323623,0.21302216,0.01997774,0.00000658,0.12115514,0.10601843,0.05996384
-5.30965483,0.59416619,0.21869247,0.02029831,0.00000630,0.12422303,0.10711999,0.05914985
-5.30365183,0.60267150,0.22339701,0.02060372,0.00000610,0.12689985,0.10791267,0.05807983
-5.29764882,0.60848462,0.22697448,0.02087570,0.00000596,0.12906913,0.10847199,0.05675266
-5.29164582,0.61142141,0.22929647,0.02109961,0.00000592,0.13063272,0.10888654,0.05517743
-5.28564282,0.61138275,0.23026981,0.02126447,0.00000599,0.13151252,0.10925526,0.05337221
-5.27963982,0.60835353,0.22983795,0.02136288,0.00000621,0.13165170,0.10968407,0.05136260
-5.27363682,0.60239923,0.22798119,0.02139093,0.00000666,0.13101523,0.11028212,0.04918029
-5.26763382,0.59366003,0.22471586,0.02134793,0.00000743,0.12958986,0.11115766,0.04686145
-5.26163082,0.58234287,0.22009240,0.02123608,0.00000864,0.12738351,0.11241372,0.04444522
-5.25562781,0.56871179,0.21419246,0.02106010,0.00001047,0.12442405,0.11414381,0.04197218
-5.24962481,0.55307683,0.20712520,0.02082676,0.00001315,0.12075760,0.11642781,0.03948304
-5.24362181,0.53578211,0.19902283,0.02054442,0.00001700,0.11644642,0.11932820,0.03701743
-5.23761881,0.51719351,0.19003576,0.02022252,0.00002242,0.11156645,0.12288680,0.03461287
-5.23161581,0.49768656,0.18032739,0.01987107,0.00002995,0.10620465,0.12712230,0.03230407
-5.22561281,0.47763495,0.17006892,0.01950021,0.00004028,0.10045616,0.13202851,0.03012233
-5.21960980,0.45740018,0.15943420,0.01911979,0.00005433,0.09442161,0.13757367,0.02809532
-5.21360680,0.43732279,0.14859503,0.01873900,0.00007321,0.08820440,0.14370072,0.02624695
-5.20760380,0.41771543,0.13771696,0.01836611,0.00009838,0.08190830,0.15032866,0.02459761
-5.20160080,0.39885805,0.12695565,0.01800832,0.00013163,0.07563535,0.15735499,0.02316444
-5.19559780,0.38099529,0.11645413,0.01767165,0.00017517,0.06948410,0.16465901,0.02196189
-5.18959480,0.36433605,0.10634072,0.01736100,0.00023173,0.06354831,0.17210617,0.02100230
-5.18359180,0.34905517,0.09672788,0.01708027,0.00030459,0.05791612,0.17955296,0.02029655
-5.17758879,0.33529688,0.08771176,0.01683256,0.00039771,0.05266959,0.18685243,0.01985478
-5.17158579,0.32317982,0.07937257,0.01662050,0.00051574,0.04788470,0.19385985,0.01968703
-5.16558279,0.31280306,0.07177548,0.01644655,0.00066416,0.04363176,0.20043854,0.01980379
-5.15957979,0.30425272,0.06497214,0.01631339,0.00084931,0.03997600,0.20646525,0.02021640
-5.15357679,0.29760870,0.05900244,0.01622428,0.00107839,0.03697843,0.21183515,0.02093738
-5.14757379,0.29295089,0.05389657,0.01618344,0.00135956,0.03469680,0.21646595,0.02198039
-5.14157079,0.29036449,0.04967715,0.01619630,0.00170184,0.03318654,0.22030101,0.02336010
-5.13556778,0.28994389,0.04636122,0.01626976,0.00211512,0.03250155,0.22331133,0.02509175
-5.12956478,0.29179479,0.04396207,0.01641228,0.00261000,0.03269479,0.22549610,0.02719045
-5.12356178,0.29603425,0.04249067,0.01663389,0.00319769,0.03381855,0.22688210,0.02967028
-5.11755878,0.30278851,0.04195672,0.01694606,0.00388972,0.03592424,0.22752153,0.03254318
-5.11155578,0.31218866,0.04236919,0.01736141,0.00469770,0.03906181,0.22748879,0.03581766
-5.10555278,0.32436402,0.04373629,0.01789336,0.00563297,0.04327857,0.22687608,0.03949739
-5.09954977,0.33943374,0.04606490,0.01855553,0.00670617,0.04861750,0.22578820,0.04357982
-5.09354677,0.35749684,0.04935953,0.01936115,0.00792675,0.05511508,0.22433672,0.04805472
-5.08754377,0.37862114,0.05362072,0.02032233,0.00930251,0.06279868,0.22263390,0.05290297
-5.08154077,0.40283180,0.05884308,0.02144923,0.01083900,0.07168356,0.22078671,0.05809547
-5.07553777,0.43009995,0.06501311,0.02274935,0.01253899,0.08176969,0.21889110,0.06359241
-5.06953477,0.46033220,0.07210679,0.02422663,0.01440192,0.09303849,0.21702715,0.06934281
-5.06353177,0.49336167,0.08008726,0.02588084,0.01642341,0.10544970,0.21525491,0.07528466
-5.05752876,0.52894117,0.08890255,0.02770686,0.01859481,0.11893849,0.21361164,0.08134540
-5.05152576,0.56673916,0.09848376,0.02969430,0.02090291,0.13341321,0.21211015,0.08744298
-5.04552276,0.60633886,0.10874364,0.03182710,0.02332969,0.14875375,0.21073861,0.09348743
-5.03951976,0.64724105,0.11957585,0.03408352,0.02585235,0.16481086,0.20946170,0.09938292
-5.03351676,0.68887042,0.13085488,0.03643625,0.02844341,0.18140653,0.20822296,0.10503026
-5.02751376,0.73058583,0.14243693,0.03885280,0.03107106,0.19833549,0.20694836,0.11032970
-5.02151076,0.77169394,0.15416154,0.04129614,0.03369969,0.21536803,0.20555070,0.11518414
-5.01550775,0.81146617,0.16585425,0.04372555,0.03629065,0.23225397,0.20393464,0.11950227
-5.00950475,0.84915810,0.17732996,0.04609772,0.03880314,0.24872785,0.20200210,0.12320189
-5.00350175,0.88403089,0.18839721,0.04836800,0.04119531,0.26451519,0.19965776,0.12621300
-4.99749875,0.91537374,0.19886298,0.05049179,0.04342544,0.27933949,0.19681421,0.12848066
-4.99149575,0.94252642,0.20853798,0.05242601,0.04545323,0.29292993,0.19339665,0.12996740
-4.98549275,0.96490113,0.21724223,0.05413058,0.04724108,0.30502932,0.18934689,0.13065518
-4.97948974,0.98200250,0.22481060,0.05556988,0.04875539,0.31540198,0.18462631,0.13054670
-4.97348674,0.99344497,0.23109816,0.05671408,0.04996773,0.32384125,0.17921787,0.12966604
-4.96748374,0.99896682,0.23598508,0.05754028,0.05085584,0.33017630,0.17312700,0.12805864
-4.96148074,0.99844005,0.23938078,0.05803351,0.05140456,0.33427784,0.16638138,0.12579053
-4.95547774,0.99187583,0.24122727,0.05818735,0.05160633,0.33606253,0.15902969,0.12294691
-4.94947474,0.97942516,0.24150136,0.05800432,0.05146162,0.33549588,0.15113947,0.11963015
-4.94347174,0.96137481,0.24021583,0.05749595,0.05097891,0.33259340,0.14279420,0.11595717
-4.93746873,0.93813864,0.23741921,0.05668247,0.05017447,0.32742016,0.13408985,0.11205650
-4.93146573,0.91024471,0.23319456,0.05559225,0.04907179,0.32008847,0.12513109,0.10806495
-4.92546273,0.87831892,0.22765697,0.05426090,0.04770084,0.31075415,0.11602727,0.10412412
-4.91945973,0.84306561,0.22095005,0.05273014,0.04609695,0.29961126,0.10688856,0.10037686
-4.91345673,0.80524631,0.21324165,0.05104647,0.04429968,0.28688576,0.09782229,0.09696379
-4.90745373,0.76565720,0.20471880,0.04925965,0.04235144,0.27282835,0.08892964,0.09401995
-4.90145073,0.72510650,0.19558230,0.04742118,0.04029607,0.25770667,0.08030294,0.09167178
-4.89544772,0.68439247,0.18604109,0.04558270,0.03817744,0.24179753,0.07202345,0.09003442
-4.88944472,0.64428293,0.17630669,0.04379444,0.03603807,0.22537915,0.06415986,0.08920940
-4.88344172,0.60549703,0.16658790,0.04210378,0.03391791,0.20872394,0.05676738,0.08928285
-4.87743872,0.56868971,0.15708592,0.04055403,0.03185316,0.19209211,0.04988748,0.09032416
-4.87143572,0.53443952,0.14799019,0.03918328,0.02987542,0.17572611,0.04354817,0.09238513
-4.86543272,0.50323977,0.13947495,0.03802367,0.02801099,0.15984631,0.03776478,0.09549964
-4.85942971,0.47549334,0.13169660,0.03710072,0.02628038,0.14464786,0.03254109,0.09968377
-4.85342671,0.45151090,0.12479195,0.03643311,0.02469816,0.13029878,0.02787081,0.10493631
-4.84742371,0.43151244,0.11887732,0.03603260,0.02327295,0.11693928,0.02373923,0.11123973
-4.84142071,0.41563178,0.11404841,0.03590425,0.02200770,0.10468212,0.02012499,0.11856139
-4.83541771,0.40392345,0.11038083,0.03604688,0.02090013,0.09361405,0.01700179,0.12685505
-4.82941471,0.39637171,0.10793126,0.03645373,0.01994341,0.08379793,0.01434017,0.13606254
-4.82341171,0.39290083,0.10673900,0.03711320,0.01912685,0.07527554,0.01210902,0.14611555
-4.81740870,0.39338640,0.10682780,0.03800980,0.01843683,0.06807075,0.01027701,0.15693746
-4.81140570,0.39766672,0.10820781,0.03912514,0.01785771,0.06219285,0.00881380,0.16844508
-4.80540270,0.40555412,0.11087759,0.04043889,0.01737273,0.05763997,0.00769097,0.18055042
-4.79939970,0.41684545,0.11482589,0.04192977,0.01696496,0.05440221,0.00688272,0.19316217
-4.79339670,0.43133148,0.12003332,0.04357643,0.01661817,0.05246454,0.00636642,0.20618713
-4.78739370,0.44880483,0.12647360,0.04535832,0.01631760,0.05180920,0.00612276,0.21953134
-4.78139070,0.46906626,0.13411461,0.04725627,0.01605061,0.05241758,0.00613583,0.23310109
-4.77538769,0.49192915,0.14291899,0.04925309,0.01580727,0.05427153,0.00639291,0.24680373
-4.76938469,0.51722214,0.15284445,0.05133390,0.01558069,0.05735399,0.00688411,0.26054828
-4.76338169,0.54479004,0.16384384,0.05348634,0.01536736,0.06164915,0.00760185,0.27424600
-4.75737869,0.57449310,0.17586498,0.05570061,0.01516717,0.06714190,0.00854026,0.28781095
-4.75137569,0.60620492,0.18885033,0.05796935,0.01498339,0.07381688,0.00969439,0.30116044
-4.74537269,0.63980918,0.20273667,0.06028743,0.01482247,0.08165708,0.01105946,0.31421566
-4.73936968,0.67519559,0.21745481,0.06265160,0.01469376,0.09064208,0.01263001,0.32690241
-4.73336668,0.71225536,0.23292945,0.06506004,0.01460899,0.10074614,0.01439916,0.33915195
-4.72736368,0.75087648,0.24907917,0.06751194,0.01458184,0.11193618,0.01635776,0.35090206
-4.72136068,0.79093911,0.26581675,0.07000698,0.01462726,0.12416970,0.01849377,0.36209820
-4.71535768,0.83231146,0.28304966,0.07254484,0.01476085,0.13739298,0.02079172,0.37269483
-4.70935468,0.87484622,0.30068095,0.07512472,0.01499818,0.15153934,0.02323226,0.38265678
-4.70335168,0.91837787,0.31861017,0.07774497,0.01535405,0.16652793,0.02579198,0.39196056
-4.69734867,0.96272085,0.33673470,0.08040268,0.01584188,0.18226276,0.02844336,0.40059556
-4.69134567,1.00766880,0.35495095,0.08309338,0.01647299,0.19863228,0.03115503,0.40856502
-4.68534267,1.05299463,0.37315578,0.08581090,0.01725608,0.21550955,0.03389217,0.41588661
-4.67933967,1.09845169,0.39124768,0.08854713,0.01819665,0.23275281,0.03661720,0.42259261
-4.67333667,1.14377563,0.40912789,0.09129203,0.01929664,0.25020673,0.03929067,0.42872954
-4.66733367,1.18868702,0.42670122,0.09403359,0.02055407,0.26770410,0.04187229,0.43435715
-4.66133067,1.23289460,0.44387653,0.09675792,0.02196288,0.28506805,0.04432219,0.43954688
-4.65532766,1.27609888,0.46056693,0.09944937,0.02351281,0.30211475,0.04660221,0.44437968
-4.64932466,1.31799609,0.47668956,0.10209071,0.02518952,0.31865637,0.04867725,0.44894324
-4.64332166,1.35828230,0.49216506,0.10466335,0.02697476,0.33450447,0.05051664,0.45332881
-4.63731866,1.39665760,0.50691676,0.10714760,0.02884669,0.34947348,0.05209539,0.45762768
-4.63131566,1.43283027,0.52086974,0.10952298,0.03078038,0.36338439,0.05339527,0.46192739
-4.62531266,1.46652088,0.53394975,0.11176854,0.03274832,0.37606835,0.05440572,0.46630797
-4.61930965,1.49746627,0.54608226,0.11386320,0.03472111,0.38737033,0.05512446,0.47083829
-4.61330665,1.52542336,0.55719169,0.11578615,0.03666823,0.39715249,0.05555783,0.47557271
-4.60730365,1.55017279,0.56720102,0.11751722,0.03855875,0.40529736,0.05572076,0.48054813
-4.60130065,1.57152241,0.57603179,0.11903731,0.04036222,0.41171072,0.05563636,0.48578175
-4.59529765,1.58931049,0.58360479,0.12032876,0.04204940,0.41632399,0.05533524,0.49126940
-4.58929465,1.60340873,0.58984126,0.12137577,0.04359309,0.41909627,0.05485443,0.49698473
-4.58329165,1.61372501,0.59466475,0.12216479,0.04496878,0.42001576,0.05423602,0.50287917
-4.57728864,1.62020577,0.59800368,0.12268489,0.04615527,0.41910069,0.05352561,0.50888279
-4.57128564,1.62283808,0.59979432,0.12292806,0.04713516,0.41639965,0.05277050,0.51490587
-4.56528264,1.62165126,0.59998425,0.12288954,0.04789521,0.41199131,0.05201785,0.52084132
-4.55927964,1.61671797,0.59853608,0.12256799,0.04842657,0.40598349,0.05131284,0.52656775
-4.55327664,1.60815491,0.59543126,0.12196575,0.04872483,0.39851170,0.05069676,0.53195314
-4.54727364,1.59612280,0.59067371,0.12108885,0.04878996,0.38973697,0.05020546,0.53685900
-4.54127064,1.58082587,0.58429318,0.11994714,0.04862610,0.37984322,0.04986784,0.54114491
-4.53526763,1.56251075,0.57634799,0.11855418,0.04824124,0.36903403,0.04970474,0.54467338
-4.52926463,1.54146469,0.56692719,0.11692721,0.04764682,0.35752894,0.04972816,0.54731476
-4.52326163,1.51801339,0.55615167,0.11508695,0.04685723,0.34555940,0.04994086,0.54895225
-4.51725863,1.49251812,0.54417443,0.11305737,0.04588926,0.33336437,0.05033640,0.54948678
-4.51125563,1.46537250,0.53117976,0.11086545,0.04476161,0.32118560,0.05089957,0.54884170
-4.50525263,1.43699880,0.51738132,0.10854085,0.04349430,0.30926294,0.05160731,0.54696704
-4.49924962,1.40784395,0.50301920,0.10611551,0.04210819,0.29782945,0.05242995,0.54384342
-4.49324662,1.37837505,0.48835608,0.10362332,0.04062451,0.28710675,0.05333280,0.53948527
-4.48724362,1.34907481,0.47367243,0.10109963,0.03906452,0.27730041,0.05427807,0.53394334
-4.48124062,1.32043646,0.45926109,0.09858085,0.03744912,0.26859580,0.05522698,0.52730633
-4.47523762,1.29295856,0.44542124,0.09610392,0.03579866,0.26115427,0.05614195,0.51970163
-4.46923462,1.26713937,0.43245212,0.09370585,0.03413277,0.25510987,0.05698896,0.51129487
-4.46323162,1.24347099,0.42064640,0.09142316,0.03247023,0.25056670,0.05773970,0.50228838
-4.45722861,1.22243308,0.41028369,0.08929136,0.03082894,0.24759692,0.05837378,0.49291842
-4.45122561,1.20448633,0.40162416,0.08734437,0.02922588,0.24623956,0.05888052,0.48345113
-4.44522261,1.19006544,0.39490247,0.08561393,0.02767719,0.24649998,0.05926065,0.47417732
-4.43921961,1.17957190,0.39032212,0.08412903,0.02619812,0.24835032,0.05952746,0.46540602
-4.43321661,1.17336650,0.38805041,0.08291529,0.02480312,0.25173055,0.05970768,0.45745706
-4.42721361,1.17176156,0.38821402,0.08199437,0.02350582,0.25655035,0.05984183,0.45065269
-4.42121061,1.17501328,0.39089531,0.08138345,0.02231900,0.26269173,0.05998405,0.44530859
-4.41520760,1.18331416,0.39612940,0.08109461,0.02125459,0.27001214,0.06020148,0.44172438
-4.40920460,1.19678573,0.40390214,0.08113443,0.02032356,0.27834825,0.06057313,0.44017405
-4.40320160,1.21547199,0.41414893,0.08150355,0.01953581,0.28752001,0.06118814,0.44089654
-4.39719860,1.23933357,0.42675447,0.08219634,0.01890003,0.29733506,0.06214369,0.44408678
-4.39119560,1.26824313,0.44155350,0.08320073,0.01842353,0.30759336,0.06354240,0.44988761
-4.38519260,1.30198213,0.45833251,0.08449814,0.01811201,0.31809169,0.06548931,0.45838282
-4.37918959,1.34023929,0.47683257,0.08606352,0.01796943,0.32862827,0.06808862,0.46959161
-4.37318659,1.38261095,0.49675306,0.08786564,0.01799775,0.33900705,0.07144006,0.48346474
-4.36718359,1.42860362,0.51775663,0.08986746,0.01819676,0.34904171,0.07563518,0.49988259
-4.36118059,1.47763870,0.53947500,0.09202673,0.01856396,0.35855937,0.08075357,0.51865521
-4.35517759,1.52905968,0.56151590,0.09429676,0.01909440,0.36740375,0.08685909,0.53952453
-4.34917459,1.58214161,0.58347081,0.09662728,0.01978064,0.37543788,0.09399630,0.56216865
-4.34317159,1.63610290,0.60492346,0.09896558,0.02061276,0.38254627,0.10218726,0.58620819
-4.33716858,1.69011922,0.62545897,0.10125762,0.02157840,0.38863648,0.11142873,0.61121452
-4.33116558,1.74333929,0.64467333,0.10344931,0.02266294,0.39364019,0.12169001,0.63671972
-4.32516258,1.79490205,0.66218298,0.10548785,0.02384970,0.39751362,0.13291150,0.66222790
-4.31915958,1.84395506,0.67763423,0.10732301,0.02512024,0.40023744,0.14500414,0.68722764
-4.31315658,1.88967326,0.69071222,0.10890847,0.02645474,0.40181613,0.15784983,0.71120509
-4.30715358,1.93127782,0.70114897,0.11020296,0.02783237,0.40227675,0.17130282,0.73365737
