energy_ev,total_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-5.33966983,0.36942698,0.15008829,0.05322108,0.02878455,0.06056761,0.05808981,0.00000000
-5.33366683,0.35478041,0.14281992,0.05240080,0.02630374,0.05651333,0.05315114,0.00000000
-5.32766383,0.33968616,0.13545817,0.05142221,0.02389320,0.05248380,0.04833027,0.00000000
-5.32166083,0.32424880,0.12806118,0.05028570,0.02157520,0.04852007,0.04367341,0.00000000
-5.31565783,0.30856671,0.12068148,0.04899355,0.01936900,0.04465848,0.03922017,0.00000000
-5.30965483,0.29273271,0.11336601,0.04755017,0.01729071,0.04093034,0.03500316,0.00000000
-5.30365183,0.27683486,0.10615633,0.04596233,0.01535330,0.03736180,0.03104789,0.00000000
-5.29764882,0.26095757,0.09908896,0.04423932,0.01356676,0.03397396,0.02737284,0.00000000
-5.29164582,0.24518270,0.09219589,0.04239299,0.01193826,0.03078310,0.02398983,0.00000000
-5.28564282,0.22959065,0.08550519,0.04043773,0.01047255,0.02780109,0.02090451,0.00000000
-5.27963982,0.21426122,0.07904154,0.03839030,0.00917229,0.02503591,0.01811701,0.00000000
-5.27363682,0.19927426,0.07282683,0.03626958,0.00803854,0.02249219,0.01562272,0.00000000
-5.26763382,0.18470997,0.06688064,0.03409624,0.00707122,0.02017185,0.01341311,0.00000000
-5.26163082,0.17064889,0.06122060,0.03189227,0.00626956,0.01807470,0.01147653,0.00000000
-5.25562781,0.15717158,0.05586273,0.02968051,0.00563260,0.01619903,0.00979913,0.00000000
-5.24962481,0.14435792,0.05082160,0.02748412,0.00515953,0.01454216,0.00836555,0.00000000
-5.24362181,0.13228624,0.04611038,0.02532599,0.00485012,0.01310089,0.00715972,0.00000000
-5.23761881,0.12103226,0.04174084,0.02322828,0.00470493,0.01187189,0.00616544,0.00000000
-5.23161581,0.11066777,0.03772326,0.02121184,0.00472553,0.01085199,0.00536689,0.00000000
-5.22561281,0.10125940,0.03406626,0.01929581,0.00491455,0.01003837,0.00474907,0.00000000
-5.21960980,0.09286727,0.03077659,0.01749722,0.00527565,0.00942866,0.00429806,0.00000000
-5.21360680,0.08554368,0.02785900,0.01583070,0.00581337,0.00902089,0.00400121,0.00000000
-5.20760380,0.07933189,0.02531593,0.01430823,0.00653288,0.00881344,0.00384719,0.00000000
-5.20160080,0.07426499,0.02314739,0.01293905,0.00743958,0.00880479,0.00382595,0.00000000
-5.19559780,0.07036479,0.02135073,0.01172958,0.00853865,0.00899331,0.00392860,0.00000000
-5.18959480,0.06764095,0.01992050,0.01068343,0.00983449,0.00937689,0.00414724,0.00000000
-5.18359180,0.06609008,0.01884836,0.00980153,0.01133008,0.00995260,0.00447469,0.00000000
-5.17758879,0.06569510,0.01812292,0.00908219,0.01302633,0.01071628,0.00490418,0.00000000
-5.17158579,0.06642467,0.01772975,0.00852136,0.01492141,0.01166215,0.00542910,0.00000000
-5.16558279,0.06823279,0.01765133,0.00811279,0.01701009,0.01278241,0.00604266,0.00000000
-5.15957979,0.07105865,0.01786713,0.00784827,0.01928314,0.01406695,0.00673758,0.00000000
-5.15357679,0.07482674,0.01835368,0.00771793,0.02172685,0.01550303,0.00750591,0.00000000
-5.14757379,0.07944725,0.01908475,0.00771047,0.02432261,0.01707515,0.00833876,0.00000000
-5.14157079,0.08481683,0.02003161,0.00781347,0.02704678,0.01876497,0.00922620,0.00000000
-5.13556778,0.09081988,0.02116338,0.00801371,0.02987058,0.02055145,0.01015720,0.00000000
-5.12956478,0.09733024,0.02244749,0.00829749,0.03276038,0.02241103,0.01111969,0.00000000
-5.12356178,0.10421343,0.02385026,0.00865096,0.03567805,0.02431810,0.01210065,0.00000000
-5.11755878,0.11132949,0.02533757,0.00906055,0.03858168,0.02624557,0.01308638,0.00000000
-5.11155578,0.11853631,0.02687574,0.00951334,0.04142643,0.02816565,0.01406281,0.00000000
-5.10555278,0.12569350,0.02843240,0.00999753,0.04416562,0.03005075,0.01501592,0.00000000
-5.09954977,0.13266672,0.02997760,0.01050290,0.04675199,0.03187458,0.01593224,0.00000000
-5.09354677,0.13933228,0.03148488,0.01102129,0.04913908,0.03361327,0.01679938,0.00000000
-5.08754377,0.14558204,0.03293247,0.01154717,0.05128271,0.03524666,0.01760668,0.00000000
-5.08154077,0.15132833,0.03430450,0.01207811,0.05314240,0.03675959,0.01834577,0.00000000
-5.07553777,0.15650872,0.03559213,0.01261535,0.05468285,0.03814312,0.01901123,0.00000000
-5.06953477,0.16109060,0.03679469,0.01316427,0.05587523,0.03939574,0.01960117,0.00000000
-5.06353177,0.16507508,0.03792067,0.01373490,0.05669833,0.04052448,0.02011776,0.00000000
-5.05752876,0.16850041,0.03898851,0.01434232,0.05713946,0.04154576,0.02056766,0.00000000
-5.05152576,0.17144442,0.04002724,0.01500701,0.05719516,0.04248612,0.02096242,0.00000000
-5.04552276,0.17402601,0.04107679,0.01575510,0.05687151,0.04338265,0.02131862,0.00000000
-5.03951976,0.17640554,0.04218814,0.01661850,0.05618419,0.04428310,0.02165803,0.00000000
-5.03351676,0.17878398,0.04342297,0.01763489,0.05515827,0.04524574,0.02200748,0.00000000
-5.02751376,0.18140088,0.04485312,0.01884762,0.05382756,0.04633880,0.02239864,0.00000000
-5.02151076,0.18453103,0.04655958,0.02030533,0.05223386,0.04763969,0.02286758,0.00000000
-5.01550775,0.18848001,0.04863123,0.02206149,0.05042586,0.04923374,0.02345426,0.00000000
-5.00950475,0.19357849,0.05116311,0.02417375,0.04845793,0.05121277,0.02420174,0.00000000
-5.00350175,0.20017562,0.05425449,0.02670300,0.04638872,0.05367328,0.02515538,0.00000000
-4.99749875,0.20863150,0.05800655,0.02971242,0.04427975,0.05671437,0.02636177,0.00000000
-4.99149575,0.21930897,0.06251988,0.03326618,0.04219397,0.06043556,0.02786771,0.00000000
-4.98549275,0.23256491,0.06789177,0.03742814,0.04019432,0.06493432,0.02971904,0.00000000
-4.97948974,0.24874124,0.07421333,0.04226027,0.03834245,0.07030356,0.03195941,0.00000000
-4.97348674,0.26815591,0.08156672,0.04782106,0.03669749,0.07662912,0.03462910,0.00000000
-4.96748374,0.29109407,0.09002223,0.05416384,0.03531498,0.08398717,0.03776387,0.00000000
-4.96148074,0.31779964,0.09963566,0.06133505,0.03424600,0.09244183,0.04139384,0.00000000
-4.95547774,0.34846759,0.11044584,0.06937252,0.03353639,0.10204285,0.04554251,0.00000000
-4.94947474,0.38323709,0.12247248,0.07830385,0.03322618,0.11282358,0.05022592,0.00000000
-4.94347174,0.42218575,0.13571445,0.08814483,0.03334917,0.12479919,0.05545200,0.00000000
-4.93746873,0.46532510,0.15014855,0.09889811,0.03393260,0.13796528,0.06122011,0.00000000
-4.93146573,0.51259754,0.16572878,0.11055200,0.03499693,0.15229677,0.06752081,0.00000000
-4.92546273,0.56387480,0.18238628,0.12307960,0.03655574,0.16774743,0.07433585,0.00000000
-4.91945973,0.61895799,0.20002982,0.13643813,0.03861567,0.18424968,0.08163842,0.00000000
-4.91345673,0.67757930,0.21854704,0.15056871,0.04117646,0.20171502,0.08939365,0.00000000
-4.90745373,0.73940536,0.23780620,0.16539640,0.04423093,0.22003494,0.09755924,0.00000000
-4.90145073,0.80404207,0.25765860,0.18083065,0.04776519,0.23908233,0.10608636,0.00000000
-4.89544772,0.87104104,0.27794151,0.19676618,0.05175869,0.25871346,0.11492061,0.00000000
-4.88944472,0.93990725,0.29848158,0.21308421,0.05618449,0.27877037,0.12400312,0.00000000
-4.88344172,1.01010793,0.31909858,0.22965406,0.06100957,0.29908383,0.13327170,0.00000000
-4.87743872,1.08108243,0.33960942,0.24633516,0.06619515,0.31947662,0.14266194,0.00000000
-4.87143572,1.15225277,0.35983233,0.26297936,0.07169722,0.33976725,0.15210825,0.00000000
-4.86543272,1.22303474,0.37959098,0.27943358,0.07746715,0.35977391,0.16154491,0.00000000
-4.85942971,1.29284927,0.39871858,0.29554270,0.08345238,0.37931871,0.17090681,0.00000000
-4.85342671,1.36113366,0.41706174,0.31115260,0.08959733,0.39823191,0.18013020,0.00000000
-4.84742371,1.42735262,0.43448388,0.32611336,0.09584430,0.41635622,0.18915320,0.00000000
-4.84142071,1.49100858,0.45086834,0.34028253,0.10213460,0.43355092,0.19791614,0.00000000
-4.83541771,1.55165123,0.46612081,0.35352826,0.10840961,0.44969566,0.20636177,0.00000000
-4.82941471,1.60888570,0.48017119,0.36573238,0.11461200,0.46469381,0.21443541,0.00000000
-4.82341171,1.66237944,0.49297474,0.37679313,0.12068677,0.47847521,0.22208493,0.00000000
-4.81740870,1.71186718,0.50451243,0.38662757,0.12658236,0.49099815,0.22926074,0.00000000
-4.81140570,1.75715406,0.51479055,0.39517352,0.13225157,0.50225042,0.23591576,0.00000000
-4.80540270,1.79811646,0.52383947,0.40239094,0.13765226,0.51224927,0.24200550,0.00000000
-4.79939970,1.83470064,0.53171165,0.40826259,0.14274793,0.52104042,0.24748808,0.00000000
-4.79339670,1.86691892,0.53847882,0.41279406,0.14750796,0.52869566,0.25232448,0.00000000
-4.78739370,1.89484357,0.54422858,0.41601301,0.15190767,0.53530953,0.25647882,0.00000000
-4.78139070,1.91859858,0.54906024,0.41796762,0.15592798,0.54099474,0.25991877,0.00000000
-4.77538769,1.93834941,0.55308028,0.41872437,0.15955500,0.54587674,0.26261607,0.00000000
-4.76938469,1.95429116,0.55639748,0.41836511,0.16277922,0.55008752,0.26454707,0.00000000
-4.76338169,1.96663578,0.55911777,0.41698358,0.16559468,0.55375882,0.26569335,0.00000000
-4.75737869,1.97559856,0.56133925,0.41468153,0.16799793,0.55701528,0.26604232,0.00000000
-4.75137569,1.98138482,0.56314729,0.41156456,0.16998701,0.55996757,0.26558776,0.00000000
-4.74537269,1.98417737,0.56461021,0.40773792,0.17156051,0.56270617,0.26433026,0.00000000
-4.73936968,1.98412535,0.56577551,0.40330236,0.17271662,0.56529584,0.26227757,0.00000000
-4.73336668,1.98133515,0.56666699,0.39835042,0.17345252,0.56777130,0.25944474,0.00000000
-4.72736368,1.97586399,0.56728279,0.39296314,0.17376387,0.57013439,0.25585412,0.00000000
-4.72136068,1.96771650,0.56759469,0.38720750,0.17364468,0.57235283,0.25153514,0.00000000
-4.71535768,1.95684464,0.56754851,0.38113460,0.17308741,0.57436070,0.24652393,0.00000000
-4.70935468,1.94315113,0.56706576,0.37477883,0.17208338,0.57606081,0.24086279,0.00000000
-4.70335168,1.92649610,0.56604653,0.36815785,0.17062348,0.57732870,0.23459945,0.00000000
-4.69734867,1.90670693,0.56437345,0.36127359,0.16869900,0.57801828,0.22778631,0.00000000
-4.69134567,1.88359058,0.56191663,0.35411403,0.16630278,0.57796863,0.22047951,0.00000000
-4.68534267,1.85694802,0.55853937,0.34665577,0.16343031,0.57701186,0.21273803,0.00000000
-4.67933967,1.82658968,0.55410434,0.33886716,0.16008090,0.57498143,0.20462276,0.00000000
-4.67333667,1.79235150,0.54848004,0.33071185,0.15625881,0.57172058,0.19619564,0.00000000
-4.66733367,1.75411030,0.54154723,0.32215257,0.15197419,0.56709046,0.18751881,0.00000000
-4.66133067,1.71179789,0.53320497,0.31315484,0.14724383,0.56097743,0.17865384,0.00000000
-4.65532766,1.66541309,0.52337604,0.30369055,0.14209162,0.55329920,0.16966116,0.00000000
-4.64932466,1.61503087,0.51201155,0.29374110,0.13654873,0.54400958,0.16059943,0.00000000
-4.64332166,1.56080833,0.49909443,0.28329996,0.13065349,0.53310145,0.15152514,0.00000000
-4.63731866,1.50298699,0.48464165,0.27237462,0.12445091,0.52060793,0.14249225,0.00000000
-4.63131566,1.44189144,0.46870522,0.26098771,0.11799191,0.50660170,0.13355189,0.00000000
-4.62531266,1.37792435,0.45137171,0.24917734,0.11133233,0.49119257,0.12475222,0.00000000
-4.61930965,1.31155821,0.43276059,0.23699669,0.10453168,0.47452339,0.11613823,0.00000000
-4.61330665,1.24332424,0.41302125,0.22451285,0.09765175,0.45676472,0.10775168,0.00000000
-4.60730365,1.17379903,0.39232901,0.21180496,0.09075522,0.43810834,0.09963108,0.00000000
-4.60130065,1.10358976,0.37088033,0.19896195,0.08390411,0.41876029,0.09181164,0.00000000
-4.59529765,1.03331865,0.34888730,0.18607981,0.07715846,0.39893348,0.08432533,0.00000000
-4.58929465,0.96360747,0.32657187,0.17325868,0.07057498,0.37884055,0.07720097,0.00000000
-4.58329165,0.89506296,0.30415996,0.16059991,0.06420597,0.35868714,0.07046435,0.00000000
-4.57728864,0.82826357,0.28187579,0.14820317,0.05809837,0.33866597,0.06413840,0.00000000
-4.57128564,0.76374843,0.25993648,0.13616382,0.05229317,0.31895194,0.05824343,0.00000000
-4.56528264,0.70200866,0.23854748,0.12457062,0.04682491,0.29969850,0.05279747,0.00000000
-4.55927964,0.64348138,0.21789856,0.11350387,0.04172157,0.28103521,0.04781663,0.00000000
-4.55327664,0.58854658,0.19816080,0.10303402,0.03700465,0.26306678,0.04331552,0.00000000
-4.54727364,0.53752664,0.17948454,0.09322082,0.03268945,0.24587322,0.03930775,0.00000000
-4.54127064,0.49068834,0.16199821,0.08411292,0.02878556,0.22951122,0.03580648,0.00000000
-4.53526763,0.44824694,0.14580811,0.07574801,0.02529754,0.21401646,0.03282493,0.00000000
-4.52926463,0.41037192,0.13099905,0.06815328,0.02222564,0.19940665,0.03037693,0.00000000
-4.52326163,0.37719380,0.11763566,0.06134627,0.01956661,0.18568510,0.02847736,0.00000000
-4.51725863,0.34881141,0.10576426,0.05533595,0.01731458,0.17284448,0.02714261,0.00000000
-4.51125563,0.32529907,0.09541515,0.05012390,0.01546183,0.16087066,0.02639081,0.00000000
-4.50525263,0.30671321,0.08660510,0.04570562,0.01399962,0.14974631,0.02624196,0.00000000
-4.49924962,0.29309770,0.07933985,0.04207171,0.01291879,0.13945411,0.02671787,0.00000000
-4.49324662,0.28448771,0.07361656,0.03920902,0.01221034,0.12997943,0.02784184,0.00000000
-4.48724362,0.28091171,0.06942593,0.03710156,0.01186585,0.12131238,0.02963817,0.00000000
-4.48124062,0.28239143,0.06675394,0.03573116,0.01187773,0.11344919,0.03213133,0.00000000
-4.47523762,0.28893971,0.06558316,0.03507797,0.01223931,0.10639281,0.03534499,0.00000000
-4.46923462,0.30055638,0.06589345,0.03512056,0.01294478,0.10015293,0.03930068,0.00000000
-4.46323162,0.31722240,0.06766220,0.03583589,0.01398895,0.09474530,0.04401636,0.00000000
-4.45722861,0.33889250,0.07086391,0.03719894,0.01536695,0.09019053,0.04950479,0.00000000
-4.45122561,0.36548678,0.07546933,0.03918223,0.01707369,0.08651247,0.05577178,0.00000000
-4.44522261,0.39688184,0.08144422,0.04175514,0.01910333,0.08373622,0.06281439,0.00000000
-4.43921961,0.43290191,0.08874761,0.04488323,0.02144860,0.08188596,0.07061921,0.00000000
-4.43321661,0.47331062,0.09733006,0.04852745,0.02410017,0.08098261,0.07916074,0.00000000
-4.42721361,0.51780388,0.10713160,0.05264351,0.02704599,0.08104152,0.08839996,0.00000000
-4.42121061,0.56600458,0.11807994,0.05718130,0.03027059,0.08207027,0.09828325,0.00000000
-4.41520760,0.61745944,0.13008869,0.06208454,0.03375458,0.08406657,0.10874164,0.00000000
-4.40920460,0.67163846,0.14305599,0.06729066,0.03747420,0.08701650,0.11969051,0.00000000
-4.40320160,0.72793721,0.15686361,0.07273091,0.04140096,0.09089297,0.13102986,0.00000000
-4.39719860,0.78568225,0.17137649,0.07833081,0.04550154,0.09565455,0.14264503,0.00000000
-4.39119560,0.84413944,0.18644302,0.08401086,0.04973782,0.10124480,0.15440807,0.00000000
-4.38519260,0.90252527,0.20189594,0.08968763,0.05406709,0.10759188,0.16617959,0.00000000
-4.37918959,0.96002083,0.21755397,0.09527497,0.05844254,0.11460873,0.17781120,0.00000000
-4.37318659,1.01578792,0.23322408,0.10068563,0.06281391,0.12219369,0.18914841,0.00000000
-4.36718359,1.06898699,0.24870448,0.10583296,0.06712829,0.13023160,0.20003381,0.00000000
-4.36118059,1.11879614,0.26378812,0.11063271,0.07133121,0.13859534,0.21031071,0.00000000
-4.35517759,1.16443059,0.27826670,0.11500500,0.07536775,0.14714792,0.21982681,0.00000000
-4.34917459,1.20516181,0.29193496,0.11887615,0.07918382,0.15574487,0.22843793,0.00000000
-4.34317159,1.24033574,0.30459519,0.12218048,0.08272753,0.16423707,0.23601170,0.00000000
-4.33716858,1.26938929,0.31606173,0.12486196,0.08595052,0.17247394,0.24243093,0.00000000
-4.33116558,1.29186459,0.32616535,0.12687558,0.08880930,0.18030675,0.24759665,0.00000000
-4.32516258,1.30742040,0.33475728,0.12818849,0.09126650,0.18759215,0.25143064,0.00000000
-4.31915958,1.31584032,0.34171278,0.12878078,0.09329201,0.19419570,0.25387747,0.00000000
-4.31315658,1.31703752,0.34693411,0.12864589,0.09486394,0.19999537,0.25490572,0.00000000
-4.30715358,1.31105578,0.35035282,0.12779074,0.09596939,0.20488474,0.25450863,0.00000000
