energy_ev,total_up,Al_p_up,Al_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-5.76588294,1.97079069,0.02627344,0.00000000,0.00279158,1.41700705,1.20490148,0.74955051
-5.75987994,1.91709577,0.02742618,0.00000000,0.00299887,1.35988997,1.16925641,0.72070381
-5.75387694,1.86995450,0.02871250,0.00000000,0.00322523,1.30677215,1.13760931,0.69388277
-5.74787394,1.83022262,0.03013185,0.00000000,0.00346927,1.25851742,1.11066784,0.66949288
-5.74187094,1.79856276,0.03168003,0.00000000,0.00372914,1.21586312,1.08901645,0.64787540
-5.73586793,1.77542322,0.03334919,0.00000000,0.00400253,1.17939920,1.07309759,0.62929792
-5.72986493,1.76102542,0.03512809,0.00000000,0.00428671,1.14955334,1.06319859,0.61394796
-5.72386193,1.75536083,0.03700249,0.00000000,0.00457859,1.12658251,1.05944501,0.60192991
-5.71785893,1.75819716,0.03895569,0.00000000,0.00487479,1.11057139,1.06180030,0.59326534
-5.71185593,1.76909344,0.04096924,0.00000000,0.00517173,1.10143707,1.07007199,0.58789641
-5.70585293,1.78742300,0.04302373,0.00000000,0.00546570,1.09893984,1.08392358,0.58569226
-5.69984992,1.81240301,0.04509964,0.00000000,0.00575299,1.10269903,1.10289167,0.58645773
-5.69384692,1.84312883,0.04717829,0.00000000,0.00602997,1.11221305,1.12640715,0.58994393
-5.68784392,1.87861150,0.04924266,0.00000000,0.00629322,1.12688233,1.15381951,0.59586011
-5.68184092,1.91781630,0.05127822,0.00000000,0.00653959,1.14603408,1.18442276,0.60388605
-5.67583792,1.95970046,0.05327368,0.00000000,0.00676630,1.16894749,1.21748196,0.61368443
-5.66983492,2.00324848,0.05522148,0.00000000,0.00697103,1.19487838,1.25225897,0.62491260
-5.66383192,2.04750321,0.05711825,0.00000000,0.00715193,1.22308216,1.28803625,0.63723326
-5.65782891,2.09159181,0.05896492,0.00000000,0.00730768,1.25283432,1.32413786,0.65032364
-5.65182591,2.13474552,0.06076670,0.00000000,0.00743749,1.28344776,1.35994678,0.66388293
-5.64582291,2.17631284,0.06253278,0.00000000,0.00754110,1.31428667,1.39491805,0.67763780
-5.63981991,2.21576606,0.06427587,0.00000000,0.00761873,1.34477663,1.42858737,0.69134612
-5.63381691,2.25270145,0.06601146,0.00000000,0.00767107,1.37441111,1.46057530,0.70479873
-5.62781391,2.28683366,0.06775690,0.00000000,0.00769919,1.40275453,1.49058699,0.71781973
-5.62181091,2.31798528,0.06953042,0.00000000,0.00770447,1.42944233,1.51840814,0.73026530
-5.61580790,2.34607265,0.07134998,0.00000000,0.00768852,1.45417852,1.54389762,0.74202160
-5.60980490,2.37108916,0.07323205,0.00000000,0.00765313,1.47673141,1.56697752,0.75300188
-5.60380190,2.39308715,0.07519047,0.00000000,0.00760014,1.49692798,1.58762157,0.76314328
-5.59779890,2.41215989,0.07723532,0.00000000,0.00753141,1.51464764,1.60584262,0.77240355
-5.59179590,2.42842447,0.07937192,0.00000000,0.00744871,1.52981594,1.62168021,0.78075802
-5.58579290,2.44200677,0.08160002,0.00000000,0.00735369,1.54239852,1.63518884,0.78819693
-5.57978989,2.45302913,0.08391320,0.00000000,0.00724783,1.55239584,1.64642768,0.79472333
-5.57378689,2.46160128,0.08629853,0.00000000,0.00713239,1.55983878,1.65545235,0.80035159
-5.56778389,2.46781466,0.08873653,0.00000000,0.00700840,1.56478526,1.66230882,0.80510648
-5.56178089,2.47174034,0.09120147,0.00000000,0.00687666,1.56731777,1.66702997,0.80902275
-5.55577789,2.47342999,0.09366189,0.00000000,0.00673774,1.56754174,1.66963442,0.81214506
-5.54977489,2.47291963,0.09608158,0.00000000,0.00659200,1.56558430,1.67012774,0.81452809
-5.54377189,2.47023553,0.09842063,0.00000000,0.00643961,1.56159337,1.66850548,0.81623656
-5.53776888,2.46540133,0.10063694,0.00000000,0.00628063,1.55573654,1.66475770,0.81734507
-5.53176588,2.45844567,0.10268768,0.00000000,0.00611498,1.54819937,1.65887432,0.81793738
-5.52576288,2.44940952,0.10453104,0.00000000,0.00594254,1.53918297,1.65085080,0.81810511
-5.51975988,2.43835227,0.10612787,0.00000000,0.00576320,1.52890046,1.64069351,0.81794559
-5.51375688,2.42535599,0.10744334,0.00000000,0.00557687,1.51757215,1.62842422,0.81755898
-5.50775388,2.41052733,0.10844844,0.00000000,0.00538354,1.50541953,1.61408337,0.81704446
-5.50175088,2.39399657,0.10912121,0.00000000,0.00518335,1.49265810,1.59773165,0.81649575
-5.49574787,2.37591394,0.10944775,0.00000000,0.00497657,1.47948917,1.57944977,0.81599592
-5.48974487,2.35644298,0.10942281,0.00000000,0.00476365,1.46609114,1.55933643,0.81561201
-5.48374187,2.33575159,0.10905002,0.00000000,0.00454521,1.45261060,1.53750452,0.81538949
-5.47773887,2.31400115,0.10834168,0.00000000,0.00432211,1.43915384,1.51407591,0.81534697
-5.47173587,2.29133448,0.10731818,0.00000000,0.00409535,1.42577928,1.48917527,0.81547165
-5.46573287,2.26786351,0.10600697,0.00000000,0.00386611,1.41249148,1.46292332,0.81571567
-5.45972986,2.24365770,0.10444129,0.00000000,0.00363576,1.39923723,1.43543016,0.81599388
-5.45372686,2.21873399,0.10265858,0.00000000,0.00340573,1.38590420,1.40678924,0.81618319
-5.44772386,2.19304942,0.10069868,0.00000000,0.00317758,1.37232242,1.37707249,0.81612379
-5.44172086,2.16649697,0.09860207,0.00000000,0.00295290,1.35826890,1.34632710,0.81562226
-5.43571786,2.13890537,0.09640799,0.00000000,0.00273331,1.34347533,1.31457426,0.81445674
-5.42971486,2.11004313,0.09415284,0.00000000,0.00252039,1.32763861,1.28181009,0.81238384
-5.42371186,2.07962692,0.09186866,0.00000000,0.00231568,1.31043399,1.24800874,0.80914725
-5.41770885,2.04733403,0.08958201,0.00000000,0.00212062,1.29153011,1.21312760,0.80448759
-5.41170585,2.01281842,0.08731317,0.00000000,0.00193659,1.27060538,1.17711426,0.79815308
-5.40570285,1.97572961,0.08507574,0.00000000,0.00176481,1.24736479,1.13991481,0.78991061
-5.39969985,1.93573342,0.08287665,0.00000000,0.00160642,1.22155641,1.10148289,0.77955658
-5.39369685,1.89253342,0.08071657,0.00000000,0.00146245,1.19298653,1.06178898,0.76692699
-5.38769385,1.84589186,0.07859069,0.00000000,0.00133383,1.16153283,1.02082921,0.75190622
-5.38169085,1.79564894,0.07648977,0.00000000,0.00122145,1.12715476,0.97863309,0.73443413
-5.37568784,1.74173923,0.07440146,0.00000000,0.00112615,1.08990045,0.93526971,0.71451103
-5.36968484,1.68420423,0.07231172,0.00000000,0.00104877,1.04991002,0.89085184,0.69220015
-5.36368184,1.62320043,0.07020628,0.00000000,0.00099021,1.00741483,0.84553785,0.66762776
-5.35767884,1.55900222,0.06807209,0.00000000,0.00095147,0.96273289,0.79953104,0.64098060
-5.35167584,1.49199947,0.06589859,0.00000000,0.00093365,0.91626055,0.75307666,0.61250098
-5.34567284,1.42268999,0.06367884,0.00000000,0.00093805,0.86846091,0.70645665,0.58247969
-5.33966983,1.35166707,0.06141025,0.00000000,0.00096620,0.81984966,0.65998241,0.55124712
-5.33366683,1.27960278,0.05909518,0.00000000,0.00101986,0.77097879,0.61398612,0.51916300
-5.32766383,1.20722798,0.05674106,0.00000000,0.00110108,0.72241927,0.56881095,0.48660531
-5.32166083,1.13530983,0.05436027,0.00000000,0.00121222,0.67474322,0.52480086,0.45395878
-5.31565783,1.06462818,0.05196967,0.00000000,0.00135597,0.62850665,0.48229046,0.42160360
-5.30965483,0.99595164,0.04958995,0.00000000,0.00153534,0.58423318,0.44159534,0.38990473
-5.30365183,0.93001476,0.04724465,0.00000000,0.00175367,0.54239977,0.40300359,0.35920229
-5.29764882,0.86749708,0.04495914,0.00000000,0.00201465,0.50342463,0.36676854,0.32980339
-5.29164582,0.80900504,0.04275946,0.00000000,0.00232226,0.46765794,0.33310332,0.30197558
-5.28564282,0.75505739,0.04067117,0.00000000,0.00268080,0.43537553,0.30217715,0.27594217
-5.27963982,0.70607468,0.03871826,0.00000000,0.00309479,0.40677562,0.27411360,0.25187941
-5.27363682,0.66237294,0.03692218,0.00000000,0.00356900,0.38197854,0.24899061,0.22991562
-5.26763382,0.62416179,0.03530101,0.00000000,0.00410838,0.36102929,0.22684233,0.21013199
-5.26163082,0.59154666,0.03386884,0.00000000,0.00471797,0.34390268,0.20766233,0.19256503
-5.25562781,0.56453484,0.03263536,0.00000000,0.00540289,0.33051053,0.19140819,0.17721033
-5.24962481,0.54304488,0.03160571,0.00000000,0.00616820,0.32071062,0.17800684,0.16402744
-5.24362181,0.52691856,0.03078048,0.00000000,0.00701884,0.31431680,0.16736064,0.15294540
-5.23761881,0.51593487,0.03015599,0.00000000,0.00795952,0.31110973,0.15935361,0.14386890
-5.23161581,0.50982493,0.02972468,0.00000000,0.00899455,0.31084784,0.15385766,0.13668438
-5.22561281,0.50828731,0.02947565,0.00000000,0.01012775,0.31327779,0.15073844,0.13126622
-5.21960980,0.51100270,0.02939530,0.00000000,0.01136223,0.31814423,0.14986053,0.12748231
-5.21360680,0.51764740,0.02946802,0.00000000,0.01270024,0.32519823,0.15109196,0.12519925
-5.20760380,0.52790473,0.02967686,0.00000000,0.01414292,0.33420416,0.15430756,0.12428652
-5.20160080,0.54147413,0.03000418,0.00000000,0.01569012,0.34494479,0.15939139,0.12462002
-5.19559780,0.55807734,0.03043223,0.00000000,0.01734014,0.35722443,0.16623796,0.12608439
-5.18959480,0.57746156,0.03094362,0.00000000,0.01908951,0.37087007,0.17475238,0.12857455
-5.18359180,0.59939963,0.03152168,0.00000000,0.02093273,0.38573062,0.18484948,0.13199618
-5.17758879,0.62368729,0.03215067,0.00000000,0.02286209,0.40167442,0.19645194,0.13626537
-5.17158579,0.65013788,0.03281593,0.00000000,0.02486746,0.41858527,0.20948777,0.14130758
-5.16558279,0.67857506,0.03350382,0.00000000,0.02693614,0.43635740,0.22388710,0.14705591
-5.15957979,0.70882407,0.03420164,0.00000000,0.02905280,0.45488969,0.23957870,0.15344909
-5.15357679,0.74070229,0.03489746,0.00000000,0.03119940,0.47407973,0.25648642,0.16042921
-5.14757379,0.77400987,0.03557984,0.00000000,0.03335533,0.49381815,0.27452571,0.16793946
-5.14157079,0.80852119,0.03623763,0.00000000,0.03549752,0.51398359,0.29360059,0.17592199
-5.13556778,0.84397784,0.03685974,0.00000000,0.03760072,0.53443889,0.31360115,0.18431626
-5.12956478,0.88008381,0.03743494,0.00000000,0.03963789,0.55502871,0.33440191,0.19305774
-5.12356178,0.91650331,0.03795175,0.00000000,0.04158065,0.57557883,0.35586101,0.20207725
-5.11755878,0.95286153,0.03839838,0.00000000,0.04339988,0.59589731,0.37782045,0.21130089
-5.11155578,0.98874858,0.03876287,0.00000000,0.04506641,0.61577741,0.40010731,0.22065064
-5.10555278,1.02372626,0.03903318,0.00000000,0.04655172,0.63500221,0.42253593,0.23004551
-5.09954977,1.05733770,0.03919747,0.00000000,0.04782873,0.65335054,0.44491097,0.23940310
-5.09354677,1.08911907,0.03924444,0.00000000,0.04887266,0.67060394,0.46703110,0.24864161
-5.08754377,1.11861289,0.03916376,0.00000000,0.04966174,0.68655418,0.48869326,0.25768191
-5.08154077,1.14538218,0.03894641,0.00000000,0.05017800,0.70101074,0.50969706,0.26644967
-5.07553777,1.16902454,0.03858523,0.00000000,0.05040791,0.71380784,0.52984918,0.27487728
-5.06953477,1.18918543,0.03807524,0.00000000,0.05034291,0.72481041,0.54896759,0.28290543
-5.06353177,1.20556984,0.03741408,0.00000000,0.04997984,0.73391877,0.56688514,0.29048421
-5.05752876,1.21795176,0.03660223,0.00000000,0.04932114,0.74107143,0.58345254,0.29757363
-5.05152576,1.22618080,0.03564324,0.00000000,0.04837490,0.74624610,0.59854051,0.30414358
-5.04552276,1.23018589,0.03454382,0.00000000,0.04715477,0.74945870,0.61204107,0.31017314
-5.03951976,1.22997575,0.03331374,0.00000000,0.04567961,0.75076047,0.62386795,0.31564945
-5.03351676,1.22563637,0.03196576,0.00000000,0.04397298,0.75023364,0.63395620,0.32056611
-5.02751376,1.21732582,0.03051526,0.00000000,0.04206256,0.74798568,0.64226127,0.32492149
-5.02151076,1.20526686,0.02897999,0.00000000,0.03997934,0.74414304,0.64875753,0.32871689
-5.01550775,1.18973800,0.02737953,0.00000000,0.03775677,0.73884448,0.65343673,0.33195500
-5.00950475,1.17106370,0.02573486,0.00000000,0.03542987,0.73223490,0.65630645,0.33463875
-5.00350175,1.14960444,0.02406784,0.00000000,0.03303431,0.72445997,0.65738896,0.33677069
-4.99749875,1.12574747,0.02240068,0.00000000,0.03060549,0.71566202,0.65672049,0.33835315
-4.99149575,1.09989855,0.02075545,0.00000000,0.02817771,0.70597760,0.65435129,0.33938919
-4.98549275,1.07247552,0.01915366,0.00000000,0.02578342,0.69553691,0.65034634,0.33988434
-4.97948974,1.04390356,0.01761587,0.00000000,0.02345260,0.68446494,0.64478692,0.33984914
-4.97348674,1.01461259,0.01616139,0.00000000,0.02121224,0.67288441,0.63777274,0.33930221
-4.96748374,0.98503636,0.01480805,0.00000000,0.01908595,0.66092013,0.62942458,0.33827381
-4.96148074,0.95561307,0.01357206,0.00000000,0.01709381,0.64870424,0.61988706,0.33680945
-4.95547774,0.92678702,0.01246797,0.00000000,0.01525221,0.63638201,0.60933137,0.33497338
-4.94947474,0.89901058,0.01150858,0.00000000,0.01357389,0.62411734,0.59795735,0.33285154
-4.94347174,0.87274578,0.01070508,0.00000000,0.01206815,0.61209754,0.58599474,0.33055369
-4.93746873,0.84846492,0.01006701,0.00000000,0.01074098,0.60053661,0.57370318,0.32821434
-4.93146573,0.82664937,0.00960238,0.00000000,0.00959540,0.58967665,0.56137058,0.32599244
-4.92546273,0.80778615,0.00931772,0.00000000,0.00863175,0.57978679,0.54930966,0.32406924
-4.91945973,0.79236168,0.00921811,0.00000000,0.00784806,0.57115959,0.53785259,0.32264476
-4.91345673,0.78085273,0.00930714,0.00000000,0.00724031,0.56410453,0.52734360,0.32193234
-4.90745373,0.77371439,0.00958690,0.00000000,0.00680278,0.55893899,0.51812977,0.32215177
-4.90145073,0.77136543,0.01005783,0.00000000,0.00652829,0.55597677,0.51055024,0.32352105
-4.89544772,0.77417151,0.01071859,0.00000000,0.00640843,0.55551474,0.50492413,0.32624713
-4.88944472,0.78242710,0.01156589,0.00000000,0.00643374,0.55781826,0.50153789,0.33051599
-4.88344172,0.79633686,0.01259423,0.00000000,0.00659382,0.56310598,0.50063239,0.33648263
-4.87743872,0.81599774,0.01379575,0.00000000,0.00687745,0.57153514,0.50239064,0.34426144
-4.87143572,0.84138288,0.01515997,0.00000000,0.00727265,0.58318799,0.50692673,0.35391751
-4.86543272,0.87232852,0.01667376,0.00000000,0.00776673,0.59806043,0.51427663,0.36545938
-4.85942971,0.90852499,0.01832117,0.00000000,0.00834638,0.61605347,0.52439156,0.37883377
-4.85342671,0.94951293,0.02008353,0.00000000,0.00899769,0.63696851,0.53713436,0.39392265
-4.84742371,0.99468536,0.02193958,0.00000000,0.00970628,0.66050663,0.55227937,0.41054309
-4.84142071,1.04329614,0.02386578,0.00000000,0.01045743,0.68627254,0.56951600,0.42844991
-4.83541771,1.09447511,0.02583671,0.00000000,0.01123622,0.71378316,0.58845609,0.44734131
-4.82941471,1.14724966,0.02782565,0.00000000,0.01202780,0.74248064,0.60864489,0.46686739
-4.82341171,1.20057223,0.02980528,0.00000000,0.01281757,0.77174956,0.62957539,0.48664120
-4.81740870,1.25335277,0.03174847,0.00000000,0.01359155,0.80093764,0.65070547,0.50625205
-4.81140570,1.30449502,0.03362917,0.00000000,0.01433667,0.82937906,0.67147714,0.52528042
-4.80540270,1.35293500,0.03542332,0.00000000,0.01504111,0.85641937,0.69133713,0.54331390
-4.79939970,1.39768006,0.03710975,0.00000000,0.01569463,0.88144094,0.70975780,0.55996339
-4.79339670,1.43784650,0.03867107,0.00000000,0.01628890,0.90388755,0.72625740,0.57487881
-4.78739370,1.47269402,0.04009439,0.00000000,0.01681775,0.92328707,0.74041879,0.58776350
-4.78139070,1.50165513,0.04137195,0.00000000,0.01727742,0.93927092,0.75190555,0.59838664
-4.77538769,1.52435793,0.04250148,0.00000000,0.01766672,0.95158932,0.76047474,0.60659293
-4.76938469,1.54064093,0.04348640,0.00000000,0.01798706,0.96012156,0.76598553,0.61230909
-4.76338169,1.55055904,0.04433573,0.00000000,0.01824242,0.96488060,0.76840338,0.61554676
-4.75737869,1.55438017,0.04506371,0.00000000,0.01843929,0.96601171,0.76779936,0.61640165
-4.75137569,1.55257250,0.04568918,0.00000000,0.01858636,0.96378520,0.76434472,0.61504878
-4.74537269,1.54578273,0.04623473,0.00000000,0.01869431,0.95858351,0.75830087,0.61173429
-4.73936968,1.53480659,0.04672552,0.00000000,0.01877533,0.95088316,0.75000535,0.60676384
-4.73336668,1.52055258,0.04718813,0.00000000,0.01884273,0.94123270,0.73985442,0.60048851
-4.72736368,1.50400097,0.04764906,0.00000000,0.01891043,0.93022741,0.72828317,0.59328867
-4.72136068,1.48615992,0.04813339,0.00000000,0.01899241,0.91848217,0.71574423,0.58555659
-4.71535768,1.46802085,0.04866331,0.00000000,0.01910223,0.90660393,0.70268605,0.57767891
-4.70935468,1.45051520,0.04925688,0.00000000,0.01925249,0.89516480,0.68953196,0.57001944
-4.70335168,1.43447466,0.04992683,0.00000000,0.01945437,0.88467733,0.67666094,0.56290349
-4.69734867,1.42059667,0.05067974,0.00000000,0.01971722,0.87557306,0.66439114,0.55660419
-4.69134567,1.40941685,0.05151536,0.00000000,0.02004821,0.86818513,0.65296691,0.55133154
-4.68534267,1.40128930,0.05242636,0.00000000,0.02045206,0.86273590,0.64254980,0.54722468
-4.67933967,1.39637572,0.05339838,0.00000000,0.02093088,0.85932987,0.63321406,0.54434755
-4.67333667,1.39464353,0.05441047,0.00000000,0.02148403,0.85795213,0.62494663,0.54268819
-4.66733367,1.39587266,0.05543580,0.00000000,0.02210818,0.85847220,0.61765150,0.54216145
-4.66133067,1.39967066,0.05644276,0.00000000,0.02279734,0.86065289,0.61115808,0.54261500
-4.65532766,1.40549485,0.05739624,0.00000000,0.02354303,0.86416354,0.60523308,0.54383813
-4.64932466,1.41268041,0.05825914,0.00000000,0.02433449,0.86859691,0.59959508,0.54557285
-4.64332166,1.42047274,0.05899405,0.00000000,0.02515898,0.87348870,0.59393097,0.54752671
-4.63731866,1.42806258,0.05956484,0.00000000,0.02600207,0.87833877,0.58791343,0.54938660
-4.63131566,1.43462211,0.05993840,0.00000000,0.02684804,0.88263303,0.58121848,0.55083299
-4.62531266,1.43934045,0.06008611,0.00000000,0.02768026,0.88586496,0.57354218,0.55155379
-4.61930965,1.44145715,0.05998528,0.00000000,0.02848157,0.88755599,0.56461583,0.55125735
-4.61330665,1.44029229,0.05962022,0.00000000,0.02923475,0.88727379,0.55421889,0.54968418
-4.60730365,1.43527241,0.05898316,0.00000000,0.02992291,0.88464813,0.54218917,0.54661670
-4.60130065,1.42595121,0.05807480,0.00000000,0.03052996,0.87938353,0.52843001,0.54188713
-4.59529765,1.41202500,0.05690456,0.00000000,0.03104097,0.87126878,0.51291422,0.53538298
-4.58929465,1.39334237,0.05549056,0.00000000,0.03144262,0.86018295,0.49568486,0.52705039
-4.58329165,1.36990849,0.05385928,0.00000000,0.03172353,0.84609819,0.47685316,0.51689520
-4.57728864,1.34188414,0.05204493,0.00000000,0.03187462,0.82907931,0.45659363,0.50498197
-4.57128564,1.30958014,0.05008867,0.00000000,0.03188943,0.80928056,0.43513721,0.49143114
-4.56528264,1.27344765,0.04803765,0.00000000,0.03176432,0.78693997,0.41276255,0.47641465
-4.55927964,1.23406510,0.04594382,0.00000000,0.03149866,0.76237154,0.38978633,0.46015023
-4.55327664,1.19212240,0.04386284,0.00000000,0.03109497,0.73595586,0.36655287,0.44289480
-4.54727364,1.14840311,0.04185276,0.00000000,0.03055889,0.70812948,0.34342380,0.42493712
-4.54127064,1.10376520,0.03997285,0.00000000,0.02989919,0.67937336,0.32076799,0.40659008
-4.53526763,1.05912092,0.03828238,0.00000000,0.02912754,0.65020090,0.29895232,0.38818282
-4.52926463,1.01541631,0.03683947,0.00000000,0.02825836,0.62114566,0.27833343,0.37005289
-4.52326163,0.97361057,0.03569998,0.00000000,0.02730842,0.59274910,0.25925063,0.35253866
-4.51725863,0.93465581,0.03491648,0.00000000,0.02629647,0.56554857,0.24202014,0.33597199
-4.51125563,0.89947719,0.03453725,0.00000000,0.02524278,0.54006558,0.22693046,0.32067135
-4.50525263,0.86895386,0.03460539,0.00000000,0.02416857,0.51679466,0.21423893,0.30693544
-4.49924962,0.84390064,0.03515790,0.00000000,0.02309548,0.49619273,0.20416929,0.29503731
-4.49324662,0.82505083,0.03622485,0.00000000,0.02204495,0.47866921,0.19690993,0.28521908
-4.48724362,0.81304012,0.03782858,0.00000000,0.02103766,0.46457697,0.19261281,0.27768719
-4.48124062,0.80839198,0.03998293,0.00000000,0.02009293,0.45420415,0.19139269,0.27260830
-4.47523762,0.81150454,0.04269255,0.00000000,0.01922820,0.44776706,0.19332653,0.27010587
-4.46923462,0.82263943,0.04595226,0.00000000,0.01845855,0.44540428,0.19845298,0.27025739
-4.46323162,0.84191262,0.04974655,0.00000000,0.01779628,0.44717209,0.20677177,0.27309234
-4.45722861,0.86928776,0.05404913,0.00000000,0.01725062,0.45304138,0.21824304,0.27859097
-4.45122561,0.90457207,0.05882279,0.00000000,0.01682748,0.46289617,0.23278652,0.28668393
-4.44522261,0.94741528,0.06401935,0.00000000,0.01652930,0.47653399,0.25028079,0.29725268
-4.43921961,0.99731158,0.06957987,0.00000000,0.01635507,0.49366803,0.27056260,0.31013097
-4.43321661,1.05360493,0.07543526,0.00000000,0.01630038,0.51393130,0.29342642,0.32510711
-4.42721361,1.11549773,0.08150703,0.00000000,0.01635760,0.53688278,0.31862451,0.34192725
-4.42121061,1.18206281,0.08770844,0.00000000,0.01651614,0.56201543,0.34586753,0.36029957
-4.41520760,1.25225873,0.09394599,0.00000000,0.01676278,0.58876618,0.37482606,0.37989930
-4.40920460,1.32494811,0.10012115,0.00000000,0.01708211,0.61652747,0.40513302,0.40037454
-4.40320160,1.39891869,0.10613242,0.00000000,0.01745698,0.64466039,0.43638725,0.42135279
-4.39719860,1.47290672,0.11187753,0.00000000,0.01786901,0.67250887,0.46815829,0.44244799
-4.39119560,1.54562222,0.11725587,0.00000000,0.01829911,0.69941482,0.49999241,0.46326799
-4.38519260,1.61577549,0.12217100,0.00000000,0.01872803,0.72473357,0.53141980,0.48342226
-4.37918959,1.68210420,0.12653310,0.00000000,0.01913688,0.74784935,0.56196297,0.50252970
-4.37318659,1.74340060,0.13026143,0.00000000,0.01950764,0.76819036,0.59114607,0.52022624
-4.36718359,1.79853785,0.13328655,0.00000000,0.01982366,0.78524276,0.61850499,0.53617223
-4.36118059,1.84649511,0.13555228,0.00000000,0.02007002,0.79856340,0.64359794,0.55005931
-4.35517759,1.88638054,0.13701742,0.00000000,0.02023391,0.80779073,0.66601629,0.56161664
-4.34917459,1.91745166,0.13765694,0.00000000,0.02030496,0.81265350,0.68539518,0.57061627
-4.34317159,1.93913252,0.13746287,0.00000000,0.02027538,0.81297710,0.70142368,0.57687773
-4.33716858,1.95102732,0.13644459,0.00000000,0.02014012,0.80868719,0.71385406,0.58027137
-4.33116558,1.95292987,0.13462873,0.00000000,0.01989691,0.79981055,0.72250989,0.58072075
-4.32516258,1.94482891,0.13205857,0.00000000,0.01954619,0.78647321,0.72729250,0.57820374
-4.31915958,1.92690886,0.12879293,0.00000000,0.01909104,0.76889583,0.72818577,0.57275246
-4.31315658,1.89954614,0.12490475,0.00000000,0.01853693,0.74738652,0.72525872,0.56445202
-4.30715358,1.86330101,0.12047923,0.00000000,0.01789150,0.72233151,0.71866596,0.55343804
