energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.93996998,3.91370994,-1.94497791,1.05700982,-0.31994503,1.29391807,-0.29005077,0.02157056,-0.00787488,1.07228766,-0.50927235,0.13621105,-0.05285874,0.53118152,-0.43953222
-5.93396698,3.91158487,-1.79817145,1.06707687,-0.29500644,1.30004752,-0.27067112,0.02268545,-0.00759417,1.07496527,-0.47089280,0.13769106,-0.04995361,0.52741073,-0.40626606
-5.92796398,3.90872977,-1.67504182,1.07681076,-0.27442408,1.30533166,-0.25481067,0.02372872,-0.00743760,1.07740733,-0.43890735,0.13896811,-0.04769353,0.52363967,-0.37813387
-5.92196098,3.90327441,-1.57598596,1.08568422,-0.25832697,1.30910312,-0.24252518,0.02468414,-0.00741032,1.07909468,-0.41344971,0.13996173,-0.04608957,0.51962708,-0.35519283
-5.91595798,3.89329490,-1.50096929,1.09314028,-0.24677161,1.31069231,-0.23380632,0.02553622,-0.00751562,1.07948748,-0.39454019,0.14059497,-0.04514133,0.51512818,-0.33740310
-5.90995498,3.87690159,-1.44956458,1.09861534,-0.23974647,1.30945621,-0.22858711,0.02627065,-0.00775500,1.07804915,-0.38209494,0.14079738,-0.04483770,0.50990692,-0.32463756
-5.90395198,3.85232350,-1.42099279,1.10156257,-0.23717669,1.30480568,-0.22674762,0.02687463,-0.00812807,1.07426955,-0.37593568,0.14050778,-0.04515784,0.50374749,-0.31669217
-5.89794897,3.81798607,-1.41416411,1.10147486,-0.23892845,1.29623014,-0.22812082,0.02733732,-0.00863256,1.06768691,-0.37579935,0.13967651,-0.04607206,0.49646464,-0.31329636
-5.89194597,3.77257942,-1.42771763,1.09790632,-0.24481313,1.28331892,-0.23249820,0.02765015,-0.00926428,1.05790728,-0.38134742,0.13826731,-0.04754275,0.48791259,-0.31412334
-5.88594297,3.71511495,-1.46005896,1.09049167,-0.25459108,1.26577850,-0.23963526,0.02780713,-0.01001712,1.04462115,-0.39217454,0.13625857,-0.04952527,0.47799224,-0.31879972
-5.87993997,3.64496882,-1.50939501,1.07896287,-0.26797499,1.24344517,-0.24925660,0.02780511,-0.01088297,1.02761658,-0.40781664,0.13364403,-0.05196879,0.46665654,-0.32691463
-5.87393697,3.56191138,-1.57376613,1.06316243,-0.28463318,1.21629300,-0.26106068,0.02764394,-0.01185179,1.00678855,-0.42775837,0.13043292,-0.05481703,0.45391410,-0.33802804
-5.86793397,3.46612252,-1.65107581,1.04305316,-0.30419275,1.18443695,-0.27472433,0.02732657,-0.01291161,0.98214432,-0.45144002,0.12664957,-0.05800909,0.43983099,-0.35167833
-5.86193097,3.35819336,-1.73911854,1.01872417,-0.32624301,1.14813149,-0.28990704,0.02685908,-0.01404855,0.95380492,-0.47826429,0.12233250,-0.06148015,0.42453102,-0.36738927
-5.85592796,3.23911525,-1.83560667,0.99039310,-0.35033930,1.10776496,-0.30625514,0.02625062,-0.01524699,0.92200290,-0.50760296,0.11753311,-0.06516220,0.40819454,-0.38467645
-5.84992496,3.11025776,-1.93819691,0.95840474,-0.37600748,1.06385032,-0.32340600,0.02551327,-0.01648965,0.88707665,-0.53880380,0.11231399,-0.06898488,0.39105627,-0.40305328
-5.84392196,2.97333724,-2.04451744,0.92322643,-0.40274930,1.01701274,-0.34099236,0.02466183,-0.01775787,0.84946182,-0.57119799,0.10674704,-0.07287620,0.37340224,-0.42203677
-5.83791896,2.83037836,-2.15219614,0.88544058,-0.43004871,0.96797503,-0.35864684,0.02371349,-0.01903183,0.80968026,-0.60410818,0.10091134,-0.07676353,0.35556620,-0.44115324
-5.83191596,2.68367048,-2.25889041,0.84573485,-0.45737918,0.91754138,-0.37600675,0.02268756,-0.02029087,0.76832720,-0.63685732,0.09489103,-0.08057446,0.33792588,-0.45994390
-5.82591296,2.53572133,-2.36231890,0.80489052,-0.48421214,0.86658024,-0.39271914,0.02160503,-0.02151391,0.72605720,-0.66877829,0.08877321,-0.08423789,0.32089913,-0.47797056
-5.81990995,2.38920971,-2.46029479,0.76376975,-0.51002626,0.81600710,-0.40844612,0.02048815,-0.02267982,0.68356954,-0.69922426,0.08264589,-0.08768509,0.30494032,-0.49482137
-5.81390695,2.24693922,-2.55076052,0.72330206,-0.53431748,0.76676762,-0.42287041,0.01936001,-0.02376793,0.64159353,-0.72757975,0.07659618,-0.09085090,0.29053704,-0.51011659
-5.80790395,2.11179428,-2.63182307,0.68447073,-0.55660949,0.71982174,-0.43570089,0.01824408,-0.02475844,0.60087444,-0.75327190,0.07070870,-0.09367489,0.27820708,-0.52351428
-5.80190095,1.98669949,-2.70178909,0.64829926,-0.57646445,0.67612909,-0.44667819,0.01716381,-0.02563295,0.56216013,-0.77578193,0.06506419,-0.09610255,0.26849571,-0.53471581
-5.79589795,1.87458286,-2.75919855,0.61583839,-0.59349336,0.63663580,-0.45557996,0.01614216,-0.02637488,0.52618901,-0.79465622,0.05973851,-0.09808643,0.26197310,-0.54347105
-5.78989495,1.77834302,-2.80285596,0.58815356,-0.60736594,0.60226308,-0.46222582,0.01520127,-0.02696996,0.49367934,-0.80951669,0.05480184,-0.09958725,0.25923166,-0.54958301
-5.78389195,1.70082004,-2.83185770,0.56631288,-0.61781949,0.57389714,-0.46648155,0.01436210,-0.02740652,0.46531994,-0.82007010,0.05031825,-0.10057483,0.26088295,-0.55291181
-5.77788894,1.64476910,-2.84561444,0.55137544,-0.62466635,0.55238066,-0.46826266,0.01364411,-0.02767590,0.44176229,-0.82611574,0.04634541,-0.10102887,0.26755392,-0.55337766
-5.77188594,1.61283591,-2.84386736,0.54437952,-0.62779977,0.53850518,-0.46753686,0.01306504,-0.02777260,0.42361397,-0.82755140,0.04293463,-0.10093953,0.27988199,-0.55096290
-5.76588294,1.60753274,-2.82669750,0.54633052,-0.62719775,0.53300439,-0.46432548,0.01264066,-0.02769447,0.41143299,-0.82437702,0.04013099,-0.10030782,0.29850870,-0.54571278
-5.75987994,1.63121350,-2.79452745,0.55818798,-0.62292483,0.53654767,-0.45870367,0.01238461,-0.02744274,0.40572297,-0.81669605,0.03797364,-0.09914565,0.32407143,-0.53773494
-5.75387694,1.68604673,-2.74811497,0.58085141,-0.61513164,0.54973371,-0.45079933,0.01230826,-0.02702196,0.40692879,-0.80471429,0.03649616,-0.09747565,0.35719302,-0.52719756
-5.74787394,1.77398520,-2.68853871,0.61514445,-0.60405214,0.57308373,-0.44079082,0.01242059,-0.02643986,0.41543240,-0.78873611,0.03572691,-0.09533075,0.39846908,-0.51432621
-5.74187094,1.89673136,-2.61717604,0.66179721,-0.58999874,0.60703417,-0.42890335,0.01272812,-0.02570708,0.43154848,-0.76915830,0.03568942,-0.09275341,0.44845276,-0.49939938
-5.73586793,2.05569831,-2.53567372,0.72142670,-0.57335542,0.65192850,-0.41540431,0.01323481,-0.02483686,0.45552000,-0.74646151,0.03640262,-0.08979470,0.50763726,-0.48274289
-5.72986493,2.25196609,-2.44591220,0.79451547,-0.55456895,0.70800833,-0.40059762,0.01394201,-0.02384465,0.48751326,-0.72119967,0.03788105,-0.08651305,0.57643626,-0.46472325
-5.72386193,2.48623433,-2.34996455,0.88138888,-0.53413862,0.77540363,-0.38481711,0.01484846,-0.02274763,0.52761263,-0.69398759,0.04013494,-0.08297297,0.65516255,-0.44574020
-5.71785893,2.75877220,-2.25005133,0.98219168,-0.51260475,0.85412258,-0.36841945,0.01595016,-0.02156428,0.57581497,-0.66548726,0.04317014,-0.07924350,0.74400584,-0.42621871
-5.71185593,3.06936777,-2.14849259,1.09686473,-0.49053625,0.94404120,-0.35177653,0.01724043,-0.02031380,0.63202405,-0.63639299,0.04698795,-0.07539672,0.84301021,-0.40660048
-5.70585293,3.41727885,-2.04765841,1.22512308,-0.46851767,1.04489326,-0.33526763,0.01870985,-0.01901570,0.69604508,-0.60741609,0.05158483,-0.07150611,0.95205244,-0.38733543
-5.69984992,3.80118837,-1.94991925,1.36643673,-0.44713601,1.15626121,-0.31927168,0.02034628,-0.01768928,0.76757995,-0.57926928,0.05695201,-0.06764504,1.07082219,-0.36887315
-5.69384692,4.21916720,-1.85759735,1.52001545,-0.42696758,1.27756858,-0.30415964,0.02213485,-0.01635319,0.84622343,-0.55265127,0.06307508,-0.06388528,1.19880527,-0.35165471
-5.68784392,4.66864747,-1.77292021,1.68479913,-0.40856526,1.40807459,-0.29028724,0.02405804,-0.01502507,0.93146092,-0.52823187,0.06993352,-0.06029570,1.33527120,-0.33610485
-5.68184092,5.14640975,-1.69797706,1.85945517,-0.39244644,1.54687177,-0.27798834,0.02609578,-0.01372122,1.02266813,-0.50663797,0.07750022,-0.05694101,1.47926621,-0.32262478
-5.67583792,5.64858657,-1.63467919,2.04238400,-0.37908174,1.69288692,-0.26756876,0.02822553,-0.01245632,1.11911313,-0.48844054,0.08574113,-0.05388079,1.62961267,-0.31158569
-5.66983492,6.17068473,-1.58472454,2.23173383,-0.36888487,1.84488626,-0.25930098,0.03042252,-0.01124330,1.21996115,-0.47414291,0.09461485,-0.05116863,1.78491588,-0.30332297
-5.66383192,6.70762799,-1.54956705,2.42542508,-0.36220365,2.00148495,-0.25341952,0.03265995,-0.01009321,1.32428230,-0.46417061,0.10407252,-0.04885149,1.94357871,-0.29813126
-5.65782891,7.25382092,-1.53039107,2.62118492,-0.35931255,2.16116123,-0.25011706,0.03490931,-0.00901518,1.43106248,-0.45886266,0.11405766,-0.04696923,2.10382435,-0.29626030
-5.65182591,7.80323376,-1.52809095,2.81659122,-0.36040665,2.32227540,-0.24954154,0.03714075,-0.00801649,1.53921726,-0.45846468,0.12450632,-0.04555431,2.26372707,-0.29791155
-5.64582291,8.34950706,-1.54325591,3.00912546,-0.36559737,2.48309324,-0.25179384,0.03932347,-0.00710266,1.64760878,-0.46312369,0.13534732,-0.04463163,2.42125055,-0.30323565
-5.63981991,8.88607397,-1.57616034,3.19623296,-0.37491003,2.64181381,-0.25692639,0.04142624,-0.00627759,1.75506517,-0.47288485,0.14650269,-0.04421842,2.57429266,-0.31233056
-5.63381691,9.40629702,-1.62675948,3.37538863,-0.38828324,2.79660078,-0.26494248,0.04341793,-0.00554375,1.86040216,-0.48769003,0.15788831,-0.04432433,2.72073572,-0.32524051
-5.62781391,9.90361523,-1.69469062,3.54416606,-0.40557047,2.94561680,-0.27579632,0.04526808,-0.00490242,1.96244626,-0.50737844,0.16941472,-0.04495148,2.85850031,-0.34195572
-5.62181091,10.37169693,-1.77927988,3.70030728,-0.42654365,3.08705984,-0.28939392,0.04694750,-0.00435393,2.06005875,-0.53168919,0.18098801,-0.04609456,2.98560097,-0.36241284
-5.61580790,10.80459299,-1.87955461,3.84179045,-0.45089895,3.21920059,-0.30559457,0.04842894,-0.00389792,2.15215983,-0.56026605,0.19251102,-0.04774099,3.10020161,-0.38649620
-5.60980490,11.19688496,-1.99426158,3.96689269,-0.47826476,3.34041968,-0.32421327,0.04968765,-0.00353354,2.23775207,-0.59266411,0.20388448,-0.04987103,3.20066853,-0.41403988
-5.60380190,11.54382267,-2.12189086,4.07424527,-0.50821170,3.44924363,-0.34502376,0.05070202,-0.00325975,2.31594233,-0.62835862,0.21500840,-0.05245797,3.28561883,-0.44483072
-5.59779890,11.84144606,-2.26070545,4.16287879,-0.54026462,3.54437833,-0.36776245,0.05145413,-0.00307549,2.38596145,-0.66675579,0.22578339,-0.05546827,3.35396242,-0.47861220
-5.59179590,12.08668658,-2.40877632,4.23225620,-0.57391633,3.62473896,-0.39213307,0.05193020,-0.00297991,2.44718096,-0.70720540,0.23611216,-0.05886182,3.40493561,-0.51508930
-5.58579290,12.27744431,-2.56402277,4.28229219,-0.60864262,3.68947521,-0.41781210,0.05212106,-0.00297250,2.49912624,-0.74901518,0.24590096,-0.06259216,3.43812515,-0.55393431
-5.57978989,12.41263788,-2.72425723,4.31335793,-0.64391839,3.73799109,-0.44445495,0.05202237,-0.00305321,2.54148562,-0.79146650,0.25506095,-0.06660694,3.45348153,-0.59479359
-5.57378689,12.49222530,-2.88723405,4.32627092,-0.67923415,3.76995851,-0.47170282,0.05163488,-0.00322257,2.57411513,-0.83383128,0.26350965,-0.07084835,3.45132109,-0.63729518
-5.56778389,12.51719520,-3.05070100,4.32227028,-0.71411250,3.78532418,-0.49919012,0.05096444,-0.00348167,2.59703876,-0.87538946,0.27117219,-0.07525384,3.43231690,-0.68105717
-5.56178089,12.48952898,-3.21245251,4.30297856,-0.74812395,3.78430956,-0.52655230,0.05002192,-0.00383224,2.61044424,-0.91544682,0.27798247,-0.07975694,3.39747887,-0.72569657
-5.55577789,12.41213557,-3.37038300,4.27035165,-0.78090133,3.76740390,-0.55343406,0.04882301,-0.00427653,2.61467441,-0.95335238,0.28388418,-0.08428830,3.34812399,-0.77083854
-5.54977489,12.28876173,-3.52253882,4.22661892,-0.81215248,3.73535058,-0.57949750,0.04738787,-0.00481728,2.61021473,-0.98851516,0.28883168,-0.08877696,3.28583797,-0.81612559
-5.54377189,12.12388143,-3.66716728,4.17421604,-0.84167033,3.68912724,-0.60443023,0.04574061,-0.00545760,2.59767716,-1.02041945,0.29279052,-0.09315176,3.21243003,-0.86122655
-5.53776888,11.92256870,-3.80276078,4.11571324,-0.86934020,3.62992040,-0.62795308,0.04390878,-0.00620077,2.57778125,-1.04863827,0.29573795,-0.09734300,3.12988258,-0.90584483
-5.53176588,11.69035882,-3.92809489,4.05374173,-0.89514387,3.55909551,-0.64982705,0.04192261,-0.00705015,2.55133295,-1.07284460,0.29766296,-0.10128415,3.04029777,-0.94972571
-5.52576288,11.43310289,-4.04225854,3.99092110,-0.91916020,3.47816332,-0.66985956,0.03981435,-0.00800887,2.51920195,-1.09281977,0.29856624,-0.10491367,2.94584306,-0.99266238
-5.51975988,11.15682064,-4.14467560,3.92979004,-0.94156239,3.38874389,-0.68790947,0.03761742,-0.00907973,2.48229832,-1.10845899,0.29845980,-0.10817693,2.84869749,-1.03450026
-5.51375688,10.86755641,-4.23511670,3.87274283,-0.96261196,3.29252919,-0.70389082,0.03536568,-0.01026487,2.44154928,-1.11977368,0.29736636,-0.11102796,2.75100053,-1.07513971
-5.50775388,10.57124233,-4.31370110,3.82197308,-0.98264984,3.19124556,-0.71777513,0.03309257,-0.01156564,2.39787671,-1.12689058,0.29531855,-0.11343116,2.65480494,-1.11453668
-5.50175088,10.27357256,-4.38088856,3.77942623,-1.00208498,3.08661719,-0.72959221,0.03083044,-0.01298231,2.35217609,-1.13004776,0.29235792,-0.11536280,2.56203475,-1.15270158
-5.49574787,9.97989122,-4.43746166,3.74676150,-1.02138118,2.98033134,-0.73942930,0.02860982,-0.01451394,2.30529750,-1.12958764,0.28853375,-0.11681223,2.47444926,-1.18969629
-5.48974487,9.69509618,-4.48449947,3.72532360,-1.04104274,2.87400645,-0.74742870,0.02645881,-0.01615819,2.25802906,-1.12594745,0.28390186,-0.11778276,2.39361340,-1.22562964
-5.48374187,9.42355996,-4.52334381,3.71612399,-1.06159987,2.76916349,-0.75378395,0.02440263,-0.01791116,2.21108302,-1.11964737,0.27852326,-0.11829220,2.32087479,-1.26065160
-5.47773887,9.16906795,-4.55555964,3.71983125,-1.08359436,2.66720135,-0.75873459,0.02246313,-0.01976737,2.16508493,-1.11127687,0.27246283,-0.11837293,2.25734711,-1.29494670
-5.47173587,8.93477397,-4.58289134,3.73676952,-1.10756648,2.56937620,-0.76255984,0.02065859,-0.02171964,2.12056566,-1.10147978,0.26578808,-0.11807157,2.20389960,-1.32872700
-5.46573287,8.72317199,-4.60721668,3.76692413,-1.13404352,2.47678519,-0.76557128,0.01900348,-0.02375915,2.07795634,-1.09093854,0.25856790,-0.11744818,2.16115206,-1.36222523
-5.45972986,8.53608292,-4.63050031,3.80995313,-1.16353058,2.39035436,-0.76810484,0.01750842,-0.02587548,2.03758609,-1.08035809,0.25087149,-0.11657508,2.12947461,-1.39568848
-5.45372686,8.37465485,-4.65474839,3.86520358,-1.19650387,2.31083054,-0.77051235,0.01618020,-0.02805669,1.99968212,-1.07044992,0.24276738,-0.11553527,2.10899168,-1.42937282
-5.44772386,8.23937499,-4.68196587,3.93173166,-1.23340657,2.23877702,-0.77315279,0.01502191,-0.03028948,1.96437207,-1.06191666,0.23432264,-0.11442046,2.09958946,-1.46353928
-5.44172086,8.13009182,-4.71411730,4.00832555,-1.27464735,2.17457271,-0.77638364,0.01403311,-0.03255940,1.93168815,-1.05543746,0.22560218,-0.11332890,2.10092624,-1.49845119
-5.43571786,8.04604586,-4.75309219,4.09353055,-1.32060098,2.11841440,-0.78055236,0.01321015,-0.03485099,1.90157278,-1.05165447,0.21666824,-0.11236294,2.11244531,-1.53437302
-5.42971486,7.98590802,-4.80067477,4.18567597,-1.37161085,2.07032195,-0.78598823,0.01254643,-0.03714808,1.87388549,-1.05116062,0.20757999,-0.11162644,2.13338999,-1.57157051
-5.42371186,7.94782452,-4.85851846,4.28290358,-1.42799254,2.03014599,-0.79299478,0.01203277,-0.03943400,1.84841075,-1.05448865,0.19839329,-0.11122213,2.16282060,-1.61031173
-5.41770885,7.92946783,-4.92812419,4.38319769,-1.49003786,1.99757811,-0.80184266,0.01165779,-0.04169186,1.82486656,-1.06210163,0.18916051,-0.11124892,2.19963353,-1.65086869
-5.41170585,7.92809343,-5.01082195,4.48441702,-1.55801842,1.97216330,-0.81276335,0.01140828,-0.04390472,1.80291367,-1.07438478,0.17993037,-0.11179931,2.24258219,-1.69351872
-5.40570285,7.94060210,-5.10775456,4.58432856,-1.63218809,1.95331458,-0.82594345,0.01126963,-0.04605591,1.78216536,-1.09163866,0.17074799,-0.11295689,2.29030014,-1.73854519
-5.39969985,7.96360782,-5.21986241,4.68064374,-1.71278336,1.94032984,-0.84151978,0.01122614,-0.04812918,1.76219772,-1.11407356,0.16165480,-0.11479399,2.34132637,-1.78623660
-5.39369685,7.99351115,-5.34786833,4.77105694,-1.80002110,1.93241063,-0.85957522,0.01126148,-0.05010891,1.74256038,-1.14180519,0.15268860,-0.11736958,2.39413274,-1.83688357
-5.38769385,8.02657769,-5.49226147,4.85328648,-1.89409319,1.92868305,-0.88013531,0.01135903,-0.05198027,1.72278778,-1.17485145,0.14388356,-0.12072738,2.44715358,-1.89077307
-5.38169085,8.05902119,-5.65327976,4.92511765,-1.99515760,1.92822033,-0.90316572,0.01150217,-0.05372936,1.70241082,-1.21313031,0.13527028,-0.12489428,2.49881706,-1.94817962
-5.37568784,8.08709021,-5.83089047,4.98444734,-2.10332602,1.93006700,-0.92857047,0.01167468,-0.05534331,1.68096898,-1.25645893,0.12687579,-0.12987912,2.54757799,-2.00935310
-5.36968484,8.10715674,-6.02476938,5.02932942,-2.21864806,1.93326408,-0.95619112,0.01186100,-0.05681039,1.65802255,-1.30455385,0.11872367,-0.13567175,2.59195135,-2.07450355
-5.36368184,8.11580511,-6.23427894,5.05801969,-2.34109266,1.93687484,-0.98580698,0.01204648,-0.05812008,1.63316508,-1.35703244,0.11083405,-0.14224249,2.63054571,-2.14378306
-5.35767884,8.10991843,-6.45844672,5.06901909,-2.47052734,1.94001049,-1.01713627,0.01221769,-0.05926310,1.60603549,-1.41341570,0.10322375,-0.14954207,2.66209562,-2.21726572
-5.35167584,8.08676018,-6.69594590,5.06111351,-2.60669637,1.94185480,-1.04983857,0.01236256,-0.06023150,1.57632963,-1.47313253,0.09590638,-0.15750185,2.68549175,-2.29492644
-5.34567284,8.04404763,-6.94507946,5.03340865,-2.74919905,1.94168705,-1.08351844,0.01247059,-0.06101865,1.54381099,-1.53552543,0.08889248,-0.16603463,2.69980778,-2.37661991
-5.33966983,7.98001446,-7.20377066,4.98535821,-2.89746944,1.93890222,-1.11773048,0.01253300,-0.06161931,1.50831989,-1.59985808,0.08218969,-0.17503583,2.70432272,-2.46206116
-5.33366683,7.89345935,-7.46956187,4.91678394,-3.05075924,1.93302752,-1.15198574,0.01254278,-0.06202961,1.46978093,-1.66532450,0.07580299,-0.18438519,2.69853777,-2.55080912
-5.32766383,7.78377846,-7.73962426,4.82788630,-3.20812506,1.92373468,-1.18575971,0.01249483,-0.06224712,1.42820820,-1.73106017,0.06973488,-0.19394886,2.68218679,-2.64225485
-5.32166083,7.65097965,-8.01078027,4.71924474,-3.36842182,1.91084704,-1.21850167,0.01238587,-0.06227085,1.38370791,-1.79615500,0.06398566,-0.20358198,2.65523983,-2.73561574
-5.31565783,7.49567733,-8.27954052,4.59180728,-3.53030343,1.89434137,-1.24964554,0.01221450,-0.06210125,1.33647813,-1.85966809,0.05855369,-0.21313172,2.61789927,-2.82993691
-5.30965483,7.31906787,-8.54215637,4.44686917,-3.69223190,1.87434392,-1.27862206,0.01198108,-0.06174027,1.28680559,-1.92064425,0.05343563,-0.22244052,2.57058883,-2.92410098
-5.30365183,7.12288601,-8.79468825,4.28604142,-3.85249571,1.85112111,-1.30487202,0.01168762,-0.06119138,1.23505953,-1.97813209,0.04862671,-0.23134983,2.51393564,-3.01684638
-5.29764882,6.90934411,-9.03308945,4.11121002,-4.00923762,1.82506503,-1.32786041,0.01133764,-0.06045954,1.18168264,-2.03120336,0.04412095,-0.23970386,2.44874616,-3.10679471
-5.29164582,6.68105688,-9.25330393,3.92448749,-4.16049199,1.79667475,-1.34709118,0.01093600,-0.05955127,1.12717956,-2.07897325,0.03991143,-0.24735363,2.37597715,-3.19248652
-5.28564282,6.44095486,-9.45137578,3.72815870,-4.30423095,1.76653416,-1.36212207,0.01048869,-0.05847466,1.07210327,-2.12062114,0.03599039,-0.25416081,2.29670280,-3.27242469
-5.27963982,6.19219081,-9.62356720,3.52462300,-4.43841822,1.73528787,-1.37257926,0.01000258,-0.05723936,1.01704009,-2.15541142,0.03234949,-0.26000165,2.21207966,-3.34512415
-5.27363682,5.93804351,-9.76648103,3.31633533,-4.56106907,1.70361623,-1.37817114,0.00948524,-0.05585663,0.96259378,-2.18271353,0.02897989,-0.26477045,2.12331098,-3.40916589
-5.26763382,5.68182348,-9.87718324,3.10574833,-4.67031436,1.67221128,-1.37870098,0.00894468,-0.05433931,0.90936974,-2.20202088,0.02587237,-0.26838278,2.03161201,-3.46325342
-5.26163082,5.42678523,-9.95332028,2.89525827,-4.76446603,1.64175468,-1.37407762,0.00838911,-0.05270185,0.85795988,-2.21296776,0.02301744,-0.27077813,1.93817789,-3.50626880
-5.25562781,5.17605007,-9.99322618,2.68715642,-4.84208158,1.61289939,-1.36432399,0.00782676,-0.05096027,0.80892898,-2.21534359,0.02040539,-0.27192197,1.84415536,-3.53732615
-5.24962481,4.93254301,-9.99601421,2.48358800,-4.90202446,1.58625579,-1.34958286,0.00726570,-0.04913216,0.76280324,-2.20910400,0.01802636,-0.27180703,1.75061950,-3.55581955
-5.24362181,4.69894644,-9.96164831,2.28651985,-4.94351768,1.56238350,-1.33011941,0.00671364,-0.04723657,0.72006156,-2.19437795,0.01587040,-0.27045391,1.65855619,-3.56146331
-5.23761881,4.47767208,-9.89099016,2.09771771,-4.96618778,1.54178911,-1.30632046,0.00617781,-0.04529401,0.68112989,-2.17147058,0.01392752,-0.26791077,1.56885080,-3.55432207
-5.23161581,4.27085179,-9.78581858,1.91873345,-4.97009685,1.52493012,-1.27869001,0.00566488,-0.04332623,0.64637900,-2.14086130,0.01218778,-0.26425225,1.48228304,-3.53482914
-5.22561281,4.08034664,-9.64881903,1.75090201,-4.95576059,1.51222473,-1.24784114,0.00518088,-0.04135615,0.61612565,-2.10319701,0.01064131,-0.25957758,1.39952783,-3.50379169
-5.21960980,3.90777247,-9.48354224,1.59534734,-4.92415104,1.50406675,-1.21448434,0.00473118,-0.03940757,0.59063683,-2.05928037,0.00927840,-0.25400794,1.32116137,-3.46238202
-5.21360680,3.75453917,-9.29433227,1.45299617,-4.87668312,1.50084453,-1.17941240,0.00432044,-0.03750495,0.57013698,-2.01005331,0.00808962,-0.24768320,1.24767166,-3.41211488
-5.20760380,3.62190019,-9.08622562,1.32459816,-4.81518504,1.50296255,-1.14348243,0.00395270,-0.03567308,0.55481731,-1.95657612,0.00706583,-0.24075805,1.17947226,-3.35481129
-5.20160080,3.51100796,-8.86482436,1.21075046,-4.74185318,1.51086388,-1.10759516,0.00363134,-0.03393669,0.54484663,-1.90000269,0.00619836,-0.23339783,1.11691805,-3.29254990
-5.19559780,3.42297074,-8.63614738,1.11192491,-4.65919282,1.52505158,-1.07267253,0.00335922,-0.03232006,0.54038278,-1.84155265,0.00547900,-0.22577408,1.06032167,-3.22760777
-5.18959480,3.35890605,-8.40646477,1.02849572,-4.56994675,1.54610732,-1.03963385,0.00313866,-0.03084649,0.54158374,-1.78248119,0.00490015,-0.21805997,1.00996935,-3.16239245
-5.18359180,3.31998615,-8.18212116,0.96076574,-4.47701424,1.57470508,-1.00937165,0.00297156,-0.02953783,0.54861743,-1.72404760,0.00445484,-0.21042588,0.96613508,-3.09936809
-5.17758879,3.30747157,-7.96935436,0.90898940,-4.38336351,1.61161843,-0.98272769,0.00285947,-0.02841397,0.56166919,-1.66748354,0.00413680,-0.20303519,0.92909184,-3.04097825
-5.17158579,3.32272891,-7.77411569,0.87339086,-4.29194074,1.65771980,-0.96047016,0.00280359,-0.02749226,0.58094633,-1.61396214,0.00394047,-0.19604044,0.89911940,-2.98956830
-5.16558279,3.36723064,-7.60189848,0.85417604,-4.20557921,1.71397082,-0.94327272,0.00280488,-0.02678700,0.60667880,-1.56456886,0.00386101,-0.18958006,0.87650788,-2.94731027
