energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Te_p_up,Te_d_up
-5.74187094,3.09160147,0.44548533,2.33382221,0.01465013,0.08262060,0.35658420,0.24664007,0.45080681,0.00000000
-5.73586793,3.11668191,0.44849705,2.35517697,0.01507463,0.08277213,0.35680938,0.24859643,0.44994793,0.00000000
-5.72986493,3.13425069,0.44980251,2.37072789,0.01540578,0.08275096,0.35573371,0.25016151,0.44783552,0.00000000
-5.72386193,3.14421979,0.44935685,2.38035420,0.01563716,0.08254230,0.35336138,0.25136753,0.44449672,0.00000000
-5.71785893,3.14666826,0.44714660,2.38406089,0.01576438,0.08213479,0.34972047,0.25226239,0.43997913,0.00000000
-5.71185593,3.14184781,0.44319139,2.38198213,0.01578530,0.08152108,0.34486403,0.25291016,0.43435123,0.00000000
-5.70585293,3.13018303,0.43754461,2.37438041,0.01570005,0.08069826,0.33887033,0.25339098,0.42770231,0.00000000
-5.69984992,3.11226549,0.43029299,2.36164126,0.01551109,0.07966820,0.33184247,0.25380039,0.42014169,0.00000000
-5.69384692,3.08884202,0.42155526,2.34426350,0.01522314,0.07843779,0.32390712,0.25424786,0.41179742,0.00000000
-5.68784392,3.06079704,0.41147965,2.32284532,0.01484300,0.07701904,0.31521247,0.25485475,0.40281430,0.00000000
-5.68184092,3.02912952,0.40024072,2.29806646,0.01437933,0.07542908,0.30592545,0.25575152,0.39335133,0.00000000
-5.67583792,2.99492521,0.38803528,2.27066710,0.01384241,0.07368999,0.29622822,0.25707438,0.38357877,0.00000000
-5.66983492,2.95932510,0.37507792,2.24142433,0.01324376,0.07182862,0.28631416,0.25896140,0.37367467,0.00000000
-5.66383192,2.92349113,0.36159618,2.21112688,0.01259580,0.06987620,0.27638344,0.26154816,0.36382123,0.00000000
-5.65782891,2.88857053,0.34782551,2.18054926,0.01191146,0.06786791,0.26663832,0.26496321,0.35420093,0.00000000
-5.65182591,2.85566005,0.33400453,2.15042617,0.01120379,0.06584236,0.25727835,0.26932333,0.34499267,0.00000000
-5.64582291,2.82577137,0.32037036,2.12142830,0.01048559,0.06384101,0.24849579,0.27472886,0.33636801,0.00000000
-5.63981991,2.79979922,0.30715457,2.09414044,0.00976908,0.06190756,0.24047113,0.28125924,0.32848764,0.00000000
-5.63381691,2.77849322,0.29457964,2.06904279,0.00906555,0.06008723,0.23336919,0.28896894,0.32149809,0.00000000
-5.62781391,2.76243464,0.28285604,2.04649615,0.00838517,0.05842610,0.22733571,0.29788397,0.31552904,0.00000000
-5.62181091,2.75201902,0.27218005,2.02673170,0.00773673,0.05697039,0.22249455,0.30799910,0.31069091,0.00000000
-5.61580790,2.74744515,0.26273219,2.00984566,0.00712752,0.05576571,0.21894568,0.31927595,0.30707316,0.00000000
-5.60980490,2.74871104,0.25467628,1.99579907,0.00656327,0.05485636,0.21676386,0.33164209,0.30474303,0.00000000
-5.60380190,2.75561680,0.24815890,1.98442270,0.00604813,0.05428458,0.21599814,0.34499123,0.30374495,0.00000000
-5.59779890,2.76777452,0.24330927,1.97542681,0.00558467,0.05408982,0.21667195,0.35918448,0.30410039,0.00000000
-5.59179590,2.78462453,0.24023930,1.96841541,0.00517402,0.05430802,0.21878391,0.37405285,0.30580833,0.00000000
-5.58579290,2.80545761,0.23904362,1.96290447,0.00481596,0.05497084,0.22230919,0.38940082,0.30884609,0.00000000
-5.57978989,2.82944211,0.23979954,1.95834323,0.00450913,0.05610495,0.22720124,0.40501100,0.31317063,0.00000000
-5.57378689,2.85565502,0.24256666,1.95413786,0.00425118,0.05773125,0.23339389,0.42064969,0.31872017,0.00000000
-5.56778389,2.88311581,0.24738621,1.94967653,0.00403904,0.05986420,0.24080367,0.43607329,0.32541608,0.00000000
-5.56178089,2.91082167,0.25427988,1.94435493,0.00386908,0.06251103,0.24933211,0.45103522,0.33316490,0.00000000
-5.55577789,2.93778297,0.26324828,1.93760116,0.00373739,0.06567107,0.25886815,0.46529330,0.34186058,0.00000000
-5.54977489,2.96305753,0.27426899,1.92889921,0.00363997,0.06933510,0.26929033,0.47861716,0.35138675,0.00000000
-5.54377189,2.98578255,0.28729436,1.91781011,0.00357293,0.07348483,0.28046887,0.49079554,0.36161904,0.00000000
-5.53776888,3.00520307,0.30224917,1.90398998,0.00353274,0.07809236,0.29226756,0.50164317,0.37242734,0.00000000
-5.53176588,3.02069610,0.31902848,1.88720437,0.00351629,0.08312001,0.30454542,0.51100697,0.38367816,0.00000000
-5.52576288,3.03178959,0.33749573,1.86733854,0.00352116,0.08852009,0.31715821,0.51877128,0.39523682,0.00000000
-5.51975988,3.03817593,0.35748156,1.84440323,0.00354560,0.09423517,0.32995981,0.52486204,0.40696974,0.00000000
-5.51375688,3.03971953,0.37878343,1.81853601,0.00358870,0.10019843,0.34280356,0.52924957,0.41874662,0.00000000
-5.50775388,3.03645863,0.40116650,1.78999818,0.00365039,0.10633448,0.35554362,0.53194994,0.43044268,0.00000000
-5.50175088,3.02860150,0.42436570,1.75916747,0.00373146,0.11256042,0.36803648,0.53302494,0.44194084,0.00000000
-5.49574787,3.01651740,0.44808941,1.72652704,0.00383349,0.11878734,0.38014264,0.53258038,0.45313395,0.00000000
-5.48974487,3.00072304,0.47202464,1.69265113,0.00395884,0.12492215,0.39172855,0.53076304,0.46392694,0.00000000
-5.48374187,2.98186499,0.49584372,1.65818814,0.00411049,0.13086975,0.40266891,0.52775620,0.47423900,0.00000000
-5.47773887,2.96069907,0.51921239,1.62384171,0.00429194,0.13653545,0.41284913,0.52377401,0.48400550,0.00000000
-5.47173587,2.93806742,0.54179904,1.59035056,0.00450702,0.14182769,0.42216823,0.51905478,0.49317991,0.00000000
-5.46573287,2.91487394,0.56328471,1.55846776,0.00475972,0.14666079,0.43054166,0.51385352,0.50173525,0.00000000
-5.45972986,2.89205915,0.58337349,1.52894015,0.00505395,0.15095782,0.43790439,0.50843387,0.50966523,0.00000000
-5.45372686,2.87057474,0.60180281,1.50248847,0.00539335,0.15465325,0.44421372,0.50305986,0.51698484,0.00000000
-5.44772386,2.85135878,0.61835300,1.47978882,0.00578102,0.15769548,0.44945178,0.49798752,0.52373029,0.00000000
-5.44172086,2.83531176,0.63285574,1.46145579,0.00621933,0.16004893,0.45362755,0.49345683,0.52995813,0.00000000
-5.43571786,2.82327407,0.64520075,1.44802770,0.00670965,0.16169565,0.45677811,0.48968413,0.53574358,0.00000000
-5.42971486,2.81600499,0.65534025,1.43995418,0.00725221,0.16263639,0.45896893,0.48685525,0.54117786,0.00000000
-5.42371186,2.81416364,0.66329102,1.43758620,0.00784586,0.16289091,0.46029313,0.48511954,0.54636466,0.00000000
-5.41770885,2.81829192,0.66913355,1.44116858,0.00848801,0.16249756,0.46086949,0.48458509,0.55141563,0.00000000
-5.41170585,2.82879956,0.67300842,1.45083506,0.00917447,0.16151219,0.46083928,0.48531507,0.55644520,0.00000000
-5.40570285,2.84595160,0.67510980,1.46660572,0.00989944,0.16000622,0.46036180,0.48732554,0.56156464,0.00000000
-5.39969985,2.86985826,0.67567648,1.48838664,0.01065554,0.15806404,0.45960886,0.49058461,0.56687579,0.00000000
-5.39369685,2.90046762,0.67498056,1.51597165,0.01143388,0.15577987,0.45875831,0.49501308,0.57246468,0.00000000
-5.38769385,2.93756104,0.67331453,1.54904599,0.01222417,0.15325414,0.45798691,0.50048659,0.57839526,0.00000000
-5.38169085,2.98075184,0.67097726,1.58719163,0.01301499,0.15058953,0.45746270,0.50683912,0.58470370,0.00000000
-5.37568784,3.02948733,0.66825961,1.62989414,0.01379398,0.14788692,0.45733752,0.51386784,0.59139355,0.00000000
-5.36968484,3.08305445,0.66543034,1.67655090,0.01454819,0.14524139,0.45773964,0.52133922,0.59843204,0.00000000
-5.36368184,3.14058929,0.66272315,1.72648064,0.01526441,0.14273849,0.45876731,0.52899614,0.60574788,0.00000000
-5.35767884,3.20109057,0.66032541,1.77893403,0.01592958,0.14045087,0.46048317,0.53656585,0.61323073,0.00000000
-5.35167584,3.26343710,0.65836925,1.83310543,0.01653114,0.13843554,0.46291017,0.54376861,0.62073247,0.00000000
-5.34567284,3.32640921,0.65692543,1.88814563,0.01705749,0.13673183,0.46602901,0.55032659,0.62807042,0.00000000
-5.33966983,3.38871394,0.65600032,1.94317556,0.01749833,0.13536013,0.46977741,0.55597296,0.63503233,0.00000000
-5.33366683,3.44901347,0.65553610,1.99730091,0.01784505,0.13432152,0.47405125,0.56046066,0.64138311,0.00000000
-5.32766383,3.50595639,0.65541422,2.04962756,0.01809104,0.13359818,0.47870752,0.56357074,0.64687304,0.00000000
-5.32166083,3.55821100,0.65546194,2.09927770,0.01823194,0.13315470,0.48356906,0.56511986,0.65124701,0.00000000
-5.31565783,3.60449985,0.65546143,2.14540638,0.01826584,0.13294012,0.48843089,0.56496676,0.65425459,0.00000000
-5.30965483,3.64363437,0.65516118,2.18721842,0.01819341,0.13289057,0.49306772,0.56301737,0.65566033,0.00000000
-5.30365183,3.67454863,0.65428892,2.22398508,0.01801795,0.13293247,0.49724250,0.55922851,0.65525384,0.00000000
-5.29764882,3.69633098,0.65256550,2.25506040,0.01774527,0.13298601,0.50071550,0.55360987,0.65285925,0.00000000
-5.29164582,3.70825251,0.64971896,2.27989652,0.01738366,0.13296885,0.50325355,0.54622432,0.64834353,0.00000000
-5.28564282,3.70979103,0.64549816,2.29805764,0.01694359,0.13279978,0.50463902,0.53718642,0.64162320,0.00000000
-5.27963982,3.70064979,0.63968523,2.30923204,0.01643749,0.13240222,0.50467819,0.52665923,0.63266934,0.00000000
-5.27363682,3.68076984,0.63210629,2.31324160,0.01587938,0.13170740,0.50320857,0.51484948,0.62151035,0.00000000
-5.26763382,3.65033557,0.62264003,2.31004851,0.01528446,0.13065712,0.50010504,0.50200128,0.60823265,0.00000000
-5.26163082,3.60977290,0.61122374,2.29975849,0.01466872,0.12920585,0.49528438,0.48838857,0.59297897,0.00000000
-5.25562781,3.55974011,0.59785657,2.28262050,0.01404847,0.12732237,0.48870819,0.47430652,0.57594459,0.00000000
-5.24962481,3.50111130,0.58259998,2.25902249,0.01343989,0.12499066,0.48038412,0.46006228,0.55737159,0.00000000
-5.24362181,3.43495317,0.56557560,2.22948328,0.01285857,0.12221011,0.47036541,0.44596528,0.53754133,0.00000000
-5.23761881,3.36249577,0.54696041,2.19464072,0.01231911,0.11899521,0.45874874,0.43231752,0.51676566,0.00000000
-5.23161581,3.28509822,0.52697994,2.15523630,0.01183472,0.11537457,0.44567081,0.41940408,0.49537717,0.00000000
-5.22561281,3.20421083,0.50589959,2.11209675,0.01141687,0.11138950,0.43130357,0.40748426,0.47371891,0.00000000
-5.21960980,3.12133485,0.48401476,2.06611322,0.01107506,0.10709219,0.41584859,0.39678370,0.45213408,0.00000000
-5.21360680,3.03798154,0.46164027,2.01821875,0.01081653,0.10254363,0.39953078,0.38748761,0.43095613,0.00000000
-5.20760380,2.95563204,0.43909946,1.96936484,0.01064617,0.09781127,0.38259166,0.37973554,0.41049958,0.00000000
-5.20160080,2.87569961,0.41671363,1.92049797,0.01056639,0.09296672,0.36528271,0.37361773,0.39105197,0.00000000
-5.19559780,2.79949558,0.39479221,1.87253694,0.01057717,0.08808338,0.34785878,0.36917324,0.37286727,0.00000000
-5.18959480,2.72820018,0.37362400,1.82635186,0.01067610,0.08323423,0.33057201,0.36638996,0.35616081,0.00000000
-5.18359180,2.66283926,0.35346977,1.78274533,0.01085851,0.07848984,0.31366637,0.36520644,0.34110588,0.00000000
-5.17758879,2.60426740,0.33455651,1.74243665,0.01111768,0.07391654,0.29737289,0.36551544,0.32783215,0.00000000
-5.17158579,2.55315768,0.31707332,1.70604916,0.01144508,0.06957499,0.28190578,0.36716914,0.31642560,0.00000000
-5.16558279,2.50999815,0.30116904,1.67410118,0.01183070,0.06551894,0.26745943,0.36998574,0.30693004,0.00000000
-5.15957979,2.47509437,0.28695150,1.64700037,0.01226335,0.06179437,0.25420612,0.37375718,0.29934993,0.00000000
-5.15357679,2.44857744,0.27448820,1.62504144,0.01273102,0.05843895,0.24229470,0.37825760,0.29365415,0.00000000
-5.14757379,2.43041642,0.26380833,1.60840695,0.01322129,0.05548170,0.23184972,0.38325227,0.28978065,0.00000000
-5.14157079,2.42043416,0.25490577,1.59717055,0.01372167,0.05294297,0.22297126,0.38850656,0.28764144,0.00000000
-5.13556778,2.41832505,0.24774286,1.59130233,0.01421994,0.05083463,0.21573505,0.39379452,0.28712781,0.00000000
-5.12956478,2.42367362,0.24225464,1.59067561,0.01470454,0.04916043,0.21019291,0.39890680,0.28811536,0.00000000
-5.12356178,2.43597285,0.23835333,1.59507461,0.01516480,0.04791647,0.20637328,0.40365748,0.29046874,0.00000000
-5.11755878,2.45464111,0.23593274,1.60420251,0.01559123,0.04709186,0.20428176,0.40788959,0.29404575,0.00000000
-5.11155578,2.47903708,0.23487252,1.61768961,0.01597569,0.04666932,0.20390161,0.41147922,0.29870085,0.00000000
-5.10555278,2.50847223,0.23504208,1.63510120,0.01631156,0.04662594,0.20519421,0.41433785,0.30428783,0.00000000
-5.09954977,2.54222078,0.23630396,1.65594513,0.01659377,0.04693394,0.20809931,0.41641319,0.31066181,0.00000000
-5.09354677,2.57952728,0.23851679,1.67967910,0.01681890,0.04756134,0.21253535,0.41768838,0.31768047,0.00000000
-5.08754377,2.61961239,0.24153774,1.70571788,0.01698507,0.04847278,0.21839972,0.41817977,0.32520478,0.00000000
-5.08154077,2.66167756,0.24522450,1.73344068,0.01709192,0.04963017,0.22556928,0.41793354,0.33309925,0.00000000
-5.07553777,2.70490946,0.24943696,1.76219914,0.01714046,0.05099346,0.23390100,0.41702142,0.34123198,0.00000000
-5.06953477,2.74848509,0.25403852,1.79132609,0.01713299,0.05252131,0.24323313,0.41553578,0.34947466,0.00000000
-5.06353177,2.79157845,0.25889742,1.82014561,0.01707285,0.05417181,0.25338679,0.41358456,0.35770268,0.00000000
-5.05752876,2.83336951,0.26388783,1.84798444,0.01696434,0.05590319,0.26416826,0.41128614,0.36579556,0.00000000
-5.05152576,2.87305583,0.26889116,1.87418482,0.01681253,0.05767446,0.27537192,0.40876473,0.37363783,0.00000000
-5.04552276,2.90986718,0.27379737,1.89811871,0.01662311,0.05944618,0.28678391,0.40614620,0.38112037,0.00000000
-5.03951976,2.94308276,0.27850647,1.91920299,0.01640224,0.06118111,0.29818641,0.40355475,0.38814221,0.00000000
-5.03351676,2.97205058,0.28293017,1.93691523,0.01615649,0.06284487,0.30936263,0.40111046,0.39461288,0.00000000
-5.02751376,2.99620815,0.28699358,1.95080926,0.01589270,0.06440659,0.32010203,0.39892755,0.40045505,0.00000000
-5.02151076,3.01510306,0.29063696,1.96052978,0.01561795,0.06583949,0.33020600,0.39711356,0.40560727,0.00000000
-5.01550775,3.02841232,0.29381736,1.96582517,0.01533949,0.06712140,0.33949332,0.39576906,0.41002684,0.00000000
-5.00950475,3.03595879,0.29651004,1.96655748,0.01506469,0.06823517,0.34780547,0.39498783,0.41369224,0.00000000
-5.00350175,3.03772329,0.29870955,1.96270894,0.01480100,0.06916894,0.35501133,0.39485723,0.41660518,0.00000000
-4.99749875,3.03385110,0.30043027,1.95438418,0.01455593,0.06991631,0.36101109,0.39545855,0.41879186,0.00000000
-4.99149575,3.02465181,0.30170638,1.94180769,0.01433697,0.07047635,0.36573909,0.39686712,0.42030332,0.00000000
-4.98549275,3.01059177,0.30259116,1.92531632,0.01415151,0.07085339,0.36916541,0.39915191,0.42121475,0.00000000
-4.97948974,2.99227911,0.30315546,1.90534686,0.01400676,0.07105674,0.37129616,0.40237463,0.42162355,0.00000000
-4.97348674,2.97044142,0.30348553,1.88241906,0.01390959,0.07110015,0.37217228,0.40658815,0.42164641,0.00000000
-4.96748374,2.94589705,0.30368008,1.85711475,0.01386642,0.07100120,0.37186707,0.41183431,0.42141512,0.00000000
-4.96148074,2.91952117,0.30384679,1.83005405,0.01388302,0.07078060,0.37048238,0.41814121,0.42107157,0.00000000
-4.95547774,2.89220835,0.30409836,1.80186976,0.01396432,0.07046130,0.36814377,0.42552009,0.42076200,0.00000000
-4.94947474,2.86483363,0.30454824,1.77318122,0.01411421,0.07006771,0.36499493,0.43396211,0.42063082,0.00000000
-4.94347174,2.83821407,0.30530644,1.74456909,0.01433535,0.06962482,0.36119148,0.44343522,0.42081430,0.00000000
-4.93746873,2.81307327,0.30647529,1.71655238,0.01462898,0.06915742,0.35689471,0.45388152,0.42143453,0.00000000
-4.93146573,2.79001048,0.30814582,1.68956886,0.01499473,0.06868942,0.35226540,0.46521521,0.42259393,0.00000000
-4.92546273,2.76947658,0.31039454,1.66396002,0.01543054,0.06824326,0.34745826,0.47732165,0.42437060,0.00000000
-4.91945973,2.75175791,0.31328114,1.63996132,0.01593254,0.06783950,0.34261701,0.49005748,0.42681493,0.00000000
-4.91345673,2.73696925,0.31684696,1.61769818,0.01649504,0.06749662,0.33787057,0.50325218,0.42994753,0.00000000
-4.90745373,2.72505602,0.32111458,1.59718783,0.01711057,0.06723089,0.33333046,0.51671094,0.43375865,0.00000000
-4.90145073,2.71580585,0.32608828,1.57834684,0.01776997,0.06705651,0.32908937,0.53021901,0.43820919,0.00000000
-4.89544772,2.70886848,0.33175561,1.56100371,0.01846255,0.06698588,0.32522114,0.54354719,0.44323329,0.00000000
-4.88944472,2.70378297,0.33808975,1.54491576,0.01917631,0.06702992,0.32178184,0.55645847,0.44874216,0.00000000
-4.88344172,2.70001040,0.34505255,1.52978907,0.01989826,0.06719856,0.31881202,0.56871544,0.45462930,0.00000000
-4.87743872,2.69697020,0.35259822,1.51530044,0.02061468,0.06750116,0.31633967,0.58008813,0.46077643,0.00000000
-4.87143572,2.69407774,0.36067715,1.50111983,0.02131153,0.06794707,0.31438396,0.59036190,0.46706010,0.00000000
-4.86543272,2.69078120,0.36923981,1.48693208,0.02197479,0.06854591,0.31295906,0.59934508,0.47335849,0.00000000
-4.85942971,2.68659528,0.37824044,1.47245657,0.02259085,0.06930796,0.31207814,0.60687591,0.47955799,0.00000000
-4.85342671,2.68113010,0.38764012,1.45746386,0.02314690,0.07024425,0.31175691,0.61282838,0.48555922,0.00000000
-4.84742371,2.67411342,0.39740915,1.44178827,0.02363123,0.07136653,0.31201663,0.61711682,0.49128221,0.00000000
-4.84142071,2.66540514,0.40752849,1.42533595,0.02403356,0.07268707,0.31288628,0.61969891,0.49667024,0.00000000
-4.83541771,2.65500325,0.41799000,1.40808799,0.02434529,0.07421816,0.31440365,0.62057700,0.50169231,0.00000000
-4.82941471,2.64304106,0.42879562,1.39009864,0.02455969,0.07597151,0.31661529,0.61979763,0.50634405,0.00000000
-4.82341171,2.62977589,0.43995522,1.37148891,0.02467207,0.07795746,0.31957521,0.61744939,0.51064680,0.00000000
-4.81740870,2.61557003,0.45148339,1.35243593,0.02467978,0.08018394,0.32334243,0.61365912,0.51464515,0.00000000
-4.81140570,2.60086509,0.46339514,1.33315907,0.02458227,0.08265544,0.32797732,0.60858666,0.51840294,0.00000000
-4.80540270,2.58615117,0.47570089,1.31390346,0.02438100,0.08537191,0.33353702,0.60241848,0.52199783,0.00000000
-4.79939970,2.57193278,0.48840085,1.29492213,0.02407933,0.08832759,0.34007019,0.59536035,0.52551492,0.00000000
-4.79339670,2.55869328,0.50147925,1.27645775,0.02368236,0.09151004,0.34761119,0.58762950,0.52903962,0.00000000
-4.78739370,2.54685985,0.51489869,1.25872505,0.02319669,0.09489921,0.35617426,0.57944659,0.53265024,0.00000000
-4.78139070,2.53677102,0.52859513,1.24189486,0.02263021,0.09846679,0.36574790,0.57102777,0.53641070,0.00000000
-4.77538769,2.52864837,0.54247368,1.22608076,0.02199181,0.10217584,0.37628979,0.56257725,0.54036388,0.00000000
-4.76938469,2.52257421,0.55640581,1.21132894,0.02129112,0.10598067,0.38772274,0.55428060,0.54452583,0.00000000
-4.76338169,2.51847629,0.57022807,1.19761182,0.02053824,0.10982723,0.39993191,0.54629917,0.54888146,0.00000000
-4.75737869,2.51612052,0.58374267,1.18482577,0.01974344,0.11365373,0.41276350,0.53876563,0.55338182,0.00000000
-4.75137569,2.51511221,0.59671998,1.17279301,0.01891696,0.11739179,0.42602530,0.53178097,0.55794332,0.00000000
-4.74537269,2.51490586,0.60890313,1.16126757,0.01806876,0.12096793,0.43948903,0.52541300,0.56244888,0.00000000
-4.73936968,2.51482308,0.62001438,1.14994493,0.01720832,0.12430534,0.45289463,0.51969624,0.56675116,0.00000000
-4.73336668,2.51407790,0.62976332,1.13847496,0.01634447,0.12732606,0.46595637,0.51463335,0.57067764,0.00000000
-4.72736368,2.51180829,0.63785647,1.12647728,0.01548530,0.12995327,0.47837057,0.51019784,0.57403740,0.00000000
-4.72136068,2.50711238,0.64400781,1.11355849,0.01463804,0.13211376,0.48982474,0.50633796,0.57662924,0.00000000
-4.71535768,2.49908758,0.64794987,1.09933025,0.01380903,0.13374036,0.50000769,0.50298157,0.57825075,0.00000000
-4.70935468,2.48687083,0.64944477,1.08342735,0.01300367,0.13477430,0.50862023,0.50004162,0.57870787,0.00000000
-4.70335168,2.46967792,0.64829469,1.06552492,0.01222649,0.13516742,0.51538591,0.49742219,0.57782436,0.00000000
-4.69734867,2.44683994,0.64435117,1.04535394,0.01148114,0.13488394,0.52006140,0.49502447,0.57545079,0.00000000
-4.69134567,2.41783526,0.63752274,1.02271432,0.01077045,0.13390198,0.52244587,0.49275277,0.57147249,0.00000000
-4.68534267,2.38231524,0.62778052,0.99748494,0.01009656,0.13221446,0.52238901,0.49051993,0.56581599,0.00000000
-4.67933967,2.34012271,0.61516140,0.96963026,0.00946096,0.12982960,0.51979726,0.48825214,0.55845368,0.00000000
-4.67333667,2.29130225,0.59976861,0.93920315,0.00886458,0.12677075,0.51463784,0.48589283,0.54940644,0.00000000
-4.66733367,2.23610186,0.58176969,0.90634408,0.00830792,0.12307582,0.50694058,0.48340555,0.53874402,0.00000000
-4.66133067,2.17496620,0.56139177,0.87127649,0.00779108,0.11879601,0.49679716,0.48077573,0.52658326,0.00000000
-4.65532766,2.10852169,0.53891467,0.83429897,0.00731384,0.11399424,0.48435807,0.47801125,0.51308421,0.00000000
-4.64932466,2.03755451,0.51466179,0.79577443,0.00687574,0.10874313,0.46982726,0.47514195,0.49844440,0.00000000
-4.64332166,1.96298265,0.48898963,0.75611708,0.00647611,0.10312265,0.45345490,0.47221809,0.48289155,0.00000000
