energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-2.96248124,6.84002865,0.01521694,2.68766253,0.40080764,0.40593095,0.04614298,0.96669790,2.65440054,2.25738442
-2.95647824,6.71602893,0.01441944,2.65665701,0.38306472,0.39565116,0.04492706,0.93820570,2.63663129,2.22101310
-2.95047524,6.63289918,0.01358067,2.64399404,0.36703240,0.38695834,0.04357969,0.91288299,2.64432370,2.19852270
-2.94447224,6.59302909,0.01271273,2.65056957,0.35300917,0.38002187,0.04212705,0.89112557,2.67799987,2.19054409
-2.93846923,6.59791794,0.01182759,2.67692920,0.34123455,0.37495458,0.04059607,0.87319511,2.73782036,2.19741273
-2.93246623,6.64810516,0.01093675,2.72323495,0.33188459,0.37181118,0.03901359,0.85921507,2.82354735,2.21914842
-2.92646323,6.74312156,0.01005107,2.78923926,0.32506906,0.37058827,0.03740543,0.84917094,2.93451247,2.25544179
-2.92046023,6.88146377,0.00918050,2.87426760,0.32083038,0.37122590,0.03579562,0.84291473,3.06959176,2.30564869
-2.91445723,7.06059383,0.00833394,2.97721090,0.31914416,0.37361067,0.03420569,0.84017337,3.22718968,2.36879285
-2.90845423,7.27696517,0.00751912,3.09652892,0.31992136,0.37758007,0.03265411,0.84056082,3.40523430,2.44357735
-2.90245123,7.52607562,0.00674251,3.23026516,0.32301181,0.38292795,0.03115588,0.84359319,3.60118499,2.52840494
-2.89644822,7.80254727,0.00600928,3.37607371,0.32820911,0.38941105,0.02972228,0.84870664,3.81205415,2.62140718
-2.89044522,8.10023215,0.00532331,3.53125805,0.33525678,0.39675623,0.02836078,0.85527716,4.03444332,2.72048188
-2.88444222,8.41234196,0.00468725,3.69282143,0.34385528,0.40466834,0.02707519,0.86264181,4.26459422,2.82333809
-2.87843922,8.73159926,0.00410254,3.85752796,0.35367010,0.41283840,0.02586587,0.87012052,4.49845403,2.92754784
-2.87243622,9.05040660,0.00356959,4.02197325,0.36434047,0.42095209,0.02473011,0.87703797,4.73175395,3.03060314
-2.86643322,9.36102932,0.00308783,4.18266285,0.37548858,0.42869806,0.02366263,0.88274471,4.96009940,3.12997684
-2.86043022,9.65578738,0.00265588,4.33609659,0.38672926,0.43577619,0.02265616,0.88663691,5.17906955,3.22318571
-2.85442721,9.92725056,0.00227166,4.47885630,0.39767966,0.44190528,0.02170203,0.88817415,5.38432328,3.30785384
-2.84842421,10.16843131,0.00193258,4.60769435,0.40796898,0.44683032,0.02079076,0.88689480,5.57170841,3.38177436
-2.84242121,10.37296918,0.00163562,4.71962014,0.41724780,0.45032883,0.01991270,0.88242837,5.73737038,3.44296761
-2.83641821,10.53530091,0.00137751,4.81198162,0.42519693,0.45221637,0.01905854,0.87450477,5.87785666,3.48973384
-2.83041521,10.65081016,0.00115482,4.88253891,0.43153544,0.45235102,0.01821982,0.86296011,5.99021284,3.52069852
-2.82441221,10.71595185,0.00096407,4.92952734,0.43602772,0.45063657,0.01738926,0.84773906,6.07206675,3.53484882
-2.81840920,10.72834631,0.00080181,4.95170735,0.43848932,0.44702451,0.01656109,0.82889382,6.12169704,3.53155972
-2.81240620,10.68683976,0.00066473,4.94839923,0.43879143,0.44151471,0.01573119,0.80657997,6.13808317,3.51060903
-2.80640320,10.59152860,0.00054966,4.91950127,0.43686384,0.43415470,0.01489721,0.78104934,6.12093472,3.47218043
-2.80040020,10.44374640,0.00045368,4.86549021,0.43269632,0.42503771,0.01405852,0.75264064,6.07069817,3.41685454
-2.79439720,10.24601394,0.00037410,4.78740389,0.42633833,0.41429935,0.01321612,0.72176800,5.98854078,3.34558823
-2.78839420,10.00195390,0.00030848,4.68680656,0.41789725,0.40211324,0.01237246,0.68890821,5.87631182,3.25968298
-2.78239120,9.71617352,0.00025466,4.56573807,0.40753500,0.38868561,0.01153120,0.65458717,5.73648234,3.16074328
-2.77638819,9.39411958,0.00021075,4.42664878,0.39546345,0.37424904,0.01069698,0.61936610,5.57206599,3.05062687
-2.77038519,9.04191141,0.00017512,4.27232279,0.38193863,0.35905571,0.00987514,0.58382817,5.38652368,2.93138851
-2.76438219,8.66615829,0.00014635,4.10579243,0.36725411,0.34337020,0.00907139,0.54856585,5.18365612,2.80521952
-2.75837919,8.27376832,0.00012329,3.93024735,0.35173380,0.32746222,0.00829160,0.51416962,4.96748836,2.67438524
-2.75237619,7.87175603,0.00010496,3.74894184,0.33572443,0.31159952,0.00754155,0.48121818,4.74215104,2.54116292
-2.74637319,7.46705588,0.00009058,3.56510386,0.31958800,0.29604112,0.00682670,0.45027045,4.51176293,2.40778202
-2.74037019,7.06634830,0.00007953,3.38184922,0.30369453,0.28103127,0.00615203,0.42185945,4.28031934,2.27636926
-2.73436718,6.67590412,0.00007133,3.20210397,0.28841523,0.26679408,0.00552193,0.39648794,4.05159044,2.14889999
-2.72836418,6.30145224,0.00006563,3.02853759,0.27411627,0.25352925,0.00494011,0.37462577,3.82903296,2.02715747
-2.72236118,5.94807398,0.00006215,2.86350903,0.26115334,0.24140869,0.00440956,0.35670864,3.61571809,1.91270103
-2.71635818,5.62012621,0.00006075,2.70902668,0.24986698,0.23057441,0.00393254,0.34313787,3.41427736,1.80684363
-2.71035518,5.32119383,0.00006133,2.56672322,0.24057855,0.22113742,0.00351062,0.33428089,3.22686746,1.71063911
-2.70435218,5.05407077,0.00006385,2.43784479,0.23358703,0.21317762,0.00314468,0.33047186,3.05515400,1.62487849
-2.69834917,4.82076721,0.00006832,2.32325397,0.22916617,0.20674479,0.00283504,0.33201209,2.90031319,1.55009494
-2.69234617,4.62254000,0.00007479,2.22344501,0.22756211,0.20186015,0.00258146,0.33916977,2.76304991,1.48657596
-2.68634317,4.45994168,0.00008332,2.13856936,0.22899114,0.19851875,0.00238326,0.35217860,2.64362966,1.43438163
-2.68034017,4.33288383,0.00009402,2.06846933,0.23363740,0.19669211,0.00223935,0.37123507,2.54192164,1.39336739
-2.67433717,4.24070943,0.00010695,2.01271749,0.24165049,0.19633116,0.00214830,0.39649419,2.45744990,1.36320956
-2.66833417,4.18226952,0.00012220,1.97065914,0.25314277,0.19736927,0.00210838,0.42806355,2.38944927,1.34343227
-2.66233117,4.15599967,0.00013985,1.94145569,0.26818632,0.19972497,0.00211761,0.46599596,2.33692312,1.33343418
-2.65632816,4.15999242,0.00015993,1.92412680,0.28680966,0.20330462,0.00217372,0.51028069,2.29870002,1.33251379
-2.65032516,4.19206267,0.00018246,1.91758940,0.30899417,0.20800448,0.00227423,0.56083390,2.27348707,1.33989235
-2.64432216,4.24980413,0.00020741,1.92069246,0.33467055,0.21371253,0.00241637,0.61748861,2.25991778,1.35473381
-2.63831916,4.33063579,0.00023471,1.93224650,0.36371540,0.22030971,0.00259713,0.67998504,2.25659345,1.37616125
-2.63231616,4.43183863,0.00026425,1.95104752,0.39594830,0.22767084,0.00281318,0.74796186,2.26211711,1.40326999
-2.62631316,4.55058332,0.00029584,1.97589545,0.43112972,0.23566516,0.00306090,0.82094917,2.27511994,1.43513754
-2.62031016,4.68395086,0.00032924,2.00560753,0.46895999,0.24415663,0.00333633,0.89836407,2.29428039,1.47083086
-2.61430715,4.82894834,0.00036416,2.03902739,0.50907975,0.25300419,0.00363521,0.97950927,2.31833677,1.50941179
-2.60830415,4.98252231,0.00040025,2.07503084,0.55107203,0.26206196,0.00395293,1.06357558,2.34609438,1.54994121
-2.60230115,5.14157246,0.00043710,2.11252938,0.59446627,0.27117973,0.00428461,1.14964851,2.37642818,1.59148290
-2.59629815,5.30296784,0.00047425,2.15047263,0.63874436,0.28020362,0.00462509,1.23671933,2.40828245,1.63310786
-2.59029515,5.46356774,0.00051121,2.18785054,0.68334856,0.28897728,0.00496902,1.32370049,2.44066854,1.67389956
-2.58429215,5.62024843,0.00054745,2.22369622,0.72769146,0.29734341,0.00531091,1.40944525,2.47266195,1.71296082
-2.57828914,5.76993641,0.00058244,2.25709005,0.77116744,0.30514582,0.00564521,1.49277101,2.50339939,1.74942233
-2.57228614,5.90964817,0.00061563,2.28716535,0.81316555,0.31223199,0.00596645,1.57248560,2.53207686,1.78245301
-2.56628314,6.03653544,0.00064648,2.31311563,0.85308322,0.31845595,0.00626929,1.64741562,2.55794879,1.81127187
-2.56028014,6.14793446,0.00067447,2.33420326,0.89034040,0.32368149,0.00654865,1.71643588,2.58032876,1.83516101
-2.55427714,6.24141722,0.00069915,2.34976911,0.92439350,0.32778554,0.00679983,1.77849862,2.59859153,1.85347916
-2.54827414,6.31484225,0.00072007,2.35924271,0.95474869,0.33066157,0.00701862,1.83266147,2.61217627,1.86567505
-2.54227114,6.36640226,0.00073690,2.36215202,0.98097388,0.33222274,0.00720134,1.87811297,2.62059066,1.87129988
-2.53626813,6.39466622,0.00074934,2.35813235,1.00270909,0.33240486,0.00734499,1.91419448,2.62341532,1.87001806
-2.53026513,6.39861341,0.00075719,2.34693354,1.01967464,0.33116880,0.00744728,1.94041777,2.62030832,1.86161564
-2.52426213,6.37765760,0.00076034,2.32842496,1.03167693,0.32850224,0.00750668,1.95647756,2.61100914,1.84600576
-2.51825913,6.33165980,0.00075877,2.30259779,1.03861165,0.32442082,0.00752241,1.96225838,2.59534180,1.82323080
-2.51225613,6.26092897,0.00075253,2.26956435,1.04046431,0.31896842,0.00749450,1.95783585,2.57321691,1.79346088
-2.50625313,6.16621020,0.00074178,2.22955429,1.03730819,0.31221668,0.00742375,1.94347221,2.54463224,1.75698885
-2.50025013,6.04866116,0.00072674,2.18290783,1.02929980,0.30426372,0.00731164,1.91960655,2.50967199,1.71422174
-2.49424712,5.90981752,0.00070772,2.13006613,1.01667221,0.29523209,0.00716036,1.88684017,2.46850439,1.66566917
-2.48824412,5.75154898,0.00068507,2.07155936,0.99972656,0.28526607,0.00697266,1.84591791,2.42137795,1.61192911
-2.48224112,5.57600778,0.00065922,2.00799280,0.97882210,0.27452840,0.00675181,1.79770604,2.36861629,1.55367164
-2.47623812,5.38557164,0.00063060,1.94003154,0.95436529,0.26319658,0.00650149,1.74316792,2.31061172,1.49162132
-2.47023512,5.18278337,0.00059969,1.86838444,0.92679826,0.25145882,0.00622568,1.68333806,2.24781782,1.42653889
-2.46423212,4.97028926,0.00056699,1.79378783,0.89658717,0.23950982,0.00592859,1.61929570,2.18074104,1.35920300
-2.45822911,4.75077831,0.00053297,1.71698954,0.86421079,0.22754651,0.00561453,1.55213864,2.10993162,1.29039249
-2.45222611,4.52692395,0.00049812,1.63873359,0.83014969,0.21576385,0.00528784,1.48295812,2.03597394,1.22086991
-2.44622311,4.30132982,0.00046290,1.55974617,0.79487617,0.20435079,0.00495276,1.41281529,1.95947645,1.15136651
-2.44022011,4.07648085,0.00042772,1.48072290,0.75884534,0.19348650,0.00461342,1.34271996,1.88106143,1.08256935
-2.43421711,3.85470043,0.00039299,1.40231783,0.72248740,0.18333696,0.00427368,1.27361181,1.80135466,1.01511036
-2.42821411,3.63811432,0.00035905,1.32513411,0.68620113,0.17405196,0.00393715,1.20634442,1.72097516,0.94955780
-2.42221111,3.42862156,0.00032621,1.24971659,0.65034880,0.16576259,0.00360711,1.14167233,1.64052534,0.88641001
-2.41620810,3.22787257,0.00029472,1.17654608,0.61525237,0.15857920,0.00328646,1.08024111,1.56058148,0.82609131
-2.41020510,3.03725429,0.00026481,1.10603550,0.58119089,0.15258994,0.00297771,1.02258046,1.48168498,0.76895010
-2.40420210,2.85788219,0.00023663,1.03852761,0.54839927,0.14785994,0.00268298,0.96910036,1.40433448,0.71525884
-2.39819910,2.69059880,0.00021030,0.97429437,0.51706795,0.14443097,0.00240398,0.92009005,1.32897896,0.66521587
-2.39219610,2.53597837,0.00018590,0.91353773,0.48734376,0.14232179,0.00214200,0.87571993,1.25601222,0.61894864
-2.38619310,2.39433735,0.00016348,0.85639181,0.45933157,0.14152908,0.00189799,0.83604592,1.18576861,0.57651835
-2.38019010,2.26574991,0.00014304,0.80292629,0.43309680,0.14202898,0.00167251,0.80101653,1.11852038,0.53792559
-2.37418709,2.15006826,0.00012455,0.75315088,0.40866861,0.14377906,0.00146580,0.77048198,1.05447666,0.50311693
-2.36818409,2.04694693,0.00010797,0.70702084,0.38604362,0.14672094,0.00127778,0.74420554,0.99378401,0.47199202
-2.36218109,1.95587042,0.00009323,0.66444330,0.36519016,0.15078312,0.00110814,0.72187657,0.93652867,0.44441125
-2.35617809,1.87618341,0.00008024,0.62528426,0.34605286,0.15588428,0.00095633,0.70312505,0.88274026,0.42020348
-2.35017509,1.80712264,0.00006891,0.58937617,0.32855739,0.16193657,0.00082162,0.68753716,0.83239693,0.39917392
-2.34417209,1.74784955,0.00005912,0.55652578,0.31261541,0.16884901,0.00070311,0.67467152,0.78543167,0.38111164
-2.33816908,1.69748264,0.00005078,0.52652215,0.29812942,0.17653069,0.00059983,0.66407557,0.74173949,0.36579680
-2.33216608,1.65512847,0.00004376,0.49914456,0.28499745,0.18489366,0.00051070,0.65530165,0.70118526,0.35300716
-2.32616308,1.61991017,0.00003795,0.47417003,0.27311739,0.19385531,0.00043461,0.64792210,0.66361181,0.34252392
-2.32016008,1.59099259,0.00003324,0.45138037,0.26239091,0.20334016,0.00037042,0.64154296,0.62884790,0.33413643
-2.31415708,1.56760296,0.00002953,0.43056829,0.25272677,0.21328080,0.00031702,0.63581568,0.59671588,0.32764599
-2.30815408,1.54904642,0.00002670,0.41154257,0.24404334,0.22361810,0.00027328,0.63044636,0.56703848,0.32286836
-2.30215108,1.53471583,0.00002467,0.39413200,0.23627043,0.23430049,0.00023815,0.62520227,0.53964468,0.31963504
-2.29614807,1.52409549,0.00002333,0.37818797,0.22935010,0.24528238,0.00021062,0.61991516,0.51437424,0.31779338
-2.29014507,1.51675883,0.00002260,0.36358571,0.22323668,0.25652184,0.00018972,0.61448144,0.49108094,0.31720548
-2.28414207,1.51236040,0.00002240,0.35022400,0.21789582,0.26797765,0.00017457,0.60885917,0.46963421,0.31774610
-2.27813907,1.51062275,0.00002264,0.33802359,0.21330272,0.27960593,0.00016432,0.60306193,0.44991938,0.31929965
-2.27213607,1.51131917,0.00002325,0.32692441,0.20943968,0.29135647,0.00015822,0.59715017,0.43183656,0.32175665
-2.26613307,1.51425351,0.00002417,0.31688162,0.20629301,0.30316935,0.00015558,0.59122024,0.41529827,0.32500980
-2.26013007,1.51923846,0.00002532,0.30786102,0.20384962,0.31497165,0.00015574,0.58539196,0.40022620,0.32895001
-2.25412706,1.52607382,0.00002665,0.29983385,0.20209337,0.32667506,0.00015813,0.57979520,0.38654732,0.33346274
-2.24812406,1.53452629,0.00002808,0.29277154,0.20100157,0.33817420,0.00016225,0.57455647,0.37418966,0.33842485
-2.24212106,1.54431237,0.00002958,0.28664062,0.20054170,0.34934618,0.00016761,0.56978609,0.36307821,0.34370237
-2.23611806,1.55508545,0.00003107,0.28139807,0.20066872,0.36005138,0.00017381,0.56556684,0.35313117,0.34914929
-2.23011506,1.56642846,0.00003251,0.27698765,0.20132310,0.37013562,0.00018049,0.56194456,0.34425696,0.35460760
-2.22411206,1.57785250,0.00003387,0.27333713,0.20242974,0.37943369,0.00018736,0.55892143,0.33635219,0.35990860
-2.21810905,1.58880204,0.00003508,0.27035690,0.20389787,0.38777413,0.00019416,0.55645219,0.32930075,0.36487565
-2.21210605,1.59866649,0.00003613,0.26793985,0.20562204,0.39498520,0.00020069,0.55444347,0.32297422,0.36932795
-2.20610305,1.60679767,0.00003697,0.26596265,0.20748414,0.40090168,0.00020682,0.55275641,0.31723352,0.37308561
-2.20010005,1.61253235,0.00003759,0.26428840,0.20935637,0.40537221,0.00021245,0.55121211,0.31193178,0.37597531
-2.19409705,1.61521869,0.00003797,0.26277028,0.21110505,0.40826690,0.00021756,0.54959991,0.30691820,0.37783666
-2.18809405,1.61424494,0.00003809,0.26125629,0.21259507,0.40948471,0.00022218,0.54768760,0.30204279,0.37852866
-2.18209105,1.60906900,0.00003796,0.25959455,0.21369468,0.40896039,0.00022638,0.54523322,0.29716156,0.37793590
-2.17608804,1.59924696,0.00003756,0.25763893,0.21428051,0.40667036,0.00023029,0.54199754,0.29214200,0.37597437
-2.17008504,1.58445896,0.00003692,0.25525472,0.21424233,0.40263746,0.00023411,0.53775667,0.28686829,0.37259622
-2.16408204,1.56453095,0.00003605,0.25232390,0.21348752,0.39693418,0.00023805,0.53231374,0.28124615,0.36779343
-2.15807904,1.53945091,0.00003497,0.24874980,0.21194480,0.38968411,0.00024237,0.52550942,0.27520691,0.36160002
-2.15207604,1.50937860,0.00003370,0.24446078,0.20956711,0.38106167,0.00024738,0.51723020,0.26871046,0.35409273
-2.14607304,1.47464817,0.00003227,0.23941288,0.20633354,0.37128984,0.00025340,0.50741450,0.26174711,0.34539001
-2.14007004,1.43576340,0.00003072,0.23359111,0.20225007,0.36063612,0.00026074,0.49605588,0.25433802,0.33564937
-2.13406703,1.39338563,0.00002908,0.22700951,0.19734919,0.34940682,0.00026975,0.48320353,0.24653434,0.32506324
-2.12806403,1.34831498,0.00002739,0.21970986,0.19168845,0.33793971,0.00028074,0.46896005,0.23841488,0.31385338
-2.12206103,1.30146562,0.00002568,0.21175924,0.18534789,0.32659542,0.00029402,0.45347662,0.23008272,0.30226420
-2.11605803,1.25383629,0.00002398,0.20324654,0.17842672,0.31574785,0.00030986,0.43694608,0.22166061,0.29055517
-2.11005503,1.20647735,0.00002233,0.19427816,0.17103924,0.30577387,0.00032849,0.41959437,0.21328561,0.27899276
-2.10405203,1.16045579,0.00002075,0.18497316,0.16331034,0.29704259,0.00035008,0.40167076,0.20510312,0.26784214
-2.09804902,1.11681986,0.00001928,0.17545814,0.15537080,0.28990473,0.00037476,0.38343769,0.19726066,0.25735894
-2.09204602,1.07656468,0.00001794,0.16586211,0.14735256,0.28468216,0.00040256,0.36516067,0.18990160,0.24778160
-2.08604302,1.04060036,0.00001674,0.15631156,0.13938432,0.28165817,0.00043348,0.34709876,0.18315918,0.23932435
-2.08004002,1.00972376,0.00001570,0.14692612,0.13158751,0.28106872,0.00046741,0.32949639,0.17715103,0.23217127
-2.07403702,0.98459519,0.00001483,0.13781483,0.12407298,0.28309483,0.00050418,0.31257649,0.17197452,0.22647148
-2.06803402,0.96572059,0.00001413,0.12907319,0.11693835,0.28785661,0.00054355,0.29653567,0.16770291,0.22233577
-2.06203102,0.95344005,0.00001360,0.12078123,0.11026621,0.29540894,0.00058522,0.28154122,0.16438265,0.21983463
-2.05602801,0.94792282,0.00001324,0.11300237,0.10412317,0.30573911,0.00062882,0.26773021,0.16203181,0.21899782
-2.05002501,0.94916884,0.00001304,0.10578323,0.09855970,0.31876659,0.00067392,0.25521035,0.16063963,0.21981537
-2.04402201,0.95701667,0.00001299,0.09915433,0.09361079,0.33434485,0.00072008,0.24406266,0.16016727,0.22224002
-2.03801901,0.97115727,0.00001308,0.09313134,0.08929714,0.35226547,0.00076683,0.23434533,0.16054959,0.22619091
-2.03201601,0.99115290,0.00001328,0.08771703,0.08562701,0.37226428,0.00081367,0.22609862,0.16169793,0.23155841
-2.02601301,1.01646028,0.00001358,0.08290354,0.08259827,0.39402959,0.00086016,0.21935023,0.16350372,0.23820975
-2.02001001,1.04645688,0.00001395,0.07867485,0.08020084,0.41721209,0.00090584,0.21412076,0.16584273,0.24599538
-2.01400700,1.08046927,0.00001437,0.07500930,0.07841894,0.44143625,0.00095031,0.21042869,0.16857979,0.25475563
-2.00800400,1.11780201,0.00001483,0.07188207,0.07723345,0.46631278,0.00099324,0.20829468,0.17157381,0.26432740
-2.00200100,1.15776599,0.00001529,0.06926724,0.07662380,0.49145170,0.00103436,0.20774463,0.17468275,0.27455072
-1.99599800,1.19970479,0.00001574,0.06713962,0.07656963,0.51647545,0.00107350,0.20881138,0.17776860,0.28527464
-1.98999500,1.24301794,0.00001616,0.06547602,0.07705190,0.54103164,0.00111056,0.21153473,0.18070183,0.29636237
-1.98399200,1.28717988,0.00001652,0.06425614,0.07805352,0.56480464,0.00114553,0.21595992,0.18336548,0.30769544
-1.97798899,1.33175396,0.00001682,0.06346278,0.07955938,0.58752577,0.00117852,0.22213435,0.18565848,0.31917646
-1.97198599,1.37640061,0.00001703,0.06308167,0.08155591,0.60898138,0.00120971,0.23010289,0.18749820,0.33073063
-1.96598299,1.42087962,0.00001715,0.06310082,0.08403009,0.62901856,0.00123935,0.23990188,0.18882220,0.34230581
-1.95997999,1.46504634,0.00001716,0.06350949,0.08696812,0.64754826,0.00126778,0.25155227,0.18958898,0.35387102
-1.95397699,1.50884225,0.00001707,0.06429687,0.09035367,0.66454557,0.00129536,0.26505222,0.18977791,0.36541385
-1.94797399,1.55228052,0.00001687,0.06545062,0.09416610,0.68004726,0.00132250,0.28036964,0.18938825,0.37693647
-1.94197099,1.59542765,0.00001656,0.06695530,0.09837849,0.69414676,0.00134960,0.29743522,0.18843750,0.38845095
-1.93596798,1.63838225,0.00001615,0.06879097,0.10295588,0.70698689,0.00137707,0.31613635,0.18695899,0.39997384
-1.92996498,1.68125249,0.00001564,0.07093189,0.10785371,0.71875077,0.00140525,0.33631245,0.18499909,0.41152060
-1.92396198,1.72413379,0.00001505,0.07334550,0.11301667,0.72965147,0.00143445,0.35775212,0.18261408,0.42310012
-1.91795898,1.76708801,0.00001438,0.07599182,0.11837806,0.73992098,0.00146490,0.38019250,0.17986683,0.43470978
-1.91195598,1.81012587,0.00001365,0.07882330,0.12385969,0.74979909,0.00149676,0.40332093,0.17682363,0.44633132
-1.90595298,1.85319346,0.00001286,0.08178502,0.12937252,0.75952286,0.00153007,0.42677918,0.17355117,0.45792791
-1.89994997,1.89616404,0.00001205,0.08481553,0.13481794,0.76931710,0.00156479,0.45017017,0.17011390,0.46944258
-1.89394697,1.93883547,0.00001121,0.08784801,0.14008972,0.77938628,0.00160080,0.47306701,0.16657189,0.48079803
-1.88794397,1.98093346,0.00001036,0.09081197,0.14507651,0.78990826,0.00163786,0.49502405,0.16297928,0.49189815
-1.88194097,2.02212050,0.00000952,0.09363518,0.14966497,0.80102992,0.00167569,0.51558961,0.15938323,0.50263078
-1.87593797,2.06200956,0.00000870,0.09624592,0.15374316,0.81286467,0.00171394,0.53431973,0.15582362,0.51287188
-1.86993497,2.10018176,0.00000791,0.09857538,0.15720420,0.82549172,0.00175222,0.55079246,0.15233321,0.52249057
-1.86393197,2.13620658,0.00000716,0.10056001,0.15994998,0.83895695,0.00179011,0.56462191,0.14893825,0.53135490
-1.85792896,2.16966321,0.00000646,0.10214382,0.16189472,0.85327486,0.00182721,0.57547152,0.14565959,0.53933782
-1.85192596,2.20016140,0.00000581,0.10328042,0.16296819,0.86843134,0.00186315,0.58306583,0.14251388,0.54632305
-1.84592296,2.22736046,0.00000521,0.10393480,0.16311843,0.88438682,0.00189757,0.58720014,0.13951499,0.55221041
-1.83991996,2.25098487,0.00000468,0.10408454,0.16231390,0.90107927,0.00193020,0.58774769,0.13667529,0.55692027
-1.83391696,2.27083567,0.00000421,0.10372067,0.16054480,0.91842703,0.00196080,0.58466392,0.13400685,0.56039677
-1.82791396,2.28679662,0.00000380,0.10284786,0.15782358,0.93633077,0.00198923,0.57798767,0.13152232,0.56260982
-1.82191096,2.29883494,0.00000346,0.10148419,0.15418463,0.95467490,0.00201538,0.56783918,0.12923543,0.56355549
-1.81590795,2.30699662,0.00000317,0.09966019,0.14968313,0.97332802,0.00203923,0.55441515,0.12716117,0.56325499
-1.80990495,2.31139671,0.00000295,0.09741760,0.14439310,0.99214269,0.00206080,0.53798102,0.12531540,0.56175228
-1.80390195,2.31220532,0.00000277,0.09480749,0.13840477,1.01095464,0.00208016,0.51886090,0.12371420,0.55911053
-1.79789895,2.30963051,0.00000265,0.09188822,0.13182147,1.02958163,0.00209739,0.49742570,0.12237278,0.55540762
-1.79189595,2.30389922,0.00000257,0.08872303,0.12475603,1.04782234,0.00211256,0.47407999,0.12130415,0.55073107
-1.78589295,2.29523759,0.00000253,0.08537758,0.11732707,1.06545550,0.00212575,0.44924827,0.12051761,0.54517274
-1.77988994,2.28385217,0.00000252,0.08191753,0.10965516,1.08223976,0.00213699,0.42336124,0.12001717,0.53882359
-1.77388694,2.26991308,0.00000255,0.07840610,0.10185919,1.09791435,0.00214627,0.39684264,0.11980010,0.53176889
-1.76788394,2.25354040,0.00000260,0.07490203,0.09405292,1.11220096,0.00215351,0.37009730,0.11985557,0.52408413
-1.76188094,2.23479455,0.00000267,0.07145768,0.08634205,1.12480689,0.00215857,0.34350071,0.12016370,0.51583187
-1.75587794,2.21367126,0.00000275,0.06811763,0.07882169,1.13542948,0.00216124,0.31739047,0.12069494,0.50705966
-1.74987494,2.19010137,0.00000285,0.06491763,0.07157452,1.14376189,0.00216124,0.29205994,0.12140991,0.49779917
-1.74387194,2.16395542,0.00000295,0.06188404,0.06466945,1.14950004,0.00215821,0.26775400,0.12225981,0.48806642
-1.73786893,2.13505269,0.00000306,0.05903368,0.05816098,1.15235047,0.00215176,0.24466709,0.12318726,0.47786319
-1.73186593,2.10317410,0.00000316,0.05637411,0.05208911,1.15203883,0.00214148,0.22294319,0.12412768,0.46717935
-1.72586293,2.06807817,0.00000326,0.05390434,0.04647980,1.14831879,0.00212690,0.20267774,0.12501116,0.45599600
-1.71985993,2.02951898,0.00000334,0.05161577,0.04134585,1.14098074,0.00210759,0.18392106,0.12576465,0.44428916
-1.71385693,1.98726532,0.00000342,0.04949345,0.03668824,1.12986019,0.00208314,0.16668300,0.12631440,0.43203387
-1.70785393,1.94111981,0.00000348,0.04751750,0.03249763,1.11484521,0.00205319,0.15093849,0.12658865,0.41920828
-1.70185093,1.89093692,0.00000352,0.04566462,0.02875613,1.09588278,0.00201744,0.13663364,0.12652027,0.40579778
-1.69584792,1.83663922,0.00000355,0.04390960,0.02543916,1.07298362,0.00197571,0.12369196,0.12604940,0.39179866
-1.68984492,1.77823082,0.00000355,0.04222678,0.02251723,1.04622526,0.00192789,0.11202065,0.12512575,0.37722134
-1.68384192,1.71580752,0.00000354,0.04059145,0.01995771,1.01575321,0.00187402,0.10151636,0.12371071,0.36209301
-1.67783892,1.64956318,0.00000351,0.03898094,0.01772649,0.98178010,0.00181425,0.09207057,0.12177897,0.34645950
-1.67183592,1.57979221,0.00000345,0.03737562,0.01578942,0.94458283,0.00174886,0.08357416,0.11931967,0.33038637
-1.66583292,1.50688800,0.00000338,0.03575964,0.01411355,0.90449769,0.00167827,0.07592130,0.11633704,0.31395937
-1.65982991,1.43133757,0.00000329,0.03412133,0.01266814,0.86191377,0.00160300,0.06901250,0.11285043,0.29728399
-1.65382691,1.35371284,0.00000318,0.03245347,0.01142549,0.81726469,0.00152369,0.06275675,0.10889387,0.28048451
-1.64782391,1.27465887,0.00000306,0.03075326,0.01036152,0.77101918,0.00144108,0.05707309,0.10451511,0.26370239
-1.64182091,1.19487975,0.00000292,0.02902207,0.00945612,0.72367061,0.00135597,0.05189127,0.09977418,0.24709425
-1.63581791,1.11512288,0.00000278,0.02726503,0.00869339,0.67572606,0.00126922,0.04715199,0.09474164,0.23082948
-1.62981491,1.03616225,0.00000263,0.02549051,0.00806163,0.62769518,0.00118171,0.04280649,0.08949648,0.21508765
-1.62381191,0.95878143,0.00000248,0.02370944,0.00755329,0.58007931,0.00109436,0.03881590,0.08412393,0.20005575
-1.61780890,0.88375695,0.00000232,0.02193464,0.00716472,0.53336121,0.00100803,0.03515016,0.07871311,0.18592543
-1.61180590,0.81184259,0.00000217,0.02018004,0.00689592,0.48799569,0.00092358,0.03178690,0.07335475,0.17289019
-1.60580290,0.74375508,0.00000203,0.01846004,0.00675014,0.44440149,0.00084180,0.02871014,0.06813893,0.16114271
-1.59979990,0.68016148,0.00000190,0.01678882,0.00673347,0.40295451,0.00076341,0.02590901,0.06315306,0.15087209
