energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Na_s_up,Na_s_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.28064032,1.22817679,-0.65784296,0.00263215,-0.00307951,0.18191331,-0.11267021,0.03642748,-0.04760604,0.31028232,-0.13795705,0.63834007,-0.34266053,0.00246273,-0.00363868,0.41919836,-0.20768720
-3.27463732,1.34812949,-0.65972865,0.00278908,-0.00281931,0.19891619,-0.11246542,0.03760278,-0.04334636,0.34284813,-0.14486853,0.70011673,-0.33577414,0.00256814,-0.00331081,0.46183205,-0.21539506
-3.26863432,1.47745661,-0.67391961,0.00299954,-0.00261937,0.21726922,-0.11431300,0.03920929,-0.03991150,0.37753382,-0.15462516,0.76708442,-0.33506241,0.00269640,-0.00303260,0.50742344,-0.22721238
-3.26263132,1.61463501,-0.70074389,0.00326123,-0.00247944,0.23674140,-0.11824614,0.04117838,-0.03727321,0.41396749,-0.16731837,0.83843128,-0.34072143,0.00284272,-0.00280371,0.55547747,-0.24325633
-3.25662831,1.75792321,-0.74040794,0.00357171,-0.00239897,0.25707208,-0.12427691,0.04344149,-0.03539582,0.45172180,-0.18300679,0.91322161,-0.35289590,0.00300223,-0.00262300,0.60542730,-0.26359818
-3.25062531,1.90538268,-0.79298194,0.00392836,-0.00237714,0.27797436,-0.13239380,0.04593089,-0.03423735,0.49031947,-0.20171166,0.99040671,-0.37167256,0.00316995,-0.00248857,0.65664154,-0.28825710
-3.24462231,2.05490729,-0.85838516,0.00432832,-0.00241299,0.29913959,-0.14255943,0.04858045,-0.03375059,0.52924073,-0.22341231,1.06884023,-0.39707335,0.00334096,-0.00239791,0.70843406,-0.31719396
-3.23861931,2.20426060,-0.93637174,0.00476839,-0.00250536,0.32024302,-0.15470848,0.05132639,-0.03388397,0.56793294,-0.24804180,1.14729818,-0.42904835,0.00351040,-0.00234792,0.76007632,-0.35030568
-3.23261631,2.35112018,-1.02651754,0.00524501,-0.00265300,0.34095028,-0.16874592,0.05410804,-0.03458246,0.60582195,-0.27548302,1.22450309,-0.46746877,0.00367363,-0.00233503,0.81081190,-0.38742008
-3.22661331,2.49312818,-1.12820881,0.00575417,-0.00285449,0.36092467,-0.18454575,0.05686851,-0.03578824,0.64232502,-0.30556553,1.29915186,-0.51212014,0.00382626,-0.00235527,0.85987301,-0.42829193
-3.22061031,2.62794625,-1.24063356,0.00629137,-0.00310828,0.37983506,-0.20195024,0.05955543,-0.03744137,0.67686488,-0.33806331,1.36994659,-0.56269610,0.00396427,-0.00240436,0.90649822,-0.47260023
-3.21460730,2.75331335,-1.36277643,0.00685156,-0.00341257,0.39736390,-0.22076994,0.06212155,-0.03948041,0.70888431,-0.37269393,1.43562712,-0.61879321,0.00408408,-0.00247778,0.94995105,-0.51994734
-3.20860430,2.86710402,-1.49341812,0.00742918,-0.00376532,0.41321539,-0.24078452,0.06452535,-0.04184299,0.73786099,-0.40911908,1.49500442,-0.67990726,0.00418264,-0.00257087,0.98953856,-0.56986011
-3.20260130,2.96738510,-1.63114001,0.00801815,-0.00416414,0.42712318,-0.26174451,0.06673153,-0.04446640,0.76332165,-0.44694693,1.54699320,-0.74543147,0.00425750,-0.00267889,1.02462933,-0.62179325
-3.19659830,3.05246837,-1.77433480,0.00861191,-0.00460626,0.43885748,-0.28337409,0.06871142,-0.04728821,0.78485526,-0.48573636,1.59064272,-0.81465733,0.00430683,-0.00279712,1.05467012,-0.67513521
-3.19059530,3.12095730,-1.92122356,0.00920353,-0.00508841,0.44823114,-0.30537482,0.07044325,-0.05024689,0.80212458,-0.52500297,1.62516426,-0.88677817,0.00432953,-0.00292094,1.07920039,-0.72921654
-3.18459230,3.17178554,-2.06987934,0.00978579,-0.00560681,0.45510466,-0.32743047,0.07191235,-0.05328254,0.81487559,-0.56422717,1.64995417,-0.96089611,0.00432520,-0.00304588,1.09786446,-0.78332071
-3.17858929,3.20424595,-2.21825739,0.01035134,-0.00615707,0.45938968,-0.34921270,0.07311120,-0.05633759,0.82294447,-0.60286388,1.66461144,-1.03603246,0.00429417,-0.00316775,1.11042038,-0.83669720
-3.17258629,3.21800877,-2.36423153,0.01089287,-0.00673421,0.46105099,-0.37038758,0.07403938,-0.05935759,0.82626178,-0.64035380,1.66894912,-1.11114164,0.00423749,-0.00328267,1.11674562,-0.88857660
-3.16658329,3.21312830,-2.50563581,0.01140332,-0.00733262,0.46010691,-0.39062277,0.07470337,-0.06229195,0.82485382,-0.67613601,1.66299893,-1.18512869,0.00415691,-0.00338721,1.11683909,-0.93818730
-3.16058029,3.19003801,-2.64031062,0.01187607,-0.00794608,0.45662812,-0.40959500,0.07511632,-0.06509482,0.81884097,-0.70966126,1.64700910,-1.25686994,0.00405479,-0.00347839,1.11081972,-0.98477319
-3.15457729,3.14953437,-2.76615183,0.01230518,-0.00856782,0.45073486,-0.42699791,0.07529769,-0.06772576,0.80843337,-0.74040581,1.62143533,-1.32523644,0.00393409,-0.00355379,1.09892152,-1.02761193
-3.14857429,3.09275030,-2.88116136,0.01268562,-0.00919060,0.44259289,-0.44254961,0.07527278,-0.07015052,0.79392393,-0.76788506,1.58692557,-1.38911960,0.00379825,-0.00361160,1.08148557,-1.06603310
-3.14257129,3.02111943,-2.98349757,0.01301343,-0.00980682,0.43240816,-0.45599995,0.07507227,-0.07234167,0.77567914,-0.79166669,1.54429911,-1.44745809,0.00365110,-0.00365064,1.05894927,-1.09943546
-3.13656828,2.93633277,-3.07152368,0.01328597,-0.01040868,0.42042052,-0.46713715,0.07473165,-0.07427912,0.75412811,-0.81138264,1.49452107,-1.49926530,0.00349681,-0.00367039,1.03183327,-1.12730293
-3.13056528,2.84028962,-3.14385228,0.01350204,-0.01098833,0.40689683,-0.47579347,0.07429062,-0.07595060,0.72975016,-0.82673961,1.43867331,-1.54365617,0.00333970,-0.00367104,1.00072672,-1.14921850
-3.12456228,2.73504461,-3.19938443,0.01366200,-0.01153810,0.39212351,-0.48184982,0.07379235,-0.07735190,0.70306157,-0.83752751,1.37792294,-1.57987241,0.00318422,-0.00365343,0.96627136,-1.16487560
-3.11855928,2.62275277,-3.23734157,0.01376778,-0.01205069,0.37639899,-0.48523896,0.07328279,-0.07848702,0.67460194,-0.84362571,1.31348970,-1.60730515,0.00303479,-0.00361905,0.92914493,-1.17408655
-3.11255628,2.50561447,-3.25728909,0.01382296,-0.01251942,0.36002625,-0.48594734,0.07280980,-0.07936810,0.64492052,-0.84500669,1.24661339,-1.62551394,0.00289569,-0.00357000,0.89004456,-1.17678771
-3.10655328,2.38582193,-3.25915044,0.01383262,-0.01293844,0.34330555,-0.48401540,0.07242226,-0.08001521,0.61456305,-0.84173694,1.17852240,-1.63424121,0.00277100,-0.00350892,0.84967045,-1.17304115
-3.10055028,2.26550880,-3.24321104,0.01380325,-0.01330297,0.32652774,-0.47953629,0.07216900,-0.08045590,0.58405932,-0.83397527,1.11040430,-1.63342167,0.00266448,-0.00343891,0.80871040,-1.16303281
-3.09454727,2.14670376,-3.21011183,0.01374254,-0.01360945,0.30996811,-0.47265312,0.07209769,-0.08072460,0.55391188,-0.82196826,1.04337944,-1.62318586,0.00257947,-0.00336346,0.76782540,-1.14706720
-3.08854427,2.03128945,-3.16083243,0.01365910,-0.01385576,0.29388098,-0.46355478,0.07225361,-0.08086179,0.52458592,-0.80604329,0.97847783,-1.60385782,0.00251885,-0.00328632,0.72763664,-1.12555873
-3.08254127,1.92096700,-3.09666430,0.01356220,-0.01404130,0.27849509,-0.45247054,0.07267832,-0.08091299,0.49650068,-0.78659923,0.91662014,-1.57594667,0.00248495,-0.00321140,0.68871398,-1.09902023
-3.07653827,1.81722687,-3.01917497,0.01346137,-0.01416705,0.26400983,-0.43966346,0.07340826,-0.08092754,0.47002232,-0.76409522,0.85860267,-1.54013242,0.00247948,-0.00314266,0.65156625,-1.06804870
-3.07053527,1.72132603,-2.93016422,0.01336606,-0.01423562,0.25059226,-0.42542306,0.07447331,-0.08095727,0.44545837,-0.73903783,0.80508662,-1.49724643,0.00250352,-0.00308397,0.61663322,-1.03330907
-3.06453227,1.63427168,-2.83161393,0.01328524,-0.01425120,0.23837511,-0.41005732,0.07589541,-0.08105493,0.42305377,-0.71196712,0.75659149,-1.44824717,0.00255745,-0.00303898,0.58427943,-0.99551637
-3.05852926,1.55681133,-2.72563302,0.01322704,-0.01421939,0.22745548,-0.39388425,0.07768719,-0.08127257,0.40298843,-0.68344195,0.71349244,-1.39419230,0.00264096,-0.00301104,0.55478988,-0.95541685
-3.05252626,1.48942917,-2.61439956,0.01319840,-0.01414710,0.21789447,-0.37722350,0.07985081,-0.08165978,0.38537633,-0.65402514,0.67602141,-1.33620794,0.00275301,-0.00300305,0.52836760,-0.91376871
-3.04652326,1.43234853,-2.50010179,0.01320474,-0.01404226,0.20971753,-0.36038798,0.08237694,-0.08226188,0.37026613,-0.62426889,0.64427165,-1.27545640,0.00289186,-0.00301737,0.50513295,-0.87132303
-3.04052026,1.38554009,-2.38488012,0.01324971,-0.01391360,0.20291566,-0.34367604,0.08524413,-0.08311821,0.35764311,-0.59470081,0.61820532,-1.21310350,0.00305508,-0.00305573,0.48512492,-0.82880536
-3.03451726,1.34873566,-2.27077192,0.01333501,-0.01377026,0.19744730,-0.32736417,0.08841840,-0.08426034,0.34743253,-0.56581113,0.59766389,-1.15028671,0.00323959,-0.00311916,0.46830404,-0.78689859
-3.02851426,1.32144715,-2.15966087,0.01346030,-0.01362152,0.19324091,-0.31170063,0.09185342,-0.08571055,0.33950424,-0.53804134,0.58238085,-1.08808519,0.00344174,-0.00320793,0.45455716,-0.74622763
-3.02251126,1.30299037,-2.05323250,0.01362313,-0.01347640,0.19019829,-0.29690008,0.09549096,-0.08748042,0.33367848,-0.51177463,0.57199651,-1.02749283,0.00365734,-0.00332153,0.44370381,-0.70734609
-3.01650825,1.29251310,-1.95293718,0.01381901,-0.01334331,0.18819842,-0.28313936,0.09926199,-0.08956978,0.32973269,-0.48732830,0.56607444,-0.96939512,0.00388181,-0.00345863,0.43550411,-0.67072556
-3.01050525,1.28902700,-1.85996166,0.01404159,-0.01322977,0.18710187,-0.27055458,0.10308813,-0.09196594,0.32740935,-0.46494842,0.56411913,-0.91455054,0.00411025,-0.00361711,0.42966805,-0.63674759
-3.00450225,1.29144251,-1.77520983,0.01428282,-0.01314205,0.18675563,-0.25923952,0.10688367,-0.09464334,0.32642447,-0.44480678,0.56559466,-0.86357706,0.00433754,-0.00379412,0.42586597,-0.60569851
-2.99849925,1.29860603,-1.69929320,0.01453329,-0.01308497,0.18699827,-0.24924540,0.11055786,-0.09756368,0.32647671,-0.42700011,0.56994364,-0.81694381,0.00455855,-0.00398611,0.42373991,-0.57776734
-2.99249625,1.30933826,-1.63253101,0.01478256,-0.01306167,0.18766527,-0.24058194,0.11401767,-0.10067649,0.32725682,-0.41155169,0.57660628,-0.77496833,0.00476822,-0.00418893,0.42291562,-0.55304656
-2.98649325,1.32247280,-1.57495979,0.01501954,-0.01307352,0.18859437,-0.23321976,0.11717064,-0.10392019,0.32845708,-0.39841507,0.58503886,-0.73781887,0.00496172,-0.00439795,0.42301473,-0.53153577
-2.98049025,1.33689358,-1.52635170,0.01523292,-0.01312005,0.18963075,-0.22709386,0.11992796,-0.10722364,0.32978055,-0.38747981,0.59473117,-0.70552167,0.00513461,-0.00460817,0.42366693,-0.51314801
-2.97448724,1.35157009,-1.48624067,0.01541155,-0.01319899,0.19063195,-0.22210820,0.12220740,-0.11050815,0.33094982,-0.37857891,0.60522239,-0.67797259,0.00528295,-0.00481438,0.42452152,-0.49771840
-2.96848424,1.36558895,-1.45395539,0.01554494,-0.01330633,0.19147220,-0.21814105,0.12393621,-0.11368979,0.33171491,-0.37149783,0.61611482,-0.65495250,0.00540345,-0.00501133,0.42525801,-0.48501488
-2.96248124,1.37818071,-1.42865744,0.01562353,-0.01343649,0.19204614,-0.21505101,0.12505365,-0.11668208,0.33186009,-0.36598446,0.62708492,-0.63614562,0.00549356,-0.00519388,0.42559548,-0.47475049
-2.95647824,1.38874072,-1.40938335,0.01563912,-0.01358256,0.19227165,-0.21268340,0.12551316,-0.11939879,0.33120933,-0.36175997,0.63789136,-0.62116001,0.00555153,-0.00535715,0.42530019,-0.46659677
-2.95047524,1.39684322,-1.39508875,0.01558512,-0.01373655,0.19209178,-0.21087693,0.12528400,-0.12175687,0.32963028,-0.35852990,0.64837940,-0.60954938,0.00557651,-0.00549670,0.42419120,-0.46019793
-2.94447224,1.40224785,-1.38469297,0.01545675,-0.01388970,0.19147558,-0.20947012,0.12435235,-0.12367933,0.32703646,-0.35599533,0.65848162,-0.60083528,0.00556852,-0.00560868,0.42214386,-0.45518503
-2.93846923,1.40489841,-1.37712259,0.01525122,-0.01403281,0.19041794,-0.20830760,0.12272173,-0.12509790,0.32338776,-0.35386346,0.66821469,-0.59452900,0.00552849,-0.00568995,0.41909091,-0.45118988
-2.93246623,1.40491357,-1.37135219,0.01496779,-0.01415658,0.18893822,-0.20724570,0.12041286,-0.12595547,0.31868916,-0.35185758,0.67767224,-0.59015214,0.00545817,-0.00573817,0.41502125,-0.44785812
-2.92646323,1.40257015,-1.36644106,0.01460771,-0.01425194,0.18707797,-0.20615746,0.11746282,-0.12620807,0.31298775,-0.34972577,0.68701406,-0.58725547,0.00536009,-0.00575191,0.40997641,-0.44486101
-2.92046023,1.39827939,-1.36156454,0.01417420,-0.01431040,0.18489764,-0.20493659,0.11392370,-0.12582640,0.30636820,-0.34724831,0.69645199,-0.58543517,0.00523746,-0.00573067,0.40404494,-0.44190553
-2.91445723,1.39255753,-1.35603906,0.01367229,-0.01432431,0.18247261,-0.20350051,0.10986072,-0.12479684,0.29894697,-0.34424344,0.70623308,-0.58434626,0.00509404,-0.00567489,0.39735498,-0.43874259
-2.90845423,1.38599186,-1.34934021,0.01310855,-0.01428714,0.17988851,-0.20179221,0.10535000,-0.12312184,0.29086543,-0.34057138,0.71662071,-0.58371261,0.00493399,-0.00558595,0.39006536,-0.43517303
-2.90245123,1.37920392,-1.34111331,0.01249090,-0.01419366,0.17723627,-0.19978090,0.10047607,-0.12081970,0.28228231,-0.33613652,0.72787467,-0.58333347,0.00476176,-0.00546609,0.38235569,-0.43105124
-2.89644822,1.37281170,-1.33117639,0.01182830,-0.01404012,0.17460703,-0.19746160,0.09532914,-0.11792392,0.27336582,-0.33088781,0.74023097,-0.58308639,0.00458190,-0.00531836,0.37441597,-0.42628645
-2.89044522,1.36739269,-1.31951582,0.01113044,-0.01382434,0.17208712,-0.19485352,0.09000257,-0.11448183,0.26428573,-0.32481737,0.75388260,-0.58292651,0.00439893,-0.00514647,0.36643604,-0.42084169
-2.88444222,1.36344958,-1.30627489,0.01040741,-0.01354574,0.16975342,-0.19199746,0.08459026,-0.11055301,0.25520588,-0.31795745,0.76896223,-0.58288245,0.00421722,-0.00495469,0.35859570,-0.41473050
-2.87843922,1.36138058,-1.29173625,0.00966943,-0.01320532,0.16766932,-0.18895242,0.07918439,-0.10620717,0.24627737,-0.31037608,0.78552775,-0.58304904,0.00404082,-0.00474769,0.35105557,-0.40801178
-2.87243622,1.36145570,-1.27629891,0.00892654,-0.01280564,0.16588141,-0.18579135,0.07387355,-0.10152193,0.23763275,-0.30217141,0.80355170,-0.58357736,0.00387344,-0.00453037,0.34394949,-0.40078282
-2.86643322,1.36380045,-1.26045120,0.00818834,-0.01235061,0.16441715,-0.18259657,0.06874115,-0.09658042,0.22938143,-0.29346528,0.82291516,-0.58466246,0.00371829,-0.00430776,0.33737855,-0.39317114
-2.86043022,1.36838777,-1.24474075,0.00746382,-0.01184542,0.16328349,-0.17945481,0.06386438,-0.09146890,0.22160649,-0.28439615,0.84340673,-0.58652946,0.00357812,-0.00408480,0.33140710,-0.38532537
-2.85442721,1.37503873,-1.22974299,0.00676112,-0.01129628,0.16246667,-0.17645224,0.05931368,-0.08627448,0.21436294,-0.27511184,0.86472681,-0.58941846,0.00345515,-0.00386624,0.32606086,-0.37740564
-2.84842421,1.38343200,-1.21602949,0.00608743,-0.01071025,0.16193303,-0.17366963,0.05515261,-0.08108307,0.20767751,-0.26576230,0.88649716,-0.59356917,0.00335113,-0.00365652,0.32132722,-0.36957396
-2.84242121,1.39312166,-1.20413761,0.00544896,-0.01009496,0.16163087,-0.17117798,0.05143815,-0.07597763,0.20154980,-0.25649276,0.90827560,-0.59920566,0.00326734,-0.00345965,0.31715760,-0.36198499
-2.83641821,1.40356251,-1.19454268,0.00485084,-0.00945845,0.16149317,-0.16903463,0.04822145,-0.07103674,0.19595482,-0.24743758,0.92957498,-0.60652205,0.00320473,-0.00327913,0.31347163,-0.35477760
-2.83041521,1.41414152,-1.18763391,0.00429717,-0.00880882,0.16144120,-0.16728020,0.04554874,-0.06633364,0.19084652,-0.23871493,0.94988597,-0.61566976,0.00316390,-0.00311793,0.31016308,-0.34806759
-2.82441221,1.42421381,-1.18369508,0.00379109,-0.00815413,0.16138851,-0.16593636,0.04346252,-0.06193562,0.18616226,-0.23042258,0.96870228,-0.62674666,0.00314533,-0.00297843,0.30710692,-0.34194192
-2.81840920,1.43314134,-1.18289065,0.00333481,-0.00750212,0.16124541,-0.16500453,0.04200274,-0.05790390,0.18182780,-0.22263489,0.98554731,-0.63978890,0.00314937,-0.00286246,0.30416730,-0.33645457
-2.81240620,1.44033212,-1.18525794,0.00292976,-0.00686006,0.16092347,-0.16446569,0.04120795,-0.05429381,0.17776268,-0.21540107,1.00000078,-0.65476553,0.00317644,-0.00277130,0.30120589,-0.33162426
-2.80640320,1.44527792,-1.19070559,0.00257672,-0.00623460,0.16033996,-0.16428107,0.04111630,-0.05115540,0.17388548,-0.20874474,1.01172398,-0.67157621,0.00322705,-0.00270574,0.29809023,-0.32743409
-2.80040020,1.44758850,-1.19901819,0.00227593,-0.00563166,0.15942187,-0.16439387,0.04176618,-0.04853415,0.17011889,-0.20266473,1.02048227,-0.69005225,0.00330195,-0.00266616,0.29470148,-0.32383300
-2.79439720,1.44702031,-1.20986686,0.00202721,-0.00505636,0.15810946,-0.16473180,0.04319655,-0.04647203,0.16639420,-0.19713703,1.02616372,-0.70996078,0.00340215,-0.00265258,0.29094135,-0.32073897
-2.78839420,1.44349827,-1.22282516,0.00183015,-0.00451298,0.15635907,-0.16521031,0.04544682,-0.04500849,0.16265505,-0.19211765,1.02879251,-0.73101196,0.00352898,-0.00266483,0.28673774,-0.31804379
-2.78239120,1.43712917,-1.23738951,0.00168414,-0.00400491,0.15414500,-0.16573646,0.04855613,-0.04418147,0.15886033,-0.18754643,1.02853662,-0.75286903,0.00368408,-0.00270254,0.28204889,-0.31561901
-2.77638819,1.42820606,-1.25300313,0.00158853,-0.00353474,0.15146063,-0.16621310,0.05256227,-0.04402824,0.15498595,-0.18335122,1.02570892,-0.77516068,0.00386938,-0.00276534,0.27686583,-0.31332294
-2.77038519,1.41720314,-1.26908232,0.00154270,-0.00310426,0.14831846,-0.16654312,0.05749991,-0.04458606,0.15102564,-0.17945258,1.02076162,-0.79749526,0.00408704,-0.00285286,0.27121299,-0.31100805
-2.76438219,1.40476129,-1.28504392,0.00154604,-0.00271456,0.14474928,-0.16663385,0.06339846,-0.04589241,0.14699069,-0.17576843,1.01427400,-0.81947630,0.00433933,-0.00296486,0.26514710,-0.30852874
-2.75837919,1.39166488,-1.30033258,0.00159806,-0.00236612,0.14080046,-0.16640096,0.07027954,-0.04798488,0.14290866,-0.17221862,1.00693397,-0.84071871,0.00462855,-0.00310127,0.25875442,-0.30574867
-2.75237619,1.37881084,-1.31444659,0.00169832,-0.00205888,0.13653354,-0.16577208,0.07815411,-0.05090062,0.13882122,-0.16872912,0.99951400,-0.86086496,0.00495682,-0.00326221,0.25214641,-0.30254775
-2.74637319,1.36717143,-1.32696127,0.00184640,-0.00179241,0.13202115,-0.16468974,0.08701953,-0.05467525,0.13478135,-0.16523561,0.99284253,-0.87960055,0.00532598,-0.00344804,0.24545426,-0.29882799
-2.74037019,1.35775251,-1.33754875,0.00204189,-0.00156598,0.12734358,-0.16311355,0.09685656,-0.05934128,0.13084990,-0.16168639,0.98777210,-0.89666827,0.00573732,-0.00365931,0.23882248,-0.29451836
-2.73436718,1.35154916,-1.34599331,0.00228424,-0.00137869,0.12258504,-0.16102161,0.10762661,-0.06492619,0.12709196,-0.15804444,0.98514542,-0.91188048,0.00619148,-0.00389673,0.23240188,-0.28957816
-2.72836418,1.34950090,-1.35220180,0.00257269,-0.00122957,0.11782998,-0.15841095,0.11926937,-0.07145001,0.12357297,-0.15428864,0.98576109,-0.92512914,0.00668822,-0.00416111,0.22634250,-0.28399892
-2.72236118,1.35244855,-1.35620868,0.00290620,-0.00111769,0.11315941,-0.15529720,0.13170097,-0.07892267,0.12035510,-0.15041399,0.99034041,-0.93639287,0.00722626,-0.00445329,0.22078654,-0.27780469
-2.71635818,1.36109486,-1.35817546,0.00328329,-0.00104221,0.10864766,-0.15171335,0.14481295,-0.08734122,0.11749382,-0.14643109,0.99949677,-0.94574102,0.00780320,-0.00477402,0.21586202,-0.27105095
-2.71035518,1.37597078,-1.35838495,0.00370194,-0.00100245,0.10435959,-0.14770784,0.15847201,-0.09668701,0.11503496,-0.14236476,1.01370915,-0.95333431,0.00841538,-0.00512383,0.21167711,-0.26382191
-2.70435218,1.39740900,-1.35723027,0.00415952,-0.00099797,0.10034830,-0.14334201,0.17252089,-0.10692304,0.11301249,-0.13825198,1.03330084,-0.95942216,0.00905786,-0.00550294,0.20831571,-0.25622677
-2.69834917,1.42552614,-1.35519955,0.00465268,-0.00102852,0.09665358,-0.13868702,0.18678019,-0.11799174,0.11144684,-0.13413939,1.05842451,-0.96433653,0.00972443,-0.00591112,0.20583418,-0.24839487
-2.69234617,1.46021441,-1.35285679,0.00517734,-0.00109412,0.09330107,-0.13382064,0.20105137,-0.12981313,0.11034419,-0.13008036,1.08905435,-0.96848266,0.01040766,-0.00634759,0.20425966,-0.24047014
-2.68634317,1.50114318,-1.35081986,0.00572861,-0.00119497,0.09030207,-0.12882374,0.21512073,-0.14228385,0.10969642,-0.12613189,1.12498566,-0.97232680,0.01109904,-0.00681088,0.20358972,-0.23260510
-2.68034017,1.54777064,-1.34973654,0.00630084,-0.00133144,0.08765414,-0.12377695,0.22876440,-0.15527688,0.10948189,-0.12235157,1.16584205,-0.97638145,0.01178916,-0.00729881,0.20379352,-0.22495477
-2.67433717,1.59936468,-1.35025957,0.00688765,-0.00150401,0.08534219,-0.11875753,0.24175407,-0.16864232,0.10966693,-0.11879459,1.21109000,-0.98118845,0.01246793,-0.00780841,0.20481432,-0.21767070
-2.66833417,1.65503250,-1.35302183,0.00748206,-0.00171318,0.08334024,-0.11383652,0.25386335,-0.18220916,0.11020793,-0.11551115,1.26006010,-0.98730067,0.01312486,-0.00833590,0.20657315,-0.21089539
-2.66233117,1.71375714,-1.35861239,0.00807654,-0.00195936,0.08161345,-0.10907651,0.26487442,-0.19578805,0.11105390,-0.11254426,1.31197405,-0.99526278,0.01374939,-0.00887672,0.20897345,-0.20475737
-2.65632816,1.77443948,-1.36755460,0.00866326,-0.00224280,0.08012058,-0.10452980,0.27458478,-0.20917517,0.11214935,-0.10992800,1.36597622,-1.00559186,0.01433116,-0.00942558,0.21190639,-0.19936717
-2.65032516,1.83594353,-1.38028682,0.00923422,-0.00256347,0.07881648,-0.10023729,0.28281373,-0.22215692,0.11343734,-0.10768645,1.42116827,-1.01875857,0.01486041,-0.00997656,0.21525662,-0.19481412
-2.64432216,1.89714289,-1.39714653,0.00978146,-0.00292092,0.07765468,-0.09622795,0.28940834,-0.23451544,0.11486250,-0.10583310,1.47664513,-1.03516965,0.01532827,-0.01052320,0.21890804,-0.19116429
-2.63831916,1.95696599,-1.41835850,0.01029734,-0.00331419,0.07658980,-0.09251885,0.29424856,-0.24603465,0.11637393,-0.10437094,1.53153061,-1.05515238,0.01572705,-0.01105872,0.22274948,-0.18845943
-2.63231616,2.01443791,-1.44402721,0.01077470,-0.00374175,0.07557978,-0.08911581,0.29725130,-0.25650664,0.11792764,-0.10329301,1.58501100,-1.07894169,0.01605053,-0.01157614,0.22667967,-0.18671696
-2.62631316,2.06871676,-1.47413396,0.01120714,-0.00420134,0.07458776,-0.08601447,0.29837320,-0.26573808,0.11948865,-0.10258345,1.63636473,-1.10667062,0.01629412,-0.01206847,0.23061164,-0.18593094
-2.62031016,2.11912265,-1.50853858,0.01158914,-0.00469000,0.07358353,-0.08320170,0.29761205,-0.27355644,0.12103241,-0.10221897,1.68498686,-1.13836441,0.01645508,-0.01252898,0.23447591,-0.18607385
-2.61430715,2.16515790,-1.54698577,0.01191631,-0.00520397,0.07254456,-0.08065740,0.29500666,-0.27981566,0.12254568,-0.10217056,1.73040708,-1.17393877,0.01653250,-0.01295131,0.23822274,-0.18709917
-2.60830415,2.20651763,-1.58911576,0.01218545,-0.00573873,0.07145655,-0.07835633,0.29063532,-0.28440100,0.12402661,-0.10240540,1.77230028,-1.21320230,0.01652738,-0.01332970,0.24182291,-0.18894444
-2.60230115,2.24309010,-1.63447874,0.01239465,-0.00628901,0.07031343,-0.07627005,0.28461278,-0.28723298,0.12548419,-0.10288886,1.81048946,-1.25586322,0.01644252,-0.01365918,0.24526742,-0.19153479
-2.59629815,2.27494718,-1.68255262,0.01254332,-0.00684889,0.06911702,-0.07436882,0.27708602,-0.28826997,0.12693708,-0.10358645,1.84494073,-1.30154006,0.01628238,-0.01393566,0.24856576,-0.19478662
-2.59029515,2.30232552,-1.73276324,0.01263215,-0.00741186,0.06787618,-0.07262333,0.26822899,-0.28750958,0.12841183,-0.10446561,1.87575108,-1.34977597,0.01605287,-0.01415611,0.25174322,-0.19861142
-2.58429215,2.32559975,-1.78450611,0.01266304,-0.00797101,0.06660565,-0.07100618,0.25823646,-0.28498856,0.12994066,-0.10549732,1.90312970,-1.40005588,0.01576112,-0.01431859,0.25483715,-0.20291932
-2.57828914,2.34524957,-1.83716887,0.01263896,-0.00851914,0.06532470,-0.06949315,0.24731742,-0.28078138,0.13155897,-0.10665739,1.92737421,-1.45182593,0.01541514,-0.01442228,0.25789258,-0.20762255
-2.57228614,2.36182258,-1.89015315,0.01256377,-0.00904898,0.06405549,-0.06806411,0.23568824,-0.27499742,0.13330257,-0.10792740,1.94884342,-1.50451389,0.01502353,-0.01446753,0.26095738,-0.21263826
-2.56628314,2.37589558,-1.94289498,0.01244207,-0.00955341,0.06282147,-0.06670361,0.22356592,-0.26777705,0.13520508,-0.10929524,1.96792847,-1.55754987,0.01459515,-0.01445579,0.26407724,-0.21789100
-2.56028014,2.38803644,-1.99488263,0.01227891,-0.01002559,0.06164574,-0.06540111,0.21116171,-0.25928667,0.13729537,-0.11075525,1.98502426,-1.61038593,0.01413880,-0.01438953,0.26729098,-0.22331441
-2.55427714,2.39876917,-2.04567097,0.01207962,-0.01045926,0.06054952,-0.06415096,0.19867531,-0.24971304,0.13959538,-0.11230797,2.00050313,-1.66251368,0.01366290,-0.01427217,0.27062611,-0.22885229
-2.54827414,2.40854431,-2.09489158,0.01184952,-0.01084883,0.05955087,-0.06295199,0.18628998,-0.23925706,0.14211840,-0.11395943,2.01469244,-1.71347895,0.01317528,-0.01410788,0.27409534,-0.23445897
-2.54227114,2.41771631,-2.14225809,0.01159381,-0.01118961,0.05866356,-0.06180695,0.17416856,-0.22812735,0.14486789,-0.11572017,2.02785761,-1.76289258,0.01268291,-0.01390150,0.27769396,-0.24009884
-2.53626813,2.42652939,-2.18756653,0.01131729,-0.01147791,0.05789636,-0.06072172,0.16245062,-0.21653387,0.14783702,-0.11760393,2.04019156,-1.81043704,0.01219178,-0.01365833,0.28139836,-0.24574532
