energy_ev,total_up,Bi_p_up,Bi_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.88594297,1.35268024,0.15660127,0.00182342,0.02897912,0.79360953,0.78442579,0.33844424
-5.87993997,1.33229493,0.16110091,0.00182735,0.02710631,0.77699599,0.78208603,0.32869838
-5.87393697,1.31455565,0.16622202,0.00183782,0.02530034,0.76167574,0.78091832,0.31960228
-5.86793397,1.30038794,0.17195880,0.00185655,0.02358633,0.74828166,0.78130830,0.31144990
-5.86193097,1.29056942,0.17828592,0.00188505,0.02198533,0.73736127,0.78355217,0.30449736
-5.85592796,1.28570716,0.18515997,0.00192459,0.02051413,0.72935966,0.78784420,0.29895599
-5.84992496,1.28622240,0.19252189,0.00197617,0.01918525,0.72460655,0.79426886,0.29498693
-5.84392196,1.29234283,0.20030011,0.00204047,0.01800711,0.72330801,0.80279796,0.29269788
-5.83791896,1.30410260,0.20841429,0.00211782,0.01698428,0.72554304,0.81329269,0.29214168
-5.83191596,1.32134963,0.21677940,0.00220820,0.01611791,0.73126493,0.82551065,0.29331689
-5.82591296,1.34375966,0.22530998,0.00231123,0.01540617,0.74030728,0.83911727,0.29617029
-5.81990995,1.37085619,0.23392418,0.00242620,0.01484477,0.75239424,0.85370114,0.30060098
-5.81390695,1.40203503,0.24254759,0.00255208,0.01442755,0.76715439,0.86879246,0.30646611
-5.80790395,1.43659227,0.25111634,0.00268756,0.01414692,0.78413764,0.88388366,0.31358765
-5.80190095,1.47375429,0.25957947,0.00283106,0.01399444,0.80283426,0.89845123,0.32176023
-5.79589795,1.51270832,0.26790044,0.00298082,0.01396121,0.82269533,0.91197776,0.33075947
-5.78989495,1.55263220,0.27605747,0.00313491,0.01403827,0.84315354,0.92397310,0.34035054
-5.78389195,1.59272216,0.28404291,0.00329131,0.01421688,0.86364369,0.93399377,0.35029672
-5.77788894,1.63221744,0.29186152,0.00344793,0.01448875,0.88362189,0.94165984,0.36036742
-5.77188594,1.67042085,0.29952785,0.00360270,0.01484614,0.90258296,0.94666839,0.37034561
-5.76588294,1.70671482,0.30706267,0.00375356,0.01528194,0.92007520,0.94880342,0.38003425
-5.75987994,1.74057235,0.31448899,0.00389855,0.01578963,0.93571226,0.94794155,0.38926162
-5.75387694,1.77156300,0.32182759,0.00403582,0.01636319,0.94918174,0.94405366,0.39788530
-5.74787394,1.79935403,0.32909248,0.00416365,0.01699702,0.96025038,0.93720256,0.40579486
-5.74187094,1.82370708,0.33628665,0.00428048,0.01768574,0.96876579,0.92753689,0.41291313
-5.73586793,1.84447122,0.34339823,0.00438493,0.01842405,0.97465511,0.91528184,0.41919611
-5.72986493,1.86157294,0.35039746,0.00447577,0.01920659,0.97792061,0.90072720,0.42463167
-5.72386193,1.87500423,0.35723466,0.00455199,0.02002775,0.97863295,0.88421352,0.42923710
-5.71785893,1.88480957,0.36383933,0.00461272,0.02088161,0.97692232,0.86611698,0.43305571
-5.71185593,1.89107269,0.37012055,0.00465729,0.02176182,0.97296826,0.84683385,0.43615274
-5.70585293,1.89390420,0.37596872,0.00468519,0.02266157,0.96698851,0.82676514,0.43861068
-5.69984992,1.89343048,0.38125856,0.00469607,0.02357361,0.95922767,0.80630219,0.44052431
-5.69384692,1.88978463,0.38585323,0.00468975,0.02449030,0.94994594,0.78581363,0.44199567
-5.68784392,1.88309978,0.38960955,0.00466623,0.02540368,0.93940864,0.76563430,0.44312909
-5.68184092,1.87350476,0.39238381,0.00462565,0.02630557,0.92787666,0.74605625,0.44402649
-5.67583792,1.86112242,0.39403817,0.00456833,0.02718773,0.91559836,0.72732228,0.44478314
-5.66983492,1.84607001,0.39444705,0.00449477,0.02804200,0.90280287,0.70962184,0.44548391
-5.66383192,1.82846167,0.39350346,0.00440564,0.02886038,0.88969511,0.69308938,0.44620019
-5.65782891,1.80841225,0.39112468,0.00430181,0.02963524,0.87645243,0.67780508,0.44698750
-5.65182591,1.78604229,0.38725723,0.00418434,0.03035938,0.86322288,0.66379762,0.44788383
-5.64582291,1.76148338,0.38188075,0.00405450,0.03102616,0.85012499,0.65104884,0.44890885
-5.63981991,1.73488373,0.37501068,0.00391373,0.03162952,0.83724897,0.63950005,0.45006378
-5.63381691,1.70641327,0.36669957,0.00376370,0.03216409,0.82465912,0.62905950,0.45133213
-5.62781391,1.67626826,0.35703701,0.00360623,0.03262518,0.81239727,0.61961088,0.45268120
-5.62181091,1.64467493,0.34614829,0.00344334,0.03300881,0.80048712,0.61102248,0.45406429
-5.61580790,1.61189222,0.33419174,0.00327718,0.03331177,0.78893912,0.60315662,0.45542353
-5.60980490,1.57821341,0.32135502,0.00311005,0.03353155,0.77775591,0.59587911,0.45669335
-5.60380190,1.54396677,0.30785056,0.00294431,0.03366646,0.76693783,0.58906851,0.45780437
-5.59779890,1.50951511,0.29391029,0.00278242,0.03371560,0.75648852,0.58262466,0.45868762
-5.59179590,1.47525436,0.27978002,0.00262684,0.03367896,0.74642013,0.57647643,0.45927892
-5.58579290,1.44161111,0.26571358,0.00248004,0.03355746,0.73675814,0.57058826,0.45952318
-5.57978989,1.40903912,0.25196704,0.00234441,0.03335301,0.72754526,0.56496523,0.45937847
-5.57378689,1.37801467,0.23879310,0.00222229,0.03306863,0.71884445,0.55965644,0.45881965
-5.56778389,1.34903073,0.22643583,0.00211585,0.03270847,0.71074059,0.55475637,0.45784121
-5.56178089,1.32258977,0.21512587,0.00202713,0.03227790,0.70334079,0.55040416,0.45645934
-5.55577789,1.29919508,0.20507605,0.00195795,0.03178350,0.69677311,0.54678061,0.45471290
-5.54977489,1.27934070,0.19647759,0.00190990,0.03123302,0.69118363,0.54410287,0.45266318
-5.54377189,1.26349977,0.18949675,0.00188430,0.03063535,0.68673198,0.54261688,0.45039254
-5.53776888,1.25211155,0.18427188,0.00188219,0.03000033,0.68358533,0.54258770,0.44800182
-5.53176588,1.24556739,0.18091100,0.00190429,0.02933862,0.68191109,0.54428806,0.44560657
-5.52576288,1.24419591,0.17948962,0.00195096,0.02866137,0.68186872,0.54798538,0.44333246
-5.51975988,1.24824814,0.18004900,0.00202224,0.02798000,0.68360093,0.55392797,0.44130990
-5.51375688,1.25788300,0.18259473,0.00211775,0.02730580,0.68722471,0.56233072,0.43966824
-5.50775388,1.27315415,0.18709572,0.00223676,0.02664960,0.69282291,0.57336118,0.43852987
-5.50175088,1.29399887,0.19348355,0.00237813,0.02602140,0.70043660,0.58712655,0.43800454
-5.49574787,1.32022971,0.20165245,0.00254036,0.02542999,0.71005887,0.60366228,0.43818422
-5.48974487,1.35152981,0.21145981,0.00272154,0.02488266,0.72163043,0.62292308,0.43913879
-5.48374187,1.38745231,0.22272745,0.00291945,0.02438492,0.73503744,0.64477664,0.44091283
-5.47773887,1.42742444,0.23524368,0.00313149,0.02394031,0.75011155,0.66900083,0.44352360
-5.47173587,1.47075633,0.24876628,0.00335482,0.02355028,0.76663251,0.69528436,0.44696041
-5.46573287,1.51665462,0.26302645,0.00358630,0.02321416,0.78433308,0.72323138,0.45118522
-5.45972986,1.56424036,0.27773367,0.00382265,0.02292921,0.80290607,0.75236966,0.45613456
-5.45372686,1.61257084,0.29258149,0.00406042,0.02269083,0.82201320,0.78216229,0.46172242
-5.44772386,1.66066435,0.30725418,0.00429613,0.02249272,0.84129527,0.81202244,0.46784403
-5.44172086,1.70752680,0.32143398,0.00452626,0.02232722,0.86038314,0.84133050,0.47438012
-5.43571786,1.75217936,0.33480883,0.00474743,0.02218563,0.87890885,0.86945302,0.48120145
-5.42971486,1.79368551,0.34708026,0.00495636,0.02205866,0.89651656,0.89576246,0.48817331
-5.42371186,1.83117673,0.35797124,0.00515002,0.02193672,0.91287241,0.91965700,0.49515964
-5.41770885,1.86387542,0.36723360,0.00532565,0.02181041,0.92767326,0.94057946,0.50202672
-5.41170585,1.89111437,0.37465476,0.00548084,0.02167080,0.94065364,0.95803460,0.50864609
-5.40570285,1.91235207,0.38006344,0.00561354,0.02150983,0.95159095,0.97160392,0.51489684
-5.39969985,1.92718335,0.38333426,0.00572214,0.02132051,0.96030877,0.98095760,0.52066703
-5.39369685,1.93534528,0.38439078,0.00580545,0.02109716,0.96667832,0.98586295,0.52585462
-5.38769385,1.93671849,0.38320711,0.00586274,0.02083555,0.97061837,0.98618928,0.53036777
-5.38169085,1.93132426,0.37980787,0.00589372,0.02053299,0.97209389,0.98190909,0.53412497
-5.37568784,1.91931804,0.37426662,0.00589856,0.02018833,0.97111371,0.97309583,0.53705497
-5.36968484,1.90097993,0.36670273,0.00587783,0.01980194,0.96772776,0.95991837,0.53909690
-5.36368184,1.87670326,0.35727704,0.00583249,0.01937561,0.96202411,0.94263283,0.54020074
-5.35767884,1.84698177,0.34618634,0.00576388,0.01891244,0.95412628,0.92157216,0.54032814
-5.35167584,1.81239623,0.33365700,0.00567365,0.01841672,0.94419085,0.89713421,0.53945392
-5.34567284,1.77360120,0.31993809,0.00556374,0.01789372,0.93240581,0.86976877,0.53756793
-5.33966983,1.73131219,0.30529414,0.00543636,0.01734959,0.91898928,0.83996427,0.53467749
-5.33366683,1.68629361,0.28999795,0.00529389,0.01679115,0.90418876,0.80823460,0.53080995
-5.32766383,1.63934736,0.27432355,0.00513892,0.01622571,0.88828052,0.77510652,0.52601539
-5.32166083,1.59130214,0.25853970,0.00497415,0.01566099,0.87156884,0.74110800,0.52036893
-5.31565783,1.54300291,0.24290393,0.00480236,0.01510489,0.85438468,0.70675755,0.51397250
-5.30965483,1.49530025,0.22765736,0.00462642,0.01456538,0.83708338,0.67255495,0.50695570
-5.30365183,1.44903915,0.21302026,0.00444917,0.01405037,0.82004100,0.63897303,0.49947539
-5.29764882,1.40504675,0.19918852,0.00427343,0.01356754,0.80364903,0.60645073,0.49171391
-5.29164582,1.36411883,0.18633089,0.00410196,0.01312418,0.78830717,0.57538718,0.48387564
-5.28564282,1.32700467,0.17458697,0.00393736,0.01272709,0.77441423,0.54613665,0.47618200
-5.27963982,1.29439068,0.16406602,0.00378207,0.01238237,0.76235722,0.51900437,0.46886480
-5.27363682,1.26688271,0.15484629,0.00363832,0.01209525,0.75249885,0.49424299,0.46215831
-5.26763382,1.24498774,0.14697504,0.00350804,0.01186998,0.74516411,0.47204969,0.45629018
-5.26163082,1.22909579,0.14046900,0.00339285,0.01170960,0.74062621,0.45256393,0.45147176
-5.25562781,1.21946271,0.13531536,0.00329400,0.01161582,0.73909296,0.43586587,0.44788819
-5.24962481,1.21619510,0.13147313,0.00321233,0.01158889,0.74069417,0.42197561,0.44568893
-5.24362181,1.21923847,0.12887491,0.00314827,0.01162749,0.74547095,0.41085331,0.44497910
-5.23761881,1.22836965,0.12742909,0.00310178,0.01172866,0.75336778,0.40240047,0.44581239
-5.23161581,1.24319435,0.12702239,0.00307238,0.01188779,0.76422799,0.39646242,0.44818584
-5.22561281,1.26315088,0.12752273,0.00305917,0.01209868,0.77779318,0.39283218,0.45203701
-5.21960980,1.28752026,0.12878253,0.00306080,0.01235358,0.79370709,0.39125581,0.45724368
-5.21360680,1.31544302,0.13064234,0.00307559,0.01264343,0.81152383,0.39143926,0.46362646
-5.20760380,1.34594249,0.13293466,0.00310152,0.01295800,0.83072062,0.39305659,0.47095402
-5.20160080,1.37795387,0.13548808,0.00313635,0.01328625,0.85071445,0.39575947,0.47895101
-5.19559780,1.41035825,0.13813155,0.00317766,0.01361658,0.87088214,0.39918774,0.48730820
-5.18959480,1.44202009,0.14069868,0.00322298,0.01393722,0.89058297,0.40298061,0.49569448
-5.18359180,1.47182684,0.14303194,0.00326984,0.01423662,0.90918283,0.40678816,0.50377006
-5.17758879,1.49872861,0.14498667,0.00331588,0.01450381,0.92607871,0.41028274,0.51120044
-5.17158579,1.52177633,0.14643479,0.00335895,0.01472881,0.94072249,0.41316968,0.51767009
-5.16558279,1.54015641,0.14726792,0.00339716,0.01490292,0.95264264,0.41519699,0.52289559
-5.15957979,1.55322023,0.14740004,0.00342898,0.01501906,0.96146292,0.41616346,0.52663720
-5.15357679,1.56050703,0.14676937,0.00345325,0.01507200,0.96691702,0.41592494,0.52870857
-5.14757379,1.56175909,0.14533945,0.00346925,0.01505850,0.96885845,0.41439840,0.52898389
-5.14157079,1.55692846,0.14309953,0.00347668,0.01497741,0.96726522,0.41156362,0.52740240
-5.13556778,1.54617494,0.14006402,0.00347570,0.01482971,0.96223905,0.40746245,0.52396981
-5.12956478,1.52985554,0.13627120,0.00346685,0.01461836,0.95399932,0.40219562,0.51875691
-5.12356178,1.50850604,0.13178128,0.00345103,0.01434821,0.94287202,0.39591735,0.51189527
-5.11755878,1.48281573,0.12667376,0.00342946,0.01402577,0.92927439,0.38882799,0.50357050
-5.11155578,1.45359662,0.12104430,0.00340361,0.01365890,0.91369617,0.38116497,0.49401342
-5.10555278,1.42174883,0.11500134,0.00337508,0.01325654,0.89667840,0.37319265,0.48348967
-5.09954977,1.38822396,0.10866241,0.00334557,0.01282836,0.87879089,0.36519132,0.47228839
-5.09354677,1.35398816,0.10215048,0.00331679,0.01238438,0.86060957,0.35744612,0.46071047
-5.08754377,1.31998671,0.09559035,0.00329039,0.01193467,0.84269470,0.35023604,0.44905708
-5.08154077,1.28711166,0.08910531,0.00326785,0.01148903,0.82557111,0.34382368,0.43761900
-5.07553777,1.25617391,0.08281408,0.00325050,0.01105670,0.80971113,0.33844611,0.42666708
-5.06953477,1.22788057,0.07682823,0.00323943,0.01064610,0.79552092,0.33430704,0.41644447
-5.06353177,1.20281846,0.07124999,0.00323546,0.01026469,0.78333066,0.33157070,0.40716056
-5.05752876,1.18144379,0.06617053,0.00323916,0.00991879,0.77338867,0.33035742,0.39898695
-5.05152576,1.16407814,0.06166880,0.00325080,0.00961353,0.76585952,0.33074117,0.39205544
-5.04552276,1.15091019,0.05781066,0.00327043,0.00935278,0.76082574,0.33274880,0.38645785
-5.03951976,1.14200249,0.05464854,0.00329782,0.00913921,0.75829282,0.33636113,0.38224748
-5.03351676,1.13730260,0.05222135,0.00333257,0.00897428,0.75819685,0.34151555,0.37944212
-5.02751376,1.13665722,0.05055466,0.00337407,0.00885837,0.76041415,0.34811007,0.37802794
-5.02151076,1.13982858,0.04966111,0.00342162,0.00879085,0.76477220,0.35600846,0.37796434
-5.01550775,1.14651180,0.04954089,0.00347436,0.00877021,0.77106120,0.36504635,0.37918910
-5.00950475,1.15635236,0.05018237,0.00353141,0.00879417,0.77904563,0.37503788,0.38162362
-5.00350175,1.16896280,0.05156275,0.00359182,0.00885981,0.78847515,0.38578282,0.38517809
-4.99749875,1.18393793,0.05364871,0.00365465,0.00896369,0.79909452,0.39707361,0.38975613
-4.99149575,1.20086817,0.05639712,0.00371894,0.00910196,0.81065217,0.40870248,0.39525900
-4.98549275,1.21935059,0.05975567,0.00378378,0.00927049,0.82290712,0.42046796,0.40158907
-4.97948974,1.23899760,0.06366367,0.00384826,0.00946493,0.83563430,0.43218099,0.40865251
-4.97348674,1.25944330,0.06805275,0.00391149,0.00968083,0.84862817,0.44367013,0.41636136
-4.96748374,1.28034769,0.07284775,0.00397265,0.00991371,0.86170477,0.45478590,0.42463473
-4.96148074,1.30139887,0.07796765,0.00403092,0.01015912,0.87470240,0.46540405,0.43339948
-4.95547774,1.32231368,0.08332664,0.00408550,0.01041273,0.88748108,0.47542763,0.44259012
-4.94947474,1.34283698,0.08883528,0.00413565,0.01067037,0.89992106,0.48478788,0.45214833
-4.94347174,1.36273991,0.09440188,0.00418062,0.01092808,0.91192055,0.49344384,0.46202194
-4.93746873,1.38181750,0.09993389,0.00421971,0.01118214,0.92339293,0.50138070,0.47216354
-4.93146573,1.39988578,0.10533949,0.00425225,0.01142911,0.93426370,0.50860702,0.48252877
-4.92546273,1.41677863,0.11052919,0.00427759,0.01166584,0.94446719,0.51515085,0.49307446
-4.91945973,1.43234455,0.11541742,0.00429515,0.01188949,0.95394330,0.52105499,0.50375647
-4.91345673,1.44644349,0.11992416,0.00430439,0.01209749,0.96263446,0.52637154,0.51452760
-4.90745373,1.45894382,0.12397647,0.00430487,0.01228754,0.97048267,0.53115610,0.52533546
-4.90145073,1.46971960,0.12750979,0.00429617,0.01245760,0.97742706,0.53546172,0.53612043
-4.89544772,1.47864819,0.13046915,0.00427802,0.01260580,0.98340181,0.53933315,0.54681393
-4.88944472,1.48560834,0.13281011,0.00425019,0.01273045,0.98833465,0.54280158,0.55733698
-4.88344172,1.49047889,0.13449938,0.00421258,0.01282997,0.99214596,0.54588016,0.56759931
-4.87743872,1.49313823,0.13551522,0.00416520,0.01290286,0.99474865,0.54856066,0.57749901
-4.87143572,1.49346450,0.13584747,0.00410812,0.01294763,0.99604883,0.55081152,0.58692292
-4.86543272,1.49133688,0.13549736,0.00404155,0.01296285,0.99594727,0.55257737,0.59574784
-4.85942971,1.48663788,0.13447694,0.00396578,0.01294707,0.99434187,0.55378018,0.60384257
-4.85342671,1.47925664,0.13280839,0.00388120,0.01289888,0.99113090,0.55432208,0.61107080
-4.84742371,1.46909349,0.13052306,0.00378826,0.01281691,0.98621714,0.55408967,0.61729492
-4.84142071,1.45606528,0.12766030,0.00368750,0.01269989,0.97951276,0.55295979,0.62238050
-4.83541771,1.44011177,0.12426632,0.00357952,0.01254670,0.97094478,0.55080626,0.62620143
-4.82941471,1.42120250,0.12039287,0.00346498,0.01235648,0.96046096,0.54750760,0.62864558
-4.82341171,1.39934404,0.11609598,0.00334459,0.01212867,0.94803583,0.54295491,0.62962057
-4.81740870,1.37458723,0.11143469,0.00321910,0.01186312,0.93367665,0.53705998,0.62905962
-4.81140570,1.34703397,0.10646988,0.00308929,0.01156019,0.91742896,0.52976277,0.62692709
-4.80540270,1.31684325,0.10126318,0.00295598,0.01122077,0.89938146,0.52103815,0.62322343
-4.79939970,1.28423599,0.09587595,0.00282002,0.01084638,0.87966987,0.51090144,0.61798936
-4.79339670,1.24949821,0.09036848,0.00268227,0.01043920,0.85847968,0.49941241,0.61130896
-4.78739370,1.21298247,0.08479921,0.00254363,0.01000207,0.83604725,0.48667766,0.60331148
-4.78139070,1.17510707,0.07922414,0.00240499,0.00953848,0.81265950,0.47285106,0.59417173
-4.77538769,1.13635305,0.07369632,0.00226726,0.00905251,0.78865176,0.45813236,0.58410896
-4.76938469,1.09725891,0.06826551,0.00213137,0.00854881,0.76440385,0.44276404,0.57338412
-4.76338169,1.05841297,0.06297784,0.00199824,0.00803246,0.74033455,0.42702642,0.56229556
-4.75737869,1.02044370,0.05787568,0.00186878,0.00750888,0.71689439,0.41123135,0.55117325
-4.75137569,0.98400812,0.05299750,0.00174389,0.00698375,0.69455698,0.39571473,0.54037159
-4.74537269,0.94977870,0.04837783,0.00162446,0.00646281,0.67380917,0.38082812,0.53026111
-4.73936968,0.91842894,0.04404731,0.00151136,0.00595179,0.65514031,0.36692993,0.52121917
-4.73336668,0.89061839,0.04003275,0.00140541,0.00545628,0.63903076,0.35437626,0.51361996
-4.72736368,0.86697712,0.03635727,0.00130742,0.00498161,0.62594024,0.34351199,0.50782418
-4.72136068,0.84809058,0.03304048,0.00121814,0.00453275,0.61629612,0.33466224,0.50416868
-4.71535768,0.83448491,0.03009863,0.00113828,0.00411425,0.61048226,0.32812442,0.50295628
-4.70935468,0.82661341,0.02754489,0.00106847,0.00373018,0.60882844,0.32416126,0.50444636
-4.70335168,0.82484442,0.02538950,0.00100930,0.00338406,0.61160097,0.32299473,0.50884637
-4.69734867,0.82945110,0.02363998,0.00096128,0.00307889,0.61899469,0.32480116,0.51630458
-4.69134567,0.84060334,0.02230131,0.00092485,0.00281707,0.63112656,0.32970747,0.52690451
-4.68534267,0.85836210,0.02137607,0.00090034,0.00260048,0.64803117,0.33778857,0.54066113
-4.67933967,0.88267636,0.02086449,0.00088801,0.00243044,0.66965825,0.34906598,0.55751911
-4.67333667,0.91338287,0.02076444,0.00088800,0.00230774,0.69587243,0.36350750,0.57735326
-4.66733367,0.95020858,0.02107142,0.00090034,0.00223268,0.72645512,0.38102793,0.59997120
-4.66133067,0.99277596,0.02177838,0.00092493,0.00220505,0.76110872,0.40149084,0.62511824
-4.65532766,1.04061090,0.02287553,0.00096153,0.00222417,0.79946291,0.42471113,0.65248437
-4.64932466,1.09315313,0.02435009,0.00100976,0.00228889,0.84108292,0.45045849,0.68171324
-4.64332166,1.14976886,0.02618606,0.00106909,0.00239758,0.88547972,0.47846160,0.71241270
-4.63731866,1.20976539,0.02836388,0.00113881,0.00254819,0.93212159,0.50841297,0.74416675
-4.63131566,1.27240716,0.03086024,0.00121808,0.00273817,0.98044703,0.53997442,0.77654829
-4.62531266,1.33693305,0.03364791,0.00130586,0.00296453,1.02987842,0.57278311,0.80913236
-4.61930965,1.40257426,0.03669566,0.00140097,0.00322383,1.07983620,0.60645804,0.84150930
-4.61330665,1.46857234,0.03996840,0.00150209,0.00351221,1.12975303,0.64060702,0.87329725
-4.60730365,1.53419701,0.04342744,0.00160775,0.00382541,1.17908755,0.67483391,0.90415365
-4.60130065,1.59876303,0.04703099,0.00171637,0.00415881,1.22733733,0.70874619,0.93378516
-4.59529765,1.66164589,0.05073489,0.00182631,0.00450753,1.27405066,0.74196266,0.96195563
-4.58929465,1.72229569,0.05449356,0.00193584,0.00486644,1.31883667,0.77412114,0.98849184
-4.58329165,1.78024898,0.05826121,0.00204325,0.00523034,1.36137367,0.80488612,1.01328668
-4.57728864,1.83513807,0.06199320,0.00214683,0.00559402,1.40141531,0.83395608,1.03629977
-4.57128564,1.88669765,0.06564759,0.00224494,0.00595240,1.43879449,0.86107045,1.05755543
-4.56528264,1.93476855,0.06918678,0.00233607,0.00630065,1.47342491,0.88601586,1.07713822
-4.55927964,1.97929852,0.07257923,0.00241885,0.00663434,1.50530011,0.90863165,1.09518614
-4.55327664,2.02033998,0.07580108,0.00249210,0.00694955,1.53449038,0.92881442,1.11188189
-4.54727364,2.05804504,0.07883772,0.00255487,0.00724301,1.56113736,0.94652133,1.12744271
-4.54127064,2.09265776,0.08168515,0.00260649,0.00751217,1.58544678,0.96177232,1.14210908
-4.53526763,2.12450421,0.08435103,0.00264655,0.00775526,1.60767965,0.97465081,1.15613297
-4.52926463,2.15398051,0.08685544,0.00267496,0.00797139,1.62814216,0.98530308,1.16976618
-4.52326163,2.18153942,0.08923126,0.00269193,0.00816052,1.64717473,0.99393619,1.18324917
-4.51725863,2.20767602,0.09152408,0.00269797,0.00832344,1.66514074,1.00081455,1.19680107
-4.51125563,2.23291287,0.09379173,0.00269391,0.00846174,1.68241524,1.00625512,1.21061113
-4.50525263,2.25778536,0.09610328,0.00268085,0.00857774,1.69937415,1.01062151,1.22483211
-4.49924962,2.28282754,0.09853770,0.00266015,0.00867434,1.71638417,1.01431691,1.23957566
-4.49324662,2.30855901,0.10118210,0.00263342,0.00875495,1.73379390,1.01777624,1.25491001
-4.48724362,2.33547314,0.10412961,0.00260244,0.00882333,1.75192614,1.02145746,1.27085981
-4.48124062,2.36402676,0.10747705,0.00256918,0.00888344,1.77107169,1.02583231,1.28740802
-4.47523762,2.39463157,0.11132234,0.00253574,0.00893929,1.79148445,1.03137668,1.30449965
-4.46923462,2.42764703,0.11576185,0.00250430,0.00899486,1.81337789,1.03856048,1.32204687
-4.46323162,2.46337472,0.12088760,0.00247710,0.00905390,1.83692261,1.04783746,1.33993526
-4.45722861,2.50205388,0.12678456,0.00245638,0.00911991,1.86224474,1.05963474,1.35803047
-4.45122561,2.54385765,0.13352802,0.00244438,0.00919597,1.88942489,1.07434231,1.37618496
-4.44522261,2.58888991,0.14118096,0.00244325,0.00928475,1.91849735,1.09230253,1.39424433
-4.43921961,2.63718210,0.14979178,0.00245508,0.00938842,1.94944917,1.11379973,1.41205275
-4.43321661,2.68868993,0.15939202,0.00248179,0.00950863,1.98221902,1.13905004,1.42945714
-4.42721361,2.74328960,0.16999449,0.00252513,0.00964652,2.01669559,1.16819161,1.44630997
-4.42121061,2.80077372,0.18159150,0.00258662,0.00980270,2.05271546,1.20127548,1.46247044
-4.41520760,2.86084678,0.19415348,0.00266752,0.00997727,2.09006063,1.23825744,1.47780413
-4.40920460,2.92312064,0.20762791,0.00276877,0.01016982,2.12845593,1.27899107,1.49218132
-4.40320160,2.98711047,0.22193848,0.00289095,0.01037945,2.16756654,1.32322257,1.50547414
-4.39719860,3.05223160,0.23698489,0.00303422,0.01060480,2.20699615,1.37058766,1.51755300
-4.39119560,3.11779822,0.25264285,0.00319830,0.01084404,2.24628632,1.42061106,1.52828279
-4.38519260,3.18302445,0.26876481,0.00338240,0.01109489,2.28491741,1.47270886,1.53751924
-4.37918959,3.24702869,0.28518120,0.00358522,0.01135466,2.32231180,1.52619430,1.54510600
-4.37318659,3.30884184,0.30170227,0.00380489,0.01162024,2.35783965,1.58028697,1.55087281
-4.36718359,3.36741997,0.31812075,0.00403903,0.01188817,2.39082761,1.63412580,1.55463529
-4.36118059,3.42166159,0.33421509,0.00428467,0.01215464,2.42057075,1.68678560,1.55619637
-4.35517759,3.47042984,0.34975356,0.00453836,0.01241561,2.44634746,1.73729709,1.55534979
-4.34917459,3.51257903,0.36449896,0.00479621,0.01266685,2.46743733,1.78466992,1.55188544
-4.34317159,3.54698523,0.37821393,0.00505389,0.01290407,2.48314142,1.82791819,1.54559656
-4.33716858,3.57257990,0.39066688,0.00530682,0.01312303,2.49280439,1.86608764,1.53628848
-4.33116558,3.58838545,0.40163811,0.00555022,0.01331969,2.49583768,1.89828372,1.52378844
-4.32516258,3.59355137,0.41092616,0.00577927,0.01349037,2.49174274,1.92369943,1.50795621
-4.31915958,3.58738941,0.41835409,0.00598920,0.01363191,2.48013341,1.94164203,1.48869469
-4.31315658,3.56940617,0.42377528,0.00617551,0.01374182,2.46075634,1.95155737,1.46596011
-4.30715358,3.53933144,0.42707878,0.00633404,0.01381849,2.43350838,1.95305091,1.43977115
